Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Class
4.1061,1.2006,0.6383,2.289,1.2624,2.4115,0.396,2.116,1.8239,1.5449,2.2866,4.3921,1.2507,1.0838,2.9077,0.7501,1.7041,0.9005,2.3246,2.3937,1 
5.5777,0.0378,2.5776,1.6477,3.0018,3.0046,1.4293,2.287,2.3711,3.2924,2.0235,2.6081,2.0652,1.2399,-0.0458,2.1271,0.885,1.5242,3.1338,0.4515,1 
4.1363,1.4981,3.3109,0.957,1.5558,1.9781,2.4179,1.3397,1.2218,2.962,0.971,0.8671,-0.8848,3.439,2.3579,0.6288,1.5227,2.0013,1.497,2.304,1 
3.8718,0.4424,0.6743,0.9701,0.7097,3.2016,0.6811,2.3408,3.5171,2.8386,1.4519,1.6541,3.0808,2.0219,2.1181,3.1419,3.1085,1.6654,2.4521,4.3085,1 
5.0942,-0.3551,3.5545,2.7215,0.9574,1.1824,1.5456,1.7688,1.6058,3.6106,2.4693,3.1146,1.7176,0.7202,1.5163,2.6165,1.4015,2.3784,0.571,0.9309,1 
5.5386,1.3576,2.1881,2.7981,2.2624,1.6928,-0.1987,3.6402,4.2835,1.7816,2.0348,3.0528,3.6168,2.6685,1.8843,2.0957,2.8965,0.6429,2.0255,0.9236,1 
4.6286,0.1852,2.3232,0.6106,2.6349,3.4974,2.0212,1.0601,4.2658,2.8197,1.4199,1.1311,1.7845,1.8418,0.1139,2.5839,1.6746,2.4891,1.5401,1.8536,1 
7.3732,0.1697,1.9444,0.901,3.499,0.2044,2.6169,0.6235,4.071,1.9875,-0.7869,-0.4984,1.9257,1.9978,1.08,1.449,2.7694,1.5291,2.8669,2.7502,1 
4.5863,-0.6336,0.5224,2.2412,2.5666,3.8603,2.4687,0.5631,1.9813,3.9854,3.1586,2.0195,2.3148,2.1871,1.8013,2.3328,2.588,2.9284,1.6743,1.3749,1 
3.0445,2.1025,2.3924,2.3257,0.5313,1.7069,4.7928,2.261,1.8114,2.9622,1.4654,2.2691,1.3753,1.4514,0.9781,1.7515,1.5038,2.7349,1.8677,2.6737,1 
5.3717,-0.4117,0.3152,2.6915,2.7448,2.0771,2.3538,2.4548,1.1562,2.5237,1.4471,2.9225,1.7918,1.0046,-0.7967,-0.5836,3.3231,3.0878,2.6901,0.3208,1 
3.8383,0.7575,2.2286,1.9499,3.9208,2.4387,1.4608,1.8931,2.6782,1.5589,1.6727,2.9028,2.6351,2.1446,1.8422,1.5812,0.141,2.98,0.858,3.5937,1 
4.4552,0.3219,1.6281,1.4902,1.2908,1.4742,2.8105,3.304,2.5139,2.1729,2.933,3.055,1.8409,1.8315,3.0791,2.1759,0.7583,3.1406,2.7687,3.6924,1 
4.2277,-1.6892,2.4533,2.1841,2.135,1.5994,1.6483,3.7571,1.4093,1.1155,0.3853,2.1501,2.7701,2.0979,-1.3115,3.1977,-0.5332,1.5742,3.4826,1.79,1 
5.9666,1.2792,3.7235,0.158,3.4374,1.9202,2.176,2.4213,1.5018,1.0415,1.6283,-1.3547,3.7482,2.0501,1.563,3.1548,2.6796,0.5514,1.28,2.1524,1 
5.1738,0.6401,1.1841,1.1028,2.0987,2.184,1.1289,1.4236,1.6055,2.7625,2.0219,0.8769,3.9298,1.0704,1.9062,0.7349,1.5704,3.1396,2.2712,3.5534,1 
4.2815,0.6027,1.1369,3.0624,3.7594,2.536,5.4323,1.759,4.0939,2.4936,3.1325,1.287,3.2949,1.234,0.7732,2.4819,2.895,2.6467,2.2153,2.3606,1 
6.7912,1.4135,0.2523,1.86,2.1015,3.371,1.2621,2.5781,3.0089,2.5946,0.981,-0.5617,2.7097,3.8667,1.6612,2.4577,3.1415,2.1187,1.1022,1.9865,1 
5.8137,-0.0708,3.1575,2.2948,1.6488,1.1977,1.9415,2.9298,2.2818,1.4861,2.3417,1.3047,2.3895,2.2826,0.6261,1.1382,3.2067,0.9265,1.0896,2.4692,1 
5.0998,-0.9353,1.1263,3.2788,1.2236,1.609,1.5164,2.5062,2.1019,1.4169,1.9598,0.2178,2.4692,2.9482,0.5357,1.1944,1.9763,1.2062,3.4764,1.4835,1 
5.281,0.0521,2.8521,1.537,2.9175,2.7494,2.6807,4.2624,1.6222,1.2835,1.8592,4.4933,1.7394,1.4429,1.2024,1.3266,3.9352,2.5027,2.671,3.3606,1 
4.6279,-0.1267,2.4075,0.4261,3.0321,2.8494,1.7008,3.9671,1.3274,1.6427,3.3336,1.058,1.0603,0.4015,1.9528,-0.7328,2.2889,-0.5419,-0.6436,2.8252,1 
5.3681,-0.716,3.4274,3.2717,3.4442,0.5969,2.7027,1.7819,2.3101,3.1238,0.6473,3.4935,2.1665,1.9095,1.2823,0.7672,2.055,3.2589,0.81,0.5556,1 
4.6247,-1.2337,1.8966,1.1225,4.4975,2.3395,1.4698,0.7687,3.1618,3.4538,3.52,0.3606,3.0843,3.5683,1.5123,2.2883,3.163,2.4869,2.7238,2.6915,1 
5.9938,-0.6935,2.964,1.316,2.7272,4.3514,3.1443,1.1185,1.3139,2.0641,1.3515,2.6046,2.8343,1.0885,2.0028,2.8962,2.192,1.3702,0.6585,1.2461,1 
6.3126,2.0812,3.0566,2.962,2.6627,2.5611,1.6034,1.5037,-0.3803,1.5489,2.9389,1.3156,2.6085,-1.0475,3.0824,3.4455,-0.293,2.1565,0.4,1.8603,1 
4.4311,1.1888,3.3851,2.2916,2.3157,3.0739,2.5351,2.7124,1.6332,3.7281,2.7683,3.2153,2.4941,1.211,3.1969,3.4125,1.2131,1.2253,1.3716,4.3554,1 
5.3522,-0.5226,1.2822,2.4002,2.4179,2.0256,1.6272,2.1845,1.4327,1.3636,1.8831,3.2334,1.5368,1.1268,2.0302,2.5539,1.9267,2.9243,1.8176,2.3192,1 
4.3985,-0.0666,2.5371,0.3148,1.0781,2.4407,1.0643,3.0179,2.0674,1.7062,1.1017,1.5537,2.1882,1.6074,1.1958,2.363,1.6605,2.3367,3.8479,3.117,1 
5.8103,0.0998,1.1785,3.191,3.6855,0.2748,1.3827,2.3394,4.3212,2.5786,0.5792,4.2364,2.8129,3.5285,3.2292,1.6759,0.6289,2.0707,1.3516,2.1167,1 
3.9583,-1.5748,2.5734,2.1797,2.5718,2.5419,2.5293,0.6469,2.2594,1.7949,1.066,2.2408,4.079,1.3855,2.1101,1.3294,0.9615,1.485,3.116,1.4844,1 
3.3041,1.8304,1.3669,0.6169,2.9399,2.494,2.3611,4.3691,1.3,0.9257,1.6037,2.1793,0.7131,2.051,2.9949,1.0286,1.9501,1.3326,2.6747,3.0,1 
5.088,-0.0963,2.1037,0.5078,0.8801,0.2212,1.2751,1.4464,3.4223,0.649,2.3744,3.7256,1.4091,3.7662,2.8077,2.2069,3.4841,-0.1308,1.0517,1.2908,1 
5.0861,1.9145,1.9317,0.8579,3.9182,1.4943,3.0899,3.1817,1.3181,1.4595,1.5089,1.2694,1.1324,2.2031,1.997,2.2429,2.4014,2.3718,2.8349,0.9351,1 
5.299,-0.8562,2.4958,2.2884,2.9151,1.3603,1.5741,2.0031,2.884,2.2239,2.659,3.0711,1.4002,2.0388,2.4557,2.2272,2.8204,1.9862,2.5387,1.997,1 
5.1965,1.4791,1.6395,0.8032,2.2605,2.8741,3.16,3.7447,1.9003,0.9984,1.8924,0.7932,1.7999,3.7206,1.6519,3.269,2.8261,3.4389,2.3647,0.221,1 
3.2015,0.8902,2.8891,1.0003,1.4745,2.0792,2.2329,2.2693,1.5274,2.5819,1.9703,-0.0056,2.3145,1.6764,1.09,2.4293,0.1717,2.7088,1.9884,2.2511,1 
4.5503,-1.1253,2.6881,2.4582,1.406,3.4217,3.4599,4.1961,4.3184,1.785,1.8729,2.8782,0.8302,-0.2144,3.459,1.4405,-0.0718,2.1723,1.5577,1.5823,1 
5.1834,-0.3158,1.8765,3.6094,3.0883,2.7465,2.9779,2.5912,1.5509,1.1551,0.989,0.9168,2.2725,1.4501,1.6228,1.0112,0.7547,2.0739,2.8666,1.6235,1 
5.0141,-1.0207,3.0175,1.323,2.4788,1.5258,1.4965,3.5096,1.7632,1.416,1.5255,2.3393,2.2106,3.5959,-0.0975,1.7502,1.8377,1.6035,2.1794,1.6326,1 
4.0564,-0.0945,3.6501,1.0798,2.0313,1.4905,2.0482,-0.2358,2.9438,1.9958,2.7809,2.5329,1.0603,-0.3251,-0.2229,1.5486,2.8672,2.2457,1.4355,1.2632,1 
5.8158,-0.2756,2.7166,1.5652,2.1705,2.0679,2.3892,1.0168,1.0379,2.0662,0.8131,1.9558,1.6421,2.2919,3.0396,3.4068,2.5277,1.9685,2.4892,2.2856,1 
5.201,-0.0696,2.0394,2.3981,2.3806,0.5928,-0.3348,2.7069,1.9805,2.0622,2.1863,1.2291,3.3719,2.0686,3.5909,-0.0193,0.8664,0.1983,1.6219,0.9084,1 
3.0052,0.025,-0.1175,3.0801,2.1477,-0.0224,2.3212,2.8293,3.0151,2.9615,0.8158,2.0798,2.6997,0.8725,1.662,3.1439,1.9131,2.5134,1.3443,1.7244,1 
6.778,0.3207,2.2852,1.0022,4.1162,4.3432,1.1991,0.3369,2.5892,2.8419,3.196,1.6234,1.1412,0.2009,1.7406,2.8291,0.6878,3.5279,1.3733,1.8189,1 
4.1085,-0.0854,2.6009,2.3129,2.6763,2.0783,1.553,1.2269,2.0678,2.197,2.5279,0.238,2.0498,1.0441,2.0472,0.6262,1.937,0.3689,0.4892,1.433,1 
5.5049,-2.5244,2.7216,2.3337,4.2135,1.9909,2.4102,3.1425,1.1399,2.2586,1.2882,2.5122,2.5278,3.0749,1.0717,1.1817,0.8301,1.0867,1.7667,2.2014,1 
* 
1.4841,1.5234,2.1411,1.7275,1.1832,2.862,2.7897,1.9949,1.4887,0.9865,1.9119,2.4727,-0.4923,2.2105,2.9962,0.6946,3.6295,3.077,4.1566,4.3133,1 
3.1418,3.1938,3.5535,0.9746,2.1439,4.7561,1.2966,0.3404,0.1018,1.8289,2.971,1.2298,1.4663,3.864,2.4933,2.7446,0.4285,2.041,2.758,1.7234,1 
1.6657,2.4545,0.8431,0.299,3.8965,3.635,1.7753,0.5451,2.2932,0.7387,2.6394,1.8843,1.93,2.2404,0.7924,3.537,0.6413,1.7993,0.7228,1.7113,1 
2.0177,2.4601,1.6695,2.0639,2.516,1.6013,1.3296,2.4566,0.8562,2.006,3.9515,1.9979,2.1112,1.5672,3.1983,0.8253,4.2185,2.9394,2.6712,1.9435,1 
0.9041,3.0571,0.0254,2.6468,2.0729,1.4955,3.2865,1.9638,1.353,0.556,2.027,3.4556,2.485,1.6993,1.6895,1.2521,3.1711,2.8407,0.706,0.8586,1 
3.5296,4.2748,3.3841,2.4909,3.0369,0.8107,2.7496,2.0868,3.064,3.5102,1.585,3.9296,2.6543,1.8607,2.2366,1.1747,1.2656,0.4262,3.069,1.1859,1 
1.6164,1.562,2.3956,1.7525,3.4312,1.4117,2.3324,2.0514,0.9953,0.6502,2.5581,1.6189,1.9832,1.3932,0.9949,3.324,3.3645,0.9029,0.5104,1.1505,1 
2.1462,0.4443,2.4291,1.9233,0.719,2.7167,2.9995,1.7973,2.6487,1.8497,1.7209,3.2214,2.4147,1.2616,1.0444,3.2124,1.2114,3.1774,1.1486,1.2978,1 
1.8909,0.6136,1.7003,1.6185,2.7146,2.9129,1.8631,1.3063,2.1931,1.3837,3.5418,-0.0329,0.3098,1.4149,1.9963,3.1566,1.5852,2.2607,3.5645,1.791,1 
0.9363,2.3464,2.0374,2.4513,1.9475,1.9847,0.7131,1.3808,3.5505,1.5325,1.28,1.0282,4.0799,2.0274,0.5721,1.7115,2.7095,3.7978,3.5629,0.9836,1 
2.0365,2.0225,3.734,3.3035,0.9551,1.6416,1.1021,0.816,2.0117,2.1526,2.1728,2.088,0.7119,4.1313,2.1505,1.7532,0.9567,1.5371,0.8932,0.2994,1 
2.7597,1.7632,0.6124,2.9719,2.2008,2.887,1.1132,1.9153,2.9504,2.1479,2.818,1.5286,1.8913,1.7808,2.3618,0.3592,3.1174,1.3141,3.416,2.3129,1 
2.9015,1.6835,3.5914,2.1754,2.5789,0.9787,1.2971,2.168,2.6186,2.4603,1.9873,0.5058,2.5309,1.1228,2.404,1.8962,0.5089,1.9691,1.1317,3.5784,1 
2.6172,0.8169,1.6556,0.5785,2.5151,2.5192,1.1616,3.1896,2.1394,2.1122,0.8616,3.3085,2.9204,0.2507,2.4068,1.8732,-0.3282,2.6377,0.6854,2.3659,1 
0.9181,1.6974,3.2599,1.2312,1.6197,3.6944,3.3978,2.6349,3.5558,3.1576,3.44,3.5847,1.8796,1.5724,4.6921,2.9672,2.8235,2.5103,3.2448,2.8471,1 
3.0631,2.4462,1.5711,3.1261,1.3962,0.3932,2.1788,2.5167,1.5285,3.8367,1.6651,2.6405,3.0211,2.8945,1.217,0.3742,3.2024,3.3588,3.0712,2.6219,1 
2.2045,1.4293,2.5235,1.4368,4.0816,1.0899,1.1858,1.3601,3.0719,0.9866,4.1759,-0.0125,2.3465,4.0584,2.1522,1.0559,2.2272,2.0619,1.277,3.4802,1 
3.2205,2.4004,0.8712,2.9985,1.3371,2.6023,1.3332,0.4148,2.0869,2.8824,2.2753,0.5272,2.772,2.7145,0.9979,2.3921,2.0196,0.4144,2.3273,0.757,1 
1.3044,2.2801,0.9087,-0.4315,1.5339,1.0623,1.6986,0.5929,1.4814,1.898,3.2045,1.8169,2.3969,1.2742,3.3184,2.307,1.933,2.6083,2.6338,0.2103,1 
3.958,1.2276,0.0878,3.4522,1.6702,1.1497,0.8405,1.9501,1.8478,2.1167,1.7676,0.822,1.3836,1.6444,2.1457,1.668,1.2127,1.926,2.9362,3.6455,1 
1.7754,2.4878,1.9849,2.0823,2.9428,1.7871,2.7823,0.509,2.6133,2.0005,1.897,1.4917,0.8446,1.7359,1.9319,1.6244,3.0256,1.2494,2.7482,1.1133,1 
1.6434,0.8557,1.7131,1.7929,0.6091,3.5187,0.8572,2.3745,2.7639,1.798,2.264,1.6624,3.5161,2.7236,4.1424,1.2112,1.6965,1.3716,1.5286,1.1529,1 
2.5488,2.6368,1.8551,4.9904,1.4131,2.2192,1.4695,-0.0159,0.4588,0.0121,1.6334,1.5807,0.1184,0.707,2.6541,2.3694,1.0443,1.8621,1.1099,2.7009,1 
2.3021,2.001,1.586,2.0018,3.247,2.4762,2.995,2.0219,3.3117,2.4975,2.549,-0.1867,2.499,2.0825,2.612,1.1637,2.2217,1.5139,2.6513,2.2998,1 
0.7938,0.922,1.5516,3.3665,0.2581,2.7987,0.3448,0.7833,1.4867,3.3639,2.7569,1.743,2.5871,2.7839,2.4866,2.7565,3.6477,0.6459,3.3053,0.7572,1 
3.0488,2.6837,2.2318,2.5684,3.4254,2.1025,-0.1018,1.7124,2.1445,2.1953,3.1731,4.9974,0.4715,0.0652,2.9569,1.5143,2.137,1.8873,2.1534,0.7786,1 
1.8712,1.5946,2.3392,2.4189,2.2311,2.1323,1.8074,2.3798,1.9632,2.8807,2.0854,1.087,2.08,2.8933,2.4218,1.8092,0.0203,2.7422,2.3987,1.19,1 
2.245,1.8205,1.4529,0.7412,2.6326,0.825,1.2424,1.9305,3.2417,3.0452,2.7002,1.5254,2.5094,0.5201,0.2308,3.3354,1.9803,1.6466,2.6574,2.1166,1 
-0.0507,2.0578,2.4559,1.9268,0.9172,1.3183,3.2525,3.3514,2.3741,0.7556,1.4138,1.6029,2.4387,1.9979,0.3981,2.6465,2.9735,2.3015,2.2666,-0.1248,1 
4.3944,1.109,1.2687,2.6353,1.2764,1.9494,1.9477,1.5665,3.4812,1.8234,2.1219,3.0879,2.8502,3.2176,0.8258,1.3179,1.9042,1.7967,3.9076,0.6771,1 
2.2192,0.9589,1.4401,1.6678,2.8432,0.1197,2.531,1.9221,2.3397,2.2591,2.4274,1.1352,2.1421,1.487,2.1151,2.6723,1.097,3.5405,2.5675,2.879,1 
1.0248,0.7352,0.2673,1.1054,1.7225,2.1306,0.0796,0.6969,0.1374,1.069,0.0223,1.1555,2.3746,2.6103,3.169,1.5126,3.1595,1.5788,0.7982,3.3421,1 
1.6314,2.9988,2.2925,1.8339,0.5189,2.4537,2.6128,3.3806,2.9639,1.0949,1.1853,2.4569,2.8937,3.325,2.7395,3.9186,3.1402,2.4851,1.9104,0.859,1 
1.1159,1.4893,3.1602,1.6013,2.998,2.2745,1.922,2.0572,3.4857,1.7058,3.7388,1.4605,0.2798,4.1522,1.1247,3.3347,1.9048,0.1461,2.0479,1.2712,1 
2.1634,1.8228,2.1446,2.8285,3.6074,1.481,1.7562,1.8606,2.529,2.6391,1.2055,2.9212,2.3169,1.9941,0.1173,2.9455,3.3241,0.5766,1.7943,1.2562,1 
