Feature1,Feature2,Feature3,Feature4,Feature5,Class
5.2482,2.4587,3.7517,2.2224,1.3596,1 
4.3911,0.71,1.1006,2.9781,0.956,1 
6.4132,-0.0883,3.3878,1.0403,2.4842,1 
4.624,-1.1475,2.8396,0.2021,3.5072,1 
4.9127,0.0722,1.5785,0.7108,1.9211,1 
6.3415,0.1908,1.0927,2.8188,3.3649,1 
4.9251,0.7205,2.0827,2.3343,1.5881,1 
5.5109,-0.2891,2.5724,4.7738,3.6129,1 
6.6018,0.4451,1.7368,2.4964,1.1621,1 
4.3268,1.6076,1.6639,1.0788,4.9104,1 
4.1145,0.2318,2.2233,4.1395,1.2579,1 
4.3529,-0.9369,-0.0792,1.9257,3.2118,1 
7.3251,0.695,1.7633,1.1656,1.9893,1 
3.395,-0.6984,1.4585,0.3367,2.3034,1 
5.5046,-0.2677,1.0972,1.8702,2.3591,1 
4.0219,-0.6144,3.1794,1.2041,0.9846,1 
7.0837,0.6259,-0.3031,1.695,2.0413,1 
4.8395,-0.4849,1.3587,2.924,1.2349,1 
5.5848,-0.9677,2.5335,4.0478,0.8967,1 
6.0856,-2.0413,1.7961,1.363,1.913,1 
5.8054,0.2285,2.1156,2.225,0.8315,1 
6.7778,0.4057,-0.233,2.9807,1.8993,1 
5.5012,1.2086,-0.7285,0.5376,3.644,1 
6.6196,-0.0147,-1.805,1.4371,2.0217,1 
3.7881,0.5732,1.0329,2.518,2.9938,1 
4.8265,0.2501,2.1778,0.4895,0.8972,1 
7.7154,0.5799,2.806,1.1355,2.8335,1 
5.0161,0.4757,3.3048,1.1095,0.2635,1 
4.2833,3.0032,2.1481,1.3449,2.7276,1 
4.935,0.0616,1.1306,3.429,0.2975,1 
4.1128,0.7484,2.5584,3.1319,2.6891,1 
4.5793,1.2698,1.608,1.8356,0.9125,1 
4.498,0.0721,1.8826,1.3669,0.0992,1 
5.1885,0.6278,0.4634,0.9671,1.9661,1 
4.3461,0.7704,2.2372,0.2633,1.7566,1 
4.5305,0.8359,3.4927,2.2475,4.098,1 
3.1132,1.7648,1.1777,2.8535,1.0226,1 
2.9091,3.4539,1.5291,1.6937,1.5139,1 
1.4833,2.3628,1.9286,1.9342,2.9925,1 
1.883,1.6354,3.4437,3.4858,2.7375,1 
1.8642,3.487,0.8558,2.1973,1.3788,1 
1.2842,4.2674,2.5573,3.1933,2.0056,1 
1.0571,1.9046,2.047,-0.061,3.2883,1 
2.3214,1.1914,1.6832,1.5757,2.9499,1 
2.1216,0.9346,0.9344,2.5714,1.8424,1 
1.816,1.6265,3.9574,0.8013,0.2972,1 
0.2299,2.0195,2.5772,0.5106,2.3817,1 
2.9256,2.6321,2.6491,1.9195,1.1856,1 
3.4884,3.8688,3.9596,1.6455,2.0832,1 
2.7426,0.0333,3.355,4.4444,0.6052,1 
1.0585,2.151,0.4357,1.9965,1.1634,1 
0.5838,0.7394,3.6608,2.4043,1.2119,1 
2.9572,0.3598,0.9916,3.9938,2.4766,1 
3.171,3.1322,2.3064,1.0724,3.0145,1 
1.3974,2.1065,5.0628,3.06,2.5759,1 
1.1094,2.0517,3.4121,1.4594,2.883,1 
3.7024,1.0643,2.7611,2.5237,1.8519,1 
0.5735,2.5082,2.0206,1.3824,0.6026,1 
2.8689,2.061,2.6463,0.2262,2.7159,1 
3.5886,2.8729,2.3479,2.2046,1.0584,1 
2.2376,0.8017,2.0842,2.8348,2.5764,1 
3.0027,1.8025,2.8515,1.473,4.1388,1 
0.5083,2.9888,2.4397,2.4917,2.2062,1 
3.0738,1.5039,2.1352,2.2945,2.4668,1 
2.7795,0.6776,2.2806,2.0614,1.4754,1 
1.635,1.9734,2.569,2.2323,4.2302,1 
1.4488,2.0781,1.5232,1.3877,4.0526,1 
0.8381,1.773,1.4043,2.0166,1.795,1 
2.4728,2.6732,1.9438,1.7653,3.1535,1 
1.3826,4.3381,2.5872,2.4371,0.8694,1 
2.2698,1.7893,0.8403,2.1243,1.1748,1 
0.3072,1.9229,3.2798,3.3764,-0.7487,1 
-1.1744,3.1786,0.3222,1.0522,1.905,1 
1.6413,2.6014,1.7645,2.0634,3.8512,1 
2.274,1.651,3.0135,2.0009,2.6674,1 
2.3757,2.9287,2.3072,1.5296,2.1949,1 
1.1221,0.7457,1.2444,2.0111,2.3278,1 
5.0632,1.2796,1.0202,2.4285,0.9425,1 
1.141,2.929,2.365,2.2909,0.7821,1 
1.0184,4.3999,1.9034,1.3423,2.06,1 
3.0465,0.957,3.0635,1.385,0.364,1 
5.0508,2.4004,3.1111,2.4905,1.75,1 
1.255,2.571,1.8562,2.7641,1.2029,1 
1.317,0.9397,2.4234,2.281,1.1671,1 
2.5795,0.8847,3.7103,2.6974,2.3438,1 
1.7146,0.4534,0.623,2.2092,0.5285,1 
2.6983,3.8038,1.4868,1.0999,3.3746,1 
3.8532,0.6674,3.1266,2.1331,1.8849,1 
3.073,2.5396,1.2343,1.5554,1.055,1 
2.1597,0.8741,2.2807,-0.0463,3.3925,1 
1.0109,3.3024,2.3411,0.2039,3.1249,1 
1.0759,0.8796,2.1017,1.593,2.5146,1 
3.028,2.3622,2.1368,1.6878,0.4839,1 
2.5558,2.9096,3.5381,0.7164,3.1271,1 
1.1406,2.8173,0.9241,0.8927,1.5112,1 
3.0299,2.4582,1.6656,0.914,1.6999,1 
1.3753,2.92,1.582,2.4392,1.1252,1 
1.0965,3.0718,1.9964,1.7188,2.9076,1 
1.7146,1.6341,1.6206,0.5676,2.5768,1 
3.7461,2.5444,2.6307,1.9571,2.3784,1 
1.38,3.6441,2.0533,0.8093,1.8034,1 
3.5164,1.8548,2.4375,1.6977,1.5233,1 
1.9845,0.7404,0.5246,1.9592,0.1688,1 
2.8161,1.6105,3.5287,0.4801,2.5348,1 
2.2187,-0.3666,1.7374,0.7816,1.7434,1 
2.692,2.5451,2.5045,2.6664,2.6601,1 
1.0483,3.2175,2.3764,0.6794,1.5192,1 
1.5614,2.2953,1.3258,3.7896,2.9577,1 
1.5869,2.1767,1.561,3.3842,2.3948,1 
1.5062,1.8076,2.3186,1.1863,0.5273,1 
0.1089,1.2684,3.3818,-0.0803,2.1558,1 
1.474,1.577,1.4733,1.222,1.8372,1 
1.8576,0.9761,1.8203,1.4857,1.6738,1 
1.7131,-0.3263,0.7145,2.4216,1.6346,1 
1.7814,2.7727,2.9198,0.2837,1.7134,1 
4.0553,0.0402,1.5931,1.9644,-0.0029,1 
2.119,1.5606,2.7131,1.929,2.7524,1 
2.7405,4.1631,1.6879,1.7717,1.8744,1 
2.7438,2.6743,1.578,4.4478,1.4886,1 
2.6156,3.0223,1.9374,3.1188,1.6938,1 
2.0378,2.1559,0.6165,2.9656,0.901,1 
2.9139,1.7356,1.3605,1.4378,2.13,1 
2.7299,1.7064,3.316,2.6928,2.0692,1 
1.9655,2.5151,0.8639,1.7039,1.076,1 
1.6201,2.8993,2.4194,1.8819,1.026,1 
2.2275,2.5904,3.3898,2.1305,3.7682,1 
3.5907,3.1554,3.6993,3.4033,2.9427,1 
1.8797,1.1209,2.471,0.4348,2.8794,1 
1.175,1.9662,1.7975,1.5388,1.7829,1 
2.3869,2.8807,2.305,1.115,1.7884,1 
1.3072,1.341,1.6751,2.4397,1.1892,1 
1.6528,1.6044,2.1888,1.5813,3.142,1 
1.2078,0.5444,1.4094,1.5864,1.0481,1 
4.2786,0.7722,3.5723,0.412,0.1694,1 
1.5818,2.6627,2.8094,1.4634,1.5879,1 
2.3513,2.6528,4.5766,2.6438,0.4636,1 
7.9888,2.4814,3.7778,3.3939,2.7614,1 
8.091,0.9068,0.7895,1.0828,0.8072,1 
8.4642,0.0416,2.3966,2.5339,1.5478,1 
6.8609,2.3524,2.4818,3.1139,3.2231,1 
9.0299,2.613,1.6186,2.0365,2.7599,1 
8.9843,3.6866,1.8188,1.3488,2.2104,1 
7.418,1.7657,2.5697,1.6823,3.0519,1 
8.8749,1.4372,2.8509,1.7768,1.6725,1 
8.3135,2.6758,1.9488,2.464,2.8489,1 
7.5222,1.6779,2.7225,0.6266,2.9842,1 
6.4324,1.2067,2.9879,1.4059,2.4175,1 
8.7892,3.1733,0.1253,2.0935,2.1376,1 
7.3931,2.7605,3.5496,1.8848,2.8071,1 
6.6223,1.0472,1.6985,1.1668,0.4003,1 
7.8865,2.3002,0.0415,1.9802,2.3009,1 
6.9552,2.5789,1.8514,1.8788,2.2986,1 
7.7473,0.5596,2.9436,3.2061,1.7661,1 
8.885,1.7289,2.1031,0.7821,1.2129,1 
9.3729,1.7512,2.9016,2.6193,-0.2489,1 
8.5745,2.3992,2.4776,3.6227,2.3721,1 
9.2434,1.6292,2.3743,3.7343,1.8942,1 
9.8778,0.999,1.3346,2.551,2.802,1 
7.6789,2.7005,1.8596,1.8141,2.0215,1 
8.9688,2.3681,1.9915,1.7552,3.2098,1 
9.0829,2.9426,3.3204,3.1989,1.7695,1 
7.0732,2.3957,1.0334,0.9002,1.6028,1 
7.2268,1.037,1.1416,2.6902,2.5091,1 
8.612,2.1847,1.5314,0.0918,1.6862,1 
7.0789,4.7339,1.0545,1.406,2.6826,1 
8.3659,2.6045,2.7745,1.6318,4.4752,1 
7.2662,2.3927,2.439,1.5676,1.2127,1 
7.7694,3.3201,0.5625,1.598,3.492,1 
9.0615,1.7687,2.6888,1.6221,0.9224,1 
8.7215,0.8474,1.224,3.5849,2.2479,1 
9.0855,1.1826,1.0235,1.1149,2.5436,1 
8.1388,1.4227,1.6341,1.0062,-0.2456,1 
9.007,3.8007,3.9545,1.0225,2.8209,1 
7.9075,2.9041,3.2339,2.6762,1.7312,1 
6.7512,0.4484,1.2894,2.5539,2.063,1 
7.8383,1.211,1.8648,3.281,1.265,1 
7.0934,3.0924,1.2542,2.4544,1.4688,1 
8.0102,0.4647,1.7095,2.429,2.2656,1 
7.6803,2.5031,2.1117,2.3752,4.4298,1 
8.1661,1.017,0.9766,2.5063,1.0841,1 
8.4172,3.163,2.2342,2.8008,3.3204,1 
6.8083,1.7501,3.1301,1.1819,1.8089,1 
7.4131,1.1815,1.4342,3.0599,3.3034,1 
7.84,0.9808,1.7879,-0.3089,1.141,1 
8.8611,3.6058,3.3475,1.4762,0.8663,1 
8.6778,2.6364,2.0286,2.982,3.5296,1 
7.7392,0.3017,3.262,-0.3302,1.4579,1 
5.8074,0.7642,0.8412,3.251,1.5078,1 
8.4767,2.7341,2.0463,1.8677,1.2774,1 
7.5566,3.4721,1.9029,2.2741,3.1691,1 
8.0318,2.2356,1.1014,2.291,4.0573,1 
6.4066,4.132,2.7199,3.7552,1.8613,1 
8.7117,2.9983,0.6383,2.3081,3.2808,1 
7.3659,2.061,1.5703,3.2972,3.0565,1 
7.7095,0.7219,2.7432,2.0071,2.4363,1 
7.1269,2.6529,2.901,1.5615,2.7725,1 
7.7748,2.2199,1.1814,-0.0954,1.0165,1 
9.2408,2.265,2.8239,4.8046,2.4674,1 
7.3241,2.5434,1.9825,1.5477,2.6447,1 
8.5182,1.6142,3.7889,3.4656,2.7997,1 
6.8294,1.4753,0.4552,0.1656,1.6876,1 
7.1571,2.9386,1.0238,3.0763,1.5581,1 
8.4541,2.1952,2.1834,2.7703,1.7146,1 
7.2931,1.5109,2.7784,2.705,2.3547,1 
8.3114,0.1632,1.5595,-0.8375,0.0313,1 
9.5328,1.0137,1.3692,2.1503,-0.1013,1 
8.8077,3.4089,2.1593,1.2522,3.113,1 
9.3855,2.6687,1.0461,1.2623,1.418,1 
8.5828,2.4945,2.6147,0.592,4.2039,1 
8.1739,1.3612,0.7396,2.0333,3.1422,1 
8.6587,2.1319,1.7088,2.0019,2.383,1 
7.5693,1.3172,1.4199,1.8791,-0.1817,1 
7.0916,0.8866,3.1766,2.5476,0.6164,1 
7.2463,1.5211,1.7334,2.2768,0.9466,1 
8.6625,0.1474,1.2583,2.5356,2.4283,1 
6.0008,2.3704,1.049,-0.2487,1.423,1 
8.2213,2.4523,2.4405,2.9872,1.2907,1 
8.1172,2.0259,1.4113,1.6426,1.1457,1 
8.2319,3.047,2.2366,1.01,4.4566,1 
8.3778,4.6797,2.5848,2.4906,2.2531,1 
9.4613,1.6029,2.5795,2.135,2.433,1 
9.8405,0.9485,3.3644,2.92,2.3626,1 
8.9675,3.0053,1.195,1.9567,2.8359,1 
7.4229,2.511,2.1322,2.5014,2.5726,1 
6.6608,2.6974,2.8634,1.3814,2.189,1 
8.6807,2.0369,0.3403,2.7677,1.9329,1 
7.9281,2.3981,3.101,2.6579,2.7862,1 
10.252,0.7779,1.6216,2.1843,3.5214,1 
5.9652,2.8205,2.3594,2.731,1.9951,1 
9.7199,2.4496,0.5533,1.327,1.3828,1 
7.8398,2.9236,2.4566,2.2206,3.1549,1 
7.8057,1.7126,-0.3814,1.0312,3.3101,1 
6.7724,2.6052,2.068,0.6538,4.212,1 
7.5178,2.9949,1.9925,2.2827,3.9862,1 
6.774,0.8926,2.0184,0.3282,1.5842,1 
7.7656,1.5169,2.2474,0.759,2.5573,1 
7.3965,3.9619,0.9465,1.1187,2.6881,0 
4.7159,2.4757,2.6969,1.9685,2.2073,0 
4.1227,4.9525,1.1038,2.3915,1.0141,0 
6.3492,4.9323,3.2722,1.8871,5.1145,0 
4.8518,5.4458,2.6849,0.6174,0.3374,0 
5.9557,4.1591,3.2971,3.4042,2.7598,0 
5.8872,4.392,2.2339,2.3107,1.4443,0 
6.5479,2.3327,2.7299,2.5924,2.1325,0 
5.8978,2.3715,2.2868,2.5829,0.23,0 
4.4988,2.3784,2.6533,3.2292,2.3078,0 
5.4631,4.8823,2.9034,2.1434,1.6999,0 
3.248,2.8262,0.5822,2.7779,2.2219,0 
6.0824,3.6079,3.1373,1.333,2.9237,0 
5.1054,4.3515,2.0952,0.7888,2.762,0 
5.6244,4.486,1.3823,1.6595,0.5012,0 
5.1706,3.8493,1.8252,3.0572,2.5122,0 
4.6878,2.1228,2.5708,3.6413,1.9185,0 
4.7396,3.4013,0.9486,1.2836,2.5183,0 
4.5712,4.0803,1.1373,2.1107,2.3543,0 
5.1421,4.777,1.4088,3.3776,1.6376,0 
5.1747,5.4964,2.173,2.2126,2.7827,0 
3.5698,4.3408,1.2417,2.2061,2.0765,0 
4.119,4.9482,-0.2368,1.2291,3.4351,0 
5.115,4.2993,2.3389,1.346,0.1751,0 
5.6064,4.1344,2.3708,2.9491,0.8452,0 
6.533,4.8582,1.9178,1.2181,1.4596,0 
4.7064,3.6096,2.0466,1.5995,2.0477,0 
3.2039,5.3813,3.4052,1.1703,2.7269,0 
5.4436,4.4115,2.6148,2.2258,-0.1156,0 
6.5148,2.7541,0.7155,2.0807,2.2634,0 
4.9458,2.6179,1.3811,0.912,1.7405,0 
7.1795,4.587,2.9452,2.1058,1.5088,0 
4.866,2.7316,0.7629,1.3202,3.0768,0 
4.7529,2.6697,-0.4441,1.7452,3.6305,0 
4.6622,3.9942,2.4479,2.2521,1.5621,0 
6.0019,4.8174,2.5437,2.4378,2.3208,0 
4.3569,4.7961,0.2654,1.8652,0.8767,0 
5.7543,3.0739,3.2903,2.5511,0.5149,0 
5.3503,4.4851,2.8961,1.4162,3.4257,0 
4.6605,5.0464,2.257,2.9218,1.3861,0 
6.1916,3.9865,1.0424,2.4334,1.4073,0 
5.2098,4.2538,2.4614,2.6253,0.1588,0 
6.484,3.3323,1.1553,2.5181,0.705,0 
5.3905,6.3219,4.3765,2.6085,0.352,0 
5.8134,2.4246,2.778,1.8607,0.8108,0 
5.2741,4.5975,3.4353,3.5782,2.7103,0 
5.466,3.1248,0.2706,1.3604,2.3231,0 
5.0298,4.8784,3.0869,1.76,3.7689,0 
5.3217,4.261,1.8321,1.979,2.6785,0 
3.4933,4.4001,1.7408,3.0463,2.4141,0 
4.3034,3.2589,1.0011,3.5083,1.7388,0 
5.6895,4.5883,0.7973,2.274,1.5884,0 
6.1073,2.1849,2.2588,1.4741,1.342,0 
5.7997,4.6122,3.3977,0.075,1.2318,0 
5.1338,3.0285,1.8458,2.0979,2.3592,0 
5.6605,3.1687,2.3996,1.8633,-0.8301,0 
3.5126,5.4212,2.6205,1.8751,1.8131,0 
4.3216,4.2815,1.7869,2.5808,0.8229,0 
4.8511,3.7371,1.5238,0.6798,1.9322,0 
3.8936,4.5781,1.6019,2.1563,2.8234,0 
4.8097,3.7979,1.4413,2.8823,2.4263,0 
4.5946,5.0976,1.8655,2.4517,2.3488,0 
6.646,6.1799,0.7362,1.4035,2.8208,0 
5.1531,1.3377,1.706,3.3513,1.4736,0 
5.4926,4.7379,1.8721,4.6884,1.5554,0 
3.0676,3.5863,2.0029,2.0568,2.3747,0 
4.8955,4.7897,0.8043,1.2757,1.9876,0 
5.166,3.5828,2.4772,0.9284,1.5883,0 
3.9206,3.7229,1.0146,0.7131,0.9805,0 
3.93,4.4818,1.4874,0.2243,-0.184,0 
5.8835,3.3209,2.9524,1.9365,1.8958,0 
4.8478,3.6598,0.3849,2.9177,1.4369,0 
4.8,3.5574,0.9666,1.991,2.3903,0 
5.5739,4.1616,2.9282,2.7665,2.0702,0 
4.7048,5.0299,3.8524,2.1596,3.9956,0 
4.8952,3.642,1.2312,2.2142,1.2676,0 
6.9195,3.2656,3.0761,0.8835,1.2461,0 
4.1965,3.653,1.8497,1.9989,2.632,0 
4.1503,4.4875,1.0566,2.4776,1.2824,0 
4.6992,2.6741,1.8758,3.8385,1.8239,0 
7.0397,4.6967,3.0953,1.8149,-0.0695,0 
5.5223,3.7452,0.7332,0.8687,1.8521,0 
5.26,2.4243,1.0835,3.5695,3.316,0 
4.5707,3.8077,3.2787,3.165,1.8256,0 
7.3524,3.4069,0.1666,1.7913,1.8306,0 
4.4714,3.9589,0.7541,1.797,2.4065,0 
4.8895,6.1099,1.6645,3.3816,0.9954,0 
4.9813,3.9321,3.4046,1.8791,2.9577,0 
4.5735,2.2747,1.9413,3.5821,2.1446,0 
4.6818,4.5312,1.8146,2.8824,1.814,0 
5.3377,4.3061,2.0445,1.4369,0.2907,0 
6.9118,4.7566,3.4124,0.62,2.0948,0 
4.4361,4.1243,2.9069,1.7362,1.7623,0 
5.2526,3.961,2.0132,0.0943,2.0022,0 
6.1642,1.6597,0.6516,1.0236,1.9127,0 
4.702,5.2183,3.0442,3.2899,1.1873,0 
4.4508,6.489,4.7976,0.6747,1.3617,0 
5.6337,3.8441,4.3721,0.1352,1.1851,0 
4.1753,2.988,0.818,3.3983,1.1144,0 
4.1075,4.2175,3.3427,2.7886,1.5226,0 
5.0018,4.7692,1.7345,2.6485,1.3613,0 
5.8379,2.447,2.0559,1.7167,0.9193,0 
5.8837,4.741,0.7096,1.3155,1.8496,0 
6.8288,4.305,2.6127,2.7738,2.8429,0 
6.7727,4.1528,1.9925,1.1172,1.4243,0 
5.0981,4.0378,1.3728,1.2228,1.7258,0 
4.8511,3.4102,0.8511,3.0375,0.9572,0 
4.8115,2.7663,1.1675,3.6711,2.7058,0 
4.5138,4.4131,3.5416,0.2631,0.7384,0 
5.6383,4.606,1.9676,3.6485,3.0957,0 
4.2113,4.0686,3.3354,3.3471,1.6003,0 
4.5589,4.3988,1.2023,1.5795,1.9037,0 
5.1233,4.3142,3.1147,2.1068,0.2275,0 
4.4523,4.0451,2.5033,2.0149,1.6318,0 
6.6092,5.2859,0.9705,3.0959,1.8656,0 
4.7168,5.1742,1.0205,3.7827,2.2548,0 
3.4645,3.4787,1.3806,2.536,2.0095,0 
5.7099,4.9964,3.0218,2.417,2.2278,0 
6.5828,4.0199,1.0915,2.5367,1.5183,0 
7.1608,4.2496,1.7006,4.2867,2.9626,0 
6.1704,3.8702,2.9654,4.1748,2.3121,0 
5.5502,3.7756,1.5172,1.6069,3.8289,0 
5.1246,3.8242,2.9914,0.6247,1.0671,0 
5.0134,4.2336,2.7735,1.5245,2.048,0 
5.2203,4.3136,2.0724,2.2315,2.7229,0 
5.343,4.9097,2.6907,2.1315,0.7108,0 
6.0063,2.5199,2.2062,1.4536,2.4097,0 
5.5068,4.4002,0.5577,2.9324,0.6263,0 
5.1356,2.7539,3.192,1.8603,1.9107,0 
5.4516,4.1004,0.7666,1.5342,1.4762,0 
3.836,3.4368,1.5423,1.8566,1.5295,0 
3.8146,5.63,2.2259,1.6282,2.5984,0 
5.1425,3.3732,1.6063,1.0548,1.6867,0 
5.9153,3.3363,1.1366,2.2085,3.6098,0 
5.5686,4.895,2.6474,1.9598,1.661,0 
4.9829,2.3218,0.8593,0.8501,2.9405,0 
3.7127,4.0884,2.1783,1.7968,1.4066,0 
3.7463,3.7609,2.4938,1.9069,1.1855,0 
4.9339,5.7176,2.5093,2.3987,3.4275,0 
4.9447,3.2938,3.1911,3.273,3.0177,0 
4.3057,5.4442,4.4297,3.5053,3.0042,0 
4.6891,4.624,2.6063,2.5241,2.024,0 
4.011,3.3312,0.5104,1.735,2.9292,0 
5.4772,3.6574,3.1126,1.6183,2.9128,0 
6.1451,2.4422,2.5027,0.9128,4.1601,0 
5.8428,3.0451,2.6191,2.3353,2.7168,0 
4.9655,5.2158,0.8685,2.3924,1.5746,0 
4.3511,3.4002,2.6017,0.5892,2.067,0 
3.73,4.7086,2.014,3.4161,0.2112,0 
5.4363,3.7845,2.7439,2.3799,1.7393,0 
6.7844,5.4738,1.1682,2.7511,1.1108,0 
5.1277,3.4809,1.3346,1.6172,1.2567,0 
5.0325,5.1532,1.3164,1.0749,4.3249,0 
6.763,5.1575,3.2993,1.1086,2.232,0 
4.475,5.7143,0.4915,0.8749,2.0434,0 
6.8854,6.2126,0.1461,3.0284,3.335,0 
6.7735,4.2293,1.5899,2.5072,0.4702,0 
5.0489,3.6454,2.7106,0.9966,1.5054,0 
4.9066,3.5577,3.7033,1.3015,1.3491,0 
5.4935,5.2685,3.2962,1.0344,1.9114,0 
5.1825,2.1843,1.6603,1.4975,1.6108,0 
6.7513,2.4889,3.4934,1.5801,0.2209,0 
4.8551,2.6831,3.8165,3.8754,2.1512,0 
5.1047,4.0529,-0.9283,2.8568,2.3256,0 
7.4018,4.1865,2.2017,3.6893,2.332,0 
7.3021,3.5459,1.6928,0.4079,3.4236,0 
4.2883,3.2667,2.2408,1.5195,3.8048,0 
5.3414,4.0099,2.9239,1.0637,1.4174,0 
6.2916,3.631,3.2803,1.2906,1.345,0 
6.0595,3.1414,0.1241,1.3325,2.5332,0 
5.1913,5.5054,2.7025,2.6161,2.0787,0 
3.2479,3.6454,-0.0268,2.7455,1.8161,0 
6.0074,2.733,3.4648,3.8494,1.4215,0 
4.9206,2.9723,2.5845,3.6382,1.5047,0 
6.1369,4.2617,2.1232,3.6617,1.0026,0 
5.6718,3.5423,2.3454,2.8083,2.9555,0 
5.1055,5.4172,1.5186,1.206,1.354,0 
5.8552,3.9156,2.5202,2.2381,2.2337,0 
5.268,3.1626,-0.0822,2.0328,1.4394,0 
5.8802,3.8007,3.202,2.8851,1.8331,0 
5.1464,5.7717,1.2326,2.2357,1.9635,0 
5.6679,6.2531,1.8487,1.6027,3.0949,0 
4.8615,4.4008,1.7583,0.7206,1.4963,0 
4.1588,4.5767,2.6405,0.5231,1.815,0 
4.4455,3.4182,2.4048,1.3444,1.6297,0 
4.224,3.3271,3.0413,2.5796,1.2695,0 
4.3739,4.0617,0.5121,1.162,2.6741,0 
4.2313,5.9737,1.3327,1.1446,2.4997,0 
5.6889,2.5571,1.4784,1.8216,1.3655,0 
4.9293,2.5194,0.4826,3.3642,0.8147,0 
5.6455,3.6446,1.1765,0.8858,1.3234,0 
6.3439,4.5329,2.4595,0.6341,2.9388,0 
7.4947,4.0477,1.7232,2.3774,2.607,0 
4.2602,3.1562,2.0981,-0.1944,2.3746,0 
5.566,3.4429,2.0947,2.1724,1.6382,0 
4.3374,5.2828,1.6114,1.9189,0.0267,0 
4.7751,5.1658,2.2481,0.9969,1.2096,0 
8.3635,2.6537,0.5782,2.7152,2.4943,0 
3.9396,3.9801,2.8648,2.2477,2.5175,0 
7.0128,3.3363,0.9469,2.0866,1.6335,0 
6.4278,2.6229,1.0737,0.3592,2.4349,0 
4.1427,5.929,1.0397,2.0612,5.026,0 
5.9324,5.4554,0.9899,1.3221,0.941,0 
