Feature1,Feature2,Feature3,Feature4,Feature5,Class
2.4071,9.3635,2.3539,-0.1822,2.0144,1 
3.268,9.2462,3.1762,2.2344,1.1021,1 
3.1755,9.8161,2.6143,1.6763,0.9417,1 
2.4324,11.6294,0.3273,2.3127,2.9164,1 
4.0334,9.7065,1.1253,2.3524,4.0782,1 
1.9731,10.8411,0.7391,3.3025,0.9072,1 
2.4464,10.5618,3.1798,-0.0275,2.8956,1 
1.9392,10.0557,2.3128,0.6927,1.639,1 
1.8837,10.6572,1.4766,1.3046,2.6163,1 
3.0324,10.2135,3.2967,1.9015,-0.0881,1 
1.9931,10.5599,1.6352,3.639,1.1714,1 
1.9998,10.4571,1.805,2.753,2.1948,1 
2.4685,8.487,2.7329,1.9946,2.2211,1 
2.2981,11.3985,2.6156,2.4251,2.4117,1 
2.6892,9.3008,2.1091,2.4256,2.0952,1 
2.2189,10.4734,1.3526,0.6682,3.3334,1 
4.3366,9.993,2.9036,2.9057,1.2924,1 
1.029,10.3512,1.0957,1.225,2.0683,1 
5.0755,11.1836,2.5026,1.758,1.4162,1 
1.8391,10.0477,0.8071,-0.1543,2.2863,1 
1.2132,9.4767,1.0963,1.4105,2.1585,1 
1.8482,9.6238,0.7401,3.1506,0.5905,1 
2.1649,9.1275,1.4393,1.8745,2.463,1 
1.6468,10.8996,2.1718,1.2508,2.0954,1 
2.5918,12.3587,1.8829,2.3201,2.9635,1 
2.4909,10.2425,1.4991,2.1096,0.5526,1 
3.3989,9.8532,2.7662,0.7089,1.9784,1 
2.9272,11.3312,0.3405,2.212,0.2287,1 
2.0133,9.3946,2.3289,1.6175,1.8283,1 
1.7847,8.6941,1.7827,1.3354,3.3863,1 
1.2464,10.9247,1.9161,0.9284,0.7265,1 
1.931,10.0546,1.9522,-0.4853,2.2188,1 
2.1629,9.6588,2.6536,2.9503,1.1774,1 
3.2121,10.8302,1.6296,2.4176,2.4319,1 
2.1658,9.2419,2.1038,2.9407,0.85,1 
2.336,9.3666,1.7673,3.4851,1.4958,1 
2.9883,8.9693,1.0203,2.8642,0.8197,1 
0.9507,8.7098,-0.0866,2.6248,3.3973,1 
2.4627,11.8117,3.0345,2.1881,3.7211,1 
1.5405,10.0158,2.9,1.337,1.2611,1 
2.8741,11.1876,1.2999,1.4516,1.4214,1 
1.8796,8.3321,2.2219,1.9468,0.1273,1 
1.3406,11.2484,1.834,3.1775,1.5709,1 
-0.4904,9.9889,2.4171,2.0308,3.53,1 
2.1273,9.2237,0.9381,1.9124,4.3698,1 
3.2232,9.1149,1.0067,1.113,1.3208,1 
2.7172,9.2932,3.0221,1.0924,1.874,1 
2.1194,8.8468,0.5899,2.9218,-0.7864,1 
1.2017,11.9919,3.6644,1.0607,3.8326,1 
2.2255,10.3067,1.7047,-0.3112,2.1569,1 
1.0166,9.4333,1.7279,1.7711,1.4675,1 
3.0627,10.7295,3.1417,1.5002,1.6614,1 
0.967,10.2651,2.0959,1.6153,1.2468,1 
1.8778,10.7687,2.362,2.8965,2.0286,1 
1.7157,8.8573,0.8665,2.1468,1.8237,1 
3.446,9.1294,1.1576,2.0806,3.6077,1 
2.2069,11.2471,1.6618,3.0245,1.8757,1 
1.7381,9.3314,1.7148,0.8268,2.8002,1 
1.4339,8.1731,3.1376,2.0283,2.4106,1 
3.0108,11.6889,2.2547,0.7198,1.8755,1 
2.1469,10.6852,3.0269,3.0137,1.9321,1 
2.8902,7.763,2.8471,1.942,1.8095,1 
4.0092,10.337,3.6621,1.4848,1.7463,1 
1.7269,10.3679,0.8922,1.2305,1.8268,1 
1.2636,11.6667,2.1165,0.5532,1.4857,1 
3.15,6.7626,1.9603,3.2578,3.4527,1 
1.7434,9.7169,2.6377,1.5783,0.609,1 
2.2026,10.1681,2.4493,2.9553,2.3795,1 
1.8702,8.7904,1.9336,2.7476,2.0194,1 
1.0118,10.0067,2.2019,1.6397,1.6606,1 
1.9654,9.8509,1.1636,4.7541,1.4909,1 
2.7118,10.5054,1.4603,3.0765,2.0131,1 
2.8183,9.9967,1.7194,2.4051,1.2206,1 
1.064,11.121,1.2885,1.5164,1.9176,1 
0.3904,11.2226,1.6321,1.3135,4.693,1 
1.7516,11.1691,2.1457,1.4863,4.1225,1 
1.6322,10.9316,0.5562,1.6517,3.6891,1 
4.252,9.9131,1.9673,1.7814,1.387,1 
2.6115,11.0168,1.1954,0.9556,0.4902,1 
2.0637,10.6146,1.531,3.6935,2.7928,1 
2.8327,10.7919,-0.9274,1.0615,0.6112,1 
1.8754,10.1047,1.6846,3.7448,0.8083,1 
1.5482,7.9038,2.3191,1.3601,1.6217,1 
3.2943,10.654,2.6152,1.8439,2.0649,1 
2.657,9.0815,2.9322,0.969,1.7522,1 
2.2491,9.2808,2.2755,3.2439,3.8025,1 
0.2646,10.3403,3.9462,1.7351,2.6417,1 
2.3122,10.4674,2.0757,1.5263,2.7869,1 
3.2849,9.7359,2.4277,3.032,1.1082,1 
3.4049,10.6764,2.5893,1.6648,0.7143,1 
0.5743,10.0649,1.2827,3.4295,2.8997,1 
1.0444,10.5822,2.3327,0.2319,2.0623,1 
2.3734,9.8045,2.8788,0.7279,1.6709,1 
2.4579,9.1075,2.5824,0.3796,-0.2566,1 
0.2075,10.5102,4.0661,1.1285,1.4209,1 
2.0042,10.4324,3.0664,3.7787,1.8573,1 
1.1997,9.3833,1.1992,-0.3102,3.3002,1 
1.9692,10.0347,1.5074,1.5032,1.5198,1 
2.362,8.2466,2.0148,2.8432,2.3919,1 
2.5826,9.229,1.2784,0.4557,2.4314,1 
2.8223,10.6821,1.0301,2.0018,1.7637,1 
2.8077,7.9177,1.3867,3.7108,0.523,1 
1.1279,10.0895,2.8525,1.4964,1.6828,1 
1.6307,10.5904,1.1152,1.7831,2.4534,1 
2.0225,12.0126,1.7878,2.0565,2.432,1 
0.3385,9.3425,1.6125,1.0328,1.3328,1 
1.2885,10.1728,2.467,3.9124,-0.5417,1 
3.341,10.2237,2.7139,0.6847,0.9649,1 
2.0891,8.4313,3.5752,0.9149,1.2973,1 
1.6367,10.9485,0.6751,2.8901,1.0334,1 
1.1799,10.1817,1.7127,3.0171,2.5207,1 
2.1928,10.8919,3.3431,1.2892,2.4513,1 
-0.1242,10.224,0.801,1.4716,1.8621,1 
0.2774,9.2182,0.671,1.2953,1.5965,1 
2.743,10.5301,1.2073,3.0266,2.8484,1 
1.5407,8.7029,1.0355,2.3853,1.1585,1 
2.5321,11.7904,-0.87,1.8284,0.8922,1 
0.9884,8.1065,3.2866,2.9627,2.9393,1 
2.7431,11.8595,3.3802,2.6963,3.1291,1 
1.7736,9.2926,1.8566,-0.281,2.5456,1 
1.3714,10.2158,1.3212,1.9559,1.6018,1 
4.71,8.5513,2.6089,3.2103,1.7487,1 
3.8008,11.196,0.0892,1.1195,2.7927,1 
2.0678,10.8584,2.3179,2.0321,1.7833,1 
3.2968,8.407,1.2244,4.0514,-0.0847,1 
2.0447,9.9421,1.751,0.5145,1.4526,1 
1.1117,10.8068,2.0404,2.0371,4.069,1 
2.8225,9.655,2.1085,1.7259,1.6203,1 
2.6418,10.8936,2.1525,2.9982,2.7576,1 
2.294,9.1604,2.9479,2.1893,2.3879,1 
3.69,10.9508,1.686,-0.8661,2.2147,1 
0.3183,11.7564,3.6136,1.9791,3.1856,1 
1.7946,8.9839,2.351,2.0408,1.8413,1 
2.8346,9.9772,3.3134,2.9281,1.3662,1 
2.458,9.3273,3.6295,1.2932,2.11,1 
0.8266,8.5389,3.798,2.9637,3.0998,1 
2.0715,8.3414,1.0155,3.4047,1.8003,1 
1.7919,9.5245,0.2335,2.9558,4.1648,1 
1.1194,9.5738,2.9606,1.8891,2.1061,1 
0.4293,10.1239,0.791,0.2848,3.5471,1 
2.9767,11.4481,2.1111,2.0371,2.6415,1 
2.7856,11.224,2.7413,0.2188,3.0258,1 
2.1251,9.3703,2.4765,0.8493,0.7361,1 
1.9718,11.3438,2.461,2.6094,1.4521,1 
2.5062,10.0273,3.0056,3.3227,2.439,1 
1.3985,9.6784,0.8499,2.7318,1.927,1 
3.3005,11.4518,1.8617,0.5989,2.8056,1 
0.2839,9.7873,2.5055,1.7504,2.9071,1 
2.7245,11.6521,1.5736,3.4104,2.0632,1 
3.1833,9.6762,2.4555,1.8461,1.9765,1 
3.0364,8.6834,4.2305,2.3513,1.2543,1 
1.1903,10.4275,2.1383,1.803,2.3146,1 
1.7329,10.5972,1.9352,3.4672,2.497,1 
1.9272,11.1926,3.4066,3.2494,1.7364,1 
1.9952,8.7185,-0.1837,2.4883,1.9015,1 
2.5876,11.1393,-0.8243,0.8028,2.2831,1 
2.0191,10.3672,0.9872,1.6102,1.4775,1 
2.8056,10.0527,2.2791,0.9466,4.2574,1 
1.6674,8.9738,2.7365,3.0586,2.3889,1 
2.0146,9.354,3.0913,1.2948,1.2403,1 
2.8657,10.3877,1.5977,2.1193,2.477,1 
1.4295,9.4585,2.2841,1.8831,1.5991,1 
-0.169,10.0912,2.7512,2.3586,2.1669,1 
4.3201,9.3688,3.379,1.8481,2.854,1 
1.88,8.8361,2.4359,1.8034,2.0046,1 
3.3676,9.7378,1.9212,1.5076,1.5841,1 
3.6638,10.0866,3.684,3.4206,0.5517,1 
2.1945,10.897,2.6766,2.3457,2.0651,1 
1.2272,9.3887,0.4493,2.2238,1.4493,1 
3.5692,10.3838,1.9297,1.8333,2.4322,1 
1.3809,10.4852,2.6884,0.9465,1.1391,1 
2.019,9.51,1.1405,1.2184,2.1145,1 
3.1898,8.555,1.6179,3.411,1.2828,1 
2.2534,11.8109,1.8007,3.2225,2.118,1 
2.8954,9.5283,0.5134,2.7343,2.5564,1 
0.8117,10.6029,1.7108,1.379,3.864,1 
1.8442,9.484,3.4112,2.292,0.8281,1 
2.1881,8.893,2.3229,3.3625,2.0209,1 
2.8161,9.9761,1.8251,1.7768,3.7792,1 
2.3451,11.0679,2.1738,3.2098,-0.0655,1 
1.9422,9.2295,1.6111,2.5859,2.5633,1 
3.4211,9.4088,3.0429,1.8374,3.0455,1 
1.5538,10.3071,0.383,2.4701,2.033,1 
3.3058,10.2437,1.1718,3.2406,0.0825,1 
2.1132,9.9528,2.6365,2.7918,2.1069,1 
1.9358,8.6584,1.9518,1.4628,2.0767,1 
2.4485,10.1454,3.0,1.8311,2.8445,1 
3.3156,11.7864,1.5317,2.1386,0.7864,1 
3.2341,9.5142,2.174,0.3832,0.3916,1 
1.3166,11.0208,0.5872,0.4165,3.1207,1 
1.6703,7.7475,2.6494,2.1129,0.9153,1 
2.1468,11.7039,2.7027,0.8934,1.9286,1 
1.5863,9.6214,0.0147,1.4341,0.969,1 
1.2202,9.9897,2.1429,3.7656,1.5861,1 
2.9276,10.9175,0.8529,2.4075,0.7577,1 
2.1894,9.3811,2.2971,1.8143,1.9609,1 
2.5242,10.6087,2.8272,1.9647,2.9988,1 
2.9938,10.2504,2.9118,1.5792,2.3351,1 
1.8994,8.8695,1.5503,3.2935,3.7352,1 
0.658,10.5068,2.5861,3.202,1.765,1 
2.2299,9.4307,1.1755,-0.9721,1.2383,1 
2.4118,9.885,2.9148,3.7866,1.7637,1 
2.74,9.5698,4.7992,3.8608,2.0899,1 
3.4967,9.4949,3.4888,1.2281,1.5502,1 
2.9317,9.7747,1.1702,2.7504,1.8035,1 
1.3286,10.964,-0.6704,3.1705,2.78,1 
-0.2789,9.9766,2.0584,1.4561,1.9964,1 
1.989,9.8136,3.1689,0.6269,2.5737,1 
2.7198,9.6338,3.8233,1.697,1.531,1 
2.6269,9.7936,2.3364,1.0205,2.4896,1 
2.4453,11.6075,3.1262,3.1243,2.5956,1 
2.8355,10.8239,2.0951,2.0119,0.8789,1 
0.6374,9.5474,3.2252,0.5171,3.1899,1 
2.7494,10.5716,2.17,3.3776,0.7508,1 
2.5731,9.8532,1.2948,0.9608,2.963,1 
1.5222,9.1114,1.9699,1.3482,0.3312,1 
3.0546,13.251,2.1239,3.322,1.5753,1 
1.5282,10.7673,1.3348,1.467,2.4346,1 
0.9042,10.4497,2.9393,1.0423,3.7821,1 
1.6149,9.9084,1.8704,1.378,4.1058,1 
1.2894,9.2422,1.3183,2.9842,1.1883,1 
1.8422,9.8368,2.1657,3.3181,1.5633,1 
1.5721,10.0074,1.857,1.6552,2.4964,1 
0.7976,8.5563,1.5521,2.3055,1.4558,1 
2.5884,9.9434,3.8709,2.3209,1.4478,1 
1.1209,10.5125,1.7309,3.393,1.0791,1 
1.5512,9.2363,2.3789,0.3826,1.8427,1 
3.0157,9.4612,1.3873,2.608,1.4159,1 
2.1254,9.0928,1.3413,3.4453,1.0411,1 
2.6685,9.1206,2.5046,3.2751,2.5962,1 
2.1313,9.3474,1.7863,1.2915,2.9494,1 
2.4422,9.0298,1.9534,1.443,1.5626,1 
2.7761,8.7174,2.3701,1.8429,2.4407,1 
1.7942,9.6779,2.9429,1.4428,3.0016,1 
2.8244,8.8685,2.8313,1.7539,2.2265,1 
1.5338,11.5637,3.4263,1.0686,1.9267,1 
2.8654,10.7516,3.01,2.0451,2.4453,1 
3.0069,9.2984,2.3215,1.3663,2.5928,1 
2.9339,10.533,2.0942,1.2941,1.8617,1 
2.2954,8.5848,1.464,3.7234,0.0099,1 
0.7006,7.7712,2.6448,2.5326,2.4931,1 
1.3326,9.9355,1.5762,0.7856,3.3495,1 
1.6821,10.077,2.591,0.8675,0.5721,1 
1.9915,10.0465,3.6366,3.0315,2.3311,1 
2.6464,10.0299,0.6336,2.6506,0.6031,1 
1.5138,10.6299,3.0115,1.6064,3.0194,1 
1.0162,10.5457,1.6642,1.1255,2.7859,1 
3.224,10.8317,3.4482,1.8562,-0.211,1 
2.8937,9.3882,3.324,2.631,1.0945,1 
-0.1077,10.0748,1.0002,2.2663,0.9419,1 
2.1449,10.9308,2.3273,3.2372,1.5287,1 
0.8944,12.8263,0.4873,1.2821,2.7392,1 
0.8965,10.868,2.0658,3.4257,0.3135,1 
1.3763,11.2908,3.2311,2.0427,3.7336,1 
3.2159,9.6725,4.3825,2.632,1.5084,1 
0.87,11.2234,2.1851,4.3868,3.4506,1 
0.4533,10.5925,1.6446,3.0189,1.6356,1 
2.5295,8.6304,3.5837,3.6856,2.6552,1 
1.4507,8.3981,2.1514,1.2985,2.5424,1 
1.0921,8.758,2.3838,2.7433,1.3914,1 
1.9045,8.9442,1.847,1.9437,3.1344,1 
3.1174,10.5516,3.2089,1.4543,2.231,1 
0.8911,9.3733,1.1381,1.992,1.3616,1 
2.3438,8.5413,1.1421,2.3376,0.3717,1 
1.6351,9.9783,2.0781,1.9189,1.5624,1 
3.6126,9.4488,0.9549,1.9123,1.9997,1 
1.2146,9.6713,1.4251,1.7022,2.0775,1 
4.0037,10.1942,0.6257,1.283,2.8877,1 
0.5031,9.4648,2.0498,1.4816,3.014,1 
1.2485,9.4266,3.1016,2.0004,1.1171,1 
1.2144,11.4399,2.6871,2.1538,3.1951,1 
2.1773,10.9255,2.9964,0.4073,1.6216,1 
2.4324,9.8289,2.5544,1.2633,0.6423,1 
1.9937,10.458,2.6433,1.89,0.0205,1 
1.9204,8.7976,3.7877,4.239,2.659,1 
4.0564,9.4948,1.4028,2.8578,1.7705,1 
2.4586,10.6732,0.4863,2.5447,1.3575,1 
1.1042,9.3746,1.5675,2.9035,2.119,1 
2.8505,10.616,3.4559,2.5545,0.6666,1 
3.8508,10.2213,1.9272,3.3374,2.074,1 
3.3233,10.1835,1.8392,2.3022,2.0884,1 
1.7036,10.141,0.9341,1.4806,0.5885,1 
4.2326,11.3197,3.2744,1.5093,1.6848,1 
2.5048,9.36,1.8983,1.6953,1.25,1 
1.8493,9.9028,1.6954,1.2033,2.0682,1 
1.9116,10.352,0.872,2.7793,2.7464,1 
2.2201,8.7127,2.8379,3.7336,1.8243,1 
2.1185,9.9159,2.9739,2.8501,3.015,1 
1.1129,10.0541,1.2552,3.1129,2.2698,1 
2.0597,10.7995,3.888,2.8458,2.3518,1 
3.117,8.8819,1.3515,1.6184,0.0286,1 
3.0042,9.5474,1.5213,3.1403,1.7491,1 
2.0336,10.7538,1.3608,1.8865,1.5468,1 
2.3063,11.1994,3.3601,3.9131,2.7688,1 
0.4107,8.0583,-0.5416,1.3648,2.0052,1 
2.0699,10.2023,2.754,2.2734,2.5769,1 
1.6099,10.229,2.2344,0.9276,2.2957,1 
1.6338,11.5418,2.177,1.7933,2.1687,1 
2.0188,11.678,2.5715,1.4424,2.9405,1 
2.0646,10.4496,2.5785,1.9402,2.8443,1 
2.2835,9.9696,1.8465,2.0536,1.1338,1 
2.6073,9.0951,3.0996,0.7923,1.5768,1 
1.9281,8.4407,4.1824,1.1946,1.9231,1 
2.2822,10.8828,1.88,1.4578,2.0236,1 
3.8515,8.5145,0.2154,1.5197,1.8322,1 
2.4824,11.2971,-0.0292,2.4251,3.1496,1 
2.1961,10.7556,1.8404,1.7352,1.8848,1 
2.3628,8.7159,1.9419,2.9894,0.8029,1 
3.7633,9.6733,1.0042,1.8209,2.1961,1 
0.5051,10.6064,1.682,1.9845,0.9822,1 
0.9626,10.5196,1.963,2.6324,2.2784,1 
2.1547,9.2053,2.3167,3.153,2.5023,1 
1.4947,9.1052,1.8418,1.5006,0.5813,1 
2.2499,10.1385,2.4208,2.7543,3.6916,1 
3.1121,10.1842,0.9404,1.6207,1.5097,1 
3.5522,9.8361,1.5873,-0.9409,1.7214,1 
2.4319,11.2897,1.9692,0.9827,1.8416,1 
0.3098,11.0063,2.8835,0.5766,1.5044,1 
2.7846,9.7531,1.6435,0.1999,1.1001,1 
0.014,12.7057,0.9651,2.3611,2.3591,1 
1.4556,9.5222,2.4584,1.9922,2.9511,1 
2.3637,9.1416,2.6995,2.4999,1.2792,1 
1.791,11.2252,3.0119,1.7542,1.1227,1 
2.1444,10.4155,3.0485,-0.7327,1.9531,1 
1.8268,9.6296,1.2139,3.6923,3.7319,1 
1.4363,10.8452,1.7869,1.6022,2.7136,1 
2.0591,10.9137,-0.1268,1.5663,2.7461,1 
2.9937,10.744,4.0065,2.786,3.7735,1 
3.2227,11.4374,0.841,1.7092,0.4162,1 
-0.8503,12.3236,1.9469,2.6552,2.2158,1 
0.5294,10.3468,1.5272,1.2441,2.0894,1 
1.4106,7.9218,0.8451,2.9175,1.4686,1 
1.05,8.8834,0.903,0.7514,1.8584,1 
1.4573,9.7019,4.3588,2.4874,2.0616,1 
0.4316,8.8091,2.5397,2.5189,2.1808,1 
2.1314,9.9975,1.8019,-0.3961,2.9482,1 
2.8744,9.3406,2.4034,1.4014,1.0123,1 
2.1354,9.3475,1.043,0.3854,1.8893,1 
0.6378,9.7849,3.5522,0.579,1.9037,1 
1.6707,9.8168,1.7507,1.0492,4.695,1 
2.7341,10.2217,2.5875,1.5999,2.151,1 
3.7645,9.5805,2.0072,-0.4959,1.0227,1 
1.8382,9.5837,1.442,1.2338,2.4345,1 
0.0402,10.2843,1.6624,0.7807,2.8983,1 
2.4674,12.0232,1.8227,3.7908,1.8101,1 
3.2223,11.1323,0.8288,1.3396,1.6252,1 
1.2755,10.1387,1.3689,2.8716,1.7308,1 
1.2805,9.3985,0.4884,1.0286,2.5665,1 
2.1261,10.8074,1.9181,1.7716,2.6199,1 
0.4442,9.6585,2.479,2.199,2.1836,1 
2.9819,10.7469,2.3161,0.6255,2.8706,1 
1.8363,8.1634,1.2602,0.3894,-0.1643,1 
1.9638,8.4393,1.6271,1.8094,2.4964,1 
1.7893,10.7684,1.6359,1.0508,1.5267,1 
3.6258,8.9189,2.453,-0.8666,2.8791,1 
1.0982,10.2349,2.2589,2.0924,2.6847,1 
2.7464,9.6487,3.0473,2.7274,-0.6071,1 
2.7453,11.3225,1.796,2.2022,2.4137,1 
2.0529,9.8792,1.8163,3.22,0.6416,1 
0.1405,11.3934,0.7217,1.5948,0.7879,1 
2.724,10.3195,1.76,1.4653,3.3974,1 
2.0825,9.1514,1.1702,1.6322,1.0409,1 
3.0585,8.6689,2.0521,3.2672,2.9216,1 
0.5978,12.8255,1.6032,3.0565,1.3541,1 
2.5014,9.363,1.1337,1.5824,0.9174,1 
0.3389,10.2266,3.6703,1.6107,2.1913,1 
1.8347,9.7952,2.3392,2.9313,0.6576,1 
1.3943,10.2921,2.0286,3.2533,3.0717,1 
2.0953,10.9482,3.0571,1.4125,3.0125,1 
3.7473,10.5587,3.7862,1.1866,3.2441,1 
1.4617,11.2411,0.7815,2.7356,2.4315,1 
2.9285,10.2269,1.1113,-0.0249,3.0178,1 
4.4556,8.9791,0.9994,1.0195,0.0706,1 
2.8856,8.995,0.7483,1.433,2.7525,1 
2.1471,9.8805,3.094,2.7461,1.0415,1 
1.6198,10.4039,2.4573,4.6105,2.972,1 
2.0704,9.5857,1.6475,2.7191,2.1169,1 
0.6174,9.2865,1.9761,2.8231,2.7747,1 
0.6119,10.7457,2.1631,2.3175,0.6484,1 
1.2266,10.0518,2.8292,2.7651,2.0256,1 
1.1054,8.1974,0.8809,0.7252,1.3986,1 
2.5998,8.6894,2.3327,0.9735,2.8476,1 
2.9446,8.7496,2.1011,4.1973,2.1638,1 
4.6974,10.7231,2.0679,1.9932,1.9013,1 
0.5382,11.2791,1.6546,1.7199,2.6256,1 
1.3282,9.3001,3.6629,1.2453,2.6771,1 
3.0614,10.657,0.3302,1.7684,0.2687,1 
2.6735,10.1418,2.3428,0.9283,1.8382,1 
2.7639,9.0971,1.561,0.9005,2.9649,1 
0.7024,11.233,2.0654,2.7974,1.0386,1 
1.3247,8.8159,0.7195,1.812,2.1793,1 
1.1521,9.9361,1.476,2.9907,1.1878,1 
2.1988,8.1727,1.0718,2.2816,1.3184,1 
2.0013,7.8223,2.0402,0.8601,2.359,1 
1.2073,10.3722,3.4533,1.2595,0.419,1 
2.0013,10.5797,2.1358,1.6733,1.9145,1 
2.8281,10.582,1.4168,3.9059,1.6301,1 
2.7374,9.8538,3.2372,2.8479,1.7545,1 
2.5123,9.6252,2.0865,4.0787,2.2153,1 
2.2988,11.2625,2.7235,2.8315,1.3492,1 
2.9737,10.807,2.2434,-1.2032,1.0708,1 
2.2683,10.5418,1.5473,3.6788,2.0358,1 
1.821,10.8352,2.1266,0.7349,2.5151,1 
4.2283,8.9212,2.1467,2.5491,2.3575,1 
2.1641,9.5444,1.418,1.9603,1.8513,1 
1.3878,9.667,1.7035,3.9262,0.9152,1 
1.7133,11.1059,1.0523,3.3228,2.9418,1 
0.925,10.6893,2.2473,1.9989,2.4702,1 
1.6188,9.5398,1.3954,1.9355,3.4816,1 
2.2096,12.2332,2.2359,2.8237,3.068,1 
2.4531,10.6199,2.3109,1.0131,0.6052,1 
2.251,11.6661,1.8274,2.8499,0.9379,1 
1.6081,10.7997,2.3669,1.8743,4.0592,1 
1.5836,9.9383,1.8913,1.7973,2.51,1 
3.5544,9.4009,4.9045,0.5269,1.9437,1 
3.1549,9.7088,1.2993,1.5722,1.1538,1 
1.4571,9.5085,2.2279,0.6776,1.8092,1 
1.6602,11.9526,1.7878,0.7612,1.6799,1 
2.5605,9.9762,2.3454,1.3747,3.9332,1 
1.8133,11.4821,2.8277,1.2078,0.4362,1 
2.0466,11.9551,3.7873,2.057,2.6282,1 
1.7708,10.0379,1.892,2.1571,1.1389,1 
2.943,10.5845,2.338,-0.4424,2.1808,1 
1.7464,9.8961,1.455,1.2612,0.5352,1 
2.1231,10.4531,2.3623,1.0995,0.0378,1 
1.9537,9.2065,1.2912,0.712,2.9037,1 
1.0963,8.0566,1.568,2.3897,3.476,1 
1.3641,10.9794,2.621,3.0595,2.6255,1 
1.23,10.6136,2.2619,2.8241,3.7318,1 
2.8067,10.533,3.3857,1.7627,0.3997,1 
1.5976,9.8922,0.761,1.3154,2.5395,1 
2.6214,10.2335,2.2635,2.244,2.6509,1 
3.2993,10.1363,2.4921,1.5178,1.5792,1 
1.2694,10.0469,2.1976,2.4102,2.0971,1 
1.7658,9.0768,0.3161,2.0511,3.4337,1 
-0.3297,9.4681,3.5066,2.3006,2.1651,1 
2.0236,9.0354,0.9624,1.8241,2.2218,1 
1.287,9.3345,2.0792,3.0652,1.473,1 
2.3598,10.1174,4.1558,1.5577,3.1496,1 
1.321,9.2805,2.9488,1.3772,3.3809,1 
2.3981,10.7687,-0.1335,2.0175,1.6778,1 
1.6099,10.5307,2.0367,3.0376,1.9181,1 
3.1787,10.3615,2.2704,3.0839,1.3096,1 
3.0162,7.9565,1.8113,2.3094,1.8771,1 
2.2387,8.4455,1.6324,0.6005,1.7788,1 
2.2831,11.1694,-1.1528,1.9921,2.5041,1 
0.0114,12.3868,2.4203,2.4528,2.5585,1 
1.4199,10.2038,0.8005,1.7204,1.6834,1 
4.6072,8.4478,3.7664,0.3166,4.1998,0 
4.0919,6.2515,1.8845,2.6073,2.4002,0 
6.4505,7.6213,1.4583,1.7202,1.9204,0 
5.325,8.4783,0.9919,1.3061,2.4804,0 
