Feature1,Feature2,Feature3,Feature4,Feature5,Class
-1.2356,0.8446,1.5375,3.4597,1.541,1 
0.9971,1.1498,2.0316,3.0758,1.9596,1 
1.4511,-0.1274,1.5787,0.1087,1.725,1 
-1.3747,-0.5139,2.5569,2.4103,2.8529,1 
0.4315,-0.153,3.1129,1.3542,3.4062,1 
-1.3273,-1.9251,1.5687,1.1815,2.0896,1 
-0.6066,-0.1928,0.2377,0.7169,2.4415,1 
0.7059,-0.0476,1.1841,1.9324,1.7392,1 
0.0617,-2.099,2.0694,0.6888,1.2709,1 
-1.7774,-0.2647,3.8718,2.0884,3.2907,1 
0.9674,-0.9111,1.7378,0.9152,2.3194,1 
-1.3452,-0.402,1.989,1.1702,0.5001,1 
-0.7047,1.4172,1.62,2.0856,3.9453,1 
0.7825,0.0726,1.9629,4.0177,2.4312,1 
0.4216,0.5982,1.6463,0.6734,2.6993,1 
0.4903,0.0353,2.1521,0.5668,1.2884,1 
-0.0992,0.4798,1.1209,2.2426,2.5481,1 
0.2291,2.1573,1.8499,2.1965,1.4568,1 
1.6466,-1.1628,2.2398,3.5609,1.513,1 
-1.8484,1.8042,1.6246,2.3727,-0.3313,1 
-0.866,-0.6921,1.1821,2.7301,4.9789,1 
-0.5212,-1.0919,1.2851,-0.4026,2.0304,1 
-0.0181,1.0547,0.9571,1.8047,2.576,1 
-1.1987,-2.4444,2.8321,1.4548,2.4456,1 
0.6185,-0.1974,1.7033,2.169,1.9304,1 
-0.5333,-0.5596,-0.0726,1.34,2.424,1 
-0.5665,1.3684,2.2273,2.5935,2.2351,1 
0.8606,0.6372,2.2147,1.1418,2.125,1 
-0.9168,0.9416,3.6119,2.8837,3.8574,1 
-0.8448,0.9855,2.0607,2.8794,0.4341,1 
-0.2799,0.8534,1.7157,2.3378,3.6521,1 
-0.8059,-0.4224,3.1332,1.8927,-1.0642,1 
1.4175,-0.3522,3.439,1.5345,1.8549,1 
-0.4324,-0.3111,1.9616,3.1114,3.5327,1 
-0.0224,-0.058,3.9606,0.6938,1.5832,1 
2.3442,-1.4569,2.9258,3.2479,1.6116,1 
-0.8603,-0.5015,3.216,2.3456,1.6351,1 
-0.8004,0.4514,4.1278,2.5348,0.9539,1 
-0.222,-0.7645,1.9623,3.2887,1.9713,1 
-0.8574,-0.2134,1.6064,-0.2031,2.2508,1 
-1.1985,-1.7503,0.9838,3.6265,3.2327,1 
-0.7201,-1.2508,0.8351,3.1667,2.4175,1 
-1.2433,-0.3794,3.9624,0.8457,0.7894,1 
0.7108,0.7515,0.6218,2.5613,0.3517,1 
0.5167,-0.8408,4.0626,0.6435,1.4365,1 
-1.1233,-2.2967,2.9009,1.9202,3.7898,1 
-0.5834,0.484,0.2818,1.1892,0.2607,1 
0.1134,1.2003,1.682,2.1419,3.1066,1 
-1.4699,-1.3429,3.4413,-0.0352,3.0333,1 
1.2093,-1.1276,4.7174,4.7988,1.6932,1 
0.5694,0.0356,2.0226,1.3702,1.5831,1 
-0.3135,-0.2664,2.4235,3.1943,1.3492,1 
-1.489,-0.4628,2.2218,2.6167,1.6152,1 
-1.5165,-2.3234,2.7362,2.2108,1.9275,1 
-1.4498,-0.5565,1.8306,2.5932,0.1313,1 
1.1305,-2.1227,1.6093,3.6834,1.6071,1 
0.2351,-1.6278,1.9499,3.2195,1.507,1 
-0.0312,-1.5827,2.5641,2.0714,2.7023,1 
1.9019,-0.959,1.5247,1.5259,2.6869,1 
0.0729,0.3122,3.3466,2.7381,2.8035,1 
-0.7022,-0.1673,2.1866,-0.2324,0.9472,1 
0.2672,-2.3,2.6932,3.4061,4.6051,1 
-0.5925,-0.0319,0.722,4.0248,1.1704,1 
0.1946,1.3071,1.3676,1.9979,2.9759,1 
-2.0203,-0.9307,2.6531,2.7634,1.8526,1 
-1.3347,0.7093,-0.2371,1.6392,2.7386,1 
1.2576,0.9227,3.3093,0.3943,2.4919,1 
1.2345,1.5144,2.7026,1.8359,3.4432,1 
0.0695,0.765,3.7321,1.8198,2.2023,1 
-0.2243,-0.3741,2.0652,0.7275,4.1257,1 
-0.7162,-0.1668,1.0178,1.572,1.9158,1 
0.8014,-0.0061,1.7176,2.4962,1.4851,1 
0.5802,-0.4057,1.3584,2.3309,1.8927,1 
0.8335,0.036,1.6743,2.938,3.3278,1 
0.3071,0.0178,2.1454,2.921,4.3185,1 
2.0704,1.3567,-0.3671,1.592,2.1341,1 
0.7637,-0.1507,2.2899,2.3167,2.4317,1 
0.2768,-0.0087,2.4121,2.2155,2.7686,1 
-1.3226,2.5547,4.2243,2.0592,3.105,1 
1.4933,-1.1088,1.4098,1.641,0.7621,1 
-0.0669,-0.6126,2.1528,0.5975,1.6107,1 
0.377,-0.8952,3.7522,1.3841,1.9305,1 
0.9058,0.0809,2.3503,2.5576,2.1365,1 
0.7701,1.1326,1.2909,3.8563,2.684,1 
-0.5784,-0.7537,0.3805,1.5484,1.2832,1 
1.375,-0.7016,0.6487,2.8301,2.8713,1 
-0.163,0.4489,0.0449,-0.0506,1.3748,1 
-1.2968,0.2432,3.6562,3.1718,2.5145,1 
0.7978,1.9864,1.1207,1.8914,1.6908,1 
-0.2243,1.7384,3.3127,2.182,2.6292,1 
0.6226,-1.3508,2.8713,4.3107,1.3005,1 
2.1043,0.7991,4.4126,0.5344,0.9501,1 
-0.1673,0.3566,1.9225,-0.373,1.1783,1 
-0.4584,0.8634,2.0229,1.5117,3.1948,1 
0.9353,1.1867,2.4319,2.6469,-0.1484,1 
1.3927,-0.5631,3.2202,2.6054,1.1999,1 
-1.5589,0.6542,2.5358,3.1163,2.0702,1 
0.9003,0.3275,1.2648,2.3088,1.9981,1 
-0.4767,1.0113,1.5661,-0.8608,2.0545,1 
-1.7306,-0.8653,2.1476,1.0865,3.5944,1 
0.6615,0.0356,0.359,2.1382,1.853,1 
-0.5032,0.641,1.5617,1.9275,1.3434,1 
-0.7798,-0.2007,2.2269,2.0826,1.8261,1 
1.3525,0.6855,3.3203,1.0534,2.8429,1 
-0.318,-0.0431,2.3042,2.7861,2.7441,1 
-0.4645,-0.0089,1.8987,3.0127,2.1506,1 
0.163,-1.6059,2.8133,1.624,3.653,1 
2.3823,-0.2538,2.6157,2.5155,1.4328,1 
0.1683,-0.0063,2.7726,2.1242,1.2343,1 
0.7171,-0.0661,1.6692,2.1487,2.8859,1 
-0.1477,-2.3099,2.0791,2.343,1.2818,1 
-0.359,0.9323,1.1933,4.5891,4.7012,1 
0.7651,0.5755,2.397,3.4358,1.1679,1 
-0.2211,-0.223,1.6354,2.763,3.7188,1 
0.8924,0.0582,0.9762,2.4025,3.029,1 
-0.8375,1.2991,1.7242,1.4781,1.0955,1 
-0.0073,0.9479,0.7837,1.4496,0.8323,1 
2.0239,0.8005,4.1452,2.2063,0.4378,1 
0.7274,0.762,0.5372,3.7633,0.4154,1 
0.9876,-1.2635,2.5075,3.0833,1.2707,1 
0.8601,-1.0227,1.8617,3.8908,1.6589,1 
-1.7193,-0.4038,1.222,0.8504,2.693,1 
-1.5814,1.005,3.7419,0.1701,2.3451,1 
-1.0762,0.2034,2.7908,1.6491,1.0608,1 
0.369,-0.8358,3.0924,1.9419,3.2287,1 
-0.6595,0.5906,0.7241,2.2217,1.1805,1 
0.9576,-0.102,0.9136,2.1201,1.1581,1 
1.0686,0.5134,2.2866,1.5127,2.9155,1 
-0.8946,-0.1251,0.8528,2.1916,1.8103,1 
-1.5532,0.5434,1.2894,3.8349,2.5044,1 
1.4679,1.5831,0.3932,2.9165,2.5174,1 
-0.8503,-0.4511,2.7755,3.3993,1.6737,1 
0.1115,0.185,3.4034,1.4466,1.3812,1 
0.3956,-0.3769,3.0272,1.5768,0.6504,1 
0.2995,0.1078,3.821,2.8277,2.5359,1 
-1.5589,0.542,2.6136,3.6222,2.455,1 
-0.2372,2.0522,2.4491,3.0455,3.3359,1 
-0.4552,1.6897,2.8588,1.6197,1.3303,1 
-0.8043,-0.944,1.0719,3.4936,2.1399,1 
1.4288,-0.6646,3.2158,-0.4556,2.3493,1 
0.4355,2.0004,1.3363,2.0069,2.3742,1 
0.6837,1.3828,2.9303,0.7032,2.6565,1 
-0.9029,1.9625,1.5664,0.7744,1.1748,1 
-1.7406,-0.8467,2.4224,0.3764,1.7431,1 
-0.0939,-0.3371,3.3892,1.9176,2.1635,1 
-0.2268,-0.2841,1.1648,2.1552,1.6844,1 
-1.6269,-1.1945,2.0647,3.7155,1.2976,1 
0.2433,0.2719,1.8182,1.9364,4.9045,1 
-1.7848,0.0665,2.4241,3.1392,3.7309,1 
-0.7463,2.2551,2.111,2.2544,1.198,1 
0.7266,1.1659,1.3289,1.3875,2.4311,1 
0.1458,-2.5141,5.308,2.7924,1.6589,1 
-0.6514,0.174,2.1977,-0.2715,2.2258,1 
-0.1996,0.0131,2.0598,2.6505,2.834,1 
-0.7963,0.0686,3.2527,2.2343,1.5857,1 
-0.2953,0.9567,1.4769,3.3596,0.3534,1 
-1.2736,-0.2212,1.8285,2.0878,1.8982,1 
2.2449,0.5437,2.6649,0.135,0.0478,1 
-1.7219,-0.8172,2.9781,2.834,1.2872,1 
-1.2433,-0.5942,0.7087,1.3722,0.9729,1 
-1.0498,0.2533,2.3807,2.3271,3.9197,1 
0.7443,-1.1289,1.7343,1.5747,3.6543,1 
-0.3331,-0.6787,1.3399,1.8005,1.7686,1 
0.1057,-0.5271,2.4939,1.4018,2.077,1 
0.8124,-1.8044,2.414,0.9042,1.8236,1 
0.6576,0.0398,1.3064,2.6757,3.7863,1 
-1.3136,0.5829,2.7523,1.3744,2.5933,1 
-0.0346,-0.3549,2.0458,4.1221,2.745,1 
0.8776,0.5878,2.3579,3.0157,1.5534,1 
1.1963,-0.1123,1.7303,1.641,2.4301,1 
0.2814,-0.2588,0.7612,1.3548,2.1204,1 
0.5514,1.3908,1.8601,2.6605,1.7265,1 
2.0984,-1.6275,2.0793,0.6323,3.5372,1 
-1.8635,0.7473,2.2491,0.9649,2.2246,1 
-0.6585,-0.001,2.0252,2.574,2.3404,1 
0.2857,-1.2311,1.7856,0.712,1.8937,1 
-1.5363,-0.1072,2.3078,3.1011,0.8667,1 
-1.7168,0.5162,2.7147,2.3697,2.6772,1 
-0.7521,0.5776,2.1151,0.5717,2.419,1 
-0.4263,0.2625,4.066,1.4852,1.1806,1 
0.3014,-0.7629,1.3177,0.7708,1.0317,1 
0.7822,-0.0424,2.741,0.4285,1.6649,1 
-0.1563,-0.4328,2.3554,1.5323,1.3036,1 
2.1215,-0.0614,1.1191,2.9212,2.9764,1 
0.3093,0.3607,1.0741,1.6416,0.656,1 
-0.0533,0.4101,4.2235,2.3385,1.4534,1 
-1.2315,0.1188,1.8639,1.6759,1.2773,1 
-1.7527,1.9327,2.441,2.5372,2.2795,1 
0.8946,1.8085,3.5472,0.2915,3.0762,1 
-0.9982,1.4772,2.6024,2.4379,1.77,1 
-0.728,-0.8407,2.1784,1.778,0.0556,1 
0.6968,1.1414,2.6486,2.2866,0.7,1 
0.1078,-1.75,2.4171,-0.1874,0.8072,1 
0.8918,0.7643,3.3146,0.7476,0.8379,1 
-0.1218,-0.5765,0.8407,1.1747,4.1261,1 
1.2606,0.4302,0.8684,1.7091,0.587,1 
1.0944,0.167,1.024,2.6654,1.845,1 
-1.3833,-0.0817,2.4698,1.4525,2.317,1 
1.9417,-0.694,0.5457,2.7702,2.5878,1 
-0.6994,1.0872,3.6619,1.2604,1.7055,1 
2.5547,1.2498,1.6426,1.2705,1.5018,1 
0.0588,-1.4192,1.6499,2.4055,0.9498,1 
2.3019,1.1116,2.3268,2.2878,1.5243,1 
-1.6583,-0.2869,3.0392,2.1819,2.5843,1 
2.5715,-0.9328,1.4887,2.4355,2.5693,1 
-0.4291,-0.3761,1.945,2.8088,2.27,1 
-1.0215,0.0537,2.0693,2.1368,1.2067,1 
-1.9626,-0.8351,1.7428,1.5412,2.6876,1 
1.0674,-0.0282,1.7107,3.249,2.6845,1 
1.2359,-0.0939,1.61,1.9676,1.7055,1 
0.0108,2.4433,2.2301,2.7926,2.3684,1 
1.3631,-0.6192,1.5179,1.7334,2.5504,1 
-0.519,-2.3421,1.8096,2.5295,1.137,1 
-1.084,-1.1221,2.2734,2.818,1.8197,1 
1.2483,-0.9316,0.3373,3.0627,2.9074,1 
-0.0641,-1.4469,1.3347,2.3228,1.2161,1 
-0.4569,0.8271,1.3388,3.3132,1.8281,1 
-0.109,0.2299,1.8865,2.0619,0.8445,1 
1.0108,0.7721,2.1549,1.4714,1.8038,1 
-0.0601,-0.1798,2.1714,3.3897,0.7134,1 
-0.0775,0.6177,3.5112,2.5996,3.5254,1 
-0.2566,-1.6252,1.5626,1.8137,2.6915,1 
0.8747,-0.4337,1.7124,1.7694,2.8944,1 
0.1632,0.0043,1.8083,1.0822,2.9616,1 
0.6478,0.0637,2.9601,3.931,3.9392,1 
-0.9006,0.3071,3.1512,2.8245,0.671,1 
-0.2774,-1.4643,1.7043,3.0358,2.0705,1 
0.4293,0.059,3.2417,0.7084,3.6116,1 
-0.2266,-0.5993,1.5193,2.0505,2.0751,1 
0.3917,0.196,0.7374,0.5143,2.3477,1 
-0.5311,1.7658,2.2937,2.3215,1.5008,1 
0.7019,0.2196,2.4886,2.4047,3.1053,1 
-0.7011,0.6641,3.082,2.379,1.8289,1 
0.5399,0.4542,0.8561,1.1405,0.984,1 
0.0875,0.1329,2.0086,2.0929,1.1525,1 
2.3831,-0.8721,2.3304,1.4576,1.6718,1 
-0.8292,0.5725,2.3593,1.4802,1.5791,1 
0.8577,-2.1981,2.8672,0.9323,4.0717,1 
1.1351,-0.3544,3.2876,2.0192,1.5153,1 
1.5105,2.8319,0.6784,1.0703,1.9699,1 
0.6754,1.212,2.1116,3.4178,1.7785,1 
-0.8622,0.2203,0.2869,2.9187,2.202,1 
-0.9031,0.1762,3.8063,2.031,0.3367,1 
0.7268,0.308,1.6713,2.3503,1.98,1 
0.2254,1.089,2.3068,3.3171,3.061,1 
-1.132,0.3527,1.3535,2.1119,2.9147,1 
1.4191,0.4106,2.8295,0.853,0.8251,1 
-0.0569,0.3117,0.2806,3.7145,2.1976,1 
-0.5554,0.0667,0.4731,1.2992,2.6097,1 
-0.7202,-1.1805,1.7633,1.2966,1.2537,1 
-1.593,-0.4805,2.2726,2.5368,1.6138,1 
0.2366,0.9647,2.9404,2.9125,1.1355,1 
-0.7352,-0.0126,3.7185,2.485,1.3812,1 
0.0202,0.0615,2.5647,1.4644,3.1596,1 
0.2614,0.0445,3.41,1.6944,3.7133,1 
2.5105,-0.7419,1.9628,2.7887,2.3593,1 
-2.1561,-1.0953,1.8676,2.1042,2.9069,1 
-0.7611,-2.4507,1.2738,2.0557,1.6973,1 
-0.4614,-0.179,1.0668,1.7716,2.132,1 
-1.2127,-0.4148,2.4236,1.7525,0.7812,1 
-1.781,-0.7915,1.6868,2.2543,1.0312,1 
1.9067,-0.3685,2.9224,2.3894,3.4744,1 
0.0516,-0.556,2.6658,2.1685,0.33,1 
-1.3655,0.2077,2.1367,2.2654,3.5742,1 
-1.2834,1.1476,1.0172,2.3329,1.8367,1 
-0.2849,0.363,2.6422,2.0615,1.2477,1 
-1.2819,-0.0184,2.6656,2.4193,2.338,1 
0.5505,-0.7233,2.1978,2.1413,0.9295,1 
-0.9632,-1.3059,1.7734,1.6217,1.8351,1 
-1.1611,-1.9518,0.7135,4.6726,2.1319,1 
-0.6326,0.4832,1.6824,4.2635,1.3194,1 
-0.188,0.0842,1.6426,2.3048,3.0959,1 
-0.0707,-0.3536,2.2884,2.3121,2.4373,1 
0.5765,0.381,2.0306,3.3627,1.8554,1 
-0.5545,0.9841,0.1512,1.6837,2.1704,1 
1.4649,1.9591,1.0508,2.5801,2.0047,1 
-0.733,-0.1514,2.2477,3.5937,2.6624,1 
0.182,-0.0347,2.4714,2.5739,2.5882,1 
-2.2133,0.212,2.7407,1.2033,1.6496,1 
-0.3105,0.9928,1.6869,1.2423,2.8481,1 
-0.6539,0.0248,0.3974,1.7047,2.3878,1 
-0.5794,-1.2812,1.4183,2.6983,1.9864,1 
-0.4091,-0.9408,0.9404,1.1877,1.2119,1 
1.8495,0.015,0.8866,3.1827,2.0833,1 
0.3502,0.4884,1.5937,1.3481,3.1265,1 
0.864,0.4465,1.728,0.2008,1.1232,1 
0.5862,0.045,2.8088,2.3924,2.1003,1 
-0.2087,0.7698,1.9231,1.7551,1.6959,1 
1.2056,0.3525,3.2717,0.6982,3.3683,1 
0.4013,-0.0554,2.2528,2.3545,1.9366,1 
0.5144,-0.2614,1.5391,1.989,3.416,1 
1.579,-1.8978,2.9961,2.038,0.8371,1 
1.5411,1.1795,2.136,1.7249,1.3469,1 
1.1068,-0.4584,0.2569,4.0933,1.0068,1 
-0.6782,-0.3244,1.7689,3.8878,1.3858,1 
-0.4069,0.3851,-0.5433,3.8415,1.9769,1 
-0.0031,-1.2501,2.1795,1.7786,1.1856,1 
-1.4583,-0.8846,3.4478,3.1906,1.5291,1 
1.3733,1.4724,1.6221,1.8882,1.9596,1 
-0.8393,0.1939,1.8942,2.1669,0.8302,1 
0.6511,-0.731,1.548,2.4303,3.0427,1 
1.0325,1.5767,3.1935,0.9534,3.3585,1 
-0.632,2.3144,2.9167,1.6544,3.134,1 
0.0972,0.0455,3.3903,3.8861,0.5617,1 
-0.4611,0.5022,1.4511,1.6284,1.9937,1 
-0.0778,0.102,0.7499,2.2588,0.716,1 
-2.4705,-0.2348,3.4729,2.613,2.378,1 
-0.603,0.0222,3.7748,0.7437,1.1585,1 
-0.4453,0.786,2.1001,1.3084,1.6292,1 
0.1764,0.8059,2.3218,2.6426,2.7362,1 
0.7111,-0.765,1.1213,2.7441,1.3462,1 
-0.9299,1.4633,2.5676,2.0634,3.0811,1 
0.3846,-0.0597,4.1844,0.7959,0.834,1 
-0.8185,0.6701,1.2139,1.4394,0.6752,1 
-1.8284,0.0317,0.9115,1.9339,2.5244,1 
0.6184,0.1618,1.8229,3.3596,1.7373,1 
-1.3099,0.8866,1.9685,0.8927,3.4889,1 
-0.9209,0.0337,3.3532,1.9618,1.535,1 
0.1359,0.0301,3.3956,0.943,4.1868,1 
-0.8691,0.0624,2.2329,2.8365,0.9673,1 
-0.3281,-1.5135,3.3626,2.5653,1.2938,1 
-0.703,-0.2727,2.3996,1.7762,0.9859,1 
-0.5257,1.6509,2.2486,2.1808,0.3398,1 
1.0455,-0.4526,3.7932,3.3123,2.7135,1 
-0.7861,0.4984,4.0182,1.9199,1.2629,1 
-0.9758,0.0165,3.7428,1.9526,0.0606,1 
-0.5154,1.0956,1.7966,2.815,0.984,1 
1.7606,-0.533,2.8249,2.0094,2.9633,1 
0.4079,0.6359,1.4159,1.3494,0.1228,1 
0.825,-1.989,-0.0915,1.798,0.981,1 
0.2487,-0.1601,3.9819,1.063,2.231,1 
0.1924,0.5196,1.6961,0.8952,4.0594,1 
0.4794,-0.6134,0.8955,3.0674,3.2188,1 
0.0844,0.3583,2.5266,3.4003,1.3917,1 
-0.7137,0.3369,1.4297,2.1558,1.932,1 
-0.7844,1.658,3.1455,0.9318,1.1481,1 
1.2642,-0.5766,2.1869,0.9131,2.5827,1 
0.7541,-0.2147,2.0203,-0.1297,1.8242,1 
-2.2809,-0.267,2.4694,1.5283,1.6375,1 
1.4139,0.9381,0.9323,3.5041,2.1332,1 
0.2169,0.0848,1.7861,1.7577,1.2044,1 
-1.3472,-0.7719,3.0942,0.6638,1.2176,1 
0.1037,1.9493,0.3245,2.8845,2.1066,1 
-0.2263,-0.0743,1.8654,1.8734,-0.2525,1 
-1.5659,-0.0552,2.4893,1.368,2.9193,1 
0.1175,1.292,-0.0317,2.8105,1.1374,1 
-0.7575,-0.3105,1.8591,1.0378,2.177,1 
0.3211,0.5075,2.2305,2.4395,-0.1523,1 
-1.3762,0.0514,0.5613,1.844,3.0483,1 
0.692,0.4205,1.2824,2.4895,1.7726,1 
1.1622,0.7803,2.4416,1.4747,0.3072,1 
0.8104,-0.6357,2.6616,2.1436,0.4847,1 
-1.3211,-0.0654,3.2438,1.366,2.8713,1 
0.5678,1.3537,0.9621,1.384,2.7671,1 
