Feature1,Feature2,Feature3,Feature4,Feature5,Class
2.2105,8.0961,0.9607,3.1393,2.9847,1 
2.0583,10.7168,2.8413,0.0625,3.6763,1 
2.3012,8.4929,3.7789,0.9806,1.6259,1 
1.3981,8.4633,1.2923,0.5262,1.3822,1 
2.7376,7.785,0.603,3.061,4.1202,1 
1.6843,9.6293,2.3102,1.5578,2.0493,1 
2.9417,11.788,1.3913,2.3881,2.1397,1 
4.0251,9.5535,2.1693,2.4101,2.616,1 
1.9817,8.9222,1.7226,2.0612,1.4974,1 
3.7181,9.5078,0.6987,2.3572,0.9923,1 
1.4009,10.5724,2.296,1.9798,0.3895,1 
1.1934,11.6166,0.7742,2.0728,2.3795,1 
2.1296,9.9807,1.3252,0.3395,1.035,1 
2.9748,10.3656,3.8057,2.3225,2.4819,1 
1.2525,11.2184,2.9747,1.3934,0.9322,1 
2.3265,10.4901,2.6811,2.5366,2.0015,1 
3.3391,9.1148,3.9987,0.9822,3.443,1 
3.3379,10.2472,1.5192,2.8806,2.6376,1 
2.2598,11.1539,2.308,0.3844,1.9513,1 
1.5812,11.4301,3.6745,3.0686,-0.314,1 
2.648,8.868,2.2823,1.3736,1.8737,1 
1.5843,8.0848,0.0397,2.2915,1.4709,1 
2.6758,8.4328,0.1618,2.3845,0.8089,1 
2.6782,9.0621,1.834,0.1876,1.7175,1 
3.1423,11.4275,2.4457,1.1651,1.2856,1 
1.5463,9.7027,2.0117,2.8259,2.0575,1 
2.3083,9.5905,3.7349,1.5038,1.0437,1 
2.6505,11.3048,2.057,2.3068,1.7519,1 
2.1499,10.9378,1.3069,0.1366,2.346,1 
3.2495,10.7087,0.9405,2.8739,3.4226,1 
1.6868,10.5267,1.6512,2.31,1.2289,1 
2.857,9.2134,3.3455,1.3762,3.4303,1 
3.8544,10.8556,1.681,2.4471,0.6549,1 
0.2977,8.3141,2.6456,3.3372,1.7719,1 
2.4592,8.8218,2.2453,3.4167,1.3582,1 
1.8317,10.5533,1.2295,1.6587,3.0373,1 
2.3918,9.4342,1.8111,0.248,0.6407,1 
1.5818,10.8484,0.3782,2.7561,2.7064,1 
1.0628,10.5795,2.4061,1.186,3.3538,1 
0.9885,8.2646,1.5683,1.5606,0.6955,1 
2.084,8.9471,2.0453,2.3055,1.6176,1 
1.2403,8.6019,2.6369,2.5155,2.4503,1 
1.737,9.6181,1.2641,1.9976,0.8603,1 
2.4254,8.6684,4.1615,1.6467,3.037,1 
0.5364,8.7718,1.7431,3.9869,3.3107,1 
3.2587,11.3267,3.9714,3.0213,1.3607,1 
3.7298,7.9217,0.9069,1.6557,0.5679,1 
0.6177,11.8539,2.1256,2.714,2.395,1 
2.841,9.7151,2.844,-0.5227,1.6261,1 
2.3721,7.9661,3.731,3.3525,-0.2166,1 
3.719,10.1225,0.7491,1.3289,1.7397,1 
1.6715,9.7953,2.4802,3.6509,2.5932,1 
2.5707,8.5892,3.403,0.8064,2.0331,1 
3.0807,8.9131,2.1591,2.0291,3.1673,1 
1.925,9.0226,3.3294,2.0708,2.4907,1 
1.9273,9.7944,2.367,1.2145,4.6074,1 
2.2047,8.3667,0.4597,1.1383,1.5644,1 
2.4156,10.0114,2.7475,2.6275,2.0727,1 
2.3424,10.5777,1.7526,5.1439,4.0305,1 
2.0446,10.7548,2.6586,1.7414,1.3305,1 
2.4495,8.7781,3.2429,1.426,1.0971,1 
1.178,8.5311,3.7413,2.8105,3.4323,1 
1.5197,9.6666,2.1921,1.9927,1.9262,1 
3.7018,9.7819,1.2084,2.8293,2.2077,1 
0.4226,10.1762,1.3298,2.4146,3.1008,1 
1.5153,9.6897,2.9273,3.4183,1.7248,1 
2.6723,10.2605,0.5943,2.203,4.3957,1 
1.783,8.7245,1.8626,1.1412,2.0979,1 
1.3538,10.5443,2.149,3.0451,4.1584,1 
3.213,10.4749,2.0768,1.3924,1.4757,1 
1.4365,9.5577,2.7233,1.4973,1.2153,1 
1.6707,8.8178,0.8468,2.1986,2.9742,1 
2.0107,9.7644,1.1776,1.7564,1.2732,1 
2.6469,10.4844,3.5598,3.3326,2.4201,1 
2.4903,11.0958,2.7048,1.9811,3.0927,1 
3.9604,9.8807,2.2725,3.1593,3.8656,1 
3.125,11.6717,3.1684,0.5755,0.9886,1 
1.5981,10.696,1.411,3.1004,1.843,1 
2.6032,9.319,3.9629,2.641,1.6179,1 
2.3892,11.3964,2.373,1.5289,3.044,1 
2.539,8.4367,1.8436,2.7942,1.7146,1 
2.9912,11.3123,0.798,1.4449,-0.309,1 
3.4595,9.3076,4.0152,2.0774,1.7057,1 
4.5663,9.3653,0.6069,0.3094,1.7875,1 
1.7227,10.7718,3.3926,0.5672,3.0422,1 
5.0873,11.7601,0.6861,1.1985,1.5342,1 
1.9131,8.6119,2.5641,1.4655,1.6245,1 
3.2947,9.5534,1.9209,2.1646,1.2488,1 
2.5678,8.9349,2.8002,1.2211,3.3137,1 
1.6219,10.8434,0.2578,1.0389,-0.0036,1 
0.4367,8.878,0.4272,2.9108,3.1401,1 
1.7856,12.2888,1.3133,3.0075,0.6752,1 
2.5766,10.4833,3.1678,2.0724,2.2463,1 
1.8879,9.6806,2.099,1.4091,1.7562,1 
2.7783,10.7277,3.7146,2.1315,1.0939,1 
2.349,10.6438,1.3343,0.9113,0.4703,1 
1.7265,11.3996,2.758,2.0348,2.9716,1 
2.4686,8.1666,-0.1981,2.111,3.1924,1 
1.6192,11.1696,2.0117,2.9811,2.8787,1 
2.8527,10.0072,1.0087,3.2971,1.5258,1 
1.8609,8.7569,1.8167,2.5295,2.0547,1 
2.0197,7.1561,2.3143,2.8247,1.6166,1 
1.8071,10.8111,0.7906,1.5851,2.0731,1 
2.3613,9.3632,2.5134,-0.2902,0.9059,1 
1.3553,10.9248,1.943,3.0461,2.3769,1 
1.5443,9.6076,2.7711,2.8185,3.2282,1 
0.8556,9.7526,2.5146,0.3375,4.0243,1 
3.0023,13.073,2.5154,2.0816,2.1804,1 
2.2023,10.1156,3.3866,0.9197,2.2754,1 
1.551,11.9697,1.9995,2.8902,1.4758,1 
2.4377,10.5363,3.1088,2.3102,1.859,1 
1.8532,8.9959,1.9376,3.0252,2.4092,1 
3.2837,8.3351,1.579,0.2678,2.075,1 
0.971,11.6597,1.5835,2.6923,1.4777,1 
1.099,8.9936,2.2196,2.3351,3.357,1 
1.3139,9.9393,0.7901,2.7523,2.3475,1 
3.6661,9.0753,0.749,3.4081,0.9244,1 
0.09,10.0251,-0.6728,2.5537,2.3365,1 
1.638,9.6771,2.5537,2.0231,3.4922,1 
3.6356,10.5584,1.9664,-0.9776,0.4389,1 
2.0287,8.8479,1.1717,1.159,2.7941,1 
1.7784,7.5877,1.093,2.3332,1.6515,1 
2.1063,9.8368,2.1514,1.8404,3.4909,1 
1.6495,9.0196,-0.3391,1.4697,2.21,1 
1.7561,9.8068,2.3069,2.2213,2.5362,1 
2.5709,10.5482,1.1464,0.8325,2.2377,1 
1.1789,10.9779,0.9611,2.4327,3.4549,1 
0.9838,11.3226,2.8503,2.1546,0.7967,1 
3.8697,9.8083,0.1052,3.3994,2.4199,1 
3.8192,10.273,1.861,1.8243,3.2806,1 
1.4985,10.1435,1.9662,2.138,1.5051,1 
0.1885,9.85,0.4163,1.6775,0.4804,1 
0.871,11.2671,0.6817,3.6032,3.5641,1 
1.4767,10.0194,2.3727,3.5522,1.0962,1 
1.353,9.4077,2.5099,0.1596,2.1395,1 
0.6823,10.5284,2.2703,1.7159,1.3974,1 
2.9959,10.0701,2.4537,0.266,2.8385,1 
2.7285,11.7741,1.2201,1.5971,0.7965,1 
3.4587,9.8573,1.9244,0.7597,1.515,1 
2.4184,10.8328,3.931,2.5912,0.8388,1 
1.3219,9.5373,3.0486,2.5958,3.4059,1 
3.1587,10.8868,0.3138,1.7905,2.3618,1 
3.0717,10.8465,2.1848,3.4148,1.9044,1 
1.6716,10.5493,3.5501,4.0029,1.5245,1 
1.5767,8.8035,0.253,0.5545,1.8951,1 
1.8125,9.8415,2.9838,2.1625,3.6329,1 
0.9259,9.1932,1.3233,3.5879,3.8312,1 
1.9136,9.8484,1.0676,1.8956,3.4807,1 
0.0372,10.3227,1.8417,2.993,2.2564,1 
1.7508,10.3126,0.5783,2.0333,2.5085,1 
2.873,8.8266,2.72,0.1187,2.285,1 
1.95,10.2396,3.723,-0.5244,1.2393,1 
1.9077,10.3137,1.9665,2.7624,3.7512,1 
2.2932,9.9209,1.1012,1.9503,1.6082,1 
3.0693,10.3622,1.3044,1.4688,2.1722,1 
2.7246,9.3959,1.1339,2.1464,1.8687,1 
2.2786,10.4813,0.2515,2.8438,4.6436,1 
0.8534,10.5228,4.3135,0.9198,1.4729,1 
1.819,9.0848,2.0981,2.1324,0.1965,1 
1.6219,10.299,1.4472,3.6462,1.715,1 
1.9018,10.8371,1.9373,-0.5619,2.1607,1 
1.4288,9.0732,2.0391,2.7953,0.4991,1 
0.5714,10.2042,3.2293,2.833,0.5663,1 
3.94,11.2029,3.479,2.1788,2.6511,1 
1.4216,9.0804,2.594,2.7619,0.4958,1 
1.7998,10.9021,2.0585,2.4106,1.6579,1 
3.4712,9.0832,3.8685,2.7042,1.1275,1 
1.9323,9.1217,1.717,1.2272,3.867,1 
2.7088,11.8566,1.3905,2.638,2.4005,1 
1.9907,9.8007,3.0756,1.432,1.4908,1 
2.3907,9.002,2.2864,1.2356,2.2633,1 
2.2856,11.9715,0.4094,1.4899,0.3426,1 
3.557,10.3355,0.9331,1.2843,2.0838,1 
-0.9505,10.7589,1.9707,0.386,1.8512,1 
0.3474,9.9381,4.3406,1.2739,1.1567,1 
0.2785,10.6088,3.5944,1.9595,0.9409,1 
1.9798,10.1356,2.7962,3.0698,2.6409,1 
2.9208,11.2547,2.674,1.6641,2.0669,1 
2.0317,9.6195,3.2958,1.172,1.4838,1 
3.926,8.7247,1.4159,-0.567,-0.6662,1 
2.2533,9.0648,2.752,2.1577,3.2013,1 
1.6228,10.4198,0.9221,3.0082,-0.5939,1 
1.4547,9.9212,2.4809,2.4316,2.3381,1 
2.8484,10.5238,0.7261,1.5929,2.6966,1 
2.9892,9.8195,0.5463,3.0472,3.5066,1 
2.6825,8.6746,1.38,2.2322,2.5083,1 
1.8302,9.0894,2.1551,0.7494,2.457,1 
1.7757,10.6271,1.7365,2.4077,3.0681,1 
4.3925,8.9961,1.1871,1.3048,2.891,1 
1.297,10.5464,1.7286,1.5008,0.5412,1 
2.6602,11.0023,2.5834,1.1949,2.058,1 
1.0196,8.7785,2.7079,0.124,0.5226,1 
3.2497,9.4727,1.5538,1.5012,2.2561,1 
3.4803,9.862,0.5677,2.9138,3.3313,1 
2.9083,10.2194,2.5676,2.1283,0.9939,1 
2.3688,9.5156,2.3855,1.366,0.0325,1 
0.8102,9.9657,3.2546,1.7924,1.1413,1 
1.3029,8.9459,1.7202,2.9078,0.9278,1 
2.6142,9.9459,1.4155,0.8272,2.5784,1 
2.7539,10.5934,1.3813,3.5562,1.8775,1 
2.7779,9.2606,1.5739,2.0397,1.6555,1 
2.9991,10.4939,1.1663,2.4118,2.1276,1 
2.9944,10.2055,2.3762,-0.4843,1.1958,1 
1.2917,9.2923,0.8572,1.5022,3.9286,1 
1.8735,9.3451,0.524,0.5323,0.7881,1 
1.9018,8.3412,2.606,2.966,1.4085,1 
1.7696,10.8622,2.403,-0.1906,-0.2703,1 
1.8108,10.718,1.5804,2.495,2.0666,1 
0.6683,9.8779,0.5991,1.1141,0.8582,1 
0.6263,10.8553,0.5654,3.4212,0.5166,1 
1.4502,10.551,-1.1134,1.9992,3.0219,1 
0.2343,11.1031,1.7951,2.2812,2.1915,1 
-0.2977,11.7053,0.9406,2.6314,2.6101,1 
1.8445,8.5558,3.1775,1.1226,2.1279,1 
1.1414,8.6802,2.0823,2.6422,0.9712,1 
1.7167,9.253,0.3633,0.8013,2.8475,1 
3.2684,9.4097,0.1959,2.1166,1.3551,1 
0.8775,10.1934,3.2365,1.6898,1.9482,1 
3.1574,10.0849,1.576,2.2838,0.8643,1 
-0.1333,9.4658,2.4317,2.3856,2.5248,1 
-0.4432,9.3352,2.5271,3.4838,0.5611,1 
1.4536,9.4689,1.5833,3.287,2.3592,1 
3.4186,8.7212,2.4124,1.5712,3.1088,1 
1.1395,9.3893,1.8487,1.2104,2.4486,1 
2.3133,9.6381,1.8911,2.1968,0.9528,1 
2.5416,11.7984,2.5627,1.8602,2.365,1 
0.7745,9.8946,3.162,2.4731,3.8045,1 
2.7417,11.337,3.0876,2.5358,3.0299,1 
4.1194,9.4028,-0.4287,3.1666,2.6017,1 
1.9102,10.1978,1.7667,2.7091,3.3453,1 
1.639,10.3233,2.376,1.7745,1.851,1 
2.1388,10.1236,1.5282,2.7788,3.6174,1 
1.4959,9.2603,2.4809,2.7339,1.8669,1 
0.3857,10.0501,1.734,2.7942,3.082,1 
0.8931,10.3496,1.7403,4.6082,2.489,1 
2.6,10.4386,2.6772,1.011,3.1945,1 
1.7252,10.08,1.2601,2.6131,2.2011,1 
1.687,11.2958,2.6851,3.0728,3.4439,1 
0.4167,9.4132,3.3775,1.5812,2.4995,1 
3.2721,9.3648,2.0836,1.9482,2.2239,1 
1.4675,11.2401,2.0393,2.259,1.0628,1 
1.0525,10.2662,0.4036,1.073,3.1051,1 
1.5988,10.7418,2.0455,1.2682,2.5716,1 
2.1756,10.5157,3.344,2.433,2.17,1 
1.3478,7.301,3.0471,1.3724,1.739,1 
1.5365,9.8899,3.22,1.085,3.1502,1 
1.8495,7.7591,1.7825,0.985,3.4758,1 
0.5393,9.1199,3.3104,1.1333,2.7586,1 
0.9274,10.1999,2.8212,0.1324,-0.046,1 
3.9433,10.0733,1.9358,2.6106,2.2092,1 
-0.9302,10.4121,0.8793,0.9679,2.7125,1 
1.7853,7.871,2.8618,2.3104,1.0013,1 
1.3975,10.4145,0.745,1.3542,2.9153,1 
0.9636,8.9059,1.5848,1.9298,2.3837,1 
1.5314,8.4038,1.4596,2.561,3.4655,1 
1.3846,9.3576,0.7781,1.6745,1.9507,1 
1.121,9.4427,1.5167,2.1198,1.6219,1 
2.0323,10.4168,1.686,3.2286,1.4893,1 
1.7765,8.4648,1.7886,0.3927,4.1379,1 
2.1009,10.5268,3.1986,1.582,2.051,1 
2.9022,11.3711,1.8636,1.2671,1.072,1 
2.188,8.8835,2.7811,2.5746,2.3294,1 
2.0348,11.2068,3.2851,2.8416,1.8941,1 
1.0856,11.6775,1.81,0.4593,2.0828,1 
2.5675,10.5089,1.7385,4.4248,2.1622,1 
2.6225,11.2758,2.9176,2.0386,2.1174,1 
3.2743,11.3921,3.3341,2.4303,1.5049,1 
2.9086,8.435,1.3896,1.7367,2.6109,1 
0.4712,12.1492,3.0802,2.354,0.3679,1 
3.5965,9.3245,2.4995,2.2537,1.2465,1 
0.2948,9.3584,1.689,1.9992,1.8883,1 
2.431,11.7285,2.0348,2.4963,2.5735,1 
2.4991,9.5953,1.9778,0.7479,2.7962,1 
1.4814,10.1237,2.0875,0.2348,0.9922,1 
2.6525,10.4841,1.4691,1.6108,3.5392,1 
1.7585,8.9,2.6036,4.7327,2.5076,1 
2.2843,9.6039,3.0132,1.9432,0.3973,1 
2.2438,10.9288,0.5998,0.9494,2.0279,1 
0.7985,9.7372,3.376,1.9728,3.0811,1 
2.5616,9.9619,1.4694,3.6017,-0.5829,1 
2.449,10.2022,1.5571,2.2199,1.4998,1 
3.1403,9.094,2.925,1.5493,2.5658,1 
1.8231,8.1184,1.3039,2.0638,1.3731,1 
1.5598,10.7072,1.6891,1.581,2.3936,1 
3.6348,10.0994,1.2571,3.0033,2.2654,1 
2.235,10.2594,-0.0128,0.9975,1.5377,1 
2.0572,10.8256,2.7125,0.5565,3.2773,1 
0.7149,10.3431,-0.0265,2.496,0.0487,1 
3.7451,9.9178,1.7923,2.0718,0.0162,1 
1.6461,9.4758,2.6027,1.3939,1.4452,1 
1.3576,10.0557,0.4619,3.1569,1.7958,1 
3.8911,9.4793,2.5838,1.6509,0.9857,1 
4.1121,10.6625,1.1192,2.1011,3.5023,1 
1.2909,11.7407,2.9979,1.465,0.8096,1 
3.5883,10.1719,1.4225,3.1033,1.3318,1 
2.8329,11.5141,2.2122,1.0868,4.3419,1 
0.8444,11.19,0.3197,1.6667,2.3312,1 
3.277,9.5482,1.9004,2.0926,2.3259,1 
3.2243,7.8931,1.5803,1.3984,3.2332,1 
2.4809,12.0475,0.4833,2.8164,3.1222,1 
2.9546,8.8275,2.3293,3.034,3.6391,1 
0.8559,10.0484,2.9985,2.7246,1.7773,1 
0.3204,10.3358,1.552,3.9085,1.8654,1 
2.705,11.3096,1.6301,0.3244,2.1688,1 
1.6225,8.8443,2.1395,3.1594,4.3392,1 
2.5835,11.4668,2.512,1.8999,0.0219,1 
-0.2458,8.9145,2.7577,1.7544,5.2161,1 
2.0338,10.2751,2.9209,1.5964,1.1836,1 
2.8303,9.6871,0.2424,2.0699,1.8123,1 
0.9396,10.3622,2.4724,1.1631,1.939,1 
3.2606,10.2568,2.2307,2.4855,1.8305,1 
1.7351,9.6522,2.2769,1.7687,-1.27,1 
0.8069,9.9908,0.1828,1.8412,3.1583,1 
2.441,10.0754,1.7829,1.1758,3.0487,1 
0.1228,10.8836,0.8522,2.0236,1.1732,1 
1.475,10.1523,2.2789,1.5039,0.7866,1 
3.5711,10.6567,1.6885,2.0963,3.322,1 
0.8588,9.2132,1.3346,1.2802,3.3636,1 
0.5436,8.9207,1.7497,2.2616,0.7138,1 
0.6243,10.668,2.7852,1.8397,0.8234,1 
3.1787,9.0951,0.7723,2.1008,2.7744,1 
1.3396,8.9555,1.6609,3.0464,3.5573,1 
2.3488,10.2455,2.2504,1.4252,1.1647,1 
3.8069,9.7018,1.6999,2.1393,2.2076,1 
2.5839,11.0567,1.1706,2.9025,1.4209,1 
0.3855,10.5269,2.6855,2.3126,1.4222,1 
1.3977,10.3055,2.7193,0.5969,0.7758,1 
1.4852,9.0718,2.5058,0.6506,2.7085,1 
2.8394,9.6999,1.3662,2.0873,3.5931,1 
0.6679,9.1478,0.2792,1.0922,0.7734,1 
2.0027,8.4121,1.6783,3.0921,3.7378,1 
2.7507,9.3877,3.4438,2.2473,1.3297,1 
2.4241,9.1764,2.3161,0.2544,3.6014,1 
0.9024,10.7383,1.3583,0.8416,2.3069,1 
2.6539,11.2513,2.8247,2.0814,-0.7417,1 
1.463,9.9251,1.5403,0.4312,1.6291,1 
3.387,9.0068,0.9673,2.1598,2.3008,1 
2.3129,8.9014,2.2783,2.1102,1.749,1 
2.7157,8.7835,2.2716,1.0097,1.7076,1 
1.2909,9.9344,1.6444,0.2991,1.6088,1 
3.4749,9.5192,4.7866,1.744,2.847,1 
2.6514,10.0139,3.2385,1.4796,1.5827,1 
3.3439,9.7217,1.2192,2.4219,2.4793,1 
2.6009,8.2616,1.235,2.049,1.7711,1 
0.8276,9.0706,0.6682,2.5051,3.0858,1 
2.41,9.8978,1.0019,2.7606,1.5837,1 
3.0999,10.3846,1.5246,0.5383,2.8811,1 
0.1258,10.5963,2.8659,1.1823,0.6151,1 
2.1285,9.9928,-0.3669,1.9864,1.4182,1 
1.3166,11.1708,2.1701,1.0563,3.2403,1 
1.3856,10.379,1.812,1.0796,0.8307,1 
1.0183,8.0381,1.7218,0.7815,2.2364,1 
1.771,10.9972,1.1332,-0.2598,3.4995,1 
1.2607,9.3621,3.2224,1.3105,0.3591,1 
1.8644,11.7501,1.4559,1.2068,2.8747,1 
1.457,9.0615,2.3083,4.3998,3.4045,1 
2.1137,8.6238,0.8411,3.1797,2.0671,1 
0.0441,9.3162,2.8949,2.6895,2.2131,1 
1.8424,10.9453,1.3168,4.0892,2.4888,1 
3.0346,8.7714,1.971,4.4081,2.7914,1 
1.3028,9.3151,2.1432,1.2816,2.0765,1 
1.9888,10.1938,3.4565,1.7486,3.2885,1 
-0.1009,10.0317,1.7709,2.5961,3.5952,1 
1.7406,10.7318,3.1946,2.2096,1.504,1 
0.7006,9.5435,2.9208,3.2343,3.6136,1 
3.11,10.5142,3.3228,3.417,2.0995,1 
1.9108,8.923,2.7766,1.7573,2.6905,1 
0.9523,10.4206,5.1124,2.534,1.8469,1 
1.9801,9.6455,2.8428,1.4986,1.986,1 
1.759,8.5165,1.1064,1.3753,1.0729,1 
1.1566,10.9443,1.7736,1.2761,1.6183,1 
1.3575,10.689,2.0323,0.8768,2.4183,1 
1.7016,11.2762,1.9282,2.093,1.0256,1 
2.4301,9.7667,1.812,1.7385,0.7315,1 
2.195,10.3061,3.083,3.0284,3.4085,1 
1.8993,7.4997,2.8326,2.8837,2.7323,1 
2.8756,9.5931,1.0151,2.0584,2.9675,1 
0.9832,10.071,1.8452,0.8448,0.9208,1 
2.929,10.5927,2.5683,1.9616,1.1597,1 
3.5241,10.7818,2.1381,1.4474,1.595,1 
0.6045,11.1143,2.7403,1.6972,3.1717,1 
2.3167,10.3716,3.8843,2.189,2.7493,1 
1.5189,8.1914,2.0983,1.413,2.1102,1 
3.3038,10.9636,2.7346,1.3714,3.1298,1 
1.9857,9.2219,3.2178,1.8834,2.6752,1 
2.4384,9.6872,1.3444,3.2354,0.8693,1 
1.0226,10.7249,1.1893,2.7788,2.1584,1 
2.4322,11.8202,2.2746,0.7217,3.7433,1 
1.8277,9.0886,2.402,1.9529,1.281,1 
0.9709,11.2516,2.3958,1.8446,4.1678,1 
1.0558,8.8649,2.1207,1.7581,4.2252,1 
2.3454,8.7602,1.7483,3.7515,1.8115,1 
1.3019,9.7104,2.7506,3.1773,0.2981,1 
1.7553,8.7785,0.9882,1.0056,1.906,1 
1.7198,10.5647,3.4821,0.8269,3.5724,1 
1.2724,10.0361,1.2948,0.9598,1.1448,1 
1.9046,9.57,2.1321,2.0431,0.7263,1 
0.5294,9.4825,1.4135,2.4065,1.6885,1 
1.2447,10.0311,1.1737,1.3532,2.5767,1 
2.211,8.9499,1.5622,4.8991,4.0764,1 
2.1545,9.1374,2.2796,1.6763,2.1136,1 
2.2167,10.6772,2.4184,2.3745,1.4431,1 
1.0027,7.8798,1.2252,1.4244,1.958,1 
3.1847,12.0601,0.9039,3.4898,2.7335,1 
1.6567,9.4389,3.2088,1.3577,1.7479,1 
1.7497,10.8169,2.5267,1.6914,1.4264,1 
4.1584,10.5403,1.473,1.9712,1.8414,1 
2.8969,10.9945,1.8775,0.7789,1.719,1 
3.5009,9.0658,3.5323,2.6563,1.0398,1 
2.0204,10.4954,2.1212,1.1828,1.8558,1 
1.4551,8.383,1.6139,0.6864,2.7394,1 
0.7342,10.5014,2.168,2.5996,1.3557,1 
4.2104,10.2579,2.8623,2.2804,1.8935,1 
0.3839,10.9473,0.6867,3.3152,3.1804,1 
1.8222,10.7376,1.5012,2.818,1.8318,1 
0.975,8.6575,2.5144,0.7148,2.3871,1 
0.5156,9.3118,1.1791,2.6878,0.2445,1 
2.2916,11.0851,2.5716,4.5725,1.6425,1 
1.5652,10.2252,3.853,0.066,1.8687,1 
1.7373,11.1504,2.64,1.0246,1.2376,1 
1.2883,9.9971,0.9712,1.238,1.3737,1 
0.5613,9.1787,2.7156,3.9612,3.4963,1 
2.0544,10.9014,-0.3074,2.1366,2.6445,1 
0.9026,10.5566,0.1909,2.0953,0.517,1 
3.4931,9.8271,2.3079,0.7772,2.7177,1 
2.9228,9.2917,2.1394,0.7209,-0.0309,1 
3.3841,9.7317,1.6373,3.0456,1.5998,1 
1.4769,9.0104,2.8644,2.5707,1.7323,1 
1.5156,8.832,3.8562,-0.0468,0.9885,1 
2.6847,11.9513,1.8016,4.0643,0.4569,1 
1.3742,10.3472,3.2179,0.7766,2.845,1 
1.901,10.5198,4.4006,3.7628,2.4731,1 
0.9852,9.395,0.634,2.4009,1.1768,1 
0.6473,10.748,1.2442,1.3684,2.7812,1 
1.7897,9.7918,0.0674,1.3196,2.221,1 
1.2271,9.7106,1.6239,1.6739,2.9147,1 
1.8724,7.9316,1.1444,3.858,3.4134,1 
1.7969,9.4834,3.4544,1.5564,1.7272,1 
1.7349,9.8283,0.2043,1.6451,1.0977,1 
2.0567,8.4393,3.2871,0.9613,2.0816,1 
-0.1624,9.241,1.3971,2.3305,3.6153,1 
1.4465,9.0074,1.9847,3.0104,1.063,1 
2.6877,9.1458,3.6556,2.2861,2.0425,1 
0.4198,11.407,3.1406,1.8379,0.3805,1 
2.2028,10.3486,1.9365,1.0858,3.5523,1 
3.2677,8.8379,1.2669,3.0532,2.0747,1 
2.1002,11.1587,1.2736,3.1282,1.3571,1 
1.9883,10.7729,1.7111,1.816,2.0347,1 
2.6527,8.4678,2.1947,-0.1571,0.5784,1 
0.8919,10.6033,1.4195,0.3791,1.1087,1 
0.2573,9.891,1.0522,0.9957,0.9419,1 
0.996,9.115,1.6075,1.2744,2.3172,1 
8.5004,7.9295,1.4377,1.1895,3.4431,0 
9.4911,8.8378,1.2083,1.5463,0.7117,0 
8.0489,7.1904,1.0694,3.9042,1.9965,0 
10.1953,6.803,1.2354,1.1477,2.2506,0 
7.9833,6.7289,2.6466,-0.2101,2.6604,0 
