Feature1,Feature2,Feature3,Feature4,Feature5,Class
1.6196,-0.0147,-1.805,1.4371,2.0217,1 
-1.2119,0.5732,1.0329,2.518,2.9938,1 
-0.1735,0.2501,2.1778,0.4895,0.8972,1 
2.7154,0.5799,2.806,1.1355,2.8335,1 
0.0161,0.4757,3.3048,1.1095,0.2635,1 
-0.7167,3.0032,2.1481,1.3449,2.7276,1 
-0.065,0.0616,1.1306,3.429,0.2975,1 
-0.8872,0.7484,2.5584,3.1319,2.6891,1 
-0.4207,1.2698,1.608,1.8356,0.9125,1 
-0.502,0.0721,1.8826,1.3669,0.0992,1 
0.1885,0.6278,0.4634,0.9671,1.9661,1 
-0.6539,0.7704,2.2372,0.2633,1.7566,1 
-0.4695,0.8359,3.4927,2.2475,4.098,1 
0.8455,-0.1064,1.8447,2.4984,3.0014,1 
-0.5873,-1.0223,0.2001,4.3255,3.1736,1 
1.7267,-0.1349,1.6426,1.0422,2.2272,1 
-1.1949,-1.6291,1.6612,3.1178,2.1528,1 
-0.9368,1.6017,2.1457,1.8709,2.5689,1 
-0.3695,-0.7805,1.9598,2.7201,2.3956,1 
-0.7332,0.9682,0.645,1.205,3.037,1 
1.1432,0.1645,2.2664,3.8347,2.1045,1 
2.1815,-0.5966,2.5143,2.6955,0.9201,1 
-0.3399,0.4107,0.0344,2.7328,1.8754,1 
-1.8998,-0.8325,1.3753,1.4366,0.9475,1 
0.493,0.9098,2.2431,1.8513,2.9353,1 
-1.083,-1.6595,1.4356,2.4437,2.3311,1 
0.2029,1.4082,1.7684,0.8268,1.3329,1 
-0.0358,0.1439,3.4218,2.3507,2.2599,1 
1.3758,-0.5391,1.3771,2.4308,1.1235,1 
-0.6675,0.1384,1.9632,2.5567,2.5974,1 
1.1287,1.4156,3.8513,0.4741,2.1353,1 
1.5355,-1.4729,2.0853,1.5357,3.4356,1 
-0.3667,0.2751,0.4084,2.0133,1.851,1 
1.604,-0.3389,1.1303,-0.098,3.4805,1 
0.2958,-0.1845,1.867,1.4025,2.9243,1 
2.4162,-0.8916,2.0889,2.0451,-0.7799,1 
-0.2497,0.4155,0.7447,2.4329,5.0013,1 
-0.2758,1.7047,2.4079,1.7122,3.962,1 
-1.4272,-1.1027,3.2157,1.9915,2.6346,1 
-0.0677,-0.3951,1.1507,1.218,1.249,1 
-1.5072,0.9672,2.4008,2.3466,2.0089,1 
0.9505,-0.4825,1.7813,3.1626,3.7328,1 
-1.5993,0.2715,2.6589,2.9004,1.292,1 
0.89,1.6124,0.7787,2.1035,1.4378,1 
-1.0365,-0.0876,2.8892,3.1819,2.2957,1 
0.8236,-1.2824,3.9449,2.2569,2.3309,1 
-0.9106,-0.41,1.4001,-0.2976,1.2737,1 
-0.5568,0.4957,2.1241,1.4285,2.4564,1 
-0.4637,1.7365,3.7206,0.4657,2.3695,1 
-1.1243,-0.1348,1.5447,0.5447,1.6639,1 
0.9756,1.3433,1.1374,2.2697,2.0819,1 
-0.488,-0.2734,1.1855,2.436,-0.4614,1 
0.5926,-1.9717,4.4304,1.0879,3.2365,1 
0.2778,-1.4076,2.5182,2.3368,1.8228,1 
-1.6983,0.6993,2.8187,2.1565,1.4992,1 
-0.1063,0.2197,1.5848,2.3396,1.2233,1 
-1.1956,0.2609,0.6875,3.1647,1.9558,1 
-0.2802,1.1841,2.2358,-0.9962,0.6941,1 
-0.1488,0.0162,1.716,2.8726,1.3594,1 
0.2726,0.7474,2.0022,3.7442,1.7346,1 
-1.5089,0.9953,0.743,2.2609,0.4282,1 
0.5943,1.8619,2.8233,4.4612,1.8839,1 
-0.1775,1.1877,1.4801,2.827,2.7215,1 
-1.85,0.8331,4.1801,2.1631,3.5361,1 
0.0184,0.2828,2.3501,-0.377,0.016,1 
-1.2094,1.4546,0.5892,2.1048,2.2447,1 
-1.5962,0.5729,-0.0276,2.235,1.7503,1 
0.0231,0.7286,1.3555,1.9857,1.8579,1 
0.5024,-0.9124,1.9447,1.0674,0.4477,1 
0.4089,2.0717,3.7915,2.045,2.0762,1 
0.5208,-0.5232,2.3308,1.6945,0.4041,1 
0.3739,-0.4357,2.7271,1.6935,1.8276,1 
-0.4607,1.7847,2.4096,3.8144,1.6818,1 
0.304,1.2199,1.1292,1.8282,3.2639,1 
-0.8502,1.5579,1.1326,2.3873,0.4277,1 
0.7894,-0.6709,2.0313,1.9339,2.3772,1 
-1.6276,1.781,2.7825,0.724,3.7604,1 
1.3181,-0.1639,2.9911,3.3629,1.1031,1 
-0.279,-0.0404,3.5211,1.005,0.5734,1 
2.3608,0.112,3.0565,2.2487,2.9522,1 
1.2015,-1.6362,0.9764,2.143,1.7526,1 
-0.48,1.1382,1.6079,1.7362,3.0507,1 
-0.089,-0.338,2.2044,1.7221,1.6731,1 
-0.9429,0.0268,0.8718,1.7917,0.1466,1 
-0.968,1.4363,1.7901,2.0394,1.322,1 
-0.3705,-0.2976,1.8076,2.6709,2.6072,1 
0.8371,-1.5827,3.0412,2.4816,1.2666,1 
-1.2229,-0.9215,2.2654,1.2336,1.6748,1 
-0.5809,0.9199,0.6101,2.9744,2.7283,1 
0.2931,0.1093,3.6175,2.0278,3.3858,1 
0.6063,0.4167,0.501,2.1214,1.806,1 
0.8573,-0.4721,0.8863,-0.2786,1.2243,1 
-0.3578,-1.7624,3.4076,-0.6177,2.1253,1 
0.1408,-1.2789,2.6474,3.3057,2.7696,1 
2.7697,-0.9082,2.23,2.2933,1.7762,1 
0.586,1.1035,2.0766,1.4285,3.6748,1 
-1.0058,0.8079,2.8269,3.2464,2.6511,1 
-0.5411,-0.3064,2.2728,1.9291,1.9228,1 
-1.2075,1.5634,2.5641,0.3931,1.6829,1 
1.2157,-0.1676,2.8311,2.3611,-0.1219,1 
0.1111,-0.7349,2.5109,2.9958,2.5072,1 
-0.8693,-1.205,2.325,2.5767,2.1521,1 
0.1047,-0.5701,4.0159,1.1996,1.7078,1 
-0.0437,0.3969,3.641,2.6276,1.1813,1 
-1.152,0.1497,2.4551,1.5604,2.5677,1 
-1.0876,-1.011,1.794,1.9903,2.0359,1 
1.6282,2.4991,1.3191,2.0814,1.7683,1 
0.4145,-0.3528,2.0432,2.9482,0.5445,1 
0.8034,0.749,1.5244,3.464,1.0959,1 
-1.3231,-2.1702,1.0208,1.1072,0.3227,1 
0.6911,1.5885,1.3928,1.012,2.3385,1 
-0.6926,-0.5271,0.631,1.5118,2.6481,1 
0.996,1.0612,0.9467,2.325,2.5729,1 
0.7058,1.8631,1.4868,1.6434,1.7631,1 
0.6796,2.2041,1.5585,2.8458,3.4655,1 
0.125,1.0249,2.975,1.6449,1.0848,1 
-1.0278,-1.021,3.2013,1.5141,4.5103,1 
-1.8546,-0.1334,3.0958,0.7065,2.1406,1 
-0.4439,-0.8524,1.0177,0.5405,-0.0416,1 
-2.5755,0.1024,1.9389,2.659,3.0769,1 
-1.6029,-0.452,0.7054,2.6529,2.2579,1 
0.842,-0.4897,1.1047,0.9937,3.4679,1 
0.5326,-1.7363,2.2395,1.6712,3.5654,1 
-0.9499,0.0627,1.02,1.5608,2.7022,1 
-1.0149,1.7618,2.235,1.1662,1.4125,1 
0.2818,-1.7066,2.3501,3.4201,2.2998,1 
-0.2799,0.0909,1.7126,0.6544,1.7741,1 
-0.6292,1.1903,0.7486,1.8713,1.4631,1 
-1.6338,0.4756,2.2056,3.3918,0.2806,1 
-1.7802,-0.1664,2.2362,1.2757,2.8755,1 
-0.0725,-0.1595,2.064,1.6912,-0.4214,1 
-2.1056,1.406,2.9338,-0.0268,1.9726,1 
-1.2672,-0.9839,2.7594,4.0203,1.4806,1 
-1.0638,0.7291,3.6427,1.4804,2.4949,1 
0.2527,-0.1079,1.2199,2.8041,2.5275,1 
0.3183,-0.3522,0.8202,0.7933,0.6954,1 
-0.2683,-1.104,-0.8154,-0.2459,2.638,1 
1.0916,-0.6569,1.4039,1.8032,1.8793,1 
0.0019,1.8427,1.1012,2.6791,2.0741,1 
-1.5957,0.5517,2.6039,1.0671,2.0249,1 
0.1682,0.3348,2.5119,2.9917,0.9565,1 
0.9194,0.6947,2.043,1.9188,1.8531,1 
1.3876,0.6805,2.2903,2.5554,0.9467,1 
0.3217,-0.7727,1.211,1.2051,2.3114,1 
0.0464,0.454,2.4141,3.747,2.2278,1 
-0.0188,-1.0664,1.2451,2.7344,1.3522,1 
-0.0811,-0.9443,1.3786,1.2643,2.0936,1 
-0.8383,0.5869,2.2181,2.3967,-0.204,1 
1.7948,0.9898,1.5985,1.7083,3.0386,1 
-0.8328,1.7329,1.196,1.845,0.0256,1 
1.118,-0.3501,2.2967,1.3867,1.5064,1 
-0.5578,-0.669,1.6907,2.1093,1.0799,1 
-0.1094,-0.0795,1.46,0.5793,2.9034,1 
-0.6254,-0.7483,1.7227,1.2365,2.8066,1 
1.4098,-1.5985,2.5383,2.9176,2.7812,1 
-1.3815,0.3684,2.2495,2.3018,3.092,1 
1.6586,0.5792,1.12,3.0925,0.6464,1 
-0.6869,-0.3014,0.8423,5.0342,1.4358,1 
0.0082,-2.3877,1.7761,2.2907,1.971,1 
-0.5834,1.0822,1.4653,-0.0909,2.8487,1 
0.6893,-1.4419,2.1615,-0.5973,-0.4433,1 
0.2913,-1.4131,1.2382,1.2379,1.0886,1 
0.9495,0.4912,0.1122,2.5884,3.4666,1 
-0.2361,-0.1689,0.8773,2.9206,1.6518,1 
0.7919,0.6523,0.5439,3.7969,2.819,1 
-2.4376,-0.3459,0.1019,2.7621,2.8571,1 
1.5072,-0.8038,2.8547,2.1604,-0.6564,1 
-0.0901,0.937,2.506,2.0541,1.495,1 
-0.2446,-0.4833,1.232,2.5895,2.7335,1 
1.1838,-0.5917,1.887,1.3591,3.7016,1 
-0.2199,-0.1259,3.9845,0.3286,1.2918,1 
0.0986,-1.5364,1.6891,2.1584,2.5493,1 
-0.7045,-1.919,2.4667,0.2739,1.3827,1 
1.0884,-0.3206,1.8411,2.5048,1.861,1 
0.3888,-1.5321,2.9623,0.2222,2.749,1 
1.2834,-0.7157,0.154,2.1401,2.2764,1 
0.404,-0.7355,1.3769,3.493,3.7916,1 
-0.2966,-0.5587,0.6129,1.7117,1.8256,1 
-0.305,-0.5651,0.7822,2.313,1.9945,1 
0.7318,-0.9749,1.9323,1.6339,1.5777,1 
-0.4357,0.3041,3.2729,0.9315,1.8326,1 
-0.5972,-1.7865,2.303,1.9067,0.7939,1 
0.1304,-0.5301,0.4564,2.4287,2.5282,1 
0.5461,0.1021,2.2795,1.1155,1.2958,1 
-1.4068,-1.9499,3.3507,3.3829,3.4881,1 
-1.1972,1.6562,2.2175,4.8831,1.7024,1 
0.6925,-0.4683,2.1151,1.0235,2.3805,1 
0.2461,0.4378,1.891,2.701,1.4897,1 
0.2311,0.2116,3.1129,-0.4969,1.6399,1 
-1.4591,-0.362,1.8196,0.4704,3.5364,1 
1.196,0.645,1.7872,1.0955,2.7172,1 
-0.8651,-1.0457,1.4271,2.3894,1.7061,1 
0.6295,1.2626,1.649,3.4573,4.378,1 
2.4896,-0.8413,2.3167,2.8212,0.9785,1 
-0.6388,0.9132,0.3719,2.2691,2.0814,1 
0.2827,0.455,2.6803,1.8962,3.1281,1 
0.2606,-0.3908,2.0029,1.3722,2.6908,1 
-0.2616,-0.283,2.5771,1.4652,3.1387,1 
0.506,-0.476,2.8082,1.7994,2.8063,1 
0.3422,2.8384,2.9428,1.5259,0.7993,1 
0.1775,-1.4785,1.7146,2.3487,1.8684,1 
1.4416,0.177,1.6952,2.6726,0.7042,1 
-1.2312,1.2265,2.3903,0.9497,-0.2635,1 
0.5242,0.0909,2.8755,1.4745,1.4041,1 
1.2548,0.4318,3.0102,2.5575,2.0513,1 
0.0889,0.1244,1.9364,5.1379,2.5857,1 
0.2884,1.4343,2.7444,2.8474,2.6592,1 
0.8189,-1.9357,2.4282,2.4025,3.38,1 
0.8921,1.6356,2.0794,1.8864,1.1134,1 
1.5303,0.5978,2.8381,1.3871,3.0505,1 
-0.1804,0.2579,1.281,3.1012,1.8095,1 
0.1829,0.6255,2.0105,-0.9249,2.8438,1 
1.5129,-0.7493,2.2478,0.4834,2.0208,1 
0.1095,-0.1831,1.9633,0.7787,2.3495,1 
0.7767,1.6284,2.5914,0.2807,2.5154,1 
0.9064,-0.5281,1.878,1.7564,3.2462,1 
1.0283,-0.1373,1.8125,1.8123,1.6706,1 
-0.7829,-0.9529,0.9404,0.7503,3.4447,1 
0.6279,0.6905,3.272,-0.3532,2.9004,1 
-0.3761,-0.3292,0.5461,1.4108,2.9045,1 
-0.9821,-0.5182,1.2117,2.2906,0.8825,1 
0.2176,-2.0586,1.6129,2.4294,2.9363,1 
-0.5212,1.172,2.5384,1.5176,2.4367,1 
-1.4154,-1.0876,1.0715,1.4462,2.8773,1 
0.2735,0.4927,3.5753,3.1787,1.7231,1 
1.3434,0.3522,2.3511,1.0512,2.7347,1 
0.5139,-2.375,0.7374,2.5416,1.0744,1 
-0.9137,0.4193,1.8863,3.5219,1.5528,1 
-2.3577,-0.3524,2.2027,1.3675,2.9402,1 
0.6717,-0.8895,3.0193,1.6292,2.8051,1 
0.5061,0.2813,2.7298,1.963,2.4122,1 
1.1998,0.5121,2.7243,1.6135,2.6742,1 
0.4983,1.0529,2.062,1.5777,2.8011,1 
-0.131,0.5661,0.8638,1.2659,0.8026,1 
0.7113,0.5356,1.6123,0.9744,3.302,1 
1.5257,-0.2372,0.0833,0.1914,1.0957,1 
0.1994,0.741,2.7392,1.1729,1.0632,1 
-0.937,-0.0943,0.973,1.0587,2.2655,1 
-0.4008,-1.0734,1.6109,0.8576,0.8918,1 
0.2656,-0.2685,2.3425,3.3632,1.8538,1 
1.9405,2.0366,1.6061,1.5999,1.1229,1 
0.158,-0.4538,1.6789,2.0903,2.2803,1 
0.0367,1.0852,2.5926,1.6211,1.8164,1 
-1.748,-1.3204,-0.2322,2.6833,1.7347,1 
-0.7913,0.1258,2.8758,3.4348,1.4622,1 
0.4662,-1.1986,2.6137,3.3435,1.2703,1 
-0.572,1.9627,1.2123,1.8126,1.326,1 
-0.9332,-2.1882,2.5607,2.5099,1.4193,1 
-0.5852,-0.711,1.4022,2.6322,2.3415,1 
-0.3473,-1.5328,3.0212,1.6317,3.146,1 
0.3556,-0.0361,1.428,1.5833,3.3253,1 
-0.1753,-0.3629,2.4471,2.8082,-1.0236,1 
-0.1405,-0.2132,3.8651,1.5222,-0.9012,1 
2.5188,-0.9262,3.4786,3.6075,1.0478,1 
1.0551,-0.2966,1.3425,3.8835,1.8127,1 
0.0168,-1.0351,2.7703,2.783,1.2808,1 
0.6004,-0.0636,2.991,1.6555,1.4285,1 
-0.2185,0.5789,1.6476,1.7003,1.0774,1 
1.3915,-0.2708,2.9746,1.7312,1.4443,1 
0.627,1.9679,2.1655,3.131,2.376,1 
-0.9073,0.6889,2.9707,1.6224,2.274,1 
0.3586,-0.5523,2.6207,2.0768,2.3159,1 
0.0006,0.5173,1.9869,2.0174,2.4306,1 
1.3099,-2.0983,3.346,1.8351,2.2726,1 
-0.458,-0.9591,0.7962,1.4391,3.6152,1 
-1.3302,1.2503,1.5161,2.1549,2.7278,1 
-0.2032,0.8901,1.5636,3.7029,1.6461,1 
-0.2355,1.4311,3.5357,4.1706,2.1116,1 
0.4671,-1.958,1.3434,2.2876,3.9547,1 
-0.431,-1.5503,2.1744,2.8372,0.9672,1 
-0.7708,-1.6508,1.2619,1.7925,1.0364,1 
1.3427,0.8176,0.4108,3.4555,1.93,1 
-0.7178,-0.6314,1.4907,2.9807,2.0359,1 
-1.471,1.53,1.2036,2.9478,2.2233,1 
-2.4261,0.8984,3.6933,2.8661,2.07,1 
0.9869,-0.9252,0.7522,2.1477,1.3004,1 
0.7865,-0.1312,1.3561,0.9242,0.8007,1 
-1.9713,0.3552,1.958,1.5897,1.2308,1 
-0.5508,-0.1498,1.3763,2.4573,1.5093,1 
-0.4244,0.3649,1.8283,3.6334,2.6278,1 
0.8305,-2.042,0.413,2.3706,4.0764,1 
1.0423,-0.6706,1.2796,2.0542,1.5941,1 
-3.0003,-0.3102,3.6338,3.1437,0.8775,1 
0.7044,-0.5805,1.8764,2.7315,0.5772,1 
-1.3631,-1.6109,1.8659,1.7834,2.7923,1 
-0.8274,0.4957,3.1964,1.336,1.325,1 
-0.0373,0.0315,0.872,2.5396,1.5069,1 
0.3935,-0.7113,1.6275,1.6336,2.7034,1 
1.0997,0.6126,3.9073,2.5364,3.1592,1 
-0.5292,-0.7091,0.702,1.0962,3.4769,1 
1.2866,0.4501,2.1076,2.3468,-0.9157,1 
-0.293,0.4197,2.0929,2.2685,2.1295,1 
-0.1683,-0.3979,2.821,3.7904,2.4791,1 
-2.2932,1.487,3.3474,1.9838,1.2021,1 
0.6412,0.3404,2.3302,2.9985,2.1692,1 
-0.7366,-0.982,1.4158,1.3228,1.2382,1 
-0.5211,2.6019,2.3606,2.5012,1.0466,1 
0.7875,1.8241,2.4578,1.879,2.1099,1 
0.3717,-0.3848,1.4224,2.0814,1.4384,1 
-1.0335,0.0542,2.6503,1.2288,0.7483,1 
0.2154,-0.7581,2.7629,1.6059,2.6387,1 
1.2444,0.1471,2.8107,4.513,1.9788,1 
-1.6116,1.8277,1.8846,2.0552,1.6726,1 
-0.2027,-0.7455,2.0191,1.6548,2.0347,1 
-1.6769,0.7348,2.2333,0.7777,1.8417,1 
0.4798,-1.4914,2.4066,3.4756,1.5725,1 
-1.0719,-0.3984,2.0974,3.4612,4.1873,1 
0.3366,1.5512,1.3727,3.1522,1.8211,1 
-0.6125,1.5295,2.8408,4.2416,0.9431,1 
-0.4319,-1.5477,2.1044,2.6131,0.6241,1 
0.2969,-0.4901,-0.7278,0.6839,4.0999,1 
0.1313,-1.0005,1.4001,2.0043,2.0353,1 
-0.8489,1.8834,1.3823,3.2679,0.8322,1 
0.8019,-0.0884,2.3998,1.0393,2.349,1 
1.5929,0.5046,3.2039,3.4835,0.5231,1 
0.6352,-1.7602,1.3802,3.1013,2.2528,1 
0.2112,0.3115,3.8383,2.5015,1.0246,1 
-1.3755,-0.3822,1.2691,1.8259,-0.0878,1 
1.5011,-0.5771,2.71,2.1307,2.8802,1 
0.2252,0.5421,1.4495,3.147,0.3243,1 
-1.0272,-0.8806,2.6625,1.3615,0.1607,1 
1.9622,0.7215,0.825,1.6749,2.1974,1 
-0.5203,0.9174,2.1339,2.7075,2.5864,1 
-0.3682,0.8798,2.2311,2.4826,2.8591,1 
-0.6344,-0.3124,1.2546,1.0559,1.3949,1 
-0.8686,-0.5974,2.8488,1.3673,0.6951,1 
-0.3013,-0.6412,3.0175,3.2933,2.3928,1 
0.575,-1.1054,0.4025,0.9422,1.729,1 
-0.7165,0.9321,2.4622,2.4247,4.0887,1 
1.1378,1.0576,2.5197,3.7786,0.8985,1 
0.8723,-1.2556,0.8877,3.7258,1.4502,1 
-1.4007,-1.2367,2.9687,1.4806,1.3118,1 
-0.8693,-0.8096,1.5499,0.3733,2.9956,1 
0.307,-0.2515,0.5861,1.6643,1.1785,1 
0.5593,-0.4884,1.5081,0.3858,1.1739,1 
0.7289,-1.6395,1.6421,3.0454,0.996,1 
1.5359,0.4128,3.0401,2.7082,2.0535,1 
-1.9271,0.8492,1.8671,0.7836,2.3359,1 
0.5756,1.2653,-0.0023,0.6659,0.096,1 
0.4017,0.8926,0.9323,2.9832,1.3612,1 
-0.15,-0.396,1.8787,0.6098,0.9577,1 
-0.7689,0.0777,1.8369,1.8071,1.3054,1 
0.5209,-1.1444,2.7807,3.2338,1.1992,1 
-0.0148,-0.1169,2.101,2.0845,3.2914,1 
1.2953,-1.624,3.6913,1.1492,2.6533,1 
0.439,-0.2692,1.2685,3.2449,0.9806,1 
-2.4025,-2.052,1.9951,3.0533,0.5368,1 
1.1036,-0.1516,1.7947,3.0526,2.003,1 
-0.5312,-0.0067,2.798,1.0191,2.3144,1 
0.3452,-0.6587,1.6497,3.1266,2.8807,1 
-0.6007,-0.4374,3.3214,2.6008,3.3803,1 
-0.0961,-1.3636,1.5857,0.5561,0.7689,1 
-1.3581,-0.9935,1.1058,0.3642,1.1227,1 
-0.6151,-0.7083,1.6871,1.4129,2.9196,1 
0.4733,0.0293,3.2262,1.8684,1.2148,1 
0.8667,-1.1984,3.3381,0.0556,1.6509,1 
-0.7735,2.2314,0.8867,2.7277,1.27,1 
0.419,0.8417,1.4531,0.7876,2.5203,1 
2.5151,-0.1418,2.1736,2.0408,3.2281,1 
-1.1841,-2.3058,3.2024,2.9788,2.3697,1 
1.5979,-1.2526,3.0168,0.6402,3.1143,1 
-1.9009,-0.3261,2.2662,0.8601,3.4314,1 
-1.4724,0.3803,3.3408,0.7394,2.5536,1 
-0.1681,-0.4255,1.9118,3.1449,2.6986,1 
1.5542,-0.6753,0.7397,2.9404,3.5698,1 
-0.6031,1.7737,2.8015,1.999,1.6125,1 
1.3691,-1.8086,1.4649,1.8454,3.5008,1 
0.4531,-0.1064,-0.0339,0.4641,0.3046,1 
-1.7024,0.5425,1.738,1.4793,2.2374,1 
-0.6707,-0.0207,2.5596,3.218,1.4618,1 
-0.2197,-1.4792,2.8734,3.3731,2.363,1 
0.9385,-0.1982,0.9908,2.8184,2.1347,1 
0.4377,-0.7883,1.2615,2.8693,0.2033,1 
-0.9267,-0.2468,2.3491,2.1373,1.8762,1 
-0.159,-2.0491,1.3709,2.968,1.427,1 
-0.7135,0.1541,2.0483,2.677,2.2783,1 
0.8853,0.2087,2.1521,0.9546,4.1765,1 
2.3631,-0.1144,3.2098,-0.5668,2.3209,1 
0.7446,-0.0375,0.9273,1.5035,0.3399,1 
-0.7756,2.0834,2.3505,1.9995,2.8623,1 
0.3259,1.0821,2.4175,3.5766,3.4889,1 
0.2527,-1.6868,2.6505,2.0218,2.3098,1 
-0.4591,-1.1377,2.2516,2.8969,3.9755,1 
-1.6594,0.2439,3.2302,1.9865,2.9708,1 
1.1682,0.1398,2.6102,1.2346,0.9935,1 
1.8692,-0.1838,1.294,-0.6245,2.0804,1 
-0.1997,0.3597,0.7054,2.962,2.6959,1 
-0.1736,-1.2768,2.9416,1.5407,2.8994,1 
1.1979,1.0901,2.0469,2.8756,1.3508,1 
1.1901,0.4082,2.7119,2.605,2.1266,1 
-0.724,-0.2871,1.3822,1.3261,1.2795,1 
-2.2908,-0.4284,1.7425,1.5108,1.8902,1 
1.0293,-0.6944,1.9061,1.997,3.8781,1 
0.3224,1.275,0.946,3.4859,2.3462,1 
1.5791,-0.7419,2.5764,1.5126,3.1923,1 
1.1898,-1.09,0.7378,2.393,2.897,1 
0.0713,0.8596,2.6803,1.9917,3.3105,1 
-2.0971,0.4189,3.7243,0.153,0.715,1 
0.4922,1.1997,2.0895,1.3453,1.7224,1 
