Feature1,Feature2,Feature3,Feature4,Feature5,Class
-1.8768,0.1545,2.0411,2.4234,3.0577,1 
-0.2048,-0.7801,1.7512,0.7826,3.1345,1 
-0.6122,0.8249,1.7553,2.3035,2.8171,1 
-0.0047,-0.1576,2.6115,2.3905,1.8437,1 
-0.2464,0.1563,1.7502,2.4708,0.3407,1 
-0.4481,0.9824,0.6842,2.1413,1.7744,1 
-0.0399,0.2144,1.9446,-0.6682,1.4006,1 
-1.6568,-0.9368,1.328,2.5449,1.6137,1 
0.57,1.4617,2.0543,1.4302,1.8962,1 
-4.1407,-0.5065,1.0131,1.6454,2.1922,1 
0.1007,0.6662,3.0877,0.99,2.6335,1 
-0.2865,0.964,2.9734,0.2781,0.9948,1 
0.1545,0.3961,3.0599,1.1748,2.2178,1 
-0.7111,-0.6382,2.4199,2.2386,2.2293,1 
-0.0982,0.7437,3.8415,0.6917,1.2825,1 
-0.0891,-0.3082,2.1739,2.3186,2.3492,1 
0.7969,0.735,3.1982,2.1797,1.898,1 
0.5827,-0.4531,1.3792,2.8038,1.0097,1 
-1.3251,-0.0512,1.74,0.8992,0.1893,1 
0.0631,0.7619,1.8721,0.3783,3.1759,1 
-0.7663,1.5018,3.3711,0.6717,1.084,1 
-1.5595,-0.1433,3.2165,2.8409,1.7857,1 
1.1378,1.1113,2.8999,3.2564,3.5096,1 
0.8301,0.3219,2.1489,1.0148,2.8351,1 
0.771,-0.3319,0.6864,1.893,1.8538,1 
-1.3087,-0.688,2.4622,1.2999,3.3764,1 
-0.6303,1.8542,2.7988,2.8349,1.3155,1 
1.1754,-0.7424,1.976,3.9105,1.1159,1 
-0.3575,-0.2026,2.4959,2.9407,1.8797,1 
0.7991,1.3576,1.815,2.8608,0.8286,1 
0.8263,-0.1535,1.3888,3.0721,1.7765,1 
-0.5391,-0.2225,1.8431,1.4097,0.1667,1 
0.6652,0.74,2.0,1.5909,3.1989,1 
-0.2542,0.0848,2.3816,1.9971,3.188,1 
1.0192,0.3405,-0.2382,3.0702,2.0286,1 
0.6406,0.2042,2.9458,1.3377,1.9461,1 
0.3692,-1.0738,2.8345,1.8494,0.9891,1 
0.1644,-0.5011,1.6883,0.729,1.6791,1 
-0.1246,1.0177,0.414,0.6982,3.8964,1 
0.9271,-1.5376,2.4006,2.6386,0.9792,1 
0.171,0.2542,3.203,1.5361,2.0029,1 
0.8114,-0.2763,2.5805,0.6725,2.329,1 
-0.6233,-0.3817,0.1904,1.784,2.751,1 
0.3864,-2.4506,2.4872,0.9024,1.318,1 
-0.9925,0.16,3.2913,3.7737,-0.4109,1 
-0.6405,-2.2876,2.2287,2.7212,1.0468,1 
-1.1884,0.0551,1.7301,1.6023,2.9786,1 
1.2009,-1.3522,-0.8822,1.5403,2.862,1 
-0.0772,1.5053,3.2722,0.5469,1.5485,1 
0.4847,-2.7456,0.6436,1.6909,1.1914,1 
-2.2708,0.9063,2.5638,1.4036,1.7161,1 
-0.4937,-0.8023,2.863,0.7447,3.4013,1 
0.6593,2.3993,1.908,0.8999,0.8296,1 
-0.5436,0.095,2.4034,0.0578,1.7567,1 
1.2358,-0.3559,0.7169,2.4031,2.7837,1 
-1.1905,-0.8009,1.1175,1.7403,2.0891,1 
-1.9462,-0.1668,4.0261,2.7533,1.076,1 
0.8148,0.3424,1.59,1.0552,1.6996,1 
-0.8624,0.3339,1.9038,2.949,1.5539,1 
-1.1722,0.4439,2.5647,0.8966,0.9861,1 
0.5419,-0.4774,2.2802,1.2605,1.4763,1 
0.6731,0.8931,1.1651,3.6511,2.2633,1 
-0.8244,-0.206,1.3592,1.1119,0.9176,1 
0.8882,1.2972,0.9905,2.1562,1.7615,1 
1.371,-0.0958,2.6605,2.6525,0.3795,1 
-1.1348,0.5992,2.4796,2.3401,1.6841,1 
1.0957,0.5022,0.1974,1.9217,1.956,1 
0.2407,0.8389,1.0441,1.745,2.2067,1 
-0.0083,0.3472,1.7413,2.1193,1.4,1 
0.9969,-0.4262,2.1675,3.3128,3.7994,1 
0.3841,0.5355,0.0893,0.4477,3.9636,1 
-1.0604,0.3106,2.4229,3.5231,1.9189,1 
-1.984,-1.0844,1.8744,2.6806,2.0772,1 
-0.4222,0.2711,1.6479,2.0145,0.0424,1 
0.3451,-0.8645,3.8417,2.6156,2.7944,1 
-0.1111,1.3032,1.7317,3.4927,1.7474,1 
1.1844,2.6428,0.9882,1.6815,1.8484,1 
-0.2864,-0.1752,2.9285,3.118,2.0385,1 
0.3034,-0.3043,0.6501,4.133,1.2141,1 
-0.3044,-0.2223,1.1377,2.1928,4.0014,1 
0.0801,0.4981,1.0292,0.4657,2.353,1 
-0.7829,-0.6656,3.3583,3.3616,1.1537,1 
1.5455,1.2543,1.121,2.2428,2.0168,1 
-1.4992,-0.1333,3.7785,1.8778,2.9944,1 
0.3237,-0.839,1.1188,1.2079,2.7841,1 
0.4891,0.8182,3.4602,0.8321,0.0731,1 
0.2507,-0.6709,1.6555,4.9081,2.6093,1 
0.4582,-0.752,3.1497,2.3075,3.4767,1 
-1.8785,1.2157,1.587,-0.5442,3.1308,1 
1.1537,0.3987,1.8936,3.3627,1.4418,1 
1.0224,0.6863,1.7535,2.6748,2.0564,1 
-0.6058,-0.5438,1.3207,1.8171,4.2211,1 
-0.5682,0.392,3.291,1.6057,3.5857,1 
1.1155,0.0268,2.7184,1.8583,2.5785,1 
-0.4301,2.0902,3.0937,2.7052,0.9835,1 
0.2963,-0.2095,3.0156,2.067,3.4922,1 
-1.2179,-1.1362,0.9447,1.5062,1.1813,1 
0.0275,0.0283,2.7567,2.9879,0.9153,1 
-0.0637,-0.4688,0.3908,2.8784,0.3275,1 
0.0646,-1.3138,2.2258,3.4726,2.0107,1 
0.7598,-0.077,1.1928,2.555,2.5933,1 
-0.731,-0.4925,0.8324,2.8341,0.8135,1 
-0.2087,-1.2459,3.2169,1.4119,0.9357,1 
1.3443,-0.2809,1.1551,2.5023,0.917,1 
0.0366,1.6556,2.6328,1.8657,2.8713,1 
-0.5251,0.0863,3.5745,2.3857,2.731,1 
1.3423,-0.2056,3.175,3.2641,1.5516,1 
-0.5452,0.161,1.0643,3.2341,2.714,1 
-0.6649,-1.2747,2.1491,1.5161,2.3752,1 
-0.7223,1.929,2.3802,0.8105,2.4424,1 
-0.1445,1.9039,3.2647,1.9474,2.0752,1 
-0.1482,-1.5454,0.8832,3.2723,2.9259,1 
-0.2914,-0.7297,2.9005,1.9743,1.4013,1 
0.2416,-0.5133,2.8005,3.3737,2.3372,1 
0.0472,-0.3384,1.8945,2.3776,1.9616,1 
0.1301,0.4637,2.6435,0.5872,3.3627,1 
0.4866,-0.5934,3.5696,2.0043,1.2102,1 
-0.3772,-0.9464,2.8177,2.8424,2.8896,1 
-0.2734,1.9636,2.2761,1.1159,2.6797,1 
0.0416,-0.2557,3.0248,2.9365,2.2178,1 
-0.3155,-1.0267,0.9966,1.2769,1.521,1 
-1.3871,-0.1756,2.4495,1.7022,1.1027,1 
1.6871,-0.4004,3.9584,1.0284,1.4924,1 
-0.472,0.1083,1.0836,2.8003,2.4819,1 
0.8944,-1.3783,1.9709,2.1104,2.2135,1 
-0.4404,0.2605,0.5076,2.0926,-0.6401,1 
-1.0708,-0.1875,3.7627,1.8824,1.0124,1 
0.3464,-1.0879,2.088,2.4571,2.0849,1 
-0.4897,-0.0243,1.4764,3.4293,2.0882,1 
-3.1592,-1.9976,1.7532,1.5776,1.0275,1 
2.0295,1.8606,2.0392,1.1142,2.3554,1 
0.0843,-0.7486,2.0956,1.842,4.9673,1 
-0.6536,-1.4758,1.2948,0.7279,-0.3921,1 
-1.2848,-1.0027,1.8835,0.257,1.3763,1 
-0.3831,-0.9944,-0.1206,1.5538,1.5024,1 
-1.0423,0.8235,1.7615,1.8996,3.7237,1 
-0.0556,-0.0682,1.9991,3.0483,2.8197,1 
0.9485,-0.4914,1.8423,2.4545,0.7685,1 
0.5796,-1.8132,3.1617,3.5314,2.7594,1 
-1.2602,-2.534,-0.0763,2.4228,1.7007,1 
-0.3572,-0.0885,2.2774,0.7406,3.0223,1 
-1.2828,1.5182,3.4507,3.1997,0.9399,1 
-0.0897,-2.7324,2.6603,0.8735,3.0002,1 
-0.4437,1.2271,2.8727,3.9307,2.5159,1 
-1.2483,0.722,1.6686,1.4178,1.2525,1 
-1.1825,-0.4455,2.4509,2.0079,0.9287,1 
-1.1553,-0.9321,2.4321,1.3972,0.5767,1 
-0.2308,-0.476,3.348,3.127,1.4886,1 
-0.445,0.8953,3.5371,2.0177,1.3404,1 
-0.7213,0.1237,1.1935,2.6983,3.4794,1 
-0.102,-0.9321,1.9944,1.301,1.8208,1 
-3.5441,-0.4258,2.5724,3.6827,1.259,1 
-0.6695,-0.9199,2.5424,0.9237,0.5172,1 
0.2407,0.2834,2.2263,2.2812,1.9271,1 
-1.6716,-0.8467,1.2048,2.318,2.2209,1 
0.2675,-1.6704,0.8858,2.9097,1.2164,1 
-0.4479,0.7214,1.988,2.2273,1.6866,1 
-1.5777,-0.6457,2.601,0.1415,0.4591,1 
-0.7322,0.5329,2.2391,0.8375,0.7386,1 
-0.449,-0.2099,2.436,1.6314,2.1335,1 
1.2276,-1.2263,1.8453,0.7157,2.9439,1 
-0.2333,-1.0296,0.6648,1.8779,0.9826,1 
0.6584,0.546,1.9437,2.0673,0.3296,1 
-0.7789,-0.5637,3.0677,2.1085,2.837,1 
-0.8398,-1.0185,2.5804,0.7005,3.0191,1 
1.0515,0.7292,1.526,-0.1716,3.098,1 
0.3096,0.8493,2.2753,2.4434,3.2849,1 
0.442,0.2924,2.5581,2.772,1.276,1 
0.1734,-0.6866,1.9259,1.235,2.0745,1 
0.6111,0.5238,4.6852,1.0126,2.5343,1 
0.6887,0.226,1.7619,3.6258,1.6351,1 
-1.6351,-1.6232,1.6709,2.6526,1.4298,1 
0.1302,0.3529,2.652,1.6899,1.8586,1 
0.4183,-0.4223,3.0489,2.9623,2.7779,1 
0.3988,-0.4011,3.0901,3.5615,0.8792,1 
1.2988,0.4048,3.4489,1.489,2.2291,1 
-0.7588,0.8489,2.9467,1.8844,2.7772,1 
-0.4848,-0.0186,1.5814,1.63,0.6231,1 
-1.7248,0.0372,3.3174,3.8663,0.6256,1 
-0.5901,0.8572,2.5977,0.144,2.5158,1 
1.3082,-0.8706,3.032,0.478,4.0924,1 
0.3336,-0.0359,1.9281,1.7467,1.0218,1 
-0.2444,-0.3568,2.37,1.165,2.1455,1 
0.924,0.891,2.1776,1.6941,0.9399,1 
1.81,-0.3954,-1.8672,3.4418,-0.1055,1 
1.0683,-0.4193,2.6971,1.6491,1.1101,1 
2.0682,1.3002,3.3979,2.4078,2.8769,1 
-0.7979,0.4578,2.7502,1.5374,1.4631,1 
0.7335,0.9197,1.1402,2.1028,0.4325,1 
-1.5364,-1.2939,4.8483,2.5643,2.8689,1 
-0.875,-0.8582,2.1827,2.7957,2.5065,1 
-0.4704,-0.7913,3.2595,2.5574,1.8828,1 
-1.3161,-1.3975,1.5863,2.4889,0.7387,1 
-1.5087,1.2158,1.6975,1.9852,1.8042,1 
-0.5922,1.4503,3.6164,1.5772,2.5202,1 
0.7539,-0.4507,2.8795,1.8458,3.6259,1 
-0.0388,0.7366,2.7312,1.7728,1.0075,1 
-0.6591,-0.7647,1.8155,1.8329,1.0384,1 
1.6404,-0.4721,2.4486,1.1913,2.9951,1 
1.4857,0.559,0.4221,1.1133,2.3019,1 
1.7823,-0.7835,1.6926,2.0064,2.0357,1 
-0.3445,-0.3872,1.3052,2.3519,0.6967,1 
1.112,-2.0319,2.3452,1.3006,1.6852,1 
-0.6983,-0.8176,2.3836,0.8751,1.0021,1 
-0.2671,0.9435,0.947,2.3196,2.9357,1 
-0.844,-1.0344,2.5701,1.7548,2.3565,1 
0.604,1.0297,2.5964,2.9084,1.4679,1 
-0.7655,-0.3839,2.3146,3.409,3.2373,1 
-0.2612,-0.3894,2.1254,2.2865,2.8578,1 
1.2322,0.2771,1.5583,3.2398,1.5638,1 
-0.2293,0.2597,1.0916,1.248,4.6957,1 
-0.3889,0.4707,3.2024,0.4094,1.0239,1 
0.6688,-1.5086,1.8625,3.6772,2.9884,1 
-0.8955,0.1963,2.233,2.3591,2.1004,1 
1.9821,-0.0091,2.4897,1.1185,2.5153,1 
-0.5198,0.138,0.9196,0.8831,2.7544,1 
-1.531,0.7885,1.7347,2.4484,2.3589,1 
-0.9095,-0.6837,-0.2115,2.657,1.9132,1 
0.4323,-2.6443,2.12,-0.1952,-0.4553,1 
-2.687,2.1777,2.6952,0.8413,2.8138,1 
-1.4747,0.2497,2.155,1.0089,2.2735,1 
1.1908,1.1688,2.3945,1.135,1.7062,1 
-0.5773,-0.3259,2.7226,2.8491,3.5924,1 
0.1155,0.3947,2.8981,2.1308,2.1043,1 
-0.2932,-0.3218,2.1002,2.8962,3.2164,1 
-1.0126,0.01,1.4516,1.8652,0.3096,1 
-0.1099,0.6477,1.7497,1.0984,0.5168,1 
-1.2736,2.5336,-0.4273,2.6598,3.1302,1 
-1.1218,-0.3823,0.4144,2.7284,2.0882,1 
0.6464,-1.6305,1.2606,4.2941,2.9884,1 
-0.0661,0.5173,1.155,1.7153,1.1703,1 
-1.32,0.4812,1.696,2.5938,0.6484,1 
-1.0108,0.4088,2.9107,0.5457,3.1754,1 
-0.0811,1.1347,2.182,2.1949,2.1095,1 
0.0779,1.245,3.1264,2.0293,1.6927,1 
0.8898,0.8154,2.1164,1.9939,2.1024,1 
-0.086,-0.1986,3.3874,0.6712,3.0807,1 
0.949,2.0489,2.0152,2.0476,3.2708,1 
-0.747,1.5273,3.5394,1.4995,2.1339,1 
0.1299,2.2593,4.8686,1.4511,1.7882,1 
0.234,0.2555,2.9305,0.8959,1.6567,1 
1.607,1.278,2.2813,3.3745,1.278,1 
-0.1878,0.4049,3.2028,3.2108,1.9254,1 
0.9308,1.7372,1.3611,2.2329,0.9665,1 
-0.4497,-0.6275,2.9433,1.91,2.2718,1 
0.0379,0.5062,1.6584,1.145,2.9134,1 
0.3377,0.3005,2.324,2.2209,1.8167,1 
-1.1986,-1.0715,3.1199,2.5644,1.4503,1 
3.2221,0.6227,2.1392,2.3452,1.7764,1 
-1.0319,2.3834,1.8307,2.9065,0.6032,1 
-0.5659,-0.969,1.4177,2.0827,2.1075,1 
1.2476,1.3129,0.8462,2.1063,2.6921,1 
-0.1527,1.0124,1.6228,1.1016,0.8957,1 
-0.679,-0.334,2.7644,0.1518,0.3953,1 
0.4412,-0.3384,4.6756,1.2318,0.9286,1 
-0.6964,0.6179,2.9014,4.0773,1.5656,1 
-0.8139,-1.2893,1.4502,0.9843,0.5779,1 
-0.5358,-0.8989,2.4802,-0.888,1.2911,1 
2.1539,0.1948,3.0221,1.6591,3.369,1 
-0.225,0.9299,2.4752,1.6514,4.5305,1 
0.669,-0.1496,1.7376,2.5715,2.3594,1 
-0.7285,-0.7632,1.4253,3.4203,2.3029,1 
0.5487,0.6354,3.5685,2.3309,3.3935,1 
1.3516,-0.7496,1.9965,1.2598,2.0027,1 
1.5557,0.6342,2.284,1.2884,1.0216,1 
1.2553,1.127,-0.4047,1.7251,2.1126,1 
-0.7478,0.3094,1.6225,2.5877,1.5576,1 
0.3418,1.2868,3.5542,0.3029,2.0133,1 
0.6153,-1.9753,2.9364,0.5486,1.7114,1 
0.5525,0.3186,-0.1713,2.4458,2.7024,1 
-0.9952,-0.3879,3.0709,3.4562,2.754,1 
-0.0466,-0.5121,0.8617,1.3727,2.0277,1 
0.5398,-1.5974,2.3348,2.7293,0.8256,1 
0.2005,-0.4044,0.1703,1.0245,2.1086,1 
-1.8872,0.0804,2.1417,1.9757,3.9613,1 
0.2653,-0.0229,1.7567,1.667,0.7372,1 
1.0696,-0.2954,1.305,3.0628,2.5836,1 
0.7505,-1.183,2.2538,2.2604,1.8993,1 
-0.0041,-1.2516,1.8111,1.6682,2.2703,1 
0.8072,-1.8042,0.5212,1.701,2.5118,1 
-1.2686,-1.2467,2.1213,1.3284,1.5719,1 
-0.1273,-1.1444,1.9377,1.1904,2.3038,1 
0.3418,1.1696,3.13,2.3237,2.1662,1 
0.7109,-0.4778,0.7025,1.0222,2.8917,1 
0.509,-0.7661,3.5208,2.0794,1.0444,1 
-0.4184,-0.0,1.1721,2.566,3.303,1 
-1.1415,1.0256,0.7985,4.0343,1.1399,1 
-0.3736,0.0247,2.4496,0.3958,3.3085,1 
0.1258,-0.5967,1.8695,1.5807,4.1499,1 
0.6571,-0.169,1.5811,3.7433,1.8099,1 
-0.1301,-0.4519,1.7916,2.5676,2.3568,1 
-0.6587,-0.5051,2.1128,2.7928,1.2952,1 
0.1726,0.2968,1.2365,0.8103,1.3648,1 
0.1413,2.3729,1.795,0.9731,0.2947,1 
-0.8113,1.0618,1.6273,2.4536,1.0654,1 
0.778,-0.4733,4.1074,1.6287,1.1854,1 
0.9428,0.953,1.6528,-0.9792,1.9377,1 
-1.0062,-1.9504,2.8321,1.848,1.5618,1 
0.7114,-0.3141,0.5411,4.2137,2.0916,1 
1.2683,-2.2261,2.0507,1.6275,2.2298,1 
0.882,0.1042,1.8802,2.2061,0.0516,1 
0.8021,0.4142,1.8095,0.1227,2.5739,1 
-0.223,0.4761,1.7298,2.7299,2.4508,1 
0.1858,-1.6377,0.5001,1.4074,1.8657,1 
0.2971,1.3897,4.1379,1.6277,2.283,1 
-1.0848,-0.4568,1.1677,2.633,0.23,1 
1.2721,-0.7427,3.4479,1.4483,2.2187,1 
-0.5232,0.321,1.0756,2.3547,0.6971,1 
1.3141,-0.0457,1.8654,1.6443,2.7488,1 
0.0927,1.0026,1.1028,1.6681,0.7802,1 
-0.9276,0.8189,0.5365,3.3906,1.5547,1 
-1.2595,-1.1908,1.8784,3.9637,2.864,1 
0.2995,0.4855,2.0974,0.3435,2.352,1 
-0.606,-1.8798,2.7629,0.2268,4.5954,1 
0.0861,0.7637,2.2389,2.4044,-0.3391,1 
0.7505,-0.2775,1.8351,0.911,1.4949,1 
0.8765,0.6698,0.9101,0.3503,2.1263,1 
-0.4347,1.4042,0.2565,1.1733,1.8236,1 
-2.0383,0.2778,3.2611,1.6184,2.7779,1 
-0.6169,0.2281,3.2215,1.9538,1.7609,1 
-0.9203,-0.2471,2.3364,0.1496,0.5514,1 
-1.0028,1.2867,1.6657,2.313,2.3205,1 
0.705,0.2534,3.2641,2.0776,1.9864,1 
1.2134,0.0929,1.9353,3.0695,1.5369,1 
0.7498,0.8345,2.3266,2.2073,2.8884,1 
1.0851,0.9462,2.0074,2.158,1.7356,1 
-1.5473,0.4654,1.3421,1.9621,2.7148,1 
1.4682,-0.3352,2.927,0.1289,2.4272,1 
0.1325,-0.6089,1.0386,0.1366,2.5921,1 
0.4068,1.1461,2.4996,3.3152,1.0809,1 
1.4143,2.1361,1.8254,2.0565,3.4412,1 
-0.5061,0.4855,3.3665,1.2211,3.2311,1 
0.1733,-1.1327,2.7383,2.4379,1.6949,1 
-0.638,-0.5828,2.1367,1.9075,2.349,1 
-0.9295,0.9065,1.999,0.5073,2.3329,1 
-1.0129,-2.9787,2.3924,1.2901,1.6493,1 
-0.1264,-2.4584,1.7713,0.7034,1.9369,1 
1.1911,-0.9874,0.3211,1.305,1.2985,1 
2.3577,-1.2568,0.3267,1.2314,2.4815,1 
-0.4904,0.031,1.9823,1.3953,5.0956,1 
-0.5498,1.3335,0.9123,1.5209,0.244,1 
-1.4416,2.3854,0.8303,2.2989,1.4698,1 
-0.6109,-0.1875,1.9195,1.4522,3.6036,1 
-2.6721,0.0094,1.8991,2.1628,-0.2986,1 
1.3453,0.8749,1.3654,2.6505,1.8331,1 
1.3237,0.6552,3.1106,3.3237,3.1789,1 
-0.721,-1.8814,2.1122,4.02,2.6783,1 
1.8839,0.6151,0.6882,1.6269,1.707,1 
-0.854,-1.8924,2.1752,-0.3255,1.9732,1 
0.6002,-0.2119,3.0583,0.9358,1.1979,1 
-0.111,0.3221,3.2547,2.1241,0.0645,1 
0.6459,-0.3237,3.0747,1.8693,0.1965,1 
0.908,0.8208,3.1335,2.412,2.664,1 
0.1212,2.852,2.7719,1.0138,2.0856,1 
0.3823,-0.3863,2.9704,3.3773,2.3081,1 
1.1694,0.2531,3.4053,1.7013,0.4272,1 
-0.3312,-0.8782,-0.3666,1.6693,-0.0309,1 
0.7142,-1.2216,1.1451,1.5508,2.7209,1 
-0.389,0.5168,0.8554,3.3299,1.6796,1 
-1.0242,0.5512,3.545,2.9117,1.5537,1 
1.3005,-1.7092,2.1057,4.232,1.4981,1 
0.9114,-1.0141,2.8782,2.6385,1.4473,1 
0.7208,0.6683,2.0957,2.2638,1.5214,1 
0.9785,-1.225,2.4484,2.7586,1.1925,1 
-0.5935,-0.29,2.2078,1.1665,2.8024,1 
1.1456,0.1343,1.8217,3.4312,2.9966,1 
-1.5568,0.2188,2.4839,2.6072,2.8443,1 
0.2447,-1.549,2.4806,1.0621,1.5741,1 
1.3155,-0.0503,2.714,3.6134,1.9634,1 
-0.327,0.9695,1.486,1.7246,0.954,1 
-0.0851,0.8247,1.043,2.1882,0.9882,1 
-0.0386,1.2468,1.4581,1.3828,1.6825,1 
0.184,1.7264,3.1725,0.4276,0.4059,1 
-1.2811,-0.19,0.9862,1.7036,0.7828,1 
0.0606,-0.5196,2.2014,1.43,5.1461,1 
-0.7884,0.2644,1.3795,0.4207,2.9087,1 
0.4573,0.2819,2.1994,2.7783,3.1719,1 
-1.7852,-0.4868,2.556,1.6362,1.6971,1 
0.1522,0.8876,2.6852,1.3938,1.4501,1 
0.5129,-1.7316,0.9411,2.8671,2.2316,1 
0.8586,0.6441,3.7904,2.7316,3.1735,1 
1.7801,-0.2031,0.9947,2.1757,3.4446,1 
-0.388,2.3021,-0.3991,1.0368,0.5103,1 
0.1054,-1.5754,0.9684,2.7862,1.9905,1 
0.0447,-0.3942,2.1158,2.3514,3.2442,1 
-2.0178,0.4108,0.9577,1.2456,0.791,1 
-0.9044,-0.0974,1.759,1.4319,1.0061,1 
-1.1398,-0.0302,3.4484,3.8192,3.5343,1 
1.7431,-0.1466,3.3454,2.9915,2.6433,1 
-0.3607,-1.7034,0.8924,2.0111,2.3585,1 
-1.0064,-0.3236,2.1949,2.0059,2.2442,1 
1.0099,-0.1125,4.1279,2.251,-0.6393,1 
-0.4268,-1.1148,0.8237,2.244,3.0188,1 
-0.6923,-1.9607,1.1619,1.7606,-0.0767,1 
-0.8874,1.2711,2.6306,3.2367,1.7298,1 
0.0581,1.4029,3.3731,2.4997,2.1126,1 
0.2753,-0.525,1.2973,3.2993,2.848,1 
1.6057,0.5572,1.2251,4.019,2.9735,1 
0.4781,-1.4588,1.1987,2.5004,2.488,1 
-0.7676,0.8383,1.8001,1.0551,2.2323,1 
0.6853,0.0595,1.8051,2.0743,1.8509,1 
0.2874,0.6073,2.3901,1.7556,1.3149,1 
-1.2255,1.2865,1.5906,2.5045,1.9058,1 
-0.8209,1.8083,2.6317,2.3025,3.1383,1 
0.4163,-0.0937,2.2468,1.0128,2.4575,1 
0.3473,-0.5211,0.5667,1.9226,1.528,1 
-0.818,0.8315,1.0577,1.0969,2.6133,1 
