Feature1,Feature2,Feature3,Feature4,Feature5,Class
-0.202,-1.6056,1.9332,4.5268,2.5377,1 
1.1958,0.3769,3.1233,0.7324,1.7475,1 
0.231,0.0806,2.6418,1.1387,0.1923,1 
-0.6194,-1.0075,1.7408,3.0071,3.484,1 
0.9208,1.1629,3.2677,1.9508,3.6248,1 
1.235,1.321,0.5605,2.7399,1.7236,1 
0.2227,-0.2426,1.9831,3.2959,1.4534,1 
-0.2238,0.6604,1.8752,2.0083,2.2224,1 
-0.1225,-0.6609,1.1298,2.0822,3.0303,1 
0.0612,-0.145,1.6118,2.7631,1.4809,1 
-1.0377,-1.5078,2.2,1.7936,3.2457,1 
-1.0751,-1.6477,2.3163,2.9093,1.7862,1 
-0.7959,-0.7619,0.0118,2.9126,0.9873,1 
0.9414,-0.1841,3.4945,2.6793,0.6426,1 
-0.9855,-0.8959,1.241,3.9773,1.5832,1 
0.3509,-0.013,1.7683,2.5277,0.6787,1 
-1.6237,0.6272,1.2153,2.9536,3.8911,1 
0.8864,0.1794,1.0596,3.0222,2.9629,1 
0.0961,0.5718,-0.1903,2.0008,2.5994,1 
-0.5201,1.0708,0.9727,1.8397,1.2434,1 
-0.1902,2.429,1.5636,2.1271,2.3683,1 
-0.5933,-0.3516,2.3324,1.5313,2.6156,1 
-1.2963,-0.4864,2.0752,2.4069,2.1491,1 
-0.4449,-0.5605,3.9107,3.2243,2.2014,1 
0.3686,0.8736,1.856,3.1383,2.8548,1 
-0.1287,-0.8576,2.217,0.6539,2.4079,1 
0.8444,1.4454,2.1068,2.5244,1.8486,1 
2.0846,2.5571,3.081,1.3397,3.0258,1 
-1.5179,0.4382,2.5387,0.7521,2.2779,1 
-0.0919,-1.1099,2.2377,3.7926,1.7374,1 
0.2165,-1.0869,3.1025,-0.0428,3.0019,1 
-0.008,0.6007,2.3896,3.3705,2.5833,1 
1.3596,0.2858,2.7403,2.5293,2.1552,1 
-1.5653,0.4468,2.3304,0.9139,-0.3874,1 
0.832,1.0045,1.0638,1.2786,2.6126,1 
1.2393,0.3987,1.6879,4.3295,3.218,1 
0.4223,-1.5764,0.9809,2.6938,1.9964,1 
-1.0112,0.0257,3.7346,2.9486,2.2997,1 
1.5894,-0.0725,2.3696,2.0566,1.4226,1 
-0.396,-0.3646,1.5532,0.8659,1.9884,1 
-0.0388,-0.3195,3.3935,3.2766,3.5149,1 
0.0496,-1.321,2.8289,2.3663,-0.5235,1 
0.8461,1.6041,2.2535,1.6344,2.9924,1 
-0.3559,-1.1196,1.186,2.0383,1.4292,1 
0.9323,0.3448,1.0943,2.8415,0.8903,1 
-0.7011,0.134,2.3213,2.8984,1.7299,1 
-0.7336,0.903,2.4983,3.3317,1.8247,1 
-0.0398,1.4438,3.2556,2.051,3.1948,1 
-0.0026,-0.9121,4.0073,1.9935,0.8289,1 
0.5394,-0.7632,2.5082,1.6275,2.9631,1 
-0.7875,-0.708,1.9826,1.7181,3.1228,1 
0.8415,-0.2991,2.4867,2.6741,1.4112,1 
-0.8723,1.4578,2.0833,1.006,1.5091,1 
-1.0777,-2.4467,2.0063,1.2154,1.1856,1 
1.1172,-1.6939,3.5676,1.7073,3.0995,1 
-1.5301,1.2753,1.0867,2.8771,2.0483,1 
-1.0681,0.5937,0.2149,1.172,0.6748,1 
-1.999,0.6263,1.6763,2.9123,2.4321,1 
1.1469,1.3158,0.7813,2.0762,1.3734,1 
0.2216,0.7314,3.0111,1.9705,1.6683,1 
-0.1516,0.3584,1.2971,1.6741,0.5689,1 
0.6498,0.5972,2.5761,1.5483,1.7086,1 
1.191,2.3497,0.3569,1.5876,3.0367,1 
-0.5001,-0.7855,1.0223,1.1686,2.9854,1 
0.2181,-0.8224,1.9245,0.3345,2.3481,1 
-0.0603,0.0746,3.0461,1.9767,2.3355,1 
0.1232,-0.7217,3.6451,3.6028,2.5843,1 
1.0564,-1.305,0.7691,0.9012,2.4618,1 
0.5132,0.711,3.2956,2.6585,2.5844,1 
0.0065,-0.635,2.2134,1.4307,1.7639,1 
0.539,2.1435,1.7836,0.3987,3.0812,1 
-0.3395,-0.0293,2.8509,2.9241,1.3266,1 
-0.1904,0.7247,0.997,2.4975,1.1357,1 
-1.3079,-1.3629,0.8516,3.7086,1.9793,1 
0.238,-0.2841,1.5638,3.284,2.1719,1 
-1.3576,0.1274,3.7856,0.5739,1.4385,1 
-0.1542,0.0763,3.2625,3.4938,3.4131,1 
-0.4508,0.0852,2.2433,3.0216,3.708,1 
0.885,0.1779,1.4292,3.6487,1.798,1 
-0.5638,-0.3598,3.4457,1.9649,1.5311,1 
-1.3122,0.8746,1.8091,1.8883,0.6559,1 
0.9657,0.9448,0.6233,0.722,2.4933,1 
-0.6073,-1.6032,0.2584,2.9839,3.3502,1 
-0.6097,-0.4205,1.6033,1.272,3.2925,1 
-0.3196,0.2599,1.5832,2.273,1.6842,1 
1.0138,-1.6071,0.4446,0.4982,2.682,1 
-0.8797,-0.778,2.3867,0.7029,1.3871,1 
0.3451,-0.0764,1.4396,1.4613,1.1881,1 
-0.588,-0.5907,1.963,1.534,1.0057,1 
-0.673,-1.1288,1.0625,1.4103,2.2673,1 
1.5072,0.7682,3.07,3.8437,4.4433,1 
0.893,-1.5514,2.1019,2.3658,2.0466,1 
0.6297,-0.3878,1.4454,0.9338,3.9191,1 
0.9363,0.7667,2.5274,2.5189,1.6619,1 
0.7548,-1.6434,2.6097,2.3958,2.7375,1 
0.0909,-0.2267,1.3825,3.3142,2.0847,1 
0.8464,-1.8414,1.99,1.6208,1.2522,1 
0.4674,-1.1067,1.4807,2.4519,4.1094,1 
1.305,0.1489,2.6324,3.44,0.2952,1 
0.4366,0.9988,2.7609,3.1017,1.7146,1 
-0.5621,0.8772,1.9203,1.2561,2.9347,1 
-0.8284,1.8415,1.6606,2.9072,2.3899,1 
0.3078,-0.7771,1.4684,2.1396,3.0718,1 
-1.9634,-0.0483,2.2093,2.4098,1.0133,1 
-0.2783,0.9087,2.9546,2.0892,1.1918,1 
-1.2294,0.7895,1.8612,2.7739,3.2695,1 
0.2457,0.187,2.2128,1.4502,2.0294,1 
-1.6856,-0.014,1.9819,1.9639,0.945,1 
-0.958,0.4661,1.6813,2.992,2.1938,1 
0.023,1.88,1.9524,1.0984,2.9242,1 
1.8111,2.5846,1.0817,1.9893,0.9055,1 
-0.29,-0.2738,1.9618,0.6295,3.618,1 
0.2339,1.7619,2.2224,2.0074,2.1096,1 
0.9166,-1.1412,2.1022,2.2044,2.7905,1 
-1.196,0.2757,1.4982,3.7414,0.838,1 
1.4556,0.9409,1.3952,1.451,3.033,1 
-0.9258,0.755,1.6539,2.0131,1.4399,1 
2.2215,0.949,0.6737,2.4103,2.2172,1 
-0.0798,0.2961,2.843,1.6461,2.7152,1 
-1.178,-0.1416,0.9156,1.1118,2.5028,1 
-0.017,1.9086,0.4202,3.1422,2.3149,1 
-0.4477,-0.465,2.4095,2.3537,3.0846,1 
-2.1585,-0.6599,1.5221,0.7745,3.5848,1 
-2.1923,0.1519,2.0585,2.0777,2.3646,1 
0.1943,-0.9221,1.4037,0.581,1.8238,1 
0.6801,1.0082,2.0942,1.6059,2.2601,1 
-0.1,-1.9479,2.5252,1.649,2.0102,1 
-0.1202,1.352,2.2002,0.4479,0.6982,1 
0.2698,0.3016,2.4294,2.2552,2.3688,1 
1.0587,-0.7071,2.2092,1.1161,0.7216,1 
-0.6042,0.9912,1.6797,2.3885,2.278,1 
1.6506,1.2529,2.2927,3.7226,2.6996,1 
0.3043,2.0248,2.0398,2.786,2.9243,1 
1.166,0.5067,1.4003,0.5352,2.4138,1 
-0.2494,-0.0762,2.2011,1.5247,0.3521,1 
0.5088,0.369,2.4195,3.0375,1.8079,1 
-0.2281,-0.8772,2.3446,4.5894,0.9452,1 
1.45,0.121,1.8425,0.658,0.0772,1 
0.7233,-1.7542,3.2431,2.0319,2.9071,1 
0.9304,-1.2489,2.9645,2.033,1.5346,1 
-0.2964,1.069,3.2586,1.6871,1.9026,1 
0.4032,-1.3126,4.0642,2.6071,1.5723,1 
-0.6384,2.6965,2.1121,0.4962,2.3251,1 
-1.5713,2.2478,3.4304,3.0883,3.9497,1 
0.0637,2.6521,0.4874,2.3311,2.5525,1 
1.0248,0.1271,3.1271,2.483,1.5653,1 
0.2979,-0.4975,1.539,1.1789,1.7762,1 
1.3337,1.549,0.6677,2.9594,1.0469,1 
-2.4543,-0.1215,3.4543,2.7897,1.0684,1 
1.7651,-0.4872,0.9773,0.4836,2.0408,1 
-0.5899,-0.076,1.3458,3.2782,2.8191,1 
-0.2922,0.8536,1.5979,0.3422,2.9733,1 
0.0309,1.3278,2.0736,2.4621,1.337,1 
-0.6748,1.1092,1.6794,0.6889,0.4899,1 
0.8987,-0.5764,1.2242,1.7538,3.5146,1 
-0.565,1.687,2.229,1.4861,3.5534,1 
-1.4929,0.0353,1.211,2.9736,1.8066,1 
-0.1206,-0.2136,0.8952,1.8183,2.1517,1 
0.9733,-0.1729,0.2641,1.2298,0.5993,1 
-0.1804,0.6861,1.1449,1.6067,0.685,1 
-1.8411,-1.7136,3.042,3.5505,1.0317,1 
-0.026,0.6201,2.2976,1.0493,1.683,1 
1.7321,0.2047,1.8902,0.3441,1.453,1 
-0.5038,-0.064,2.0238,1.2012,1.5023,1 
0.4383,-0.1066,1.3309,0.7673,2.5063,1 
0.8682,-1.087,3.0952,2.574,1.3941,1 
1.3096,-0.3678,3.2516,-0.3223,2.0926,1 
0.3448,0.0927,1.7102,2.7003,2.2237,1 
-1.9002,0.4628,2.4545,2.3324,2.3873,1 
-1.0859,-0.0462,2.659,0.5941,2.6028,1 
-0.6588,-1.0172,1.2969,2.0627,-0.3145,1 
-1.8547,-0.297,1.9599,1.0642,1.0559,1 
0.2283,-1.5374,3.1306,3.2849,2.3967,1 
-0.4006,1.2008,0.4508,2.2594,2.6646,1 
2.5166,1.5984,2.503,0.4414,2.9893,1 
0.1155,0.3333,0.2243,1.405,2.7238,1 
-0.9139,0.5272,3.4394,3.5161,2.0317,1 
0.1001,-2.034,1.757,1.7493,2.8034,1 
1.6828,0.5226,1.5674,0.368,1.4917,1 
-0.4293,-2.0731,2.2809,2.6495,2.2092,1 
-0.1645,0.2,1.5378,2.8515,4.0611,1 
0.2565,-0.9807,2.0658,0.9457,1.4134,1 
0.3475,0.9171,1.8631,1.8742,2.4235,1 
-0.6505,0.9531,0.5503,0.7447,1.4355,1 
1.8431,-0.0283,2.4965,2.1388,1.369,1 
-0.7169,-0.6366,1.2326,1.0026,4.9052,1 
0.9349,-1.7368,2.2424,4.1719,1.2375,1 
1.2978,-0.2827,3.6588,1.5496,0.392,1 
-1.3137,-1.2066,0.9838,1.0462,2.2237,1 
0.4518,-0.1882,3.248,1.4712,2.4928,1 
-0.4848,0.3829,2.1343,1.4894,1.6339,1 
0.1289,-0.4096,0.9545,4.1505,2.937,1 
-0.7291,-2.4155,3.4269,4.0104,2.0986,1 
-0.2461,1.3236,1.861,1.3828,0.2368,1 
0.1975,-0.1974,1.0688,3.1774,0.1052,1 
0.4781,-0.3467,0.5956,1.1077,1.3117,1 
1.1268,1.1797,2.5904,3.3484,0.7244,1 
-0.828,2.0269,3.8623,2.2825,3.6784,1 
0.5662,2.3907,2.369,4.6272,0.5601,1 
0.5826,1.5499,2.5894,0.8497,2.2862,1 
-1.3208,1.5474,3.0664,1.0626,1.4164,1 
-1.268,-2.0791,0.6762,0.6276,1.7922,1 
0.9446,2.3278,1.0779,2.9879,1.683,1 
0.2783,2.0473,2.7214,2.1901,0.0955,1 
-0.8806,-0.3582,1.857,2.2553,1.957,1 
-0.7165,0.8312,0.6269,1.8039,3.6122,1 
-0.7461,1.7804,0.1901,3.3981,2.6429,1 
0.3252,-0.0069,3.0496,3.1361,0.0464,1 
0.5241,-0.7944,1.9295,1.2032,1.2741,1 
-1.5493,0.9047,0.9612,1.2042,2.6444,1 
0.3957,-1.4191,2.2845,2.7744,3.8687,1 
-2.308,1.2506,2.1472,1.4682,1.9539,1 
1.2998,-2.4505,3.436,1.9191,0.8758,1 
-0.1841,1.1916,2.54,1.239,1.6904,1 
0.8466,-1.9084,1.9831,1.3859,0.184,1 
0.3052,0.2582,1.4316,0.8922,0.3399,1 
0.0779,-0.9441,2.3217,2.2566,1.5698,1 
0.5821,-1.0214,3.2735,3.2424,1.1439,1 
0.6484,-0.6852,1.9757,4.4938,2.4418,1 
1.4588,-1.9465,0.8415,1.4254,1.3445,1 
0.3747,0.4162,1.6363,1.3901,1.9372,1 
-0.005,2.941,1.1286,1.0282,2.7192,1 
2.4243,-2.6838,0.9913,2.5981,1.9771,1 
0.687,0.3754,2.1835,2.6692,0.5427,1 
-0.4439,-1.2444,1.976,3.4597,2.3202,1 
-2.6675,-0.7581,2.9839,0.6848,1.7716,1 
-0.9191,-1.7463,0.9876,0.9809,1.3475,1 
-0.3954,0.931,2.6325,2.3402,1.9519,1 
0.2468,-0.7478,0.86,1.442,2.2475,1 
-0.0252,1.8732,2.3426,3.1872,2.385,1 
-0.307,1.7767,2.0359,1.9056,1.6432,1 
1.4481,0.085,1.8738,0.8696,2.2632,1 
1.3925,-0.2413,3.2546,0.0814,2.9923,1 
-1.4437,-1.1517,0.8063,1.3904,2.9229,1 
-0.0499,1.1413,0.8115,3.9269,1.7366,1 
1.4112,1.4246,3.8852,3.8051,2.7838,1 
1.3207,-0.0143,2.8006,2.0583,0.7516,1 
-1.1178,0.4001,1.6575,1.551,-0.0295,1 
1.7909,1.1751,3.6834,1.3877,1.6931,1 
0.4762,-0.3233,1.504,3.2727,1.4999,1 
-2.0009,0.8347,2.7541,1.6197,1.1023,1 
0.0579,-0.6259,3.2379,0.7626,2.7635,1 
-1.3321,0.5908,4.7445,3.0446,2.4819,1 
0.233,-0.8721,2.2279,1.4951,2.0417,1 
0.1156,1.136,1.2202,2.1609,2.9383,1 
0.2091,-2.0307,3.1951,-0.2198,3.3361,1 
-0.704,0.0754,1.6651,3.6007,1.0369,1 
-0.4541,0.642,1.0262,1.8737,1.0331,1 
0.4359,-0.5818,1.1758,1.169,1.8364,1 
-0.7945,-0.1712,3.1642,0.6951,2.8296,1 
-1.0467,0.0705,4.1751,2.2942,3.2299,1 
0.6129,0.9874,1.5857,2.5275,2.2491,1 
-0.2381,-1.1646,1.6484,0.9635,3.0095,1 
-0.9521,0.0649,2.5239,1.956,0.6964,1 
1.3791,-0.1688,1.7342,0.8791,2.1952,1 
-1.1256,0.4788,3.1572,2.2064,2.2011,1 
-0.5837,1.2381,2.2966,2.0666,1.3528,1 
0.9179,0.1146,1.1914,2.8862,0.8672,1 
0.9166,-0.3791,2.0594,0.5712,3.1442,1 
0.196,-0.3763,0.6886,3.7844,1.3176,1 
0.19,-0.3985,2.022,2.3821,2.3845,1 
1.1221,-0.672,2.9521,0.3347,2.6636,1 
-1.2488,-1.6346,3.0971,1.2615,3.3639,1 
-0.8436,0.1313,3.7357,0.4384,2.2371,1 
-1.085,0.4401,2.0941,3.007,3.3446,1 
-0.7852,1.5279,2.3336,2.6917,1.4704,1 
-0.4687,-0.2113,0.693,0.6981,2.1033,1 
0.005,-1.0343,3.0296,4.0276,2.4196,1 
0.8613,-0.0557,1.9527,2.295,2.3145,1 
-0.9276,0.9142,2.1781,0.4917,1.1601,1 
0.3625,-0.3652,1.9761,2.1726,3.7646,1 
-1.5572,-1.1726,3.6721,4.6979,4.7409,1 
-2.1666,-0.5766,1.4814,1.9678,2.412,1 
-2.4856,-2.1503,2.234,1.9537,2.0617,1 
0.3547,0.8998,1.6595,2.9591,1.0722,1 
-0.1761,-0.6686,2.1188,3.4209,1.8669,1 
0.0536,1.182,2.8957,0.7918,2.4345,1 
-0.8417,-0.6574,1.6585,1.2016,2.0587,1 
-1.8171,-0.1101,1.3723,3.1916,2.9954,1 
-1.0495,1.2111,4.126,3.0225,3.304,1 
-0.0547,2.1407,3.2803,0.8324,0.4711,1 
-0.311,-1.2161,3.1782,1.538,2.8203,1 
0.6117,1.5602,1.3205,1.6764,2.4081,1 
-1.2829,-0.809,2.8113,1.8782,2.6101,1 
1.2918,-0.6844,2.732,2.8837,2.5625,1 
0.9107,-1.9507,1.5143,3.1678,0.7914,1 
-0.7754,0.6464,1.8831,1.6917,2.9452,1 
-1.0957,-0.1847,2.5874,2.8426,3.4669,1 
0.2881,-0.2513,1.412,1.93,1.7404,1 
0.5269,-0.0592,1.685,1.7626,2.2388,1 
0.7878,1.2156,2.6709,2.6375,1.6671,1 
-0.3302,-0.5417,2.0189,1.0547,3.4211,1 
-0.6254,-0.631,2.3091,1.5643,0.1084,1 
-1.1101,-0.1186,1.4967,0.4425,3.6874,1 
-0.1391,-0.8085,3.3337,1.8413,1.5941,1 
-0.2606,1.1117,1.7859,1.7542,0.3093,1 
0.3383,0.4399,2.6875,0.3071,4.2312,1 
0.9582,-2.3136,2.4425,2.4751,0.9558,1 
0.2554,-1.2596,-0.0372,4.6296,1.1757,1 
0.7086,0.3016,2.7959,2.5464,1.5399,1 
0.8773,0.749,3.7779,2.9806,1.9471,1 
0.1056,-0.3476,1.8873,1.3132,1.6627,1 
-0.2788,-1.5123,0.7306,2.4096,3.952,1 
1.6151,-0.019,1.4661,2.63,3.2785,1 
-0.7605,0.2259,2.0589,2.6371,4.7146,1 
-2.0362,-0.1355,2.6745,3.5142,2.8287,1 
0.1139,-0.234,0.7275,2.2043,2.4114,1 
0.6289,-0.8374,3.1951,2.539,1.2448,1 
-1.2302,-0.4113,1.6288,-0.2989,-0.5037,1 
-0.7216,-0.0895,3.8217,2.8812,2.0101,1 
0.7036,0.4324,0.9387,2.7514,2.3491,1 
2.447,1.6537,1.7496,2.7643,2.1395,1 
-0.0794,-0.2101,1.2678,3.0441,1.7082,1 
0.7156,0.859,2.215,1.7581,0.1424,1 
-0.6128,1.0845,3.4749,0.85,1.0779,1 
1.9545,-0.7766,1.79,0.769,1.2242,1 
0.3812,0.4064,2.2575,3.1421,1.5592,1 
-0.1754,1.279,1.1809,2.4717,2.1202,1 
1.1546,0.1502,2.7776,1.5029,0.1555,1 
0.8527,-0.6554,1.4041,1.7886,2.1207,1 
-1.7371,0.0268,3.0509,1.5744,2.4061,1 
-0.688,-0.4497,0.8552,3.0498,3.5878,1 
0.7205,1.025,3.4086,1.3826,2.2329,1 
0.2537,0.1507,1.1914,1.7878,1.9985,1 
0.6059,0.0301,2.5719,2.1574,1.6953,1 
0.3396,-0.0904,3.0929,1.7471,3.8242,1 
0.3435,0.444,3.6652,3.02,2.0338,1 
0.6543,0.5599,2.6442,2.1584,2.0591,1 
1.5815,1.6947,1.0823,2.0416,2.3404,1 
-0.1845,1.459,2.9283,2.0423,3.2656,1 
-1.4541,-0.43,2.4324,2.7966,2.5591,1 
-0.1989,1.2739,2.8509,2.3798,2.1689,1 
0.1278,0.3383,0.2449,2.5208,1.4677,1 
-0.1062,1.9337,0.2684,2.0333,1.9168,1 
1.0349,0.3108,2.9864,1.5753,1.5574,1 
-0.6574,0.0065,1.9978,2.7065,1.5102,1 
0.1773,-0.6858,1.4617,0.0122,2.162,1 
-0.3158,0.5373,0.6858,0.9235,2.3132,1 
-0.4978,1.3742,0.7779,4.4141,2.8546,1 
1.5078,0.554,2.1235,2.3996,1.553,1 
-0.5512,-1.9001,2.0642,1.5065,1.11,1 
0.6575,-1.5892,2.522,3.1463,1.1328,1 
-0.7879,1.5469,2.0012,1.804,2.8588,1 
-0.328,0.1146,2.4891,1.2234,2.8314,1 
-0.2938,-0.4102,0.47,2.4039,2.7512,1 
1.8879,0.1073,1.5439,0.8064,2.6345,1 
0.8314,0.5107,1.2004,0.1255,2.9046,1 
-0.6751,-0.3207,2.218,3.3666,2.5202,1 
-0.5333,-0.2375,1.5032,1.7597,1.2775,1 
-0.3875,-0.6931,1.593,2.6393,1.8313,1 
1.5252,0.714,1.7309,2.0183,3.565,1 
-0.9919,-0.4924,0.8537,2.6963,1.8269,1 
0.8643,-1.8172,2.1589,1.0912,0.3266,1 
-1.0457,-0.2357,2.5193,1.0622,1.224,1 
-1.999,-0.2789,1.037,0.0344,1.8239,1 
-0.4202,0.0981,0.9526,3.0012,2.1985,1 
-0.0547,-1.2361,2.8058,1.4967,2.0739,1 
1.362,-0.3755,2.6277,1.9114,1.3339,1 
-1.0664,0.5367,2.7306,0.6793,2.1173,1 
-0.6759,0.2346,3.3169,-0.5262,2.1135,1 
-0.7846,-0.3246,2.2717,2.2679,1.465,1 
0.2912,0.0822,2.5497,1.3744,1.5826,1 
-0.4935,0.4201,0.4411,1.5589,1.5129,1 
0.0499,0.0933,4.0216,2.2657,2.7594,1 
-0.442,0.0289,1.7186,2.9496,2.8527,1 
0.6743,-0.3775,2.8358,2.0568,1.8688,1 
0.0678,2.2768,4.3141,4.8391,2.3306,1 
-1.0966,0.715,2.2755,1.4856,2.1817,1 
-1.1226,-0.7399,1.2137,2.7143,3.1202,1 
0.0603,-2.4835,0.9518,2.6903,1.9158,1 
-1.7553,0.5057,1.321,2.5015,2.098,1 
0.1697,1.3844,2.8509,1.094,3.0533,1 
1.189,0.4546,0.2075,3.8283,2.8782,1 
-0.4005,0.0972,3.3234,3.6184,2.596,1 
1.6078,-1.2096,2.3281,1.9225,-0.1743,1 
0.6144,-0.1724,1.0581,3.1519,3.2428,1 
-0.2821,-0.1416,1.7733,1.9739,1.9184,1 
-0.5621,-0.3971,0.7578,1.5003,1.7429,1 
-0.5192,0.3873,3.1774,1.6448,3.1109,1 
1.1972,-0.4847,1.9962,2.422,3.3159,1 
0.678,-1.8431,1.7884,0.8071,2.9113,1 
-1.2067,1.5328,2.8578,0.2274,3.4308,1 
0.867,-0.2739,4.1717,1.6685,2.1141,1 
-0.1372,-0.2803,0.9523,0.7261,1.9617,1 
-2.4409,-0.4696,0.9097,0.9495,3.3272,1 
1.0187,0.3156,1.9149,2.1122,0.9606,1 
-0.9349,0.8867,2.1144,2.2036,1.128,1 
-1.3222,0.807,1.7343,2.6341,1.2898,1 
-1.4291,-0.4885,4.6821,1.9138,0.5887,1 
-0.2372,-0.9772,2.7703,2.8642,1.1013,1 
0.8672,0.7096,1.4094,1.0552,2.246,1 
1.4141,0.3456,0.9528,2.7258,3.562,1 
0.0839,-0.0816,1.6581,2.3647,2.9564,1 
-0.9472,-0.8553,1.6912,1.0581,1.8451,1 
-1.3335,-0.8028,2.3753,1.4118,4.292,1 
0.2687,-0.1334,0.792,0.7104,3.232,1 
0.2728,0.8094,4.6931,3.8003,-0.2135,1 
-0.0783,0.3638,1.5246,1.5363,3.31,1 
0.3278,-0.66,2.0816,2.6173,2.3669,1 
0.3927,0.5313,3.8877,2.4179,1.3051,1 
