Feature1,Feature2,Feature3,Feature4,Feature5,Class
0.4833,-0.1008,2.1148,1.7147,4.4581,1 
1.7383,1.1083,1.7553,1.7734,2.6281,1 
-0.8756,0.3255,2.3868,1.4844,1.0367,1 
0.0773,0.7959,2.9067,0.9514,2.7292,1 
-0.7299,-1.8121,1.1341,1.3889,0.7034,1 
-0.3367,-0.7545,1.3405,2.5626,3.2553,1 
2.1233,-0.9978,0.955,2.2844,2.2902,1 
-0.5918,1.1021,2.7077,2.3692,3.2911,1 
0.167,1.3001,-0.7723,2.3316,3.1882,1 
-0.3698,0.2958,1.5143,3.3317,3.2908,1 
-0.5787,1.5273,3.0544,3.6071,2.0673,1 
-0.1798,-0.0127,1.1492,0.0004,2.4448,1 
-0.4212,1.012,1.8538,3.4273,-0.0649,1 
-0.9411,0.7425,4.7548,1.2431,1.1702,1 
0.7819,0.8129,1.367,2.8468,0.7653,1 
-0.2088,-0.9152,3.2041,1.5601,3.9829,1 
-0.2289,-0.2641,1.4246,2.2223,0.8916,1 
1.5334,-0.8201,1.5746,2.8,1.4289,1 
-0.3402,-0.2997,2.8805,0.8224,0.6408,1 
1.8312,0.2119,1.335,1.8534,2.9886,1 
-0.264,-2.0468,2.6834,2.89,2.5648,1 
-0.0257,0.3458,0.8866,2.0254,1.9322,1 
-0.3642,0.6181,3.2688,2.8226,1.1935,1 
0.0886,0.7984,3.1626,2.5478,0.5347,1 
-0.6707,-0.3862,2.4054,1.952,1.984,1 
-0.7556,-2.349,3.0113,1.602,0.7983,1 
1.0518,0.016,2.3878,2.6461,3.6012,1 
-1.3726,0.6804,1.0084,3.9179,1.7504,1 
-0.4713,0.0771,1.1236,2.4744,2.7788,1 
0.5111,0.1145,2.7213,1.1615,0.4344,1 
0.3564,0.0236,1.758,2.1637,3.3454,1 
-0.8891,-0.4025,0.114,0.6445,1.4073,1 
-0.5805,0.616,1.3318,1.9405,2.2813,1 
-1.4106,1.0151,1.7673,3.2503,1.5593,1 
1.1461,0.093,1.3268,2.0733,3.7343,1 
-0.8606,-1.0533,1.335,1.6282,3.2775,1 
0.3995,-0.2287,1.5055,2.8161,3.6315,1 
1.132,-0.8031,2.7202,1.9484,2.2689,1 
-0.5531,-0.8823,1.4852,2.9828,1.2404,1 
1.6472,-0.1269,3.0653,2.3822,0.6782,1 
-0.8921,1.5452,2.5091,3.0935,2.2432,1 
0.7514,0.5332,4.0779,1.524,1.0802,1 
-0.1515,-0.429,2.2509,2.4542,1.2997,1 
0.8276,-2.1202,2.182,2.8299,2.6766,1 
1.1905,-1.1213,0.8524,4.3171,2.1279,1 
-0.8567,-0.9708,1.7077,0.9947,2.3973,1 
-0.1334,0.444,2.4188,0.3921,-0.1228,1 
-1.2578,-1.5495,1.3728,0.5081,1.2134,1 
-0.4013,0.6471,1.792,0.0382,1.2096,1 
-0.1128,0.5896,4.1676,1.2108,1.459,1 
1.0374,-1.0182,1.7038,-0.5962,2.0052,1 
-0.3435,0.5123,2.5613,0.9125,2.1261,1 
0.1492,-3.0808,1.1676,1.8545,2.5096,1 
-0.7774,-0.105,1.7852,3.5634,2.6016,1 
0.2676,0.7479,1.3585,1.5772,1.247,1 
-0.5011,1.1247,0.0089,1.0307,2.1659,1 
-1.4413,0.4181,1.2995,1.7667,2.2132,1 
0.682,2.4652,1.5428,4.0645,0.1854,1 
1.6978,-1.476,3.4102,1.3427,2.6196,1 
-0.8368,1.3224,3.3795,0.8761,2.2907,1 
0.3974,1.3489,4.1017,1.4787,1.564,1 
0.4325,0.3325,3.6961,0.9422,1.5535,1 
-1.158,-1.1846,2.589,1.8338,1.9642,1 
0.5935,-0.2157,0.1178,2.3631,1.864,1 
-0.5127,-0.5722,4.1333,1.4885,2.6782,1 
0.2116,0.6624,2.5575,1.2859,0.7542,1 
0.482,-2.3905,1.9601,1.2474,2.4629,1 
0.9332,-0.0107,1.1342,1.5814,3.1359,1 
-1.3729,-0.6905,1.928,3.2799,2.3943,1 
-1.1878,-0.0578,1.4715,3.1723,1.8366,1 
0.7306,0.1964,2.1373,-0.1925,2.2995,1 
0.7438,1.6,2.3735,3.0268,2.3684,1 
0.1376,-1.1974,0.7696,2.8874,1.1566,1 
-1.2073,-0.9614,1.9648,3.5953,2.4668,1 
-1.148,0.3596,2.596,0.509,2.7014,1 
-0.0324,-0.4077,2.7305,3.1808,1.8135,1 
-0.5592,-1.3394,1.7869,2.0859,0.8861,1 
0.224,-2.2701,2.1944,2.4002,2.0513,1 
-0.2404,1.026,2.9399,2.9464,-0.3807,1 
0.2072,0.3302,2.4671,0.5694,2.1768,1 
0.9892,-0.8725,0.5067,2.0685,1.2068,1 
0.3335,0.4157,3.2302,0.1383,2.4264,1 
1.0859,-1.3535,3.7787,2.5698,1.9697,1 
2.1142,-0.5181,-0.4474,1.5474,0.663,1 
2.2931,0.2734,2.3686,0.3601,2.9748,1 
-0.7371,1.049,4.1718,1.4586,1.4744,1 
-0.4857,2.3441,3.1537,2.4374,1.3826,1 
0.8109,0.113,1.8677,0.9108,2.787,1 
-0.0131,0.6122,2.013,2.3893,2.151,1 
-0.9252,-0.9571,2.7903,2.8866,1.5679,1 
-1.36,-0.1409,2.3042,0.0525,2.1178,1 
-0.4802,1.5966,0.8919,0.8912,2.4222,1 
-0.5891,1.2611,2.3386,1.82,3.0924,1 
1.1948,-0.4848,0.982,2.4098,0.2956,1 
-0.4203,-0.739,2.3555,1.1727,3.4455,1 
0.2922,1.1358,0.1895,2.8605,-0.1866,1 
1.357,0.0402,0.715,0.3618,2.4767,1 
-0.8155,-0.882,1.5111,3.0239,1.1815,1 
0.5312,0.7863,1.8244,1.4841,1.3433,1 
-0.1203,1.0353,1.915,1.9269,1.2941,1 
-0.9044,-0.8679,1.4377,0.677,2.0141,1 
-0.4804,-0.6965,0.3291,2.1528,2.2701,1 
1.5824,1.574,0.6767,1.1178,2.4692,1 
-0.7832,0.2363,1.9041,1.5493,1.3651,1 
-1.1934,0.1716,2.8323,0.8811,1.3881,1 
1.242,0.021,1.9167,2.1362,1.8969,1 
-0.4466,-0.7289,-0.0941,2.8663,0.7456,1 
0.7463,0.9193,3.343,2.5405,1.5086,1 
0.0494,-0.348,0.8192,0.6383,0.9701,1 
0.1961,0.7602,2.8568,1.7571,1.1356,1 
0.3977,0.3899,0.1615,0.2393,1.6914,1 
-3.2503,-0.1336,1.9297,1.6102,3.0964,1 
0.0079,0.0129,0.9916,1.9875,2.8609,1 
1.2016,-0.4829,2.7775,2.3286,1.7431,1 
-1.8397,-0.3081,0.5352,1.2749,3.0846,1 
0.3054,-2.2093,1.4038,2.6986,0.81,1 
0.9723,2.9202,1.6583,2.1715,0.3375,1 
0.4612,2.0509,2.7037,2.8953,1.9848,1 
-0.3391,0.5838,0.5824,2.567,2.7368,1 
-0.969,0.1389,1.2596,1.5253,3.3635,1 
0.0077,1.013,1.5921,1.4809,2.3667,1 
2.1116,0.8899,-0.1703,2.3065,3.9098,1 
1.598,0.3609,2.5809,0.8775,1.5813,1 
0.8065,1.8963,2.9485,2.1013,0.2059,1 
-0.2236,-0.2624,1.9501,1.4534,1.8124,1 
0.4966,1.2486,1.8097,1.0584,1.63,1 
-1.572,0.675,1.1644,2.7278,2.9509,1 
-0.5166,0.8204,2.2014,2.2616,0.2579,1 
-0.5863,0.3248,1.7163,1.8569,1.0581,1 
0.2757,2.4577,1.6808,2.2047,1.7702,1 
0.4142,1.6248,2.2838,3.5245,1.1434,1 
1.2217,-0.2292,1.8421,2.46,2.1929,1 
-1.3756,0.6238,1.1705,-0.1796,1.1364,1 
0.7362,-0.0389,2.4706,3.092,0.5294,1 
-0.7374,-1.6883,2.1917,1.8724,0.6299,1 
0.8299,-0.1356,1.6134,3.4322,0.3739,1 
0.4361,0.1631,1.9642,1.252,-0.4684,1 
1.6651,0.0014,1.0517,3.626,0.8525,1 
0.1918,0.6993,1.8716,2.245,0.7346,1 
1.402,0.9647,2.2178,2.7951,1.7806,1 
-0.5145,-0.6706,0.5512,1.6526,0.4551,1 
-0.3955,0.8285,0.2309,2.6153,2.491,1 
-1.4734,0.465,3.109,2.3096,3.0021,1 
0.1313,0.3473,2.3553,1.8011,2.9965,1 
2.1455,0.423,2.8301,2.8064,2.9138,1 
-0.6907,2.9113,2.8483,2.7229,1.5083,1 
0.619,-0.5077,3.9005,1.4845,2.2943,1 
1.081,0.3595,2.8907,1.7526,3.0408,1 
-0.3744,-0.8163,1.8776,2.6747,0.7822,1 
1.0938,-0.1686,3.3179,1.8713,0.2296,1 
1.8429,-0.5252,1.7508,2.9328,1.6184,1 
-1.1504,-0.6808,3.8668,2.9188,1.8648,1 
1.1813,-0.0838,1.4984,1.6953,2.393,1 
-0.7372,1.6253,1.9813,2.86,0.9435,1 
0.7889,-0.9665,0.8213,1.8354,1.8673,1 
-1.7411,1.5743,0.9892,0.6625,3.3079,1 
-1.5779,-1.2407,2.6362,0.8837,2.8141,1 
0.5243,-0.6799,1.9381,2.334,2.0963,1 
0.8847,-0.2808,1.3487,3.3579,3.3053,1 
-0.5824,-1.0004,2.4476,2.1602,0.6036,1 
-1.0222,1.161,3.0605,1.3246,0.8968,1 
0.6141,0.0357,2.271,0.1578,2.1936,1 
-0.9392,0.2577,2.5937,1.7866,4.0856,1 
0.6359,1.5405,1.7751,3.5456,3.2099,1 
0.1047,2.253,1.9441,1.7901,1.6008,1 
-0.4523,1.1575,-0.3227,0.9895,2.0913,1 
0.0595,-1.3761,1.4284,2.595,2.3598,1 
-0.5987,0.7948,0.8494,3.5959,-0.1431,1 
0.2198,-1.0302,1.9424,2.2828,2.309,1 
-1.0439,-0.8083,1.9709,2.5026,0.4056,1 
-0.0079,-1.8918,3.537,2.4465,1.7655,1 
1.134,-0.195,0.8525,2.3354,2.2246,1 
-0.8135,-1.1176,1.0721,3.0341,2.4953,1 
-0.9218,-0.6601,2.154,2.9458,1.3359,1 
0.3908,0.4587,0.1813,2.0365,1.2606,1 
0.8819,0.0282,2.7953,2.9253,2.6688,1 
-2.1229,1.0767,0.5319,1.3859,2.0218,1 
-0.04,-0.8527,1.3145,2.6767,3.0639,1 
-0.695,-0.4735,2.8589,-0.1821,2.9904,1 
-0.8984,-0.6962,0.2888,1.0075,1.5731,1 
-0.3471,1.1396,-0.5817,2.7468,0.7702,1 
1.6743,1.4206,2.1094,1.8094,1.8793,1 
-0.3034,0.5023,1.7129,1.7322,1.7796,1 
-1.3036,1.6182,2.3764,1.3241,2.9132,1 
-1.5928,-1.891,2.2028,1.5852,1.3748,1 
-0.7716,0.5427,1.1366,0.8922,3.5349,1 
1.7849,0.2865,2.6075,3.5648,2.0358,1 
-1.204,-0.1913,2.0677,2.4595,0.4442,1 
-0.3368,0.8385,1.7122,2.5096,0.382,1 
0.7288,-0.8943,2.1706,2.7203,4.0027,1 
1.4436,-0.5441,2.1208,2.194,1.1321,1 
0.5666,-0.3507,2.4948,0.6009,2.8326,1 
1.3528,1.1725,2.175,2.0321,3.4423,1 
-1.1092,0.2228,2.1084,1.1887,2.4627,1 
-0.0592,-0.5383,2.7835,1.96,0.5662,1 
-0.7243,0.8582,1.7156,2.5212,2.972,1 
0.7369,0.9452,1.5821,0.2427,0.8725,1 
-0.8183,-1.2769,2.6936,2.6268,0.7155,1 
-1.0315,-0.3701,1.5164,2.0516,2.5264,1 
-0.8118,0.3626,1.3437,1.0129,3.4693,1 
-1.7135,-0.3575,2.5575,1.4335,1.4144,1 
0.5005,-0.0117,2.1102,2.4775,3.4239,1 
-1.6548,-1.2314,2.6118,2.7159,4.3722,1 
-1.4231,-0.5056,2.2393,2.2546,2.6978,1 
-0.1302,0.9978,0.5566,0.0517,1.49,1 
-0.7408,0.7273,0.8116,1.8731,1.8544,1 
2.1212,0.0472,3.2189,1.2822,0.8459,1 
1.4537,0.1301,2.3589,2.3185,-0.0548,1 
-0.7801,-0.132,2.1191,1.6515,1.998,1 
-1.6444,1.8406,1.1259,2.9898,1.1465,1 
1.6685,0.9587,3.3305,1.9609,2.0503,1 
-0.1775,-1.1416,2.1472,3.8508,1.5323,1 
0.1057,-0.7018,1.8394,2.527,2.3856,1 
0.7847,-0.2836,2.5393,3.2869,2.0552,1 
-0.4529,1.6159,1.5261,0.7933,2.3537,1 
0.4769,-0.0773,1.0523,2.2941,4.0949,1 
1.7159,0.4821,3.1183,2.1729,2.9922,1 
0.8411,0.4062,3.164,2.1687,4.0155,1 
-0.0977,0.3834,3.0616,0.9125,1.2504,1 
-1.3625,-1.3237,1.9654,2.9706,3.9036,1 
0.8937,-0.0857,1.322,0.9918,2.1857,1 
-2.3201,-0.2824,1.7167,0.9096,4.1173,1 
0.0942,1.4084,1.8415,2.5375,4.7735,1 
1.4586,2.5986,1.7137,3.3617,2.4237,1 
-0.1193,0.1919,1.7745,2.0829,1.3723,1 
0.7268,0.2877,3.8188,1.6034,2.6991,1 
0.5717,-1.2051,1.8059,1.8574,2.4943,1 
0.4087,0.8405,0.8367,1.8499,2.5255,1 
-0.1499,0.641,1.5629,3.7638,2.0289,1 
0.1,1.4607,2.3371,1.2424,1.8057,1 
0.3043,2.3962,1.6334,3.0399,2.5882,1 
-0.5095,0.8347,0.6524,1.3934,4.8301,1 
-0.2314,-1.8276,2.7414,2.0622,0.6191,1 
-0.5785,0.3722,2.5263,1.9632,1.4824,1 
0.7484,0.8701,0.3913,2.3317,0.0566,1 
-0.4029,-0.2294,1.3743,1.321,0.9541,1 
-0.9224,0.9973,2.4643,1.4343,1.5056,1 
-1.1355,-1.5109,1.5729,1.6199,2.6289,1 
-0.5154,-0.3559,2.0546,2.408,4.4646,1 
0.1337,-0.9568,1.9353,0.3482,1.3549,1 
1.5184,0.1121,2.7596,1.0052,1.3492,1 
1.8948,-1.6785,2.9514,1.8488,2.9332,1 
-1.0654,-0.2201,2.4099,2.7215,1.2246,1 
0.7991,-0.8064,2.571,2.2097,3.0513,1 
0.7441,0.5417,1.16,1.4179,1.5597,1 
-0.9491,-1.4994,1.9157,2.6104,1.9656,1 
-1.0214,-0.4574,0.3354,1.512,-1.3037,1 
0.1012,1.0207,0.2519,1.5388,3.0101,1 
1.3387,0.7849,2.8383,1.0145,2.132,1 
1.2153,0.4114,2.9852,1.8715,2.9509,1 
0.0314,-0.0863,1.0038,2.3382,1.3343,1 
-1.9303,-0.8808,1.4374,3.1349,3.3038,1 
0.6944,-0.1169,2.5864,1.1878,2.2196,1 
-0.7734,1.0364,-0.0556,2.2888,0.4599,1 
-0.9156,-0.2525,2.4599,2.9275,1.4968,1 
-0.7709,-0.2222,2.939,-0.8973,3.1063,1 
1.1862,-1.4999,1.6302,1.4794,3.3344,1 
-1.2501,-0.3031,1.8941,1.3906,3.6789,1 
0.9034,2.9883,3.8451,2.0664,2.9114,1 
-0.4658,0.0579,1.2621,2.1346,1.6243,1 
1.028,0.0524,1.9155,2.7755,2.2098,1 
0.6665,0.699,2.9903,1.9914,2.831,1 
0.5908,2.0279,2.8198,3.1181,1.9777,1 
-1.0758,-0.7167,1.4736,0.7052,1.7229,1 
-0.5048,0.7654,3.3446,2.2607,2.5011,1 
-0.5278,1.6689,2.488,3.1268,3.1479,1 
-1.3732,-0.6431,2.0172,1.0849,2.2645,1 
0.8618,1.0889,1.9424,4.0799,1.1072,1 
-1.7387,0.3377,1.552,3.3002,1.0202,1 
-1.2466,0.4117,1.3208,3.0342,2.1346,1 
0.5407,-1.2863,2.0922,0.9269,1.9102,1 
-0.4079,0.3851,1.4674,2.7086,2.4133,1 
-0.6519,1.0468,2.407,2.3118,2.5581,1 
-0.5264,-0.338,1.1451,2.2429,1.1276,1 
0.303,0.0717,2.8516,4.7941,2.0478,1 
-0.7367,-1.7319,1.7959,1.6949,1.6586,1 
0.2767,-0.4761,3.9315,1.7129,2.8422,1 
0.0823,-0.6872,2.0689,5.1402,1.8727,1 
-0.3263,-0.9069,0.9204,3.7019,0.6556,1 
0.1961,0.2834,0.2792,2.5647,1.6356,1 
-1.5872,2.2326,1.9554,1.8286,3.9421,1 
1.1374,-0.7014,1.6623,1.7515,1.4276,1 
1.8084,-2.063,-0.008,2.2865,2.2919,1 
0.3416,-1.4188,1.1855,2.6384,1.6112,1 
-0.2041,0.932,1.3444,1.7884,3.3309,1 
-0.9314,1.964,1.41,1.4641,2.8064,1 
1.285,1.3333,-0.4174,2.5717,1.7006,1 
-2.1793,0.8221,2.2515,1.7527,2.2105,1 
1.3721,0.6196,3.4825,2.8236,-0.9771,1 
-0.6934,-1.4065,2.5269,0.1059,2.7812,1 
0.7949,-0.0565,1.1709,1.6217,2.0825,1 
1.3571,-1.8992,2.7069,1.7556,2.6405,1 
0.1958,-0.5387,2.4961,2.1792,2.0169,1 
0.8746,0.6958,2.05,1.3361,1.2679,1 
-0.7893,-0.1836,1.8584,0.3428,0.8769,1 
-2.6079,0.5617,2.967,2.4063,-0.0842,1 
0.655,0.5966,3.4247,1.4345,1.2128,1 
0.3204,0.8877,3.6142,1.8556,2.3493,1 
-0.7658,0.7748,2.1062,3.0853,2.3687,1 
-0.3818,0.9343,2.2312,2.1849,1.4196,1 
1.0547,-1.5873,2.2755,1.9036,3.0626,1 
0.0791,-1.2555,1.7939,2.8102,3.9921,1 
0.494,-0.418,3.1881,2.917,2.2844,1 
0.0265,-0.0927,0.5949,0.9647,0.9652,1 
2.4777,-0.0564,1.271,1.7793,3.3024,1 
-0.0442,-0.1569,0.7903,1.724,1.4989,1 
-0.2542,0.5398,2.3128,1.976,1.8323,1 
0.4406,-0.3596,1.1874,0.6887,3.8246,1 
0.5511,0.4139,3.4348,1.7933,3.1769,1 
1.1558,0.4776,3.4044,0.945,2.997,1 
-0.5634,0.2103,2.432,1.8325,0.5705,1 
-0.3388,0.5753,3.3626,1.8271,3.544,1 
1.4115,0.7058,1.879,2.8005,1.2797,1 
1.509,-0.2373,3.2739,0.5959,0.8467,1 
1.3497,-0.6747,-0.6467,2.0335,0.1864,1 
-0.116,0.1377,2.3997,1.6052,0.2031,1 
1.4634,-0.4303,1.7625,0.6395,3.8524,1 
0.3508,0.2898,-0.6489,1.4793,1.4026,1 
-0.0509,-0.2776,3.0002,2.5781,1.1717,1 
-0.7234,1.0236,1.7951,1.4607,2.8774,1 
0.0508,1.0048,1.9038,0.1358,1.2541,1 
0.266,-1.5938,1.6853,2.3567,2.2712,1 
-1.7234,0.5086,2.5533,1.4281,1.2304,1 
1.4009,0.9233,2.0758,2.2416,3.8333,1 
-2.0322,1.4409,2.1794,3.0339,3.1341,1 
-0.6533,0.5741,0.7795,3.7785,2.072,1 
-0.0651,-0.6253,3.1803,2.9697,0.6473,1 
-1.0632,-0.2512,1.0833,1.7425,3.1556,1 
-1.3089,-2.1243,-0.4476,2.355,3.0186,1 
0.2677,0.8291,2.6831,2.2374,2.583,1 
2.3988,0.911,0.6635,1.1786,2.4149,1 
-1.9674,-0.021,2.3984,0.6169,-0.0258,1 
-0.2771,-0.5484,2.5398,2.237,-1.4811,1 
0.6543,0.8994,0.961,3.0268,3.8948,1 
-0.1413,1.1556,3.4341,2.4756,1.3577,1 
0.5644,-0.7061,3.465,1.2831,0.8547,1 
0.2345,-1.3387,3.6712,3.1031,1.9264,1 
-1.0724,0.1743,1.2813,3.1238,2.4557,1 
2.1202,-0.0079,1.8189,2.0277,3.3009,1 
-0.4619,-0.0924,1.6628,1.4911,3.5529,1 
2.6464,-1.1233,2.5723,2.1926,1.2842,1 
1.0331,0.4071,1.8073,2.1494,2.3108,1 
-1.0926,0.7929,3.0288,3.6323,2.6241,1 
-1.338,-0.5738,2.6519,3.0938,2.1173,1 
0.5845,0.7674,0.8531,3.4782,2.7933,1 
0.9164,-0.6487,0.2503,1.7082,3.1399,1 
-0.235,-0.7482,1.3404,2.0839,3.1755,1 
0.2576,0.6619,0.8446,0.731,2.522,1 
0.9228,-0.0055,1.2933,1.9221,1.0313,1 
-0.7867,1.83,1.1061,2.0574,3.4778,1 
-0.7797,-0.2925,1.3381,2.3895,2.0007,1 
-0.9649,0.8658,3.2864,2.0125,2.712,1 
-1.8731,-1.1358,1.3521,2.4702,2.911,1 
1.2973,-0.4867,1.526,4.0573,2.0278,1 
