Feature1,Feature2,Feature3,Feature4,Feature5,Class
0.5987,-0.0065,1.4554,0.6936,3.0407,1 
0.1553,0.5693,2.3121,3.6543,0.4187,1 
1.1156,1.935,3.1359,1.2412,1.9371,1 
0.8321,0.9693,1.4231,-0.0527,2.3165,1 
0.0882,1.9557,2.3374,3.3483,3.057,1 
-1.8869,0.1021,1.3409,0.7799,1.7498,1 
-1.2946,0.7881,1.7685,0.9319,1.7227,1 
0.4753,0.8804,0.6359,1.9399,1.439,1 
0.5472,0.1024,-0.0044,4.2721,1.2944,1 
1.2276,1.7938,1.671,3.1641,0.7822,1 
0.3753,-0.6504,0.4902,1.627,3.7593,1 
1.1587,-0.174,1.339,1.4172,1.5713,1 
-1.0012,1.0227,1.1018,2.781,0.4304,1 
0.7556,-0.05,1.9772,2.3316,2.6561,1 
0.3937,-1.8279,0.7118,1.0661,1.6522,1 
-1.1586,0.9406,4.3156,0.3802,2.7751,1 
0.8768,1.6595,1.4451,1.2067,1.8497,1 
0.0919,-1.2941,2.5207,3.3745,2.2889,1 
2.0565,-0.7621,2.8799,2.5116,1.544,1 
-0.2803,1.1762,2.8618,1.529,1.4273,1 
1.973,0.3591,2.1346,2.648,3.1107,1 
1.9575,-0.0921,3.8042,2.2189,1.4501,1 
-1.6533,2.8191,0.4141,1.8208,2.5974,1 
0.06,-1.9752,1.8083,2.334,1.8604,1 
0.9021,1.0511,1.4219,1.9669,1.1328,1 
-0.8063,-0.2791,2.0632,2.0808,2.602,1 
-0.4841,1.1348,1.0533,3.008,1.6186,1 
-1.3544,-0.3591,2.1624,3.8702,2.508,1 
-0.1001,0.4175,3.5783,2.845,3.5224,1 
1.8071,-0.0937,2.1732,3.7546,2.9486,1 
-0.8666,-0.316,-0.6696,2.7267,2.2581,1 
0.2187,-0.2246,1.7261,0.5708,3.2452,1 
0.3466,-1.8858,1.2811,3.1642,3.6199,1 
-0.8919,0.502,-0.0459,2.1952,2.1483,1 
-0.2201,0.6845,1.7847,1.0929,3.3445,1 
0.1361,0.2565,0.4103,1.6336,0.8919,1 
-1.596,0.5877,1.2757,1.4743,2.2281,1 
-0.7074,0.1568,1.9614,1.3143,0.9049,1 
0.1767,-1.2291,1.9413,1.8502,1.4973,1 
0.4878,1.355,2.8668,2.6958,2.398,1 
0.0813,0.2051,2.769,1.026,1.6837,1 
-1.398,0.4455,3.3253,2.1001,2.5432,1 
-1.4067,-0.6789,0.553,-0.2639,0.7235,1 
1.6354,0.4094,3.9044,3.1611,1.242,1 
-0.1871,0.4825,2.6207,0.9678,2.6051,1 
1.2915,-1.2671,3.0695,0.6967,2.3488,1 
0.7414,-1.1063,1.3582,1.8213,4.5324,1 
0.6805,-2.0548,0.6163,2.9095,0.2974,1 
-0.7495,-0.9315,1.0093,3.0378,2.3971,1 
-0.0383,0.7922,0.57,3.057,2.285,1 
0.6789,1.0612,2.1596,2.8293,1.9268,1 
-0.5279,-0.1497,3.0903,2.3322,2.0408,1 
0.9199,-0.5945,3.6256,2.7,1.6332,1 
-0.1086,-0.4191,1.2337,5.5921,2.4138,1 
0.2935,-0.9372,1.7613,1.8891,1.9613,1 
0.0187,-0.2602,0.8181,1.1392,1.941,1 
1.2735,-1.8139,2.4356,1.9546,2.1546,1 
-0.4992,-0.0149,0.5844,1.6999,-0.2893,1 
-1.0543,1.7223,1.3668,2.0498,3.0538,1 
-0.3551,-0.9831,0.3002,1.6567,2.8498,1 
0.7646,0.6787,0.8032,1.3189,3.118,1 
-1.0543,1.0435,3.106,1.5922,3.221,1 
0.396,-0.6445,1.0082,2.8495,1.8695,1 
0.3128,-0.9792,2.387,2.0295,2.9943,1 
-1.2166,-0.2771,1.0373,2.1564,2.5713,1 
-0.9137,-0.6528,3.094,1.7465,1.808,1 
1.0599,0.8369,1.0843,1.1291,2.068,1 
0.2402,3.0033,2.2355,0.9501,1.1362,1 
-0.7241,-2.1455,2.5203,1.5945,2.5021,1 
-0.1205,0.3356,0.5793,0.7907,2.1012,1 
-0.0734,0.7999,1.923,2.1615,1.203,1 
-0.8719,-0.9413,2.3973,2.8183,2.9401,1 
-0.5411,0.5822,2.3407,1.4652,2.5838,1 
-0.3349,-0.1332,0.9126,3.7308,1.9492,1 
-0.8445,-0.8471,1.3588,2.9432,1.4195,1 
-1.0907,-0.6031,0.4662,1.27,0.6321,1 
-0.567,0.6649,2.9539,3.5832,1.9515,1 
1.1324,-0.8348,3.0101,2.0669,1.1389,1 
-0.905,1.5546,4.3626,-0.057,2.589,1 
0.6285,0.3935,2.3702,2.4472,2.2745,1 
0.4928,0.8517,3.1874,1.7707,1.3196,1 
-0.8304,-1.4291,3.4383,4.1067,3.3453,1 
-0.5685,-0.6154,0.5236,2.5585,2.2266,1 
0.3883,1.1997,2.3691,1.1956,4.4365,1 
-0.5637,0.6012,1.5849,1.4365,2.0047,1 
2.1238,0.3319,0.5162,2.3527,2.7807,1 
0.1652,1.539,2.9479,1.3865,1.6307,1 
1.3105,1.1328,3.1694,3.9382,0.4847,1 
1.6292,-1.2965,2.2458,1.0563,1.3903,1 
-0.8232,-1.4982,2.1974,2.7592,1.5235,1 
0.4521,0.2866,1.999,2.5003,1.6631,1 
-1.5542,0.7081,1.6931,0.8681,1.0786,1 
1.039,-2.325,0.2947,1.2845,2.0296,1 
-0.3732,-1.6053,2.8573,2.2184,1.4849,1 
-0.8103,-0.249,2.3132,2.057,3.6007,1 
1.2924,-0.8962,2.2604,3.0719,2.154,1 
1.2088,1.0536,1.7294,1.7144,3.5302,1 
1.0329,2.3796,2.1564,0.8938,4.1767,1 
-0.1265,-0.2562,1.5948,2.6183,1.3164,1 
-0.2775,-0.2229,0.9604,3.7474,2.5763,1 
-1.4641,-0.7682,2.0825,2.0386,0.8845,1 
0.1646,0.5143,0.584,0.3219,1.5304,1 
-0.3463,-0.1275,1.633,1.5263,3.1288,1 
-0.0315,-0.2053,3.0285,3.1481,1.0587,1 
0.1363,-0.4968,1.446,1.4299,1.5365,1 
1.1657,-0.7137,2.6815,3.3573,3.0324,1 
0.0257,-1.6969,1.4552,0.7983,1.0963,1 
0.8722,0.0634,2.5804,2.4092,2.3595,1 
0.3966,1.9427,2.0746,1.5512,0.9692,1 
-1.1973,-0.2278,3.1651,0.3769,0.9768,1 
0.691,-0.254,2.1296,2.4216,1.314,1 
-0.0522,-1.2911,1.8235,0.4301,2.741,1 
0.7306,1.122,1.7685,2.1762,3.9428,1 
1.0326,0.1897,2.5989,1.1422,0.5668,1 
-0.4866,1.156,2.4556,1.827,1.6607,1 
-0.4613,-0.0155,2.4095,2.6397,2.7435,1 
-0.5538,-1.3843,0.7339,1.8599,2.5721,1 
0.6279,1.5045,0.7108,0.3128,2.2171,1 
-0.9315,-1.416,2.4415,0.3278,1.1847,1 
1.2441,0.5017,2.9559,1.3035,4.0714,1 
1.0182,-0.0381,1.1458,2.554,3.0308,1 
-0.0694,1.3444,3.0809,2.7428,2.4089,1 
-0.0579,1.2593,2.3459,2.5267,1.4488,1 
2.2406,-0.1965,2.1257,2.6457,3.3781,1 
-0.1156,-1.4193,3.0731,3.5281,0.5013,1 
0.4471,1.1022,1.4326,2.9038,2.2265,1 
-0.1101,-0.8178,0.2377,2.3081,0.2333,1 
-1.3295,1.1061,3.6515,1.2675,3.2226,1 
0.3808,-0.0746,1.1321,1.7758,2.5589,1 
0.7284,0.1714,1.6712,1.4394,1.6265,1 
-0.2325,-1.3454,1.2036,1.3231,2.7568,1 
-0.3818,-0.3539,2.568,3.0511,2.9051,1 
-0.0318,-0.0215,3.9751,2.3898,1.6476,1 
-0.336,-0.0842,1.4716,1.6609,2.4903,1 
-0.7665,-0.8083,0.8257,2.166,1.9158,1 
-0.2901,0.7778,1.9372,1.7724,2.4595,1 
0.2509,0.5865,3.0227,1.1836,4.3212,1 
-0.1229,-0.8054,3.469,3.4513,2.9742,1 
0.585,-1.3266,1.5797,4.1372,3.3475,1 
-0.0148,0.6673,1.1646,1.8563,2.6993,1 
0.3527,-0.1233,0.9155,1.0142,2.151,1 
0.7491,0.1418,1.2456,0.6226,2.6458,1 
-1.1666,-0.3453,0.4014,1.548,2.5288,1 
-2.9899,-1.009,3.3147,2.2238,1.8809,1 
-0.0174,-0.3795,1.7701,1.7399,1.2301,1 
0.4991,0.8065,2.5891,2.2298,0.8506,1 
0.3658,-0.0316,0.6031,3.132,2.3435,1 
0.5753,-0.5631,0.7592,2.186,2.9201,1 
-0.1632,-0.3598,2.5185,3.1582,1.8354,1 
-0.2858,-0.2319,1.6409,3.4954,0.7216,1 
-1.821,-0.7669,3.4537,1.7086,2.875,1 
-0.395,0.5203,2.9473,2.1195,2.5865,1 
0.8481,-0.7678,1.4501,0.2218,1.0465,1 
1.3329,-0.3826,1.5498,2.6046,4.234,1 
0.1586,1.716,0.894,1.2412,2.4077,1 
0.0623,1.3596,2.748,1.0022,1.2479,1 
0.4199,-1.2476,3.1091,-0.8263,3.2394,1 
0.6724,0.2067,2.8359,0.2349,0.3495,1 
1.6183,0.0899,3.1602,1.2173,1.138,1 
0.6232,-0.4526,3.1951,1.1955,1.9538,1 
1.1333,-0.3474,2.5932,3.2878,3.5769,1 
-1.3261,1.5701,4.0237,1.5025,1.6905,1 
2.0038,0.6886,2.4069,0.0456,0.9222,1 
0.0673,1.6757,2.733,2.8472,0.3747,1 
1.2824,-0.8539,2.5381,1.4356,1.8509,1 
0.7316,1.4793,0.1073,-0.2263,2.4666,1 
-1.2622,1.2138,2.0421,3.1093,2.9255,1 
0.1249,-0.0791,3.4586,1.9352,0.1384,1 
0.297,0.0399,2.2615,3.0231,1.0472,1 
-0.8241,-1.517,1.6693,1.0536,2.4469,1 
-1.1567,-1.0659,1.5579,2.4098,2.4436,1 
-0.2722,0.8275,-0.285,3.8745,2.666,1 
0.6704,0.3885,0.3659,2.0341,2.088,1 
0.7589,0.5806,2.0708,1.6293,1.0132,1 
1.2897,-0.9717,0.1417,2.5767,2.375,1 
0.7889,1.4086,0.7147,2.5963,-0.8114,1 
1.1259,1.173,0.6356,0.6918,0.4547,1 
0.8408,1.9179,1.6455,1.5938,1.7899,1 
-0.1202,0.2274,1.6398,2.1849,0.9863,1 
-1.9492,-0.4437,0.6797,1.807,0.7484,1 
0.4867,-1.1215,2.4159,2.656,0.6973,1 
0.7954,0.1095,1.6782,-0.2688,1.4501,1 
-1.9851,0.5747,2.8056,1.3196,1.1349,1 
0.9213,0.7845,1.0425,3.7156,2.0216,1 
0.6258,-0.1769,0.5218,0.9376,2.405,1 
-1.1886,-0.9671,2.174,2.0668,2.8049,1 
-2.3308,2.9487,2.1926,2.6827,0.3731,1 
-0.1932,0.4092,1.5342,2.3441,3.9083,1 
-1.1685,-1.8382,4.0133,2.541,0.935,1 
-0.1221,0.0334,3.0121,2.3091,0.5636,1 
0.729,-1.9525,2.7342,0.8729,2.937,1 
-0.8144,-0.015,1.681,0.0201,1.9825,1 
1.2225,-0.2219,1.9045,3.3055,-0.2118,1 
1.5099,-0.8297,2.5735,0.962,1.9771,1 
0.4248,-0.1779,1.8283,1.8659,1.8719,1 
0.2234,0.1012,2.9557,1.3264,0.7866,1 
-0.3909,0.1389,0.7235,1.4673,1.9853,1 
-0.8426,-0.2172,2.0527,2.4798,2.2652,1 
-0.2148,-0.7622,2.1746,2.7472,0.6133,1 
-0.7997,-0.2348,3.8761,2.943,0.9298,1 
0.8316,0.1266,3.4609,2.5429,2.0858,1 
-1.0089,2.618,1.4763,1.7369,3.5732,1 
-0.1353,-0.271,0.8227,2.4535,0.6701,1 
1.3785,0.9211,0.9771,1.8697,1.3544,1 
-0.3614,0.1286,2.0778,2.4563,0.7601,1 
0.0409,-1.6576,1.1998,1.9255,0.9779,1 
3.304,-0.3196,2.5363,1.9679,-1.2545,1 
1.1586,0.7437,1.3314,3.1454,1.6447,1 
-1.037,0.6628,2.2481,1.6351,3.5033,1 
0.8244,-1.9832,3.6118,2.1336,2.031,1 
-0.9696,-0.8251,1.7529,2.8477,2.735,1 
1.3689,1.2792,0.5248,2.5792,1.3516,1 
-0.4679,-1.0757,1.7515,1.9797,2.092,1 
-0.8766,-0.3045,3.6494,4.2563,0.6144,1 
-0.6858,1.0156,1.2861,0.1156,1.416,1 
-0.4185,-0.8204,2.3644,1.3461,2.5152,1 
0.2973,0.5248,1.525,1.5786,2.2252,1 
-2.0112,-0.1875,1.6938,0.8515,0.6501,1 
-0.4425,0.9197,3.8251,2.5675,1.5814,1 
0.2334,-0.6285,3.5585,1.5844,2.5169,1 
-0.2513,-0.8472,1.8695,1.1076,1.0928,1 
0.3693,-1.422,0.7411,3.3524,2.2756,1 
-0.0861,0.6462,2.2295,0.6957,2.9144,1 
0.7956,0.808,0.3054,1.4283,1.1496,1 
-0.5091,0.8666,1.3723,0.9381,1.1337,1 
1.2739,0.8924,1.2079,1.2909,2.4071,1 
0.5572,-0.2212,1.7055,1.099,2.9685,1 
-0.4773,1.5108,2.1961,0.7711,2.411,1 
-0.9544,1.0085,3.0898,0.2257,1.5675,1 
-0.3937,-0.2696,2.9164,2.4514,2.2368,1 
-0.4312,0.5064,2.3582,1.9736,3.1106,1 
1.8612,-0.8302,0.968,3.0704,2.33,1 
-1.9677,1.3757,1.7801,2.9848,1.0904,1 
1.6065,-0.4961,3.8684,2.5278,2.185,1 
1.8461,-1.3409,1.9765,2.7483,1.7404,1 
0.9119,-0.2348,0.4109,1.0639,3.0452,1 
0.6913,-1.0649,0.6789,2.4883,3.3096,1 
-0.4704,0.8256,2.3465,2.3797,0.8283,1 
0.7336,-0.7624,2.4702,3.1715,0.9884,1 
1.0358,-0.909,2.1241,2.021,2.4179,1 
-0.0882,-1.159,3.5224,2.7321,1.407,1 
1.7159,-0.1193,-0.3257,1.1163,2.4062,1 
0.9404,-1.4079,1.3903,2.9073,1.4733,1 
-0.4282,1.9434,2.2265,2.9766,1.738,1 
0.3244,1.6674,2.5191,1.9047,1.417,1 
1.6678,-1.0249,2.3761,1.014,2.7839,1 
-0.5532,-0.7312,2.457,3.2981,2.57,1 
-0.2611,1.8895,2.9474,-0.7629,1.5907,1 
-0.0425,0.1589,4.1962,3.7256,2.6948,1 
-0.2301,-0.6493,0.9798,1.1776,1.9448,1 
-0.9089,-0.5691,3.4792,1.4701,2.0531,1 
-0.9796,-0.3827,3.1737,3.1976,0.9548,1 
-0.1093,0.95,1.4863,2.9145,1.1765,1 
-2.6697,-0.7008,0.9169,3.564,1.7538,1 
-0.2106,0.42,1.9815,3.3122,1.2646,1 
0.7692,1.4642,1.6489,1.7926,1.7613,1 
-2.0472,-0.4205,1.0701,0.9012,1.688,1 
1.0755,-0.0712,1.2807,2.3336,3.1016,1 
-1.9613,-1.2503,3.2617,1.4444,2.3416,1 
-0.2576,0.2721,2.8351,2.5942,1.715,1 
0.6823,0.2031,2.1476,1.6154,3.2476,1 
4.1394,-0.0038,1.7633,0.7718,2.2052,1 
-3.0997,-0.7685,3.0843,1.6553,1.4762,1 
-1.1994,0.5183,1.5054,2.2476,1.5579,1 
0.6884,-0.3203,0.0033,1.1257,1.5196,1 
-0.0664,0.8246,3.6484,1.4667,2.9552,1 
0.5515,-0.5532,1.5204,2.4469,1.1459,1 
-0.4044,1.8318,1.3473,2.0342,1.8527,1 
-1.1533,0.0796,2.2694,0.5997,2.4317,1 
0.2256,1.4666,2.669,2.2547,0.8654,1 
0.3084,0.5638,3.5839,0.8507,1.109,1 
-0.3163,-0.3544,3.2195,2.9924,0.7716,1 
0.1923,-0.1805,0.2567,1.0793,1.7627,1 
-0.2278,-0.9487,3.2581,2.975,-0.1171,1 
-0.0002,-0.7029,1.5015,2.148,3.3233,1 
0.3456,2.6017,2.9749,2.1319,2.1182,1 
-1.0251,-2.8049,0.7738,2.674,2.6278,1 
-0.9255,-0.1801,2.1656,0.6308,1.1056,1 
0.0863,-0.4432,1.8528,2.334,1.825,1 
0.9186,-0.4316,1.3816,2.3681,3.3317,1 
0.6481,0.7276,2.1239,1.3765,0.2689,1 
0.5824,-0.7789,1.66,2.0963,1.8379,1 
-1.5654,-2.2821,1.1189,1.3185,3.0232,1 
-0.0078,-1.0972,1.4103,2.7003,3.0099,1 
-0.5864,0.4925,4.0191,3.3154,0.7464,1 
0.4768,0.691,1.7196,1.9744,3.0675,1 
-0.1001,0.2827,1.9807,1.5933,0.1621,1 
0.7193,-0.7629,1.671,2.1586,1.0447,1 
-2.503,0.3197,2.3759,1.4983,1.6478,1 
0.5272,0.7406,0.5808,3.58,2.8697,1 
0.3616,-0.5848,2.7089,1.2123,1.8745,1 
0.9279,-1.1177,3.0151,2.493,3.1628,1 
1.1746,-0.8502,2.5829,1.8228,1.5164,1 
-0.0516,-0.4164,2.7484,3.2744,3.4808,1 
-0.9548,0.848,0.9859,3.7668,0.921,1 
0.0337,-0.0457,1.2609,3.2829,0.254,1 
1.3475,-1.0258,2.3042,1.8744,1.8348,1 
-0.6805,-0.7487,3.4399,2.728,4.6946,1 
-1.3706,0.708,1.7318,1.0039,1.2043,1 
-1.2561,2.7315,2.8913,3.0005,1.0951,1 
0.1413,0.0214,2.5347,1.1688,2.3164,1 
-0.8195,0.6349,3.017,2.7035,2.4723,1 
-1.9414,0.4232,2.0721,1.5712,1.9495,1 
1.3575,0.5034,3.0059,1.3668,2.6531,1 
0.3208,0.6425,2.1674,3.8922,1.3313,1 
1.085,0.4121,1.7816,3.5211,2.5454,1 
1.1205,0.1942,2.0643,2.4843,1.4089,1 
-0.595,-0.4518,3.5226,2.4991,2.2714,1 
0.5089,-0.548,1.603,2.0678,2.6702,1 
-1.4889,0.2531,2.0513,2.0144,1.3533,1 
-0.2685,-0.4832,1.499,2.8407,3.9707,1 
-0.3158,-0.9998,0.2019,0.4792,-0.6547,1 
-0.1074,1.0751,1.9055,0.546,1.7403,1 
1.9809,1.2873,0.3029,2.9513,2.5522,1 
0.9838,-0.3769,2.1087,0.2301,0.7127,1 
1.2602,-0.91,0.6681,2.0768,3.3061,1 
-1.1434,0.3475,1.6205,0.6635,0.8332,1 
-0.3241,-0.4089,0.8146,2.4392,1.4271,1 
-0.2792,1.5841,0.8177,2.4822,2.4699,1 
-0.1377,-1.0021,2.3581,0.4213,0.5923,1 
-1.6232,-0.1143,0.7733,1.4865,1.4599,1 
1.4175,-0.3073,1.1455,3.4651,1.605,1 
0.9905,0.0917,2.1273,3.1959,1.5426,1 
1.3432,-0.1446,3.9837,-0.5858,0.8443,1 
-0.3317,-1.8634,0.3689,1.8159,2.6225,1 
-0.5546,-0.8724,3.6211,1.721,1.764,1 
-0.459,0.3397,2.3081,3.6458,2.7858,1 
-0.8715,0.1789,2.7156,0.4285,0.2378,1 
0.7076,2.3099,2.2576,2.0772,1.7718,1 
0.1363,0.1706,0.7911,1.4608,2.7504,1 
0.7992,3.3404,1.8713,2.6898,3.4938,1 
-0.8128,0.6659,1.7465,3.4599,1.9857,1 
0.6304,2.5315,1.6682,0.6326,3.2549,1 
-1.0323,0.4517,1.381,3.1359,1.3711,1 
-1.0118,0.3029,-0.486,1.7667,0.6563,1 
1.1271,0.4795,0.931,2.4574,4.3149,1 
-0.1035,-0.1582,1.7334,0.9865,3.057,1 
0.0782,3.3899,1.6235,3.8999,3.1252,1 
-0.7967,0.6437,0.2137,1.8454,-0.3167,1 
-2.1145,-0.1084,1.7757,1.9037,1.944,1 
-0.3172,0.5141,1.095,2.1441,3.5983,1 
-0.4664,1.4436,2.1953,2.7464,1.9126,1 
0.5333,-1.4804,4.3196,1.7286,1.5434,1 
0.3979,-0.1738,2.5831,2.0253,3.1684,1 
0.5016,-0.0468,2.5042,2.1129,0.8478,1 
-0.7035,-0.2322,1.2971,1.5955,2.4149,1 
-0.7898,-0.6385,1.367,2.0629,2.3409,1 
-1.563,1.0183,2.0266,3.5362,1.7181,1 
-1.5817,0.1842,2.4576,2.8054,2.0518,1 
-1.7261,0.2091,0.4611,3.4542,2.896,1 
0.5532,1.0927,1.5279,0.7892,2.267,1 
0.0359,-0.9116,1.7347,3.1143,3.4925,1 
-0.9638,0.6589,-0.0714,3.4948,4.5041,1 
0.1354,-1.2857,1.4875,1.5993,2.3472,1 
-0.7163,0.4699,3.4003,2.7163,2.9543,1 
-0.4164,1.0666,1.5445,3.6887,2.6611,1 
-1.8227,-0.1929,3.004,2.1717,0.1217,1 
0.3636,-1.0557,3.6101,0.9213,1.511,1 
1.1215,0.1253,1.9956,1.2261,2.0241,1 
0.0097,-1.1299,3.5398,2.2765,1.9824,1 
-1.4849,-0.3581,2.0565,1.4727,0.3304,1 
-0.2777,0.0772,0.667,1.6363,0.91,1 
-1.1164,-0.2227,1.7398,2.6323,1.2079,1 
-0.4742,0.5809,2.2253,3.5658,3.8027,1 
0.6588,0.235,2.8693,1.8706,3.3303,1 
1.456,-0.6999,2.5496,3.1694,2.4043,1 
0.493,-0.2194,2.5687,0.828,5.083,1 
-0.901,-1.4669,1.7623,1.8916,0.4056,1 
-0.0045,0.2899,2.3599,2.1157,0.7732,1 
0.7589,-0.2464,1.9556,1.5677,2.083,1 
0.0491,0.904,3.3718,3.3433,2.8335,1 
-1.3953,-0.99,1.7564,2.6899,0.1272,1 
0.3123,0.4766,0.9672,1.0274,1.9407,1 
1.1284,-0.0061,0.1833,1.7752,-0.0925,1 
0.527,-1.1452,1.4623,2.1435,0.8487,1 
0.2266,-0.2295,1.4893,1.7414,2.0521,1 
-0.0183,-0.303,3.2166,1.2401,1.3856,1 
0.6595,1.5888,3.0612,2.4093,1.6379,1 
0.3232,-0.2664,2.3475,1.084,1.9129,1 
-0.5163,0.0147,2.6453,2.3274,1.3043,1 
-0.0997,-0.4142,1.582,3.6394,1.9052,1 
-0.7248,-1.1183,1.9635,2.7609,1.4723,1 
-0.6188,0.4866,1.4281,2.4558,1.0339,1 
1.2759,0.5671,1.8404,3.1024,3.4237,1 
0.2338,-0.9795,2.653,3.6302,1.5766,1 
0.4603,-0.3247,2.6549,1.6381,1.7507,1 
0.1973,-0.0539,1.5012,0.4756,2.7188,1 
0.0191,-1.4267,0.4436,1.633,1.78,1 
0.1777,-0.5893,1.6735,1.2346,1.775,1 
-0.37,-1.8116,1.4935,2.6079,1.2066,1 
1.0171,0.3552,1.8405,3.9213,1.4583,1 
-0.367,-2.8844,-0.1513,1.7707,3.8533,1 
-0.5811,-1.0291,2.6533,1.8609,0.824,1 
0.0269,0.466,3.1611,3.2613,2.8147,1 
-0.561,0.056,1.0835,1.9848,2.0302,1 
-0.3331,-0.3029,0.667,2.4676,1.5188,1 
-0.2874,-0.9928,3.2601,-0.0291,1.6626,1 
2.0359,-1.2576,0.9157,1.7955,2.1891,1 
2.1384,-1.4076,4.7522,1.7758,3.1739,1 
0.699,0.5162,2.2126,1.4055,1.4928,1 
