Feature1,Feature2,Feature3,Feature4,Feature5,Class
5.4701,2.7913,0.3763,2.9823,1.4633,1 
6.3624,-0.3244,1.4824,2.5782,1.2856,1 
5.7921,1.8144,1.4875,1.1688,1.7087,1 
5.5038,-0.4883,3.8292,1.8464,3.2692,1 
5.259,-0.3235,1.9304,0.6063,0.2334,1 
4.3293,-1.3948,2.3334,1.1278,1.5688,1 
5.45,0.6367,2.6443,1.0336,2.7233,1 
4.2112,-1.0235,1.2192,2.8408,2.3642,1 
4.8703,-0.4502,1.9757,2.4373,1.7264,1 
5.6108,0.906,3.3983,1.3151,2.5936,1 
5.8157,-0.3965,1.1083,1.7197,3.1355,1 
3.4859,0.8814,4.146,1.0647,1.0304,1 
4.1385,-0.9599,1.3396,0.7839,0.4507,1 
4.1863,1.2088,2.2402,3.1366,2.6918,1 
5.3235,0.4859,2.9082,1.9694,0.2567,1 
3.3632,-0.9975,1.3521,2.6552,1.5485,1 
4.8683,0.9472,1.7361,3.1964,2.3443,1 
4.4117,-1.8192,0.7904,2.0555,1.2353,1 
5.0317,0.289,3.6306,1.5566,2.3511,1 
4.9315,0.0657,1.1011,0.7499,1.0543,1 
5.4308,-1.2918,1.8719,2.6567,3.9568,1 
3.4004,0.063,1.2082,3.6564,3.3892,1 
4.47,1.5239,1.9068,2.5351,1.9452,1 
5.3105,1.771,3.4066,1.3908,2.248,1 
4.8869,1.428,1.812,0.0813,2.6853,1 
4.6099,0.26,2.5767,2.2497,2.0864,1 
4.0131,1.0029,1.7466,2.4007,1.3098,1 
4.4049,-1.6498,2.3899,2.0258,0.6428,1 
4.8723,0.9028,0.4947,0.97,2.3576,1 
6.055,-0.0484,3.1772,0.9218,3.1729,1 
3.5563,-1.6841,1.709,2.5179,2.322,1 
5.1681,-0.2749,1.7101,2.1269,1.6572,1 
4.7399,0.5385,2.1167,1.6453,2.0536,1 
4.3315,-1.9063,0.2601,2.2414,3.329,1 
4.9728,0.5667,2.7003,0.9549,2.4002,1 
4.9431,-0.5475,0.901,3.2435,2.1452,1 
5.2042,1.389,3.4837,0.9063,1.4629,1 
4.5656,1.6417,0.9973,1.5156,1.6918,1 
4.7827,0.1694,1.2246,2.0884,1.1101,1 
5.0284,1.0879,2.5838,3.2091,1.5234,1 
4.9026,-0.8419,2.2892,2.9801,1.5937,1 
4.7911,1.3318,1.1521,1.5739,1.2472,1 
* 
1.1668,3.2377,-0.4757,0.9614,2.9946,1 
2.1782,1.5109,1.5579,1.7484,1.5314,1 
1.3264,2.1714,0.1573,2.7976,1.5856,1 
1.7576,1.3473,2.2567,2.4045,0.8835,1 
2.4592,1.8986,1.7208,2.4519,2.3844,1 
2.3794,1.951,3.2822,1.8218,0.5736,1 
1.2538,2.5197,2.9457,1.362,2.6162,1 
3.1543,1.5399,0.591,0.1359,2.6219,1 
2.8204,0.4404,2.007,0.8076,2.0803,1 
2.305,1.035,1.5057,1.7351,0.8579,1 
0.8849,1.0509,3.086,2.2775,3.4645,1 
1.1401,0.6507,2.8043,2.195,0.8533,1 
4.013,4.9767,1.4343,1.736,4.3395,1 
2.4514,2.3496,3.5295,1.143,0.1859,1 
1.8837,2.7073,3.7708,1.7386,1.9033,1 
0.7069,3.222,2.3757,1.6814,1.8254,1 
2.7073,1.0839,0.9833,1.4625,2.1502,1 
0.9501,2.8971,2.401,0.7608,1.9544,1 
0.7743,1.5135,1.8507,2.5736,2.9174,1 
2.4091,2.4668,1.6182,2.0069,2.2403,1 
2.7604,3.3767,1.0734,2.3729,1.906,1 
4.5208,0.1769,2.3337,4.897,2.1088,1 
3.5745,2.1517,2.0454,3.0714,2.0541,1 
2.3709,2.2174,1.2363,2.2648,3.2784,1 
1.2195,0.5772,2.421,1.8018,0.2652,1 
1.692,1.5338,1.7122,1.949,1.2697,1 
2.0953,2.9445,0.3227,2.5461,2.2233,1 
0.1499,0.0299,2.7107,1.5146,2.2659,1 
2.6619,2.6027,1.3218,3.2545,1.8105,1 
1.9762,1.9456,3.1441,2.3063,1.0114,1 
2.1709,3.2568,1.4442,3.0623,2.2571,1 
3.41,2.4835,2.9269,1.4662,2.6724,1 
1.3645,1.0248,2.2597,2.5226,3.2358,1 
1.9604,0.7907,1.8391,3.2872,2.24,1 
2.7711,3.2145,1.8705,2.6975,1.1982,1 
1.2329,2.0701,0.16,2.5925,2.6887,1 
1.3854,1.7262,3.4039,2.4209,3.5584,1 
2.7815,1.9791,-0.394,1.9601,1.0795,1 
3.1413,0.6191,3.9011,0.7735,3.6819,1 
2.2572,2.8339,0.73,3.8912,1.4156,1 
2.6698,0.622,2.542,0.4944,1.6181,1 
1.9829,1.8868,2.6065,2.4565,4.3536,1 
0.6204,1.7684,2.9478,2.5217,1.5602,1 
1.8546,0.9975,0.9093,2.8046,2.3296,1 
2.7198,0.6287,2.6594,0.549,2.4438,1 
1.9838,2.7636,2.8853,1.9072,2.4123,1 
2.5122,-0.544,2.3987,1.8277,1.7312,1 
2.7962,1.4646,2.7662,2.5183,2.3609,1 
1.6705,2.2374,-0.2207,1.6006,3.7562,1 
2.0214,1.5196,2.6573,1.5015,-0.148,1 
2.2023,1.8843,2.563,1.3954,1.8203,1 
2.4675,2.6058,1.8925,1.7868,1.5793,1 
0.8446,4.0308,1.951,1.5276,2.7867,1 
1.6256,2.3528,3.8446,2.4294,2.0695,1 
2.4826,2.4993,1.1899,1.1747,2.3798,1 
0.6623,3.4163,1.7708,0.7419,2.009,1 
1.1284,1.845,3.7379,3.1516,3.8366,1 
1.6991,2.1407,2.289,4.7367,3.7641,1 
2.2415,1.4623,1.5222,2.1413,2.2211,1 
1.854,3.692,3.6476,1.9283,2.4508,1 
1.606,1.4689,1.7322,1.695,3.5273,1 
2.9811,0.6867,1.1348,-0.2522,0.7672,1 
1.9929,1.0241,1.2841,3.0105,1.0343,1 
3.4554,2.9797,3.0076,4.2076,2.5497,1 
1.8651,1.8684,1.0512,3.7605,3.1162,1 
1.7092,2.7447,2.9822,1.431,3.4332,1 
0.7401,1.9371,0.612,0.6686,1.771,1 
2.0925,3.028,1.9759,2.477,2.1081,1 
2.282,1.3053,2.0408,2.2801,2.2781,1 
1.8387,2.4254,3.1479,1.3584,2.0789,1 
1.8518,0.2724,3.7165,3.2822,2.9846,1 
0.6229,1.9444,1.6915,2.0892,2.6512,1 
2.7207,2.3582,2.7245,3.8053,1.6165,1 
3.4327,1.5692,3.0803,2.5257,3.5351,1 
1.1424,1.8529,1.3686,0.97,0.5269,1 
1.8619,2.7732,1.2153,1.0499,0.6602,1 
2.4313,1.7566,0.3781,2.2768,2.1085,1 
3.6186,2.9719,1.3924,1.5048,1.589,1 
2.8957,1.3526,-0.8171,0.6422,3.6468,1 
2.585,2.4753,1.8576,1.3804,2.7619,1 
1.0616,1.8956,0.9146,2.3928,0.5277,1 
1.865,3.3661,3.2163,2.7755,3.2253,1 
0.8813,3.0603,1.9267,2.4247,-0.933,1 
2.1904,2.603,2.1578,0.0689,3.4716,1 
1.7761,4.1433,-0.1355,2.0701,0.462,1 
1.0854,1.54,1.8009,1.1029,1.3302,1 
-0.3838,1.534,1.08,1.3749,2.6424,1 
2.069,2.9753,0.4522,2.4163,3.2593,1 
2.6144,4.5131,2.1853,1.2973,3.6631,1 
2.2929,1.7525,2.9968,1.4781,1.1523,1 
2.4253,2.8286,2.3811,2.4935,0.9357,1 
2.17,2.3289,1.414,-0.1877,2.4826,1 
1.5213,1.531,2.4741,3.1956,1.2928,1 
1.9389,1.7195,-0.1806,1.7823,2.56,1 
1.4952,3.0323,2.3013,1.1814,2.1101,1 
1.8732,2.4292,1.9774,0.7843,1.4138,1 
2.0637,2.2586,0.0525,0.6123,1.6874,1 
2.2079,3.6974,2.907,0.5186,1.3779,1 
3.7219,2.4089,4.1924,1.6752,2.1244,1 
1.5377,1.6282,2.9996,2.1087,2.4503,1 
* 
7.727,0.4684,2.6679,2.4014,0.8023,1 
8.513,1.6144,0.7254,2.1157,0.4753,1 
6.8561,2.0318,2.8411,3.0049,2.1114,1 
6.0632,2.7809,0.747,3.143,2.7067,1 
9.4989,1.6442,1.9044,3.2986,0.6329,1 
9.0748,3.4799,0.5953,3.0011,3.1043,1 
10.0527,4.9957,3.5594,2.6348,0.5453,1 
9.1363,0.1695,2.4032,1.0533,1.2729,1 
9.3692,3.3775,0.6301,1.8281,1.8605,1 
8.0371,3.0085,2.064,3.4173,2.1753,1 
8.1737,2.525,2.8831,0.696,2.6242,1 
9.2262,1.6742,0.2058,2.733,1.4685,1 
9.0006,3.6978,2.1011,1.2112,-0.0326,1 
6.7505,1.3403,1.5734,1.554,2.8198,1 
8.1322,3.3184,3.7241,2.855,4.5072,1 
7.5925,2.0868,2.2584,2.8161,1.1336,1 
7.6396,3.6675,0.7585,2.1453,1.8683,1 
9.4631,0.8321,1.0403,0.0529,2.7344,1 
8.0829,2.038,3.2929,1.3857,3.4637,1 
7.8026,3.2777,0.8043,1.8256,2.9292,1 
8.4905,2.1511,2.2255,3.028,-0.0658,1 
9.6351,1.2893,2.4065,3.5819,0.8643,1 
7.504,1.7256,2.76,3.9404,3.6447,1 
9.8997,1.1086,2.8997,1.4122,2.5527,1 
8.403,2.7597,1.8448,1.2482,3.3207,1 
7.6698,2.5053,2.3379,3.5099,2.1334,1 
7.6759,2.2913,2.3799,0.253,0.4835,1 
8.2057,1.7309,1.87,1.2755,0.8256,1 
7.149,3.3159,0.5462,2.7218,2.622,1 
7.9782,1.3865,2.7426,-0.0333,3.039,1 
9.0653,1.9771,2.3492,1.1049,1.3238,1 
7.2953,2.1076,1.7266,2.6772,3.3647,1 
8.062,1.21,1.2565,4.6884,3.3833,1 
7.0285,3.0489,1.6633,2.1121,1.4042,1 
7.9025,1.5704,1.2526,2.9316,2.3405,1 
7.4076,1.402,3.2816,3.6335,2.923,1 
8.7023,0.1909,1.1311,1.5727,2.5649,1 
8.7394,0.8552,1.7961,1.4022,2.1748,1 
8.9876,2.265,3.1523,1.2326,-1.0296,1 
8.0095,3.9936,0.6756,1.62,1.4698,1 
5.1688,0.6811,2.9359,3.3465,3.1031,1 
8.4636,3.3493,2.9288,2.2777,1.2111,1 
6.399,0.0778,2.0405,1.7389,3.0633,1 
7.558,3.4276,1.6505,2.2408,3.8046,1 
7.8327,3.5646,2.2685,3.6251,1.5902,1 
7.248,1.6714,2.0898,4.0528,0.2932,1 
9.185,0.8159,4.0202,3.1634,1.3078,1 
8.8429,1.8584,1.627,1.9699,3.6479,1 
8.3693,0.9987,3.4036,1.494,1.4404,1 
9.2433,2.3993,1.8672,1.5249,2.2785,1 
8.3911,2.0194,2.0804,3.7629,3.1209,1 
9.8405,0.8331,0.7256,2.2467,1.6323,1 
8.2019,3.5966,2.3482,3.1166,3.0109,1 
7.0684,1.8821,1.9488,3.9472,3.0677,1 
8.0765,3.0931,2.3655,-0.1337,0.2005,1 
8.0104,1.2656,2.2604,3.5922,2.5249,1 
7.0184,1.6257,2.5444,2.5045,3.2243,1 
8.3177,3.6363,1.839,2.7244,1.1791,1 
9.1911,1.1517,2.9737,0.6712,2.0076,1 
8.3026,2.8579,2.22,2.7636,1.31,1 
7.2985,0.5835,2.4087,3.1123,2.5599,1 
9.2408,0.4309,2.4316,2.6034,1.2246,1 
6.4871,3.6473,2.8593,1.5032,1.4158,1 
7.3867,1.6291,2.1594,0.5147,2.1979,1 
6.2058,0.2679,1.6771,1.787,0.6297,1 
7.3878,1.5897,1.9869,-1.5733,1.3389,1 
8.0489,2.2614,1.9091,2.5347,1.1357,1 
8.0322,3.2282,3.2342,1.6985,1.8657,1 
8.9958,2.0542,0.8625,1.9171,0.1325,1 
7.3991,2.7417,1.2816,2.5795,2.554,1 
8.28,1.9847,2.0392,1.4833,-1.3705,1 
8.6548,1.8114,0.7579,2.5191,2.4221,1 
9.4214,2.5211,1.6047,0.8397,0.0495,1 
8.0511,1.2712,3.6252,2.3082,2.1714,1 
7.121,1.5407,2.5345,2.0109,2.9005,1 
7.8363,0.7916,1.4112,1.738,3.4316,1 
8.2102,3.4001,0.8927,0.2259,1.4011,1 
9.3043,1.4175,1.7763,1.7635,2.697,1 
9.0133,3.1186,1.0455,0.8813,2.9542,1 
8.003,3.4222,2.4066,2.6458,2.3526,1 
5.9263,2.8904,1.0359,1.2582,-0.0932,1 
8.0153,0.1799,1.4005,3.6785,1.3375,1 
8.4128,3.0632,1.7252,1.5069,2.8414,1 
5.9361,3.3628,0.5169,0.4686,3.8818,1 
7.9882,3.2143,0.4922,1.5886,2.0532,1 
6.2815,1.5956,2.2197,4.0857,2.7019,1 
6.5405,2.5799,2.772,2.1911,0.8864,1 
8.1581,1.1537,1.3568,1.8474,2.4673,1 
7.4691,2.996,1.7732,0.8519,3.3128,1 
9.4216,2.7801,0.3807,3.2278,3.3814,1 
7.3629,2.32,1.3848,0.7912,3.3665,1 
8.3338,1.9047,1.355,3.0466,2.3943,1 
5.9214,2.5446,0.7583,1.1258,2.0245,1 
8.7613,2.5131,0.3451,1.2684,0.6427,1 
6.8541,2.4801,1.4777,3.665,1.9229,1 
9.0581,1.8752,1.9408,3.649,2.595,1 
7.5193,1.5927,2.7407,1.5375,1.1047,1 
8.9353,3.2606,2.3212,0.1623,2.1586,1 
8.4746,2.2461,2.2152,1.9228,3.1526,1 
8.3196,0.8826,1.4279,3.1885,2.8775,1 
* 
5.6517,4.2712,1.4216,2.2304,2.7398,0 
4.9584,5.5388,1.2599,1.0211,-0.5279,0 
5.3456,2.8086,1.2801,1.2285,0.6733,0 
4.7253,4.4557,1.659,1.8304,2.6509,0 
4.3706,4.6934,1.7626,2.6176,1.9556,0 
4.8047,2.7476,1.7042,2.6689,1.7233,0 
4.1993,4.4388,1.5963,2.2272,1.0488,0 
4.7869,1.8397,2.0844,0.0256,2.093,0 
5.9469,6.6479,2.7395,0.2129,3.265,0 
4.3809,4.363,1.7597,2.2257,3.8213,0 
3.9507,3.4613,4.1355,2.1744,2.1807,0 
4.5277,4.1145,2.463,1.7036,2.0896,0 
3.5985,1.7717,1.6092,2.3619,1.6741,0 
6.2926,3.5809,4.4101,1.2567,1.1117,0 
6.5738,3.4404,2.1356,2.0528,1.9436,0 
4.0015,4.3212,2.3592,-0.6424,3.7164,0 
5.8495,2.6438,1.9603,1.849,0.5866,0 
4.4334,3.8121,0.4408,1.8741,3.1484,0 
4.3424,4.3205,2.9912,2.0266,0.8558,0 
3.6569,2.8577,1.5352,2.9751,2.1473,0 
5.4234,5.5082,1.7045,2.9785,1.5155,0 
5.9615,4.5483,1.5194,1.924,2.3758,0 
6.4103,5.5182,0.3707,0.2739,0.4407,0 
5.9863,5.6067,1.0304,1.9502,2.9103,0 
6.0772,3.8458,1.4823,1.7347,3.688,0 
5.9415,5.1501,3.9491,1.8908,3.3448,0 
5.3159,4.053,1.8068,3.092,2.8313,0 
5.6496,3.6334,-0.422,0.6543,0.9374,0 
5.0215,3.3189,1.567,1.5819,1.7297,0 
4.4504,4.3409,1.5674,1.2673,3.0109,0 
4.6649,3.6252,1.225,3.1962,1.8292,0 
5.1179,3.309,2.879,3.2677,2.2172,0 
4.7728,2.0202,3.0131,3.228,2.2695,0 
4.68,4.3315,0.6853,3.7612,1.5705,0 
4.7894,3.5358,3.4917,3.5333,0.9199,0 
6.2622,2.8261,0.7407,2.7394,2.1828,0 
5.5498,3.4727,1.9667,0.9854,1.3552,0 
5.3013,4.8003,0.1431,3.2848,0.7703,0 
6.404,4.0383,0.5975,1.3279,1.1244,0 
4.2574,3.7421,2.1199,2.5576,1.3599,0 
4.3765,3.2247,-0.1155,1.2734,2.6669,0 
5.6598,1.7214,2.6151,1.038,3.3996,0 
5.4786,3.0286,1.9676,2.5443,2.4366,0 
4.6278,5.7121,5.3417,3.1528,1.2102,0 
5.1473,3.0364,2.9303,3.4825,0.5603,0 
5.8725,5.078,2.7404,1.3489,1.6288,0 
4.8112,4.1322,1.0853,1.9029,2.9443,0 
5.1597,2.6408,4.5127,0.3647,1.7565,0 
4.7184,4.6592,2.0404,1.7119,2.627,0 
6.5686,2.7494,1.2345,1.0645,1.32,0 
4.9074,4.6912,0.3956,1.863,1.7544,0 
4.5933,5.0821,1.8081,0.1504,2.7383,0 
4.4048,2.1117,-0.1164,1.2921,1.7014,0 
5.5681,4.8616,1.7262,3.074,1.9119,0 
4.7516,4.028,4.4654,2.9885,1.9431,0 
3.9472,4.9812,2.0349,1.8272,2.7091,0 
4.2863,3.2729,2.0308,0.6769,0.5376,0 
6.7333,5.8815,1.6683,2.366,3.706,0 
5.1956,4.7728,1.6719,-0.4449,1.3591,0 
3.253,4.2945,1.3714,2.0722,1.5091,0 
4.0925,2.8546,1.969,1.9064,2.2025,0 
4.741,2.9683,2.8539,1.2443,1.8629,0 
4.4634,2.2914,1.9038,0.8426,1.8971,0 
5.195,3.0275,2.6284,1.8286,2.0256,0 
2.5757,1.9284,1.4262,1.3234,1.4979,0 
5.9466,2.977,2.8304,1.973,2.0183,0 
3.6405,2.9629,0.4122,1.6905,0.8541,0 
6.2533,3.985,0.3535,2.2971,3.1537,0 
4.2429,4.2561,3.0271,2.1057,2.2689,0 
5.179,2.1309,1.7721,3.301,2.7987,0 
6.4826,4.8258,1.2709,1.8171,1.7608,0 
5.4023,6.094,1.061,2.4831,2.8453,0 
2.9587,3.6037,2.3843,1.2506,1.906,0 
4.0543,6.0324,2.4672,3.5326,2.6243,0 
5.3926,4.2144,3.3915,3.1525,3.1139,0 
6.1126,3.7809,1.4904,0.5857,2.1064,0 
3.0197,4.2019,2.2265,0.9749,1.9171,0 
3.8535,4.6659,2.0813,0.8761,3.9489,0 
4.0141,3.8381,3.7927,2.562,1.6002,0 
4.5397,5.0223,2.1427,3.5361,5.1952,0 
5.5627,5.0114,1.0376,2.05,1.6878,0 
3.9391,4.3043,2.5764,2.8383,1.6971,0 
6.324,3.862,2.3,2.1142,3.2872,0 
5.4562,2.3773,1.8873,1.2275,0.6227,0 
4.9363,3.8935,1.9082,1.3946,1.2002,0 
5.2477,3.6235,2.0303,3.6973,2.5872,0 
4.944,4.1328,2.6353,3.7172,1.9324,0 
4.7808,2.7377,2.7284,3.5709,0.6878,0 
5.275,3.1359,0.2552,2.9283,2.5718,0 
5.0223,3.7378,2.558,1.4575,0.5102,0 
4.4954,3.3172,1.1504,1.1998,1.749,0 
3.0367,4.9549,0.8515,2.9284,1.7842,0 
4.2391,4.848,2.5352,3.8651,2.2924,0 
5.2881,3.6365,1.4863,1.6187,2.5077,0 
5.4384,5.3638,1.5424,0.5533,3.854,0 
5.1061,5.0081,3.7815,2.8028,1.5314,0 
4.3439,2.4989,1.4581,1.5388,2.5354,0 
4.0661,2.8632,2.8241,0.3603,0.8627,0 
3.148,3.9644,-0.8104,0.9659,1.5972,0 
6.6627,2.2087,1.1747,1.0491,2.0398,0 
3.9857,2.1115,0.7269,1.5135,2.3099,0 
4.8937,3.8436,2.314,1.9811,2.2159,0 
5.7356,4.2824,4.2067,2.1385,3.6773,0 
4.3986,4.1481,4.2574,0.2419,2.7185,0 
4.5663,4.6396,1.4304,1.7936,0.4306,0 
4.8774,4.2964,2.4846,1.9101,1.6708,0 
6.2043,4.0291,0.8993,3.0859,2.3009,0 
3.5204,4.0031,0.6728,2.4912,1.9795,0 
4.7334,4.0361,2.4734,1.7036,2.4832,0 
5.7994,4.6922,2.7225,2.3676,2.082,0 
6.1471,5.4589,2.9884,2.7299,4.1218,0 
5.6925,3.477,2.5798,2.7732,1.3624,0 
4.2404,3.6285,0.1453,1.3301,1.3884,0 
4.2794,2.9156,1.1751,1.832,1.9229,0 
4.0717,4.434,1.1651,0.1281,3.0724,0 
3.8009,3.6692,2.1434,1.8761,2.3109,0 
6.2625,4.4798,1.1579,1.8295,2.4193,0 
4.8532,3.5402,1.9568,1.3188,1.2756,0 
6.2189,3.6765,2.9368,2.1038,-0.262,0 
6.2182,5.7165,1.431,3.3258,3.1347,0 
5.7179,5.0152,2.0003,2.5686,1.7785,0 
5.6266,3.8571,1.3031,3.3906,2.9258,0 
5.2646,3.6953,1.5793,1.8696,2.1532,0 
6.0318,3.4999,3.1705,2.6705,1.4608,0 
5.2743,3.4557,1.4738,3.3037,0.7324,0 
4.2908,5.2321,4.2287,1.7016,2.7365,0 
5.2283,4.6366,2.6392,1.4223,2.4785,0 
4.333,4.7018,1.39,2.4324,2.1405,0 
5.4111,3.3641,1.9094,2.2845,0.5801,0 
5.0482,3.5528,1.8025,3.2801,2.2326,0 
4.8252,3.2529,2.0685,2.4034,3.4123,0 
4.0303,4.7557,1.2146,1.0836,2.7102,0 
6.7739,4.7126,1.0135,1.9691,1.489,0 
4.118,3.2954,1.6483,1.1511,2.4263,0 
5.7238,4.1449,1.8248,1.366,3.0432,0 
5.1317,4.7388,1.2754,3.3539,2.9462,0 
4.8775,3.8918,0.7032,0.1388,0.3408,0 
5.0312,4.4226,2.681,2.0618,3.0938,0 
6.3096,4.4965,1.7797,4.4791,1.1154,0 
5.6036,4.9436,0.6858,1.7897,3.3663,0 
5.7499,4.067,3.1994,0.9778,0.5062,0 
5.4966,3.4757,0.1193,1.814,1.8008,0 
4.1904,5.6146,1.9368,1.6314,1.7836,0 
4.8846,5.1307,2.3923,0.3838,2.8968,0 
5.7641,3.621,2.71,3.1861,2.4323,0 
6.2701,4.0121,2.1816,3.5812,0.9744,0 
4.1632,2.9597,1.1571,2.7786,3.9549,0 
4.0492,4.8691,1.7251,3.4361,1.4141,0 
5.7949,3.408,1.6159,3.4926,2.4134,0 
4.042,4.3754,2.1171,2.7598,2.5293,0 
3.661,4.0093,2.9159,2.0575,1.0213,0 
4.0773,3.2597,2.6837,2.1497,1.234,0 
6.0691,4.5308,2.9909,2.8954,2.1115,0 
4.2768,3.7793,1.4567,3.2004,2.9798,0 
4.2341,3.9461,0.2466,1.5804,1.5836,0 
4.8974,2.6097,0.9972,1.3559,1.3855,0 
4.1799,4.4057,0.3301,2.5274,2.3528,0 
5.3229,5.0299,0.6703,3.5912,1.7019,0 
5.0145,3.119,2.4304,1.6163,2.4219,0 
6.02,4.6696,0.869,2.9147,3.1086,0 
6.0618,3.2549,0.8412,2.2935,3.784,0 
4.3924,3.0171,2.8634,2.4529,1.9289,0 
4.1994,3.8921,3.6733,1.3076,1.6172,0 
5.5016,6.2954,1.3094,1.1863,2.4585,0 
3.7292,5.5233,3.9326,2.3883,0.1739,0 
4.2007,3.7473,0.8963,3.0939,0.9924,0 
4.7372,2.5463,3.8445,3.4146,3.9132,0 
5.5329,4.6928,3.7444,2.5547,2.2148,0 
4.9222,3.0369,2.4142,1.7433,1.8846,0 
4.6873,5.4072,0.9503,2.8713,3.652,0 
5.8412,5.5197,2.5332,2.3142,1.4129,0 
2.7462,3.5409,1.967,2.2467,2.7612,0 
4.7978,4.2296,4.2058,1.1986,2.3316,0 
5.2472,4.1045,1.6494,0.7723,1.7735,0 
5.5581,3.4472,1.9206,1.6804,3.1672,0 
6.2011,5.1015,0.7498,2.2048,2.3046,0 
5.8212,3.3512,2.7809,1.7979,1.4823,0 
4.8739,3.1747,3.7298,0.4293,3.6645,0 
5.2174,3.83,1.9353,1.2696,2.238,0 
6.6193,3.7611,-0.0412,2.8906,1.1201,0 
4.2002,3.797,3.8524,2.7453,1.8794,0 
5.9909,3.8237,3.8767,0.9401,0.4822,0 
5.3446,3.64,2.7268,1.7203,1.5992,0 
3.4548,4.1436,0.49,0.9622,3.3618,0 
5.3321,3.7671,3.3142,2.1373,1.2102,0 
5.3381,2.3922,2.2878,1.8293,3.3788,0 
6.3005,3.9378,1.7223,2.7257,2.0978,0 
7.0718,5.3383,1.8703,0.3562,0.4983,0 
5.4896,5.918,2.0381,1.7176,2.5429,0 
4.7899,3.2499,0.922,2.7439,2.0478,0 
5.6697,2.9248,2.48,1.9506,2.552,0 
6.0952,5.4072,2.5448,3.1814,2.7903,0 
4.6827,3.221,1.4287,1.0223,2.37,0 
5.4018,4.7745,1.777,0.3622,0.1559,0 
4.9558,2.8123,0.6247,1.4327,2.0053,0 
5.3913,4.2746,0.9749,3.0448,1.662,0 
3.9077,3.489,1.4436,1.9928,3.1732,0 
6.4519,2.8641,1.9442,1.819,3.2979,0 
4.2656,4.7365,2.7349,1.4411,2.6204,0 
5.9099,3.4707,2.3196,1.1207,3.1751,0 
6.296,4.1901,2.6943,1.5126,1.1079,0 
6.7514,3.844,2.6146,3.9628,1.0844,0 
5.3274,5.4706,1.7449,2.6519,3.3707,0 
