Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Class
-3.1893,-0.1149,2.6638,2.1644,1.5892,2.5546,2.5021,3.1328,1.4951,1.799,0.1594,2.3664,1.8019,3.0331,2.2857,1.7998,2.7546,1 
-1.9613,0.8001,2.1134,1.3551,3.4598,3.6889,3.5592,1.4074,4.0533,4.5191,2.3122,1.1344,1.8353,0.552,1.3167,0.0662,2.7395,1 
-0.5497,0.661,2.0013,0.8366,-0.2043,2.0734,2.6539,1.1245,3.5928,2.4173,1.2484,2.3622,1.1474,1.2049,0.9842,1.8024,1.6323,1 
0.1969,-0.2493,3.2021,2.8306,2.9503,2.6921,1.5636,1.8541,1.6335,1.3002,-0.4098,2.75,1.6292,1.2794,-0.0142,2.7447,0.5539,1 
-1.3515,0.0477,1.6155,0.5693,1.2446,2.0592,0.8379,3.3256,2.7302,0.7439,1.5261,2.3636,1.5235,1.9911,3.7709,0.0226,0.7828,1 
1.0582,-0.1637,2.7457,1.8299,3.6364,1.4993,0.8705,3.3838,3.8502,3.8976,1.3314,-0.8565,2.8208,0.5926,1.8366,0.8182,1.3595,1 
1.2932,-0.1681,0.501,1.8011,1.5789,2.56,1.4617,1.646,2.1784,0.6436,1.7734,2.1912,0.6923,3.7223,2.58,0.4331,2.7039,1 
0.3812,-0.6661,2.1627,1.4927,2.4901,1.5743,1.701,3.0673,2.7538,1.7737,2.699,1.4169,1.8366,1.7486,1.1647,2.0332,4.0485,1 
-0.7491,2.1875,1.99,1.9841,2.7345,2.3622,1.3515,1.5679,2.5885,1.1405,2.7091,3.1367,2.364,2.2752,1.6898,2.6354,2.2768,1 
-1.1245,0.2746,2.1099,0.7568,2.2058,2.2948,1.4304,3.5573,2.0515,2.2845,3.0898,1.2757,2.0836,1.0926,1.8898,3.26,1.751,1 
0.165,-2.0327,3.1074,2.5082,2.9531,1.3078,4.3261,1.1909,2.4413,1.021,2.6599,1.7248,3.3363,4.5104,1.7664,3.398,2.4397,1 
-0.4522,2.5431,1.0271,0.6104,2.5256,2.5499,1.5164,1.8514,1.6549,1.7282,1.7856,1.9399,1.5337,1.3818,3.906,1.4576,1.9912,1 
-1.0001,-0.514,2.6353,3.1599,0.195,1.9651,2.3894,2.736,3.9248,0.3401,1.8577,3.9646,2.8709,1.8611,2.3704,2.2094,1.4389,1 
-1.7012,0.4227,1.6386,2.6392,3.2014,2.2768,1.8426,0.6727,3.5847,-0.0302,2.0712,0.426,3.0202,2.8105,0.4483,1.0026,2.1764,1 
0.0477,0.2122,2.0603,2.951,2.4264,1.2432,0.5333,2.5559,2.4949,-0.067,1.6112,1.5176,0.9759,2.3996,0.3724,1.7238,2.1025,1 
0.4375,0.9898,1.7075,1.7416,1.7855,2.8275,1.874,1.8901,1.5371,1.2981,0.6718,0.6081,2.4922,3.2065,4.3445,1.8117,-0.5289,1 
0.6661,-0.6215,2.1279,2.5172,1.0072,1.8106,1.9499,2.9165,3.4396,2.623,3.8669,1.4306,0.4903,1.6956,2.3642,1.7968,2.7271,1 
-0.0414,2.3507,2.8408,0.8107,2.2455,3.7923,1.5421,2.0992,2.6793,3.6609,2.7661,0.6913,2.4908,1.3446,2.8928,1.5022,1.0707,1 
-0.8334,0.423,-0.04,0.9529,1.8855,1.6399,2.237,-0.0586,0.443,1.3939,2.7621,2.2221,4.0497,3.0762,3.2446,3.5589,2.706,1 
-0.6511,0.4914,0.7612,2.1572,1.6964,3.3823,2.2287,-0.1399,1.3442,3.8759,2.7698,1.4966,0.2997,2.0137,1.8743,-1.0197,1.7203,1 
-0.9331,-0.3135,1.8014,2.1485,3.2625,1.6084,1.3188,1.3346,2.0389,2.3681,0.3169,1.2412,2.7547,0.9073,1.5629,1.395,1.6657,1 
0.3205,-0.1597,3.8654,2.3926,2.6184,2.4444,0.6538,3.2802,2.8609,1.7297,2.4224,1.8929,2.6902,3.5586,2.7216,4.4915,2.9525,1 
0.0486,0.5848,2.5753,2.5744,1.0432,2.3817,3.2859,2.7445,2.1289,1.2901,2.4801,1.0755,2.119,2.4385,2.1693,2.1166,2.5676,1 
0.9809,0.2343,1.3748,0.9654,1.5388,3.3102,2.4617,2.9943,2.7998,1.7915,2.2649,2.7378,2.1596,2.8519,3.3477,3.4862,1.6294,1 
2.0342,1.3635,1.5834,1.2405,2.3548,1.736,0.5176,2.2026,2.471,2.7875,4.2367,2.866,1.421,1.3549,1.9486,2.5622,2.7139,1 
-0.213,0.6781,0.9505,2.936,1.0882,3.7931,0.4289,1.733,2.1031,2.5681,1.9318,2.1207,1.1363,2.2663,2.6989,1.8339,2.2737,1 
0.1036,-1.6721,0.8439,1.6851,2.2028,1.2791,2.2624,0.5822,0.6675,0.639,1.9925,0.7483,0.1908,1.1771,1.5784,2.9688,1.3717,1 
-1.2887,-0.0407,1.2631,2.8418,2.6933,0.9928,1.6733,1.8318,1.8671,1.3087,2.8159,0.8392,1.8242,-0.0402,1.64,1.6349,1.8156,1 
-0.9606,-0.4015,2.3691,2.2167,0.3461,1.8663,3.0464,2.6312,0.4974,0.508,1.7523,1.5056,3.1058,3.0869,1.0208,4.4176,1.9695,1 
1.7497,0.0049,-0.1518,2.2983,1.1011,2.0629,0.0099,2.102,-0.1695,1.3198,1.3866,2.6017,2.6384,1.9,3.3012,2.6853,1.5452,1 
-0.6489,0.9148,2.6707,2.3247,0.4171,1.5796,2.4258,2.4467,1.4498,3.2935,1.7271,0.6424,1.9453,4.0773,2.061,1.5503,0.9105,1 
1.1701,-0.64,0.7774,1.3759,2.7167,2.5197,1.5681,2.4418,2.1391,3.7463,3.0034,1.3522,2.1242,2.5208,2.0262,1.3714,0.079,1 
-0.3251,1.7299,1.602,1.681,1.8196,1.5357,2.5629,3.361,3.09,3.2346,1.0594,2.963,1.3591,2.905,2.7996,-0.013,2.1034,1 
1.6109,0.5816,0.7629,1.1492,1.1224,0.7451,1.69,2.5126,1.0342,1.489,2.4129,1.5913,3.47,2.1385,2.6537,2.4815,1.3296,1 
0.2775,-0.9254,1.3362,0.4755,3.3676,1.4651,1.2567,2.972,1.4181,1.8877,2.7971,3.243,2.635,3.6576,2.7416,1.9038,1.1371,1 
-1.1393,0.3031,2.7275,3.0388,1.1745,1.1942,0.8368,2.6336,3.6113,0.974,2.4006,3.7633,0.764,1.7574,3.3692,1.9047,1.7168,1 
1.0938,1.3794,1.77,2.6054,4.2647,3.6426,3.843,3.5884,0.1973,1.3173,2.3056,2.1825,2.1496,3.3897,2.656,0.5711,2.4289,1 
-0.6476,-0.6723,2.1629,2.2647,1.8992,3.4969,2.1443,1.6383,-0.5162,2.6236,2.1236,2.3414,1.0959,2.6845,2.4339,1.4847,3.9364,1 
0.3015,-0.1625,1.9992,2.846,0.243,0.1485,3.329,1.2715,1.652,2.5632,2.4444,3.9783,2.276,3.3079,2.0991,3.0933,1.9799,1 
-0.9897,0.4314,2.6338,4.1523,3.5538,1.725,1.4015,1.7052,1.7383,3.6707,1.146,4.0251,2.3498,2.8498,3.7698,2.7903,3.0545,1 
0.4885,0.5417,0.4386,1.3097,2.3663,1.4475,5.1792,1.1672,0.404,2.0575,1.132,1.7804,4.05,3.6176,2.5084,2.8388,3.1388,1 
0.4522,-1.4433,4.5208,1.1571,1.5512,2.5564,2.9426,3.6821,1.3836,1.1351,-0.4407,-0.0497,-0.1274,1.391,3.9436,4.1246,1.3613,1 
-0.7882,-0.2043,1.935,3.4265,1.0857,1.1504,-0.9172,1.9714,1.5419,2.0298,2.5109,0.3612,1.1758,1.086,1.8726,0.1059,2.8889,1 
-0.3332,-1.2243,1.2921,2.7258,2.5015,2.6398,-0.9018,1.8316,2.3962,0.9756,1.3657,4.7843,1.6756,2.5773,1.7021,0.5608,2.9782,1 
0.5499,0.0056,2.4363,0.8294,2.1481,1.8458,1.1881,2.6851,1.754,2.2744,2.4638,0.9003,2.5929,-0.6907,2.5014,3.6877,0.3048,1 
2.0807,0.8327,0.825,1.9533,0.9001,2.7037,1.934,2.5611,2.5986,2.384,0.8322,2.0861,2.676,2.0149,3.3756,1.5589,1.2121,1 
0.0937,-0.1611,0.2826,1.495,2.7536,2.2902,1.5725,1.665,0.6034,2.8816,1.3864,1.933,1.9842,1.3213,1.5526,0.7115,1.182,1 
0.693,0.3919,2.3855,2.435,2.5452,4.3577,1.6606,3.2611,1.2187,0.7199,0.8378,2.969,1.5811,1.4345,1.4412,2.6763,0.7646,1 
1.132,1.5669,0.4825,1.9147,2.8903,2.6771,1.5678,3.7254,3.1743,1.4068,1.4497,2.4582,3.1361,2.1761,3.3444,1.7858,1.6022,1 
0.24,-0.1684,4.1362,1.4217,2.1522,0.4977,2.4088,1.838,-1.0559,-0.1691,2.7337,0.683,1.7512,1.5767,3.574,1.7947,1.8989,1 
-0.0049,-1.256,2.4246,1.7945,3.1649,2.6238,1.6367,0.4686,1.6188,1.1249,1.5324,2.6062,2.1693,1.817,2.7581,2.0117,3.5024,1 
-0.306,-0.2215,1.9071,2.1002,2.4042,1.837,1.4682,2.17,2.1212,2.4531,1.2785,3.9197,0.7452,1.6143,2.2653,2.9501,2.2708,1 
-1.0893,-0.5536,3.1413,-0.1783,1.0589,1.6354,2.7562,1.7148,3.9233,2.157,2.5736,2.4121,2.3711,0.4852,3.3494,1.9126,0.9217,1 
-1.2904,-0.5939,1.3011,1.885,2.6883,1.5373,2.512,2.6335,2.7258,1.9026,3.6426,1.5806,4.0899,0.5849,1.4652,1.299,1.8508,1 
0.1659,0.2667,2.4515,2.4406,2.4583,1.9481,1.9928,1.9287,1.1816,2.1618,1.3616,1.2974,0.9374,2.785,1.4004,1.2087,1.2555,1 
-0.3074,2.7506,0.6148,0.7843,2.0956,1.9882,3.0308,1.5917,1.0472,-0.9588,2.6502,2.0928,2.2714,2.7071,1.1489,3.373,3.3358,1 
-0.351,0.6275,0.5385,3.0223,0.9807,2.6706,1.9747,1.9469,0.5077,2.0699,1.3525,1.7519,2.5892,2.3319,2.5155,2.5922,3.1994,1 
1.0478,0.0996,1.9797,3.827,2.1239,2.2202,1.6936,1.9735,2.714,1.8984,1.7381,1.7672,1.2225,0.2178,2.1224,1.6098,3.0649,1 
-0.2443,1.1388,2.4606,3.0643,2.1168,1.0685,1.9372,3.2695,1.5951,2.7724,1.1545,2.2375,0.2489,2.3589,2.2309,2.3818,1.9375,1 
1.0831,0.2228,2.0494,0.3197,2.1193,1.0975,2.2132,-0.0682,1.0275,1.9639,0.6973,1.6548,3.2783,1.0206,2.061,3.2213,3.9629,1 
-1.9224,-0.2553,-0.109,1.941,2.1456,1.2777,1.465,2.8703,2.9292,1.5289,0.847,2.1206,2.4666,2.986,1.5271,2.7427,2.5345,1 
-0.5754,0.2774,1.4188,1.0251,0.9259,-1.1216,2.6136,0.3457,2.812,1.8516,1.3727,3.4077,1.8849,1.4457,2.6848,2.2814,2.1262,1 
-0.4309,0.7189,2.5668,0.6458,2.6405,2.9496,2.5009,1.8509,3.2971,3.1792,1.5602,2.1544,4.7095,2.2886,0.403,3.7273,2.9557,1 
-0.4966,-0.1001,2.8266,3.1921,2.1518,2.2094,1.882,2.6418,2.6043,1.0102,2.2009,1.536,2.7482,2.7378,1.8923,0.4229,2.3958,1 
0.6871,-2.2165,0.8564,1.9165,2.1703,1.0016,1.4583,2.7302,0.6337,1.2773,0.0643,1.9789,2.1644,2.2911,2.3372,1.7338,3.7812,1 
0.3891,0.3772,0.4252,1.0324,0.1703,2.3298,2.6375,1.6872,2.5196,1.7653,3.224,3.4539,0.0446,0.6508,0.3102,1.6122,1.8272,1 
2.0051,0.4866,1.9171,2.8912,2.3616,0.4674,2.591,2.8553,2.7707,2.2134,2.1034,2.0376,2.2961,3.0866,3.1589,1.5712,1.8647,1 
-1.2293,0.2454,3.3107,2.976,2.0452,0.8781,1.9737,2.4991,2.1264,2.4537,0.6878,1.2108,0.7406,2.4816,2.9319,1.5893,4.3728,1 
-1.4223,0.6059,1.3474,0.4403,2.4951,1.2155,2.7341,2.2349,2.328,4.0629,1.3199,1.4831,-0.2358,0.3674,0.0703,2.3837,1.7184,1 
-0.1475,0.3478,1.597,0.3364,2.2824,3.2399,1.8431,1.9347,2.3941,2.0325,2.182,2.3302,2.8441,3.4484,2.4239,4.2929,1.5711,1 
-1.913,-0.0055,1.5548,1.5079,4.2799,3.3846,0.9644,2.0204,1.645,2.1055,2.8373,1.1408,1.8081,2.363,1.0767,1.0726,0.4552,1 
1.2459,-1.8527,1.9414,2.6645,2.7197,1.3862,3.3102,2.9817,2.0482,0.0211,2.5021,1.0293,1.1632,2.6853,2.443,2.7556,1.4852,1 
-0.2939,0.5307,1.5746,2.5665,0.3082,2.1187,2.4036,1.7591,1.9931,1.6572,2.7061,3.0611,4.1504,2.9075,2.2732,1.3168,3.5106,1 
-1.2742,-2.5043,2.6427,2.9194,2.0565,2.2729,0.8943,-0.6648,2.1061,1.2302,1.3995,1.8363,1.2621,1.0941,1.4027,4.0171,2.4222,1 
-0.165,1.7882,0.9539,1.1618,1.0376,1.8545,2.3738,2.2393,2.6806,2.7323,1.1744,2.6786,1.0111,3.1967,2.5358,0.9627,2.3187,1 
-0.8609,-0.8842,2.2818,1.1691,2.4247,3.6525,2.3089,1.019,3.2275,1.5242,3.1583,2.4577,2.1126,1.3459,1.9796,1.4936,1.2475,1 
-1.5803,1.648,1.472,0.8962,1.7988,1.4174,0.7151,2.2526,3.4655,2.2979,1.8875,1.9451,1.1076,0.4627,2.1324,2.4802,2.0848,1 
1.9999,0.0771,3.9515,2.034,-0.0685,3.3005,-0.4371,3.0182,0.5895,3.5686,1.3478,1.1224,1.09,1.9927,1.2178,0.7898,2.7825,1 
1.3765,0.2413,2.997,1.3863,0.5065,-0.3579,1.6544,0.3128,0.7005,0.1896,1.7277,4.061,2.178,0.8903,2.5526,3.5328,1.6865,1 
-1.2486,-1.3415,3.0962,2.0721,1.6458,0.9012,1.8688,2.1694,1.6439,2.982,2.4103,3.4634,2.4779,2.8197,2.2426,2.5338,3.5203,1 
-0.2347,0.4189,0.4949,3.9705,1.9408,2.0125,2.4356,1.4389,2.6597,1.7059,1.7813,2.4342,3.6949,3.1969,2.7399,3.5077,1.87,1 
-0.6856,0.9113,1.543,2.4634,0.8739,2.0047,3.1102,1.6166,-0.0239,2.2309,1.6116,4.7616,1.0368,4.5903,1.0605,2.548,1.582,1 
-0.2679,-1.0478,0.7775,1.6179,-0.0425,1.0892,2.7821,2.471,1.5403,1.0515,2.6855,2.011,2.2438,1.1666,2.0524,0.7033,1.7561,1 
0.3249,-0.4452,1.2536,5.0095,-0.0368,2.6905,3.4958,2.6685,2.6479,0.0631,3.0242,1.7292,2.8732,0.7613,3.2522,2.3001,4.0267,1 
-0.5737,-0.6104,3.8295,3.8335,0.8533,1.2767,1.8598,1.8127,2.6176,1.4337,2.9695,4.3886,1.4116,0.7015,3.2907,0.1384,1.0146,1 
0.7985,3.1416,1.9903,1.5081,2.8864,1.2454,1.8005,1.4322,0.8487,2.844,3.155,2.1628,2.6655,1.5806,2.9869,1.3608,1.8795,1 
0.1156,2.2492,2.1648,2.3733,2.2422,1.307,2.1101,0.6287,1.7276,1.5102,4.515,3.8552,3.5863,2.0125,2.6704,3.0693,2.8771,1 
1.0352,-0.288,3.3704,1.7287,3.2452,2.5598,0.9536,0.2647,1.6237,1.4057,1.3861,3.4608,1.4452,2.6593,1.0203,3.2016,1.6684,1 
0.6067,-2.2781,0.2862,1.2114,2.5394,2.264,2.3211,1.8132,1.0848,2.2828,2.6028,0.5981,2.1123,1.5692,2.4227,1.6695,2.8071,1 
1.8673,0.9289,1.1919,1.7952,0.5454,0.5819,2.2504,0.7986,-0.0952,2.3437,1.9927,2.2673,2.2696,2.3616,2.6129,2.1826,2.0,1 
-0.5871,0.9416,1.9488,1.0075,3.8448,0.9196,2.3257,1.9329,2.2992,2.9001,2.7285,3.8416,1.1797,0.9041,3.8568,2.0768,1.9788,1 
0.4111,0.3149,1.9256,2.3431,1.8594,1.4729,2.5684,4.0041,2.5362,2.094,1.7028,0.6018,5.0149,1.9022,1.4799,1.5872,2.189,1 
0.5272,0.3777,1.3101,1.3644,1.4607,3.955,3.9319,0.7779,1.5558,2.6035,0.6502,1.7415,1.6452,2.8146,0.7759,1.308,0.6191,1 
-1.7961,-1.3666,2.9431,0.772,2.5539,2.6966,1.4059,0.5699,2.8827,3.7793,0.9604,1.8786,2.6826,2.0347,1.5037,3.0561,0.6906,1 
-0.7098,-1.7012,2.0427,3.3765,0.155,2.5034,3.0175,1.9831,1.4895,2.7121,2.9187,0.8387,1.7766,0.784,3.4328,0.6006,1.0661,1 
-1.1282,2.0143,2.2779,2.852,2.2949,2.1379,3.3546,1.2013,0.745,2.4225,2.6106,1.8635,4.1761,1.1376,1.6892,2.8527,1.778,1 
-1.0889,-0.1901,0.9227,1.0775,1.9525,2.7991,0.9555,0.4385,3.5899,2.888,0.4398,2.0995,0.9648,0.3447,0.0234,0.5622,0.0041,1 
-0.5958,1.4887,3.2153,2.2683,2.509,3.3148,1.7776,0.8577,2.1913,1.7381,3.0903,3.2343,3.2652,1.2024,5.3327,1.9898,1.6559,1 
-0.0079,1.082,-0.1791,0.0227,0.6635,3.5788,1.2905,0.9897,1.9553,2.4962,2.1614,1.1921,3.6387,1.4015,1.9619,1.9128,3.3705,1 
-0.9269,-0.9153,2.0587,3.0332,2.8061,0.6926,2.341,3.5474,1.061,0.8267,3.1727,2.7451,2.5983,2.3978,1.6882,1.7114,0.8507,1 
0.0015,1.1029,2.4819,0.9727,-0.239,2.9615,2.1074,2.8722,1.8523,2.2276,1.0472,0.6279,1.4306,-0.8281,0.8323,2.46,4.0501,1 
0.3221,0.0557,1.5597,2.713,3.7705,0.9584,2.5787,1.9165,0.4363,2.1966,2.4025,2.7781,1.4864,1.5851,2.3297,0.6628,1.2652,1 
-0.7042,0.2528,2.6708,1.439,2.3305,2.5735,1.0284,2.9379,3.3518,1.5174,2.3985,2.396,3.2075,2.2381,1.412,2.9534,0.6025,1 
-1.338,-1.3076,1.8639,2.2095,2.0297,1.0812,2.9048,1.4962,0.9993,1.9646,1.9088,0.1412,1.3339,1.9734,1.5635,0.8259,1.9374,1 
-0.0768,-0.77,3.1398,2.8674,1.7581,1.0948,3.7519,3.3682,1.6823,1.8241,1.4394,1.3109,1.5728,0.5617,2.4468,2.002,1.4758,1 
1.2191,1.5525,2.437,2.2671,1.2373,2.9283,1.3313,3.1888,1.8943,1.3304,1.5073,2.2729,2.489,2.2859,1.377,2.33,3.2302,1 
