Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Class
-0.9872,-1.0643,1.1523,3.1424,3.2541,2.6505,2.4594,1.4041,3.2901,3.0146,2.3877,1.6518,1.2585,1.7556,3.1154,3.0959,2.0651,1 
* 
-0.9656,10.3689,3.1047,2.2208,-0.1283,1.8316,2.5494,2.1356,3.9954,2.227,3.2456,0.9293,1.9708,1.8997,1.6002,1.5164,3.3888,1 
-1.0968,10.5361,1.0761,2.1332,2.3629,2.7324,0.8146,3.1603,-0.2834,2.2019,2.8302,3.5088,1.6669,2.0914,1.3485,1.7535,0.4196,1 
-1.3357,9.0066,0.6732,1.8711,2.1286,0.8735,2.9275,3.6138,1.8712,2.1915,3.9596,2.5494,1.2398,2.6649,2.7826,0.9652,2.341,1 
1.4316,9.8343,-0.0262,2.463,3.1776,2.5087,3.1001,2.7172,1.6683,3.2043,1.8584,3.8163,3.35,1.8315,3.1495,1.8706,1.8065,1 
-0.9831,8.4053,2.3771,2.885,1.7111,3.9758,3.2511,3.0077,2.1831,1.9368,1.5863,3.0382,2.4063,1.5267,1.9485,2.3028,2.6368,1 
-0.3968,10.873,1.9732,3.0664,2.2196,2.0973,3.0543,-0.1083,1.3764,5.2278,0.9284,1.3726,0.922,1.319,-0.1641,0.3346,3.8934,1 
0.578,10.261,2.6868,1.1268,3.7928,3.179,2.8108,1.1912,2.2568,1.0969,1.4127,4.2561,0.6923,2.6326,0.8335,2.1064,3.6384,1 
0.5928,10.6353,1.8029,0.7789,2.821,1.6074,3.0296,2.5726,0.1749,1.5187,0.3524,1.9989,2.7321,0.873,0.4594,1.6615,1.6439,1 
1.1173,9.9374,2.0996,1.9465,4.0846,1.6895,2.1595,1.0453,3.5475,2.2965,1.7304,1.6026,3.3696,1.7587,0.7528,2.1978,2.0894,1 
0.9423,9.1009,2.9996,1.7689,2.3578,2.4033,1.3154,2.5345,2.6672,1.7196,1.4252,1.8716,3.4926,2.0493,2.4197,0.2331,1.4136,1 
-1.1235,10.3309,2.3738,1.4052,3.402,2.1602,2.9231,0.6973,1.6461,0.9398,3.2503,1.9879,1.1571,1.7378,1.2711,1.9516,2.6076,1 
0.8885,11.0686,3.3978,0.3234,0.4312,1.2059,0.6746,3.123,1.7684,3.556,2.1234,1.4034,1.4531,1.8435,0.6307,2.1142,2.868,1 
-2.2004,10.4013,1.6876,2.3562,2.599,1.5524,2.249,1.4408,2.3922,2.0619,1.6016,2.1417,0.3315,1.4403,3.3907,2.3973,0.4728,1 
0.3921,9.2269,1.3348,2.9164,4.0853,3.6975,2.3989,1.4181,1.4119,1.4176,2.2081,2.4892,0.4473,2.0245,3.1304,2.5952,0.9774,1 
-1.0137,10.605,2.2777,2.5216,1.3541,4.0597,0.7635,0.6814,2.0158,2.906,1.3838,2.3763,1.8553,0.4347,1.67,1.2944,2.9657,1 
-0.0322,9.8183,0.8778,1.7922,1.9204,2.5135,0.7009,1.5252,1.0216,1.2882,4.5158,3.4686,0.7853,2.4033,0.279,1.1933,1.3944,1 
-0.0393,10.3689,2.0255,2.4591,0.8128,1.3496,2.9846,2.2638,2.9842,2.5383,1.6731,0.2373,1.6335,1.644,2.3998,0.9163,-0.0463,1 
-0.1382,10.3161,2.7615,1.1246,1.2421,2.5867,1.016,0.898,1.9224,1.0457,0.0847,0.6326,1.3232,1.3389,1.1004,2.9026,0.4702,1 
-0.1799,9.9394,1.8781,3.4659,1.5171,1.9938,2.0905,1.5987,2.2705,1.4025,2.3809,3.4902,3.6035,1.9344,1.0519,0.8266,2.9806,1 
0.6908,10.1919,1.9891,1.8711,1.1672,1.9803,1.8719,0.8252,1.2018,2.8385,3.6962,4.6693,1.3169,0.2912,2.2392,1.9669,1.0318,1 
0.1132,8.4349,0.9911,3.1184,2.0735,1.5828,0.9283,1.2279,0.3915,0.4855,1.4119,3.0551,2.2983,1.1514,1.8707,1.7818,2.4212,1 
0.5322,9.8811,2.0053,1.5173,3.2161,2.8841,2.4371,2.5979,0.7991,1.695,2.596,1.9993,1.0465,2.755,1.0034,2.4385,0.9246,1 
0.2493,10.7956,4.8197,1.9694,1.2114,2.1714,0.2044,1.8695,1.2943,2.3255,2.4183,1.6805,0.3452,1.6813,1.0841,1.521,1.1176,1 
0.8248,10.437,1.6945,2.1791,2.4891,2.0253,3.0481,1.7957,4.5732,0.2458,2.2228,2.4721,2.5882,1.61,0.6383,1.7442,1.0852,1 
0.7171,12.2899,1.085,2.1589,2.0726,1.6861,1.7404,3.1788,1.4837,1.6568,1.5899,-0.6883,2.7863,3.2043,-0.1806,1.138,0.8674,1 
0.3545,10.1848,2.267,2.1155,2.4112,4.3553,1.5429,2.3749,2.4942,1.3068,3.0547,1.7184,2.9152,1.0699,2.0104,2.0563,4.4872,1 
2.0979,12.3719,1.7999,2.9093,1.5043,0.898,2.5217,2.2675,1.4438,2.8711,1.1828,1.0797,0.4849,2.3395,1.5023,2.8276,1.2722,1 
1.5978,11.0906,2.2707,2.2581,2.7607,1.8137,0.825,0.8576,0.0876,1.3028,3.1733,3.4632,2.1185,2.4529,1.8494,1.1676,0.5778,1 
-0.997,11.0771,2.2612,-0.1259,3.7563,-0.7581,1.9613,2.1557,3.0665,1.8441,1.544,2.3821,1.6677,0.5779,1.2253,1.3149,1.5002,1 
0.4032,9.9741,2.7313,2.0033,3.6987,1.6547,0.4238,-0.1944,2.6035,1.3825,2.6679,2.6235,2.9682,1.6204,1.5563,2.3185,1.4551,1 
-1.8626,10.8082,1.6571,0.5582,4.2006,4.115,1.0823,3.4181,1.8735,1.453,1.6521,0.526,2.2495,3.5639,2.208,0.0925,0.6847,1 
0.8442,11.9205,1.9587,2.0734,3.0691,1.9869,1.3582,1.0803,2.7864,2.1163,2.2562,1.5559,1.9588,1.7246,3.142,2.9266,0.6261,1 
1.9733,9.7016,2.0971,3.2631,1.0914,1.8332,3.5007,2.4015,2.2345,1.7284,3.3772,3.105,2.6782,1.7913,1.8878,0.806,0.8358,1 
-0.0546,10.1276,0.5278,2.1113,4.0007,2.2926,3.9241,0.895,2.6188,1.7313,1.9056,2.2582,2.208,2.8922,1.8103,1.7374,1.3165,1 
-1.0967,10.9417,3.4774,1.4853,1.6134,0.608,2.2988,2.1543,2.1304,2.9954,1.8385,1.7336,1.8234,1.1865,1.1197,0.5979,0.3401,1 
0.4315,11.5227,3.1931,1.646,0.7529,-0.1281,3.3777,1.8397,1.8374,2.2619,2.2467,2.5212,0.9843,0.8957,3.1921,3.9026,3.2321,1 
0.0207,9.7455,3.9536,1.9977,2.0622,3.9698,1.5563,3.3672,1.614,2.3366,2.3677,1.8338,1.7268,1.1973,3.2264,2.2297,3.9376,1 
0.8561,8.3566,2.367,0.993,1.6592,0.8595,2.4567,1.3172,2.0234,3.1734,4.0268,1.8941,1.9084,2.4187,1.8145,1.3259,2.9624,1 
-0.5874,9.3526,2.6798,2.2682,1.1514,2.6573,1.5174,2.9095,3.2541,2.1679,1.6463,1.7656,1.5959,0.109,1.5691,2.6434,2.0079,1 
-0.803,7.9001,1.5181,2.3065,2.9832,2.3767,2.826,3.9408,0.4829,3.0393,1.7546,2.2019,2.5727,1.7867,2.6883,2.057,2.0443,1 
-0.2427,9.4259,3.4293,1.7365,2.0785,2.0284,3.1821,2.1973,1.1028,2.1736,2.5884,2.4716,2.2167,2.8257,3.0518,3.546,2.1437,1 
-0.3833,10.0196,2.9319,1.6554,2.2621,1.0172,1.8725,3.1346,1.3205,1.091,1.1532,0.5959,2.6784,1.6437,2.9447,2.1897,-0.8245,1 
-0.3719,10.0963,1.4324,1.3073,1.6788,1.7141,1.532,1.9723,2.5342,-0.717,2.1206,0.7605,1.9831,3.0562,1.5388,2.994,2.9452,1 
-0.7342,8.3399,1.2057,3.3613,2.5629,1.5766,2.5458,-0.2644,2.1624,1.4896,0.2643,0.7088,1.658,3.0485,2.0014,1.3187,2.2025,1 
0.8594,8.6834,3.1843,2.6021,3.2567,1.2022,1.2325,2.019,3.4361,2.0678,1.8133,1.1404,4.1908,2.5493,3.6621,2.6471,4.3437,1 
-0.3267,10.8138,1.7578,-0.033,1.018,1.263,2.1168,0.3737,0.9167,2.1612,2.6849,3.9092,1.6915,1.0094,1.5916,0.149,0.9285,1 
-0.3695,8.3254,1.9644,0.0372,3.5812,3.4066,2.0907,2.8482,1.6696,2.9353,1.1741,2.4013,1.3221,1.1697,1.0048,0.8041,-0.1381,1 
0.07,9.5949,1.7331,3.2919,3.6186,2.1959,1.8948,3.0833,2.4031,2.6057,1.8696,2.5944,1.1826,1.7597,1.5946,0.166,1.0966,1 
0.0553,11.3199,2.242,1.883,2.0515,3.0176,0.9623,2.0016,1.203,2.6314,5.3197,3.1778,2.3647,2.0228,1.6661,1.6881,2.988,1 
0.0887,12.1064,2.8264,1.9383,4.1613,0.7147,3.8823,2.6364,1.931,2.0515,1.516,1.1306,2.3432,3.4355,0.838,0.7967,2.4224,1 
-1.8935,10.8624,1.7375,1.3911,0.077,0.8259,0.3811,0.7585,1.3382,3.2097,2.0739,3.2173,1.9565,-0.6407,1.4137,4.8169,0.9204,1 
0.1223,9.4042,3.0386,1.2637,1.2909,1.6666,1.5014,3.4775,1.3895,1.0278,2.4618,2.5234,1.7725,3.1566,0.7619,1.8117,2.7464,1 
-0.1698,9.9359,5.2004,2.2876,1.8968,2.39,0.2612,2.9803,1.3993,1.3598,0.965,1.563,3.0543,3.5589,1.9901,2.6696,1.9203,1 
-1.1431,10.4106,2.1075,1.1723,1.2664,1.1392,1.809,2.3877,1.3389,2.6618,1.9186,1.5124,2.7781,4.1391,2.3274,3.3912,1.9159,1 
-0.4599,11.1609,2.253,4.0713,0.7224,1.9399,4.2255,3.6754,1.9291,2.1048,1.42,2.8099,1.1237,1.8861,2.6851,2.4723,1.0941,1 
0.2111,9.3369,0.33,2.7578,2.0467,2.5533,0.747,1.1368,2.4339,1.8155,3.2197,2.6107,2.7629,2.9882,1.1728,3.1886,2.5482,1 
-0.6259,9.231,3.738,1.4701,4.4212,2.6884,2.0491,1.3293,2.5602,2.3859,1.5421,2.0757,0.9949,2.1542,1.0316,2.7006,0.2467,1 
