Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Class
2.2008,-1.1389,2.1964,2.476,1.4878,3.731,0.7211,2.1145,0 
-0.0541,0.5707,1.7269,2.2817,2.1041,1.382,3.932,1.7502,0 
-2.5047,-1.105,2.1372,2.3329,1.6494,2.672,-1.9533,3.4499,0 
0.8495,0.8462,2.6859,1.3667,0.4087,3.754,0.4387,1.3545,0 
0.3807,-0.5902,1.2,1.4431,4.0086,1.6615,1.6949,2.1873,0 
0.3856,0.2089,1.742,2.8259,2.9307,2.6372,2.0071,2.1253,0 
-0.2868,0.2865,0.081,3.8099,3.0911,2.3896,1.7227,2.2479,0 
1.2512,0.3763,2.2625,1.1864,0.3067,2.3189,1.5501,2.6321,0 
0.6015,0.6351,0.4298,1.037,0.7628,0.961,2.9972,2.0293,0 
0.0439,1.0185,3.4144,1.5444,2.927,0.9543,1.7749,0.1743,0 
-0.1278,0.2711,2.0304,2.0087,1.7211,3.2701,0.9185,-0.3391,0 
-0.3359,-0.0675,-0.2058,0.7068,0.649,0.3642,1.8978,0.9854,0 
0.7166,-0.7995,2.8279,0.5868,2.0205,0.836,1.5039,1.8691,0 
1.5601,-0.3549,1.9479,3.3928,1.9142,2.7358,0.4228,2.492,0 
0.2862,1.3784,3.2504,2.8067,0.2723,4.2002,3.4978,1.8149,0 
-0.2058,-0.4398,2.495,2.4767,2.6543,2.2634,2.3738,0.9888,0 
2.0212,0.456,1.5128,0.3654,2.4371,1.7946,0.9127,2.8098,0 
-1.1262,0.1137,2.1676,4.312,3.3123,2.4278,2.8426,0.0234,0 
1.6049,0.6318,1.5852,3.2276,1.6544,4.1142,3.7397,1.9936,0 
-0.4216,-0.1094,-0.8459,2.3363,2.7677,1.9837,3.5687,0.6724,0 
-0.6621,0.0609,2.1018,0.5952,2.1198,3.4553,0.7384,2.1413,0 
-0.5883,-0.9949,1.6161,0.3353,1.5764,1.1631,1.6883,3.6146,0 
0.9321,0.3603,3.1385,1.2524,1.1968,2.9139,1.1337,0.7717,0 
-0.6869,0.5849,1.6467,2.5844,1.5679,1.85,1.0619,1.8385,0 
1.0537,-0.855,0.4269,1.7723,4.2254,3.1527,2.5627,4.4555,0 
-1.4868,1.0177,1.5243,1.3791,3.3476,1.3532,2.4699,0.4906,0 
0.1047,0.0274,1.923,2.7758,0.6807,2.2029,1.2658,3.2579,0 
-0.0249,-0.3487,3.0552,3.7216,2.4627,1.543,1.6033,1.7919,0 
0.5317,-0.7775,2.4544,1.6314,0.6736,0.2213,2.4145,1.9927,0 
-0.7061,-2.0131,0.4741,1.9897,2.8649,3.4569,1.4908,2.0959,0 
0.3627,0.2662,1.9698,2.1582,2.7135,1.004,2.5177,0.4867,0 
-0.1575,-0.899,2.3891,2.4738,2.6388,3.0722,2.7378,2.5251,0 
0.6212,-0.6324,0.9542,0.7691,3.9523,0.8575,2.9845,1.7297,0 
0.3644,-0.859,1.0572,0.9281,1.9008,2.679,1.7886,0.3258,0 
1.1632,-0.8893,2.0892,1.6355,1.3178,-1.215,4.014,1.3174,0 
-0.9518,-0.2191,2.4437,4.0639,3.227,2.7819,1.2217,3.3274,0 
0.793,0.3965,2.7971,2.469,1.6362,3.4665,1.1847,2.476,0 
1.4196,-0.3243,2.3098,1.361,2.9581,1.75,3.4955,1.2469,0 
-1.0119,0.9135,1.4961,2.6938,2.6302,1.6023,3.1806,0.787,0 
-0.5235,-0.9179,2.8018,3.6636,1.1133,1.4329,2.4433,-0.3019,0 
0.4062,-0.6963,1.735,2.4371,3.7798,3.1224,2.3578,4.1533,0 
-2.4054,-0.588,-0.0996,1.6473,2.8328,4.2028,3.2103,1.8533,0 
-0.3288,-0.6886,2.3863,0.4411,2.8888,2.3433,1.8289,3.1768,0 
2.082,0.4314,3.9135,0.5743,1.7139,1.5887,3.8674,2.0877,0 
-0.7672,1.572,2.9223,2.0877,1.5562,2.5703,1.2303,2.4671,0 
-0.2329,1.4323,0.8264,1.7212,2.9336,2.3668,2.32,1.575,0 
-0.4651,-0.6164,1.3549,1.3832,2.3411,1.9773,1.2687,1.8023,0 
1.8336,-0.8504,3.4209,1.9588,0.7208,0.6219,2.9104,2.0952,0 
1.6854,-0.4123,0.5477,0.2134,3.8492,3.3655,2.527,2.3434,0 
0.4283,0.2803,3.4499,2.4084,1.8907,0.9678,2.5414,3.8824,0 
-0.7229,-0.5772,2.8727,2.9226,2.4795,2.4907,2.9219,3.2371,0 
-0.5881,-0.702,2.4234,-0.0784,2.7705,1.5043,0.0374,3.7643,0 
-0.2369,-0.8468,2.0041,2.3767,3.1155,1.8643,2.678,3.4418,0 
1.9123,-0.0634,2.2731,3.1115,0.4693,1.8887,1.6832,1.9418,0 
-0.8336,0.5489,1.6484,2.2377,2.2821,3.2039,0.4583,2.1321,0 
-0.2653,-0.5257,1.7916,3.6452,1.4024,1.5153,3.3187,2.1965,0 
-0.7597,-0.5615,2.0619,1.2883,1.1087,2.384,0.8506,2.7417,0 
1.1591,-1.3347,1.5155,3.2688,3.7828,3.3329,-0.233,1.6388,0 
-1.1672,0.5301,2.6524,2.9524,1.6564,4.4397,1.9077,3.621,0 
-0.666,0.3136,2.1477,2.607,0.6338,0.5698,2.2437,2.9017,0 
-2.4519,0.6631,1.1536,2.9342,3.6641,2.1749,0.3512,3.364,0 
-0.6954,1.6632,2.6071,1.1793,1.6647,1.9016,3.046,1.877,0 
1.7631,0.6111,1.9068,1.8934,1.2179,3.1027,1.0476,1.2478,0 
0.3047,-0.9718,1.3545,2.2696,1.6675,3.0713,2.4193,3.1131,0 
-0.1888,0.5712,1.5347,1.6546,2.4494,3.5212,1.949,2.9292,0 
0.6442,2.3453,1.234,1.3636,1.3404,0.8595,2.7926,2.3317,0 
0.5447,-1.4583,2.4421,1.5123,2.2783,0.9728,1.3579,1.8249,0 
1.0529,0.0867,2.3849,2.8229,1.5541,0.4813,1.3058,2.4247,0 
2.4094,-1.1494,1.4972,1.3816,0.3337,1.3633,3.2298,1.5858,0 
-0.6031,0.9964,0.8407,2.9156,1.7113,1.5084,2.8436,1.5907,0 
0.2685,0.8749,0.4981,-0.1864,3.1348,1.0511,1.8588,1.9309,0 
-0.6953,-0.8913,0.0866,2.8619,2.389,4.0381,0.2197,1.7988,0 
-2.2631,1.1768,0.5315,0.6482,1.861,1.8856,3.5104,2.8452,0 
0.1978,-0.4266,1.2885,0.257,2.5377,1.3545,1.4599,1.4634,0 
0.9885,-0.1268,2.58,2.4738,1.4184,2.8605,3.7194,1.3273,0 
-1.3966,-0.6416,2.354,0.6953,2.3841,0.2887,2.8354,0.334,0 
0.5798,-0.78,2.7111,2.6628,3.0535,3.0204,2.699,3.3231,0 
-0.6134,0.4719,2.7113,1.1395,1.9229,1.9592,2.6949,2.3563,0 
-0.6486,0.1577,2.6529,1.4899,3.8129,2.1245,2.0771,2.8015,0 
-1.5253,1.5148,2.3875,0.8931,3.7814,0.3117,3.2851,2.3591,0 
-0.4971,-1.0223,1.5346,0.8233,2.1892,2.0674,0.9708,3.8409,0 
-0.5676,0.7441,0.5095,2.2207,3.3545,2.3306,0.7289,2.7144,0 
-1.1425,-0.8723,1.5363,1.9825,1.5724,2.7758,1.7924,1.4259,0 
-1.1788,0.6803,1.5038,1.2439,2.3585,1.9104,2.3235,0.629,0 
-0.5494,-0.7306,1.9508,1.1745,1.2763,0.3632,-0.5954,1.1502,0 
0.4936,1.0526,5.6328,1.8583,3.2606,1.4611,2.6757,0.9696,0 
0.0063,0.9007,0.5061,1.6236,0.4924,2.8325,1.1624,2.2063,0 
-0.7484,-0.5324,4.1098,2.9255,0.4231,0.3322,3.3322,3.6217,0 
-2.4441,-0.8367,3.2454,1.844,0.9792,2.3555,2.5936,2.9994,0 
0.0907,2.6288,0.983,2.0099,2.2671,2.1343,2.4625,2.8205,0 
0.4399,0.6263,2.9104,1.5978,2.6588,1.9611,0.4111,0.4986,0 
0.7116,-0.1608,1.7095,1.5904,0.7618,0.7409,3.1021,3.0615,0 
-1.4951,0.7346,0.926,1.3861,2.2475,3.6085,1.0194,1.8176,0 
0.6611,-0.5597,1.97,-0.1798,1.3533,2.5898,2.8855,1.591,0 
-1.1933,-0.4617,1.5786,2.7218,0.519,2.3125,3.0708,2.7301,0 
-0.295,1.4132,2.7568,1.1695,1.9118,3.3541,2.6888,1.6411,0 
-0.7701,0.7075,1.3106,4.1092,1.4252,2.3507,1.9136,2.5699,0 
-1.0562,0.5483,4.001,2.3235,1.0571,2.0282,1.2662,2.7661,0 
3.3119,0.9945,0.949,2.0593,3.217,3.4271,1.8606,1.805,0 
-1.7068,0.8012,0.001,1.6264,2.4538,2.8408,3.2425,1.0251,0 
-1.0197,0.2255,1.7599,2.768,1.5314,0.4325,2.2044,1.7021,0 
0.9574,-0.3673,1.2526,1.6641,1.9745,2.9325,3.2824,1.373,0 
-0.8526,0.1309,1.4894,2.3247,1.7484,0.3737,1.3639,0.8264,0 
1.0151,-0.6101,-0.1878,1.7615,2.2939,1.4421,1.9573,3.6781,0 
0.7247,-0.3296,2.6821,0.7686,3.0016,1.7356,3.2472,2.6091,0 
1.8074,-1.1866,0.4833,1.9096,3.3843,1.6115,0.4572,0.7815,0 
0.2945,-1.3095,3.778,1.2719,1.2276,0.5523,2.9939,2.0467,0 
-0.2266,-1.0356,3.2691,2.5332,2.0127,3.3368,1.0629,3.7153,0 
0.4514,2.4693,2.0004,2.1607,1.9131,1.9973,4.1888,1.1084,0 
-0.0797,1.5726,1.7898,0.5463,1.4801,4.2089,0.6752,2.4864,0 
-1.27,1.1428,0.8746,2.1394,2.1548,0.4584,2.8052,0.9901,0 
-1.2171,0.0901,2.152,0.7712,2.2511,2.0363,2.6032,0.7256,0 
0.2685,1.4716,1.5066,2.5269,-0.9852,2.2716,3.332,1.6968,0 
0.1702,-0.8981,2.64,2.1576,2.3361,2.4732,0.9854,1.4888,0 
-0.5913,-0.5653,1.3813,0.6286,5.0595,0.0927,2.3008,2.2478,0 
0.1151,0.6997,2.6392,1.7995,2.8699,2.2884,1.8261,1.7806,0 
-0.1539,-0.6754,1.4319,2.7103,2.7625,3.5642,3.7107,3.4005,0 
0.4975,0.159,1.4082,1.5783,1.9076,2.2848,1.6283,2.3175,0 
0.2957,-1.2894,3.1323,3.772,1.1341,1.044,0.8423,3.295,0 
-0.6704,-0.5375,0.394,2.4905,3.0953,3.4632,4.1563,1.2765,0 
1.6178,-0.1518,2.923,1.9985,3.2495,1.6505,3.4775,3.5253,0 
-0.0136,-0.8718,1.3648,3.7264,2.0729,0.9537,1.7373,1.0428,0 
0.5267,1.9721,2.0323,2.7876,2.1557,2.0329,2.5599,1.0793,0 
0.5875,0.1932,0.3823,1.8698,2.0008,2.2537,2.2911,2.2816,0 
0.358,1.8438,1.9088,1.6669,4.0248,1.7014,2.3363,1.6919,0 
1.606,-0.6615,4.0977,2.6314,1.7139,3.0011,3.9115,0.599,0 
-0.6831,-1.4285,0.9825,1.5282,0.8645,2.3926,3.7551,2.0317,0 
0.067,-0.1358,3.091,3.078,1.252,2.8159,1.9652,4.0238,0 
0.1267,-1.2375,2.4442,3.1412,3.1224,0.96,3.2213,0.706,0 
1.5233,0.2256,1.1522,1.2583,2.1312,1.6409,2.4419,1.679,0 
-0.2643,0.9266,3.0996,2.331,3.5503,3.1058,2.0295,2.9436,0 
0.2862,-0.0874,1.9675,2.327,2.8297,1.5364,1.1353,1.8062,0 
0.9356,0.4501,1.674,3.3294,-0.1076,0.6982,2.8379,1.2354,0 
0.9765,-0.8358,1.4954,3.143,1.9263,1.2734,1.8182,2.8521,0 
1.6049,0.9945,2.1445,1.6698,0.7942,2.5195,1.7029,2.8857,0 
1.1966,-1.7238,2.6715,1.9577,0.8229,3.0544,2.2525,1.6931,0 
-0.7144,1.123,2.4533,2.984,1.3159,2.6936,1.9913,3.935,0 
2.5958,1.8458,1.7578,2.3747,1.3749,1.1245,3.5492,2.2781,0 
-0.6815,-0.888,0.9973,2.0958,2.2527,1.657,3.7359,3.8428,0 
1.5629,-0.0612,4.1905,3.2257,2.5439,2.6456,0.053,1.8198,0 
-2.9321,0.398,1.8213,1.5667,2.2127,2.3832,1.4027,1.9442,0 
1.2331,-1.2686,1.3635,2.7683,2.7872,1.4125,1.1711,1.5907,0 
1.4755,1.1783,1.3929,3.4674,3.6531,2.6173,1.887,3.099,0 
0.4343,1.3005,0.9262,0.8744,0.3805,2.9524,3.2732,0.6656,0 
-0.7296,1.0997,1.8317,2.2759,2.8135,2.8707,2.0695,3.0353,0 
-1.1864,-1.2305,3.5419,2.8478,2.8528,3.2295,2.2877,1.3637,0 
-0.0846,0.1375,1.162,4.0594,2.2736,3.0344,2.2279,2.745,0 
0.1758,0.483,3.2001,2.0292,2.1087,1.9682,2.0752,1.413,0 
-0.2521,0.9038,0.8397,1.4406,0.902,2.4069,1.7551,1.5488,0 
-0.875,1.289,2.7402,2.7163,4.3992,3.6992,2.0214,1.5045,0 
-0.0948,-0.6711,2.4665,0.9552,2.1777,2.2299,1.5425,-0.1168,0 
1.0543,1.3094,2.7362,1.2846,1.7622,2.0671,2.9797,1.9217,0 
1.0376,-0.2002,0.3756,3.2871,1.9405,1.5035,2.7138,2.8158,0 
-0.989,0.712,2.2967,2.8779,1.1546,1.2594,1.945,0.9321,0 
-0.065,0.9384,1.5727,0.8691,1.6465,0.2021,3.3972,0.3923,0 
1.7317,-0.4905,3.1949,1.5388,2.0,1.2716,2.6249,1.2099,0 
0.4338,-1.0649,2.0001,1.1286,2.5539,2.5426,1.1631,1.8346,0 
-0.3845,0.3978,2.1628,2.9238,1.3554,0.5334,2.173,3.5442,0 
-0.7197,-0.8483,2.4515,2.7187,2.5897,1.7294,0.5709,1.704,0 
1.2241,0.1688,1.6114,0.6278,3.0149,1.8686,0.9601,0.1451,0 
1.586,0.2312,2.6762,2.7708,2.0053,3.0303,3.5385,2.6539,0 
-0.7577,0.5674,1.2571,0.2003,0.4165,3.0751,1.8851,0.9689,0 
0.1068,-0.4967,1.1201,2.2212,1.5797,1.5055,1.9851,0.7399,0 
-0.0185,-0.0443,-0.2888,0.2048,4.2927,0.9586,1.3112,2.3825,0 
2.3495,-0.5024,2.1161,1.1342,1.0593,1.0109,1.4379,4.253,0 
-2.0158,-1.3438,0.2276,2.18,2.6545,1.4717,1.3935,0.7315,0 
0.8871,2.5305,1.3006,2.5646,1.6119,1.5833,1.3335,2.1325,0 
1.3581,0.7357,0.433,2.869,0.5768,2.0504,2.0372,0.7273,0 
-1.439,0.0734,1.1881,1.9995,2.1169,2.8265,3.3341,2.4615,0 
0.0085,0.4853,2.2823,3.6171,2.1194,3.1042,1.2033,2.3878,0 
2.3569,0.8189,2.9765,2.9474,2.5174,0.8717,0.8735,2.4113,0 
1.1635,-0.95,1.5324,1.9639,2.1695,0.9188,0.1903,2.1421,0 
0.4608,-0.2609,0.4984,3.3353,3.3581,1.9895,1.3961,2.7976,0 
-0.6239,0.0167,1.1306,2.6574,0.5178,3.9735,1.982,2.4167,0 
0.8779,-0.3789,1.8717,1.9028,1.9409,2.5771,2.4463,2.102,0 
-0.8763,-0.4144,-0.8942,4.4833,2.0367,1.2502,2.2624,0.9805,0 
3.3848,-0.8113,2.8455,0.6721,1.2642,0.2165,0.4319,1.6686,0 
0.2124,0.0642,2.6353,2.0637,2.3801,3.4505,2.6304,0.1704,0 
0.6658,-1.1133,2.3687,1.7392,2.5186,1.6169,3.2058,2.769,0 
0.7783,1.6264,2.4521,2.2214,1.2849,2.1373,2.2429,0.2179,0 
-0.6529,-1.0049,2.6146,0.2399,4.3417,0.3726,1.1005,0.6869,0 
-1.8001,0.5409,3.3975,2.087,1.9135,1.9026,3.1561,3.442,0 
0.8744,1.1728,0.8502,0.6901,3.8643,3.4838,1.6278,2.2611,0 
-0.1155,-1.8272,3.8494,-0.1046,3.2383,2.2309,1.1239,1.7743,0 
1.9445,-0.7321,3.1623,2.4002,1.7936,1.9493,0.9704,3.0391,0 
-0.067,1.6989,1.4749,3.1288,1.8679,3.1077,2.7334,2.2044,0 
-0.3694,-0.055,1.2174,1.0085,2.2618,2.836,2.197,0.5717,0 
0.3538,-0.6122,2.5558,2.1858,0.5807,2.6279,1.948,1.8136,0 
0.3673,-1.4087,0.7649,1.637,0.3133,1.6652,2.8717,0.6273,0 
0.6783,0.1999,3.5476,2.2057,1.5554,-0.0534,0.7293,1.3379,0 
1.9578,-0.5188,1.0546,1.1205,2.5913,2.5177,1.9104,2.8527,0 
-1.1644,0.2298,1.5887,0.4686,0.4598,1.9845,1.0646,1.1868,0 
0.2501,-1.8766,2.2787,3.5721,1.2102,0.7887,1.0295,1.6745,0 
0.2466,-0.7368,4.0337,2.3657,2.4169,2.0962,1.2475,2.5706,0 
0.3013,0.9196,2.9466,1.6478,3.1715,1.6248,0.643,2.9613,0 
0.9355,0.1925,3.4481,2.3956,2.0293,2.9453,1.9742,2.9616,0 
-0.334,-1.3858,0.8251,1.5233,3.1163,1.8979,1.6933,3.2346,0 
-0.1573,0.8866,2.364,2.7068,3.0369,2.3102,2.4425,2.5862,0 
0.8525,-1.2466,2.462,3.1301,1.9359,1.5171,0.1226,3.8058,0 
0.627,0.4835,3.6921,2.5647,1.3298,1.271,2.9668,2.561,0 
-1.0889,-0.9475,3.7057,1.4823,1.0118,1.7695,2.71,-0.197,0 
-1.7433,0.6371,2.3395,2.3763,2.1822,1.9943,2.0042,0.9578,0 
-2.5425,-0.848,3.341,1.2107,1.8251,2.6895,1.9644,0.982,0 
-0.8778,-0.7844,2.4219,0.0323,2.7546,1.7573,2.968,0.2961,0 
-0.0652,0.7587,3.5606,1.5712,1.4386,2.807,-0.1764,1.7011,0 
0.3085,-1.1018,2.1676,1.6776,2.3858,2.3874,4.0735,1.8511,0 
-0.3853,0.348,2.554,2.1479,1.134,2.3028,2.4556,4.692,0 
0.4224,0.2944,3.4325,1.5354,2.8192,1.6763,2.5208,1.1958,0 
1.6966,-1.4305,3.411,1.3423,2.7627,1.873,1.253,1.0006,0 
1.79,0.3796,3.0225,2.5801,1.19,0.3459,-0.7358,1.1175,0 
0.8874,-0.5163,0.2666,2.5827,3.3916,-0.4255,3.0782,2.8162,0 
1.3539,1.2985,1.794,2.208,1.1053,1.8466,1.528,1.919,0 
0.3763,-0.7951,1.3019,-0.0311,0.7388,2.2244,2.4427,2.0733,0 
0.0745,0.3149,2.5092,1.367,1.9496,0.1622,1.4829,1.4608,0 
1.3157,-1.8494,0.6321,1.9513,0.6394,1.5208,0.8168,3.0646,0 
-1.7832,-0.5931,2.4856,-0.1768,2.386,0.237,1.6288,3.4916,0 
1.5102,-0.0039,2.7446,1.7773,1.4844,1.1484,3.109,1.9333,0 
-0.4697,1.5702,0.5012,1.7784,1.1593,2.7419,1.0117,1.6638,0 
0.1288,-1.0132,1.1218,2.1845,1.2429,2.9066,2.7417,3.3434,0 
0.7683,0.049,1.5661,3.0605,1.0829,2.6372,1.3894,2.8872,0 
-0.1805,0.7009,2.4081,3.5534,2.6239,2.9039,2.0432,1.5231,0 
-1.6237,0.2747,2.0489,-0.1462,3.0966,2.7248,2.729,2.8124,0 
-0.1789,0.6344,2.1574,0.5612,1.8506,2.1923,2.8926,2.5978,0 
-0.1645,-1.0777,1.9559,1.619,1.7279,2.2248,2.7209,2.1911,0 
-0.0648,0.4972,0.6127,2.6318,2.5607,0.8611,0.9382,2.5656,0 
0.6223,-1.1004,1.3654,2.1373,0.8202,2.2499,0.8585,1.8908,0 
0.9365,0.2587,1.2113,3.4819,0.4851,1.3628,2.716,2.8109,0 
1.5177,-0.188,2.9149,1.5922,2.2599,3.1785,2.5806,4.4358,0 
-0.7532,1.3521,3.3602,-0.1766,-0.3066,1.8688,1.096,2.4472,0 
1.3452,-1.7031,2.9118,2.2615,3.1058,0.7588,1.3328,0.9107,0 
-0.7288,-0.5753,1.5297,3.5452,1.1355,1.8113,2.4199,-0.2454,0 
0.3839,0.3471,2.2495,3.0888,2.5837,2.913,1.743,1.285,0 
-0.1166,-0.9817,1.6066,1.9266,2.649,1.8888,1.3645,2.5076,0 
-1.0604,1.0307,2.8928,1.3541,1.6174,2.0948,1.0569,1.4773,0 
1.5313,-0.1967,1.9305,3.2051,1.8587,1.0407,1.6465,1.4902,0 
0.8341,0.0869,3.4017,2.6234,3.7803,2.8052,1.7869,1.4096,0 
0.2802,0.5354,2.1234,2.3082,1.1308,2.5156,0.8727,2.6569,0 
-1.4151,1.2008,3.5087,1.007,3.1369,2.582,1.4989,0.0341,0 
-0.1976,-0.281,-0.0486,1.9715,2.5663,0.6829,1.8117,2.2981,0 
-1.0599,0.1376,2.6955,1.873,1.5651,3.5547,2.6151,1.3958,0 
-0.2322,-0.3051,2.5202,2.9365,3.0627,3.3602,1.3399,3.4785,0 
0.4556,0.1013,0.0419,2.8966,1.4452,2.5278,1.2476,4.1775,0 
-0.1468,-0.5955,2.6156,1.8327,0.8931,1.3444,2.1623,1.8573,0 
-0.2166,-0.2256,0.307,2.5903,1.1186,2.7136,1.4169,3.3663,0 
-0.832,0.4396,2.1326,2.4822,1.0377,3.0029,2.0472,1.8708,0 
0.4373,-0.778,3.1028,1.4976,3.1103,1.749,2.1376,2.0434,0 
0.0472,0.1622,2.4609,0.8791,1.568,1.6574,2.7517,0.7985,0 
1.2072,-0.7029,2.3755,2.3962,2.6927,1.1954,3.7536,1.049,0 
0.1287,1.4031,1.8517,1.9063,1.2529,2.5603,1.1675,2.7016,0 
-1.043,0.9303,4.75,1.5445,2.2481,1.4352,1.6261,2.931,0 
0.2238,1.186,3.6818,1.5336,2.4566,2.6251,1.6361,2.5736,0 
-0.7996,0.1506,0.7821,1.6084,1.935,1.6879,1.2489,3.728,0 
-0.6951,0.2084,1.3294,3.2396,1.5346,3.1204,1.4919,2.8079,0 
-0.0718,-0.2757,1.5291,1.9157,4.2252,0.7771,-0.5528,0.6139,0 
1.5009,-2.634,1.3307,0.7887,2.8293,1.7956,3.0172,0.9822,0 
