Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Class
1.4029,11.3332,2.8118,0.3481,1.2408,1.7595,0.8227,1.7058,1 
2.7279,6.6811,1.1109,3.9346,1.5732,1.6298,4.1382,1.8693,1 
0.733,10.6807,1.5393,4.4738,2.5463,0.9492,1.2895,3.1665,1 
2.1141,11.5904,1.6963,3.1911,1.0144,2.2161,1.9789,2.9586,1 
1.4777,8.0702,2.8068,2.9686,1.1595,1.1569,2.1371,1.6944,1 
2.1457,9.7988,1.1938,1.9649,1.9902,1.1661,3.8517,1.9333,1 
1.8943,9.643,2.5803,3.2359,3.8607,2.3807,2.0618,3.0424,1 
2.8297,9.048,2.7494,2.1565,3.9469,1.8324,1.7035,1.7553,1 
0.3768,9.2209,3.0068,2.2181,0.5246,1.6941,2.2004,3.7072,1 
3.6198,10.0202,2.6551,0.7265,1.7705,2.5027,1.8909,2.204,1 
2.6224,9.2903,0.6712,3.2288,1.282,1.6878,1.416,1.9254,1 
1.3298,10.3718,0.9499,3.4302,1.8279,3.7451,1.9266,2.245,1 
3.2251,9.3788,2.0931,3.0532,1.6625,0.973,2.1135,1.3162,1 
2.0807,9.0206,2.2808,1.3399,0.703,1.7569,2.0076,1.8769,1 
3.5192,10.808,1.0944,1.6495,1.3032,3.6387,1.2911,1.1909,1 
0.0301,10.0305,1.8081,3.1283,1.7723,2.1429,1.1039,0.7611,1 
3.3664,10.3896,1.5506,2.5753,1.96,0.7869,1.4618,-0.0127,1 
0.8475,9.1102,1.2649,2.5096,1.1158,1.9882,2.6919,0.3073,1 
2.9757,10.2603,2.8969,0.5932,1.7318,2.2932,2.5709,2.7779,1 
2.0345,10.0425,3.0626,2.377,1.0879,3.438,3.1083,3.1918,1 
3.2489,9.4178,3.122,1.4767,1.593,0.5193,0.2789,3.0885,1 
2.379,10.95,2.9665,2.3356,2.7344,3.1402,1.57,2.4497,1 
1.9093,8.7739,3.101,1.6563,4.0168,3.1791,1.778,1.8471,1 
1.0132,10.1651,2.1031,1.1363,2.4173,2.3957,1.6328,2.7891,1 
1.2556,10.404,2.8202,1.5828,1.9494,1.1754,1.5848,2.7453,1 
2.9859,8.931,2.3267,1.7901,2.6806,2.2611,0.8459,3.4752,1 
2.2918,11.3376,1.5578,2.4702,3.3637,1.3558,2.6083,3.1051,1 
1.3784,9.2633,1.606,2.1609,1.1516,3.3183,2.5535,3.5531,1 
2.187,10.0244,1.455,1.2077,2.3619,0.6799,2.1319,2.1658,1 
3.0604,8.0166,-0.634,1.5605,1.4142,0.7643,1.7505,2.8388,1 
3.5683,8.8297,3.9628,1.5272,2.0737,4.338,1.4786,2.0388,1 
1.5079,10.4004,0.9884,1.509,1.7568,3.536,1.6046,2.8926,1 
1.6221,9.2671,2.8577,2.2199,2.5436,1.9604,1.7662,2.1665,1 
2.8628,11.1589,1.1812,2.5047,1.0367,2.0195,1.9105,1.8075,1 
3.7265,9.1158,1.8537,1.8875,2.3134,1.8228,2.5297,2.8463,1 
3.3875,9.8228,2.4454,0.7091,0.6866,0.9965,1.5563,3.0264,1 
3.3025,10.733,2.7695,3.6107,0.2778,3.5451,3.0031,2.335,1 
0.3754,11.229,3.9838,1.8553,2.9391,-0.5382,0.8797,2.1715,1 
0.3042,9.2261,2.1593,1.3876,1.3937,2.5237,1.8032,2.2268,1 
2.0067,10.1203,2.1834,3.0994,0.6402,1.7372,2.3449,2.0885,1 
3.0773,9.1473,2.1017,2.1793,0.3617,1.2547,0.6611,2.2483,1 
1.4427,11.4877,2.5467,1.7365,0.6711,2.4604,3.6827,4.8042,1 
0.6859,9.2689,1.2225,2.1271,1.7311,-0.2614,0.8582,2.8278,1 
1.6079,9.3452,1.5887,1.8916,2.3,-0.4938,0.4284,1.9595,1 
1.545,9.9202,1.412,0.8057,1.8223,3.1178,2.5812,2.0057,1 
0.9316,11.0886,2.6465,2.2313,2.9967,0.7747,3.6996,-1.2954,1 
2.4249,10.0349,1.403,0.9198,2.0657,1.4907,2.048,2.4408,1 
3.098,12.0288,2.0181,1.2441,2.3452,2.0364,2.9307,0.6554,1 
1.7133,8.4828,1.1136,1.4897,1.7528,1.7527,1.7109,2.8752,1 
3.2129,12.5168,1.3176,1.2984,2.4892,2.4434,1.5615,0.4563,1 
4.0146,9.1468,1.2763,1.0754,1.852,2.9977,-0.1954,2.186,1 
3.591,9.6007,1.3122,3.0464,2.9885,0.4289,2.5124,1.4891,1 
1.5289,10.2358,0.525,1.5211,2.3984,1.4885,2.0871,2.6157,1 
2.6384,11.2618,2.4865,0.6087,2.8263,2.3069,2.7189,1.8972,1 
3.6678,10.2901,0.5609,0.9092,0.1385,0.3452,2.0414,3.2523,1 
0.711,10.7411,0.8591,2.1486,0.8887,1.8996,1.3658,0.5446,1 
1.2518,8.1481,1.5444,0.3012,-0.829,2.0517,1.93,2.4089,1 
1.4427,10.0721,3.2778,1.1898,0.648,2.9965,1.6361,2.2726,1 
2.8633,10.2242,2.2891,1.7923,0.0739,2.4325,1.3056,1.2015,1 
3.432,8.7894,0.8123,1.8793,1.607,1.1529,3.4637,0.9523,1 
1.7283,8.0621,1.337,0.3868,2.798,1.3515,1.6484,3.0247,1 
0.8465,10.5391,2.0996,2.1656,0.07,1.0696,0.573,2.1374,1 
1.6931,8.9473,1.6703,2.6333,1.8778,3.397,2.0658,2.9185,1 
1.8203,9.5239,1.0114,0.7974,2.5963,2.7774,1.5978,2.6081,1 
1.7373,10.2461,1.835,0.5229,2.2497,2.4235,2.6105,2.0899,1 
0.1657,11.2426,0.1422,2.2449,2.1766,0.952,2.1815,2.2323,1 
1.9617,9.1507,2.5183,0.5793,1.5945,2.569,1.5532,0.4377,1 
2.234,10.1307,1.5475,2.0233,2.487,1.4789,2.9448,2.2829,1 
1.7753,9.0622,2.203,2.9942,2.303,2.4939,3.1107,2.6139,1 
3.7206,10.3687,3.0759,2.3506,2.1442,3.767,2.7469,3.082,1 
1.4377,9.39,1.1263,2.8673,2.3123,2.3643,1.822,2.0249,1 
2.3518,10.8436,2.1587,2.7746,2.6191,0.6811,1.8293,1.9889,1 
1.4199,9.7338,1.6192,3.154,0.7672,2.7288,2.8124,2.0534,1 
2.409,9.8816,2.1963,2.1235,1.6489,2.2126,1.3555,2.7278,1 
3.1151,10.3464,4.0095,3.4064,1.3126,2.255,0.9465,2.2676,1 
2.2742,9.6453,2.644,1.6517,2.7282,1.4326,0.7955,-0.3686,1 
1.5393,11.4046,2.978,2.3932,2.8292,2.3628,0.5495,1.8649,1 
1.2454,11.8744,1.4663,2.0818,3.728,1.1411,4.0496,0.9252,1 
0.4088,10.4157,1.9702,1.9445,2.6748,0.7744,1.6108,3.1119,1 
2.1632,11.1792,2.8504,3.4242,1.2875,0.7635,1.6854,-0.1011,1 
3.4666,10.0721,2.1297,1.7099,1.866,3.5808,1.6845,2.9519,1 
3.0313,11.5291,2.8164,2.4455,2.8307,2.4525,1.0863,4.5727,1 
1.2695,9.9977,1.8837,1.0886,1.7915,3.1565,3.1034,2.2698,1 
1.9502,11.2924,1.2011,1.52,-1.1699,2.088,2.5561,3.4245,1 
3.4663,10.4192,1.05,1.9868,0.3431,0.6255,3.8601,1.6738,1 
1.4448,8.105,2.4591,2.6353,4.6907,2.618,1.0168,2.4452,1 
1.5294,9.038,0.1642,2.2168,1.1276,1.9061,4.5332,0.9928,1 
1.501,11.4122,1.6634,1.478,2.2337,0.8465,2.6304,4.1613,1 
1.887,9.8317,1.5771,1.5906,2.5119,2.9989,1.4705,2.7055,1 
0.7681,10.7946,0.0288,0.3848,2.2006,2.6241,2.0223,1.0744,1 
2.7018,11.1087,2.7353,3.6089,2.8308,1.8436,3.7,1.0936,1 
4.1101,9.558,1.4558,0.7055,2.6043,1.6076,1.7953,3.2013,1 
1.3163,10.5488,1.2756,1.31,1.1328,1.4603,1.6681,3.7171,1 
1.2984,11.2975,2.7002,2.861,0.8209,2.2335,3.0041,2.9769,1 
0.7165,9.7041,2.9863,2.3663,3.3594,1.4188,0.9792,2.5817,1 
0.9692,9.564,3.4187,3.6737,2.2792,0.4276,2.9176,0.8979,1 
1.3116,11.3685,3.6523,2.9822,3.1251,0.4879,1.9417,1.2658,1 
3.2084,11.0658,2.7046,0.59,0.3859,1.0721,-0.3854,3.3632,1 
1.2911,11.2108,3.7301,0.3733,2.6366,3.313,1.1016,1.659,1 
1.1916,9.6827,2.4422,1.9876,3.6773,1.1215,0.5635,3.5638,1 
1.7347,8.3596,1.6272,3.0261,3.9284,1.5536,2.7018,0.5776,1 
1.3192,11.9537,2.3207,-0.4157,2.8439,0.4361,1.3548,1.6702,1 
1.0123,11.0809,0.6902,1.637,2.5485,2.5159,1.3749,0.7747,1 
2.0456,10.246,2.1248,3.7895,2.8454,2.4783,1.6527,0.4574,1 
1.8465,10.2064,2.3983,3.3587,1.2439,2.4308,1.4013,1.6432,1 
2.1881,8.9318,3.3499,1.5809,1.6891,2.7142,1.3498,1.8753,1 
1.7625,9.557,1.7903,3.1366,1.9098,1.8823,1.6221,0.8836,1 
1.3885,10.5253,1.5059,1.5151,1.8842,2.1093,2.6496,0.852,1 
1.3914,11.3957,3.2043,1.8638,3.3356,3.9852,0.6167,2.5287,1 
3.065,9.9285,3.1383,2.1488,3.3881,0.759,2.4988,2.4184,1 
2.1924,10.7114,3.5879,2.9822,1.5474,3.9553,1.5306,1.6233,1 
2.311,11.3517,3.3104,3.3027,1.8525,2.2019,2.4935,2.6518,1 
2.7172,8.089,1.6542,1.9555,0.9888,1.4754,0.3374,2.1274,1 
1.7137,10.7723,1.8549,3.4312,2.4414,2.3191,2.6405,2.488,1 
2.8062,10.2594,1.6474,3.4867,1.422,1.1732,3.6891,1.9976,1 
1.4672,8.8791,2.1487,3.3094,2.565,1.1811,3.0845,3.5413,1 
2.1983,9.3196,2.2682,4.1048,0.562,1.2097,3.2922,2.0305,1 
0.9517,9.7442,1.6754,3.3383,1.0501,2.9881,2.5008,1.9603,1 
2.7919,9.4397,3.3398,2.4846,1.8835,1.8506,1.6058,0.766,1 
0.5463,11.5875,1.4176,2.8801,2.0764,2.6336,1.9864,1.7599,1 
2.2088,10.4344,2.4598,2.7141,0.8408,0.8576,1.6531,3.3626,1 
2.2069,11.5248,0.1244,3.4794,3.3716,-0.1861,1.5013,4.1351,1 
2.3183,9.4853,2.1988,0.4074,2.1059,3.3944,2.7266,3.0495,1 
3.3543,10.4804,3.2952,2.4465,3.2558,4.4675,1.9484,2.8366,1 
1.9967,8.8636,0.783,1.1542,2.3857,3.0387,-0.5402,2.4883,1 
2.2116,10.7919,1.6419,1.7267,3.0198,2.3185,3.4005,0.7556,1 
1.0641,11.6313,1.8903,2.435,2.9364,1.2103,2.6783,1.7357,1 
1.5407,8.4176,0.9188,1.6237,2.7342,2.157,0.8064,2.1117,1 
2.1115,9.2343,2.3504,1.4766,2.4191,2.9104,0.7017,1.7695,1 
3.5176,10.7987,1.7934,3.06,2.1286,2.9703,3.5038,2.3359,1 
0.2142,11.0856,1.6695,2.8135,2.0299,1.7163,2.8957,1.6923,1 
-0.1534,10.6908,1.4257,0.577,2.0767,2.247,2.9089,1.0798,1 
3.054,10.5491,1.5749,2.1977,3.3801,2.2519,2.2239,1.1848,1 
2.9442,11.3484,0.6711,1.5853,2.4267,1.2455,1.2739,2.2604,1 
1.8699,10.0393,2.1246,2.7041,1.3602,1.619,0.9209,1.7966,1 
1.5729,10.5477,-0.0402,0.1207,0.7922,1.9169,3.3699,3.1415,1 
3.5891,11.6391,-0.8126,2.5625,1.8076,1.1721,3.5644,0.7803,1 
2.1806,10.231,1.1582,2.2951,2.1414,0.8251,3.3873,3.1539,1 
1.0465,10.9541,2.0602,0.8672,2.2711,3.4209,2.2048,2.5375,1 
0.5179,11.3843,2.8707,2.0038,1.9794,1.1049,1.9213,3.767,1 
3.4662,8.965,1.4717,1.9487,1.5109,1.5356,1.6964,2.2551,1 
1.1159,10.3963,3.3328,2.741,0.4867,1.0843,1.4413,0.5926,1 
1.8925,9.8634,1.5783,2.902,0.0758,2.4023,2.4375,1.6412,1 
2.9269,9.7593,2.0444,3.2924,1.4376,1.2915,2.5708,3.153,1 
1.474,9.279,2.524,2.565,0.5433,2.5718,1.5059,2.2403,1 
0.0919,8.9526,2.9718,3.6753,3.1992,2.4372,2.1094,2.5626,1 
2.9576,9.9255,2.5695,2.7469,2.5356,1.0781,2.1656,1.5739,1 
2.5791,10.7895,2.5444,0.7713,2.1718,0.9084,1.9873,4.258,1 
2.3325,10.9162,2.59,1.7478,1.9205,2.1263,2.2722,1.6131,1 
1.4133,10.9286,1.9997,2.7937,1.5158,2.8675,2.3135,2.9795,1 
1.0555,10.3194,1.8265,1.4151,1.9093,1.575,0.798,3.3226,1 
1.6781,11.2111,4.0775,1.2237,2.9049,2.0226,2.3738,1.1687,1 
1.1354,9.9227,1.6068,2.6239,2.8067,3.5051,1.4104,2.1341,1 
0.4499,9.2074,0.8928,1.4573,3.0345,0.9943,0.5394,1.791,1 
2.006,9.2022,1.2708,2.2577,0.5363,2.4015,2.5042,2.9156,1 
0.8786,10.3626,1.6399,1.7977,1.3169,3.0626,1.8207,1.6753,1 
1.0103,8.9407,1.5456,1.5356,1.9941,3.1622,1.5298,3.1044,1 
1.9039,8.82,2.7905,2.3714,1.3208,0.6412,2.8248,3.9555,1 
0.8465,9.6476,1.9502,0.5792,2.0043,3.1096,1.6467,1.7984,1 
2.1161,10.4292,3.0331,1.9124,1.4919,1.8178,1.453,2.8748,1 
1.6177,9.4746,2.0586,3.0576,2.4881,1.4216,1.7366,3.3371,1 
2.9137,9.4731,1.7234,0.1254,2.2474,2.2716,1.6294,0.7317,1 
1.4601,12.325,1.3199,2.5554,0.9924,3.5134,1.4886,0.9123,1 
1.9596,9.6076,1.7672,4.2043,2.6272,1.7624,2.0787,2.586,1 
1.9274,10.0999,2.4892,1.4378,3.4983,2.1309,3.0442,1.146,1 
3.7553,11.4891,4.2383,2.9587,1.5183,2.5594,0.6128,2.1497,1 
2.3241,11.4993,2.836,3.8137,3.0703,2.8363,2.3271,2.5165,1 
2.2155,10.2306,1.6715,3.8439,1.6046,0.8959,3.477,0.6138,1 
3.6509,10.8546,2.1188,1.974,2.7539,2.262,1.6534,2.542,1 
1.3112,9.619,2.4387,1.8612,1.9737,3.2228,3.9609,2.118,1 
-0.2191,10.3983,3.4704,2.6475,2.6092,1.4696,3.5757,2.8917,1 
1.6453,11.6838,2.008,3.7168,1.2146,0.9172,2.0201,1.108,1 
2.2385,8.3055,2.5169,2.6957,1.585,1.6318,0.5048,2.2912,1 
2.4634,11.4058,1.7387,2.5836,0.4113,3.173,3.0954,2.811,1 
2.2636,11.6914,2.5648,3.7462,5.5126,4.4762,4.0026,2.2947,1 
0.857,11.1719,0.7641,3.4675,3.5738,2.3552,1.1478,0.1518,1 
1.9036,9.6012,0.7418,1.9627,2.4165,2.3289,2.1134,4.2639,1 
2.0353,9.126,2.4443,1.4145,2.3053,3.5139,4.1501,1.105,1 
4.1514,10.1758,1.6942,1.1059,1.1412,3.6936,2.4161,0.6477,1 
1.6038,10.7832,3.2784,0.9791,1.8476,1.2985,1.7665,2.5046,1 
3.4696,9.0171,1.6893,1.7605,3.3303,1.5756,0.7555,2.5074,1 
2.4046,10.7833,2.2979,1.2523,2.678,0.6246,2.9639,1.7927,1 
2.2822,9.6308,1.9965,2.29,2.7486,1.0491,3.2975,1.2751,1 
1.7347,9.9421,0.0664,2.4816,1.3834,1.8595,2.7695,3.5274,1 
1.2128,8.0276,1.5995,1.2679,2.4256,2.4864,3.6951,2.1165,1 
2.5304,8.9881,1.1744,2.415,3.7882,1.8317,2.1973,2.7588,1 
1.1798,10.8661,1.465,2.5143,1.7722,1.1357,0.5587,3.2295,1 
1.8701,9.9143,1.3729,2.1696,1.4554,-0.3412,1.354,2.2948,1 
2.329,10.8012,1.8438,0.5895,1.7955,1.6076,1.6737,4.1629,1 
3.5064,10.0236,3.0913,2.4306,1.0728,1.5813,2.8382,2.1126,1 
2.8838,10.2438,2.8837,2.5714,2.1506,1.9476,3.0844,3.2312,1 
1.1967,9.428,3.1704,1.5242,1.7666,2.939,3.2935,1.8975,1 
1.5913,8.7611,1.8186,2.8274,0.2074,1.0671,1.8183,4.0745,1 
1.9203,8.7366,1.1587,0.7691,0.9859,0.4379,2.6368,1.9666,1 
2.0598,10.2089,1.2365,2.5479,-1.3294,1.9972,2.8155,2.0407,1 
0.8507,9.4592,3.2756,0.2117,2.8216,2.6461,1.1386,1.204,1 
1.8976,10.5055,2.8648,1.7773,2.5002,3.6342,2.571,2.6544,1 
2.8078,10.22,3.148,3.0241,2.0045,3.1165,0.6737,1.412,1 
1.3448,9.8639,0.7957,2.66,1.9572,1.1984,0.4528,3.2108,1 
1.7931,9.3751,1.4723,1.6348,2.6684,3.3267,1.2504,2.1434,1 
3.1224,11.8476,0.7637,0.1177,4.9262,2.1365,1.7297,1.3063,1 
0.8487,10.0109,2.1917,2.1509,2.4799,1.9508,2.3021,2.4527,1 
1.6124,9.1584,2.1461,1.6027,0.7221,3.4847,3.3023,2.7852,1 
2.3434,9.998,2.9926,2.0458,2.8516,2.6182,1.9784,0.6828,1 
1.6596,9.4383,2.9095,2.4038,2.1357,2.0038,1.2622,0.177,1 
2.4649,10.752,3.1332,3.8042,3.6208,3.8334,1.2508,1.7003,1 
2.0175,10.8422,3.276,2.0581,2.1204,1.7302,1.8997,4.2536,1 
1.7734,9.2631,0.5644,2.6844,2.5234,1.7969,0.7878,3.4418,1 
2.2162,9.2789,1.8157,1.9265,1.4127,1.7932,1.9798,-0.1339,1 
1.3436,10.5765,2.3375,0.9821,1.4501,-0.5317,2.1791,2.6812,1 
2.7779,10.5092,1.062,2.954,3.4056,1.1666,2.1035,2.929,1 
2.4512,11.1891,1.8039,2.4578,2.8772,2.3149,0.8781,3.0707,1 
1.1985,9.009,2.3359,2.8821,0.3951,-0.155,0.2265,0.7635,1 
1.8216,7.9047,1.5431,2.08,3.3081,0.7835,2.6124,1.6588,1 
0.2464,9.5248,1.5175,2.2893,3.4233,2.2405,1.5609,0.8068,1 
0.782,9.4771,1.4293,2.5473,-0.1259,1.4901,1.4091,1.201,1 
1.8337,9.0792,-0.1682,2.4998,0.8618,2.2415,2.2939,1.8555,1 
3.7074,11.7006,1.558,2.5655,2.079,3.3245,2.1117,2.4249,1 
1.7997,10.3635,3.0513,3.6674,2.4201,1.7315,2.9227,2.5253,1 
1.7514,9.1627,3.7645,2.3073,2.4801,1.731,3.0241,0.3504,1 
1.2807,8.2329,2.7305,3.0313,1.3021,0.1818,2.8955,2.0384,1 
3.0637,12.3713,3.1482,1.1707,1.5149,1.222,2.3697,2.174,1 
2.3042,11.028,0.2917,3.0704,0.5495,0.753,2.5825,2.5841,1 
0.8827,11.4835,2.4103,1.4761,1.53,0.9682,0.154,1.5876,1 
0.5545,8.5693,2.8748,1.5461,0.8943,3.5122,2.028,1.3394,1 
0.0303,8.8046,1.3688,0.0703,1.4929,0.7822,1.1161,1.4569,1 
0.6868,11.4581,1.3323,3.1646,1.7338,1.5052,1.9034,2.4333,1 
2.7582,9.9563,1.9673,0.7486,0.1305,1.1189,1.4309,1.6259,1 
1.3819,10.5952,2.1431,0.9862,1.3614,1.3855,2.2587,2.6383,1 
0.8111,8.8175,1.0904,1.5003,1.1379,2.4361,2.0951,1.9487,1 
4.0139,11.5876,1.2174,2.5759,1.972,2.0212,2.2688,1.075,1 
1.9932,10.5704,-0.015,1.4305,1.9435,2.3976,1.7388,1.5021,1 
2.2196,9.6268,1.7504,2.3306,2.9702,0.6909,3.241,2.8505,1 
2.2281,10.0007,0.773,2.3622,-0.2696,1.6872,3.3672,1.5013,1 
2.9588,10.4668,1.5547,1.7205,5.3088,0.8822,2.7879,1.991,1 
2.8435,10.4105,4.4225,1.3005,2.9921,1.2559,1.4733,3.3819,1 
2.914,9.9483,1.7126,1.6424,1.9575,3.1217,1.5221,2.3114,1 
0.3529,9.394,3.1249,2.3004,1.0878,-0.0549,0.737,0.097,1 
2.0235,8.853,2.0256,0.914,0.5304,2.2315,1.6106,2.515,1 
1.9108,8.8993,2.1357,1.9413,2.9693,1.144,3.688,3.8434,1 
3.5817,9.5864,1.7363,1.3992,2.4395,2.176,2.6323,2.8471,1 
2.1206,10.0554,2.653,1.9523,1.8843,1.776,0.5267,1.1566,1 
0.1869,9.535,2.2813,2.6774,0.4978,1.0059,1.7037,2.5313,1 
1.6466,12.4395,2.1534,2.0404,1.2171,0.3455,1.0208,2.1154,1 
1.841,9.8115,1.2784,2.1451,2.2349,2.4302,1.836,2.4979,1 
1.32,9.9511,1.6168,1.3882,3.3599,3.3481,1.8808,0.7401,1 
0.2972,9.0172,2.2448,2.8164,4.2564,1.2877,0.3778,1.6014,1 
2.0958,9.4456,1.2439,2.1369,2.714,1.8392,2.9077,2.6551,1 
1.2298,9.9722,1.7099,3.2946,0.592,1.6874,1.913,1.8966,1 
1.1191,9.3419,2.5215,2.4482,1.9046,-0.1884,0.5241,2.7341,1 
1.3546,10.6999,2.1637,3.365,1.6579,3.5252,1.9934,3.2082,1 
1.9625,9.0175,2.9479,2.1874,4.1581,2.5314,2.7908,1.1802,1 
1.6881,9.5485,1.7005,2.6264,2.4576,1.3093,1.3483,1.6959,1 
2.3379,9.4618,1.2194,1.1163,1.9254,2.1132,3.6291,0.6922,1 
0.2409,8.7633,0.9605,3.4048,-0.043,1.9287,0.7111,1.8822,1 
4.1642,11.8257,1.1652,2.0163,1.1438,3.1523,2.567,1.3802,1 
1.8985,10.3668,2.3367,0.5466,1.6867,4.0233,0.7408,2.3483,1 
1.3163,10.1793,1.5902,1.1811,1.4122,1.6144,1.7905,1.8851,1 
2.0184,10.956,2.5995,2.2407,2.0481,4.474,3.0238,2.3623,1 
1.5354,7.8195,1.0901,2.5528,2.1442,3.2422,2.9769,4.1005,1 
3.2403,9.615,2.337,1.6372,2.9304,3.207,2.4545,1.6128,1 
