Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Class
7.8737,1.6088,0.7282,2.8611,1.5759,1.8969,1.3474,1.0444,1 
7.6658,4.5221,2.5514,1.5228,3.7152,2.4929,1.462,1.9125,1 
7.9997,2.5629,0.7781,0.4158,1.6613,1.3076,1.4256,2.1433,1 
8.4242,0.5216,0.8446,2.5648,2.3913,1.7235,2.4406,4.6499,1 
8.6842,3.486,1.6929,1.4439,0.343,1.8353,2.5066,1.8933,1 
8.6982,1.984,1.7881,0.8857,1.3968,3.0109,1.908,3.1075,1 
10.2936,1.2857,2.1259,3.5084,3.9613,1.6025,3.1382,2.4144,1 
10.7447,1.8429,1.4662,3.0532,2.0001,0.7258,2.0377,0.2929,1 
7.5702,2.663,0.7735,1.8103,2.4264,3.4279,2.5618,0.5756,1 
8.6988,2.6168,1.7677,1.6959,2.3039,1.7967,0.3204,1.1249,1 
8.1159,1.7924,2.9198,2.1016,1.2914,3.1899,1.4395,3.8632,1 
6.3922,1.7241,2.3647,1.1704,2.8393,1.0252,0.4339,1.8671,1 
6.5721,1.8933,3.2015,1.0929,2.3652,2.2288,2.4528,0.757,1 
6.9912,2.2931,2.3113,2.5226,1.3021,0.5813,1.3681,3.3407,1 
7.9723,4.2269,3.6884,3.4735,3.0731,2.3871,2.2407,1.803,1 
8.7784,1.7385,0.2616,2.4253,3.3437,1.5532,1.4767,0.2087,1 
9.9684,3.2149,-0.319,3.2907,2.818,0.6893,1.6111,2.5122,1 
7.1952,1.4991,0.788,-0.0661,-0.6299,0.7778,0.4943,2.6888,1 
7.463,1.1245,2.8484,0.6663,3.3802,1.2748,1.5633,2.2006,1 
6.5028,2.2252,1.7204,2.2925,2.3674,1.7414,1.9803,2.934,1 
7.3779,2.5633,1.8233,2.1398,2.5266,2.7951,0.9936,2.6694,1 
7.8014,2.2934,-0.0366,3.1822,2.0132,3.0501,3.3449,1.4683,1 
9.9941,2.8039,2.1367,2.5178,2.6747,2.5735,2.9617,1.7564,1 
9.0092,2.0735,1.8673,0.7672,1.2636,0.7718,2.7012,2.19,1 
8.2876,3.1077,2.5422,1.6753,2.1774,2.3091,0.5627,3.7119,1 
* 
6.5299,4.4999,2.4417,1.103,1.3053,2.5585,2.2437,1.5785,0 
4.0526,4.9094,1.9247,2.2782,-0.7632,0.1494,3.1312,1.9643,0 
3.5956,4.6911,3.3736,2.4181,3.6085,4.1411,1.9557,1.3511,0 
4.5268,3.1356,2.1659,1.0091,2.8943,3.1506,3.3284,3.311,0 
5.3231,3.8472,2.5097,1.4699,1.5547,1.5722,1.7176,2.043,0 
5.7555,3.7713,2.0704,0.5937,0.9428,2.3741,2.8601,1.7657,0 
6.0441,2.8893,1.2982,2.4834,1.8989,2.7673,1.2303,1.9096,0 
5.4363,3.2435,2.3594,1.7596,2.2899,2.3482,2.0553,4.2943,0 
5.8698,3.8699,3.2296,3.2592,1.9222,2.3348,1.9392,2.3215,0 
5.6877,4.5997,3.0571,1.529,2.8567,3.3504,1.3681,0.5433,0 
4.6666,5.0959,1.9579,1.5834,1.6317,2.6389,2.0767,2.0179,0 
4.993,2.8466,1.0682,1.9163,4.5423,1.255,1.6415,1.2474,0 
4.5952,4.926,3.2968,2.6912,0.984,1.8275,2.0527,2.6733,0 
3.6004,2.8842,3.0091,2.4911,3.2052,2.0145,0.8021,1.6594,0 
5.2532,4.6801,1.6808,1.6749,1.258,2.5161,0.1808,2.0495,0 
5.5735,3.4863,2.4013,2.9377,2.9699,1.6872,1.7345,1.8431,0 
4.3028,4.4359,1.3207,0.818,0.9742,1.8827,0.601,0.4089,0 
2.7568,5.2078,1.4488,2.2533,1.0858,3.3302,0.3531,3.3301,0 
5.4904,6.1764,1.5588,3.0692,0.8608,2.4626,3.6606,1.6476,0 
6.4882,3.8605,3.0027,1.3312,2.2127,1.1582,4.0472,2.4809,0 
3.709,3.9156,2.2907,3.244,1.7792,1.7072,2.8766,2.4351,0 
4.368,4.0755,0.6387,2.2015,2.7203,0.9063,2.4155,2.7628,0 
5.673,2.8961,1.8936,1.6021,1.4445,1.4663,0.65,1.2375,0 
2.9824,5.23,3.2567,1.6712,2.1906,1.1821,1.8831,1.1816,0 
6.1102,3.0621,2.04,2.5633,3.2276,0.5992,1.5358,2.5533,0 
5.9018,3.7074,2.4831,1.3528,3.3983,0.5963,1.5339,1.8228,0 
4.9302,5.8404,2.1118,3.2707,1.1082,1.6339,0.7438,2.713,0 
