Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Class
1.1145,11.2558,1.1593,2.7656,1.2137,1.0755,2.9514,0.9421,1 
0.3783,9.4555,1.7064,2.3926,2.7399,0.3395,3.3523,1.0556,1 
-0.3425,10.7072,2.0427,0.9155,1.5698,2.6979,2.4466,1.3603,1 
-0.2738,10.0977,1.766,3.7114,2.6742,1.7653,2.6934,1.6735,1 
1.6468,10.0758,2.168,3.3743,1.7681,0.5916,2.2498,2.7691,1 
-1.6957,10.2774,0.5518,2.5214,1.9679,1.5274,0.084,1.9218,1 
0.6616,9.6721,1.7251,2.7593,1.6999,1.4087,1.3602,1.3819,1 
0.3902,10.293,1.4448,1.3329,0.4204,0.2103,1.6051,2.4082,1 
0.4588,10.0621,2.8737,1.5915,1.7924,2.6437,3.0611,0.7677,1 
1.1755,12.2176,1.8913,2.1244,4.6153,2.726,1.9476,1.4534,1 
0.5282,12.1146,1.3603,3.4048,2.2941,1.7568,0.6489,1.4743,1 
0.259,10.1004,2.376,1.1436,2.1544,2.0393,2.5292,1.2394,1 
0.5439,9.3128,1.816,2.6483,2.4674,2.0231,1.8548,3.0365,1 
-0.7152,10.3646,2.2859,0.3213,0.4051,4.3283,2.2996,2.1829,1 
-0.4025,10.172,1.7873,3.4245,3.022,1.0945,2.3431,1.7133,1 
0.9245,12.0361,4.3122,0.9889,0.4302,0.9269,0.9989,2.2285,1 
0.5576,10.6679,2.3931,2.4443,0.7323,2.6392,2.4998,2.6508,1 
-1.242,10.8595,1.1655,2.3749,3.7622,1.0348,3.1669,2.4044,1 
-1.905,10.747,1.6079,2.5986,3.0578,2.5654,3.786,3.1942,1 
1.0182,10.1527,1.5505,1.9922,4.1127,2.6364,4.7801,1.9452,1 
0.9698,11.4305,4.0524,2.1661,0.7707,2.4427,2.7285,1.0912,1 
-0.4542,10.0567,2.4108,1.597,2.8908,1.6961,-1.1139,1.3835,1 
-2.2265,8.8393,1.7404,1.6047,3.7363,2.4488,1.4953,2.0426,1 
1.8743,10.3248,1.5307,1.458,1.0376,1.2295,2.4676,3.4389,1 
0.7708,10.8771,1.1945,3.3885,0.9945,0.7887,2.2871,2.3581,1 
0.0086,10.5202,3.5237,3.1996,1.0924,3.2092,2.5121,2.4149,1 
-0.8214,12.032,5.0013,2.6543,1.4807,1.7089,1.8439,2.0872,1 
-0.4009,8.4759,2.8943,1.0787,3.1635,3.0258,1.5397,1.9544,1 
1.6873,9.7368,4.3632,0.2062,2.4853,2.7674,0.8135,0.6889,1 
1.0724,8.1554,0.897,4.6577,1.131,-0.2287,1.8616,1.6987,1 
1.1837,10.2854,1.612,2.3535,3.7749,1.5263,0.912,2.0777,1 
-0.6532,10.5015,2.807,0.9534,1.0008,1.9674,1.1536,1.8811,1 
-1.165,11.4711,3.0302,2.5678,2.529,1.2388,2.1273,2.4611,1 
-2.3225,9.7451,0.6628,1.7939,2.8068,1.8348,1.1605,3.1708,1 
0.1843,6.979,1.6543,1.804,2.5172,2.1269,1.6484,0.4219,1 
0.8261,8.7142,0.6348,2.1395,5.2659,0.0536,1.8606,1.7314,1 
0.2856,9.9058,1.8661,1.0759,1.1618,3.7023,1.8185,1.5028,1 
-0.6901,9.9578,0.4441,2.4507,1.0278,1.4014,0.1984,0.5313,1 
0.8578,9.9242,1.7554,2.103,3.0814,0.7878,3.2951,3.8467,1 
0.0415,9.6428,1.4305,1.7591,0.9731,1.8569,1.6737,0.1385,1 
1.486,9.8392,2.4373,3.1531,3.3181,2.4902,1.9752,2.8178,1 
0.6572,9.7605,3.6423,1.9893,2.5318,1.7982,1.7817,2.4082,1 
0.1281,9.3803,1.4382,3.9574,2.1141,2.6772,2.3019,1.9558,1 
-0.0977,9.6344,0.0402,2.0248,2.8186,2.3685,0.6108,1.4718,1 
-1.801,10.3696,1.9262,1.8916,0.4309,1.8975,2.179,1.2549,1 
-0.2194,8.922,0.8576,2.1614,2.26,1.3863,0.4711,1.6126,1 
1.6437,7.1231,1.2351,0.7388,-0.0833,2.111,3.2569,1.3296,1 
-1.4905,11.087,2.1119,3.6801,2.1439,0.2221,1.2904,-0.4724,1 
-0.9399,11.047,1.3419,3.5661,1.6259,2.5438,3.0358,1.9975,1 
0.643,11.9023,1.3149,1.0483,1.2679,1.0761,1.1462,1.9726,1 
0.4589,10.104,2.2146,4.6601,2.92,1.1944,1.3287,2.4398,1 
1.1005,8.9875,2.5319,2.1591,1.4652,1.7675,2.553,3.6314,1 
1.504,11.3117,1.4292,1.2297,1.2312,2.9125,2.3985,1.7397,1 
-2.4844,8.7249,1.3969,2.8018,1.8077,1.4705,1.87,0.492,1 
-0.5725,8.6728,2.1365,0.9475,3.6414,2.8792,1.2545,2.1449,1 
-1.5768,10.7666,2.0596,4.0983,2.0511,1.43,4.34,2.0229,1 
-0.1518,9.4387,0.7953,1.0777,1.7185,2.6864,0.1757,1.8781,1 
-0.6155,10.2605,1.2653,2.617,4.4199,2.0216,3.1389,1.8053,1 
-0.3482,9.6874,2.2977,1.7878,1.169,3.2182,3.721,2.4437,1 
1.5816,10.4017,1.9135,2.7513,2.8567,-0.1964,4.114,2.4036,1 
1.0602,10.0952,2.6514,3.1784,2.2078,1.3418,2.9654,1.4292,1 
0.5314,9.7647,3.1429,3.0123,2.3174,3.1304,1.4682,4.3229,1 
0.3002,11.2511,1.7669,0.4306,2.2801,2.8417,2.5416,1.3059,1 
-0.1721,9.5508,2.4939,1.6247,2.9233,1.902,2.0777,0.6159,1 
* 
5.5344,5.9079,1.9888,1.9026,1.8128,2.2479,1.5576,1.4259,0 
5.1836,5.6415,0.0444,1.87,0.7327,2.1728,1.5514,0.5327,0 
4.6192,4.6587,2.1634,3.3207,2.6238,1.1972,2.6778,2.6398,0 
4.0671,5.4852,4.6843,0.807,2.6343,1.2886,0.7407,2.1477,0 
5.5936,4.9359,0.7329,2.3733,2.8246,2.1847,3.0949,1.4021,0 
5.3815,5.2593,2.2339,1.3821,1.9901,2.669,0.876,2.7175,0 
4.0474,3.3186,2.9527,1.256,2.9393,1.6434,2.2521,0.7816,0 
4.4697,4.3031,0.6262,1.3398,4.2342,5.7728,1.7002,1.8005,0 
5.5689,5.1707,1.2738,1.4786,-0.1975,-0.0255,3.0498,2.7157,0 
5.8022,4.9079,1.7597,2.6711,2.6537,2.3112,1.9291,1.4272,0 
3.8697,5.3902,2.3364,2.092,2.5578,1.5746,2.3626,0.6184,0 
4.7525,3.919,1.0441,1.4434,2.1268,1.0469,3.3494,2.4309,0 
5.7291,3.7337,3.11,1.6353,2.4081,1.1355,3.0606,3.4363,0 
5.9402,4.9658,1.1537,3.3886,3.1691,2.5747,0.4834,0.4949,0 
4.6947,3.0937,1.9012,3.1667,2.4999,2.7267,1.8125,2.2183,0 
4.5726,4.6802,1.8376,2.5335,1.4637,0.9807,1.1807,1.2533,0 
5.3973,6.8616,4.9957,3.0189,1.0815,3.21,1.6172,0.4437,0 
6.0739,3.9747,2.6809,2.5568,1.6318,-0.3918,1.1322,2.5874,0 
4.8145,3.4792,1.6213,2.1747,1.4181,1.6689,0.2851,2.8052,0 
4.7127,6.2136,2.5906,0.7561,1.5114,2.1011,3.1745,1.8952,0 
5.5399,5.8153,2.3653,2.4568,0.8088,2.4815,3.0018,1.8586,0 
6.2237,4.2028,1.9588,0.3843,0.9623,0.3271,1.0029,1.9982,0 
4.2002,6.0598,0.9702,1.0297,2.918,0.6465,3.1474,1.9083,0 
6.3164,3.8274,1.5502,2.0813,2.5328,1.552,0.292,0.7748,0 
6.269,4.8951,2.5284,0.4404,1.6019,2.3023,1.9985,0.8475,0 
4.1401,5.1309,2.2233,1.79,2.7844,2.2352,2.9308,1.8156,0 
5.8835,3.1502,0.372,2.129,1.7815,2.3427,2.9622,0.1677,0 
4.9022,5.5694,1.1367,2.1804,1.7926,0.3873,1.8362,2.4494,0 
4.4116,4.2528,1.3781,3.0255,2.0315,1.9794,3.5662,3.3357,0 
4.9758,7.0784,1.7854,2.4051,2.1617,2.3521,0.426,1.7277,0 
4.4975,5.2078,1.1927,1.9986,1.8095,1.7481,0.223,2.9595,0 
6.5286,5.1642,1.4082,1.278,0.7319,1.0728,1.2869,1.5454,0 
3.4114,4.8657,2.8049,0.2679,3.3402,2.2046,2.3068,2.8327,0 
6.566,5.1751,1.7377,2.8353,0.4207,0.0157,0.4289,3.2975,0 
3.5794,6.2557,3.168,1.0686,3.308,2.0711,0.5696,2.2474,0 
5.0671,3.4549,0.4435,0.6393,0.7287,0.5183,2.4115,3.5464,0 
5.6845,6.2262,-0.3883,2.3508,2.1319,2.2968,2.3493,1.6286,0 
4.6052,3.1508,1.7496,3.7977,0.5048,2.3043,2.8243,2.2465,0 
6.3483,3.8737,2.2271,1.9528,4.3544,1.1084,0.8577,3.1732,0 
5.3964,4.0094,2.5526,1.2631,0.3901,3.0328,1.3567,2.2425,0 
3.3226,6.7388,1.6096,0.6882,2.6294,-0.8004,2.7546,2.8618,0 
7.4779,4.2283,2.3374,2.734,1.6795,2.4585,1.9136,2.5044,0 
4.6884,4.4424,2.1719,2.0889,0.8228,2.0351,2.9143,4.3025,0 
4.615,4.7506,2.8448,1.6769,1.7078,3.087,1.654,0.4029,0 
6.0101,3.9634,2.565,2.0414,1.5442,2.1079,1.1311,1.3296,0 
5.0745,5.6217,1.3214,2.3553,1.8368,2.855,2.0091,1.3575,0 
4.0366,5.5033,2.7264,2.3245,1.6307,2.7065,1.896,1.1682,0 
1.2683,4.0353,2.7888,2.1371,2.2244,2.0838,2.5933,1.8917,0 
4.4067,5.2536,2.7346,2.3804,0.7301,2.8215,1.4432,2.018,0 
4.9134,4.2189,0.5625,2.2882,1.0288,2.0139,1.9357,2.5533,0 
5.0217,5.3679,3.2533,1.4712,3.2118,1.0997,-0.3476,3.089,0 
4.8889,3.9057,3.7819,0.9147,1.9236,1.9781,4.3918,1.3623,0 
4.022,4.7358,0.8823,2.2505,2.6827,1.2414,2.7417,2.7456,0 
4.4929,6.0012,1.7771,2.9876,0.224,1.7833,1.8107,1.3097,0 
5.3621,4.7104,0.6049,2.3115,1.1712,3.4143,2.5225,3.4325,0 
4.8129,6.0547,1.7211,3.4627,2.6509,1.9194,3.1365,0.4595,0 
5.9944,6.6423,2.0228,2.4968,1.755,2.2176,2.0308,3.7752,0 
6.0923,4.1963,1.1057,1.5531,1.1795,3.4708,0.8227,1.4373,0 
5.6464,4.2963,2.2031,2.5485,0.635,2.7816,1.539,2.6892,0 
2.1047,5.4788,2.3117,3.6682,1.7452,2.6862,0.9233,2.2989,0 
5.9477,5.068,1.5973,1.9152,0.093,2.53,2.5107,4.7112,0 
6.7007,3.2024,2.0986,2.123,3.0555,0.7452,3.2465,1.5217,0 
4.8931,4.8817,2.6433,2.9876,1.2949,2.9639,1.7903,3.073,0 
5.7771,3.5723,-0.4254,2.1741,2.1601,0.9928,2.6312,1.2002,0 
5.7761,5.7658,0.6558,1.3998,3.0517,1.6696,1.5359,2.8657,0 
6.8406,6.008,-0.3277,3.1905,1.6663,2.3967,2.316,2.5841,0 
2.8482,6.1807,1.1637,2.0883,-0.4126,0.4988,2.3333,1.8048,0 
6.736,3.4166,3.1738,2.5084,2.3476,2.3656,0.6844,1.9788,0 
5.2089,6.7152,2.6088,1.8144,2.6833,1.1652,2.1289,1.367,0 
3.5719,4.8787,1.8732,2.0399,2.0901,2.4837,1.8529,1.3913,0 
3.7347,6.6705,2.0391,2.1897,2.5226,2.8624,2.0368,0.974,0 
5.5717,3.0027,2.5101,2.3656,2.7999,2.0838,0.8832,1.418,0 
4.6499,4.1166,1.763,2.7444,1.4674,0.9481,3.224,1.254,0 
5.09,4.5522,1.9177,2.1284,2.0188,3.4005,0.9435,1.2124,0 
3.918,4.5744,4.4918,1.6284,1.5894,0.7745,2.5826,2.1869,0 
4.6132,4.8112,1.5678,2.4084,1.2322,2.1324,2.6093,1.4016,0 
5.191,6.3479,3.7835,2.7678,3.851,0.818,1.5401,0.5799,0 
3.9601,4.8925,1.4618,2.7068,0.7225,2.149,2.3799,2.846,0 
5.4788,6.1397,3.7122,0.4389,1.0153,0.0483,0.2498,0.7396,0 
6.3785,3.8886,1.244,1.9612,1.1414,1.9373,2.7989,0.9029,0 
5.2785,6.0659,0.9356,1.767,2.9016,2.2265,2.0548,0.3086,0 
7.1084,6.018,1.1643,1.984,1.7883,2.9981,0.1686,2.9489,0 
4.8709,5.1775,0.989,0.8199,0.4722,2.9282,1.5426,0.8383,0 
4.5361,5.666,1.497,3.1032,1.096,1.6401,0.6945,1.5667,0 
6.5362,5.4771,2.5303,1.7988,1.9941,2.4349,0.6897,2.4801,0 
3.5376,4.7447,4.1045,1.943,1.712,0.5071,2.6804,1.6889,0 
4.6753,5.8958,1.8436,2.6501,1.8557,2.1017,1.906,1.771,0 
4.1613,5.3395,2.1869,3.2934,1.1482,2.063,3.7247,1.4196,0 
5.4708,5.5785,1.8658,1.949,2.6936,3.5291,3.6561,2.3516,0 
3.8451,4.7884,3.5349,3.1828,1.7651,0.4262,2.7114,1.6398,0 
5.8258,4.493,1.0786,1.2599,1.2403,2.5419,2.4997,1.5945,0 
5.059,4.556,2.6957,2.5273,1.9576,2.4297,1.7411,0.2578,0 
4.8362,5.8594,1.0419,4.4767,0.9168,4.371,1.7359,0.8877,0 
5.199,2.986,2.3233,1.3463,3.1805,1.7275,2.2252,1.7726,0 
5.6322,5.4118,4.3206,1.5745,1.3456,1.3623,-0.7849,4.565,0 
4.6247,4.5973,1.6475,3.7716,0.2661,2.1489,2.6311,3.2172,0 
4.7935,6.1738,0.4806,2.738,1.564,1.7858,2.2319,2.2387,0 
5.495,5.2681,1.3761,-0.0564,1.8668,-0.0711,1.4478,1.6315,0 
6.2443,4.7408,-0.1518,4.9734,1.4687,2.1113,2.4761,1.8551,0 
4.4243,5.3444,0.8925,1.2376,1.4906,0.0092,2.4528,0.8819,0 
* 
5.0754,-3.0918,2.6895,0.8068,1.4023,1.5005,1.5665,1.8887,1 
4.0505,0.9143,-0.4176,1.177,2.2321,-0.4431,0.1784,0.3654,1 
5.2834,-0.8344,1.3836,1.9754,2.3185,1.8529,1.3377,1.9568,1 
5.8861,-0.7111,0.3443,3.3854,1.7906,2.5194,1.5754,2.3398,1 
3.8513,1.3114,1.8322,2.4393,1.2142,1.556,0.8378,1.1767,1 
6.422,0.234,3.5526,1.3817,1.9259,2.2049,1.519,1.3963,1 
5.0398,-0.3213,3.1102,2.6808,1.5089,1.6099,0.857,0.7499,1 
4.5856,1.4222,-0.9278,2.8426,1.4228,3.2727,1.2423,0.4665,1 
3.5014,-0.9233,1.8432,2.0739,1.7044,1.671,3.2309,1.1397,1 
6.598,-0.2095,1.9584,2.8907,0.4613,1.3134,3.6067,3.3147,1 
4.4963,1.1077,2.142,1.3454,1.6904,2.9584,-0.0186,2.4619,1 
4.4637,0.391,3.0125,0.9911,2.5003,1.64,2.1003,2.6293,1 
6.0539,0.486,2.3648,2.7523,1.6749,1.9605,3.1253,3.2978,1 
3.2571,-0.085,0.5536,1.276,3.0999,2.6622,3.5999,3.0749,1 
6.1692,-0.7051,0.3377,2.2709,0.9763,3.9086,1.3272,0.2809,1 
4.9202,0.6467,2.8984,2.7177,1.0102,1.2647,3.7657,2.4831,1 
5.1305,1.3259,1.3858,3.6638,3.0706,2.4282,1.7214,0.2879,1 
6.3991,-0.7311,0.4149,2.4854,-0.4847,3.504,2.3638,2.8385,1 
3.7285,-1.2804,2.5723,2.3639,0.4782,0.7535,3.2591,1.0546,1 
4.4947,-0.785,2.3803,3.3999,2.4078,4.3303,3.3099,3.9024,1 
7.2273,-0.9112,0.9652,3.4287,1.2929,0.9404,1.4286,2.6393,1 
3.6813,-0.7974,2.5695,2.6684,1.2366,2.3357,1.6191,1.5357,1 
4.3914,-0.3717,1.5247,1.9569,0.7524,1.5921,3.5469,3.5645,1 
4.4837,-0.1687,1.6008,4.8224,2.3641,0.5619,1.8522,1.7653,1 
