Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Class
0.2884,-0.8314,3.2345,1.3239,3.676,2.046,1.7367,1.526,1 
0.0468,-1.2584,1.204,0.672,0.7364,0.9902,1.6677,2.8256,1 
-1.5221,1.5351,1.3733,1.3337,2.9038,1.2706,2.5739,3.0257,1 
0.3148,-0.4103,2.8881,1.518,0.0891,1.915,2.1153,2.4648,1 
-2.0028,2.2337,1.4022,0.6215,1.2431,3.0706,1.5054,1.5757,1 
-1.8451,-0.6228,0.2608,-0.1579,2.38,2.294,2.163,3.6436,1 
0.8435,0.5885,1.672,1.74,1.6144,3.1401,2.2526,1.6646,1 
1.5087,0.638,1.9499,3.12,1.9045,1.2546,1.9541,3.3928,1 
0.2349,-1.6904,1.4611,2.7217,1.8071,0.9232,2.1584,3.3008,1 
1.2927,1.194,0.9292,1.4274,2.5182,0.6498,2.807,1.4708,1 
0.0142,-2.462,2.0396,2.6132,3.1943,2.3386,1.4637,1.0483,1 
2.001,-1.444,1.2993,1.8999,1.6763,1.91,2.544,2.7577,1 
0.9789,0.8696,1.9802,2.0488,1.5897,2.7505,2.2893,1.174,1 
0.0029,0.2195,0.5883,1.6433,2.2773,0.9677,2.6264,1.6176,1 
0.5744,1.1486,1.6229,2.924,1.9203,3.0189,0.4294,2.0347,1 
-0.2341,-0.1609,1.5849,2.1311,1.8291,1.0214,1.3386,3.284,1 
-2.4884,0.8052,0.6329,2.3871,3.2456,2.4626,4.4016,1.6711,1 
0.6342,-0.3896,0.5238,2.676,2.3604,0.3616,1.0509,1.7518,1 
0.3631,0.146,2.1135,2.006,1.4988,0.582,1.2549,0.78,1 
-1.1261,1.7505,1.3516,0.0413,-0.3736,2.376,1.6822,2.4753,1 
-0.1644,-1.4084,2.3089,1.6449,3.6159,2.5323,0.1114,3.0727,1 
-1.4066,-0.0034,1.9683,3.1903,0.7985,2.0379,0.2701,2.0292,1 
-0.944,2.4837,1.1434,1.7676,1.1089,2.7895,3.6589,3.3447,1 
-1.2412,-0.3233,2.0673,2.7698,2.1166,2.7544,1.1928,3.6003,1 
0.8269,0.2284,3.437,0.7476,1.8253,2.8695,1.2055,1.6676,1 
0.0441,-0.3719,1.4523,1.9571,1.2237,1.5774,2.4878,1.4334,1 
0.9468,0.0853,3.2352,1.5247,2.8659,2.2042,1.0683,2.1083,1 
-0.6275,0.1528,2.7199,1.4606,1.7604,3.0991,1.0299,2.8347,1 
-0.3706,1.3444,0.8202,1.118,2.6578,2.7222,2.0888,3.3516,1 
-1.0592,0.7786,1.4213,3.8729,3.1224,0.8626,2.5176,2.9925,1 
-0.1789,-1.7858,1.1063,2.8146,0.4628,3.8186,1.8535,1.5156,1 
0.7042,-1.0663,2.5224,1.7515,1.4474,1.3576,0.4986,1.5246,1 
0.4002,-0.6034,1.6982,2.158,2.3908,3.4492,0.7522,2.6994,1 
0.0816,-0.3591,3.109,0.9241,2.4611,1.9359,2.6066,2.3604,1 
-0.0707,-0.3952,1.1328,2.8972,0.7536,1.6,1.1752,4.5924,1 
1.5955,-0.7999,2.7275,2.6438,1.4148,2.0529,1.5274,2.1264,1 
-0.0835,-0.2363,2.7269,2.5654,3.3564,2.0462,2.6405,0.8746,1 
0.4214,0.2559,2.8543,2.4861,1.6093,0.9303,-0.064,2.4997,1 
0.0689,-3.909,0.6513,3.0702,2.5473,1.742,3.873,2.8197,1 
-0.389,-1.1231,0.3344,2.6523,2.9873,1.2216,2.2636,1.7322,1 
-0.4105,-0.4833,2.4949,-0.3926,1.3846,1.617,2.2507,1.5469,1 
0.8867,-1.0411,4.3554,3.2645,2.8905,0.7525,0.3692,3.4292,1 
-2.3169,0.8465,1.2503,0.6906,0.585,2.207,2.2308,2.546,1 
-1.1192,-0.3126,1.221,0.9819,0.5959,1.1766,1.4681,3.098,1 
0.5349,0.7908,2.1774,2.3335,0.9194,1.6571,1.7098,4.2289,1 
0.4399,0.0997,2.34,4.331,2.6004,-0.6896,1.9259,0.3288,1 
1.1708,0.0461,2.1387,1.2054,2.1721,3.3319,3.4917,0.3173,1 
-0.9264,-1.1099,2.0592,2.4428,3.5403,0.8467,1.8772,1.7642,1 
-1.2281,-0.5523,1.459,1.4208,2.3428,0.9784,3.2705,3.3517,1 
0.2018,-0.643,3.7615,1.7585,5.7392,0.329,1.5227,2.8878,1 
-1.4742,-0.1016,1.9041,3.7067,1.0112,1.2587,2.5821,2.2808,1 
0.7066,0.2168,1.3787,1.6923,1.5493,2.0457,3.0504,1.6875,1 
0.6607,-0.4351,1.7634,1.9996,0.3001,2.9497,1.6914,3.8132,1 
-2.1994,0.3171,1.1963,0.279,2.6944,3.0238,1.8499,1.6528,1 
-0.8791,-0.4651,-0.153,2.119,2.1285,1.2403,2.13,1.3387,1 
-0.5969,0.1652,2.6838,1.8609,3.6698,1.7509,1.9219,1.5371,1 
-0.606,0.1516,3.2829,1.6331,2.0308,1.8225,0.536,0.3917,1 
0.5811,-0.2221,-0.1589,1.7221,1.7299,0.9475,3.0103,0.8488,1 
0.0937,-0.7078,2.2471,1.5713,2.5608,3.3373,2.7582,2.0218,1 
0.1706,1.7704,0.7223,2.1288,4.3065,2.1288,2.6668,2.0279,1 
-0.5345,1.0751,1.4487,3.0419,0.882,2.5328,2.8658,2.6326,1 
0.3451,-0.4956,0.3373,1.7948,2.7541,1.0948,-0.059,2.9967,1 
1.4285,0.501,1.6894,0.2192,-0.492,1.297,1.2543,1.4487,1 
-1.0019,-0.7282,2.2827,2.1782,3.4853,2.476,1.0816,1.4143,1 
-0.8798,1.0075,1.3578,2.7241,1.1067,1.7442,2.9803,2.3549,1 
0.4326,-0.5948,1.2661,1.7836,3.0651,2.8113,2.05,2.362,1 
0.6101,-0.8077,2.8551,1.4248,2.1389,2.0418,2.3306,1.8691,1 
-1.4884,0.8709,2.4589,1.2192,2.0663,4.2277,0.3536,1.111,1 
-1.1293,0.6188,2.4368,2.5733,0.9015,1.1783,2.3322,1.2345,1 
-0.3361,0.0123,4.135,3.0506,2.1381,2.179,1.8912,1.5808,1 
0.6245,1.231,2.8655,3.3222,2.3615,0.2492,2.1943,1.6237,1 
0.1994,-1.2277,0.8165,2.9588,1.4738,1.1441,2.0932,2.7151,1 
0.3107,-0.3902,0.8552,1.5302,0.3967,2.8526,3.3707,1.1366,1 
0.7618,0.5989,2.9072,3.0732,2.5314,3.6266,3.7211,2.8089,1 
0.9305,1.2806,1.8635,2.3753,1.4375,1.7625,0.2156,2.4178,1 
-1.4514,0.1055,1.4939,3.2347,1.5964,1.4762,1.6635,0.0125,1 
2.5111,1.0116,2.9321,1.2485,2.3978,2.7315,3.4637,0.5257,1 
1.363,0.4253,1.1233,2.0352,3.0545,1.6457,2.8866,3.9757,1 
-0.5054,-0.4438,2.7962,2.8125,2.2269,3.9784,0.1793,2.9763,1 
-0.7198,-0.5557,2.4717,1.7999,2.5391,3.2226,1.2888,2.2502,1 
-0.0039,-0.036,4.3628,0.498,2.6824,0.5498,2.6153,0.6808,1 
-0.3478,0.9651,3.4983,1.2164,0.883,1.3234,1.7719,2.8564,1 
-0.6215,0.4956,2.9016,1.3416,2.5906,1.3725,1.5443,2.1656,1 
0.9737,-0.7651,1.5385,0.5295,1.4535,0.32,1.0153,3.5243,1 
0.4521,1.8204,1.6716,1.0942,2.0265,2.3518,2.8372,2.3318,1 
1.1511,0.1421,3.2421,0.9493,3.9965,-0.0905,0.9722,0.5428,1 
0.4374,2.6047,2.1809,2.7406,1.1214,1.8542,1.9443,1.3008,1 
0.7909,-0.8417,2.786,0.3865,2.1059,2.5328,1.6482,1.2095,1 
0.5703,0.3846,2.8144,2.7226,0.948,3.6322,2.2986,2.3083,1 
-1.0273,0.9813,1.446,0.9583,1.9046,2.9634,1.4849,0.3573,1 
1.2716,0.4968,3.3687,0.9133,1.5824,0.3924,2.3355,1.5492,1 
-0.8807,0.0026,1.981,3.3849,3.3092,3.6804,1.9958,2.9458,1 
0.032,-0.3673,0.4501,3.4428,2.2113,1.6828,3.5498,1.6357,1 
-0.9668,1.3395,1.4939,2.7397,1.6075,2.0601,1.8756,3.4647,1 
-0.2056,2.3183,1.1226,2.0886,2.0607,3.1104,2.2785,1.4333,1 
0.0513,1.6901,2.5686,2.8855,1.3884,1.6375,0.6548,1.8068,1 
1.5439,-0.7189,1.8675,2.637,3.2466,0.3948,1.8268,1.7009,1 
-0.4074,-0.0418,0.1034,1.9376,1.3765,1.2618,1.7472,1.1725,1 
-0.2966,-0.9228,3.2943,1.1768,2.9165,1.872,1.3534,1.7403,1 
0.6027,-0.8985,3.6048,1.9436,2.7584,-0.7374,2.4603,2.9616,1 
-0.184,-1.2817,3.3503,3.3189,1.7247,2.1044,1.8415,1.8644,1 
-1.9316,0.2942,2.4733,1.2031,2.4239,2.3065,0.1587,1.7944,1 
-1.404,-0.9318,0.9388,0.843,2.6775,0.2577,0.0109,-0.1173,1 
0.7556,-1.0627,1.1384,1.6762,1.0142,2.3423,0.9827,3.1504,1 
3.085,0.3915,0.2197,1.6909,2.8248,1.1354,2.5444,1.4148,1 
-0.2354,-0.8234,1.504,1.3237,1.7335,2.0312,0.9522,0.7338,1 
-1.2768,1.463,1.729,1.0512,2.3307,1.5495,-0.0212,0.6289,1 
-1.5433,1.2698,4.1379,3.5223,2.5436,2.3884,2.7027,1.1615,1 
0.0256,-1.0845,2.1541,1.794,2.7831,2.3728,2.9385,2.2092,1 
-1.6078,-0.0037,2.0372,1.2293,2.0947,2.1175,0.9625,2.4744,1 
0.7832,2.4997,1.3083,0.3177,2.07,2.114,1.7134,2.311,1 
-0.6804,-0.148,3.0464,1.0937,2.0132,1.108,2.0695,2.1691,1 
1.5095,-1.3932,2.9101,1.3322,1.5141,3.1331,3.3343,0.6388,1 
0.2938,-0.9379,0.9482,1.4075,1.3363,1.5888,0.5093,2.0646,1 
1.5342,0.2869,1.5718,2.3451,3.5206,3.1503,2.7252,2.541,1 
-1.2669,1.2308,4.089,1.4862,1.5332,0.4098,1.6587,0.1961,1 
-0.011,0.547,1.0631,4.6268,1.5923,3.0445,1.6969,1.9938,1 
-1.3415,-0.7997,-0.7612,1.5169,2.2725,1.1276,0.9119,1.9834,1 
1.565,0.9887,3.0896,1.6016,1.8475,1.281,1.8233,0.4407,1 
0.8956,0.9715,1.9968,3.3447,2.2458,1.7438,2.8893,0.5976,1 
-1.3395,-1.3502,2.1924,1.253,1.8226,2.2054,1.484,3.7836,1 
-0.917,-0.1887,3.4714,3.5373,2.326,1.9917,3.9033,2.0021,1 
0.5615,-1.2015,1.9888,1.4843,1.1087,1.0082,2.9066,0.6918,1 
0.6996,-0.2811,2.7417,1.8126,0.9482,5.0544,1.9478,1.955,1 
-0.7805,0.5454,1.4846,2.2687,1.1163,2.5358,1.1073,1.7035,1 
-1.9346,3.0337,1.9116,2.8703,0.8437,2.4814,1.4412,1.2192,1 
0.5013,0.5861,2.3939,3.1334,3.4476,2.6174,1.907,2.9472,1 
1.443,-0.0587,1.9136,2.3443,0.6442,1.469,1.6321,1.1056,1 
0.1068,0.6145,2.9057,2.1494,1.5052,4.7472,1.2323,2.2638,1 
2.1887,-0.9687,2.2081,1.4133,0.2795,3.5483,1.3329,0.9829,1 
0.352,-0.6429,1.6823,2.4073,0.3416,4.059,4.3399,2.3439,1 
-0.8142,1.0106,3.5225,1.5082,1.9222,-0.2924,0.9852,1.3287,1 
0.1877,-2.212,1.5068,1.397,1.2041,1.8381,1.657,1.5402,1 
-0.4427,0.3497,0.6535,2.3912,2.202,2.316,2.3407,0.1673,1 
0.548,-0.3123,4.0875,-0.1344,1.5309,2.6239,1.017,2.6081,1 
-0.8598,-0.3662,1.4022,3.9805,2.3574,3.4373,1.7174,2.3775,1 
-0.3654,-0.1134,1.9001,2.9885,3.1139,2.8135,1.938,2.4478,1 
0.3156,0.9041,1.7699,1.2712,4.011,3.167,1.4421,3.6263,1 
0.2816,-0.3945,2.5977,1.3277,2.8438,1.4046,1.5401,1.288,1 
-0.5453,0.3567,3.5246,2.6445,1.7947,0.2725,2.2928,3.1252,1 
1.1065,1.1522,2.692,0.8207,0.3206,3.4073,3.3979,2.9268,1 
0.1856,-0.9865,-0.6157,3.7694,2.9403,1.8891,1.1412,1.0649,1 
0.2728,0.1465,1.7429,0.8246,0.8971,-0.213,1.3923,1.7812,1 
-0.3987,0.2699,2.8307,2.285,3.8274,2.1047,1.0754,1.8505,1 
1.5406,0.2886,3.1641,1.3666,0.8773,1.547,1.7602,1.569,1 
0.2072,0.7687,2.8027,2.5591,2.2688,3.5159,0.4903,3.1951,1 
1.2997,0.0658,0.4922,2.3869,4.3127,1.6857,2.5653,1.3701,1 
0.4683,-0.5198,0.5932,2.399,1.8733,2.2244,2.683,2.384,1 
-0.5481,1.3884,0.2887,1.9788,2.547,1.6096,2.1436,1.3797,1 
0.4744,0.0238,0.7007,2.4428,0.7365,1.16,1.5102,1.342,1 
0.676,-0.6129,2.8474,2.88,2.3914,1.8078,2.3682,2.1906,1 
0.9622,2.2053,1.5373,0.8215,0.0287,0.7292,1.7584,0.7211,1 
-0.379,1.4856,4.686,2.9186,1.239,2.31,2.4108,1.7257,1 
0.9105,-2.1645,1.8861,2.255,1.04,2.2174,0.9479,3.0365,1 
1.1861,1.0074,1.9447,0.7309,2.8028,2.4768,1.6559,1.4889,1 
0.2708,-0.2737,1.9004,0.7806,1.7746,0.8579,2.2155,0.7113,1 
-0.5134,-0.6558,3.4062,1.9344,1.8497,2.3402,2.0827,1.1268,1 
1.4059,0.9504,1.385,2.6494,2.4229,0.6548,1.0791,3.1436,1 
0.7567,0.2688,1.5302,3.0535,1.2153,1.4329,1.3306,0.5034,1 
0.4402,-0.8118,2.0262,2.6244,0.5912,0.4005,1.348,3.5661,1 
-1.8467,-0.9196,1.305,1.9052,3.6799,2.876,2.2081,2.923,1 
-0.264,0.0335,2.4189,1.1274,0.9369,2.4689,2.993,2.7271,1 
-0.6656,0.436,2.4327,1.8321,2.1618,0.6052,2.1431,3.9142,1 
-1.6736,1.6827,2.3071,1.7007,0.241,3.3818,3.5265,3.5358,1 
-0.1536,-0.1521,2.7691,2.7949,1.6248,3.2397,0.5243,1.5611,1 
0.4096,-1.2207,0.5046,2.6332,1.8215,1.2826,2.3515,2.7493,1 
-0.826,-1.2579,2.471,0.1713,1.9143,2.2188,3.3097,1.9156,1 
0.428,0.0092,0.9548,1.7217,0.3258,1.9534,1.8159,2.5772,1 
-1.4991,-0.1179,3.8068,1.4649,2.7926,2.2682,2.2692,0.2207,1 
0.1474,-1.1192,-0.2812,3.0851,2.4197,2.4513,2.3715,1.1739,1 
1.8015,-1.4173,1.439,3.0964,2.7714,1.3366,1.0293,3.4566,1 
-0.9839,-0.3056,1.7435,0.0138,2.5998,1.4821,0.8497,1.1519,1 
-0.787,-0.108,1.3746,2.9381,3.2317,2.3021,2.9361,1.0742,1 
-0.5241,-0.8374,2.2714,1.0152,2.2843,2.9853,2.633,2.4567,1 
-0.1381,-0.8934,0.8202,3.2053,3.203,0.7463,2.5455,3.4924,1 
1.8923,1.3627,2.1524,2.4416,2.1156,2.5188,1.0369,3.3936,1 
-1.0375,-0.313,2.0928,1.7029,2.2864,2.0676,2.01,1.4949,1 
-0.9392,0.966,3.4636,2.7816,1.9231,3.6893,1.7523,1.2067,1 
-1.0137,0.8097,0.8563,2.218,0.83,1.5763,1.2738,1.4121,1 
-0.2519,-0.255,2.938,2.9578,1.5163,2.4502,1.5249,0.7573,1 
0.7263,-0.7693,1.2582,2.0101,1.3139,2.067,4.0898,0.7557,1 
-0.0624,0.8276,1.2228,0.8717,1.1282,1.5701,3.0952,2.1603,1 
0.4097,1.2972,2.3123,3.5551,2.0425,3.2861,2.2433,0.8989,1 
-1.2373,-0.4371,0.6625,3.6152,1.7334,2.6926,1.653,2.6588,1 
-1.0629,1.1141,2.4324,2.1796,1.6417,2.7831,1.9399,3.422,1 
0.4706,0.1054,2.6683,-0.8781,1.8896,2.1947,0.1476,1.7662,1 
-0.3669,0.1026,0.2131,1.5906,2.6761,1.9269,1.7248,3.2892,1 
-0.0387,-0.5866,3.588,1.6403,2.9157,1.4178,3.2535,1.6692,1 
0.2227,1.0459,1.4919,2.7147,1.943,2.446,2.2709,1.6784,1 
0.6381,1.1338,2.644,1.9587,2.2701,1.0241,2.4782,2.93,1 
0.0734,-1.57,-0.4772,0.9157,2.9829,1.2819,2.4508,2.3105,1 
-1.9903,0.3118,2.1776,2.2596,0.2365,5.0785,2.2815,0.3929,1 
1.5951,-0.2571,1.1873,0.74,1.7399,2.3943,0.957,1.1066,1 
0.0294,0.0921,1.4369,1.7551,1.9284,1.4723,2.5611,3.0339,1 
-3.3772,1.006,0.6463,2.1246,1.8419,4.0851,3.5289,2.2931,1 
-1.3119,0.0393,2.7245,1.7448,1.8737,3.7242,2.9709,1.3662,1 
0.3451,0.4266,1.1303,2.9999,1.675,1.8995,2.9695,2.8189,1 
-1.1644,-2.1922,2.3708,-0.2646,2.7335,2.1509,4.1287,4.1482,1 
-0.476,0.2408,0.2506,2.8229,1.7385,1.7688,5.4178,2.5884,1 
0.5293,-1.9021,0.4214,1.7573,2.4007,2.0402,2.6053,2.2611,1 
0.8925,0.5069,1.0051,0.5139,3.4794,0.3667,3.1463,1.2376,1 
1.4587,-0.0769,2.7291,1.3151,1.7865,0.7625,2.4712,2.8298,1 
0.3056,1.645,1.5199,3.5117,1.5868,1.2783,2.2665,0.1325,1 
-0.6066,0.3727,4.1326,-0.0918,1.6362,2.5342,2.64,-1.3447,1 
1.1106,-1.3298,2.6253,3.4643,2.664,4.5026,2.6531,-1.2098,1 
0.5959,1.667,1.1669,1.4684,2.825,0.6281,2.0519,-0.3707,1 
-0.5573,0.149,1.7089,2.4193,1.9222,0.7569,0.7733,2.7789,1 
1.0647,-1.9932,1.7086,1.4373,3.6046,1.1994,0.975,0.2953,1 
-2.0201,-1.0379,1.0216,2.6329,2.1969,2.7358,0.9675,2.6971,1 
2.5574,1.64,1.7908,3.8996,2.6147,0.988,2.6781,0.6921,1 
0.8263,-0.889,1.19,2.2298,3.282,2.7642,0.5736,2.5634,1 
0.7605,-3.0277,3.199,0.373,2.8847,1.727,0.5328,1.4847,1 
-0.1565,-0.8525,3.6599,3.1632,1.9094,1.6483,0.1852,1.4166,1 
0.6311,-1.2808,2.8873,2.3672,2.0494,3.6835,2.7474,2.29,1 
1.9425,-0.0744,3.5056,2.0977,0.8324,3.7639,2.0822,1.3166,1 
-0.8779,0.0618,0.4724,0.5157,3.1549,3.0464,0.9545,2.0994,1 
-0.6323,-1.6873,1.4676,3.7481,2.9873,2.4795,1.4442,1.9872,1 
1.695,2.5602,0.4524,1.6185,1.8603,2.3617,2.3604,2.3126,1 
-0.8597,-0.3981,2.7511,1.3051,1.6973,2.0098,3.1222,3.2594,1 
-1.5327,-0.5377,1.4907,1.8781,3.2371,2.8761,3.5256,3.3379,1 
-0.7145,1.4823,1.4747,1.7021,4.0645,2.0055,2.445,2.9507,1 
-0.4739,0.8142,1.5222,1.9384,0.7158,-0.0751,3.9541,1.1153,1 
0.4559,0.9138,3.2335,3.5985,1.7586,1.539,1.5521,2.4478,1 
1.1195,-0.0083,0.5323,2.2558,1.3032,0.4732,2.4478,1.6075,1 
-1.2504,-0.4876,1.7737,2.4319,2.7352,0.7715,3.42,0.3317,1 
-0.5138,-0.8504,1.7013,3.5015,1.9725,1.99,2.874,0.801,1 
-0.5907,-0.1469,1.7794,2.1967,3.048,1.8107,1.6052,2.3082,1 
0.9675,-0.8,0.7605,3.3356,0.5348,1.7411,1.323,2.8453,1 
-1.9716,0.3317,2.7203,2.6995,2.7655,1.6126,-0.1006,2.849,1 
0.2728,0.612,1.9029,3.4677,1.848,2.341,0.7736,2.5435,1 
-1.7965,-1.2234,1.6576,1.4715,1.8068,2.3973,2.1985,0.5354,1 
0.0172,0.5416,1.7815,3.6995,2.831,1.8123,0.6024,1.8732,1 
0.3141,-2.3829,4.1923,3.6904,2.2774,1.7248,0.4792,2.771,1 
0.0953,0.2518,2.3207,2.816,4.4126,2.2234,1.5678,0.9798,1 
-0.6105,0.9754,2.3066,1.5526,0.1393,2.4955,0.7462,1.5314,1 
0.785,0.5177,2.1971,1.0678,1.9874,1.7226,2.2651,1.5758,1 
0.3662,0.4634,2.7539,2.6741,2.7936,3.6095,2.4412,2.0165,1 
0.2752,0.2935,0.3986,1.9427,2.4561,2.2656,3.1518,2.4072,1 
1.5178,1.8199,3.0229,3.3506,0.1035,3.8009,1.7307,1.8659,1 
0.843,0.8012,2.9666,1.0939,0.6591,2.985,2.0673,1.0942,1 
-0.3536,0.5721,0.8812,1.4578,2.9655,3.084,3.2254,1.5898,1 
1.098,1.1886,1.3719,1.4759,1.2258,2.6023,2.6753,2.3216,1 
0.0067,-0.1659,0.7296,2.6627,4.0188,2.7795,3.1966,-0.1265,1 
0.3765,-1.5979,0.2468,1.7581,2.7612,1.1369,0.1727,0.7968,1 
0.5048,-1.1488,2.6907,1.2083,3.1473,2.6674,1.8539,2.198,1 
0.2049,-0.4175,0.7886,0.8058,0.9898,2.0556,4.0014,3.3124,1 
-0.1223,-0.6593,3.2724,0.8336,1.9988,0.4261,1.4063,3.5643,1 
0.0196,0.0223,1.7781,2.2791,3.0418,1.1903,-0.2043,0.7702,1 
-0.1091,-0.1645,-0.1182,2.3766,2.5838,3.3101,0.8793,1.1208,1 
-1.0085,1.2191,2.32,1.7759,1.0436,2.0178,-0.2575,1.2712,1 
0.7019,0.6078,2.8782,3.6154,1.9244,1.8775,0.368,2.2916,1 
-0.2854,1.9017,1.9003,2.1296,2.8537,0.9184,1.4188,2.1592,1 
