Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Class
2.6137,10.2988,0.5167,3.6899,2.2529,2.356,1.8099,2.0873,1 
2.5152,10.8414,1.0126,1.0214,2.2325,1.1361,1.4364,1.0192,1 
1.6164,9.0256,3.4522,1.6868,2.3934,3.4645,3.1672,2.299,1 
0.9403,8.9917,1.173,4.496,1.6121,0.462,2.4928,2.4355,1 
1.379,9.9523,2.22,1.9343,1.2575,1.2567,1.1663,3.2172,1 
1.612,10.7563,2.6925,2.4021,3.8593,1.9662,0.1924,2.1151,1 
0.3054,10.8083,1.0529,1.5274,0.796,0.831,1.5626,2.113,1 
1.9257,8.8271,1.8659,5.1376,0.6289,3.1087,2.6944,0.7639,1 
2.4638,10.5666,3.1148,2.5189,1.2847,2.526,3.3887,2.5043,1 
3.3088,9.1208,2.991,0.733,2.7657,2.3803,4.109,2.8736,1 
1.4549,7.4823,1.0,1.3321,1.6187,0.2897,2.6204,2.8476,1 
1.0194,10.931,2.9562,1.5428,3.0825,1.6579,2.7729,1.7418,1 
2.9811,8.61,2.4719,3.2301,1.5495,2.1907,2.325,0.7925,1 
0.9695,9.9503,1.4003,1.0286,1.555,2.5302,1.327,3.5864,1 
3.0346,10.8308,0.7882,1.308,1.0391,0.9143,1.2111,-0.0204,1 
1.2866,9.0771,2.364,2.0975,2.3715,3.3331,1.238,2.6362,1 
1.8882,8.8797,2.3053,1.1622,1.8719,3.1317,1.697,1.6092,1 
1.9808,9.6307,2.1085,1.8545,0.0819,2.7624,4.2022,1.0368,1 
2.7906,8.3106,2.4645,3.5009,1.5799,3.3562,2.0681,3.317,1 
3.0248,9.93,2.5839,2.3742,3.7775,3.3814,3.571,2.614,1 
3.4598,10.5507,3.101,2.7471,3.4099,1.1459,3.462,2.9295,1 
2.8829,9.3016,1.7837,2.396,1.7397,1.6501,1.0558,2.4776,1 
0.8096,10.2549,3.073,2.9764,2.7962,1.8806,0.2231,-0.1445,1 
3.9136,8.2067,1.3729,1.9612,1.37,0.6684,3.6722,-0.8209,1 
2.1719,8.6836,0.9535,3.8846,2.4888,-0.2706,2.3673,2.7865,1 
2.1439,11.8966,3.0412,3.4379,2.173,1.3588,2.2512,1.8433,1 
4.3547,11.4146,0.9438,3.0837,3.5635,2.38,3.4802,3.2685,1 
1.2082,10.5114,1.226,3.2499,1.5677,2.2066,2.0552,0.4626,1 
1.6593,8.5385,1.7132,1.3167,0.1695,2.0263,0.5362,2.9201,1 
2.563,9.1298,0.6018,2.6924,2.1676,2.6982,0.9932,0.3879,1 
1.0589,9.7402,0.8202,2.0387,2.4596,2.6297,1.1863,1.9729,1 
2.5842,10.3021,0.5824,4.0512,1.1468,2.9653,1.556,2.5723,1 
2.7968,10.3292,2.687,2.7051,2.7167,0.582,3.2658,2.5128,1 
3.7976,8.2665,2.0157,0.8341,2.2908,1.7576,2.6605,1.0227,1 
1.6117,10.5715,3.5117,3.4262,2.2635,1.4811,-0.4814,2.7057,1 
2.403,10.7948,0.465,1.8477,1.4688,2.9543,0.6659,2.9927,1 
2.0924,9.1055,1.9348,3.8136,3.3854,2.8171,1.3706,0.1686,1 
1.7399,9.875,4.0476,5.5098,2.4748,2.1771,2.4593,1.9423,1 
1.9911,9.7719,1.4827,1.9873,-0.3217,4.4647,3.1164,3.4276,1 
1.4236,11.298,0.9371,2.1517,1.9658,3.0723,2.3216,2.7348,1 
1.0643,8.6457,1.1415,1.9813,1.8568,-0.0867,2.161,2.6953,1 
1.4075,9.6193,2.3742,2.4739,1.9609,3.1373,2.4521,1.7128,1 
2.0296,10.0913,4.8558,0.4815,1.8206,0.5113,1.784,1.4292,1 
0.6545,11.6631,2.0822,1.3448,1.5131,2.6041,1.8367,1.4523,1 
2.6193,12.3163,1.369,1.5011,1.8786,2.4741,2.6331,1.4448,1 
1.0922,10.728,3.0683,2.1506,0.6387,2.5069,0.1088,2.0301,1 
1.4071,11.573,4.113,3.2452,2.885,0.1772,2.1888,2.9446,1 
3.7436,10.8579,2.8722,3.7272,1.3707,0.554,3.763,0.9849,1 
0.8823,11.0967,1.076,2.1577,2.7176,1.8439,2.3604,2.0141,1 
0.8576,9.5399,0.4616,2.0491,3.2821,1.2275,1.8724,2.5811,1 
1.3796,12.2015,2.5504,3.0803,0.8772,1.0131,3.7634,2.0736,1 
0.6988,7.8551,2.48,1.4865,0.3801,-0.1562,3.2654,-0.0646,1 
2.1211,9.7038,1.8237,0.7575,1.1799,1.8722,1.0516,3.8681,1 
1.809,10.6811,4.8904,1.9833,3.7866,2.1167,0.6931,0.0689,1 
1.198,10.8787,2.4642,1.3258,0.8925,2.0936,2.5469,1.5364,1 
1.0285,10.6437,2.2834,1.7737,2.7566,2.5697,-0.0551,3.1228,1 
3.3398,9.2579,2.0417,1.0355,1.4072,2.5701,4.9697,2.4992,1 
2.5662,9.9076,4.2791,1.8786,1.9165,0.5866,2.7325,3.4201,1 
1.2781,11.2587,1.4258,2.6073,0.2541,1.8295,-0.5087,1.77,1 
0.9802,8.7821,-0.1162,1.5769,1.745,1.208,2.5755,3.2955,1 
0.8482,10.7535,3.2617,1.6412,3.3654,4.0979,2.9827,0.5571,1 
2.398,10.6529,0.5947,0.9984,2.9438,1.7737,3.0626,1.7565,1 
2.3156,9.5176,3.3812,1.8173,3.4701,2.6193,2.8299,2.9158,1 
1.5906,11.9117,3.0552,3.0957,0.34,1.8358,1.5051,2.2893,1 
2.7519,10.5153,1.9405,2.8504,2.4307,0.6128,-0.8495,2.4901,1 
0.9051,11.2348,2.2834,0.4866,1.6552,2.7453,2.3137,2.0178,1 
1.6875,7.9937,0.6656,1.139,2.1334,-0.0643,2.3623,1.5765,1 
2.4133,9.7983,1.8874,0.0783,1.7643,0.7164,0.7992,0.0004,1 
3.7581,10.3901,2.3919,3.1251,1.8522,3.3584,2.3257,2.8252,1 
1.986,10.3654,0.9165,1.4212,0.6541,1.6803,2.7093,1.824,1 
1.6358,10.0533,2.9371,1.3709,3.9512,2.4739,1.2265,0.6595,1 
1.8023,10.6664,0.7466,0.9055,2.0572,2.2494,0.8353,2.633,1 
0.53,9.6987,0.7293,1.3339,1.9662,3.3666,2.0145,1.1872,1 
0.8075,10.1232,1.9554,2.3887,1.7604,2.9367,0.8629,2.3384,1 
2.9097,8.6765,3.6037,3.2537,0.3312,0.7131,2.9078,3.3715,1 
2.1596,10.5385,2.7432,1.7442,2.8032,3.4388,2.5589,1.266,1 
2.9125,11.0782,1.8759,1.0818,2.2886,-0.3979,1.5615,1.7149,1 
3.1227,10.9879,2.5805,2.3855,2.4124,1.5477,0.7772,1.3474,1 
1.6082,9.1545,2.1108,0.9117,0.6127,1.277,1.0839,1.1567,1 
1.7195,9.3311,2.7357,2.3822,3.0656,2.3074,1.9065,0.8798,1 
3.4723,12.3558,2.7754,2.682,3.4319,2.2339,3.0184,2.9799,1 
2.2294,8.7888,1.9055,1.5207,1.2869,2.6105,-0.3738,2.3054,1 
2.4464,10.5129,1.6627,2.5834,0.8824,1.7489,1.7282,2.0921,1 
3.2705,10.2032,3.8955,1.9829,1.0311,2.7589,2.6418,3.196,1 
2.7321,9.2087,2.7042,2.3421,2.8072,1.6206,2.4069,1.6981,1 
3.0267,11.4857,2.7067,3.0896,1.8469,-0.039,1.4156,2.931,1 
2.3797,9.1773,3.3762,2.4139,3.9872,1.5433,1.3011,1.2139,1 
0.6705,10.1935,3.8572,1.6597,2.0493,2.2339,3.4829,0.2895,1 
1.5723,9.2738,1.2065,0.4316,1.7972,3.1508,-0.1123,2.8967,1 
1.8501,10.2058,1.6215,1.4077,1.6853,1.4567,2.0776,1.7268,1 
1.9109,10.2174,2.5986,2.8699,2.5439,0.4593,2.1781,1.8783,1 
2.7746,11.3053,2.7303,1.0824,2.7689,3.6063,3.6713,1.7096,1 
1.5741,11.5164,1.3372,2.2411,2.5599,1.1496,1.818,2.1348,1 
3.1748,7.9839,2.4963,2.7341,1.6042,0.3454,1.9392,1.5712,1 
2.6046,10.2203,1.662,0.6736,3.6986,0.8249,1.4255,1.9256,1 
1.7942,10.7153,2.4326,2.3778,0.3368,1.6442,1.9997,1.9617,1 
2.3585,11.451,0.5843,2.2562,1.8962,1.7688,2.2148,1.638,1 
2.2219,9.1923,3.7432,2.4652,0.944,0.8328,2.681,1.5298,1 
3.3082,11.9623,2.3698,2.5574,2.0288,1.165,2.9296,2.6693,1 
0.9039,8.9192,1.6158,1.7369,0.9293,2.237,2.058,2.7933,1 
2.6151,9.5023,1.6123,3.6815,3.7174,3.2776,3.6348,3.0186,1 
1.6231,9.8478,2.0647,2.1182,2.8176,2.1382,2.6977,1.9719,1 
0.4765,10.1558,0.899,2.4849,1.7024,3.2538,3.3311,-0.2561,1 
3.0252,8.5871,2.7968,1.4697,2.3362,2.5062,3.347,1.3593,1 
0.0098,9.5137,1.6873,1.5802,-0.9618,0.0872,1.2907,2.4385,1 
2.1982,9.5147,1.6999,1.2891,0.1992,0.3719,1.3638,2.0652,1 
1.3289,10.9892,2.2133,-0.0116,3.0165,2.2021,1.5644,2.4543,1 
2.6037,9.2584,2.4234,1.5967,1.975,1.959,2.3125,2.4538,1 
0.6696,11.1094,1.6751,2.8531,1.5259,1.5553,1.5009,-0.6492,1 
1.6592,10.53,0.9958,2.2299,1.2382,-0.2454,0.1328,3.095,1 
2.2321,9.9669,3.2369,2.5115,2.4943,2.1841,2.8832,1.1586,1 
0.7047,10.4177,2.0676,1.8399,1.9532,2.7967,3.8463,0.8378,1 
3.3598,10.2126,1.3794,1.1031,0.6931,2.6879,1.3242,2.0129,1 
-0.3163,11.1021,0.738,0.174,0.9622,3.1702,2.4288,1.5493,1 
1.7349,8.3373,2.2707,1.4007,2.2885,2.677,2.7693,-0.7357,1 
-0.5816,10.327,1.5511,2.6896,3.188,2.8357,2.7198,2.8966,1 
3.7915,9.7192,2.0188,2.3475,1.4307,3.0421,2.8668,1.5293,1 
1.5944,10.4148,1.6035,2.1059,0.3452,3.5349,1.2278,1.7281,1 
0.9954,9.6634,3.1955,1.2905,2.7024,2.4453,0.8523,2.6835,1 
2.5376,10.8989,2.3988,1.7011,1.1116,-0.2628,0.6918,2.2851,1 
0.1215,8.7547,2.4141,0.6661,2.0117,3.1313,0.1421,2.6877,1 
3.7832,10.4375,3.1265,3.361,1.7625,1.0865,2.209,2.1849,1 
1.8912,11.5816,1.8755,2.4192,1.6697,3.9832,3.0751,2.4093,1 
2.8984,10.0926,0.0237,3.233,1.8752,2.2156,3.8009,1.5607,1 
1.8434,11.4145,3.3136,0.4714,3.2703,1.1451,1.0975,3.5518,1 
2.1713,6.7348,0.6533,2.1418,1.5038,0.4892,1.8394,2.3276,1 
2.4169,9.5028,1.5062,2.7593,1.1646,0.8348,1.2819,2.0041,1 
1.0045,9.9785,2.9797,1.3144,2.2817,2.1539,2.1053,3.4721,1 
2.3815,10.3577,1.4547,2.0916,2.1958,1.3288,2.6745,3.0505,1 
2.095,10.3065,2.3188,3.1188,1.939,1.2746,4.3094,1.6904,1 
2.715,10.4918,2.1086,2.0691,2.4803,3.0927,1.5913,1.647,1 
1.2767,8.5864,2.1014,4.3814,1.6734,3.4023,2.7248,1.7253,1 
1.3275,10.9719,1.8534,0.5625,0.2289,1.713,4.0436,1.4664,1 
1.481,9.5938,2.6725,2.6073,2.8199,3.0371,1.7031,4.3604,1 
1.2467,9.3833,1.0297,0.8489,0.9247,1.5759,2.043,1.6966,1 
1.5594,8.7567,2.1372,0.7381,1.9126,2.0561,0.8773,3.5379,1 
2.6728,10.8691,2.4608,1.2288,1.3671,0.5159,1.3213,2.3887,1 
2.2913,10.7584,2.6115,2.3542,3.0452,1.4175,1.0874,2.7603,1 
1.423,10.4404,2.9393,2.7558,3.7879,0.9708,0.9778,3.3468,1 
1.9176,9.9903,3.7394,1.1781,2.2909,2.769,3.0202,2.2473,1 
2.3259,10.8113,1.6516,2.0732,3.3944,3.2038,1.8715,3.3117,1 
1.3079,8.7401,2.9474,1.2625,2.1812,0.8858,0.3987,1.713,1 
3.6959,9.2621,2.6738,0.696,-0.0878,2.9268,2.9776,1.1205,1 
1.5963,9.4017,2.6716,4.0246,0.5075,0.4957,2.0658,2.064,1 
1.7847,9.0314,1.8193,1.1492,2.1731,2.493,2.0384,2.3193,1 
3.1583,9.0305,1.933,3.1199,1.2771,1.6758,0.7815,1.233,1 
3.104,9.8263,1.0722,2.8817,1.0432,1.516,1.9275,1.0712,1 
1.667,9.9792,1.1733,0.817,1.9733,1.5589,3.701,0.3415,1 
2.6414,10.5509,2.7274,2.3033,1.1321,3.957,3.6261,2.7547,1 
3.5213,10.36,2.0255,1.5909,2.971,2.5744,3.6282,0.2373,1 
4.9216,7.8772,2.5971,0.1685,1.883,2.8138,2.4665,2.3288,1 
0.6161,10.3684,3.2583,-1.0732,4.4376,2.6083,2.4341,1.8967,1 
2.6108,9.2338,0.8694,0.8531,1.2873,2.4958,2.7699,1.4973,1 
2.9304,9.7441,1.9622,1.9399,1.5748,0.9576,0.4196,1.5078,1 
2.6889,9.6436,2.0877,2.2659,3.1818,1.7515,2.4516,1.9245,1 
2.3027,10.3034,3.0132,2.4957,3.2732,3.6219,2.2701,0.5491,1 
1.8904,10.4576,2.485,4.1838,0.0595,2.7417,2.642,2.1419,1 
2.3761,9.7092,1.4557,3.7186,2.7153,0.0962,2.4143,1.625,1 
0.6508,11.2224,3.0139,2.5437,0.8948,0.9704,1.7488,3.0536,1 
2.0105,12.5184,0.4371,0.8928,2.6699,2.4441,2.1164,1.5346,1 
3.2136,9.8607,0.9668,1.5621,2.6696,1.228,2.6212,2.5715,1 
1.8038,10.8436,1.0474,2.1727,1.8087,0.4071,0.388,-0.0495,1 
3.4348,9.5389,2.2269,1.3166,1.0528,1.56,3.3534,3.9712,1 
2.9439,9.0675,2.9754,1.8997,2.0338,3.3663,2.7871,1.7834,1 
2.522,9.6846,2.5335,2.8269,1.9648,0.8688,1.2211,1.6362,1 
0.7895,9.6656,2.0373,0.6078,0.9525,-0.0716,3.6916,2.3176,1 
1.9557,10.4852,1.9769,0.8309,1.9603,1.9753,3.0688,0.5899,1 
1.1512,8.5825,1.4007,1.2702,0.2937,0.5447,0.4539,2.0049,1 
1.6305,9.039,2.8017,2.1019,2.8904,1.8463,4.6264,2.6594,1 
1.3102,7.4151,0.1156,2.771,1.264,0.5959,1.6382,3.0309,1 
2.5397,9.6458,1.0767,2.9128,3.4391,1.8858,1.1839,2.1131,1 
2.136,10.7313,2.5512,2.024,3.6033,2.272,1.7692,2.6499,1 
1.6872,9.9552,3.405,1.4565,1.3999,2.0406,1.8298,3.2076,1 
1.9491,9.4797,2.9537,-0.2845,2.1964,1.3513,2.7454,1.3805,1 
2.143,10.2864,0.8821,1.2462,1.0602,3.8922,1.8209,0.3142,1 
1.7181,11.4264,2.1076,-0.5336,1.912,3.0567,3.14,1.2154,1 
2.3133,8.8855,1.1348,2.9945,1.2809,1.0702,2.8099,0.729,1 
2.1962,9.3064,1.3311,3.2649,1.3884,2.0379,3.6603,0.8961,1 
-0.0963,9.1606,0.7974,1.4991,1.7576,1.093,1.4456,2.649,1 
2.7213,11.0352,0.9925,2.0503,2.6046,1.4285,1.0536,3.748,1 
1.8258,9.418,1.7802,4.4077,1.5339,2.4928,3.562,2.909,1 
2.2428,11.019,0.6839,0.3656,2.5948,2.8252,4.041,2.2958,1 
0.6012,11.1192,1.3577,-0.0125,2.412,2.0778,3.0245,1.3021,1 
2.361,10.4334,1.7118,1.2484,1.6357,1.0913,2.0366,0.8794,1 
2.0406,9.9295,0.748,1.2987,1.4804,1.8835,1.4287,3.186,1 
0.5153,8.7299,1.8108,1.6852,1.9381,0.3726,1.4084,0.8116,1 
2.098,9.8029,4.0355,1.152,3.0251,2.0014,1.2908,0.8413,1 
2.6777,8.0241,3.0036,0.94,2.6515,1.2185,2.8491,2.0738,1 
3.9684,11.092,0.9093,3.0489,3.2448,1.5684,3.392,3.7344,1 
0.8005,9.7047,1.2937,2.0341,2.6574,1.5659,2.3747,2.5021,1 
0.8814,11.4469,2.661,2.4059,1.3241,2.1127,3.1596,3.2883,1 
3.0679,9.0198,2.9257,3.4699,1.8779,1.5746,2.1031,3.9921,1 
0.7387,9.6759,1.7932,1.1275,1.8599,1.7075,2.1915,2.3087,1 
1.2158,9.0303,1.4277,2.0394,2.2252,0.7318,3.0075,2.3016,1 
-0.4859,10.1087,1.9543,1.5554,2.2482,-0.0113,2.7909,1.9825,1 
2.8351,10.0056,1.6559,2.9194,2.6883,1.6131,3.5576,1.4782,1 
0.9468,10.2402,0.273,0.2157,-0.1775,2.6648,1.6576,2.1922,1 
1.6682,11.4252,1.0942,3.0447,2.2773,3.058,3.3933,2.2318,1 
2.8614,9.101,3.638,4.5923,1.0083,0.7708,2.583,1.2454,1 
2.6934,9.7566,2.7965,4.1297,1.5992,2.9821,2.5539,1.9863,1 
1.3107,9.082,2.398,1.272,2.6949,1.0361,3.4095,1.0333,1 
0.9577,9.6803,1.5798,1.4762,2.4501,2.4938,2.7524,0.7853,1 
2.5975,9.8011,1.1936,1.4967,1.8137,0.6537,1.956,1.6012,1 
0.3064,10.7714,2.1427,2.0669,1.5867,2.2997,2.1845,1.6505,1 
2.9442,9.4164,1.5046,1.4092,2.0454,2.7807,0.6387,0.9624,1 
1.7704,9.5602,3.4861,3.02,1.3615,1.9109,2.1011,2.2718,1 
3.4402,10.1601,1.0876,2.36,2.1207,3.3793,1.1229,1.9578,1 
3.068,10.8212,4.0939,2.7125,4.0741,1.6932,0.7135,2.4572,1 
2.4184,11.6423,2.5163,2.2056,1.9054,3.5141,2.4819,3.9135,1 
2.1538,9.5782,1.8145,2.9708,1.649,0.8783,2.4484,1.7004,1 
1.4273,9.8714,2.3205,1.9182,1.9243,1.9,2.0777,0.8204,1 
2.1829,12.6131,0.4407,1.9313,0.3949,1.961,2.5854,4.7223,1 
3.8427,8.9998,1.811,2.804,1.5786,1.3832,1.5846,1.3309,1 
2.0879,11.09,4.7082,0.558,3.0855,2.1935,1.3582,3.2232,1 
0.1046,9.589,2.2383,1.6243,0.337,1.6441,1.0635,0.6356,1 
3.4165,9.8465,2.0477,2.68,2.0389,1.9728,3.0548,1.1208,1 
1.9473,10.1417,2.7798,0.1307,1.0257,2.0194,2.7641,3.279,1 
2.546,9.357,1.1323,2.3152,2.0312,2.6951,2.1681,4.5045,1 
2.9845,11.8738,1.8499,0.7413,2.1282,2.8197,0.5691,1.2352,1 
3.0218,9.9182,0.853,1.2761,2.7728,0.9915,3.9315,0.2018,1 
3.5163,10.5577,4.01,3.2347,1.5999,2.6221,2.5183,1.8926,1 
2.9118,12.6363,2.6708,2.7183,2.2339,1.3922,1.2313,3.3179,1 
2.5734,9.9095,2.8822,0.7676,2.329,3.5179,1.9098,1.821,1 
1.5017,9.3076,1.9409,2.0452,1.0012,1.5522,2.484,2.5117,1 
0.4554,11.3169,0.4034,2.1576,0.744,2.201,2.5656,2.6593,1 
0.384,10.7258,0.3231,1.8491,1.702,2.1969,0.0909,3.2408,1 
1.8996,10.0446,0.6538,3.1155,2.8643,4.0304,4.0223,0.4093,1 
2.2669,7.1886,0.0874,1.7664,1.5663,0.8915,1.6526,3.067,1 
2.1956,8.0096,2.1003,2.2209,2.2894,1.0983,2.4904,2.8663,1 
2.0301,9.4399,4.1494,3.5343,3.1674,3.5668,1.7072,1.5478,1 
3.4722,9.611,0.2672,2.479,3.0639,1.2498,2.5754,1.6321,1 
2.602,10.55,-0.1073,1.964,4.4206,0.5255,2.0803,2.4596,1 
1.7245,11.2019,0.5838,3.3116,1.5246,2.5405,2.1683,3.5938,1 
1.8695,11.4323,2.5933,2.5894,1.7067,2.2722,2.8969,4.5734,1 
0.5837,9.0368,2.6919,2.8397,2.0638,2.2968,1.6593,-0.2121,1 
1.3266,10.8723,1.4645,2.0221,1.6274,0.7911,1.8054,0.7105,1 
1.7737,10.0218,3.2068,1.1272,0.5252,2.5296,1.7196,0.182,1 
1.827,8.9478,0.047,1.8195,1.6087,1.1946,0.1937,1.1797,1 
2.2091,9.6555,3.1416,1.0453,2.8549,3.0274,1.8407,1.4413,1 
0.7045,10.3903,2.7558,1.4658,2.259,1.6515,3.0721,1.4099,1 
1.202,8.8021,-0.3848,0.8591,-0.2962,2.2512,1.874,1.649,1 
3.5715,10.4795,1.8554,0.5892,1.4139,0.9218,1.0342,1.1557,1 
1.7589,10.9027,2.0141,0.5337,1.5904,1.7571,2.0889,3.0244,1 
-0.2451,10.0038,2.1212,1.2582,3.3497,2.3403,1.6699,2.8204,1 
2.4964,9.6075,1.0718,2.2198,1.0993,3.8155,0.5776,0.7686,1 
2.8363,11.0651,0.1588,2.266,3.4192,3.8782,2.4493,1.6775,1 
2.4101,8.2829,1.0497,1.7265,2.8072,1.1681,1.555,2.1107,1 
2.6491,11.1797,3.7989,2.1761,2.0799,2.6851,3.101,0.9742,1 
1.112,11.0281,2.6402,1.3739,3.9114,1.2755,2.4626,3.7592,1 
0.6345,9.039,1.0636,1.08,3.852,3.0059,0.8219,2.9673,1 
1.6535,10.0606,1.8797,1.6746,2.7319,2.7212,2.2929,0.7517,1 
0.9867,10.2081,3.288,0.3315,2.7206,3.4592,2.0536,2.6327,1 
2.1043,10.5901,3.5554,1.0646,2.1274,1.8283,1.2265,3.3709,1 
1.2985,9.2978,0.3796,3.4733,0.5078,1.2436,0.7338,3.4229,1 
0.7309,9.7363,1.8273,2.8641,2.4863,1.1126,2.4006,4.2673,1 
3.718,10.7565,2.0554,0.6614,1.7751,1.5123,3.9098,-0.4005,1 
2.5721,10.7931,1.0782,-0.0241,3.2331,3.2361,2.8395,2.7575,1 
2.1077,10.3585,2.4031,1.7315,3.3451,0.363,2.9271,2.134,1 
0.6581,8.1848,1.868,1.6854,0.6574,2.8659,2.0169,2.1986,1 
0.8136,9.7758,-0.7159,2.9799,1.6748,0.966,0.1122,2.4555,1 
1.2562,9.0914,2.1469,2.4877,0.9112,1.808,0.847,0.8436,1 
2.616,8.9858,2.4077,3.6237,-0.4159,2.4719,0.2419,0.589,1 
0.4887,7.9565,1.6653,2.6082,1.0171,2.3864,1.3835,1.1703,1 
1.2571,10.1438,2.3035,0.8033,0.9822,0.9874,0.817,1.3438,1 
2.4798,9.348,2.2782,1.0149,3.2985,1.8903,2.666,0.595,1 
2.8759,9.4776,3.9899,1.9056,0.8237,2.9003,2.9387,1.3264,1 
2.236,9.4472,3.5027,1.5692,2.1386,1.8262,1.2722,1.5035,1 
2.5652,8.9424,2.2436,0.6932,1.9028,3.4141,-0.062,3.279,1 
0.5076,10.3063,2.4308,1.5334,2.7485,1.708,3.2756,0.3253,1 
3.2459,9.1968,0.8166,1.9606,0.6698,1.6044,1.9697,-0.7426,1 
2.6721,8.56,1.1027,2.0265,2.7942,0.5766,3.0673,2.1721,1 
2.216,9.5299,2.7451,0.9752,2.6689,0.9171,2.8118,0.7188,1 
2.0434,9.4058,0.5807,2.4011,2.8355,3.3903,2.239,2.2514,1 
3.0373,11.111,2.4929,-0.7838,1.893,2.2734,3.1165,2.7052,1 
2.2054,9.1836,0.6346,1.6851,2.147,4.186,0.924,3.0089,1 
3.5392,8.8235,2.6787,2.0053,1.7447,1.1263,3.3805,0.8103,1 
1.1631,10.5738,1.2885,4.6631,3.0563,2.5161,0.9083,2.8507,1 
2.087,9.4952,2.2202,1.0831,1.794,2.8574,1.4349,2.7669,1 
2.4146,7.9951,0.6153,3.2176,2.3967,1.3249,2.3666,2.7835,1 
3.5543,11.2371,2.6866,1.4979,2.1349,1.4333,1.3563,2.8587,1 
2.2028,8.3838,1.2375,1.179,1.3257,0.8989,1.0627,1.9718,1 
1.4349,8.2777,2.7646,1.3089,0.9615,0.9078,1.8437,1.0844,1 
2.3703,10.288,2.6799,1.3616,0.9574,1.814,3.2286,2.3533,1 
3.2401,8.2287,1.6712,2.5786,2.0723,1.9005,1.4406,1.7533,1 
1.6444,7.8451,2.3615,2.1551,2.2524,2.2897,0.6889,1.7292,1 
1.4617,10.1102,2.5956,3.8664,0.8139,2.1534,2.9676,2.5475,1 
1.2283,9.358,1.5728,3.1372,1.9399,-0.4055,2.5148,2.5525,1 
1.8991,9.4347,2.8204,1.4213,2.6518,2.0349,2.6715,1.5578,1 
1.884,10.9843,0.9626,2.4737,1.4608,0.9721,2.0579,1.6138,1 
1.0051,8.8652,1.6428,2.5449,2.5604,2.7902,1.6606,3.2252,1 
3.4129,9.1337,0.9729,2.9823,0.718,1.2614,2.7731,2.1965,1 
3.3507,10.3664,2.0928,1.6681,2.4496,4.1105,2.2648,1.9138,1 
1.9967,9.1159,2.8138,1.8592,3.6885,2.1379,2.3411,1.7424,1 
