Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Class
2.1416,7.4837,1.4043,1.6909,2.5109,3.7107,2.0349,3.4539,2.6617,2.9864,1.5338,3.385,1 
0.927,10.4952,1.0479,1.4819,0.5386,1.4837,2.3511,1.9312,0.6522,3.4707,2.3372,3.0081,1 
2.7852,9.3351,0.055,1.0846,3.2252,0.9465,2.816,1.3876,2.3931,0.1761,3.1671,1.9603,1 
2.8858,10.1899,2.7981,1.8981,2.7434,0.4904,0.9193,2.7255,1.9608,1.7712,1.8204,2.5017,1 
1.4067,10.5103,1.0842,1.5927,2.985,3.0713,0.9028,2.8386,0.9608,2.733,0.1012,0.8829,1 
1.491,9.8335,3.4236,2.904,3.5755,3.2066,1.7171,1.7337,3.069,2.0404,1.843,0.6648,1 
1.8935,7.209,1.5439,1.0201,2.6926,1.5213,1.6709,3.3471,0.9509,2.3167,0.1047,2.0897,1 
2.4103,10.8599,1.1013,2.3197,2.3182,1.9808,2.15,2.4635,2.3979,1.004,0.8041,4.506,1 
3.9198,8.6083,2.4502,2.6274,2.7513,2.1404,1.0731,1.8176,1.5089,2.1344,1.7316,1.8683,1 
3.0186,11.2306,0.8189,1.5401,1.2092,3.2237,1.9406,3.449,1.5224,2.026,0.6513,3.3025,1 
1.6374,8.5148,1.4075,-0.3049,1.9682,2.1125,2.2881,3.4981,1.699,2.8075,2.3122,1.8067,1 
-0.0768,10.9475,1.496,2.018,0.7295,2.283,2.108,2.0294,1.8652,3.0492,2.9662,2.7259,1 
5.3211,9.3998,1.6205,0.9852,2.436,1.3125,-0.6984,0.7867,2.0723,3.0098,0.4431,1.3876,1 
1.8606,9.2715,2.5312,2.004,2.3213,1.2748,3.5365,1.9996,3.2935,1.561,2.59,1.3206,1 
1.0491,9.2956,1.9541,1.7813,3.5392,0.8513,0.9097,3.7002,2.6088,0.1186,2.4973,2.2373,1 
-0.1444,9.6304,1.9825,2.7314,2.9545,2.0957,3.0335,1.8537,1.1425,1.0658,2.5426,0.0418,1 
2.6778,8.8934,1.6408,2.5054,3.2179,0.0593,1.1938,2.0491,1.4039,2.8616,-0.0864,2.3618,1 
2.4259,10.0491,3.1022,0.7704,3.1086,1.2971,2.7256,1.6758,2.8143,2.7805,0.5359,1.8455,1 
1.9076,9.7621,1.2443,3.8514,2.2091,3.555,1.4309,0.9382,2.1322,1.4368,4.3901,2.2454,1 
3.1526,9.7758,1.6739,1.9691,2.3557,2.8496,1.8778,1.3191,0.9321,1.9233,2.573,2.4579,1 
1.9822,9.3999,2.1468,2.5718,1.9632,2.1124,1.8495,2.9155,1.5618,2.1855,2.3944,2.7255,1 
3.4959,10.6755,2.5992,0.5298,2.6064,4.2937,1.17,0.9805,1.7853,3.0212,2.5248,1.5229,1 
1.964,11.037,2.6726,4.4289,3.0057,2.3536,2.6147,1.651,1.0222,2.172,2.4906,0.6047,1 
1.4776,9.6307,2.2656,1.7395,2.4451,2.0981,3.0603,0.2888,3.6571,3.4177,2.0503,2.6503,1 
2.6065,9.2627,2.1647,2.7782,2.3098,3.0513,2.095,2.0808,1.2322,1.6355,1.5403,3.7055,1 
2.2405,9.0006,2.3986,1.808,-1.0538,2.4799,0.4473,2.5785,1.0387,0.5417,2.4943,0.5058,1 
1.5533,10.2044,2.6122,2.7449,1.9637,1.1676,3.9238,1.394,3.8036,1.5475,3.1613,3.07,1 
0.9545,10.3553,2.7554,2.701,1.8011,2.302,1.6053,0.8282,2.984,1.4403,3.3798,2.6025,1 
1.1074,9.8388,1.7136,1.1291,2.5014,1.5214,3.6317,2.8609,1.1198,1.981,1.7732,0.4355,1 
2.9313,10.9498,2.9255,1.543,3.069,1.7902,2.9351,3.8125,2.1401,0.5809,1.6831,2.641,1 
3.2199,8.8662,1.8095,2.2333,2.435,2.9104,1.0516,1.5765,3.008,2.3923,2.4484,3.1253,1 
2.1041,10.528,1.6854,0.655,0.7047,2.0743,1.8004,1.3454,2.318,1.1097,2.1113,1.9805,1 
1.16,7.7018,3.4565,2.3166,-0.6641,1.5736,2.3938,1.7719,2.5803,1.0267,2.1752,1.9465,1 
1.8169,9.779,2.1998,2.9327,1.4699,1.5928,2.1606,1.8799,2.3856,2.7183,3.2912,1.8836,1 
-0.2773,9.9304,2.3539,1.813,1.8468,-0.4325,2.508,1.676,0.4889,1.1286,1.1352,2.6087,1 
2.5616,11.5148,2.6479,0.6484,0.5908,3.1307,3.5667,1.7623,2.5588,0.4951,0.0561,0.826,1 
1.6428,9.4786,1.7699,1.509,2.6793,3.4275,2.0362,4.03,1.3656,1.4749,2.3877,1.6452,1 
3.1771,9.3589,3.3227,2.1942,4.5655,1.5359,1.7973,2.1457,-0.181,2.6023,2.4808,2.1093,1 
0.4556,8.4534,2.5866,3.1752,3.5945,1.1046,0.9692,1.7281,0.0243,1.4111,2.8518,3.6346,1 
2.2792,11.6406,2.4109,2.1914,1.8286,2.1869,1.7451,1.8591,1.3381,2.259,2.0144,0.5204,1 
1.7593,9.1443,-0.0482,2.4839,3.5587,4.3697,3.5624,1.1292,3.1752,3.1199,0.0122,2.8613,1 
2.6272,10.1628,2.2886,2.0583,3.6319,1.5982,1.8001,2.0074,2.2757,0.2368,3.388,2.2262,1 
2.5691,10.1973,1.8136,1.6448,2.0961,2.1521,3.1553,2.3461,1.8665,3.9866,0.7206,0.6598,1 
2.3546,9.7876,0.2254,1.6878,1.2893,3.1311,1.3787,3.0506,2.4598,1.7937,2.0212,2.4287,1 
-0.308,10.3271,1.6209,3.7979,1.3087,3.1426,-0.5149,2.8146,2.2761,1.753,1.8791,1.7394,1 
2.423,9.8658,0.2123,1.8142,4.2347,2.0468,2.2908,1.5619,2.1741,2.1779,1.7388,2.8633,1 
1.0769,9.8698,2.5051,1.733,0.7761,2.5583,1.0178,1.5527,1.1719,1.8893,1.5706,1.5254,1 
2.681,11.7626,1.6425,2.5227,1.6446,2.0989,3.1278,2.0503,1.1845,1.2701,1.3833,1.9867,1 
2.858,8.6412,0.9627,1.0755,0.2506,3.3259,1.9636,3.9008,0.5757,3.2942,1.2984,1.5926,1 
1.011,9.0501,0.6763,2.2163,0.6858,1.7582,1.9908,2.6666,2.1004,2.3213,2.5144,1.9827,1 
2.3633,9.0203,1.2245,3.8975,1.9883,1.2895,3.3799,1.8432,1.3535,0.551,2.7795,0.9137,1 
1.461,10.6441,2.1836,1.9136,1.786,3.1459,4.2303,1.4512,2.5689,3.9288,3.0791,1.3132,1 
1.5693,9.402,1.0866,1.3761,2.2619,1.413,2.8762,2.1233,1.6029,2.8861,2.319,2.2649,1 
3.04,10.5733,1.8911,2.9376,2.3093,4.9173,3.0987,3.1532,3.291,2.0798,3.3129,2.0234,1 
1.1688,9.436,2.528,0.4389,2.2084,1.2716,2.7182,1.2538,3.8723,2.7678,0.7311,3.7588,1 
1.7727,9.2725,0.9762,2.5678,3.5045,1.4216,1.0024,0.8603,3.4964,3.6707,1.6515,2.5377,1 
1.9971,9.9394,2.964,2.441,2.3295,1.7074,2.8156,1.718,2.0499,2.2195,0.7988,1.7009,1 
1.6874,10.1012,0.8882,0.8134,3.6235,3.1564,2.889,3.8248,2.4196,1.9089,2.4822,0.1207,1 
0.9019,10.7586,2.0326,0.7224,2.6585,2.9989,2.6679,1.9697,1.164,2.1076,2.4269,1.6414,1 
2.603,10.3144,2.3331,-0.0325,3.0811,3.7244,1.5975,0.5231,2.6389,1.5343,1.033,3.2177,1 
0.6166,10.7174,0.7523,3.4623,2.5166,1.7426,2.1494,2.5821,2.8299,2.8278,2.5467,1.5226,1 
2.6641,8.6887,3.0041,2.873,3.3941,1.4112,2.1862,2.8583,2.3179,1.5733,2.3073,2.068,1 
2.9957,9.3715,2.3395,2.2929,2.7573,1.9271,2.1273,1.9291,2.0341,2.0084,1.6733,4.8273,1 
1.1561,8.8266,1.2044,1.2899,2.0114,3.4309,3.6884,2.2373,-0.4982,2.3844,0.6893,1.4993,1 
0.8503,10.4256,1.3734,2.7721,2.4773,1.7599,2.0806,2.9174,1.6279,2.9156,1.9807,2.2694,1 
2.7992,11.3315,2.5208,2.0584,2.7207,0.4546,3.639,0.6745,2.9037,1.4358,2.5073,1.8834,1 
2.3036,9.1992,-0.1606,2.4067,1.3995,1.3514,1.2747,3.9844,1.4178,2.3268,0.8396,3.5231,1 
1.4437,7.3994,4.7119,0.9019,3.3089,2.7331,2.6522,1.7685,2.1892,3.2239,1.6991,2.2513,1 
2.9283,10.0834,1.575,3.4517,2.3417,1.8748,1.2241,0.9944,2.8938,2.9493,-0.1707,1.3845,1 
2.9649,12.4243,4.1504,2.9419,3.3733,1.4726,2.7745,0.7628,1.4381,2.321,4.1679,2.748,1 
2.2738,9.8299,0.6776,2.6029,1.6509,2.239,1.1107,2.1213,0.463,2.5039,3.3197,2.914,1 
4.1138,10.3246,2.5054,2.5149,1.1203,4.1532,2.9886,1.7572,1.0972,2.5815,2.8575,2.1379,1 
2.1861,9.8119,1.9973,3.3351,3.4006,0.4998,2.1389,0.7959,0.6643,2.586,1.1584,-1.1534,1 
2.6452,11.2821,4.0388,1.6037,3.4454,-0.621,0.9566,2.519,2.4715,3.3204,2.9567,1.9184,1 
3.5292,10.6865,3.7171,1.1957,2.3003,1.5704,2.8059,1.7804,1.7481,0.6735,2.3082,3.1155,1 
3.0082,6.984,0.3804,4.0051,1.8124,1.8511,3.1653,2.1966,1.3674,1.7902,3.8972,0.6186,1 
3.3012,9.6876,1.7288,3.8629,1.3571,2.8351,1.6369,0.5679,1.834,3.1689,1.8141,2.5494,1 
2.1886,10.0468,1.5825,2.1318,-0.0329,1.5517,0.1961,2.2697,2.3547,1.2039,2.8013,2.3958,1 
2.2936,9.6386,2.4728,3.0542,1.3396,1.1832,3.189,-0.3184,-0.6173,0.1853,2.1817,2.1524,1 
2.4965,10.076,3.5374,3.5758,3.159,0.8442,2.3636,1.1338,1.4993,0.9766,2.0107,2.5441,1 
2.0787,8.8066,0.474,1.2379,1.2224,2.7843,1.6807,1.8113,1.8431,3.0968,3.6361,2.4271,1 
1.7517,11.4025,2.4382,1.5789,3.0106,2.2072,0.566,2.6269,2.2998,0.1434,-0.151,2.1363,1 
2.6834,10.6086,0.639,1.653,2.6666,0.4642,2.0853,2.2133,2.9238,-0.4539,2.145,4.0181,1 
1.3788,9.6838,2.954,1.2369,3.157,2.5405,0.4259,2.1006,0.541,2.9525,0.3193,0.1882,1 
0.8627,9.1969,3.3149,1.9817,2.291,3.0749,1.3022,1.4217,1.1525,2.7849,3.6333,2.2587,1 
1.3767,9.4796,0.8877,2.7311,0.9371,1.7454,0.831,0.1005,-0.54,1.11,2.2181,1.6822,1 
1.7764,8.9286,1.0683,0.9323,2.2112,4.0477,1.8636,0.6307,3.2726,1.0014,2.5575,1.5573,1 
2.0811,13.4327,1.2525,1.4133,2.3752,1.9781,1.5939,1.3116,2.5905,3.0774,1.0479,0.8636,1 
3.8299,8.5748,2.7153,2.4391,0.897,2.7595,0.8968,0.9104,0.6104,2.8343,1.5507,3.0853,1 
1.1899,10.6147,3.4074,1.914,0.8745,1.6574,3.2567,2.7391,1.614,0.2556,2.7155,3.6309,1 
3.6486,10.4328,1.809,1.2139,1.4274,0.3502,4.1346,1.973,4.3844,1.9255,0.3817,3.8616,1 
1.1402,9.5621,3.6486,3.4588,-0.0262,2.0011,0.9105,2.5391,3.8122,1.4825,3.4932,1.0714,1 
4.1723,9.1743,1.5367,2.297,0.5994,3.5496,0.93,2.614,0.7109,2.1098,1.9895,1.6118,1 
2.4892,8.8832,3.5219,2.2024,-0.7914,4.0056,2.4527,3.5536,1.8231,-0.2626,1.5803,0.7739,1 
1.9615,9.5173,2.209,0.2356,2.0538,1.5404,2.6335,0.3077,1.5749,3.6584,0.8189,2.7381,1 
3.3305,9.9899,2.9885,3.0414,3.5698,1.6322,1.8877,2.8041,1.2544,2.0481,1.3014,-0.329,1 
2.3349,11.7024,1.6279,2.0843,1.5469,1.259,2.1361,3.0729,4.2158,2.8265,1.0386,0.573,1 
3.3068,10.3167,1.3895,0.9438,1.1923,3.2334,1.9776,0.5995,2.8726,2.3101,1.7089,2.6077,1 
1.1723,10.9639,0.5751,1.0966,0.6231,1.5834,1.2425,1.6374,2.0048,2.5543,2.1465,2.2519,1 
3.6043,9.7335,0.5417,2.9514,3.8359,2.1873,2.8395,1.3444,2.1857,2.637,2.3786,1.4603,1 
3.6306,10.1728,2.9302,2.4058,2.8737,2.9333,1.7838,2.8337,4.1605,3.999,2.764,3.6873,1 
0.692,11.4724,2.0749,0.2131,2.1652,2.9763,1.304,3.9371,3.3492,0.7249,3.0091,2.112,1 
1.4483,9.6834,1.555,0.7837,1.5517,2.6927,3.4259,3.4583,1.4266,1.8828,1.1406,3.03,1 
0.3518,8.6367,1.3642,2.2515,1.6789,2.0331,2.0475,2.2333,0.9655,1.6606,2.5776,2.2802,1 
3.0933,9.2538,2.9063,3.4666,1.8574,2.2659,2.2252,2.5357,2.3879,3.4695,2.5134,2.8645,1 
2.3315,8.9582,2.4334,1.77,1.3649,1.1056,1.9296,1.3925,4.0397,3.5968,1.7331,2.7092,1 
3.157,9.8272,3.8482,2.9221,1.8983,0.2007,1.034,2.3187,1.5617,1.9792,1.2127,2.2469,1 
1.5417,8.4473,1.6584,1.428,0.4483,3.4232,1.9239,1.6731,2.7504,1.9174,2.7673,0.5193,1 
0.9633,10.5452,3.4919,2.03,2.2164,1.1766,1.9701,1.2911,1.8398,2.7223,0.0012,2.213,1 
1.1955,9.3534,3.1382,2.2954,2.9336,0.2362,1.5898,1.5463,1.4106,2.4402,2.8959,0.8932,1 
1.0373,8.748,3.1476,1.4853,1.8986,1.6678,1.0363,2.3733,2.383,2.9413,1.7746,1.7029,1 
1.4145,11.4881,3.0076,1.9596,2.649,1.4142,4.0545,1.4084,1.6203,1.629,3.7012,2.1476,1 
3.0844,9.8899,0.787,2.7755,1.3735,0.6815,1.5839,2.6317,3.7643,0.6125,-0.1991,2.9302,1 
2.3001,9.4365,2.4184,2.7294,3.9121,1.8697,3.2798,1.5482,1.4903,2.4238,0.885,0.698,1 
2.9632,8.0369,2.1133,1.6753,1.627,0.6677,-0.0359,1.3391,0.8348,1.5746,2.088,1.2582,1 
0.9275,10.29,1.2382,1.0405,1.7008,2.2855,4.1087,3.6136,0.7366,0.6758,2.0647,2.557,1 
1.8683,12.1723,3.1771,3.6401,1.5821,1.1031,0.9297,1.8862,0.7417,1.3662,1.5692,2.9443,1 
1.5271,8.5929,1.5525,2.1886,2.5609,1.0783,2.6474,3.3868,2.4895,2.2388,1.5519,1.3892,1 
-0.0299,10.6079,1.6459,2.1526,2.5013,1.2136,3.017,2.1131,3.497,2.1689,2.3186,1.7266,1 
3.4764,7.8965,1.4672,1.6949,0.4696,1.2053,-0.1721,2.1904,0.5948,2.3699,1.7382,1.1673,1 
0.4462,9.3172,2.3106,1.8746,2.6662,1.2117,3.606,1.762,1.1548,3.3102,3.3576,1.9098,1 
1.5157,10.9101,1.1059,2.9352,0.6128,1.9166,2.0118,3.2081,0.1708,2.2344,1.8793,2.0029,1 
1.1159,8.6981,1.5369,1.7583,3.4752,2.1114,1.9957,2.6983,0.3881,2.7226,2.9154,2.9071,1 
1.667,8.7648,1.0151,2.2475,2.5368,3.2765,3.5214,2.8712,2.0339,2.2649,1.7647,3.0549,1 
2.5943,10.2159,0.7444,3.0467,0.4731,3.2318,2.9846,0.4129,1.9515,0.7586,1.8554,2.5552,1 
1.8634,8.6361,2.2608,2.2595,1.9728,0.9549,1.6502,2.2685,1.845,4.1126,2.2561,1.7932,1 
2.4826,8.8946,2.4208,3.6168,1.1162,2.2988,2.7671,0.3067,3.6389,0.955,1.6649,2.3807,1 
1.7674,10.8029,2.1509,2.5698,2.075,3.472,-0.0155,2.3641,1.6994,1.041,1.1884,1.428,1 
2.5784,9.1039,1.8368,2.2752,0.8442,3.1123,4.4216,1.326,2.9194,1.6903,2.5334,1.8183,1 
4.2087,9.6757,2.7939,2.6074,0.916,-0.1603,2.5791,2.8445,1.4633,1.3666,2.9768,2.8528,1 
2.9559,10.2614,1.2117,0.782,0.0069,1.9423,3.9192,2.4779,1.9203,0.4793,1.3321,2.0049,1 
1.7778,10.9083,1.8414,2.6953,1.8858,1.8102,3.2591,1.248,1.7169,0.7073,2.0967,3.0695,1 
2.6814,10.734,3.053,2.6252,2.7583,2.4037,1.0246,2.5261,2.9459,1.1081,2.236,3.0828,1 
1.6265,8.6789,2.0615,3.5937,1.0871,1.8946,1.249,1.641,2.2348,3.4768,1.2834,1.2913,1 
1.1275,8.9062,0.4653,1.1487,1.8942,2.0409,3.1724,1.1784,1.2201,1.2432,2.1957,1.8415,1 
2.7772,9.2109,2.9133,2.9425,1.7375,1.3775,2.1812,1.2085,3.9922,2.1409,2.7924,0.7329,1 
0.2492,10.6873,2.5159,1.2394,1.4332,1.3201,2.2278,2.9239,0.4551,2.4787,1.1258,1.4691,1 
1.8396,8.6385,4.8439,4.425,2.7523,2.656,0.9564,4.3773,2.0183,1.8766,3.204,2.2608,1 
1.2234,9.7811,1.6239,2.0647,2.5545,2.5328,3.3012,1.9959,2.9581,3.7067,0.774,2.7126,1 
0.9277,8.4929,3.5847,3.1355,2.5234,1.5231,3.5036,0.6328,2.0674,2.4852,3.2871,0.4736,1 
-1.0641,10.1154,2.3174,2.1737,1.1228,1.9558,0.4599,2.4206,2.8926,1.268,-0.0039,1.8702,1 
1.8015,9.9194,3.3036,2.1386,4.0841,2.3807,0.9128,3.1336,1.9097,1.5112,2.2794,2.1148,1 
0.4414,9.1505,3.152,2.1759,2.639,3.0202,3.7926,1.3609,1.2966,1.0755,1.3995,1.0874,1 
1.985,9.8918,2.5812,0.8093,1.3462,2.3595,2.6986,-0.3166,1.3979,1.7464,-0.0412,2.4487,1 
3.2041,8.0569,0.4351,2.9522,3.1353,0.7272,1.0124,2.6594,1.757,1.4787,3.5941,2.2978,1 
0.1806,10.2533,0.5947,2.7421,2.982,2.4386,2.9278,3.9643,2.7267,1.628,0.9067,2.2245,1 
0.965,8.5613,1.5382,0.2217,0.6995,2.5012,1.5247,1.6934,1.9741,0.0458,2.1862,1.9962,1 
1.9548,10.3428,-0.1649,3.9118,1.6966,0.5658,2.1115,0.7288,2.0664,2.5406,0.6811,2.8454,1 
2.1311,10.3491,2.4041,2.5124,3.1204,2.8605,2.4869,1.2357,2.2863,1.4422,0.5512,1.9586,1 
1.0872,11.1351,1.9623,2.0453,2.7752,1.5819,1.7434,3.1647,0.6163,1.133,1.8663,2.7848,1 
2.2498,8.8425,1.0802,3.6945,2.3163,1.3816,1.5157,5.7402,3.3403,0.3635,1.5412,2.7228,1 
1.7245,11.1391,3.7642,2.0076,2.2947,1.8313,2.8828,3.4999,2.9344,0.917,2.7544,1.4212,1 
3.7484,10.4763,3.0581,1.9789,1.9677,2.4308,1.9692,3.5789,0.8578,2.6854,1.4133,2.861,1 
0.2029,11.2861,1.6906,0.7663,2.7167,1.8082,2.2771,3.2279,0.9088,1.2636,2.0804,2.5675,1 
1.2964,9.2069,2.7713,2.9836,3.3973,1.7049,-0.5822,2.5234,2.7599,0.5332,2.0904,2.2753,1 
2.3404,9.5353,2.0834,2.6004,0.2238,2.9111,1.6342,2.7645,1.2974,0.2882,3.1811,3.6411,1 
0.1395,8.7077,2.0942,0.9506,2.7603,1.2029,1.4824,2.2114,-0.1782,1.6801,4.0146,2.5869,1 
1.0009,11.046,4.0632,3.2747,1.4154,1.3424,1.6295,0.9509,2.0292,0.9943,1.1248,2.3208,1 
1.4364,9.7956,4.1482,2.3682,3.1903,2.4379,2.603,0.6508,1.453,1.7377,1.5534,1.7971,1 
2.1599,9.7774,2.6896,1.7522,3.084,1.9869,1.4053,0.7486,1.2306,1.7457,3.2021,0.7281,1 
3.0402,9.9082,1.1686,0.6809,2.549,0.0938,1.5385,1.5596,1.8369,2.5812,1.3854,2.1203,1 
0.7822,10.0577,2.6084,1.6483,2.3687,2.1046,1.6557,1.9392,1.805,0.0258,0.5008,2.4329,1 
-0.0883,11.1584,0.59,2.0305,2.4721,1.3633,3.1626,0.6291,2.9068,2.1486,1.8488,3.0117,1 
2.5393,8.7955,3.4118,3.004,2.1038,2.1497,3.3362,3.6582,2.6127,0.8374,2.1203,2.82,1 
1.1655,8.7941,2.0058,2.1124,2.3778,3.2303,-0.1824,2.0999,1.7943,2.0157,2.1674,3.0257,1 
2.5589,9.9543,2.0891,2.1054,1.867,3.322,0.0878,0.5985,3.5976,2.5737,2.6306,3.1582,1 
-0.0184,11.4391,0.8335,1.0173,3.0362,0.8443,2.5309,3.4273,1.3504,1.4109,2.672,2.8963,1 
2.3417,8.4186,3.6102,2.6225,-0.3569,1.1002,0.94,1.2223,2.2561,1.2848,3.2249,3.1087,1 
2.0743,8.9468,1.9994,2.4068,3.1625,1.5357,2.0797,1.0033,1.539,3.1683,3.5962,1.655,1 
1.7359,9.2393,0.4704,2.3728,2.4727,2.6044,2.0261,2.5292,2.1654,3.2445,2.3746,3.4513,1 
3.0724,10.359,0.7577,2.5173,2.3208,3.9186,2.7423,0.8687,1.2071,2.9639,1.8069,0.7971,1 
2.4908,10.4936,1.8815,2.8616,1.8958,3.8648,0.9025,2.9079,2.991,3.2669,1.8747,1.587,1 
3.7407,10.5466,1.4149,2.8324,3.5871,2.6664,1.274,2.9794,0.4625,2.7768,2.9783,1.778,1 
2.2771,10.1503,1.4642,1.1424,1.7213,1.378,3.5138,0.6447,3.7992,1.7646,1.229,1.4558,1 
