Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Class
1.5201,0.4204,2.79,2.0581,2.3533,1.3981,1 
-0.9404,0.7104,2.886,4.3589,4.1133,1.5682,1 
0.1779,1.6189,1.5887,1.6313,3.1817,0.6947,1 
-1.0811,-0.2986,2.4916,2.4475,1.4859,2.0888,1 
1.8398,-0.6492,2.251,1.8027,1.9849,1.6724,1 
0.2046,1.085,-1.1288,1.929,0.638,0.8454,1 
0.0307,-0.9058,1.738,1.3851,3.4989,0.8693,1 
-0.558,0.002,1.2813,2.737,1.5401,3.5221,1 
-0.5611,-0.5738,1.7706,2.3039,3.4688,3.1372,1 
1.3878,2.0819,0.3116,2.4633,2.2103,2.3149,1 
-0.6076,-1.0748,1.5041,3.1089,3.5144,2.4723,1 
-1.4254,-0.2738,1.9802,3.8457,1.5381,1.3678,1 
0.2831,0.1407,2.3408,1.4951,3.9984,2.2409,1 
0.6051,0.0704,3.4829,3.9411,3.4043,0.919,1 
-1.0492,2.292,1.8746,3.2153,2.4567,4.2383,1 
0.1325,-1.0347,3.2418,2.0011,0.6547,0.2377,1 
0.3081,0.3862,2.3678,1.9934,-0.3343,2.339,1 
-1.6681,1.3014,1.6269,0.9843,1.1921,2.5019,1 
-1.8737,-0.1494,2.4861,2.6386,3.026,1.6021,1 
0.6368,-3.2502,2.3143,2.14,2.5268,0.5932,1 
-1.7663,0.3673,0.9623,2.3008,1.2348,2.1852,1 
0.9078,-0.207,0.6426,2.0121,3.6139,1.745,1 
0.9657,1.5649,0.9,0.7121,2.0612,0.9099,1 
0.4026,-0.166,1.8372,3.3585,3.3372,3.4164,1 
0.7497,-0.1415,3.6892,2.5513,1.1675,2.4813,1 
-2.2531,-0.3878,1.9886,2.2874,1.0632,2.1609,1 
1.0934,1.0854,2.9941,0.4645,1.2612,1.6795,1 
0.0085,-0.451,2.0769,0.5233,1.6965,2.6327,1 
-0.8203,-0.8012,1.4806,3.0125,3.713,1.8602,1 
1.8241,0.7331,1.8941,1.5361,2.4259,2.392,1 
-0.1393,0.3186,1.2032,1.4574,3.2136,2.004,1 
0.7611,1.6138,2.6725,2.5191,3.8683,1.8215,1 
-1.9494,-0.5589,3.4831,3.2329,2.29,1.6692,1 
0.0356,0.1986,0.6733,4.2034,4.2262,1.1289,1 
-0.2113,1.5861,1.6017,1.1514,2.1976,0.7292,1 
0.4539,1.0024,0.8677,2.4585,2.5937,0.7034,1 
-0.1885,-2.2836,1.5594,1.7289,2.7052,2.4377,1 
-1.0878,0.7297,5.0904,2.1154,1.1702,1.9785,1 
-0.4903,0.2846,1.9579,1.8688,0.9024,1.4233,1 
0.0851,0.9142,0.5337,2.5989,2.3857,1.7046,1 
0.3853,1.7832,3.6472,1.9546,1.3327,2.8715,1 
-0.8502,-0.0135,3.1762,2.0101,2.2972,1.356,1 
-0.4473,-0.4336,2.6186,3.6605,3.0406,3.5567,1 
-0.79,1.3537,1.8409,2.7818,1.0221,1.4402,1 
-0.0397,0.4488,1.5847,2.6957,1.8981,2.3818,1 
0.1743,-0.968,2.5318,2.0274,2.3509,3.5876,1 
-0.0471,0.0695,2.1511,2.4352,1.6902,0.8706,1 
-1.1855,0.6435,2.1482,1.9152,3.3367,1.7708,1 
-0.0591,0.6877,1.7495,0.8662,3.1178,2.9933,1 
-0.3462,-0.1235,1.9898,0.3396,2.8587,3.0136,1 
0.2716,-0.4579,1.4714,-0.087,3.6112,2.5973,1 
1.1596,1.55,2.7217,3.4202,1.7229,2.9333,1 
0.0823,0.3251,2.5845,5.213,4.734,1.15,1 
-0.5286,1.6383,2.9786,3.5181,1.7026,0.2576,1 
-1.6307,0.8682,-0.5102,2.3851,1.0977,3.6349,1 
-0.2759,-0.4984,1.0888,2.1299,1.9218,0.3956,1 
-1.7759,-1.4597,2.8132,4.3083,2.538,1.996,1 
1.2954,-1.0234,1.2726,-0.0745,1.5323,2.4939,1 
-1.5044,-2.2119,2.0016,1.6617,3.7005,1.6619,1 
0.1275,-0.2089,3.553,0.9763,0.64,3.1394,1 
0.3061,0.1049,2.0112,1.1722,0.3786,2.5507,1 
1.0374,-0.0595,0.0062,0.9413,0.9972,0.2316,1 
-0.3393,1.3864,1.1425,2.7996,-0.2111,2.9979,1 
0.9749,-0.7677,0.3604,1.0216,1.4074,1.1573,1 
-1.7168,0.0835,2.8073,3.2171,1.6585,0.9704,1 
-0.0708,-1.3261,2.4342,2.9384,1.4224,1.8551,1 
-0.1363,0.7723,1.9012,3.6056,2.2819,1.1627,1 
-1.2434,-1.1065,1.0849,3.38,1.7476,1.8027,1 
0.1344,-0.9809,2.5623,2.2369,1.7709,2.6449,1 
1.0696,0.7388,3.1862,4.2666,2.0188,2.96,1 
-1.9608,-1.716,1.9464,2.1568,1.4701,2.6585,1 
-1.1429,0.2589,1.8763,1.919,2.9846,2.9456,1 
0.5765,-0.1268,2.6632,1.2954,4.4885,1.7641,1 
0.0044,-0.0626,2.3317,1.9412,2.2392,2.2459,1 
0.8113,-1.0208,0.9576,1.057,2.4846,0.6389,1 
0.2215,-0.1172,3.9375,2.1315,0.8636,2.0142,1 
-0.2006,-1.3328,2.5658,0.7505,1.7553,2.8174,1 
-0.5966,0.1327,0.8668,1.3142,1.0722,0.9536,1 
-0.8893,-2.1084,2.5007,2.6491,2.0484,1.3025,1 
1.1235,0.238,0.9795,3.6718,1.0152,0.7638,1 
-0.8887,0.1411,3.0916,2.8537,1.368,2.8231,1 
0.8891,-0.7413,1.4372,1.7932,3.7921,0.3337,1 
-1.0505,0.2464,0.9444,2.4959,1.7316,1.1914,1 
-1.3207,-0.2191,0.609,1.9214,1.1432,1.9179,1 
-0.2848,-0.816,3.6587,2.6607,0.183,1.1463,1 
-0.9232,0.0116,1.5257,1.4051,2.0638,0.6187,1 
-2.2919,-1.2153,1.9736,0.438,1.022,1.593,1 
-0.4619,0.6435,2.5801,3.1395,1.7527,1.6067,1 
0.0369,0.3387,2.9665,2.2072,2.0999,0.8631,1 
0.6413,0.4071,1.873,1.7043,1.5728,1.2466,1 
0.6199,1.0179,2.1193,1.8727,1.2929,1.5465,1 
1.0143,0.7546,4.8641,3.3192,1.1223,1.7422,1 
-2.1508,0.5898,4.1363,2.6684,3.939,1.5222,1 
-2.1301,0.5774,3.0883,1.7613,2.4868,1.4691,1 
-0.4659,-0.3056,2.7027,2.5185,1.1861,2.1699,1 
0.8937,-1.2636,2.2156,2.6871,0.7445,3.0871,1 
-0.8686,0.8448,2.3999,4.0462,3.9788,1.4446,1 
0.1269,-0.2398,0.5567,2.2146,2.0592,3.0357,1 
0.6088,-0.2868,1.7065,2.2847,1.533,2.9843,1 
-0.9481,-0.365,2.3657,0.9011,2.475,0.3157,1 
0.5458,1.4867,1.7147,0.6174,1.918,3.4941,1 
-0.262,-0.3752,1.323,1.207,1.0423,1.736,1 
1.0079,0.7154,1.2058,3.8745,1.5619,0.9853,1 
2.6634,0.7533,0.9806,2.6705,1.2862,1.1816,1 
0.2218,-2.7504,0.5112,3.1675,1.7201,3.7565,1 
-1.3267,-2.3168,1.6515,2.2144,2.1787,2.1389,1 
1.7048,-1.9981,3.4907,0.5896,1.1971,1.6239,1 
-0.2729,0.1112,0.0549,1.1306,2.6949,0.2339,1 
1.2098,-0.4217,1.6048,2.243,3.9885,1.3722,1 
0.3892,0.3438,0.8973,1.0428,1.6026,2.5903,1 
-0.9501,-0.5149,0.5835,2.6578,2.3487,0.7981,1 
-1.7307,-0.302,3.3849,3.0414,2.2057,1.8292,1 
0.5086,-0.9192,2.1283,3.1856,2.2761,2.8655,1 
-0.006,-0.6557,2.5818,2.607,0.5794,1.7609,1 
0.8581,-0.1415,1.2526,0.0677,2.2795,1.6049,1 
0.1466,1.4355,1.7068,2.174,2.0594,2.2435,1 
1.7143,1.3832,2.5112,0.4867,2.4445,1.8511,1 
0.9869,-0.5729,2.4862,2.181,3.088,2.0639,1 
1.3995,-1.5326,2.3662,0.9608,3.0949,2.427,1 
0.8784,0.4636,3.9276,2.7412,3.0438,3.2377,1 
-0.1004,-0.1103,1.5202,0.4082,2.4802,2.0273,1 
-0.6991,-1.4134,1.6048,2.7248,3.7061,2.2937,1 
-1.856,1.4988,3.1943,2.7275,2.1058,2.1808,1 
-2.0326,-2.263,0.8428,1.8739,3.0237,3.1414,1 
-0.7167,1.1879,3.4059,1.2253,4.4728,3.4637,1 
0.7764,0.6989,1.4409,1.5723,0.9863,2.3423,1 
-1.2192,0.202,1.4418,2.8593,2.7655,2.34,1 
-0.3157,-0.0572,2.1603,2.5477,1.2111,1.2362,1 
-1.5378,-0.8562,2.041,0.5483,2.5502,2.6589,1 
0.8505,-0.2431,2.5231,0.7158,0.3941,1.7727,1 
-0.1581,0.786,0.6381,2.5057,1.7226,2.7019,1 
0.5134,-1.2226,2.3681,1.7494,1.8542,3.2907,1 
0.4384,-0.7308,1.5345,2.732,2.4508,2.3162,1 
0.6127,1.2149,-0.1613,1.8627,2.9613,3.7995,1 
1.103,-1.3235,2.6689,2.0538,2.0498,1.3921,1 
0.4625,0.7013,0.6054,1.7158,2.2684,1.1074,1 
0.2934,1.2388,2.6659,0.9893,1.3204,0.7779,1 
1.2826,-0.5853,1.0281,2.4174,0.4611,1.2018,1 
3.2452,-0.3646,3.0547,0.2851,2.2083,2.3686,1 
-1.5288,-0.7274,1.9133,1.0545,2.2704,2.1883,1 
1.6471,0.0895,2.5152,3.301,1.8647,0.9883,1 
1.7653,1.504,1.3772,1.9598,1.9855,2.4277,1 
-2.1238,1.4804,4.6308,1.595,3.4037,2.5703,1 
0.8484,-0.2753,2.0841,0.5544,3.3497,0.6108,1 
-0.8875,0.6435,2.9662,1.2377,2.3957,0.7039,1 
-1.8565,0.3798,3.3077,2.4651,2.4476,2.4012,1 
-2.065,0.301,0.4589,2.4285,2.4378,3.3185,1 
-0.7211,-0.7232,0.8032,1.8175,3.5509,1.5772,1 
0.2264,-0.5048,1.1541,1.1231,2.776,2.4813,1 
0.1082,-0.5213,2.5179,1.1739,2.9574,3.4705,1 
0.2069,1.1574,1.708,2.0732,2.3538,2.7643,1 
-1.5384,0.5571,0.5119,0.1165,2.1635,2.7183,1 
0.1012,0.1814,2.7507,1.0832,2.2112,2.2867,1 
-0.6616,-1.1431,2.1594,2.7603,3.3328,2.2814,1 
-0.6478,0.7937,1.0521,4.1843,1.5477,3.9801,1 
0.7149,-0.5915,2.9037,0.7956,1.9947,1.9887,1 
-0.725,-0.0328,1.9579,4.4617,0.8202,2.1007,1 
-0.8295,0.6005,1.5742,0.7267,2.3085,2.1438,1 
-1.1816,-1.507,2.5424,2.3106,4.219,0.1876,1 
-0.4763,-0.4785,2.1721,0.641,1.5765,1.46,1 
1.3257,-2.3383,1.7027,3.9411,2.0756,2.6974,1 
-0.3111,0.1187,2.621,2.7488,1.8148,3.3107,1 
-0.5667,0.6843,0.9395,1.5315,2.2564,2.0799,1 
2.1551,0.1288,0.9505,2.7681,-0.4083,1.0112,1 
0.0221,-0.0199,3.3522,3.8057,3.7723,4.176,1 
-1.2964,0.5012,2.0896,2.1438,2.7627,3.4377,1 
1.8947,-0.7681,3.1195,-0.1659,1.3643,0.1948,1 
0.0934,-0.6414,-0.025,0.2648,2.1188,1.1572,1 
0.1396,0.9096,2.9888,1.2028,2.319,1.7951,1 
0.5861,1.0709,1.128,3.3873,0.9623,1.5271,1 
-0.9813,0.6081,1.7607,1.4482,1.3436,2.765,1 
-0.1015,0.3102,2.8132,2.9382,1.7847,2.736,1 
0.5376,-0.1342,3.4015,2.8933,2.3953,3.2279,1 
-0.7808,-0.9313,2.5227,3.2337,0.9425,4.3101,1 
-1.617,-1.0083,3.5828,1.6053,1.4762,1.8382,1 
0.4471,-0.2242,0.5703,3.071,0.7443,2.3963,1 
0.6262,0.3196,2.2446,3.2681,0.2118,0.1398,1 
-0.6091,-0.8642,2.9015,2.0792,1.7429,2.8452,1 
1.5209,-0.0862,0.5347,4.1781,2.0529,3.6397,1 
-0.4335,1.3717,4.1125,1.1241,1.3727,2.333,1 
-1.352,-0.7724,2.1493,1.7206,2.3175,1.9133,1 
-0.1243,0.1479,1.6812,2.1674,-0.5651,1.8818,1 
-0.0954,0.1836,3.0036,0.7431,2.2747,1.4925,1 
0.4974,0.1015,1.7193,1.9223,1.1555,2.2965,1 
-0.2973,1.6936,2.3791,1.5759,1.3748,2.1057,1 
-0.2521,-1.4964,0.6579,1.5725,2.9129,2.2339,1 
1.3781,-1.4477,1.9176,1.6862,0.8966,0.5978,1 
-0.2188,0.9326,1.2186,1.9311,0.5317,3.0793,1 
-0.1394,0.823,2.0902,2.1407,0.9996,2.4892,1 
-0.9154,0.7065,1.026,2.6396,1.5942,3.17,1 
-0.6958,-1.2679,1.4067,1.2482,1.2072,0.3576,1 
0.1987,0.6565,2.0747,3.7706,1.0031,2.8161,1 
1.2622,-0.2709,4.1041,1.2287,2.6602,1.7958,1 
-1.0604,-0.3482,1.0335,1.501,2.737,1.6449,1 
-1.0,0.1055,-0.1243,2.998,3.0038,0.5828,1 
-1.0489,-0.2269,1.4212,3.0055,2.8674,4.0842,1 
1.0365,1.3688,0.717,1.7892,2.0222,1.7189,1 
0.5377,-1.0302,1.2682,2.6869,2.0231,2.047,1 
-0.5337,0.786,0.1206,1.913,2.3867,2.3153,1 
0.3983,-0.3682,2.2317,2.0083,1.977,1.6344,1 
-1.3235,-0.8789,3.6528,0.5535,2.5089,2.5891,1 
1.395,-0.5087,1.9217,2.7908,2.1288,1.2484,1 
0.3955,2.0598,1.3295,1.974,0.8125,0.8584,1 
1.3724,0.334,2.9233,3.4056,-0.1626,0.9151,1 
-0.0578,1.0496,4.0473,2.6711,3.4595,3.4706,1 
0.4887,0.8546,0.6608,2.7924,1.5871,0.5914,1 
-0.5511,1.1107,2.6201,1.5887,2.2432,2.3854,1 
0.8623,1.1168,2.075,0.8871,1.9083,2.5219,1 
1.7611,0.2594,1.9678,2.0144,1.0167,2.6772,1 
-0.2079,0.2197,1.7101,-0.2539,1.3371,1.9329,1 
-0.0532,-0.8468,2.5658,1.302,2.5924,4.7899,1 
-1.3644,-0.1388,2.5349,3.4463,0.9133,1.093,1 
1.8224,0.0661,3.7993,1.6308,1.1668,1.3108,1 
-0.0936,2.3129,1.7255,1.9092,2.886,1.8562,1 
1.1844,-0.2112,2.6216,2.1444,3.4788,1.3988,1 
0.2645,1.4078,0.9772,1.234,-0.1601,1.1285,1 
0.5977,-0.6208,1.2367,1.4801,2.2318,1.1028,1 
1.6282,-0.4304,3.0395,2.4339,1.716,2.4944,1 
0.3213,-0.0772,1.8389,2.4128,1.3063,2.2409,1 
0.0636,1.1903,1.4525,0.3874,3.2904,3.8853,1 
-2.0888,-0.7122,1.4949,2.9227,1.5751,2.6018,1 
1.2391,-0.6583,2.9968,1.9739,-0.4148,1.4592,1 
-0.3938,-0.0356,3.499,1.7405,3.4362,2.4998,1 
0.5457,-0.3841,2.8064,3.1322,1.548,1.3316,1 
0.3352,0.7572,1.2733,3.7511,2.5855,1.0836,1 
-0.26,-0.0619,2.8526,1.7225,0.7078,3.0072,1 
-0.0275,0.7583,1.3649,2.5005,3.029,3.5248,1 
-0.4992,-2.1068,3.0318,0.0174,1.3112,2.9862,1 
0.5191,-1.6108,1.5179,1.1882,4.109,1.4967,1 
1.1289,0.6636,1.2718,3.2138,1.3658,1.017,1 
1.173,1.4704,0.318,3.8366,1.8243,1.4299,1 
0.1715,0.6002,2.0539,1.9677,1.4013,3.5209,1 
0.3977,-1.7208,2.1325,1.7733,2.4071,2.0495,1 
-0.8163,0.069,1.5704,1.124,1.7081,3.9114,1 
0.5163,0.2361,0.3131,2.6873,0.4051,2.0909,1 
-0.4176,1.2001,2.5141,1.8837,1.7604,3.0393,1 
0.8054,0.6022,1.5639,0.2732,2.1647,2.2597,1 
-0.1789,-1.2363,0.8214,1.5037,2.5677,-0.0051,1 
-1.4394,-2.5026,2.24,2.4055,1.4701,1.7295,1 
1.1144,1.2334,1.8197,2.2793,1.2635,0.6513,1 
0.6126,-1.0661,4.538,-0.5668,1.7273,1.9388,1 
0.4715,-0.5311,3.4157,0.8933,1.6891,2.8931,1 
-0.3844,0.274,1.349,0.9222,2.9905,1.2627,1 
-0.449,0.0949,1.7223,2.3107,2.3023,1.3006,1 
-0.3258,0.8835,2.2498,3.3342,2.4126,2.243,1 
-0.1056,-1.0559,1.4872,3.6764,2.5119,-0.4105,1 
1.0425,0.8583,2.3561,4.3337,1.2363,2.0901,1 
-1.3953,-0.2266,1.8878,3.1118,1.1839,2.3427,1 
0.5696,-1.9091,1.6803,0.7147,2.0758,1.6417,1 
0.9498,-0.942,2.9944,3.2995,2.5335,0.2344,1 
-1.0402,-0.7802,-0.8401,0.8997,1.9435,2.9933,1 
-0.5406,2.0193,0.3067,2.1915,2.5204,3.3732,1 
-0.9495,-0.5591,0.1843,1.7151,3.325,2.5716,1 
-1.3136,-0.7035,1.674,1.8877,2.0424,3.7594,1 
-0.1647,-0.0302,0.7502,2.78,3.5909,2.8221,1 
1.7199,-0.8336,3.3135,1.7011,1.0822,1.2932,1 
0.1087,0.4852,1.9046,1.7573,1.9119,2.1939,1 
-0.2259,0.4142,1.3503,2.8689,1.1674,1.632,1 
0.8209,-0.7008,2.5916,3.3774,3.7669,2.0653,1 
-0.3804,0.8533,2.3991,0.7268,2.0221,2.0723,1 
0.8474,-0.45,0.4664,2.1814,2.1739,1.7401,1 
-1.203,2.563,1.4061,3.0265,3.3192,0.8256,1 
-1.9629,-0.4463,1.2399,2.1175,2.4417,1.3092,1 
-0.0831,0.3237,2.7248,0.2891,2.5259,2.3751,1 
2.0,0.8567,0.6222,2.9581,1.6997,0.3744,1 
0.8579,0.6781,2.1126,1.5855,0.6096,0.4666,1 
-1.2582,0.3051,3.3362,1.918,1.368,3.0475,1 
-0.3021,-0.4291,0.5227,1.0998,3.0806,2.7321,1 
0.3752,0.4462,2.08,3.3623,1.9762,2.3105,1 
-0.3499,2.1828,2.3103,2.7799,1.6715,1.4082,1 
-0.0566,-1.6772,1.8781,3.0013,3.5921,1.6655,1 
1.7648,-0.1732,2.9244,3.5792,-0.1223,2.264,1 
-0.314,1.1859,1.0419,3.0077,0.3853,1.5922,1 
0.5936,1.2575,1.0668,1.5689,1.7106,2.2185,1 
-1.8047,0.4741,2.7736,2.6939,1.9932,1.6079,1 
0.5674,0.5173,1.0911,0.1619,2.2495,1.481,1 
-0.4058,0.575,1.745,1.58,1.0342,3.1704,1 
-0.5781,0.9143,1.3295,2.375,2.3754,2.1479,1 
0.4696,-0.7275,1.8356,2.8307,1.1186,0.267,1 
1.5071,-0.7841,1.6923,1.1674,2.6867,1.9169,1 
1.1531,-1.0209,2.0795,0.2639,2.2309,0.5513,1 
0.3126,1.1388,2.9162,0.5281,0.822,1.8436,1 
-0.2034,0.3475,2.0064,2.7858,1.6292,1.3406,1 
-0.0224,-1.7931,2.5299,0.8369,0.8931,3.1968,1 
0.6354,0.6157,2.6245,2.6065,2.4447,1.1196,1 
0.8871,-0.9758,2.3494,1.8994,2.2919,1.7886,1 
-0.2326,-0.0142,3.6631,1.8895,1.4322,2.6032,1 
0.9607,-0.306,2.8701,0.8272,2.7954,2.5675,1 
0.6878,0.0963,2.8406,2.3764,4.2433,2.4852,1 
0.7882,0.011,2.3594,1.4881,1.5384,2.7803,1 
0.1716,-0.6617,2.4519,1.279,1.6257,2.5709,1 
0.6174,0.2065,2.4523,0.593,2.0441,2.254,1 
-2.8072,-0.8161,2.2581,2.8423,1.32,2.9312,1 
0.4086,0.5555,1.404,1.5079,3.963,3.489,1 
1.2996,1.6939,1.1495,1.0218,2.2269,3.8706,1 
1.2737,0.8457,3.7602,2.3012,1.584,0.4778,1 
0.6802,0.294,2.284,0.6938,-0.193,2.0521,1 
-0.7829,-0.4367,0.3799,0.9555,1.6157,0.9789,1 
1.1773,0.6466,3.2214,2.7593,2.4061,0.349,1 
-0.3135,0.6437,1.4134,3.2596,2.6767,1.3064,1 
2.3454,-0.0681,1.6121,3.3523,1.0368,2.499,1 
0.5851,-0.3798,1.5885,2.6962,0.5914,2.7277,1 
-1.2376,-0.3547,1.7983,1.5188,3.2857,1.1784,1 
-0.2477,-0.1548,-0.9544,0.2049,2.7771,2.8843,1 
0.905,-3.2929,4.0963,1.6753,1.885,3.4048,1 
0.8347,1.8868,2.5783,0.8788,0.7841,2.0196,1 
-0.8026,-1.2887,3.6441,2.1541,1.0825,1.4446,1 
-0.2773,-1.1155,2.7029,2.6825,1.77,1.701,1 
0.3531,0.1822,1.4194,1.7299,1.5647,0.5746,1 
1.1869,-1.9906,2.1521,1.394,2.5441,1.2894,1 
-1.6635,0.5008,2.7846,1.8928,1.4519,0.6899,1 
0.5635,-2.0368,1.7576,2.0172,1.2596,2.4297,1 
-0.076,-1.7139,2.2291,2.1401,0.5419,2.5214,1 
-0.2597,0.8357,2.5092,3.9831,2.6985,1.5643,1 
0.886,-0.0382,1.3032,-0.4699,3.1732,0.9382,1 
-0.7343,2.0143,1.329,1.2517,0.378,1.5157,1 
-0.9357,0.359,2.0956,3.6448,2.6545,1.8242,1 
-1.5209,0.7556,2.5428,1.5682,2.2086,2.3517,1 
1.1977,-1.7436,3.542,1.1668,2.3981,3.0525,1 
-0.459,2.6843,3.0637,2.9377,3.3136,2.9377,1 
-1.0483,-0.2292,1.0734,1.3361,1.837,2.6204,1 
0.8937,0.7632,0.3974,3.0606,1.8546,1.2399,1 
0.9484,-1.2616,1.6216,1.571,3.4329,3.9523,1 
-0.3644,0.3602,3.2636,0.4172,2.7747,3.1461,1 
0.8283,0.319,1.6136,3.4055,0.6313,2.8403,1 
0.3232,0.9012,2.391,1.5451,2.2533,2.6437,1 
0.7618,1.2596,3.0065,2.0477,3.4415,2.5399,1 
-0.0725,-0.5134,0.0617,3.1502,1.7417,1.345,1 
1.0719,1.8141,2.0978,2.5279,0.4321,1.0784,1 
-0.5817,2.4416,1.0778,1.5279,3.136,1.6591,1 
-0.1653,1.085,1.1088,-1.287,2.9265,1.1951,1 
-0.5603,1.0147,0.4231,1.7429,2.0801,2.9272,1 
-1.1564,1.7403,1.1709,2.2399,1.82,2.1367,1 
1.2077,-0.297,0.0528,1.5373,1.279,1.4841,1 
1.6953,-1.3683,1.6447,3.4449,2.8747,1.685,1 
-1.5503,-0.432,1.6109,1.7476,0.7883,0.5956,1 
-1.4394,1.225,1.0306,1.6203,1.3812,2.249,1 
-0.954,0.9642,1.2145,1.633,3.4774,1.8382,1 
0.5987,0.2082,1.2622,1.2797,1.4603,2.1959,1 
1.8459,1.044,1.4302,2.6103,1.2723,3.2378,1 
1.1439,-0.0537,2.066,1.8982,2.3251,2.8555,1 
-1.0091,-2.0625,1.3554,2.2375,3.1317,3.225,1 
-0.2765,-1.7444,2.4146,-0.5027,2.1458,1.3715,1 
0.5127,-0.2792,3.8168,1.9473,3.6952,1.6673,1 
0.3254,0.8317,2.96,0.7287,2.8235,1.8873,1 
0.0345,0.1182,0.3311,2.192,1.2011,2.1985,1 
-0.056,-0.1949,1.4961,2.7569,2.4015,2.674,1 
0.24,-0.0282,2.628,2.8683,2.0529,2.8562,1 
-0.6682,0.2669,2.3182,2.3026,0.4263,2.846,1 
-1.0153,-0.6342,2.6664,2.6975,0.3147,3.6857,1 
0.1567,-0.8356,3.4156,0.8575,0.8781,3.5142,1 
-0.7248,-0.4904,2.1793,0.0618,3.3118,3.3427,1 
1.6085,0.8166,2.1305,1.335,2.3442,1.9612,1 
0.0054,0.6209,1.9977,2.0137,2.3648,0.6289,1 
-0.2788,1.8401,3.0401,1.8776,0.1776,1.0795,1 
-0.5154,-0.4213,3.0651,0.6465,1.5554,1.3709,1 
-1.0939,-0.2278,2.0259,0.9352,1.2384,0.3945,1 
-1.3816,0.2803,2.3683,2.9576,2.5537,1.1753,1 
-1.5016,-0.4604,2.3247,0.9727,3.2778,1.9437,1 
0.7802,-0.7707,-0.5402,2.7792,3.5798,0.8106,1 
-0.5235,-0.6067,3.0137,1.3568,1.786,3.2054,1 
-0.1853,-0.3506,-0.0654,1.0147,2.1897,0.2947,1 
-0.8702,0.3535,2.0372,3.2409,1.2342,1.3485,1 
1.1177,1.4484,2.956,0.8593,2.625,4.0684,1 
0.7649,2.4639,-0.5612,1.065,3.0841,2.0691,1 
1.3577,-1.6664,2.1871,3.6766,2.5039,0.2745,1 
-1.3419,-0.4055,1.9691,1.9116,1.3252,-0.0982,1 
0.3013,-1.2072,2.7788,1.0218,2.8643,1.5814,1 
1.8929,1.5398,2.2619,3.4623,1.7666,1.7072,1 
-0.124,-0.8156,2.6562,-0.7187,0.8403,2.4327,1 
1.1377,-0.8376,1.2922,2.482,1.937,3.1731,1 
0.167,-0.133,2.5452,3.5636,3.3843,1.2763,1 
-1.2659,0.0218,2.9229,2.3458,1.8341,2.7124,1 
1.0661,0.4356,0.6458,1.7254,0.5197,1.83,1 
-1.2699,0.7642,3.1039,2.667,3.0411,0.7513,1 
