Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Class
1.7111,10.7397,0.5416,0.2431,1.802,2.6277,1 
3.3203,8.7171,2.4151,1.7576,1.554,1.9496,1 
1.6641,10.8714,2.0356,1.7643,0.783,1.7978,1 
1.8563,9.971,2.826,2.3928,1.613,2.9462,1 
1.2409,11.4821,0.3765,1.7548,1.8796,2.7708,1 
1.448,9.268,2.0516,1.818,4.0102,2.5078,1 
2.8567,8.2816,2.8226,1.9771,2.3127,1.0762,1 
0.8441,10.4011,1.2846,2.2323,2.0198,1.5706,1 
4.4793,10.6686,1.8644,2.0895,1.9619,3.7771,1 
2.3607,9.8493,0.9159,1.9077,1.242,2.1159,1 
0.1112,9.5306,2.4986,1.0101,1.4615,0.5095,1 
3.2606,10.2672,1.1872,0.8971,1.5497,2.7534,1 
3.1686,11.3257,2.2427,2.424,3.2402,3.223,1 
3.4774,10.1605,1.3529,-0.6013,4.3854,2.4184,1 
2.474,11.4593,2.0125,2.0592,3.2915,1.6432,1 
2.7091,9.3621,0.8719,3.0054,2.2524,0.6803,1 
2.4045,9.8361,3.0241,2.1925,3.4788,2.1811,1 
3.8341,9.8603,1.6906,2.6763,1.5294,0.6464,1 
0.8624,10.7806,0.7257,1.9626,1.0805,2.8106,1 
0.9519,10.8034,3.4797,2.5568,2.2018,2.6198,1 
2.2931,9.8009,1.5046,2.5203,2.8793,-0.8073,1 
2.7354,8.9974,1.4618,2.2105,-0.0285,1.6535,1 
3.5807,10.2559,1.4981,2.5957,3.0726,2.5378,1 
2.147,7.8373,2.972,2.4042,2.3813,3.8003,1 
1.9531,9.2654,3.6647,0.9135,2.9819,2.1251,1 
0.7854,11.871,2.3717,2.5338,1.2969,0.5385,1 
2.6677,10.3939,2.6801,1.8408,1.2289,2.9896,1 
2.0062,12.0025,1.9185,3.3917,3.5894,1.7441,1 
1.4419,11.9538,2.2496,2.5506,2.6282,0.1914,1 
0.6526,9.8109,2.9562,3.2375,1.6555,0.8913,1 
2.6894,8.4881,0.6527,1.6409,3.4355,1.6263,1 
1.5417,9.726,0.5141,2.009,1.3342,1.2802,1 
3.5166,10.4591,2.4699,2.3448,2.2765,3.0557,1 
0.1785,12.0158,2.1909,1.5048,2.9442,2.0572,1 
2.6085,11.2601,1.6171,1.6821,2.7553,2.3399,1 
0.7829,9.3766,3.5292,2.829,3.2822,0.3558,1 
1.392,11.1564,2.2974,2.8672,2.4574,3.6258,1 
3.1541,10.8982,2.1465,2.6579,2.3571,2.0365,1 
3.2069,8.5958,0.4707,2.708,2.782,1.466,1 
1.7443,11.7282,3.2904,2.5536,2.2075,1.4866,1 
-1.408,10.5919,3.0101,0.6287,1.2504,1.5028,1 
2.1685,10.5408,2.5538,0.1042,2.7455,1.2849,1 
1.0319,11.2171,2.8142,1.2605,2.1135,1.8677,1 
2.1099,9.6901,0.7951,1.4625,2.5302,0.7979,1 
1.373,11.3493,1.9649,1.3976,2.0273,1.6085,1 
0.9435,9.3333,1.0248,4.0486,-0.099,1.6919,1 
3.4012,11.9369,0.4808,-1.0706,1.5086,1.7113,1 
2.0158,10.3955,3.2218,1.9203,2.4116,4.2422,1 
1.4582,9.3105,0.3949,1.6794,1.3954,2.2592,1 
1.3959,10.0316,2.4937,2.4596,0.3056,2.3448,1 
2.8954,9.9508,3.275,1.4663,3.0847,1.4279,1 
2.15,10.0543,1.8051,1.029,1.8797,1.4043,1 
2.6208,9.5521,2.0461,2.2656,2.6776,2.0154,1 
4.1444,9.1518,3.8117,2.5015,1.5641,0.7756,1 
1.6408,11.436,-0.1562,2.4268,2.124,1.2169,1 
1.2127,9.1104,1.9753,3.0516,1.4787,2.0228,1 
0.8303,8.1175,1.2052,2.1008,2.6179,1.4031,1 
2.018,10.0172,2.6335,3.1888,2.0978,0.9506,1 
2.1602,10.033,0.406,2.1069,3.0363,2.0642,1 
0.9262,9.7571,3.3051,1.6731,2.7375,1.9771,1 
2.7857,10.7955,2.4273,2.5956,1.6306,1.7608,1 
1.8506,9.3649,0.4727,2.2426,1.4959,1.3861,1 
1.3143,8.5557,2.4313,0.9055,1.655,2.2703,1 
2.2439,10.7343,0.9037,1.7295,3.0518,2.1889,1 
1.1079,11.0795,2.0396,1.2137,3.2972,1.6389,1 
1.5723,9.9418,1.723,2.524,1.3699,3.0902,1 
2.884,11.4313,4.0134,1.568,2.2288,1.5317,1 
1.4189,9.5369,2.8108,2.6488,2.1919,1.5626,1 
1.7702,10.8448,0.8258,1.923,2.7047,2.5103,1 
1.9841,11.8837,1.5049,2.4359,2.7333,1.7027,1 
2.3352,9.7123,3.3647,2.178,1.3687,2.1473,1 
3.041,9.652,1.5886,0.3155,1.3306,2.0504,1 
1.4187,10.7689,1.8309,1.3392,2.395,2.0865,1 
2.1621,10.7224,1.9885,1.2039,1.1649,-0.3657,1 
2.0624,11.9133,-0.5227,-0.1627,3.1846,2.8533,1 
1.6755,9.894,1.075,2.1074,2.4485,1.8035,1 
1.9412,9.7598,2.3129,2.8205,1.9495,2.0367,1 
1.2112,11.1735,3.4248,1.2016,-0.0909,2.5245,1 
1.0325,9.4662,2.1254,1.3656,3.5096,2.0871,1 
1.2304,10.8833,1.294,1.1244,2.0942,0.9333,1 
2.8721,9.6712,2.8245,0.7617,2.3086,2.2022,1 
3.1325,11.5697,0.3563,1.3606,0.2829,0.5635,1 
2.3426,11.9287,2.9617,2.3094,2.0762,2.3624,1 
1.883,9.7312,1.35,0.904,3.613,2.5383,1 
3.0179,10.8614,1.4543,2.3941,1.7019,2.5819,1 
2.6738,9.2375,2.5217,2.8124,1.9441,0.4265,1 
2.105,10.1836,1.6897,3.2294,0.9425,3.0262,1 
4.1846,11.4992,3.0631,1.629,3.6616,2.6243,1 
1.769,11.0499,2.0338,2.3449,2.1489,1.6133,1 
-0.1858,11.4934,2.8226,0.9796,1.5031,0.1607,1 
1.9823,8.68,2.8812,2.7293,1.1594,1.7534,1 
1.8743,8.5129,3.0398,2.9224,2.7444,3.3088,1 
1.2255,11.5667,1.902,1.5214,1.4915,4.2002,1 
1.6163,11.0777,2.1576,1.037,1.5674,1.8928,1 
2.7831,8.9224,0.6609,1.9146,2.5661,2.7453,1 
2.8612,10.0936,4.8699,1.7879,2.1125,2.0043,1 
0.6672,9.786,2.674,2.9129,0.1655,2.8943,1 
2.0764,10.3767,1.8119,1.8615,3.0977,1.6319,1 
1.037,9.8451,2.4935,2.9116,1.7859,0.9824,1 
2.3691,10.3103,2.1053,1.1185,2.1359,1.9162,1 
2.3117,11.6147,3.6857,1.4138,0.821,-1.1238,1 
2.3761,9.3607,1.1917,1.654,3.0929,0.2643,1 
-0.7757,8.6682,0.9342,1.7674,0.4537,3.4986,1 
3.1878,11.4216,0.7759,2.9864,3.5485,2.4483,1 
2.9909,10.5741,2.6773,0.3076,0.9534,1.2243,1 
1.935,10.915,2.296,1.9567,2.7874,2.8374,1 
0.5854,9.5355,0.944,3.5837,3.1888,2.9936,1 
1.4123,9.6467,3.7015,2.7009,2.275,3.9956,1 
0.1423,9.9551,2.043,2.1125,2.124,2.944,1 
2.2741,8.7165,1.8592,0.2711,1.1727,2.3795,1 
0.8301,9.7185,2.6492,2.4983,1.5109,2.2313,1 
1.5874,10.3378,2.8263,1.4422,3.4004,1.9824,1 
2.6485,9.5694,4.3512,1.5414,2.0659,2.468,1 
2.3897,10.888,3.8082,2.7573,0.7686,1.5167,1 
2.7999,9.1789,2.5853,2.7048,1.2189,-0.3822,1 
1.1745,10.904,3.355,0.8813,3.0351,2.2817,1 
1.3072,10.2302,1.3254,3.1226,2.6612,0.6249,1 
2.4186,8.629,1.5904,3.1986,-0.4319,1.3,1 
2.3492,11.031,1.5177,2.3063,1.4737,0.9884,1 
1.5784,9.5385,3.9093,2.277,1.3861,1.1267,1 
1.6589,8.9875,2.3597,2.6192,1.8486,0.9942,1 
-0.1102,10.2904,0.3223,2.7173,2.863,2.3382,1 
4.3749,11.8263,1.5662,1.8497,2.4196,1.3693,1 
0.3954,9.7326,1.1565,-0.1016,1.0994,2.4169,1 
1.3974,11.7177,1.0564,2.7153,1.5711,3.0921,1 
1.983,8.2635,2.6913,1.8677,2.3726,2.0603,1 
0.9865,12.0376,2.1028,2.6571,1.5419,1.943,1 
0.9555,9.5876,0.7934,1.8636,-0.093,3.4815,1 
0.9823,10.8488,-1.167,-0.347,2.1452,3.4956,1 
2.8691,10.3593,3.3662,2.2788,0.9407,2.2824,1 
1.2414,11.0504,3.2319,2.0147,2.6422,1.8287,1 
2.0159,9.5929,0.5279,1.1656,1.7845,2.2913,1 
1.5587,8.3847,2.7676,3.0328,1.498,2.548,1 
1.3668,11.5818,2.4133,2.3817,2.223,0.5759,1 
3.5811,8.6555,1.9317,0.6604,2.8951,1.1411,1 
5.2045,8.5947,1.8413,2.6286,1.1274,2.9054,1 
3.4417,9.8322,2.6777,1.6144,1.2135,0.8814,1 
2.8774,9.5454,2.6622,2.4398,2.32,1.8463,1 
3.375,9.9659,2.553,1.3743,3.3363,0.5202,1 
1.7969,10.3354,1.6087,2.1205,2.8408,1.6651,1 
0.3827,11.2115,2.5017,2.5704,2.381,1.8776,1 
0.3624,10.0949,2.7943,0.9669,1.0433,2.2515,1 
1.1081,11.1823,3.9177,1.229,3.0365,3.6006,1 
2.6167,10.6878,2.8243,0.5613,2.0776,1.7585,1 
-0.0226,8.9969,-1.088,1.8842,2.0074,1.9937,1 
2.6456,11.9645,2.1773,1.6024,3.4794,0.1601,1 
1.2887,8.4618,3.9539,1.8285,0.6115,2.8377,1 
1.9264,10.6569,1.5933,2.1338,2.4969,1.5874,1 
2.8845,10.8046,2.0015,1.9324,0.621,2.0049,1 
2.4023,10.9168,2.9613,3.0503,1.8996,-0.1306,1 
2.7182,9.0698,1.9368,1.4901,1.899,1.1869,1 
2.3875,9.924,4.311,0.6634,0.9979,2.0537,1 
-0.2332,9.804,0.294,1.2495,1.4604,3.4728,1 
1.6654,11.5562,3.1495,2.5535,2.8809,0.4942,1 
1.1793,11.124,3.4777,2.3894,1.7847,1.1403,1 
2.9626,10.4985,3.5019,2.4365,2.0226,1.7336,1 
1.9291,10.5958,1.4843,2.4296,2.1835,2.7902,1 
1.2657,9.4808,-0.0409,2.4982,2.7123,3.9357,1 
2.4916,10.2,1.0802,3.5016,1.4657,0.5187,1 
3.7385,11.009,0.6923,2.651,2.1993,1.3531,1 
2.6782,9.1386,2.7417,2.7348,2.0828,-0.1217,1 
3.1009,10.0703,1.67,1.8169,2.3834,1.9845,1 
3.1323,10.6832,1.7367,1.398,1.4043,2.4743,1 
2.2737,9.4058,1.9829,2.0085,1.8591,1.8575,1 
1.8389,9.8749,3.3883,2.3986,2.409,2.0733,1 
4.7876,11.1275,2.3557,2.1065,2.9354,0.896,1 
1.8472,12.3182,3.5814,1.0605,1.9432,3.2289,1 
1.7665,10.2409,1.8731,0.5019,2.2907,2.8727,1 
0.9071,11.1089,3.6839,1.4094,1.6406,3.0891,1 
0.8644,11.4571,3.1197,2.874,1.9997,1.1109,1 
0.1915,9.2736,2.3942,0.6554,1.793,2.124,1 
2.6552,9.0858,2.7864,3.552,2.5998,1.8732,1 
2.8083,10.4277,1.3033,1.3906,2.7805,2.1765,1 
3.0556,9.2524,1.5597,1.2165,2.037,0.8387,1 
3.0963,12.2733,2.7708,0.6044,0.006,1.2986,1 
2.1405,10.3474,0.9156,2.7086,0.8608,2.1627,1 
1.721,10.7893,0.8494,2.4514,2.22,2.4543,1 
1.1222,11.4934,1.1004,2.3448,1.764,4.4,1 
0.9891,11.4373,2.18,2.2146,1.7434,-0.1172,1 
2.139,9.7352,1.4502,2.8455,0.6642,3.7963,1 
2.7352,7.8904,2.4768,2.2284,1.4837,2.1618,1 
2.6291,10.827,0.9472,1.7553,3.703,2.3198,1 
0.7637,10.3397,0.9955,2.952,1.9722,1.2729,1 
1.9268,8.2303,0.4324,2.2107,4.0629,3.4074,1 
2.1852,10.3606,2.0634,1.7979,1.3759,2.9272,1 
2.5936,9.3603,1.3476,2.8254,1.7588,2.8412,1 
2.6777,10.8701,3.3391,1.6313,1.1264,0.6714,1 
3.7208,9.4812,2.546,3.2495,1.6841,1.3265,1 
2.0194,10.4545,-0.5996,1.6714,1.609,1.6792,1 
4.4135,9.6365,2.1427,1.4397,1.3714,0.1505,1 
2.1514,8.9079,1.1137,1.1183,3.4625,3.998,1 
1.7697,11.5432,2.2846,0.4362,1.0855,2.7546,1 
1.6928,9.3853,0.5464,2.5028,2.1505,1.1239,1 
1.8631,9.6753,1.368,2.5559,2.5472,2.079,1 
1.1852,9.7991,2.1616,3.48,1.482,0.9748,1 
0.9224,9.3291,2.0869,3.2812,2.2458,3.0509,1 
1.5005,9.7318,1.481,1.5501,2.3043,2.2209,1 
2.7493,11.0195,0.6301,2.724,3.6634,3.7736,1 
3.1552,10.0679,2.9243,2.0146,0.8704,2.3226,1 
0.9629,9.4882,2.5972,3.1555,1.8846,3.6386,1 
1.0831,10.1231,2.1817,2.929,0.915,0.6825,1 
1.5916,11.4549,-0.2678,2.9443,4.0572,2.4783,1 
2.9314,10.2814,3.6749,1.4042,0.9012,3.4496,1 
3.9503,9.6818,2.3669,2.096,4.2727,1.8693,1 
2.5553,9.1217,1.7567,3.03,2.6878,2.324,1 
1.7294,9.1508,0.9065,0.318,2.2018,1.7685,1 
1.7356,10.4554,2.7306,3.172,0.2857,-0.37,1 
2.9419,9.9597,0.7121,1.9649,0.9821,1.3039,1 
2.1353,12.3704,1.9301,3.8043,0.8604,3.543,1 
2.1897,9.6568,2.903,2.408,1.4889,4.7336,1 
4.135,10.6871,-0.0311,1.1124,1.0568,1.7907,1 
0.6962,8.9678,2.248,3.5489,1.4721,1.189,1 
2.9542,10.8797,2.7155,2.5664,0.3798,4.0344,1 
2.9447,10.4257,0.035,2.0809,0.7772,1.0155,1 
1.9729,11.4739,0.9368,1.7492,1.0194,0.543,1 
1.1073,10.0868,4.6268,1.3014,3.8786,1.7081,1 
3.5319,10.2519,3.1277,1.6065,2.4409,1.9521,1 
0.5819,10.2668,2.2728,2.3968,2.0134,2.5009,1 
1.2553,8.7165,2.228,1.062,2.7733,0.9972,1 
1.1137,12.0708,4.6797,2.8034,2.4282,2.2414,1 
2.2312,11.0357,1.589,2.6238,2.4293,0.6433,1 
2.5609,9.6539,1.9694,2.7599,0.6219,2.129,1 
0.0753,7.7918,3.6749,1.6972,3.3379,3.805,1 
1.0091,9.5508,1.9149,1.7386,-0.8395,1.4579,1 
1.9605,9.4552,2.0274,1.6494,2.782,2.554,1 
1.7778,9.2136,2.2415,1.3217,3.4053,0.9423,1 
1.6986,11.4854,2.2041,1.6286,1.5023,3.1147,1 
0.3202,9.6954,1.9783,3.4706,3.0358,3.6573,1 
3.0336,10.9395,1.5824,0.4059,1.5707,2.0094,1 
2.4473,10.1561,2.7411,1.1461,1.9047,1.95,1 
1.7103,11.2157,2.0285,3.2992,-0.1094,0.9951,1 
4.3773,10.6053,2.5171,0.3751,1.1542,1.4353,1 
1.8813,10.3276,1.3713,3.3082,2.8535,1.0822,1 
2.2392,10.0154,2.7765,0.842,1.7879,2.9561,1 
2.5579,10.294,2.1031,1.9802,2.0765,2.011,1 
1.8007,10.1424,1.5605,2.0753,1.8461,2.3666,1 
1.1597,11.4843,1.9795,2.1112,1.7533,2.6711,1 
1.6581,9.2587,2.9775,3.1595,1.5024,1.9331,1 
4.0505,10.3073,2.4422,1.1661,1.4899,0.615,1 
1.642,9.9729,2.2817,1.0184,1.0915,1.0929,1 
2.1944,9.0581,1.5373,3.8121,2.7389,2.4125,1 
2.4882,9.928,2.8073,2.2925,4.0683,1.3146,1 
1.2403,8.3439,2.8393,2.0037,-0.6006,1.6564,1 
2.537,10.6436,2.4877,2.1532,1.4395,0.2086,1 
0.0957,11.7361,1.9818,0.3666,0.9024,2.0635,1 
2.3499,9.8686,2.5152,1.861,1.0556,2.9082,1 
1.9736,10.3526,1.1447,-0.5741,0.123,2.0832,1 
1.6977,10.5734,2.3926,1.0917,1.0139,1.4063,1 
1.9054,8.6889,3.4336,2.7267,1.3101,1.3731,1 
2.4684,11.9414,1.0576,0.7609,2.1131,3.0654,1 
1.5171,11.144,2.3951,2.8531,1.1754,1.3914,1 
3.0099,9.8593,2.9994,2.3639,4.0014,0.6574,1 
3.0143,9.4748,2.3207,1.8409,4.009,0.5531,1 
2.0166,12.4369,2.2025,2.5352,1.7662,1.8429,1 
0.7166,9.8353,2.6486,3.133,2.5705,2.3005,1 
1.5034,10.1555,2.5456,2.3526,3.0822,4.317,1 
2.333,10.0754,1.682,2.8486,2.3795,1.7325,1 
2.0114,7.7666,3.4968,0.4057,3.644,1.7254,1 
2.7126,8.8612,3.2323,2.783,1.005,1.9707,1 
2.2336,9.8465,2.0127,1.882,2.0231,1.8866,1 
0.9605,9.7374,2.6597,2.8437,2.4334,2.0716,1 
1.9727,10.0654,1.2473,2.0894,1.9709,0.9988,1 
0.0333,10.8573,2.9009,1.2198,0.3034,2.0799,1 
1.8378,11.656,1.1748,2.0469,1.2065,1.9709,1 
1.158,11.2224,0.7257,2.0972,0.7038,1.9947,1 
2.5875,11.2704,1.1516,4.6756,2.854,3.1364,1 
1.9105,9.9927,1.0354,0.1734,0.9128,1.2425,1 
3.8482,9.198,2.1354,2.4082,1.2951,4.2374,1 
1.5219,9.5776,1.0279,1.6881,1.461,0.6804,1 
1.6922,9.8346,1.8449,3.2834,3.1525,-0.1697,1 
1.4235,9.8979,2.691,2.2206,2.7368,2.0911,1 
1.6905,7.6906,2.9171,0.9704,1.5773,2.3191,1 
-0.2969,12.6761,1.8671,1.9616,1.7245,2.2014,1 
2.96,10.0371,0.8068,1.6248,1.356,2.0625,1 
1.6021,10.727,1.4835,2.0362,0.5833,3.5783,1 
1.8915,9.5162,2.3074,1.5313,4.8045,1.5238,1 
1.1942,10.14,0.5497,2.063,4.794,2.0569,1 
2.5268,8.1972,2.6905,1.3259,4.6928,2.4801,1 
0.9199,10.4993,3.8712,0.6748,2.3881,0.5459,1 
2.9917,9.972,1.5137,3.0363,0.341,3.758,1 
0.108,11.8899,2.92,2.3313,1.2617,1.5545,1 
2.6076,10.1193,3.6263,1.4659,1.7378,1.013,1 
0.3201,9.6873,2.0469,0.0856,1.8805,1.9595,1 
2.8812,10.7627,3.131,1.2521,2.9319,1.5129,1 
2.4744,9.5786,0.8068,2.3173,1.5709,2.8762,1 
1.1618,9.6289,2.2034,1.3567,2.1551,1.4814,1 
2.3864,9.9623,0.8328,3.8268,0.1535,4.1613,1 
1.405,9.8995,1.1808,4.7583,2.2564,2.5075,1 
1.7906,8.8599,0.32,1.8001,1.0034,2.891,1 
4.7927,8.9172,3.2811,2.5579,1.6879,2.3975,1 
0.5072,11.7965,1.6989,3.035,2.6843,3.5766,1 
2.9011,10.6015,3.3297,0.7621,2.2184,0.1401,1 
2.8306,8.6664,0.652,2.2804,2.8944,1.5639,1 
0.0993,11.0843,3.2517,1.8605,0.9118,2.582,1 
3.6493,8.1048,2.6517,2.8248,2.1405,0.7135,1 
1.0369,10.4101,2.9082,1.895,2.8826,-0.0277,1 
2.3291,10.0982,2.3163,2.0206,1.6287,1.1534,1 
2.1349,12.7685,0.7509,2.8028,3.6168,1.5976,1 
0.4047,11.2491,1.2632,1.9182,4.0382,0.5582,1 
1.3906,11.1867,0.3484,4.3877,3.3853,3.3332,1 
1.7049,9.8457,0.8434,1.2472,0.8741,1.9119,1 
0.6639,10.862,1.8344,2.6857,1.0138,1.795,1 
3.1138,9.798,1.471,1.781,2.552,2.3381,1 
1.5519,10.2668,1.492,2.1745,1.4593,1.7323,1 
1.8213,11.0838,3.2811,3.1494,1.0201,0.6847,1 
0.7195,9.7731,2.2655,1.1553,2.6935,2.54,1 
1.9161,8.9198,1.2726,1.474,1.1811,0.556,1 
1.3071,9.481,2.4793,1.7896,1.7926,0.1236,1 
2.3495,10.943,3.6312,2.0553,3.1001,2.6428,1 
1.007,9.2191,0.9366,1.259,2.6994,3.0324,1 
1.3652,8.0841,2.3476,3.0222,2.9585,1.4223,1 
0.5683,10.1066,0.3019,1.3256,1.2545,1.3699,1 
1.7187,11.9326,3.6438,0.6322,1.4514,-0.0308,1 
2.789,8.8028,3.7892,1.3724,0.8632,1.844,1 
1.7695,10.1299,1.8563,0.8987,2.2611,3.5986,1 
1.9076,10.8405,1.5356,0.4209,3.9024,1.4788,1 
3.1826,10.9297,0.8766,2.1819,1.3452,2.4891,1 
2.4621,10.8755,0.9746,2.3284,3.2821,1.1975,1 
1.9796,11.003,2.409,2.1667,3.1347,2.6467,1 
-0.0246,8.2399,2.6201,0.5237,2.9132,1.3125,1 
2.9187,9.6695,0.9407,2.0477,3.0689,1.5609,1 
1.3975,9.9183,1.1198,3.5217,1.4498,2.0835,1 
2.2395,11.1827,2.0365,3.0458,2.0769,0.4201,1 
0.953,8.5994,2.2776,1.9694,3.5379,0.9695,1 
1.0211,8.419,2.533,2.3977,0.8607,2.1958,1 
2.5608,10.9581,1.9491,1.9111,3.8432,2.8371,1 
3.6351,11.209,0.6588,1.0823,2.2954,2.8892,1 
3.9587,9.2709,3.8661,1.9987,0.7944,1.2435,1 
1.2458,10.9859,2.1742,1.5131,1.991,1.9933,1 
2.358,9.1129,2.5303,2.1992,1.8307,0.9012,1 
1.2009,11.0815,0.1307,3.1166,1.9265,2.4909,1 
3.0013,10.9463,2.7757,0.5096,2.3503,2.0318,1 
1.582,10.785,0.4165,2.8923,0.961,0.3811,1 
0.3165,10.1227,1.2865,2.3513,1.5688,0.6888,1 
2.6828,10.3513,1.4831,2.7082,1.2218,4.0618,1 
1.2529,9.295,2.9334,2.9312,3.1056,1.1039,1 
3.3632,9.305,3.7621,1.1027,0.3772,0.9683,1 
1.986,10.4938,0.8382,1.2438,2.266,3.8325,1 
2.279,9.5643,2.3329,1.6551,3.3743,3.4065,1 
2.3815,10.3828,1.7288,1.9537,1.001,4.0303,1 
2.0282,8.7778,2.4663,3.3293,1.8774,1.6305,1 
3.016,10.5695,2.1251,3.0022,2.5267,3.4202,1 
1.824,9.3399,0.7103,3.0627,0.7231,2.1691,1 
