Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Class
-0.4573,1.0253,1.635,1.9024,1.1292,1.5268,1 
-1.7977,-0.6609,2.03,2.8395,1.1043,1.5128,1 
1.3772,0.9236,1.1145,2.0527,1.3948,2.1054,1 
-1.0346,0.8072,0.8969,1.6664,0.5242,1.0637,1 
0.6153,-0.5051,1.9914,1.4771,2.6535,1.9795,1 
-0.9317,-1.5342,1.1563,2.3319,1.5736,1.6695,1 
-1.0532,-1.8538,1.2487,2.1508,3.1059,2.5893,1 
1.996,0.2016,2.0821,2.4493,3.0113,1.4966,1 
1.5012,-1.0401,1.311,1.7216,3.1126,1.3301,1 
0.0329,0.8243,3.5103,2.1229,2.4947,0.7535,1 
0.381,3.0781,2.0067,3.3703,2.2162,0.1975,1 
-0.9663,0.9178,1.6152,1.8491,1.8505,2.9084,1 
-0.1887,0.4719,3.5313,3.458,1.834,2.6926,1 
0.1205,0.9863,3.1819,1.5174,1.9748,1.5302,1 
-1.0984,0.6158,3.3917,1.7996,3.6578,0.4315,1 
-0.5181,0.0718,1.3289,2.7938,2.8959,1.6335,1 
2.5146,-0.4849,2.0002,1.3432,2.4319,1.479,1 
1.846,0.2067,2.252,2.3933,3.3263,1.5236,1 
-0.2057,-1.0143,2.3678,1.8491,1.7004,2.7406,1 
-0.8654,-1.6653,2.259,1.2743,3.5659,1.3257,1 
-0.7132,-0.3621,3.1248,1.9042,0.3074,1.5509,1 
-0.0527,0.3935,3.5257,1.9919,1.2658,1.1632,1 
-0.0229,-0.5936,1.9235,0.5877,3.288,1.2704,1 
-0.2523,-2.3313,2.5118,4.0599,2.954,1.8707,1 
-0.3517,0.2093,1.9423,0.462,2.5076,2.8803,1 
-0.4708,-1.3321,2.137,1.0963,2.0483,-0.0371,1 
0.4373,-1.9647,2.8663,1.4299,0.6762,0.0197,1 
0.0229,1.1436,1.4474,3.3155,1.1884,3.2652,1 
2.8445,-0.9573,1.9548,2.8379,3.3083,0.8553,1 
-0.6159,-0.0322,0.1597,1.2522,2.8405,1.957,1 
0.1607,-0.0612,3.7146,2.4501,0.8093,0.349,1 
-0.4222,-0.6417,1.6056,2.7861,1.9688,1.9726,1 
0.6462,-0.6452,2.2658,1.7534,2.0152,0.1449,1 
-0.3171,0.3448,2.0282,2.0336,1.4334,2.9497,1 
-0.1619,-1.9237,2.0306,1.4716,2.3257,1.3919,1 
-0.8357,1.0615,1.5758,2.1524,1.4043,1.8289,1 
-2.0756,0.2244,2.6097,3.517,1.8749,2.7988,1 
0.0924,0.5585,1.2143,1.9227,1.4934,1.2698,1 
-0.5811,0.4234,2.9955,1.1902,2.0046,2.9274,1 
-1.6672,0.8039,0.2522,2.2803,0.7903,0.2438,1 
-0.3414,-0.1318,3.056,2.1106,1.5541,2.9166,1 
-0.125,0.7048,2.3883,1.7671,4.102,0.648,1 
-1.165,0.0426,3.1704,2.2072,2.2167,0.5218,1 
1.5548,0.6262,2.2589,-0.5672,2.5698,2.2475,1 
0.195,0.4748,2.2442,2.0837,1.3121,2.4903,1 
0.0028,0.7539,2.9341,3.4535,0.2009,2.2677,1 
0.2394,0.1876,1.1345,0.5831,0.6976,2.4853,1 
0.1794,1.5094,3.1955,2.0188,1.5342,2.5,1 
-1.9032,-0.4185,1.6911,2.4024,2.8187,1.873,1 
2.4449,-1.6625,1.7745,0.9685,1.3949,2.8253,1 
-0.9023,-1.1432,2.5488,1.0843,1.048,2.4702,1 
0.4675,0.6111,0.547,2.3392,1.7844,2.2805,1 
0.8876,-0.3882,1.6389,2.1165,3.0612,1.9936,1 
-0.5431,0.5229,2.1598,0.6558,-1.0129,0.504,1 
-1.2223,0.3386,0.671,1.1815,3.3572,1.8386,1 
-0.7151,0.2451,2.0965,1.2708,3.2952,1.4644,1 
-0.1172,-1.423,2.854,2.7379,1.4409,3.2154,1 
-0.9944,1.3383,2.8262,1.9444,2.0543,0.8211,1 
-0.8865,-1.1427,2.3779,0.5374,3.9244,1.1881,1 
-0.2401,-3.0822,2.4819,-1.0736,1.9992,4.0999,1 
-0.0097,0.9184,1.7253,1.3197,4.5077,1.2404,1 
-0.2018,1.8787,2.428,1.353,3.1335,3.5419,1 
-1.6881,1.0573,2.4367,1.3333,2.6526,1.6976,1 
-0.4617,1.2812,0.9365,1.0059,1.4163,3.7163,1 
0.6802,-1.4044,1.6115,2.2874,1.6234,2.8399,1 
-0.1919,0.0244,0.4736,0.7712,1.8511,1.8668,1 
0.1536,-0.1586,2.7081,1.8987,2.8344,1.4153,1 
1.8707,-0.2231,0.8729,0.6396,1.2914,-0.0107,1 
-0.2758,0.1766,1.3142,3.1954,2.2834,1.0318,1 
-0.3444,-0.6655,0.3809,1.3271,2.7887,2.6476,1 
1.7617,0.0526,0.8648,1.6197,2.809,1.544,1 
0.4937,-1.188,2.429,0.2699,1.2409,1.8663,1 
1.0062,-0.2254,3.4082,0.8591,1.4717,2.2985,1 
1.1937,0.7689,2.2232,1.7517,1.494,2.2092,1 
-0.5897,0.9669,3.3952,2.2538,3.3948,2.4821,1 
1.2388,-0.4381,1.7513,2.0448,2.3337,2.225,1 
1.3447,-1.0856,2.8595,1.1755,1.8123,1.6841,1 
0.5313,-0.1272,2.5126,3.8506,1.2032,1.8466,1 
0.6876,-0.2339,2.0488,1.7477,1.1244,2.7277,1 
-1.0597,2.816,2.6534,0.5089,3.4254,-0.3987,1 
-0.3287,0.2889,0.4084,2.4854,1.5894,1.4646,1 
0.1394,-0.2573,1.7094,1.635,0.7263,1.3194,1 
-0.6384,-1.648,1.983,1.8967,1.4228,1.8508,1 
0.3473,-1.4314,-0.0638,3.2648,-0.1617,2.5708,1 
0.2647,-0.1688,0.8847,0.4311,1.7845,1.0623,1 
0.1415,0.2743,2.9167,1.0568,0.2469,1.256,1 
0.2358,1.2112,2.0838,3.5727,1.7047,0.7596,1 
0.2936,0.5651,1.3559,1.719,3.1878,1.9136,1 
-1.0948,-1.0199,0.5513,1.0588,2.4466,2.2869,1 
1.2292,-1.81,2.1499,-0.3081,0.1663,2.4167,1 
1.3758,-0.079,0.866,1.8595,0.8695,3.0929,1 
-0.3027,1.2258,1.7619,2.8885,0.7221,2.6165,1 
-1.2545,0.8718,1.3254,0.7025,0.8302,2.0614,1 
0.787,-0.5739,1.5061,3.5687,3.5181,1.2735,1 
0.9065,-1.2954,1.8962,1.498,2.2528,1.3642,1 
-0.5081,0.9776,1.2981,2.9641,1.5628,1.2805,1 
-1.8081,-0.0576,1.2741,2.8177,3.2849,3.0367,1 
1.1905,-1.1168,2.7599,2.1492,2.2704,2.6223,1 
-0.476,0.9124,2.5893,3.2569,2.2308,2.9076,1 
0.5625,-0.3214,3.4301,1.3648,1.9472,0.7133,1 
0.6645,-0.0938,2.5533,1.3468,0.0212,0.8438,1 
-0.7359,0.798,1.184,2.8288,1.2819,2.8727,1 
-0.5585,0.3824,1.0582,0.3152,1.743,3.0167,1 
-0.0455,0.9321,1.045,1.7649,0.8794,3.6816,1 
-0.4064,-0.567,2.5124,0.8193,2.3646,2.6498,1 
0.5481,-0.8358,-0.0067,1.339,1.5351,1.9949,1 
-1.946,-1.5491,0.003,0.2121,1.4356,2.1884,1 
-0.6466,0.2766,2.1618,2.1929,1.6784,2.9807,1 
-0.3386,0.0985,2.3145,2.5469,3.6022,0.808,1 
-0.2196,0.0013,0.8282,0.4856,2.8533,2.5212,1 
-1.2146,-0.02,1.2162,4.0808,2.1458,2.4546,1 
1.4269,-0.3268,2.1249,2.3155,0.85,1.7319,1 
-0.3187,-0.3069,-0.079,1.4448,-0.6255,2.0461,1 
0.7761,-0.2828,1.6053,0.0751,2.6739,0.0849,1 
1.1838,-0.5041,2.948,1.4391,1.6455,2.3571,1 
0.1175,0.3162,1.9133,0.602,1.9388,2.8425,1 
0.0584,0.3316,3.1656,2.6362,-0.028,1.923,1 
-0.9662,-1.0147,1.1945,1.9302,0.2525,1.376,1 
0.1414,-0.0645,0.9977,0.7766,0.9157,1.3928,1 
-0.9893,0.259,1.5208,3.2399,2.0719,1.568,1 
-0.5613,-0.0852,1.6753,1.2019,1.9645,2.2966,1 
0.4641,1.8435,3.266,2.2771,0.5344,2.6805,1 
0.221,0.1736,2.9294,2.677,2.6472,2.5806,1 
-0.1719,-0.511,1.3139,2.2087,0.6402,2.5793,1 
0.1532,3.4277,1.3653,1.4175,2.809,1.5982,1 
-1.3929,-1.518,1.6383,3.538,2.0875,2.2441,1 
-0.3875,0.7815,0.9022,3.12,1.9139,2.7122,1 
-0.1657,-0.8316,0.0039,2.4098,1.7409,1.4919,1 
0.7484,0.6226,3.129,3.1282,1.3352,2.5115,1 
1.1228,0.2295,2.2347,1.5835,1.0974,2.8,1 
1.4705,-0.1372,3.012,-0.1398,0.7648,3.1621,1 
-1.5968,-1.2906,1.248,1.9891,2.6483,1.9673,1 
0.3106,-0.3882,3.8481,3.0363,2.7227,1.5933,1 
-0.6265,-0.9411,1.4207,1.5222,2.2826,2.1499,1 
-0.99,-0.3027,2.5138,1.2736,0.3938,1.5212,1 
0.7889,-1.3966,2.7137,2.4877,0.498,2.2323,1 
1.0244,-2.0734,2.3292,2.6211,0.0491,2.5387,1 
0.2349,-0.4493,2.5662,1.6217,1.9469,1.6917,1 
1.0666,0.8125,1.0655,-0.0681,1.2006,1.4095,1 
0.0439,-0.4095,1.7192,2.3747,1.9466,1.8376,1 
0.3574,-0.9946,2.6921,3.0018,2.1378,3.1181,1 
-0.2437,-1.6161,1.6581,2.4926,2.2583,1.5053,1 
-0.0217,0.9223,2.4083,2.2285,1.6183,1.4166,1 
-0.0133,-0.8085,1.6489,2.5969,3.0744,2.2827,1 
-0.062,-0.4201,1.8402,3.2031,2.3675,2.4957,1 
0.4107,0.863,3.0038,1.9409,1.785,3.1752,1 
-2.381,0.5127,1.1497,3.1594,0.7417,2.2031,1 
0.4886,-1.1693,3.0977,0.2146,0.9736,2.9921,1 
1.2,-0.4627,3.7558,0.8313,1.0813,0.8384,1 
-0.392,-0.0609,2.5257,2.2361,1.5908,2.3524,1 
-0.3328,0.6696,0.8849,3.9556,1.5554,2.0082,1 
0.7723,-0.2216,1.9086,3.7762,4.1138,3.5776,1 
-0.3762,-1.2702,2.4182,0.2128,0.4468,1.8147,1 
0.0072,0.0602,0.8449,2.4546,1.3877,1.1739,1 
-0.2132,-0.0269,2.2102,3.6767,0.2508,0.0123,1 
-0.4039,1.0897,3.807,1.6201,1.8734,1.5788,1 
0.6744,-0.8603,2.2569,0.7396,1.3925,3.742,1 
0.7885,-1.5018,1.044,1.0474,2.6217,1.7403,1 
0.1695,0.4492,1.5719,1.4059,1.9198,2.4239,1 
-0.7589,-0.6674,2.6601,0.1629,1.1144,1.0485,1 
0.9465,-1.1569,1.0754,2.3374,0.3705,2.2713,1 
0.1519,-0.6437,2.013,2.806,1.015,1.5158,1 
-0.5021,1.173,3.0816,1.3154,2.4832,4.152,1 
1.0163,-0.7317,3.0037,1.4754,3.0803,2.9343,1 
-2.0963,1.1829,2.5154,0.4662,0.9198,1.4424,1 
1.5016,-0.2329,1.5184,3.3973,1.5496,2.3862,1 
-0.9205,1.0002,2.6428,1.9214,1.0788,3.2052,1 
1.3615,-1.7408,2.4316,0.6475,1.1706,2.6265,1 
0.0325,1.5994,0.6489,3.0296,2.8205,2.9347,1 
0.2821,-1.5243,-1.0232,1.3886,2.7103,2.1374,1 
0.7385,1.0794,2.5617,4.1292,1.7229,3.3996,1 
-0.7376,0.6519,2.9025,2.858,2.7786,2.1447,1 
0.5344,-0.6226,2.6599,0.6099,3.1307,3.1297,1 
-0.2575,0.1189,1.6141,1.4821,1.8739,2.5284,1 
0.7219,0.5847,1.5332,1.8548,1.1547,0.5058,1 
0.3681,-0.302,2.8702,2.4174,1.4831,3.8716,1 
0.684,-0.386,1.6551,2.0268,0.5862,2.4926,1 
0.173,-2.118,1.0878,1.0156,2.438,0.4295,1 
-0.9323,-0.9554,2.7578,2.4734,2.3895,2.793,1 
-2.1463,-0.6412,2.5499,3.2779,3.358,2.4085,1 
0.3364,0.4908,2.2738,0.8642,2.0433,2.4954,1 
0.544,-2.2141,2.0647,0.6883,1.6786,2.2227,1 
-2.2815,1.5631,1.7422,2.9951,2.1654,2.072,1 
-1.2113,0.2351,1.4349,1.4332,2.6773,1.8879,1 
-1.1936,2.4119,2.9378,2.2877,2.4118,3.2443,1 
-0.5699,0.5371,2.4231,0.1973,4.4987,1.384,1 
0.6007,-0.2868,0.9285,1.3737,2.1093,2.6343,1 
0.0773,-0.4961,1.2039,2.3241,0.9611,3.2275,1 
-0.8264,-0.7161,1.1645,2.4741,2.4601,1.8777,1 
-0.1388,0.298,0.983,1.7685,0.3004,1.9947,1 
0.8016,0.9626,1.8285,2.1165,1.3101,3.2498,1 
-0.855,0.2033,4.1674,1.715,1.4931,2.4212,1 
0.7804,-0.456,0.4764,1.2319,1.2642,1.2591,1 
-1.3827,-0.8614,2.434,2.4934,3.5985,2.0627,1 
-0.315,-1.3606,0.6549,0.2916,0.7851,2.3571,1 
-1.267,1.1672,4.1174,1.0576,3.6335,2.6569,1 
-1.0001,1.6217,1.532,2.9401,2.7494,1.53,1 
1.5328,1.7241,3.3686,-0.6068,1.8419,3.8244,1 
-0.5437,0.3537,2.4429,2.1312,5.3561,1.2484,1 
0.0856,-0.3718,1.7739,0.7828,1.7469,1.3806,1 
0.6479,-0.4645,2.4839,3.3782,2.0168,2.8244,1 
-1.5855,-0.3624,1.2108,2.3293,1.1525,1.5727,1 
-0.1373,1.7302,1.6166,2.5494,0.567,2.19,1 
-0.6249,1.2013,2.788,1.5494,0.7258,2.1715,1 
0.8116,1.196,2.2669,2.7524,1.2104,1.9992,1 
-0.0914,1.1014,1.8245,2.9504,2.4313,1.3699,1 
-0.1676,0.8188,0.3276,2.0362,0.1093,1.3402,1 
-2.1904,0.1482,3.1371,3.9404,3.1771,2.1505,1 
-0.0541,0.1844,0.7328,2.8557,2.1724,1.7236,1 
0.7131,-0.1822,1.5674,1.0069,1.3024,1.1637,1 
0.1218,0.9791,1.1721,2.0907,1.7083,2.1994,1 
0.5327,-0.2351,1.1281,3.1277,1.8361,1.525,1 
1.2501,-0.58,1.7275,2.9313,1.3074,1.597,1 
1.4193,0.4197,1.5324,4.2256,0.6552,2.0125,1 
0.1435,0.6705,1.3631,1.9006,2.9858,0.5985,1 
0.4994,-1.0187,-0.2371,1.9245,3.7525,2.6318,1 
0.6039,-0.9703,2.5654,2.7777,1.1867,2.8349,1 
-0.5531,1.631,2.0476,3.1634,2.4912,3.7597,1 
-0.7619,-0.9533,2.7265,1.4191,1.4857,1.6433,1 
0.2681,-0.3736,1.0585,0.7365,0.93,3.0458,1 
2.1286,-0.7137,2.4625,1.3116,0.7997,3.0594,1 
-2.2424,0.8861,1.9968,1.9446,2.4438,0.504,1 
-0.4285,-0.243,3.047,1.783,2.8659,1.9749,1 
0.3979,0.388,2.8831,2.4363,1.3071,1.9381,1 
1.1062,0.7043,0.5143,1.2919,2.9446,1.8483,1 
-0.2411,1.4893,2.5938,1.2748,2.4671,1.6634,1 
1.0831,-0.7513,0.8021,3.2192,2.6417,2.4665,1 
-0.6498,0.2555,2.3174,1.4549,1.7478,1.5855,1 
-0.69,-0.2294,2.998,3.0132,2.4937,2.7396,1 
0.0846,1.6434,-0.5171,0.8709,3.3174,2.7987,1 
0.0439,-1.3071,2.0574,3.4752,2.5944,1.4886,1 
1.1846,1.7565,0.4457,3.7606,2.3675,1.4323,1 
-0.6808,-0.6277,1.9705,1.2758,0.4437,1.2335,1 
-0.5539,0.1094,2.8237,3.0969,1.4007,2.9691,1 
0.9443,-0.6192,1.3687,1.1432,0.0784,2.4163,1 
0.8056,-0.0933,1.5231,2.8902,0.0674,4.6605,1 
0.7783,-0.581,2.2246,1.3702,0.4242,1.264,1 
0.202,0.1807,1.5631,1.5362,3.0077,1.3831,1 
0.7211,-0.8451,2.9857,1.7411,2.0565,3.1539,1 
0.0171,-0.6683,3.6211,1.6085,1.5979,2.6036,1 
0.9433,0.2254,2.8487,1.4594,3.6415,2.9579,1 
-0.6019,0.7039,1.4421,2.8247,1.3085,2.2692,1 
-0.2695,0.7029,1.6087,2.546,1.376,1.0258,1 
-1.3163,0.6132,1.5413,2.1412,3.4953,0.6763,1 
0.8499,0.357,1.9825,0.5738,1.6405,1.7411,1 
0.043,-0.1382,2.8785,1.4868,2.1303,1.6753,1 
0.399,1.0414,2.5752,2.9743,3.7253,3.7193,1 
-1.1059,0.7162,2.4194,2.3467,1.7926,0.6417,1 
-0.5133,-0.1184,1.2167,1.0883,1.8962,3.075,1 
0.3351,-0.7184,-0.0741,1.638,2.1707,2.6838,1 
-0.9241,1.5943,0.6127,0.8733,1.6135,2.7058,1 
-1.1031,2.4722,1.2596,1.6493,2.4192,2.0355,1 
-0.7633,-0.3773,1.4613,1.4161,1.0326,2.9783,1 
-0.5213,0.1288,2.8689,1.5738,3.1848,2.4236,1 
0.3515,-0.5601,0.2134,1.343,0.4007,3.6859,1 
0.0505,2.7966,2.4473,2.2301,3.4469,3.532,1 
0.168,-2.3202,2.8978,1.1031,0.2838,1.7141,1 
1.4219,-1.3234,1.6896,0.9847,1.9734,1.4302,1 
0.3588,0.6644,3.7146,4.6295,2.4219,3.0258,1 
0.4562,0.3367,1.8301,4.1332,-1.3168,0.9929,1 
-0.6169,-0.5214,-0.2085,2.695,2.3732,2.5131,1 
-0.2751,-1.661,1.7152,1.6722,4.2655,2.7327,1 
0.1255,0.4961,2.5189,2.5781,2.8132,3.1902,1 
-0.5929,-0.3989,3.3884,1.4616,3.2524,1.4351,1 
0.6976,-1.984,3.0812,3.0517,0.4309,0.5665,1 
0.2949,-1.1492,1.3635,2.8612,-0.1896,1.9577,1 
-1.197,0.9401,1.0604,1.0272,2.1321,0.3864,1 
1.6586,-1.1283,2.7744,1.4645,0.8589,2.835,1 
1.3493,-1.0544,-0.3685,1.9012,1.3494,3.3667,1 
0.0799,0.604,-0.7317,0.2461,2.0771,2.5458,1 
0.0257,-1.0655,3.009,2.5888,3.2205,0.9822,1 
1.9318,0.6296,2.2459,3.3906,2.2555,1.4802,1 
2.1312,0.6049,2.3758,2.0913,4.314,3.8612,1 
-0.3941,-0.5791,2.8322,2.3011,2.4504,2.1248,1 
0.0039,0.0172,1.8688,2.3258,0.884,2.4036,1 
-0.1253,0.7075,4.2422,2.0571,-0.335,1.4516,1 
-0.9941,-0.8186,1.7356,1.5575,1.6683,1.2789,1 
-1.2507,-0.5471,2.6611,2.1945,1.9953,2.611,1 
-0.8318,-0.8839,3.0438,1.7462,1.5721,2.6491,1 
-0.8898,-0.6906,1.9644,1.5301,2.1904,1.8872,1 
0.5085,-1.2222,3.3314,2.0272,2.4905,2.1676,1 
-0.0817,0.3714,1.7586,3.0256,1.8067,2.0279,1 
-1.3441,0.8505,1.3876,1.234,1.7992,2.4946,1 
-0.9552,-0.5527,2.4407,0.9161,2.1848,0.6132,1 
-1.0993,-0.1249,0.282,0.355,2.4823,3.0036,1 
-0.3036,-0.1327,3.1721,2.2217,-0.0616,2.6478,1 
-0.3507,0.0171,1.6894,3.448,2.6376,1.8398,1 
0.4709,0.3362,3.4226,2.7771,2.2588,2.3449,1 
0.2174,-0.3444,2.494,1.9697,0.7326,2.2043,1 
-0.5053,0.1116,1.159,1.6201,1.2189,1.828,1 
0.3987,-0.7576,1.8884,1.4764,4.6181,0.6313,1 
1.3346,0.4793,3.0316,1.9472,1.1467,2.2957,1 
1.4963,-0.2783,0.9272,4.3832,1.4464,2.2363,1 
-0.0593,1.9663,1.5255,1.2903,1.4447,2.5954,1 
-1.113,0.5744,3.4505,-0.383,1.1551,2.6426,1 
3.6845,-1.6699,1.821,3.2351,2.5695,0.4025,1 
-0.3025,0.7365,3.4345,0.8792,1.5401,2.0701,1 
0.4115,0.3579,-0.0691,2.5442,2.4769,2.5028,1 
0.9491,0.371,1.2397,1.8635,2.2177,2.5058,1 
1.2745,0.0105,3.3979,1.3943,0.4386,2.5826,1 
-1.4946,-2.2016,2.0212,0.0133,2.3097,2.8209,1 
0.5929,0.2756,1.4687,3.8218,2.48,1.6767,1 
-1.6342,-1.1571,-0.8973,1.8738,2.9759,2.0281,1 
1.837,2.1355,1.0608,1.6526,2.9363,1.3435,1 
0.8196,0.3691,2.0361,0.2913,2.112,2.4075,1 
