Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Class
4.5207,0.4515,3.1662,2.3351,1.1995,1.2109,1 
5.4056,0.5682,1.6575,2.289,1.8539,3.6637,1 
5.8861,0.7665,2.2799,1.2402,2.8217,1.0301,1 
5.0439,-0.2077,3.8842,3.0924,1.5484,1.2248,1 
4.5738,0.9516,0.7374,1.9305,2.3111,3.4227,1 
5.2733,-1.0066,2.2183,1.4117,-0.1449,2.7713,1 
4.5551,0.176,1.7042,3.3154,0.9372,1.562,1 
4.9929,0.7486,2.6057,1.6566,2.0377,2.5238,1 
4.1229,0.8255,1.8013,2.0886,2.956,2.3306,1 
6.5925,-0.3512,1.4835,0.8543,2.6835,1.5641,1 
5.3177,0.0938,1.8116,1.012,1.8876,1.9657,1 
3.7093,-0.0219,1.9812,3.1284,1.5209,2.3611,1 
5.2021,-0.8395,1.2331,2.7552,1.7688,1.4148,1 
5.7221,0.2451,3.7354,3.0878,4.1041,-0.1808,1 
4.6232,-0.3644,1.4966,2.5947,0.932,4.4758,1 
4.9513,0.0661,1.5426,1.9628,1.6804,2.5976,1 
4.6503,1.5385,2.4254,1.8671,2.4903,2.1644,1 
4.6805,0.1449,-0.2707,1.0704,1.6063,2.2344,1 
5.3391,-0.3825,2.6562,2.7706,2.0802,2.5181,1 
3.8082,-0.5625,4.8308,3.6201,0.7648,1.0376,1 
0.7401,2.4797,0.5635,2.5823,3.3459,2.3694,1 
-0.1525,2.6651,1.4056,2.933,2.679,1.8925,1 
0.6459,1.5868,2.959,2.1704,1.5417,3.6973,1 
0.9319,2.1522,0.9414,2.0817,2.3685,2.4457,1 
2.9703,2.8119,1.6147,1.2676,2.5366,2.0,1 
1.5078,1.1929,2.6554,1.2062,1.4379,1.1149,1 
1.6825,2.8641,1.4748,2.1494,2.2237,1.1822,1 
1.7154,2.4739,2.9406,1.1701,-0.2532,1.0409,1 
3.6605,1.8452,0.5468,0.1568,0.9258,-0.0309,1 
1.7373,3.3893,1.7707,3.1823,-0.7458,2.4694,1 
2.8348,1.3565,1.9097,1.6657,1.0633,3.1404,1 
2.7164,3.0212,1.1632,2.5164,1.2388,1.6703,1 
3.5026,3.7795,2.4717,2.5288,1.8814,2.4488,1 
1.4243,0.0298,3.3337,2.3854,2.1583,0.76,1 
1.0413,2.44,1.4461,1.8019,0.2364,3.5414,1 
1.809,1.3774,3.612,1.0066,1.1116,1.7364,1 
2.2622,1.1276,1.3929,1.9837,1.8765,1.9551,1 
1.6557,1.5626,0.9045,3.2,2.8093,1.5662,1 
-0.1116,2.4722,0.0524,1.3393,3.3093,2.4932,1 
2.7809,1.4627,2.0837,2.9094,1.7858,1.7148,1 
3.0139,-0.2738,2.4042,0.4664,3.0921,0.6247,1 
2.4203,0.1939,2.2227,1.8971,2.4285,2.794,1 
3.429,2.9093,2.3188,2.3428,1.3341,0.9611,1 
1.74,0.9466,1.0506,1.2359,2.2358,1.4863,1 
1.0928,3.1096,1.9041,1.8605,1.6718,3.0498,1 
1.6096,3.1561,1.7123,3.4269,0.1712,2.4681,1 
1.8364,1.3231,0.8289,1.8667,2.1666,2.9925,1 
2.1193,3.149,2.3144,2.1682,2.6826,2.1624,1 
1.463,1.499,2.8152,1.8232,1.7478,1.0049,1 
3.3748,3.3091,3.6418,2.2698,3.0463,2.801,1 
2.4247,2.5923,2.2586,3.2628,1.0576,2.7777,1 
-0.3175,3.3806,2.833,1.3995,2.2748,2.3348,1 
2.0612,2.6471,2.5619,0.1088,3.3617,4.5642,1 
2.2468,3.3309,0.0469,2.7792,2.094,1.4397,1 
1.2419,3.2841,2.0084,3.9293,0.6733,3.0231,1 
2.2359,2.2302,2.1388,4.3177,-0.3959,1.8528,1 
2.0673,0.7477,4.3083,0.6797,0.3726,-0.0727,1 
3.586,1.2767,1.7039,2.0075,2.9885,1.3888,1 
1.7883,1.4419,2.8855,2.2802,3.3231,1.7414,1 
4.3138,4.6946,1.4768,1.8611,3.6736,3.224,1 
2.8334,1.2476,1.803,2.7498,3.5119,1.0013,1 
3.3539,2.7492,0.8759,2.035,2.4396,2.1487,1 
2.3925,0.7322,1.6308,0.4491,3.2194,1.8397,1 
2.9753,3.9906,3.9175,1.6449,3.7702,3.283,1 
1.5317,2.1087,-0.3268,1.8784,3.6951,2.6387,1 
2.0915,0.6318,1.2599,1.8117,0.5325,3.1506,1 
0.4774,2.8317,4.0091,2.2238,2.4859,1.6798,1 
1.7749,2.9953,2.6802,2.3511,0.5919,1.6774,1 
2.2984,2.7064,2.7466,2.1988,1.2691,3.012,1 
0.6509,2.2833,1.6851,1.8665,1.2527,2.0354,1 
0.8095,2.9913,1.0018,3.2439,2.4314,3.1149,1 
1.4353,2.3059,2.8746,3.3555,0.6524,1.3644,1 
2.0613,2.5678,3.3499,0.9976,1.9713,2.0326,1 
1.7463,1.8338,-0.9159,1.9801,2.5136,2.3922,1 
2.8744,1.5326,2.152,2.4912,-0.0176,2.0331,1 
3.1948,2.027,2.3767,0.6279,1.2194,3.1895,1 
2.1768,2.3565,2.0034,2.364,2.2788,0.1032,1 
0.649,2.0924,2.3186,1.3712,1.4557,2.121,1 
1.601,3.0766,3.5198,1.9771,3.5478,3.9576,1 
0.5864,3.7543,1.2042,0.2341,3.0501,4.6554,1 
0.1526,2.1098,1.9934,2.374,2.9592,-0.605,1 
2.0836,1.0619,0.5058,0.9422,0.9785,1.2336,1 
2.7561,1.9822,0.8843,1.6204,3.1098,2.2318,1 
0.1959,1.5903,3.3035,0.4258,2.0253,2.0686,1 
2.7058,2.644,1.4568,2.2934,2.2435,3.7455,1 
1.9952,1.8167,3.0545,1.3492,2.6953,2.2351,1 
3.4862,1.8143,2.6783,1.501,2.3408,3.4123,1 
1.582,1.0605,1.6772,2.9564,2.497,2.3533,1 
1.6106,2.2979,1.7404,2.6125,0.9206,1.8529,1 
3.7596,1.7671,3.138,0.0113,2.5666,0.5724,1 
0.6459,1.818,1.9072,2.3761,0.3634,1.3075,1 
1.3438,1.3207,1.5725,1.5369,2.5896,2.662,1 
2.5583,3.2497,1.0347,0.6823,1.3501,1.4032,1 
2.9182,3.0042,4.528,0.8472,1.656,2.044,1 
1.769,2.4228,2.1551,3.5369,1.961,0.5516,1 
1.322,1.613,3.6515,2.8583,3.4123,2.1917,1 
1.8083,2.2994,1.1522,1.5321,2.5125,0.2689,1 
1.9745,2.193,1.3412,0.824,3.4999,2.1478,1 
1.6039,1.7771,0.5683,3.58,1.8396,0.4235,1 
0.3604,1.8911,3.7854,1.4966,3.1912,1.4399,1 
2.0111,2.9309,-1.376,-1.0419,1.1914,3.0404,1 
1.6702,2.5288,2.6281,1.6289,2.3566,2.8111,1 
1.772,3.7459,1.8626,1.7167,0.5608,4.6092,1 
2.6301,2.0292,1.8771,1.7068,-0.4323,1.1481,1 
1.787,2.0536,4.7788,1.5141,2.046,1.697,1 
0.8197,1.8093,0.2479,-0.2762,2.6979,3.2049,1 
0.8663,2.4526,2.5207,2.9301,2.4786,3.0475,1 
1.4408,1.5221,1.2051,3.1302,3.3899,-0.0368,1 
0.3688,3.1039,2.2136,1.5908,3.5623,2.1335,1 
2.1257,2.1026,1.2635,1.2835,1.7526,3.285,1 
2.6962,1.0802,0.9273,3.8619,1.753,1.2629,1 
3.5479,2.4858,1.898,2.185,2.9179,1.0135,1 
1.7661,1.4344,4.5166,2.1531,2.8194,2.1682,1 
2.04,1.7474,2.9368,1.8236,0.4362,3.1396,1 
2.7738,3.0863,1.2046,2.6838,0.0006,1.4302,1 
2.3756,3.5067,0.9362,3.6708,2.1764,1.3745,1 
-0.0264,3.7649,3.9399,3.2408,3.2795,2.6969,1 
2.8659,1.8976,3.9697,0.7943,2.9604,2.1378,1 
3.2919,3.0659,2.0191,0.2236,1.9124,1.1324,1 
1.7398,1.2615,1.8535,2.4673,3.7944,1.8591,1 
8.0453,1.5007,0.7284,1.482,2.5101,1.7118,1 
7.7624,1.5012,1.2659,3.2411,2.0745,2.2142,1 
8.21,0.4294,1.1363,3.809,2.6695,1.702,1 
7.8323,-0.0316,3.0597,-0.2588,1.0704,1.0441,1 
9.0051,2.1647,2.9747,2.319,2.8841,3.3237,1 
7.4097,2.2758,0.4487,1.4708,2.1832,2.2744,1 
8.3378,2.2847,3.3446,1.8005,2.4942,1.1418,1 
9.6242,0.7538,2.1705,-0.1414,2.3249,1.5245,1 
6.6761,1.0038,0.1581,2.422,3.4215,4.4003,1 
8.3105,1.8693,2.336,1.4595,0.3001,2.3692,1 
5.9041,1.8802,1.9097,1.7802,0.8389,2.5946,1 
7.716,1.3282,3.3149,1.6935,2.2052,1.9102,1 
7.664,1.0256,1.0166,2.9526,1.5879,1.6756,1 
7.0997,2.1932,0.932,3.4704,3.2049,0.6566,1 
8.97,0.5843,1.9504,0.6877,1.0206,1.9654,1 
8.619,0.095,3.3462,1.9934,2.7038,2.0868,1 
7.4633,0.1169,1.8866,2.9842,2.8178,1.1286,1 
8.1929,3.2807,0.5839,2.4359,-0.0898,1.3664,1 
6.9807,2.8821,3.583,2.5406,2.7556,1.9961,1 
7.2886,0.6891,2.7553,3.4763,0.6278,3.2144,1 
8.6921,3.407,1.8259,2.5505,2.1167,1.857,1 
8.1379,2.2633,2.1171,1.6378,2.3221,2.4659,1 
8.0703,1.5867,2.3313,1.9448,2.3756,2.858,1 
8.693,1.8073,1.649,1.2321,2.2007,2.5289,1 
7.6563,2.442,3.0466,4.4014,0.8573,2.0446,1 
7.7515,0.562,1.4988,1.4785,1.2458,1.2318,1 
7.6333,2.4752,2.1388,1.0947,1.5671,2.1043,1 
7.3528,2.7071,2.7403,1.74,1.9563,2.1628,1 
9.1793,1.5811,0.5158,1.1465,1.1094,1.1092,1 
7.0707,1.178,1.9627,2.7402,1.3802,2.8899,1 
8.454,3.6259,1.387,1.0102,3.3565,3.9249,1 
7.9339,2.16,3.422,2.577,1.901,1.4393,1 
9.4876,1.7326,1.6576,2.0295,2.0002,2.6185,1 
7.2517,1.4138,1.6627,2.5595,2.5603,3.0131,1 
7.9018,1.524,1.7183,2.9795,-0.2163,1.5947,1 
6.4169,2.2879,2.5788,1.4594,1.374,0.4644,1 
7.6868,0.8545,-0.3293,2.3603,2.5017,1.878,1 
6.7558,0.8337,1.0367,1.5357,2.6862,0.1658,1 
8.0525,2.701,-0.6695,1.3343,1.5176,2.8735,1 
8.814,4.7778,0.9015,1.6146,2.8851,1.3007,1 
7.1909,0.2178,0.8802,2.2144,3.2634,3.8503,1 
7.5377,2.9931,1.0075,0.3452,2.1988,2.2097,1 
7.6912,2.4035,3.3914,2.3484,1.8566,3.6663,1 
7.3569,2.5949,2.6266,1.1865,3.1436,2.9931,1 
6.2054,2.7218,2.0799,0.6087,0.9267,2.1627,1 
9.0569,2.032,1.6224,3.6764,0.6951,2.5495,1 
7.2949,1.4041,3.0932,3.1636,-0.1109,0.1763,1 
7.8144,-0.788,2.2978,0.8619,4.2407,1.637,1 
8.3944,2.3941,2.482,2.7022,2.7946,1.2992,1 
7.015,2.4596,0.6653,2.5876,1.9328,2.4688,1 
6.7515,1.9224,2.4272,2.2558,1.6542,2.2195,1 
8.167,3.0837,1.6981,1.3199,1.0403,1.7089,1 
6.5543,3.0767,3.2284,2.3814,3.2408,1.4496,1 
7.4906,1.6753,3.2373,1.0331,2.0598,1.526,1 
7.9694,4.2674,0.4965,2.8798,2.1102,2.2028,1 
7.8887,2.7149,2.3881,1.6133,1.2816,0.4517,1 
8.6448,1.8504,3.349,-0.5551,2.3606,3.7182,1 
6.8145,1.1184,1.533,3.004,0.7831,0.5237,1 
8.1352,0.0471,0.6754,4.5305,-0.054,2.1705,1 
8.1089,1.816,1.8728,3.0841,3.2611,2.6643,1 
7.0145,1.8085,1.6083,0.5947,2.4813,1.5402,1 
8.0352,1.2219,1.5454,2.866,1.8551,2.0176,1 
8.7694,3.8552,-0.2334,2.7749,2.1498,-0.3555,1 
9.4434,1.144,2.3556,3.38,0.8033,1.2614,1 
10.7838,2.9585,1.6009,2.2271,0.5269,2.0825,1 
7.4987,1.8846,1.1669,1.6694,2.3812,2.4428,1 
8.5832,4.4962,1.0977,2.3277,1.4313,0.6686,1 
6.5266,1.9189,1.4961,1.7443,1.3851,0.7375,1 
8.5853,2.6359,0.4306,1.5533,2.3775,1.8052,1 
7.0138,0.8891,0.8472,0.6843,0.9282,1.6091,1 
7.2522,2.5492,0.5456,2.5085,2.3901,3.0497,1 
8.9169,0.8445,2.1861,0.7787,-0.3287,3.0606,1 
7.6412,3.5934,2.2549,1.5375,2.8996,1.3001,1 
6.4264,0.9562,2.1858,0.9675,2.2882,3.3051,1 
6.3682,2.0601,0.6022,1.5569,2.5141,2.532,1 
9.985,1.2614,-0.3262,1.7311,0.7035,3.1608,1 
9.1206,1.5081,2.1005,0.2004,-0.3312,0.7833,1 
8.2995,1.8378,2.3455,0.4955,2.8236,1.5979,1 
8.1544,1.3224,1.4655,1.6289,-0.2637,1.7049,1 
7.5199,2.8063,1.7106,2.2675,2.23,2.6279,1 
8.2897,2.5116,1.8679,3.2837,0.6829,2.2229,1 
8.6301,2.9048,4.3636,1.1832,0.7991,2.1353,1 
8.3078,0.929,3.4439,3.7189,4.4552,2.084,1 
8.4002,3.4246,1.5047,4.1702,3.9298,0.6946,1 
6.2728,1.9077,0.7342,3.0845,1.3729,0.6571,1 
10.2437,2.4417,0.2116,2.6302,1.9349,1.8991,1 
7.5017,3.2987,2.2217,2.5684,2.9639,1.785,1 
10.8706,0.0034,1.3874,1.7189,1.5917,1.1948,1 
7.8832,2.5419,0.9976,0.7046,0.9388,2.3893,1 
9.4253,3.5656,1.9577,1.3685,2.2411,3.2726,1 
7.768,1.3361,1.5621,2.1506,3.5817,0.2419,1 
7.9088,1.9332,2.1068,0.0657,1.1837,1.5835,1 
7.4914,0.2342,0.791,0.4252,0.4887,0.9163,1 
7.0531,1.3418,2.269,2.3307,1.1652,1.5091,1 
9.1434,1.7083,1.0434,1.0376,3.0209,1.3066,1 
6.0754,1.9444,2.3907,3.2975,0.5498,3.486,1 
8.2107,-0.0058,1.1057,2.471,1.0588,0.875,1 
6.9637,0.2666,1.2498,3.0629,2.2636,1.8865,1 
8.4221,2.062,1.1058,3.0979,0.5308,2.8773,1 
7.5326,3.2121,2.102,2.4761,1.2749,0.0913,1 
5.9929,2.9949,0.4098,1.8437,2.8236,4.0974,0 
4.8034,3.9631,2.4256,1.6135,1.4001,2.5274,0 
4.7623,4.9725,1.8256,2.4465,1.7077,1.7774,0 
5.5101,4.9061,2.5935,3.5442,2.6313,0.3194,0 
5.6481,4.244,1.3462,1.5359,0.5307,2.1604,0 
4.3166,4.4665,1.0712,1.8115,1.5511,2.4848,0 
4.1183,3.8026,3.2441,1.7816,2.3722,-0.4391,0 
4.8134,3.6368,1.2326,1.8628,1.4426,1.0104,0 
6.0748,3.047,2.4837,1.4315,0.0293,2.0324,0 
5.5296,3.89,1.3959,1.0324,2.8998,1.6258,0 
5.4168,3.6129,2.6417,1.4392,2.6573,1.9846,0 
4.3876,3.9606,1.3699,3.2434,0.9098,0.6243,0 
6.9774,3.7617,1.526,2.3904,1.6355,1.2296,0 
4.4947,3.427,1.3552,0.5719,0.0083,0.9292,0 
3.1645,6.0009,2.1202,2.6643,1.6304,2.5712,0 
3.9417,2.4931,0.5738,3.5086,2.4247,1.449,0 
6.1449,3.5847,-0.1271,3.4928,2.0754,2.014,0 
5.6508,4.2108,4.8662,2.4438,1.4517,1.6072,0 
6.4822,5.1313,2.9968,2.9037,3.343,1.4834,0 
5.8778,3.3676,1.1228,2.2614,3.3683,1.4052,0 
3.9481,2.825,1.5471,0.693,2.2885,0.7497,0 
3.2555,4.4373,3.2695,3.0311,4.2225,1.3227,0 
4.6425,3.5105,2.2343,1.8276,2.1587,4.3527,0 
6.4044,3.8596,2.3876,3.0507,2.8604,1.4314,0 
7.2335,3.6801,1.8445,2.8998,1.2116,1.3148,0 
2.8199,5.3792,1.5422,3.2907,1.8615,2.7678,0 
4.8846,3.5622,2.4925,4.1434,3.3775,2.844,0 
5.3083,4.7752,0.6719,2.7706,0.597,3.8145,0 
4.7317,3.4229,1.8906,1.8573,0.9399,2.4945,0 
7.7968,3.6854,2.0804,2.1325,1.3587,2.2727,0 
4.604,5.0614,2.2588,3.2956,0.845,1.6997,0 
2.8167,1.8879,3.0498,1.5815,1.2873,1.677,0 
3.9154,4.2654,1.129,2.2406,1.5894,1.9133,0 
4.2715,4.6262,2.1718,2.6591,1.2317,1.3682,0 
5.0116,3.2709,1.5187,1.7155,2.3435,2.4038,0 
5.0987,3.4799,1.256,0.9709,2.8272,1.914,0 
6.1043,4.5342,2.7148,2.4568,3.651,3.6714,0 
6.3182,5.1142,1.9101,2.0759,2.5725,2.511,0 
6.2085,3.061,1.8527,1.1821,2.391,0.8503,0 
6.6022,4.1531,3.9784,2.3457,2.2773,2.077,0 
4.9696,3.1627,3.6638,3.8986,2.7459,2.0113,0 
2.2398,4.7722,3.3282,2.0854,1.3594,2.4275,0 
4.3174,2.5119,1.2996,1.9811,2.2871,1.8764,0 
4.5207,3.2553,2.3213,3.0152,2.7553,2.3347,0 
4.7564,3.3474,2.6164,0.6016,0.6767,0.2581,0 
5.0908,4.6241,2.2954,2.0378,2.0582,1.8585,0 
3.3895,3.4295,3.6482,2.9173,3.3373,2.0865,0 
5.1119,2.9822,1.0002,1.8594,4.5399,2.3211,0 
4.3937,4.5816,2.8725,1.931,1.1354,1.3099,0 
4.8204,3.1994,2.4697,4.1254,2.6898,0.934,0 
5.8136,3.7077,0.8284,1.0432,2.0983,1.6996,0 
6.3018,5.7864,1.7932,1.462,2.2667,2.2662,0 
4.8572,3.2037,3.1907,2.1193,2.9884,2.1922,0 
5.126,4.116,2.3429,0.3875,3.9173,3.1368,0 
5.2882,5.1553,0.6988,2.1095,0.8619,1.9479,0 
6.4313,3.4647,2.5569,1.5746,1.0606,4.2222,0 
4.6947,3.3043,3.6639,2.8773,-0.0693,1.6229,0 
4.6695,3.2586,2.679,1.1174,3.9916,1.0734,0 
4.0287,3.2544,3.292,2.4538,1.3843,2.5479,0 
4.1568,4.8781,0.2516,3.1788,3.0425,2.7786,0 
4.078,4.5957,3.5365,3.7434,2.3024,2.1991,0 
5.1743,3.8941,-0.2742,1.2182,2.0503,4.5529,0 
5.9727,3.8996,1.76,2.047,1.473,0.5346,0 
5.9877,4.2222,3.1289,0.8452,1.7262,1.8369,0 
4.289,4.0902,1.8887,1.5011,2.1929,2.0268,0 
3.9349,2.3478,1.9433,2.8562,1.5589,0.9945,0 
4.8619,3.827,0.9331,3.145,4.4164,1.7025,0 
5.4208,3.2903,4.061,2.4865,3.9877,2.8723,0 
4.6017,2.4783,2.6588,1.3129,1.4661,2.3691,0 
6.4624,3.6261,1.7874,2.3994,1.7509,3.1707,0 
4.4391,3.5677,2.6073,2.7211,1.6256,0.2583,0 
5.9419,5.1957,0.8781,1.7794,2.9692,1.8167,0 
5.9794,3.4586,1.6421,2.6775,1.0071,1.7224,0 
5.672,3.8193,1.4258,1.2297,2.0419,0.8988,0 
4.2252,5.2946,2.1513,3.3523,1.5635,2.9138,0 
6.4291,3.7405,2.8599,1.3321,1.3077,2.1278,0 
5.215,3.462,2.122,2.9693,0.5297,1.576,0 
5.6206,4.7127,1.1007,2.0098,2.6442,1.738,0 
3.9855,3.7828,1.5908,0.366,1.3491,3.0007,0 
4.6367,3.2028,1.7435,2.1706,3.3201,0.4609,0 
5.5406,4.2975,3.3253,1.6161,1.7399,1.4109,0 
4.8756,4.5471,3.2007,1.9565,0.6164,2.4309,0 
4.8915,6.2295,1.1979,3.0654,1.339,0.1299,0 
5.2484,5.2511,2.5121,3.9638,2.3601,0.1198,0 
3.4877,3.2165,0.984,-0.4822,0.8989,2.2836,0 
3.4318,4.1956,2.1999,1.7621,1.3417,3.0719,0 
5.2594,4.0618,1.53,2.7353,1.6647,2.599,0 
3.39,3.4144,1.8229,3.3908,0.7978,1.0799,0 
4.2642,4.0983,2.7247,1.4895,4.2873,3.3026,0 
4.64,3.9766,2.4572,1.9119,1.9887,0.5737,0 
5.4719,4.0676,1.8206,0.4336,1.5387,1.5245,0 
5.3235,3.3517,2.8285,2.5391,1.9114,1.9856,0 
4.8311,2.8645,1.6885,3.7025,3.3446,3.6579,0 
4.761,4.4835,1.7299,3.4375,4.3503,2.9525,0 
4.3155,6.2478,2.3051,-0.4378,2.1907,1.6433,0 
6.3517,3.5529,1.0699,1.666,1.4334,2.2487,0 
6.2622,4.5624,2.1896,2.6488,3.0203,2.9736,0 
4.4176,3.6961,1.0613,1.5829,1.8483,0.9229,0 
5.5963,2.9115,1.4366,3.3851,1.5005,2.9932,0 
4.0748,3.0049,0.7663,2.0867,1.0224,3.0784,0 
5.8286,4.531,4.6811,1.2358,2.867,1.1765,0 
5.2314,3.349,3.377,2.7244,0.735,0.7174,0 
5.5733,3.2833,0.5915,-0.6098,2.1118,1.4328,0 
2.8223,4.0854,1.3116,3.5052,4.3121,0.5074,0 
5.2334,3.9335,1.2811,0.8938,2.2636,2.103,0 
5.9736,5.1889,3.1742,2.1282,3.4782,0.4459,0 
5.4797,4.5101,3.6189,1.194,2.5084,1.3898,0 
4.6907,5.1282,1.8222,4.3213,2.1703,1.5997,0 
4.8232,3.4059,2.7598,0.7119,1.3675,0.504,0 
5.9997,5.6049,2.2079,2.1806,3.4972,2.0157,0 
5.1971,2.0408,3.0468,2.7555,1.8739,2.3943,0 
6.8703,4.3164,1.7383,1.4609,2.0447,1.5001,0 
5.079,2.6281,0.9233,2.0718,1.2909,3.5164,0 
6.0596,1.8941,2.6692,0.7866,2.2884,2.0467,0 
5.5937,4.4916,2.602,2.2889,0.9506,2.9362,0 
4.4119,4.0255,1.7929,1.5416,2.5246,1.8723,0 
4.0347,6.3484,3.0034,2.738,2.3121,3.0521,0 
4.7249,4.1807,2.8648,2.749,3.3351,1.8114,0 
4.9443,5.2525,-0.0532,2.2935,2.5031,2.0858,0 
4.6246,3.2119,1.6789,2.0717,1.7912,1.7562,0 
5.5331,3.2636,2.1376,1.8539,2.6955,1.2457,0 
4.5182,2.668,2.387,2.329,2.2813,2.1734,0 
4.3399,4.2627,1.5724,1.3302,3.4315,2.8551,0 
6.238,4.6208,3.5484,2.5743,1.8878,3.2045,0 
5.762,4.352,1.95,1.452,1.347,2.494,0 
4.6064,2.7146,1.4877,3.551,3.3839,2.9712,0 
