Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Class
0.8721,0.6916,3.6182,1.3531,1.9047,-0.1353,1 
-0.1009,1.5896,0.979,1.1095,3.3361,1.2329,1 
-1.114,-0.3185,1.1167,2.8083,2.5931,2.5205,1 
0.7527,0.8779,1.5696,0.9893,0.8638,1.4118,1 
-1.5194,-0.6422,1.1678,1.7691,1.9881,-0.0136,1 
-0.2409,0.9932,1.7098,0.9227,2.0864,1.0074,1 
0.0166,-0.0997,2.3033,0.3104,2.3411,1.7136,1 
-1.1552,-1.0039,2.2536,0.2181,2.4329,2.2767,1 
1.1335,0.9188,3.8731,2.461,1.9019,2.8279,1 
1.1037,0.7483,2.2241,0.8922,1.7646,3.5048,1 
-1.078,-0.9565,1.7778,2.1142,2.3546,2.9272,1 
0.9693,0.4254,2.0915,1.5091,3.2029,2.8607,1 
0.1423,-1.0776,0.7858,3.2953,1.1411,2.4799,1 
1.1154,-0.9132,2.6897,1.0716,1.8582,1.1222,1 
-0.4521,-0.2537,2.8413,0.1349,3.3188,0.699,1 
-2.258,1.4145,1.8729,1.6516,2.9984,0.9667,1 
-0.3067,1.4976,0.8146,2.7087,3.3109,2.6846,1 
0.1046,0.8621,2.1947,0.8792,2.7228,1.4994,1 
-0.2444,2.1673,2.1608,1.8269,2.4851,2.3374,1 
0.5406,1.1076,1.1269,2.0979,1.6731,3.1383,1 
0.2816,0.6666,1.854,1.0418,-0.2543,2.236,1 
-0.2138,0.9626,-0.0382,1.2408,3.7535,2.1698,1 
0.1543,1.4709,-0.5424,0.2403,1.6405,3.0402,1 
0.5129,-0.9858,1.8256,2.3436,-0.106,1.7296,1 
-1.2282,-0.3834,3.1054,1.4368,2.6121,-0.5753,1 
1.8893,-0.8243,0.9968,2.6815,3.2676,3.7308,1 
-0.5987,1.3054,2.6985,0.5641,1.5301,3.5618,1 
0.6622,-0.0344,0.8501,3.3927,0.8211,2.3151,1 
-0.552,-0.5942,1.2349,1.8211,0.0686,1.1462,1 
-1.164,-0.2374,3.3239,2.1062,1.2918,2.2298,1 
-0.1571,0.8054,2.1118,2.4319,1.6373,1.9481,1 
-0.7052,-0.4372,1.1096,1.1893,2.556,1.8221,1 
-0.4466,0.8152,3.0789,0.7308,3.422,3.4036,1 
0.1598,-0.3613,2.3267,2.6427,1.8107,2.8495,1 
-0.4393,-0.6207,-1.2514,0.5763,3.2018,1.8305,1 
0.0163,-0.6199,2.6325,4.371,3.2592,1.6203,1 
-0.7017,0.3034,2.4476,3.5058,1.4358,2.5736,1 
0.2327,-0.1519,3.495,1.9278,3.6616,1.0577,1 
-0.3802,-0.4707,1.252,2.0361,1.5435,3.1614,1 
-0.0585,-0.6632,3.704,1.2115,1.5886,1.3783,1 
1.8309,0.7972,3.182,3.7496,1.3166,2.9115,1 
-1.1684,1.562,0.8064,3.3158,1.3304,2.3119,1 
0.3265,2.0281,0.5496,1.3651,2.1312,3.1408,1 
0.0754,0.7007,2.5171,1.691,1.2533,1.8437,1 
-0.769,-1.7981,2.0296,1.2829,1.4621,2.0974,1 
0.3759,-0.5966,-0.1143,3.1944,1.4653,3.0723,1 
-1.0984,-1.416,2.5772,0.4969,1.0402,0.8717,1 
0.0218,0.5715,2.9613,4.1592,1.5637,1.116,1 
-0.4191,0.5332,0.9181,0.9077,2.7949,2.6703,1 
1.7926,-0.7283,1.4562,2.5965,1.3823,3.4014,1 
-0.4091,1.3476,3.5161,2.7201,0.7104,1.2074,1 
2.001,-0.2781,3.3998,1.9739,2.2106,2.853,1 
1.0519,-0.6082,2.4067,1.7441,3.7096,0.9937,1 
0.8157,-0.8466,2.1592,2.0011,2.5847,0.7108,1 
-1.1493,0.3579,2.9832,1.3301,1.2162,0.6947,1 
-1.3186,-0.393,1.6664,2.9272,1.3047,0.6232,1 
-0.8975,-0.2319,1.525,0.0099,2.274,2.9198,1 
1.4307,-0.088,2.727,0.7463,1.9204,1.9608,1 
-0.1018,-1.3199,3.3021,1.4236,3.2572,2.0672,1 
-1.7533,-0.5021,1.1449,1.9834,1.4737,1.4269,1 
0.4598,0.7878,0.835,0.5282,2.1504,1.6815,1 
1.0446,-0.2837,2.4419,2.0856,1.7231,3.0339,1 
0.1498,-2.0104,0.617,2.357,2.6976,2.2524,1 
0.6723,0.5681,2.8095,0.9991,0.0293,3.1533,1 
-0.9271,0.8296,0.9714,0.2452,1.9701,3.4299,1 
-0.7692,-0.7593,2.3748,1.8662,0.7941,3.4025,1 
0.9964,0.7676,0.8508,2.067,2.663,1.0965,1 
0.7984,-0.0898,0.8474,1.9706,1.6087,1.9508,1 
0.8861,1.1323,2.0318,0.1875,1.9225,0.6599,1 
-1.1413,-1.4257,2.6028,2.8959,1.399,2.1564,1 
0.5557,-1.5926,1.9335,2.4001,1.7968,1.1408,1 
0.5179,0.3934,1.5123,0.9922,3.8793,0.5304,1 
-0.4556,0.5979,1.2233,1.5546,1.9281,2.6412,1 
-0.3718,-0.5412,1.031,0.4634,1.0983,3.3702,1 
-0.8576,-0.0914,2.1425,1.5805,-0.2075,2.0993,1 
0.2588,-1.0557,1.9956,2.7921,3.7467,2.1749,1 
0.3406,-1.0492,1.459,1.2828,2.8412,2.9009,1 
-0.4177,0.6408,1.8549,2.8238,3.1963,1.3755,1 
-1.181,0.6336,1.4489,1.4161,1.9594,2.1661,1 
-0.7982,-0.6716,2.422,3.7767,3.7174,2.3251,1 
-1.0567,-0.2306,2.1913,0.7974,2.7789,1.8532,1 
0.3265,0.0252,1.8038,1.4529,0.781,1.7455,1 
-1.0814,0.142,1.9853,1.533,2.2704,1.5694,1 
-0.3193,-1.5035,2.3754,1.8418,1.4071,2.9338,1 
-0.3012,2.2324,3.248,2.3856,2.8899,1.3738,1 
-0.8315,1.3484,1.3695,2.5424,3.2469,2.4108,1 
-1.7529,1.0254,1.6573,1.6861,0.7368,3.25,1 
-0.162,-1.4719,1.5649,2.1619,2.0458,0.6699,1 
1.1408,-1.3049,1.8341,1.3241,0.8251,3.2073,1 
-0.525,-2.7008,3.366,2.0185,1.2101,1.616,1 
0.7847,0.6081,0.394,0.7517,1.3274,0.9719,1 
2.2036,-0.1279,0.0368,3.0005,3.1214,2.3737,1 
0.2777,1.8362,1.6106,4.1935,2.8283,1.7653,1 
0.6425,-0.1328,3.0651,2.8837,2.7584,-0.4255,1 
-0.3373,0.2336,2.8254,1.5103,0.1478,1.7836,1 
0.6221,0.0958,2.1648,2.438,3.1263,3.0434,1 
-1.9318,-0.1172,2.0914,1.7734,3.1929,1.1406,1 
0.5892,1.0132,2.8218,1.8592,2.4545,2.6479,1 
-0.389,1.273,1.3219,3.7611,0.3286,2.7686,1 
-0.7399,-0.1538,1.7655,1.1901,1.2387,3.636,1 
1.3849,1.1093,1.3695,2.054,3.5948,1.9204,1 
-2.2105,0.0721,1.6951,3.5146,2.8485,0.3049,1 
1.3505,-1.4068,3.3823,2.3649,3.3863,2.1587,1 
-0.6327,-2.2497,2.2662,1.3375,1.8126,2.9066,1 
-1.0606,0.8183,2.3638,0.5284,-0.5583,1.3274,1 
-1.9059,-1.5314,2.3336,0.1501,2.1943,0.0909,1 
-2.2955,-0.0042,2.3116,1.4762,0.4191,2.5121,1 
0.9179,-1.8691,2.1981,3.4106,3.584,1.2935,1 
1.4581,-0.7703,2.3548,3.1594,3.1726,1.2183,1 
-2.7231,1.1392,2.739,1.4402,0.6457,0.7927,1 
0.135,1.5899,2.4887,2.7878,3.1394,1.4893,1 
0.1903,1.1245,0.8721,2.3297,3.0579,1.0739,1 
-0.0307,-0.2975,3.0006,2.2903,1.4642,3.6081,1 
0.271,0.3354,3.048,1.3385,1.7577,2.5596,1 
1.4081,-0.0627,2.5391,1.3565,2.877,2.2109,1 
-1.3263,-0.0752,0.5394,1.4885,1.0955,2.3919,1 
-1.1775,0.293,0.2437,1.4669,2.4776,3.1647,1 
2.3128,2.2311,0.1981,2.0361,1.7795,1.0142,1 
0.6749,0.6327,1.6399,0.3457,1.6047,3.3661,1 
-0.4648,0.4236,0.3439,2.3431,1.2348,0.5633,1 
1.4649,-1.3982,1.7354,1.5261,2.2876,2.5101,1 
0.5564,0.6757,2.8243,3.2547,2.4814,1.819,1 
0.0917,-0.357,4.033,2.242,1.9922,1.9223,1 
-0.2657,0.1269,3.9106,0.9223,2.2646,2.2498,1 
-0.7376,-0.7815,2.2839,2.0757,1.9756,1.8701,1 
0.3637,-1.5973,3.6264,2.2264,1.1048,2.4754,1 
1.8562,0.8743,0.1804,3.0131,2.7024,1.9709,1 
1.7634,0.3942,2.4423,3.3227,1.956,2.6283,1 
-0.8881,-0.6674,1.6923,1.4525,1.5979,2.8336,1 
-0.1383,0.7289,1.1748,3.4381,0.7083,1.5828,1 
-2.304,0.4118,1.6622,2.009,2.2212,1.3248,1 
1.1634,1.473,-0.7737,1.9139,2.2874,1.6056,1 
0.541,0.227,3.8796,1.9771,0.6174,2.3153,1 
0.1822,0.7834,1.87,2.767,1.8755,1.8535,1 
1.6318,0.7014,2.762,3.0798,3.1609,2.0352,1 
1.7529,-1.5907,3.8012,1.8063,1.1693,2.2963,1 
0.8422,-0.0448,2.1206,3.19,-0.7256,2.8865,1 
0.4236,-0.969,3.1902,2.4581,1.3942,0.3933,1 
-1.3947,-0.3494,2.2613,3.6971,3.0815,2.0473,1 
-0.8231,0.719,1.0062,0.2715,3.586,2.8706,1 
-0.1066,-1.7615,1.4691,1.4854,0.3421,0.3042,1 
0.8829,-0.1402,0.6689,2.1938,2.8633,3.5691,1 
0.992,-0.6813,2.2204,1.9156,0.869,3.0721,1 
-1.192,-0.8461,1.8401,1.8635,1.6845,0.5041,1 
-2.8745,2.1752,1.6931,1.3876,2.1423,2.8381,1 
-0.3847,0.8946,2.228,-0.0065,0.8304,0.5973,1 
-0.1522,-0.3942,3.3333,2.509,1.7391,2.7978,1 
-0.2045,-0.8563,3.1271,1.6125,2.5609,1.6116,1 
-0.6686,-2.7198,3.7991,2.4216,1.1875,2.1361,1 
1.137,-0.0551,1.9135,1.8175,0.6734,1.9798,1 
0.0547,-0.3239,3.0929,2.4305,3.0207,0.3632,1 
0.4228,-2.4834,1.661,0.9469,1.2925,1.9458,1 
1.7702,-0.4909,1.9244,1.1672,2.1286,1.8469,1 
1.7417,1.6048,1.8798,1.5237,2.5865,2.5941,1 
-0.9526,0.684,2.6991,2.9847,2.1178,2.5013,1 
1.4549,0.5145,2.705,2.6902,2.2648,3.654,1 
-0.8204,0.4013,3.2294,1.5953,4.3572,1.6981,1 
-0.0879,0.198,1.4568,1.5648,2.8167,2.1424,1 
0.7914,-1.0394,2.4605,0.2768,2.7744,0.5129,1 
-0.0627,1.2825,0.8979,3.4791,1.3243,2.4656,1 
-0.9425,-0.2637,2.3032,1.6081,1.2433,3.1314,1 
-0.0806,-1.5291,4.4951,1.1647,1.8988,2.2301,1 
0.3469,-0.0432,3.4763,2.551,1.9349,2.9036,1 
-0.5909,1.0125,1.5126,1.9749,2.5431,2.3969,1 
2.7108,1.7532,2.4622,2.7604,2.5396,2.2616,1 
0.5117,-0.4566,1.5837,2.3991,1.5462,1.9747,1 
-0.9629,-1.8091,0.1863,1.1362,2.1247,1.1945,1 
0.1117,-0.1713,2.3143,1.4372,3.0039,2.0932,1 
2.7015,0.2345,1.9097,1.1931,3.8093,-0.1127,1 
2.4898,0.048,1.2509,4.0621,0.3704,2.233,1 
-0.8725,0.6585,3.4101,-0.2742,2.706,2.8651,1 
0.8951,1.007,2.1926,2.5732,1.1796,2.2214,1 
-0.4058,-1.8179,3.8024,2.1878,2.5329,1.8495,1 
1.0535,-0.4175,2.0811,1.9839,1.9179,3.0215,1 
0.6096,-1.6683,3.4737,2.4239,4.0106,1.495,1 
-0.3934,0.6321,3.1701,1.2232,1.8923,2.1551,1 
0.4759,-0.0321,2.7713,3.113,2.9531,2.7986,1 
0.1324,0.2815,3.0872,1.4869,1.4949,1.9365,1 
0.0049,0.3206,2.4628,1.4605,0.2315,2.364,1 
-0.0719,1.5709,2.8962,1.9346,1.7803,3.14,1 
0.805,0.5881,1.0215,1.6835,1.7151,2.1663,1 
2.1743,-0.203,1.4092,3.3314,1.4127,2.3204,1 
-0.1773,0.0171,3.079,3.1547,2.525,2.8481,1 
0.4166,-0.6435,3.07,1.6238,0.4002,3.8305,1 
2.2265,-0.5571,1.0096,1.8123,3.0278,2.2387,1 
0.3692,1.922,0.5725,0.7401,2.3402,1.8515,1 
-1.1814,0.6787,1.0896,2.8731,0.5281,0.3796,1 
-0.152,-0.1774,1.1986,2.2147,1.8442,-0.27,1 
-0.3038,-1.2834,5.1099,2.2094,0.478,1.8491,1 
-0.3048,0.3656,0.6496,0.099,0.0834,1.5464,1 
-1.9076,-0.3625,1.9867,1.681,2.5146,1.7559,1 
-1.5251,-1.5743,4.4036,1.5363,0.6303,-0.0278,1 
-1.8694,0.1362,1.159,2.6657,0.5274,0.7731,1 
0.9989,0.422,2.4304,-0.0696,1.0618,1.827,1 
0.1623,0.2901,0.7213,0.5032,2.5472,2.4395,1 
0.1671,-1.1365,2.7734,3.1036,0.8522,3.1339,1 
0.7697,1.4777,3.0798,2.436,2.9672,2.7197,1 
0.6253,2.544,1.2773,1.6038,1.6225,2.6041,1 
0.6201,-1.9601,1.4566,0.1394,1.3273,0.8862,1 
0.2265,-1.1372,1.8911,1.985,-0.707,2.2413,1 
-0.4509,1.7,3.165,1.8515,2.2335,2.3688,1 
-0.0619,0.7461,1.1417,-0.0872,2.4847,3.0879,1 
-0.1752,0.5391,2.8878,1.6703,1.6077,1.9165,1 
-0.3674,-1.428,1.809,1.6589,1.2695,1.7768,1 
-1.302,1.2498,0.2171,2.7807,2.7974,1.37,1 
0.1746,0.9419,0.3619,0.9377,3.1432,1.7173,1 
-0.667,1.7456,1.26,1.7064,2.7153,2.171,1 
0.0702,0.1662,1.4686,2.7245,2.5617,3.8782,1 
-0.38,-1.2352,0.6637,2.1312,2.5331,1.8037,1 
-1.1184,1.4524,1.41,0.2791,2.468,1.641,1 
0.536,-1.0065,1.9723,1.9394,3.3517,1.6291,1 
0.8638,0.6728,1.2789,-0.6297,0.4098,1.616,1 
0.2164,-0.6813,2.9169,2.1521,2.4753,0.8458,1 
-0.4965,-1.3731,1.3013,1.6782,0.6956,1.9713,1 
-1.4589,0.0565,1.4729,-0.0067,3.3795,2.6519,1 
-0.6084,-0.4042,2.1195,3.9631,1.4179,1.5733,1 
-0.3815,-0.7728,1.831,1.1819,2.4212,4.1613,1 
-0.8942,-0.5054,2.5333,1.1423,1.9153,0.9196,1 
0.018,0.5441,2.3169,2.2954,1.2631,2.4097,1 
0.2627,1.5115,0.9927,0.9486,3.9266,1.0762,1 
-1.9836,-0.0034,2.8134,1.703,1.9058,2.6352,1 
0.6006,0.1711,1.498,2.8147,2.0163,1.7349,1 
0.2111,-1.514,2.1031,1.4451,0.9273,2.6866,1 
-0.8207,-2.0462,0.6302,1.7003,1.9459,2.1994,1 
-1.1779,1.9428,2.9616,0.7196,1.7491,1.9974,1 
1.224,-0.159,0.8288,2.6135,1.1914,3.7659,1 
-0.1881,-2.3066,1.2534,-0.0898,0.7195,1.714,1 
-0.7884,0.1269,2.3873,1.7547,1.6279,0.2391,1 
-1.0019,1.3162,2.5623,2.9171,2.6034,2.1298,1 
2.3375,-1.3301,3.3376,1.2652,2.1156,2.2997,1 
-0.3601,-1.3036,2.1711,1.0934,2.6421,0.6918,1 
-1.532,-1.8701,1.6287,1.9805,3.5883,1.7438,1 
0.3276,-0.7219,1.5447,0.9912,1.9198,0.6856,1 
0.9848,0.47,2.4136,2.0911,3.6985,2.5824,1 
0.5677,1.4669,2.3631,1.3824,2.7074,2.7662,1 
-0.6051,-1.5627,2.5282,2.2259,2.064,3.3214,1 
-1.0278,0.9155,1.2311,2.5728,0.6951,2.4719,1 
1.4932,-0.0099,3.5873,2.6394,1.1416,3.6137,1 
-1.9353,1.1272,2.6127,2.198,2.2727,1.9844,1 
-0.7254,0.3341,3.1988,0.9333,2.1475,3.9926,1 
-0.1898,-1.171,0.6137,2.5673,0.9853,0.2902,1 
0.5465,-0.4952,0.5319,1.6768,1.729,1.4448,1 
-0.6882,1.5462,1.4415,2.62,2.617,0.146,1 
-0.409,-1.368,1.8512,0.8745,0.3188,2.8318,1 
0.319,1.1421,0.9761,2.7661,3.1406,3.4994,1 
-0.0017,0.2466,2.4588,2.4685,1.6054,1.6758,1 
-0.7719,0.7215,1.5237,1.3011,0.8432,1.3314,1 
1.1554,-1.4393,1.699,3.2355,1.4846,2.348,1 
0.6171,0.4141,1.903,2.4013,3.172,2.2783,1 
0.551,-0.1125,0.8152,0.85,3.5026,0.6637,1 
0.398,0.0974,1.5202,1.1952,3.7234,2.0178,1 
0.6424,-0.3487,0.8953,1.7798,0.7491,2.4264,1 
-0.7595,0.9241,2.0604,0.6365,1.2793,1.886,1 
0.1709,-1.0128,2.8882,3.2637,2.0239,1.0008,1 
1.6208,0.9286,4.4425,1.3201,1.8324,4.1981,1 
-0.987,0.4428,2.5871,2.4223,3.6645,2.0478,1 
-0.6985,1.843,2.3109,2.1924,1.432,4.1122,1 
2.2405,1.062,1.0023,1.9247,2.6992,2.9746,1 
-0.3544,-0.5684,0.1867,0.0442,1.0516,2.2654,1 
-0.4123,0.4834,1.9646,2.0007,1.8757,3.4324,1 
0.3379,1.8629,1.1914,0.6417,1.2716,2.73,1 
0.4032,-1.5274,1.6251,0.691,0.6649,3.2608,1 
-0.4487,2.5767,1.4301,0.2448,1.9187,4.366,1 
1.0747,1.8137,2.513,2.171,2.3147,1.1667,1 
-0.0953,1.1348,2.4997,1.0615,2.2859,3.7747,1 
0.9668,-0.2922,1.2273,0.7734,1.0495,1.5701,1 
-0.3357,-1.3562,2.6365,-0.1359,2.6893,2.7102,1 
0.4954,0.6769,1.347,2.0384,2.817,1.2115,1 
1.3271,0.6457,2.5898,2.6713,1.2961,1.966,1 
0.4664,-1.4968,1.5215,4.4065,2.3354,2.9177,1 
0.9801,-0.7328,2.0762,1.606,5.058,1.9019,1 
1.0403,0.6123,1.7523,2.6606,3.1368,3.8212,1 
-1.5182,-0.4705,2.0325,1.9866,1.5682,2.1588,1 
-0.7208,-1.8749,1.4215,2.027,1.4178,1.1096,1 
0.6584,-0.5929,0.9454,1.2817,3.397,2.1978,1 
0.8211,-0.505,1.8061,2.2343,2.1143,0.0745,1 
-0.2367,-0.7568,1.4828,2.238,2.2027,2.0742,1 
1.3026,1.1886,1.8925,2.0586,2.1493,4.3583,1 
1.0156,-1.1251,-0.7649,3.864,2.2571,2.0699,1 
-0.0074,-0.9065,1.0596,3.1012,1.4646,2.0194,1 
0.3076,-0.6965,2.0548,1.8452,1.4446,4.1321,1 
-0.7178,-0.046,-0.5178,1.1849,4.4252,2.0285,1 
-0.7544,0.9921,1.6906,1.4348,3.0089,2.637,1 
0.3904,0.4028,3.0,4.4311,1.7218,2.0016,1 
0.086,0.6117,2.3029,4.7001,0.8154,1.8885,1 
0.8552,-0.0406,0.9513,2.6911,-0.7088,2.2804,1 
0.2481,-0.7516,1.1262,1.7649,1.5957,2.0863,1 
-1.5345,0.5949,2.4707,2.0834,1.6736,3.1792,1 
-2.0366,0.304,1.2197,4.3106,1.9621,1.5651,1 
-0.7923,0.4757,0.2449,2.8869,3.9554,2.75,1 
-0.2907,0.68,0.5833,1.3964,1.3104,0.6462,1 
1.4015,-0.2676,-0.2027,3.0249,0.8346,2.6539,1 
0.269,1.1898,2.8641,2.3816,0.8225,3.0294,1 
0.8727,1.2598,2.2018,0.3466,3.1738,3.357,1 
2.7955,-0.8328,2.5043,3.1227,2.8176,1.562,1 
-0.0098,-0.4655,3.8119,2.0801,2.0174,2.9664,1 
-0.4944,1.1953,1.2131,3.2014,2.505,0.3385,1 
0.9895,-0.4836,0.8857,1.2938,0.8997,1.2037,1 
-0.2944,0.5759,3.4049,2.4066,0.8995,2.0725,1 
-1.3835,1.794,1.946,1.0718,0.933,2.2397,1 
-1.0423,1.4292,0.9147,1.8167,1.9256,2.8078,1 
-0.7332,-0.0172,2.6399,1.8925,2.7052,3.8627,1 
-1.4,-0.0587,2.6119,3.0277,3.3604,2.4826,1 
0.138,0.7576,2.3234,3.3025,2.8568,1.0508,1 
0.6202,-0.1501,2.8066,2.2769,2.1296,1.6779,1 
0.5495,0.6253,0.9857,2.903,0.1952,0.5213,1 
0.3807,-0.3429,3.0373,0.987,3.5313,3.004,1 
-0.2265,0.3036,0.7507,1.1688,3.211,3.1951,1 
0.0205,0.8656,1.4009,-0.1546,2.5581,1.7775,1 
-0.0307,-0.4413,0.8791,1.7111,3.2859,2.8474,1 
0.3839,1.645,0.5987,1.4746,1.2923,3.9168,1 
-1.589,-0.4602,1.64,1.7501,2.0237,2.1376,1 
0.3962,1.0724,2.6904,1.7056,2.0449,2.0274,1 
0.1827,-0.6493,0.2632,2.0716,1.6675,-0.866,1 
0.6412,1.3372,2.1936,2.4247,0.8919,3.2632,1 
-0.6669,0.1426,1.7276,2.7106,1.6355,2.9009,1 
0.966,-0.692,0.8122,1.7591,2.6086,1.67,1 
-0.3306,1.3966,0.8838,0.6782,2.2713,3.4867,1 
-0.0346,0.4277,2.6987,3.1139,1.9923,3.3862,1 
-0.8455,0.1056,1.4825,0.3556,2.1354,2.6911,1 
0.7408,-1.5329,1.9967,0.2378,1.614,0.7692,1 
2.0592,1.3467,1.9032,1.7857,3.6357,1.0237,1 
1.7338,-0.068,2.3609,1.8822,1.5719,1.7442,1 
0.2898,0.353,2.3003,2.3245,1.7343,1.1808,1 
1.1443,1.5775,3.0664,2.4662,1.2887,1.4719,1 
0.2039,1.6468,0.6422,1.772,2.1805,2.874,1 
-1.3773,-1.1452,2.7367,0.902,1.4384,1.6138,1 
-0.7675,-1.995,2.971,1.6023,1.2915,2.5895,1 
-0.5623,-0.4824,1.9257,1.0918,2.0427,2.1091,1 
-0.7555,0.4926,0.8374,0.7856,1.707,1.3766,1 
0.3563,-1.1322,2.476,1.187,1.7996,1.81,1 
-1.8505,0.7604,-0.6346,2.6341,1.3066,2.2132,1 
1.0312,-1.3617,-0.0328,2.6344,1.5862,1.201,1 
-0.4265,0.7298,2.3995,1.2864,2.1137,1.6457,1 
-1.2799,-2.1574,3.5739,1.8903,3.9199,3.5633,1 
0.062,1.4731,2.8141,4.7295,1.8181,2.1964,1 
0.9151,0.7917,0.4104,1.7068,2.1015,4.2246,1 
-1.2457,1.3223,2.5575,3.6124,0.6896,3.3009,1 
2.9072,0.5448,1.2306,1.0734,2.3068,4.0243,1 
0.2992,-0.5455,0.555,1.3962,2.0959,2.1057,1 
-1.1773,-0.0305,1.1564,4.3673,3.7892,1.224,1 
-0.6898,-0.5709,2.6057,2.4729,0.7847,1.8339,1 
0.38,-0.5349,1.4466,2.0151,1.6515,1.2413,1 
