Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Class
-1.0673,0.5666,2.3017,1.0418,2.0397,2.2367,1.5029,3.1687,3.2548,0.696,1 
-0.9767,-1.4082,-0.0336,1.8919,1.8701,1.5593,3.0985,3.6277,1.5411,3.0597,1 
1.7324,1.466,1.2193,0.8659,0.8636,4.1803,0.3966,2.2501,0.2969,1.8451,1 
-0.9724,0.2635,2.8873,3.8427,1.5072,0.5645,0.3316,2.4933,1.3455,2.1197,1 
-0.1025,-0.5646,0.6122,4.45,2.1559,1.2551,0.6453,3.3742,1.7193,0.604,1 
-0.6409,0.4727,2.2187,0.6575,0.4774,1.0405,1.4974,1.0109,2.462,3.2783,1 
* 
-1.0101,9.9242,2.3388,0.5428,3.478,3.0463,1.5091,2.1425,0.4758,1.1705,1 
1.3633,11.4918,0.794,-0.1297,2.1671,1.8002,2.5533,3.0315,3.0955,2.4867,1 
0.2833,10.5272,1.1669,3.6374,1.6487,1.8956,3.8541,0.8947,2.2839,3.6474,1 
-1.8684,10.326,2.296,2.8339,1.287,3.0252,2.4976,3.7575,3.4899,2.3118,1 
-0.7572,9.6328,2.879,1.0333,2.0646,1.8148,2.2584,1.4773,3.2832,2.6444,1 
0.0078,10.0937,3.0294,2.282,2.6782,4.0299,2.2793,2.3791,1.7726,2.2551,1 
1.0206,9.0954,2.6904,4.5462,1.955,2.3987,3.3968,2.1179,1.6547,2.6211,1 
-0.5761,9.8626,2.0255,2.4879,1.1958,3.3205,1.7963,1.2222,2.8336,1.1474,1 
0.9108,9.506,3.5626,1.872,1.2631,0.52,2.6336,2.0481,1.5946,1.9166,1 
1.5238,10.8019,1.0535,2.3533,2.9606,0.2912,3.8377,2.4676,1.9717,1.2412,1 
-0.7666,9.6586,-1.0856,3.6956,2.5776,1.886,2.2042,1.6193,1.494,2.3694,1 
0.3784,9.9756,2.6296,2.6189,1.5822,0.7722,1.9339,0.5951,1.3207,1.9652,1 
-1.5005,9.8463,0.7743,3.5596,1.5742,2.3754,2.1382,3.1487,2.1941,1.5497,1 
-0.4932,9.4549,1.0098,1.6833,2.2633,2.4902,2.7097,1.6139,1.4542,0.3845,1 
-0.5891,7.5224,1.407,3.9018,1.0601,2.2295,1.9015,3.0255,2.5797,-0.0726,1 
-0.814,10.048,2.5323,1.1584,2.0144,1.3523,0.2514,2.2101,1.7148,1.1371,1 
1.3776,11.729,3.2954,1.0192,3.3628,2.4844,1.8196,2.2189,1.181,0.0541,1 
-0.4075,10.5681,1.4754,0.6203,1.5397,3.7751,1.1489,1.6315,0.766,2.9614,1 
-0.2391,9.3914,1.5631,1.9517,1.4554,1.2649,1.2463,0.2693,3.423,3.2317,1 
0.7224,10.2042,0.4438,1.9459,1.7893,1.4809,2.3648,2.7349,2.1058,2.3385,1 
1.1818,8.4639,0.7259,2.3696,3.6441,2.0099,2.7271,0.5709,2.9441,2.2993,1 
-1.4675,10.3051,2.6988,1.0224,1.4661,1.8653,2.6672,1.0217,1.249,1.6628,1 
-1.7421,9.399,1.667,1.0504,1.276,1.5433,3.988,2.2756,3.3701,2.155,1 
0.1811,10.2189,1.5252,2.935,1.0155,0.6941,4.2448,2.9944,1.4191,2.3569,1 
-1.2979,10.7319,2.2056,-0.9448,2.2692,4.4417,3.0599,1.1264,1.2752,2.5765,1 
0.206,10.6096,2.9514,2.5684,0.7511,0.3846,1.8132,1.4494,2.5932,1.0953,1 
0.5689,10.5054,-0.2698,3.3489,-0.0109,3.3107,-0.2454,1.4851,2.6008,0.5788,1 
2.1786,9.234,2.9335,0.3332,2.4938,2.7352,1.915,0.976,2.2652,1.4482,1 
0.3598,10.6063,4.7481,1.8302,2.6206,0.3292,1.9293,1.1025,1.6841,2.6924,1 
0.7607,9.3809,0.5603,1.8812,0.3502,0.7534,1.7401,1.3681,0.5311,1.9061,1 
-0.5212,9.1788,1.7413,1.3421,1.1806,2.9452,1.66,2.505,0.2628,2.4639,1 
-0.0489,10.9215,1.6369,0.6525,1.6402,1.0128,1.7564,1.5577,0.8751,1.5572,1 
0.0856,10.3231,1.8488,2.5901,1.4867,1.0276,0.9215,2.2866,2.1541,3.3817,1 
-0.6985,10.4657,4.0283,2.6967,2.6212,1.2276,1.8616,2.2098,1.5884,1.7399,1 
1.8258,10.0516,1.0844,1.6831,0.5981,0.8573,0.4267,2.6102,3.0929,1.157,1 
-0.9892,10.1457,1.666,0.5281,2.9913,3.1314,1.2903,1.9969,3.5852,2.9804,1 
-0.5003,10.1698,1.835,1.3758,2.2815,1.5795,2.065,0.786,0.5122,0.349,1 
-0.7638,10.6228,2.4609,3.1195,2.0683,2.1187,1.6737,1.9744,5.0452,1.6927,1 
-1.1629,10.4092,0.9482,0.6453,2.1556,3.6863,2.3145,0.7155,3.2942,2.8601,1 
0.9209,9.4766,3.4429,1.23,0.3367,1.6183,2.4393,4.0776,1.6114,0.6085,1 
-1.1374,9.6567,2.776,2.1456,1.1979,3.04,2.1758,0.6809,0.7215,1.0542,1 
-1.2623,10.9984,3.6229,1.2382,2.4952,2.7908,2.5516,1.054,2.0494,1.2564,1 
0.2937,8.7858,1.4888,1.5506,2.7508,3.4046,1.2113,0.3451,2.1646,3.8815,1 
-0.1661,11.2812,2.1933,1.7755,1.5206,3.2007,2.6942,2.6409,2.8171,1.546,1 
1.1731,10.1788,1.9484,2.0739,0.026,2.4973,3.3029,3.9903,2.4793,1.05,1 
-1.3985,11.1869,2.2432,2.5852,0.9424,0.0772,0.9695,2.2365,0.6177,1.4783,1 
0.5324,10.5383,1.6363,0.5576,2.5314,2.834,2.0602,2.8482,0.454,1.8204,1 
-0.7719,10.454,2.2096,1.7037,1.4285,-0.227,1.9707,0.5638,0.3981,0.0662,1 
-0.6653,9.9083,1.6121,1.2465,2.4406,4.1752,3.1543,2.105,2.8919,1.5693,1 
1.0215,7.7072,0.3093,0.9034,2.0288,2.3964,2.3047,1.4478,1.8512,-0.391,1 
-0.4248,11.0551,1.1374,1.828,2.3506,0.7762,1.5373,0.0575,1.67,2.2713,1 
0.9139,9.2695,2.3627,1.8813,1.7224,0.7602,2.3081,1.4559,2.4321,2.9215,1 
-0.8708,9.7773,1.7758,1.4486,0.7431,1.6167,1.1556,2.4635,2.6899,1.668,1 
0.4245,11.3827,2.829,1.2816,1.4689,3.1989,1.4798,2.0371,0.4625,2.2552,1 
-0.6068,9.771,0.2921,2.6231,3.9293,1.3961,1.8444,2.2789,1.9796,0.6734,1 
-1.0332,9.1113,0.8946,1.1861,0.7096,4.1636,0.8073,1.6861,2.6352,3.2954,1 
-1.3345,10.1076,1.0459,1.8027,1.6587,0.6359,1.9009,1.5049,3.8971,1.5657,1 
-0.3325,10.2626,1.1009,0.2034,3.0984,0.4139,0.9078,3.0169,1.6196,1.488,1 
-0.9962,9.3026,2.6141,0.9601,1.7738,0.3221,2.7301,-0.6179,1.359,2.4933,1 
0.6039,8.5658,1.5488,3.4554,1.96,1.2013,3.0569,1.7629,2.4899,4.9341,1 
0.667,9.9983,2.0851,1.2288,0.7948,2.3617,3.3083,3.0781,1.0475,1.605,1 
-1.4436,10.3932,0.9917,1.3827,1.1106,0.4072,2.7696,2.537,1.5933,4.2052,1 
1.0294,10.1789,0.4804,2.3668,1.1639,1.985,1.836,0.3519,0.3473,0.8631,1 
-0.1914,9.378,1.6268,2.6459,3.8398,2.8277,1.6167,2.9776,0.678,1.6901,1 
-0.1782,11.6953,2.145,2.2541,0.3678,2.2794,1.2347,2.2804,0.6745,1.8515,1 
1.7218,8.9836,-0.2136,2.6873,2.0685,2.7669,3.1781,2.2096,2.8208,-0.0953,1 
-1.584,9.6522,0.9014,3.8274,1.0329,-0.3827,1.717,2.8839,0.6655,1.7379,1 
-1.25,8.7651,0.6417,1.1885,2.507,2.0777,1.5537,1.5752,3.6753,2.2323,1 
0.0329,9.7159,2.2009,2.8989,2.5499,1.3306,3.9837,0.4436,-0.1716,2.2237,1 
-0.6219,10.5397,2.3178,1.4557,1.8875,1.0209,3.8529,1.3065,1.3784,1.8624,1 
0.6989,9.147,2.8946,2.9296,-0.3066,1.3844,1.8288,0.9451,1.6017,3.4318,1 
0.2724,9.5196,1.6837,2.1527,3.4618,3.983,0.6306,0.9444,2.5035,2.3525,1 
-3.1825,10.3822,2.1349,1.9993,-0.0899,1.4841,2.2333,0.8848,2.23,-0.373,1 
0.2504,9.4234,2.7177,2.3646,0.2375,2.4621,3.2927,0.6568,1.9661,0.65,1 
1.4244,9.6511,3.6816,1.9592,2.585,2.5154,0.6542,0.1083,2.6668,2.2656,1 
0.3873,9.6436,1.5149,1.8644,3.2722,0.8692,1.0255,1.3799,1.2561,1.4219,1 
1.5278,10.4109,2.0182,2.1043,1.8285,3.2304,2.8154,1.214,2.085,1.6439,1 
-0.5177,9.855,0.7294,2.8596,1.4397,0.7001,2.0223,1.9867,1.9509,1.3968,1 
1.1883,8.7322,1.9262,0.4163,0.6258,0.506,3.1784,0.3401,1.1633,3.2445,1 
-0.2144,10.6234,0.9894,3.2523,1.8975,1.5016,2.6331,2.0563,2.5768,3.0318,1 
0.1851,9.3478,2.0283,2.4748,2.1331,0.6612,0.172,2.0391,3.6809,1.059,1 
2.052,11.4704,1.718,2.2792,2.6107,1.6666,2.167,1.4075,1.2807,3.032,1 
-0.657,10.2351,0.9599,0.6508,3.4867,0.9278,-0.1797,2.6481,3.0704,-0.518,1 
1.5046,8.8611,2.3096,1.1826,2.0364,1.5072,1.981,2.8449,2.5441,1.8462,1 
-0.4725,10.0927,2.8042,2.7021,4.1572,3.6061,2.7354,1.7648,2.3086,1.8466,1 
-1.2742,7.8309,2.0364,1.0707,1.2245,0.4911,0.263,2.5183,1.5066,0.8555,1 
-0.3658,9.5125,0.3277,3.5969,3.0076,2.8471,3.2438,2.2519,0.9676,1.1347,1 
0.7971,10.9415,2.1395,-0.1686,3.3455,1.0175,1.9536,0.5918,1.5122,1.717,1 
-0.3694,11.3973,-0.0602,-0.5388,3.2116,3.419,2.4855,1.6047,1.964,2.3568,1 
1.2875,8.8191,3.5049,3.2127,4.1622,1.7794,2.0762,1.0268,2.2636,3.6332,1 
-1.42,10.162,1.5591,-0.3062,3.0108,2.2507,2.2978,2.2342,2.6798,1.648,1 
-2.7029,10.0843,2.8661,2.8522,3.4211,2.1603,0.2936,1.7987,1.765,0.474,1 
3.2619,9.5244,2.352,1.1381,2.0038,4.5159,1.7737,1.5041,4.5789,1.997,1 
-1.8364,10.6791,1.6518,-0.2327,-0.1504,2.2096,3.4538,1.1243,2.5488,4.1528,1 
1.065,10.5095,0.9837,3.5203,2.8484,2.2588,3.0154,1.6274,3.0053,2.0416,1 
-1.1357,10.0993,0.8323,2.5078,1.5934,2.0339,0.0631,2.3158,2.4056,3.2335,1 
-0.1887,9.3177,2.9333,0.8409,1.4438,-0.2932,0.4111,2.9772,0.7641,1.1222,1 
-0.8542,10.7398,1.9301,4.875,1.966,2.006,1.4235,2.1121,2.2788,1.328,1 
0.186,9.3673,2.6358,2.1503,2.8187,2.4526,2.7006,1.2693,0.5734,2.6357,1 
0.526,8.9268,1.5862,2.3235,1.4297,2.3135,3.5802,1.0882,0.3596,3.0398,1 
* 
5.0447,3.9022,3.6362,0.879,1.0616,1.2831,2.7732,2.3109,2.6756,3.0079,0 
4.5775,3.9118,2.3374,2.5868,3.1768,1.4836,0.6558,0.8904,0.6853,0.7545,0 
4.7919,3.6987,1.504,0.7714,2.4191,3.0173,0.9686,2.3035,1.0324,2.0733,0 
4.1091,6.08,3.7204,2.4633,2.4856,2.0443,0.8702,1.8244,1.4145,1.7013,0 
6.4913,5.4042,2.243,2.803,1.1452,0.4632,2.6466,2.1026,0.7566,0.7578,0 
6.9367,5.8487,0.3883,0.3791,4.3121,3.4408,2.1608,3.2431,2.5733,4.1012,0 
6.1365,4.5217,2.7091,1.5309,1.3981,1.7662,1.7009,0.3958,0.2449,1.7739,0 
7.0906,3.8696,1.9649,2.5399,0.7236,2.567,1.9132,2.8522,3.3705,3.1297,0 
4.3034,3.3831,1.1091,2.6697,1.6458,2.8394,2.1807,0.1391,2.2423,2.3484,0 
3.6487,5.6596,2.8301,1.4885,4.6211,1.8153,4.5322,0.9951,2.0199,1.1416,0 
4.4687,4.4496,1.6132,0.9589,0.9672,2.2059,2.4108,2.2678,1.6691,1.8423,0 
4.739,3.8952,2.9758,2.7067,1.2588,0.5024,3.5074,1.7016,1.418,2.8544,0 
5.404,6.0351,2.6085,3.9914,0.2575,2.1757,2.812,1.0057,3.3275,2.134,0 
6.289,3.3548,2.8714,3.3893,3.7638,2.9766,1.9688,3.4711,2.5277,2.0729,0 
4.5344,6.4999,0.4014,2.7963,1.8499,3.1028,1.525,1.6677,1.5842,3.5448,0 
4.3865,6.5036,2.3622,2.639,2.6383,2.1536,1.7413,2.9074,4.3266,4.7023,0 
5.1562,4.0878,2.5891,3.137,1.6672,2.626,2.2066,0.8427,1.7669,3.2506,0 
4.4704,4.2054,0.6045,3.5198,1.1948,0.9484,3.0957,1.0615,2.0656,2.0905,0 
6.1011,4.6664,4.3362,1.5929,0.7023,2.1846,2.7429,1.0779,1.889,1.2482,0 
2.9455,8.5435,2.4003,1.4005,1.2809,3.3632,2.2541,3.0551,1.3509,2.783,0 
5.5773,5.2043,1.2644,1.8178,1.2881,2.2923,3.3094,2.8039,0.9493,1.6842,0 
4.7205,5.0118,1.5332,3.4841,1.0457,2.0058,1.3739,1.7949,2.2383,2.6001,0 
8.4089,4.5207,1.404,1.8104,0.9914,3.2849,0.925,2.1007,2.2935,3.1853,0 
6.2738,5.1874,2.1325,0.9823,0.6661,2.1455,-0.0185,0.7213,2.2981,1.2305,0 
5.3503,6.327,1.6446,2.0454,1.6097,2.8127,2.109,2.5228,0.9622,0.3784,0 
5.9906,5.0078,2.9983,2.7925,2.3389,3.7783,3.2638,2.6941,1.7451,2.6777,0 
4.3851,5.8766,3.1108,2.4331,3.1935,2.1742,1.2899,1.5835,2.3085,2.7387,0 
4.2281,3.936,0.9022,2.4915,3.0599,-0.8566,0.7264,2.563,2.0023,0.9494,0 
4.4643,6.5468,3.7167,1.4823,3.662,2.802,2.6978,4.3812,2.4094,3.862,0 
3.2844,4.2911,3.6078,1.9195,1.2302,2.3788,-0.4779,1.4579,1.5939,3.867,0 
5.5819,5.6378,3.0696,2.76,2.7881,2.8603,2.6957,2.3397,2.7756,2.0663,0 
4.925,4.5064,0.8335,2.5545,2.3885,2.801,1.1763,0.6609,1.9419,1.276,0 
5.0308,6.7156,1.8828,2.0714,0.0645,2.5693,0.9986,-0.1809,1.0797,2.6636,0 
6.4975,4.4273,1.5,1.4232,1.7257,1.7303,2.6332,0.8471,1.5044,1.8041,0 
4.702,5.2712,1.0066,1.4331,0.6792,3.128,1.4084,0.9513,1.5172,1.8179,0 
5.1345,6.2007,1.7358,1.9862,0.8756,1.591,1.9978,0.4406,2.0819,3.9005,0 
6.2634,6.0492,1.7628,0.7101,2.0252,-0.1631,2.7868,1.6588,2.4293,1.5408,0 
5.1931,5.7996,3.3418,0.4634,1.2367,1.8665,1.72,2.2942,1.206,1.5422,0 
4.9717,5.68,1.8047,2.0949,1.2903,1.3948,2.2001,2.5511,1.6601,1.3852,0 
4.6981,5.368,2.1763,2.0773,1.3638,0.789,1.5198,0.745,0.3309,0.6644,0 
4.1906,4.3037,2.5414,2.8696,1.9763,1.1003,1.3673,3.3418,2.9252,0.7287,0 
5.4258,5.6619,2.7928,2.6938,3.099,0.0423,2.5856,0.7016,2.7713,0.8008,0 
5.6198,5.1128,3.4787,2.0405,-0.6233,2.8835,1.9302,0.7561,3.3763,1.3647,0 
5.0597,5.5315,3.7023,4.2225,3.3734,2.2607,3.0269,2.3238,3.2808,4.1011,0 
5.0914,4.8643,2.2596,1.9589,2.0456,0.9505,2.2735,2.9349,1.8426,2.0693,0 
5.4069,5.3842,1.9522,2.4611,1.0127,1.2803,2.7858,2.2789,2.1351,2.6661,0 
4.2945,6.4869,0.8828,1.5458,1.7947,1.6379,4.0817,1.4767,2.0597,2.2855,0 
4.9899,4.7372,1.8394,2.9518,3.5184,1.9454,3.3069,1.5025,3.4608,1.5771,0 
5.5139,5.6965,1.8136,2.8878,0.7585,0.4045,-1.1069,1.3021,1.5919,3.577,0 
4.6357,4.6308,3.3339,2.9459,0.9115,3.8304,0.9413,2.0732,2.833,0.2779,0 
6.3036,4.0456,0.2635,1.4943,0.4454,1.1377,0.6847,2.5124,2.5589,2.1182,0 
5.0508,4.4549,1.715,3.6591,1.0072,4.0343,1.9526,2.2274,3.9322,1.9274,0 
4.5744,6.0625,1.093,2.7988,0.9009,1.0094,2.6324,3.9267,2.1823,0.8832,0 
6.3757,5.0206,1.6614,2.0426,1.0572,2.4823,3.0099,2.9213,0.5879,1.9459,0 
6.2744,4.0388,1.7174,0.6825,2.0277,3.1936,0.7856,3.9287,1.0563,2.5681,0 
3.1219,6.3077,1.1053,1.1962,0.343,2.5814,2.6476,2.1326,1.5259,2.7639,0 
4.239,4.9078,1.9975,2.8374,2.0995,1.1635,0.7749,1.4559,2.7688,0.2684,0 
5.2278,6.457,1.1486,2.7222,2.5845,1.5392,3.4638,2.0928,3.6161,1.0196,0 
3.9455,4.4628,1.1499,1.3708,1.5353,3.1033,1.0815,3.6899,2.3097,3.0052,0 
4.6348,5.0727,3.136,1.1808,4.5779,-0.4921,2.1532,1.8213,4.5146,3.9807,0 
4.857,3.4958,3.3001,2.1262,1.3189,0.9553,3.1812,2.6386,1.4795,2.5744,0 
4.2646,3.6642,-0.9754,3.2975,1.875,1.0054,2.1464,3.0857,1.0457,0.3456,0 
