Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Class
1.2659,11.2675,2.3661,2.5961,1.3069,1.2755,2.2996,1.6899,2.2193,1.0023,1 
0.9129,9.2646,1.4166,2.4972,2.4477,1.3656,1.8898,2.0009,2.9309,2.3282,1 
2.3632,10.4971,0.585,3.4492,0.0422,1.4905,0.5877,2.4279,1.9068,3.1364,1 
1.7302,9.3737,2.5828,2.236,2.1157,0.9937,1.9171,2.3442,2.3921,2.0741,1 
2.1563,11.3878,1.1975,0.9726,2.1113,1.4403,1.0757,2.3237,1.4293,3.031,1 
2.8923,11.4962,3.2114,1.854,1.9762,2.4807,2.5065,2.3522,2.9715,1.7946,1 
2.7022,8.4965,2.3512,2.2186,0.3876,2.7039,2.8143,1.9603,1.5033,2.3229,1 
0.6914,11.8784,1.5646,0.9614,0.9509,0.4596,2.2148,1.8077,1.5756,2.9986,1 
2.3087,10.3733,2.9606,0.7776,3.119,2.946,2.3104,2.4222,2.1798,3.5065,1 
-0.0162,9.5124,2.1702,2.9154,-0.0778,0.7222,2.8103,1.3687,4.7404,2.0505,1 
0.1618,9.6557,1.8801,1.3282,0.6701,1.8747,1.7064,1.2392,1.8763,2.2185,1 
0.6815,10.4379,2.685,2.7001,2.3737,0.9754,3.088,1.0737,0.7619,1.4749,1 
2.5628,9.3534,1.2573,1.4876,1.9763,1.8667,1.2871,1.3702,1.7545,2.3197,1 
2.1026,9.9369,1.7528,4.0139,1.2539,1.9753,2.6408,0.5942,1.9868,3.4807,1 
3.6539,11.5636,2.8386,0.4721,3.8284,1.6448,1.5166,2.3586,2.2785,2.5288,1 
0.4228,8.3222,2.4337,1.8276,0.4043,1.3259,1.9105,2.6726,2.551,1.8468,1 
2.709,9.7931,2.4088,1.2827,1.6064,1.8088,4.9127,4.451,0.6404,2.202,1 
1.0392,9.6151,1.4839,2.0743,2.4835,2.1528,-0.0626,2.1668,3.494,3.7989,1 
1.7449,10.8913,3.5763,2.5807,2.3783,1.7287,1.3555,3.11,4.0214,3.5851,1 
1.9704,11.809,2.4846,3.4049,2.7539,2.3102,1.54,1.9134,2.3205,4.3704,1 
1.1411,8.863,3.4209,1.2323,2.2266,2.1222,1.4593,2.1407,2.9706,0.5138,1 
2.5805,8.5159,2.4049,1.6458,1.5993,1.0607,1.7601,4.152,3.63,3.1675,1 
2.1134,12.1025,2.1085,1.1151,1.8638,2.6648,1.5749,1.8994,1.998,1.6704,1 
3.2188,9.1197,0.424,2.6192,1.5922,2.3689,0.4811,3.7007,3.109,2.4278,1 
1.188,11.0319,0.5763,2.3357,1.3725,2.1284,0.9574,2.4155,1.5678,2.5103,1 
1.5392,9.0596,1.6842,2.1562,2.0919,0.3035,1.3302,2.0735,2.7289,1.4215,1 
3.5434,10.0857,3.2589,2.127,2.8134,2.1575,3.3247,3.004,1.7941,1.4194,1 
1.0912,11.1221,3.3423,2.0977,1.3351,2.2472,1.4019,3.3197,1.2726,3.2793,1 
0.8259,9.5633,1.6568,-0.6477,3.1447,3.2599,3.4013,3.196,1.8569,1.1732,1 
3.8739,9.003,1.8886,1.5707,1.5469,3.5068,3.29,4.3465,-0.7136,3.1034,1 
3.0408,10.1245,2.2579,1.64,2.6576,2.1821,3.8874,1.2941,1.9624,1.7604,1 
3.8802,8.7037,1.4035,2.9301,1.125,2.9262,2.4773,2.677,1.0306,3.2678,1 
0.7823,9.4699,2.795,2.4561,2.2665,1.9485,1.8838,2.4506,2.209,3.1841,1 
2.8311,9.6934,0.4602,0.6268,1.2385,0.4561,1.9616,0.7628,3.3592,1.8326,1 
3.175,9.3848,1.7792,4.0444,0.2826,3.1723,0.9989,0.4865,3.807,2.9782,1 
2.4071,9.7953,3.7019,2.9164,1.6386,0.7625,0.9468,2.732,0.7063,2.0715,1 
2.2597,11.2205,1.5701,3.305,2.8932,-0.082,2.0225,0.9532,-0.2106,1.4905,1 
1.9511,10.1886,4.1859,3.7535,1.0479,2.9069,0.5203,0.9503,1.7728,2.1827,1 
2.647,10.1896,2.1984,1.962,2.6191,0.5206,0.8868,2.9857,3.108,2.475,1 
3.0782,10.5462,2.6966,0.2791,1.886,1.1014,1.2298,3.5829,1.1819,2.4742,1 
1.5722,11.4444,1.8762,3.7097,2.6144,4.7419,2.6728,1.3591,2.8502,-0.1834,1 
2.1444,9.2642,1.8747,3.5444,2.4778,0.4636,1.0063,1.9765,1.1527,2.2028,1 
1.5358,11.3115,1.3767,3.1695,2.7356,1.4813,1.4236,1.8261,2.3472,2.8698,1 
1.0216,9.1405,2.9827,1.498,1.502,3.321,2.6773,2.5817,1.49,2.3478,1 
1.6243,7.8481,2.2404,3.7162,2.0771,0.195,1.9615,0.7047,1.7515,1.3868,1 
0.9971,9.7182,2.0682,2.7342,1.6627,2.7986,1.7906,-0.7837,0.7781,2.3775,1 
3.9093,8.2509,3.215,1.8949,2.6514,0.9275,2.3647,-0.1077,2.7152,1.0426,1 
1.332,10.2772,1.5885,0.4134,2.0387,1.8779,1.3332,2.5822,1.596,1.6619,1 
2.4473,9.5596,2.7734,2.5837,1.3796,2.4094,1.8805,2.2378,0.8344,2.314,1 
1.8992,11.3819,1.1002,1.6821,2.7121,2.7568,2.1782,0.9889,2.411,1.9995,1 
2.5931,10.3395,1.8215,1.36,3.2727,0.8286,0.2189,1.8348,2.1705,1.7634,1 
1.8369,12.7206,2.9226,2.0588,1.0248,1.3453,1.4174,2.6233,3.701,2.8878,1 
2.6174,11.1977,0.6175,2.7236,2.7477,2.6506,3.0059,2.2457,1.9988,2.5822,1 
2.4042,9.8612,1.1656,1.8865,0.9881,1.9319,3.0527,2.6562,1.2641,2.7679,1 
2.1212,10.1174,2.002,1.8871,1.7803,2.7635,0.4177,2.7566,-0.2632,2.2758,1 
0.7169,8.8938,0.6008,2.5715,3.4827,1.287,0.151,1.4194,1.9592,1.6926,1 
3.6135,8.6882,1.9044,1.582,1.7793,0.9171,2.8414,3.5484,2.1132,2.9145,1 
2.7966,10.695,3.3971,2.2823,1.9139,3.1813,1.4905,0.7901,0.4453,1.0474,1 
1.8466,9.4803,1.8147,1.5557,1.1265,2.7335,0.2892,2.7181,1.4521,2.7135,1 
1.7312,10.4102,3.0173,3.1907,0.91,1.7301,2.4665,2.0091,1.3608,2.1944,1 
2.1127,9.9915,2.6798,2.9917,2.3259,1.8012,2.2845,3.3348,1.1076,1.9108,1 
3.0037,9.8686,1.7463,1.5033,3.831,2.5145,1.1529,3.1325,2.0535,2.5188,1 
0.5377,8.677,0.7121,1.6394,3.2461,0.623,3.2698,0.3106,2.9283,2.2095,1 
1.2334,10.532,1.0365,1.7929,1.9242,4.5984,0.9889,1.8391,1.8084,2.4104,1 
2.812,12.3897,1.8235,2.0487,1.7415,2.5123,3.9216,1.5632,-0.2155,4.375,1 
4.0198,10.7336,3.4771,1.3047,3.073,2.0035,1.3319,4.1999,1.3976,2.8684,1 
1.5548,9.0224,1.1391,1.4645,2.1943,0.8895,2.1463,2.7109,1.0189,0.3533,1 
1.3941,10.9768,1.036,1.6323,2.1211,0.8057,1.7079,2.2916,0.4526,3.1469,1 
1.0737,8.0449,4.5412,3.5502,0.8993,2.0202,2.6974,2.8455,1.8757,1.5525,1 
0.6004,10.8534,2.5762,1.6629,2.2294,1.838,1.6889,2.1211,1.7843,0.8142,1 
2.8028,10.8888,2.7909,1.2173,2.0082,2.4508,0.9303,2.9139,3.0317,1.0574,1 
1.3584,9.8307,2.0108,-0.1176,1.6755,1.6538,3.3596,0.6772,0.6476,2.3285,1 
1.5273,9.6165,1.5098,-0.048,1.4929,3.11,1.5575,1.9495,1.8977,2.4384,1 
2.107,12.0576,1.7533,1.9432,1.2168,0.661,2.9957,2.5659,2.4171,3.3739,1 
1.0378,9.4807,0.7905,2.4582,2.1591,2.2915,1.2966,3.5437,1.6434,1.3002,1 
4.1335,10.988,1.0275,0.9039,3.8393,2.0305,2.3058,2.383,2.3473,0.5067,1 
2.7207,9.8028,2.4787,0.6978,2.0055,0.3428,2.5163,0.7331,3.7406,1.1831,1 
3.3302,9.0224,2.921,1.6335,2.9089,2.2477,1.0851,1.9813,1.365,2.4437,1 
1.3385,10.021,0.743,1.8414,-0.4818,3.8172,2.3139,2.1041,1.1469,2.0725,1 
3.5653,9.4188,3.2813,4.4847,0.408,2.5997,3.12,1.058,1.9505,1.5366,1 
3.0205,10.4719,1.3947,1.1078,1.6828,1.5977,1.5779,1.9792,1.0705,2.0255,1 
0.6405,10.0876,2.0199,2.0604,3.4904,0.8017,2.5132,2.0825,2.1847,1.5778,1 
1.4072,9.2053,0.5857,3.104,1.1431,0.4426,3.2763,1.5041,3.1267,1.402,1 
2.7579,10.7158,2.4497,2.1851,1.5965,1.6651,1.8196,2.9404,2.956,1.6607,1 
3.8192,8.0944,1.4539,1.2001,1.8406,1.4124,2.4096,2.6578,2.2405,1.1936,1 
2.1675,10.2912,1.3465,0.3598,3.5531,4.2994,1.2124,1.0284,1.9444,2.1552,1 
1.7258,10.5441,2.645,0.6238,3.553,2.4587,2.0754,1.7397,1.9278,2.3003,1 
2.3045,10.8089,2.9361,1.2274,-0.3835,2.0009,2.1168,1.1791,1.4882,2.9462,1 
3.0059,8.7465,1.5329,2.5782,1.0596,3.4357,3.1917,0.4757,1.6055,2.4536,1 
3.6556,9.8152,3.1347,2.9326,3.2552,-0.1456,1.8574,3.4506,3.4706,2.178,1 
2.9913,9.3541,1.473,0.3647,2.2116,2.4324,2.1752,1.7121,2.605,2.4638,1 
3.616,10.3826,2.126,4.0277,3.3714,2.7107,2.4456,1.252,0.9896,2.1483,1 
1.0364,9.5629,0.825,2.4291,2.1394,2.3663,-0.9145,0.9152,1.8011,2.4224,1 
2.5995,10.3281,1.9739,1.7583,-0.2132,1.6752,1.3403,1.175,1.7642,3.3944,1 
0.8,8.5928,2.5269,1.8453,1.4377,1.0208,1.9399,3.4734,2.0167,1.8875,1 
0.7397,9.7662,2.5323,2.0816,1.9813,3.3184,3.0935,2.6131,2.0554,1.0783,1 
2.8374,9.7046,2.2384,-0.0366,2.1105,1.5405,0.7989,1.3239,2.8808,1.6074,1 
0.9421,11.3465,2.6738,1.2297,1.3815,3.1281,2.3337,1.0274,1.2344,2.1941,1 
3.9503,9.8485,3.1193,3.2455,2.147,1.325,1.3436,3.4437,3.0564,2.26,1 
2.0553,9.2666,0.9894,2.6042,3.0066,1.605,1.0116,1.8098,1.8775,2.631,1 
2.4003,8.3284,2.223,2.3181,3.2922,3.642,1.6119,3.5084,1.8353,3.4795,1 
1.4493,11.164,1.1191,2.0745,2.9375,1.7411,1.0711,3.2437,-0.6855,1.5944,1 
2.8125,10.0236,0.8158,1.5783,2.0042,3.3948,2.253,1.0995,1.0967,3.517,1 
3.6546,10.1571,1.1412,2.7595,3.5981,1.0872,3.8407,0.9197,-0.8395,2.5669,1 
2.5712,11.5323,3.8546,2.93,4.0218,2.615,2.1698,1.8779,1.7975,3.0167,1 
0.8256,10.4404,0.9827,2.3893,1.7185,1.513,0.7615,2.8923,1.032,0.7601,1 
1.9859,9.9958,1.3052,1.314,0.5075,1.7483,1.9629,1.9047,0.4729,1.9118,1 
1.5199,9.5709,3.0115,2.5586,0.5838,2.6891,1.9844,1.4003,2.4584,3.0335,1 
2.7004,8.9604,2.5685,1.7558,1.5941,2.7954,1.6359,2.7204,1.6623,2.5794,1 
1.7562,8.4566,1.9685,3.1897,2.3018,2.2727,1.0766,1.0403,-0.121,2.5766,1 
1.4728,10.1386,0.4465,2.5408,0.6118,2.2219,1.0628,2.5967,1.781,1.1852,1 
1.7202,9.6974,1.7636,2.5769,2.3014,2.3171,3.9801,2.9655,0.9587,3.4226,1 
1.1617,12.2184,2.0029,3.1293,2.1788,3.0978,2.302,2.6402,-0.1795,0.5627,1 
0.9289,12.9272,0.1931,1.1688,1.0045,0.6993,1.7045,0.807,2.5426,3.5541,1 
2.3868,9.4644,1.4484,1.617,0.9644,0.6499,2.9105,1.8726,2.0243,1.4927,1 
2.3851,8.9591,0.1497,2.7941,2.4855,1.4977,1.7359,1.7031,1.1822,0.5637,1 
1.3129,10.8068,2.3694,1.7568,1.4887,0.9508,2.8929,1.9395,2.1044,1.7514,1 
2.4768,10.2942,2.0817,3.0937,0.2098,0.2469,1.7005,2.0839,2.829,0.9022,1 
1.3027,9.6082,1.8066,2.6518,2.6615,2.3062,2.6815,1.056,1.8109,1.0055,1 
1.0438,10.802,0.5397,2.9262,2.8038,0.7622,1.4246,2.9563,3.6825,1.8172,1 
3.3569,9.5024,1.8307,2.9845,2.5683,1.8923,1.8,1.8054,1.7614,1.8052,1 
2.6322,10.4772,1.8061,2.5537,1.7358,1.5738,1.8088,0.0989,3.6599,2.9318,1 
2.3698,9.4046,2.9649,0.2848,2.5107,2.0638,1.8953,3.3562,1.5709,1.3018,1 
1.9025,9.7534,2.9221,2.2461,0.8,1.4926,3.3472,0.9155,2.3881,0.999,1 
1.6861,10.3411,2.2098,1.4034,0.4305,0.6857,1.4881,2.7728,1.7216,1.5372,1 
4.0729,10.3297,1.6531,2.7138,1.6445,1.0477,1.1498,2.4106,2.2672,0.2838,1 
1.818,10.5232,2.4373,2.5012,1.4969,2.7416,0.5364,0.948,0.6137,1.7238,1 
2.4551,8.7113,0.8509,2.2573,2.4321,2.6164,2.1855,1.4684,1.1185,0.4652,1 
2.6524,9.6784,2.5268,-0.4154,1.3345,1.7419,1.4339,2.0327,2.096,1.86,1 
1.9157,9.042,2.1207,1.9292,1.8162,1.1762,1.5076,2.2456,1.9105,3.73,1 
1.047,10.1212,1.6505,0.4169,2.8356,1.8924,4.2009,1.3293,2.529,1.6439,1 
3.7695,10.3073,2.6995,3.4667,2.2648,2.4565,1.9792,2.728,1.006,1.9618,1 
3.1399,9.3506,2.1496,1.1632,1.198,4.1444,1.9294,1.5201,1.4479,1.5013,1 
1.7808,10.3804,2.837,1.8547,2.6881,3.1557,1.1526,2.894,1.0353,-1.1989,1 
2.9668,9.6548,3.3853,4.7625,3.0743,1.8258,2.8414,3.1849,3.8424,4.8823,1 
3.1382,9.9815,2.3642,2.2089,3.0135,2.0188,2.6343,2.9606,0.6648,2.4021,1 
2.4825,8.5826,2.2807,1.2628,2.5661,0.7291,0.7518,2.3573,2.8399,2.0155,1 
1.895,9.689,1.7877,2.0459,2.7605,2.6572,0.4951,2.9769,0.8149,2.7368,1 
2.7559,10.8441,0.4862,2.1567,4.2564,2.8565,1.8352,0.6852,3.2725,1.6203,1 
1.2259,8.7793,1.1795,1.3508,2.8457,3.1739,1.0192,1.8815,1.8219,1.644,1 
1.6894,9.5667,2.5228,1.0337,2.5003,2.2715,3.2132,2.2611,2.4836,1.4079,1 
1.3182,8.568,2.3884,1.6962,2.0589,3.4594,0.988,2.1233,2.9336,1.6372,1 
1.3781,10.7396,-1.4066,2.4048,3.562,0.3175,1.9347,1.2913,3.099,3.9165,1 
0.9788,10.22,1.8523,3.4518,0.9487,1.925,1.5241,2.5358,0.8928,1.3699,1 
3.13,10.5756,0.8842,0.1647,1.8167,1.8955,3.4049,0.8307,2.1277,1.0414,1 
0.4522,10.6276,1.1772,2.1658,1.6237,2.256,1.859,2.4218,1.7434,1.7884,1 
1.9004,11.9426,1.1761,1.837,1.9947,0.579,0.934,3.6966,3.3837,3.3542,1 
2.3399,10.2655,1.6619,2.9092,2.8654,2.0539,1.4804,1.1158,2.1813,3.443,1 
1.3544,9.6433,1.7272,2.534,2.7336,1.4875,0.4744,0.5353,2.4651,2.3827,1 
1.5337,10.5703,0.2407,2.6557,1.7253,3.1502,1.6788,2.0204,1.4223,3.5055,1 
2.002,10.0394,1.9098,3.2325,1.999,2.2392,0.6937,1.1334,4.2671,3.7508,1 
2.1225,11.0468,2.5003,3.8246,1.7667,1.1292,0.598,2.2693,3.8778,2.3471,1 
0.6715,8.7908,1.8943,1.6201,1.8899,2.2639,2.8066,2.8702,2.0455,2.566,1 
2.2128,10.1335,1.0148,3.1861,0.6402,0.7734,3.5807,2.8217,2.5064,1.0867,1 
3.1792,10.2128,0.5355,0.5609,1.3718,1.4966,1.7265,2.1405,2.1277,2.4135,1 
0.0458,9.6181,1.85,0.931,2.9475,1.4292,0.0858,3.457,2.3363,2.913,1 
-0.652,11.4323,1.7761,2.0954,2.0901,1.6623,1.0223,2.7518,1.4928,3.5235,1 
1.9819,11.0729,0.9204,1.5371,3.2847,2.2465,3.0124,3.0116,1.7307,2.3611,1 
2.7672,9.0844,1.3029,2.0304,0.9753,-0.1893,1.7124,0.8852,2.4743,3.3873,1 
1.6743,11.2595,2.5153,2.6873,2.8853,1.3867,3.6976,2.8841,1.1933,1.8087,1 
2.3163,9.8969,2.8382,2.2651,1.6755,1.4421,1.4084,2.4033,3.0597,0.9289,1 
1.8998,10.9371,3.437,2.4952,2.2607,2.3013,1.7877,2.5347,1.8437,0.3493,1 
1.8162,10.1618,0.5208,1.9765,2.593,3.4377,2.5947,1.6654,1.5958,1.9247,1 
1.7571,10.3711,1.7731,2.6942,1.7007,2.3243,1.6263,1.7759,1.4299,1.7498,1 
2.655,11.7281,3.5914,1.4406,3.3159,1.0381,1.2447,2.106,2.5392,3.4141,1 
2.2848,9.6663,2.2139,1.9093,0.2944,1.443,3.08,2.3414,0.6479,1.5193,1 
1.7463,9.1061,1.4095,0.6453,1.4233,2.821,1.845,2.2413,1.9858,2.151,1 
2.6529,8.5769,3.1347,3.1979,1.403,0.963,2.146,1.3618,1.1626,0.6649,1 
-0.2286,10.2199,1.6457,1.8021,0.3125,1.5743,0.3873,2.806,2.734,1.0144,1 
2.8892,8.5592,1.2789,0.896,2.3151,2.8243,1.3002,1.039,1.174,2.1292,1 
0.0633,9.0898,3.3793,3.039,0.56,0.924,1.3578,1.9901,1.7667,1.4713,1 
1.0307,10.635,2.9775,2.5208,2.8444,1.6962,4.3057,2.8069,1.623,2.0742,1 
2.8544,9.0709,2.6147,-0.5295,2.0889,3.847,3.05,3.4242,1.5537,1.229,1 
2.874,8.648,1.5286,2.1323,2.8229,2.284,1.8436,1.2486,1.9618,3.14,1 
1.5427,11.1711,2.2237,3.3392,1.2079,2.0475,-0.0407,1.7624,3.2487,1.6363,1 
1.1346,8.2822,1.5087,1.3033,-0.2636,1.7885,2.4473,-0.3191,1.9023,4.0183,1 
2.2097,10.3042,2.3806,2.6834,-0.3236,1.5149,2.2525,2.2789,2.2801,2.1239,1 
0.739,9.4184,0.9261,2.0478,3.0867,2.8564,2.1609,2.0818,2.463,-0.1686,1 
1.9951,7.6979,1.4346,3.2875,2.0619,1.6587,1.4179,1.4309,2.7856,2.322,1 
2.8646,10.9688,2.1706,0.8941,2.0615,3.1332,2.5692,2.5641,2.245,3.3931,1 
2.7757,10.0723,3.4266,0.5047,1.6431,0.6006,0.6916,0.5644,1.9789,1.7279,1 
2.5383,9.1533,0.73,1.4579,1.7267,2.0914,3.4153,1.2899,2.5373,0.1604,1 
1.91,10.4949,3.2099,2.347,1.5105,3.1851,1.1046,1.2343,1.9985,1.8965,1 
0.9661,9.7496,1.6025,2.3483,2.0232,0.7518,2.6711,2.568,3.124,3.8599,1 
3.5121,8.5714,0.3873,3.66,4.0947,1.2391,1.0725,1.4937,1.8849,1.0193,1 
0.6961,9.1795,0.6784,1.25,1.819,2.1551,1.1942,1.2619,1.9924,2.3314,1 
2.0738,10.082,1.9149,2.3499,2.5341,2.9226,2.3996,2.1973,0.8185,0.763,1 
2.28,8.5557,0.0376,0.6101,2.0416,2.7317,1.1683,2.2379,2.2325,2.5393,1 
2.8077,11.3642,1.4275,1.1508,1.067,0.8295,1.4183,1.1374,2.9049,3.6996,1 
1.9608,12.3242,2.795,1.1571,1.6485,3.8738,1.0862,2.5129,3.208,2.5372,1 
0.6318,9.6667,2.8629,2.6871,2.5478,1.4606,2.2575,2.6728,1.8002,1.4066,1 
1.9078,11.3675,1.4904,1.3869,2.1164,2.5292,1.5696,1.2576,2.1321,2.0386,1 
3.2578,11.7218,2.4547,2.2145,2.8194,1.6558,1.7435,1.425,1.6054,3.1401,1 
2.5437,11.2,1.8095,0.7869,-0.62,2.7208,2.1866,0.9174,2.2678,0.9329,1 
1.828,10.2477,1.9661,3.2752,2.1277,0.1364,3.613,2.7522,0.5428,2.5002,1 
4.0363,9.3541,2.4788,2.843,0.3272,0.1861,2.6814,2.0071,2.0418,0.4809,1 
3.7958,9.7263,3.152,1.3939,2.5215,1.4686,2.1609,1.8311,1.1483,2.6022,1 
2.9239,11.3448,0.7496,-0.1571,1.3521,1.4892,2.1503,0.635,1.8494,1.619,1 
3.1379,9.7427,4.1465,1.1844,1.4456,1.9306,1.2897,1.4057,1.0925,4.5036,1 
1.2858,8.6547,1.0118,2.2939,3.0849,2.1268,2.6565,1.8293,4.2549,1.9206,1 
2.6269,11.6297,2.0829,3.121,1.7456,1.9754,1.0226,0.6319,1.8082,0.6007,1 
2.6842,10.512,-0.3924,3.0634,1.1659,2.0883,1.7467,2.615,0.6731,2.9762,1 
3.49,9.2101,2.8505,3.5658,1.9994,2.7071,2.3591,3.1942,2.9044,1.3317,1 
3.2078,10.7335,1.9486,0.9975,1.2931,2.617,2.5644,2.9947,2.0986,1.3772,1 
1.1119,10.6592,1.9604,2.7726,-0.4113,0.9819,2.3859,1.6684,2.0005,1.384,1 
0.9672,11.4831,2.7779,2.1859,1.4438,1.3162,0.6623,3.0334,2.3339,2.9678,1 
2.1524,10.0462,1.5614,1.9073,2.6668,2.9273,1.8024,3.6169,1.7188,2.5038,1 
2.3498,9.4836,1.8796,0.2264,0.8756,1.9883,0.9763,1.7863,1.7956,-0.3272,1 
0.976,9.9674,0.4247,2.7264,2.8204,1.9265,1.5362,2.9866,2.8867,2.2053,1 
2.2523,9.0336,1.485,3.2237,1.5177,2.2928,2.6624,1.83,3.3907,2.0253,1 
2.7831,8.2263,1.7485,1.673,2.3004,2.8509,3.7199,0.1012,0.5052,2.2688,1 
1.4277,10.4528,2.2534,2.4464,1.3469,1.7105,3.3123,2.6103,3.0625,3.3707,1 
1.6388,9.8713,0.8184,2.1859,2.4843,0.47,2.8575,1.0843,1.7416,0.0482,1 
1.9016,8.9289,3.2958,1.9059,2.833,2.8515,1.1867,1.5021,2.4378,0.4018,1 
2.6236,9.0039,1.5328,1.3563,2.5395,1.8441,2.7661,1.2331,2.318,-0.4045,1 
1.6063,9.6027,1.636,2.4018,2.6724,3.2353,2.0408,3.5558,1.7898,4.2588,1 
2.6806,7.6533,1.8293,1.0691,2.0019,1.9808,2.5659,2.3857,2.3184,2.5917,1 
2.1831,9.5413,1.6011,0.381,-1.1207,0.9362,3.5132,2.4684,0.5259,3.1166,1 
2.3823,9.582,1.9876,0.4586,2.2577,4.0938,2.8828,0.4645,1.3994,1.9019,1 
2.6904,8.5662,2.1075,0.626,1.1309,2.1034,1.0066,1.525,2.4318,2.2587,1 
1.5664,10.0499,1.8046,2.4239,2.8009,1.6145,3.2317,1.5704,0.7778,1.4127,1 
3.2011,11.1676,0.1937,2.679,2.6609,0.1039,2.8694,2.2312,1.7481,1.5168,1 
3.6859,10.6742,2.7256,3.5532,1.4179,2.606,1.4271,1.4755,2.6436,-0.0086,1 
2.0681,9.6837,1.5859,2.7675,1.5943,1.6415,2.493,0.8383,1.4623,1.5374,1 
1.5663,9.2506,1.3981,1.4145,2.2287,2.4011,1.0931,1.2998,0.799,2.7647,1 
-0.4921,10.1787,1.6879,2.5422,1.5837,1.1407,1.509,2.6056,2.0186,1.751,1 
2.9664,10.32,2.7093,2.8473,1.9875,2.7167,0.8764,1.8892,2.479,3.9627,1 
2.512,12.3877,3.5317,1.4505,0.8206,0.7385,2.1737,0.7388,2.6378,2.3132,1 
0.0278,9.4354,0.5631,1.846,0.4522,1.7292,0.7003,3.3043,1.7719,4.2502,1 
