Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Class
1.3415,10.0484,3.7936,2.3877,2.2326,2.1575,2.3535,1.0536,2.8635,1.6241,1 
1.1314,9.5065,1.852,2.0485,1.6763,-0.7875,4.0229,1.3825,0.6401,-0.4148,1 
2.3446,9.3999,1.5195,1.7021,1.1789,1.4485,1.3085,1.7574,3.2027,1.4817,1 
1.6084,9.9774,1.319,1.5722,2.6337,1.5562,2.8594,2.1081,0.3638,1.9954,1 
2.5492,11.6695,1.7078,1.1659,2.5777,0.8775,2.8256,3.025,0.8276,1.736,1 
1.9393,9.4832,2.1475,0.5534,3.5456,2.1286,1.4054,3.2463,1.9841,0.7786,1 
0.5892,8.0042,3.6152,3.2862,2.8307,2.4202,2.1277,3.9211,2.3997,2.1055,1 
2.2131,11.4287,1.4352,3.4925,1.8054,3.9648,0.9583,1.7263,2.7637,3.9913,1 
3.1312,10.6775,0.7271,1.8312,1.5399,3.2483,3.3737,3.919,1.7649,2.6496,1 
0.9212,10.2557,0.4283,2.5413,0.5881,4.1356,-0.2811,1.9384,2.4616,1.9501,1 
0.8774,10.2215,1.0738,3.0183,2.8421,1.6489,1.4405,1.1144,1.6788,2.2741,1 
0.6529,9.1697,1.61,1.3146,1.1878,2.336,3.7033,3.6388,2.5567,1.9397,1 
2.9058,10.4693,2.9329,2.2316,2.5295,-0.463,4.3603,2.3652,1.5695,1.2114,1 
2.8044,10.089,0.1899,0.4732,1.6826,2.5534,0.4938,1.2226,1.0575,2.3878,1 
1.508,9.9253,3.222,3.0922,3.3001,2.2467,1.3852,0.8317,3.2281,0.7357,1 
4.041,9.9586,0.0976,1.5463,0.3403,1.4294,2.0402,0.7543,3.6665,1.3661,1 
1.8755,9.24,3.004,1.2144,0.1476,2.9186,3.1466,2.3439,2.6752,1.4356,1 
1.3919,9.9461,0.7926,1.1625,1.9405,0.7527,1.8879,2.5165,0.907,0.3129,1 
3.2127,10.2317,1.4497,1.1954,1.8082,1.7449,1.8477,2.5102,2.4679,3.2324,1 
2.3982,11.0581,0.5366,2.015,2.1032,0.4323,1.4384,2.5468,2.142,1.2045,1 
2.3648,11.2295,1.3167,3.7748,1.5706,1.0761,3.4358,2.4023,2.3955,1.1474,1 
1.086,11.0472,1.8579,0.766,1.7408,3.3886,2.6042,0.2567,1.9705,2.1524,1 
0.9246,9.0916,1.0199,0.0117,0.6871,2.7485,2.6778,2.4397,2.3942,0.9055,1 
2.0787,10.2692,2.4215,2.6119,2.2839,3.9176,3.2496,1.3227,0.9267,2.821,1 
2.4767,12.3814,1.4919,2.4823,3.079,3.4619,2.6895,1.6802,3.2231,2.8776,1 
2.9996,10.2187,2.0658,1.231,1.8647,2.5479,3.2162,2.7005,0.9984,2.4879,1 
2.627,11.4514,2.5324,1.4706,3.759,2.4584,-0.5893,1.5631,2.8729,2.1044,1 
2.0988,10.4722,0.7517,3.1983,1.0588,1.1851,3.3276,3.832,0.6679,4.82,1 
1.2842,10.7118,3.0443,2.5301,0.9351,2.0175,3.4188,1.1318,3.6886,3.0989,1 
2.7515,8.4085,1.9972,2.3125,1.8321,3.2013,1.5504,2.2988,2.9395,2.1663,1 
3.3645,10.0881,1.4401,1.2368,2.8993,2.2953,2.187,1.8048,2.1312,1.5134,1 
2.2633,10.325,1.7353,1.7847,-0.0081,2.4498,2.968,1.7,0.8943,2.347,1 
1.9163,8.7216,1.9977,0.5802,2.1126,0.997,2.6606,1.2972,3.3961,3.539,1 
1.6337,9.4163,-0.0421,3.6093,1.0501,2.7068,1.9812,2.7258,2.6442,3.1548,1 
2.467,9.0252,1.3902,1.8151,3.6523,1.0734,3.2175,0.4346,3.432,1.4515,1 
2.3659,9.1448,1.6576,0.2636,2.4304,1.4969,3.4447,0.5954,0.5577,-0.2378,1 
2.8525,9.2316,2.1433,2.9334,3.1924,1.4379,1.1604,3.6714,0.984,2.2999,1 
3.1048,11.3498,1.4628,1.8364,1.584,0.555,2.5191,1.8142,3.4816,1.9273,1 
1.8745,11.7585,1.4185,2.0685,0.6221,1.9777,1.0995,2.4928,1.989,2.0706,1 
3.1799,8.3809,1.909,0.7265,-0.0394,1.7663,0.3581,2.4429,1.4656,2.8806,1 
1.4017,8.076,2.632,1.4142,1.9913,2.6488,2.6202,1.9708,1.1611,2.3744,1 
0.2868,10.2944,0.2842,2.6029,1.27,1.6456,2.12,0.8045,1.2644,1.0429,1 
1.4257,9.3524,0.6514,0.9012,2.1887,1.0876,3.1563,2.9853,2.5403,2.339,1 
1.7784,8.3894,0.2358,2.3409,1.2907,2.5935,2.6729,1.6539,3.8317,1.3504,1 
2.4548,9.9835,0.0602,4.3869,1.001,0.4552,1.7965,2.1857,1.2305,1.0687,1 
-0.1379,10.215,2.2298,2.5366,2.3381,2.2289,1.2591,3.0999,3.2668,4.2273,1 
4.2046,11.3085,2.4039,0.8021,0.2399,2.7941,1.9534,1.608,1.6809,2.022,1 
5.8509,9.9737,2.9206,3.3523,1.3131,3.1622,1.9367,3.1036,1.4466,1.0532,1 
2.178,9.2305,1.4291,0.9439,1.4217,2.0613,0.4529,1.6429,2.0161,1.0184,1 
2.6634,11.9725,2.2023,2.1995,1.6217,0.9196,3.0756,2.6395,2.261,1.7245,1 
1.4926,9.8095,1.4962,2.6134,2.5239,1.787,0.5475,3.4642,2.6147,1.864,1 
0.2627,10.9407,1.8119,1.9593,0.6445,0.6878,2.5721,2.5758,3.2192,2.0594,1 
-0.2221,10.265,2.9724,1.855,2.2,1.1773,1.752,0.2186,2.5251,3.8952,1 
2.6597,11.0438,1.838,1.8274,3.5963,1.7351,1.6707,2.5181,0.373,3.032,1 
2.1892,10.3665,3.46,2.4003,3.9322,1.1347,2.9316,0.327,2.4263,2.1908,1 
3.8695,11.7785,0.5439,2.721,1.8384,2.0644,2.5109,2.3703,2.2914,2.4799,1 
3.3429,9.7951,1.2991,2.3471,3.833,3.4142,1.735,1.4609,2.952,0.5105,1 
2.5757,11.7233,3.7642,0.5546,1.0553,2.3783,1.1903,1.2032,3.6142,1.2661,1 
-0.181,9.2543,1.7184,2.8771,2.1489,2.3957,2.7443,3.567,1.3638,2.6676,1 
2.8435,10.3201,0.6982,3.5077,2.1283,3.0292,1.1238,1.0169,1.9277,0.8846,1 
2.8307,10.2213,0.8237,1.0144,2.452,2.1337,1.4716,1.44,1.0566,1.4446,1 
3.2822,10.9058,2.1726,2.9821,2.1645,0.8075,0.9592,1.1723,0.761,2.7225,1 
0.6237,11.6669,2.6934,3.4516,1.6811,0.4445,2.5271,2.5778,3.3079,2.9618,1 
1.3841,10.3863,1.6261,2.6729,2.8525,1.8329,3.2263,3.2415,1.2356,-0.4264,1 
1.2964,8.6535,1.8242,1.5302,1.537,0.3749,2.377,1.9873,2.2123,1.4043,1 
0.9475,9.9271,2.3804,2.5156,3.199,1.9988,1.198,1.7133,1.9748,0.5231,1 
1.8405,9.9374,1.9429,0.8278,1.5412,2.366,0.8226,1.5344,0.7907,0.6408,1 
1.9015,10.4262,2.3293,2.5953,2.5214,2.3172,0.8116,3.1471,1.7976,2.2529,1 
2.0484,10.1506,2.9753,1.9073,1.5563,1.7538,2.1605,2.4059,1.9296,3.1442,1 
0.1875,9.5408,1.5327,2.1959,1.7957,1.8529,1.3299,1.8357,1.1658,0.8635,1 
1.6784,9.6527,0.8235,1.8213,2.3468,1.1143,3.5721,1.1951,1.9461,0.871,1 
1.9179,9.2776,1.4895,2.3631,1.0564,2.0921,1.0408,2.9274,2.006,2.6272,1 
1.0674,9.6158,1.2893,4.1772,-0.0059,0.0823,2.545,1.7799,3.4936,1.7246,1 
2.682,10.6569,2.5341,1.76,2.1398,3.1138,1.8227,1.7005,1.9518,1.5826,1 
1.8813,10.6751,1.6195,2.1522,0.7353,4.7628,2.536,1.3113,3.295,2.932,1 
1.3851,11.8959,2.1399,1.406,2.2288,1.4291,1.3108,0.7097,0.0034,1.4815,1 
2.0049,10.2866,3.1114,3.5145,3.2129,1.3272,1.0045,0.4404,2.0427,1.7504,1 
1.3272,8.3595,-0.1412,3.0889,3.2855,1.2337,2.1844,2.1492,2.4267,0.1019,1 
0.6394,9.1551,1.2231,0.8687,1.1395,3.197,0.3023,2.9252,0.1238,2.3366,1 
3.0245,9.3983,1.9245,1.7028,2.6117,1.4184,1.5512,0.77,1.028,2.1981,1 
1.3883,10.4959,1.5777,2.7197,2.2175,0.8592,2.5991,0.1886,2.1515,1.2359,1 
2.5737,9.8079,3.1924,4.0709,3.0625,0.8814,1.5,1.4485,2.0904,2.9982,1 
1.2607,9.8602,3.5961,1.3003,2.3205,2.6605,-0.0598,1.7936,2.0015,2.1249,1 
2.7041,9.2923,2.3622,3.753,3.0788,2.0068,2.9284,2.1971,1.3246,2.0947,1 
3.3264,11.3024,2.0088,1.239,3.1495,2.151,1.2496,1.6439,1.3389,0.9287,1 
2.4315,10.6457,1.6412,2.3408,1.7228,0.6854,2.0624,1.7338,1.9366,0.2154,1 
1.5585,10.4834,1.6555,1.6984,1.2668,2.9527,1.6498,0.7931,1.0281,2.0464,1 
0.3412,10.3708,1.9899,1.8386,1.0349,1.0605,2.6806,3.1305,0.9954,2.6305,1 
0.527,10.4929,2.1457,0.3343,2.3811,0.4529,3.4771,1.9121,-0.2437,2.2216,1 
3.5101,9.801,3.5023,0.2116,2.0919,1.8654,1.4096,1.4676,2.3583,1.9106,1 
0.1565,9.2263,2.1264,2.3626,2.8479,2.62,3.0905,3.049,2.3485,2.2889,1 
1.8665,9.5104,0.0555,1.5591,2.3647,3.5256,2.2185,3.4987,2.7972,1.3412,1 
3.2285,11.2611,0.9241,2.5775,1.075,2.3333,3.2298,-0.0751,2.7992,3.3176,1 
1.0404,10.0727,3.0323,1.5097,2.8851,2.2161,1.4368,2.3668,2.7104,0.8239,1 
1.3979,9.5761,1.1364,1.8664,1.3694,3.8807,0.6334,0.5995,3.1149,1.6874,1 
2.3888,8.8709,1.7257,4.0303,3.3537,2.5137,2.1833,1.1987,1.5241,0.9837,1 
2.219,9.7113,1.6144,1.0334,0.6665,2.0246,1.5593,1.4893,-0.0304,1.2007,1 
2.7664,10.0304,0.3822,1.6638,0.6665,2.4346,2.8174,1.3591,3.017,2.7148,1 
2.6169,11.1021,2.8784,0.8926,1.9688,1.3908,3.5605,2.0438,1.1501,1.9915,1 
0.7822,9.6185,1.2713,2.0583,0.0164,2.5576,3.593,2.1947,2.4341,2.7727,1 
1.7177,11.0893,0.7371,1.331,1.161,4.9044,2.0911,2.2647,0.6276,1.7215,1 
2.2711,10.7853,1.9065,3.2846,1.9925,1.6234,2.4718,2.1576,1.9514,3.6525,1 
1.8176,10.5489,1.1448,1.7287,3.8951,2.0947,2.7695,2.7441,1.0513,0.6969,1 
-0.0207,10.1723,1.4207,1.3118,2.0808,0.7198,2.4914,2.3386,2.5963,2.8295,1 
0.5462,10.3436,0.9125,0.803,0.9046,1.1976,2.4099,1.5705,2.193,0.4652,1 
0.7092,10.232,2.9251,3.8731,1.2377,2.2263,0.8273,0.8307,1.1771,2.0126,1 
1.4065,8.8446,1.1426,1.7513,2.2555,1.8699,2.3867,1.4821,3.8551,3.3948,1 
2.2553,10.9526,3.0981,2.8285,1.4219,2.3377,2.1932,2.1295,2.3963,0.6355,1 
0.3065,10.2557,0.5605,2.1154,3.035,3.0847,3.3467,1.6268,1.0125,0.8905,1 
3.0681,9.3722,2.2707,1.4884,1.4864,4.4045,1.4257,2.3343,0.5968,2.4405,1 
1.2755,9.468,0.9972,4.729,0.7876,0.5249,2.7985,3.7136,1.2028,1.6116,1 
1.5523,10.3389,0.606,0.8339,0.721,-0.6489,1.5942,3.5073,2.2962,2.6604,1 
3.3747,10.1412,-0.3087,2.2091,1.4967,2.4116,2.758,2.6154,2.5654,1.5904,1 
2.6174,11.9083,0.8716,0.68,1.1878,2.2619,3.0731,3.4655,1.0238,1.0246,1 
2.0942,11.9123,3.8103,3.8419,2.7471,1.7812,2.2053,3.6674,3.0351,0.8612,1 
1.945,11.0396,3.2701,3.3202,2.4488,1.0454,0.711,2.6244,2.2895,1.7267,1 
0.9556,11.5982,1.6199,4.75,3.4337,1.6119,2.3653,3.3001,0.7619,3.7901,1 
2.4318,10.8908,2.6912,2.9583,3.132,2.0272,2.1292,0.5492,1.0289,2.2741,1 
1.3985,8.986,1.2257,1.8369,-0.3848,1.5499,2.0064,1.9838,1.6658,0.8945,1 
0.1472,11.1014,3.0984,2.9876,3.4317,1.5459,2.0413,3.3997,3.2514,0.9202,1 
1.8797,10.1293,4.203,3.2069,1.1146,2.231,1.0501,2.5939,2.1926,1.7868,1 
1.8468,11.1438,2.1734,1.9448,2.2254,2.8604,1.4573,0.467,1.1283,1.6039,1 
3.6902,10.3187,2.011,1.79,3.0361,1.5542,1.9571,0.4676,3.8519,3.0966,1 
1.9353,8.5453,0.8179,2.4772,2.5216,4.2918,1.4027,0.3701,1.0997,2.2885,1 
1.6415,11.3293,1.3193,2.6206,0.7354,0.9254,1.92,4.3315,1.9031,1.3631,1 
1.9066,10.3062,1.8949,3.3172,2.4986,3.4979,3.0727,0.0424,1.9902,1.9198,1 
3.3537,10.2603,3.4582,2.3381,1.5915,2.6217,3.5369,2.6413,3.7622,2.3578,1 
2.2215,12.2256,2.8341,2.9012,4.3139,2.4898,0.962,1.2809,0.542,1.4479,1 
1.1383,10.3176,2.0098,1.3442,3.1084,1.4924,1.5849,1.2777,1.9817,0.786,1 
2.5786,8.4721,2.9006,0.825,2.4733,0.7487,1.4534,1.3283,1.9053,2.2661,1 
0.6092,8.2476,2.4977,1.1074,2.5752,1.1056,2.231,2.028,1.4124,2.8305,1 
1.5992,11.2801,3.0486,1.7432,2.2039,2.5645,0.171,1.1471,2.6039,2.4519,1 
2.1066,9.7821,2.8673,2.0545,2.3649,2.0761,1.5313,0.5061,-0.1542,1.6664,1 
2.6512,10.377,1.5748,0.9586,1.1098,2.6985,0.1744,0.9967,1.831,1.8888,1 
1.2918,9.5553,1.7221,3.6537,1.2201,1.716,2.175,1.7419,2.4941,-0.0502,1 
1.1073,10.407,2.272,1.3909,0.0634,2.6534,2.4507,0.7783,2.6749,0.5548,1 
1.8025,8.9835,2.3672,0.694,1.9879,2.3308,1.5751,1.2083,3.1854,3.0159,1 
2.7201,9.7175,1.1816,0.8494,2.2118,2.6306,1.2087,3.8719,1.1233,3.6929,1 
0.8911,10.2001,1.2865,2.8914,1.0324,1.5994,1.6213,1.5826,0.9233,1.924,1 
2.9668,10.4004,0.2279,2.6755,3.2278,2.4516,2.1363,3.1632,2.3264,-0.2021,1 
0.9475,9.5676,1.714,2.5358,2.6832,2.4748,2.7927,1.8793,1.7702,1.0729,1 
1.9135,7.2429,2.3595,3.164,2.2242,1.9389,2.5798,2.0782,1.6783,2.5871,1 
3.0859,10.7422,0.3864,1.4391,-0.6127,3.0647,3.0265,2.4366,2.3046,0.6224,1 
3.252,10.464,1.9781,2.3432,0.6184,-0.4067,2.1314,3.517,2.5334,2.2584,1 
0.9216,12.9235,3.0592,3.7513,3.7439,1.4971,2.0738,2.2676,1.4601,0.12,1 
2.7665,8.7791,1.6637,0.0032,2.6187,0.2567,2.0014,2.7197,2.6568,2.7287,1 
0.3305,9.2972,0.9118,1.4848,2.4041,2.016,3.0387,3.1818,2.7387,2.5395,1 
0.475,9.9991,1.3487,1.4437,3.0452,2.437,2.9068,3.2956,1.1026,3.2617,1 
1.0135,8.6989,2.609,2.5263,2.0114,2.1917,0.9551,0.7425,1.1642,1.9906,1 
3.1273,9.9006,1.8872,4.3165,1.9163,2.3888,2.0034,1.6785,0.9411,1.7602,1 
2.2827,9.0822,2.6462,0.1794,1.9475,2.2725,1.4797,2.4028,2.566,2.0438,1 
2.0045,7.7328,2.4133,2.6835,3.2771,1.9107,1.4842,2.3643,-0.1982,3.6939,1 
2.1702,11.7705,3.539,3.9381,1.3303,2.5731,3.8767,0.3626,3.392,2.3095,1 
3.1295,10.2759,3.0364,1.512,3.4576,3.4391,3.7999,0.8361,3.4019,4.0993,1 
3.0263,10.5854,2.2679,2.3661,2.9012,2.1258,1.3087,3.748,0.6772,3.6518,1 
4.0658,11.9642,3.1584,2.2333,1.6862,1.2403,4.2663,2.6448,1.4933,2.2721,1 
0.109,11.1556,3.1207,0.4885,2.1994,1.7807,3.0886,1.5145,2.1045,3.6276,1 
1.4025,9.538,4.0306,1.8974,2.3556,2.1983,1.0158,2.0731,1.9288,1.4152,1 
1.937,10.0281,2.0108,2.2757,3.5065,2.0578,1.633,2.4448,2.1658,1.3614,1 
1.8684,11.1283,1.5263,1.8907,1.4671,2.2272,3.1854,0.6644,3.2711,2.2808,1 
1.419,12.2698,3.3835,3.5077,3.3607,2.7624,1.3969,2.3937,1.5438,1.8133,1 
3.084,9.2613,1.0685,3.9306,2.1307,-0.0521,2.405,-1.0429,2.7148,1.8199,1 
1.4163,9.3245,2.5778,1.0184,2.2276,1.0606,0.7219,1.9298,2.2844,2.821,1 
2.3015,9.2456,3.2475,2.0335,0.9567,0.55,1.198,2.3646,2.6511,3.8704,1 
2.8763,10.1666,0.6824,1.4403,1.501,2.5465,-0.0693,1.1952,1.7047,1.4288,1 
3.316,10.8277,0.1394,1.8223,1.9939,3.5423,0.6603,1.6938,1.159,2.6142,1 
1.348,11.6277,1.6349,3.0882,2.1061,1.0558,2.2984,3.7562,2.608,2.9127,1 
-0.8118,10.6047,0.925,-0.0401,2.6517,1.6911,3.2312,3.1896,-0.3809,0.5176,1 
1.0071,10.2274,2.1607,1.3087,1.2447,1.398,0.7011,1.1182,3.937,1.1458,1 
3.456,9.8858,1.4445,1.8533,3.8117,2.2924,2.6173,2.4023,3.6298,1.7194,1 
1.0209,9.6488,2.6672,1.7469,2.1598,1.3872,3.3787,1.5037,2.2648,2.3127,1 
3.4111,10.3654,1.5913,0.0658,4.0213,2.3302,2.1315,1.7167,1.3048,4.6036,1 
0.4457,10.2101,0.2156,1.3531,3.5105,4.025,3.1447,1.5147,2.9052,0.6518,1 
1.6741,9.1787,2.0848,0.8625,0.5564,1.6832,0.8569,1.0669,0.1771,3.9698,1 
3.4116,9.942,3.4279,2.6014,1.9645,1.4415,2.0774,0.688,1.0928,3.9851,1 
3.1754,11.4337,3.5764,3.6562,3.0449,3.1282,2.036,5.1473,1.1795,3.4519,1 
2.3975,10.7472,2.2523,2.7769,2.8396,2.5322,1.7968,1.2334,0.5878,2.2726,1 
2.1656,8.8602,2.8579,1.8377,1.1817,2.4578,3.0918,1.4214,2.1238,2.2014,1 
2.7712,8.9665,3.2594,2.301,0.7833,1.7585,2.6609,3.3475,1.4447,2.2067,1 
1.9244,10.0951,3.5298,0.854,0.4393,2.8341,2.9958,0.2103,0.859,1.7373,1 
1.9898,11.3374,3.6567,1.5635,1.2821,2.2664,0.7762,1.8668,2.3303,1.6387,1 
1.4171,10.1308,2.1926,1.7803,0.452,2.1658,2.9271,0.9158,2.2907,2.7814,1 
0.9816,10.0958,2.5013,2.1614,1.4035,2.3996,1.9614,4.0926,2.6882,-0.0978,1 
2.7244,10.1663,2.5036,-1.3842,2.3926,1.5067,3.2859,1.9623,3.1505,2.6715,1 
2.7317,10.1904,2.3208,3.2998,2.2825,1.5659,1.5821,2.8385,1.225,3.193,1 
1.0768,9.2989,1.2598,-0.6901,1.4615,2.7774,3.5586,2.8248,1.3423,1.3137,1 
0.9208,9.7556,2.1136,0.7508,0.8228,0.3349,3.1657,1.5023,2.754,2.6798,1 
2.1968,9.562,1.4775,2.3708,1.1471,2.2774,3.091,1.7348,1.4294,0.8469,1 
3.1991,10.6511,1.7977,1.2068,1.623,-0.3253,3.1685,2.3241,2.0221,1.8788,1 
2.5614,9.3091,3.6375,3.1433,1.6941,1.8966,2.3307,3.4364,2.1961,2.2351,1 
2.5055,10.2916,0.7991,1.7242,2.0619,1.8103,1.345,3.0453,2.8258,3.6915,1 
2.5027,9.6422,2.6414,0.4933,1.8366,1.9019,2.696,1.8643,-0.5097,0.7689,1 
2.6529,8.1667,2.6125,1.9112,4.3328,1.8687,2.3448,3.5231,1.9566,3.3319,1 
0.7194,10.3107,1.4798,2.043,2.685,2.2246,2.4096,3.5331,3.0581,-0.0796,1 
0.7292,11.1514,0.1588,2.101,2.7301,4.3525,1.8411,3.8163,0.5086,2.9138,1 
1.2087,9.1738,2.6405,2.8634,1.1676,3.1256,1.4836,2.6024,2.6477,4.9361,1 
2.2562,10.0628,3.1535,2.8772,0.9616,1.816,3.7639,2.7749,1.0186,0.5445,1 
2.0591,10.5668,1.8242,2.5438,2.4777,0.1316,2.2099,2.0997,-0.0683,1.7329,1 
0.1044,10.1574,1.4931,4.4104,0.9191,0.9513,1.8147,1.3814,2.0732,1.4152,1 
1.4857,8.9624,2.3053,2.3002,2.0715,2.8654,3.3695,2.7366,0.7365,2.6254,1 
1.0506,9.505,2.8854,1.4711,1.4189,2.0951,3.851,1.8732,0.6059,0.7726,1 
2.8902,11.1951,0.5313,1.5869,2.3815,1.5945,3.249,1.4954,0.631,2.4348,1 
2.993,10.6497,1.7118,0.992,0.4059,2.9395,0.6796,3.3674,0.0121,2.6278,1 
0.5127,9.2526,1.0137,1.8841,1.5396,2.4535,3.5113,2.2258,1.0303,1.2661,1 
1.1635,8.6154,3.1757,2.0455,2.4529,2.1992,2.5712,0.6328,1.7426,-0.292,1 
3.439,11.1699,0.7243,1.8989,1.0815,-0.2893,3.6802,2.4065,2.845,2.3396,1 
1.6274,8.9455,3.3543,1.8163,1.2876,1.2073,1.8794,2.636,2.1292,3.3756,1 
2.6468,11.044,3.3047,1.106,1.5154,1.3433,1.6572,1.515,1.4549,1.5506,1 
0.9752,11.5122,3.8982,1.244,0.9367,1.6484,2.7963,1.2218,1.4817,0.8965,1 
2.6534,10.5524,3.4607,1.9033,0.789,2.1752,1.1538,0.2435,1.2192,2.2158,1 
0.9021,9.1384,2.0981,0.9018,3.5176,0.6711,-0.0653,2.3448,1.9328,2.8392,1 
1.5245,10.5021,0.8989,2.1021,3.8256,2.9023,3.6951,2.0646,1.9754,1.6397,1 
1.9941,8.1525,1.9401,1.7268,0.8235,2.3768,2.2981,2.0528,4.0075,0.8421,1 
1.4485,11.0556,4.5596,2.6555,1.8409,2.6896,1.3362,1.1366,1.8691,2.1308,1 
3.0972,12.2369,1.2148,1.8264,1.8624,1.69,3.4928,1.1081,2.3134,1.2627,1 
1.6731,8.8993,1.1739,1.8545,2.1623,3.3558,1.4897,1.7947,2.3489,1.1447,1 
1.0474,10.2461,1.2811,3.2169,2.0326,-0.5004,0.7939,2.5726,0.883,-1.3816,1 
2.4739,10.9573,0.716,1.6081,1.6391,3.0127,3.3347,3.6449,0.8105,-0.223,1 
4.2879,11.1614,2.2528,0.8647,2.3728,1.1961,1.7111,2.2153,2.832,1.3842,1 
1.0846,8.84,2.3391,2.6868,2.7133,0.2413,0.0574,1.1313,3.848,2.9603,1 
3.2515,10.7769,2.1343,2.6865,0.7887,2.6283,1.2452,3.8148,2.7152,-1.376,1 
1.8838,9.4153,4.3002,0.3133,-0.2441,0.7454,1.1327,1.5701,2.1463,2.8161,1 
1.5736,9.0477,2.0146,0.8771,2.5201,0.8938,2.4067,3.8412,1.7206,2.4202,1 
3.8237,10.1074,2.1314,2.2923,1.4714,2.8253,3.3402,2.3245,1.7324,2.2996,1 
0.9528,10.6058,1.6305,1.1461,1.818,1.7544,1.0087,2.3691,1.7384,1.536,1 
2.5541,8.8632,2.3177,2.4199,4.3155,1.5597,1.3667,1.1858,0.9082,1.8277,1 
3.7095,9.1771,1.3971,1.4334,2.806,1.0011,1.9665,2.721,3.3744,0.6358,1 
2.4375,8.5301,2.6187,2.1578,2.014,2.806,1.3809,4.6344,2.2372,3.803,1 
2.261,10.3727,1.8382,3.4085,1.5126,2.1924,2.0073,3.0372,1.8896,1.7021,1 
0.9828,10.838,1.7123,3.5941,0.5365,2.2159,1.3203,1.7664,1.538,0.9166,1 
2.0386,11.3764,1.494,0.2616,1.9399,2.3791,1.7118,1.942,1.5145,0.649,1 
1.767,10.4406,0.6709,3.2458,2.7034,1.3173,2.2688,1.7634,2.2616,1.1248,1 
3.2254,10.3366,2.931,1.5124,4.0521,1.9757,0.9337,2.0088,2.5026,1.5279,1 
1.7788,10.0819,2.9315,3.1067,3.0306,2.3294,0.5867,0.1011,2.1466,2.6942,1 
4.0352,7.5358,3.7623,1.8096,0.9972,2.2745,2.6494,1.9973,3.0887,0.9984,1 
2.6075,8.8459,1.4792,3.3276,3.7121,1.8007,3.033,1.0504,3.0329,2.5945,1 
2.9314,10.5673,1.2131,1.0011,1.9736,3.5106,0.5163,1.7373,1.9581,3.3887,1 
