Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Class
-0.7055,0.725,1.9457,0.9366,0.7391,1.1357,1.0332,2.5576,1.0401,0.5316,1 
-0.086,-0.3497,0.8808,0.0462,3.3597,2.1117,2.6065,2.3611,0.8779,1.3237,1 
-0.5756,0.5992,1.0905,-0.6761,1.8705,1.2531,2.6524,2.3576,0.2866,1.5325,1 
-1.2195,1.2551,-1.2693,2.5275,1.0312,2.519,1.6389,2.7037,0.5979,3.0875,1 
0.0566,0.8405,3.5238,1.06,1.9597,1.0407,0.1591,1.9632,2.2106,1.7937,1 
2.6312,-0.2526,2.5704,0.3764,3.56,1.0368,1.3098,0.846,0.4869,1.9986,1 
0.1085,-0.3175,0.8795,3.2807,3.2218,2.2936,2.0365,3.7275,0.8654,4.0568,1 
-0.5259,0.5111,0.3803,1.8001,3.3308,2.0827,1.4056,1.8256,1.25,1.3385,1 
-1.0673,0.5211,1.5212,2.5238,3.9332,1.1874,2.3462,1.8055,2.2455,1.2191,1 
-0.5225,-0.167,3.5254,2.734,0.9905,2.8433,2.5329,1.7259,2.1419,-1.1576,1 
1.1,-1.7512,1.1135,1.981,0.4574,1.6256,2.7205,1.5049,1.8462,1.326,1 
1.5455,-0.5995,4.2809,2.8044,2.8383,2.1854,0.9847,2.8154,0.7777,3.7915,1 
-0.6478,0.3239,1.0963,0.692,1.5457,2.881,1.2258,1.7538,2.9586,3.0835,1 
0.0348,-0.2139,2.0363,0.7043,3.3388,2.3251,2.4648,0.8467,2.441,2.1383,1 
-2.4569,-1.3978,2.0491,1.1564,0.1241,2.1138,3.2588,1.5209,0.9576,1.0559,1 
1.5583,-0.282,1.0427,2.9498,3.1719,3.1152,0.6231,2.1472,2.1916,2.6971,1 
0.5205,1.4826,2.2466,1.3405,3.2851,2.8247,2.0382,1.7501,3.8857,2.7346,1 
-1.1535,-0.4341,3.0321,1.8067,0.9562,1.4223,2.954,3.6397,3.3658,1.8769,1 
-0.0793,0.5918,2.9725,2.382,1.0678,1.5132,2.2987,0.8713,0.6434,1.9835,1 
-0.1627,-0.2419,3.3785,1.4366,1.3519,0.7772,3.3094,2.0901,1.5152,1.2914,1 
-1.0288,1.5348,1.0513,1.6557,1.8844,3.3273,1.5935,0.817,3.5658,0.5544,1 
1.4858,-0.61,1.6101,3.1722,2.2319,2.0344,-0.2771,0.6285,2.5085,1.8805,1 
-0.0772,-0.5375,2.5123,1.8041,2.5834,1.2419,4.1441,2.831,2.3664,3.3434,1 
-0.7377,0.3604,2.3665,1.615,1.715,1.4451,2.4121,2.2305,1.4225,2.4798,1 
2.4938,-1.0182,2.1853,1.4487,0.7143,1.0778,2.377,3.1335,2.0951,1.6572,1 
0.4092,0.7217,2.2798,2.5971,1.3269,-0.5882,1.1534,3.1349,2.0937,1.4256,1 
0.583,0.8328,2.6458,2.7287,2.1912,1.1262,3.0078,3.4385,1.779,1.0783,1 
0.1815,-0.1788,1.1559,1.6444,1.9999,1.0615,2.6304,0.1913,0.9745,0.5438,1 
-0.6162,-0.3109,1.7362,0.7587,4.4372,1.0964,1.6674,1.5415,2.9291,1.4394,1 
-0.237,1.1817,1.6581,3.5172,1.8149,1.7815,2.6087,2.3258,3.008,1.7479,1 
-1.9203,0.334,1.4766,3.1612,1.5654,2.1064,2.3539,0.303,2.3194,3.456,1 
1.3967,0.3092,1.1902,2.7945,1.3427,0.3302,3.393,1.7596,2.6022,4.0567,1 
0.6581,-0.572,2.4797,1.5946,0.9635,3.5369,2.391,2.0455,2.6197,2.5878,1 
-0.345,1.121,3.7024,3.3334,2.8896,2.2263,2.1941,1.934,3.2214,1.5962,1 
-0.4865,0.1264,2.856,1.3799,2.233,2.0637,2.3573,1.8859,1.356,2.3062,1 
-0.8291,-0.6106,2.5586,0.3146,1.3843,2.0941,3.228,2.1357,1.5459,1.2413,1 
1.7701,-0.1755,1.3922,1.4838,1.426,-0.3385,0.738,2.1595,3.816,0.8269,1 
0.1595,-0.6976,2.7497,2.4139,4.1285,3.0121,1.4143,1.7938,3.3406,1.723,1 
-0.0747,-0.2622,1.6721,2.1913,2.3685,3.6622,1.1095,-0.0044,1.1502,3.5365,1 
-1.4907,-2.113,1.9242,0.4606,0.698,0.9655,0.4312,2.1282,1.0623,0.7614,1 
-0.2078,0.2102,1.1225,2.257,2.1884,0.3705,1.3295,1.6279,2.0136,0.7852,1 
1.4066,-1.1207,1.7455,1.4412,2.2268,0.8533,-0.1258,0.5642,1.6043,3.1738,1 
-2.1556,-0.9308,0.7896,3.3441,2.7278,2.6336,2.258,2.8006,2.7304,2.6653,1 
0.3064,-0.8207,3.6885,2.7163,2.3819,1.5732,2.7259,2.2281,1.8373,2.8041,1 
-0.5679,2.7383,1.8485,1.7958,2.0819,1.2126,2.2277,0.5795,1.5879,3.3037,1 
-0.0421,-0.2337,2.8192,1.3425,0.6492,2.4705,2.4482,2.2705,2.7752,0.2809,1 
-2.0691,0.0976,1.2011,2.2064,1.4174,2.0677,-0.1571,2.6712,-0.5461,3.3212,1 
-0.1657,-0.4031,4.0634,2.6981,2.7006,3.0031,1.3962,1.9871,3.7879,2.8937,1 
-1.0957,0.5795,1.085,1.4774,1.9333,1.6033,1.7924,1.3767,2.5738,2.3301,1 
-0.0377,1.4151,0.8817,2.4348,1.8166,3.0063,2.1553,0.801,3.4585,0.7394,1 
0.6601,-0.147,2.3028,1.5491,1.5697,2.7309,1.7081,1.8404,2.066,2.2004,1 
-0.8088,1.8089,1.7021,3.4353,0.0654,1.2568,0.8423,2.3036,1.9534,2.4294,1 
1.2894,-0.6131,1.5119,1.3056,1.3394,2.3007,0.9684,2.9051,2.3332,0.6709,1 
0.2211,0.6369,0.8965,2.6257,1.5488,0.7964,0.848,3.4062,2.6923,2.6914,1 
-0.4854,-0.6238,0.972,2.2082,0.7969,3.5809,0.9487,3.5272,1.7204,2.0551,1 
-1.3683,0.0193,1.6394,2.6091,2.0147,0.8933,1.3849,0.9738,2.8612,0.8607,1 
-0.6084,-0.29,4.1892,1.2023,2.1871,2.5124,3.4157,2.5226,1.4716,1.6752,1 
0.7022,-0.8515,3.1095,0.7709,2.0867,1.5991,1.7023,2.7614,1.7286,4.2753,1 
-1.8376,-1.417,1.4555,2.3155,2.298,3.0514,0.9839,4.0457,0.1842,2.981,1 
0.1377,-0.5978,2.1888,1.8708,2.0916,1.3226,1.9625,2.0089,1.4837,1.8222,1 
0.7929,-1.0961,2.874,0.4227,3.1718,3.2977,0.5306,1.6076,2.3179,2.8966,1 
-0.3334,-1.8927,2.9314,2.9409,2.0084,1.6953,2.3859,1.9501,2.5706,2.3732,1 
-1.4792,-2.05,2.2234,0.816,2.6395,1.9,4.0121,2.5691,3.2336,1.9548,1 
-0.6374,-0.9609,1.714,0.1821,1.8107,1.8305,0.4831,3.832,2.7305,1.9244,1 
-0.49,-1.2263,0.9453,3.8704,0.3161,2.4006,1.7848,0.3153,1.9046,2.3494,1 
0.4555,-1.9529,3.8125,2.3958,1.8672,1.0961,4.4407,0.1424,3.0804,1.1697,1 
-0.0585,-0.2,1.4055,2.948,2.8617,1.3001,0.5174,2.0342,1.4588,2.7382,1 
0.7855,0.8352,2.3019,1.1227,0.9217,2.6169,2.7216,3.077,2.6205,2.5994,1 
0.4553,1.6018,3.3596,4.2558,2.8174,1.9511,3.1327,2.4381,1.9499,2.299,1 
-1.6164,1.0879,1.7615,1.0597,0.1513,2.8785,1.3049,2.6939,4.0324,0.4997,1 
-0.346,1.2774,1.4026,2.4415,2.0315,2.6899,4.0068,1.722,2.038,2.5707,1 
0.9325,0.1305,2.113,0.5048,2.224,2.9394,2.6365,2.5307,1.5973,2.9789,1 
-0.9042,1.0285,1.8521,2.1901,0.4704,0.5798,3.8246,3.6605,2.8203,1.6585,1 
1.5656,-0.1463,3.2013,3.0136,1.6961,1.0801,3.2302,2.0264,1.1844,2.2407,1 
-0.8415,-1.4328,2.2073,3.4298,2.1362,2.6196,3.036,1.7621,1.2368,2.5435,1 
-0.3749,0.9499,4.0071,1.3179,0.9171,1.9143,1.31,1.0983,2.9733,0.9511,1 
0.6385,0.1873,3.009,1.1702,2.028,2.3603,0.9163,1.6197,1.6455,3.2332,1 
0.479,-1.1675,1.6121,3.3691,0.4346,2.1739,1.6041,1.8044,2.8694,1.167,1 
-0.7728,-0.776,2.2016,2.202,0.9182,3.7875,1.6374,-0.3352,0.8182,2.6109,1 
1.6658,-0.2636,1.8711,0.7637,2.9523,1.7063,2.5519,1.9671,1.0204,3.242,1 
-0.833,0.8573,2.5293,-0.9722,0.9878,2.4798,1.7111,2.1361,2.3024,2.8252,1 
0.6618,-0.1589,1.6467,2.7932,0.5768,3.2086,2.6206,2.0551,1.2642,2.8897,1 
-0.5536,1.6124,1.6979,1.6986,2.7466,3.7776,1.4235,1.183,0.5655,0.7457,1 
-0.3995,-1.6785,0.1143,1.4558,1.8821,3.017,2.738,2.2733,2.3185,3.3841,1 
-0.1273,-1.1931,2.2745,1.4197,2.9158,0.622,0.7994,1.8028,2.0363,0.8318,1 
1.8126,1.3404,3.6618,3.1097,2.6347,1.5773,1.0094,3.7558,2.421,1.36,1 
0.2587,-0.6364,2.5067,1.4867,1.0482,1.0789,1.4195,1.3594,3.0708,3.5532,1 
1.3772,-0.8979,2.6358,2.0376,2.543,1.8074,3.2639,2.0233,1.0073,4.2852,1 
0.4411,0.8157,1.8265,0.2029,3.8246,0.7928,1.347,2.2656,0.793,3.1812,1 
-2.2792,-0.0455,1.4002,2.5255,0.5862,2.7312,1.7755,2.3148,1.7485,1.756,1 
-0.7861,0.4513,2.463,-0.4546,1.2037,3.0656,2.7334,1.0514,1.6983,1.2418,1 
-0.9051,-0.3218,2.2305,2.3274,2.7963,2.5388,2.3256,3.4885,0.4183,0.6211,1 
2.0556,-1.2485,2.0027,1.0583,-0.1589,0.6709,1.3883,2.3023,2.1282,3.1361,1 
0.3784,-2.0024,2.5458,1.9366,2.3339,2.8408,1.7385,1.2484,2.7935,1.1795,1 
-0.4198,-0.3103,2.6126,1.5593,0.2364,4.2968,2.2725,1.0705,2.6792,1.8856,1 
-0.8018,0.0896,2.8146,2.195,2.4182,1.8707,2.2109,3.1461,1.7965,2.7389,1 
0.8764,0.7419,2.8579,2.2518,3.5894,1.3082,2.8481,2.2179,1.8397,1.5713,1 
1.2032,0.0948,1.6914,0.3253,1.1873,0.7449,0.8444,0.9476,0.6228,0.5716,1 
3.0833,0.3106,2.806,2.0344,2.9468,1.6467,2.0875,2.3194,3.789,1.6166,1 
-0.9882,-1.7038,2.5308,2.6407,3.2671,3.0249,3.778,3.0045,2.471,2.139,1 
-0.8785,0.9772,0.8856,1.6531,3.4213,2.8115,2.3299,2.061,1.4364,3.4699,1 
-0.2278,-0.0366,3.3467,0.689,2.4426,2.0425,2.4906,3.5018,3.121,1.6996,1 
-1.5336,0.8536,3.0459,3.1413,0.6986,0.8513,0.5533,2.0315,2.3486,2.4886,1 
-0.5344,0.5916,1.955,3.2161,1.3239,2.236,2.5705,2.0488,3.598,2.9114,1 
-0.2112,-0.2827,2.9693,2.5004,1.2359,2.1021,1.1855,2.0555,3.355,0.8397,1 
-0.5825,-0.3786,2.0728,4.438,1.0286,0.3289,1.972,2.6202,2.5873,1.1054,1 
-1.486,-0.544,2.4893,3.5322,2.9877,2.6502,0.8689,2.1923,1.0455,0.5211,1 
-1.5401,-0.6373,2.7562,3.676,3.7428,1.7915,1.9858,0.8299,3.446,2.33,1 
-1.3312,-0.9436,2.9503,2.8532,1.4607,1.5237,2.2093,1.4144,1.5062,3.2487,1 
-1.638,-0.7804,1.6733,0.6514,3.0949,1.8775,2.5179,3.7815,1.3957,2.7787,1 
-1.5838,-0.1851,-0.211,0.7657,1.9797,1.8686,1.3661,2.3729,3.2079,1.8097,1 
-1.5869,-1.8238,3.556,1.363,4.1435,1.7253,2.3993,1.4652,1.5268,2.5128,1 
0.8415,0.4382,1.9826,4.0384,1.017,3.7653,1.2761,1.3887,2.4605,1.9113,1 
0.107,-0.1985,2.1571,2.3747,1.7413,1.4477,0.6293,2.6648,-0.1447,0.4617,1 
0.0063,1.8604,3.6121,2.2174,2.0505,2.0545,3.4964,2.5241,2.4582,1.8584,1 
-0.5552,0.0631,0.9517,2.4109,1.7676,1.1263,3.1666,3.9487,2.0198,1.667,1 
-0.6286,-0.5459,2.5611,2.4247,1.7961,1.2779,0.2796,1.7773,1.7506,2.1237,1 
0.8181,-0.4807,2.8046,0.2378,1.0815,2.9885,0.7214,2.9104,1.5842,2.6849,1 
1.7692,-2.361,3.0608,0.648,1.8495,1.6773,0.8536,2.0652,0.4683,1.9922,1 
0.862,-1.1012,-0.0622,2.7797,1.266,4.5405,1.9523,1.1096,0.9408,2.4251,1 
-0.9201,0.2248,2.0289,2.481,1.9899,1.2633,2.3395,0.7829,3.5922,2.0589,1 
1.2987,-0.1275,2.4535,2.5034,1.1556,2.237,1.5326,1.9508,2.0118,1.836,1 
1.0407,0.3674,3.2357,3.3643,2.1243,1.3912,2.9193,-0.0922,1.7456,3.0741,1 
-1.7441,1.6148,3.078,2.98,0.849,0.838,2.9475,2.9889,-0.2308,2.446,1 
-0.4831,1.5027,2.4826,1.2351,0.9578,2.8439,2.089,1.9127,3.4677,3.0602,1 
-0.8295,-0.8877,4.3529,5.115,1.8008,2.0296,2.1743,3.237,2.5665,2.1392,1 
-0.4317,0.8702,4.1177,1.3473,1.6837,2.2274,2.4885,0.4973,1.8405,2.8535,1 
0.3425,-1.1167,2.0603,1.6937,0.7804,2.72,3.8109,2.5162,1.4456,2.2425,1 
0.0823,0.2713,1.6077,2.1095,2.0319,2.4781,2.429,2.8418,1.7847,1.9135,1 
1.3561,0.5261,1.8776,2.8923,4.053,0.8485,1.7984,2.4544,3.324,2.8607,1 
-0.7653,0.5595,1.4381,1.5386,1.6569,2.0881,1.3982,3.2267,3.1324,2.0182,1 
-0.3777,0.6853,2.5187,0.9116,3.8735,2.4705,1.2706,2.9013,0.2898,1.3144,1 
0.1248,0.2585,2.1685,1.609,1.0647,-0.9502,4.5303,1.1955,4.3379,0.9032,1 
0.1324,0.295,0.9889,3.0384,3.109,0.2177,1.3437,1.1792,2.1003,1.1967,1 
-0.2482,0.8224,2.947,1.8571,4.0829,2.7677,1.0804,1.9876,0.7833,1.8172,1 
-1.1514,-0.6637,1.3769,1.7137,2.3769,2.0236,2.5868,2.0039,0.5982,3.6701,1 
0.4027,0.5299,1.8619,3.0031,1.7801,3.5738,1.7202,3.0575,1.3335,2.0068,1 
-0.6191,2.1487,1.992,1.9021,3.049,2.6836,2.3124,1.3241,2.6591,1.5989,1 
-0.6482,-2.2992,1.9825,1.5016,1.6335,4.2242,-0.573,3.1299,2.7945,3.2636,1 
1.2632,0.1891,3.777,2.8821,4.256,4.0926,0.1409,2.3057,2.6345,2.767,1 
-0.2652,-0.4692,3.5236,1.9672,3.3332,0.7973,2.0285,2.2984,1.1375,2.7496,1 
-0.4531,0.4818,2.3555,1.5005,1.6812,1.3314,3.1777,0.1582,1.1559,1.636,1 
0.492,-0.1556,2.3971,1.6831,3.4835,1.399,2.1472,2.5932,2.3397,2.957,1 
0.2115,1.45,1.8791,3.3702,2.6253,1.8046,2.1958,1.9492,2.315,1.0075,1 
0.2345,2.1109,1.3978,1.7041,3.475,1.6718,2.2874,4.4945,1.5325,0.705,1 
-0.1262,0.9387,2.2329,2.7431,3.0999,0.1008,0.4877,0.8254,3.0952,1.983,1 
-0.0365,-1.7273,3.3295,1.1286,0.8687,2.2292,3.4852,0.6998,2.5844,1.9398,1 
-1.2495,0.78,1.8028,1.7726,3.6116,1.7035,3.2005,2.286,1.4323,1.4499,1 
-0.613,0.142,1.6216,1.5244,1.8648,1.1149,3.3493,1.7948,0.6966,1.659,1 
-1.2188,0.7828,2.5887,2.8557,2.1503,1.3786,2.7334,1.9968,2.0092,1.9337,1 
0.7277,-0.1885,2.3364,1.1567,1.2072,0.5161,0.54,0.8714,2.5865,1.7003,1 
0.2832,-0.6333,1.362,1.784,0.6639,3.6039,1.3392,2.9676,2.3297,1.2999,1 
-1.2198,1.3179,2.4662,1.9317,3.8688,4.2477,0.9757,0.3602,-0.0767,0.8761,1 
-1.5843,0.1064,1.3164,1.1528,0.5192,-0.1882,2.1895,1.7389,2.7675,2.1714,1 
0.5849,-0.0798,1.3136,2.332,0.7321,3.0787,2.1784,3.485,1.5794,1.635,1 
-1.0205,0.0671,1.728,2.0582,1.4155,2.3487,1.3993,3.287,3.1569,0.841,1 
0.4546,-0.8473,2.1756,0.3599,1.4267,3.2603,1.1911,3.1474,2.21,2.45,1 
-0.6758,-0.3812,0.1234,3.804,0.6264,3.3872,2.6951,3.7938,3.9865,0.8367,1 
1.0093,-1.4549,2.888,1.2841,2.3486,3.0057,1.8439,2.835,0.5731,2.7518,1 
-0.3673,0.0873,1.6078,2.1715,-0.3,0.8924,1.2541,3.5274,1.7662,0.5275,1 
0.0236,-0.1073,2.6726,2.9654,2.8056,2.2091,2.993,0.9258,0.3211,2.6154,1 
-1.1077,0.5825,2.1366,1.3877,2.2151,1.0787,2.3807,1.5131,1.9417,1.8513,1 
-0.6543,-0.2202,2.1367,1.9184,1.2539,3.6765,3.1614,0.5299,1.991,1.8517,1 
0.0626,-0.2908,0.3375,1.1676,2.1537,1.5203,1.6556,1.8446,3.8349,2.5441,1 
0.9112,0.2875,1.5805,3.4663,0.4527,1.3666,2.1475,1.5414,1.6154,2.0906,1 
-0.3008,-0.5947,0.175,0.0692,2.1551,2.2148,3.5127,3.2575,1.472,3.1274,1 
0.3423,1.7096,1.9883,2.2868,1.3784,1.5321,3.6277,1.1425,0.0939,1.1455,1 
0.6,-1.5375,2.9535,1.854,3.1922,2.5339,1.4051,2.0889,2.1226,3.1452,1 
-1.4364,0.1355,2.7552,1.117,3.6937,2.6859,2.3998,0.8412,2.6501,1.3905,1 
2.4295,-0.6475,2.496,3.6332,3.3028,1.381,0.501,0.6825,1.2553,2.1358,1 
0.5969,-1.9357,1.9332,1.1819,1.7212,1.2728,1.3789,3.012,3.1639,0.6912,1 
-0.3767,0.7865,1.1969,0.2729,1.4323,0.4187,0.7762,1.9836,2.4785,1.9453,1 
-0.5567,-1.1275,2.0661,0.5288,2.9152,2.3467,3.5102,2.0033,1.7141,2.1162,1 
-0.4195,0.7189,2.4256,0.932,2.542,3.1511,3.0186,3.1298,1.5089,2.4801,1 
-0.9284,-0.2284,1.3483,2.8064,2.2631,2.2006,2.4365,1.2963,3.7775,2.717,1 
0.9796,0.5601,-0.8489,3.1007,1.7351,1.5317,1.0001,1.0846,2.8363,1.8129,1 
-1.0753,-0.8178,1.6839,2.5186,1.7809,2.9223,0.9403,1.6712,2.4569,0.2817,1 
0.4622,-0.1063,2.0043,0.8191,1.8383,1.6136,4.2695,2.7144,5.4257,1.6811,1 
-1.1786,-0.7968,2.1956,1.5386,2.8068,2.1554,1.7175,2.2477,2.4786,0.8164,1 
-0.7591,0.6276,3.769,2.5724,1.8408,3.4427,2.3504,0.9837,2.3151,1.5316,1 
-0.8529,-0.7453,2.5598,1.5583,0.8858,3.0307,4.4724,0.6409,2.0594,0.8151,1 
1.2558,-0.3701,1.6287,1.203,1.4193,2.6599,1.5924,1.9524,2.5536,0.7666,1 
0.4767,0.4358,3.8812,1.2174,1.0679,2.4659,1.5563,1.8668,2.8727,2.2032,1 
0.2388,-1.1286,2.8705,1.278,2.025,2.3809,2.394,2.4862,2.8428,1.9239,1 
-0.6312,0.3515,1.3197,1.7476,0.4934,2.9882,3.7078,1.959,4.0457,3.4987,1 
-0.2844,-1.5246,2.2784,2.8524,2.188,2.6294,1.0311,1.015,3.0154,1.937,1 
-0.2785,0.3824,2.5383,3.4475,1.0181,1.3721,1.1101,1.2111,3.3599,2.0969,1 
-0.0565,0.5138,1.3164,3.168,1.1289,0.8023,2.168,1.1227,0.3836,2.8385,1 
-0.5306,-0.3858,2.5311,2.9399,1.2366,2.1769,1.5553,3.3105,1.8873,2.9956,1 
-0.2747,0.267,0.4148,1.6968,0.8501,1.2197,2.5105,2.6465,2.9807,0.0314,1 
-0.9964,-1.0471,1.8093,3.432,3.9773,2.5009,1.0866,-0.3954,3.3253,3.3202,1 
2.3104,-0.9505,2.5233,1.7466,1.4087,2.6286,1.2159,0.8725,1.7315,3.4666,1 
-0.3048,-1.6178,1.6751,1.7702,0.362,2.4846,1.7587,3.537,3.7264,2.7124,1 
0.9798,0.4263,2.3977,3.5806,1.7545,2.3957,1.7707,-0.1412,2.7205,2.2921,1 
-0.502,1.089,1.9632,5.1248,1.3413,1.9078,4.0846,2.8248,1.498,1.6772,1 
-0.4022,-0.8175,2.3652,1.7386,2.2376,2.2825,1.1739,1.7955,1.1696,3.1458,1 
0.9806,0.1913,2.2804,0.312,2.841,1.8434,1.3318,2.8238,1.1852,2.4326,1 
-1.6891,-0.0557,1.9279,1.2828,1.0831,0.6732,1.9501,2.3235,2.2523,1.3787,1 
-0.1683,-0.96,1.0829,0.8183,2.8577,2.9162,1.4811,2.2099,1.475,2.0163,1 
0.8115,0.6592,0.5431,2.5632,1.7235,2.3476,3.6005,4.4076,2.4604,0.5267,1 
-0.5668,0.7605,2.5449,0.01,2.3799,-0.2505,3.5763,2.108,1.5573,1.5143,1 
-0.6222,-0.7448,2.573,0.6445,2.8519,2.4549,2.3746,2.1152,2.3932,1.6814,1 
-0.44,0.4304,2.7703,0.0701,2.0821,2.7241,2.2249,0.9192,4.0106,1.5761,1 
-0.5181,-0.6171,1.5486,1.9471,2.7071,2.1692,3.2225,0.8048,2.809,1.3737,1 
-0.6926,2.0715,1.7845,0.9176,0.6927,2.9215,2.3566,1.2761,0.5949,1.3669,1 
-1.3652,0.2737,0.4584,1.3598,2.7072,3.1196,3.2009,1.5786,3.0663,2.0889,1 
-0.4874,0.0578,2.2362,1.9642,0.7427,-0.2276,2.5491,0.9472,2.3062,3.0858,1 
0.0775,-0.1501,2.3919,2.4743,2.8228,0.7628,2.6933,3.0355,0.9724,2.0021,1 
0.2432,-1.3758,1.041,1.7171,2.4152,3.0776,3.0082,1.3448,1.3975,4.0563,1 
0.4078,-0.2189,2.5927,4.2411,0.4731,1.8861,-0.366,3.1297,2.9521,0.0371,1 
2.2895,0.0188,1.4177,1.987,3.2858,1.172,2.9206,0.8013,3.3037,1.9106,1 
1.2588,-0.6131,1.995,2.125,1.9191,1.2002,2.5123,0.6748,1.7945,-0.6233,1 
0.915,-0.719,3.549,1.588,0.4978,1.2885,4.0972,2.987,1.4224,3.7083,1 
0.263,0.279,2.3932,2.4481,2.7232,1.6807,1.1218,0.8131,2.0442,1.7107,1 
1.7234,0.6191,0.0239,2.7143,0.0078,2.1705,2.5549,2.3984,3.2808,1.2891,1 
0.0519,0.2003,1.4674,1.4683,1.1815,1.6352,1.7771,3.3411,1.6227,0.9519,1 
-0.4143,-0.656,3.4223,0.0476,2.0897,3.2927,1.8801,1.2873,2.1568,0.3259,1 
0.2015,-0.0416,1.5979,2.4169,2.4346,1.7715,2.0604,2.668,0.7822,1.2179,1 
-0.4496,-0.2976,2.3754,1.1843,1.8886,3.2621,1.4963,1.1125,0.483,3.0779,1 
1.964,-1.9993,1.5596,2.123,1.6022,2.7751,2.894,0.963,0.3642,4.0531,1 
0.7705,1.1108,0.5874,1.6656,3.5899,3.7672,2.6367,1.563,2.1705,2.0664,1 
-0.8649,0.2214,1.9831,2.5443,1.2485,1.291,-0.0447,2.0311,1.9782,2.9615,1 
-0.5724,0.6007,0.7643,1.4156,2.7322,2.5546,2.0495,2.4161,1.4305,3.461,1 
-0.8494,-1.2175,3.0343,1.8736,2.3328,2.0574,0.8609,1.3743,2.1621,1.71,1 
1.7493,0.558,2.0411,2.9532,2.1595,-0.0881,2.2954,1.4468,2.2306,2.8533,1 
-1.0054,0.2289,1.135,2.017,1.9352,-0.1715,2.76,0.9362,1.373,2.1623,1 
1.3621,-2.1661,3.2749,3.3432,2.9164,1.8549,1.8451,4.0426,2.0272,1.4301,1 
0.6403,-0.2008,2.8674,4.3462,2.9425,1.6403,2.3368,2.6683,3.4344,1.8079,1 
0.0486,-0.1898,0.6083,1.3083,2.4561,1.1318,-0.2933,2.3186,2.8104,1.4647,1 
1.2839,2.8559,2.7548,2.5384,0.2731,-0.0279,2.4162,1.7077,1.9995,0.4729,1 
-2.2174,-0.6535,2.8632,3.1361,1.5319,1.848,1.4628,1.5319,0.6956,2.7319,1 
0.0737,0.3122,3.2113,2.1087,1.1036,0.2129,1.2838,0.1116,1.5998,1.116,1 
0.5778,-0.1724,0.5008,1.3894,0.9791,1.5349,1.5828,0.8995,2.5563,3.164,1 
-1.7061,0.7112,3.8466,0.3374,4.1412,2.677,1.9044,1.4918,2.9926,1.2766,1 
0.495,-2.2782,3.1903,1.7094,-0.0588,2.5618,2.9978,2.5334,3.6428,2.372,1 
0.3678,2.1604,2.6555,2.8987,3.1159,2.7849,1.5692,0.9946,3.1847,2.0374,1 
-1.5845,1.5606,0.4863,-0.9036,2.4795,0.8869,0.4532,0.7651,3.6373,2.8228,1 
0.9673,-1.4605,2.8196,2.9892,2.2393,1.7476,1.8017,1.494,0.8165,3.7062,1 
