Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Class
-1.8538,0.954,2.4145,2.8032,1.0529,1.6531,1.9172,0.1501,3.1262,0.4792,0 
-1.6454,-1.1834,2.1883,2.1527,0.2724,2.9194,1.1105,2.5005,0.228,1.8405,0 
-1.3496,0.4417,-0.4536,2.8411,3.8665,-0.0385,3.4692,0.95,-0.2921,2.5248,0 
0.2818,0.0217,1.3995,1.2611,2.478,1.6061,2.2319,1.4116,2.2352,2.5875,0 
0.3422,-1.3682,2.6361,0.8421,2.3041,1.8392,3.7381,1.8013,1.4307,2.8499,0 
-0.5576,-1.4112,1.9992,1.8659,2.8006,2.9087,2.8728,0.1432,1.7736,3.006,0 
-0.9347,0.0171,2.6333,2.4803,2.7784,2.201,1.4177,1.7155,2.1961,1.9635,0 
-1.0628,-1.7424,3.1794,1.1645,2.0628,0.2984,1.7875,3.5043,0.6819,0.8284,0 
1.4854,0.4827,1.1155,1.3177,2.3017,2.3139,2.9147,0.6659,2.7405,2.4128,0 
-0.5175,-0.3702,1.4887,0.4856,5.3224,1.799,1.1714,1.4683,1.2015,2.3335,0 
-1.0798,0.374,1.8568,-0.5612,2.5951,0.8512,2.2802,1.2064,0.2234,1.5654,0 
0.5371,-0.4394,-0.088,1.4987,2.12,1.9378,1.0596,1.0059,1.5818,0.3223,0 
-0.2642,0.2342,2.1411,2.7072,1.3952,0.5253,1.9589,3.3422,0.7642,-0.0087,0 
0.3225,-1.7984,3.5186,0.92,0.5796,2.076,1.4855,1.6268,-0.7709,2.639,0 
0.6637,-0.9673,3.0698,1.7672,2.0165,0.7109,3.2097,2.4503,1.4732,2.571,0 
1.0386,-1.3123,1.466,0.3609,3.0389,0.7209,2.4282,3.383,2.2934,1.4706,0 
0.5878,-0.8845,0.9271,1.8217,2.2721,1.1316,0.6688,3.6131,1.9231,1.55,0 
0.956,-0.0537,0.6338,2.2073,1.5058,1.9757,2.6482,-0.1793,1.3879,2.3274,0 
-0.5046,2.7133,2.6715,1.8372,1.0829,2.2828,2.4474,2.0103,1.405,2.347,0 
0.3038,-0.5803,1.9391,2.9126,4.3658,4.7419,1.6667,3.1191,1.853,2.1359,0 
0.4494,-0.2035,2.1157,1.0178,0.3926,3.4937,1.6358,2.7709,0.9412,0.4002,0 
0.2064,1.2661,2.0606,1.166,1.5066,3.2945,1.1002,1.8212,2.4195,0.9374,0 
-1.4975,-0.045,3.6729,1.8149,2.1073,3.1226,2.6687,1.7029,1.8273,2.4165,0 
1.6876,0.3316,-0.0274,1.9902,1.6631,1.9628,2.7863,0.2041,2.6721,2.4935,0 
-1.0884,-1.0952,1.6214,0.7064,0.4307,3.2182,0.7319,1.7196,2.3481,1.2233,0 
0.9614,1.0175,2.3666,1.6514,2.3933,0.5371,2.5575,1.9363,0.2511,2.0859,0 
-1.0943,-1.161,2.2856,1.2553,2.1829,1.6053,2.4527,0.9727,1.7381,1.9926,0 
0.1215,0.9341,1.3948,3.3235,0.3755,4.7899,2.68,1.3643,0.3186,0.1966,0 
0.257,0.0331,0.223,0.9272,0.1021,1.6793,0.7231,0.41,0.866,2.3614,0 
1.3356,-0.3663,4.5988,0.7275,0.8973,-0.0335,2.0381,1.677,0.6428,2.8627,0 
-0.5152,-0.5144,1.2927,1.5398,0.7069,1.6915,1.9576,2.5322,2.7563,1.3932,0 
0.9023,0.1546,0.9972,2.2503,1.7157,1.108,1.3563,2.0802,1.0911,2.4343,0 
-0.384,-0.7967,1.8149,3.293,0.9973,2.7655,4.1075,1.6521,0.5392,2.3613,0 
0.7097,0.022,0.4774,1.6947,3.1624,-1.6011,2.4472,3.3885,1.8411,0.8581,0 
0.7786,-1.398,1.9863,1.3366,1.2114,2.0775,2.0073,1.9786,2.403,0.674,0 
1.8638,0.1887,1.3224,0.2606,2.4478,2.5107,2.0394,2.1436,2.7424,2.9153,0 
0.5342,-0.3159,3.5416,1.0322,0.8391,2.2602,1.9554,0.8935,1.8081,2.9787,0 
-1.0676,-0.8306,2.2698,1.4566,0.1755,3.6041,3.2843,2.0935,1.2674,0.8687,0 
0.6847,0.1971,1.8707,2.2212,3.1072,2.3043,0.5021,1.7095,1.8719,2.7405,0 
-0.9682,-0.7577,3.0242,1.1793,3.2283,2.4979,1.9395,3.6985,0.9987,2.4703,0 
2.7038,0.5562,3.3489,3.4505,2.5192,3.3652,1.9364,2.2505,1.7612,0.9424,0 
0.7608,0.6135,3.2675,1.3295,1.0665,2.4921,1.6827,2.3939,2.0941,1.1924,0 
-0.2747,-0.1429,1.9838,2.7522,1.8317,2.4939,2.4943,-0.0045,3.1104,1.3704,0 
0.0918,-1.1833,1.5003,3.0877,2.1358,3.6089,2.8625,4.1414,1.3742,1.6929,0 
-0.2737,0.699,1.0292,1.8251,1.4186,2.1858,2.3699,2.5467,2.0202,1.6023,0 
0.778,-0.4992,2.6238,2.2311,1.128,1.3889,2.5055,3.7999,1.3345,3.4125,0 
-1.0341,-0.9706,3.4239,0.5382,0.931,3.7048,3.1864,2.0471,2.7172,2.8186,0 
-0.6434,1.5494,-0.8929,2.1823,1.414,1.1677,1.9993,2.3782,2.76,2.4655,0 
-0.4848,2.1246,1.353,2.0044,2.037,0.525,0.6723,2.0669,3.0019,2.0679,0 
-2.2695,0.4628,1.3557,2.3481,2.5401,1.8048,2.1948,0.9607,1.7336,1.747,0 
0.1924,-0.7472,0.8144,1.6505,2.9094,2.1539,3.1181,3.0878,1.2775,2.9392,0 
1.3072,-1.1043,3.6579,2.5191,1.9551,-0.1818,1.6799,0.4308,1.5923,1.5796,0 
-0.8346,-0.4277,3.34,3.3013,2.3947,2.1281,1.3833,1.8391,5.2676,4.2379,0 
0.1936,-1.7445,2.1087,3.0143,2.1328,3.5926,2.4083,0.4365,3.4599,3.0097,0 
-0.5649,-2.3282,1.0264,2.1039,2.4399,2.2609,1.3345,1.1839,2.5353,0.5755,0 
1.6746,1.9762,1.1747,3.03,2.0466,2.0372,3.099,1.6908,2.8395,1.8156,0 
0.1238,-0.6365,3.4131,2.8516,3.9064,0.4197,2.0653,3.2542,1.1813,2.0047,0 
-1.3004,0.679,1.4789,1.7825,1.3749,1.387,1.5332,2.6555,2.0882,1.0771,0 
-0.9418,0.2388,2.5986,3.815,1.1994,3.0856,1.602,2.0491,2.0685,1.8224,0 
-0.7959,1.8126,3.5716,2.0949,-0.7736,3.3282,4.8266,1.2508,2.3434,0.0566,0 
0.346,-1.7873,1.9389,3.7866,1.8516,2.6586,0.9547,2.321,0.8477,0.9176,0 
0.1405,0.765,1.9831,0.9966,1.7295,1.4846,2.6851,0.3096,-0.9296,3.026,0 
-0.5148,0.5869,1.5347,2.6883,2.337,0.828,3.4968,2.2742,3.1865,0.6665,0 
1.4323,1.2101,2.8742,2.4279,2.0019,2.5248,-0.3411,2.5432,1.0429,1.8035,0 
-0.5423,-0.8075,2.2431,1.3393,4.2609,2.101,2.1059,2.784,1.1489,2.6115,0 
0.2984,0.9177,2.667,3.7015,3.2836,2.4973,0.6401,1.8229,1.3968,1.1335,0 
-0.7937,-0.178,0.6977,2.0114,2.5458,2.8284,3.0454,3.361,3.7778,2.6001,0 
-1.2259,0.5083,1.8214,2.4381,1.7377,2.3665,2.1781,1.0759,0.5856,1.4624,0 
-0.5697,0.8683,1.5874,2.2297,1.9644,0.6829,1.9514,2.5129,3.1512,2.6326,0 
-0.0001,-2.1661,1.7013,2.2746,2.5679,2.5763,3.6527,3.3443,4.437,2.4896,0 
0.921,-1.0627,0.8142,2.348,2.9515,1.6318,2.6709,2.0523,0.562,0.2049,0 
0.889,0.0235,0.997,2.8387,2.5557,1.9059,0.5244,0.9598,2.3466,2.3993,0 
-0.764,-0.1758,2.7332,2.3246,0.657,2.8967,1.8378,0.764,2.4156,0.9415,0 
-0.6718,1.2841,2.3232,0.9549,1.1202,2.4091,4.1415,2.4458,2.6448,2.0955,0 
0.4373,-0.1823,2.0363,1.9603,2.7147,2.1043,2.5717,0.8732,4.0439,1.7365,0 
1.3177,-0.7745,0.6417,2.4724,1.1953,-0.9065,2.2699,3.6203,3.2409,2.6172,0 
-1.2794,0.9766,1.9898,1.26,1.5885,0.0565,2.7479,1.1289,1.9964,0.982,0 
-0.744,0.1368,3.0291,2.9755,1.9864,1.3802,4.3699,2.8571,2.0417,2.5709,0 
1.0059,0.2563,1.7792,2.1048,3.4657,2.3202,2.9147,1.0316,0.9938,4.8678,0 
0.7213,-1.9092,2.6457,1.6575,3.0212,1.2565,3.1026,1.4789,2.7153,2.769,0 
0.7781,0.167,1.6293,1.3967,0.8799,1.5254,1.1486,1.6517,2.514,-0.2308,0 
-0.6784,1.0703,1.847,1.4703,4.1098,1.4109,-0.3719,-0.5636,1.8679,1.9073,0 
2.1717,-0.899,1.5105,3.922,0.6801,2.3996,1.6513,1.1882,2.3592,0.6977,0 
-0.4855,0.0506,3.3782,3.8134,1.5953,3.6919,1.9602,2.3492,1.6596,1.4599,0 
-0.3456,-0.2173,2.6692,3.1643,1.1144,2.5917,1.1163,1.0032,1.4086,1.0842,0 
1.0528,1.3553,0.3581,2.0715,1.887,1.4211,2.3243,1.3768,-0.6484,3.4463,0 
-0.1373,1.0247,2.4218,1.4742,2.6655,1.1235,2.2485,2.5233,2.2791,2.3947,0 
-0.2348,0.5299,0.693,2.0017,3.7427,0.8654,1.4459,2.0918,2.0397,1.5629,0 
-1.8754,0.9132,2.9731,1.5921,1.578,1.6841,2.4575,2.4224,2.0522,1.4366,0 
0.0891,-1.5219,2.6009,1.8174,2.8878,0.2386,3.3726,1.6776,1.3462,1.6497,0 
0.4638,0.1502,3.2244,0.441,1.406,3.277,2.6226,1.6601,2.147,-0.1323,0 
-2.0706,0.0796,0.9317,2.6105,1.0435,3.8238,0.9591,0.335,2.4646,0.8647,0 
-0.0866,-0.9507,1.0713,1.4248,5.7112,0.9756,2.5098,3.0631,2.238,1.5358,0 
1.7045,0.6441,1.7951,1.1623,2.8204,1.0201,1.2061,2.9278,1.3712,0.6932,0 
-0.4118,-0.4575,1.5268,1.5252,0.6971,2.3986,2.76,1.4972,3.5923,-0.4858,0 
-0.2175,0.4063,2.6813,0.869,4.1947,2.5543,1.3408,2.8303,1.0134,1.5164,0 
-0.3941,-1.0555,2.2504,0.0678,0.5558,4.1516,3.0538,2.4135,0.7577,1.7104,0 
-0.2311,0.5739,2.0658,3.5667,2.755,4.8222,2.8797,2.3206,1.5816,1.8529,0 
-1.2164,-1.8819,1.9103,2.0229,0.905,2.5162,0.1918,2.9241,3.2838,2.5173,0 
-0.8415,-1.1203,2.9383,1.5286,3.0736,1.4753,4.6158,2.1609,2.2848,2.5553,0 
1.0152,-1.6128,2.1456,1.6096,1.2567,1.7694,3.2598,2.2636,-0.1676,1.4118,0 
-0.6628,-0.4345,2.2261,2.6478,2.2763,1.8875,2.3483,0.7715,2.9374,2.6949,0 
0.5946,0.0442,2.3914,2.4591,2.6443,3.0464,2.7584,1.4949,1.2818,1.6316,0 
-0.8969,0.6318,2.1538,2.2104,2.7231,1.4271,1.8456,-0.1914,1.4634,-0.173,0 
1.0213,-0.539,2.7092,2.0177,0.4801,3.7871,2.7813,3.6578,2.7868,1.646,0 
0.4721,-1.7671,0.8783,0.9301,2.6748,1.4331,3.2656,2.4987,1.6408,0.8528,0 
1.4997,-1.4795,1.533,1.983,2.9595,2.1193,2.0431,3.7268,3.7845,2.9253,0 
1.7482,0.7298,2.957,2.2635,2.7061,2.4311,1.8407,1.8303,-0.1549,1.4519,0 
0.7592,-0.103,3.3637,1.6403,2.641,2.4137,1.6935,2.1805,1.9222,1.9984,0 
-0.1314,-0.4377,2.139,3.0213,3.4776,1.8874,1.8636,2.4934,1.5434,0.6929,0 
-1.2379,-0.8601,2.0937,3.4187,1.2094,2.4321,1.0443,3.5145,2.8795,0.7824,0 
-0.36,0.4181,0.7329,1.5628,2.2642,1.5598,2.9962,0.9207,3.4895,-1.118,0 
1.1741,-0.2042,2.4807,1.8981,2.1477,2.1015,-0.522,-0.2744,1.7939,1.3608,0 
-0.0202,1.1269,3.2907,1.8527,0.9822,3.7764,3.8185,0.3761,2.0266,3.4391,0 
0.4328,-0.278,-0.932,2.6007,2.1604,0.8317,1.2136,3.0736,0.8517,2.2624,0 
-0.0466,0.2904,2.5334,3.6715,2.6915,3.3365,2.1742,1.5166,2.6804,2.8144,0 
-0.7194,0.4985,2.2918,0.7603,2.7539,2.7412,4.4578,1.647,1.9628,2.6202,0 
0.2264,-2.3709,2.2027,3.8043,1.9573,1.7715,2.1406,2.5265,3.1405,2.8274,0 
-0.7986,0.4941,2.2717,2.858,-0.2365,0.7961,2.4546,1.0283,2.3461,1.2802,0 
0.6686,-0.1791,2.245,0.9424,2.0117,2.0465,1.6715,2.9091,1.6136,2.5174,0 
-0.3262,0.7942,2.7097,2.6845,3.2479,1.2701,3.3221,2.7074,1.9174,3.1289,0 
1.1656,-1.1461,4.2825,1.7051,2.897,1.4294,2.5708,-0.8035,0.3912,1.8114,0 
1.5424,-0.3468,1.416,2.1569,3.577,1.1678,1.3832,1.2624,3.6176,2.9278,0 
-1.4793,-2.0413,0.608,1.7898,0.13,1.1733,2.293,2.6015,2.1888,-0.1628,0 
-1.2049,-1.2312,1.4735,3.9789,2.9164,0.727,3.9418,0.8764,2.2211,2.2218,0 
-0.0641,-1.0607,2.4363,1.9722,1.2003,1.2761,2.2466,3.0836,0.7099,2.8334,0 
1.1558,1.3673,1.3774,1.0598,1.5601,0.8634,1.7844,2.7929,2.2904,1.632,0 
-0.524,-0.863,2.0563,3.3471,1.6842,2.1535,2.7294,1.0887,0.8454,2.4049,0 
0.4718,-1.464,2.6714,1.1737,1.7772,-0.4089,2.5375,3.2852,1.503,1.8907,0 
-0.4884,0.1571,1.4394,2.9792,0.4483,3.8593,0.3122,2.0099,1.627,0.7152,0 
0.2024,0.3416,1.1011,2.9959,1.1032,0.6597,2.6855,1.9809,1.024,3.0262,0 
0.0422,-0.8943,-0.4211,2.2262,1.3413,2.2221,0.1161,2.0247,1.8746,2.394,0 
0.5479,0.3788,1.7748,3.082,0.1862,2.1805,0.9295,0.6154,1.9652,1.5133,0 
0.0213,-0.4334,2.2452,2.2628,2.6508,1.4336,1.388,3.1294,2.7366,3.4997,0 
-0.8991,0.0155,1.6388,2.934,3.7108,0.3492,2.8658,2.2568,1.6111,3.4985,0 
0.4576,1.3461,-0.0765,0.6532,0.9186,3.1123,1.4598,1.2652,1.5833,2.9544,0 
-1.1772,1.0049,2.5364,2.8574,1.3016,4.3747,1.2051,1.4133,1.243,4.6646,0 
0.9808,-1.0644,1.8511,2.9514,1.4301,0.9348,2.3888,2.6521,2.3393,1.9556,0 
2.2338,-0.2113,0.6748,2.1169,4.6673,2.1462,0.2201,2.6667,3.5018,2.4181,0 
1.475,-1.7143,1.9778,1.3694,4.7346,3.1541,1.4953,1.9024,2.2018,1.2048,0 
1.0603,-0.0498,0.5956,2.6203,2.5803,1.0182,1.0765,1.8721,2.2391,2.3221,0 
-0.9564,1.2092,2.8179,1.9009,1.9014,2.0785,2.0443,3.2781,1.171,2.4178,0 
1.0063,0.3268,1.0231,0.8066,2.3457,2.325,-0.8808,3.4677,-0.2377,1.9372,0 
-0.3849,-0.1975,2.7781,1.7475,1.8365,2.3055,3.208,3.0986,2.3443,1.4116,0 
-0.3284,-0.3369,2.8679,1.7248,3.5726,0.5968,0.5295,2.8034,2.6772,0.7431,0 
-2.4919,-1.6904,3.5709,0.2717,3.6013,2.0232,2.9915,2.176,2.543,2.4237,0 
0.1987,3.0374,2.2373,2.6432,1.9865,1.8518,0.6055,1.7411,2.5573,1.3055,0 
0.3739,-0.4595,1.2926,1.3407,2.581,2.0535,2.4234,3.7538,2.2116,2.2869,0 
-0.7984,0.3743,3.2761,3.77,0.6092,-0.776,2.2946,-0.257,1.0363,2.1099,0 
-0.1743,-0.8959,0.9663,2.4642,1.8589,2.935,0.7916,-0.0318,2.257,1.5772,0 
-1.33,-0.1168,0.682,2.8785,1.4288,2.248,2.3175,1.572,2.0973,2.1622,0 
-0.6002,1.3211,1.4207,0.8407,2.0455,0.7599,2.834,3.2572,4.5986,2.175,0 
0.1404,-1.3677,3.1068,2.6725,-0.1959,2.0603,2.8972,1.0589,-0.1655,1.8717,0 
0.7047,1.5003,1.8569,1.5745,2.6702,1.4722,2.7437,1.6197,0.804,3.256,0 
-0.3007,-1.2054,2.5887,1.3442,0.9558,1.1576,4.358,2.9986,2.1535,2.0835,0 
-0.8762,-0.7782,0.0097,0.8038,2.1721,2.3122,1.8392,2.9983,2.8631,2.1764,0 
1.3159,-0.9363,0.3651,2.1394,2.5563,1.8896,1.7223,1.2405,3.476,2.1042,0 
-0.5544,0.0232,0.406,1.1339,2.3897,2.0099,4.8797,1.3557,2.5405,0.211,0 
0.3236,1.2721,3.2221,2.2055,1.5304,1.8905,3.8896,1.7857,1.8008,1.722,0 
0.8101,0.5245,0.8246,2.3853,0.874,1.0007,0.5068,0.7484,1.1858,1.031,0 
-0.8934,0.0786,2.7403,1.5086,2.0211,2.3669,3.0479,2.5608,1.7494,2.2418,0 
0.0242,-0.0255,1.2534,2.4907,2.2843,2.1461,0.6921,1.8177,0.8647,2.2865,0 
0.3409,2.0237,3.8428,1.7436,2.0573,2.2826,3.2508,2.825,3.2825,2.0047,0 
0.7644,-0.0668,2.8783,0.8862,2.2218,2.18,0.1274,1.8483,1.6931,1.9144,0 
-0.8065,-0.2824,1.9855,1.8972,1.8299,1.2009,1.6105,2.4963,4.0239,3.577,0 
-0.7278,-0.2279,1.4991,1.7593,2.3526,2.3184,4.5077,2.4621,3.3689,5.106,0 
-0.8466,2.0623,1.4467,2.4738,2.4263,1.9151,2.5606,3.0161,2.3639,2.417,0 
-1.3563,0.5835,2.0873,1.8959,0.4718,1.1864,4.1169,3.7963,2.2666,-0.7024,0 
0.1197,-1.2558,0.689,3.5828,0.8859,3.3661,1.0852,1.4583,2.7046,1.8249,0 
0.6864,1.6071,2.506,1.5618,2.601,2.3643,0.3862,2.3735,1.6448,3.0408,0 
-0.8819,-1.2035,2.4018,2.9532,2.6888,1.8952,0.5339,2.9457,1.1505,1.0534,0 
0.6182,0.2034,1.9449,3.5043,0.9009,3.1707,0.8163,2.0479,1.1682,0.1759,0 
1.3411,0.7486,2.3594,-0.2641,3.2029,1.753,1.2854,2.4699,2.468,3.1186,0 
1.1631,1.0172,1.5703,3.0006,0.7289,2.1435,3.2591,1.3057,2.1039,1.164,0 
-0.015,0.7554,2.1995,1.7639,2.7354,3.0476,3.1669,2.3705,2.3612,1.0219,0 
2.1338,-1.9239,1.7006,1.9272,2.4949,1.8323,1.4701,2.6421,1.7981,3.5839,0 
-1.6599,1.6496,3.6586,2.3476,1.1526,2.5784,2.2003,0.3457,2.1585,0.8183,0 
0.9788,0.5697,1.7478,3.19,1.6636,1.9857,2.591,2.5558,3.3871,2.7595,0 
0.2709,-0.1698,0.9143,2.2968,0.9919,1.8965,0.5563,1.7942,1.0486,2.0003,0 
0.1207,0.6387,1.9837,1.72,3.2686,1.2128,-0.9766,2.6104,2.5598,2.2666,0 
-0.617,0.0699,1.1428,1.4401,2.2965,1.6219,3.5962,1.7852,2.1311,2.1072,0 
1.8823,-0.3495,1.5746,1.0378,1.9186,1.135,2.3925,3.9791,2.7561,3.209,0 
-2.1729,-0.4141,0.8701,0.3284,3.608,1.2413,1.8913,2.6752,0.4335,2.4363,0 
1.4544,0.0788,2.9637,2.863,2.9606,2.8794,1.8755,0.0164,2.3807,2.53,0 
-0.2949,1.629,2.3103,4.7365,1.5197,2.6622,2.7486,1.539,2.052,1.8099,0 
0.6038,1.0748,1.054,1.5793,2.4223,1.8655,1.9021,2.4576,0.7472,2.8976,0 
-0.5735,-0.6459,3.0151,2.015,2.4499,2.9164,1.6146,0.5742,0.9666,0.1072,0 
-0.2778,-1.3221,3.5376,1.7306,2.1684,1.9496,2.4655,1.9052,1.0305,0.6324,0 
-0.2329,-0.7747,2.2401,3.454,1.9621,3.0459,2.3858,0.9821,1.1301,1.8468,0 
0.0041,-0.1804,1.9421,1.3355,2.7154,1.7126,2.2741,2.8715,1.657,0.9197,0 
0.7009,0.0985,-0.0154,3.1266,3.1085,0.5274,3.2633,2.2464,2.4128,1.6725,0 
-1.1638,0.9256,0.299,2.3056,2.8063,3.39,3.5296,0.2685,2.6633,0.4165,0 
1.3775,-0.1603,2.3339,2.9035,1.3082,-0.2264,1.0021,2.9667,1.9919,2.1228,0 
-0.6391,-0.1871,2.0111,2.0515,1.7815,2.2584,0.8828,1.7406,3.1745,1.6836,0 
0.9373,0.3982,0.4084,2.4905,3.3548,3.6247,2.9032,2.3033,1.528,3.4136,0 
0.6264,0.1923,2.7935,2.5843,3.078,2.242,2.4056,2.4399,1.4809,2.1932,0 
0.2281,-1.3786,0.9423,1.4172,0.5594,2.294,2.3896,1.7104,1.3337,3.6405,0 
-1.2268,0.2474,0.3397,-0.3654,1.8787,1.214,0.3592,2.1651,2.9138,1.842,0 
0.4691,0.1312,1.1369,1.9768,1.4244,1.0877,1.0108,2.094,2.0752,2.257,0 
0.8953,-1.0348,2.5389,2.6368,3.0198,2.4974,0.2869,1.32,2.5465,2.4339,0 
1.3005,1.0216,1.2744,2.5774,3.0514,2.9751,3.0126,1.3183,3.7531,2.306,0 
-0.5968,0.5395,2.1124,3.3141,1.8076,0.8048,2.2491,1.984,0.0354,3.058,0 
1.094,1.4623,3.0588,3.2378,2.5877,2.1179,2.5035,0.9712,0.727,1.2349,0 
-0.4029,0.6642,3.0598,1.6936,2.3851,2.3672,2.0635,2.5163,1.6647,3.8481,0 
1.8772,-0.5653,2.336,0.6156,-0.3718,3.0339,2.6172,2.6108,1.4241,2.8099,0 
-0.8975,-0.4465,2.3029,3.1905,-0.0532,2.4176,2.0196,1.5008,4.023,3.2785,0 
-0.8066,-0.7507,3.0567,2.5066,0.0765,2.5378,3.4397,1.9619,0.5222,2.6449,0 
0.1745,1.1664,1.0997,2.6781,2.7005,4.2991,3.4632,3.0866,1.0106,4.1086,0 
0.6788,-0.8836,2.6108,1.2421,2.0007,0.6157,2.3583,2.4213,2.2273,2.5104,0 
-0.3313,0.8815,2.7158,2.759,2.2213,2.9063,-0.0842,1.9602,1.8758,1.5876,0 
-1.794,1.3045,1.6722,1.8557,1.4284,1.8346,1.2084,1.286,1.3324,0.7977,0 
1.5853,0.1572,1.7316,2.9271,0.9499,2.0827,3.147,0.1223,1.5887,2.3943,0 
0.2753,-0.9552,-0.2551,2.1347,0.8372,0.8127,2.7188,1.8932,0.1344,1.7409,0 
0.6794,-0.6477,1.9074,1.9709,1.9524,2.312,1.1106,1.9773,2.2489,1.9991,0 
-1.4403,-0.4245,2.8265,1.8941,2.834,1.036,2.8861,3.2275,2.1842,0.9963,0 
-0.4123,-1.6421,1.3421,0.9044,2.4614,1.4708,2.4409,-0.2015,2.9118,2.5805,0 
-1.6138,1.328,0.7185,0.8341,1.9916,2.4676,2.3364,2.1929,1.4747,1.1301,0 
0.0015,0.1655,1.8255,2.7466,3.6958,2.4619,2.4489,1.6869,1.4993,1.4453,0 
-0.929,1.0252,1.274,2.309,1.7802,1.9719,2.8643,3.9597,0.757,1.8466,0 
0.1968,0.4691,3.4794,1.0779,2.6921,2.4764,0.9999,1.1642,2.4101,1.1067,0 
1.0018,0.4411,0.4796,3.1244,1.2641,0.9229,3.4675,3.6433,1.758,1.6757,0 
-1.0838,-0.2289,2.3629,2.2562,3.3817,1.3084,2.6432,2.0025,1.7722,2.041,0 
-0.0911,0.5528,2.7842,2.6505,3.0232,0.4209,2.4189,2.6881,0.9141,2.551,0 
-2.4083,2.0239,2.1694,1.8062,2.3409,2.9977,2.5053,0.8419,2.4377,2.1405,0 
-1.2185,0.8325,-0.8658,1.3802,1.4089,1.0302,0.4368,1.5042,2.5742,2.6485,0 
1.0875,0.5744,3.4838,1.1625,1.5518,2.4194,1.6936,1.0034,0.8304,2.0037,0 
-0.1015,-2.0505,1.4727,1.6858,2.3965,3.2429,2.6997,1.1501,1.6175,3.584,0 
0.3192,-0.1157,2.1709,1.205,2.3494,1.8749,4.19,-0.7626,2.0956,2.2324,0 
