Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Class
6.7045,0.2113,0.6484,3.3922,2.4502,2.8922,2.6946,1.8799,1.0481,3.1813,1 
6.5099,2.3877,1.8143,1.107,2.4898,2.4865,1.8985,3.2531,2.5453,1.9038,1 
8.9485,1.5572,3.4466,2.8286,2.0225,4.1054,2.0925,2.2823,2.1352,2.1034,1 
8.2778,3.0147,1.1578,1.9838,2.5823,0.9187,3.5154,4.0686,1.4495,1.9455,1 
8.1771,3.0048,3.5958,2.2209,0.942,3.8439,1.3799,1.7176,0.5597,2.7234,1 
8.2075,1.9161,1.5071,2.351,3.4391,3.0804,1.7444,1.1813,1.1471,2.6746,1 
8.0008,2.3663,2.7026,0.3785,1.7309,2.7542,2.8764,0.593,3.6572,2.695,1 
7.6238,2.3254,4.1906,2.6886,2.0276,0.7733,2.2244,1.5457,1.2037,4.6455,1 
8.1444,2.0622,0.7608,3.544,0.4578,2.261,1.9636,1.8713,1.309,1.6304,1 
7.4932,2.7268,1.3433,1.4766,2.0384,2.4818,1.7358,0.4667,1.4185,2.6222,1 
6.9855,4.2109,0.5878,2.4515,0.2437,1.8916,0.9683,2.1182,1.4849,1.9047,1 
8.9449,0.0934,2.4755,1.7881,2.5729,0.9933,1.065,-0.1768,1.5783,1.963,1 
7.597,1.44,1.537,1.5996,3.1346,2.4622,2.4414,0.6994,2.8002,4.1297,1 
6.9825,2.0839,1.3637,2.8376,1.2485,2.6716,4.0417,3.1121,4.003,3.1544,1 
5.4044,2.2877,1.0588,3.0103,3.2053,2.9038,1.882,1.9524,3.3318,3.1076,1 
7.3594,0.8078,1.1528,3.2372,0.0485,0.9931,2.7094,2.4856,1.9285,1.6963,1 
7.7012,2.9429,1.4593,2.9034,2.4232,1.6216,3.1616,0.1511,1.2162,-0.2022,1 
9.0305,2.3737,3.5714,2.2292,1.9912,2.5363,1.6196,1.1734,3.5764,1.9485,1 
7.239,2.992,0.7152,2.1546,3.1382,3.359,1.53,1.6614,1.4387,1.5833,1 
7.0478,1.1802,1.3576,1.971,1.4644,1.1882,2.4857,3.6682,2.0267,0.1501,1 
7.5051,3.1417,2.2568,2.0757,3.8711,1.5177,4.8458,1.5271,2.6135,2.8182,1 
7.2082,1.4138,-0.2476,1.4757,2.24,0.8605,2.9937,3.8112,1.5183,3.934,1 
9.272,2.0783,0.6728,1.1796,1.0811,1.453,1.9457,1.1946,2.4263,0.712,1 
7.0972,2.5377,3.0697,2.9373,1.6103,1.7545,1.64,3.1534,3.9035,2.3495,1 
5.738,2.8722,-0.118,1.4215,1.0025,0.1134,1.5338,2.8119,2.5253,2.1448,1 
9.1045,0.6576,3.683,1.1929,2.4438,1.8942,3.4709,2.2276,1.7631,2.721,1 
6.5101,2.2854,3.0142,3.5657,1.909,2.3117,4.4033,2.5857,2.8761,2.252,1 
7.249,0.2903,2.6949,1.6982,1.6349,2.628,2.6982,2.185,1.0939,2.5592,1 
8.9084,2.131,2.3086,2.1171,2.6121,2.064,2.6595,1.7571,2.5491,2.1269,1 
8.2956,3.3908,0.811,2.1377,2.3713,2.616,4.2213,2.4674,0.6495,0.4206,1 
9.3279,0.3765,2.1853,2.3159,2.9509,1.4081,2.2097,1.3726,1.785,1.9936,1 
8.4155,1.1522,2.4133,0.8899,1.9797,3.3832,1.5894,2.1571,2.5799,0.5684,1 
10.4433,2.5239,1.6456,2.0404,2.1208,1.308,0.0838,1.3116,1.3259,1.9772,1 
8.9295,1.5034,2.6026,2.5103,1.7831,2.5911,1.3705,3.1668,0.7505,3.7809,1 
5.7071,2.1498,1.3437,1.1833,1.339,1.5803,2.006,1.9599,3.4269,2.3201,1 
7.191,1.6945,1.2224,1.0635,1.5666,2.9828,1.6093,2.2302,1.8603,3.0256,1 
8.7785,3.5365,1.1422,1.5988,2.2669,1.7006,0.8932,0.7266,2.1463,2.2912,1 
7.6491,2.2504,-0.0414,1.7768,3.0322,3.551,2.6237,1.4624,2.8563,1.8985,1 
9.5333,3.0849,3.3838,-0.4938,1.079,1.5801,2.8981,1.6787,2.2005,1.6112,1 
8.0148,0.096,2.0433,2.5616,2.4542,1.6658,2.7988,3.3061,3.5549,1.7758,1 
5.6719,1.4027,0.8019,2.1022,2.8499,2.5294,1.5588,1.8289,2.3477,1.1827,1 
8.0527,2.4772,1.1367,3.2282,2.4152,1.075,1.3869,1.3338,1.056,1.7174,1 
6.3852,1.0555,0.5825,1.3311,2.2948,0.5054,2.6855,0.8672,1.6901,1.246,1 
7.6079,3.5924,0.5518,2.5238,1.5737,2.7692,0.6238,1.7784,3.3223,3.6543,1 
8.4442,2.1118,1.6926,4.7276,1.232,1.886,0.9571,2.8365,1.9318,3.5062,1 
7.4845,0.4799,4.2562,1.5527,2.098,0.9844,3.3288,1.6551,2.0996,2.3783,1 
6.8397,2.0322,1.2037,2.0929,1.111,4.9714,0.6985,3.8403,0.739,1.0881,1 
6.7615,-0.0818,1.8362,1.2218,2.7267,1.9967,-0.1051,1.4428,3.168,2.6365,1 
7.8043,1.3446,1.3857,1.7002,2.7791,0.7494,2.261,2.6688,2.1285,0.7309,1 
7.7842,2.8199,0.2126,3.3399,1.4841,0.5551,2.7484,1.3818,0.8596,2.0583,1 
9.0496,2.3478,2.8323,2.2829,1.1513,2.5704,1.9327,1.4466,1.8383,2.2063,1 
