Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Class
0.4232,-1.2734,0.8489,2.4478,1.2549,1.3221,1.7738,3.2562,1.49,2.6646,1 
-0.139,-0.6711,5.8753,2.0324,2.603,1.0686,1.6287,1.451,1.21,2.4659,1 
-0.9466,-0.3887,2.6301,1.9555,3.7139,3.7793,0.4937,2.2947,1.3806,3.4995,1 
-0.8884,1.9482,4.43,1.9983,1.6718,3.374,1.9522,1.446,1.3155,3.601,1 
1.8431,0.2051,2.0386,3.6684,0.7633,2.3604,1.3205,4.016,1.1016,1.9706,1 
1.3302,-1.6288,2.5111,1.2247,2.8858,2.1339,1.5281,2.5569,0.3975,2.6655,1 
0.6561,0.8206,1.0466,0.9529,1.5038,2.3381,2.7528,2.6836,2.4287,1.0733,1 
0.1642,0.8327,0.6991,0.4656,0.3417,2.4255,2.589,2.3705,1.5265,2.4998,1 
-0.0041,0.0578,2.3179,3.5403,1.3803,0.2373,2.693,2.4903,2.4564,1.9615,1 
1.6083,2.0217,1.4659,1.9574,2.6599,1.1124,2.0496,1.3887,1.3148,3.1259,1 
0.2621,0.1426,1.4395,0.2596,1.289,1.1473,1.6306,2.216,0.1906,1.1577,1 
0.9823,0.0748,1.3419,2.8473,2.2593,2.777,2.1672,1.0479,1.1486,2.0266,1 
-0.3104,-0.1167,1.2004,0.0032,1.3967,3.0603,1.6855,3.0726,0.7376,1.4885,1 
1.1033,-0.2013,2.4224,1.1122,1.9421,0.817,1.6407,0.7743,2.6191,2.3121,1 
-1.2285,0.917,1.9173,3.977,1.1025,2.0022,3.1597,2.6875,2.8732,2.1613,1 
0.179,-1.1301,3.126,2.5385,1.675,2.2841,1.2961,3.0391,0.545,1.5173,1 
-0.5283,0.1856,2.1398,0.3438,2.8674,3.0693,-0.5716,2.1918,2.7481,2.8086,1 
2.4138,-0.2513,1.6298,2.9417,1.2198,0.7895,3.8486,1.8012,0.4942,1.5553,1 
0.4387,-1.0995,1.7957,1.6893,2.0321,0.9609,1.8845,1.3992,-0.4323,4.0418,1 
1.6227,1.5851,3.5537,0.4205,0.2614,2.4605,1.5731,2.7325,1.7355,2.5504,1 
-0.0059,-0.1843,2.1488,2.2096,2.4062,1.5286,0.2916,1.6183,1.8759,2.5693,1 
-0.016,-1.1754,3.3504,3.3402,4.2211,-0.4791,4.0066,3.0245,2.0485,2.1339,1 
1.4895,0.1063,1.1796,0.8206,1.4252,0.7846,1.1502,2.2408,1.4109,2.8787,1 
0.6765,-0.091,2.8593,2.3117,0.733,2.1632,2.876,2.4105,1.9477,1.1033,1 
0.4024,0.0557,2.4374,2.3132,3.6557,1.431,0.7232,2.1941,2.8463,1.3376,1 
0.9625,0.4308,-0.3511,2.8763,0.7857,2.5176,2.7632,1.9778,0.5906,1.8515,1 
-1.9861,-0.2204,1.6149,4.3123,2.6261,1.2695,1.9236,2.7375,3.2222,1.5637,1 
0.175,0.4013,2.0187,0.8362,1.8161,2.0593,1.3703,4.1104,1.9738,2.2396,1 
-1.3909,-1.0305,-0.2072,3.1168,1.4722,4.9864,2.3342,1.6507,3.9446,1.845,1 
0.2531,-1.2301,0.838,1.4487,2.823,1.2787,0.1526,2.5905,2.8508,2.6352,1 
0.2542,0.3133,0.9826,0.3831,3.67,1.9034,3.4126,1.9377,2.4311,1.9416,1 
-1.4226,-0.7528,2.2191,1.0496,2.4258,1.0331,1.2807,4.1471,2.057,3.0505,1 
0.0203,1.1682,1.2888,1.3649,1.5121,2.9488,1.7233,2.4802,1.6248,1.5764,1 
-1.7264,-0.3488,2.9067,1.6227,1.6162,0.9171,1.4288,1.7155,0.3559,3.6962,1 
0.1607,2.3911,3.4483,-0.3184,-0.1816,1.7902,0.4757,2.2951,2.1367,1.3586,1 
0.1302,-0.8203,1.501,2.1143,2.646,3.5335,3.1421,2.2839,2.714,-0.3243,1 
0.9583,1.0244,1.7176,3.0717,2.3787,1.6916,0.7105,3.262,1.9299,3.0363,1 
-0.3912,-0.678,1.7412,2.0202,1.8088,2.4602,2.5032,0.5366,2.063,0.4777,1 
0.9755,-0.5277,3.0681,2.9738,0.9861,1.0799,1.8506,1.4727,2.1489,0.3141,1 
1.047,-0.2818,2.3445,2.3072,2.3482,0.9826,2.5474,0.7404,1.6348,0.7442,1 
0.2481,1.1879,0.5819,2.7324,1.6237,3.8357,3.8523,2.2866,-0.0944,2.6836,1 
0.0194,-0.5846,0.8496,2.1376,3.261,2.223,2.344,4.3378,1.42,0.951,1 
0.023,0.9228,2.4513,2.4503,1.858,2.4247,0.9329,1.2178,3.3802,2.5443,1 
1.22,-0.2201,3.3902,2.9188,4.6088,1.2592,0.7105,3.1234,1.6323,2.371,1 
-2.4527,-1.1802,0.8041,4.3141,0.9043,0.0852,-0.6333,0.7062,0.6587,3.1403,1 
-1.1161,-0.5731,0.5864,2.9438,3.2467,2.7793,-0.1051,2.4254,2.0011,1.9016,1 
-0.151,1.6152,3.1079,1.7611,2.7357,2.8093,1.6703,1.4897,1.734,3.2188,1 
0.0032,-0.7631,1.4474,1.1879,2.6479,3.2773,3.8674,1.1787,0.3388,2.503,1 
-2.1795,1.1812,3.0437,-0.4721,2.774,2.5318,3.2352,2.5977,1.0977,3.0622,1 
-0.424,1.1321,1.6745,2.9379,2.1108,3.3392,0.3342,2.4924,2.058,2.3906,1 
-0.8266,-0.8368,2.5783,4.0618,2.544,1.3379,0.4701,1.7445,1.0278,-0.3655,1 
0.7991,-0.2309,1.421,2.1305,1.806,1.0841,3.2837,3.3633,1.8621,1.3925,1 
-2.5387,-0.6375,3.9393,1.5999,1.2455,1.2047,4.5501,2.7976,1.6311,1.7626,1 
-0.5937,0.58,2.3096,2.1905,1.523,1.1124,2.4875,1.0644,2.573,2.9848,1 
0.2067,-0.2923,1.0231,2.1421,1.3879,1.7521,1.9861,2.818,2.5719,2.004,1 
0.9214,1.9613,2.6781,1.3353,0.2791,3.6519,1.3304,1.4097,2.4024,3.9055,1 
0.0041,1.391,1.7265,0.9892,1.2808,1.8432,0.1624,3.6045,1.6068,2.1216,1 
0.627,0.2437,3.4456,0.4096,2.3353,1.4526,2.6356,2.6717,0.9143,3.5799,1 
1.0925,0.4392,2.0686,1.3875,2.6231,1.4268,2.8287,2.0005,2.1105,1.633,1 
-1.1549,-1.2475,2.2034,3.8462,-0.0565,4.5273,0.7813,2.2001,3.7333,3.111,1 
1.0424,0.159,2.5351,2.2647,2.142,0.1617,1.1124,2.2324,2.2085,2.7337,1 
-0.2571,-1.2588,4.1613,2.9996,2.1463,2.1558,2.4711,1.361,4.0207,2.3988,1 
-1.7365,-0.8289,1.1006,3.3622,2.2057,1.0335,2.9105,4.4902,2.3878,2.9727,1 
2.0838,-1.0965,2.4611,2.7355,2.2877,1.819,2.5469,3.0984,1.9752,2.7526,1 
-0.7134,-0.434,0.8806,2.5847,1.2638,0.6705,3.4794,2.0585,1.3264,2.5408,1 
-0.5496,1.3345,1.0549,1.6897,1.4862,1.3049,1.7257,1.1742,2.9089,2.0256,1 
-0.1561,-0.6684,2.4663,2.3954,2.7011,2.5267,1.2527,2.3697,3.2823,1.4775,1 
0.0525,0.277,1.3569,1.5162,2.0149,1.3696,0.898,2.0268,1.7339,4.66,1 
2.9475,-1.0163,0.7272,1.3748,1.1088,1.9593,1.8721,0.3902,2.8466,1.5949,1 
0.3764,-0.5531,3.4979,2.7089,2.6424,2.2765,2.5886,3.015,2.032,1.5311,1 
-0.8868,1.1776,2.6509,1.5814,2.9042,2.5871,1.7603,1.9718,1.9365,0.8171,1 
1.3301,0.1315,2.1712,3.0689,3.2069,0.238,0.6573,3.0585,1.2955,1.6008,1 
-2.0869,-1.1884,1.6405,0.8135,1.4993,1.9663,0.5229,1.2693,0.7141,1.0778,1 
0.0741,-0.5294,2.2196,2.0932,3.7484,3.7121,0.8342,2.1367,1.789,2.2484,1 
-0.6807,0.3527,1.2687,3.5075,1.8779,2.8201,2.3379,0.0951,2.1266,1.906,1 
0.9504,-0.0897,0.9625,2.8395,2.9463,4.4434,2.478,1.7208,3.9376,1.5825,1 
-1.3397,-1.5163,2.3677,0.5809,0.6676,1.9138,2.8193,1.0008,2.7357,2.7012,1 
0.3901,-0.4648,0.3658,1.5043,2.8432,3.0772,0.0843,2.2234,2.8905,2.3058,1 
0.1019,0.5677,0.8928,2.285,2.7519,4.2215,3.9888,2.2609,3.2881,3.1357,1 
-2.1676,0.6149,3.2354,1.1845,0.7144,1.9908,1.8734,2.0315,1.144,1.6271,1 
-0.1014,2.4937,3.3993,1.7017,1.8569,1.5818,2.735,3.6369,1.545,2.7477,1 
0.1275,0.0444,4.2477,3.4741,1.3091,1.2121,2.3592,2.7162,1.6873,3.0186,1 
0.2983,0.5436,1.306,2.3368,1.4048,1.613,1.7295,2.1812,2.7209,1.5372,1 
0.9621,0.0526,2.0841,0.5188,2.6581,1.2242,2.1158,2.6125,1.3398,2.4095,1 
0.0811,-1.2597,2.9721,1.5388,-0.118,3.8789,0.4962,2.188,0.1395,3.6822,1 
0.4729,-0.297,3.5238,4.7559,2.0825,2.9765,1.7048,2.3244,3.401,3.0836,1 
-0.2204,-1.6109,1.3821,2.56,1.4042,2.045,1.0967,1.9096,2.5861,1.1699,1 
1.8077,-0.8564,1.8715,3.024,4.6632,1.4862,2.2302,2.8355,1.8238,1.3852,1 
0.1184,0.6704,1.9194,1.9415,3.566,0.6486,3.0604,1.9586,1.2888,1.2387,1 
-0.7987,-0.7286,3.7306,1.6955,1.876,0.3639,2.5681,1.0831,2.9473,1.1883,1 
0.4095,0.5665,2.3666,1.9953,1.6525,1.2769,1.9446,2.5914,1.6556,3.3399,1 
0.1348,-0.1062,2.4445,0.1934,2.8489,0.0565,2.3142,0.8127,2.8161,2.143,1 
-0.8131,-0.3194,0.8995,3.1269,1.602,3.0349,-0.2237,2.533,1.9582,1.457,1 
1.3567,-0.6773,3.1721,1.9028,0.7938,2.7957,0.0643,2.8756,1.917,1.9665,1 
0.6449,1.1986,0.5693,0.4289,0.6268,3.605,1.0027,2.8825,0.3385,2.0971,1 
0.5738,-0.3278,3.1683,1.046,0.3917,1.8545,1.2217,2.1443,1.4523,3.73,1 
0.1344,0.2261,3.7455,2.3683,0.0111,2.6601,1.8037,2.2206,3.4778,2.8447,1 
0.899,0.3452,1.8951,3.0345,1.0968,1.2779,0.4372,4.2897,0.8755,1.8973,1 
-0.3975,0.5774,2.3837,1.3417,4.4443,0.4986,2.7042,1.5761,3.001,3.5513,1 
0.909,0.0961,2.2887,2.5592,0.7382,1.4614,1.4844,1.9815,0.2607,2.7368,1 
1.3326,0.5839,2.6904,2.1153,2.5159,1.4806,1.326,3.16,1.5968,2.3809,1 
0.8312,-0.2251,1.3005,2.4706,2.0893,2.0698,3.3928,2.9036,1.1616,2.0568,1 
0.7619,-2.1136,-0.7391,1.5871,0.8556,1.4566,2.3258,1.4402,4.2478,0.1682,1 
0.9426,0.1304,1.9727,2.3273,0.5872,0.3664,0.0284,3.3889,1.8484,3.2201,1 
-2.8379,-0.8661,2.5653,2.4501,1.0058,4.1664,3.0275,1.429,2.3744,0.3783,1 
0.0681,-1.0534,2.6529,2.2691,2.5549,2.8245,1.5706,1.3869,2.4805,1.9024,1 
0.6392,-0.581,3.0138,3.2196,1.1197,3.0344,0.8459,1.6481,3.132,3.4003,1 
0.8931,-0.4529,1.2887,0.897,1.9734,2.7115,1.2354,1.7938,2.4396,3.5783,1 
0.5478,-1.5858,1.6774,0.9925,1.9126,3.299,3.3065,2.9631,2.3061,1.0034,1 
-0.4245,0.5542,2.2037,1.1976,2.303,2.9643,1.7136,-0.1374,2.463,2.9797,1 
-0.8869,0.4193,2.9847,0.7461,3.8448,1.8346,0.3136,2.3413,2.0852,1.175,1 
-0.4908,0.2768,1.7737,1.7403,1.7425,1.5365,2.1927,2.2761,1.4764,2.8627,1 
-0.8494,0.6543,2.1173,0.5379,2.0625,1.9537,3.3248,3.6645,3.9412,3.3072,1 
1.4039,-0.7505,2.1273,1.5914,1.1057,0.7671,2.3882,3.1198,0.7884,2.3214,1 
-1.7586,-1.0828,0.1932,1.375,2.4386,2.2676,1.9602,-0.8373,1.9926,1.8538,1 
1.026,0.2349,3.0579,0.6681,2.6026,3.3283,3.2364,1.8732,2.6507,1.195,1 
1.4715,-0.7653,0.2115,2.9655,0.6529,1.9216,1.3562,2.0667,1.2666,2.0192,1 
1.1888,-0.6152,-0.2381,2.6723,0.6895,3.2219,1.9294,1.9591,3.7589,2.7123,1 
-0.7943,-0.3376,2.6772,4.2081,1.4462,0.6275,1.5628,0.8373,1.4069,2.8942,1 
-0.4178,-0.0362,1.4895,2.8088,2.4765,1.3191,0.7803,1.3649,2.4073,2.0629,1 
-0.5122,1.5521,2.8962,3.1539,1.0967,2.2548,1.2813,2.433,1.7774,3.1203,1 
-0.0543,-0.5128,1.5753,1.9184,1.7728,1.4541,2.6042,-0.1328,1.4711,2.766,1 
-2.4227,0.3756,2.4748,0.2373,-0.2258,1.7416,3.2223,0.9474,1.9089,3.2494,1 
1.2783,-0.7191,2.7431,1.3395,0.6109,2.9311,1.4425,1.1709,1.9985,3.4775,1 
0.8829,-0.3265,2.354,2.525,-0.0811,3.6246,1.6275,2.1977,0.8141,1.7283,1 
1.0286,1.4656,-0.2543,1.1615,2.1089,2.7047,2.6307,3.3034,1.3199,2.5786,1 
-0.8537,-0.3273,2.5549,1.73,0.6614,1.633,2.9656,2.6665,2.1843,3.0976,1 
-0.1107,0.5629,0.8545,1.7335,3.865,3.8315,-0.2121,2.3026,2.2109,2.9887,1 
-0.0591,1.5329,2.6763,3.1632,1.6525,2.3813,2.6978,0.4557,1.8931,1.8284,1 
-0.8912,1.5612,1.2979,0.7249,3.0806,0.4806,2.2009,2.0055,1.242,2.1506,1 
0.0249,-0.3082,2.7633,2.0356,3.5441,2.6921,2.5397,2.8358,2.6229,2.6628,1 
2.3998,0.3311,1.7357,2.5498,1.565,1.569,2.3928,1.9336,2.7968,4.0774,1 
-1.4993,0.8729,1.2831,2.821,2.3427,0.5111,1.9606,4.1894,3.5889,1.91,1 
-0.0721,-2.3375,0.3086,0.9832,1.0888,3.0883,3.4347,1.8127,2.0701,2.5908,1 
0.2378,0.3448,2.5156,3.2934,2.1706,1.9241,1.1774,1.6378,0.989,1.5442,1 
0.7169,0.8041,1.037,1.4885,2.3422,1.5943,3.2755,3.399,2.1749,1.7359,1 
1.8145,-0.1276,1.4105,2.7516,0.6432,1.3334,2.8291,1.9328,2.2061,2.1159,1 
0.4507,0.4087,1.0447,1.0516,1.2882,2.828,3.3101,1.4976,3.7508,2.3013,1 
0.6292,-1.1855,-0.4409,0.3243,1.6008,3.1276,1.3277,2.42,2.3451,2.5311,1 
-1.5374,-0.1826,2.1654,0.1766,0.5423,0.7616,2.0423,2.0998,3.3995,0.9385,1 
1.1078,-1.0209,1.8349,1.9592,1.1188,-1.1321,1.2832,2.8318,3.1615,3.899,1 
-0.0281,-0.6993,1.5775,1.9803,1.9393,0.7573,2.6554,2.2653,1.4391,1.4732,1 
-0.8932,0.5046,-0.1233,1.6102,0.8786,3.2483,2.8577,0.8241,1.4126,3.3254,1 
0.6598,-1.2292,2.2435,3.2508,1.7649,0.9526,1.5149,1.2702,2.4145,2.7467,1 
1.0235,0.3213,1.7274,4.1112,2.1796,3.0263,1.9555,2.4517,2.2251,1.9207,1 
-0.4558,0.3189,1.8187,3.0398,1.5446,2.0491,3.1238,3.1864,1.9437,2.9168,1 
0.1573,-0.3239,1.5945,3.0729,1.7245,1.0945,3.0023,3.4426,4.5961,3.0165,1 
2.1883,-0.6265,4.1569,1.3969,3.8571,4.0815,1.1853,3.7362,2.5662,2.8783,1 
0.6674,-1.6961,3.1054,1.4387,0.6515,1.7443,1.1983,2.33,2.2312,2.0263,1 
-1.6556,0.3173,1.9811,1.26,1.5279,3.5399,2.4969,1.8092,3.023,3.1006,1 
-1.5475,0.1381,1.109,3.0234,0.7374,1.4945,2.0736,1.7254,1.2919,2.7942,1 
-0.1882,-0.4062,0.719,2.1952,1.2761,2.6463,-0.0401,2.2548,1.5799,2.6807,1 
-1.7683,1.3203,2.3292,1.8337,0.1969,0.7631,0.5204,1.0911,2.2863,3.9989,1 
0.2606,1.0377,1.79,1.3554,1.4839,1.5978,1.9697,2.0945,2.5182,3.7632,1 
-1.2372,1.3443,1.36,2.0316,0.7965,3.5416,3.2701,0.8495,0.8649,2.0979,1 
0.173,1.1081,0.3614,2.3644,1.4187,1.8239,1.679,1.9182,1.285,4.5463,1 
-1.0223,0.424,1.3332,3.5134,1.7323,2.6377,0.7661,2.6445,1.0144,1.8799,1 
0.654,0.3512,1.0836,1.2116,2.894,0.3872,1.7686,1.4885,0.7572,3.3733,1 
-0.4647,-0.4032,2.2762,0.7595,3.5278,2.3303,1.5762,1.9471,1.801,2.2587,1 
-0.9584,-1.6993,1.4934,2.1729,1.27,1.8318,1.6711,1.827,1.9466,1.5286,1 
0.3253,1.0301,0.7846,1.0021,3.4123,0.1883,2.2197,3.6971,1.7312,2.8206,1 
-1.1585,0.019,1.7249,3.3214,2.4018,3.2751,2.9257,1.1647,4.2595,1.8931,1 
-0.5985,-0.5398,3.4779,0.9664,1.7986,1.2155,2.912,1.4232,2.0204,0.3232,1 
0.7347,-0.4135,2.7176,1.5594,2.2871,0.8087,2.6021,1.0807,2.4437,2.2402,1 
0.8751,-1.5726,3.0644,1.3834,2.1484,-0.0453,2.7229,1.2565,1.8327,3.1247,1 
-0.8197,0.7524,1.6899,2.3347,0.8761,1.729,2.9743,2.9514,1.6964,0.3646,1 
-0.3187,-1.8554,2.6458,3.8037,1.5675,0.8901,1.405,2.3059,1.16,2.8508,1 
0.9978,-0.1652,3.0319,0.2084,1.7815,1.8277,3.2548,1.8373,3.0123,2.406,1 
-1.1443,-0.202,2.8044,2.5631,2.1846,3.2656,3.7357,0.8575,2.7026,2.6067,1 
0.4394,-2.0661,2.7308,0.1509,1.9475,2.6401,2.2609,2.6481,0.3693,0.236,1 
-0.517,-0.3048,1.6805,1.2354,2.7325,3.0541,2.1723,2.5695,3.1812,2.7862,1 
-0.6985,0.5494,1.7891,0.8486,2.1861,1.2433,2.3385,1.8967,2.7135,1.3319,1 
-0.4032,-0.9517,2.1226,0.3095,2.4186,0.9022,0.6465,2.2835,3.1554,1.2337,1 
1.2722,-0.8438,1.6253,3.1236,1.8436,2.3672,2.4168,2.1589,1.7721,2.3351,1 
0.455,-0.7535,1.6009,2.9203,1.1666,3.9253,3.1074,1.3881,1.9506,3.5885,1 
0.1828,0.4517,3.2023,0.9078,3.5288,3.8332,1.2812,2.0737,0.7458,0.5872,1 
-0.6694,0.125,3.0731,2.122,3.6588,2.052,2.0106,3.9849,2.3271,2.2327,1 
0.6542,0.8646,1.868,1.7058,2.1834,2.1262,1.9787,2.051,2.0956,1.1241,1 
1.0614,1.6767,2.1786,2.4609,1.2529,2.6123,1.5557,2.7635,0.6907,1.9254,1 
-0.6213,0.3738,2.3851,1.7394,1.603,2.0065,1.1309,1.6527,2.8896,1.397,1 
-1.2009,-1.6689,2.1794,1.614,1.4985,0.212,0.4889,2.4999,2.2508,-0.4751,1 
-1.1794,-1.6145,2.7072,3.5608,1.6171,2.7863,2.7508,2.1106,2.2427,1.2147,1 
0.5037,0.7361,2.0327,3.6676,0.9889,0.5873,2.2858,0.73,1.7777,-0.3859,1 
-1.3712,1.1615,1.2232,1.4465,1.4203,0.8216,2.4399,-0.3381,1.6165,1.1502,1 
-0.1568,-1.8722,2.5784,1.9651,3.0118,1.9783,1.1762,1.9032,2.0388,2.5509,1 
-0.8536,-0.8496,1.872,1.7875,3.3903,1.9779,2.3537,2.4123,1.9359,1.9625,1 
0.5298,-0.5561,2.4496,3.2589,1.4056,1.3174,2.2479,0.6482,2.2267,2.2784,1 
0.8377,0.8739,0.5213,2.1191,0.498,1.9798,3.0221,3.5073,0.119,2.0702,1 
1.9238,2.1587,0.5717,2.1044,2.4455,1.8555,2.7131,1.9911,1.1983,1.5993,1 
0.9723,-1.713,2.4347,2.5107,1.7375,2.0871,1.7455,3.8403,1.1275,2.5364,1 
0.1471,-1.5199,3.1508,0.0514,2.2699,2.5214,1.7157,1.2445,1.0828,2.2047,1 
-0.3207,0.353,1.851,2.6826,4.3802,2.2541,0.6063,3.0066,1.3184,2.6107,1 
-1.2068,-0.944,2.6889,1.1387,3.1699,3.4823,1.8775,1.8924,2.7212,0.4478,1 
