Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Class
-0.1656,0.411,2.347,1.7537,0.5612,1.7584,1.8928,2.8116,1.7586,0.2958,2.0891,1.7365,4.2848,1.4806,1.7946,1.539,2.3249,1.2828,3.1438,3.1987,1 
-0.493,0.815,2.4309,2.3783,3.3991,2.9002,1.0392,1.2201,2.2092,1.3522,2.6876,1.6364,0.2905,2.1665,1.3373,2.8429,1.165,2.0545,2.0925,1.3864,1 
1.2956,1.0293,1.5219,0.805,1.9687,1.6407,1.356,0.9516,3.4496,1.912,1.5951,1.6061,2.1775,1.1037,2.0983,-0.0026,0.9547,2.7362,2.6255,2.9816,1 
-0.498,0.9664,2.2116,2.2615,3.1606,2.7948,2.8573,3.8529,2.7985,2.5601,1.4556,3.0888,0.3888,2.5155,2.9216,1.5099,1.2758,2.1559,2.8643,0.9461,1 
0.2276,1.0245,2.3599,3.0878,0.5692,1.0457,1.3626,0.0031,2.2491,1.1198,2.8261,4.4059,2.3189,2.0202,2.7237,3.8728,3.827,1.8354,1.9807,2.1659,1 
0.0902,-1.4261,2.7536,1.4149,1.8442,2.689,0.6783,0.6061,1.1788,2.409,3.3375,3.1273,1.1039,-0.4875,1.4052,2.8878,2.6969,2.6212,0.6915,3.072,1 
0.1972,-0.2197,0.5701,1.6499,2.6587,3.4713,3.2752,4.0516,3.4566,2.4084,2.1763,3.4751,0.9031,2.0816,2.0791,3.4028,1.2574,1.4703,2.5007,1.72,1 
-0.3808,-0.5021,3.6897,1.794,1.0763,2.9688,2.5073,2.0145,3.3895,3.6222,3.0358,1.1868,2.6489,0.457,2.8494,0.7404,3.1634,2.9839,1.0496,3.1729,1 
0.3452,-0.0997,2.0584,2.6908,3.4883,2.7037,2.76,2.4635,0.9435,2.1376,3.5219,1.4001,0.094,2.2549,1.1081,2.0323,3.0595,1.2445,1.951,0.8247,1 
0.0153,-1.507,2.4662,3.0015,2.8579,2.3404,2.4936,2.1563,2.3506,1.022,1.4502,2.694,0.6609,1.2489,3.8266,2.205,3.2424,1.2455,1.6551,1.6419,1 
0.6468,0.2381,2.571,2.1658,0.9657,-0.5925,0.4505,2.5609,1.2418,1.9072,2.6289,3.149,0.4837,1.1296,1.7681,1.2008,1.6364,3.1114,1.0015,3.1866,1 
0.504,0.2321,2.7033,3.1647,2.9535,2.5035,1.5832,2.0207,2.9765,1.5238,2.7058,1.8853,1.6738,3.2593,1.4237,2.7431,2.0039,1.5176,1.3378,0.7652,1 
-1.8248,-0.5021,1.5556,0.5792,3.9219,2.0801,3.0228,1.0295,1.7276,3.5691,2.9544,1.9102,3.5716,2.3771,2.8971,1.8139,-0.2689,1.8777,2.0591,1.4423,1 
0.4352,1.2524,3.1663,2.529,0.5335,2.4113,3.0028,0.693,1.353,2.0585,2.9377,3.5586,0.5725,2.3411,3.0097,2.3854,3.0735,2.2552,2.7689,-0.0043,1 
0.491,-1.8148,2.2821,1.4452,2.4336,1.465,0.7214,2.8033,1.8605,3.1077,3.9466,2.3451,1.6858,1.3762,1.6211,0.8491,3.5508,2.2098,1.3638,2.6632,1 
-0.2127,-0.1792,2.8936,3.2342,0.638,3.3131,1.0499,4.0725,2.2978,0.8447,3.6265,2.6464,0.5173,1.1671,1.2943,1.4793,0.2092,1.876,2.6178,1.4087,1 
0.6087,-0.3219,3.1958,1.1454,2.9503,0.4508,1.6795,1.5524,2.8215,1.8154,2.7918,2.4229,1.1405,1.5424,1.1594,2.6868,3.6387,2.3407,3.2904,1.4844,1 
1.7394,0.3116,3.7879,0.718,-0.1495,2.2732,2.061,2.4502,1.1944,3.0724,1.8713,1.5949,2.4536,3.1437,4.4493,2.5999,2.1066,2.1708,2.3759,1.2663,1 
-1.5197,0.3101,2.0183,1.9188,1.2836,3.3685,1.9161,1.1799,1.1871,2.8046,2.0206,2.6231,0.557,1.2974,3.0593,3.24,2.5925,0.2766,2.8793,2.0126,1 
1.7895,0.4168,3.1137,2.432,1.8124,1.4637,3.4805,0.7672,0.7179,2.1528,1.7263,2.3221,2.4518,2.1265,2.7759,1.9808,1.3764,1.596,0.8404,3.05,1 
-0.5607,0.553,3.5191,-0.2867,1.4316,2.9902,2.3245,0.5116,2.3442,2.5742,2.2775,1.5774,1.2027,2.9938,1.4667,2.116,0.2932,1.0502,1.0413,1.919,1 
0.4854,-0.604,2.7505,1.4185,1.0905,1.8188,-0.0966,3.8487,3.1661,4.0758,2.2187,2.2277,1.791,2.9274,2.0278,0.9819,1.5501,3.2694,1.6792,1.8097,1 
0.5426,0.2036,2.397,2.7729,1.1298,2.001,1.8506,1.6484,2.2006,2.9369,3.3209,1.9644,0.1901,-0.8107,2.6719,0.5782,1.4544,3.7477,2.2164,1.7949,1 
-1.4865,-0.2792,0.6446,0.5629,2.4297,2.7793,4.0001,0.5811,1.9725,2.7428,1.5851,2.4062,2.4401,1.4939,0.8193,1.6376,2.3092,1.2099,2.1721,0.5413,1 
0.4461,0.763,1.8029,-0.3978,1.6092,0.3185,1.3311,0.8673,3.4618,2.0213,3.4398,1.722,3.4395,2.5601,0.8866,1.9848,2.9604,2.0192,2.2819,0.995,1 
1.1107,0.8586,0.8753,1.6538,3.088,2.232,2.7202,0.9941,1.0548,1.4641,2.3236,1.9876,1.1171,2.5092,0.6096,2.1834,2.6328,1.5863,2.719,0.2663,1 
0.08,2.6392,0.7534,1.4923,2.6608,1.8259,2.1007,1.5674,1.3387,1.8031,1.6991,3.7799,1.5078,1.0218,2.4476,1.6793,1.5249,1.3281,1.9492,2.5829,1 
0.5461,-0.0166,1.5629,2.8502,0.9711,2.3268,0.5025,2.2338,1.2889,1.17,2.3448,1.8219,1.1662,1.7467,2.9369,4.8575,1.5045,2.389,1.2758,2.0811,1 
-0.4121,-0.1807,1.8774,1.3415,3.3783,1.6428,2.2062,0.8465,2.7755,2.804,1.4029,2.533,1.347,1.8737,4.8592,1.5558,0.5628,0.9397,1.7833,2.5036,1 
0.1641,1.3023,1.0633,2.9635,-0.0719,1.1687,2.6337,2.1081,2.0532,1.6884,1.3288,2.0447,2.9167,1.1912,4.3288,2.2267,2.4635,1.3889,1.5394,0.0538,1 
0.5548,-0.71,1.4341,0.6925,1.9173,2.4622,3.2274,2.1946,1.8037,2.5354,3.6269,1.9564,1.751,-0.4437,1.7353,1.7594,1.4903,2.9804,3.1402,1.4171,1 
1.1303,-0.1842,1.2312,2.8986,1.6527,2.4603,2.3301,1.6975,-0.477,1.0129,1.3121,1.1813,1.4368,3.0536,1.3206,2.7566,1.0311,1.54,2.8354,1.673,1 
0.2217,0.2266,2.9956,0.8213,1.8208,3.2101,2.9388,1.1052,2.0752,1.2918,0.3893,3.5776,2.8781,2.9042,0.0646,1.8314,3.5161,1.1033,0.4649,0.2478,1 
-0.2229,0.1982,2.4112,2.1249,2.3238,1.2356,0.7266,3.5044,2.4701,1.5249,1.2634,2.5398,0.7217,2.9872,3.3979,2.2106,2.6771,4.4661,3.7204,1.3472,1 
-2.2572,0.668,2.6377,2.3013,2.1049,1.7424,2.1758,1.1644,1.3147,2.8346,0.8668,3.5694,3.4378,2.355,2.4518,1.8625,-0.4965,2.5565,1.0163,2.246,1 
0.0664,0.3562,1.9492,2.1226,-0.6715,1.9746,3.4214,4.2515,3.5289,2.0707,2.9855,2.3043,2.102,2.5899,-0.0781,0.2698,1.4129,2.2449,0.0101,3.2753,1 
-0.5165,1.9628,1.3749,1.6112,-0.1518,0.6143,0.4347,1.7231,1.5486,2.3439,1.5678,0.8733,1.931,1.5877,2.5371,4.1226,3.6438,4.0767,3.0638,2.34,1 
0.3276,-0.2396,3.0424,1.1286,2.211,2.708,2.9918,2.3684,1.3344,1.5353,3.6493,4.1333,2.6666,1.5702,0.534,1.8638,0.4288,1.5859,1.1596,2.2301,1 
0.7243,0.6906,1.0279,2.9376,1.8596,1.2546,1.3521,1.8134,2.1386,3.2831,2.3664,1.3924,0.6848,1.3202,3.1032,2.4065,1.3388,1.7605,0.4749,2.8289,1 
1.54,1.252,2.0013,2.9661,1.9406,2.555,1.3842,1.642,0.1207,2.0668,2.5348,1.2449,2.583,1.6421,1.8221,2.3622,0.7144,2.7263,0.5615,2.08,1 
0.3926,-0.5456,3.6681,1.6545,2.2682,4.3641,-0.6757,1.6477,2.4898,3.1093,1.4332,1.4004,3.2856,0.8494,0.1322,0.7082,2.2022,2.2028,2.0886,3.4108,1 
1.3212,0.3028,1.3824,4.0205,1.8038,2.0455,1.339,0.9885,1.5308,0.7477,1.771,1.6382,1.0939,1.5751,2.3001,3.2868,2.4708,1.9885,2.4142,2.1709,1 
-1.7948,1.6287,-0.1397,3.5923,2.5079,2.4918,0.5225,1.3646,2.3556,3.0146,3.3413,2.1912,0.3377,1.819,1.2902,0.7564,1.8637,2.4649,2.6133,0.2525,1 
-0.943,0.5091,1.2158,0.928,2.2802,0.9969,0.4522,2.1126,2.8058,3.1222,2.4431,1.5655,0.6161,0.3494,1.8294,1.4112,2.0775,2.4008,1.4617,3.4437,1 
-0.5721,0.109,1.8834,2.6002,2.1849,2.4487,2.5624,2.3696,3.0899,1.1814,4.4867,2.9788,2.936,3.4896,3.1103,2.3129,2.1292,1.0993,1.2446,2.024,1 
1.7431,0.801,2.4145,2.4777,2.0026,1.8177,1.5077,1.6128,1.9789,2.7028,0.8941,2.3055,1.8259,3.1094,2.2721,1.1546,1.8543,2.7847,0.6315,2.1235,1 
-0.3225,0.7168,3.5831,3.4171,2.1741,2.8979,2.6038,1.3018,1.4819,1.5621,0.8827,2.0027,3.1692,1.0935,2.894,2.6069,1.7838,2.811,1.6649,2.5463,1 
-1.0909,-0.0496,2.158,2.0715,1.9122,1.0717,1.7351,2.5381,2.6827,2.5104,1.1074,3.0878,1.5121,2.8228,2.7621,2.4223,1.5444,3.0211,3.2827,3.6662,1 
-0.8938,-0.1423,1.1428,1.985,1.8866,2.7938,1.4489,0.6833,1.4277,2.7775,3.4418,2.4,1.694,1.4429,4.3826,3.3065,1.811,0.7482,2.6825,3.2301,1 
-0.4423,1.3924,2.2425,2.7072,2.2723,3.1985,0.888,1.2529,3.5406,2.7356,1.5854,2.8602,3.1586,1.8712,3.515,2.7527,1.2465,0.734,2.0844,2.1104,1 
-0.9271,-1.6635,2.8666,0.5845,1.9444,1.0131,2.4813,2.1208,1.7222,1.9153,2.8294,2.9171,0.4348,2.4035,3.3291,2.258,3.3489,1.6974,3.3873,0.9384,1 
-0.5938,-0.0521,1.5224,2.4486,0.6933,1.1938,1.6994,3.0439,0.5065,3.4426,0.9107,1.1869,1.5913,1.0026,2.8753,0.421,0.506,3.2201,-0.8881,1.0388,1 
0.032,0.0051,1.4031,1.0126,1.6941,2.804,0.514,1.8802,2.9571,3.8965,0.0858,1.2314,3.4416,0.4086,1.4364,2.512,0.8315,3.0109,2.5831,2.6885,1 
-0.2134,0.3104,0.1883,0.0857,1.0097,1.2927,1.2456,1.4763,0.7309,3.2457,1.2994,2.0324,2.4164,0.7556,2.3722,1.4676,2.3154,2.0037,3.2959,1.5079,1 
-0.5653,-0.3629,3.7815,2.21,1.6558,2.8232,4.0031,3.0734,0.362,2.8327,3.2221,2.3495,0.0637,1.9746,0.9032,3.3214,1.0316,3.1278,1.4886,3.4198,1 
-0.242,0.703,1.0149,2.549,1.7386,1.6273,2.09,1.1302,2.2395,2.1709,1.9894,1.3551,1.181,1.7177,1.9965,1.8974,3.8584,4.7904,2.4985,2.3581,1 
2.2033,-0.8978,0.0371,2.4643,2.4706,2.0406,1.7102,1.8699,2.4032,2.3003,-0.4485,2.6784,1.3753,3.1741,2.1458,2.512,3.5319,2.5246,1.1066,0.8631,1 
-0.4813,-0.1308,2.792,3.92,2.7295,3.4918,3.1047,2.5731,3.4593,2.0521,1.2048,2.5955,0.8087,2.883,1.0492,1.3847,1.7145,1.9959,2.9979,2.8716,1 
-0.3569,-0.5349,3.2833,1.589,3.194,3.1771,1.583,0.8647,2.8449,1.3093,1.9811,0.1812,1.6817,2.1751,3.3538,3.6537,2.9593,0.8916,2.6377,3.1123,1 
-0.7594,1.0698,0.8816,2.2338,0.4903,1.5379,2.6746,1.335,1.4595,4.1669,2.9115,1.1604,1.2046,1.4364,3.715,2.3006,2.7199,1.5213,2.8604,3.2465,1 
0.1406,-0.858,2.4196,3.6657,1.5551,0.5271,0.9115,2.6555,1.747,4.0693,0.7187,2.1137,1.0507,2.465,2.0938,1.9861,1.5897,3.4299,0.2632,2.508,1 
0.6254,0.0579,2.8868,0.8317,2.5222,2.1286,3.1907,1.8645,3.6315,1.9797,1.9808,1.4074,3.9418,0.7501,3.0276,1.4457,3.1607,0.9619,4.9688,0.601,1 
0.8211,-1.0179,2.713,2.5323,1.1285,2.4882,2.4497,2.9415,2.4355,3.0203,0.8502,1.8665,2.0747,1.677,2.9431,4.9755,1.4365,0.9815,0.2267,1.4668,1 
1.5277,-2.6762,1.105,1.1395,3.0318,3.4991,2.3487,2.6364,3.5108,0.585,2.5938,1.0255,2.1467,2.5779,2.993,0.9514,1.46,2.3953,0.6713,1.1419,1 
-0.1259,1.5783,1.9007,3.212,0.8622,2.5698,1.6306,1.2034,4.6242,2.6152,2.7636,2.3486,2.3011,0.6475,-0.0065,1.7528,1.681,1.2761,1.4032,2.6427,1 
-0.0565,-0.7258,2.2478,3.6121,3.9671,1.1398,1.9558,2.6833,0.9013,0.8093,2.3583,-0.1521,1.9026,1.1468,1.6523,1.8917,1.0929,2.6411,3.4818,2.7208,1 
0.6791,-1.8133,2.0269,2.7632,1.8154,1.5012,3.7614,0.6004,3.3992,3.455,2.3884,1.9157,1.6176,2.1196,1.4298,1.3087,0.8354,0.2277,2.859,2.6686,1 
-0.4659,1.1352,1.8916,-0.1036,3.1573,2.5477,1.5382,2.3153,3.2865,1.1259,3.2695,0.4816,1.564,2.8496,1.7622,1.248,2.6879,2.5729,1.5595,2.733,1 
-0.6916,-0.0224,2.3118,1.106,-0.5737,2.1745,2.3165,1.6508,2.5095,3.7762,2.2884,2.6796,4.1859,3.1508,1.6771,1.9209,0.4989,1.8883,1.5906,2.9758,1 
1.6111,-0.76,2.1782,-0.0644,1.5752,2.2157,0.0468,1.5855,1.3281,3.3775,0.8875,1.9319,1.2929,2.5875,2.4253,2.1996,1.3784,3.2257,4.0688,0.6397,1 
1.0239,-1.4393,0.8723,1.9457,2.8009,2.6435,3.1567,1.851,2.241,3.0861,1.0957,0.7592,2.4299,2.393,-0.2671,3.1647,1.8549,2.5516,2.9402,1.1845,1 
-0.3636,1.1562,1.9876,2.2235,2.7759,3.1067,0.2553,2.1478,1.8756,3.1196,2.9773,3.6101,1.3155,2.6156,1.6778,2.3268,1.7471,2.3035,1.0845,0.9483,1 
-0.0668,-0.9261,3.28,1.205,2.6127,1.8655,0.3825,2.0279,3.3579,1.2635,3.017,4.0719,2.8501,1.8731,2.7177,3.269,0.7658,3.0755,2.234,1.9326,1 
-2.4508,-0.8122,3.2843,2.2601,0.9046,2.2365,2.6575,3.2898,2.8917,2.0848,1.1817,3.2289,2.6875,2.7829,3.1009,2.8101,1.7241,2.1518,2.3217,2.0918,1 
0.7105,-1.2912,1.5171,0.4202,2.1736,2.9913,3.2805,4.5814,1.7816,0.9163,1.8519,3.1589,1.3742,2.2579,2.6569,2.7023,1.0945,2.9804,1.924,1.9957,1 
-2.997,-0.2322,2.2484,0.441,0.4092,1.6674,1.5063,3.0301,0.5472,2.9528,1.0091,3.2349,1.6181,1.2758,0.8879,2.4772,1.0861,0.8401,2.9056,1.5825,1 
0.0457,-0.4534,1.1949,2.9379,4.2159,3.7814,1.8073,1.3815,2.2666,2.1345,1.0745,0.2353,0.1557,2.8536,1.5592,3.2006,2.1545,0.8873,0.683,3.2938,1 
-1.2963,-1.6636,2.2807,4.1278,2.291,0.0555,1.6364,1.7888,0.5568,3.2425,1.8046,2.0498,1.3332,1.9514,3.5992,2.3959,0.8772,2.2538,1.5546,0.8211,1 
-1.2911,-1.0802,2.5653,2.0003,2.5032,0.4786,2.5871,2.4363,0.2904,1.8718,3.9164,3.3397,2.0656,3.6113,2.1564,1.0046,1.5423,2.305,2.8386,1.8162,1 
0.6531,-1.0242,2.574,2.0611,1.0876,2.9538,-0.3289,0.4929,0.8737,0.593,2.0748,2.5325,3.0502,2.5978,0.7175,1.0866,1.0835,3.1391,2.8795,0.5944,1 
2.5718,0.0033,2.4545,1.7398,2.2573,1.7437,0.9975,1.4683,1.978,2.7195,3.1528,1.9057,2.6827,1.997,2.0981,1.8926,1.9532,0.3456,0.5454,0.5566,1 
-0.1208,-0.4844,2.3758,2.6485,1.8421,2.2303,1.565,2.8458,2.2226,1.6036,2.5475,0.605,-0.5844,2.5194,2.3587,1.7815,1.865,0.8603,1.6958,2.3824,1 
-2.0547,1.2946,1.9355,2.4127,1.4074,1.9625,2.0278,0.8484,2.1815,3.3161,1.7777,1.3253,1.687,2.8907,2.763,2.1418,2.7757,3.8761,1.0348,0.6555,1 
1.9499,-1.1371,2.5729,0.5515,3.2673,2.9378,3.7204,2.2513,3.1514,1.976,3.1379,-0.0189,2.2114,2.7203,2.4745,2.6974,2.3057,1.7275,1.3765,-0.1201,1 
-0.5885,1.4699,1.6437,1.0138,1.1312,1.2812,1.2298,3.2408,2.6392,2.5849,0.7718,1.5322,2.3684,0.9442,1.0947,2.6721,1.8472,2.0077,1.1923,1.8864,1 
0.7411,0.2394,1.4152,3.1996,0.753,2.0385,3.6745,2.6125,2.5846,1.0765,2.3686,2.1518,2.4372,2.5438,1.7923,1.6091,0.5519,2.4703,0.8391,2.6559,1 
0.5866,-1.751,1.4654,1.6043,1.9567,0.787,2.3869,1.9506,1.1193,1.2878,-0.582,1.3189,2.2851,1.4959,1.0275,2.0941,1.2958,1.5726,0.0715,2.8077,1 
-1.5561,-0.7592,1.8874,2.0779,2.9054,1.7091,1.1345,1.4512,2.7023,2.3476,0.976,2.2529,2.0585,1.6218,2.9326,-0.6626,1.4385,1.9549,3.8537,2.4319,1 
1.5617,9.3796,1.0078,2.5319,0.5314,0.8758,2.973,1.2533,2.8344,1.1506,1.1826,2.7239,3.1962,3.2446,2.1521,1.8303,1.5765,1.7094,0.833,1.1661,1 
1.0847,10.5031,1.4894,2.0457,1.0362,2.4823,3.2129,1.5619,1.0319,-0.1681,-0.3356,2.3332,2.3121,3.5108,3.3981,2.3076,2.0441,2.8282,1.344,2.2817,1 
-0.2309,9.2833,3.2302,1.6188,3.6925,2.1056,3.2606,3.5412,0.6453,4.1941,2.9583,2.4535,1.6289,2.8092,2.1845,3.761,1.5925,1.9321,2.2625,1.0884,1 
-0.1654,9.4886,0.9619,1.8639,1.2631,1.5427,1.3603,1.21,1.0177,1.7765,1.5205,1.6503,0.7833,1.9737,1.2951,0.487,3.7933,3.135,1.9131,-0.4525,1 
-1.7408,9.5343,2.4725,2.189,2.1096,2.7191,3.2408,2.2245,1.4586,1.1779,3.3571,0.2679,2.2195,1.4505,3.7447,2.0634,1.6572,3.5651,1.8984,2.002,1 
0.908,10.6477,3.2233,5.3245,1.7688,1.7989,2.2467,2.9898,2.9439,1.447,3.2744,1.9313,3.2447,1.2517,1.7861,2.8823,2.7839,0.724,3.936,1.8197,1 
-2.3693,10.2817,2.4158,1.4706,2.065,1.5215,4.2033,1.7527,1.265,1.3656,0.609,2.7933,1.96,3.2545,2.1321,3.9912,2.6366,1.4141,2.206,1.9128,1 
0.0978,9.159,1.1205,2.9688,1.6871,0.7289,1.0904,2.2088,2.8344,1.7518,1.6449,3.1233,2.8996,3.065,3.3436,0.6776,1.3847,2.7064,2.3653,2.4401,1 
0.0236,10.4929,2.6459,-1.1295,1.4102,2.2862,1.194,0.942,2.6728,2.5709,3.4258,3.1083,1.7701,1.82,2.9742,0.591,2.285,2.4383,1.3192,3.2933,1 
-0.9655,11.1995,1.3685,-0.0702,2.0646,0.9131,3.1842,1.7635,3.2869,1.074,3.2117,2.8855,3.0614,1.365,0.3964,2.0685,3.0038,2.4672,1.9016,1.2271,1 
0.7593,12.0424,2.4472,1.9748,0.2256,1.8321,2.0722,2.647,2.6446,2.592,1.8003,2.8343,1.6975,2.7595,3.6465,2.5005,2.8373,1.7729,1.8131,2.2594,1 
-0.5393,9.1293,2.8809,1.3644,0.9763,2.5124,1.3834,0.8435,2.5759,0.9211,2.1208,1.5071,1.2244,2.7583,2.2765,2.014,0.1264,2.233,1.738,3.3683,1 
-1.1057,8.9667,1.2606,3.6243,2.1817,1.8864,1.1523,4.3351,2.4553,2.4858,2.1437,1.6579,1.3793,2.7889,2.3733,3.8915,1.7745,2.7877,1.7174,3.6274,1 
-0.8823,9.9419,2.0333,2.7808,2.034,2.6041,3.367,0.9329,2.1198,2.0795,1.2413,2.7304,2.6961,3.5647,1.159,0.7855,1.321,2.1919,0.2823,2.619,1 
-0.8664,9.4758,1.9441,3.0985,2.3106,1.7654,1.542,3.39,1.4905,1.9242,0.7009,1.7404,2.1391,3.3556,1.5139,2.9357,-0.5777,2.416,1.7822,1.0204,1 
-0.0215,11.0736,1.7624,2.4602,0.5109,1.6693,2.568,1.1891,2.0954,2.3732,0.8627,2.5658,2.5343,2.4851,1.7485,-0.3935,3.2822,1.6298,2.0882,1.9605,1 
-0.7019,10.4866,1.3364,1.5443,1.5145,3.1354,3.0877,2.5198,3.4432,1.7925,0.5899,2.1841,2.8847,3.9641,0.613,4.1215,2.4769,0.6888,2.8333,2.4458,1 
0.452,9.9367,4.4932,1.0441,2.2714,2.8374,3.2342,2.6867,2.0528,2.3945,3.8615,1.3972,2.9423,3.5134,0.346,1.8789,2.2026,3.2669,1.9481,1.1176,1 
-1.6534,10.0542,1.971,3.3549,2.2436,1.9965,3.0587,1.9988,2.7631,2.3577,2.1602,1.8132,3.099,0.552,1.9805,-0.9189,1.7549,-0.347,2.3825,3.3009,1 
-0.0036,9.2171,2.2283,2.7703,2.8213,3.766,-0.2336,1.5453,1.439,1.3289,0.5326,1.1804,3.5617,2.2275,0.8979,-0.628,1.9066,1.0347,3.8075,2.2687,1 
-0.6679,9.532,2.0527,0.2571,2.6664,3.5612,2.624,2.5793,3.5835,4.1578,2.8992,3.3003,2.1056,1.9749,1.9348,1.0511,1.1297,1.1809,2.7775,1.7893,1 
-0.5943,10.5432,3.6572,0.6836,3.4247,1.5636,0.2507,1.7757,1.8356,0.1653,3.8472,2.4312,2.6855,0.9735,2.0984,2.2049,3.6787,3.2945,3.8068,1.4697,1 
1.1363,9.3526,0.7192,2.2847,1.3145,1.7298,0.5651,1.0983,1.9005,2.7993,1.868,0.519,2.1446,0.8146,0.7436,0.849,2.6506,1.454,2.047,2.1798,1 
-0.9584,10.3969,2.2275,1.2143,2.6846,3.0684,3.9734,2.0842,0.7822,1.9089,1.8572,1.7298,1.7514,1.8895,1.1514,2.8682,2.594,1.2663,2.0542,3.5498,1 
0.1299,9.7145,1.9496,5.1059,0.7635,1.9854,2.5958,1.3475,0.5251,2.2162,3.0107,2.5009,1.2617,1.6249,0.9089,0.6395,2.9074,0.3869,2.0144,2.1553,1 
-0.1844,9.3557,3.0436,1.6732,2.6875,2.719,1.6001,4.0115,2.6006,2.6512,2.8357,3.0469,3.0272,2.4502,2.6181,1.0747,1.7433,1.811,2.8085,2.7908,1 
-0.6773,8.0115,2.9238,2.5457,2.3637,2.8977,1.9086,3.6413,2.9564,2.4996,0.3557,2.43,2.4525,3.3218,1.294,1.6315,2.813,2.219,2.1407,0.519,1 
-2.5412,9.4686,2.6919,2.3768,1.7124,2.2453,2.3563,1.7574,1.8556,1.2594,3.1537,0.8445,1.8251,2.6063,1.6561,1.0152,0.1391,4.6684,4.3181,0.7484,1 
-1.4855,8.3433,1.3718,0.7003,2.015,3.9543,2.8741,-0.0734,1.5846,2.1581,1.8691,0.9453,3.8624,0.1027,2.0011,2.8366,2.0916,0.9241,2.0683,2.8879,1 
-1.4627,10.5775,2.1132,3.652,-0.1751,3.0303,1.081,1.8354,2.8371,1.2588,0.7836,1.932,-1.1422,3.3655,3.5681,1.153,1.6537,1.8503,3.0539,1.7934,1 
0.0199,8.6936,2.3301,1.7841,1.9742,2.2327,2.1911,2.5883,1.3482,0.9455,2.586,1.3893,1.391,3.557,1.815,0.5104,2.1947,2.5002,1.8682,0.7984,1 
0.7925,8.5559,3.2967,4.0428,1.3129,2.4192,1.0063,1.943,3.3498,2.2607,1.7535,1.8038,1.3652,3.1815,2.5985,0.1369,3.1444,1.2121,3.2815,2.5726,1 
0.2762,11.7169,2.2015,1.2009,0.7147,2.9224,2.8609,1.3474,2.2133,0.6769,0.6921,0.6697,3.1828,1.8867,2.8452,1.5343,1.5691,1.7167,1.8835,2.019,1 
-1.4355,9.5583,1.9707,2.1656,1.1963,1.6945,1.2203,3.8345,1.4329,-0.838,0.7152,2.0928,1.3981,1.2759,1.2295,2.2341,2.324,4.4222,2.4035,1.0893,1 
