Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Class
0.4446,-0.6199,1.6396,3.2738,2.1203,2.5006,1.8959,3.6983,0.4299,3.8412,2.2949,0.4832,1.542,2.6174,0.8751,1.7323,3.6467,2.5391,2.0894,2.3898,1 
0.7059,-0.4137,2.6438,1.8872,2.9013,1.8461,1.1276,3.6284,2.1684,1.9447,2.3262,3.584,2.592,0.9418,2.7676,3.3662,1.5627,2.9831,1.791,1.6988,1 
1.1646,0.6937,0.6976,2.7715,3.3332,0.3348,2.4053,2.3545,-0.3744,1.6645,2.7929,2.526,2.1445,2.2285,1.3619,1.7331,3.2774,2.7529,1.2827,-0.0495,1 
-1.3689,1.1159,1.9137,3.0359,2.0516,2.5822,2.7341,2.0591,3.0154,1.7432,2.5693,2.6064,1.2601,0.9217,2.8977,2.3596,2.4113,2.0028,3.1383,4.9207,1 
0.2706,1.3203,-0.3495,3.167,4.4343,2.8567,1.2015,0.4325,2.4521,2.4664,0.1836,1.2597,3.0605,1.2332,1.3346,2.8494,2.5241,2.686,1.1951,2.8151,1 
-0.4513,0.3876,2.3969,2.001,1.3667,1.4702,2.5277,2.7964,1.6019,1.7801,2.4408,1.5354,2.5437,1.4146,2.3049,1.6509,3.5581,2.4029,2.2071,2.5776,1 
-1.815,-0.1381,3.0569,1.7448,-0.0184,1.2143,1.4546,1.8437,2.46,1.7666,3.1323,0.9806,2.4301,1.3138,1.7488,3.8018,2.8781,0.4906,1.5943,0.1377,1 
0.7555,0.5858,0.3152,3.2795,1.6512,1.7979,1.7092,2.5679,2.7289,0.9292,-0.1893,2.0594,2.0366,1.0499,0.7155,3.1635,0.7309,2.831,2.0014,0.941,1 
-1.3526,-0.2322,1.8974,1.006,1.8268,1.7868,3.9144,1.2289,0.6936,2.0065,2.9204,0.8577,3.2435,1.4431,3.3144,1.884,3.2079,1.1349,2.0107,1.3488,1 
-0.031,-0.3264,3.414,0.4337,0.5347,2.5498,1.8388,1.487,0.6017,0.7068,1.9733,1.334,1.3404,2.9116,2.9567,2.0783,3.6396,1.6011,3.7181,0.2572,1 
-1.369,-0.6244,3.2065,1.8515,0.5916,1.1492,1.8179,2.1346,1.4898,2.3332,1.0166,0.9919,-0.2988,1.4049,1.4977,3.972,1.5378,2.9524,2.6319,3.1922,1 
1.0166,0.8532,4.6101,2.9088,2.6937,2.307,2.2638,1.483,0.7532,1.7477,2.1699,1.7792,1.584,1.1158,1.2741,2.4291,1.8299,1.1112,1.7429,2.9112,1 
1.0631,-0.9306,2.2245,1.3303,3.2375,2.8936,1.3572,2.029,2.6787,2.1952,3.9153,0.4577,4.2457,1.6033,3.0404,1.8708,2.3201,2.1701,2.8149,2.9251,1 
-0.6108,0.0458,-0.7026,1.441,-0.0407,2.2757,1.9583,0.7428,2.8679,1.4674,2.2609,1.9129,3.3372,1.8101,3.1807,0.2824,2.4186,3.421,2.2991,3.0914,1 
-0.6015,-0.792,1.095,4.1189,2.3945,1.8653,2.7651,3.3971,1.435,2.9958,2.2502,2.5782,0.2198,1.168,0.6087,0.4453,2.4711,2.4053,1.7744,3.0533,1 
1.108,-0.8658,2.1908,0.5417,2.0946,0.3378,1.1517,2.3476,1.8877,2.5298,2.6778,2.9526,1.7059,2.4277,2.7914,1.8459,0.2854,2.8264,0.44,1.0298,1 
-0.1998,-0.8289,1.0349,2.0054,1.2497,0.5446,2.1017,1.5707,1.6258,2.9284,2.1151,3.6356,1.6437,2.406,2.4428,0.3679,1.8982,2.9942,2.2589,2.6369,1 
0.8012,-0.7999,2.0381,0.6763,1.3311,3.5718,3.6303,1.8373,3.034,0.8761,2.2634,1.4343,-0.1211,0.6238,1.6302,3.6536,1.9879,2.8264,2.8375,0.9607,1 
1.6782,0.0343,1.8471,0.9643,2.7112,0.7075,1.3757,2.5413,3.1525,0.977,3.3429,2.6193,2.3498,0.908,1.2212,2.3904,0.7051,4.2172,2.7056,2.985,1 
-1.0719,-0.1041,1.567,2.1808,2.6244,3.2758,1.1436,1.6624,1.4556,3.3167,3.5284,0.5761,1.5533,2.7091,0.2079,2.3507,1.579,3.2336,0.9792,1.9229,1 
0.3594,0.279,0.1318,1.3466,2.4291,2.6188,3.2452,0.7641,2.7133,2.3379,2.1696,0.951,2.7113,1.0766,2.2646,0.0396,3.2088,1.3887,1.0603,3.0394,1 
0.7715,-0.5947,2.5152,1.5106,1.8209,0.9871,1.0389,2.1162,2.3835,1.7115,1.7458,3.7436,1.8385,0.4728,0.2104,1.1192,1.0946,2.4535,1.3854,2.0714,1 
-1.6325,-1.542,1.3863,1.1709,2.6701,0.2534,1.3223,1.8038,1.6686,1.638,-0.0893,2.2262,1.6846,2.6109,1.5737,0.8976,1.0701,0.4336,0.9406,2.6846,1 
1.7876,-0.0175,0.7444,-0.7969,1.8428,0.4216,1.3762,1.1251,1.6767,2.2333,0.8765,1.9664,0.2916,2.244,0.8276,3.6878,2.0537,0.5987,0.54,1.0086,1 
1.0073,0.849,3.2519,1.465,2.4301,2.3234,3.7716,-1.0979,1.9802,0.9413,3.6627,-0.2276,2.1444,1.0076,1.9275,1.8026,2.6559,1.9949,2.0483,3.4398,1 
0.9158,-0.4189,0.3382,1.5105,1.9414,1.7481,3.3844,2.3025,0.6991,1.8165,3.7928,1.4067,1.2122,0.6549,2.4221,1.0638,1.3333,2.9692,2.0119,1.8308,1 
0.1444,-0.8031,0.6846,2.5107,1.2177,3.0497,1.8558,2.9981,2.7017,1.775,1.4436,0.3241,2.7574,1.9184,1.4648,2.6307,2.266,2.3057,2.7511,1.645,1 
0.2944,0.5086,0.6893,2.7012,2.4957,2.1729,1.7632,2.4533,0.766,1.2307,0.8129,1.5531,2.0366,0.9436,2.5007,2.9305,4.9502,3.3984,2.5748,2.3123,1 
1.1025,1.5637,1.6739,2.929,-0.569,2.5573,3.852,2.8937,2.8455,-0.2069,1.3018,2.1771,2.2475,3.8683,1.9009,1.3676,2.1698,1.8536,3.1752,2.7344,1 
-0.8806,1.3837,0.4329,3.7747,2.4011,1.9631,0.5275,3.7919,1.563,2.6156,2.0969,2.1234,-0.2602,3.2565,2.7366,3.2235,2.6909,2.2288,3.1353,1.349,1 
-0.0721,0.7823,2.8633,0.6586,1.6189,2.4904,2.1667,3.1404,3.5482,2.1871,1.7402,2.3462,1.2154,2.1935,1.1359,2.4645,0.9846,2.2058,1.3509,2.224,1 
0.701,-0.9262,1.6527,2.3008,1.4574,3.227,2.0459,1.8638,1.4903,1.7904,0.864,1.76,0.2049,2.3605,1.4515,2.0996,1.2787,1.4548,1.8603,2.0943,1 
1.114,-0.8727,3.1852,2.0032,2.3365,2.1046,-0.7109,0.7929,1.6642,1.954,1.4004,1.5227,2.1878,1.1388,1.9301,2.596,1.717,1.5014,2.0024,1.0369,1 
1.1131,-0.9428,1.063,3.7134,0.1933,2.8843,3.1128,1.4113,2.7809,2.7149,-0.6657,1.5634,0.5097,2.3568,1.5284,-0.5347,1.6335,0.9901,2.299,1.6967,1 
3.0674,-0.8925,0.7682,3.1823,2.4239,1.6272,1.5774,1.1943,1.9954,1.4558,3.5605,3.3098,0.9972,3.0185,1.716,1.8671,1.2301,2.7072,1.1184,1.7746,1 
-0.1842,-0.5958,0.3076,2.2005,1.1288,1.4427,1.44,1.8886,3.0438,0.0877,2.1319,1.0667,2.3308,1.9195,2.7431,2.6361,3.9417,3.1198,1.9702,1.529,1 
0.4486,-1.3478,-0.768,0.9342,3.6223,2.3493,1.9182,3.8599,3.6413,1.9048,3.5368,2.6211,2.4474,3.2561,1.4148,1.4928,2.0963,0.3719,1.8465,1.2988,1 
-1.185,0.4859,3.2465,2.3808,2.4439,2.285,1.6539,3.1378,1.8372,1.2215,3.2658,3.3924,1.705,3.0738,1.6117,4.3665,1.8966,1.5611,2.023,0.8766,1 
-0.4702,-0.9668,3.4784,3.0534,1.9176,0.6937,4.2193,1.4286,4.2639,3.5649,1.4379,2.0977,1.4936,1.1226,0.7039,1.7415,1.2248,0.1899,1.4936,0.6322,1 
-0.031,1.2152,1.5401,3.0883,2.9013,1.1021,2.0467,1.4836,1.8484,1.8008,0.7264,2.7105,1.846,2.2962,2.4687,2.489,1.9072,3.8522,1.8776,1.8185,1 
-0.5065,0.7654,2.8109,3.4871,1.949,3.3386,1.7206,4.0058,2.1884,1.2251,1.5496,3.2914,1.8184,4.2737,0.8678,1.8411,3.1063,3.4672,3.496,1.3712,1 
-1.1565,-1.223,3.4899,2.9036,1.28,2.198,1.6934,1.099,2.239,1.489,2.8135,3.0708,3.4243,2.2629,1.9145,2.1386,2.4988,1.846,1.1251,1.4129,1 
-2.0846,-0.7204,2.4509,1.6692,1.9819,0.8216,1.2189,3.1409,2.4858,2.6101,3.1352,2.5463,0.6579,1.2978,3.0298,0.7226,1.4793,2.096,2.4165,2.9754,1 
-0.1999,0.2671,1.3273,1.4576,2.3299,2.5507,2.5583,2.7141,0.3036,1.8845,2.1043,0.3998,1.657,1.3107,3.0704,1.0679,3.4064,1.7531,2.1581,2.6679,1 
0.4011,-1.3226,2.4698,4.1396,2.1707,2.3027,2.352,0.141,2.3643,2.6346,0.9761,1.2553,1.2854,2.8587,3.3551,1.0848,0.8884,1.3132,2.0978,1.6557,1 
-0.7745,-1.064,2.1977,2.6971,1.775,3.1545,2.3447,1.3221,2.6628,2.1694,3.1798,3.7313,2.3828,0.0133,2.5021,1.7875,2.4835,2.6495,2.3553,2.8974,1 
-0.0081,-1.7024,1.3841,2.1046,1.2054,2.3402,0.7264,3.4963,3.8066,-0.2929,2.5809,0.8167,1.2333,1.3674,0.9373,1.1499,2.0761,2.8716,2.609,2.8877,1 
0.6077,2.0073,1.6486,3.8784,3.0373,2.256,2.1427,2.6134,3.8068,1.673,2.318,1.4104,2.6141,3.7004,0.9205,0.3791,1.9527,2.2612,2.3821,1.6224,1 
-0.3334,0.1088,-0.595,1.7879,2.4019,1.7801,2.9392,1.8579,4.3809,1.4955,2.2267,0.9147,2.5252,1.573,1.6287,3.679,3.362,1.7093,2.5945,1.4898,1 
0.0401,-0.4063,2.3725,0.8072,1.6847,1.7675,1.7104,2.9432,0.7147,1.6415,2.8929,1.1248,2.1002,2.1212,2.9724,1.4127,0.5754,2.4298,0.5592,3.7202,1 
0.7322,-0.545,0.0179,0.7135,1.4547,2.2816,2.5594,1.2881,3.448,1.6484,2.4069,1.8233,2.4897,0.4778,1.5472,2.0283,2.9677,2.7718,1.8364,2.686,1 
0.5552,-1.3217,2.5663,2.5557,2.6805,1.0201,1.437,1.9292,1.7561,1.1824,2.1519,2.1157,1.6402,0.8263,0.9854,3.3352,2.1453,2.1072,1.5979,2.5771,1 
-0.9937,0.4446,2.4035,3.6346,-0.2016,0.6025,1.8614,1.0824,0.9011,1.8735,1.3754,1.5,2.2517,3.187,1.3132,2.4358,1.5426,1.2337,2.8593,1.1013,1 
0.5641,-1.4546,1.6485,2.3153,3.3249,3.7525,2.9112,2.5969,0.5426,0.2563,1.9471,3.2339,2.9637,1.8507,1.4203,0.9594,2.7371,0.6921,0.6297,2.0372,1 
-0.8696,0.1741,3.6159,0.6816,1.7076,1.4844,4.4659,2.7671,2.2643,1.5085,0.6971,0.7698,2.9475,2.4003,0.13,-0.2329,2.2756,0.8344,1.9486,0.9829,1 
-0.3482,0.007,2.491,0.7788,3.8403,1.2057,2.7266,3.4028,0.737,1.5429,2.5725,2.402,2.2161,2.5649,3.7318,1.3779,2.7544,2.8393,2.5716,3.6037,1 
1.6993,0.132,3.9297,3.026,0.6927,2.1653,1.8069,-0.5148,2.2855,1.8456,2.2139,1.8125,2.9803,2.9862,3.8863,2.3209,4.8369,1.7458,1.3688,1.1732,1 
1.2259,0.2891,1.822,1.8161,0.9072,2.3764,4.3147,2.9213,2.5481,0.1529,1.8639,0.999,0.7482,3.7388,1.0734,2.5555,2.625,0.239,1.9186,0.8845,1 
0.8336,1.0751,2.7907,2.4784,3.1418,2.9162,2.9565,1.0675,1.3729,1.0934,1.6906,2.9039,0.8287,3.4689,2.431,3.7993,2.3839,2.3631,4.0177,2.2395,1 
-0.9305,0.1617,2.1624,0.8571,3.9924,2.5811,3.4159,3.4437,2.1262,2.6503,2.071,3.0706,3.2099,1.8323,4.5944,2.3975,1.0219,2.4578,0.8436,3.918,1 
-0.3918,0.4219,1.6289,2.2876,3.0176,1.5164,2.4452,2.0776,2.3351,3.3788,2.973,1.4473,2.6108,2.0182,2.7946,3.2171,0.0278,2.0441,1.955,2.1199,1 
-0.1985,-0.426,-0.362,1.4078,3.3572,3.0176,1.9229,3.4654,1.6806,2.0776,1.97,2.3862,3.2527,1.4934,0.3478,0.9027,3.7902,-1.6199,2.116,2.1327,1 
-0.1055,-1.0829,1.9987,0.4993,1.838,1.6757,2.0799,2.9662,1.9275,1.881,1.62,2.8568,2.3215,4.0044,2.3002,3.02,0.7582,1.936,1.0266,1.575,1 
1.8957,1.0229,2.3306,2.068,2.8446,1.2795,1.0264,0.8653,1.2533,1.8874,1.4213,2.2836,-0.4965,2.202,3.7413,1.6978,1.1587,2.5047,1.7529,1.5752,1 
0.6279,-0.4463,3.6435,1.7452,0.2316,1.2962,2.8404,1.7845,1.4859,2.8125,1.644,1.5692,2.3082,2.5659,0.9293,2.0337,1.292,1.2889,1.7483,1.2819,1 
-0.9853,1.5093,2.38,3.3721,0.0008,0.0758,2.2844,2.2089,1.1542,1.5002,2.2509,2.6317,2.7743,2.4407,1.6405,1.6532,0.7814,2.2453,2.7394,2.1759,1 
0.6319,0.1439,2.338,2.9477,3.2158,2.8406,2.116,3.5145,0.04,0.9421,2.6041,1.5107,0.8643,0.6486,1.1667,1.267,0.6822,0.2652,1.0335,2.0306,1 
0.1914,-0.4349,2.4338,0.7944,2.0416,2.341,0.9228,2.7606,2.4771,1.9996,0.1448,1.7079,3.8666,2.2302,3.0509,3.3738,2.7995,2.1237,0.0591,2.2167,1 
-2.1133,-0.2162,1.7307,2.1908,2.7978,2.6342,0.8475,1.0976,2.884,4.2087,0.9242,1.3201,2.621,1.5424,2.0519,1.6337,1.535,2.5998,-0.5338,2.0512,1 
0.7,-0.3993,2.4807,-0.0174,1.7179,1.5815,1.1825,2.6109,2.8062,2.1491,1.6749,2.6175,1.2949,0.3233,2.5751,0.5684,0.1299,0.9197,3.1561,2.3423,1 
1.7578,-1.217,2.9905,1.7827,2.1502,2.4491,0.7691,2.0149,1.1854,2.8138,2.1227,2.9533,2.1148,3.658,1.7923,1.8486,2.1255,1.759,1.862,0.8821,1 
-0.11,1.1485,2.3021,1.6177,2.2939,1.6484,2.9053,2.0256,2.4919,0.1712,1.4848,2.2812,1.4325,1.7433,2.1064,2.9403,3.4256,0.8336,0.5117,4.7442,1 
1.1327,-0.5814,2.1057,0.9685,1.5893,2.7627,2.1158,3.203,1.8655,2.0111,2.1409,2.1551,3.8666,1.811,3.3958,2.297,1.3346,2.1566,0.712,3.0316,1 
0.2505,1.7761,1.6224,1.8075,2.3137,3.736,1.915,1.8183,1.5386,2.1459,0.9477,4.5999,2.3613,1.1718,3.7476,2.5742,1.1018,1.9098,4.1953,1.7032,1 
-0.943,0.0691,2.0873,1.1244,2.0486,4.3674,1.6964,0.9313,4.1678,0.5127,1.8679,2.2634,2.0144,2.4957,1.3095,1.5694,1.1754,3.6339,2.4536,2.1279,1 
-0.3336,1.1492,2.6205,3.3257,2.9607,0.5881,0.4534,0.2163,2.203,1.5741,1.9348,2.6263,2.9041,1.8273,2.5797,0.9726,2.276,1.6409,2.4202,4.3087,1 
0.2137,-0.9053,3.0309,3.0885,0.9936,2.9535,1.1735,1.5647,1.654,1.4563,0.9812,1.3613,2.2395,1.5612,1.9957,2.9961,1.4595,1.5973,2.8526,0.586,1 
-0.4216,0.5465,1.2899,3.438,1.9954,2.0335,1.6437,2.0017,0.9229,1.0583,2.0992,3.2105,2.7685,4.3066,2.9713,3.6503,1.8566,2.6256,1.471,1.8196,1 
1.3992,-1.0314,1.6328,1.5545,1.9042,2.7046,0.4559,2.2116,2.6479,4.0073,1.8827,2.8604,2.3459,2.7129,1.6701,1.2919,2.5712,1.4141,1.0112,2.5863,1 
-0.2327,0.067,2.4638,2.2383,2.074,1.8593,0.4461,2.4478,1.1292,-0.0725,2.7137,1.1876,3.187,2.3773,2.3019,1.7351,1.4784,-0.3617,3.227,2.3935,1 
0.4165,-0.6907,1.3172,2.3336,1.9571,3.1058,2.6624,2.3195,-0.2496,0.7845,0.7965,1.7181,1.2726,2.2593,2.6212,1.0422,1.8866,2.0822,2.2788,2.4473,1 
0.9588,-0.4523,2.0031,2.6957,1.7807,2.4731,3.1611,0.5607,4.2536,0.9316,1.6803,0.6509,2.1675,2.8005,0.5984,3.1003,2.275,2.8404,2.2345,2.1114,1 
-0.1573,0.1008,1.7103,2.4072,4.6976,2.8199,1.1006,0.5348,0.3391,0.889,1.4195,3.8157,2.9999,0.6868,2.9556,0.6229,1.635,1.6179,1.2559,1.6953,1 
0.1504,-1.0851,0.7944,1.9778,2.6732,2.8959,1.9142,1.5928,3.1661,1.0967,0.8675,0.8758,3.7171,2.4072,3.0473,2.4281,0.6133,3.1236,2.4728,1.4975,1 
-0.627,-0.3239,2.6977,1.5713,2.2817,1.1494,3.527,1.6098,1.0985,3.3986,2.5221,1.3068,2.6643,0.9197,2.4272,3.2134,3.1509,0.638,4.2605,1.0795,1 
0.0099,0.5343,1.2937,1.5461,3.2401,0.3398,2.3564,2.6209,0.9207,2.7099,1.2316,2.7679,1.6979,1.709,1.753,1.4372,1.4224,2.7515,0.1288,1.9383,1 
0.4005,0.6773,-0.5549,2.6111,1.515,1.5359,1.172,1.747,1.1943,0.1823,2.0958,3.8186,2.4606,0.9551,0.8205,2.5795,-0.3563,3.3472,1.4366,-0.3931,1 
-0.2168,0.7551,0.0639,2.49,2.3583,2.0972,2.0737,1.4101,1.5437,3.0123,1.9514,3.5635,4.6542,2.8652,2.4602,2.4293,3.2108,1.6285,3.352,1.1913,1 
1.3961,-0.3657,2.6118,1.6256,4.1699,1.572,2.2665,2.5076,2.3099,3.0943,3.4368,1.8923,1.4749,2.885,3.0198,1.9964,-0.0185,1.1793,3.2399,1.9028,1 
0.4959,0.6449,2.7696,1.3825,0.7255,0.2589,1.6873,1.8739,0.6855,1.4018,1.4234,1.9827,0.3006,0.7173,2.2573,-0.3147,1.483,1.4512,1.7326,3.4691,1 
0.6481,0.4115,3.0187,2.8308,1.1163,3.7461,1.3708,3.0024,2.81,3.6106,1.1673,2.7374,1.4826,2.2287,3.402,1.8066,1.3625,0.0606,2.7282,1.7327,1 
-0.7286,-1.985,0.6488,3.2364,1.0117,1.8692,3.8205,1.316,1.5343,2.9568,0.9984,2.7109,0.1594,2.761,2.4857,2.7057,2.6942,1.5152,2.3646,2.124,1 
1.2421,-2.1026,3.3504,2.8667,1.0882,2.7316,3.3208,2.0909,1.3339,1.0531,2.6074,3.279,2.5365,1.8845,1.5784,1.4296,1.8454,3.4286,1.7035,4.0304,1 
-1.5226,-1.257,1.8313,2.5797,2.0685,1.5387,1.7078,1.3137,2.0765,1.8345,1.4945,2.5396,1.7877,4.1618,2.0866,1.4376,3.1955,0.9942,0.7807,2.5346,1 
1.0325,0.8236,1.0539,1.3378,1.403,2.0695,2.6285,1.6759,1.6561,3.5001,3.6608,2.673,2.398,1.148,0.9805,2.6728,0.6761,1.9338,1.2557,2.0816,1 
-0.2318,-1.285,2.861,0.772,0.0313,2.9726,0.6095,3.2062,2.2023,1.5488,2.0094,2.1755,2.1656,1.0047,2.3811,2.491,2.3389,1.2026,2.1199,4.1358,1 
1.2622,-1.1268,1.7319,1.2848,4.0509,2.8076,1.3194,2.2013,3.2532,2.0566,3.2277,1.3126,0.7527,2.3935,2.9922,0.9981,0.454,3.5353,1.8436,1.9136,1 
0.5408,-2.5807,3.0628,1.57,1.8546,2.6292,0.9483,1.9715,1.7217,1.7185,0.6096,0.9237,1.6568,0.1548,2.284,1.7799,1.1395,1.9753,2.6429,1.6917,1 
-1.325,-0.3662,2.3797,3.0698,3.0912,2.5525,3.2865,1.9916,4.1081,2.6627,1.7677,3.3667,1.0466,1.9816,2.8108,0.526,1.0808,0.2558,2.0227,1.3884,1 
-1.1614,0.5944,-0.4405,2.425,2.2207,3.0357,0.5822,1.076,2.8914,1.9924,1.0688,1.0983,2.4983,1.4614,1.1397,3.2574,0.9743,2.7987,0.7458,1.1007,1 
0.4748,-0.7595,1.7948,2.5572,2.4472,1.7485,2.4976,2.4321,3.5771,0.6486,2.4953,2.0336,1.9973,2.3935,1.6438,2.6247,2.6405,2.9566,1.9754,1.0143,1 
0.9388,-0.9676,1.8254,1.3798,3.5463,2.548,3.412,0.2726,1.998,1.4507,1.3468,2.5838,2.9396,3.6643,2.6749,3.254,3.3631,2.1814,2.1708,1.2715,1 
0.1257,-0.9356,2.0781,2.8072,2.1725,0.31,2.6194,1.2146,1.9888,1.676,0.712,2.2007,2.7384,2.4663,2.3793,1.8531,1.3048,2.2035,2.3386,2.1449,1 
0.6224,-0.1593,1.8743,1.5613,2.3717,1.1141,2.4387,-0.4293,0.7456,2.8903,2.2789,1.5731,1.9577,0.9367,2.3402,4.0517,2.7324,3.2245,1.2422,2.4797,1 
-0.8382,2.7307,2.0684,1.1949,1.7227,1.6644,1.2812,2.4374,3.212,1.8923,1.9215,2.066,2.3073,0.3122,2.4989,1.4968,2.4484,1.9459,1.3002,0.1951,1 
1.0549,-0.4065,0.7879,0.8157,0.9011,2.4955,1.6956,4.0855,1.2806,2.1269,1.2063,0.7573,2.531,1.3341,2.4924,1.4939,2.114,2.4182,2.9009,3.206,1 
0.3482,0.0172,-0.0479,2.1821,1.9866,2.8309,1.754,1.0962,1.4829,0.2503,1.8241,1.1916,2.0106,2.0243,2.3478,1.1937,3.0626,0.8685,1.0435,2.9181,1 
0.2845,0.472,1.9912,2.3626,3.9449,1.3349,2.1521,2.3666,1.9248,2.6702,3.4166,1.1472,2.4697,1.1609,2.1969,1.161,2.9259,2.1419,2.2116,1.5474,1 
0.2273,-0.8631,1.1061,3.8631,1.19,2.4875,1.6741,2.0148,0.1398,2.5505,2.6619,0.998,2.2548,4.5419,2.0728,2.0713,0.6386,1.7693,1.6093,2.989,1 
0.9425,-1.1523,1.485,-0.5774,2.9472,1.2844,2.3028,3.6575,0.5447,3.6693,2.0185,1.5816,2.6742,2.2686,2.4279,2.7671,1.1872,0.4625,3.4074,0.7197,1 
0.6882,1.9054,1.296,1.2942,2.499,2.4454,3.0944,2.0403,1.3088,1.8963,3.7767,1.4817,-0.3143,2.0218,1.6895,2.1827,0.2245,2.5361,2.9619,2.4197,1 
-1.0906,0.6745,4.0497,2.0113,0.8602,2.8797,1.7255,2.7614,1.4144,2.845,1.25,1.9532,3.0925,1.5337,3.1338,1.2736,1.8307,2.2562,2.4006,3.2018,1 
