Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Class
2.6653,8.6946,3.035,2.5495,0.5461,2.6053,0.1422,2.4946,0.8604,1.6057,1.9201,3.1176,1.4034,4.0427,1.3051,2.6131,2.5551,3.1114,2.948,1.9126,1 
1.4869,9.1511,-0.047,2.0836,0.6209,2.471,-0.2511,0.2656,2.0787,3.1238,2.3742,3.8273,3.0215,0.7218,3.0783,1.8417,2.0343,2.6121,1.4978,3.7552,1 
0.6408,9.973,3.015,1.7117,1.7641,3.1153,0.576,0.8624,2.1881,1.333,3.5719,2.451,3.5752,2.1973,1.9987,2.0722,0.5562,3.5804,2.6208,1.8652,1 
2.878,9.4453,2.1989,1.372,1.6891,2.3049,2.1361,1.8276,0.9359,3.2154,2.159,2.8977,2.3725,2.6506,2.0143,2.3752,0.5799,0.1695,2.5625,1.4185,1 
2.5858,9.5002,1.985,1.9227,2.5769,0.7634,2.1252,-0.3234,1.1165,2.7472,1.7853,2.979,2.6096,2.9466,2.3902,1.4946,2.2588,2.7978,2.5472,2.6791,1 
2.4415,11.3089,0.9378,1.1612,2.3726,1.4637,1.0832,3.8259,1.5053,2.9098,1.5637,1.2494,3.1134,2.6583,2.7098,0.8812,1.0089,1.6656,2.0289,2.668,1 
1.2922,10.638,2.6633,2.8945,0.7344,1.5866,2.0196,2.9018,4.4817,3.7959,2.5769,2.7959,1.1302,1.624,0.2536,1.4302,2.6951,3.1562,2.7069,1.1965,1 
3.181,10.9151,1.7938,3.1895,2.5292,2.728,1.6275,1.4422,0.3275,2.7569,1.2724,0.5389,0.8151,1.2135,3.4133,1.4048,1.9741,0.932,2.2834,2.9639,1 
1.8643,9.6385,2.4068,0.9847,2.8592,0.072,1.8068,2.0121,2.333,0.5123,2.5453,1.786,3.6856,2.3798,2.3419,3.0446,1.3454,1.9988,1.9493,2.5779,1 
0.9094,10.0694,1.8419,0.7548,1.0246,2.5772,0.8965,1.1446,1.4112,2.306,1.0262,1.8431,1.6606,0.2145,3.1064,3.4686,1.8631,1.2978,2.1436,2.6039,1 
3.2753,10.1365,2.9421,1.4143,3.6768,2.3315,2.2095,2.3099,1.2063,4.329,3.1758,0.8472,0.3828,3.2213,2.3914,1.8451,2.4847,2.6631,2.2136,-0.1516,1 
2.1144,9.5066,0.7859,2.3262,1.4005,3.1098,2.2155,1.8043,2.3763,1.153,1.6421,0.6195,1.8654,2.488,2.7057,3.1864,1.4832,2.0257,1.85,0.9838,1 
1.9852,9.4192,3.5318,1.1836,0.7495,1.8524,2.4768,1.4064,3.8753,4.0975,2.2957,2.8198,1.8532,0.2003,1.8186,1.2814,0.5882,1.2357,3.0298,1.1679,1 
2.1475,7.9237,-0.0955,2.757,2.328,2.1478,1.122,1.8043,2.65,1.7436,1.0883,2.5107,0.6902,0.686,2.0926,2.2567,1.9704,2.3449,2.6732,1.7224,1 
2.1027,9.3788,3.4944,4.1079,1.788,3.3745,1.5582,2.6211,1.4804,3.5623,3.1053,1.8966,2.886,1.197,2.3492,3.9346,0.6685,1.4282,1.1765,1.835,1 
2.0872,11.3858,2.9502,2.6632,3.2986,2.6117,2.0802,2.9678,0.8132,1.4401,4.2099,1.876,1.5953,1.6459,2.8717,1.3244,1.5039,3.1365,3.0736,2.0316,1 
2.058,9.5211,0.3061,2.6728,0.7697,2.9778,2.2383,0.8409,1.5323,3.3397,2.0908,3.1477,2.7717,2.0471,3.4998,2.2659,1.5402,0.114,2.3265,1.6895,1 
2.0302,9.3857,3.2112,2.5389,1.6431,2.2116,0.3343,4.4847,-0.1502,0.8891,2.2921,2.1365,2.7175,0.3248,1.8752,-0.3271,-0.0264,1.5705,1.9132,2.9855,1 
0.5217,12.2979,1.3279,3.5274,3.3823,1.2249,0.7198,1.5484,2.1239,3.5238,3.7115,1.5645,2.6643,1.4402,1.5164,1.9032,1.842,1.6993,0.3912,0.9564,1 
2.7847,8.703,0.8234,2.2699,1.4918,2.5469,1.2212,1.3068,-0.165,2.0243,2.2614,1.0023,0.7584,3.1343,1.1022,1.3223,2.5217,0.9396,2.6592,1.963,1 
2.977,9.054,1.8996,1.9142,1.3287,3.3704,0.9786,3.2523,1.4783,0.6735,2.8995,1.5995,2.8952,2.1265,1.0905,0.7149,1.7793,0.5359,1.3474,0.4055,1 
0.8194,11.2202,0.8783,1.6737,0.815,2.6189,0.1204,-0.2324,1.7108,3.4262,3.4906,1.3249,3.9748,1.1744,0.8691,-0.856,0.6378,3.5703,3.5689,2.6525,1 
1.7203,8.2551,0.5139,0.6447,2.8702,1.1897,2.1454,0.7326,2.9024,2.9234,0.5816,2.6198,1.1722,2.7531,1.6647,3.5243,2.3869,0.8164,2.8262,1.1734,1 
2.0291,9.0466,0.2197,1.2338,3.8805,2.1035,2.5934,1.4833,3.3888,0.6779,2.1855,1.1064,1.3965,1.7799,3.5094,1.4284,2.9478,2.0015,1.2546,2.5434,1 
3.1054,9.595,1.148,3.6468,1.4688,2.309,3.3488,2.3077,0.8274,2.1454,1.2364,3.1067,-0.035,1.6602,2.5877,0.7383,3.0769,-0.2849,1.7862,1.8762,1 
1.312,8.1195,1.8234,2.2463,2.0361,0.6182,1.7119,3.7541,0.3425,2.4546,0.9257,0.6699,2.8038,3.1086,2.3221,1.3847,3.7776,2.422,2.2973,-0.2684,1 
2.4332,9.9727,2.9719,1.7295,1.741,2.6633,1.5777,2.3723,1.7763,0.884,2.5283,1.4882,1.791,0.403,3.4037,1.146,2.4437,3.028,0.5554,1.5149,1 
1.5254,7.9954,3.6386,2.4944,0.6953,3.3233,2.4784,-0.1366,1.6045,5.1507,1.6837,3.6866,0.8779,1.3753,1.4621,1.1834,1.3782,0.5809,0.0997,1.4196,1 
2.1288,9.836,1.9733,1.1713,0.4227,2.7175,2.6758,2.3806,1.918,1.7079,2.4318,2.3484,1.7467,-0.2136,1.6762,3.1287,2.2763,0.9504,1.3704,2.8157,1 
1.2348,8.6856,2.3248,1.8259,0.4536,2.9458,2.005,1.9611,4.2173,0.7925,1.9636,1.33,0.7328,0.4778,2.3972,0.696,4.0163,1.9025,1.9748,2.7238,1 
4.3923,9.7678,1.1849,2.1789,3.0684,0.9943,1.9,1.5085,1.7093,1.3331,1.9191,1.1685,1.9828,2.0373,2.6249,1.4345,2.5031,1.8686,2.4968,1.5615,1 
1.4291,10.6602,3.4539,2.6944,1.4166,3.2769,2.9629,2.8479,1.1667,2.6046,1.9344,1.8806,2.6705,2.507,1.4418,1.5461,2.3476,1.9211,3.9911,2.3008,1 
1.2487,9.1318,3.6418,3.3101,0.7678,3.1735,1.2708,2.7796,2.3461,2.1306,2.7505,0.7992,2.9866,1.4619,2.3741,1.5163,1.56,0.1369,1.6251,2.5481,1 
3.2497,7.2503,1.3705,2.3865,2.6112,3.5559,2.8529,2.8002,2.1173,2.1731,3.6576,1.1459,1.7539,2.2627,3.3092,1.3746,1.5716,-0.94,2.5118,1.7728,1 
3.4329,8.6392,0.8029,3.1276,1.059,1.3067,-1.0058,3.3338,2.3436,1.0962,2.8176,1.8819,2.925,1.3142,3.5141,3.5536,2.0498,2.6464,2.3722,1.9775,1 
2.4158,11.0004,1.4558,1.8112,1.0496,0.7988,3.1236,0.1666,1.9327,2.0555,2.7224,1.9415,3.4605,2.1398,1.5825,3.4583,2.8488,1.6119,1.8413,0.8022,1 
2.3877,11.0034,1.4536,2.3968,1.1931,2.0256,3.4738,1.0496,2.0203,1.9307,1.8126,1.2687,2.2984,0.5914,3.8752,-0.0111,2.5659,0.5472,3.4719,1.148,1 
3.2673,10.6383,0.6301,5.1729,2.893,2.1973,3.8907,3.8813,1.8778,1.1796,3.7638,1.7019,1.0169,1.4316,0.5689,1.1238,2.0122,3.6093,1.0,3.2481,1 
1.7973,9.53,3.319,1.8422,2.9724,1.5777,2.2981,1.2117,2.7943,2.3904,0.1503,3.4614,3.7016,2.1646,1.875,1.2433,3.7382,0.8808,1.5663,1.4012,1 
1.8146,10.0493,0.495,4.3154,2.1018,3.1904,3.197,1.5415,2.7134,2.7063,2.5693,1.7886,2.4068,2.6831,1.0728,-0.0594,2.1158,3.4349,1.553,2.8137,1 
2.4769,10.9978,1.7919,1.8077,1.5707,3.5214,3.109,2.224,1.9395,3.2229,0.9653,2.2699,2.4007,1.5612,2.578,1.5523,1.0897,2.5369,2.1039,2.0958,1 
2.151,6.4836,3.4539,2.7449,3.7991,2.3752,2.1014,1.5373,2.0344,3.2661,3.347,2.4539,0.3308,0.5523,1.913,2.7358,3.4711,1.4527,1.6139,1.4804,1 
3.7487,10.9628,2.4865,2.7744,2.8066,4.8374,1.2644,2.6483,1.8727,2.5162,0.3078,1.7662,2.3058,0.8115,3.7367,2.4056,1.45,2.2603,1.9045,2.0115,1 
1.8256,10.5449,1.4405,3.5582,1.1652,2.9736,2.5454,1.3909,2.8084,3.0975,1.8889,2.0311,1.4717,1.3845,2.5284,3.2231,1.9914,1.5734,1.2168,1.8642,1 
2.0824,10.6446,1.3444,2.2086,1.0736,2.2936,2.3499,1.7941,1.272,0.5517,1.5092,1.0776,1.9737,2.0658,1.9543,1.9393,4.8485,2.1708,2.5025,3.704,1 
1.957,7.5759,3.3056,1.6805,1.9047,0.6714,1.4493,3.059,1.4814,0.8191,1.3603,2.4396,0.7106,2.2745,2.0362,0.4883,2.4918,1.6703,0.7563,3.3854,1 
2.6876,9.5935,2.1334,1.973,2.8627,1.0941,2.6167,2.4355,0.9298,2.2135,1.9428,3.4468,1.2972,1.7846,1.9311,2.561,2.0817,1.2734,1.787,1.4491,1 
0.7838,9.3614,2.6655,2.6259,1.88,1.7358,-0.4004,2.9301,3.9038,0.4428,1.2545,0.0954,1.5519,3.1068,3.1701,2.6758,3.2981,-0.6793,0.9725,-0.1797,1 
2.7252,9.5731,3.8986,3.4894,1.5818,2.7878,3.4138,1.8376,1.7812,3.6462,3.0553,1.5189,1.4602,0.3072,0.3552,2.5843,1.9391,2.7443,0.5182,2.2769,1 
3.9812,11.7006,1.7223,0.521,1.7249,1.241,2.4306,0.8741,2.2762,2.1056,2.7326,1.1473,3.3,2.0198,3.5749,2.5443,-0.0322,-0.0104,2.6091,4.1882,1 
0.6498,9.2796,1.3918,2.1463,2.6268,3.4302,1.1889,2.3767,2.6046,0.8677,2.7369,1.1972,1.2436,2.4295,4.0193,1.7832,1.4451,1.8507,2.994,1.7584,1 
0.7912,10.9356,3.1401,2.8472,1.5113,2.1864,-0.0222,3.2212,2.4652,2.2455,0.3312,3.4147,3.1322,1.2808,2.577,2.1866,1.8785,3.1663,2.2651,1.212,1 
1.7028,9.1879,2.324,1.375,2.4712,3.4685,0.7121,2.2571,2.0982,1.8722,2.9442,5.892,1.8733,5.0254,3.8438,1.2859,1.711,1.5822,2.6906,3.2129,1 
3.4661,10.1671,1.8878,3.9393,1.4188,2.0197,1.2093,3.0889,2.1858,3.2017,2.9023,2.4744,3.0104,1.9851,0.2383,2.5447,1.8758,2.2082,0.3022,2.83,1 
0.3224,10.3441,1.6634,0.5616,1.2404,1.0097,2.8202,0.0287,2.1838,1.2893,1.9631,2.3621,1.1385,0.7966,2.9387,1.4916,1.6847,0.1873,3.8064,1.4511,1 
2.1437,9.5109,2.3206,1.6954,1.3207,3.4302,1.8021,1.6424,2.1708,3.1605,0.9027,0.4657,1.0222,1.0462,1.6753,0.7919,1.627,2.4996,0.8283,1.747,1 
3.0935,9.3327,2.3495,2.54,2.1202,2.0081,1.5678,1.9698,3.5145,1.9974,1.493,1.1585,1.1048,1.8549,1.7407,2.8673,1.6276,2.279,2.5427,1.4573,1 
2.1142,10.3446,3.2599,1.7739,1.6282,0.5614,2.1918,1.8586,0.9962,2.4632,1.3861,0.3187,-1.4253,0.8052,3.1919,2.6691,0.9671,1.2667,0.8171,1.7016,1 
1.4776,10.9253,1.256,3.2664,1.5532,2.3056,0.2654,2.2518,1.5402,1.9943,1.0219,1.1366,1.7638,2.6238,1.7009,1.7004,1.3618,2.4575,-0.1024,2.3024,1 
2.903,9.7063,2.4002,3.0967,2.2051,3.5282,2.8831,2.2938,0.7049,2.0607,1.1071,2.4573,1.3024,2.8817,0.0401,2.3679,2.2607,1.4604,0.99,1.5085,1 
2.7315,10.9773,0.3529,2.9226,3.0999,2.3008,1.2495,2.149,1.3391,1.1644,2.1848,1.4011,2.0372,3.711,2.0368,3.4491,1.5349,0.7165,2.9948,1.6179,1 
1.9786,11.6866,2.4305,2.9603,2.1161,2.484,2.1787,2.7294,0.9662,2.918,3.7971,2.1487,0.6594,1.8439,0.5836,2.2949,1.5919,2.0833,0.7284,2.6027,1 
4.0939,9.3803,2.1029,2.9783,2.79,2.2247,2.8094,1.155,2.0833,2.0473,3.5165,1.9974,2.1021,3.3573,1.09,2.6265,0.901,2.5616,2.9945,1.7923,1 
3.596,8.859,0.9993,1.0693,1.1205,1.7357,1.4296,2.9027,1.7511,1.5084,3.1113,2.6917,1.1886,3.5595,0.3418,1.2371,1.6893,2.6514,1.7281,1.451,1 
0.8651,10.2573,3.1711,0.3584,1.4978,3.5168,2.642,3.5648,0.5572,4.6195,2.021,1.1139,1.9875,3.219,0.5483,-0.3822,3.1877,-0.2782,0.8452,-0.2916,1 
2.6114,10.1195,2.9634,0.4573,2.8569,1.5782,0.7121,3.4705,1.2176,1.713,3.4253,2.5259,1.9955,2.7532,1.9226,1.2145,2.838,1.4307,0.9413,0.9207,1 
-0.2675,8.4153,1.8413,3.179,3.3483,2.0492,2.0314,3.9747,2.5786,2.6594,0.0284,0.964,-1.0259,0.2974,3.5575,3.2432,1.0104,1.3448,2.9103,0.9601,1 
1.5026,11.4461,2.2878,2.417,1.1168,2.8722,2.5836,2.0809,2.8675,3.0526,3.3226,2.8497,1.4863,3.0951,2.4623,1.6523,1.9663,4.0271,1.3166,2.6277,1 
0.8255,9.91,1.8297,0.7562,2.4657,2.7014,1.5563,1.0189,3.1341,1.6795,1.7665,2.4376,0.7772,2.917,1.7079,1.9105,2.7768,2.3455,0.198,2.7349,1 
2.7381,9.604,2.1156,1.4302,3.7565,2.7115,2.435,0.122,3.0225,2.6104,1.27,1.537,1.6942,2.8521,3.2576,2.1496,1.5083,1.7252,2.9581,3.0316,1 
3.0461,9.2511,1.5445,1.654,2.5305,2.3256,2.2502,1.3053,2.0137,3.2103,2.5019,1.56,2.0821,1.6924,2.5426,2.5819,2.3801,3.1076,1.9398,1.2631,1 
3.5462,8.6352,1.6594,2.7276,0.1262,1.5451,1.8033,3.4039,1.9756,1.5252,-0.4412,-0.343,0.8939,2.6751,2.0732,0.7122,3.2728,4.3565,1.3838,0.7012,1 
2.1313,10.8116,1.4332,2.676,2.1209,1.4278,2.5442,3.2343,1.635,2.0971,3.0471,2.6923,0.6233,1.5468,1.9782,0.0896,2.1767,2.1856,0.9417,1.4853,1 
1.4453,11.4636,2.7058,1.8541,2.2929,2.6393,1.317,0.984,0.1717,2.7972,0.0088,0.6731,0.4667,2.0492,0.9647,1.4851,1.419,3.4739,2.262,0.9011,1 
-0.1314,7.8256,2.1681,1.7874,2.7499,2.4498,1.2706,2.1343,0.3466,1.4224,3.8958,3.3264,0.8539,1.075,3.4228,1.9513,1.9474,2.0672,0.849,1.3575,1 
0.7884,10.5047,0.4056,-0.0588,2.0974,2.4894,1.9942,2.3576,3.231,0.9933,2.9159,2.023,3.9302,0.9145,3.3914,1.834,1.6119,3.4452,1.7141,1.2583,1 
3.3866,11.3448,2.0076,1.7924,2.5029,1.8101,1.1295,1.1797,0.7316,1.9953,1.7047,0.2173,2.8325,1.3233,0.9284,0.6416,2.0617,1.745,1.9175,0.8361,1 
0.8559,11.38,3.3458,0.8666,1.6978,-0.0031,2.7218,2.7594,0.5595,1.7946,2.9648,2.0913,2.8923,1.3683,1.4976,2.0328,1.2976,1.8732,2.303,1.1792,1 
2.7548,11.997,2.3453,0.8827,2.1605,2.6421,1.5326,1.6166,2.7325,1.0419,1.3461,3.2173,3.4301,3.0952,1.2346,0.7028,0.6749,2.8441,2.8559,1.3996,1 
2.1354,10.4913,2.8547,2.3137,2.726,1.5529,2.4961,2.9339,3.4113,4.3519,1.1573,2.4944,2.4015,1.423,2.3017,1.9743,1.8456,2.0719,1.9036,1.1663,1 
2.0804,11.5266,1.8029,2.5722,2.6353,1.5644,3.2854,1.5866,2.1901,1.3146,1.2609,0.9692,0.0994,2.2492,0.5909,2.3124,1.4526,2.1048,1.4748,1.7358,1 
1.689,10.2547,0.9504,1.5072,1.7424,1.386,2.7573,2.1604,3.7416,2.004,3.838,0.9472,1.0221,3.6917,0.9714,2.807,-0.2892,2.5502,3.2887,2.9438,1 
0.733,10.1507,1.7808,2.0539,4.4812,2.3802,2.8007,1.1674,2.202,1.4155,1.4671,3.2434,1.3617,1.675,0.3475,1.9714,2.8689,2.0061,2.9431,0.8225,1 
2.4899,8.714,0.8546,2.1541,1.5176,2.1343,1.4308,0.7105,1.408,2.2122,2.9023,3.2444,1.822,3.7075,1.5796,1.5545,1.2693,1.9071,3.1033,-0.0081,1 
3.0567,12.1197,1.357,0.3185,1.6727,4.0494,0.9117,2.6238,1.1165,-0.5236,1.0933,3.3939,2.1458,2.1865,1.4574,1.8606,1.8276,2.3794,1.9688,0.2706,1 
0.8831,9.7919,0.9123,0.9579,2.448,1.4546,3.1853,-0.058,1.2435,2.8162,3.659,2.9922,2.6353,1.2517,1.974,3.468,0.9907,2.7494,2.3235,1.5705,1 
1.5082,10.4736,0.2957,2.8638,0.6375,0.4633,2.6347,1.0908,0.9556,1.9576,1.9138,0.4843,2.4833,2.768,3.229,3.0859,0.8265,0.7764,1.9373,1.5851,1 
1.0448,10.1255,2.0892,0.4682,2.6317,1.307,1.9272,1.8217,3.0076,0.6298,2.2168,1.9051,1.9852,2.8558,0.2538,2.5302,2.5609,1.0106,3.089,0.0001,1 
1.9944,10.8032,1.0742,2.3042,0.6278,2.2255,1.8707,1.1315,1.6908,0.6048,2.9237,3.8688,3.627,2.0615,2.3067,1.5437,3.2975,2.6547,2.6256,-0.336,1 
4.4786,9.9679,2.0207,1.2986,2.6732,0.6198,1.9412,1.8223,2.2692,2.4961,3.3429,1.2691,1.9734,1.8384,2.1085,4.2673,3.7797,0.7714,2.515,1.8027,1 
1.4166,10.8605,2.3335,1.4916,1.7525,1.6231,1.6453,3.3028,2.9152,0.7913,3.2977,2.0198,2.4933,1.3249,2.5153,3.6867,1.3047,1.519,3.5145,0.6909,1 
0.5666,9.2617,1.869,0.2896,2.2424,1.2951,1.5954,1.3031,0.1695,2.9348,0.6389,2.8886,1.0625,2.1377,3.2469,2.7102,0.8444,0.8435,0.9727,2.436,1 
2.7989,8.6072,0.958,1.9614,1.4308,3.3309,2.5946,3.0667,3.006,1.5537,1.7306,1.1066,2.1878,2.2559,1.7921,1.1667,1.3606,1.2183,3.127,2.2179,1 
1.9855,11.6324,2.2409,1.5954,3.2246,1.1923,2.7634,1.7077,3.4295,1.906,2.1369,1.2948,1.3986,2.8499,1.547,1.5897,1.5298,0.7306,1.7121,2.8558,1 
3.0667,8.9412,1.3301,2.1445,4.1014,2.7362,2.6549,1.3304,2.1742,3.1748,2.8028,3.4739,1.9564,1.4762,-0.3118,0.6663,0.7327,1.9001,2.5606,0.8352,1 
1.7738,10.5931,1.6357,2.629,0.0354,2.6918,2.0196,1.9193,2.3815,2.6073,1.2275,3.2835,1.8967,2.5016,2.3583,2.1438,1.4898,2.1661,1.0228,2.4987,1 
0.9838,8.2232,2.2562,0.8695,0.5142,1.05,3.0002,1.3738,0.3947,2.0503,2.2021,0.3786,2.6164,1.8007,2.2044,1.5177,1.1527,1.5186,1.857,2.9827,1 
2.1952,10.8021,3.1328,1.6312,1.4011,2.1627,0.9027,2.4502,3.4619,1.5813,1.2615,1.6534,0.86,2.0351,2.6735,0.761,2.6362,2.2193,1.5361,1.2944,1 
1.5568,9.5722,3.7148,2.1005,2.976,2.0193,2.1679,1.9183,1.7797,0.708,2.0415,1.5422,0.8513,1.7077,2.3981,0.6461,0.8803,2.3048,1.4871,1.6679,1 
1.7909,10.8368,1.0937,3.1621,1.6986,2.3901,1.7308,4.3741,1.8239,3.9227,2.0991,0.4619,3.1256,2.9313,2.3933,1.8946,0.4022,1.5274,2.5113,2.141,1 
