Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Class
6.7783,0.2515,2.2601,1.3412,2.0347,2.8833,2.7883,1.66,1.0992,2.2639,1.6515,2.5643,-0.1474,2.0313,0.9515,2.873,0.9451,1.501,2.4798,1.0675,1 
4.7936,-0.5161,1.7328,3.4818,2.8971,2.6557,2.3419,1.6493,3.0611,3.7803,2.0414,2.653,1.5343,2.2537,0.7172,1.4464,1.0625,2.5468,0.2101,2.6961,1 
5.6865,-0.5446,2.2307,2.3037,2.8932,3.0296,1.1598,1.7546,2.6803,0.9618,2.5076,2.1868,1.3215,1.3179,1.4691,2.2394,1.3534,0.4786,1.5428,2.5827,1 
5.4364,0.5023,2.5709,0.8298,2.2638,2.5692,1.4971,1.4173,1.25,1.6345,1.7188,2.4341,2.4328,2.1383,1.1106,1.7265,3.1269,1.6134,1.1119,3.1398,1 
5.5015,1.015,2.1291,0.8534,0.7015,3.6652,1.0693,2.3645,3.5925,3.3584,2.3739,1.4914,2.0241,1.42,1.2926,1.5281,3.0664,2.5398,1.2996,0.0569,1 
4.8775,-0.8167,2.059,3.3428,1.686,-0.103,1.5859,0.1083,1.743,2.4013,2.729,2.7122,2.0901,2.526,2.1389,3.0175,1.2947,2.3021,-0.1256,2.418,1 
7.4686,-0.2184,0.6635,0.3022,0.4447,2.8507,1.9817,2.3922,1.594,2.2162,1.0917,1.257,1.4481,2.8112,2.2545,2.3253,3.0019,1.3343,1.0018,3.5202,1 
6.6054,-0.3509,-0.1097,1.6614,0.9394,3.4091,3.1159,1.2734,2.7243,3.2452,2.0507,1.4869,3.7132,4.9666,-0.2866,1.2022,0.5426,4.4065,2.0583,2.1314,1 
6.3803,0.1931,1.9471,2.0042,2.2556,1.6832,3.2119,2.0511,1.2858,1.9656,2.323,1.4435,1.9519,0.8329,3.5331,1.9065,3.0519,1.7188,2.8278,3.1837,1 
5.2329,-1.1955,2.2858,3.1945,0.564,0.3348,0.9577,1.8906,3.2967,3.06,0.1453,1.7232,0.8522,1.9316,2.0215,1.1801,1.2271,2.5016,0.9329,1.3242,1 
4.1912,0.9201,2.5822,3.792,2.0289,-0.6693,0.5216,2.1321,0.4325,3.6641,0.9312,0.8112,1.1418,1.455,2.5465,1.846,1.5372,1.7168,-0.0427,2.06,1 
6.054,0.753,3.6346,2.9403,2.6532,3.043,3.1259,2.1137,0.1823,1.8639,2.7796,1.0401,1.5988,1.086,1.3866,2.1655,0.6798,2.6416,2.3512,0.8024,1 
4.2679,-0.057,1.8473,1.1607,1.0093,1.5554,3.0797,4.3804,2.4758,2.3154,2.2689,0.8931,2.3744,1.4437,0.2573,2.2232,3.4325,2.1102,0.031,-0.1176,1 
5.9775,0.3071,2.5723,1.4335,2.1192,2.6789,3.3926,1.6598,3.2058,2.004,2.2263,1.1959,1.5626,1.5853,2.2555,2.3334,1.1778,0.4062,2.6765,1.7493,1 
4.4882,-0.4231,1.3654,1.6353,2.5347,2.0229,0.7877,0.9655,2.1472,4.0857,1.7095,2.2525,2.3006,2.0742,1.94,1.8448,2.5914,3.0555,1.8598,1.1006,1 
5.7326,0.0244,2.8263,2.3053,2.2736,1.0611,1.505,2.9674,1.466,2.3612,1.447,1.5756,2.0394,3.4988,3.4691,1.1642,3.08,2.8667,1.9128,2.885,1 
4.2949,0.5386,0.8827,2.7724,1.1336,3.6786,2.1691,3.1512,0.7594,3.2358,0.9022,1.0741,3.7548,3.1125,1.7754,2.704,1.0139,0.5909,3.6188,0.6017,1 
4.5266,-0.8907,2.4008,1.5,2.1393,1.9134,1.0579,-0.1881,1.8792,1.7685,3.1626,2.61,3.4555,2.5328,3.287,2.8688,2.0037,0.5458,0.8047,2.5701,1 
5.8609,0.1556,2.5318,0.1497,2.056,1.4911,0.7555,2.2178,2.2367,2.8411,0.9245,2.2233,1.9416,1.8401,2.8846,1.0236,0.4999,1.1657,3.2109,0.999,1 
6.7037,0.7678,0.8625,1.5007,0.6857,2.0535,1.6873,1.8982,0.9575,2.9164,1.9477,2.4737,2.2222,2.938,0.9289,1.9948,1.4046,2.6409,2.6557,1.535,1 
5.0623,-0.017,4.372,2.7166,0.7865,1.3097,2.5932,2.7677,2.4228,0.0129,0.5686,3.5437,1.0658,2.4896,0.5062,2.6252,0.1637,2.078,2.108,2.4524,1 
4.5564,0.4757,2.0436,0.9063,2.5486,2.8556,1.1093,2.2058,2.6267,1.2519,3.1593,4.5909,2.0117,1.4696,2.038,-0.253,2.3791,2.0379,3.269,2.7777,1 
5.3207,-0.415,2.0727,0.9239,1.3432,1.7857,2.8274,1.4968,1.5872,1.1149,0.3087,0.8793,-0.2641,2.2079,3.3648,1.4128,3.7385,1.9442,1.9402,1.1728,1 
5.355,-0.2876,1.1961,-0.3241,2.4395,2.6114,3.0111,0.5192,2.6356,1.515,2.1386,1.6019,1.0413,2.076,2.6326,3.8887,3.9133,2.3391,2.6018,4.3319,1 
5.1367,-0.5274,1.7855,3.2886,1.956,-0.0143,0.446,2.7976,2.1068,1.2873,-0.0938,1.7883,3.0167,2.5531,0.9459,2.7762,2.1438,0.5584,1.0698,2.9221,1 
5.5018,-2.2172,4.7985,2.7038,1.4615,3.1104,2.4268,1.5435,2.2843,2.9292,3.7629,1.5784,2.5365,2.4988,2.1045,2.5919,3.2958,2.5612,-0.2023,2.6208,1 
3.1758,2.004,-0.3663,2.5282,3.7011,1.7306,0.8226,1.8062,2.7463,3.5842,1.3725,3.8859,1.9855,1.8636,3.4378,0.7232,2.9211,1.787,-0.2606,0.7467,1 
5.0749,-0.186,0.8352,4.7864,1.9796,2.9284,2.7033,2.5932,1.7238,2.357,1.2167,1.6851,0.7305,2.6423,2.167,3.4431,1.4624,0.4522,1.0697,2.3911,1 
4.0798,0.2643,1.1474,3.9858,0.9663,4.5999,2.4283,1.3998,1.137,2.4279,2.7091,3.7278,2.7172,2.1001,2.5831,2.3835,1.7728,1.9659,2.5191,1.3851,1 
4.1444,-0.9364,3.0257,2.4065,4.5631,2.1183,3.0639,3.5677,3.1586,2.9327,3.2449,1.3759,0.8684,0.6797,0.7791,2.0599,-0.1036,1.8909,1.8043,2.2032,1 
4.7882,0.1687,2.8129,2.4149,2.9398,2.3735,1.5628,2.1909,3.385,2.7284,3.0187,3.0449,2.3858,2.5488,1.6032,0.5438,1.5191,3.081,2.9679,3.0126,1 
5.6987,0.8797,2.9152,2.1566,1.3117,2.5161,2.6681,0.7998,1.0397,1.0464,1.7033,3.008,3.7879,3.438,0.5221,2.2368,2.7596,0.6559,3.0314,3.3096,1 
4.1117,1.1087,2.8399,2.23,0.8789,1.6204,1.6411,2.9686,2.1286,4.1195,1.6321,0.6907,4.4882,1.719,0.6647,2.3719,1.708,3.8494,1.3517,1.0442,1 
5.2524,0.372,1.4091,1.688,0.7123,1.2333,0.3767,1.5702,1.3279,3.7551,1.7493,2.572,2.9014,-0.4536,1.7358,1.8664,2.0871,0.6165,2.4362,2.1404,1 
6.346,1.2237,2.1649,2.4759,2.98,0.5437,3.47,2.1579,1.7646,1.3866,1.059,3.1767,2.1511,1.1567,1.865,1.9208,1.0296,3.6178,2.3417,1.8361,1 
4.4025,0.0557,2.4246,1.8742,1.5667,2.9919,1.4178,4.0071,2.5185,2.388,3.0745,1.9556,2.0538,2.351,1.6458,1.4374,1.8378,3.1926,1.6383,1.1318,1 
6.3265,0.097,3.4937,1.3202,2.7535,2.4809,0.8174,1.2872,1.0855,1.3136,3.2195,3.0064,2.8737,4.1044,2.9876,2.5107,1.2247,4.3662,4.3455,1.1159,1 
3.2893,0.3422,4.4154,2.6602,3.345,1.4495,2.2499,-0.571,2.7813,2.4919,1.3382,0.9692,2.9895,2.5086,2.3642,2.7894,3.0095,1.5168,1.0451,0.9452,1 
4.9622,0.5695,1.2667,3.2468,2.9566,0.5371,0.1626,1.1314,2.5246,1.0018,1.4633,2.8441,1.2974,0.9309,3.0815,0.6758,3.0153,3.0413,1.8342,1.2209,1 
4.5903,-0.5395,2.009,1.9095,1.3773,1.8989,0.8602,0.9432,1.7003,3.2841,0.8308,2.9727,0.8883,1.6317,1.841,0.9889,1.3776,1.7912,1.4355,1.5693,1 
6.6643,-0.0889,-0.9091,2.3731,1.8543,3.4317,3.164,2.3655,2.1324,1.5304,2.4282,1.5157,2.229,-0.7022,1.7013,2.3756,1.6658,2.1604,2.0075,1.9719,1 
5.3814,-0.4355,2.0235,1.8646,1.7829,1.4544,2.3932,1.0657,0.874,2.389,2.926,2.9159,1.984,2.572,0.8241,1.1515,2.4565,0.6603,1.0131,2.1045,1 
4.0785,0.4351,0.1177,3.1521,1.1741,1.8306,1.1342,0.6821,2.9777,0.6117,2.8131,1.781,1.6154,2.4145,2.1299,0.0614,1.7781,3.0356,0.9335,2.4112,1 
3.6956,-0.3851,1.2032,0.7093,2.4983,1.5252,1.6461,1.5006,1.5312,2.0339,1.9334,1.6644,3.3203,3.23,2.0558,1.4921,3.113,2.5316,2.6352,0.3582,1 
4.6844,1.3598,2.6676,1.3527,2.6927,1.8245,1.5577,0.1728,2.1244,1.0071,2.6015,1.5779,2.0448,0.3981,1.8905,-0.0694,3.8805,1.8397,3.3286,0.8642,1 
3.713,0.4211,2.4334,0.0191,1.3098,2.4692,2.1759,1.871,3.5129,3.3802,1.4506,1.3328,1.0011,0.6713,2.5577,3.0344,3.4997,1.8716,0.6977,2.7507,1 
5.5357,-0.7061,4.3483,1.8741,3.801,1.6076,2.1105,3.044,2.0196,0.2657,2.6116,0.9006,3.3143,2.3447,0.7394,2.8582,3.4407,1.4462,1.438,1.8513,1 
2.9179,-0.5471,2.3744,1.2857,2.6542,2.2325,2.3165,2.5578,2.5549,0.82,-0.6688,2.3568,1.907,3.1798,2.6918,2.8168,0.6737,1.4596,1.7825,1.9123,1 
4.8183,-1.3528,1.8736,1.6448,0.2563,3.5327,2.1324,1.9931,3.2776,3.7021,1.4598,3.3819,0.8063,1.167,1.59,2.4665,1.3482,2.3318,4.1325,2.8012,1 
6.469,-0.906,2.0701,1.3446,2.0649,-0.5432,2.7352,1.709,2.7789,0.7673,3.0052,0.5089,1.3867,1.8017,0.5903,2.4893,0.8625,1.04,2.2922,0.6244,1 
3.1685,0.431,0.5876,4.9261,2.8596,2.6327,0.8666,3.4147,1.8491,2.2603,1.9302,2.7284,4.3756,3.0841,2.2368,-0.3935,2.35,2.69,-1.0285,2.5744,1 
4.2464,1.3385,3.355,2.6429,0.9695,1.5964,2.7808,1.7684,2.5742,0.303,1.5873,1.3372,1.5572,0.6567,2.5285,2.2104,2.9865,0.8478,1.4906,2.4682,1 
5.3636,-0.5633,2.8062,2.4874,1.6605,0.3317,4.8983,3.5057,3.1913,1.4313,1.4236,1.4167,1.0806,1.6035,2.2547,1.8187,1.5432,1.9033,2.0823,2.295,1 
4.833,1.0738,2.9607,1.6275,2.5687,1.6448,1.9516,1.8788,3.241,3.7447,2.4507,1.9992,3.963,1.6071,1.014,2.049,1.9637,2.3461,2.6339,0.8527,1 
7.0102,0.0977,2.0791,1.7448,0.4934,3.2014,2.3247,1.1506,3.0687,1.8716,1.1296,3.1896,3.0349,3.6894,3.5796,1.9959,2.4132,0.7238,2.6502,1.7891,1 
4.5821,0.2894,3.7961,1.3656,0.9273,1.4058,-0.8611,1.4574,1.8797,0.8923,2.7658,1.9526,3.1796,2.3407,2.6187,1.3091,3.2247,0.2481,3.7414,2.4911,1 
4.6022,-0.9241,1.893,1.5526,0.7304,2.7288,2.5528,1.9543,2.75,1.501,1.384,2.1219,2.518,0.5688,3.6926,1.3125,3.0755,2.5408,3.7237,2.8589,1 
3.3121,-1.5101,1.7083,1.4835,-0.8693,3.2773,2.1699,1.8734,1.8291,0.5644,1.3711,2.8291,1.9257,1.5001,1.6872,2.7609,1.777,2.0073,0.7648,1.0102,1 
4.7323,-0.0214,2.5868,0.9195,-0.2144,3.8395,0.6376,1.7448,1.8909,2.4366,0.7368,2.1181,2.4087,0.8272,2.6118,3.3743,2.6546,2.3408,3.334,1.8476,1 
3.5782,1.711,2.6179,2.8811,2.56,0.7098,2.8225,2.6246,1.7043,1.1447,3.5131,0.3727,3.6305,1.7197,0.8876,0.3189,1.6501,2.4133,1.9323,3.2453,1 
5.7217,-1.2014,1.5189,3.3346,1.4181,1.3972,1.7196,3.9594,1.8351,0.575,2.4052,2.2902,2.0371,2.9983,2.0579,1.7517,2.0387,1.9459,1.4952,2.4815,1 
5.8502,0.2704,1.8496,2.0467,1.2312,1.9406,2.3417,3.5962,1.292,1.9383,2.5432,2.8281,2.9277,0.1859,2.3332,2.967,3.3408,2.0933,3.5579,3.1856,1 
6.4712,0.565,2.1707,1.5815,1.4161,3.0446,2.1009,0.9313,1.3225,2.872,2.2951,2.2893,2.0531,1.7784,1.2341,2.9246,1.3996,1.7386,2.5652,0.6429,1 
3.625,1.4753,2.6774,1.4417,1.84,1.5856,1.387,2.9433,2.3291,2.5413,2.7684,1.4338,0.0251,1.186,1.9881,1.371,2.8923,1.3963,2.2657,1.0614,1 
5.2456,0.6613,1.8168,0.5928,1.2244,2.8583,1.6418,2.4228,3.0507,2.6788,0.8993,3.7541,2.1713,2.6214,0.0999,2.8069,-0.0013,2.7168,1.3143,2.924,1 
4.5072,-0.8403,3.9241,2.5628,3.7364,2.6725,2.2286,2.9536,1.0786,2.7148,1.3885,1.4903,2.2518,1.5503,1.3966,1.3097,1.5598,3.3395,0.5323,2.6797,1 
5.6681,-0.5162,0.4078,1.4489,1.6944,1.9249,-0.3056,1.193,2.0295,2.0694,2.016,3.5902,0.9482,1.3882,0.6538,2.5751,1.1872,3.029,1.4688,2.5774,1 
5.2336,-1.4816,2.5336,1.0837,3.0374,0.3727,3.2505,2.8077,3.3413,2.9128,3.8851,1.0663,1.3611,1.125,2.0311,2.5689,1.1155,2.2854,0.7506,4.9081,1 
2.9719,-2.7651,2.7577,1.3538,1.1032,3.029,4.451,1.5041,4.1237,0.8414,0.1289,1.9757,2.4895,1.046,3.0879,2.333,2.3568,3.2247,1.3303,2.5022,1 
6.1649,1.2134,4.666,3.2631,2.3921,1.4414,3.4531,2.5463,2.9848,2.9521,0.5728,2.5276,1.2268,1.8136,2.0145,2.0933,2.473,2.5671,1.2449,2.9813,1 
4.2219,0.9963,2.7125,2.9689,1.2196,2.6282,1.663,4.163,2.2796,1.5532,4.2863,3.1902,3.1527,1.0148,2.4118,1.2829,3.6625,1.9696,2.3043,1.8464,1 
4.9877,1.434,3.0682,0.888,4.6948,0.2737,4.3602,1.9946,1.2313,1.7363,4.2178,3.5682,1.146,2.1549,2.5218,2.9665,1.1411,2.4267,-0.9753,2.216,1 
2.2101,-0.9285,1.913,2.4704,0.2245,0.5243,2.406,2.7083,1.3527,1.3962,3.463,2.9275,1.9289,1.7009,1.2795,2.3174,3.0919,2.4735,2.2589,2.5626,1 
5.3906,-0.0834,1.4176,2.845,0.4524,2.7437,2.6319,2.6757,2.3336,1.0337,2.4098,3.0712,2.6042,0.8894,2.0538,1.5208,1.2795,2.3679,3.3556,2.6655,1 
6.2458,-0.3449,2.0689,1.2722,3.3866,2.1038,1.5314,2.443,-0.5264,2.9822,2.4858,1.0233,0.5436,1.5522,-0.2725,1.7383,3.1913,1.668,2.7632,0.7122,1 
3.9647,1.3464,0.7314,2.9033,3.7364,1.7124,3.4378,1.0424,0.1359,1.3044,0.2709,2.289,2.6605,0.8523,1.5858,1.6597,1.9054,2.6286,2.8071,2.7162,1 
5.2478,0.3422,1.4151,3.0158,2.0972,1.1076,1.7805,1.5895,2.7201,3.3505,3.6973,1.7727,2.4931,1.8696,2.3149,0.9077,3.7022,2.3132,3.6149,2.806,1 
3.9691,1.688,3.0547,3.2621,0.267,1.2632,2.4449,3.0225,2.4778,1.309,1.8286,1.5079,0.3873,2.9525,2.2534,1.1451,2.6725,1.0129,2.2593,2.6005,1 
4.5627,-0.166,1.0574,2.5497,3.0758,3.9034,4.4662,1.254,2.9373,3.4435,2.1679,3.5159,2.1207,2.9404,3.0771,2.1814,1.3622,0.3029,1.9197,0.4885,1 
4.4955,0.5721,4.4648,2.0743,1.6659,0.8055,1.3643,1.3336,1.4773,3.55,1.1155,1.3356,3.4435,1.3231,1.3412,2.1445,3.0742,1.2213,1.1105,2.597,1 
5.9964,0.7341,2.9217,1.086,2.3646,2.5443,2.5186,1.7827,3.4593,1.8539,1.3996,1.7868,1.651,0.3789,1.4489,3.0113,2.0245,1.7809,2.7117,1.3026,1 
2.8545,3.0692,0.2256,0.559,1.6674,1.3959,1.4079,1.936,1.9505,0.6769,-0.0745,2.405,2.7665,1.7591,1.7643,1.5138,2.2071,4.0517,0.9668,2.819,1 
0.5298,2.8072,0.1319,0.8406,0.6125,3.1384,2.6079,2.8542,1.4132,1.9191,1.8469,1.639,2.0353,4.5077,1.7413,0.957,4.1165,1.6024,0.1744,2.3723,1 
1.1744,2.538,0.6857,2.4979,3.1204,1.6059,3.1366,1.5575,2.2224,1.9083,1.2264,2.4717,3.0713,1.6793,1.5799,2.2219,0.6899,3.2371,0.4016,3.276,1 
1.9826,1.7774,0.5855,3.4949,1.1534,3.4857,1.1627,2.9545,0.6956,1.3744,0.7812,2.6561,2.5378,0.6564,1.5515,0.7518,2.7907,1.9145,2.5846,1.06,1 
0.2489,2.7308,0.7841,0.9873,3.1156,1.6659,2.7322,2.0975,0.4603,1.6514,1.3339,3.2763,2.2255,2.6857,0.8367,0.7191,2.9863,1.2488,2.7291,1.6382,1 
1.3767,1.0561,0.2376,3.091,1.3,1.7055,1.2693,1.3494,3.3519,1.8897,2.2647,2.3896,2.4456,1.8491,2.6433,1.8345,1.4681,2.5897,1.7951,1.1835,1 
3.3638,0.4313,3.1516,2.0001,1.7012,1.1134,1.2883,3.2298,2.8675,1.6403,1.0602,0.106,2.755,2.3024,2.6138,0.9434,2.2593,0.7428,2.3862,2.7901,1 
3.6568,0.7633,2.8966,2.6909,2.7208,3.682,2.8192,1.5526,1.163,1.3705,3.055,1.4658,1.8329,2.0375,1.633,3.0242,2.0886,1.2327,1.318,3.774,1 
2.4421,2.2678,0.9804,1.6996,4.2602,3.2116,3.01,3.5412,1.3919,2.8327,0.8089,3.2126,1.8401,1.7595,1.7335,2.135,3.1349,1.8634,2.9659,3.1787,1 
2.7669,1.1794,2.1806,-0.5786,0.853,2.1863,3.502,0.347,2.0228,0.8086,2.098,3.7733,1.4523,1.864,3.6666,1.4379,1.8238,1.5392,3.8519,2.152,1 
3.6446,2.5,2.6115,1.9314,3.9123,1.7002,0.4808,0.6785,2.7975,2.0805,0.6724,2.4281,1.4744,2.8205,2.2874,4.4738,1.1426,1.1964,1.4469,0.3506,1 
0.8725,-0.0545,1.6872,0.8304,2.3714,1.9269,2.8469,1.4349,2.5593,3.2807,5.2085,2.0869,3.387,2.8768,2.0437,1.023,2.1922,2.379,2.4097,0.4851,1 
4.4895,2.2893,3.6024,1.0616,2.5646,2.1791,2.4213,1.657,1.424,0.4089,1.8166,1.6333,1.3624,0.8539,1.8327,1.9124,1.214,1.925,1.5574,0.7172,1 
0.4249,3.2264,0.6801,2.699,2.1102,1.5758,1.716,1.6863,3.421,0.5406,2.2707,-0.4016,2.9173,2.9255,3.4782,1.8846,3.1674,1.2571,0.1763,1.3771,1 
1.7799,1.2764,2.2103,1.628,0.1337,1.7008,0.2941,1.3593,1.1466,0.3265,2.1467,3.4569,0.4605,1.4277,3.3088,1.1518,2.7396,1.7642,2.5438,1.0054,1 
-0.378,2.9494,0.8983,0.9262,0.7607,3.1572,2.4024,3.6807,1.7977,1.4786,2.5931,0.7597,1.095,2.0031,1.5141,2.5043,1.4043,0.8519,3.0621,3.8375,1 
2.1642,1.1789,2.8859,-0.0261,1.8429,1.7593,3.6193,0.9638,1.3984,2.0793,2.1456,2.3518,2.3456,0.6944,1.7712,0.9073,2.8799,3.6285,1.1585,2.1175,1 
2.2614,4.242,1.0067,1.1618,2.2606,1.4976,3.0122,2.1197,1.5824,1.9051,1.4125,0.8719,2.1507,2.6479,2.6661,2.1576,2.0228,-1.0563,1.8865,0.7138,1 
2.2928,0.8163,3.4895,2.7795,1.3482,2.2595,1.7763,1.1708,1.0039,1.5427,2.2901,2.1581,3.5641,0.6211,2.221,2.4912,1.8405,1.3643,2.0569,0.0447,1 
2.9056,2.7079,2.6059,2.2766,2.2154,3.0768,2.4497,2.5543,1.7077,1.423,2.2295,0.4688,3.6057,1.5602,0.937,4.1327,2.951,0.9651,5.729,4.2379,1 
0.6098,0.815,0.8507,1.3182,3.2433,3.0339,1.4386,1.8341,1.1941,2.6846,3.8189,1.0323,1.4759,1.4704,3.5412,1.7911,1.8038,2.4193,2.4002,1.2046,1 
1.8875,3.1563,0.4385,3.3348,0.7461,1.6327,3.6796,3.8269,4.0135,1.5718,1.4865,1.6856,0.822,3.4193,2.1958,1.74,1.1261,2.2853,2.3354,1.37,1 
-0.2495,0.8381,1.2749,3.9808,0.038,2.8021,0.4252,3.2539,1.7399,1.3581,1.4746,1.4978,2.8877,3.2065,2.8281,-0.1881,2.3579,2.6388,-0.3918,0.394,1 
2.2984,1.8354,1.955,3.9039,2.0173,1.7223,1.8022,0.7496,2.1957,2.145,1.1584,2.9806,1.8737,3.0181,3.1643,1.4521,1.8193,2.4411,1.2759,3.3539,1 
0.9523,1.7934,3.335,2.4355,2.4318,0.2192,1.6707,1.6989,3.0243,0.8956,1.0717,1.1415,1.7963,3.1509,1.7431,3.3326,2.5759,1.5346,0.6639,2.8673,1 
2.5371,2.4683,2.7662,1.5815,3.326,1.2274,3.5087,0.7154,1.7263,-0.8279,3.0949,3.075,0.8154,1.7385,1.014,1.9021,1.7916,0.4384,2.4124,1.5577,1 
3.0093,0.9613,0.8257,2.1227,1.5311,2.3068,1.4041,1.4872,2.4917,1.9134,1.8406,1.9478,1.7839,1.837,2.1135,2.6671,0.7873,1.9879,2.2336,3.2285,1 
1.5464,3.6476,1.6246,0.8407,1.5175,4.675,3.2856,1.3807,0.2441,2.0008,3.6715,1.549,0.9273,1.3222,2.6836,0.1303,3.4199,1.498,1.16,2.2938,1 
2.5881,1.8579,2.035,0.5315,3.6809,3.3875,0.3347,2.6004,0.9959,1.2699,2.3124,2.0404,2.7636,2.7861,2.4532,3.3839,1.6673,1.1074,2.2559,2.0861,1 
3.5228,2.1248,2.2502,1.6884,2.434,2.7068,1.775,2.941,2.4802,3.7699,0.3509,2.8216,2.5958,1.1951,1.4331,2.307,2.7951,2.9977,1.0287,1.0051,1 
2.8053,2.45,2.2946,2.1137,0.221,2.2653,0.7649,1.2998,1.3409,0.9505,1.5723,1.415,2.7122,1.1723,2.6793,0.8267,4.0428,3.1058,2.45,1.6477,1 
2.1478,2.924,2.1249,0.1526,0.8856,-0.7178,2.0261,2.0011,2.1256,2.2578,1.6008,1.9477,1.2329,2.2772,2.7726,1.7776,-1.403,1.7262,1.7558,1.2693,1 
1.6078,2.6278,1.9829,2.0276,0.8994,1.1795,2.0824,1.6049,2.3021,0.3766,1.2318,2.2305,1.5404,0.1593,2.9214,0.2908,2.1288,1.4573,3.6028,0.9533,1 
3.5162,1.0548,2.8786,3.4472,1.5244,4.0111,2.6649,3.2803,1.8404,3.677,2.9917,0.6455,3.1002,1.7164,1.5285,0.9106,3.3158,0.8198,1.9929,0.935,1 
2.7976,3.2714,3.5244,1.9666,2.1772,2.8711,0.6722,2.6917,1.4994,3.0107,3.0501,2.3621,1.0605,3.668,3.4841,1.8999,0.4966,2.2284,1.1863,1.4459,1 
