Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Class
2.134,3.2021,2.2847,2.2625,2.2765,1.2667,1 
2.836,3.5434,2.7588,2.8849,1.1227,1.1322,1 
0.5591,3.2323,1.7458,3.3998,1.2181,1.5625,1 
2.0954,2.9215,2.0608,2.2111,2.0165,2.1772,1 
0.8835,2.0809,1.8134,1.9432,2.4923,1.3193,1 
1.9155,1.7026,2.4173,2.7848,1.0446,2.5859,1 
4.0658,0.5288,1.1698,1.1194,1.7209,3.6228,1 
2.0134,1.3053,2.6218,1.4002,3.1234,2.3053,1 
3.3888,1.3387,5.0309,2.8246,2.6546,1.9488,1 
1.2744,1.1322,1.864,1.2027,2.2827,1.1739,1 
2.6211,2.9561,1.2942,3.1927,1.7621,3.1553,1 
2.4382,3.1223,1.003,1.8932,3.4514,1.382,1 
-0.0372,0.0574,-0.5064,-0.1142,1.5884,3.2785,1 
1.5578,2.3235,1.89,2.0085,1.8318,1.8258,1 
2.4612,0.824,3.0101,2.92,1.8049,2.8054,1 
1.2987,1.4628,2.1563,1.8098,1.5513,1.3276,1 
1.4425,2.9392,0.0567,2.3525,1.7636,2.7278,1 
2.5151,-0.7825,2.5846,2.3243,2.0219,1.5313,1 
2.8533,1.587,3.8347,2.5644,4.1378,1.2145,1 
0.2441,2.7148,2.8527,2.0354,0.4612,1.5521,1 
2.618,1.8158,1.884,1.8245,1.0661,1.467,1 
0.5734,3.768,1.5246,2.4776,0.9781,2.7945,1 
0.1268,2.9206,1.9646,4.1106,0.6935,2.0764,1 
2.3672,3.2329,1.5771,2.0865,-0.1425,1.1698,1 
2.4516,3.1042,1.7183,4.0564,3.7602,1.9393,1 
-0.4135,0.2224,1.2221,3.1158,2.3103,-0.0942,1 
1.7712,3.6134,1.6252,1.25,4.0546,2.0534,1 
1.5208,2.3502,2.0172,1.5709,3.2085,3.1157,1 
2.8409,1.8971,3.1469,1.9503,2.4666,3.0337,1 
2.8088,3.7898,2.4513,0.3159,0.8398,3.3501,1 
1.6687,2.3865,1.1485,3.0009,1.6152,3.4581,1 
1.4678,3.1181,2.6744,1.2776,3.099,1.0984,1 
1.1775,2.7217,1.3747,1.4062,1.6561,0.9998,1 
3.045,2.6085,1.9307,1.8916,2.4502,3.7653,1 
2.871,1.4915,2.7774,1.8812,1.801,3.8665,1 
1.5811,1.5208,0.0479,0.5977,2.4511,1.3051,1 
2.5154,0.8851,1.2327,2.6746,3.4609,2.5925,1 
3.1978,3.7046,3.0401,1.0816,1.8947,2.6302,1 
1.5852,2.4519,0.4208,1.1714,2.5289,-0.2371,1 
0.8923,1.9823,0.2806,2.0571,1.2005,1.7084,1 
1.741,2.1893,1.4362,2.0897,1.3988,2.5561,1 
3.6938,2.1969,2.1699,0.836,2.6934,1.2419,1 
1.1912,2.5574,2.181,3.1072,3.4429,1.4603,1 
2.1284,3.7604,2.9665,2.713,3.3062,1.3954,1 
2.6366,3.4093,3.6209,1.1938,1.7483,2.3827,1 
1.711,1.6082,2.684,1.6466,0.2121,2.3618,1 
1.5755,1.2685,0.4343,3.0138,-0.2271,0.3007,1 
1.7242,3.229,3.3097,0.845,1.8224,0.4895,1 
3.0112,0.5234,1.8568,3.033,1.7776,3.4702,1 
1.13,2.3692,2.8533,1.8603,3.3863,2.5481,1 
0.3626,5.9586,2.6486,2.1073,0.6012,2.0818,1 
1.5401,2.6444,2.3717,3.853,2.1423,2.5135,1 
2.3725,1.8515,1.8166,3.101,2.78,1.3706,1 
0.8866,1.9326,3.1614,1.9725,3.7464,1.2249,1 
2.1416,-0.5163,1.4043,1.6909,2.5109,3.7107,1 
2.0349,3.4539,2.6617,2.9864,1.5338,3.385,1 
* 
7.0019,1.452,2.0556,1.9854,3.1558,1.4826,1 
8.8082,3.0049,1.5828,0.7895,1.8716,2.3125,1 
7.1351,2.5609,1.892,2.0791,3.6077,0.9711,1 
10.3767,2.0816,1.5309,3.7358,1.4679,1.458,1 
8.5579,1.4316,1.8725,2.3599,3.9091,1.8561,1 
8.0358,3.0922,2.8515,0.5972,2.515,2.7575,1 
8.9373,1.8113,3.0455,2.6922,3.3494,1.8804,1 
7.8974,1.648,2.3518,3.3818,2.4257,1.3663,1 
7.4191,4.5165,2.879,0.2474,1.9437,3.1207,1 
6.9255,2.9895,2.254,2.5041,1.7493,2.6844,1 
7.0858,1.8189,1.3739,1.01,1.2138,1.3876,1 
7.551,2.4031,2.6683,2.8245,-0.4427,2.8171,1 
6.7745,1.1365,2.0774,1.9745,1.3525,2.8386,1 
7.1289,1.8773,0.6939,2.2899,0.5017,1.9528,1 
8.9635,1.3406,1.5445,1.743,1.6048,3.273,1 
9.3809,0.1927,1.2483,3.1608,2.7637,-0.262,1 
9.7919,2.0704,2.5071,1.3868,2.4092,2.5658,1 
8.5348,2.8289,2.3674,1.9963,1.6121,0.4352,1 
8.2271,1.8047,4.4207,0.2808,2.2898,0.032,1 
8.1923,2.7106,2.5085,2.4928,1.5688,1.7157,1 
5.4109,0.7718,1.0216,3.7338,2.0805,1.2257,1 
7.1602,2.1387,1.2951,2.023,3.6875,2.4655,1 
9.3504,1.3488,0.9991,0.9225,2.4399,1.4369,1 
8.634,2.0059,1.8502,0.866,3.82,1.3292,1 
7.5158,2.7125,1.0921,2.0828,2.5117,1.2743,1 
7.1864,2.5282,1.9154,4.1641,1.4035,3.2419,1 
8.2208,2.6993,2.2633,1.3696,-0.3596,2.1531,1 
9.3356,0.329,3.2328,1.6937,1.1053,3.3971,1 
7.2508,1.1451,2.8662,3.0922,3.3215,2.4237,1 
6.7232,1.8231,1.5868,2.5893,3.7124,2.4262,1 
7.9923,0.6105,3.365,2.6374,1.2542,2.0531,1 
10.1844,1.8761,1.0323,1.1902,3.023,1.8126,1 
8.6087,0.5315,0.806,0.6602,2.7396,3.1178,1 
7.7121,2.4595,3.3731,3.0961,0.3323,2.8197,1 
7.6719,3.6988,2.0523,2.3743,2.8472,2.3619,1 
7.4987,0.869,2.4942,0.4145,1.6465,2.6706,1 
7.1955,1.1432,1.9915,1.2193,2.9903,2.4218,1 
8.7652,2.0904,0.8262,3.0886,2.1517,1.0081,1 
7.6229,3.4285,1.361,2.2806,2.158,1.4683,1 
7.4658,2.163,2.5327,1.2933,1.042,2.1968,1 
7.6838,2.3474,2.3181,2.7692,0.982,1.7598,1 
8.3369,1.2348,2.2354,3.165,1.7939,4.1456,1 
6.8275,0.6518,1.632,2.4752,1.8505,0.9428,1 
6.707,0.9002,-0.0675,1.1736,3.0047,3.1505,1 
7.4963,1.1053,2.8314,2.2971,1.4441,3.1496,1 
7.2946,2.5295,4.4748,1.1666,1.843,2.3741,1 
8.0347,0.5541,3.4484,1.9935,2.649,1.9678,1 
7.8101,1.4226,1.787,3.3263,1.7396,2.5867,1 
6.9362,2.9515,1.6942,1.7567,0.7617,1.7854,1 
8.4468,3.2045,-0.3418,1.8288,1.59,1.7512,1 
8.0269,2.7051,3.69,0.6279,2.9222,2.3087,1 
8.852,0.3665,2.4303,3.368,1.6086,2.0683,1 
10.4099,1.0022,1.4773,2.434,1.1941,2.3964,1 
9.1405,3.6227,3.1124,2.7355,1.4635,3.5736,1 
8.6467,1.2953,1.1089,2.0473,1.2636,2.0441,1 
9.1986,2.8536,2.5594,2.5378,1.1587,3.9066,1 
9.2789,3.4164,3.3066,1.9994,1.8291,2.2227,1 
8.0089,1.0118,3.2498,0.2239,1.3434,3.4249,1 
7.3757,2.3193,2.1594,1.3495,2.3144,2.165,1 
8.7693,2.0674,1.7023,0.0828,1.9321,3.5069,1 
7.4825,0.0904,2.4326,1.1278,2.0772,0.7253,1 
8.9786,2.8624,2.6753,2.2008,2.7649,3.4231,1 
9.6011,3.1905,1.8816,2.1933,3.8108,0.8175,1 
8.3191,1.0883,0.9612,1.1775,0.762,1.6811,1 
6.7982,1.2082,3.1425,3.7833,0.8737,1.9307,1 
6.4972,1.6473,2.528,1.1068,2.2516,1.1796,1 
8.4278,1.4284,2.8511,0.8503,3.2987,1.664,1 
8.2248,2.3416,1.1588,1.5523,1.4381,2.6201,1 
7.6035,2.1443,1.7384,0.6986,1.9243,3.0838,1 
7.7655,2.0261,3.6857,4.1504,3.085,2.1722,1 
8.0754,0.3412,1.8734,1.2506,3.2353,0.311,1 
7.0294,1.918,2.4928,2.9809,2.1574,1.1661,1 
7.7416,3.0817,0.3822,1.1953,1.2637,1.8719,1 
8.9748,2.8614,1.2981,2.5498,2.8972,2.8063,1 
6.8143,2.1872,3.5224,3.4564,0.4229,1.0427,1 
4.9605,3.4478,2.9716,1.542,2.2959,2.6789,1 
8.1391,1.1594,2.418,2.2605,2.9497,2.3786,1 
8.9502,1.0738,2.0727,1.6156,3.1352,0.0255,1 
7.2708,2.9552,2.416,1.2366,2.3528,1.1292,1 
8.2501,3.8332,1.496,0.8287,2.9574,2.3439,1 
8.4688,1.593,1.7848,0.9894,2.226,0.8181,1 
8.6698,1.0655,-0.0991,1.0494,3.0266,0.9337,1 
7.4979,3.4198,1.8402,2.2897,2.8903,1.9196,1 
8.2478,1.7554,4.6467,2.9521,0.5717,3.9419,1 
6.9027,1.2754,-0.3306,1.8432,0.4411,2.1102,1 
9.2214,2.6272,2.6135,1.1451,3.0483,0.6862,1 
6.5723,1.793,2.9296,3.1582,2.5815,3.3636,1 
7.2421,2.2655,2.9427,0.9245,3.4483,2.7768,1 
8.1472,2.8161,2.3535,2.5422,1.6239,2.1206,1 
8.8934,2.7547,2.1992,3.4582,2.6473,1.6264,1 
7.9865,2.1972,1.2633,2.2593,2.0247,1.4448,1 
7.5925,2.2922,1.384,3.7349,3.0148,3.5506,1 
7.7342,2.7034,2.8422,2.6701,2.3408,-0.0303,1 
8.9292,1.0098,4.5202,1.3046,2.3467,0.4855,1 
6.3179,1.152,1.1648,4.6667,3.107,2.6775,1 
9.21,2.9039,1.5517,2.1387,2.9059,2.4466,1 
7.636,2.4463,2.8206,2.3453,2.3227,-0.2955,1 
8.4034,3.433,3.5019,1.2115,3.3864,2.525,1 
9.7804,1.2799,1.4393,3.1263,1.6509,2.6853,1 
8.584,1.6978,1.8386,0.8111,0.5854,0.7264,1 
* 
3.823,5.4203,2.1505,2.3131,2.1163,3.7171,0 
5.0407,4.4382,1.7735,3.0461,1.7404,2.6225,0 
4.7762,2.2678,0.5587,2.2709,1.3037,0.5783,0 
3.1305,3.5595,3.1088,1.1945,1.091,0.8857,0 
5.2481,4.1294,2.2426,0.7226,1.126,1.1658,0 
4.5949,4.7073,2.5492,4.0607,1.4372,1.6874,0 
5.0532,4.3591,1.5705,2.3294,2.5322,2.6616,0 
5.1238,4.5908,1.0686,3.0977,2.6296,1.703,0 
4.5438,4.1219,4.5075,3.3771,4.3963,1.0023,0 
6.4211,4.3211,0.9339,2.4776,1.7787,1.9095,0 
4.924,4.2297,2.0682,2.1387,2.4663,2.0118,0 
4.4076,2.5522,2.3324,2.6841,1.8229,2.7067,0 
2.7441,2.4968,1.1477,2.6487,1.2327,2.1317,0 
4.5831,4.6534,1.282,3.204,0.3844,2.6941,0 
4.6737,4.672,1.7751,1.2866,1.887,0.4,0 
4.9064,5.1294,2.29,0.9804,2.7003,1.8292,0 
3.697,4.9345,2.9864,4.0419,3.2661,1.1843,0 
4.7344,2.1295,0.7394,0.1411,1.3892,3.8809,0 
4.989,3.8241,2.0998,1.756,0.6103,1.6856,0 
3.3315,3.5395,1.9285,0.7972,3.504,0.7489,0 
5.5478,4.4624,2.6084,1.7514,0.0568,4.0969,0 
3.7645,3.0252,-1.1125,2.4687,0.4781,2.8599,0 
3.5829,3.1241,2.3128,4.5448,2.0519,2.1758,0 
3.2339,2.4732,2.5785,2.2783,4.1602,2.9588,0 
4.1313,2.6314,1.6459,0.946,2.0574,3.0754,0 
5.9716,4.5594,2.94,1.7315,3.5353,2.8143,0 
3.4282,3.5782,1.5704,2.7529,3.9852,1.66,0 
4.9468,3.9875,2.7811,2.6065,2.7737,2.2995,0 
5.9333,2.9271,2.0016,1.2262,0.5413,3.0157,0 
5.4479,6.0069,3.0767,2.8185,1.5827,2.0821,0 
5.1391,3.5095,2.2276,1.73,1.9743,4.2336,0 
3.4253,4.3487,3.4167,2.1255,0.6606,1.2354,0 
5.6374,2.9769,2.8352,2.4063,1.5311,2.1324,0 
5.3621,4.9483,1.5948,1.8795,1.6625,1.6576,0 
5.4321,2.831,1.0821,1.6582,2.9819,1.9602,0 
5.3431,3.5252,1.1639,0.4441,-0.4514,2.1973,0 
6.6519,3.861,2.4242,2.2334,2.1161,2.2722,0 
4.8834,2.936,1.5152,1.4672,0.4228,2.5175,0 
3.1382,3.2789,1.145,1.575,0.9551,2.6618,0 
6.7165,3.5206,4.38,0.6583,2.3141,0.4808,0 
5.2181,4.9365,2.4341,1.6889,1.1829,0.6609,0 
5.9234,5.8869,1.8958,4.1503,2.6311,1.3373,0 
4.0174,3.6285,3.246,0.0296,1.5202,0.5352,0 
4.08,2.7815,0.5738,0.4143,3.3893,1.2852,0 
5.9769,2.947,0.7125,1.7031,2.1365,2.5675,0 
4.703,3.6581,3.1394,1.0936,0.8113,1.0754,0 
3.7073,4.623,2.2163,1.2025,2.6096,2.4873,0 
4.9916,5.6853,1.6543,1.6699,1.797,0.3293,0 
3.8581,3.7086,4.427,1.9009,2.5598,2.0817,0 
5.1635,4.8711,3.0936,1.3908,1.6471,2.0912,0 
4.3494,1.3397,2.0972,2.7583,1.2546,3.1732,0 
6.6509,4.0719,0.2323,1.9626,1.9082,1.7788,0 
4.9399,3.9839,0.6842,2.1596,2.7059,2.5891,0 
5.3648,5.0355,0.7341,1.9521,1.3982,1.0106,0 
4.4991,2.6885,1.145,0.7809,3.9507,1.7052,0 
4.8423,3.6549,2.7061,3.0027,3.0426,0.4188,0 
6.0182,4.092,2.6235,2.962,0.5694,1.7176,0 
5.7726,3.3478,2.3452,1.9871,2.4129,1.9159,0 
4.422,2.854,3.0121,3.4869,2.7944,1.932,0 
4.8144,3.7024,0.7386,0.1155,1.5235,0.9506,0 
5.8184,3.1535,1.3148,3.4419,1.7975,0.5565,0 
4.6068,4.3858,3.3414,1.3118,0.0478,2.5507,0 
5.6726,4.0813,1.2811,1.213,2.1082,2.2392,0 
5.0895,4.2887,4.6667,2.1033,0.569,1.5081,0 
4.4069,4.0711,1.2555,2.0148,4.124,2.8359,0 
6.2253,3.5502,1.431,1.4561,1.8498,3.6482,0 
6.8484,5.3169,2.088,4.2542,2.5266,1.0537,0 
6.09,3.5163,1.5859,1.0504,1.9491,1.5351,0 
5.3045,4.715,2.1409,2.629,2.441,0.9223,0 
3.5888,5.4528,5.0342,0.9934,1.4594,3.455,0 
4.761,5.0858,1.9284,5.0174,4.1662,3.7514,0 
5.8657,5.9613,1.854,0.7856,0.7238,1.5759,0 
5.1657,2.2258,2.1894,1.5885,1.8383,0.8503,0 
5.1779,5.3918,3.8225,2.4491,3.7614,0.7502,0 
5.1976,4.432,2.2643,2.2064,1.7311,0.9145,0 
5.4284,2.7958,1.11,1.5146,4.7046,2.5125,0 
6.4708,3.6779,2.2079,2.7467,2.4384,0.985,0 
4.3283,2.9709,2.4027,1.5546,2.3364,2.0237,0 
4.773,4.6152,3.0334,3.9023,2.4835,1.3585,0 
4.6088,3.1362,0.5054,1.4812,1.8197,3.6064,0 
4.8214,3.8176,2.9527,1.9205,1.7164,2.063,0 
5.9571,4.3525,1.5247,1.966,1.4677,2.4403,0 
4.7193,4.1724,3.448,3.0898,1.0484,2.0207,0 
3.7637,3.9512,2.9881,2.2549,2.0838,1.9591,0 
5.7655,4.204,0.5707,1.074,0.7535,1.9505,0 
4.3113,3.1719,2.4382,0.5846,0.8195,1.2701,0 
4.6956,3.7136,2.1214,3.1599,2.4916,1.1996,0 
2.9974,3.847,1.8759,2.7272,1.2886,1.8927,0 
6.0536,4.0378,1.4748,2.7735,3.3097,2.4561,0 
4.5007,3.4728,2.4678,1.7698,1.4969,1.8391,0 
4.3897,4.4068,3.1006,1.1151,3.0498,1.9463,0 
4.8904,4.1977,1.6845,2.6375,1.8392,1.5429,0 
3.6822,3.1318,1.9068,2.2453,0.5022,1.7577,0 
4.968,2.5947,1.575,5.2631,2.1669,2.6748,0 
4.3694,3.1543,0.3877,1.8663,3.048,1.1184,0 
5.6621,4.9501,0.8999,0.1933,1.6629,3.0677,0 
6.1628,4.7405,2.2651,1.1585,2.6708,3.1688,0 
5.3863,4.7541,3.5128,2.2882,2.2142,2.0513,0 
4.4955,4.0804,2.8252,1.9694,2.1191,3.7146,0 
4.8952,4.6687,1.9439,1.9756,2.0733,0.6633,0 
4.3051,4.0897,0.8344,2.4864,2.8427,2.489,0 
4.09,3.5877,1.7723,1.8555,2.4633,2.6216,0 
3.9758,3.8422,3.7113,0.7926,2.238,2.3701,0 
5.3236,3.2926,-0.7684,2.115,2.5796,3.1689,0 
4.8973,3.5138,1.6205,0.9917,1.7056,1.6704,0 
4.323,3.5706,2.5719,1.9258,2.4657,4.4937,0 
5.4605,2.4263,1.8517,1.7649,1.5769,0.2525,0 
4.0695,3.7432,1.372,2.8495,1.3021,3.2217,0 
5.9015,4.4385,1.3595,2.1897,3.3938,1.2687,0 
4.4748,3.0083,0.3992,2.6579,1.8342,4.6456,0 
4.78,3.0551,1.119,1.9191,1.4984,2.7026,0 
6.372,5.033,2.2664,2.6498,1.9881,3.5361,0 
5.1179,5.3086,0.8437,1.6431,1.3648,1.9366,0 
2.6526,3.3677,1.3537,1.0951,1.9175,2.4975,0 
5.9829,3.7136,3.9782,1.991,3.0033,2.5489,0 
3.7236,1.9534,0.4388,2.1081,1.8967,-0.5411,0 
4.8734,4.6213,1.5391,1.2588,1.2983,0.6131,0 
4.1714,3.9806,2.6085,2.5954,2.9371,2.5038,0 
6.7561,5.2018,2.6192,3.6055,1.9157,2.4134,0 
3.7895,4.4847,2.1034,0.5788,0.4346,1.7914,0 
4.8122,4.5701,1.5828,1.0907,1.1381,1.7253,0 
4.052,5.4947,0.4915,0.9589,2.4744,1.5754,0 
4.1901,5.2086,3.2122,0.5221,2.8407,1.7581,0 
3.8933,4.677,2.243,2.4943,2.6576,1.5284,0 
4.3781,2.8456,1.4576,1.9063,2.7853,3.0635,0 
5.7641,5.0731,2.4013,1.7558,1.6285,3.1297,0 
4.8187,3.9982,1.8034,0.9247,0.1039,3.5894,0 
