Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Class
1.2319,-1.2943,1.6848,2.4854,0.8495,1.7927,1 
0.7235,-0.5483,2.0906,1.7581,2.3731,2.473,1 
-0.8495,-1.3425,1.8017,2.203,1.7755,1.8576,1 
-1.6713,-1.3923,3.7783,2.2515,2.2601,1.3412,1 
0.0347,0.8833,2.7883,1.66,1.0992,2.2639,1 
-0.3485,0.5643,-0.1474,2.0313,0.9515,2.873,1 
-1.0549,-0.499,2.4798,1.0675,1.7936,1.4839,1 
-0.2672,1.4818,2.8971,2.6557,2.3419,1.6493,1 
1.0611,1.7803,2.0414,2.653,1.5343,2.2537,1 
-1.2828,-0.5536,1.0625,2.5468,0.2101,2.6961,1 
0.6865,-0.5446,2.2307,2.3037,2.8932,3.0296,1 
-0.8402,-0.2454,2.6803,0.9618,2.5076,2.1868,1 
-0.6785,-0.6821,1.4691,2.2394,1.3534,0.4786,1 
-0.4572,0.5827,2.4364,2.5023,2.5709,0.8298,1 
0.2638,0.5692,1.4971,1.4173,1.25,1.6345,1 
-0.2812,0.4341,2.4328,2.1383,1.1106,1.7265,1 
1.1269,-0.3866,1.1119,3.1398,2.5015,3.015,1 
0.1291,-1.1466,0.7015,3.6652,1.0693,2.3645,1 
1.5925,1.3584,2.3739,1.4914,2.0241,1.42,1 
-0.7074,-0.4719,3.0664,2.5398,1.2996,0.0569,1 
-0.1225,-0.8167,2.059,3.3428,1.686,-0.103,1 
-0.4141,-1.8917,1.743,2.4013,2.729,2.7122,1 
0.0901,0.526,2.1389,3.0175,1.2947,2.3021,1 
-2.1256,0.418,4.4686,1.7816,0.6635,0.3022,1 
-1.5553,0.8507,1.9817,2.3922,1.594,2.2162,1 
-0.9083,-0.743,1.4481,2.8112,2.2545,2.3253,1 
1.0019,-0.6657,1.0018,3.5202,3.6054,1.6491,1 
-2.1097,-0.3386,0.9394,3.4091,3.1159,1.2734,1 
0.7243,1.2452,2.0507,1.4869,3.7132,4.9666,1 
-2.2866,-0.7978,0.5426,4.4065,2.0583,2.1314,1 
1.3803,0.1931,1.9471,2.0042,2.2556,1.6832,1 
1.2119,0.0511,1.2858,1.9656,2.323,1.4435,1 
-0.0481,-1.1671,3.5331,1.9065,3.0519,1.7188,1 
0.8278,1.1837,2.2329,0.8045,2.2858,3.1945,1 
-1.436,-1.6652,0.9577,1.8906,3.2967,3.06,1 
-1.8547,-0.2768,0.8522,1.9316,2.0215,1.1801,1 
-0.7729,0.5016,0.9329,1.3242,1.1912,2.9201,1 
0.5822,1.792,2.0289,-0.6693,0.5216,2.1321,1 
-1.5675,1.6641,0.9312,0.8112,1.1418,1.455,1 
0.5465,-0.154,1.5372,1.7168,-0.0427,2.06,1 
1.054,0.753,3.6346,2.9403,2.6532,3.043,1 
1.1259,0.1137,0.1823,1.8639,2.7796,1.0401,1 
-0.4012,-0.914,1.3866,2.1655,0.6798,2.6416,1 
0.3512,-1.1976,1.2679,1.943,1.8473,1.1607,1 
-0.9907,-0.4446,3.0797,4.3804,2.4758,2.3154,1 
0.2689,-1.1069,2.3744,1.4437,0.2573,2.2232,1 
1.4325,0.1102,0.031,-0.1176,2.9775,2.3071,1 
0.5723,-0.5665,2.1192,2.6789,3.3926,1.6598,1 
1.2058,0.004,2.2263,1.1959,1.5626,1.5853,1 
0.2555,0.3334,1.1778,0.4062,2.6765,1.7493,1 
-0.5118,-0.4231,1.3654,1.6353,2.5347,2.0229,1 
-1.2123,-1.0345,2.1472,4.0857,1.7095,2.2525,1 
0.3006,0.0742,1.94,1.8448,2.5914,3.0555,1 
-0.1402,-0.8994,2.7326,2.0244,2.8263,2.3053,1 
0.2736,-0.9389,1.505,2.9674,1.466,2.3612,1 
-0.553,-0.4244,2.0394,3.4988,3.4691,1.1642,1 
1.08,0.8667,1.9128,2.885,1.2949,2.5386,1 
-1.1173,0.7724,1.1336,3.6786,2.1691,3.1512,1 
-1.2406,1.2358,0.9022,1.0741,3.7548,3.1125,1 
-0.2246,0.704,1.0139,0.5909,3.6188,0.6017,1 
-0.4734,-0.8907,2.4008,1.5,2.1393,1.9134,1 
-0.9421,-2.1881,1.8792,1.7685,3.1626,2.61,1 
1.4555,0.5328,3.287,2.8688,2.0037,0.5458,1 
-1.1953,0.5701,2.8609,2.1556,2.5318,0.1497,1 
0.056,-0.5089,0.7555,2.2178,2.2367,2.8411,1 
-1.0755,0.2233,1.9416,1.8401,2.8846,1.0236,1 
-1.5001,-0.8343,3.2109,0.999,3.7037,2.7678,1 
-1.1375,-0.4993,0.6857,2.0535,1.6873,1.8982,1 
-1.0425,0.9164,1.9477,2.4737,2.2222,2.938,1 
-1.0711,-0.0052,1.4046,2.6409,2.6557,1.535,1 
0.0623,-0.017,4.372,2.7166,0.7865,1.3097,1 
0.5932,0.7677,2.4228,0.0129,0.5686,3.5437,1 
-0.9342,0.4896,0.5062,2.6252,0.1637,2.078,1 
0.108,0.4524,1.5564,2.4757,2.0436,0.9063,1 
0.5486,0.8556,1.1093,2.2058,2.6267,1.2519,1 
1.1593,2.5909,2.0117,1.4696,2.038,-0.253,1 
0.3791,0.0379,3.269,2.7777,2.3207,1.585,1 
0.0727,-1.0761,1.3432,1.7857,2.8274,1.4968,1 
-0.4128,-0.8851,0.3087,0.8793,-0.2641,2.2079,1 
1.3648,-0.5872,3.7385,1.9442,1.9402,1.1728,1 
0.355,-0.2876,1.1961,-0.3241,2.4395,2.6114,1 
1.0111,-1.4808,2.6356,1.515,2.1386,1.6019,1 
-0.9587,0.076,2.6326,3.8887,3.9133,2.3391,1 
0.6018,2.3319,2.1367,1.4726,1.7855,3.2886,1 
-0.044,-2.0143,0.446,2.7976,2.1068,1.2873,1 
-2.0938,-0.2117,3.0167,2.5531,0.9459,2.7762,1 
0.1438,-1.4416,1.0698,2.9221,2.5018,-0.2172,1 
2.7985,0.7038,1.4615,3.1104,2.4268,1.5435,1 
0.2843,0.9292,3.7629,1.5784,2.5365,2.4988,1 
0.1045,0.5919,3.2958,2.5612,-0.2023,2.6208,1 
-1.8242,2.004,-0.3663,2.5282,3.7011,1.7306,1 
-1.1774,-0.1938,2.7463,3.5842,1.3725,3.8859,1 
-0.0145,-0.1364,3.4378,0.7232,2.9211,1.787,1 
-2.2606,-1.2533,2.0749,1.814,0.8352,4.7864,1 
-0.0204,0.9284,2.7033,2.5932,1.7238,2.357,1 
-0.7833,-0.3149,0.7305,2.6423,2.167,3.4431,1 
-0.5376,-1.5478,1.0697,2.3911,1.0798,2.2643,1 
-0.8526,1.9858,0.9663,4.5999,2.4283,1.3998,1 
-0.863,0.4279,2.7091,3.7278,2.7172,2.1001,1 
0.5831,0.3835,1.7728,1.9659,2.5191,1.3851,1 
-0.8556,-0.9364,3.0257,2.4065,4.5631,2.1183,1 
1.0639,1.5677,3.1586,2.9327,3.2449,1.3759,1 
-1.1316,-1.3203,0.7791,2.0599,-0.1036,1.8909,1 
-0.1957,0.2032,1.7882,2.1687,2.8129,2.4149,1 
0.9398,0.3735,1.5628,2.1909,3.385,2.7284,1 
1.0187,1.0449,2.3858,2.5488,1.6032,0.5438,1 
-0.4809,1.081,2.9679,3.0126,2.6987,2.8797,1 
0.9152,0.1566,1.3117,2.5161,2.6681,0.7998,1 
-0.9603,-0.9536,1.7033,3.008,3.7879,3.438,1 
-1.4779,0.2368,2.7596,0.6559,3.0314,3.3096,1 
-0.8883,1.1087,2.8399,2.23,0.8789,1.6204,1 
-0.3589,0.9686,2.1286,4.1195,1.6321,0.6907,1 
2.4882,-0.281,0.6647,2.3719,1.708,3.8494,1 
-0.6483,-0.9558,2.2524,2.372,1.4091,1.688,1 
-1.2877,-0.7667,0.3767,1.5702,1.3279,3.7551,1 
-0.2507,0.572,2.9014,-0.4536,1.7358,1.8664,1 
0.0871,-1.3835,2.4362,2.1404,3.346,3.2237,1 
0.1649,0.4759,2.98,0.5437,3.47,2.1579,1 
-0.2354,-0.6134,1.059,3.1767,2.1511,1.1567,1 
-0.135,-0.0792,1.0296,3.6178,2.3417,1.8361,1 
-0.5975,0.0557,2.4246,1.8742,1.5667,2.9919,1 
-0.5822,2.0071,2.5185,2.388,3.0745,1.9556,1 
0.0538,0.351,1.6458,1.4374,1.8378,3.1926,1 
-0.3617,-0.8682,3.3265,2.097,3.4937,1.3202,1 
0.7535,0.4809,0.8174,1.2872,1.0855,1.3136,1 
1.2195,1.0064,2.8737,4.1044,2.9876,2.5107,1 
-0.7753,2.3662,4.3455,1.1159,0.2893,2.3422,1 
2.4154,0.6602,3.345,1.4495,2.2499,-0.571,1 
0.7813,0.4919,1.3382,0.9692,2.9895,2.5086,1 
0.3642,0.7894,3.0095,1.5168,1.0451,0.9452,1 
-0.0378,0.5695,1.2667,3.2468,2.9566,0.5371,1 
-1.8374,-0.8686,2.5246,1.0018,1.4633,2.8441,1 
-0.7026,-1.0691,3.0815,0.6758,3.0153,3.0413,1 
-0.1658,-0.7791,1.5903,1.4605,2.009,1.9095,1 
-0.6227,-0.1011,0.8602,0.9432,1.7003,3.2841,1 
-1.1692,0.9727,0.8883,1.6317,1.841,0.9889,1 
-0.6224,-0.2088,1.4355,1.5693,3.6643,1.9111,1 
-2.9091,0.3731,1.8543,3.4317,3.164,2.3655,1 
0.1324,-0.4696,2.4282,1.5157,2.229,-0.7022,1 
-0.2987,0.3756,1.6658,2.1604,2.0075,1.9719,1 
0.3814,-0.4355,2.0235,1.8646,1.7829,1.4544,1 
0.3932,-0.9343,0.874,2.389,2.926,2.9159,1 
-0.016,0.572,0.8241,1.1515,2.4565,0.6603,1 
-0.9869,0.1045,1.0785,2.4351,0.1177,3.1521,1 
-0.8259,-0.1694,1.1342,0.6821,2.9777,0.6117,1 
0.8131,-0.219,1.6154,2.4145,2.1299,0.0614,1 
-0.2219,1.0356,0.9335,2.4112,0.6956,1.6149,1 
-0.7968,-1.2907,2.4983,1.5252,1.6461,1.5006,1 
-0.4688,0.0339,1.9334,1.6644,3.3203,3.23,1 
0.0558,-0.5079,3.113,2.5316,2.6352,0.3582,1 
-0.3156,1.3598,2.6676,1.3527,2.6927,1.8245,1 
-0.4423,-1.8272,2.1244,1.0071,2.6015,1.5779,1 
0.0448,-1.6019,1.8905,-0.0694,3.8805,1.8397,1 
1.3286,-1.1358,0.713,2.4211,2.4334,0.0191,1 
-0.6902,0.4692,2.1759,1.871,3.5129,3.3802,1 
-0.5494,-0.6672,1.0011,0.6713,2.5577,3.0344,1 
1.4997,-0.1284,0.6977,2.7507,2.5357,1.2939,1 
2.3483,-0.1259,3.801,1.6076,2.1105,3.044,1 
0.0196,-1.7343,2.6116,0.9006,3.3143,2.3447,1 
-1.2606,0.8582,3.4407,1.4462,1.438,1.8513,1 
-2.0821,-0.5471,2.3744,1.2857,2.6542,2.2325,1 
0.3165,0.5578,2.5549,0.82,-0.6688,2.3568,1 
-0.093,1.1798,2.6918,2.8168,0.6737,1.4596,1 
-0.2175,-0.0877,1.8183,0.6472,1.8736,1.6448,1 
-1.7437,1.5327,2.1324,1.9931,3.2776,3.7021,1 
-0.5402,1.3819,0.8063,1.167,1.59,2.4665,1 
-0.6518,0.3318,4.1325,2.8012,3.469,1.094,1 
0.0701,-0.6554,2.0649,-0.5432,2.7352,1.709,1 
0.7789,-1.2327,3.0052,0.5089,1.3867,1.8017,1 
-1.4097,0.4893,0.8625,1.04,2.2922,0.6244,1 
-1.8315,0.431,0.5876,4.9261,2.8596,2.6327,1 
-1.1334,1.4147,1.8491,2.2603,1.9302,2.7284,1 
2.3756,1.0841,2.2368,-0.3935,2.35,2.69,1 
-3.0285,0.5744,1.2464,3.3385,3.355,2.6429,1 
-1.0305,-0.4036,2.7808,1.7684,2.5742,0.303,1 
-0.4127,-0.6628,1.5572,0.6567,2.5285,2.2104,1 
0.9865,-1.1522,1.4906,2.4682,2.3636,1.4367,1 
0.8062,0.4874,1.6605,0.3317,4.8983,3.5057,1 
1.1913,-0.5687,1.4236,1.4167,1.0806,1.6035,1 
0.2547,-0.1813,1.5432,1.9033,2.0823,2.295,1 
-0.167,1.0738,2.9607,1.6275,2.5687,1.6448,1 
-0.0484,-0.1212,3.241,3.7447,2.4507,1.9992,1 
1.963,-0.3929,1.014,2.049,1.9637,2.3461,1 
0.6339,-1.1473,4.0102,2.0977,2.0791,1.7448,1 
-1.5066,1.2014,2.3247,1.1506,3.0687,1.8716,1 
-0.8704,1.1896,3.0349,3.6894,3.5796,1.9959,1 
0.4132,-1.2762,2.6502,1.7891,1.5821,2.2894,1 
1.7961,-0.6344,0.9273,1.4058,-0.8611,1.4574,1 
-0.1203,-1.1077,2.7658,1.9526,3.1796,2.3407,1 
0.6187,-0.6909,3.2247,0.2481,3.7414,2.4911,1 
-0.3978,-0.9241,1.893,1.5526,0.7304,2.7288,1 
0.5528,-0.0457,2.75,1.501,1.384,2.1219,1 
0.518,-1.4312,3.6926,1.3125,3.0755,2.5408,1 
1.7237,0.8589,0.3121,0.4899,1.7083,1.4835,1 
-2.8693,1.2773,2.1699,1.8734,1.8291,0.5644,1 
-0.6289,0.8291,1.9257,1.5001,1.6872,2.7609,1 
-0.223,0.0073,0.7648,1.0102,1.7323,1.9786,1 
0.5868,-1.0805,-0.2144,3.8395,0.6376,1.7448,1 
-0.1091,0.4366,0.7368,2.1181,2.4087,0.8272,1 
0.6118,1.3743,2.6546,2.3408,3.334,1.8476,1 
-1.4218,1.711,2.6179,2.8811,2.56,0.7098,1 
0.8225,0.6246,1.7043,1.1447,3.5131,0.3727,1 
1.6305,-0.2803,0.8876,0.3189,1.6501,2.4133,1 
-0.0677,1.2453,2.7217,0.7986,1.5189,3.3346,1 
-0.5819,-0.6028,1.7196,3.9594,1.8351,0.575,1 
0.4052,0.2902,2.0371,2.9983,2.0579,1.7517,1 
0.0387,-0.0541,1.4952,2.4815,2.8502,2.2704,1 
-0.1504,0.0467,1.2312,1.9406,2.3417,3.5962,1 
-0.708,-0.0617,2.5432,2.8281,2.9277,0.1859,1 
0.3332,0.967,3.3408,2.0933,3.5579,3.1856,1 
1.4712,0.565,2.1707,1.5815,1.4161,3.0446,1 
0.1009,-1.0687,1.3225,2.872,2.2951,2.2893,1 
0.0531,-0.2216,1.2341,2.9246,1.3996,1.7386,1 
0.5652,-1.3571,0.625,3.4753,2.6774,1.4417,1 
-0.16,-0.4144,1.387,2.9433,2.3291,2.5413,1 
0.7684,-0.5662,0.0251,1.186,1.9881,1.371,1 
0.8923,-0.6037,2.2657,1.0614,2.2456,2.6613,1 
-0.1832,-1.4072,1.2244,2.8583,1.6418,2.4228,1 
1.0507,0.6788,0.8993,3.7541,2.1713,2.6214,1 
-1.9001,0.8069,-0.0013,2.7168,1.3143,2.924,1 
-0.4928,-0.8403,3.9241,2.5628,3.7364,2.6725,1 
0.2286,0.9536,1.0786,2.7148,1.3885,1.4903,1 
0.2518,-0.4497,1.3966,1.3097,1.5598,3.3395,1 
-1.4677,0.6797,2.6681,1.4838,0.4078,1.4489,1 
-0.3056,-0.0751,-0.3056,1.193,2.0295,2.0694,1 
0.016,1.5902,0.9482,1.3882,0.6538,2.5751,1 
-0.8128,1.029,1.4688,2.5774,2.2336,0.5184,1 
0.5336,-0.9163,3.0374,0.3727,3.2505,2.8077,1 
1.3413,0.9128,3.8851,1.0663,1.3611,1.125,1 
0.0311,0.5689,1.1155,2.2854,0.7506,4.9081,1 
-2.0281,-2.7651,2.7577,1.3538,1.1032,3.029,1 
2.451,-0.4959,4.1237,0.8414,0.1289,1.9757,1 
0.4895,-0.954,3.0879,2.333,2.3568,3.2247,1 
-0.6697,0.5022,3.1649,3.2134,4.666,3.2631,1 
0.3921,-0.5586,3.4531,2.5463,2.9848,2.9521,1 
-1.4272,0.5276,1.2268,1.8136,2.0145,2.0933,1 
0.473,0.5671,1.2449,2.9813,1.2219,2.9963,1 
0.7125,0.9689,1.2196,2.6282,1.663,4.163,1 
0.2796,-0.4468,4.2863,3.1902,3.1527,1.0148,1 
0.4118,-0.7171,3.6625,1.9696,2.3043,1.8464,1 
-0.0123,1.434,3.0682,0.888,4.6948,0.2737,1 
2.3602,-0.0054,1.2313,1.7363,4.2178,3.5682,1 
-0.854,0.1549,2.5218,2.9665,1.1411,2.4267,1 
-2.9753,0.216,-0.7899,1.0715,1.913,2.4704,1 
-1.7755,-1.4757,2.406,2.7083,1.3527,1.3962,1 
1.463,0.9275,1.9289,1.7009,1.2795,2.3174,1 
1.0919,0.4735,2.2589,2.5626,2.3906,1.9166,1 
-0.5824,0.845,0.4524,2.7437,2.6319,2.6757,1 
0.3336,-0.9663,2.4098,3.0712,2.6042,0.8894,1 
0.0538,-0.4792,1.2795,2.3679,3.3556,2.6655,1 
1.2458,-0.3449,2.0689,1.2722,3.3866,2.1038,1 
-0.4686,0.443,-0.5264,2.9822,2.4858,1.0233,1 
-1.4564,-0.4478,-0.2725,1.7383,3.1913,1.668,1 
0.7632,-1.2878,0.9647,3.3464,0.7314,2.9033,1 
1.7364,-0.2876,3.4378,1.0424,0.1359,1.3044,1 
-1.7291,0.289,2.6605,0.8523,1.5858,1.6597,1 
-0.0946,0.6286,2.8071,2.7162,2.2478,2.3422,1 
-0.5849,1.0158,2.0972,1.1076,1.7805,1.5895,1 
0.7201,1.3505,3.6973,1.7727,2.4931,1.8696,1 
0.3149,-1.0923,3.7022,2.3132,3.6149,2.806,1 
-1.0309,1.688,3.0547,3.2621,0.267,1.2632,1 
0.4449,1.0225,2.4778,1.309,1.8286,1.5079,1 
-1.6127,0.9525,2.2534,1.1451,2.6725,1.0129,1 
0.2593,0.6005,1.5627,1.834,1.0574,2.5497,1 
1.0758,1.9034,4.4662,1.254,2.9373,3.4435,1 
0.1679,1.5159,2.1207,2.9404,3.0771,2.1814,1 
-0.6378,-1.6971,1.9197,0.4885,1.4955,2.5721,1 
2.4648,0.0743,1.6659,0.8055,1.3643,1.3336,1 
-0.5227,1.55,1.1155,1.3356,3.4435,1.3231,1 
-0.6588,0.1445,3.0742,1.2213,1.1105,2.597,1 
0.9964,0.7341,2.9217,1.086,2.3646,2.5443,1 
0.5186,-0.2173,3.4593,1.8539,1.3996,1.7868,1 
-0.349,-1.6211,1.4489,3.0113,2.0245,1.7809,1 
0.7117,-0.6974,3.4419,1.8868,3.0147,0.773,1 
0.3993,-0.8712,1.6986,1.5255,2.0818,2.3831,1 
-0.8882,0.0332,2.5139,1.5887,-0.1739,2.1881,1 
-0.1591,0.4615,1.8085,2.6355,1.5333,1.9503,1 
0.0903,0.6917,3.7657,2.0466,2.9704,1.8188,1 
-1.0444,0.2025,1.1686,1.8998,2.2865,1.5565,1 
-0.1274,-0.4758,1.9993,2.4694,2.1192,2.1548,1 
2.2938,1.9679,1.9218,1.1308,2.9988,1.9281,1 
-0.7008,0.3579,3.4934,3.3915,1.7125,-0.5218,1 
0.3584,-0.0397,1.1684,3.444,3.1019,3.5193,1 
0.0303,-0.4698,3.3781,1.5135,2.7681,2.2569,1 
-1.1042,-2.0295,2.5322,1.6876,1.3604,1.2185,1 
-1.6785,0.5471,2.0639,3.313,2.0171,2.1154,1 
1.7057,0.0197,3.3862,3.5557,-0.1129,1.2145,1 
-0.2915,0.5828,0.8533,1.5309,3.8046,1.9826,1 
0.48,0.5419,2.0157,2.5218,3.4245,2.5309,1 
-0.3929,1.1556,2.9584,4.1777,3.4168,1.2394,1 
-0.6873,-1.5934,2.5442,1.9757,2.6107,2.057,1 
1.4952,-0.0091,3.1669,1.833,0.7308,2.7563,1 
-0.2053,1.0539,1.6801,4.237,0.3301,0.4867,1 
0.1674,-0.929,0.9111,2.0331,3.3162,1.0583,1 
2.0447,0.1319,1.9338,3.6492,1.6489,1.965,1 
0.7306,-0.284,1.6106,0.0982,0.5124,2.5645,1 
0.0672,-0.0562,2.6461,2.7038,1.927,2.5241,1 
0.6133,-0.3441,3.5349,2.962,2.8069,2.6129,1 
-2.2933,-0.0019,2.7974,1.3461,3.1716,1.6026,1 
0.3662,-1.0375,2.3398,2.6685,2.3467,1.3414,1 
0.7668,-0.8175,3.8562,1.6921,2.6856,3.3071,1 
-0.0358,1.3108,4.3957,0.9323,1.2101,1.3864,1 
0.5921,1.1538,3.1624,1.8155,2.6073,2.1087,1 
-1.0905,0.2102,1.8942,0.6612,1.3125,3.6204,1 
-0.9069,1.1881,1.6857,1.3408,1.2723,0.8531,1 
-1.2738,-0.3246,1.0187,1.9357,2.9113,1.3808,1 
0.9905,0.9971,2.3216,1.4214,2.7789,1.0794,1 
-1.0627,-0.9637,0.867,1.4097,1.6091,2.867,1 
1.9734,-0.2112,2.8298,2.2142,2.8058,2.0633,1 
0.1318,-0.0557,1.8665,2.6573,0.48,1.2267,1 
-0.3049,0.192,2.2979,3.1768,1.3846,2.5477,1 
-1.1972,-1.2358,2.6201,1.6522,0.3668,0.0932,1 
-0.8024,-0.9583,2.6125,1.9981,-0.0344,1.9668,1 
0.2013,2.1114,2.1193,2.8453,0.5693,1.7748,1 
1.8868,2.1959,1.8469,2.7173,2.7132,3.7968,1 
2.1592,-0.3632,1.6989,1.6983,0.8086,2.5518,1 
-0.346,-0.4885,0.8799,1.5603,3.403,0.8888,1 
0.7941,0.726,3.1762,2.7079,2.313,0.775,1 
-0.5059,-0.1735,2.0523,1.3625,2.1935,1.8361,1 
-1.4514,-1.2328,1.6942,0.3716,1.1838,0.8416,1 
-1.3185,0.1397,2.0244,2.2778,1.1575,2.1598,1 
-0.86,0.9111,3.4642,0.9774,1.8569,2.1246,1 
-1.4276,-0.7183,1.7345,3.8912,1.9218,3.1981,1 
1.0368,-0.546,1.1888,1.1289,1.1074,2.3923,1 
1.4489,-0.0194,1.4955,1.9616,1.7057,1.8159,1 
-1.4055,1.3059,2.6723,-0.4195,3.3593,-0.2507,1 
-0.724,2.5738,2.2141,0.3879,1.8709,2.9803,1 
-1.2093,1.982,3.1817,1.957,2.0158,1.9275,1 
1.2705,0.3078,3.5355,0.7494,1.6696,1.702,1 
1.4277,-0.4961,1.4737,1.3915,2.4264,1.0919,1 
1.7958,1.889,2.6526,4.4791,3.9715,3.0066,1 
-1.2154,0.8584,0.325,1.0838,2.5112,0.9356,1 
-0.6065,-0.9522,1.7005,2.5712,2.6302,1.2486,1 
-1.3601,0.777,0.7435,1.7004,3.0339,1.8378,1 
0.6012,-0.9665,2.143,3.4387,1.5629,1.6768,1 
1.4339,-1.8348,1.5356,1.2683,2.318,2.6188,1 
0.166,0.2105,0.6754,1.3645,3.3073,1.6892,1 
-0.1461,1.0555,1.8965,2.1858,2.7237,2.6513,1 
-1.0775,-0.7934,1.7275,2.7963,0.1954,2.8228,1 
0.5351,-0.1978,2.9451,1.6863,1.3923,0.1998,1 
0.0356,0.6263,1.3177,2.1662,2.3434,2.4948,1 
1.5253,1.1164,2.2761,2.7828,4.2807,0.6988,1 
-0.9548,-0.8245,1.5187,1.9221,1.6157,0.9485,1 
0.7958,1.1521,2.9586,2.3303,4.0733,1.8346,1 
-0.6069,-1.1403,0.5393,3.0798,3.4465,0.9436,1 
1.7969,-1.1903,2.528,2.7015,0.9542,1.837,1 
-0.3496,2.1542,0.9957,2.2628,4.6153,1.1544,1 
-0.8422,-1.4729,2.0258,1.9516,2.0781,0.9974,1 
-0.6614,-1.0249,1.3588,1.9106,1.759,2.4679,1 
0.9924,1.0572,1.5313,2.1262,1.0303,1.8694,1 
-1.274,0.6713,2.8058,3.4831,2.6664,2.8313,1 
0.7954,-0.3575,2.4332,1.6763,2.2726,3.3637,1 
-0.6763,-0.3434,2.4571,1.7829,1.2529,1.8614,1 
-1.8268,-1.5014,3.0224,1.6186,3.8542,0.8514,1 
-1.2181,-0.5335,1.7354,2.9504,0.4354,1.9648,1 
