Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Class
0.144,0.6029,1.103,0.5667,1.3996,2.1317,0 
1.0108,1.7647,2.4814,2.9041,4.1405,2.9879,0 
1.6832,-1.7915,1.7186,1.57,1.7619,3.4522,0 
-0.0891,0.1862,0.077,3.0018,2.5508,0.9268,0 
-0.2024,0.2387,2.5291,0.5784,2.0434,2.3813,0 
1.333,-0.6254,1.6836,1.4078,2.7445,3.2191,0 
-0.7801,-1.9478,2.162,1.715,0.8767,4.3318,0 
-0.4117,-0.8206,1.5425,2.4813,1.4325,2.7535,0 
0.3707,0.54,2.61,1.3541,2.2919,3.0916,0 
-0.7568,-2.7862,2.9093,1.2331,1.6003,3.1439,0 
-0.0146,0.9023,1.5086,0.2397,1.0483,3.0345,0 
-2.1465,-0.5163,1.6036,1.1017,2.207,2.9036,0 
-0.0682,-1.7365,2.9361,2.5415,2.0529,2.2322,0 
0.781,0.8578,2.9599,3.0821,2.7862,2.8168,0 
1.5642,2.3175,2.9473,1.3456,3.3598,3.2835,0 
0.9574,-0.0275,2.6599,1.4791,1.7593,2.0976,0 
1.0738,1.366,2.1906,2.4592,1.668,2.8647,0 
-0.4516,1.0761,0.7615,2.5865,2.3349,2.3071,0 
-0.2954,1.6342,2.9343,1.9462,3.1453,1.2719,0 
0.6288,0.1949,3.6389,1.6236,3.2734,3.1529,0 
-0.3946,-0.1275,2.4572,-0.0752,1.7914,1.3253,0 
-1.5483,1.3565,1.1583,-0.1248,2.1495,2.6571,0 
-1.5354,-1.2644,1.2722,1.1243,2.1091,1.4392,0 
0.2474,0.7853,1.5805,0.9772,2.7091,3.6201,0 
0.4137,0.1835,1.2221,3.0244,3.0924,4.6462,0 
-0.1568,-0.7407,0.1033,1.16,1.7964,3.8613,0 
0.2395,0.4988,2.2325,0.8901,2.2024,1.4808,0 
0.7061,-0.2898,2.6335,2.0608,0.7075,2.0965,0 
-0.1062,2.8038,1.2686,3.4008,1.9147,0.8509,0 
0.6556,-2.1744,2.8229,0.9345,2.4238,2.9456,0 
1.4634,-0.9526,2.6242,1.7064,1.4587,2.532,0 
-0.2226,0.4101,1.5734,2.6134,1.9317,1.1155,0 
1.705,-2.4477,2.5027,2.494,2.1074,1.6072,0 
0.5734,-0.1556,2.9201,1.594,1.6194,2.2641,0 
-0.0417,1.9785,2.4301,0.1068,3.2655,0.0235,0 
-2.0965,-0.1992,1.6457,3.1454,3.0648,2.6761,0 
0.948,-0.3988,1.6414,1.5912,1.4153,2.2774,0 
-1.043,-0.6214,1.9517,1.5596,2.4134,2.208,0 
0.8403,2.0154,0.5522,2.7983,2.765,2.9918,0 
-1.0799,-0.4252,1.571,1.6118,3.1493,1.78,0 
0.5219,1.0598,1.4513,3.6273,1.5655,1.042,0 
-0.166,1.2296,2.3898,3.6536,1.2883,1.1816,0 
-0.681,1.2321,0.753,2.0896,0.1455,2.7694,0 
1.2592,-0.2342,3.5435,1.335,0.4341,2.9796,0 
0.2866,0.7991,0.8974,-0.3088,2.4704,0.6097,0 
-0.7126,0.1373,3.7428,4.3675,-0.166,3.3666,0 
-1.6093,-0.1324,1.161,0.8611,2.0001,2.397,0 
-0.0217,-0.6562,2.6307,0.974,1.3029,3.0215,0 
-0.3505,0.5441,3.0313,3.7233,2.1149,2.2876,0 
-0.9581,-1.8357,3.2047,1.3923,0.7143,3.5059,0 
0.4277,2.082,1.7427,2.3518,2.2042,1.2856,0 
0.5131,0.321,1.3226,3.0382,4.2073,1.4735,0 
0.5002,-1.2668,2.4639,1.4813,3.787,3.0451,0 
-0.3949,0.2806,2.7043,2.7586,2.2796,1.3159,0 
1.1563,-2.0724,1.744,0.8427,2.1363,2.6914,0 
0.7416,0.2199,1.6186,3.8918,3.4396,1.7967,0 
-0.29,1.677,0.7556,2.5271,1.1952,2.3885,0 
-2.0154,-0.6481,2.2769,1.5072,4.2677,2.8843,0 
0.6096,1.0033,-0.2373,0.7427,1.0862,3.9346,0 
-1.6699,0.9721,2.1033,3.4625,-0.0229,1.5485,0 
1.0976,-0.5579,2.75,2.4747,3.4098,2.857,0 
0.0016,-0.2725,1.9323,1.1264,0.3838,2.9323,0 
0.662,0.5662,3.7979,0.1458,2.3096,1.7333,0 
-1.8221,-0.7739,1.109,0.7457,1.7776,2.9744,0 
-1.1874,0.1236,0.8691,0.5517,-0.6892,1.2933,0 
-1.104,0.3765,0.4341,2.5299,1.9713,1.7633,0 
-0.0247,-0.7665,1.9259,0.7791,2.3177,3.2846,0 
-0.5009,0.0987,1.4734,1.2347,2.7221,1.7393,0 
0.7909,0.5266,0.8186,2.2997,3.4912,1.9881,0 
-0.1137,-2.0325,4.446,2.239,-0.0819,2.9059,0 
0.5592,-0.6379,1.2726,1.6872,2.8098,2.0968,0 
-0.655,1.0801,1.8178,3.5677,2.3389,0.4544,0 
0.1297,-0.7707,1.8596,1.7694,2.541,1.5882,0 
1.471,-0.3688,1.4179,1.8111,3.4216,2.6001,0 
-1.9902,0.6259,1.6348,1.1162,2.7219,1.2359,0 
0.2073,2.6648,2.7131,2.3409,2.5916,2.1981,0 
0.5298,1.4173,1.3893,0.1519,1.6342,2.4248,0 
3.0194,0.7165,2.1317,2.4902,1.2046,1.0182,0 
0.4032,2.5542,2.7404,0.556,0.3,1.8637,0 
2.862,1.9046,1.3432,1.8077,2.4112,1.2956,0 
0.2754,-0.6768,1.5325,2.3594,-0.5891,1.5852,0 
0.4547,-0.7323,1.8986,3.7826,0.9518,1.3327,0 
-0.1685,0.394,0.9626,1.3927,2.2261,2.2432,0 
-0.5511,-0.8049,1.3335,1.6587,1.7718,1.4325,0 
-0.6222,1.1307,2.0593,1.6927,0.6904,4.1196,0 
-0.297,-0.5856,1.1327,-0.1754,2.5453,2.6485,0 
0.5855,-2.1495,3.1096,2.1521,0.2899,0.6055,0 
0.2991,0.0054,3.246,1.9612,2.2964,0.9213,0 
-0.7747,-0.2087,0.5229,2.9866,3.2765,0.9149,0 
-0.6449,-0.2835,2.4684,1.7893,2.1707,1.8531,0 
0.2899,-0.8718,2.6707,1.2865,2.1131,2.4107,0 
-0.4507,-2.0204,1.0144,1.7024,0.6633,1.6062,0 
0.4554,0.6405,3.1709,4.2319,2.0494,2.0676,0 
-0.282,-1.1515,1.65,2.6236,2.8792,1.9438,0 
0.1159,1.8995,2.2899,2.1925,2.537,2.2388,0 
-1.0832,0.319,2.6666,2.0056,1.5094,2.2192,0 
1.2056,-0.2555,3.1021,2.9862,2.3831,1.8944,0 
-0.3882,-0.1992,2.687,2.2158,1.5438,1.1294,0 
0.8176,1.1779,2.0464,2.9341,3.0077,1.1967,0 
1.0881,0.4755,0.8506,1.4827,2.8741,2.9621,0 
-0.4448,0.1716,2.8901,2.5474,1.7274,4.0008,0 
-0.6275,-0.5949,2.3816,0.7062,3.1555,1.123,0 
-1.2874,-0.7804,2.585,1.3831,2.6363,1.8141,0 
0.1528,0.8542,2.8204,0.6136,0.5167,1.8371,0 
0.0599,0.6884,3.2395,2.5731,1.9274,0.7943,0 
0.4857,-0.4123,0.2249,1.7859,2.7121,0.7223,0 
-1.4429,0.5894,4.1324,2.6289,1.6516,1.2,0 
0.04,0.5107,0.9892,3.0972,1.1615,1.0792,0 
-0.3021,0.626,3.1702,-0.2382,2.6243,1.7811,0 
-2.9232,0.0785,3.2241,2.405,2.5461,1.012,0 
0.3528,-0.5337,0.1184,2.6717,2.2893,1.727,0 
-1.5428,0.6364,2.453,2.0908,2.2582,2.7752,0 
-0.5393,-0.7137,3.3081,0.0992,2.5668,2.3227,0 
0.6791,0.0293,2.9564,0.7412,0.9728,0.7237,0 
0.3817,-0.7636,2.6305,2.7806,1.9926,2.3621,0 
1.1633,0.9531,2.2294,2.0138,3.4166,1.1179,0 
-0.342,2.6885,2.3214,3.4126,2.4383,1.426,0 
2.209,-2.5907,1.7303,1.428,2.0927,0.95,0 
0.0577,2.8556,2.7934,1.1792,1.5743,2.7034,0 
-1.3261,1.3837,1.8158,1.3784,3.2638,2.9159,0 
-0.2856,0.5572,2.2951,2.6076,1.415,1.1615,0 
-0.3709,0.399,1.4627,3.3472,0.2162,4.1665,0 
-1.4131,-0.911,2.4734,1.5898,0.6822,1.2809,0 
1.1938,-0.9457,2.3512,2.8344,2.1979,1.3976,0 
-0.8489,-0.4642,0.3615,1.6883,2.6329,0.6707,0 
0.5167,-0.3081,1.622,2.6159,1.0439,1.3184,0 
0.8395,0.9152,1.6606,3.1018,1.689,2.7385,0 
-1.1507,0.3372,-0.868,4.2419,2.6418,1.2636,0 
-0.3573,0.6384,0.7172,2.6894,1.1385,3.9528,0 
1.0318,0.5399,1.3689,-0.6477,2.8981,3.5264,0 
0.1775,-0.5615,2.401,1.5981,1.3803,2.7496,0 
-1.242,-0.9798,-0.2582,1.0217,3.2745,1.84,0 
0.3222,0.0928,2.3309,2.9031,2.0296,-0.1017,0 
2.0525,-0.7033,1.5384,0.8538,3.9281,1.8867,0 
0.8086,1.0318,2.5092,2.8415,2.7205,3.7468,0 
-0.79,1.2046,1.1791,2.0311,2.4676,1.9965,0 
0.2671,0.0578,2.4112,3.2259,2.3847,1.1794,0 
0.6469,1.1563,1.9037,2.3805,0.5199,2.5522,0 
0.9288,1.8592,3.116,2.6957,4.1041,2.7999,0 
0.7767,-1.2897,2.2209,1.0046,1.973,1.0831,0 
1.421,0.7444,3.3881,1.4244,3.3647,0.6314,0 
0.1557,0.3415,2.0384,2.0654,3.1252,1.22,0 
-0.3136,0.041,1.0169,3.1757,2.52,4.1289,0 
0.0317,-1.2381,3.1403,2.7961,2.4354,0.3124,0 
-0.9036,-1.0476,2.5992,0.9052,3.7038,2.8381,0 
-1.6453,2.3486,2.7721,3.2814,1.3464,3.3569,0 
0.9548,-0.2909,3.5707,1.0351,1.716,0.7305,0 
-0.387,0.0407,2.8128,2.468,2.4319,0.1314,0 
-0.6678,-0.5762,4.959,1.6864,2.2249,2.038,0 
-0.0131,-0.9554,1.5121,1.7917,3.6562,2.0449,0 
2.5592,-0.223,2.187,1.3742,1.6451,-1.457,0 
0.2073,-0.9663,0.5126,3.5274,2.1059,1.6282,0 
1.0354,-0.2556,-0.1706,1.9968,1.8706,1.7861,0 
0.7921,0.6441,2.2212,2.2817,2.1474,2.3389,0 
0.5455,0.7297,2.1587,1.4761,2.83,0.6213,0 
-0.9569,-0.2597,2.1662,1.5377,2.3493,1.9178,0 
-0.2313,-0.6481,2.7627,2.3112,1.3823,1.1347,0 
-0.8537,-0.7867,0.7827,3.37,4.3544,3.076,0 
-0.4102,-0.4579,3.0781,2.6605,2.3072,0.3052,0 
-0.9018,-0.0104,2.7033,1.8389,0.5834,1.7492,0 
0.4392,2.2656,2.6496,0.7437,2.413,1.6154,0 
-0.5164,-1.0847,2.7339,1.8321,2.9412,0.6681,0 
0.7486,-0.0221,3.1066,1.6707,2.8772,3.7085,0 
0.1642,2.5413,4.669,0.9288,1.6528,1.6761,0 
-1.392,0.7407,2.1061,1.3081,0.8025,2.0667,0 
-1.7907,0.4566,0.7117,2.1317,2.0799,1.8819,0 
1.7648,-0.1205,3.0452,3.3588,1.901,2.1623,0 
0.4193,0.5049,1.5184,3.2017,1.8633,1.2222,0 
-0.1341,-0.6766,1.2881,2.2414,2.5345,4.0556,0 
0.478,-0.9047,2.2606,4.2136,1.1761,1.9194,0 
-1.5303,-2.078,2.5762,1.2544,3.1038,1.3803,0 
0.163,-0.1376,0.8146,2.0672,2.0874,2.135,0 
-0.2704,0.4283,1.389,1.3055,2.53,2.8198,0 
-0.8209,-1.1923,1.6067,1.0235,2.4455,1.857,0 
-0.1609,-0.282,1.4548,0.8859,1.4308,3.2022,0 
3.6475,1.4085,1.9233,2.399,2.0831,2.6212,0 
-0.3307,0.9793,3.6306,1.1711,2.4842,1.7698,0 
-0.4153,0.3972,1.5829,2.525,2.6969,1.7601,0 
0.3196,-1.1738,2.4251,2.1833,2.9954,2.6283,0 
1.3572,0.1495,4.1189,0.9084,1.118,0.4559,0 
0.9949,-0.3226,2.3511,1.4871,1.9233,1.6157,0 
0.2474,0.3633,2.1482,0.963,1.3665,3.3242,0 
0.052,0.0568,4.4527,2.0443,3.8923,1.1973,0 
1.1129,-1.2962,-0.6438,1.4762,2.0512,2.0142,0 
-0.6764,0.4854,3.3226,0.6167,1.2513,1.0155,0 
-0.2591,0.589,2.0789,2.3863,2.3522,-0.1553,0 
-1.6608,1.2691,1.6536,0.3971,1.8582,3.4439,0 
-1.3763,1.9549,1.6489,1.6815,1.7,2.6159,0 
-0.8159,-0.0567,1.5875,3.8454,2.0039,2.6945,0 
0.4141,0.0911,1.313,3.0927,2.7528,3.1934,0 
-0.0059,1.7009,0.3215,0.2678,2.3127,1.6991,0 
0.0347,-0.0724,1.7668,2.1318,3.9894,3.1381,0 
-1.5207,0.9091,2.9064,1.2398,0.6813,1.4917,0 
-2.419,-1.0694,3.036,2.289,1.6049,-0.3612,0 
0.2857,-0.8206,2.2609,1.9373,2.376,1.7243,0 
-1.0703,0.8268,1.7333,4.2505,2.8322,2.0524,0 
0.2635,1.3134,2.1929,1.4656,2.3812,1.3544,0 
0.2025,-0.3139,2.1635,3.2992,1.4797,2.6936,0 
0.878,-0.0946,0.9338,0.6613,-0.3478,0.8178,0 
1.1222,1.6677,1.1459,3.0859,2.1786,2.5323,0 
-0.4663,0.4994,2.9572,0.8747,0.8551,2.7449,0 
0.9513,1.6078,1.8357,1.0249,2.2669,1.4041,0 
0.7658,-0.368,2.7254,1.5465,2.8762,0.5875,0 
-0.206,0.5189,2.4756,2.7834,3.264,2.468,0 
-1.3546,0.2372,1.3971,2.2544,3.3848,1.381,0 
0.4353,-0.4032,1.8266,1.6898,1.7287,0.7524,0 
-1.4541,0.8431,0.5696,1.2211,3.1458,1.4425,0 
0.3362,1.0346,2.7538,3.0472,0.6497,2.9252,0 
-0.8919,0.0228,1.1467,4.2448,2.1647,2.2247,0 
-1.7376,-0.9119,1.6955,1.5739,1.572,2.4114,0 
-0.1801,0.5639,3.8368,3.8768,2.7428,0.7942,0 
0.0975,1.7579,1.1313,1.6749,1.2128,2.6246,0 
-0.491,-1.3764,0.8838,2.6999,2.9926,2.3911,0 
-0.556,0.3907,0.5322,1.9554,0.4152,3.0198,0 
-0.735,-0.8362,3.2837,1.0044,2.5747,4.2189,0 
0.2898,-0.8651,1.8833,2.9799,2.8424,0.8487,0 
0.6212,-0.657,2.5919,3.5932,2.9554,2.3255,0 
-0.4183,2.0394,2.2748,0.3994,3.5926,2.0126,0 
-1.6712,-0.3856,1.3563,2.562,1.7428,1.003,0 
-1.7929,-1.2146,2.3049,1.5164,1.2459,3.2803,0 
-0.3532,0.3853,2.3215,2.0864,3.1426,1.3139,0 
-0.6,-1.5049,0.7777,-0.3158,2.6969,2.2517,0 
-0.986,-0.6872,2.3725,1.8167,1.0134,2.2225,0 
-1.5237,0.1749,1.9029,2.4684,2.7227,0.532,0 
0.9377,-1.5894,1.6599,2.7685,2.3763,1.6027,0 
0.7781,0.1673,1.8635,1.9337,4.346,2.0152,0 
0.3199,-0.2956,1.9863,3.0916,-0.2353,2.0103,0 
-0.9601,0.2645,1.765,1.9388,2.4825,1.423,0 
-0.8606,0.9367,3.1816,1.8836,1.0381,1.8035,0 
-0.1972,-2.3444,1.6722,1.6547,3.0862,3.1819,0 
-0.8982,-0.1645,2.4482,2.2148,1.7361,0.4814,0 
0.2052,0.6153,0.903,1.937,1.9578,1.4642,0 
0.6629,-1.773,1.4692,1.94,1.9548,1.4661,0 
0.5847,0.1881,2.265,2.5638,3.3391,3.0496,0 
0.9845,-0.8851,3.1237,3.5702,0.8005,2.8324,0 
0.0864,-0.4649,0.8932,1.7701,1.4585,1.6536,0 
0.092,0.0359,2.6438,3.7707,1.0823,2.8553,0 
-0.0553,0.7737,2.1907,4.5062,1.5313,2.3653,0 
0.1116,0.1419,3.1971,1.9038,2.7585,2.6899,0 
-0.4823,0.8201,2.1997,2.7523,2.7778,0.1214,0 
-0.856,-1.2421,2.243,0.7192,0.2424,0.9884,0 
1.6576,-0.0817,1.4562,0.1492,3.5891,0.9184,0 
-2.469,-0.3832,2.1406,2.867,2.2088,1.9072,0 
0.9084,0.0601,2.3421,1.569,2.5053,3.8528,0 
0.1174,-1.2008,2.8901,2.9295,1.3335,2.6505,0 
1.6275,2.0573,3.6096,2.1677,1.3878,3.0247,0 
0.547,-1.4043,1.5338,2.6356,0.0949,0.6458,0 
1.5062,0.2888,2.8271,2.7015,2.2074,2.9096,0 
-0.4327,-0.2859,2.2867,3.373,1.5287,-0.3193,0 
-0.4294,0.7685,2.5101,2.9308,1.6207,2.49,0 
1.0575,1.1263,2.5387,0.2036,1.6353,3.862,0 
1.5259,1.3329,1.607,1.2218,1.9471,1.7877,0 
-1.5797,-0.3243,1.7274,2.6736,1.7872,0.9493,0 
-0.1919,0.7689,0.9514,2.6207,1.1967,2.8869,0 
-0.2185,-0.4089,2.3668,2.1994,2.6978,2.0336,0 
-0.8914,1.304,1.7459,2.1471,1.9831,3.3343,0 
-0.4483,0.0762,2.2156,2.3134,3.3322,0.9358,0 
-0.3811,-0.4421,2.2185,3.0559,1.2674,2.7837,0 
-1.4905,-1.8785,0.815,3.9872,1.6333,1.9855,0 
-1.577,0.7439,2.1116,0.3595,0.094,0.7672,0 
-2.2206,-0.1987,3.5932,2.1711,3.6455,1.2114,0 
0.3187,0.1776,2.447,2.9744,1.6851,1.6974,0 
0.5103,-1.6412,1.5784,-0.2929,3.0797,2.5849,0 
-1.2935,-0.5426,0.165,2.6909,1.7009,0.876,0 
-0.7916,-1.7496,0.825,1.758,1.094,2.6621,0 
0.0543,0.1554,0.4079,2.5362,1.8016,2.6156,0 
-0.0383,-1.4808,0.6766,1.7859,0.9002,1.8798,0 
0.449,-0.2775,3.382,3.8564,3.0798,1.5954,0 
0.3252,-0.3457,3.3606,3.3636,2.8654,1.1973,0 
0.1561,0.8045,1.2711,2.071,2.0581,1.4562,0 
-0.6064,-0.401,2.1323,0.8276,0.8792,2.5831,0 
-0.1946,-0.0403,2.4354,2.8189,2.2559,1.9457,0 
0.3224,0.7944,1.7553,2.4266,2.2635,1.1797,0 
0.2966,-1.2518,2.0085,1.164,1.1025,3.664,0 
-1.1392,0.5155,1.7648,1.6625,-0.6907,1.9896,0 
-0.4043,-0.4299,1.7409,1.2849,3.9389,3.3465,0 
-0.1217,-0.4241,1.1379,1.767,1.03,2.846,0 
-1.1225,-1.4675,2.1463,3.7339,1.2034,2.3769,0 
-0.5445,0.8148,2.3422,0.8551,0.5605,0.8019,0 
0.0202,1.2672,1.2147,1.4257,4.3616,1.6614,0 
-0.3521,1.8861,1.5164,2.3159,1.7357,1.9637,0 
-0.7723,1.5048,1.0389,1.7043,2.0472,0.9221,0 
0.178,-1.1132,1.7028,1.7174,2.742,2.7077,0 
2.2042,0.4093,-0.9632,1.4879,1.7093,3.1304,0 
1.0417,-0.0444,2.3927,1.7165,1.3715,1.0073,0 
-0.8093,1.5632,1.2846,0.6314,3.6681,0.5622,0 
0.6913,2.1178,3.1849,3.0637,1.9546,1.9131,0 
-0.8417,1.6127,2.5178,1.1719,0.9777,0.0207,0 
-0.7636,1.2017,1.8833,1.4082,1.4712,2.5066,0 
-0.1813,-0.4782,1.6612,1.8795,2.0327,0.04,0 
0.9932,0.7139,0.7021,1.2521,2.8056,0.8972,0 
-0.5583,0.3892,3.3376,2.1207,1.4244,2.7341,0 
-2.202,-1.8182,2.8325,0.7127,3.253,2.9547,0 
-0.7267,0.7369,3.2539,2.4541,1.5258,1.9431,0 
1.3928,1.2116,2.7524,1.2578,2.1961,2.1995,0 
1.8339,-0.3157,3.2157,1.6109,1.4702,2.5874,0 
-0.4618,1.0568,2.6536,1.9636,2.7197,1.3276,0 
-0.1921,-0.9177,3.7481,1.6056,1.7894,2.9281,0 
0.9372,-0.3139,2.1529,2.6983,3.1334,2.4824,0 
-0.8149,1.2512,0.8078,1.8903,0.8647,0.8644,0 
0.2459,1.2478,2.2558,1.2491,1.6535,2.1826,0 
1.566,0.6069,2.6997,1.4436,1.8281,2.1585,0 
1.0421,0.7552,1.9025,1.4266,3.1108,1.6648,0 
-0.3747,0.6036,-0.4861,1.6193,0.725,0.6871,0 
-0.4707,0.0949,3.772,1.146,2.8064,1.6008,0 
1.0607,0.5051,1.3989,2.7881,1.4077,3.2808,0 
0.4785,-0.6808,2.0788,2.2524,2.4984,2.5117,0 
-0.1347,-0.5577,0.9378,1.5695,1.4348,1.8748,0 
1.0902,0.918,3.2507,3.0658,3.0241,2.1156,0 
0.3912,0.0235,2.2272,3.2417,1.0091,1.1641,0 
-0.0104,0.0503,1.5201,1.0841,1.8889,1.7416,0 
-2.04,-0.162,2.8868,1.5787,1.8194,2.0185,0 
-0.2624,-0.7604,0.6539,0.8088,4.0379,1.8319,0 
-0.4124,-0.2636,1.7842,2.5464,1.4757,1.0071,0 
0.5316,-0.0818,1.9612,0.7244,3.0649,1.8807,0 
-1.8032,0.636,2.5294,2.1585,0.7364,3.1451,0 
0.346,-0.4201,1.7002,2.1432,4.0215,2.0866,0 
0.8229,-1.6179,1.1337,3.0171,3.3538,3.2347,0 
0.4123,0.3548,5.249,3.1689,1.942,1.6724,0 
-0.1129,1.3059,0.6374,1.1212,2.9122,3.3347,0 
-0.753,1.461,0.4259,1.3712,1.5364,3.1078,0 
0.9914,-1.035,2.0443,1.2503,4.1405,1.6831,0 
0.1834,-2.7434,1.6568,3.5231,1.7638,1.8796,0 
0.0884,0.3697,2.1016,0.521,1.9525,1.6449,0 
2.0827,-0.074,1.9877,0.7445,1.8039,1.9855,0 
-0.5462,0.1863,1.02,2.1328,1.9072,3.3109,0 
0.0815,0.6553,1.1972,2.3207,1.63,2.1001,0 
-0.6377,-0.3985,2.0265,1.9324,1.7196,0.6845,0 
