Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Class
-0.6872,10.383,2.5757,3.344,0.9839,3.0831,1 
-0.3226,9.4109,3.33,2.2453,1.5383,1.1241,1 
1.1672,8.2382,2.8381,2.8674,0.6923,2.8652,1 
1.63,10.7044,3.3788,3.6893,1.4929,1.0875,1 
-0.6137,9.2878,0.9265,0.4762,2.2909,2.1328,1 
-0.7033,10.1315,3.0611,4.5066,-0.2609,2.4091,1 
-0.2367,10.9192,2.9252,1.7234,3.8252,-0.5677,1 
-0.2473,7.8379,2.5625,1.2171,2.8166,-0.2299,1 
-1.4425,7.352,3.8349,1.7811,-0.2646,1.0603,1 
0.2759,9.8186,3.2059,0.9714,1.2198,1.5136,1 
0.5835,11.2426,3.6212,1.4103,0.7311,1.7213,1 
0.4014,8.1226,2.5922,1.7471,1.6464,2.752,1 
1.345,9.3877,2.5993,1.0194,2.7315,0.5679,1 
-1.2247,10.3766,0.505,1.4055,3.0955,1.1898,1 
-1.4926,9.8014,0.7997,2.8672,2.046,0.9033,1 
0.4035,9.1829,1.4906,2.8244,3.1346,2.8629,1 
0.2376,9.8135,1.1724,3.5663,0.792,2.4134,1 
0.1015,8.8071,1.5736,2.8996,0.8483,3.0767,1 
0.8228,8.2921,0.3825,5.2799,1.0353,1.954,1 
-1.4393,8.2928,0.7921,1.2988,2.1216,2.7511,1 
0.5673,9.0919,1.572,3.4817,2.6154,4.0084,1 
-1.1924,9.3947,1.3866,2.591,1.4716,3.3997,1 
-0.1423,9.9725,2.5935,0.6902,1.4877,2.9677,1 
-0.2879,10.76,2.0657,1.2274,1.3231,3.8035,1 
0.8581,10.8593,3.1377,2.7551,3.0097,0.7495,1 
-1.5234,11.9644,0.7062,2.7803,2.5649,1.2542,1 
-0.1161,11.3021,0.2761,3.4135,3.2378,1.1821,1 
-0.3998,10.6139,3.6846,2.1426,4.4762,3.2386,1 
0.061,11.0918,1.4485,2.2071,2.9523,2.1258,1 
0.492,9.3644,1.85,2.3745,1.3193,4.1546,1 
1.5899,10.1523,3.9224,0.0426,0.5607,1.4393,1 
-0.443,9.2583,1.1205,1.9699,2.2128,2.0843,1 
-0.4618,11.1191,1.0833,0.1424,0.3149,2.4777,1 
1.0049,11.0794,1.6158,3.1315,0.9559,2.3595,1 
-0.611,11.2299,1.7627,1.6386,2.9968,2.4949,1 
-1.5818,8.445,0.3269,2.1402,3.1609,1.5308,1 
-0.2957,10.2339,1.9463,2.4265,2.7345,3.1479,1 
-0.1779,9.8344,3.0583,2.8074,2.5088,2.0653,1 
-1.5377,9.3723,1.5787,2.6473,1.7964,1.7859,1 
-0.314,9.7664,1.5143,2.3655,2.9426,2.2088,1 
1.1279,9.5698,0.799,1.0898,1.6038,1.7228,1 
-0.5432,10.3445,2.1817,-0.0105,1.3687,0.9891,1 
1.0698,10.818,4.0638,1.0995,2.2152,1.9984,1 
0.2766,10.1055,2.5141,1.2484,1.901,0.4152,1 
-0.3656,7.539,2.9332,2.3611,1.2904,2.0515,1 
-0.5215,9.3166,1.731,0.9689,1.0412,2.2451,1 
0.3331,9.5698,1.4803,2.5146,1.4149,2.7653,1 
1.2111,9.6242,0.805,0.8715,3.9499,3.6176,1 
1.3851,11.002,1.4336,2.2442,2.2892,1.4825,1 
1.9686,9.5026,1.9081,1.2167,2.7096,1.827,1 
-0.3507,10.2615,2.4776,1.654,2.2383,2.6286,1 
1.5717,11.6525,3.2747,2.575,0.0788,-0.1541,1 
0.469,9.4272,1.5173,4.7342,1.3601,2.5468,1 
-0.5856,9.9351,0.7297,3.2865,1.1845,2.2835,1 
0.0449,9.3955,1.3555,-0.7213,1.9921,2.6618,1 
-0.1135,10.478,0.7239,3.6072,1.349,-1.1887,1 
0.0364,8.697,2.7886,3.0426,1.4059,3.4338,1 
-0.0914,10.0239,1.7411,1.4128,1.2042,2.4141,1 
-0.6454,10.0963,2.6378,1.8165,2.2916,0.7636,1 
0.1714,9.86,2.1162,2.2134,3.9998,2.1852,1 
0.7302,11.5673,1.4471,2.0959,1.3229,1.2963,1 
0.3397,10.7088,1.8167,3.1866,2.108,1.6179,1 
0.183,11.152,0.8002,1.856,3.0278,0.9863,1 
-0.4415,10.9225,1.4608,0.5934,3.6879,2.2681,1 
-1.4552,10.3702,1.5502,3.4087,1.8914,2.1665,1 
-0.5185,9.5758,2.5459,-0.5844,2.3416,2.4108,1 
-0.8226,9.59,2.4642,0.5322,1.6282,2.9368,1 
1.9485,10.425,2.4871,2.3243,2.8889,3.1427,1 
0.0318,9.9759,1.6296,1.8299,1.1348,3.1314,1 
-0.5026,10.6482,2.3087,1.8242,1.5955,2.6364,1 
-0.1261,8.4071,2.6839,1.6895,3.043,0.0985,1 
0.0719,11.7079,-0.0443,-0.3659,0.989,2.0214,1 
-0.4033,9.0009,1.1864,2.1213,2.1995,0.5676,1 
-0.7858,10.5466,1.399,3.5172,1.6693,0.9924,1 
0.3851,9.2876,3.462,0.7278,2.5238,1.1543,1 
-1.7259,12.1799,3.0778,1.6868,2.3094,2.0024,1 
-1.9119,9.4866,1.4827,0.7298,2.6601,3.7329,1 
0.1995,9.6907,3.9497,1.997,1.4249,1.2928,1 
0.1943,10.0969,1.7833,1.5609,2.1322,0.9786,1 
0.343,10.141,0.628,2.3131,1.3293,2.2564,1 
-1.3393,10.0196,1.0817,1.0073,1.4016,0.6463,1 
0.2326,9.268,0.9524,2.5565,1.688,2.2203,1 
0.3172,10.6846,2.3442,0.0808,2.6676,0.4678,1 
-0.8701,9.8158,2.1615,1.8126,2.4959,1.3881,1 
-0.1992,11.9418,2.4754,1.2298,0.904,2.6106,1 
0.2497,11.078,0.5399,4.3347,2.3998,2.8824,1 
1.2681,9.893,2.3514,1.6914,2.0841,3.0057,1 
-1.2758,9.8245,2.5759,1.3852,0.6119,2.1442,1 
0.4546,9.5436,1.2624,1.7399,1.8789,0.4156,1 
* 
4.6253,5.3196,1.2729,3.5751,3.6895,1.8957,0 
5.0211,5.0632,1.9847,1.3734,0.6566,2.7353,0 
5.9627,6.1816,0.6603,0.9225,0.9745,1.7427,0 
6.8168,5.9129,2.3129,2.322,1.3849,1.7673,0 
4.1571,4.2025,0.855,2.156,2.3421,3.1338,0 
4.5279,4.4597,2.2917,1.1856,3.678,3.0897,0 
4.2432,5.2247,3.0356,2.2956,3.3374,2.603,0 
6.1982,7.0814,3.3132,1.1883,1.8842,2.1664,0 
4.2792,4.1218,2.0507,0.726,1.6504,1.8268,0 
4.763,5.1954,2.3695,1.7467,2.1436,-0.2963,0 
4.639,5.8098,3.2726,1.2315,1.7853,2.2007,0 
4.5694,3.8785,-0.585,1.1192,1.6539,1.5396,0 
5.4648,3.7937,1.5868,2.5398,3.6189,2.8599,0 
4.9476,4.565,2.1564,1.8418,1.3497,1.8138,0 
4.0709,5.3417,4.3086,1.3581,2.2492,1.7723,0 
5.6665,5.4816,1.8629,2.0531,1.2043,0.9042,0 
5.9528,5.923,2.3792,1.1617,1.2534,0.5063,0 
3.7708,6.0719,2.0855,0.1083,1.3603,2.5902,0 
5.0845,5.615,2.7613,3.4723,2.096,2.0432,0 
4.4108,4.8404,0.6245,2.209,2.1781,2.5834,0 
3.6689,5.7846,2.7902,2.4831,2.5261,2.7544,0 
3.7749,6.2819,2.2585,1.5195,5.1849,1.9454,0 
4.6485,4.1104,2.143,3.108,0.9413,1.7696,0 
5.0552,6.6531,0.4741,0.0449,2.7636,3.1607,0 
5.0919,5.0837,1.2586,3.4872,2.0571,2.9061,0 
4.0439,3.1736,2.4781,2.1803,-0.0433,1.832,0 
4.9035,4.9879,2.5079,1.5095,3.2762,-0.5644,0 
4.4767,4.5484,1.6109,3.6279,0.6935,1.996,0 
5.8301,5.6046,1.1206,1.9382,2.2591,0.8239,0 
3.7111,7.0134,-0.4958,2.1333,0.6149,1.0901,0 
4.3785,4.463,2.4915,2.8198,3.4703,0.2122,0 
4.982,6.2321,2.6021,2.8792,1.6867,2.1173,0 
2.8645,4.369,1.622,0.7619,1.6246,1.8338,0 
3.6205,3.3862,2.0205,1.9857,3.3221,0.8537,0 
4.5116,7.1491,2.106,0.8325,2.2491,2.7527,0 
5.3393,6.1587,3.1263,2.1719,3.1027,4.0011,0 
5.6344,5.0179,1.6098,3.4744,1.9725,2.0894,0 
6.1056,1.1009,2.9369,2.8778,2.1742,2.2159,0 
4.6992,4.8294,1.0811,2.7252,2.0461,2.368,0 
6.9015,4.5872,3.1144,1.521,0.5994,2.2525,0 
4.7965,6.7995,2.7996,2.6354,2.0619,2.0756,0 
3.9825,3.9873,2.0971,1.977,1.2947,3.7867,0 
6.0471,5.4547,2.1546,0.0527,-0.1694,1.3627,0 
3.809,4.0523,0.5372,3.4887,2.5551,2.476,0 
4.1948,5.005,2.9995,2.5458,1.5336,2.6321,0 
4.2348,5.559,1.8281,0.3745,1.5857,0.57,0 
5.4993,6.1203,1.4223,2.2464,0.8821,2.3969,0 
5.9471,5.383,0.7815,1.6634,1.4994,3.4233,0 
3.4482,5.6578,2.8601,4.7362,0.639,1.5815,0 
4.9223,6.0859,3.3123,2.5155,-0.0181,1.2925,0 
4.9321,4.2227,0.7191,2.6515,2.2321,2.4163,0 
6.3256,5.0236,2.4771,3.2787,1.8915,1.9647,0 
4.2113,3.48,1.202,0.4653,-0.3242,2.0548,0 
6.3464,4.044,2.9811,2.7521,3.0302,4.144,0 
3.7984,6.0548,2.0271,2.7539,1.6721,4.0362,0 
5.5116,5.8436,1.9338,0.9636,1.7305,2.1566,0 
5.9243,4.3081,2.5758,1.4511,3.7292,1.5447,0 
5.2613,4.8182,1.7055,3.3802,1.4931,1.4054,0 
4.6465,3.2925,3.2539,0.5854,4.1066,2.2053,0 
5.9163,5.6739,4.6487,2.5403,2.4796,2.3432,0 
5.4683,3.912,2.656,2.3066,1.3969,1.6523,0 
3.6446,5.8366,1.5052,1.1901,1.849,2.4441,0 
6.1142,3.4509,1.2235,3.8651,1.8568,1.9783,0 
3.9962,4.4166,2.8936,2.9646,1.1029,2.4332,0 
6.1164,6.0644,1.2065,1.1518,1.9034,0.5542,0 
3.6067,5.1432,3.102,1.0596,2.6778,2.1167,0 
5.2723,6.0694,0.4096,2.0639,3.7414,2.741,0 
3.1829,3.9101,0.3424,3.5218,0.8196,2.5929,0 
5.1725,4.0507,1.6445,1.0309,1.8925,2.6078,0 
5.1317,4.7016,4.7916,1.941,2.1117,2.008,0 
4.7205,5.0409,2.5627,1.1932,2.3776,2.6657,0 
3.8249,4.8585,1.9488,2.0121,2.4936,1.6795,0 
6.6536,6.0814,1.9162,2.239,3.1983,1.9488,0 
4.5113,3.9628,2.5987,1.9935,1.4554,0.6936,0 
6.0407,5.1553,2.5693,2.3121,3.6543,0.4187,0 
6.1156,6.935,3.1359,1.2412,1.9371,2.8321,0 
5.9693,4.4231,-0.0527,2.3165,2.0882,3.9557,0 
5.3374,6.3483,3.057,0.1131,2.1021,1.3409,0 
3.7799,4.7498,0.7054,2.7881,1.7685,0.9319,0 
4.7227,5.4753,2.8804,0.6359,1.9399,1.439,0 
5.5472,5.1024,-0.0044,4.2721,1.2944,3.2276,0 
6.7938,4.671,3.1641,0.7822,2.3753,1.3496,0 
3.4902,4.627,3.7593,3.1587,1.826,1.339,0 
4.4172,4.5713,0.9988,3.0227,1.1018,2.781,0 
3.4304,5.7556,1.95,1.9772,2.3316,2.6561,0 
5.3937,3.1721,0.7118,1.0661,1.6522,0.8414,0 
5.9406,7.3156,0.3802,2.7751,2.8768,3.6595,0 
4.4451,4.2067,1.8497,2.0919,0.7059,2.5207,0 
6.3745,5.2889,4.0565,1.2379,2.8799,2.5116,0 
4.544,4.7197,3.1762,2.8618,1.529,1.4273,0 
6.973,5.3591,2.1346,2.648,3.1107,3.9575,0 
4.9079,6.8042,2.2189,1.4501,0.3467,4.8191,0 
3.4141,4.8208,2.5974,2.06,0.0248,1.8083,0 
5.334,4.8604,2.9021,3.0511,1.4219,1.9669,0 
4.1328,4.1937,1.7209,2.0632,2.0808,2.602,0 
4.5159,6.1348,1.0533,3.008,1.6186,0.6456,0 
4.6409,5.1624,3.8702,2.508,1.8999,2.4175,0 
6.5783,5.845,3.5224,3.8071,1.9063,2.1732,0 
6.7546,5.9486,1.1334,1.684,-0.6696,2.7267,0 
5.2581,5.2187,1.7754,1.7261,0.5708,3.2452,0 
* 
4.5724,-0.8131,0.9543,2.1531,2.8283,1.988,1 
4.0628,-0.3015,0.1301,2.8294,2.6935,1.2592,1 
5.0999,0.217,1.8962,2.7332,3.4841,3.1259,1 
6.0184,-0.0439,2.6365,2.7952,1.9609,2.8148,1 
3.8341,0.0876,1.9665,1.8858,2.3069,2.2656,1 
4.0579,-0.1231,1.6174,2.6986,1.5884,2.3548,1 
4.2185,1.5405,1.005,2.3226,1.3297,2.3247,1 
5.9589,0.6946,0.9916,1.9037,1.1911,1.4668,1 
3.9637,0.4228,3.5337,4.377,1.1399,3.0819,1 
5.3538,0.7818,4.3091,3.3973,2.4948,2.6405,1 
5.5434,0.7634,1.6797,2.6898,1.0631,1.3071,1 
3.4839,-0.2316,3.2278,0.4547,1.087,4.2352,1 
5.2555,0.1676,2.8085,1.6611,1.5618,5.0482,1 
5.1052,0.896,0.2937,0.5943,0.5026,4.5013,1 
4.1063,0.4393,1.6908,2.6285,2.1854,3.4984,1 
4.1025,1.9098,0.5213,2.7539,2.3737,1.9009,1 
3.3757,1.9864,3.445,2.0672,2.6383,2.413,1 
3.4824,0.4469,1.439,3.292,1.2364,1.5597,1 
5.3945,-0.2616,3.2287,2.9349,1.9188,1.9541,1 
6.3269,-0.1255,3.381,1.3595,2.7132,1.5545,1 
6.5644,1.6953,0.4731,2.9573,2.9418,1.5132,1 
5.5083,0.2974,2.2636,2.6931,0.6861,0.0642,1 
3.4527,0.7086,1.4369,1.8631,1.88,1.0487,1 
4.7114,0.5998,2.4012,1.8563,1.0858,2.0968,1 
5.2018,0.7366,2.2352,2.9906,1.2396,1.2464,1 
4.6387,-0.7135,3.5909,1.9038,2.1236,1.7076,1 
5.6096,0.143,1.9421,3.8003,1.3321,1.7262,1 
4.0816,-0.2201,2.9243,0.943,2.6222,2.795,1 
4.824,-0.3618,1.4314,2.3917,2.1379,2.4567,1 
4.9877,-0.0627,0.8955,2.6709,-0.4317,2.599,1 
4.8907,-0.3269,1.1409,1.2688,1.5603,2.76,1 
4.3017,-0.5713,2.6078,2.3126,3.3268,2.8928,1 
4.1299,-0.1,2.8558,0.9443,1.7517,1.5108,1 
3.0668,-0.1881,1.8649,2.2649,1.7412,2.5456,1 
5.1521,0.2212,1.1197,0.7729,2.6363,0.6999,1 
4.8061,-0.6517,0.613,1.849,2.8228,2.8399,1 
6.5765,-1.7354,0.6969,2.5924,1.9609,2.8094,1 
4.6158,-0.7651,0.8585,2.9097,3.3692,1.3614,1 
5.6335,-1.9242,2.7337,2.7863,1.7228,2.8394,1 
4.0298,0.3244,1.6582,1.256,3.3705,1.4861,1 
2.9639,-0.7176,3.2012,1.8699,0.5316,1.1589,1 
5.7983,0.4592,0.8941,2.3111,2.1251,2.2238,1 
4.5952,0.7814,1.3515,1.8101,2.146,1.5115,1 
5.1023,0.5954,3.2323,2.6408,2.5717,1.2831,1 
5.2664,1.5067,2.7562,2.9307,1.0816,1.7355,1 
5.0744,0.2789,2.0092,1.7346,2.798,1.3361,1 
5.7732,-2.7724,1.5786,2.2945,0.8575,2.4296,1 
5.2768,0.4245,0.9385,2.8168,2.1947,2.316,1 
4.4032,-0.7658,0.9945,2.0871,3.1231,-0.0773,1 
4.6513,1.3071,2.3162,3.3822,2.4013,0.8585,1 
4.2054,0.533,3.2194,1.7299,1.6427,1.241,1 
4.564,1.1868,3.5716,2.6894,3.166,1.9458,1 
6.1604,-0.2312,2.8623,1.6478,1.5941,1.9857,1 
3.6483,-1.5274,0.8395,1.8833,2.3679,2.3611,1 
5.3927,0.1265,1.9126,2.1766,1.4354,1.5492,1 
4.9714,1.0925,0.0887,2.2064,2.7563,1.7793,1 
4.4498,1.9469,1.5764,2.8646,2.0612,0.4193,1 
4.2602,-0.5447,1.9715,2.1184,4.0624,3.1297,1 
5.8834,0.1688,0.4774,1.692,1.1615,3.2705,1 
4.4749,-0.2625,0.4036,1.9577,0.5353,1.0948,1 
6.3334,1.7851,1.3579,2.06,3.1373,2.5238,1 
4.7201,-0.5069,2.757,1.1662,1.3799,1.7272,1 
3.7816,0.035,2.6748,2.9133,2.5858,2.7042,1 
6.5247,-0.2727,2.908,2.5896,2.7983,2.9479,1 
4.4496,-0.5699,2.4905,0.8955,1.2398,1.0471,1 
3.5622,-0.659,1.071,3.168,1.9146,2.4867,1 
5.0503,-2.5289,1.5386,2.0439,1.7446,1.7246,1 
4.9676,0.6724,1.3949,1.5051,4.3187,0.7499,1 
4.208,1.0183,-0.429,3.6177,0.8306,3.5474,1 
6.1095,-2.0856,1.1153,1.0941,4.0101,2.9806,1 
3.9028,-0.4908,2.6364,1.5822,-0.5045,4.2289,1 
4.4195,-0.3308,0.9399,0.327,1.391,1.7584,1 
5.4171,-1.5394,2.7625,0.9446,0.9539,2.1338,1 
4.1424,-2.1261,1.9493,3.5637,2.5326,3.2457,1 
7.9933,0.681,1.5197,3.3127,1.9364,1.3822,1 
5.5609,-0.5529,1.7473,1.4601,3.0139,2.7148,1 
7.045,0.4613,2.0068,0.0165,1.415,0.5855,1 
3.7148,0.2927,1.2729,3.2167,1.4312,1.7427,1 
3.9504,-1.2523,0.5836,3.0495,2.0938,1.0864,1 
5.6001,1.1113,0.3096,3.4818,0.6471,1.7621,1 
4.0719,-1.0858,1.7072,2.0456,2.8654,1.0745,1 
6.191,0.5888,3.2244,1.9136,1.5441,0.8455,1 
5.2944,-1.2782,1.6473,2.545,1.8778,2.1731,1 
6.1571,-0.0026,4.2715,1.1894,2.4433,1.8021,1 
4.5943,-0.589,1.8441,2.9284,1.0411,1.5297,1 
5.4027,-0.7428,2.2286,4.2154,1.9521,2.0641,1 
2.3713,-0.5463,2.3888,0.7706,2.852,1.3279,1 
4.9372,1.195,2.7462,1.1326,1.6444,2.514,1 
3.8514,-0.2657,2.3826,1.1516,0.8824,2.1917,1 
2.8038,-1.7525,1.4919,3.0938,2.0907,2.2691,1 
5.1855,-1.327,1.7426,2.1063,2.6665,0.3977,1 
3.375,-0.3682,3.333,1.6035,2.561,1.2223,1 
5.9052,0.6831,1.9212,1.2911,2.1917,2.2608,1 
6.8527,1.8052,2.4186,3.8741,2.988,2.3388,1 
6.3556,-0.1261,1.3686,3.0758,0.5024,1.5637,1 
4.3276,0.1861,3.1096,1.8825,0.5532,2.8637,1 
2.8578,1.5866,2.5408,0.5865,2.375,1.8351,1 
5.5939,-0.7291,3.0054,1.6563,2.5913,1.2767,1 
4.8481,0.351,2.0304,2.505,0.6868,2.6732,1 
5.5846,1.5811,3.4218,4.1526,1.2662,0.2636,1 
* 
10.8033,0.0391,2.1091,2.3986,0.7886,3.3081,1 
7.8812,0.6613,3.0451,2.1095,2.2641,1.0253,1 
8.7259,-1.3348,2.9886,2.5234,3.2651,1.5623,1 
10.0117,-1.2272,3.4184,2.2132,-0.0848,1.0004,1 
10.5594,-0.798,1.0082,1.4956,-0.1864,2.2672,1 
10.8818,-0.1323,1.9821,1.1353,1.3166,2.1677,1 
8.4323,2.3263,2.3563,2.3789,1.4523,1.052,1 
8.3729,-1.03,1.3682,1.3358,1.1671,0.8136,1 
11.0128,0.6485,1.2034,3.4644,1.865,0.487,1 
10.416,0.0784,2.6386,2.1932,2.9827,1.8482,1 
9.2185,0.5122,1.0898,2.4579,2.1242,2.5868,1 
9.9084,-1.1406,3.4385,3.0698,3.6778,1.2832,1 
10.2541,-0.1039,1.8599,1.6091,2.6055,1.4665,1 
9.9316,0.1927,2.6758,1.8495,4.1791,4.029,1 
9.3994,-0.3348,2.6665,2.1764,0.3108,3.0459,1 
7.7283,2.2531,0.5038,2.2921,0.9928,3.1881,1 
9.5198,0.8396,2.5393,1.7655,3.6016,2.0829,1 
11.1853,1.0698,3.3384,0.0209,1.7093,0.4992,1 
10.5035,-0.3738,0.239,2.4077,1.0863,2.7252,1 
11.3367,-2.2225,2.8617,-0.1594,1.5113,1.2638,1 
11.1095,0.3385,2.7585,0.3762,-0.1206,2.0281,1 
