Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Class
-0.2683,1.0453,2.0472,0.6886,2.2127,1.6007,0.5172,3.0426,3.2314,2.203,2.831,0.5375,2.3115,0 
1.3531,0.3236,4.235,2.6268,2.0082,0.9329,1.8713,1.2084,1.2547,3.2418,1.7406,3.2922,3.0029,0 
-1.2138,0.2561,1.9693,0.2451,2.9883,3.4271,2.4851,3.501,2.2596,1.6052,1.8691,2.9633,2.6056,0 
-0.1116,1.2562,1.3099,1.8451,1.2825,1.1838,2.7418,2.6355,0.8988,2.4787,1.488,1.5714,2.4072,0 
-1.4563,-0.1893,1.9518,2.2541,1.8561,1.4256,2.0406,2.3016,2.3415,-0.1087,1.7488,2.0651,1.5306,0 
-0.0272,0.0077,2.0302,2.0616,1.4932,1.8441,2.4773,3.0945,3.0035,0.5745,1.5456,1.3009,2.7946,0 
1.0995,0.8998,0.2103,2.7804,2.0655,1.8615,0.065,2.3487,1.6292,1.908,1.5517,2.428,2.2032,0 
-1.2826,1.0804,1.224,3.0651,2.352,2.5163,1.7881,1.8021,0.9758,2.7767,3.6967,2.0759,1.7352,0 
-0.5633,0.4465,-0.3445,2.6679,0.7624,1.0736,1.4951,1.8429,3.659,2.5041,3.0736,1.194,2.8095,0 
1.2242,-0.3429,0.5023,2.0332,1.5734,1.4337,0.2222,2.6702,0.3981,1.0041,2.3664,1.5569,1.2577,0 
0.1541,-0.5021,1.7136,1.4073,0.4812,1.1627,1.5754,4.1143,1.0685,2.3861,0.9776,2.2732,0.5014,0 
-0.9662,-0.4879,2.2562,2.2577,3.2789,0.7659,3.7186,3.7994,1.9537,0.3119,2.2555,2.5389,1.4156,0 
0.2544,-0.779,1.55,3.2247,2.1459,2.0938,2.3177,2.1569,2.3806,0.5183,0.6841,1.5762,2.3015,0 
0.8085,0.6334,2.4771,1.9311,1.6627,1.1144,3.2232,1.0658,1.6415,2.4799,3.0231,2.0888,1.6973,0 
-1.5471,-1.3041,1.2543,4.0558,2.4944,1.8802,0.0948,0.8762,1.9294,2.3299,2.3779,1.6067,3.5046,0 
1.4294,2.4867,0.8125,1.2979,2.1311,2.6877,2.4068,3.5038,2.3416,1.0006,1.9129,1.6071,0.4695,0 
-1.4044,0.004,2.354,1.9386,2.1399,1.0633,1.0829,2.2683,3.2457,1.4501,2.9736,4.7592,3.0297,0 
-0.1846,-1.5312,2.975,1.873,3.0053,2.2278,4.4106,1.9113,1.9947,2.422,0.3044,0.2175,3.0452,0 
-0.3331,1.8892,3.2726,1.5976,2.6019,3.3587,2.1103,0.6281,1.2546,2.5091,3.5204,3.1274,1.4993,0 
-1.6205,0.0863,1.5975,1.845,2.4153,1.0014,3.4157,1.4837,1.438,-0.2576,2.3652,2.3746,2.1343,0 
2.3204,0.1882,3.6501,1.612,4.0514,1.0278,2.3885,1.1819,2.2964,2.0299,3.7174,2.9923,3.944,0 
0.3179,1.5339,2.1359,0.9646,0.7788,1.4398,1.4719,3.3452,2.3315,2.1549,3.0331,0.6618,1.1175,0 
1.8825,-0.1528,3.0782,2.8526,0.9316,1.6696,3.5015,1.7505,1.8764,1.3287,2.5235,2.3559,2.6461,0 
-0.4932,1.3714,1.8855,4.5141,1.3916,2.4289,1.3403,2.1577,2.4706,1.8188,0.6024,1.6663,0.8342,0 
0.8703,-0.2143,2.4676,2.933,2.6115,2.6084,2.0846,0.9208,2.2346,2.528,1.1338,1.0315,2.0469,0 
-0.5198,0.2115,2.4167,3.0133,1.4911,0.9059,1.7957,0.259,1.9615,1.9533,1.3589,0.5571,2.7887,0 
1.6668,0.2491,2.352,2.3411,2.6899,1.0784,0.6951,3.3763,2.4037,2.9388,0.5037,2.0157,1.8789,0 
1.27,-0.9924,1.8685,1.649,3.8109,0.7449,1.4781,1.1319,1.625,2.7242,1.5855,2.4783,2.659,0 
2.0387,-0.3746,1.2013,1.949,1.8428,1.8317,2.7985,1.6479,2.0297,2.725,-0.706,1.6734,2.5591,0 
-0.5025,0.4708,2.4973,3.4988,2.2576,3.2794,3.4742,0.3851,3.1201,2.3628,3.9983,2.7622,3.395,0 
-0.7322,-0.4648,2.1617,5.6157,1.2599,0.6153,2.2908,1.2909,1.3527,3.2643,1.3566,1.1571,2.1728,0 
-0.3506,-0.6477,0.7839,2.9447,1.5798,2.3049,1.0203,2.6853,1.994,2.4859,1.419,0.6142,1.3379,0 
-0.3248,1.2322,2.142,2.4797,4.5637,3.0962,1.6788,1.3591,1.2021,1.1606,4.058,2.2333,3.5201,0 
-0.6762,0.8239,0.6178,0.5209,-0.232,2.3216,0.8068,2.6601,2.1066,2.5199,3.4288,1.6682,1.2548,0 
-0.1339,0.1001,2.0354,3.9422,3.2208,2.7603,0.5026,3.4393,2.3488,2.8401,1.1456,2.1127,1.9901,0 
-0.7203,-0.7696,2.1656,2.4561,2.5819,-0.196,3.1797,1.9335,1.7051,1.3428,2.1881,0.854,3.5093,0 
-1.6443,0.8908,2.598,1.6294,1.4214,1.9216,1.4161,2.5489,0.9236,0.7188,2.2959,1.265,1.7278,0 
-0.4292,1.2562,2.1969,2.2962,1.9995,2.0134,3.5751,1.2779,3.1249,2.9995,3.4254,1.5514,4.1016,0 
1.0634,-0.7527,1.5567,0.3205,0.0613,3.0786,1.3689,2.3104,2.8768,2.3223,1.4159,1.7635,2.0527,0 
-0.8282,-0.6721,1.4307,2.1915,2.5725,0.3834,1.3114,1.714,2.0033,2.0779,0.4215,2.6493,2.0341,0 
0.2502,-0.5737,0.5602,2.4905,1.3583,1.7061,3.318,1.4862,2.3547,2.8082,3.0926,2.9516,2.2588,0 
0.3245,-0.5683,2.9298,2.195,3.1393,1.1988,3.1503,2.8344,0.8621,1.1515,2.7303,0.0824,1.671,0 
-0.0961,-0.0146,0.0142,3.0482,1.0439,1.7831,1.9427,2.6144,2.3086,2.2677,1.3398,2.9078,3.2034,0 
-0.0338,-0.6702,0.3185,1.4634,0.5367,3.1955,2.9463,1.2881,1.0028,2.3722,1.97,3.2725,2.0768,0 
0.6949,-0.7115,2.1435,2.2242,0.362,1.174,3.8118,3.7646,4.0557,1.6494,2.7947,1.517,0.7433,0 
0.231,0.8357,1.7103,3.5824,2.7116,1.5504,2.6196,0.8152,2.1632,1.9845,2.2264,1.3318,3.7534,0 
-0.316,-0.9629,1.5643,0.7299,2.1323,1.3804,1.6562,1.1714,2.4183,1.0908,1.8867,1.5753,3.6049,0 
-1.3235,1.6633,0.693,1.8933,3.8668,1.4119,4.054,2.5276,1.6164,2.4051,0.4063,2.0783,3.4394,0 
0.933,0.8435,1.5316,2.5645,2.1531,2.0688,2.2386,3.3315,5.1354,2.2241,2.0896,0.8991,2.5033,0 
0.4144,-0.1357,3.6798,2.9453,1.4556,1.8849,0.868,2.7597,0.8741,1.601,1.7236,2.8774,3.6823,0 
-1.561,-0.7314,0.0564,1.4507,0.9487,1.2778,2.8015,1.5002,1.5014,1.3581,2.1609,1.7508,1.4561,0 
1.0449,-0.5056,3.3022,1.0897,1.5682,2.6126,1.4484,2.2354,3.463,2.7299,3.6379,2.1541,2.0601,0 
-0.8305,1.1012,1.0937,1.4918,1.0731,0.8299,2.2228,2.5223,0.9791,0.7137,1.2518,1.9897,3.0839,0 
0.332,1.7256,1.8384,1.5453,2.6646,2.1106,2.177,1.4068,2.1557,1.5473,-0.2921,1.3588,2.625,0 
-0.6384,-0.9107,1.8435,2.3619,0.7551,2.4256,1.1207,2.9841,3.0921,0.8588,1.7646,4.0348,3.5869,0 
0.9928,0.6923,1.0576,2.102,1.3696,2.9804,4.2911,1.7523,-0.0851,1.3745,3.5533,0.3874,3.2527,0 
0.0373,-0.0222,0.9511,0.7029,3.701,2.1381,2.6674,0.5781,1.7891,1.9729,1.0833,1.5497,3.2803,0 
-1.9333,0.6061,3.8653,1.6073,2.56,1.3276,2.1714,2.0129,1.0474,1.385,1.5616,1.869,1.8686,0 
-1.1974,-1.1867,-0.1899,2.564,1.547,1.9254,1.6469,1.4143,2.3997,2.0306,2.9723,1.6765,1.0694,0 
-1.3887,-0.2522,3.9975,2.7881,1.4683,3.9503,1.0703,2.7956,3.2628,1.0578,2.2137,3.4995,-0.7161,0 
2.8624,-0.5646,1.6583,3.5916,1.2108,0.8709,3.0557,1.4953,1.6429,2.6788,4.9818,2.2661,2.0973,0 
-2.4517,0.1618,0.6038,0.942,2.5691,2.9865,2.0568,1.6757,1.0692,2.5202,1.6164,5.381,2.0124,0 
0.3738,0.3697,2.2946,2.7204,2.7428,2.0561,1.373,2.6735,3.4874,2.3972,2.2604,1.7617,2.6074,0 
-1.9714,0.034,3.0647,2.3253,2.7968,2.3388,1.7618,2.6302,1.5152,3.7393,3.8922,1.6553,0.6278,0 
0.7256,-0.3543,2.56,1.7233,2.3313,1.4488,2.621,1.3697,1.7713,1.7018,-0.0406,0.0258,0.6419,0 
0.2942,-0.3966,1.1308,2.8062,3.0459,1.613,0.5906,1.5878,3.0528,1.5605,2.8321,2.1859,1.4389,0 
0.3555,2.7714,2.5948,2.5453,2.012,1.8983,1.231,1.01,3.0636,1.5518,1.3492,1.9125,2.5208,0 
0.4686,0.2296,1.4411,-0.1803,3.3812,1.9513,4.2562,0.6499,2.4121,3.0631,2.3154,2.5828,1.7425,0 
1.4457,-1.3374,1.4475,1.9313,2.0224,0.2774,1.163,0.8197,2.4026,2.7312,3.1335,2.1789,2.0913,0 
-0.3289,0.842,2.2319,0.8291,1.4895,1.3052,0.7835,0.7902,3.6639,0.6857,0.5783,2.2272,4.9725,0 
-0.6627,-0.0327,1.0491,-0.224,1.4729,1.2046,0.2855,1.8878,3.0904,1.0623,1.4588,2.4339,2.81,0 
-0.5477,-0.9693,1.3235,0.8928,1.5783,2.1019,1.4378,3.5333,2.5936,1.2547,3.5139,2.0123,2.2402,0 
0.1398,-0.4552,0.5429,2.3671,1.6953,3.4538,1.5738,1.3404,2.0146,3.207,3.1559,1.5361,1.6986,0 
1.1021,0.3131,2.2026,1.6881,1.221,1.3137,1.9132,1.8776,3.1072,2.1022,2.4265,3.1556,0.6204,0 
0.0177,0.7027,2.3526,2.1288,2.8333,0.5648,2.9276,2.5256,2.5551,2.0049,3.4294,2.9728,2.1924,0 
-0.7367,0.3587,1.2522,1.4983,0.5543,1.7092,2.2622,2.1828,2.0695,2.2286,1.1607,2.0296,1.8471,0 
-1.5248,0.3301,2.4402,2.102,2.1799,2.5472,1.1871,2.1098,2.3604,2.6481,2.4749,1.5675,2.429,0 
0.1514,-1.7501,2.3911,1.0886,1.5855,4.8049,2.7105,1.5727,1.0403,0.3326,2.084,2.5685,2.0594,0 
-0.0892,-1.4046,1.2529,1.6295,1.6607,1.1459,1.6206,0.3801,3.1612,4.326,1.021,3.4337,4.2749,0 
-0.8708,1.1299,3.172,1.0166,1.7095,2.9354,0.7337,2.1171,2.4298,0.9482,0.0919,1.9558,2.0721,0 
-1.2611,0.3027,1.6817,3.6765,1.2687,3.1215,2.4156,1.689,1.6542,1.7706,2.6645,0.615,1.7911,0 
2.1251,-1.2744,4.1524,0.9429,1.4024,2.8709,3.1558,1.5228,2.9958,1.3495,3.8866,1.7149,2.3086,0 
-0.1169,0.9206,2.2343,1.8115,2.9895,1.6906,1.6883,3.5633,2.0842,2.3869,2.0424,2.1331,1.7788,0 
1.4436,-0.1532,3.6304,2.2721,3.0198,2.4145,1.8732,2.4368,3.0891,2.6611,1.9875,1.6637,2.5705,0 
0.7769,0.6466,0.831,0.9924,-0.7918,1.7103,2.3631,3.4577,2.05,1.5086,1.7199,1.5498,1.3023,0 
0.1649,0.8346,1.4563,1.2298,2.6041,2.5083,2.2867,2.4243,2.9575,2.2283,2.658,1.8546,1.6684,0 
0.0986,-0.1155,1.2925,2.5754,0.8063,3.8086,2.0227,2.3937,1.5465,1.2103,2.2767,2.373,2.5327,0 
-1.4265,1.464,1.5682,1.1405,0.8731,0.0453,1.4079,2.7784,1.3419,1.6473,2.6594,3.7469,1.3089,0 
-0.9787,0.6063,2.0105,3.6062,0.9504,2.0324,1.2813,1.2304,1.4393,2.2526,2.7659,0.9535,1.7194,0 
-0.8507,-0.1939,1.6963,0.7052,0.9778,1.2691,1.6074,1.8237,3.5544,2.6412,3.1714,0.7338,1.2855,0 
-0.385,0.4567,2.472,0.6041,3.202,2.0892,-0.0155,1.7888,3.3852,2.0478,0.0998,1.81,2.9864,0 
-1.7867,-1.055,3.5166,2.0664,3.0162,0.1947,2.1774,0.9018,1.1814,2.8854,1.608,2.4118,1.1716,0 
-0.6375,-0.0351,3.2228,3.8999,0.61,2.0266,3.0678,2.8295,3.1254,2.7133,3.156,1.5501,2.9338,0 
-0.0504,0.0797,1.4192,1.7147,2.7817,1.3857,3.0631,2.0527,2.1989,2.0008,1.939,1.6539,1.8732,0 
-0.4304,-0.9799,3.4079,2.9693,1.6922,2.0129,0.254,3.6276,2.3242,1.7284,2.9233,0.4545,3.9765,0 
-0.701,1.1512,2.8268,1.4554,1.3072,2.2737,1.4863,3.377,1.0772,1.2323,3.9564,1.5374,1.5111,0 
-0.4292,0.6723,0.8753,2.0337,3.4158,1.3256,4.2012,2.1159,2.9212,1.3628,2.9003,1.9769,2.442,0 
-0.4063,-0.1355,2.5799,4.7047,1.82,1.1559,2.7912,3.313,2.6547,2.6983,2.3267,0.8378,1.9941,0 
-0.2177,-0.0917,2.2178,2.3888,2.7496,2.1551,0.3246,3.5778,3.6913,2.4293,0.5248,3.6551,-0.4836,0 
1.6387,-0.7755,1.1423,1.4398,0.6794,1.9547,0.8824,1.8492,3.4592,3.4152,2.807,3.2085,2.763,0 
0.9886,-1.1865,3.7,2.8931,2.8589,3.2322,0.7436,2.3121,2.6084,2.9937,1.1907,1.5555,0.3678,0 
1.4824,-0.2531,2.9463,1.2437,2.0906,1.6505,0.3281,2.049,2.4941,0.4408,0.8201,1.4014,1.1878,0 
-0.4907,-0.101,2.8207,1.4328,2.7554,1.2168,1.9042,1.9816,1.9386,0.5688,2.316,-0.2876,2.5669,0 
-0.6858,0.2338,1.3429,2.5195,1.5054,3.0122,1.8833,0.7679,4.2553,3.004,2.5043,2.3298,2.1876,0 
1.1834,1.7594,1.0115,3.8949,1.3183,0.7332,4.1294,2.6926,2.9633,2.2437,2.3347,2.1232,1.3103,0 
-1.1015,0.5982,1.8038,2.3524,-1.7806,1.8622,3.6478,2.6467,2.4755,0.8773,1.2728,3.5748,0.1973,0 
0.2271,0.0802,1.8684,2.5733,0.8603,3.0699,3.0851,1.7078,2.0749,3.0988,1.5783,0.8313,1.8838,0 
1.176,0.6565,1.2303,3.804,3.0521,2.1907,1.54,0.2458,3.2518,2.3786,2.2287,0.9853,2.8006,0 
0.4367,2.8712,1.7531,2.8272,1.5536,4.3697,0.5666,4.1385,2.577,1.1818,1.1101,0.8124,3.3173,0 
-0.4859,-0.7412,2.7861,0.1228,1.4791,2.3176,2.7763,2.3522,2.9217,0.2754,1.7068,0.6778,3.1806,0 
0.2213,0.2562,1.9131,0.7101,1.9307,-0.079,3.5925,1.8937,3.2811,2.7817,2.8328,1.8901,2.1887,0 
0.4626,-0.0879,2.963,3.73,0.8462,4.4676,2.5644,3.1361,0.9082,2.5831,2.9742,0.8841,2.0391,0 
1.6025,0.0658,1.2565,2.353,1.5791,1.7096,4.3308,3.0272,2.7627,2.1679,2.987,0.2046,1.2368,0 
0.7684,-0.0288,0.6605,0.0101,2.9113,2.1332,0.4586,2.3245,1.827,2.6148,3.0476,2.5371,2.3272,0 
-0.2867,-1.3192,0.0208,1.3766,0.225,1.8976,2.7329,1.1964,1.7101,1.8599,2.6508,2.7185,2.4346,0 
-1.5383,0.4716,2.5362,1.502,2.2295,2.032,1.9937,1.9044,2.923,2.0702,1.7272,3.1408,1.2447,0 
0.0687,-2.2055,1.4509,3.1344,2.4279,2.1265,1.3899,2.0398,2.0185,2.3209,3.3816,1.3435,2.1912,0 
0.0421,0.1522,1.6777,1.7688,2.3692,1.7821,3.4547,1.7457,1.8385,4.4989,2.1773,1.0056,2.4825,0 
0.0169,-1.717,2.758,2.7488,2.3116,2.2385,0.6656,3.0302,2.5676,1.7669,2.5679,3.5761,2.7154,0 
0.5558,1.6796,1.8858,3.168,2.7466,1.7169,2.8267,2.4847,-0.359,2.5769,2.9171,-0.2377,1.8461,0 
0.3289,-0.8234,1.9405,2.9069,1.9767,3.4497,3.16,2.9113,2.7544,1.3899,1.7381,0.8438,0.0435,0 
0.1779,0.7874,1.6184,0.6761,2.2439,1.397,2.2194,1.7625,3.1457,2.8366,2.2541,2.5758,2.513,0 
1.093,-0.2937,1.728,1.6814,1.2154,3.595,2.04,3.1306,0.4947,3.8471,2.4686,2.2168,1.9863,0 
0.0711,1.4919,1.071,3.8131,0.7072,4.0587,1.6123,2.5392,1.5312,2.1438,0.684,2.1724,1.6267,0 
0.2234,0.6767,2.4713,2.0469,2.1491,3.7837,2.8036,3.3581,0.4957,1.594,3.3888,2.2456,1.8131,0 
-0.4323,0.3437,1.8169,1.4395,3.933,2.8079,1.9631,1.4829,1.6462,1.7185,1.4888,2.4737,2.1221,0 
-2.1917,-0.7153,3.1083,2.2176,2.7003,2.6588,2.0165,0.7534,1.2259,3.0943,1.7109,2.4762,1.5394,0 
0.4164,0.8035,2.7926,2.5646,0.2597,0.7446,2.1437,3.2746,2.2912,2.9456,3.3331,2.51,1.4853,0 
-0.9614,0.1494,2.6737,1.2094,2.0023,2.9941,3.2012,1.436,-0.7774,0.819,2.2936,1.0725,1.4624,0 
-0.046,-0.8171,1.8197,2.3888,3.0626,1.5779,1.0008,-1.138,1.9288,2.7879,3.4707,1.7475,0.7055,0 
0.5016,0.3396,1.0341,1.8757,1.9257,1.0542,-0.7812,-0.1012,0.8811,1.8419,0.4855,2.5837,1.3622,0 
-0.278,1.5301,2.3894,1.9405,2.0519,3.0071,2.3501,3.5123,2.3474,2.4283,2.0245,1.8262,0.2806,0 
0.7537,0.3275,1.6097,1.9228,1.5359,1.9967,1.7738,2.6328,2.6998,1.6478,2.0763,2.5448,2.6555,0 
-0.5317,0.9259,2.3287,1.6302,4.7994,2.8168,2.5113,3.056,1.8305,2.474,1.8807,-0.0361,1.2995,0 
1.3681,-1.2779,1.8822,1.3368,1.2188,1.7013,2.1212,2.4063,0.2351,1.3217,1.636,1.2202,4.199,0 
1.9918,0.0925,3.486,1.8314,0.8544,2.8521,0.9956,0.9873,3.7719,0.8462,2.5862,1.2981,1.5007,0 
-0.3331,-0.18,3.0624,2.0937,0.1442,1.7522,1.2957,2.1657,1.8894,0.5941,4.1948,1.0274,2.4122,0 
2.3673,-0.3008,4.1725,1.6128,1.6216,3.149,2.7805,0.8168,3.0213,0.6053,2.6847,0.4967,3.0094,0 
-0.5806,-0.362,1.541,1.4574,2.2346,0.9123,1.3052,1.9114,1.4435,-0.3642,2.1067,2.4043,1.7184,0 
0.4109,0.4195,1.6172,1.3938,0.5533,2.2168,2.0413,-0.0541,2.857,3.3586,1.0252,0.1327,-0.5566,0 
0.9835,1.9831,0.8534,3.4419,1.8056,2.4071,1.8625,1.2156,2.4638,0.859,2.7717,1.6434,2.3719,0 
1.2593,0.8661,3.1308,1.3659,2.2905,1.2008,1.926,1.8686,2.3853,1.0573,3.4273,1.2636,1.7417,0 
-1.0261,-1.3669,0.3392,3.7808,1.9618,2.1056,4.2648,2.2197,1.6563,2.3142,1.0255,0.6993,3.6236,0 
0.2607,0.263,2.7964,2.8355,2.3338,0.5892,0.0033,1.2159,0.8775,0.8391,1.6233,3.6714,1.7377,0 
0.843,0.3156,2.0761,2.516,1.6799,2.0915,1.4425,2.3137,0.7163,3.8969,3.6209,2.5344,1.2262,0 
1.7721,-1.8499,1.5194,2.7898,1.6933,1.9865,-0.2644,3.4988,1.8738,2.7683,0.9098,2.6188,2.812,0 
-0.2766,0.8104,-0.1621,1.6079,1.4409,2.4232,0.8821,0.5268,3.3136,2.6159,2.9392,1.3447,1.9301,0 
-0.1062,0.1147,0.5067,1.4467,1.7677,1.9804,1.2972,1.4883,1.4671,3.0717,2.1913,2.6296,1.4315,0 
-2.1101,-0.4371,3.6482,1.7495,2.2613,2.7732,1.3406,2.9319,2.1204,3.6879,1.6342,2.4434,3.355,0 
1.3788,1.2625,2.3269,1.2643,2.0547,1.2711,1.6115,0.5284,-0.1394,2.2382,-0.0711,2.3541,1.3833,0 
0.7003,-0.7029,3.4777,1.7228,2.5129,3.7621,2.4098,2.94,2.754,1.8894,3.1621,1.6104,3.5045,0 
-2.5253,1.0021,2.7343,3.6853,2.5142,3.1398,2.6692,1.0547,0.957,1.4381,1.5268,2.4325,2.2742,0 
-0.3552,2.3143,1.2146,1.9181,2.7055,1.7475,1.2182,1.6985,2.5625,2.8683,2.6355,0.8339,2.9266,0 
-0.0151,1.5614,0.9631,2.5916,1.6687,2.1865,1.5923,2.0412,2.1748,1.3919,1.3316,2.1746,2.7494,0 
0.1394,0.1958,2.18,1.808,1.3813,1.5364,1.1462,1.8216,2.0421,2.4021,2.2091,1.3534,3.2707,0 
0.6246,-0.3593,1.6604,3.1889,0.7538,1.6432,0.3783,1.242,-0.1588,1.6275,1.186,2.1558,1.4706,0 
0.1979,0.9342,3.114,0.9331,1.7465,0.32,1.4501,1.8954,1.8905,1.8549,0.583,3.6554,1.4211,0 
-1.9288,-0.7378,2.6715,0.5306,1.0288,2.6766,0.4203,1.9615,3.3428,0.6355,1.8952,3.0798,3.1027,0 
-0.6455,1.7004,2.2589,2.0959,2.0521,2.429,2.1099,0.5284,-0.9328,2.5172,4.4463,1.4474,1.6016,0 
0.3272,-0.2153,1.9456,2.4335,2.2003,3.0245,3.7461,2.1906,0.2888,1.0748,0.8087,2.1317,2.5919,0 
0.6149,0.2173,0.6403,1.4236,3.0646,2.3704,1.2441,1.2842,3.3058,2.8678,2.1009,1.2674,3.0626,0 
0.414,-0.3895,3.696,2.5438,1.1529,2.0995,1.0256,0.5095,1.5384,3.0441,1.8941,0.8491,3.2616,0 
0.6432,0.3432,2.0094,3.301,2.1956,1.2758,0.6274,1.5157,3.7515,0.196,2.287,0.8528,1.9231,0 
0.1984,-0.1196,3.4585,2.3898,1.4988,0.6406,0.2619,0.979,3.5638,1.1431,1.6858,2.0109,3.8933,0 
-0.1646,-0.0315,2.5203,2.948,2.023,2.2329,0.7651,1.3503,2.2917,2.4479,3.5293,2.7795,1.2977,0 
0.8152,0.1768,2.6603,1.5169,2.8979,0.5607,0.9667,2.4689,1.084,2.313,2.953,2.1102,3.6994,0 
0.3094,0.5851,1.472,2.3145,1.5484,1.4194,0.3165,2.2585,1.4029,2.8265,2.5415,2.5291,3.2092,0 
0.587,-0.6633,2.9156,2.7403,1.0788,3.7552,1.0982,0.9843,1.206,2.7111,0.8408,2.3265,1.4543,0 
0.2195,0.7719,1.9873,1.0429,1.2851,1.74,3.4084,2.3305,0.2532,2.1024,1.3251,2.8921,1.5082,0 
0.1496,0.2479,2.4354,2.2456,1.3687,1.7391,0.4416,1.7063,4.0093,3.3351,2.6564,2.0279,1.9179,0 
-0.0942,1.0625,3.181,2.6765,2.2972,2.7971,3.7755,2.7783,0.0884,2.2108,1.6147,1.671,3.1101,0 
0.4612,-1.8837,2.049,2.0212,2.672,1.5094,2.8926,4.7524,1.7348,0.6696,2.4143,0.6278,3.2755,0 
0.8308,0.2582,3.2241,3.6989,1.3475,2.7038,1.174,3.0256,0.8546,2.4097,0.4035,1.7384,3.775,0 
0.2349,0.3624,3.1643,1.8474,1.209,2.1488,1.87,2.4019,2.696,1.5611,1.1911,1.964,2.5344,0 
0.5801,0.6971,1.3087,1.946,2.5785,2.1383,2.7769,0.916,-0.3468,4.1834,2.2715,2.65,1.9861,0 
0.2584,0.5658,1.6568,3.0384,2.0912,0.8538,1.2206,0.9043,3.1193,2.7256,0.8914,4.3934,1.4042,0 
-0.4738,1.6089,2.2657,1.6903,2.4028,1.4275,0.6573,2.001,0.5688,1.8373,2.5394,2.9078,3.2958,0 
0.5718,-0.1371,3.0112,0.9034,1.9184,1.1505,2.7329,3.0508,3.0588,1.6808,3.1066,1.4087,0.8916,0 
-0.3906,-0.6358,1.8542,1.5718,3.0043,2.92,2.5633,2.9119,1.5932,2.6795,2.8878,0.9737,1.6865,0 
-0.0331,0.6289,0.9656,2.7214,2.8155,2.5856,2.4234,1.912,1.518,2.3378,0.8912,2.2938,3.0938,0 
0.5501,-2.1078,2.6945,2.2045,1.7944,0.1283,1.9227,2.3454,1.9354,3.2812,2.9688,1.2187,2.5881,0 
0.5673,0.7449,2.6473,1.3323,1.7912,0.2122,1.9753,1.2903,2.0729,2.2703,3.1383,1.3752,3.6368,0 
0.9155,-0.1165,0.5807,2.3752,1.9091,2.1063,1.7285,2.8159,-0.3898,0.287,4.3023,1.9419,0.9192,0 
-0.4781,-0.2394,1.6256,2.1329,2.7234,2.4869,3.3638,1.9149,1.615,4.2459,-0.264,2.861,1.1046,0 
1.4891,0.3624,1.7564,3.0417,1.2391,2.0987,2.346,1.6461,1.6645,3.2764,1.2758,1.0725,2.8469,0 
-0.3028,-0.2759,3.9992,1.6672,0.4373,1.3723,1.8242,1.6022,-0.3485,1.0282,1.7374,3.1363,2.0341,0 
-1.463,-1.1458,2.2004,1.9182,2.0334,4.3247,1.5997,3.0665,1.4922,0.6459,1.3926,1.1839,3.0764,0 
1.8679,0.006,0.8014,1.5853,2.7092,1.1174,1.9419,2.7117,2.0372,2.1971,0.3374,2.5567,2.1051,0 
0.6196,-0.4792,1.3053,2.1724,1.1327,2.4897,5.0181,3.8432,1.5126,2.7875,0.7011,1.8853,1.5375,0 
