Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Class
1.3547,1.4155,0.9739,0.4123,2.4911,1.6948,0.7432,2.9178,0.8177,2.6215,3.4867,1.4932,3.8226,1 
-0.7578,1.2092,1.2139,0.9219,2.2689,2.6093,0.8684,1.426,1.2667,1.4001,2.141,2.148,2.5797,1 
1.2133,-1.4971,2.4913,2.8645,0.8343,2.6425,0.2407,0.1031,-0.565,2.4064,2.8942,1.8114,1.8398,1 
1.3437,-2.1683,2.9222,1.58,2.4295,2.6099,2.4703,0.711,2.1836,3.7235,2.4599,3.2941,2.7535,1 
1.3257,-0.2407,0.7172,0.6451,1.2785,3.3448,1.3073,1.1414,1.2655,4.6774,3.0709,2.5046,1.522,1 
0.4444,-0.6694,3.3645,2.4683,2.9754,2.8009,3.3796,3.1221,3.2026,0.2177,0.9624,1.288,1.9181,1 
0.5883,1.4438,2.5823,2.9541,2.0109,4.1225,4.1015,1.4613,3.5107,0.4952,4.8743,0.2254,1.8119,1 
1.0638,-0.065,1.601,1.3887,2.3646,1.6805,1.6429,3.5083,1.43,1.8172,1.5185,1.3465,1.6256,1 
0.3858,0.177,1.5899,2.9355,1.9113,0.2023,1.8654,1.4425,1.3853,1.2858,2.7279,2.4028,0.8525,1 
0.0629,0.3092,1.6279,2.647,1.8873,2.1834,2.4731,1.8555,2.5776,2.4681,2.6736,4.1591,2.6108,1 
-0.7756,-1.1322,3.8315,2.7431,2.8798,3.5902,2.4805,1.2786,3.296,2.8168,1.2242,3.1316,-0.5153,1 
-0.4897,0.1699,2.0723,0.9876,2.8342,2.5813,2.451,2.0152,4.4049,3.1326,2.3214,2.3898,0.4276,1 
-2.0692,-1.8698,1.707,1.7199,2.5876,2.8183,2.3287,2.2816,2.4805,2.4852,2.1633,3.6177,1.5873,1 
-2.0865,1.3648,2.3163,4.0957,0.7353,2.7175,1.5043,3.1663,1.0897,3.0201,1.8214,2.7447,0.9985,1 
-0.8873,-1.7807,3.1466,2.2753,1.3211,1.7638,0.4704,2.0631,2.8704,1.8154,1.4722,2.7701,1.8798,1 
-2.6609,-0.4276,2.6645,2.5387,1.2656,1.1853,2.2513,3.4491,3.8896,1.9876,-1.7165,0.195,3.2332,1 
1.8076,-0.0874,1.7886,2.8313,2.5256,2.6754,2.5243,0.4977,0.3628,1.2036,0.6933,1.1606,2.183,1 
0.8738,-0.1915,2.0587,1.873,2.525,1.3692,1.1375,1.7364,2.1054,3.1837,3.3327,1.1432,1.2881,1 
0.2743,-0.1851,0.9259,1.9247,3.5409,3.2506,2.6743,2.1746,1.4059,2.5673,1.2023,1.3443,1.1623,1 
1.7202,0.5584,2.4612,1.7154,1.1705,1.7331,2.986,2.1385,2.2274,1.2771,2.913,3.4051,2.7355,1 
-0.8645,-0.4771,0.8201,2.5619,3.7454,1.3309,1.1237,2.3285,0.5621,4.1341,1.8738,2.8385,3.0003,1 
-2.5406,-0.1878,2.0838,3.1043,1.5257,2.9954,1.5296,4.0563,2.4017,1.3866,1.1765,0.1982,2.2941,1 
1.6319,0.3166,2.4374,1.6535,2.5827,1.817,3.1904,0.0434,3.1348,3.1157,2.3219,1.5361,1.3601,1 
-1.2186,-0.4078,1.1906,1.5003,1.2348,0.0306,3.9843,2.7938,1.8483,2.1639,1.9958,1.2779,2.1774,1 
0.9565,-0.5825,0.7986,1.5,3.134,0.8127,2.2606,1.0484,3.1123,4.3066,1.5559,1.4982,2.7729,1 
0.9675,-1.0052,3.5773,0.8154,2.8763,2.0747,2.9578,2.5965,2.2001,1.6432,1.2343,2.8448,2.4814,1 
-0.6051,0.9049,0.4272,-0.5247,0.1327,3.1269,2.022,1.8406,0.7952,1.3367,3.3545,0.9248,1.5647,1 
0.6779,1.0865,2.361,2.346,2.9484,0.4661,1.0311,0.7605,2.2825,3.7538,1.5994,3.2594,4.419,1 
-0.3364,1.9037,1.4877,2.6138,1.5095,1.877,1.4506,1.8321,1.7599,2.9822,2.8889,3.6519,1.3926,1 
1.1024,0.3729,3.2582,2.5071,2.1092,1.9493,1.5901,2.5912,2.7999,3.0059,0.0122,0.5369,3.2301,1 
1.0063,-0.1288,2.0125,0.7015,3.5017,2.6625,1.4206,2.6469,1.25,1.6932,0.6239,1.8629,3.8007,1 
-0.2236,0.4939,2.7203,2.3322,2.6533,3.1618,2.1776,1.9994,0.7303,0.6585,2.8983,3.5701,1.283,1 
0.1514,-0.3844,2.2424,1.6668,2.6571,1.9774,0.5859,1.044,3.309,2.6951,1.6457,2.8263,2.7987,1 
0.3298,-1.1628,3.1313,1.4545,1.533,1.6437,1.5528,2.372,1.4691,2.6005,1.2176,3.4075,1.1052,1 
0.7216,-1.6224,2.3379,3.2355,2.8118,0.838,2.9675,1.6865,2.6366,0.6693,1.4107,1.9297,0.9587,1 
-1.1787,-1.3,1.3159,0.9886,4.0507,2.2853,1.2458,1.1676,1.4773,3.2331,2.4054,-0.2567,1.2934,1 
1.0399,-0.0331,1.1666,2.6397,2.1367,1.5994,0.715,0.5903,1.5866,3.2729,2.7422,1.9409,1.3802,1 
1.0479,0.4337,1.0994,2.4088,0.9245,2.0218,0.2851,3.3488,2.3645,0.7339,0.8823,2.9532,1.9679,1 
0.1832,1.8529,1.4483,0.5363,2.2368,1.9792,2.8769,0.8078,0.6917,0.6839,1.2855,3.6144,3.6697,1 
1.8648,-1.2615,2.7226,0.3839,2.9943,0.7653,1.9465,0.7219,-0.2157,1.1883,1.5348,2.0042,0.1938,1 
-0.7681,-1.114,0.7886,2.4159,2.671,2.6562,1.7596,2.0202,2.4355,2.4169,2.555,1.0545,1.8145,1 
0.8855,-0.8577,1.9441,1.0618,2.2634,-0.0057,1.9708,3.3237,1.6039,0.9912,3.6877,3.3743,2.3382,1 
0.2106,0.2339,3.365,2.6202,4.0395,1.3674,1.1453,1.5575,2.7261,0.9076,2.1544,0.9164,1.003,1 
0.8849,1.5413,1.9087,4.5759,2.8616,2.8592,2.5635,-0.3411,2.5238,1.6928,2.3039,1.2217,1.803,1 
-0.2336,0.9202,0.9879,1.3723,1.3342,1.8679,0.8592,1.6318,3.171,2.8234,1.5284,2.5446,2.8543,1 
-1.2918,-0.0467,1.334,2.2406,3.5675,1.9308,0.3397,2.3233,3.776,1.6086,0.9722,1.1658,1.212,1 
-0.0613,-1.4744,2.7671,1.2328,3.2125,-0.3281,1.1529,3.3041,3.3134,3.1029,3.3572,1.639,2.0899,1 
0.2464,-0.2867,2.9755,3.3273,2.6746,1.9303,2.9976,0.7851,3.6967,2.5516,1.6859,2.7133,1.484,1 
1.2858,-0.2288,1.6868,1.8748,1.6434,3.12,1.2871,0.631,2.4317,2.4238,2.3683,1.0669,3.1985,1 
2.0586,0.3704,1.8756,0.9129,2.1772,0.7789,2.0902,1.8467,1.9006,-0.1896,2.537,3.8789,1.8461,1 
0.2091,2.01,2.1568,2.2142,1.4348,2.2406,1.694,2.8946,1.3086,1.7195,1.8611,0.2305,3.2844,1 
-0.6351,1.1854,1.4037,3.3741,2.8405,1.8488,1.5958,1.7249,2.5471,0.7373,1.4863,3.2182,4.4287,1 
-1.2317,-0.159,1.1416,2.6326,0.696,2.2755,1.5769,2.1181,0.9191,1.7045,2.2803,1.7725,2.5034,1 
0.9121,0.733,2.7795,2.0854,0.8231,-0.5536,1.8753,0.5882,3.4531,1.2515,1.0582,0.7605,1.3644,1 
-2.318,-1.4332,2.0017,1.9005,2.4515,1.6566,1.919,1.5121,0.1179,0.8087,0.408,1.2072,3.8975,1 
-0.9026,-0.1811,0.2882,0.37,2.1094,1.8812,2.5501,3.4236,3.61,1.2732,2.2439,0.6959,3.9327,1 
1.8685,1.7536,0.9939,1.954,1.8896,1.648,1.2151,2.8814,2.3478,1.5803,0.648,2.6776,2.1448,1 
-0.0523,0.9733,2.0125,1.8914,1.5221,3.142,0.379,0.3881,2.9911,3.0856,2.6854,1.9901,0.9368,1 
0.9827,1.0951,0.9765,2.1288,0.8977,2.0009,1.3343,2.9557,1.3789,0.2919,1.333,3.4633,0.1522,1 
2.0883,0.2686,3.2514,2.0026,1.8775,2.0403,2.9721,1.2201,3.7729,1.2019,1.7452,1.3188,2.1591,1 
-0.5479,-1.4851,1.4959,0.4315,2.6625,4.0771,3.6427,1.0111,2.3293,1.2867,0.4416,2.952,2.2956,1 
1.2433,0.2948,2.712,2.2654,2.4649,2.1458,1.7568,3.0195,0.2234,2.1488,3.2031,1.0903,1.6603,1 
-0.6417,0.9164,2.3313,0.9721,3.516,2.3671,1.847,1.2516,3.0713,2.6205,3.5195,2.4143,2.9861,1 
-0.9375,-0.4961,3.4079,0.7363,-0.0624,2.1176,1.5416,1.3779,1.4922,0.971,0.6202,1.08,0.667,1 
0.0889,1.4433,2.2545,3.4709,2.2312,1.4782,1.5778,2.1691,2.9211,0.2051,1.9502,2.0862,1.0881,1 
1.0768,-0.1434,3.7805,0.5474,2.2165,2.9845,2.2575,2.2865,2.9593,2.4594,2.1348,-0.053,3.0274,1 
0.3252,-0.6184,2.3255,3.9335,2.66,1.6163,1.8614,1.194,2.8047,1.4979,2.5369,3.2621,1.2839,1 
0.027,-0.078,1.3002,3.7731,3.0862,0.436,2.8489,0.9095,-0.1716,2.0675,4.3661,2.3307,2.0394,1 
0.7114,0.6743,1.9338,0.6392,4.0641,1.0666,2.5998,2.2141,1.389,-0.3011,-0.0693,2.8992,3.1988,1 
-1.2679,0.1709,1.4062,1.1112,1.6824,2.0847,0.4571,2.1647,1.6814,0.499,3.0494,2.292,0.0019,1 
-1.8329,0.2093,1.3671,1.1234,1.4645,2.7099,1.4587,1.5795,1.9528,3.5633,0.3644,3.2783,1.2438,1 
-0.9127,-2.0312,2.2395,1.1388,1.4578,2.3856,2.0937,2.695,2.7232,1.5724,2.7949,1.8163,1.8365,1 
-0.6316,-1.796,2.8514,1.7677,2.9746,1.2883,1.6081,1.0734,0.7512,2.0685,3.3851,2.5054,2.665,1 
-0.1405,0.1541,3.4703,1.0748,1.1791,2.8416,1.8472,2.9033,2.3152,2.0921,3.914,1.8379,0.1233,1 
-1.7249,-1.0865,3.3405,2.6239,1.5135,3.2824,1.6936,0.0635,3.1496,1.737,1.401,2.9824,2.74,1 
1.0772,0.7385,1.6973,4.0176,0.3372,1.5558,0.0139,2.3276,4.1663,2.9792,3.7556,2.2816,2.4142,1 
0.0771,1.8581,1.3318,1.7424,1.6277,1.3192,2.02,1.6539,0.7027,0.9308,3.2789,0.9014,2.9196,1 
-0.1715,-0.6425,3.166,2.7026,0.3711,1.7656,4.1258,1.4473,0.7466,1.7254,3.1613,2.0773,0.9145,1 
-0.3549,-0.0539,4.254,2.9577,2.594,1.8671,-0.2411,2.0661,3.0203,-0.4832,3.0113,3.6263,1.5384,1 
1.1269,0.9589,3.1009,2.8459,3.0662,2.8732,1.8605,4.3169,2.1301,3.8072,1.4558,3.2616,1.5267,1 
* 
-2.1514,10.0278,2.3824,1.9388,2.6747,1.071,0.9477,1.383,2.2533,1.2587,3.126,1.8964,0.3685,1 
-2.1171,10.7983,1.1946,2.5171,0.6019,2.9239,2.1452,1.2214,1.0558,2.9004,0.3938,1.4772,2.4027,1 
-0.5956,9.9865,3.5041,1.32,3.4067,2.0768,2.9859,1.8545,1.7325,2.4936,2.6834,2.6274,1.9963,1 
-0.0964,11.1462,1.0727,3.8979,1.8953,4.0642,1.313,3.0884,1.9221,1.8459,2.1919,-0.2639,2.2847,1 
0.6088,8.8917,2.5249,2.5817,3.1827,1.0509,1.8019,2.6122,2.1911,2.2009,2.0026,1.5189,2.5469,1 
0.5747,10.0822,0.692,1.8125,1.9634,1.6994,3.4009,2.7289,-0.0217,2.2344,2.9486,1.5388,2.9668,1 
0.7928,10.6756,1.2369,0.8453,1.6835,3.1371,1.3014,1.2774,2.4726,2.4647,1.0484,2.5176,0.553,1 
-0.5139,9.2244,1.9354,1.1759,2.0402,1.3578,2.5103,1.5027,2.175,1.4322,0.8902,2.5178,-0.1951,1 
-0.6125,10.7297,2.4379,1.8308,2.1246,3.4613,2.0004,2.9361,1.997,1.783,2.0375,-0.5777,3.2827,1 
0.5677,11.4444,0.6163,0.7543,1.9416,2.2589,1.3908,0.0775,1.9117,0.7458,1.9097,3.6612,2.6179,1 
-0.2252,10.8231,2.0452,2.7002,1.2347,1.9218,2.6492,4.0012,1.7338,2.2685,2.9291,1.5239,1.5229,1 
0.1465,8.8659,-0.5742,1.9174,3.1489,1.856,3.6897,3.0584,2.0891,2.8064,2.3193,0.5744,1.7966,1 
0.6671,9.0615,0.0873,1.7703,0.4475,0.5866,2.0185,1.0877,1.9132,0.0965,2.6406,1.2214,2.7944,1 
0.0499,11.4141,2.1489,2.6296,2.9695,2.5029,4.6494,3.0876,2.9452,2.0548,4.7191,2.1388,4.2519,1 
-0.8462,11.4206,2.0668,2.8626,3.2988,1.9463,1.1499,0.4831,2.0665,3.423,1.5186,2.8584,0.5225,1 
-0.0244,9.1053,2.2292,1.1269,2.4516,1.027,2.3194,3.4096,1.7736,2.309,1.7127,2.1848,1.7087,1 
0.7563,11.8886,3.077,2.3391,2.4585,3.2512,1.418,2.962,2.3027,1.4907,3.1003,1.5232,2.2976,1 
0.1136,9.9895,2.4369,1.2651,3.0224,0.595,1.4114,-0.8734,0.9815,1.1896,1.335,3.0029,1.0519,1 
-0.0591,11.0902,1.0619,0.8939,2.5176,1.1026,2.2301,0.8637,1.5236,5.1867,1.2077,0.5773,2.4069,1 
1.3203,10.6054,0.8685,4.5413,1.9793,2.2639,1.4914,0.1142,1.7406,0.2478,3.2325,1.944,1.4508,1 
-2.4859,11.2963,0.4155,2.7094,1.6209,1.8708,2.6089,3.6907,0.9913,0.8248,2.8325,1.4385,1.6612,1 
-1.4328,11.4229,3.207,3.1664,2.5592,3.3425,3.2907,-0.0648,3.4305,2.7544,1.8489,1.9628,0.5094,1 
-0.2831,9.0711,0.9159,1.2457,1.6725,5.248,1.1314,1.9653,1.7624,0.837,3.3848,0.609,0.6024,1 
-0.5468,11.0223,3.2719,3.7587,1.8682,1.5128,-0.56,2.6446,2.1713,3.2038,2.5168,0.9339,1.4683,1 
0.8632,10.8343,2.5885,-0.0681,2.4978,2.1259,3.3793,2.3517,3.5183,3.431,2.6823,2.6527,2.7993,1 
-0.6913,11.5203,0.0191,0.866,2.3755,1.972,3.1511,1.2784,3.5656,1.8988,1.118,3.0595,2.9223,1 
2.1682,9.9344,1.1268,3.7055,2.4862,0.7206,2.2565,3.2208,0.7898,1.6805,3.1008,1.4495,1.5957,1 
-0.5976,10.3051,2.3283,1.7915,2.0154,1.028,3.5614,1.3869,2.5506,2.1404,0.9915,2.1912,2.5202,1 
-1.3903,10.0668,2.8403,1.0625,2.2333,2.4337,0.4869,1.3845,0.768,0.6068,2.4034,2.0538,0.1103,1 
-2.2445,10.1529,2.0171,2.9333,0.2504,2.0375,1.5097,0.4725,1.5997,2.0563,3.4651,3.2377,2.3017,1 
0.1694,9.4765,2.5147,2.2738,1.9042,1.9385,4.431,-2.1605,2.6922,2.0103,2.2786,1.4898,3.261,1 
-0.4079,8.3034,0.6426,3.6956,0.5439,1.3959,1.3883,2.383,2.9368,1.0353,1.8392,1.9506,1.7573,1 
-0.1557,7.8044,2.0027,2.1205,2.3578,1.0877,0.8766,1.0224,3.3488,3.1843,0.9629,2.4005,1.8573,1 
0.315,9.573,1.3713,2.3305,2.8332,1.3136,1.7339,0.9536,0.8578,1.2393,3.4718,1.7581,2.3324,1 
0.1138,11.0241,1.3105,2.4375,1.7259,1.0792,2.8427,1.5359,2.8231,3.0127,3.2332,2.6262,3.3961,1 
-0.7461,8.9251,2.4981,2.0565,1.0519,1.5826,2.6778,3.0024,1.5164,1.0881,2.1641,3.2372,3.2994,1 
2.7701,8.8791,0.7414,2.9347,3.0405,3.3223,1.278,2.6417,1.9934,1.2664,2.4165,1.3824,2.3492,1 
0.4952,7.6269,2.8381,2.3184,2.457,1.7179,2.2793,3.1418,1.5907,2.4043,0.5118,2.9383,1.9379,1 
0.6324,11.2693,2.2275,1.8525,-0.0266,2.4158,1.5689,1.9974,1.1435,2.6462,0.1497,2.2477,1.8716,1 
0.2158,10.142,2.0024,2.7301,2.7891,2.2733,1.6849,2.8595,1.7904,2.5241,2.8222,0.7521,1.7952,1 
-0.0424,9.9219,1.4599,1.735,4.3056,1.8503,0.908,1.6072,1.5359,2.6594,1.9606,2.3881,3.5544,1 
-0.126,9.3992,-0.594,3.7076,1.3003,2.2746,1.5883,2.6991,1.8534,2.4898,2.0113,2.8621,2.1961,1 
0.5562,10.9666,1.2186,1.5141,3.4302,1.4377,4.0029,1.1392,-0.471,1.3441,2.4499,3.5904,2.5798,1 
1.0214,11.7695,0.5316,1.3232,0.6028,1.844,3.5055,1.0468,3.2997,1.1506,2.4845,2.7932,0.0875,1 
-1.2713,9.639,0.8045,1.7778,0.5498,2.2247,3.3546,3.0563,1.8439,3.4534,1.0065,2.5754,1.7372,1 
-0.158,8.8891,3.6789,0.5899,1.9111,2.5854,0.9725,1.0635,1.9963,1.9495,1.7308,1.8945,2.153,1 
0.9417,10.5214,1.4948,2.851,0.9451,0.1736,1.0137,2.1017,2.4883,3.9114,1.4298,0.9161,2.9348,1 
0.9591,10.9884,1.1819,1.9882,2.5187,1.9198,2.1795,1.5908,1.6067,3.5638,1.1297,3.4369,2.154,1 
-0.474,9.0904,2.4592,1.6925,2.8383,2.123,0.7628,3.1803,1.7054,2.7621,2.1072,3.1607,1.2752,1 
1.5927,10.9304,3.629,1.0648,3.2043,2.0555,0.6011,2.8174,2.572,1.1092,2.7536,1.2823,3.4545,1 
-0.4652,10.2728,3.0436,3.2201,2.8201,1.548,1.8469,1.2371,1.8493,2.392,2.9774,1.2966,2.2805,1 
-0.1508,9.8979,2.0177,1.2546,1.8832,2.1546,-0.1409,1.5231,1.0629,1.7507,3.2367,1.449,-0.2932,1 
0.1778,9.0461,0.9262,2.9023,1.8328,2.7144,0.2007,2.6967,1.928,1.7635,1.4529,0.6716,3.935,1 
0.8674,10.3774,1.8063,1.5127,2.6028,0.9796,1.6193,2.87,2.3477,1.5377,1.9849,2.4424,1.7954,1 
0.9327,11.1452,2.2558,1.2917,1.0324,1.8912,1.3262,2.0273,2.2018,1.3484,3.5398,2.9245,2.6939,1 
-0.477,10.4078,3.1965,2.0613,1.8301,2.0743,3.1758,1.711,3.8953,2.0196,1.887,3.1723,0.8377,1 
-1.501,9.892,2.1131,2.3919,0.4984,2.3757,1.8222,2.9313,2.1955,0.76,1.4472,3.0764,1.0693,1 
-0.0423,8.2369,2.792,1.2503,3.5581,2.1177,2.477,1.7592,2.697,2.0726,0.7717,1.782,1.6353,1 
-0.5818,9.8511,3.0917,1.7409,3.58,2.9464,0.8259,2.8275,3.4291,2.5049,1.649,3.7642,2.4374,1 
-0.9652,9.3598,1.9877,1.0887,1.5908,1.8759,3.2311,2.7094,2.7301,-1.0745,0.7103,2.2682,0.0984,1 
1.2837,11.065,4.5906,1.2427,1.2238,2.6808,3.099,-0.0307,1.2812,1.87,2.0124,2.039,2.6871,1 
1.2081,9.7303,3.6996,2.1094,2.9353,3.6679,3.3081,0.7147,0.9585,0.1936,3.6134,0.6169,1.425,1 
-1.0516,8.5647,2.5744,0.6233,1.8276,2.4734,1.4721,2.8497,1.0057,3.2871,0.7428,2.1205,1.1024,1 
0.2667,11.1463,2.2954,2.2843,0.5356,2.7836,1.4688,2.66,3.8461,2.7809,0.2468,3.3294,1.969,1 
0.694,9.2797,3.1507,1.8198,2.6671,1.2786,2.5171,1.2422,1.9141,-0.085,-0.1002,2.1104,1.8461,1 
-1.529,9.3196,2.5599,2.2117,3.7782,3.2016,1.8609,2.9999,2.2812,1.723,1.4116,0.7339,3.5715,1 
0.4004,10.6884,2.7161,2.5177,1.0385,2.1283,1.8849,0.8519,1.7142,2.7477,2.9756,3.1113,1.9857,1 
0.762,9.1178,1.6438,0.6649,0.2399,2.2693,2.5477,2.7279,2.2282,2.8684,2.9713,1.7707,3.7498,1 
0.2976,10.4227,2.0617,1.3538,3.1645,0.388,2.5407,1.3573,3.1663,2.2112,2.7603,2.1103,1.2392,1 
1.4046,9.5704,2.1247,1.696,0.0918,0.8915,1.711,1.5958,1.2261,2.9473,1.1462,1.6299,2.0066,1 
-0.2796,9.7812,3.3811,1.8274,0.6862,3.0649,2.1311,0.6716,2.547,1.8583,0.9608,2.2916,0.7571,1 
-1.1037,7.6751,2.0823,1.6716,0.8716,1.3518,2.0363,1.4634,2.6701,2.1906,-0.3001,3.1488,-0.0275,1 
1.302,11.5916,1.8898,1.339,1.8571,3.5651,1.591,0.8211,2.7913,1.8188,2.6781,3.171,2.0492,1 
-0.379,10.3367,2.4707,2.0529,2.8366,1.5177,4.6754,2.2076,2.5492,3.9981,3.9994,2.5434,1.8172,1 
-0.0694,10.7375,2.4869,1.288,3.5079,2.5548,1.817,0.9745,2.6438,2.5378,2.6007,2.3202,0.7344,1 
-1.8286,10.9021,2.2962,0.0439,1.255,1.294,2.3784,2.2509,1.3545,2.6246,1.1774,2.2486,2.6127,1 
0.6711,9.8367,2.6221,2.966,0.8333,2.8647,3.4053,3.4011,2.6008,2.6007,0.464,2.543,-0.3356,1 
1.5983,9.6474,2.5151,-0.084,2.0467,1.6369,2.4022,1.3007,1.1027,2.718,1.694,3.4647,1.0562,1 
1.7404,9.5084,1.3452,1.7732,2.479,2.8462,2.6015,0.9896,0.78,3.7594,3.8645,2.1037,2.707,1 
0.3751,9.6997,3.9794,3.7754,3.2438,0.8405,1.6858,4.0664,1.2326,3.5586,2.5274,3.3714,3.8007,1 
-2.4095,9.3608,3.1296,1.9099,2.34,3.1581,1.8283,1.9574,1.592,1.887,1.4297,2.0661,2.7571,1 
-1.5056,10.667,2.2555,1.4936,2.33,2.326,2.9224,1.156,2.6494,1.5822,1.4129,2.3524,1.2002,1 
-0.6224,11.258,1.1411,2.744,0.5971,3.3547,0.9038,3.8228,2.1366,1.7392,1.9177,2.2958,1.2931,1 
0.8799,10.0771,1.6928,1.5291,1.1435,2.6144,2.3371,1.0197,2.6192,2.2628,0.0149,1.9809,0.8211,1 
1.1861,9.8291,1.0372,3.2285,3.391,3.7212,3.2736,0.6496,3.4821,4.8919,4.1545,-0.2397,3.318,1 
0.1917,10.114,2.5352,2.272,2.0279,1.2731,2.9978,3.4873,3.8223,2.55,1.7125,1.4522,2.5594,1 
0.6648,9.6476,2.0173,3.8268,1.5027,2.03,4.0253,2.7399,2.8757,1.7623,1.8281,-0.5334,4.5634,1 
1.127,11.1413,2.4069,2.0006,2.3827,1.0428,0.8602,1.3455,3.2363,3.835,3.6411,4.297,2.7465,1 
1.2753,9.2995,1.5384,1.669,1.0063,2.3105,0.3029,1.1832,0.4261,3.9265,1.2717,1.4953,3.4801,1 
-0.4417,9.7275,1.5838,1.2086,1.7133,2.8516,1.1015,1.7439,1.2087,1.4729,1.1322,1.3601,3.1472,1 
-0.1337,9.3186,3.0208,1.1182,0.3065,3.7809,2.9399,1.7606,3.655,3.1035,2.6277,2.7903,2.2167,1 
-1.2228,9.0111,2.4789,1.5144,0.8638,0.6778,0.9145,1.5792,2.1904,3.6797,0.7138,0.796,0.8841,1 
-1.9705,8.1747,2.2474,2.4341,0.918,1.2959,0.9222,1.8342,-0.25,2.049,0.885,2.2291,0.8359,1 
-0.8528,9.7271,3.0714,0.6659,2.874,3.3244,2.2934,1.4207,0.5083,1.1042,1.5468,0.4855,1.6672,1 
-1.3196,9.7327,1.8694,3.3298,0.8714,3.3045,1.9714,1.4233,2.2104,2.6234,0.2885,2.1903,3.0335,1 
-1.5654,9.3794,2.0442,1.6415,2.5548,3.9596,2.1867,2.0217,2.6506,1.1399,2.1011,3.2791,3.2035,1 
1.6504,9.7199,2.0196,0.0182,1.7579,1.5832,1.5049,1.7975,1.503,1.1027,1.7915,1.8974,-0.0849,1 
-1.1497,10.0101,1.4467,-0.0597,2.8862,1.6792,2.4895,2.2933,2.4014,2.1229,1.6015,4.1284,2.0962,1 
1.3095,9.8052,1.9785,2.9137,3.717,1.3929,1.9301,2.0986,0.0096,1.7497,1.0386,4.6206,2.6395,1 
-0.2669,8.6364,1.8542,1.0535,1.2111,1.2716,1.2116,2.7777,2.031,1.6647,1.7589,0.6124,0.5085,1 
* 
6.0469,5.1105,2.2966,2.9503,1.4848,1.306,2.1292,2.7316,3.9947,1.956,1.47,1.2719,3.1474,0 
5.8743,4.7432,2.0454,3.2642,1.5025,2.0653,0.6498,1.3967,4.1088,1.2452,3.2017,2.4493,3.0233,0 
5.0268,6.576,2.5435,1.5153,3.802,2.0121,1.5576,2.4532,1.2279,3.2872,4.8313,2.2681,2.0398,0 
4.5177,3.7749,2.2144,1.9928,1.8732,1.8577,1.664,3.3355,2.3377,4.1212,2.8545,0.1988,2.6981,0 
