Feature1,Feature2,Feature3,Class
-0.7621,0.6052,0.7615,1 
1.7773,1.3846,2.0574,1 
0.4034,2.0786,1.4339,1 
-0.3881,1.8775,1.956,1 
-0.602,-0.6684,1.2797,1 
-0.0381,-1.0946,3.8207,1 
0.1694,0.1533,3.1481,1 
0.1659,0.1945,2.927,1 
0.1827,0.5994,2.2418,1 
-0.4033,-0.0033,-0.3371,1 
0.3765,-0.5035,2.3148,1 
-1.7205,1.6197,1.9692,1 
0.6804,-0.0107,1.1922,1 
0.8873,-0.503,1.9076,1 
-0.3439,0.7641,2.2795,1 
-0.4098,0.8382,1.2298,1 
0.3876,-0.0397,2.1215,1 
0.7058,-1.1608,2.2957,1 
1.0751,0.2896,0.9794,1 
0.3493,-1.9097,2.2748,1 
0.9926,-1.4786,0.7924,1 
-1.0949,-0.2911,1.3313,1 
2.1019,-2.3223,2.6807,1 
-0.5737,-0.0788,2.5896,1 
0.4754,0.7286,1.5046,1 
-0.6367,-0.6087,0.8424,1 
-1.197,0.0226,2.1274,1 
-0.8952,-1.7913,1.8197,1 
-0.3379,-0.9685,2.0682,1 
1.1407,-0.1212,0.1201,1 
-1.869,0.6114,1.5359,1 
0.7901,-0.5029,2.9217,1 
-0.5899,0.7295,1.98,1 
0.0553,-0.8186,3.6771,1 
-0.2355,-0.8078,1.2652,1 
2.4018,0.1475,0.9838,1 
-0.4262,0.5845,3.3204,1 
-1.5088,1.1483,2.8217,1 
0.6369,1.1702,1.3898,1 
0.9229,-0.7418,1.7507,1 
-0.1119,0.9599,1.4746,1 
0.4072,1.3621,2.382,1 
-0.3905,-1.084,0.986,1 
0.2435,1.294,1.742,1 
-0.8403,-1.0899,1.8674,1 
-0.3998,-2.3123,2.4291,1 
-0.2012,-1.5447,2.2746,1 
-0.7312,-0.9027,1.7586,1 
0.2871,-0.4486,1.6505,1 
-2.0183,-0.583,3.1615,1 
0.3399,0.0745,0.9023,1 
-0.6284,-1.0872,1.5776,1 
-0.9593,-0.7694,2.4594,1 
-0.6598,-0.1448,1.5026,1 
-0.4045,0.2793,2.1602,1 
-0.1161,0.3112,2.8637,1 
-0.57,0.7481,1.3616,1 
0.8999,-0.2959,3.5644,1 
0.3403,0.1502,3.4118,1 
0.1191,-0.7506,-0.137,1 
-1.2594,-0.0436,2.7007,1 
-0.4031,-1.0817,1.6699,1 
-0.6845,-0.1893,1.9055,1 
0.3143,-0.3609,2.0815,1 
0.2663,1.2172,3.4232,1 
0.6174,0.9604,3.361,1 
-0.904,-1.9294,3.4393,1 
-0.3486,1.1392,1.6815,1 
2.151,-1.5133,2.8426,1 
-0.3098,0.2018,2.1747,1 
0.9767,0.7602,0.3837,1 
-1.5337,-0.3728,1.8554,1 
0.0048,-0.5964,2.8166,1 
-1.648,0.0706,2.1037,1 
0.2504,0.185,3.165,1 
-1.1349,-1.7886,3.1775,1 
1.1126,0.9522,1.1411,1 
0.8572,-0.1153,1.4971,1 
-0.6107,-0.3097,1.2771,1 
0.0573,0.1342,2.8283,1 
0.1118,-0.0517,3.121,1 
1.1544,-0.7584,3.2678,1 
3.2351,-0.3885,0.8675,1 
1.3674,-1.3326,1.787,1 
0.3009,1.0021,1.7619,1 
0.0456,-0.8049,1.4035,1 
0.9069,0.2894,3.3377,1 
0.2483,-0.4453,1.6854,1 
-0.5602,-0.9965,0.8314,1 
-0.9326,1.3787,1.1276,1 
0.9873,0.8689,1.8166,1 
1.4938,-0.1486,0.2566,1 
-0.6588,-2.7466,3.3963,1 
1.0933,0.6757,2.5047,1 
-1.3067,-0.5348,1.423,1 
-0.6061,0.6835,1.9924,1 
0.7686,-1.3531,1.7291,1 
-0.9367,1.5797,2.8484,1 
-1.2638,1.4746,2.0643,1 
1.0402,-1.3498,2.2239,1 
-1.1802,-1.4312,3.4382,1 
-0.7692,1.285,2.0299,1 
0.4145,0.3821,3.439,1 
0.965,-0.3018,1.7559,1 
-0.6003,-0.9945,2.2125,1 
-1.448,0.4582,2.3074,1 
0.4383,-0.2362,2.2172,1 
2.0691,2.3416,2.4717,1 
1.0087,0.0988,1.5637,1 
-1.6714,0.2118,2.161,1 
-0.3626,-0.3773,2.0436,1 
0.3739,-0.4895,3.5492,1 
0.2083,-1.6424,0.6849,1 
-1.2264,0.9748,1.4569,1 
1.1031,-0.0429,2.6209,1 
2.0217,-0.2576,2.7198,1 
0.5102,-1.3274,2.1956,1 
-0.2072,0.3037,1.9245,1 
-1.2395,0.6036,0.7967,1 
1.7013,1.3814,1.7575,1 
0.3648,-0.7412,0.1216,1 
0.0655,-1.0934,2.3913,1 
1.0299,0.6998,1.1185,1 
-0.103,0.406,1.8792,1 
-0.2157,0.6782,1.6952,1 
-0.651,-0.5594,0.4802,1 
-0.0017,-1.3217,0.7969,1 
-0.5546,-1.0966,1.5614,1 
-1.5668,-0.8407,0.5578,1 
-0.0412,0.1068,3.6176,1 
0.3277,-0.1207,3.9039,1 
1.0303,-0.4189,1.0511,1 
1.3168,2.3965,2.0821,1 
-0.1814,0.5235,1.2865,1 
-0.6984,1.7374,1.6521,1 
-0.4729,0.1822,1.0386,1 
-0.8777,-2.196,1.9498,1 
-1.8866,-0.9624,2.414,1 
-0.8705,-1.8226,1.3956,1 
1.2195,-0.3988,4.2575,1 
1.2118,-0.1444,3.2839,1 
-0.3657,-0.6535,1.1318,1 
-1.328,0.77,1.1999,1 
0.9644,0.0019,2.4576,1 
-0.6302,-2.4336,1.7811,1 
-0.0613,-0.2878,-0.6665,1 
1.7964,-0.7621,-0.129,1 
-1.0533,-0.401,3.9534,1 
-0.7892,-1.4991,1.0071,1 
-0.7921,-0.7304,2.05,1 
1.8525,-0.4216,1.6276,1 
0.5205,-0.7517,0.8306,1 
-0.2531,0.4482,2.5563,1 
1.7263,-0.1977,4.3229,1 
-0.3938,-0.5546,2.6622,1 
0.4199,0.7713,2.6457,1 
0.3409,1.0746,2.7659,1 
-0.241,0.7027,-0.0935,1 
-0.9858,-0.9362,1.9639,1 
1.9899,0.2629,3.2336,1 
-0.6718,0.0556,3.219,1 
1.0665,-1.395,2.2426,1 
2.1846,1.4788,2.1511,1 
-2.2061,0.3654,1.104,1 
0.097,-0.0792,1.9419,1 
0.0283,-0.4186,2.3343,1 
-0.5362,0.7213,2.4149,1 
-0.9543,-0.6519,2.4737,1 
-0.4329,0.9775,0.8595,1 
-0.1656,0.7447,1.4336,1 
0.2084,-0.4285,1.3079,1 
0.2665,-0.3168,2.4491,1 
-0.7855,-0.0737,2.0634,1 
-1.4515,0.7316,2.9303,1 
-0.9669,-0.2796,2.5138,1 
0.2852,-0.1002,3.0929,1 
0.79,-0.3689,1.3481,1 
-1.5055,0.3967,1.7496,1 
-0.3937,-0.6172,3.0085,1 
-0.5264,0.9852,2.0945,1 
-0.547,2.1171,3.102,1 
-0.3652,-1.1122,1.2776,1 
3.2435,-1.4631,2.8511,1 
-0.1038,-0.6826,1.0251,1 
-1.053,1.1475,2.329,1 
0.1112,-1.2993,2.3492,1 
2.5948,0.7335,2.8432,1 
-0.5231,-0.2353,1.5246,1 
0.0026,-0.1787,1.498,1 
-0.1084,1.1064,0.2872,1 
-1.1314,-0.9245,2.747,1 
1.2917,0.7009,1.0388,1 
-0.4975,0.4056,1.2976,1 
0.6845,0.9579,1.865,1 
0.1535,0.1711,0.8535,1 
0.2416,-0.384,1.6344,1 
0.1954,0.1754,1.7599,1 
-0.3845,0.2839,1.6367,1 
0.0351,-0.8979,1.4269,1 
0.0334,-0.5244,1.9632,1 
-0.0689,-2.0874,1.3462,1 
-0.4069,-0.0099,2.0187,1 
-0.243,-0.2846,3.1141,1 
-0.5958,1.4217,2.0116,1 
0.567,-1.7589,0.7795,1 
0.3797,1.3794,3.4917,1 
-0.4573,0.0057,0.6712,1 
-1.2306,1.6981,1.1103,1 
-0.5292,-0.7305,2.66,1 
-0.035,-1.2754,1.6367,1 
-0.0577,-1.7227,1.1871,1 
0.7998,0.4204,2.4352,1 
-0.333,-1.0939,1.3589,1 
0.4481,0.5844,2.4806,1 
-0.5204,1.5372,3.8075,1 
-0.581,0.5419,2.3115,1 
0.772,0.32,1.4285,1 
-1.412,0.3955,1.4742,1 
0.3639,-1.7581,2.1113,1 
1.3616,0.8688,1.7755,1 
0.9425,-1.3734,1.1285,1 
-1.1198,-0.1268,2.7057,1 
0.4948,-0.1089,2.1148,1 
-0.4129,0.4579,3.0116,1 
-1.3224,-1.0411,2.2567,1 
1.0243,1.5066,0.2145,1 
-1.2166,0.8689,2.7926,1 
-2.2821,0.1989,3.0094,1 
-0.2578,1.2856,1.1351,1 
-0.2307,0.9693,2.862,1 
0.5844,1.0354,1.6184,1 
-0.0655,0.3666,0.5036,1 
-1.5832,-1.4444,2.5393,1 
-0.083,0.1379,2.6803,1 
1.7087,0.4475,1.775,1 
-1.0248,0.1341,-0.0665,1 
-0.3477,-0.4754,1.2734,1 
0.1892,0.3835,3.0642,1 
-0.1347,0.4189,0.8471,1 
0.3561,0.731,3.185,1 
2.0116,-0.1193,1.4053,1 
1.0524,0.7349,2.7532,1 
-0.5683,0.1228,1.6191,1 
0.3523,0.6022,2.8945,1 
-0.5436,1.119,-0.1428,1 
0.0956,-1.1817,1.2181,1 
0.9151,-0.3549,1.9864,1 
-0.7731,-0.0009,2.0972,1 
1.0752,-2.1083,2.8494,1 
0.0775,-0.8449,1.3442,1 
1.2759,0.2344,1.3625,1 
0.445,0.1115,1.6169,1 
-0.6118,-1.9211,4.0018,1 
-1.1106,-0.3948,2.4032,1 
0.5474,0.129,1.2083,1 
0.879,1.1005,2.1405,1 
0.0814,-1.5856,2.361,1 
0.74,0.1554,2.1964,1 
-0.4178,-0.613,2.2087,1 
-0.3056,0.2493,2.222,1 
-0.8527,-0.588,0.1237,1 
-0.0514,-0.3297,0.9378,1 
0.5635,0.1569,3.6166,1 
-0.0229,0.6131,2.1206,1 
-0.6088,0.8548,1.3238,1 
0.0561,-0.7681,3.162,1 
-1.0642,-0.3023,2.8421,1 
0.2128,0.6346,3.4478,1 
1.1458,1.3793,3.6871,1 
2.2061,0.7896,2.2432,1 
0.3888,0.1478,3.0036,1 
-0.9036,1.3848,2.4103,1 
0.4164,-1.1088,2.4716,1 
-1.3345,-0.1358,2.121,1 
0.5647,0.4438,1.7309,1 
0.0314,-0.0219,2.6804,1 
0.5878,2.2488,0.7056,1 
1.2362,-1.2368,1.6214,1 
-2.2863,0.1869,3.9598,1 
-0.6008,-0.2094,-0.0238,1 
-0.8027,0.5452,2.998,1 
1.8617,2.0853,0.6404,1 
1.7451,1.5969,2.7086,1 
1.4697,0.5338,0.2398,1 
0.7956,0.1268,1.1353,1 
0.0409,0.363,2.5226,1 
0.6012,-0.4932,1.8564,1 
0.6047,-0.0921,1.2216,1 
1.6397,1.6961,3.2557,1 
2.0124,-0.0626,2.0843,1 
0.0707,-1.0812,1.5713,1 
1.0164,0.4322,2.3811,1 
0.2399,-0.9057,2.5606,1 
-2.2754,-0.3784,2.2259,1 
1.2745,1.169,3.5621,1 
-1.3292,1.1843,1.9227,1 
-0.1566,-2.298,1.6824,1 
-0.0407,-1.1645,3.711,1 
-0.2333,-0.3563,3.2303,1 
-0.1961,1.0591,0.8287,1 
0.1269,-0.9852,3.1022,1 
0.6005,-1.3993,0.1197,1 
0.4472,-1.4443,1.2557,1 
0.432,0.3975,3.6524,1 
-0.4378,-1.0316,0.1561,1 
1.1655,0.0925,0.5236,1 
0.0888,1.0304,2.5043,1 
-0.2049,-1.1096,1.9269,1 
0.8452,0.3264,2.0848,1 
-1.1898,-0.2328,1.3875,1 
0.4726,0.0179,3.1142,1 
-1.4282,0.8115,0.735,1 
0.3423,0.8991,3.5651,1 
-0.9071,-0.7691,1.3643,1 
1.3679,0.129,0.9567,1 
-0.0404,-0.0854,1.8936,1 
-1.8076,0.5106,3.3319,1 
0.6684,0.6148,2.982,1 
-0.4443,1.8223,3.5547,1 
0.9913,-0.47,3.4076,1 
-0.7191,-0.1932,3.1868,1 
-0.9071,2.5783,1.6929,1 
-1.9635,0.4089,2.5868,1 
0.2141,-0.6941,4.1309,1 
0.3072,-1.112,1.2882,1 
-0.4635,-2.2574,3.8244,1 
1.3212,1.0054,1.2355,1 
-1.1172,0.9019,2.1106,1 
0.4667,-0.5135,2.3291,1 
-1.3088,-1.0553,4.1896,1 
-1.3916,-0.6091,1.6154,1 
0.6125,0.1636,-0.677,1 
0.3701,-1.22,2.146,1 
1.1307,1.7455,0.9985,1 
-0.3376,-1.4396,3.1564,1 
0.641,-0.5947,2.9852,1 
-0.6713,0.9991,3.5977,1 
-1.02,-1.5889,2.0673,1 
0.4065,0.7196,1.247,1 
1.487,0.909,1.2341,1 
0.0663,-0.8645,2.2122,1 
-1.1346,0.6797,1.9094,1 
0.5031,0.4542,2.1804,1 
-1.7917,-0.0198,2.2277,1 
-1.6075,-1.1164,2.4004,1 
-0.1719,-1.0948,2.5198,1 
-0.6267,-0.1614,0.8113,1 
-0.9984,-0.5039,1.1645,1 
-1.1875,0.5786,1.7859,1 
-0.4512,-0.163,1.1949,1 
-1.1324,-0.9598,2.6786,1 
-0.4845,0.1932,3.2885,1 
-0.3617,-1.9688,3.541,1 
0.2652,0.6147,2.5345,1 
-0.6504,-1.5576,2.333,1 
0.2111,-0.0423,2.2877,1 
0.0279,-1.1651,2.3284,1 
0.7073,-1.2918,4.558,1 
-1.6161,-0.2495,2.82,1 
-0.4011,0.4622,3.5556,1 
1.4305,-0.8613,2.658,1 
-2.3535,-0.9524,1.89,1 
0.3565,-0.4886,2.3501,1 
1.1773,-0.647,1.3243,1 
-0.0788,-1.636,1.8012,1 
-1.3466,-2.3365,1.5421,1 
-1.2839,0.6154,1.0606,1 
0.1163,0.6424,1.8651,1 
0.3428,0.8307,1.8742,1 
0.364,-1.4107,2.1858,1 
0.32,-1.701,0.4178,1 
-2.0139,1.2915,4.8938,1 
0.3481,0.5173,1.3197,1 
0.4022,0.3353,2.7515,1 
0.6504,-1.2265,1.8675,1 
0.9867,0.4369,0.6369,1 
0.0874,-1.5166,0.8375,1 
0.7711,-0.0965,2.652,1 
0.8578,-0.1516,1.6343,1 
-0.011,-0.2168,2.9054,1 
0.2349,0.2735,2.9441,1 
0.5804,0.3547,1.937,1 
-1.0182,0.1349,1.6812,1 
0.5888,0.1957,2.3167,1 
-1.0288,0.5079,0.1,1 
-0.0485,-0.2507,2.3896,1 
-0.6534,-0.6112,2.164,1 
-0.6394,-0.8224,0.78,1 
0.0716,0.6027,3.285,1 
1.2893,-1.1626,2.9054,1 
0.5939,-0.045,0.9407,1 
-0.9174,-0.4237,1.1248,1 
-0.3191,-0.5804,2.9521,1 
1.0486,0.4739,1.1518,1 
0.5568,-0.3336,0.2807,1 
-0.2801,-0.2784,0.7661,1 
1.6419,0.0459,3.7102,1 
0.9842,-0.0687,1.0497,1 
1.3516,-0.4458,1.7373,1 
0.5009,1.1177,3.4918,1 
0.6323,1.1256,2.7661,1 
0.9589,0.1039,2.5105,1 
-0.8982,0.3406,1.6464,1 
0.1379,0.1377,1.398,1 
-0.0965,-0.0395,1.2095,1 
0.054,1.9356,2.6642,1 
0.3831,1.6451,1.589,1 
0.1881,1.1719,2.1221,1 
-0.6061,1.9674,1.8522,1 
0.4282,-0.5033,0.7474,1 
0.1278,1.0337,1.7183,1 
0.8952,-1.2651,2.0745,1 
-0.4411,0.6874,2.0779,1 
-1.6081,-1.3306,2.8002,1 
1.089,0.0859,1.7344,1 
1.5274,2.2884,2.6615,1 
-0.0568,0.3663,1.0231,1 
-0.2607,0.571,3.3754,1 
1.9343,0.6767,4.3686,1 
-0.3544,-1.0974,1.7364,1 
-0.6471,-0.5254,2.1981,1 
0.1201,2.099,1.5568,1 
0.9167,0.3454,2.0746,1 
-0.4283,-0.989,1.0744,1 
-1.8927,0.7598,2.8643,1 
-0.5964,1.3984,0.4357,1 
-0.2064,-0.4995,1.4767,1 
0.1716,-0.8321,0.1892,1 
-1.5674,-2.1407,0.0117,1 
0.729,0.1992,1.0904,1 
2.4175,0.873,1.1481,1 
1.294,0.246,1.6495,1 
3.746,1.3354,3.3241,0 
3.2642,1.6573,4.7457,0 
4.2699,0.4189,2.1385,0 
3.9541,0.0284,1.9731,0 
6.1157,-2.0074,2.6209,0 
3.075,-0.1985,2.3051,0 
4.4448,-0.4673,3.2665,0 
3.0715,-1.3456,2.1194,0 
2.7579,-0.1464,1.4983,0 
3.0698,0.3066,4.3257,0 
5.0715,0.3738,1.3917,0 
6.2316,2.6361,0.2375,0 
6.1401,-1.7133,2.6015,0 
3.4875,-0.3374,0.813,0 
3.1979,-0.2362,0.2149,0 
3.3997,-0.9148,1.7352,0 
4.8367,0.4868,1.7127,0 
3.7574,0.1105,1.6577,0 
3.3802,0.5979,2.7019,0 
2.4063,0.3833,1.3781,0 
4.1641,-1.1423,2.0622,0 
2.9584,-1.218,2.8662,0 
6.318,0.3574,1.939,0 
4.332,-1.0534,2.3145,0 
4.4112,0.2644,0.9405,0 
4.6568,1.3608,4.4294,0 
3.5665,-1.0163,3.4249,0 
2.808,-1.5131,0.73,0 
3.8419,-1.4526,-0.1267,0 
2.3953,1.6518,2.3268,0 
5.0916,2.1945,2.3271,0 
4.0853,0.1643,1.4569,0 
3.7967,0.2758,1.5476,0 
5.543,0.4656,2.5871,0 
4.6163,-0.3514,3.0252,0 
4.2157,0.5386,3.6956,0 
2.5976,-1.1038,2.7325,0 
6.1533,-0.5392,1.802,0 
4.5635,-0.0657,1.9946,0 
4.225,-1.0646,2.3402,0 
3.7603,-1.37,0.6157,0 
4.5318,-0.0437,1.0451,0 
4.7638,-0.5579,2.5854,0 
4.0515,-0.7456,3.043,0 
3.9446,-2.366,1.3427,0 
3.244,0.8142,2.8542,0 
5.3846,1.7645,2.7509,0 
5.1929,0.2316,2.0909,0 
5.0871,-0.7211,2.7368,0 
5.9405,-1.3598,2.7097,0 
3.705,0.6818,2.5234,0 
2.8332,1.4307,1.9425,0 
3.3784,1.3674,1.5718,0 
4.8384,-0.3123,0.8657,0 
5.4945,-0.8531,1.4899,0 
5.3337,0.1949,2.6317,0 
3.9454,0.0852,0.4033,0 
3.5061,0.7504,1.5201,0 
4.9638,-2.9378,3.2193,0 
2.5259,-1.1137,2.2513,0 
4.4235,-1.6138,0.3264,0 
3.0554,-0.494,2.2239,0 
5.7188,-0.4776,4.8081,0 
3.4942,-0.5366,2.5929,0 
4.1557,1.8589,1.0779,0 
2.7017,-0.4436,2.0778,0 
3.7508,1.0565,4.1542,0 
4.5108,-0.2864,1.2993,0 
3.066,-0.31,2.0957,0 
3.4029,-0.9108,1.6213,0 
3.7514,0.3205,2.2031,0 
3.9189,-0.3737,1.8375,0 
3.6562,-1.1969,3.5179,0 
5.5846,1.1618,4.0793,0 
4.9135,0.7284,3.1921,0 
2.2079,-0.7116,1.7915,0 
3.5708,-0.6982,1.6729,0 
1.7913,-0.0898,0.0212,0 
3.7176,1.2462,3.7322,0 
4.177,1.4454,2.2039,0 
4.273,0.0637,1.5768,0 
3.0303,0.981,1.4317,0 
4.1573,0.5235,3.3156,0 
3.1282,2.0481,1.541,0 
3.7721,0.6166,1.6768,0 
2.2741,1.0073,0.9629,0 
3.775,0.238,2.1126,0 
1.7047,-0.0735,3.0342,0 
4.6861,0.5765,1.8363,0 
4.247,-0.6958,1.9681,0 
5.4898,-0.0634,1.5293,0 
5.0232,0.3045,2.2238,0 
3.5333,-0.7516,1.9005,0 
3.4298,1.2952,1.8358,0 
4.5527,-0.0964,2.1163,0 
5.3885,1.2039,1.7068,0 
5.1063,1.9735,3.3065,0 
5.1697,-0.7966,2.4212,0 
5.07,0.066,2.1878,0 
3.5837,-1.3449,0.6384,0 
4.5529,-0.4342,2.271,0 
4.2442,-1.4823,2.9546,0 
4.1078,-0.8016,2.9892,0 
3.575,0.2486,0.8605,0 
4.4445,2.5491,1.8109,0 
5.2002,0.3163,2.1911,0 
5.7146,-1.0605,1.9325,0 
3.7961,-0.9134,2.5077,0 
3.4401,-0.3647,1.9138,0 
2.6296,0.0594,2.18,0 
3.2973,-0.3549,2.9625,0 
1.906,-1.946,1.5406,0 
3.5988,-1.5176,3.8713,0 
2.7065,-0.1154,3.366,0 
4.269,-1.1908,4.9052,0 
4.8484,0.4453,3.6327,0 
1.6419,-0.5187,1.3634,0 
2.4497,0.1638,3.4109,0 
2.995,-0.188,1.6738,0 
5.8467,0.1389,2.084,0 
2.2236,-1.2453,2.2391,0 
4.5304,0.6034,1.7482,0 
5.1785,-0.228,1.7646,0 
2.2266,-0.1069,3.0286,0 
2.6404,0.0808,2.4908,0 
3.7876,-1.2826,3.1966,0 
2.6526,-0.7764,1.9513,0 
4.7373,-0.2593,4.1966,0 
4.9598,-0.8032,2.6837,0 
4.8415,1.2244,1.4794,0 
3.1344,-0.4029,1.3219,0 
4.1034,0.2542,1.6581,0 
4.2103,-0.2729,3.0386,0 
4.2616,-0.8819,1.5547,0 
4.8365,-0.3725,3.7719,0 
4.1223,1.2783,1.5911,0 
3.4327,0.3089,1.4601,0 
4.1726,1.1353,1.8107,0 
4.4259,0.0899,2.6705,0 
4.4089,-0.4894,3.7457,0 
6.9809,-1.3384,2.1097,0 
2.8289,-2.0048,1.0829,0 
5.7516,-0.6424,0.9105,0 
3.1539,1.3002,-0.3042,0 
5.1791,0.9241,1.9459,0 
4.0943,0.0197,2.7873,0 
2.7465,0.7327,1.1473,0 
4.1842,0.3814,1.8818,0 
5.7924,1.2951,2.6009,0 
4.6308,-0.0916,1.454,0 
3.37,0.1254,3.053,0 
5.278,0.4517,1.2325,0 
5.0592,-0.4111,1.5786,0 
4.3396,-0.975,2.9455,0 
3.1038,-0.9597,0.4064,0 
2.8,0.5921,3.1378,0 
3.9549,-1.263,2.9967,0 
4.7844,-1.8523,2.9233,0 
6.5168,-1.3019,1.9577,0 
5.3777,2.3652,2.007,0 
3.3499,2.2183,1.8022,0 
3.8542,-0.2255,0.8571,0 
3.523,-0.8544,2.2515,0 
1.8128,-0.7094,1.5319,0 
4.54,-0.3654,2.8624,0 
3.3379,0.8684,0.8089,0 
3.4826,-0.3402,2.2889,0 
4.1877,0.4043,1.33,0 
4.3308,0.0378,1.9805,0 
5.4706,1.4478,0.9242,0 
3.0589,0.6409,2.0597,0 
3.5864,0.7644,1.9458,0 
3.371,0.0969,0.7717,0 
6.0737,-0.3164,1.1168,0 
4.1293,1.4966,2.0356,0 
3.2734,0.8827,3.8464,0 
3.7856,0.3497,0.9344,0 
1.9428,-0.6551,4.3593,0 
4.1339,0.8522,2.8927,0 
5.1847,2.1655,2.1475,0 
3.1852,-0.2984,1.8291,0 
3.7685,-1.6149,2.809,0 
4.8639,0.622,1.7258,0 
3.6708,-0.7523,1.3994,0 
4.4171,-0.5331,1.6468,0 
5.8591,1.9942,1.563,0 
3.6552,-0.9468,2.5633,0 
5.842,-0.5299,1.8708,0 
3.5192,-1.0062,1.5621,0 
4.3329,-1.1466,2.3226,0 
5.1512,0.571,0.3893,0 
2.8225,-0.0265,0.9666,0 
3.1582,-1.2478,3.1208,0 
3.195,-1.1088,0.9531,0 
5.7823,0.8472,1.8555,0 
3.4453,1.5422,2.6589,0 
5.5447,1.1516,0.0573,0 
4.8943,-0.3924,1.0748,0 
2.9301,-0.6318,1.5253,0 
5.25,0.0291,3.4277,0 
3.3067,0.1965,1.8437,0 
3.159,-1.4204,2.8752,0 
2.5819,0.4309,2.7749,0 
5.2459,0.6128,1.9596,0 
4.5944,2.458,1.0175,0 
5.6469,-1.2194,2.6997,0 
3.5227,0.2836,0.813,0 
3.2563,0.7563,2.8009,0 
3.3824,-0.0771,2.7879,0 
6.0793,0.5531,1.4719,0 
4.8907,1.7069,3.2089,0 
6.1979,-1.1735,0.4552,0 
4.3932,-1.864,0.5074,0 
2.6175,0.5643,1.3567,0 
3.37,-0.7441,3.6216,0 
1.688,-0.7762,1.7723,0 
4.7991,0.1233,0.0011,0 
3.7429,-1.2853,1.8322,0 
3.2623,0.0572,0.9408,0 
3.8697,0.7273,0.9239,0 
1.6322,-1.4582,0.8728,0 
2.7517,0.5254,1.9963,0 
3.076,-1.5809,1.101,0 
3.0251,1.2959,1.6158,0 
3.199,-0.0628,2.419,0 
4.751,0.275,1.6495,0 
3.3006,1.5584,2.5673,0 
4.4503,-2.4422,1.5471,0 
3.2858,0.5694,1.9626,0 
2.8875,0.5128,1.4517,0 
4.2978,0.2261,3.1523,0 
3.1276,-0.1156,3.3129,0 
3.9298,-1.0662,2.1062,0 
3.9299,-1.3769,2.5345,0 
2.5158,0.0317,1.5076,0 
3.4826,0.0692,3.8491,0 
5.573,-0.4308,-0.3912,0 
2.0885,-0.9952,0.9711,0 
3.9061,-0.6193,2.92,0 
3.9064,1.7763,4.2195,0 
4.1727,-0.0068,1.1846,0 
3.6109,-0.6861,2.7258,0 
4.1799,-0.8328,1.255,0 
5.176,0.4897,2.0624,0 
5.6051,-1.3331,2.9003,0 
4.3983,1.906,3.0316,0 
3.1692,0.7882,2.5832,0 
4.9012,-1.1253,1.4722,0 
4.3529,1.3329,2.6562,0 
5.0381,1.4291,2.2918,0 
2.3198,-0.887,1.2991,0 
2.7806,-0.4789,2.7621,0 
