Feature1,Feature2,Feature3,Class
2.9005,9.5428,2.6442,1 
2.812,9.8438,1.1008,1 
-0.4833,9.543,2.6427,1 
3.0582,11.7062,3.1945,1 
2.5395,9.3606,2.9453,1 
3.2109,10.7076,3.2908,1 
0.8234,9.8785,2.759,1 
1.8526,10.9067,2.0588,1 
1.7745,10.3437,1.3072,1 
2.3593,9.7249,1.6484,1 
3.1437,9.12,0.7667,1 
2.1424,8.9774,0.8628,1 
2.0812,11.2886,2.0232,1 
3.097,9.8351,3.4176,1 
1.5782,10.9138,4.004,1 
2.0391,9.1987,0.3124,1 
2.3907,11.1957,1.6964,1 
1.5834,9.1186,1.7841,1 
1.0575,9.7939,1.0858,1 
3.8726,9.5214,2.1928,1 
1.2596,9.0598,2.6769,1 
0.9635,10.2626,1.4701,1 
1.6977,8.5294,1.8409,1 
1.8998,9.753,3.5942,1 
2.2409,8.9919,3.3817,1 
2.9566,8.931,2.3738,1 
2.3686,9.9158,2.365,1 
2.0486,9.9887,1.6598,1 
3.5374,10.3467,1.691,1 
2.8203,11.3007,2.6573,1 
0.0632,9.727,3.0395,1 
2.9667,11.4184,1.8561,1 
1.2166,7.9384,0.5701,1 
2.8453,10.3231,1.0749,1 
2.5256,8.3359,0.9968,1 
2.1197,9.1127,3.8452,1 
1.5391,10.5025,1.5517,1 
0.9228,12.0913,2.2241,1 
-0.1412,9.0626,1.0184,1 
0.8299,10.1376,1.3082,1 
3.3562,9.3288,3.3531,1 
3.0208,8.3998,0.3746,1 
2.8176,8.9041,2.2978,1 
1.5775,10.5472,3.4369,1 
2.4538,9.2552,1.5439,1 
1.4989,9.3151,0.8715,1 
3.4536,10.6078,0.0557,1 
3.4317,9.1761,3.9986,1 
3.5451,11.3856,1.9465,1 
1.6824,10.0008,-0.2744,1 
2.2905,10.3968,3.552,1 
1.4357,10.1058,1.3751,1 
3.6938,10.9521,-0.033,1 
1.7788,9.1026,0.8665,1 
1.7739,11.3453,2.9854,1 
2.6007,9.9535,2.5256,1 
2.4594,8.851,0.7384,1 
1.6063,10.7424,0.3459,1 
1.0775,10.2646,1.7932,1 
3.5155,9.4179,2.9076,1 
0.71,9.4665,0.787,1 
0.3235,11.3197,0.5523,1 
2.8655,9.9175,1.3197,1 
0.9589,9.1926,0.9665,1 
1.4667,9.2232,1.9764,1 
3.6077,10.6655,1.6891,1 
1.0536,10.5347,2.9467,1 
1.2232,10.2544,0.5335,1 
2.8957,10.4732,2.4142,1 
2.4559,10.8559,1.525,1 
0.4912,10.4222,1.5354,1 
1.5547,10.8674,2.4785,1 
3.7562,9.9959,1.9036,1 
3.6662,9.9858,1.7559,1 
1.0356,11.019,2.5767,1 
1.4527,10.5079,3.1806,1 
0.4754,11.1213,3.1044,1 
0.9351,9.429,1.9934,1 
2.4587,8.9894,1.7303,1 
4.1885,10.7068,1.4377,1 
0.6274,10.6318,2.9567,1 
-1.0731,9.4071,2.6673,1 
2.2809,9.4809,2.0646,1 
2.3452,11.767,2.6796,1 
2.0681,11.2789,3.8692,1 
2.4532,10.9428,2.2527,1 
2.4108,10.3398,1.0152,1 
2.5652,10.584,2.2054,1 
1.9461,10.8544,1.8036,1 
2.0521,10.2944,3.2966,1 
1.585,9.5045,2.9327,1 
2.3124,8.0985,1.6658,1 
3.2698,8.8344,1.1378,1 
3.1159,8.7062,4.0305,1 
2.9195,10.7649,2.1758,1 
1.3381,10.2634,1.0148,1 
2.1019,9.4396,2.5335,1 
1.4568,9.0929,1.9322,1 
2.4661,11.0611,3.2852,1 
2.8546,11.5709,3.4609,1 
2.633,10.2637,4.0783,1 
1.1212,11.8843,1.1768,1 
1.4497,13.296,1.657,1 
1.9076,12.0687,0.4246,1 
0.6644,10.2084,2.3662,1 
2.5962,9.1329,2.3992,1 
1.9013,12.24,3.1656,1 
3.185,10.5071,2.2687,1 
1.6297,10.0535,2.1691,1 
2.8736,11.6828,2.8414,1 
4.1288,9.4558,0.7465,1 
3.4419,9.0173,2.2557,1 
1.5512,11.1002,0.5324,1 
1.6111,8.9851,-0.1003,1 
3.1808,9.6662,1.2823,1 
1.8332,7.8781,1.0975,1 
2.8164,8.5405,2.8147,1 
2.8869,10.6504,1.1869,1 
2.8711,9.6776,1.4775,1 
1.9497,9.2169,2.7929,1 
0.7433,8.8781,3.027,1 
2.5195,9.1032,0.0832,1 
2.9485,11.1542,2.3226,1 
1.4687,10.6701,1.2534,1 
0.7426,9.3061,1.3688,1 
1.0371,8.9415,1.6601,1 
1.3859,11.6256,2.106,1 
2.7751,8.2991,1.7458,1 
1.2585,9.7883,1.7848,1 
4.82,9.3692,1.192,1 
1.8837,11.3378,0.8882,1 
3.5625,10.545,3.2723,1 
2.1216,11.1085,1.6428,1 
2.8331,10.1358,1.2982,1 
3.0372,10.2812,1.8269,1 
1.7821,11.0153,1.6708,1 
2.4525,10.8042,2.1411,1 
0.6143,9.8142,2.2465,1 
1.9086,9.8661,1.4172,1 
0.5213,9.5005,1.0984,1 
0.5763,7.7338,1.193,1 
2.3385,10.6799,2.2529,1 
3.4617,9.8548,2.0892,1 
2.4872,9.849,0.6448,1 
2.416,9.6191,1.9944,1 
1.7869,10.493,3.8299,1 
2.2171,11.0837,2.1108,1 
3.3564,8.3935,1.2073,1 
1.0117,9.0277,1.5935,1 
2.0326,11.0319,3.0397,1 
2.2667,10.2222,2.3549,1 
2.8274,11.0953,3.9715,1 
2.859,10.9347,2.5149,1 
1.7584,10.8848,2.5475,1 
1.5588,8.369,1.6202,1 
2.8035,8.6192,2.6108,1 
1.1246,10.6327,4.2555,1 
1.6511,9.8303,3.3526,1 
2.8796,9.0482,2.596,1 
3.0434,8.7795,1.009,1 
0.4049,9.4676,2.6475,1 
0.9099,9.8079,3.4475,1 
0.6991,9.7564,-0.0146,1 
2.9638,7.7933,3.008,1 
2.3679,10.1014,2.8951,1 
2.2056,9.6079,1.6812,1 
0.7238,10.6997,1.0122,1 
2.6399,11.0527,0.8733,1 
3.8008,8.821,2.0654,1 
2.0092,10.4382,1.6483,1 
1.0324,9.2341,1.34,1 
2.2248,8.8458,1.5876,1 
1.0605,11.1209,2.5042,1 
2.7773,10.6658,2.3389,1 
2.8012,10.9146,1.4851,1 
3.0636,10.1228,1.6903,1 
1.2505,8.9375,3.598,1 
1.175,9.0635,3.7992,1 
0.8458,10.597,2.9321,1 
2.0467,8.9334,3.7265,1 
1.1535,10.6402,0.7515,1 
1.8055,10.5966,2.227,1 
1.4568,9.3842,0.6555,1 
4.7924,11.9723,0.7114,1 
4.6195,7.0489,2.0568,1 
0.4049,9.9194,1.2079,1 
2.1818,11.0084,1.7411,1 
0.7122,11.7607,1.0793,1 
2.4117,8.8297,3.8699,1 
1.597,7.9264,1.9214,1 
1.5743,10.5636,0.3912,1 
0.956,8.315,2.9425,1 
2.5865,7.767,2.0466,1 
1.448,9.993,2.8406,1 
-0.2579,9.0983,2.2001,1 
1.8035,10.8042,2.0905,1 
1.9279,10.1096,2.2068,1 
1.5851,10.8754,1.9507,1 
2.4814,9.5422,-0.2132,1 
2.0268,10.4841,2.3713,1 
1.997,9.838,2.0788,1 
1.4258,10.4977,2.7559,1 
1.9317,9.8414,0.4282,1 
0.7811,12.0075,2.2723,1 
2.0768,9.6141,2.5016,1 
1.7677,9.6886,1.0212,1 
1.9992,9.5452,1.6749,1 
1.699,11.3464,1.4067,1 
1.5112,8.3298,2.5108,1 
3.3433,9.0523,1.8379,1 
2.379,11.0478,4.9161,1 
2.8571,8.9241,0.6909,1 
2.8437,9.9549,0.9072,1 
1.675,9.7194,1.6264,1 
2.8325,9.8226,1.5106,1 
1.4674,10.4405,2.1064,1 
0.5167,8.2414,2.4618,1 
1.1189,10.6778,-0.5425,1 
2.725,10.0504,2.9812,1 
2.3001,9.7426,2.6451,1 
3.0942,8.9099,0.1259,1 
2.7846,10.7143,5.2439,1 
2.8562,9.7151,2.1701,1 
1.8872,8.6665,0.7329,1 
3.5902,11.4588,2.8805,1 
2.4786,8.7623,0.8514,1 
1.9609,10.18,0.5224,1 
0.9045,10.0141,2.6065,1 
1.9592,8.7831,1.2409,1 
4.5684,8.9003,0.7321,1 
1.292,10.4985,1.3493,1 
2.9653,10.7262,0.8999,1 
0.6151,9.6509,2.3069,1 
2.5667,9.0746,1.6116,1 
2.7412,9.1361,3.1146,1 
2.2119,11.5909,2.1483,1 
2.5233,11.2589,2.2264,1 
1.0948,10.0484,1.9254,1 
2.12,10.7134,0.4238,1 
3.9717,10.0263,2.4947,1 
3.1145,7.6374,1.2279,1 
3.0638,10.9456,1.975,1 
2.009,11.1379,1.3755,1 
0.7051,11.0021,2.0942,1 
2.0771,10.0303,1.8845,1 
1.9601,10.6564,3.1718,1 
2.6455,9.8856,2.407,1 
3.0605,8.8302,0.9789,1 
1.8789,10.7271,1.3994,1 
3.4676,10.6336,0.6359,1 
1.967,11.9075,2.0193,1 
0.7898,11.3875,2.3954,1 
0.978,10.2333,1.7912,1 
1.2791,10.348,1.4751,1 
2.8999,9.1515,3.481,1 
1.3637,9.4346,2.9574,1 
3.3896,10.1038,-0.087,1 
1.4357,9.8932,1.8758,1 
1.4228,9.4907,1.8539,1 
2.2935,9.2946,2.6473,1 
0.7689,8.5875,0.8269,1 
2.5671,11.6736,2.331,1 
1.771,9.943,1.2013,1 
2.2255,11.1773,2.4792,1 
0.78,11.0791,1.923,1 
-0.6418,10.794,0.4937,1 
1.6407,10.863,3.9252,1 
0.9902,7.6815,2.1838,1 
4.5526,9.3184,0.6715,1 
1.8171,10.7828,1.3136,1 
0.8897,10.2878,2.8531,1 
3.3417,8.7854,1.8252,1 
1.9176,10.3527,2.7235,1 
2.962,10.0434,2.4419,1 
3.5336,8.8235,3.1755,1 
1.7795,10.1263,2.6413,1 
2.2563,10.769,2.891,1 
1.1123,9.444,3.1039,1 
2.4057,10.1746,3.0849,1 
0.0201,9.6325,1.6094,1 
1.5958,8.9236,2.8076,1 
3.1869,10.6755,2.7488,1 
0.9108,9.3625,2.4656,1 
1.0575,10.9953,3.5874,1 
2.015,11.7097,3.021,1 
2.1203,10.5155,1.5293,1 
2.1959,9.6912,3.2033,1 
1.3917,9.297,1.3936,1 
2.3116,11.722,1.6064,1 
3.2247,10.3471,2.0915,1 
2.0306,9.856,1.7731,1 
1.6971,10.8451,1.1921,1 
1.3648,9.7135,1.3271,1 
1.5409,9.8381,-0.194,1 
1.8852,10.4033,1.6451,1 
3.2171,8.2978,0.6306,1 
1.9392,10.2632,2.3665,1 
0.5114,9.2852,1.3131,1 
3.6126,10.4309,2.3715,1 
2.0029,9.0209,1.4066,1 
2.0048,10.1111,3.3085,1 
2.6364,10.3515,3.0601,1 
1.6564,9.2751,0.8599,1 
0.8673,10.4841,1.9044,1 
3.9673,9.6103,1.8239,1 
0.5568,10.3589,0.063,1 
3.7281,9.2864,2.878,1 
2.4187,11.0201,1.9252,1 
3.6306,8.8592,1.6659,1 
1.3499,11.0218,2.2486,1 
1.4153,10.0662,3.5564,1 
3.5954,10.1645,2.5597,1 
1.4025,10.9825,1.9294,1 
0.0589,8.7335,2.1424,1 
1.9087,10.6959,1.8044,1 
2.2501,9.6811,0.9559,1 
1.2434,10.4889,2.4353,1 
-0.4011,9.2979,1.9973,1 
2.9484,11.4518,1.1815,1 
2.0025,9.1724,3.5521,1 
3.015,8.6073,2.5734,1 
0.8832,9.6874,0.9149,1 
0.4233,10.5199,2.517,1 
2.7588,9.9612,2.1118,1 
0.5504,9.6632,2.3112,1 
2.1289,11.8371,1.2437,1 
2.7615,10.519,2.9894,1 
2.484,10.4563,2.0318,1 
2.1724,9.1543,2.121,1 
1.0648,9.1406,1.3875,1 
2.2715,10.4463,0.3485,1 
2.7152,10.6479,0.9804,1 
2.8835,10.0622,2.02,1 
3.8093,12.5275,2.1135,1 
2.1543,8.306,1.4202,1 
1.0182,11.1192,0.2799,1 
0.9839,10.1258,1.0744,1 
2.924,10.2279,0.8846,1 
3.37,10.0025,3.2313,1 
2.0126,10.0809,1.3885,1 
2.0242,11.4521,2.7231,1 
1.2456,10.2644,2.2031,1 
2.5746,10.715,2.0816,1 
2.5723,11.0812,2.4381,1 
3.5819,9.6426,3.1584,1 
2.35,10.9691,0.0695,1 
2.2953,10.2706,3.0278,1 
1.5348,11.2126,2.2291,1 
3.3536,9.7565,1.1244,1 
2.3915,10.0711,0.9874,1 
1.3387,10.3997,3.2534,1 
2.1044,10.0011,3.2143,1 
1.5424,8.9583,2.5788,1 
1.6614,10.5696,2.6195,1 
2.6804,10.417,1.9705,1 
0.1335,8.8185,1.2006,1 
0.4929,9.2601,2.5106,1 
1.3796,10.4345,2.9922,1 
1.7559,10.59,2.009,1 
2.4469,9.5237,2.7007,1 
2.0714,11.5762,0.981,1 
3.0046,9.8966,2.4318,1 
1.1818,10.4917,2.2928,1 
1.0,9.9722,2.3079,1 
1.7113,9.7824,3.6103,1 
-0.8,10.0028,1.3966,1 
3.7109,9.8671,2.3699,1 
-0.0745,10.1022,1.4076,1 
2.1438,9.2202,2.6118,1 
2.7593,8.8771,3.2077,1 
1.6313,9.9233,2.3267,1 
0.3783,9.5786,1.6829,1 
3.124,9.6777,-0.662,1 
2.0563,8.7513,3.633,1 
4.2818,8.5254,-0.0656,1 
3.1201,10.3482,2.9984,1 
1.5549,10.2114,1.9436,1 
2.5037,10.8063,2.6377,1 
2.3922,11.7269,0.3093,1 
2.1294,8.4991,2.9225,1 
0.8427,9.8219,1.8888,1 
4.0828,10.7765,1.0235,1 
2.8959,10.9366,1.2509,1 
1.7862,7.6631,2.7524,1 
0.8252,10.0582,1.8888,1 
0.8612,9.5036,1.0388,1 
1.3099,9.3394,1.1286,1 
2.2542,10.0903,0.6506,1 
2.4871,9.8837,3.8825,1 
3.038,8.263,2.9223,1 
0.9342,10.1184,0.9625,1 
3.4253,11.8436,0.7277,1 
1.1926,9.8246,2.1812,1 
0.4342,10.4809,1.8055,1 
2.5069,9.4937,2.6541,1 
1.8857,9.5836,2.3219,1 
2.4113,10.9962,0.8289,1 
2.2578,8.0373,4.3942,1 
1.1623,11.2458,2.6768,1 
1.2829,9.8683,1.4385,1 
0.893,11.5733,2.0402,1 
1.2084,11.1198,2.0534,1 
3.344,8.5187,1.7348,1 
2.5378,9.5391,2.8496,1 
1.5537,8.8429,1.4457,1 
2.9889,9.7764,1.8875,1 
1.2642,7.6481,3.0077,1 
4.4269,8.911,1.2949,1 
0.0539,10.6425,2.5168,1 
3.7706,9.1406,1.3617,1 
0.5628,9.7683,1.5335,1 
2.7435,9.7188,0.9347,1 
0.1127,9.1932,2.3303,1 
1.1595,9.8388,1.7538,1 
3.9696,10.992,1.2889,1 
2.2059,10.0214,1.3315,1 
0.9789,10.5421,4.3509,1 
1.8248,10.9658,2.4801,1 
1.7854,9.1826,3.4854,1 
1.0255,8.5625,1.6218,1 
1.7613,10.0446,3.3105,1 
3.6879,10.645,1.7786,1 
1.483,11.1831,3.1055,1 
* 
8.5435,9.9749,0.5806,0 
8.2339,8.1749,0.8478,0 
8.2626,6.8584,3.7647,0 
9.1782,9.0739,1.2465,0 
8.1388,7.8383,1.9614,0 
10.6705,8.5365,2.6579,0 
8.9467,8.2338,2.3223,0 
8.0833,8.7211,1.5968,0 
8.1298,7.0883,3.0023,0 
9.993,8.1229,1.1019,0 
9.1541,7.2779,1.7449,0 
8.5158,8.4964,2.2831,0 
8.5175,8.2807,1.2885,0 
9.4699,10.1716,0.6328,0 
7.8342,9.6345,1.0928,0 
7.5223,7.8449,1.9387,0 
10.3697,6.8021,0.7222,0 
10.5352,8.9633,1.818,0 
7.9665,7.7487,1.4416,0 
8.4399,6.6895,3.4909,0 
7.9466,9.8699,4.3313,0 
7.8488,8.3866,1.3568,0 
9.386,9.7813,3.5977,0 
7.6794,9.4756,2.6517,0 
9.4751,9.2244,0.238,0 
8.7878,7.4727,0.6859,0 
10.4555,8.3823,1.4318,0 
8.0025,8.4394,2.0624,0 
9.2721,7.9165,2.4895,0 
7.8901,8.1337,3.8982,0 
10.8592,7.6025,3.9138,0 
9.3851,7.7658,2.0694,0 
9.3256,7.627,2.1225,0 
8.8229,8.5174,2.0064,0 
10.3132,10.4292,2.1676,0 
9.0186,6.9013,1.6804,0 
9.1014,8.1663,1.9285,0 
10.0501,7.5703,3.6832,0 
8.239,8.3403,0.7659,0 
10.4943,8.8645,1.5473,0 
7.5513,8.2295,1.8213,0 
8.4433,6.7447,3.4141,0 
10.8246,9.0165,2.0041,0 
9.7529,7.8551,-0.0569,0 
9.1514,8.4481,-0.2544,0 
6.8728,8.0071,1.39,0 
9.1827,10.7913,0.7508,0 
9.9974,10.8401,1.8481,0 
9.1599,7.048,2.6062,0 
9.282,7.8982,1.5527,0 
7.7603,8.6591,2.2053,0 
10.4248,8.5779,3.2975,0 
9.1317,8.3277,2.2313,0 
9.4062,7.0158,1.9993,0 
8.3812,8.8023,-0.29,0 
9.1184,9.619,2.7732,0 
9.7795,7.4041,0.6551,0 
8.5771,8.9733,3.3816,0 
8.6529,7.7387,1.4329,0 
8.1559,7.765,-0.0914,0 
10.157,8.6842,1.2071,0 
9.983,7.9715,1.9148,0 
9.5213,8.501,2.9712,0 
8.3541,9.9774,0.9621,0 
7.2037,7.6026,3.09,0 
8.5139,8.0951,3.1309,0 
7.4684,8.7071,2.2447,0 
9.5578,7.4887,3.2145,0 
8.6095,8.0178,3.2013,0 
9.4912,7.5544,1.6645,0 
8.0874,8.8153,0.8955,0 
8.6164,7.2595,2.8008,0 
10.0648,6.7388,0.6354,0 
10.1264,9.166,1.6774,0 
8.8987,8.0506,1.0457,0 
7.4074,7.2653,2.6741,0 
8.6367,7.4465,3.3462,0 
10.0034,8.2666,0.6224,0 
9.5358,8.1972,0.2134,0 
9.5819,7.8018,1.4348,0 
7.8303,7.8428,2.4587,0 
9.2101,8.4067,1.2149,0 
8.4738,7.4977,3.4104,0 
8.7704,8.105,2.841,0 
8.84,7.1804,0.8338,0 
6.8021,6.7461,1.4004,0 
9.9253,7.2326,2.3011,0 
9.143,8.8441,1.6461,0 
7.0349,9.7188,2.2229,0 
7.7244,9.0466,1.6966,0 
9.5426,7.2967,1.776,0 
6.9785,8.2217,2.0703,0 
8.8178,8.4954,0.9619,0 
10.9624,7.1382,1.6896,0 
10.0957,9.2899,2.9654,0 
9.0062,9.0156,1.8627,0 
8.1779,8.7268,3.2317,0 
8.8226,8.6381,1.9417,0 
8.2737,6.9141,2.7217,0 
9.1242,8.2866,1.165,0 
8.2171,9.0086,1.0794,0 
9.3624,7.7916,2.2669,0 
9.3249,6.5495,0.6465,0 
8.3227,7.0112,2.405,0 
9.3701,7.6619,2.4798,0 
9.9984,8.6223,0.8665,0 
9.3946,6.9545,1.8283,0 
8.5362,5.4678,0.1659,0 
10.1439,7.8537,1.7748,0 
9.8174,6.1347,3.0784,0 
8.5592,7.9765,2.3458,0 
8.9795,8.5802,1.6128,0 
10.121,6.6908,1.1105,0 
7.4726,8.6616,3.5022,0 
7.4856,8.1383,3.3406,0 
9.8032,9.4083,1.7915,0 
8.0538,8.4455,3.7424,0 
9.0123,6.7887,1.7577,0 
5.1695,8.4657,2.2078,0 
9.1398,7.473,1.9379,0 
8.1042,8.3555,1.7311,0 
8.8095,7.2983,2.1139,0 
10.1472,7.4737,1.1814,0 
10.849,7.5141,2.9059,0 
9.1598,7.0848,2.2606,0 
7.4736,8.6418,2.3969,0 
10.1684,10.2367,1.2151,0 
10.6894,7.3857,2.0036,0 
7.645,6.2472,1.9724,0 
8.879,6.5411,1.8116,0 
8.96,6.8323,2.9382,0 
8.9061,7.0463,2.5335,0 
9.6404,8.106,1.662,0 
9.2102,8.7589,2.086,0 
9.5157,10.7845,1.0152,0 
6.3258,7.1708,2.322,0 
7.7866,6.1382,1.9624,0 
8.7714,8.4485,2.1321,0 
11.1629,6.9781,1.242,0 
10.5681,9.3916,2.202,0 
8.9908,6.4042,0.1413,0 
7.6944,6.1243,0.6824,0 
8.0307,7.1996,0.6204,0 
7.69,8.8866,1.1191,0 
7.8373,8.8121,1.5164,0 
8.6987,8.229,2.2287,0 
8.3151,8.1091,2.5984,0 
9.7867,7.606,2.1942,0 
10.1623,8.5781,2.2189,0 
7.342,9.8881,2.3309,0 
7.8972,7.1522,2.3709,0 
8.6133,8.2981,1.8229,0 
7.3543,6.4858,2.1947,0 
10.7691,5.8833,2.5854,0 
8.5078,9.8013,3.2344,0 
9.1878,9.4275,2.1377,0 
9.6133,6.9749,3.6985,0 
9.3777,8.7982,2.6022,0 
7.7513,7.0534,2.8186,0 
9.9218,6.9855,3.8378,0 
7.5018,8.2573,0.8802,0 
8.6799,8.6689,1.2701,0 
8.956,8.0601,3.4879,0 
9.7802,8.9151,1.3,0 
10.3118,6.7652,1.2596,0 
9.6819,9.0216,3.1064,0 
9.302,8.1473,1.5972,0 
9.8088,7.3344,2.3244,0 
9.0888,8.3804,1.4366,0 
9.0189,7.8289,3.8592,0 
8.0018,7.8949,2.8316,0 
10.5702,8.5722,2.2445,0 
9.3695,7.7474,2.4754,0 
10.0687,8.0851,-0.0191,0 
8.618,6.9065,1.8594,0 
8.5594,7.9668,2.0118,0 
8.4226,8.5588,1.9502,0 
10.2543,7.5773,2.1047,0 
9.2975,6.0017,2.7699,0 
9.6234,6.8483,1.6805,0 
9.3477,8.2689,-0.5504,0 
9.6483,7.4118,-1.0485,0 
10.9119,6.8283,-0.0464,0 
8.1916,9.858,1.4068,0 
8.7222,8.79,2.4413,0 
9.7922,6.9439,3.0502,0 
8.9262,6.1129,2.0646,0 
9.6711,9.475,2.5401,0 
9.7109,7.6509,2.4049,0 
10.4061,7.6607,1.5481,0 
9.3157,7.5757,2.5855,0 
8.8882,8.2128,0.7242,0 
7.9379,8.6115,3.3971,0 
7.702,8.8383,-0.2892,0 
10.2714,8.8115,2.5105,0 
8.9241,6.456,1.4392,0 
8.7623,7.0968,2.6522,0 
10.1533,7.471,3.0282,0 
8.9956,7.622,1.2322,0 
8.9193,7.7345,1.0518,0 
10.442,8.5309,1.1716,0 
10.2798,8.611,2.7558,0 
10.009,7.7591,1.0521,0 
9.094,8.658,0.8012,0 
8.239,7.6827,2.1069,0 
9.7144,7.9718,1.1525,0 
8.7613,7.7993,1.859,0 
7.7315,7.1804,1.6981,0 
11.3755,8.6011,0.7752,0 
8.5212,9.4781,2.0327,0 
9.3053,7.1583,1.7317,0 
10.0219,8.4159,1.6791,0 
7.9651,7.8441,1.4526,0 
10.3114,8.0569,1.7193,0 
8.1036,7.4058,0.7766,0 
9.8564,8.3215,0.3591,0 
9.5529,7.9843,2.0802,0 
9.964,7.656,3.6569,0 
6.4247,8.5526,0.6656,0 
9.3126,9.0906,2.5549,0 
9.3987,8.7405,2.2771,0 
9.6415,8.0699,-1.3244,0 
8.5468,6.4885,0.9062,0 
8.0262,8.2268,0.4093,0 
8.8639,7.3716,2.8142,0 
11.5103,7.6581,1.0134,0 
9.426,9.3338,1.4149,0 
9.8209,7.403,1.014,0 
9.4709,8.4184,1.81,0 
10.5142,7.8457,2.7271,0 
8.7243,7.6606,1.8578,0 
7.6806,9.2039,1.8033,0 
10.0368,8.7923,3.2657,0 
7.5772,6.9381,2.4421,0 
8.3837,9.3416,2.3913,0 
9.0969,5.3512,1.6716,0 
10.2279,8.0298,1.9862,0 
9.2709,7.8726,2.4996,0 
9.2145,7.6687,2.28,0 
8.8984,7.9698,1.4454,0 
9.6708,7.792,3.4306,0 
9.6813,8.3136,2.6321,0 
8.8753,7.5574,0.435,0 
9.0985,7.3412,1.195,0 
9.1369,7.4986,0.8773,0 
9.4597,8.3076,1.3762,0 
9.4474,8.3465,2.921,0 
7.5973,7.8881,2.0144,0 
7.8817,9.1767,2.067,0 
9.9517,10.0119,3.2154,0 
9.7935,7.169,2.0303,0 
10.3503,8.1813,0.7051,0 
9.5815,9.415,0.8223,0 
9.8114,7.4857,1.4225,0 
9.0953,7.7166,1.7302,0 
9.1998,9.5832,1.579,0 
10.3378,8.3118,3.1234,0 
9.8438,9.3355,3.221,0 
9.0282,7.5308,3.1745,0 
9.6266,8.003,2.6734,0 
10.4856,8.2857,-0.6206,0 
9.511,9.4777,0.6671,0 
8.8379,8.4453,2.4236,0 
9.2885,6.9479,1.6996,0 
8.1254,8.8984,0.4905,0 
9.7624,7.0811,1.0612,0 
8.2454,7.8164,0.0839,0 
10.8842,8.5952,1.8914,0 
9.7241,8.445,2.154,0 
7.6994,8.815,3.032,0 
10.2005,10.0599,2.3636,0 
8.1747,9.3755,1.1211,0 
9.4707,7.2126,2.4781,0 
10.5189,8.3143,1.0117,0 
10.8719,6.0834,2.5599,0 
8.1918,7.8189,1.9766,0 
9.8149,8.6529,1.9437,0 
9.2542,7.7839,2.472,0 
8.7418,6.7953,1.9204,0 
7.3353,7.5038,2.3793,0 
8.0175,6.6681,1.7673,0 
9.3331,7.701,2.7038,0 
8.2697,8.2705,-0.1898,0 
7.8852,6.5167,1.567,0 
9.3368,7.6722,1.5127,0 
