Feature1,Feature2,Feature3,Class
3.6896,7.7986,1.2818,1 
1.3629,10.6226,3.4126,1 
0.6455,10.1592,2.2518,1 
2.6615,9.8427,3.7763,1 
1.1879,9.5281,1.8559,1 
3.1415,10.1704,-0.0217,1 
3.5446,10.6678,1.9601,1 
1.9973,10.6175,3.7516,1 
2.4046,13.6346,0.367,1 
0.8413,11.2807,0.3424,1 
0.9283,10.7277,4.1008,1 
2.1983,13.1397,1.3562,1 
1.4881,8.9117,2.8954,1 
2.3405,10.0286,0.4793,1 
3.2769,11.3101,1.5964,1 
1.9141,11.1012,1.5999,1 
2.7964,10.5697,0.3798,1 
2.1174,10.214,3.3415,1 
2.5066,10.3788,3.0683,1 
1.3346,8.1427,0.7718,1 
3.2282,11.4071,0.6195,1 
1.3093,10.6741,3.1379,1 
2.2138,10.8097,0.0721,1 
1.5274,11.0223,2.6141,1 
2.7559,9.3308,2.8658,1 
3.2555,8.8463,1.5011,1 
1.0623,8.9222,2.2445,1 
2.7121,11.3484,0.4446,1 
2.0796,9.852,1.8576,1 
1.6824,9.202,0.8826,1 
1.6781,10.0827,1.9408,1 
1.344,10.907,3.5296,1 
0.5779,10.1379,2.1323,1 
1.5949,10.2972,0.4117,1 
1.9963,10.0838,1.235,1 
1.9169,9.7787,2.6858,1 
3.3894,10.8544,3.8177,1 
1.4013,8.9497,2.8513,1 
0.8438,10.0785,2.8941,1 
2.451,9.1704,2.2519,1 
2.5633,10.0136,0.5956,1 
1.4503,11.8632,1.4916,1 
2.3661,11.2361,1.5803,1 
1.5811,9.4773,4.143,1 
1.5935,9.6557,3.4535,1 
0.5788,8.6853,1.0583,1 
3.5557,12.021,0.9179,1 
0.7085,9.4926,2.4946,1 
-0.1709,10.8891,2.0822,1 
2.4099,10.7532,1.888,1 
0.349,10.0549,2.4524,1 
2.5864,10.8543,3.0164,1 
1.9515,11.5697,1.2007,1 
2.7085,11.5946,3.3284,1 
2.6238,9.2155,2.9128,1 
1.9943,7.4997,1.8441,1 
2.4887,11.5051,4.1548,1 
4.5417,9.0574,1.4051,1 
2.0085,10.1166,0.904,1 
1.0703,10.5811,1.7955,1 
1.5189,8.9636,1.1899,1 
2.2406,8.2,1.7776,1 
2.4784,10.5842,2.9116,1 
1.9875,9.707,2.3563,1 
1.4524,10.2775,2.9211,1 
2.7277,9.9162,1.0083,1 
1.9532,10.1106,1.075,1 
1.4079,10.8305,1.8093,1 
1.9273,10.6431,1.7031,1 
0.957,11.7408,1.671,1 
1.6763,9.4408,2.1166,1 
2.9321,10.4458,1.8609,1 
2.5304,10.0491,-0.601,1 
0.0786,9.4989,3.3351,1 
1.9864,10.4434,2.3175,1 
1.4061,8.6809,4.4806,1 
2.2028,9.7053,2.6143,1 
0.8277,8.9815,1.9559,1 
1.9232,8.7866,1.1722,1 
3.1566,8.9223,0.9027,1 
0.6387,9.934,2.3271,1 
2.1604,9.4418,2.6303,1 
1.3047,10.6353,3.6577,1 
1.4708,10.1525,1.3117,1 
2.4697,9.7042,-0.9501,1 
2.9351,9.2973,2.4247,1 
2.5178,9.4356,2.5327,1 
1.9455,9.9951,1.3791,1 
0.697,8.4055,1.7868,1 
2.6021,8.3702,1.6757,1 
1.1691,8.9648,0.9072,1 
1.0596,10.5271,0.1662,1 
1.5848,10.8103,1.078,1 
2.4062,10.7702,1.4818,1 
2.0491,7.6428,2.4605,1 
2.9945,10.2654,2.0918,1 
3.6588,11.5448,3.5163,1 
3.8369,8.7422,2.8299,1 
2.5265,9.2641,2.3841,1 
1.8269,8.3139,0.9213,1 
1.9054,9.4674,1.333,1 
2.2695,10.2894,0.8512,1 
3.0049,9.1245,1.428,1 
2.4706,7.9732,3.9006,1 
1.2127,8.2659,3.0507,1 
1.4964,9.8229,1.3346,1 
0.0126,11.3303,3.2548,1 
1.0371,7.936,3.1156,1 
1.7881,10.1085,3.321,1 
1.3462,8.2497,1.9517,1 
2.9329,8.4744,0.0221,1 
2.3542,7.8615,3.3375,1 
2.5018,8.1317,1.9132,1 
3.8198,11.01,1.4502,1 
2.3162,9.0453,1.8903,1 
1.7558,7.4471,2.5033,1 
0.7695,9.1397,2.8881,1 
2.4201,10.3128,1.4327,1 
1.8567,10.1821,2.5527,1 
3.2198,8.7884,1.921,1 
3.8916,10.2878,2.313,1 
2.2261,9.6879,3.1428,1 
1.7807,10.1203,1.8175,1 
3.0635,10.5131,2.2834,1 
1.1812,11.0329,0.9321,1 
1.1726,11.2216,2.1536,1 
2.1523,11.0611,2.2628,1 
1.988,9.3861,1.9271,1 
2.0372,11.0059,2.0122,1 
2.7137,9.3011,1.8994,1 
2.739,11.2759,1.6166,1 
1.473,9.6127,2.2973,1 
1.7854,8.5134,1.8596,1 
1.16,9.8605,2.1863,1 
2.5442,11.8866,1.2992,1 
2.4487,9.0626,2.5202,1 
0.0677,11.3444,1.8935,1 
0.7309,9.668,0.5473,1 
1.34,9.6766,1.5564,1 
1.6937,9.8352,1.4745,1 
0.0945,10.1918,1.3003,1 
-1.4074,10.4588,1.8152,1 
2.4738,11.3092,3.9121,1 
1.9524,8.7501,1.5367,1 
3.2607,9.4961,1.4844,1 
3.0849,9.1786,3.2998,1 
2.9722,10.5317,0.6788,1 
2.6129,8.6679,1.1046,1 
0.6972,9.6217,1.8786,1 
2.4833,10.5822,3.3522,1 
3.6493,10.5667,3.7942,1 
0.5169,10.401,0.7803,1 
0.54,9.5025,1.4071,1 
1.2091,10.3302,3.6175,1 
2.3644,9.2171,1.7519,1 
1.9134,10.1603,2.9687,1 
0.5552,10.4406,2.2866,1 
2.6918,11.4095,1.9167,1 
3.5376,10.5552,3.1969,1 
1.0134,10.1015,2.7594,1 
1.0134,11.3942,2.822,1 
1.7343,10.2381,3.0307,1 
-1.1046,10.0569,2.9469,1 
2.1651,10.3947,1.3503,1 
1.6312,10.0239,2.1752,1 
1.9114,9.8738,1.2532,1 
-0.6811,8.2269,3.5248,1 
-0.5469,12.3034,2.4791,1 
2.4741,11.3359,1.7762,1 
2.722,10.8271,1.2477,1 
2.7107,9.1954,0.7785,1 
3.1001,10.5567,3.824,1 
1.4596,9.1577,2.8799,1 
1.0914,8.2135,2.5704,1 
2.6799,10.925,0.8054,1 
3.2434,9.0653,1.1962,1 
2.3064,10.688,1.7731,1 
3.9008,11.7776,2.3533,1 
0.3418,7.4956,2.399,1 
0.9993,11.048,2.8695,1 
2.4601,10.2713,3.597,1 
2.7255,9.7447,2.4079,1 
1.5932,10.5684,0.0264,1 
2.722,9.3451,0.299,1 
2.6424,9.2569,3.2367,1 
2.4336,8.637,2.5468,1 
2.6699,10.6056,3.173,1 
2.4125,10.3647,1.8469,1 
1.1937,10.274,2.3644,1 
2.5723,9.6153,2.3124,1 
0.703,10.7539,2.8197,1 
2.9975,10.4591,1.617,1 
2.846,8.3922,1.0659,1 
1.9497,9.7576,2.4206,1 
0.586,11.1739,3.7651,1 
1.1927,9.8683,0.7097,1 
2.022,10.7014,2.2236,1 
3.0051,10.0714,1.3968,1 
0.9513,9.2536,1.2268,1 
1.5766,8.5139,2.0631,1 
2.3755,12.0624,0.3721,1 
2.0333,10.6546,2.2026,1 
2.1662,11.1507,1.8417,1 
2.0841,10.1568,2.2792,1 
1.3147,8.8929,1.9769,1 
2.7425,9.4792,2.026,1 
0.6336,6.8367,1.9745,1 
1.2072,10.8951,2.1233,1 
1.522,9.5317,1.0575,1 
2.0146,9.3181,1.4947,1 
1.1074,11.1958,3.1817,1 
2.3187,9.7662,3.9803,1 
1.3494,11.2199,2.6647,1 
2.4075,8.8359,1.698,1 
2.1253,9.9573,2.7209,1 
2.9572,8.8711,2.203,1 
1.4381,8.5933,2.7479,1 
3.2788,10.9094,1.0504,1 
1.5334,9.5232,2.1593,1 
3.1178,10.5298,1.6644,1 
1.5755,9.9538,1.5794,1 
3.0749,8.8504,1.4332,1 
2.6306,9.0153,0.1215,1 
3.8362,11.497,2.3455,1 
3.0982,9.026,2.7635,1 
3.2861,11.0774,1.6162,1 
3.7117,10.9565,2.5571,1 
1.9845,9.6145,2.8901,1 
1.3022,9.8609,2.4431,1 
2.6589,10.8259,2.3099,1 
3.4945,8.9433,3.3825,1 
1.8742,7.2856,3.3686,1 
1.3543,9.7134,3.7358,1 
2.4015,11.4372,2.2744,1 
2.693,10.5758,0.3815,1 
0.9269,7.6287,1.0596,1 
1.4216,10.9815,3.5527,1 
1.7628,10.4319,3.3586,1 
3.2793,10.3551,1.6774,1 
1.6274,8.1481,2.2246,1 
3.172,10.116,2.508,1 
2.0604,12.1009,1.7496,1 
1.9918,11.1033,1.808,1 
2.2935,9.0991,3.503,1 
0.0675,9.7368,1.1701,1 
1.8687,9.2107,2.6548,1 
1.8017,10.7594,2.0076,1 
2.0265,10.4351,3.2116,1 
3.7497,11.5306,3.0915,1 
2.923,8.6714,0.2189,1 
1.802,10.217,3.1888,1 
3.1784,10.6095,1.8226,1 
1.7298,10.6036,1.5651,1 
0.0836,8.9214,3.9367,1 
3.7894,11.1938,2.8876,1 
2.4296,9.5075,2.9734,1 
2.1542,9.4909,2.3459,1 
2.9156,9.7078,3.5125,1 
1.2009,11.1661,0.9426,1 
3.7192,9.2313,1.9736,1 
1.8758,9.908,4.2133,1 
3.1384,8.4988,2.5423,1 
1.2816,11.7245,1.8714,1 
1.5828,9.1685,2.7586,1 
1.5867,9.7324,2.3903,1 
2.6887,7.8644,1.9743,1 
1.382,11.8823,1.7947,1 
1.1467,10.9111,1.0587,1 
3.1552,11.0902,0.0121,1 
2.485,9.8874,1.1127,1 
0.0901,9.3297,1.6757,1 
2.4641,10.0802,1.6272,1 
1.6637,10.1435,0.8189,1 
2.6858,11.5704,2.6573,1 
1.9082,8.8356,1.4721,1 
1.7021,10.6566,2.3528,1 
0.6143,10.1972,2.394,1 
2.9623,10.0618,1.6755,1 
2.0413,9.9078,0.8868,1 
0.4207,8.9231,1.6777,1 
3.7516,8.7879,2.6001,1 
1.611,9.6308,1.997,1 
1.4969,10.2375,0.7511,1 
3.4236,9.2037,1.7368,1 
2.0167,9.9132,3.7359,1 
1.9754,11.1851,1.2006,1 
1.7442,10.1285,2.6854,1 
2.6586,10.0274,2.1469,1 
2.5504,9.0571,2.3179,1 
0.6283,11.5369,1.1241,1 
3.0295,10.1106,2.2308,1 
0.6632,9.2529,2.2888,1 
2.5023,10.5538,3.3295,1 
2.6728,9.929,0.4864,1 
1.5094,9.5991,0.0148,1 
2.4973,8.4311,2.8521,1 
1.2273,8.4476,2.8534,1 
3.3725,10.3562,0.4897,1 
2.1727,9.8888,2.5648,1 
3.2784,8.4519,2.8559,1 
2.4839,10.3794,3.353,1 
2.6074,9.6647,1.4954,1 
2.073,9.792,0.559,1 
2.5002,9.8294,2.0765,1 
0.6223,9.6921,2.1859,1 
1.7863,9.179,2.6191,1 
4.479,11.127,2.5645,1 
1.8716,9.6943,3.1187,1 
2.1308,10.979,3.944,1 
1.4442,10.5709,0.735,1 
2.4631,9.6962,1.5604,1 
1.1008,9.2164,2.4695,1 
2.6282,10.4942,1.914,1 
2.7633,10.4911,0.8791,1 
2.7487,10.163,2.0617,1 
2.3212,10.9232,0.4402,1 
2.0032,10.0418,1.1124,1 
1.8894,9.0765,1.0891,1 
2.2875,9.944,3.2401,1 
0.1717,11.3332,1.2263,1 
2.0598,10.1188,1.6719,1 
2.3677,8.9107,3.2087,1 
2.3713,9.5124,1.8021,1 
1.8017,10.711,3.165,1 
0.8104,9.7762,3.2188,1 
1.5488,11.8513,2.014,1 
1.7358,9.5335,0.5297,1 
2.5763,9.7692,0.928,1 
3.0417,9.9597,2.983,1 
2.4497,9.7019,1.6617,1 
1.15,9.3323,2.3675,1 
1.059,9.0912,1.6807,1 
1.9643,10.0171,0.9667,1 
0.2015,10.1228,2.3284,1 
1.9123,11.0366,2.01,1 
1.6017,9.5864,1.1225,1 
2.2581,10.671,1.7589,1 
3.1975,11.5583,0.5671,1 
2.454,9.992,0.0079,1 
2.8108,10.8328,1.7225,1 
2.7657,10.2808,2.2722,1 
2.9518,11.5486,3.015,1 
1.5807,9.8934,2.5883,1 
3.8549,11.7124,1.7568,1 
1.5118,8.1651,1.1146,1 
2.6377,8.9429,2.5435,1 
2.1372,9.8913,4.0092,1 
4.9046,10.896,2.4764,1 
3.6664,8.2589,1.5735,1 
4.4152,10.0619,4.1813,1 
0.9913,11.9428,1.8276,1 
1.5168,9.443,2.0797,1 
2.1002,8.799,3.0946,1 
2.3281,9.195,2.3693,1 
2.0481,10.196,1.1932,1 
1.8559,11.05,1.3442,1 
1.9572,8.8737,1.9431,1 
1.2417,10.1666,1.7603,1 
2.4645,9.3976,2.9342,1 
0.7086,8.3957,3.4471,1 
3.4079,10.8322,3.0921,1 
0.9906,9.0082,1.936,1 
3.183,9.2668,-0.7403,1 
1.5171,9.5901,2.6258,1 
1.167,9.043,2.0827,1 
3.459,11.0893,2.3264,1 
9.1069,10.2058,2.9566,0 
9.0684,9.0685,2.9972,0 
8.0685,8.7304,1.8288,0 
7.7113,9.0614,1.9595,0 
8.0963,6.4459,1.0489,0 
9.2005,7.2527,3.0681,0 
8.723,8.0866,1.7468,0 
7.788,8.2773,2.5522,0 
8.5323,6.5725,2.8858,0 
11.3606,6.478,1.7841,0 
9.1903,8.7223,1.1293,0 
9.1017,8.5554,2.9623,0 
10.4335,7.2982,1.143,0 
8.1418,7.6015,1.7356,0 
8.0993,9.244,0.4943,0 
7.2102,7.6832,2.0989,0 
9.3461,7.0617,0.5805,0 
9.3122,6.7172,2.1607,0 
9.4545,7.2926,2.4938,0 
9.1379,7.7274,2.8207,0 
9.0272,8.7825,2.1014,0 
9.6473,7.6635,1.1948,0 
10.4147,6.7568,0.9424,0 
9.3819,8.2427,1.4754,0 
8.3465,6.4447,2.0012,0 
9.1501,7.8225,2.5429,0 
8.3354,7.6508,2.3986,0 
8.96,7.4929,1.9642,0 
8.8414,8.0524,1.7765,0 
8.394,7.2057,1.9265,0 
9.5202,9.1591,3.3063,0 
10.1274,9.0891,1.3945,0 
8.9574,9.1059,2.1892,0 
9.7391,7.8427,2.6283,0 
7.9155,9.4356,1.0621,0 
8.5069,8.0347,1.0532,0 
8.9386,8.464,3.2127,0 
6.8694,10.1757,0.9482,0 
7.7179,7.9252,2.7135,0 
8.1069,8.084,1.6866,0 
10.3815,6.5152,1.9854,0 
6.5982,9.1537,2.7225,0 
9.879,7.2317,1.2882,0 
8.8438,7.8484,0.6474,0 
9.2029,9.6621,1.3654,0 
7.8734,10.2885,1.9228,0 
8.1337,7.0191,3.0664,0 
9.8379,7.9908,1.3797,0 
8.6511,6.5786,1.8036,0 
8.0405,6.7626,2.7545,0 
8.084,9.2743,-0.5438,0 
8.5906,8.6413,1.957,0 
8.1766,8.1325,2.4538,0 
8.4789,9.9045,-0.4968,0 
6.824,8.6288,2.8871,0 
10.0745,8.6661,2.4113,0 
9.2197,8.1425,2.9118,0 
9.1567,6.3048,3.1367,0 
8.8865,8.1866,2.5646,0 
9.2479,7.1831,2.0909,0 
9.9748,7.5341,2.2197,0 
9.4324,7.987,0.5949,0 
9.2752,7.387,1.8959,0 
8.5072,9.0785,2.0133,0 
8.679,8.1021,1.859,0 
8.0557,9.6086,-0.4493,0 
9.5234,8.6446,1.5829,0 
9.0231,7.8353,2.2543,0 
9.3054,7.8125,2.978,0 
10.89,9.3274,1.996,0 
6.1599,7.4838,1.0768,0 
9.4282,9.7209,0.5588,0 
7.783,7.4249,-0.5749,0 
7.6499,9.7145,3.1607,0 
8.4561,8.771,2.3289,0 
8.2953,6.8774,1.8807,0 
9.2675,8.2712,1.9004,0 
10.5253,7.1541,4.0851,0 
8.7631,7.1546,2.0774,0 
9.2573,7.8536,1.3945,0 
9.6247,7.9521,1.1467,0 
9.6502,8.5239,1.2348,0 
9.0609,8.3882,2.0901,0 
8.8414,6.9923,2.3868,0 
8.4687,10.4018,2.0294,0 
8.7896,9.4939,4.4691,0 
9.8853,8.5023,1.5687,0 
10.0733,9.1011,1.4672,0 
8.4695,9.4189,2.7333,0 
9.52,9.359,3.6826,0 
9.7989,7.4102,1.7511,0 
10.6928,7.83,2.035,0 
9.9385,8.7522,1.1397,0 
6.7658,5.6007,4.0118,0 
9.2759,7.7105,3.8534,0 
9.4817,7.1232,2.0672,0 
8.2175,6.7975,3.0981,0 
9.6032,8.2135,2.7724,0 
10.0849,8.0353,2.2943,0 
6.7039,7.56,0.7749,0 
9.9804,8.7258,0.7819,0 
8.0452,6.4698,0.5343,0 
8.4115,9.1565,0.8238,0 
8.2405,9.3614,0.7385,0 
7.1726,7.2027,0.0574,0 
8.6322,9.679,3.0123,0 
10.3624,6.3302,-0.1116,0 
7.6603,6.7368,1.3781,0 
10.1898,7.7723,1.82,0 
9.4638,8.017,2.0222,0 
10.3336,6.8944,0.6892,0 
9.1295,8.0293,0.6902,0 
9.3719,7.8094,1.5685,0 
8.5469,8.9578,3.4021,0 
10.3169,8.3084,3.7095,0 
8.0131,7.9869,3.3482,0 
9.882,9.4123,0.5182,0 
9.0891,6.621,2.7348,0 
10.9456,8.2706,1.9029,0 
9.5477,7.4856,3.2668,0 
8.0616,7.0819,2.8237,0 
11.1416,7.9708,1.0952,0 
7.8582,7.9034,3.7912,0 
9.2312,7.4707,3.4994,0 
8.6815,7.7707,2.1216,0 
9.3474,8.8086,2.369,0 
7.7022,7.1392,2.3691,0 
8.5167,9.2686,1.6672,0 
10.2689,9.3382,1.761,0 
7.9531,6.7021,2.1006,0 
9.7136,7.1007,2.5378,0 
8.3192,8.0864,2.4039,0 
7.9821,8.5703,2.527,0 
9.5775,8.9146,1.4717,0 
8.6011,9.8647,2.657,0 
7.8904,9.4593,1.5127,0 
9.1879,9.0403,1.3447,0 
10.221,9.7501,0.8988,0 
9.2027,7.1386,4.2602,0 
10.8031,7.9315,0.6922,0 
9.2673,7.5917,1.603,0 
9.3339,8.6672,3.1374,0 
11.2458,7.2597,1.6428,0 
10.6434,7.9612,1.9974,0 
9.4618,6.5606,1.7172,0 
10.2525,7.3862,3.3942,0 
8.3671,7.9223,1.3602,0 
7.7287,8.4182,1.4572,0 
9.2312,9.8667,1.5244,0 
8.3763,8.6228,1.6363,0 
9.4801,7.1307,1.0974,0 
9.4336,9.2526,4.2289,0 
9.5862,7.5805,3.4132,0 
8.4215,7.3072,3.0115,0 
10.3593,6.3157,2.2959,0 
8.4187,8.6726,1.0867,0 
10.6121,8.8764,2.7814,0 
9.8341,6.5605,1.1202,0 
8.4604,8.4369,2.0123,0 
7.4976,6.8102,3.607,0 
9.5555,8.6061,0.6672,0 
9.1142,7.5248,1.1821,0 
9.6199,8.5437,1.5605,0 
8.8593,7.6004,2.7033,0 
10.6497,6.1221,2.2166,0 
8.2041,9.472,1.3122,0 
8.1791,5.6811,0.7035,0 
9.8278,8.3135,1.6277,0 
10.1025,8.6675,1.8309,0 
10.405,8.3896,2.6553,0 
10.0203,9.3403,2.5451,0 
10.3573,9.1203,1.5596,0 
8.4873,7.8778,1.9355,0 
7.7841,9.8811,3.1007,0 
9.977,7.6097,1.9262,0 
10.5158,9.6244,1.3953,0 
9.5867,8.2684,2.3771,0 
7.1918,8.9656,0.5923,0 
9.0971,8.2616,2.7497,0 
9.1917,8.0012,0.5388,0 
9.606,7.6341,2.9574,0 
9.2676,8.6184,3.2504,0 
10.1272,8.4067,1.307,0 
8.697,8.1114,2.6299,0 
9.0882,10.8092,3.1962,0 
8.756,8.0433,1.6448,0 
10.1539,8.747,0.9402,0 
8.9121,7.0001,0.3305,0 
8.7938,5.5653,3.1811,0 
9.4654,6.5766,1.6294,0 
8.1352,7.3922,0.2427,0 
8.6955,9.7218,1.4148,0 
8.8752,7.5291,3.2933,0 
8.7575,8.2955,2.2571,0 
10.0728,6.994,1.4759,0 
6.8163,8.9138,2.1265,0 
9.2325,6.3739,1.0072,0 
7.7332,8.3288,3.0641,0 
9.5783,7.8101,3.0265,0 
10.0292,6.1306,3.5165,0 
7.8957,7.2934,0.6873,0 
10.017,7.6339,2.93,0 
10.1417,8.8194,2.1417,0 
7.048,6.835,2.1406,0 
9.7452,7.7843,2.8426,0 
8.9137,9.2754,1.8045,0 
8.4878,7.3227,0.7474,0 
9.2851,9.9025,2.6729,0 
8.1865,9.1467,3.2648,0 
7.1524,7.6226,2.3553,0 
7.7078,8.5203,2.6187,0 
9.7225,9.489,1.8497,0 
7.5913,7.9198,2.6019,0 
9.2806,8.7142,1.9112,0 
9.4052,7.7508,3.5014,0 
10.3976,7.881,2.7366,0 
10.6766,8.8649,2.6837,0 
11.573,7.1941,1.9519,0 
10.1534,10.9107,0.0586,0 
9.067,8.5545,2.6488,0 
8.2702,8.1434,1.2985,0 
8.6852,9.7021,2.5162,0 
7.198,8.8437,1.9105,0 
9.2649,6.7672,3.491,0 
9.9756,6.9213,1.2138,0 
8.071,7.9739,1.0907,0 
10.2859,9.066,2.8886,0 
9.9468,10.0887,2.16,0 
10.8629,5.8291,1.0824,0 
6.5219,7.7991,3.0045,0 
9.2805,7.5014,3.3513,0 
10.2292,8.2057,1.1781,0 
9.1187,7.436,3.0791,0 
10.7955,8.9991,3.168,0 
8.6923,8.0586,2.3611,0 
9.6415,9.4539,2.4857,0 
9.3879,7.5978,1.7344,0 
9.9138,8.1138,2.3538,0 
9.1746,8.4634,3.9768,0 
8.9171,9.5634,2.5911,0 
8.6901,9.1536,0.3469,0 
11.804,7.9129,1.7138,0 
10.2751,7.9278,3.6299,0 
8.5978,7.6492,2.629,0 
8.3068,6.9378,2.2513,0 
8.768,8.6501,3.0771,0 
7.908,5.7003,1.8987,0 
8.5123,8.8064,2.6607,0 
9.7386,7.717,3.9639,0 
9.0518,8.6427,2.1538,0 
9.2774,8.9837,1.3564,0 
10.0401,7.6269,2.9275,0 
8.3158,7.3125,1.3708,0 
8.2507,9.4618,2.9292,0 
9.6453,9.1843,0.9198,0 
9.4666,8.4614,1.2124,0 
9.4184,8.8018,2.7764,0 
9.6993,7.2676,1.4016,0 
10.3289,10.8323,2.1748,0 
8.9294,7.9841,2.7756,0 
8.1819,7.9791,1.272,0 
8.7704,9.6342,1.925,0 
10.0689,7.0827,1.8023,0 
8.722,8.6502,1.1165,0 
8.7671,8.2829,3.8645,0 
8.158,6.5622,2.3681,0 
9.2396,7.5451,2.6679,0 
10.6394,7.8223,2.3426,0 
9.2415,8.9333,2.1806,0 
8.2641,7.2255,1.5796,0 
9.5652,7.0365,3.3568,0 
8.2345,9.9086,2.3994,0 
9.8478,9.0293,1.6881,0 
8.9736,9.2963,2.3509,0 
9.2169,7.5775,0.967,0 
9.4651,6.4484,4.335,0 
10.5179,9.4465,3.7316,0 
9.6728,6.878,2.9127,0 
9.1085,8.5404,2.4647,0 
8.4312,9.3291,2.605,0 
9.624,7.2643,2.4091,0 
9.0926,7.9959,1.0395,0 
7.0085,8.0678,3.4744,0 
9.2814,7.8286,0.6131,0 
10.9579,8.7294,2.1138,0 
9.3297,8.0334,1.469,0 
9.7596,7.7538,0.9005,0 
