Feature1,Feature2,Feature3,Class
0.2894,0.4368,1.8545,1 
1.9274,0.8854,1.6272,1 
-1.7039,0.0728,3.5828,1 
0.2128,-1.2058,2.5577,1 
0.1568,-0.2937,1.7106,1 
0.7091,0.7053,1.9769,1 
-1.2766,-0.1217,1.7225,1 
-0.3121,0.9272,3.1166,1 
0.0972,8.8264,1.3148,1 
-0.0098,11.3941,1.9831,1 
-0.0238,8.4743,0.1961,1 
0.17,10.6499,3.2915,1 
-0.4662,11.4009,2.5893,1 
1.9054,9.5666,1.6007,1 
-1.2361,10.3003,3.5016,1 
0.4951,8.8404,4.8497,1 
-0.0151,9.1975,1.2923,1 
-1.1197,9.3251,1.3352,1 
-0.009,10.7889,1.0596,1 
0.3866,10.0253,1.1027,1 
-0.0318,9.2239,2.0377,1 
1.1023,9.0518,3.5799,1 
2.5166,10.3614,2.2432,1 
0.5389,9.6612,2.5812,1 
-0.7841,12.1793,2.5482,1 
-1.1726,9.9736,1.5938,1 
0.1064,9.3601,2.5351,1 
0.3043,8.8086,-0.5113,1 
-0.5026,10.5268,2.0343,1 
0.7011,8.8923,0.7299,1 
-0.1753,10.1672,2.7162,1 
-1.0186,9.066,1.7518,1 
-0.6345,10.5008,1.7788,1 
-0.5134,10.5841,2.1911,1 
0.6901,10.5044,3.0884,1 
0.0999,10.1513,1.0591,1 
0.8121,9.6715,2.6828,1 
-0.5913,9.1775,2.2337,1 
-1.9619,11.0977,2.8509,1 
1.1013,8.7978,1.2772,1 
1.6466,11.0976,2.5083,1 
0.7434,9.0035,2.8995,1 
1.5309,9.1239,2.2026,1 
-0.6492,8.7552,2.3928,1 
1.2487,9.0606,1.2771,1 
0.4202,8.6496,0.596,1 
0.8478,9.479,3.0571,1 
0.4842,9.3685,2.2181,1 
0.3909,9.678,1.9627,1 
-0.154,8.8164,1.1618,1 
0.374,10.5672,3.101,1 
1.4886,8.5732,2.8141,1 
1.983,10.8054,3.0791,1 
0.5907,9.8354,1.8021,1 
-1.0391,9.8242,3.2873,1 
0.7154,8.7689,1.0975,1 
-1.1796,10.6354,3.1221,1 
0.5201,8.7857,2.6931,1 
1.4521,9.6829,2.0762,1 
0.8479,10.1964,1.6713,1 
0.4512,10.7342,1.2425,1 
1.3176,10.8063,0.2045,1 
0.3395,9.6744,0.1809,1 
0.3592,11.1442,1.5487,1 
0.4308,10.3432,2.5917,1 
-0.2958,10.8877,0.1336,1 
-0.4787,9.1682,0.2999,1 
1.6811,9.5689,2.9282,1 
0.9575,10.5875,0.7586,1 
-1.3255,11.419,2.0878,1 
1.6704,9.7688,1.2465,1 
-1.1339,9.7819,3.4437,1 
0.1517,8.6999,2.1288,1 
0.2195,8.0731,1.091,1 
-2.2456,9.579,2.3454,1 
-1.0014,10.4246,0.7166,1 
-0.8594,8.9706,1.216,1 
0.3197,10.3639,4.2513,1 
-1.1375,7.4971,1.995,1 
0.6817,8.1053,2.2969,1 
-0.0177,8.0365,2.5845,1 
-1.1857,11.9477,2.1719,1 
-0.6246,7.8077,3.0599,1 
0.3118,9.6521,2.6076,1 
1.0681,9.3468,2.1661,1 
0.9218,11.163,2.1659,1 
-0.0879,12.0454,1.4847,1 
-0.1212,9.0049,2.7447,1 
-1.8324,8.9222,2.0313,1 
0.0453,8.5863,0.6135,1 
-1.2798,10.6831,2.928,1 
-1.4441,11.3113,1.6273,1 
-0.3778,8.9633,0.3479,1 
-0.039,10.3647,1.2909,1 
-1.3615,9.5377,2.1523,1 
0.4483,9.8723,1.8164,1 
-0.692,9.9829,0.4184,1 
-1.401,10.3718,-0.8545,1 
0.4707,10.4385,2.5362,1 
-0.1758,7.8141,0.767,1 
0.1016,9.8952,2.4228,1 
-1.2378,10.0748,2.4732,1 
-0.4505,11.1899,1.6178,1 
-0.5611,9.7278,1.7105,1 
1.3696,10.712,2.2491,1 
0.5239,10.7352,3.9821,1 
1.1332,10.4588,1.3598,1 
0.8559,10.9219,0.3696,1 
5.4681,5.112,1.628,0 
4.8373,4.8662,-0.8426,0 
6.6247,3.4312,1.4054,0 
5.6964,3.6936,2.12,0 
3.421,4.2431,1.9116,0 
4.9376,4.4959,1.7839,0 
3.5228,4.6233,2.609,0 
5.4274,5.6215,2.6343,0 
5.9541,5.9508,1.7223,0 
5.2448,4.9819,1.3421,0 
5.8591,3.4415,3.227,0 
3.0268,4.3093,2.4871,0 
3.8135,5.7355,0.9651,0 
3.6705,4.3064,1.5645,0 
5.8805,6.9412,2.7619,0 
5.4127,3.7657,2.3289,0 
5.6118,4.9014,1.6445,0 
4.8809,5.7454,1.4004,0 
5.5436,5.0835,2.3409,0 
3.2341,2.9595,1.0605,0 
5.3685,4.0339,1.129,0 
5.6089,5.4846,2.7313,0 
4.026,4.3801,2.1347,0 
5.1995,4.9934,0.1195,0 
4.2831,3.7943,2.9782,0 
6.0419,6.2659,1.8349,0 
4.8456,6.4603,1.719,0 
5.0895,4.7867,2.71,0 
5.4007,6.5526,2.7279,0 
6.3225,4.5416,0.5369,0 
3.1817,4.5181,1.6011,0 
3.5056,5.0198,1.2081,0 
5.3145,5.2445,1.5328,0 
4.2701,3.4613,2.3388,0 
4.415,3.8157,0.8473,0 
4.0857,7.344,0.6366,0 
4.396,4.2234,3.5962,0 
4.1508,5.7594,3.0362,0 
4.7376,5.7525,2.4455,0 
5.3208,5.7934,0.7441,0 
3.704,6.3401,3.1841,0 
3.7836,5.1851,2.5104,0 
5.6634,3.3827,2.6368,0 
4.5957,4.6894,1.3099,0 
4.5809,2.7217,1.1443,0 
4.3856,3.6554,0.5266,0 
4.0187,4.8443,4.3198,0 
4.5291,5.2693,3.0436,0 
5.8961,4.2822,2.5844,0 
6.5615,5.1252,1.3466,0 
4.5306,5.48,1.0694,0 
5.4108,6.584,2.912,0 
4.8861,3.3655,1.9019,0 
5.1621,4.0314,2.5748,0 
6.4243,4.8771,1.4454,0 
6.176,5.0208,1.3027,0 
5.5204,6.1371,2.7153,0 
5.1108,3.1572,2.5072,0 
4.0518,2.8974,0.6385,0 
4.6534,5.7505,2.7245,0 
4.7934,4.4314,3.1271,0 
5.8031,4.3575,1.5596,0 
4.8975,3.9009,1.0779,0 
2.5632,4.7929,0.9063,0 
3.2925,4.7577,1.5466,0 
6.9536,4.7532,1.6414,0 
4.958,3.591,2.4325,0 
6.3497,6.6862,2.6277,0 
5.079,4.9473,-0.7788,0 
6.1073,5.1987,-0.2507,0 
4.6163,5.0136,3.149,0 
4.1211,4.689,3.6102,0 
5.0236,5.7267,1.896,0 
3.7891,5.7656,2.4937,0 
3.9878,4.3747,2.9437,0 
5.0303,5.4713,2.2453,0 
5.3985,4.6427,2.1216,0 
3.7882,6.442,2.1398,0 
4.9637,4.6117,2.0266,0 
5.6117,4.5086,1.6084,0 
4.9368,6.3764,3.7311,0 
5.877,5.1554,2.5191,0 
5.5787,4.6622,3.0328,0 
6.0804,3.6934,2.6149,0 
4.8007,6.539,1.7125,0 
6.6894,4.5132,1.8839,0 
5.3619,4.4879,1.2719,0 
3.8946,3.6202,0.6679,0 
4.7951,5.7872,3.1827,0 
4.7836,4.5998,3.0099,0 
5.3174,5.4101,1.1547,0 
4.145,5.4595,3.1039,0 
5.9144,4.5971,-1.0647,0 
4.2888,5.5664,0.5724,0 
6.5799,5.3995,2.6454,0 
4.7373,5.78,4.5992,0 
7.1064,3.7027,2.1791,0 
4.4577,3.5039,2.7449,0 
5.1833,4.68,2.969,0 
5.9641,5.3998,1.8223,0 
5.108,-0.1365,1.9809,1 
5.0661,-0.3749,1.6828,1 
5.4501,-1.3994,1.4139,1 
6.0954,-1.4977,2.2745,1 
5.3552,-1.1251,0.975,1 
3.0512,0.5142,1.927,1 
5.7397,-0.615,3.1651,1 
3.4979,1.1392,2.2864,1 
5.9218,1.64,3.1555,1 
5.4963,-0.612,2.7785,1 
5.216,0.785,1.3149,1 
4.5433,-1.0762,2.1143,1 
4.7217,-0.7699,0.8322,1 
5.2037,0.2997,-0.2485,1 
5.0935,-0.6821,3.6685,1 
5.6533,1.8377,0.1996,1 
3.4457,-0.0461,1.5606,1 
6.126,-1.0643,3.4974,1 
4.7013,0.408,2.8236,1 
4.5261,1.5031,2.9407,1 
6.2108,-0.4842,0.3518,1 
3.8561,1.1198,0.7224,1 
6.2209,0.4418,0.8505,1 
4.2028,0.1196,2.131,1 
4.8775,1.7653,1.6575,1 
4.9248,-3.3217,2.6657,1 
3.2271,-0.0116,0.8193,1 
4.3796,0.1843,2.2209,1 
4.1241,-0.3291,2.2577,1 
6.2589,0.1156,1.9724,1 
4.7565,1.2273,2.9161,1 
6.1338,0.3315,0.4881,1 
5.9468,2.0104,3.8819,1 
5.5102,0.4664,2.5032,1 
4.0734,0.0387,0.2805,1 
4.1123,1.1502,1.1242,1 
5.5826,0.0342,2.3751,1 
4.7616,2.2346,0.7893,1 
5.8599,-0.0898,1.6195,1 
4.9532,0.4647,1.8924,1 
4.0425,-2.2828,1.686,1 
3.8822,-0.9028,2.5642,1 
5.1087,-0.1243,1.5173,1 
5.0982,1.1034,1.2783,1 
6.1259,0.8622,2.0956,1 
6.2461,-0.0092,2.9653,1 
4.9161,0.0484,1.4473,1 
5.4028,-1.7731,2.3281,1 
4.3365,-1.6893,2.1917,1 
5.2354,-1.8359,1.5476,1 
6.8399,0.0419,1.5726,1 
4.3297,1.6127,2.1548,1 
4.5498,1.0269,3.3873,1 
6.1176,-0.5254,1.8242,1 
5.0773,-1.0033,3.1522,1 
3.6665,0.036,2.589,1 
4.4464,0.5637,2.2972,1 
6.2391,-0.0228,1.9386,1 
6.5449,-0.0661,0.694,1 
5.8937,-1.3261,1.0369,1 
5.8894,-0.9716,2.184,1 
4.9672,-1.0916,3.2123,1 
4.7187,-0.871,2.527,1 
6.3796,0.5951,0.2755,1 
4.6584,0.8314,1.3076,1 
5.3503,0.578,1.9457,1 
4.6585,-0.9241,1.8881,1 
2.8173,-0.0741,2.1386,1 
3.3953,-0.9256,2.3893,1 
3.7853,-1.1001,2.1658,1 
5.4846,-1.6099,0.9356,1 
5.9837,1.0147,1.6742,1 
5.5092,0.1779,0.9363,1 
4.0512,-0.5456,2.0505,1 
4.9131,-0.1841,2.5274,1 
6.6759,0.2964,5.1045,1 
5.2228,0.711,1.7905,1 
4.729,-1.26,2.1919,1 
6.2638,0.669,1.6337,1 
6.2624,-0.6634,2.5104,1 
5.6761,1.2492,1.9138,1 
6.2333,-0.9457,3.8374,1 
2.5366,-1.2554,3.0351,1 
5.3383,1.1338,1.8243,1 
5.2428,0.2829,2.8303,1 
3.2615,-0.9487,0.7963,1 
3.6839,0.3792,2.6097,1 
4.2516,-1.2204,1.7168,1 
5.5693,0.0823,2.0768,1 
4.5208,-1.6896,2.2961,1 
5.7867,0.6357,2.0975,1 
5.4153,0.3563,1.3164,1 
3.7236,-0.0889,1.778,1 
3.3153,-0.6215,1.8421,1 
4.023,-1.4873,5.0217,1 
4.9262,0.2877,2.8442,1 
5.1025,-0.5866,1.8798,1 
4.4144,0.2223,0.4409,1 
5.4828,-0.994,1.298,1 
4.9078,-1.5368,3.894,1 
9.3553,-0.8601,2.1914,1 
10.671,-0.7405,2.6289,1 
10.8507,-0.5827,1.6001,1 
9.0359,1.7045,0.969,1 
10.7902,0.6195,1.8294,1 
10.9508,-1.1057,1.323,1 
11.5084,-2.8005,2.0288,1 
10.3992,1.2229,1.4145,1 
10.0276,-0.5368,1.0896,1 
9.8304,-0.6288,1.2306,1 
10.5606,-1.4907,2.1012,1 
11.3038,0.1377,3.172,1 
10.2889,-0.2367,1.6225,1 
9.5073,1.0644,1.8207,1 
10.299,0.5797,2.5131,1 
11.6522,0.569,1.8112,1 
10.913,-1.7637,3.4094,1 
11.7151,2.4556,1.7454,1 
10.2701,-0.7717,1.9109,1 
11.0027,-0.3578,3.1731,1 
10.8926,1.3546,4.1942,1 
12.0575,-0.0938,1.7563,1 
10.3196,-0.228,2.0513,1 
10.7287,-0.8764,0.251,1 
11.078,0.9941,2.5103,1 
8.1768,-2.4342,3.7951,1 
9.4868,0.5577,1.3991,1 
8.5066,0.9251,1.4002,1 
8.6023,-0.8825,0.6467,1 
9.6463,-0.1078,1.3999,1 
8.4022,0.3151,1.5922,1 
11.0683,1.638,3.5074,1 
10.1661,-0.3137,3.2877,1 
9.7937,1.2407,1.8903,1 
10.3232,0.3217,0.8093,1 
10.3184,-0.9247,0.3086,1 
10.9705,-0.4786,2.749,1 
8.1768,-1.735,0.6458,1 
8.8743,1.566,2.8084,1 
11.0232,-0.3978,1.5178,1 
10.0201,-0.8425,2.6555,1 
10.9644,-0.8795,3.0826,1 
10.9772,1.3709,1.0376,1 
7.6961,-0.4492,1.9482,1 
10.034,-0.097,2.8466,1 
10.906,-2.635,0.8289,1 
9.8317,0.6709,0.3777,1 
9.2692,-0.6627,0.6752,1 
9.3773,-1.2053,0.9819,1 
10.6595,0.9085,2.9359,1 
12.2279,-0.01,1.2236,1 
9.2902,0.4343,2.6126,1 
10.4442,0.352,2.3398,1 
9.7438,-0.535,2.2182,1 
11.1611,0.3867,1.1343,1 
10.6323,0.7954,0.3837,1 
9.13,0.6966,1.6864,1 
10.926,0.371,1.0988,1 
9.7088,-1.3148,2.1608,1 
10.6895,0.1999,2.2377,1 
7.7672,0.4974,2.211,1 
11.3897,-0.0313,1.2572,1 
12.2264,1.256,0.3388,1 
9.1346,1.7092,0.2352,1 
10.1945,1.3692,-0.9223,1 
8.0711,-0.537,0.8543,1 
9.6679,-0.0843,2.6454,1 
10.2375,-0.9625,1.0604,1 
11.3586,0.8731,2.574,1 
9.5836,0.9142,0.9728,1 
9.8228,1.1015,1.625,1 
9.4751,0.4249,2.251,1 
10.2995,-0.8726,2.2068,1 
10.1685,1.1139,-0.5566,1 
9.1618,0.725,0.3672,1 
8.546,0.46,4.4966,1 
9.5279,0.6933,2.1657,1 
11.1172,-0.1023,-0.1216,1 
9.3415,-0.458,3.4272,1 
9.3183,0.0955,1.9634,1 
11.2456,-0.0785,2.4364,1 
10.9107,-0.5145,0.024,1 
7.5184,0.4648,3.2578,1 
10.343,0.548,1.6698,1 
10.6921,0.8806,3.7708,1 
8.4034,0.5017,2.4709,1 
10.593,-0.4639,2.6143,1 
11.7422,0.3651,1.2618,1 
10.7222,0.3726,1.0884,1 
8.8315,-0.1719,1.3767,1 
10.851,-1.1529,1.4505,1 
9.6698,0.6176,-0.1521,1 
10.5515,-1.5228,1.8772,1 
12.5263,0.5988,1.8752,1 
7.3976,0.9838,2.3128,1 
9.0677,-0.9896,3.282,1 
10.8579,2.684,1.6893,1 
9.1998,-0.6872,6.119,1 
8.9519,1.2661,2.7156,1 
9.9066,0.3165,1.5622,1 
8.6205,9.0546,2.0488,1 
10.944,9.4049,0.189,1 
9.3014,9.38,1.8061,1 
11.394,9.8815,2.989,1 
10.3147,10.075,2.5051,1 
9.8391,9.3282,0.9665,1 
9.5449,10.0429,1.8962,1 
7.8904,9.9572,0.35,1 
9.6079,9.5794,4.2189,1 
9.6497,11.0268,2.122,1 
9.9058,9.7051,1.6024,1 
10.5864,8.6417,1.787,1 
8.9382,9.0276,2.0391,1 
8.6912,9.8029,2.2059,1 
9.9547,9.7217,2.2984,1 
8.5411,10.744,0.246,1 
9.3414,9.1554,2.9028,1 
9.5599,9.3361,0.1573,1 
10.5853,10.0777,2.311,1 
10.0774,11.9543,1.7376,1 
10.3552,9.7029,2.2668,1 
9.8081,10.132,0.652,1 
9.2564,9.6681,2.3036,1 
8.9792,8.113,2.9347,1 
9.384,10.5388,2.6454,1 
7.7013,9.5428,1.9782,1 
9.6741,9.5903,1.1566,1 
10.3281,9.9431,-0.7944,1 
9.907,9.8448,0.5764,1 
10.94,10.1258,1.328,1 
10.7058,10.5912,2.7095,1 
9.7327,11.4994,1.1109,1 
11.5183,8.4948,3.588,1 
9.8081,10.251,3.1398,1 
11.5175,12.1324,1.8134,1 
11.0391,10.5226,2.0301,1 
9.3499,10.9215,1.2897,1 
9.255,8.3746,3.0503,1 
9.8121,9.2389,2.4653,1 
7.9624,9.2416,2.6863,1 
11.2391,11.103,3.9283,1 
8.2764,10.1941,3.0582,1 
11.4892,8.9277,2.4861,1 
10.2315,7.7345,1.7398,1 
10.8461,10.6803,2.2779,1 
11.5555,10.0731,2.4116,1 
9.2103,11.8383,1.526,1 
9.9157,11.4949,2.3207,1 
10.5167,11.8998,3.0807,1 
10.7753,11.4372,1.9458,1 
10.1124,9.7199,2.2467,1 
10.3585,10.4288,3.1457,1 
11.6771,8.9588,1.9334,1 
10.2821,10.4256,3.4621,1 
10.0251,10.1595,2.4279,1 
10.2536,9.3185,1.8396,1 
9.6396,9.9629,2.7135,1 
10.6488,9.9542,2.897,1 
8.8585,10.6177,3.5878,1 
8.7292,9.9941,1.988,1 
7.8658,9.7272,-0.3041,1 
11.5233,11.0425,3.7724,1 
10.644,9.0475,2.7484,1 
9.3743,9.3934,3.0002,1 
10.0504,9.6105,1.4597,1 
9.1748,8.7218,1.149,1 
10.1434,10.7752,2.1182,1 
10.4101,10.075,1.8628,1 
11.4466,9.7985,0.1583,1 
9.969,11.6262,1.4971,1 
10.305,9.1261,1.4185,1 
10.645,10.1937,1.2097,1 
11.3252,11.2845,1.5572,1 
11.1014,9.7878,0.1094,1 
9.8827,9.3139,-0.4202,1 
11.4346,10.2113,3.1571,1 
10.3087,9.7662,2.0267,1 
10.3416,12.7834,2.459,1 
8.3311,8.6428,0.2608,1 
9.7281,11.269,1.027,1 
10.2758,10.3227,4.8794,1 
12.3195,8.7596,0.8337,1 
10.8554,10.1078,0.7237,1 
9.3817,9.431,3.1884,1 
10.6716,10.0336,0.4314,1 
10.1975,9.3241,2.233,1 
10.7797,9.6023,2.8375,1 
8.3252,9.5146,3.1064,1 
8.3835,8.1284,1.3813,1 
10.1726,9.3454,4.1425,1 
11.9307,8.3089,2.2362,1 
11.3706,9.04,1.703,1 
9.9726,9.4706,2.9516,1 
10.3279,8.8708,3.6385,1 
9.883,9.4286,2.8437,1 
10.2078,10.1065,1.6213,1 
10.987,10.6342,1.2138,1 
8.9174,8.8392,2.397,1 
12.2919,9.6078,1.6113,1 
9.7854,12.1525,1.5491,1 
4.4117,10.4205,2.4943,1 
5.5335,8.4495,1.9566,1 
5.1457,10.5,1.0092,1 
5.9842,9.4351,3.9566,1 
5.9091,11.2189,1.559,1 
4.8056,10.4364,2.1193,1 
4.8021,9.4852,1.9717,1 
5.7721,11.2451,2.5789,1 
4.1366,9.9916,0.5599,1 
5.3825,9.6793,0.9432,1 
5.0785,8.7106,1.572,1 
5.4862,10.6331,1.3613,1 
5.432,9.6553,3.025,1 
5.7221,11.0952,1.3912,1 
4.4691,8.9841,1.4029,1 
6.0802,9.394,3.6429,1 
7.7605,11.3834,3.1961,1 
5.0802,9.5096,1.7781,1 
3.4702,8.9504,0.9704,1 
5.5555,9.3827,0.3546,1 
4.9505,10.0687,3.1581,1 
4.7987,8.7321,0.8069,1 
5.3631,9.8289,2.5345,1 
5.1264,11.281,1.0572,1 
3.721,10.6891,1.7884,1 
3.8503,10.4504,3.0309,1 
5.5033,8.9847,2.1685,1 
5.1068,10.8311,2.9662,1 
3.8467,9.4849,4.2089,1 
5.3109,8.2484,2.1491,1 
6.0274,11.5053,0.8645,1 
4.317,10.8582,2.3199,1 
5.9308,9.932,4.0463,1 
5.7632,9.6295,2.5013,1 
6.8603,8.0583,2.8773,1 
5.9489,10.1206,2.2712,1 
3.5749,9.0555,2.7457,1 
5.8221,9.5513,4.3435,1 
3.1194,10.5642,2.0198,1 
3.1441,9.9811,1.9972,1 
6.7759,11.1301,1.8408,1 
5.0317,10.4897,0.3538,1 
5.6465,9.6562,1.5711,1 
4.6999,10.3397,1.4573,1 
6.2209,8.8904,0.6071,1 
4.2463,8.57,0.9815,1 
5.3643,9.2166,1.7163,1 
5.5164,11.7015,2.678,1 
5.0852,10.8604,1.8087,1 
6.0488,8.1414,2.3297,1 
5.8927,9.942,3.2491,1 
5.5085,9.2445,4.0945,1 
4.8737,12.3231,1.4837,1 
4.6544,11.6455,2.7665,1 
4.3592,8.7394,2.7062,1 
5.9967,10.0809,0.6082,1 
5.7157,9.5074,2.2737,1 
4.6491,10.8899,1.8644,1 
6.1209,12.3,0.9604,1 
5.3219,9.0151,0.8622,1 
4.7076,8.9806,2.0438,1 
5.3983,12.3536,2.2599,1 
4.7442,9.3024,3.6545,1 
4.3132,11.0634,3.2799,1 
4.1883,10.9234,1.9357,1 
4.9148,10.4892,2.614,1 
3.6199,8.6458,1.7086,1 
4.9346,9.707,2.9273,1 
4.5538,7.3897,1.939,1 
5.0082,10.3122,1.7771,1 
4.9616,9.4927,1.7955,1 
4.4744,9.7122,1.9947,1 
5.095,10.4549,3.2749,1 
6.1196,11.043,0.9169,1 
5.7613,8.9585,3.0847,1 
5.7566,9.3954,0.8956,1 
3.249,10.6456,3.0079,1 
4.0045,8.2036,2.8062,1 
4.3436,8.9315,0.6177,1 
4.9333,9.4452,2.2171,1 
3.6876,9.6349,1.3146,1 
4.7199,11.9095,1.0274,1 
5.1771,9.8505,0.5695,1 
4.6288,10.0308,2.3172,1 
4.8634,10.1473,2.5268,1 
6.5446,11.1542,1.0585,1 
3.3873,10.09,0.9179,1 
4.3188,8.7183,0.8196,1 
3.2482,8.2948,2.008,1 
4.4337,9.9616,1.9897,1 
5.1237,9.6908,1.6703,1 
4.821,10.5175,1.7551,1 
3.2553,9.6544,1.9329,1 
3.0703,7.8077,1.6291,1 
5.3782,10.3631,2.5502,1 
3.7482,10.2581,2.2731,1 
3.9377,9.3227,2.6754,1 
5.1696,9.2338,1.5464,1 
5.7501,9.1989,2.8973,1 
3.8922,9.7465,1.174,1 
0.0794,7.1902,1.8651,1 
0.1605,5.4427,2.6234,1 
1.0089,5.3942,1.6636,1 
-0.6459,5.8055,2.4164,1 
0.5746,3.8983,1.0052,1 
1.3455,5.5819,2.5372,1 
2.067,4.7097,2.6014,1 
-0.5645,3.832,0.978,1 
0.8835,4.4663,0.6496,1 
0.2301,5.8949,3.3708,1 
2.4637,6.1279,1.1808,1 
0.0675,6.0772,1.4465,1 
0.6776,6.0415,0.2486,1 
0.1187,6.1387,2.6771,1 
0.3061,4.9847,4.068,1 
-0.0453,3.3969,1.5322,1 
0.1487,5.3529,1.7493,1 
0.0861,4.8298,2.8507,1 
-1.1188,4.9261,0.5868,1 
-1.1199,5.3725,1.5569,1 
0.9701,5.0572,2.5345,1 
1.2165,4.4441,-0.2911,1 
-1.5051,3.7573,1.5386,1 
-1.2334,5.4844,2.5881,1 
-0.5416,5.5329,2.4743,1 
2.0644,7.1701,1.647,1 
3.0302,4.0965,1.9128,1 
0.8221,6.2478,3.6508,1 
0.8503,4.2007,0.1852,1 
0.3575,7.6196,1.5403,1 
0.3153,4.123,3.0185,1 
-2.1917,6.6649,1.814,1 
1.1928,7.3622,0.4382,1 
-0.5599,3.795,2.7468,1 
1.1587,5.709,3.2034,1 
0.1036,4.1146,1.5625,1 
0.3598,5.2673,1.9971,1 
1.3389,3.1435,1.2712,1 
0.4947,5.0324,3.0551,1 
-0.5403,5.3424,1.3107,1 
-0.6508,6.4599,2.9508,1 
-1.3641,5.2039,2.309,1 
0.7741,5.4512,2.204,1 
-2.0884,5.9535,1.6948,1 
0.4478,5.1792,2.5592,1 
1.7768,4.5548,2.1155,1 
0.178,6.4186,2.9748,1 
-1.5424,3.9481,1.8488,1 
0.744,4.7902,1.8472,1 
-2.02,4.4006,1.1233,1 
0.6299,4.9189,1.859,1 
-0.2062,5.4311,2.0644,1 
0.3493,4.3509,2.0619,1 
1.6257,5.2294,2.1275,1 
0.5847,3.7297,1.2654,1 
1.6641,4.9762,1.3706,1 
-0.0557,4.8423,1.7706,1 
0.1222,4.0032,1.4062,1 
0.196,3.133,1.7108,1 
-0.0328,3.3221,3.2423,1 
0.1333,6.782,1.2435,1 
0.1428,4.9663,3.4972,1 
1.7155,5.3132,1.3564,1 
0.2611,6.1334,2.7505,1 
-0.8529,5.639,2.5746,1 
0.2485,5.2331,3.2065,1 
-1.1323,3.8078,2.8445,1 
0.5438,4.5318,1.2506,1 
-1.1763,6.4033,2.6808,1 
-0.3791,6.942,2.2731,1 
-0.4754,5.6419,1.4426,1 
-0.7085,5.7867,1.7353,1 
