Feature1,Feature2,Feature3,Class
-0.942,-9.4196,-0.942,1 
2.6851,26.8512,2.6851,1 
-2.3902,-23.902,-2.3902,1 
1.1535,11.5346,1.1535,1 
0.4052,4.0515,0.4052,1 
1.6161,16.1609,1.6161,1 
0.393,3.9299,0.393,1 
-2.3716,-23.7156,-2.3716,1 
1.4094,14.0937,1.4094,1 
-1.7148,-17.148,-1.7148,1 
-1.822,-18.22,-1.822,1 
0.2259,2.2587,0.2259,1 
1.9922,19.9215,1.9922,1 
1.4462,14.4616,1.4462,1 
1.5866,15.8655,1.5866,1 
-0.3231,-3.2313,-0.3231,1 
1.6938,16.9377,1.6938,1 
2.4476,24.4761,2.4476,1 
-0.9331,-9.3312,-0.9331,1 
1.1491,11.4914,1.1491,1 
0.1477,1.4768,0.1477,1 
0.4466,4.4657,0.4466,1 
0.354,3.54,0.354,1 
0.28,2.8003,0.28,1 
1.0492,10.4925,1.0492,1 
4.3291,43.2905,4.3291,1 
0.3244,3.2438,0.3244,1 
-0.407,-4.0696,-0.407,1 
-1.7308,-17.308,-1.7308,1 
-0.1778,-1.7784,-0.1778,1 
2.0175,20.1748,2.0175,1 
2.2193,22.1933,2.2193,1 
0.5427,5.4266,0.5427,1 
0.345,3.4498,0.345,1 
-0.3254,-3.254,-0.3254,1 
-0.2939,-2.9388,-0.2939,1 
-2.1907,-21.9069,-2.1907,1 
1.7493,17.4931,1.7493,1 
1.9188,19.1884,1.9188,1 
-1.1738,-11.738,-1.1738,1 
-0.1349,-1.3488,-0.1349,1 
0.1306,1.3057,0.1306,1 
-4.1681,-41.681,-4.1681,1 
-2.7588,-27.5879,-2.7588,1 
0.9515,9.5152,0.9515,1 
0.7172,7.1725,0.7172,1 
-1.1973,-11.9726,-1.1973,1 
-2.5633,-25.6327,-2.5633,1 
0.6583,6.5829,0.6583,1 
-0.7294,-7.294,-0.7294,1 
0.7307,7.3069,0.7307,1 
-1.2168,-12.1685,-1.2168,1 
0.3368,3.3684,0.3368,1 
0.7161,7.1608,0.7161,1 
0.9093,9.0935,0.9093,1 
0.2692,2.6921,0.2692,1 
-0.2669,-2.6686,-0.2669,1 
-0.5616,-5.6164,-0.5616,1 
-0.3833,-3.8329,-0.3833,1 
-0.5833,-5.8327,-0.5833,1 
-2.1056,-21.0558,-2.1056,1 
-0.9389,-9.3889,-0.9389,1 
0.3324,3.3245,0.3324,1 
1.6339,16.339,1.6339,1 
-0.1094,-1.0941,-0.1094,1 
-0.9775,-9.7747,-0.9775,1 
1.0425,10.4252,1.0425,1 
-2.3802,-23.8023,-2.3802,1 
-3.5075,-35.0747,-3.5075,1 
0.2466,2.466,0.2466,1 
0.7461,7.4611,0.7461,1 
-1.0638,-10.6381,-1.0638,1 
0.7559,7.5594,0.7559,1 
1.3401,13.4008,1.3401,1 
-0.1608,-1.6077,-0.1608,1 
1.5238,15.2383,1.5238,1 
3.3612,33.6117,3.3612,1 
0.1452,1.4524,0.1452,1 
-0.3434,-3.4335,-0.3434,1 
0.0062,0.0615,0.0062,1 
0.15,1.4996,0.15,1 
-1.754,-17.5398,-1.754,1 
2.2255,22.2547,2.2255,1 
0.2963,2.963,0.2963,1 
1.806,18.0599,1.806,1 
1.1605,11.6048,1.1605,1 
-1.5025,-15.0249,-1.5025,1 
0.9132,9.1319,0.9132,1 
-0.0092,-0.0925,-0.0092,1 
-0.7575,-7.5747,-0.7575,1 
0.8755,8.7551,0.8755,1 
-0.9539,-9.5391,-0.9539,1 
-0.7674,-7.6736,-0.7674,1 
0.7324,7.3245,0.7324,1 
3.0522,30.5219,3.0522,1 
1.1041,11.0407,1.1041,1 
2.0334,20.3345,2.0334,1 
-2.2452,-22.452,-2.2452,1 
0.0107,0.1074,0.0107,1 
0.0977,0.9771,0.0977,1 
-1.8202,-18.2016,-1.8202,1 
0.8402,8.4016,0.8402,1 
-0.1828,-1.8281,-0.1828,1 
0.5074,5.0743,0.5074,1 
0.3644,3.6437,0.3644,1 
1.7954,17.954,1.7954,1 
0.5826,5.8264,0.5826,1 
0.9172,9.1719,0.9172,1 
0.0393,0.393,0.0393,1 
-2.618,-26.1803,-2.618,1 
-0.1142,-1.1418,-0.1142,1 
0.2272,2.2716,0.2272,1 
-0.4871,-4.871,-0.4871,1 
0.9006,9.0063,0.9006,1 
-1.6892,-16.8924,-1.6892,1 
-0.6017,-6.0167,-0.6017,1 
0.3933,3.9329,0.3933,1 
-0.4,-4.0001,-0.4,1 
-1.6142,-16.142,-1.6142,1 
-0.9233,-9.2326,-0.9233,1 
1.4647,14.6466,1.4647,1 
0.8462,8.4623,0.8462,1 
0.9039,9.0393,0.9039,1 
0.5126,5.1256,0.5126,1 
-0.016,-0.1599,-0.016,1 
0.1888,1.8884,0.1888,1 
-2.1248,-21.2482,-2.1248,1 
-1.6455,-16.455,-1.6455,1 
2.4625,24.6246,2.4625,1 
1.7567,17.5674,1.7567,1 
-1.4592,-14.5922,-1.4592,1 
-2.4299,-24.2986,-2.4299,1 
-1.9161,-19.1607,-1.9161,1 
-1.2935,-12.9352,-1.2935,1 
-1.3783,-13.7829,-1.3783,1 
2.1442,21.4422,2.1442,1 
0.3104,3.1039,0.3104,1 
-1.4812,-14.8121,-1.4812,1 
0.8036,8.0361,0.8036,1 
-1.2339,-12.3393,-1.2339,1 
0.5448,5.4481,0.5448,1 
2.9289,29.2886,2.9289,1 
3.4889,34.8895,3.4889,1 
-0.0721,-0.7207,-0.0721,1 
-1.3431,-13.4308,-1.3431,1 
0.2487,2.4874,0.2487,1 
0.5912,5.9121,0.5912,1 
-0.934,-9.34,-0.934,1 
0.2999,2.9992,0.2999,1 
1.442,14.4196,1.442,1 
1.1722,11.7217,1.1722,1 
2.1112,21.1118,2.1112,1 
0.006,0.0601,0.006,1 
0.9331,9.3314,0.9331,1 
-0.7714,-7.7137,-0.7714,1 
1.0467,10.4668,1.0467,1 
0.1735,1.7347,0.1735,1 
-1.06,-10.6003,-1.06,1 
-0.2189,-2.1893,-0.2189,1 
2.3933,23.9329,2.3933,1 
-1.6107,-16.1072,-1.6107,1 
0.6169,6.169,0.6169,1 
-0.3484,-3.4845,-0.3484,1 
1.9107,19.1068,1.9107,1 
-1.0468,-10.4677,-1.0468,1 
-0.9601,-9.6008,-0.9601,1 
-0.2665,-2.6647,-0.2665,1 
1.514,15.1398,1.514,1 
-0.8416,-8.4163,-0.8416,1 
0.7822,7.8219,0.7822,1 
-1.6615,-16.6146,-1.6615,1 
0.684,6.84,0.684,1 
-0.6262,-6.2623,-0.6262,1 
-0.1365,-1.3646,-0.1365,1 
0.1918,1.9185,0.1918,1 
2.0763,20.7635,2.0763,1 
5.0037,50.0374,5.0037,1 
0.5268,5.2677,0.5268,1 
-2.2131,-22.1306,-2.2131,1 
-0.9592,-9.592,-0.9592,1 
-2.2255,-22.255,-2.2255,1 
0.8212,8.212,0.8212,1 
-0.8683,-8.6834,-0.8683,1 
-0.0444,-0.4444,-0.0444,1 
-1.6181,-16.181,-1.6181,1 
0.0364,0.3645,0.0364,1 
0.6293,6.2929,0.6293,1 
-1.8396,-18.3959,-1.8396,1 
0.2154,2.1543,0.2154,1 
-1.3913,-13.9133,-1.3913,1 
-2.4085,-24.085,-2.4085,1 
1.0529,10.5293,1.0529,1 
1.1979,11.9794,1.1979,1 
-0.6292,-6.2925,-0.6292,1 
0.9599,9.5986,0.9599,1 
0.1795,1.795,0.1795,1 
0.5206,5.2058,0.5206,1 
0.8501,8.5008,0.8501,1 
-0.8504,-8.5035,-0.8504,1 
0.0356,0.3563,0.0356,1 
0.372,3.7197,0.372,1 
-1.826,-18.2605,-1.826,1 
-2.7602,-27.6017,-2.7602,1 
2.0245,20.2445,2.0245,1 
0.4943,4.9431,0.4943,1 
-1.5698,-15.6985,-1.5698,1 
2.1921,21.9215,2.1921,1 
-0.8727,-8.7268,-0.8727,1 
1.7933,17.9327,1.7933,1 
2.0279,20.2787,2.0279,1 
0.326,3.26,0.326,1 
2.164,21.6402,2.164,1 
-1.5107,-15.1071,-1.5107,1 
-1.6488,-16.4875,-1.6488,1 
-0.2318,-2.3175,-0.2318,1 
1.97,19.7004,1.97,1 
1.1074,11.0743,1.1074,1 
0.4903,4.9032,0.4903,1 
0.6464,6.4643,0.6464,1 
0.9841,9.8413,0.9841,1 
-0.0581,-0.5805,-0.0581,1 
1.4823,14.8227,1.4823,1 
-1.5363,-15.3628,-1.5363,1 
-1.1534,-11.5344,-1.1534,1 
2.0376,20.3765,2.0376,1 
-0.3244,-3.2443,-0.3244,1 
-0.4003,-4.0028,-0.4003,1 
-1.5321,-15.3212,-1.5321,1 
0.2146,2.1463,0.2146,1 
-0.6853,-6.853,-0.6853,1 
-0.7858,-7.8578,-0.7858,1 
-1.0676,-10.676,-1.0676,1 
-0.2435,-2.4346,-0.2435,1 
0.5006,5.0056,0.5006,1 
-1.1767,-11.7675,-1.1767,1 
1.0334,10.3344,1.0334,1 
0.9277,9.2767,0.9277,1 
0.9907,9.9072,0.9907,1 
-0.7327,-7.3266,-0.7327,1 
-0.178,-1.7805,-0.178,1 
1.4929,14.9286,1.4929,1 
0.217,2.1696,0.217,1 
-2.8814,-28.8138,-2.8814,1 
-0.058,-0.5798,-0.058,1 
1.4698,14.6975,1.4698,1 
2.294,22.9396,2.294,1 
-3.7209,-37.2091,-3.7209,1 
0.0502,0.5025,0.0502,1 
0.7923,7.9232,0.7923,1 
-0.641,-6.4101,-0.641,1 
0.0465,0.4651,0.0465,1 
1.8746,18.7458,1.8746,1 
-0.8997,-8.9973,-0.8997,1 
-0.4892,-4.892,-0.4892,1 
-0.1195,-1.1946,-0.1195,1 
1.1493,11.4927,1.1493,1 
1.0875,10.8746,1.0875,1 
0.1991,1.9909,0.1991,1 
-2.5569,-25.569,-2.5569,1 
2.0761,20.7608,2.0761,1 
0.9855,9.8549,0.9855,1 
0.3,3.0001,0.3,1 
1.2913,12.9132,1.2913,1 
1.2233,12.2326,1.2233,1 
-1.3911,-13.9113,-1.3911,1 
1.3715,13.715,1.3715,1 
-1.0312,-10.3124,-1.0312,1 
-2.9589,-29.5885,-2.9589,1 
-0.7201,-7.2008,-0.7201,1 
-1.5796,-15.7963,-1.5796,1 
0.6858,6.8576,0.6858,1 
-0.3332,-3.3323,-0.3332,1 
0.8678,8.6781,0.8678,1 
0.0773,0.7733,0.0773,1 
-0.1602,-1.6023,-0.1602,1 
0.752,7.5201,0.752,1 
0.211,2.1095,0.211,1 
1.1854,11.8543,1.1854,1 
-0.2332,-2.3319,-0.2332,1 
-0.639,-6.3903,-0.639,1 
0.1013,1.0126,0.1013,1 
0.4074,4.0744,0.4074,1 
1.8899,18.8989,1.8899,1 
2.4415,24.4145,2.4415,1 
-0.9912,-9.9124,-0.9912,1 
-0.2752,-2.7518,-0.2752,1 
-0.5519,-5.5194,-0.5519,1 
1.5255,15.2548,1.5255,1 
-1.3885,-13.8853,-1.3885,1 
-0.1126,-1.1264,-0.1126,1 
0.8047,8.047,0.8047,1 
-0.1021,-1.0207,-0.1021,1 
-1.1082,-11.082,-1.1082,1 
0.6836,6.8358,0.6836,1 
-0.9121,-9.1214,-0.9121,1 
-0.4958,-4.9581,-0.4958,1 
0.357,3.5697,0.357,1 
0.407,4.0699,0.407,1 
2.1177,21.1767,2.1177,1 
-0.7508,-7.508,-0.7508,1 
-1.4435,-14.4346,-1.4435,1 
-1.6815,-16.8145,-1.6815,1 
-0.536,-5.3603,-0.536,1 
-1.0871,-10.8706,-1.0871,1 
1.0334,10.3342,1.0334,1 
0.7611,7.6108,0.7611,1 
-0.663,-6.6304,-0.663,1 
0.2926,2.9255,0.2926,1 
1.5612,15.6116,1.5612,1 
0.4897,4.8971,0.4897,1 
0.8334,8.334,0.8334,1 
-0.0295,-0.2948,-0.0295,1 
-1.3238,-13.2378,-1.3238,1 
0.0682,0.6823,0.0682,1 
-0.5339,-5.3386,-0.5339,1 
-1.1297,-11.2975,-1.1297,1 
-0.9925,-9.9255,-0.9925,1 
-0.0288,-0.2876,-0.0288,1 
1.0183,10.1832,1.0183,1 
0.3098,3.0975,0.3098,1 
-1.7151,-17.1507,-1.7151,1 
0.6406,6.4058,0.6406,1 
1.5041,15.0411,1.5041,1 
-1.7227,-17.2274,-1.7227,1 
0.2322,2.3225,0.2322,1 
-1.5399,-15.399,-1.5399,1 
0.4653,4.6535,0.4653,1 
-0.6289,-6.2894,-0.6289,1 
-0.1456,-1.456,-0.1456,1 
2.1178,21.178,2.1178,1 
-0.3223,-3.2232,-0.3223,1 
0.0354,0.3538,0.0354,1 
0.3789,3.789,0.3789,1 
1.9874,19.8745,1.9874,1 
1.3456,13.4559,1.3456,1 
0.4438,4.4385,0.4438,1 
1.2398,12.3981,1.2398,1 
-0.4933,-4.933,-0.4933,1 
-0.9744,-9.7443,-0.9744,1 
1.8778,18.7782,1.8778,1 
0.8313,8.3135,0.8313,1 
-1.4804,-14.8043,-1.4804,1 
-2.4741,-24.7414,-2.4741,1 
1.311,13.1102,1.311,1 
0.6603,6.6032,0.6603,1 
-0.4156,-4.1558,-0.4156,1 
0.8767,8.7674,0.8767,1 
0.3188,3.1883,0.3188,1 
-0.0387,-0.3875,-0.0387,1 
1.7381,17.3813,1.7381,1 
1.1769,11.7689,1.1769,1 
0.6881,6.8809,0.6881,1 
0.0247,0.2473,0.0247,1 
-1.1086,-11.0859,-1.1086,1 
0.2051,2.051,0.2051,1 
-1.0203,-10.2027,-1.0203,1 
-2.4914,-24.9136,-2.4914,1 
-1.0065,-10.0647,-1.0065,1 
-1.196,-11.9601,-1.196,1 
0.6378,6.3779,0.6378,1 
-1.6082,-16.0816,-1.6082,1 
0.8375,8.3748,0.8375,1 
-0.2915,-2.9148,-0.2915,1 
1.0968,10.9682,1.0968,1 
1.4207,14.207,1.4207,1 
-0.1963,-1.9626,-0.1963,1 
-0.7423,-7.4227,-0.7423,1 
0.349,3.4902,0.349,1 
-0.086,-0.8601,-0.086,1 
-0.4064,-4.0639,-0.4064,1 
0.0408,0.4077,0.0408,1 
-0.7492,-7.4917,-0.7492,1 
0.4067,4.0667,0.4067,1 
-2.0956,-20.9559,-2.0956,1 
-1.4927,-14.9269,-1.4927,1 
-0.2956,-2.9561,-0.2956,1 
-0.421,-4.2103,-0.421,1 
-3.6375,-36.3751,-3.6375,1 
0.4935,4.935,0.4935,1 
-2.6738,-26.7378,-2.6738,1 
-1.2563,-12.5633,-1.2563,1 
-0.5927,-5.9271,-0.5927,1 
-0.9835,-9.8347,-0.9835,1 
2.7358,27.3578,2.7358,1 
0.0235,0.2353,0.0235,1 
1.408,14.0804,1.408,1 
0.6641,6.6408,0.6641,1 
0.6216,6.2159,0.6216,1 
1.5549,15.5493,1.5549,1 
0.5372,5.3718,0.5372,1 
0.6186,6.1858,0.6186,1 
0.6133,6.1335,0.6133,1 
2.0456,20.4564,2.0456,1 
0.1154,1.154,0.1154,1 
-1.0138,-10.1385,-1.0138,1 
-1.2356,-12.3565,-1.2356,1 
0.4915,4.9147,0.4915,1 
2.1836,21.8364,2.1836,1 
-0.9007,-9.0065,-0.9007,1 
2.9135,29.1348,2.9135,1 
-0.1246,-1.2458,-0.1246,1 
-1.6881,-16.8811,-1.6881,1 
-2.0252,-20.2522,-2.0252,1 
-0.5598,-5.5982,-0.5598,1 
-0.1422,-1.4217,-0.1422,1 
0.3636,3.6359,0.3636,1 
-0.9716,-9.7162,-0.9716,1 
-2.6014,-26.014,-2.6014,1 
1.3606,13.6059,1.3606,1 
0.8352,8.3525,0.8352,1 
-1.3738,-13.7376,-1.3738,1 
-1.1904,-11.9042,-1.1904,1 
-3.9057,-39.0568,-3.9057,1 
-0.9687,-9.6874,-0.9687,1 
0.8568,8.5678,0.8568,1 
-0.0302,-0.3018,-0.0302,1 
-1.0067,-10.067,-1.0067,1 
-0.1297,-1.2972,-0.1297,1 
1.2345,12.3454,1.2345,1 
1.0957,10.9574,1.0957,1 
-0.3108,-3.1082,-0.3108,1 
-1.9998,-19.9978,-1.9998,1 
-0.1163,-1.1627,-0.1163,1 
2.5101,25.1012,2.5101,1 
-0.0716,-0.7161,-0.0716,1 
-0.2432,-2.4317,-0.2432,1 
1.3767,13.7675,1.3767,1 
0.5149,5.1489,0.5149,1 
-2.0137,-20.137,-2.0137,1 
3.3558,33.5578,3.3558,1 
0.7507,7.5071,0.7507,1 
-1.2502,-12.5021,-1.2502,1 
0.1093,1.0928,0.1093,1 
1.9756,19.7564,1.9756,1 
0.3543,3.5434,0.3543,1 
-1.0538,-10.5384,-1.0538,1 
2.1512,21.5124,2.1512,1 
-0.7625,-7.6252,-0.7625,1 
0.0428,0.4282,0.0428,1 
0.5396,5.396,0.5396,1 
1.4115,14.1147,1.4115,1 
1.653,16.5295,1.653,1 
2.5721,25.7213,2.5721,1 
1.5752,15.7525,1.5752,1 
-0.3598,-3.598,-0.3598,1 
0.5695,5.6954,0.5695,1 
-1.6857,-16.857,-1.6857,1 
2.2438,22.4376,2.2438,1 
1.203,12.0303,1.203,0 
-1.1608,-11.6084,-1.1608,0 
0.8875,8.8753,0.8875,0 
0.916,9.1601,0.916,0 
-0.2304,-2.3036,-0.2304,0 
2.4194,24.1941,2.4194,0 
-0.161,-1.61,-0.161,0 
0.0752,0.7521,0.0752,0 
2.2934,22.9342,2.2934,0 
0.0428,0.428,0.0428,0 
2.9057,29.0574,2.9057,0 
-0.3016,-3.0162,-0.3016,0 
1.8746,18.7462,1.8746,0 
2.5767,25.7671,2.5767,0 
1.2169,12.1694,1.2169,0 
-0.3883,-3.8833,-0.3883,0 
2.3794,23.7935,2.3794,0 
0.2396,2.396,0.2396,0 
-0.6618,-6.6182,-0.6618,0 
0.6308,6.3077,0.6308,0 
-1.2516,-12.5165,-1.2516,0 
-0.768,-7.6804,-0.768,0 
-1.742,-17.42,-1.742,0 
1.1696,11.6959,1.1696,0 
-1.2342,-12.3419,-1.2342,0 
0.578,5.7802,0.578,0 
1.263,12.6304,1.263,0 
-0.2706,-2.7056,-0.2706,0 
-0.4652,-4.652,-0.4652,0 
1.9401,19.4009,1.9401,0 
-0.6475,-6.4748,-0.6475,0 
-1.4401,-14.4006,-1.4401,0 
1.5814,15.8144,1.5814,0 
0.6649,6.6488,0.6649,0 
-1.151,-11.5101,-1.151,0 
-0.5407,-5.407,-0.5407,0 
-1.0672,-10.6722,-1.0672,0 
1.2315,12.315,1.2315,0 
0.1872,1.8716,0.1872,0 
-1.0906,-10.9057,-1.0906,0 
0.076,0.7604,0.076,0 
-0.4823,-4.8229,-0.4823,0 
0.5093,5.0934,0.5093,0 
-1.4686,-14.686,-1.4686,0 
-2.2235,-22.235,-2.2235,0 
-0.292,-2.9204,-0.292,0 
1.0614,10.6144,1.0614,0 
1.0946,10.9462,1.0946,0 
-0.3734,-3.7336,-0.3734,0 
-0.5686,-5.6862,-0.5686,0 
-0.9708,-9.7081,-0.9708,0 
1.8933,18.9333,1.8933,0 
0.8887,8.887,0.8887,0 
-0.8341,-8.3409,-0.8341,0 
2.5161,25.1605,2.5161,0 
-1.0547,-10.5468,-1.0547,0 
1.1392,11.392,1.1392,0 
-1.6457,-16.457,-1.6457,0 
-3.0735,-30.735,-3.0735,0 
0.6735,6.7355,0.6735,0 
-1.3132,-13.1318,-1.3132,0 
-1.7382,-17.3825,-1.7382,0 
-1.1462,-11.4619,-1.1462,0 
-1.0844,-10.844,-1.0844,0 
0.2358,2.3579,0.2358,0 
0.2363,2.3635,0.2363,0 
2.73,27.3003,2.73,0 
0.8063,8.0631,0.8063,0 
-2.1785,-21.7848,-2.1785,0 
-2.0312,-20.3119,-2.0312,0 
-0.4464,-4.4637,-0.4464,0 
0.7665,7.6649,0.7665,0 
0.009,0.0898,0.009,0 
0.2035,2.0354,0.2035,0 
-2.7291,-27.2908,-2.7291,0 
-0.8536,-8.5359,-0.8536,0 
0.4013,4.0128,0.4013,0 
-2.7165,-27.1649,-2.7165,0 
-1.0798,-10.798,-1.0798,0 
0.5521,5.5213,0.5521,0 
-1.5852,-15.8519,-1.5852,0 
1.151,11.5096,1.151,0 
-2.629,-26.2898,-2.629,0 
-1.9657,-19.6568,-1.9657,0 
-0.2237,-2.2369,-0.2237,0 
1.0199,10.199,1.0199,0 
1.8872,18.8723,1.8872,0 
1.0106,10.106,1.0106,0 
-0.9541,-9.5415,-0.9541,0 
-0.5308,-5.3081,-0.5308,0 
-0.9435,-9.4351,-0.9435,0 
0.3007,3.0067,0.3007,0 
-0.2206,-2.2058,-0.2206,0 
1.0902,10.9021,1.0902,0 
2.0792,20.7922,2.0792,0 
1.2751,12.751,1.2751,0 
-0.9016,-9.0163,-0.9016,0 
-1.104,-11.0396,-1.104,0 
2.2118,22.1177,2.2118,0 
-2.4377,-24.3774,-2.4377,0 
-1.9239,-19.2385,-1.9239,0 
1.4515,14.5151,1.4515,0 
-2.2877,-22.8771,-2.2877,0 
-0.7903,-7.9025,-0.7903,0 
0.2398,2.398,0.2398,0 
-1.0399,-10.3991,-1.0399,0 
2.7153,27.1526,2.7153,0 
1.784,17.8405,1.784,0 
-0.8187,-8.1868,-0.8187,0 
0.1949,1.9495,0.1949,0 
-1.189,-11.8895,-1.189,0 
0.219,2.1896,0.219,0 
0.0808,0.8081,0.0808,0 
0.7604,7.6036,0.7604,0 
-0.3786,-3.7859,-0.3786,0 
0.3737,3.7372,0.3737,0 
0.6211,6.2114,0.6211,0 
-0.7556,-7.5555,-0.7556,0 
0.1213,1.2126,0.1213,0 
0.0192,0.1916,0.0192,0 
1.2778,12.7777,1.2778,0 
0.5863,5.8627,0.5863,0 
1.4332,14.3324,1.4332,0 
-1.8204,-18.2044,-1.8204,0 
-0.3662,-3.6616,-0.3662,0 
0.0757,0.757,0.0757,0 
-2.9942,-29.9423,-2.9942,0 
-1.5265,-15.2654,-1.5265,0 
2.3344,23.3439,2.3344,0 
-1.6828,-16.828,-1.6828,0 
-0.9684,-9.684,-0.9684,0 
-0.803,-8.0301,-0.803,0 
3.1633,31.6328,3.1633,0 
-0.3072,-3.0716,-0.3072,0 
-0.5128,-5.1276,-0.5128,0 
-1.1466,-11.4663,-1.1466,0 
-0.6628,-6.6281,-0.6628,0 
0.3522,3.522,0.3522,0 
-1.5192,-15.192,-1.5192,0 
0.2813,2.8131,0.2813,0 
1.8246,18.2459,1.8246,0 
-0.2755,-2.7552,-0.2755,0 
-4.3015,-43.0154,-4.3015,0 
0.1913,1.9131,0.1913,0 
0.2418,2.4178,0.2418,0 
0.7225,7.2246,0.7225,0 
-1.2158,-12.1579,-1.2158,0 
0.5137,5.1366,0.5137,0 
-0.738,-7.3803,-0.738,0 
-0.5323,-5.3227,-0.5323,0 
0.1842,1.842,0.1842,0 
-0.7769,-7.769,-0.7769,0 
0.308,3.0801,0.308,0 
-1.7782,-17.7818,-1.7782,0 
-1.0501,-10.5014,-1.0501,0 
0.2813,2.8131,0.2813,0 
1.0371,10.3706,1.0371,0 
-1.1604,-11.604,-1.1604,0 
0.6396,6.3956,0.6396,0 
3.0337,30.3369,3.0337,0 
-0.066,-0.66,-0.066,0 
-1.326,-13.2599,-1.326,0 
0.9033,9.033,0.9033,0 
0.5134,5.1337,0.5134,0 
0.8472,8.4718,0.8472,0 
0.936,9.3599,0.936,0 
-3.0415,-30.4153,-3.0415,0 
-0.9762,-9.7617,-0.9762,0 
-0.8331,-8.3306,-0.8331,0 
0.3641,3.6414,0.3641,0 
1.9302,19.3018,1.9302,0 
-2.689,-26.8903,-2.689,0 
-0.4758,-4.7576,-0.4758,0 
-1.6711,-16.711,-1.6711,0 
-0.8353,-8.3528,-0.8353,0 
0.1269,1.2688,0.1269,0 
-1.5957,-15.9575,-1.5957,0 
1.139,11.3899,1.139,0 
-0.5152,-5.1521,-0.5152,0 
0.3417,3.4169,0.3417,0 
-1.1293,-11.293,-1.1293,0 
-0.2128,-2.128,-0.2128,0 
3.438,34.3795,3.438,0 
0.4905,4.9051,0.4905,0 
1.8224,18.2243,1.8224,0 
-1.4359,-14.3589,-1.4359,0 
2.4175,24.1753,2.4175,0 
0.3686,3.6858,0.3686,0 
-2.0366,-20.3656,-2.0366,0 
-3.0362,-30.362,-3.0362,0 
-1.4009,-14.0087,-1.4009,0 
1.4319,14.3192,1.4319,0 
-0.3752,-3.7523,-0.3752,0 
-1.0575,-10.5749,-1.0575,0 
-0.1866,-1.8655,-0.1866,0 
0.8477,8.4773,0.8477,0 
0.7557,7.557,0.7557,0 
0.0162,0.1618,0.0162,0 
-0.5574,-5.5737,-0.5574,0 
1.712,17.1198,1.712,0 
-1.233,-12.33,-1.233,0 
-0.1746,-1.7457,-0.1746,0 
3.253,32.5304,3.253,0 
-0.9627,-9.6266,-0.9627,0 
-0.6698,-6.698,-0.6698,0 
-1.7646,-17.6461,-1.7646,0 
-0.6462,-6.4624,-0.6462,0 
-0.4428,-4.4282,-0.4428,0 
-1.8577,-18.577,-1.8577,0 
1.2104,12.1035,1.2104,0 
0.1342,1.3418,0.1342,0 
0.7858,7.8575,0.7858,0 
-0.0561,-0.5609,-0.0561,0 
-0.2674,-2.674,-0.2674,0 
-0.9854,-9.8545,-0.9854,0 
-0.1235,-1.2355,-0.1235,0 
-2.1361,-21.361,-2.1361,0 
-0.015,-0.1501,-0.015,0 
-2.4458,-24.4583,-2.4458,0 
-1.2712,-12.7118,-1.2712,0 
-1.2423,-12.4232,-1.2423,0 
-1.2342,-12.3421,-1.2342,0 
-1.2641,-12.6411,-1.2641,0 
0.1203,1.203,0.1203,0 
0.1904,1.9041,0.1904,0 
0.4335,4.3354,0.4335,0 
3.1614,31.6142,3.1614,0 
0.484,4.8402,0.484,0 
1.6496,16.4962,1.6496,0 
-0.1156,-1.1563,-0.1156,0 
1.4481,14.4808,1.4481,0 
