Feature1,Feature2,Feature3,Class
0.9541,0.3405,-0.8318,1 
0.3523,0.1705,1.3842,1 
0.0734,0.75,-0.5513,1 
-1.4326,-0.317,-0.8048,1 
-0.8053,-1.3942,-0.108,1 
-1.9711,0.1348,-0.1419,1 
-0.2085,-1.3048,1.3119,1 
-1.9534,0.1784,0.3073,1 
0.0724,-0.5708,0.6091,1 
1.2338,-0.419,-0.9532,1 
1.4262,0.5686,0.1854,1 
0.6297,-0.2022,-1.2019,1 
-0.5435,1.0227,-0.6064,1 
0.9524,0.2564,0.5507,1 
0.2026,0.4816,2.0092,1 
1.1622,0.1767,-1.6726,1 
0.3713,-1.1268,-0.6539,1 
0.4222,0.4703,0.122,1 
-0.3453,0.7506,-0.7449,1 
0.938,1.2796,-0.43,1 
1.3719,1.8353,-0.574,1 
-0.1999,-1.1222,0.1728,1 
-0.1892,-0.5523,-0.0529,1 
-0.0627,0.4835,1.1801,1 
-0.2732,-0.6391,-0.2391,1 
0.4104,-0.9661,0.4229,1 
-1.0059,-1.7122,-2.9712,1 
-1.3594,0.7977,-0.7566,1 
-0.2677,-0.8109,0.0126,1 
1.16,-0.7908,-0.2135,1 
-0.0388,-1.0151,-0.9053,1 
-0.3829,-0.6317,0.5821,1 
-0.4282,-0.9994,-2.7942,1 
-1.3306,0.0214,0.1759,1 
1.4699,-1.4974,-0.5653,1 
0.2873,1.5619,-0.7029,1 
0.2802,-0.8894,1.2123,1 
0.4252,-0.0542,-0.9073,1 
-1.5312,-1.6161,1.4915,1 
0.1752,0.139,1.6015,1 
0.4727,-0.1099,-0.9156,1 
0.9192,0.1036,-0.6178,1 
-0.3995,1.136,-1.4978,1 
0.3805,-0.2516,-0.1365,1 
-0.6036,-0.7313,0.6709,1 
-0.049,-0.0785,0.0051,1 
0.7228,0.8344,-0.0953,1 
-0.2535,-0.5902,1.024,1 
-0.1474,0.9988,-0.0553,1 
1.041,-1.0706,-0.9959,1 
2.5328,-0.6744,0.3494,1 
-0.1055,0.9577,1.7706,1 
-0.8209,-1.8879,0.5395,1 
0.7891,-0.2913,0.0653,1 
1.1711,-1.5203,-0.4,1 
-0.1495,2.211,-1.2797,1 
-0.4384,1.2914,-0.0329,1 
0.1009,0.1013,0.7162,1 
-1.0764,0.37,0.0341,1 
-1.4523,-0.5132,1.2224,1 
-0.5866,1.2962,-0.8109,1 
0.4746,-0.4316,0.9919,1 
0.2345,0.1027,1.6927,1 
0.6464,0.3232,0.065,1 
-0.2885,-0.8673,0.6375,1 
-0.0335,0.303,0.6137,1 
0.0021,-0.92,-0.2797,1 
-0.618,0.5311,-1.0744,1 
-1.6585,-1.0344,-0.1179,1 
1.5947,-0.7103,1.5006,1 
0.1458,-0.1433,2.0811,1 
-0.0869,0.5284,0.9084,1 
1.9889,-2.3374,0.3374,1 
-1.0703,-0.1941,-0.1279,1 
0.762,-1.6173,-1.8043,1 
-0.4378,0.7763,-0.676,1 
-0.1955,0.0761,0.7593,1 
-0.3231,0.1908,1.7376,1 
0.589,0.6425,-0.0182,1 
-0.0188,-1.8282,1.6684,1 
-0.8099,-1.5969,-1.2053,1 
0.3876,0.744,1.2916,1 
-1.8998,-1.3121,0.2669,1 
-0.0508,-0.9406,1.4577,1 
0.8369,-0.8761,-0.8754,1 
-0.4885,-0.1212,-1.0931,1 
1.6359,-0.5873,-0.1304,1 
-1.385,0.8091,-0.6899,1 
-0.0833,-1.0483,-0.9174,1 
-2.1804,-0.2493,-0.273,1 
0.126,1.4887,0.4359,1 
0.0987,0.3497,0.894,1 
0.5902,0.0255,-0.7774,1 
-0.7513,-0.7382,1.4049,1 
-1.5076,0.5541,0.1552,1 
0.4394,1.6133,-0.1384,1 
-0.5259,-1.36,0.0381,1 
-0.8956,-1.8274,0.1519,1 
-1.12,-1.3958,0.5204,1 
1.1856,-2.0678,0.4708,1 
0.7121,1.5315,-0.6385,1 
-0.277,0.2742,0.6868,1 
-0.5656,-0.1601,0.2261,1 
-1.2402,-0.0467,0.1455,1 
-0.5859,-0.1319,0.4294,1 
0.0679,-1.2304,-1.2858,1 
-1.4607,-0.1299,-0.7357,1 
0.0846,-0.1633,1.0144,1 
1.5288,2.1405,-0.7439,1 
0.2888,0.9087,0.2388,1 
0.7725,-0.8676,-0.0376,1 
-0.6317,-1.1057,-0.8187,1 
-0.8826,-0.653,-0.5543,1 
-0.7899,0.8875,-0.1463,1 
-0.7825,-0.3751,-0.6442,1 
0.354,-0.1105,0.3704,1 
-0.5293,-0.9298,-0.6253,1 
-0.4909,-0.4427,0.7273,1 
-1.7015,-1.1121,-0.6892,1 
1.2043,-0.3149,0.9341,1 
-0.0671,-0.3721,-1.4896,1 
-0.8347,-2.4724,-0.7215,1 
0.4738,-0.3623,0.7226,1 
-0.2847,0.5549,0.7597,1 
-0.1019,1.1651,0.5592,1 
-0.4449,0.7242,0.5485,1 
0.4946,0.1011,-1.1556,1 
-0.4093,-0.1289,0.5506,1 
2.3501,-0.0641,1.5668,1 
-1.3314,0.3302,-0.7334,1 
1.2998,0.8947,-0.604,1 
-0.2351,2.046,-0.0462,1 
0.0413,-0.0407,-0.4505,1 
-0.6484,1.347,1.6473,1 
-0.8646,0.214,-0.1287,1 
-1.0955,0.4048,-1.1567,1 
-0.2019,-1.1041,-0.205,1 
0.0471,1.1566,-0.5485,1 
0.4907,-0.3143,0.5476,1 
-0.5097,1.4384,1.4831,1 
-2.6506,1.9181,0.0949,1 
0.5364,-1.5317,0.8342,1 
-0.8862,-0.0197,0.0332,1 
-0.7123,-0.2088,-0.3171,1 
0.7043,-0.8497,-0.5788,1 
0.4098,-0.2666,-0.0695,1 
-0.1021,-0.9467,-0.8202,1 
0.1153,-0.2475,0.6014,1 
-0.2872,-0.6764,-1.7744,1 
-0.1641,0.9049,-0.3389,1 
-0.1564,2.2194,-0.8827,1 
0.0765,-0.7261,1.2393,1 
1.0292,-0.1694,0.6169,1 
0.4819,0.3821,0.8,1 
-0.6789,-0.1264,-0.3376,1 
0.1818,-0.0681,0.7768,1 
0.0756,-1.1849,-0.1445,1 
-0.2722,-1.4863,-1.4801,1 
0.2065,0.4937,-0.4727,1 
-0.5337,-0.0079,-1.12,1 
-1.0887,0.2945,0.0989,1 
0.7201,0.5845,0.1648,1 
0.6454,0.4468,-0.7201,1 
0.7674,-0.6511,-0.1342,1 
0.2411,-0.9007,2.2251,1 
-2.0629,-0.5114,0.9125,1 
0.9125,-1.9095,-1.0718,1 
1.4293,1.6061,-1.3013,1 
-2.0624,0.4953,0.1577,1 
0.5949,-0.3241,-0.9667,1 
0.2969,0.8059,0.3205,1 
-1.246,-1.4614,-0.5061,1 
-0.0568,-1.3767,1.5896,1 
0.8247,-0.2158,-0.1707,1 
2.2615,0.4326,-1.5451,1 
0.7178,-0.5428,1.2785,1 
-0.8151,-0.6629,-1.5389,1 
0.1904,-2.3566,0.4946,1 
-0.5118,-0.5205,-0.5597,1 
1.6456,0.8516,-0.4031,1 
-0.5734,0.4302,0.241,1 
-1.1195,-1.3831,0.6902,1 
0.111,0.2012,0.6082,1 
0.0441,0.1033,-0.3001,1 
-0.9048,-0.9202,1.2779,1 
-1.1106,0.4667,1.5362,1 
1.3143,0.0314,-0.1044,1 
0.3637,0.63,1.091,1 
-1.5098,-0.9277,-0.3515,1 
0.2026,0.3385,-0.8622,1 
-2.1855,-0.8148,1.7172,1 
-1.5269,0.1793,1.1135,1 
0.3281,-0.5184,1.1156,1 
1.0887,1.0252,-0.4359,1 
-0.3622,-0.344,-0.9323,1 
0.435,0.7638,-0.6638,1 
-0.3528,-1.6358,1.6138,1 
1.3703,2.205,0.4207,1 
0.4901,1.11,0.1629,1 
-0.7204,0.6284,-2.6703,1 
-0.2711,-1.0242,0.96,1 
-0.4142,-1.7008,0.244,1 
-0.8702,0.8944,1.9734,1 
-1.1396,-0.2228,-0.9482,1 
2.2317,-0.1507,-0.9129,1 
1.0188,-0.1466,1.0265,1 
-0.7551,-0.1166,0.4285,1 
1.3867,-0.2258,0.5087,1 
1.6769,-1.1507,1.7206,1 
-0.727,0.974,1.5123,1 
0.274,-1.9753,-1.2596,1 
-0.7175,-0.8422,0.4311,1 
0.876,2.0122,0.2289,1 
0.6464,0.1531,0.7253,1 
-0.1904,-0.0366,-0.5863,1 
-1.0562,-1.1842,-0.5612,1 
-0.4638,0.0393,0.8609,1 
-0.6212,-0.3987,-1.7182,1 
-0.3994,0.8586,0.3148,1 
0.7684,0.0578,-0.8377,1 
-0.6195,-1.2066,0.2881,1 
-0.002,-0.8413,0.575,1 
0.2433,-0.2721,1.9728,1 
0.2344,1.0033,-1.5843,1 
0.0589,-0.9422,0.5083,1 
0.4168,-0.6341,-0.2965,1 
-1.3295,0.7468,0.352,1 
0.5261,-1.8304,-0.1303,1 
0.7911,1.4372,0.5195,1 
0.2984,-1.9895,1.4077,1 
0.3677,0.6352,1.1196,1 
0.1292,-0.8372,0.9486,1 
0.0156,0.5992,-2.1436,1 
1.3355,1.2148,0.6848,1 
0.1823,-1.4246,0.4367,1 
1.1511,1.26,-0.543,1 
-0.6842,-1.6525,-0.4404,1 
-0.4923,0.0909,-0.8985,1 
-1.0366,-0.5136,-0.5369,1 
-0.4176,0.3796,-0.9092,1 
-0.0829,-0.1826,-0.3064,1 
1.0213,0.9479,-0.3102,1 
2.4986,-0.2708,0.6579,1 
0.3336,0.6391,0.3305,1 
0.1823,0.4592,0.9531,1 
0.5922,-0.908,-0.3908,1 
-0.7039,-0.7379,-2.0427,1 
-0.1161,-1.8358,1.7652,1 
0.5178,0.1436,-0.4044,1 
-1.5261,0.5794,-0.3546,1 
1.3389,0.6043,-0.2934,1 
0.2258,0.0674,0.0558,1 
-2.0165,1.0177,0.7546,1 
-0.2095,0.0567,-1.0622,1 
-0.1902,-1.8509,1.0042,1 
-0.297,-1.4944,-1.076,1 
-0.8748,0.7743,1.1715,1 
-0.8602,-0.1367,-2.2841,1 
1.5492,1.2693,-0.7269,1 
-1.2921,0.0024,0.4062,1 
0.2503,-1.9642,0.2563,1 
0.2447,2.8704,-0.6793,1 
-0.4528,2.4914,-0.4168,1 
-1.1275,1.2293,1.0135,1 
-0.3428,-0.8206,1.1819,1 
-1.796,-0.7041,-2.0113,1 
-1.1993,0.4008,1.6163,1 
0.1101,-1.1853,0.1334,1 
0.2772,-0.6389,0.3038,1 
0.6185,-0.3426,1.6683,1 
0.8798,0.564,0.5015,1 
0.0922,1.1948,-0.6736,1 
0.0364,-2.0563,1.8212,1 
-1.0644,0.054,0.553,1 
-1.238,-2.2484,1.6409,1 
0.6273,-0.8737,-0.2449,1 
0.1357,-1.5766,2.9473,1 
1.4688,0.812,-0.8679,1 
0.7166,-0.3659,-0.2756,1 
-0.9508,-1.0862,-0.4672,1 
-0.2651,-0.5124,0.6439,1 
1.0495,-1.8943,-0.3388,1 
-1.8738,0.4472,-0.5443,1 
0.498,1.5671,0.3057,1 
-1.7614,0.3288,0.801,1 
-0.6362,-0.5367,0.9859,1 
0.8952,-0.545,-0.5858,1 
-0.2201,-0.9857,1.0533,1 
0.3148,1.1061,0.5841,1 
-0.4516,-0.8729,1.6439,1 
-1.568,-0.7024,-0.9219,1 
-0.4932,1.2445,1.7699,1 
-0.1658,-0.9486,-0.0985,1 
-2.4891,0.367,-1.2109,1 
-0.6874,-0.2087,0.6306,1 
-0.2443,-0.0797,-0.1796,1 
-0.5062,-1.8878,0.5665,1 
1.3311,-0.2004,-1.1526,1 
0.2509,2.0037,-0.2957,1 
0.0035,0.9352,1.5429,1 
-0.9887,-1.6705,-0.4398,1 
-0.5073,-1.5381,-1.6055,1 
0.7947,-0.4864,1.3767,1 
-1.3103,-2.0522,-0.1382,1 
-0.3119,1.5812,-0.4784,1 
-0.2112,-0.5367,-0.7933,1 
-0.3135,-0.1136,-1.0427,1 
0.6796,0.6996,-1.1414,1 
-1.7153,1.2938,-0.9194,1 
-0.1625,-1.7259,0.3625,1 
-0.3349,1.6333,1.9711,1 
0.127,1.3106,0.3913,1 
0.5123,-0.3282,-2.7509,1 
0.0493,-1.0023,-0.237,1 
-1.2468,-0.9568,0.3359,1 
-0.3855,-0.4976,2.5361,1 
-0.1418,-1.0755,0.976,1 
-0.7386,-0.2158,0.4397,1 
0.0227,-0.9019,-0.158,1 
1.3263,-0.1709,0.9309,1 
0.3787,0.5952,1.3931,1 
0.7008,0.7813,2.4835,1 
-1.6385,1.0567,-0.8685,1 
0.2111,0.1345,0.688,1 
-1.1767,2.1459,-0.9944,1 
-0.5272,0.3397,-0.129,1 
-1.2421,0.0581,0.0937,1 
1.1159,0.0578,-0.478,1 
0.1323,0.0161,-0.5653,1 
-0.7587,-1.0082,1.5975,1 
-1.1597,0.032,-0.1541,1 
-1.4287,-0.4832,0.2563,1 
0.4977,-0.072,-0.0847,1 
1.213,0.7186,0.6169,1 
0.5213,0.2589,-1.4092,1 
-1.7362,0.3732,0.1321,1 
0.945,0.0574,-0.8247,1 
-0.4066,-0.5585,2.0585,1 
-0.9456,0.2335,-0.3391,1 
-0.7071,-0.753,-0.304,1 
0.0925,-0.0776,-0.2765,1 
-0.4919,-0.0079,1.7286,1 
1.8713,-0.4079,-1.7395,1 
-0.6606,-1.7809,0.0522,1 
-0.4747,0.5261,-0.977,1 
0.615,-2.0434,0.3752,1 
0.3206,-0.8444,0.6671,1 
1.0397,1.7793,0.4656,1 
0.7278,-0.6961,1.6809,1 
-0.8032,-1.0988,-0.1798,1 
-0.1437,-1.045,1.7817,1 
-2.1024,-0.3761,-0.3403,1 
1.1265,-1.1254,3.2022,1 
-0.4326,0.7467,-0.5329,1 
-1.7291,1.2584,0.4983,1 
-1.1249,1.2528,0.5782,1 
-1.339,0.5786,1.854,1 
-0.6829,-0.4459,0.926,1 
0.1326,-0.2293,-1.2696,1 
1.2616,0.6544,0.2919,1 
-0.5298,-1.2871,0.7886,1 
-0.3081,0.0626,-2.1028,1 
6.9869,4.2839,6.3513,0 
8.0071,5.6068,7.7533,0 
6.8341,6.9726,7.458,0 
5.136,4.8744,6.6612,0 
3.7034,6.8067,6.8932,0 
6.5836,7.0741,6.7201,0 
6.6875,5.4474,5.7474,0 
5.4062,6.1108,5.7615,0 
5.935,5.4273,7.4877,0 
3.3449,6.2903,6.6005,0 
6.0943,7.395,3.9724,0 
6.398,5.792,4.4875,0 
6.1755,6.6791,6.2936,0 
6.3986,5.9882,4.7867,0 
7.6335,6.0736,6.0457,0 
6.6679,8.6683,6.6896,0 
6.3644,4.1774,4.7378,0 
6.4582,4.7451,6.4684,0 
5.2419,5.9027,3.8444,0 
5.7741,6.2943,5.865,0 
6.8502,6.1047,5.6,0 
5.316,6.3818,6.3015,0 
6.9253,6.3236,4.4365,0 
6.5363,5.8378,4.3558,0 
4.9865,5.0948,6.5155,0 
3.8739,5.7775,6.5033,0 
5.8206,4.7714,6.8766,0 
6.1306,5.973,4.0599,0 
6.002,7.902,5.3918,0 
4.8999,6.8984,6.0145,0 
6.1774,6.2153,6.3411,0 
6.0241,6.4347,5.209,0 
6.2513,4.4121,5.4019,0 
6.3544,5.9377,5.4487,0 
5.4853,6.7738,7.4751,0 
6.3931,5.957,5.9894,0 
6.0771,4.1454,6.1958,0 
7.0717,6.9929,5.3123,0 
6.4852,6.3167,5.1836,0 
6.3079,7.1923,5.2485,0 
6.2456,6.4944,7.4815,0 
6.0755,6.2866,6.109,0 
6.5897,5.9868,6.4392,0 
4.6505,5.6814,5.8458,0 
6.424,5.0859,7.0149,0 
5.8229,7.7701,4.6328,0 
5.5704,7.0247,6.1447,0 
6.5241,6.1144,7.0064,0 
4.7548,6.5954,6.0978,0 
6.2759,5.3338,5.1345,0 
7.9368,4.9245,7.3149,0 
5.0354,5.6298,5.3398,0 
7.0886,4.5317,4.2923,0 
7.0431,6.2164,4.6592,0 
5.6277,4.729,4.7733,0 
7.5748,4.2256,7.6069,0 
6.2005,5.6279,6.4561,0 
6.712,5.5361,6.8012,0 
6.9113,6.9071,6.1845,0 
4.8682,6.0609,5.8644,0 
5.7434,7.2009,4.8335,0 
6.0689,5.2753,4.8197,0 
4.9882,7.0187,4.6176,0 
5.1801,7.1452,5.4393,0 
5.7387,6.9411,5.0995,0 
6.6636,6.4803,5.6733,0 
5.9729,4.4426,4.4433,0 
4.8367,5.8508,5.1631,0 
5.9667,4.4901,6.2151,0 
5.6362,7.9423,4.5722,0 
8.0828,6.2327,7.0641,0 
6.0268,6.9133,6.9948,0 
4.7665,5.858,6.2241,0 
4.8263,5.7235,5.6212,0 
4.4143,6.601,4.1875,0 
4.6866,5.5255,6.6309,0 
5.9809,5.921,5.2177,0 
6.3865,6.3304,5.889,0 
6.1241,5.228,5.7245,0 
5.8179,5.8037,5.0644,0 
4.5961,4.984,5.7601,0 
7.0036,5.9675,6.0872,0 
5.5346,6.3341,6.2449,0 
4.4752,5.9922,6.0883,0 
6.9177,5.3405,5.9657,0 
5.4885,3.7394,4.5785,0 
6.3679,6.3373,5.6783,0 
5.3539,5.4121,5.8771,0 
5.9752,5.2124,7.3849,0 
6.9578,6.0395,6.2239,0 
5.898,4.7834,7.6503,0 
6.5602,6.9434,5.6773,0 
4.4356,7.4855,6.4922,0 
6.1148,5.371,7.0639,0 
5.6534,7.8602,5.2977,0 
6.4585,5.7014,6.6455,0 
6.1833,5.0925,5.9208,0 
7.2726,6.6105,5.0935,0 
5.5978,5.9866,7.9244,0 
6.1425,5.9327,4.6781,0 
5.0615,6.2636,6.756,0 
7.8614,6.9134,7.002,0 
7.0715,5.1641,3.6381,0 
4.5013,6.6014,6.7498,0 
5.8631,8.1582,7.2057,0 
5.6318,5.4588,6.1827,0 
5.3929,5.2736,5.4647,0 
5.5646,6.1415,6.8365,0 
4.879,6.1321,5.7722,0 
6.1755,6.9614,5.4535,0 
4.6463,8.0528,5.0831,0 
6.0043,7.6567,5.0458,0 
7.1529,5.7366,7.8901,0 
6.3778,6.6778,5.0637,0 
7.5154,6.7043,4.2723,0 
5.8882,5.5446,6.4828,0 
5.8731,4.9963,7.6675,0 
6.689,3.829,6.457,0 
4.6808,5.2631,5.6895,0 
5.9719,5.1381,5.7291,0 
6.4134,4.9327,4.6802,0 
6.522,6.9945,4.1474,0 
5.4045,6.061,4.4305,0 
5.1997,4.609,5.7667,0 
5.4772,7.1255,5.8745,0 
5.9962,7.4011,7.7564,0 
5.0443,6.7575,6.5464,0 
5.7756,7.0227,5.3857,0 
5.1905,6.1479,6.2184,0 
5.5191,6.3515,6.4189,0 
5.4971,5.396,8.0714,0 
6.635,7.0698,7.0965,0 
5.4647,6.5269,5.3797,0 
6.1786,6.9554,4.7898,0 
6.4367,6.0245,5.0279,0 
6.2492,5.5072,6.1074,0 
3.1137,5.7057,5.7835,0 
6.3638,5.4456,4.5025,0 
4.9003,5.4653,5.5111,0 
3.9283,5.3896,6.9695,0 
4.6779,5.8654,5.778,0 
7.2374,5.8524,6.5183,0 
6.5921,7.4532,7.1879,0 
4.7765,5.9635,7.0069,0 
5.3495,5.9793,5.414,0 
6.073,5.1755,7.3049,0 
7.1622,5.6856,5.6099,0 
4.9316,5.4549,6.9747,0 
5.3826,6.1737,6.4265,0 
5.1157,6.1395,4.1673,0 
8.7027,6.9044,4.9143,0 
5.1969,7.3496,5.5286,0 
4.3835,6.193,6.7538,0 
7.1132,4.9598,8.5924,0 
5.512,5.7105,6.3018,0 
5.3715,5.0637,7.5831,0 
5.3856,6.2186,5.703,0 
5.0261,4.7325,6.1998,0 
5.7583,5.4924,4.7808,0 
5.6288,5.691,6.8523,0 
5.1705,4.5732,5.2838,0 
6.4882,7.1208,5.5599,0 
5.6584,7.103,6.5152,0 
4.5365,6.1517,6.1532,0 
5.444,6.5447,6.3343,0 
8.2775,7.0931,4.8605,0 
7.4946,7.1387,5.2858,0 
3.5018,6.115,5.7354,0 
6.429,6.7122,4.2382,0 
3.8695,6.6964,5.6779,0 
6.6699,6.4578,7.8157,0 
7.0231,6.557,7.4115,0 
4.708,6.24,5.9364,0 
6.3602,6.654,5.8424,0 
7.0205,7.7469,5.9681,0 
5.8412,6.8344,4.9069,0 
5.5377,5.8813,6.9356,0 
6.8468,5.5788,7.437,0 
7.5227,4.8567,6.2014,0 
5.5994,4.4169,7.8666,0 
6.4909,5.5405,5.7671,0 
6.851,6.3646,7.4965,0 
4.1374,5.0428,4.6056,0 
5.0841,5.1958,7.569,0 
5.4926,6.8339,5.2462,0 
5.9239,7.0772,5.7568,0 
5.5889,5.506,5.9464,0 
6.3653,3.23,4.6273,0 
6.0872,6.6251,8.0298,0 
5.8899,5.9032,6.6645,0 
6.0069,5.2799,4.3046,0 
4.9872,5.8046,5.8746,0 
5.3131,5.7871,6.2854,0 
6.0015,6.3725,4.6729,0 
6.3784,6.5465,6.1414,0 
6.7135,4.6836,6.9935,0 
4.554,4.7941,5.815,0 
6.5157,6.4013,6.1358,0 
5.919,7.5237,6.3221,0 
5.9019,5.223,5.4524,0 
6.4284,5.3032,8.1847,0 
3.9451,6.5491,6.5817,0 
5.6576,6.6017,5.382,0 
6.6301,6.7363,5.3362,0 
6.4031,5.3264,7.6983,0 
5.5092,5.1565,5.2327,0 
7.2781,5.1127,4.8093,0 
3.9745,6.0635,3.4105,0 
6.1376,6.9432,6.6115,0 
5.2257,6.2355,7.0859,0 
6.8845,5.5647,3.9318,0 
6.7328,6.5223,5.6724,0 
4.8287,9.1441,7.6054,0 
5.0417,5.6154,6.6228,0 
5.4415,6.445,6.3229,0 
6.9901,7.1433,4.8713,0 
5.7471,7.381,4.4903,0 
5.1616,6.3243,5.0209,0 
5.5599,6.2385,5.0909,0 
5.6812,5.9666,5.3829,0 
6.3967,6.317,6.7363,0 
5.6401,5.678,6.7993,0 
6.2681,5.9333,5.7256,0 
4.4512,7.4574,6.4264,0 
6.5223,6.694,3.7627,0 
7.2362,5.3322,6.9104,0 
5.9241,6.3337,5.0595,0 
6.6983,5.7691,4.4573,0 
5.9739,5.7995,5.3977,0 
7.6513,6.0385,5.021,0 
6.3995,5.0895,5.9392,0 
6.4755,6.7266,7.3977,0 
4.6796,5.7121,6.7464,0 
6.3899,6.238,6.84,0 
5.3667,5.505,8.0168,0 
5.3041,5.6223,5.2704,0 
6.6075,5.731,6.7028,0 
4.7195,7.6454,6.7381,0 
6.3706,4.7165,5.7566,0 
7.4868,5.5411,5.4205,0 
6.466,6.2706,7.8293,0 
6.3139,4.2864,5.3673,0 
8.4117,7.1063,5.9079,0 
5.9266,6.2841,6.8518,0 
