Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Class
3.2025,9.216,5.2013,2.095,1.3323,0.3092,1.8459,1 
1.4634,9.4926,-0.39,1.688,2.7346,2.1343,1.3928,1 
1.7807,10.5081,2.6872,1.2345,1.9284,1.4253,1.5427,1 
1.8244,10.5483,2.3899,1.9467,3.0359,0.6325,1.3134,1 
2.3189,11.5517,2.3136,0.8484,2.7057,2.4837,1.7142,1 
1.9124,10.3305,3.2577,2.0907,2.1059,1.1933,0.7769,1 
2.6263,9.9266,1.5418,2.5575,2.8648,1.6034,2.4649,1 
3.465,10.8311,1.2666,2.4178,1.9285,2.6586,1.7673,1 
3.0856,10.1688,1.2556,1.941,1.0361,2.1584,0.0848,1 
1.8118,9.1572,2.7828,2.6646,3.3803,2.9321,2.5034,1 
1.0687,11.6374,2.4815,0.3914,2.39,2.5071,4.1671,1 
2.9368,10.5963,2.8989,2.4805,3.2965,0.756,0.5771,1 
3.7724,10.6683,1.2436,1.0976,2.8529,3.271,3.0247,1 
2.4432,8.7089,3.7914,3.0518,2.6368,0.7446,0.6724,1 
0.0911,11.7601,3.5774,0.7915,-0.6141,2.1824,3.5829,1 
1.611,11.0768,2.8275,2.058,2.3494,2.1024,2.8174,1 
2.4346,8.6885,1.5171,3.0932,2.8592,-0.2689,1.5817,1 
1.2187,9.7819,1.4726,2.6222,2.5537,2.8369,1.9456,1 
0.2475,8.3643,2.5821,4.1982,1.3122,1.7559,2.4303,1 
4.5292,9.9701,2.2291,2.8817,1.1083,2.1965,2.2181,1 
0.51,9.3,0.9077,1.8726,1.395,3.0416,2.7051,1 
0.5796,9.3165,2.4309,3.5025,0.6639,0.479,1.8023,1 
3.5444,9.8792,1.6703,3.0156,2.806,1.2291,2.1977,1 
0.3837,10.0002,1.505,2.1459,1.5745,1.6835,2.8593,1 
2.6001,10.9876,3.6538,1.1287,1.3823,1.5628,0.7812,1 
3.2958,9.0803,2.8038,0.5907,2.1633,-0.0116,3.0515,1 
2.3639,9.0618,1.1845,2.6647,3.1485,1.7553,0.6375,1 
3.136,11.9777,2.1373,1.0862,2.7162,1.8714,1.8335,1 
3.7274,11.0021,1.5609,3.0363,1.0632,3.5833,2.458,1 
2.4602,9.8573,2.9899,2.8014,2.5107,0.7065,1.8519,1 
3.4327,10.1334,3.2028,2.2119,2.3729,3.8209,1.4986,1 
2.9753,9.957,2.7713,0.4673,2.3211,2.137,2.9162,1 
0.0979,11.2666,1.6094,2.2521,1.9636,2.9026,0.9843,1 
2.2271,10.506,3.5926,2.4762,2.4961,0.9912,3.0864,1 
0.5268,10.7036,2.7909,2.4582,2.4984,4.8082,1.4048,1 
2.1335,10.1557,0.8235,2.0992,2.3063,2.1991,1.8952,1 
0.7846,9.9597,2.8349,4.0249,1.0905,3.089,1.8253,1 
2.4276,9.2348,1.006,2.7272,0.7882,1.7239,1.6546,1 
1.7942,10.1734,0.8873,0.6491,1.5537,2.0591,2.1135,1 
1.9702,10.9534,2.8248,1.5115,1.2599,1.9641,1.5005,1 
0.805,10.7478,1.2295,1.8374,2.1896,0.9166,1.4867,1 
3.2617,9.868,2.1424,1.5883,0.5708,3.5062,1.1086,1 
2.0721,9.5518,0.8806,1.1655,0.7273,1.2067,0.2167,1 
1.0661,10.3116,2.611,2.7671,2.1693,-0.4315,2.9585,1 
1.0431,10.1197,0.8546,2.8423,1.6168,0.0474,0.8763,1 
3.3174,9.6717,1.0992,2.7498,2.1621,3.6225,3.7833,1 
2.726,9.4172,3.2975,2.1221,2.4717,1.6499,2.9003,1 
1.9176,9.2912,2.7602,1.4748,2.9653,2.4478,1.2059,1 
2.5457,11.0181,2.7425,2.3417,1.7743,1.1095,1.4098,1 
1.2376,9.7614,0.6203,3.6267,1.0546,-0.3309,1.4684,1 
2.7999,10.4197,2.702,2.5662,0.5674,-0.2988,1.6786,1 
1.0383,10.0151,1.394,1.8286,0.7309,1.5537,0.4307,1 
2.9521,9.4799,-0.7017,1.5826,3.0567,2.0306,2.0012,1 
2.7415,9.5762,3.562,1.9946,1.2681,0.823,3.3637,1 
0.1344,8.9175,3.0209,1.9832,0.1479,2.3455,0.6489,1 
2.957,9.5984,1.4029,4.7674,2.3631,2.8721,0.4759,1 
1.9569,13.0542,1.9856,2.0493,1.4637,2.3824,-0.7591,1 
2.4583,10.4408,2.1987,1.8764,1.6837,3.2589,2.0647,1 
2.1947,9.7999,3.0028,3.9273,1.9361,3.3354,2.9228,1 
2.6954,9.5488,1.8384,1.9186,3.4994,1.3457,2.6856,1 
1.3151,11.0537,1.3249,0.9422,0.9956,2.1456,1.077,1 
2.9536,9.1766,0.7895,2.165,3.3784,2.0897,2.865,1 
2.9838,10.8509,2.1183,3.1251,0.1003,2.3906,1.9523,1 
2.6432,10.0643,0.9248,3.0745,2.2055,0.8259,2.9925,1 
2.801,10.4648,3.1294,2.6694,1.7206,0.3548,1.0958,1 
2.5362,9.4672,3.8085,1.7199,0.7677,2.039,1.0861,1 
1.9231,9.0784,2.4571,2.3408,2.1155,4.3578,2.057,1 
4.9728,10.1252,1.9519,2.0767,2.4548,1.8465,1.8186,1 
2.315,8.0812,3.2052,2.1834,3.8863,2.0864,3.2238,1 
2.8084,8.1205,0.856,2.2145,1.9777,0.9518,0.3891,1 
2.4351,9.6992,2.9386,3.2917,0.7036,1.6735,1.5882,1 
2.1194,7.3848,2.2298,1.1484,1.4192,2.6369,2.4873,1 
0.9132,8.943,2.3682,2.1063,3.6972,3.6567,2.0532,1 
1.5976,9.6107,1.8266,2.4938,1.1636,2.3903,1.6071,1 
2.6311,8.2312,2.3755,3.1851,2.0259,0.9731,1.5517,1 
2.2736,10.0744,2.0036,0.4309,3.9145,1.3932,1.5993,1 
1.0679,10.6328,1.7298,3.3642,3.1529,2.9187,1.0682,1 
2.9728,11.5118,1.6718,-0.2312,2.7153,2.5647,1.3773,1 
0.4697,9.4735,-0.0819,4.0917,3.6725,1.4931,2.4112,1 
0.9587,9.8987,0.8397,1.458,0.0759,3.1136,2.3576,1 
0.9864,12.2349,2.1673,4.1438,0.7829,2.5961,1.7202,1 
0.579,9.9013,3.5587,4.0225,2.9843,1.7872,1.0208,1 
0.7863,10.692,1.6492,0.6406,1.3082,1.6059,1.8758,1 
1.7559,10.167,2.9143,3.8042,2.5219,2.768,2.8591,1 
3.5567,10.8494,2.1669,-0.0099,3.0706,3.0969,2.3801,1 
2.2914,9.8556,2.1369,2.3002,3.007,3.2399,1.0701,1 
2.1796,10.8485,1.4349,1.3819,2.1969,1.8196,1.2652,1 
0.4754,11.182,0.2502,0.5269,3.4023,0.0657,0.9322,1 
1.061,11.5329,0.5418,3.2734,-0.319,0.6242,2.6797,1 
1.7292,9.3907,1.46,1.1069,1.9521,2.6915,2.9725,1 
2.1141,10.1036,2.1857,0.8718,2.3159,1.1266,3.1851,1 
0.9207,10.474,-0.0273,2.5201,2.2864,4.186,2.887,1 
2.8866,9.6475,1.0064,2.165,0.1861,2.5483,4.3125,1 
1.7598,9.189,0.5343,0.5769,2.2393,2.7498,0.7699,1 
1.5318,9.8404,2.6595,3.4768,2.07,1.451,0.6844,1 
2.4667,10.2343,1.3854,2.1362,3.0645,4.3916,2.5062,1 
2.1188,10.3962,1.9286,1.9413,2.4953,1.7244,1.5605,1 
2.1625,9.7595,3.0037,1.7105,3.4569,3.1082,1.5819,1 
0.5217,9.8545,-0.1189,2.8394,2.3544,2.465,1.9423,1 
2.2717,8.5635,1.3879,2.3492,2.3329,0.6058,1.4175,1 
2.7343,9.6765,1.4648,2.9234,2.8765,2.3599,0.6196,1 
2.539,8.8606,1.5468,2.9238,2.4971,1.5751,3.1762,1 
0.9806,7.6977,1.7107,2.6202,2.0546,1.3838,0.9323,1 
0.7365,10.1403,2.0327,2.2032,3.3386,2.3029,2.0478,1 
0.7516,10.3006,1.503,1.3782,2.9775,1.8302,2.3831,1 
0.2812,9.4408,1.4072,2.7716,0.9906,0.7038,2.1782,1 
2.8777,11.8822,1.8338,4.4594,0.2082,0.9448,2.4403,1 
1.7876,7.4022,3.054,3.2232,2.7855,0.8637,1.1716,1 
2.9539,11.392,2.4054,2.359,1.3135,4.115,1.8206,1 
2.3019,8.6172,2.2575,1.4452,1.5725,0.2109,2.0509,1 
1.6233,9.7164,2.9502,1.7764,2.8353,2.9801,-0.1904,1 
2.8759,7.6205,0.7973,3.3189,1.9063,2.1943,0.21,1 
1.9431,10.5773,3.1049,-0.2631,2.0437,1.1167,2.6478,1 
2.3101,9.1852,1.9544,1.9748,2.356,3.6978,1.5766,1 
2.1605,9.7579,1.9965,1.9649,3.7084,2.8472,2.2691,1 
2.1286,10.4154,0.7502,1.5545,3.9807,1.3298,3.2969,1 
2.5747,8.7894,2.8034,2.5447,2.681,3.8614,2.0188,1 
2.4583,8.1524,1.9122,2.4915,1.4247,0.7187,2.6824,1 
3.1617,10.7703,4.0402,2.0268,0.5198,2.3021,1.6791,1 
0.7644,10.1477,1.4213,2.1589,1.5262,3.9875,2.4246,1 
1.7969,8.7405,2.116,2.7283,3.6643,1.2477,0.4938,1 
1.4752,10.0571,3.1857,2.6453,1.2567,0.9107,2.8953,1 
2.5631,9.1472,3.0171,3.4595,1.0672,2.6068,2.9041,1 
2.4758,9.4711,2.9117,2.6077,1.5576,1.949,3.1305,1 
2.0947,10.8046,3.0696,1.4606,3.5069,-0.044,0.5711,1 
3.7425,8.8622,2.9027,2.2199,1.8893,0.4554,3.3642,1 
2.825,9.8252,1.5104,1.5769,1.0817,1.1544,0.8798,1 
1.8786,11.0034,2.4871,1.8489,2.3914,1.4512,-1.015,1 
1.3943,9.8189,1.5621,2.5836,2.6866,3.6749,2.6168,1 
0.7945,11.1577,2.271,4.2884,2.36,0.5412,1.7044,1 
1.4694,10.6614,2.2269,1.3987,2.7149,3.3319,3.4021,1 
1.8299,9.9585,1.916,1.9243,-0.2149,3.3799,2.8645,1 
1.4501,12.1668,2.4067,2.2568,2.5503,1.2686,-0.0625,1 
1.1779,9.1786,2.4864,0.3253,0.57,2.3436,1.5736,1 
3.801,8.8115,2.6936,3.9726,3.2552,1.4924,1.7543,1 
0.9555,9.8684,2.2708,0.6598,1.6461,0.117,2.4985,1 
3.9657,10.9834,1.838,2.7104,1.0276,2.5497,1.1256,1 
2.1648,8.932,0.5664,2.1418,1.4121,1.9915,0.8816,1 
1.4115,10.6891,2.4101,-0.6829,2.437,2.5327,2.7317,1 
3.6336,10.8983,4.1255,0.6576,1.874,1.6847,2.372,1 
1.5875,10.6625,-0.154,2.0727,1.0225,1.6579,1.6512,1 
1.8137,10.5183,1.4753,3.3733,2.1882,2.8372,2.8018,1 
2.048,10.5306,2.8659,2.0837,0.829,1.9919,4.5038,1 
1.5247,9.7193,3.2045,-0.4589,1.6944,-0.4178,2.1441,1 
1.5376,11.6123,3.6071,1.3234,2.2306,2.2786,1.7686,1 
1.8245,10.7035,2.8215,4.4963,2.968,2.5003,1.5427,1 
2.4497,10.9084,4.069,3.7576,1.4294,2.409,1.0926,1 
2.7777,11.5132,1.737,0.9601,2.3132,1.7432,2.2775,1 
1.1095,10.4904,1.6442,2.2853,2.1102,2.4545,0.5943,1 
2.0459,10.9145,0.7778,3.292,1.9676,2.6216,0.236,1 
2.7602,10.2618,2.8545,2.1655,2.2735,3.2796,0.8209,1 
2.8331,11.3104,2.2515,1.2772,2.3719,1.5387,1.223,1 
1.5981,9.5556,1.9599,1.793,1.4155,2.4292,3.1114,1 
1.8365,9.8712,0.186,2.8622,0.3508,2.7781,1.4695,1 
2.0082,10.395,2.4736,3.4045,1.126,2.2787,2.0298,1 
1.0282,10.7751,3.2121,2.2116,2.0484,1.4887,1.7509,1 
3.1466,11.17,3.2261,2.4103,-0.6671,1.0443,4.047,1 
1.9182,11.052,1.6661,3.5684,1.7924,0.2269,1.8202,1 
1.434,8.9698,2.0838,2.365,1.6455,1.9599,0.7614,1 
3.3962,9.2954,1.4378,-0.6579,0.9721,1.8768,2.3092,1 
1.4163,8.7474,1.9525,2.3381,0.1551,2.1413,1.773,1 
1.4244,9.6161,2.3664,2.4107,2.1367,2.0854,1.0564,1 
0.9459,10.102,2.2934,1.4846,2.1094,0.7037,1.0664,1 
2.7025,9.7564,1.2977,1.7932,3.5314,3.0115,3.4775,1 
1.0339,8.9134,0.268,3.0348,1.2422,3.7963,0.5109,1 
2.3787,9.1857,2.2506,2.4294,3.3238,0.3667,1.3483,1 
2.7028,11.0467,1.8573,1.753,2.5777,1.8866,2.0502,1 
1.8713,8.7747,1.7981,1.7841,0.535,0.1393,2.5957,1 
3.6377,11.3783,3.33,1.036,1.3528,-0.0237,0.6643,1 
2.4873,9.9371,0.2931,2.9263,0.3926,0.2832,1.4131,1 
1.8332,8.9537,0.6273,2.287,1.3274,0.4258,3.5853,1 
4.0103,9.1662,2.3454,0.8556,4.3189,0.935,2.0919,1 
1.9544,9.4307,1.5296,2.7334,2.6841,3.3123,1.2458,1 
-0.0566,8.1211,1.3573,1.5897,3.0622,2.5381,2.7513,1 
1.3151,10.2954,3.3047,2.6133,3.099,2.239,0.8147,1 
1.4791,8.6102,0.8172,3.2006,2.4942,2.1866,2.1223,1 
2.0631,10.6978,1.9586,-0.6823,0.9242,3.172,1.595,1 
0.6265,9.9263,1.7075,0.8509,3.3204,2.6307,2.2161,1 
2.8349,10.5334,0.4882,1.4239,2.8539,2.6114,2.4336,1 
1.7481,9.2139,0.8398,3.1259,2.7241,2.9211,1.0085,1 
1.6615,9.8075,0.3765,1.1433,4.8541,2.4406,2.3176,1 
-0.0195,8.6014,3.3159,2.2517,3.2212,2.4646,2.3671,1 
2.1407,9.0773,2.4725,2.4641,1.178,0.6275,2.8653,1 
1.166,9.8148,1.4651,0.786,1.7663,1.9457,2.4109,1 
3.3976,11.0976,1.4682,2.0011,2.6801,-0.5393,1.467,1 
1.5175,12.4646,2.1766,0.6749,0.8686,1.0838,0.9274,1 
2.1283,7.8601,1.8238,2.6763,1.5597,3.4373,1.3824,1 
0.7389,7.9201,3.3023,2.5678,1.0323,0.985,0.4071,1 
2.8319,12.6584,2.9276,1.4859,1.4468,3.228,1.3085,1 
2.1713,11.042,3.7078,3.643,0.7362,2.1568,3.603,1 
1.2834,10.0766,2.6875,-0.1361,0.7793,3.5687,0.9076,1 
3.0046,9.6747,2.8398,2.7534,2.8647,1.8782,2.9165,1 
1.6054,10.7466,1.9063,-0.2642,1.8628,2.8357,2.1092,1 
2.8436,11.2132,1.2118,3.6504,0.8342,2.3745,3.8102,1 
1.4793,10.839,1.9718,2.5237,1.4969,0.8884,1.9617,1 
2.4416,9.673,2.5604,1.4668,1.5428,1.1128,1.698,1 
4.2055,10.2334,2.1418,1.1287,2.5008,0.6048,2.7407,1 
-0.0095,9.2546,2.3895,1.6719,3.8371,2.287,3.1818,1 
2.0966,8.2393,0.6974,2.6861,1.8741,2.2925,2.1687,1 
1.9518,10.6784,1.3004,2.0238,2.8,2.0882,2.2827,1 
2.7291,9.9303,2.3404,2.7926,0.9341,0.5424,0.7811,1 
-0.227,8.7196,1.8017,1.5487,1.9049,2.5031,2.0646,1 
2.6886,9.0678,2.693,1.6157,0.5328,3.0189,-1.3971,1 
2.1988,8.3714,2.9424,2.0831,1.8718,1.6254,0.8632,1 
1.078,9.9811,2.2927,1.9925,1.2105,0.9286,0.7122,1 
2.4919,9.9206,2.0977,2.5934,1.7628,2.5534,3.0906,1 
3.0865,9.9531,1.3879,2.4184,2.4059,1.6571,2.8491,1 
0.8717,11.1297,0.8296,2.9407,1.8182,1.3876,1.6953,1 
2.6285,10.4903,2.2486,1.7131,3.0064,2.566,1.7057,1 
1.8926,11.4129,2.6736,2.5075,1.5817,3.3928,2.5189,1 
1.7855,8.349,2.8003,2.6133,1.489,0.5334,2.5387,1 
1.9469,10.3346,2.4371,1.6339,2.3421,1.9378,2.6847,1 
2.3601,9.5228,2.1239,1.0365,1.9481,1.5913,3.0665,1 
-0.2044,11.9447,1.9202,1.5654,1.3168,3.5021,1.8296,1 
1.6694,10.0106,2.5919,1.623,2.9022,1.6142,2.4965,1 
1.6512,11.8261,2.6847,1.2876,1.3866,1.9925,2.6117,1 
1.6995,8.2295,2.4381,3.0248,3.1673,1.7856,0.9492,1 
2.9157,9.7674,2.9286,2.0899,1.6449,1.0527,3.3381,1 
1.0584,9.2853,1.4124,1.5604,0.6801,2.6747,1.2203,1 
3.1259,9.5937,2.9505,1.2212,1.7665,1.7451,1.156,1 
2.1925,10.4343,2.6664,1.0182,1.7536,1.8935,1.7297,1 
2.2962,9.3252,2.1227,0.4138,2.3673,2.5372,1.7799,1 
1.9132,8.5234,3.2031,1.8434,3.0773,3.3023,2.2824,1 
2.9815,11.3111,2.9426,0.8656,0.6911,1.6109,0.9688,1 
2.5006,10.6703,2.0759,1.4702,2.4574,1.9685,2.4593,1 
1.8643,10.1783,2.4322,0.839,1.9851,2.5706,1.2607,1 
1.7086,9.3023,2.4397,1.1328,2.6424,2.6907,3.3331,1 
2.1129,8.9361,2.2108,0.6426,1.8557,1.8898,1.6698,1 
1.8776,11.059,3.0959,1.7828,2.6931,2.1776,1.1933,1 
3.779,8.9994,1.6401,3.0151,2.3142,0.0954,2.8772,1 
-0.0184,9.4892,1.4684,2.0152,1.3309,2.5208,1.5723,1 
1.3506,9.4998,1.0768,2.9237,1.9218,0.5367,4.1029,1 
3.3487,11.1422,1.3293,2.3303,-0.0497,3.2151,0.4865,1 
0.0048,10.3854,2.2998,0.2208,1.8793,1.8834,3.5771,1 
2.45,10.7691,2.32,2.0219,2.5385,2.4123,2.1244,1 
2.434,11.1835,1.5203,3.1552,1.7036,1.7826,1.1237,1 
-0.1399,10.3861,1.9537,1.7158,2.6168,1.8175,2.4551,1 
2.3055,10.6524,4.4116,2.9416,2.7133,3.2459,1.3179,1 
3.3368,9.3911,2.4479,2.2368,2.019,2.9157,0.5154,1 
1.3141,9.1469,1.1928,2.3614,2.6263,0.4695,2.6561,1 
0.3166,9.2049,1.2718,3.0164,1.1906,1.4129,2.5118,1 
3.3987,11.7929,3.5217,2.2926,3.1325,1.476,3.2246,1 
3.5594,11.1399,1.1401,2.2769,0.9652,2.0883,1.1872,1 
1.4906,8.4051,2.2426,2.5213,1.7967,2.6494,1.788,1 
1.0571,11.3762,1.4473,2.8736,1.3848,2.1388,0.4882,1 
0.8696,9.4726,2.5226,1.0663,2.1833,2.4699,2.291,1 
1.7526,10.6304,3.2209,2.6474,1.6444,3.4878,2.3057,1 
1.7407,9.9735,2.5695,1.3077,4.0056,0.3129,1.4339,1 
2.0951,8.9338,1.9493,2.0539,2.9545,1.9559,1.694,1 
1.0493,9.4825,2.087,3.4492,2.8489,3.0006,2.8362,1 
2.5555,10.245,1.2562,2.3791,1.0098,2.7297,3.085,1 
2.4459,10.5402,2.5013,0.6842,0.6406,2.8209,1.6652,1 
2.7347,9.0903,1.371,3.9455,2.3353,1.2627,2.67,1 
3.7002,9.897,1.0158,1.0987,4.9719,0.8454,2.3854,1 
1.7811,9.3103,2.0333,3.0605,1.8377,4.0172,1.9755,1 
-0.0787,12.2779,1.071,1.9007,2.258,2.1303,1.7768,1 
1.3659,10.6688,2.3676,0.8347,3.7577,2.2473,4.0507,1 
2.92,11.1797,2.866,1.7324,2.8756,2.2932,2.319,1 
3.7594,8.5111,4.5219,1.3504,2.0019,1.536,2.0843,1 
2.8337,9.3801,2.6433,1.5022,3.1609,0.7085,3.1956,1 
1.8211,10.0141,1.0731,1.982,1.1406,3.3846,2.4963,1 
1.8492,9.2614,1.3297,1.5001,2.1853,2.3577,2.1999,1 
2.5321,10.2899,3.52,3.746,1.2043,3.1148,1.3705,1 
3.3447,9.1487,1.9475,0.3425,1.3416,1.5164,1.1648,1 
2.0011,9.0742,3.0381,1.8117,3.8547,2.1331,2.8974,1 
0.556,10.6713,1.8848,3.7781,4.63,1.6379,3.5358,1 
2.8232,8.8345,2.9495,1.3432,1.6479,2.4611,4.1125,1 
2.558,13.1599,3.8128,3.4983,2.9829,1.7021,0.7915,1 
1.6594,9.357,2.4115,1.1314,2.1362,1.7973,1.3471,1 
3.3073,9.7086,3.3654,2.8769,1.0223,3.1048,3.8171,1 
2.7058,12.1026,1.8225,2.1999,1.6282,2.4643,0.5367,1 
2.5667,8.0978,3.7625,2.768,2.6555,0.8267,2.2687,1 
5.4168,10.2673,2.4716,1.9332,3.8979,0.2786,1.8683,1 
1.5308,9.7033,3.4019,2.4478,0.8936,2.197,3.0732,1 
3.16,10.9284,1.1048,2.862,1.8086,4.4048,2.1932,1 
1.1123,9.8606,2.2871,0.4455,3.9651,0.1046,1.5782,1 
2.1593,10.9852,2.4792,1.7588,1.999,4.3598,2.442,1 
2.9367,9.2762,2.5009,2.7562,0.9229,1.2688,2.5088,1 
2.5419,8.4546,2.52,1.5325,2.6216,1.3578,1.3496,1 
2.2966,9.0915,1.5748,2.1994,1.358,2.2075,2.6297,1 
3.1548,10.5591,1.1932,2.4469,1.9696,3.305,2.2422,1 
2.034,9.1518,2.2993,1.1168,2.6973,2.3909,2.1944,1 
2.1666,9.2021,1.4159,-0.5013,3.059,2.3407,2.1855,1 
1.7457,10.7835,1.4804,0.4616,0.9225,3.3448,1.7794,1 
2.7861,11.3935,1.673,2.4219,1.7237,0.8788,1.8031,1 
2.0277,10.0978,2.7741,3.3076,0.8946,2.6628,2.5898,1 
1.0525,9.7117,1.3281,2.1775,1.9381,0.8573,0.7608,1 
3.7456,10.4166,2.7818,1.4158,1.0392,1.0767,-0.26,1 
3.9755,10.8709,2.5569,2.0595,0.7034,1.6962,3.7234,1 
3.1977,11.1485,0.1436,3.2238,3.1361,2.0783,1.3768,1 
2.2851,9.8577,3.1322,3.1246,1.4812,1.5794,1.0784,1 
0.717,10.6135,1.6242,2.9097,1.5872,1.2821,1.9586,1 
1.1824,8.0533,3.5478,1.988,3.3243,2.8354,3.1299,1 
1.97,9.4658,0.8956,3.3844,2.6693,2.6584,2.7897,1 
0.9687,11.1582,3.1735,0.2798,0.8626,3.3547,3.2576,1 
3.3946,7.6492,2.8239,-0.4443,2.338,2.4155,3.0244,1 
2.0602,8.3124,1.6697,0.8089,3.9202,3.53,1.3041,1 
1.0962,11.9476,3.746,1.8586,1.5289,1.4959,2.623,1 
1.2769,10.3368,3.1014,2.0198,2.938,1.0766,1.4822,1 
3.0422,9.0612,1.5265,1.0613,3.1992,1.5462,0.7825,1 
3.5539,11.0892,1.9909,2.2834,2.1805,0.4704,3.1915,1 
1.415,9.3357,4.2843,1.6502,0.4655,1.957,1.9762,1 
1.5201,9.939,1.5542,0.9546,1.6094,2.5011,2.0355,1 
1.7067,12.279,1.6139,1.8517,2.6458,2.6529,1.6483,1 
0.9206,8.8897,1.3209,2.5643,3.7052,1.8964,0.5272,1 
3.2575,10.8301,3.652,3.5849,2.6815,0.679,0.7612,1 
1.597,9.2446,2.6346,1.6818,0.6264,3.1998,1.3551,1 
3.0799,10.0884,2.5308,-0.0876,2.4811,0.4299,3.3511,1 
1.2175,10.0101,2.3035,0.9576,1.6652,2.3541,2.4475,1 
1.5654,9.8136,2.0021,2.6544,2.2484,2.3257,1.2499,1 
0.7081,10.8444,2.3894,2.7794,2.545,3.7066,0.3152,1 
0.3864,9.2655,1.8077,0.9394,2.7489,0.6758,2.3144,1 
0.8645,9.7339,2.4543,4.0255,2.0488,3.0484,1.8622,1 
0.3077,10.0042,2.9962,2.2584,1.2041,-0.3557,0.8383,1 
1.2302,9.8656,2.5947,2.9725,0.8728,2.4173,0.6939,1 
3.5418,10.6258,2.6774,2.2332,0.8669,1.3781,1.0747,1 
0.5384,12.1325,0.5291,1.8504,2.9498,2.0855,2.6435,1 
0.3301,10.9508,2.0891,3.5547,1.1988,3.0241,1.1036,1 
2.5094,11.8602,2.7008,1.9515,0.4119,0.8474,1.9393,1 
3.0148,8.9972,0.2332,1.0809,1.8752,3.5799,2.4434,1 
2.6695,8.3839,1.6173,2.0737,2.7033,1.5942,0.9057,1 
2.7217,9.045,0.8367,2.6011,2.0324,2.1705,0.8534,1 
1.2512,11.1388,1.889,2.8687,3.0468,0.8979,3.4678,1 
3.4729,10.7871,2.2828,1.6245,2.5473,2.2922,2.607,1 
2.6428,10.1325,1.8706,4.2832,1.2011,0.2206,2.3529,1 
-0.6501,9.6842,0.8375,3.7746,1.4115,1.8018,2.0636,1 
1.5772,11.1214,1.8136,3.8839,2.4143,2.5514,2.1436,1 
2.5431,10.0919,1.3741,3.7937,1.7757,4.9176,1.3653,1 
1.497,9.9999,1.0908,0.8898,2.5205,2.0153,2.4861,1 
1.3401,10.1201,1.1874,1.0806,0.3696,4.1053,2.5487,1 
2.325,10.1807,3.5159,3.5225,1.7017,2.1701,2.2194,1 
1.1323,9.193,1.0551,3.2663,3.7914,1.3405,1.8474,1 
1.2143,10.3142,2.9701,1.5349,0.6203,2.9802,1.7198,1 
1.6365,9.759,2.7685,1.9749,1.5071,1.3051,2.808,1 
4.5809,10.731,2.4161,0.5816,0.7953,2.4198,1.7973,1 
2.0848,9.764,1.4785,0.6424,0.8845,2.4069,1.9809,1 
1.0194,10.3186,4.3491,3.1606,3.0267,2.3801,1.7171,1 
1.9106,9.7496,2.2348,0.5072,2.9697,2.6457,2.8699,1 
2.8634,10.538,3.8666,1.7563,1.175,2.6024,3.3486,1 
1.4369,8.6756,1.3875,1.2696,-0.0032,0.3667,2.7674,1 
2.4153,9.6221,0.1176,2.6051,1.2137,2.0531,1.2337,1 
3.2952,10.257,2.9404,1.4472,0.8499,1.6388,2.1365,1 
4.0645,11.2239,2.2496,2.3722,2.8901,0.1403,1.9936,1 
2.6207,9.8414,3.5301,1.8219,3.7064,2.8399,2.3218,1 
