Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Class
0.1399,-1.0922,2.6271,1.7594,2.0152,0.7558,0.8396,1 
-1.5434,-0.2442,2.2621,2.5683,1.5219,0.682,2.0574,1 
0.2077,-0.1924,3.8333,2.0105,1.5198,2.7742,1.5636,1 
0.3012,0.8568,2.2344,1.7481,2.7335,0.3569,1.2365,1 
1.5922,1.7082,4.2205,2.0821,1.231,1.6506,1.4629,1 
0.5968,-0.7925,1.6292,3.1213,2.8443,1.1514,-1.4611,1 
0.0643,-1.0257,0.442,2.511,2.2789,2.8159,3.6345,1 
0.9661,0.36,1.3673,2.0733,0.8868,2.6838,3.0308,1 
0.712,-0.8113,2.3875,1.8588,1.1267,2.9014,1.7136,1 
0.0677,0.5959,2.057,0.9826,-0.5225,0.5999,2.9186,1 
0.3454,-0.616,1.9013,3.517,1.3296,1.6771,2.0384,1 
0.2566,1.0429,1.7042,1.5722,2.6399,0.1694,3.0512,1 
-0.983,-0.2043,0.9917,1.4795,1.1873,1.403,1.7106,1 
-0.197,-1.1006,0.8984,3.766,1.0576,3.7995,2.954,1 
0.0774,-1.6357,2.2572,2.893,2.9118,2.7292,2.0741,1 
1.0624,-1.1628,1.4594,2.8652,1.3703,1.5577,1.9347,1 
-0.0324,1.0497,2.142,1.857,1.4256,1.8903,3.4051,1 
1.9659,0.0133,3.009,2.2427,2.2132,2.5035,2.3839,1 
1.0628,1.4703,1.2983,2.3282,2.4309,3.2101,3.6069,1 
0.219,-0.4295,1.0675,2.8293,1.6969,2.7307,0.1958,1 
0.7319,-0.4641,2.6248,1.5542,3.5936,2.2831,4.2402,1 
-0.624,-0.2144,2.0556,-0.0939,2.176,2.6532,-1.3254,1 
-0.3451,-0.6324,2.3535,2.6511,0.6788,1.3179,2.7547,1 
-0.8139,-1.3693,0.7691,0.665,0.8504,-0.1522,3.6808,1 
0.8354,0.938,0.4092,1.5665,3.6979,1.3466,1.5566,1 
-0.1513,1.0435,3.0084,-0.3376,2.0187,1.4424,3.1344,1 
0.3253,0.4201,2.0817,1.7378,2.3516,2.107,2.0958,1 
-0.5501,-0.2899,1.6247,3.5986,4.1791,-0.4187,1.7179,1 
-0.3079,1.8928,3.7068,0.9198,1.0873,1.6301,0.3845,1 
-0.3304,1.0219,0.9832,0.6883,2.2008,1.4741,3.0642,1 
1.3436,-0.0223,1.8662,1.9945,2.5644,0.3656,1.6317,1 
-1.3377,0.4202,1.1205,2.368,3.1677,2.113,1.8491,1 
1.9916,1.2352,2.5119,2.0092,0.9119,1.6221,2.8953,1 
0.669,0.9935,2.54,0.5436,2.2598,1.1635,1.3198,1 
-0.033,-0.8896,2.2083,1.2097,2.1441,2.4118,2.5362,1 
1.0771,-0.0333,2.7415,2.3405,2.4292,1.7702,2.821,1 
1.3973,-0.8379,2.169,0.7666,2.6888,1.8959,1.0514,1 
0.7361,-0.9868,2.0719,1.5867,2.3289,1.0135,2.4921,1 
0.6763,-1.1892,3.047,2.043,1.5003,0.817,0.1338,1 
1.796,-0.8051,1.1456,1.767,0.5743,2.6697,1.9123,1 
0.9339,0.2052,3.5194,0.6434,2.3373,2.2857,0.6255,1 
1.6117,-0.3109,1.7611,0.7413,3.3464,2.8911,3.559,1 
-0.8092,0.4809,-0.9625,0.7549,1.7245,2.0137,2.0463,1 
1.3229,-0.0852,3.2628,3.4294,2.6095,1.8337,2.3958,1 
0.3875,1.2014,2.6464,1.2409,2.5733,1.5781,2.1999,1 
-1.1897,-0.325,1.0004,2.6994,0.2288,1.3603,2.4875,1 
-0.1265,-0.8661,1.9358,2.351,2.3564,1.6918,1.9374,1 
-1.472,0.7931,2.069,2.1032,2.1996,2.0728,1.7118,1 
0.7067,2.0965,1.3511,3.5176,2.2995,2.7868,1.5452,1 
0.31,0.4899,3.1469,1.4489,3.1138,1.9918,2.1838,1 
-0.279,-0.7342,2.329,3.5014,2.7058,1.1289,2.2876,1 
-1.3544,0.2581,0.9102,2.6834,2.3038,2.9954,2.2544,1 
1.604,0.866,1.0305,1.5931,0.3258,3.3766,1.6654,1 
-0.5324,-1.1485,-0.4343,0.3944,1.9267,1.2522,1.4055,1 
1.061,-0.9242,1.9345,1.2749,3.1576,0.4426,2.6932,1 
0.7985,0.7622,3.149,3.1007,1.0941,1.8264,2.6272,1 
-0.7502,1.3763,3.4502,2.3146,2.2145,2.4417,0.7254,1 
-2.2742,1.0507,0.488,2.115,1.7619,2.8907,2.0309,1 
-0.735,0.8094,1.2562,3.2,3.804,2.5415,1.5788,1 
-0.4993,0.3855,3.1276,2.1311,1.1705,1.0806,0.4888,1 
-1.106,-1.1395,1.7824,2.7201,0.6632,2.0714,0.5927,1 
-2.8253,0.6814,2.2412,2.0681,0.3557,2.6621,1.6261,1 
-1.3038,0.3421,2.2698,3.2093,1.3091,0.6203,2.3087,1 
0.6205,-0.4589,1.9649,0.8888,1.5307,1.2777,1.0978,1 
-0.0226,-0.9112,2.742,1.0764,1.972,2.174,2.6162,1 
-0.0878,-1.3102,1.8609,1.1952,3.1507,2.3517,1.0533,1 
-0.4863,-0.7685,0.4115,2.1974,1.964,2.6124,0.55,1 
-0.3326,0.2639,1.9107,2.7915,1.7674,1.3236,1.5727,1 
-0.2999,-0.2867,4.167,2.4049,3.0456,2.2267,0.0428,1 
-1.7905,-0.1248,0.2677,2.0544,1.5936,2.7911,3.1182,1 
-0.4269,-0.2393,2.4751,3.2168,1.47,1.8615,5.0191,1 
-0.8963,-0.0223,1.7907,2.4161,0.438,1.6658,2.9735,1 
-0.9992,-2.2876,1.6741,1.8013,2.2273,3.4027,-0.1538,1 
-2.0824,1.3051,-0.427,1.8232,-0.0251,0.8321,1.3634,1 
-0.1461,0.1776,3.6254,1.5443,2.6176,0.3588,2.6641,1 
0.4834,-0.4883,1.8618,3.1478,3.3935,2.4756,0.9571,1 
0.2075,-1.3729,1.5471,0.5691,3.0021,2.5223,4.9207,1 
0.5066,0.2375,1.4366,2.679,3.1312,1.8305,3.8609,1 
-1.4509,0.4846,2.2358,1.9381,2.5718,2.5818,1.9308,1 
-0.5377,-0.3598,3.8985,2.3592,0.6879,2.4618,0.2184,1 
1.1212,1.5191,-0.0725,2.1629,2.7232,1.0777,2.5049,1 
0.9771,-0.3776,2.1517,3.1174,2.9345,0.9597,1.8077,1 
0.8831,3.0166,1.9582,2.9538,0.9626,1.7581,1.8887,1 
0.1348,-0.728,3.3549,2.3822,2.9142,2.5343,1.6784,1 
-1.4927,0.2024,1.3225,-0.144,0.9317,4.187,0.3021,1 
0.5436,2.1768,1.0479,0.0435,2.1339,1.5111,1.0961,1 
1.488,0.6639,2.6112,2.9733,2.7596,1.6724,2.0578,1 
-1.2415,-0.126,4.5924,2.3742,0.9519,1.4569,1.1933,1 
0.0734,-1.8386,2.6589,1.0305,1.2673,4.8057,2.4425,1 
-1.2061,-0.231,1.3236,1.8679,1.3403,3.8011,0.0062,1 
1.0456,2.1902,3.0678,3.2794,2.0955,2.471,0.5792,1 
-1.1093,0.3696,0.1903,2.2351,1.0564,1.7004,2.4075,1 
1.5446,-0.051,1.7308,3.0766,3.958,0.5741,1.0449,1 
-0.155,-0.7455,1.2255,1.0167,2.9268,2.8037,2.4763,1 
0.0359,1.3498,2.4049,1.2719,2.4156,2.6244,2.9413,1 
-0.7051,0.3849,0.421,1.144,0.3875,2.3105,2.5475,1 
0.3841,-0.2395,1.1195,3.1852,2.6365,2.1115,2.0601,1 
0.915,0.8794,2.402,1.514,0.9405,0.7012,4.476,1 
0.1099,-0.5254,1.8149,1.4075,0.6387,1.8548,2.357,1 
-1.2806,1.515,1.7772,1.6761,3.6664,2.3234,0.6396,1 
1.347,-1.0501,0.8967,2.5505,1.6272,1.6895,1.4704,1 
2.0395,-0.4035,1.2157,0.6061,4.6428,1.4012,2.1699,1 
0.6188,-2.9068,3.4221,2.1613,1.184,2.1165,0.8256,1 
-0.5694,-1.042,0.6354,2.9405,2.3762,0.619,1.3236,1 
-1.0388,1.5267,3.0496,2.7366,2.4219,3.5759,3.4195,1 
-0.0535,0.1946,0.2289,2.1645,2.2295,2.0952,2.6103,1 
-2.2912,-1.2036,1.0734,0.9525,0.4056,2.2747,1.1367,1 
-0.1703,-2.6334,1.6608,2.5522,2.7958,1.4531,1.7915,1 
0.1909,0.2412,2.1652,3.5352,2.7541,1.3526,0.7497,1 
-0.7974,0.2996,1.4007,3.529,-0.8061,3.0892,1.0364,1 
-0.0636,1.7998,0.848,2.2533,1.7866,1.8574,3.6163,1 
0.9936,-0.7166,1.7564,0.2367,2.0657,3.0242,1.9582,1 
-0.0525,0.6649,1.2039,2.3446,4.98,3.3,1.6213,1 
-0.8074,1.0718,1.0032,1.5691,1.1433,0.7341,1.3006,1 
0.9525,0.0845,3.4903,2.2637,3.8104,0.9544,4.2466,1 
0.4833,0.6839,4.0216,2.0347,0.9895,2.9694,1.4117,1 
-1.6765,0.1046,2.9847,1.5551,2.0638,1.9208,2.78,1 
1.2514,-0.2652,-0.1001,0.9251,2.4831,2.2139,1.8121,1 
-0.9507,0.8699,2.1132,2.3095,1.1544,3.4004,3.1152,1 
-1.2081,0.6781,1.5212,1.6698,3.1489,2.0545,1.6219,1 
0.2315,-1.1546,0.3826,0.5578,1.7319,2.3933,1.8867,1 
1.2109,-0.2623,0.9471,-0.0241,3.1234,2.1406,0.68,1 
-0.9733,0.9825,2.6843,2.0259,0.9817,2.3184,0.1469,1 
-0.1415,-1.0817,1.6474,1.5916,3.0196,3.39,2.6126,1 
-1.7022,0.45,3.3729,2.1309,2.1536,-0.2615,2.0184,1 
-0.3726,0.0499,1.4391,2.2134,1.8834,1.6835,3.9027,1 
1.8851,0.8945,1.5384,1.0347,2.1791,2.1015,0.1124,1 
0.0033,0.7362,2.431,1.8115,2.0312,2.0291,1.218,1 
0.5926,0.4575,1.6719,-0.4512,0.3139,2.5762,1.5261,1 
2.0931,-0.3577,1.7293,0.9581,1.0147,0.4609,0.9989,1 
-0.8983,-1.4118,1.3188,4.1558,1.757,2.6065,0.709,1 
-0.1555,2.506,2.2329,0.3929,2.8609,1.3267,2.018,1 
0.4002,-1.3385,2.298,2.4146,2.6737,2.1517,1.3177,1 
0.8063,0.6893,2.701,1.1058,3.541,1.3251,2.0634,1 
-0.2801,0.633,1.0965,2.8533,2.015,2.2443,1.2863,1 
1.2483,0.3704,1.7973,3.063,3.6268,2.9631,2.2325,1 
0.8571,-0.3203,1.4137,3.2991,1.6178,1.234,0.6684,1 
0.2261,-1.2509,1.5029,2.9048,1.6186,1.5622,1.285,1 
-0.5983,-0.3241,1.0356,1.3256,1.7434,3.1692,2.8234,1 
1.0365,0.2101,1.4767,2.4017,0.1689,1.7518,2.0595,1 
-1.1748,-0.0045,2.1338,3.6778,2.6352,0.5683,-0.1484,1 
-1.9057,0.5934,2.4477,1.4057,1.5112,2.4757,0.1672,1 
-0.909,-1.092,1.9413,1.9592,2.0622,2.0938,-1.3816,1 
0.7223,-0.3087,4.6732,0.3732,3.4098,1.4895,1.7913,1 
-0.2001,-0.7338,2.2439,2.38,1.4856,1.7444,3.5582,1 
0.108,-0.9469,1.0718,4.1715,2.7358,3.0642,1.8716,1 
-1.5161,0.1065,1.1521,1.4087,1.0337,0.8461,2.0078,1 
-0.0394,1.2972,2.5863,2.2017,4.8263,2.5243,3.1848,1 
-2.2477,-1.4723,1.2986,1.5204,3.066,0.8057,2.8171,1 
0.1912,0.0247,3.4822,0.0102,2.6406,0.4474,3.3634,1 
1.9588,-0.7229,0.6981,2.1784,2.6669,2.7467,1.5426,1 
0.1885,-1.161,1.9795,1.5988,2.1482,2.0096,1.2835,1 
0.1919,0.1823,3.3479,2.9081,2.6472,-1.1446,2.5951,1 
-1.7393,0.0969,3.1414,2.4875,2.3808,2.4915,2.766,1 
0.4378,-0.8384,0.6379,3.6651,1.3171,1.5729,2.1345,1 
-0.8371,-0.1533,1.161,3.0681,2.1815,1.2158,1.7068,1 
-0.5232,-0.5507,0.6949,2.4223,1.3401,1.5963,2.7933,1 
-1.8763,-0.7612,3.0959,2.1734,2.9136,2.0212,1.4646,1 
0.3321,-0.2561,2.7387,2.8621,2.815,1.8312,3.1726,1 
1.3765,-1.4629,1.2372,1.613,3.2813,3.6106,2.2132,1 
-1.5473,-1.3436,4.1516,2.1658,2.1904,0.9615,1.6516,1 
-0.5389,-0.0993,2.26,2.1852,2.1188,3.3995,1.5005,1 
0.653,-0.585,1.8168,2.4166,3.0339,1.5626,3.4211,1 
-0.9234,2.2467,1.9485,3.7049,1.6056,2.2983,2.0785,1 
-0.2763,0.0816,1.0203,2.6813,1.2476,2.9867,0.8442,1 
1.4408,0.7908,2.9796,2.136,1.6368,0.4671,2.4858,1 
0.3172,1.2847,1.0725,3.7696,3.0646,2.5771,2.1417,1 
0.6305,1.3534,-0.1759,1.7463,2.6391,3.2675,2.3253,1 
1.2683,-0.0054,3.5676,2.6778,2.3928,1.5318,2.1848,1 
-0.2166,-0.6045,4.9605,2.4876,3.0758,2.1965,1.0584,1 
-0.6905,1.5382,1.6826,1.6251,2.4845,4.2825,1.6406,1 
1.1113,0.2067,1.599,1.3658,2.1176,1.984,1.61,1 
-0.9685,-1.3581,3.5953,3.3781,2.0839,2.6367,1.4089,1 
-1.4304,1.5855,0.1782,1.5911,1.8176,1.6856,2.211,1 
-0.4027,0.3693,1.2186,1.9279,0.9809,2.1694,2.5552,1 
-0.609,0.8453,2.6097,3.2706,1.6182,0.2978,2.0946,1 
-0.3478,0.9141,1.1019,2.1307,3.0772,1.4201,2.8624,1 
-0.0198,0.4217,1.9871,2.2962,2.5735,3.112,1.2872,1 
0.2527,2.8178,1.7709,0.4332,1.5952,0.5903,2.7947,1 
-0.1527,0.1631,2.3265,1.3861,2.0953,-1.0957,1.1843,1 
0.7008,0.0374,2.7244,-0.8037,0.9593,2.2922,1.3257,1 
1.0614,1.6846,2.4869,1.7149,1.8237,1.9901,3.0769,1 
0.3103,0.6184,2.3061,0.3285,1.32,2.0701,1.3224,1 
0.3608,-2.1958,0.9704,1.7564,-0.2832,0.1461,2.4016,1 
2.0983,0.5418,1.0475,1.528,1.0187,2.4527,1.9333,1 
-1.69,-1.022,1.6811,1.5932,2.0735,1.9783,0.9063,1 
-1.6699,-0.4148,2.8249,4.0773,3.1702,1.4278,2.568,1 
0.7519,-1.6329,2.4558,1.4736,2.0012,1.3041,0.4023,1 
0.7842,0.7448,2.1435,0.3846,1.5461,2.2291,2.5214,1 
-0.6034,0.293,2.0815,0.7406,2.5206,2.1473,4.793,1 
0.4974,-0.1488,3.1832,-0.2466,3.8674,1.8428,1.691,1 
1.0058,-0.4084,0.6832,2.3043,2.1619,3.5454,1.6894,1 
-0.2892,0.1362,4.2432,2.9288,1.2315,1.4224,1.0642,1 
-1.3633,0.8075,4.0217,3.3352,1.9514,2.4062,3.1737,1 
-0.9274,0.7809,1.6641,-0.1457,4.0542,2.0508,2.0764,1 
1.7233,-0.1841,0.9462,1.9507,1.6132,1.4346,2.8206,1 
1.1636,-1.5492,2.2458,1.8096,1.0806,2.8064,1.8588,1 
0.4536,0.6622,0.6197,2.9774,0.476,3.1671,0.8028,1 
-0.5992,-0.1883,3.0813,4.59,2.7564,1.9007,1.6895,1 
0.8057,1.1162,1.5271,1.322,2.9204,2.1562,2.2657,1 
1.8406,1.5624,2.4912,1.2025,3.6533,0.7474,2.9061,1 
0.606,-0.0713,0.6849,1.6175,1.6296,2.7431,2.2797,1 
-1.2321,0.1303,1.9394,1.6026,1.9537,0.7224,1.3779,1 
-0.5078,0.5333,2.9076,2.3635,1.8567,1.5585,1.602,1 
-0.5394,0.2797,1.5805,2.5792,1.5955,0.7382,0.6577,1 
0.1413,0.2934,-0.2862,1.3139,2.6186,1.9483,2.4139,1 
0.4722,0.7017,1.437,0.2897,3.1592,1.4269,2.8369,1 
0.4914,-0.4231,2.7881,1.7715,3.5398,3.3306,1.8475,1 
-0.0315,-0.162,3.0764,1.5043,2.5267,2.4758,0.946,1 
1.7814,-0.7679,2.5168,2.5107,1.7412,-0.1336,2.865,1 
-0.6546,-1.3795,1.8288,0.441,2.1195,2.2155,1.6167,1 
0.6532,-1.4662,2.8101,1.774,2.0523,-0.5408,3.1403,1 
-0.9291,0.2776,0.1525,-0.0052,0.8085,2.7375,2.6895,1 
-0.6721,-0.5627,3.3763,1.8891,1.6724,2.0131,0.4796,1 
0.9989,0.2867,0.8764,0.555,2.1492,1.1472,2.1724,1 
-0.4079,1.1752,2.6176,3.5579,1.1759,3.1629,1.7681,1 
0.2983,-0.574,2.5795,2.489,1.3868,2.4679,1.7138,1 
-0.5491,1.4184,3.7726,1.6086,2.0361,4.3613,2.0648,1 
-1.1635,1.023,2.9077,2.8237,1.8693,2.2266,3.1613,1 
-0.8304,-0.8474,3.3975,3.5646,1.0392,2.5301,1.6117,1 
0.6642,-0.4712,3.2188,1.4349,3.4881,2.4332,1.8858,1 
-0.8841,0.2627,1.3707,2.8569,3.3486,3.6624,3.0035,1 
0.8026,-0.4807,2.4587,0.9897,0.2912,2.735,2.8593,1 
-0.2781,-0.5328,3.2194,3.4278,1.528,4.2478,1.2504,1 
-1.1789,-0.596,2.704,2.0449,3.8196,1.4562,1.6314,1 
0.8606,-0.6388,4.1057,0.3409,1.7334,1.2309,2.0124,1 
-1.7356,-0.3395,3.2978,0.7342,3.5587,2.7423,2.5265,1 
-0.9824,-1.4551,2.027,3.2826,3.4532,2.9762,3.0533,1 
2.1077,-0.137,1.4231,2.0278,0.5166,3.3406,1.0411,1 
0.7237,2.0372,2.3852,0.103,2.5967,1.8641,0.6431,1 
0.6318,-0.3673,2.4473,1.6047,2.5928,1.8185,3.5674,1 
0.2444,-0.9531,1.1812,0.587,2.7281,2.1614,1.7379,1 
0.2342,0.6855,2.4911,2.5991,2.8156,2.4635,1.1578,1 
-0.2259,0.1561,2.5286,0.4392,2.8113,2.312,1.3136,1 
1.1301,0.8754,2.3161,3.0384,0.9246,-0.1883,1.5668,1 
-2.3178,-1.5424,1.9861,2.0941,4.4881,2.9928,1.7307,1 
0.1171,0.4448,1.9254,1.2744,1.2018,1.2977,3.6019,1 
-0.1525,-2.2557,3.8562,2.0932,2.4964,1.9798,3.4911,1 
0.8866,0.2594,2.0328,3.9492,0.3944,1.1282,2.6714,1 
0.6002,-1.1804,1.3958,2.3157,2.7378,2.0354,-0.0328,1 
-0.0333,-0.2618,2.6024,3.2257,0.8564,2.6537,2.9365,1 
0.2852,0.8466,2.5628,0.9356,0.9841,3.5817,1.6337,1 
0.1489,0.3462,1.6776,2.0158,2.894,2.1131,3.0457,1 
-1.3505,0.4127,2.9326,2.0405,1.9629,1.6038,2.7832,1 
-2.2014,1.5617,3.2993,0.7087,1.8478,3.653,3.5615,1 
-1.4906,1.1917,1.5006,2.3149,2.5407,3.2589,2.0979,1 
0.5638,0.7016,0.8985,0.6463,1.2816,3.1314,1.1491,1 
-1.6277,-1.2632,1.4454,1.6996,2.6339,1.9903,2.4359,1 
-1.8243,0.7189,1.7937,2.7033,2.753,-0.5948,2.5687,1 
-1.3519,-0.0108,2.2456,2.5998,1.7712,1.0389,1.5346,1 
-0.7524,-2.517,0.6048,0.5827,0.8825,1.6227,1.9068,1 
0.1248,0.1747,0.3533,1.8012,0.6756,2.4758,2.4373,1 
-0.7167,-1.4027,0.1248,2.275,3.735,1.5621,2.3472,1 
0.2577,-0.5956,2.0289,3.5184,3.0701,1.8204,1.7903,1 
-1.0137,0.434,2.6391,1.9229,3.438,2.3273,-0.4628,1 
0.3697,0.0423,2.5906,1.1242,1.895,2.7844,1.4852,1 
1.483,-1.4816,-0.4651,1.8779,2.3107,2.5065,1.3181,1 
0.2201,0.3391,0.7407,2.9045,1.5254,1.3975,3.6465,1 
-0.7207,-1.1683,1.0808,2.3093,2.9525,0.5288,1.3908,1 
-1.2897,0.1823,2.0936,0.3214,0.9812,2.9502,3.0062,1 
0.5689,-0.4372,2.2004,2.3388,2.5473,2.9792,1.7837,1 
-0.7331,-1.833,1.712,2.4926,1.9505,1.9982,1.2752,1 
-0.9373,-1.0625,1.7389,2.4893,2.7334,1.7167,1.2489,1 
-1.1061,-1.1576,2.3438,1.9533,1.744,1.4748,3.1157,1 
-1.0886,0.5127,1.8451,2.4345,3.1074,0.3131,2.0985,1 
-0.8151,-0.2644,1.1166,2.2075,1.4105,1.2442,2.5386,1 
-1.3958,-1.4706,1.7545,2.4591,0.9778,1.973,3.1504,1 
-1.3403,-1.1004,2.3915,1.9244,0.3441,1.9588,3.4037,1 
1.1454,0.5241,2.2177,1.3561,1.0901,0.7436,2.905,1 
0.5902,0.9151,1.7398,2.7137,1.5202,1.7904,2.499,1 
-0.2775,-0.6653,2.7055,1.5164,1.5782,3.1769,1.7169,1 
-0.8797,-0.6604,1.6016,1.4768,1.6207,0.8121,0.2394,1 
-0.6804,1.0341,1.0413,1.0504,1.0549,2.2488,2.4543,1 
2.7045,-0.0583,1.0152,2.2624,0.8332,1.8422,3.4388,1 
-0.9168,0.1491,1.5321,-0.7829,2.4628,2.5293,2.9985,1 
-1.0178,0.6475,3.7705,0.9575,2.4929,3.5677,1.9555,1 
-0.058,-0.3405,2.6473,1.8576,0.2615,0.977,0.2719,1 
0.0338,0.2119,1.4966,0.5418,1.0037,0.1669,1.9009,1 
2.0781,-1.1353,1.9119,1.3768,0.1168,3.2367,1.6356,1 
-0.1856,0.0962,2.6802,2.623,1.2402,1.6576,1.5121,1 
-0.1991,0.2246,1.5373,1.8549,1.7961,0.6438,1.8658,1 
-1.0651,1.4414,1.3547,1.6889,3.6604,3.3027,2.9606,1 
-1.1585,-0.2979,1.3647,2.7521,1.9421,0.5572,1.9814,1 
1.2021,0.1069,3.7332,1.1182,1.8039,2.3339,3.7164,1 
0.3112,-0.5995,1.9323,1.7228,2.7087,2.1832,3.4668,1 
0.3778,-0.9459,1.6824,3.0695,1.7223,3.9978,0.8058,1 
0.1253,1.7322,1.3184,1.6685,3.4822,2.3805,1.5067,1 
0.0614,-1.1575,1.1918,2.6509,2.3655,2.0984,0.9667,1 
-0.0443,-1.0415,1.6866,2.4056,2.6733,2.1662,3.5421,1 
-0.5877,0.1987,1.9244,1.3401,2.9287,1.297,-0.2921,1 
0.3729,-1.5101,1.3254,2.4578,3.491,1.4552,2.62,1 
0.7551,0.2623,1.4535,1.6857,3.1286,3.7542,3.2252,1 
-1.3228,1.3171,0.6534,2.2302,3.8846,3.2922,2.1679,1 
-0.9022,1.2112,2.2104,1.9726,0.192,2.7212,2.2009,1 
-0.4997,0.1275,1.2589,0.7476,1.9923,3.0192,4.7762,1 
-0.3811,0.1856,3.1534,1.8473,2.1766,3.0277,-0.0529,1 
0.1531,-0.164,1.2165,1.3826,-0.0974,4.1449,-0.5038,1 
-0.7662,2.0749,0.7234,3.46,1.8866,1.7432,1.6161,1 
-0.6474,2.0611,0.8425,3.81,1.097,2.6819,1.1016,1 
-0.7677,0.2392,1.3709,3.972,2.4979,1.2902,2.4347,1 
1.1099,0.8201,0.4718,2.8914,1.4008,1.017,2.4064,1 
0.0048,0.9559,2.0593,0.1828,0.8451,2.3857,1.3813,1 
0.0226,-0.066,2.1391,1.2028,3.4542,2.1577,3.1259,1 
1.1682,-1.1383,2.5641,1.9082,1.3341,1.965,1.5845,1 
-1.2471,-0.567,3.511,1.9226,1.218,3.6122,3.3123,1 
-0.044,0.4231,1.6044,3.1167,0.5281,2.5929,2.1458,1 
0.0876,-1.3875,1.9016,2.1759,3.226,3.171,3.9713,1 
1.6815,-0.1558,0.5831,2.2554,0.9005,2.0432,2.1481,1 
0.8019,0.5114,0.7964,0.3835,2.4692,2.4339,1.6913,1 
0.7567,0.7035,2.9989,2.7244,1.1813,4.523,2.893,1 
0.0787,0.2484,2.5308,2.0063,4.0082,-0.1591,3.2497,1 
0.8993,1.2015,0.6087,-0.291,-0.0381,3.2589,1.6748,1 
0.2879,0.5446,1.933,2.1319,2.9028,0.3228,0.289,1 
-0.4445,0.31,2.089,0.9449,1.7536,2.4762,3.2343,1 
-0.392,0.4118,2.039,2.3562,1.4997,2.9141,3.4048,1 
0.1355,-0.8416,2.0605,2.3476,2.4533,1.0344,2.4687,1 
0.9613,-0.8986,1.2465,1.5079,2.175,2.7275,1.0091,1 
2.0507,-0.5658,2.8366,2.0627,0.0098,1.5296,4.3304,1 
-0.0106,0.2724,1.8861,1.4143,2.7485,0.3636,2.4809,1 
-0.2321,1.0418,2.8301,1.6848,0.2534,2.3915,2.4237,1 
1.7052,-0.0751,1.143,1.6999,1.8335,0.7185,2.4297,1 
0.2066,0.5866,2.2869,2.5461,3.3287,3.1825,1.5205,1 
-1.0396,0.8703,1.4396,1.8005,4.4659,1.5086,1.6299,1 
0.5179,-0.9279,1.6661,2.1881,1.0593,2.1982,2.1894,1 
-0.7342,1.1407,2.3709,1.8215,3.0406,1.8832,1.4702,1 
