Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Class
-2.1656,-0.3633,0.3116,2.4344,2.1397,0.7323,1.8372,1 
-0.8416,-1.1662,1.0261,0.3573,0.5084,2.4348,1.5167,1 
0.3914,-0.0757,2.1771,2.6453,3.5973,2.3899,2.6728,1 
-0.2459,-0.4824,1.897,1.6126,2.7146,0.5317,1.1958,1 
-1.3977,0.7091,1.0644,1.5499,1.8097,1.2167,0.8434,1 
1.5204,-0.0687,2.8261,1.8974,0.928,2.5763,4.5695,1 
-0.4942,-0.0505,2.7885,3.9509,1.5696,0.6622,2.1281,1 
0.2869,1.1121,1.0098,3.6953,2.5295,1.3908,0.5659,1 
0.9363,-0.2105,-0.1666,1.7565,2.195,2.1949,1.4728,1 
-0.7808,0.1194,2.082,1.8595,2.5875,1.927,1.4372,1 
0.3885,-0.3631,2.3002,2.5148,4.5166,1.4423,1.5084,1 
-0.9138,-0.2253,1.4158,2.2157,2.7503,0.055,3.1284,1 
0.1645,0.0469,3.8848,1.0039,4.0464,2.596,1.8924,1 
-0.667,-0.7865,-0.5891,2.4819,3.023,0.5736,4.6315,1 
0.6692,-0.2906,1.7147,1.5314,1.3453,2.1489,1.4217,1 
-0.6534,-1.2817,1.5069,1.7248,1.9686,3.5188,1.7991,1 
-1.1271,-2.2025,2.868,3.6302,0.6171,2.5363,1.9117,1 
0.7009,1.0442,3.3076,2.6077,0.3768,1.9381,2.1184,1 
-0.4322,0.0014,0.4698,1.4417,4.3436,0.7985,3.2434,1 
-0.1598,-1.4374,1.49,2.104,2.064,0.8095,-0.1391,1 
0.8346,-0.7663,-0.1128,0.5986,2.0032,4.0284,1.076,1 
-0.9073,0.3586,2.7951,0.8213,1.839,4.3775,0.4704,1 
-0.426,0.9168,2.8442,0.7677,1.1624,2.027,2.6872,1 
-2.0862,-0.9332,1.4626,2.9692,1.0012,0.6003,1.7286,1 
0.6192,0.6522,2.5111,2.1396,1.1478,1.4465,2.9217,1 
-0.9208,0.891,2.91,2.7539,1.9479,1.3097,0.8271,1 
0.0753,-1.0851,2.5603,3.033,2.0996,1.0733,2.2102,1 
-0.5762,0.3188,2.448,2.8494,1.2408,3.2749,1.2488,1 
-0.579,-0.3896,3.4446,0.1492,2.6685,3.3828,3.7597,1 
-0.3483,0.4041,0.7678,1.5413,-0.9267,1.5357,1.4782,1 
1.3297,-1.8357,0.9353,1.7848,1.2376,2.2425,0.9263,1 
-0.7793,-1.1326,2.8136,2.7448,2.6117,1.2699,1.8676,1 
0.7911,-1.1026,2.6982,2.994,1.9565,1.8034,0.8123,1 
0.1304,1.0128,0.5636,0.4913,2.5869,2.974,1.3526,1 
0.4397,-0.6387,3.1781,2.2123,2.3324,-0.5058,0.7157,1 
1.0296,-0.283,2.313,0.9726,3.2364,4.3269,2.2454,1 
2.7312,-0.1751,2.8,3.0147,0.9937,0.8976,-0.3852,1 
0.0068,-0.8164,2.698,1.2005,1.5536,1.8539,-0.2643,1 
2.2786,0.3447,2.4809,2.5317,2.6703,1.2544,0.3815,1 
-0.8818,-1.2747,1.0582,2.1525,1.4209,2.0908,4.1385,1 
0.3671,0.2145,1.6039,3.121,2.4078,1.7122,1.7735,1 
0.0505,-0.9457,2.2653,1.973,1.8157,1.5144,2.0029,1 
-0.6348,-1.1364,1.5699,2.2558,3.0468,3.0421,1.5314,1 
-1.1711,-0.8094,1.6322,1.964,2.3689,2.1739,1.9642,1 
1.4921,1.6137,1.7982,2.4568,3.9777,1.5582,3.2159,1 
-0.1635,0.8488,2.8065,4.5873,1.5805,1.4938,2.3315,1 
0.2921,-0.6621,0.8969,1.7218,0.8001,0.6716,1.0301,1 
-1.4928,0.4154,1.3637,1.2574,1.6284,1.78,-0.8438,1 
0.416,0.7575,2.1646,2.1807,0.4362,1.0602,2.7825,1 
0.7558,1.5851,1.7788,3.8519,2.3217,1.4471,2.9482,1 
-0.8498,-0.3179,1.4808,2.5629,3.4838,3.3507,2.2975,1 
-1.732,1.2547,0.8635,1.0106,2.4174,0.2352,3.4201,1 
0.0648,0.5831,0.2278,2.1522,1.7691,2.7473,2.6569,1 
-0.8665,-0.161,0.8152,0.717,2.796,3.6354,1.9503,1 
-0.2424,0.833,1.4939,0.5402,1.1021,1.0413,1.8936,1 
1.3532,-0.3337,0.8503,0.5643,0.9799,2.1554,1.982,1 
-0.3882,1.0041,2.538,2.4225,1.7025,2.0937,0.0427,1 
-1.4388,-1.3185,-1.0253,2.6043,1.0808,0.5835,2.6227,1 
0.9658,-1.4451,2.0599,2.0176,1.2694,0.8493,1.4923,1 
-0.2331,-1.4566,3.2312,0.7233,1.4299,3.1581,0.2095,1 
-0.3317,1.5781,2.2854,2.2853,3.3726,4.3151,1.6892,1 
-0.0272,-0.0404,1.458,2.0009,1.2641,2.083,1.2679,1 
-0.5189,-0.6725,0.5926,-0.1101,1.1885,0.4678,2.4405,1 
-0.8366,0.2706,3.2329,2.1764,2.5712,2.2032,2.3137,1 
2.3889,-0.0406,1.2613,3.539,2.2694,3.369,3.4795,1 
-0.8264,-0.0354,2.326,2.1653,0.6365,2.7349,3.4427,1 
-0.5607,0.3012,2.6208,1.3297,3.335,2.6371,3.4719,1 
1.3685,-0.606,0.2018,3.368,1.2939,3.3656,-0.5499,1 
0.7645,0.8994,1.8443,2.8936,1.6154,3.0369,3.8932,1 
-0.1096,0.8647,0.356,1.9489,0.3011,2.7465,3.5257,1 
1.9866,1.3489,2.1413,3.0498,0.5916,2.6818,2.359,1 
0.5579,0.2695,1.8296,2.9846,1.2994,1.9352,2.97,1 
-0.0415,0.5104,0.9684,2.0179,3.3721,2.7371,3.0493,1 
0.237,-0.1794,2.3775,0.6399,1.297,1.591,1.8503,1 
1.0336,-0.1459,1.5735,1.5372,0.7747,3.412,2.5278,1 
-0.2187,0.2864,2.0864,3.1187,0.3315,2.9955,4.0168,1 
1.6347,0.234,0.9299,3.078,2.3664,1.8971,2.3531,1 
-0.6409,1.7775,2.9322,2.2812,2.3154,3.9124,2.726,1 
2.545,1.9329,0.1438,4.1949,2.4263,1.1254,0.4362,1 
-1.0856,0.1885,0.4837,-0.135,3.3249,1.666,0.8668,1 
-0.7126,0.9455,3.857,3.0847,0.181,3.3071,1.9717,1 
0.0045,0.4575,2.042,1.7286,0.9883,2.1665,1.5223,1 
0.355,-1.3409,3.9304,2.5353,1.8979,0.5339,0.4309,1 
-1.4795,0.3186,1.3972,3.6893,2.1616,2.9087,1.8722,1 
-0.0269,0.5636,1.4463,2.6386,2.0792,4.8149,0.583,1 
-1.6528,-1.1579,1.5231,1.6436,2.764,1.0863,2.2699,1 
0.1186,-0.7674,3.9797,2.6136,1.8184,2.1106,2.4745,1 
0.0236,-0.2374,3.9366,1.8082,3.7326,0.9202,1.3451,1 
1.7619,-0.633,2.7784,2.1598,0.5475,0.5044,2.2586,1 
1.0364,0.0401,1.5778,1.9376,3.7854,0.4092,2.2069,1 
-1.4926,-1.9457,0.4189,2.4248,1.5312,0.7255,3.2338,1 
1.712,0.8095,1.9748,2.1951,1.9972,1.5853,2.8401,1 
1.938,1.2995,1.1118,1.7913,2.8669,0.7103,2.9259,1 
-0.2762,-1.7237,1.0713,2.3752,2.7558,2.241,0.5971,1 
0.9336,-1.3694,1.2502,-0.4269,2.0184,0.9649,0.3496,1 
0.0702,-0.0847,2.5588,1.2517,0.7946,2.4427,1.9455,1 
-0.5712,-1.1937,1.88,-0.8143,1.2991,2.1317,0.6004,1 
-0.0202,0.3937,1.7781,2.7728,1.7679,0.5427,0.639,1 
-0.0943,-0.7112,3.2396,1.9328,1.4716,1.3926,3.8992,1 
-0.344,0.6997,3.2382,2.7626,0.7569,3.1137,0.5722,1 
-0.8899,1.4455,0.9771,1.771,2.0359,1.2758,2.5742,1 
-0.4415,0.1017,2.0975,-0.9047,1.6734,2.0304,3.4286,1 
0.8359,-1.2481,2.6584,3.7166,1.1126,0.7886,1.927,1 
-0.1403,-1.9333,3.7276,2.1097,3.5488,2.9905,1.5796,1 
0.9414,0.3617,0.7732,3.4306,1.8578,1.8732,1.5113,1 
0.2655,1.55,3.3868,0.667,0.2218,4.5614,3.2779,1 
-1.0636,-0.494,4.3548,1.5012,1.2086,-0.2959,3.5014,1 
-0.3508,0.2911,1.7826,0.6609,0.7698,1.1528,2.3395,1 
-1.074,0.3096,1.6551,1.6927,3.1809,1.4022,2.9774,1 
0.137,0.3359,0.1146,1.6606,2.3454,2.7108,2.6362,1 
-0.9442,1.3092,1.1305,2.5493,1.1441,3.9306,3.7023,1 
2.7899,1.3234,0.7992,1.7671,1.4539,2.452,2.1855,1 
-1.6856,-0.6957,3.4956,3.1411,1.7529,2.634,1.8785,1 
1.2482,-1.614,1.0405,3.7293,0.6697,1.4396,1.8552,1 
0.0454,-0.0919,3.7189,-0.1762,0.4657,1.4537,1.3363,1 
-0.9897,-1.1414,2.9683,1.2052,3.5113,1.7548,3.3651,1 
-1.9548,0.8514,2.1832,1.8057,2.3881,0.6327,2.2805,1 
0.3099,-0.1268,1.8832,2.1519,2.024,2.5832,2.7783,1 
0.6557,-0.6626,1.2644,2.2838,1.366,2.0594,2.1077,1 
0.0727,-2.8497,2.1506,2.0435,3.0821,-0.0924,1.7425,1 
0.3281,-0.9375,1.9847,0.7142,1.7767,1.0833,1.5698,1 
0.7203,-0.1724,1.7843,3.1097,3.1551,1.842,0.9717,1 
-0.1729,0.2693,2.5477,1.912,1.7942,2.4229,3.9541,1 
-0.3899,0.2241,2.0526,3.6134,2.6038,1.4104,2.6584,1 
0.5874,-0.4868,2.3815,2.9545,1.7418,1.9799,0.168,1 
0.3002,0.1868,2.2269,4.4437,3.1662,3.0669,1.9301,1 
-0.2398,-1.2076,3.312,1.0864,0.8298,0.5244,1.7744,1 
0.8398,0.1826,0.2751,1.9131,1.6555,1.2108,1.9074,1 
-0.1961,1.8537,2.5868,3.3226,2.9465,2.2961,2.3541,1 
0.2235,1.2891,1.3106,2.6775,2.321,1.1752,2.3644,1 
-0.7345,0.6711,2.7674,2.0628,1.3268,3.4417,2.0168,1 
0.3052,-0.1595,1.3998,2.7902,1.8762,2.5627,2.4231,1 
-0.389,1.1784,3.4512,1.8461,-0.7644,1.4008,3.0494,1 
1.2444,2.0407,0.4274,2.6982,1.1535,1.9923,0.3141,1 
0.7622,0.6933,1.674,1.297,2.3804,1.065,4.706,1 
0.8369,0.6582,2.1432,1.8031,1.789,1.6702,2.0627,1 
0.491,-0.019,1.5507,3.0008,2.7349,1.9857,1.3191,1 
0.041,1.0888,3.5887,0.9732,1.8891,0.7258,3.8768,1 
0.214,-2.2448,-0.9133,2.3318,1.4094,3.9415,1.787,1 
-1.7878,-0.408,4.1643,2.2803,2.5682,1.1239,2.6752,1 
-1.3618,2.0806,1.0214,2.0374,1.3686,4.6013,2.0493,1 
-0.5232,-0.8115,1.0858,3.4239,1.1799,1.7351,2.3447,1 
-0.6188,-0.2029,2.2671,1.3608,3.2089,0.9581,3.1876,1 
-0.5197,-2.1292,2.6249,0.6485,2.6895,2.8913,1.644,1 
0.5212,-0.3535,1.5769,2.7839,2.6863,2.5056,2.9895,1 
0.6071,-0.2532,1.155,1.5928,0.281,-0.6902,0.3505,1 
-0.6598,-0.0153,1.437,1.9557,1.4888,3.6598,3.4474,1 
0.1131,-0.2264,1.9372,1.641,1.5658,0.459,1.1607,1 
-0.8618,0.15,1.8446,0.7438,0.4798,2.5402,1.9984,1 
1.5212,-1.8864,1.7978,3.057,0.868,1.1041,2.2486,1 
0.9034,0.3677,0.482,1.4581,2.1877,1.2311,1.8989,1 
-0.3734,0.3533,1.1715,1.153,1.5259,3.7669,2.4183,1 
-0.9578,0.7455,3.8918,2.9898,1.0713,1.6584,2.7425,1 
-0.041,0.8675,3.0757,1.7043,1.2838,1.0779,0.3344,1 
-0.9559,-0.0174,1.2373,0.7531,2.4604,0.6363,2.394,1 
-1.0586,-0.516,2.9135,1.7151,1.7427,3.063,1.4497,1 
1.0688,-1.0233,2.4003,1.625,1.4273,3.1582,2.8065,1 
-0.2161,-0.6538,1.2609,1.413,2.3091,1.3322,1.3946,1 
-2.3137,1.7968,3.2545,1.4857,0.6931,2.3683,2.0274,1 
-0.1419,0.7576,1.3804,0.2376,0.5514,0.4321,2.3028,1 
1.1413,-1.0452,2.4793,2.9097,0.976,2.3635,2.6989,1 
0.5045,-0.0537,1.1216,0.8363,3.0537,1.1629,2.1375,1 
-0.6125,1.5204,2.4687,1.9412,1.4412,1.5108,1.8238,1 
1.1414,-1.6821,0.7147,3.7967,2.3237,1.8878,2.2547,1 
0.1105,-0.0488,2.1104,2.3868,2.8646,2.7142,1.9407,1 
-0.6916,-0.4195,1.9351,1.308,1.3244,0.4108,2.4346,1 
-1.4594,0.2173,1.8893,1.7468,2.9869,1.3968,1.1241,1 
-0.8057,0.1335,1.9788,1.0415,3.0076,1.4741,1.4242,1 
-0.5922,0.0303,1.8552,3.1329,1.1761,-0.4541,1.8896,1 
-0.2322,0.8422,1.4421,2.8458,2.3484,2.456,3.453,1 
-1.177,0.3718,2.1531,1.4919,3.464,1.4392,1.331,1 
-1.2867,0.0975,0.2309,1.1369,1.6348,2.2857,1.8873,1 
1.8322,-0.8713,1.3071,3.2323,1.1414,0.6521,1.6514,1 
-0.4031,-0.4314,2.7905,2.2369,3.1556,1.545,1.536,1 
1.7614,-0.3301,2.4466,4.0611,1.1696,1.8028,1.8839,1 
0.0199,-0.1773,-0.545,2.238,2.2286,0.7127,2.0888,1 
0.1236,-0.2325,0.6517,2.5953,2.1664,1.8064,2.0258,1 
1.111,0.3891,3.5928,0.7714,0.7742,2.1159,2.9424,1 
1.6494,1.3246,1.9832,2.6242,1.0954,4.1467,1.4468,1 
0.8417,-0.1574,2.9471,1.5959,2.0559,1.3008,1.5824,1 
-1.1913,-0.3085,2.4628,1.3121,3.233,3.6428,2.5776,1 
-0.8805,-1.7551,1.7348,2.7614,1.7976,2.3573,3.7852,1 
0.0755,0.9485,4.0616,3.3753,2.0091,1.0752,0.9012,1 
-0.8604,-0.1026,1.9016,0.5318,0.8569,-0.9111,2.3698,1 
-0.0323,-2.1021,3.1469,2.3338,3.5362,1.1282,1.4436,1 
2.2411,-0.8374,2.2691,0.909,1.4542,2.2714,2.4941,1 
-0.9167,1.016,1.6584,3.5637,2.226,3.5725,1.4298,1 
0.1938,-0.8475,2.8415,1.84,2.091,4.0825,0.8995,1 
1.5304,0.0568,2.1693,1.1826,2.8075,0.6425,1.8164,1 
-0.2467,-0.5068,1.8465,3.1591,2.7047,2.3845,3.1902,1 
-0.3411,0.9226,1.8159,-0.4734,2.177,0.7948,0.9184,1 
-0.4836,1.4858,1.9532,1.5451,0.6656,4.2856,2.7701,1 
0.3456,-0.891,1.2952,2.4082,1.3214,1.7766,2.6414,1 
0.5448,-0.3688,3.2181,3.0303,2.0787,2.5855,1.9049,1 
-0.1694,-0.3979,2.4004,3.8373,1.2535,1.6503,0.9431,1 
-1.0909,0.2813,2.6214,1.0526,1.6887,0.911,4.4316,1 
0.6826,0.5116,2.5532,1.9012,2.9394,1.7986,0.7969,1 
0.1818,0.8748,2.3167,0.647,1.7738,1.0337,0.8325,1 
-0.4104,0.0262,2.6127,2.979,2.5941,0.5741,0.3793,1 
-0.4917,-0.1902,1.6757,2.1586,0.4893,1.9315,1.9661,1 
0.8374,-0.0734,0.052,2.5097,2.5332,1.3701,1.4894,1 
0.9963,0.4892,1.7486,2.1959,1.5595,0.4547,3.3401,1 
-0.9806,-0.3861,1.4546,2.8673,1.221,2.1933,0.9184,1 
1.6693,0.3729,2.6359,1.1538,2.834,2.0794,1.7419,1 
-1.3072,0.248,1.2307,2.2662,0.7496,1.4935,2.636,1 
0.6993,0.4034,2.5094,1.4276,1.3914,2.2472,3.3714,1 
1.5399,-0.6356,1.6764,-0.1569,1.4629,1.4041,3.4655,1 
1.0749,0.2983,1.8915,0.3427,0.8332,1.8556,2.2808,1 
-0.0152,-1.0032,2.4886,3.2317,1.9601,0.5447,1.197,1 
0.9032,2.5326,1.4955,1.5708,0.1565,2.4369,3.9838,1 
-1.7554,-0.4209,3.1887,2.283,0.6479,2.3881,1.9664,1 
-2.045,-0.5253,3.5763,2.8485,0.9583,-0.6488,3.4382,1 
-1.3603,-0.5146,0.3317,1.9513,1.9756,1.8697,3.3326,1 
-1.4191,-0.9803,2.418,2.0098,1.9112,1.4334,2.0227,1 
-0.5188,0.8177,2.9456,1.0793,2.2531,2.3296,1.9834,1 
0.5066,-0.5296,3.1704,2.0025,2.527,2.0741,2.0356,1 
1.2955,1.9962,1.9985,2.3978,2.5223,1.209,1.2405,1 
0.1645,-0.3321,2.4502,0.4475,3.2539,2.0079,4.4101,1 
1.6305,-0.8164,1.0489,1.6316,2.0232,1.7037,1.9542,1 
0.7881,-0.1229,1.9755,1.2703,3.8663,2.2221,4.0163,1 
1.1782,-0.5632,2.8636,0.3934,2.2653,1.2108,1.2949,1 
-0.272,0.304,3.2557,0.9859,2.3319,0.8919,2.806,1 
-0.9715,0.7092,1.6857,3.6445,0.7549,1.1839,2.6455,1 
-1.2591,0.7967,2.0359,2.4009,2.7615,3.254,1.7762,1 
-1.4041,0.6352,0.9749,1.9441,0.9694,1.6875,0.9013,1 
0.3562,-0.2945,1.8988,0.1788,1.539,2.6905,1.8169,1 
1.0524,0.1927,1.0024,1.7047,0.6914,1.8654,3.6195,1 
-0.2773,-1.2979,0.9626,0.7297,3.1121,3.453,3.5151,1 
-0.4504,-1.3445,2.7286,1.0476,4.2037,1.371,1.4054,1 
-1.0941,0.1671,0.9763,0.1377,1.6723,1.7014,3.0804,1 
0.7734,-0.8472,2.0153,1.7533,2.2154,1.7359,1.9345,1 
-0.715,-1.9298,2.8344,2.1493,-0.0816,3.2946,1.7017,1 
-0.0265,-0.8916,2.4398,2.983,2.6324,1.6508,0.7171,1 
-1.6152,-0.877,0.724,2.1137,1.5439,1.3647,3.5038,1 
0.157,1.4851,0.0593,2.2498,2.7764,0.8847,2.3926,1 
0.9628,2.3535,0.6452,2.4305,3.0556,1.3754,2.1674,1 
0.2945,-0.7413,1.405,0.3409,2.4053,2.5114,1.6648,1 
-0.4602,0.5414,3.4003,2.4527,1.2078,0.3475,3.2219,1 
-0.1398,0.0053,1.4438,1.5643,3.8558,2.4327,-0.503,1 
-0.677,-0.3655,0.3065,0.8635,0.7212,2.2658,3.4511,1 
-0.9612,2.5951,2.2513,1.7896,0.4985,2.678,1.5853,1 
-0.4789,-0.5456,2.4531,0.3509,2.2209,3.8937,2.9135,1 
1.1498,1.2674,1.7549,1.1045,1.5881,0.6407,2.1756,1 
1.3168,1.6293,2.2308,2.4013,1.6269,2.1725,2.9899,1 
0.1751,1.1686,1.7877,1.2306,0.6214,3.1226,1.528,1 
-0.389,0.7875,1.6658,2.3872,1.1996,1.5707,2.4501,1 
1.3856,-1.2707,3.848,1.2501,3.983,2.8972,1.8017,1 
2.411,-1.6161,1.3761,1.5116,1.8765,0.4574,1.9564,1 
-0.4693,-1.616,0.9442,2.7154,1.8035,2.2114,2.3479,1 
2.6543,0.5087,0.9454,2.3494,3.9059,-0.1923,1.8888,1 
0.129,0.4088,0.1996,0.8297,1.3578,0.6437,3.9216,1 
1.3713,-0.3841,-0.0081,2.4669,2.8188,0.3334,3.691,1 
0.508,0.4189,0.4322,1.0851,1.2267,1.2074,2.9193,1 
0.4933,1.5712,2.9911,3.6067,1.5864,1.5729,2.4473,1 
2.1267,1.5731,-0.0549,0.3681,1.5412,2.5019,2.6853,1 
-0.5775,0.6864,2.7218,2.3282,1.1812,1.7882,3.1962,1 
-0.3487,-0.3828,3.0743,1.6644,3.4729,1.5293,1.6793,1 
-1.5444,-1.6039,2.5081,1.1348,1.1013,2.2451,0.5535,1 
0.022,0.983,1.9755,1.429,1.7254,1.8853,-0.2581,1 
0.0593,-0.6351,1.0879,1.4457,3.1826,2.4685,1.9782,1 
-0.4559,0.8494,3.9537,3.1801,3.1984,2.5924,2.9223,1 
0.8397,0.4506,1.8011,1.2951,0.7432,3.0304,3.0603,1 
1.5927,0.2036,2.1083,4.0167,1.1873,1.2521,3.2427,1 
1.0553,0.1843,0.5643,1.8128,1.5575,4.3302,1.9031,1 
0.4057,-1.3249,-0.0123,1.0657,3.0433,2.0729,3.182,1 
1.0491,-2.1462,2.145,3.1808,3.1173,2.1147,0.7971,1 
0.6809,0.806,2.3859,0.4231,1.2126,1.3108,1.9301,1 
-0.1515,1.1429,3.579,3.3165,1.7719,3.1355,2.9981,1 
0.3737,0.1849,2.5792,2.7695,3.2487,2.9265,1.8017,1 
-1.5835,0.5299,1.6362,2.8146,4.369,3.0232,3.9569,1 
-0.4206,-0.3263,3.7852,3.0258,-0.0958,2.7596,1.6581,1 
0.0698,2.0037,1.4583,1.5003,2.4763,0.5809,3.8408,1 
-0.4923,-1.2429,1.9678,0.6549,1.8331,0.9021,0.1274,1 
0.5975,-0.8013,0.9265,3.0869,1.8506,3.0412,1.977,1 
0.5248,0.1555,1.3805,2.6496,3.6151,1.4962,2.5995,1 
-0.6019,0.4032,1.9098,1.8452,1.8876,2.3714,2.4657,1 
-1.0333,-1.5831,2.3146,3.5211,2.0289,2.7607,2.4603,1 
-0.4893,0.5772,3.5993,0.5637,2.173,2.6507,1.8691,1 
0.2747,-0.5856,3.3517,3.0934,4.0109,2.0757,3.8515,1 
-1.0324,-0.4972,0.9143,1.7834,2.0634,1.4584,3.4699,1 
-2.1258,0.5949,2.358,2.8724,1.2312,0.5798,1.9846,1 
