Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Class
1.0034,0.2666,0.6224,2.5358,2.1972,0.2134,2.5819,1 
-0.1982,-0.5652,0.8303,1.8428,2.4587,2.2101,2.4067,1 
-0.7851,-0.5262,1.4977,3.4104,1.7704,2.105,2.841,1 
-0.16,-0.8196,0.8338,-0.1979,0.7461,1.4004,2.9253,1 
-0.7674,0.3011,2.143,2.8441,1.6461,0.0349,3.7188,1 
0.2229,-1.2756,3.0466,1.6966,2.5426,1.2967,1.776,1 
-2.0215,0.2217,2.0703,1.8178,2.4954,0.9619,3.9624,1 
-0.8618,-0.3104,3.0957,3.2899,2.9654,2.0062,3.0156,1 
-0.1373,-0.8221,2.7268,3.2317,1.8226,2.6381,1.9417,1 
-0.7263,-1.0859,2.7217,2.1242,2.2866,1.165,1.2171,1 
1.0086,-0.9206,2.3624,1.7916,2.2669,2.3249,0.5495,1 
-1.3535,-0.6773,1.0112,2.405,2.3701,1.6619,2.4798,1 
0.9984,0.6223,0.8665,2.3946,0.9545,1.8283,1.5362,1 
-2.5322,-1.8341,3.1439,1.8537,1.7748,2.8174,0.1347,1 
1.0784,-0.4408,1.9765,2.3458,1.9795,2.5802,1.6128,1 
1.121,-1.3092,1.1105,0.4726,2.6616,3.5022,0.4856,1 
0.1383,1.3406,2.8032,3.4083,1.7915,1.0538,2.4455,1 
1.7424,0.0123,0.7887,1.7577,-1.8305,2.4657,2.2078,1 
0.1398,-0.527,1.9379,1.1042,2.3555,1.7311,1.8095,1 
-0.7017,0.1139,3.1472,1.4737,1.1814,3.849,1.5141,1 
0.9059,0.1598,1.0848,2.2606,0.4736,2.6418,2.3969,1 
1.1684,2.2367,1.2151,3.6894,1.3857,2.0036,0.645,1 
-1.7528,-0.0276,1.879,0.5411,1.8116,1.96,0.8323,1 
0.9382,-0.0939,1.0463,2.5335,2.6404,2.106,1.662,1 
0.2102,0.7589,2.086,2.5157,4.7845,1.0152,-0.6742,1 
-0.8292,0.322,0.7866,0.1382,1.9624,1.7714,2.4485,1 
0.1321,2.1629,0.9781,1.242,3.5681,3.3916,2.202,1 
-0.0092,-1.5958,0.1413,0.6944,0.1243,0.6824,1.0307,1 
-0.8004,-1.3796,0.69,2.8866,1.1191,0.8373,2.8121,1 
-0.4836,-0.3013,2.229,2.2287,1.3151,2.1091,2.5984,1 
0.7867,-0.394,2.1942,3.1623,2.5781,2.2189,0.342,1 
1.8881,0.3309,0.8972,1.1522,2.3709,1.6133,2.2981,1 
-0.1771,-1.6457,0.4858,2.1947,3.7691,-0.1167,2.5854,1 
-0.4922,1.8013,3.2344,2.1878,3.4275,2.1377,2.6133,1 
-1.0251,1.6985,2.3777,2.7982,2.6022,0.7513,1.0534,1 
0.8186,0.9218,0.9855,3.8378,0.5018,2.2573,0.8802,1 
-0.3201,0.6689,1.2701,1.956,2.0601,3.4879,2.7802,1 
0.9151,-0.7,3.3118,0.7652,1.2596,2.6819,3.0216,1 
1.1064,0.302,2.1473,1.5972,2.8088,1.3344,2.3244,1 
0.0888,0.3804,1.4366,2.0189,1.8289,3.8592,1.0018,1 
-0.1051,0.8316,3.5702,2.5722,2.2445,2.3695,1.7474,1 
0.4754,1.0687,2.0851,-0.0191,1.618,0.9065,1.8594,1 
-0.4406,-0.0332,2.0118,1.4226,2.5588,1.9502,3.2543,1 
-0.4227,0.1047,2.2975,0.0017,2.7699,2.6234,0.8483,1 
-0.3195,0.3477,2.2689,-0.5504,2.6483,1.4118,-1.0485,1 
1.9119,-1.1717,-0.0464,1.1916,3.858,1.4068,1.7222,1 
0.79,0.4413,2.7922,0.9439,3.0502,1.9262,0.1129,1 
0.0646,0.6711,3.475,2.5401,2.7109,1.6509,2.4049,1 
1.4061,-0.3393,1.5481,2.3157,1.5757,2.5855,1.8882,1 
0.2128,-1.2758,0.9379,2.6115,3.3971,0.702,2.8383,1 
-2.2892,1.2714,2.8115,2.5105,1.9241,0.456,1.4392,1 
-0.2377,-0.9032,2.6522,3.1533,1.471,3.0282,1.9956,1 
-0.378,-0.7678,1.9193,1.7345,1.0518,3.442,2.5309,1 
-0.8284,1.2798,2.611,2.7558,3.009,1.7591,1.0521,1 
0.094,0.658,0.8012,1.239,1.6827,2.1069,2.7144,1 
-0.0282,-0.8475,1.7613,1.7993,1.859,0.7315,1.1804,1 
-0.3019,2.3755,2.6011,0.7752,1.5212,3.4781,2.0327,1 
0.3053,-0.8417,1.7317,3.0219,2.4159,1.6791,0.9651,1 
-0.1559,-0.5474,3.3114,2.0569,1.7193,1.1036,1.4058,1 
-1.2234,0.8564,2.3215,0.3591,2.5529,1.9843,2.0802,1 
0.964,-0.344,3.6569,-0.5753,2.5526,0.6656,2.3126,1 
1.0906,0.5549,2.3987,2.7405,2.2771,2.6415,2.0699,1 
-3.3244,-0.4532,0.4885,0.9062,1.0262,2.2268,0.4093,1 
-0.1361,-0.6284,2.8142,4.5103,1.6581,1.0134,2.426,1 
1.3338,-0.5851,2.8209,1.403,1.014,2.4709,2.4184,1 
-0.19,1.5142,1.8457,2.7271,1.7243,1.6606,1.8578,1 
-1.3194,1.2039,1.8033,3.0368,2.7923,3.2657,0.5772,1 
-1.0619,0.4421,1.3837,3.3416,2.3913,2.0969,-0.6488,1 
-0.3284,1.2279,2.0298,1.9862,2.2709,1.8726,2.4996,1 
0.2145,-0.3313,2.28,1.8984,1.9698,1.4454,2.6708,1 
-0.208,1.4306,2.6813,2.3136,2.6321,1.8753,1.5574,1 
-1.565,0.0985,1.3412,1.195,2.1369,1.4986,0.8773,1 
0.4597,0.3076,1.3762,2.4474,2.3465,2.921,0.5973,1 
-0.1119,0.0144,0.8817,3.1767,2.067,2.9517,4.0119,1 
1.2154,0.7935,1.169,2.0303,3.3503,2.1813,0.7051,1 
0.5815,1.415,0.8223,2.8114,1.4857,1.4225,2.0953,1 
-0.2834,-0.2698,2.1998,3.5832,1.579,3.3378,2.3118,1 
1.1234,0.8438,3.3355,3.221,2.0282,1.5308,3.1745,1 
0.6266,0.003,2.6734,3.4856,2.2857,-0.6206,2.511,1 
1.4777,-1.3329,1.8379,2.4453,2.4236,2.2885,0.9479,1 
-0.3004,-0.8746,2.8984,0.4905,2.7624,1.0811,1.0612,1 
-0.7546,-0.1836,0.0839,3.8842,2.5952,1.8914,2.7241,1 
0.445,0.154,0.6994,2.815,3.032,3.2005,4.0599,1 
0.3636,-0.8253,3.3755,1.1211,2.4707,1.2126,2.4781,1 
1.5189,0.3143,1.0117,3.8719,0.0834,2.5599,1.1918,1 
-0.1811,-0.0234,2.8149,2.6529,1.9437,2.2542,1.7839,1 
0.472,-0.2582,0.7953,1.9204,0.3353,1.5038,2.3793,1 
-0.9825,-1.3319,1.7673,2.3331,1.701,2.7038,1.2697,1 
0.2705,-2.1898,0.8852,0.5167,1.567,2.3368,1.6722,1 
-0.4873,-0.1718,4.0845,3.2413,1.8437,2.7928,0.8216,1 
0.6225,0.4384,2.0074,0.9529,2.0916,2.1708,-0.5663,1 
1.2934,-1.1214,1.8969,0.087,3.3889,0.3954,0.653,1 
1.5899,-0.4317,2.4326,2.2009,0.562,2.5279,3.015,1 
-0.3677,-1.9667,2.7321,2.9583,4.6801,1.0647,1.2398,1 
-0.3533,-0.1025,1.2666,1.7494,3.1756,3.0724,2.8291,1 
-0.0236,1.2756,1.1689,4.1856,2.0179,1.6907,1.5332,1 
2.0087,-1.9959,2.2495,2.2968,1.9873,2.0358,1.9178,1 
0.0214,-0.0271,2.6959,1.549,2.654,0.8489,1.0137,1 
1.1909,-0.9766,2.8548,0.1151,1.3703,2.3234,1.7824,1 
-0.0586,-0.7442,1.2216,2.3338,2.4524,2.8237,2.4277,1 
-1.1988,0.9308,1.7318,3.4981,4.6418,0.4876,3.1049,1 
0.5473,-0.5225,2.0555,2.9945,0.6602,2.0363,2.6793,1 
0.0718,-1.3985,2.1635,0.6351,0.3123,3.3695,1.1396,1 
-0.519,-0.408,4.9553,1.5988,1.3523,2.6462,1.6688,1 
0.5204,1.5517,1.042,2.2141,0.9762,1.4734,0.3619,1 
0.4335,-0.2449,0.7103,0.9921,1.3689,3.8427,1.9932,1 
0.3669,0.4705,4.1459,2.22,1.614,1.106,0.7117,1 
-0.0224,-0.5733,-0.0463,2.3668,2.7924,2.0608,-0.026,1 
1.6998,0.1875,1.7105,2.9698,2.3867,1.9151,0.7786,1 
-0.8932,-0.314,1.7259,2.1199,1.6046,3.2148,-0.555,1 
-0.2549,1.1163,2.4354,0.3395,2.6903,0.67,1.1856,1 
0.6987,0.4452,2.503,2.538,2.5158,1.5756,0.7585,1 
0.5928,0.2783,2.7118,1.4041,2.4334,1.4152,1.7523,1 
1.8782,-0.3852,1.8853,1.2165,2.3666,3.0899,1.503,1 
0.5497,0.308,3.3446,1.2601,1.6217,2.7571,1.8584,1 
1.6621,0.4555,3.2865,0.9925,2.5559,3.069,1.8968,1 
-0.3603,-0.2323,3.4156,2.3829,0.8829,2.5739,0.0215,1 
0.6765,0.3505,1.673,2.3945,0.9742,2.433,2.2981,1 
1.3112,-0.1965,3.158,2.1947,4.4948,1.3683,4.9404,1 
0.3195,0.0991,1.8477,1.6628,2.1206,0.2654,2.146,1 
-0.5363,-0.3437,1.9304,0.6364,2.1005,0.7668,2.1514,1 
-0.5428,-0.4689,3.6327,2.0285,3.5077,3.2699,1.2747,1 
0.749,0.0733,1.7504,1.2062,1.6156,1.8104,2.874,1 
-0.1898,0.2715,2.2789,2.7277,2.5334,2.5063,-0.0766,1 
2.2063,2.0556,1.8053,2.0095,2.6068,1.6959,0.9367,1 
0.6807,1.1475,3.6336,1.5112,2.8939,1.8728,2.5215,1 
-0.8423,0.1832,0.1396,2.1876,0.8662,2.3356,1.1271,1 
0.4877,0.8563,1.492,1.1997,0.541,2.2856,2.7683,1 
0.4044,0.3648,2.9894,0.5924,3.5196,1.2857,1.99,1 
1.6088,1.1872,-0.4067,2.0498,1.4964,2.7239,0.2843,1 
1.0452,-0.9374,0.6054,1.4219,2.9587,3.416,0.4467,1 
-0.3443,0.968,2.3045,2.0206,2.6956,2.4066,2.878,1 
-0.1362,-1.8265,2.4715,2.2502,2.6986,2.6959,2.1198,1 
-0.5595,-0.5409,1.237,3.0904,2.3808,2.2489,2.3503,1 
-0.9783,0.9443,1.6957,1.4556,2.6836,0.7649,0.638,1 
0.8875,-0.9163,3.1323,1.7222,1.3298,2.4467,1.8834,1 
-1.0311,0.5564,3.4183,-0.37,0.9152,3.1247,3.5578,1 
0.8577,-0.651,2.6785,2.4604,1.2187,3.396,3.4372,1 
0.0573,0.6555,-0.1024,1.4917,0.7718,2.7286,3.1155,1 
-1.3152,0.9295,0.2284,3.6798,2.2177,2.6131,4.1576,1 
-0.2781,-1.0851,1.2079,2.6783,1.5395,2.7696,1.0082,1 
-0.5101,0.1434,3.1203,0.7603,1.9822,1.8498,3.1056,1 
0.0949,0.6743,2.396,2.6829,1.2562,3.472,2.3692,1 
-0.0275,-0.5,3.2502,1.9322,1.4892,2.173,2.9041,1 
-0.2123,-0.2618,2.256,1.9843,0.0665,1.5156,1.7497,1 
-0.2774,-0.0587,2.7038,3.1146,2.9877,2.541,1.1601,1 
-1.5824,1.2418,2.56,1.7592,2.9593,4.1911,1.2038,1 
0.8181,-0.5965,0.8034,2.0216,1.597,-0.4086,0.7535,1 
2.5122,-0.8014,0.3758,1.3595,1.8835,0.8127,3.4624,1 
-1.0801,-1.1062,1.8763,2.3881,1.5058,2.2448,3.1536,1 
1.2206,0.8269,2.4495,1.9699,1.9636,2.0212,1.6228,1 
0.9005,-0.4639,2.2393,1.8537,1.9134,2.3769,1.9914,1 
-0.7552,-0.0617,3.563,2.8556,3.2486,1.6607,3.3432,1 
-0.132,-1.1721,0.8272,2.938,1.6967,2.681,2.5621,1 
-0.6821,-0.9038,1.2724,2.801,0.9433,0.4589,0.588,1 
0.2017,0.6832,2.1527,3.1996,0.3525,1.2031,0.9008,1 
-0.2765,-1.2035,-0.6333,2.237,3.1904,2.1138,1.7543,1 
-0.9757,-1.2213,2.8481,3.8003,2.516,1.3337,1.8144,1 
-0.2376,1.1319,1.1023,2.2833,3.2145,3.5086,3.0815,1 
-1.0771,1.352,1.7386,0.5491,1.946,1.0761,1.8859,1 
0.6757,-1.0426,3.8312,3.5809,0.9015,2.7508,3.4317,1 
-0.5593,-0.3039,1.604,1.9346,2.3224,0.8671,1.8669,1 
-1.3687,-0.9252,1.5555,0.2718,2.2413,0.1772,0.8332,1 
-1.6589,0.4901,3.0581,1.1169,3.1018,0.3797,2.3343,1 
-1.6768,-1.0449,0.8313,1.2805,1.4714,1.8863,3.0522,1 
-0.9989,-0.6705,1.5543,1.3496,3.6821,1.6211,2.5897,1 
-0.3901,0.2977,3.1902,2.9436,2.0517,2.2515,3.2055,1 
-0.2385,0.4423,2.0578,3.2287,2.0155,0.2258,0.7138,1 
-0.3556,-0.04,2.2288,1.7469,1.8926,0.5719,0.719,1 
1.2373,-0.9862,2.9067,-0.3803,2.4225,2.6136,1.9113,1 
-0.3545,-0.3838,1.8156,2.9342,2.4171,2.2314,1.3808,1 
2.1584,-1.5458,1.8291,1.4851,3.4548,1.4815,2.1887,1 
0.164,0.5661,0.5297,3.3111,3.5395,1.9969,1.5081,1 
-0.85,0.3842,0.8376,2.284,1.7124,0.9996,4.4459,1 
0.0917,-0.8542,2.4506,1.2474,1.7287,3.2621,1.1559,1 
0.4366,-1.252,0.3827,1.4058,0.8712,4.3089,2.137,1 
0.4513,0.6028,1.7111,2.4083,1.3522,2.2574,1.8323,1 
0.6866,-0.0059,0.2533,1.6814,3.6737,0.8857,0.1904,1 
0.951,0.9796,1.5966,2.196,4.2371,3.227,2.6891,1 
0.4009,-0.5733,1.9487,1.4751,2.7021,2.2947,2.829,1 
-0.348,-0.165,2.468,3.0365,3.0711,1.3749,0.6863,1 
0.2079,-0.3515,2.5615,2.813,3.0154,2.4452,1.6647,1 
-0.7567,0.8466,1.1513,1.7925,1.1098,1.3847,3.0925,1 
-0.9764,0.139,1.5865,4.4233,1.7443,2.2677,1.607,1 
-0.9639,-0.3188,2.8136,0.8922,1.6979,1.3638,2.7335,1 
-0.4215,-1.4568,2.8049,2.5617,1.9875,2.4771,-0.841,1 
1.249,-0.0331,1.0705,4.6365,2.3107,1.1405,1.4669,1 
1.3384,0.1082,2.5467,2.022,1.3129,1.4783,2.7381,1 
1.2272,-2.0341,2.788,2.0773,1.7138,1.6158,2.4028,1 
-0.0186,-0.0058,3.124,3.6767,3.3644,2.9718,2.208,1 
-0.7356,0.717,1.3883,1.5229,1.2406,1.7808,0.8958,1 
0.5096,0.9659,3.7763,1.8549,1.884,0.4392,2.6506,1 
-0.2964,0.0172,1.6701,2.6692,-0.0948,1.1368,4.192,1 
-0.2688,0.7257,2.075,3.1974,2.2063,2.2129,2.2896,1 
-0.567,0.2247,0.3146,2.9806,2.5177,1.5972,3.1346,1 
-0.1236,0.4318,0.5105,2.2358,1.3016,0.8738,3.1763,1 
-1.3185,-0.7885,3.1072,2.1535,3.1687,2.6769,1.307,1 
1.3016,0.2125,0.3946,3.4158,1.7069,1.5791,1.9347,1 
0.5029,-1.7308,1.8104,3.4238,1.5898,2.2417,1.7857,1 
-1.6461,-0.1366,2.0737,1.7251,0.6906,0.9634,1.4841,1 
-0.224,0.0497,4.6761,1.621,3.3655,2.5419,1.1011,1 
2.3386,0.6941,1.0399,2.6865,1.4945,0.4693,3.3472,1 
0.3656,-0.474,2.6439,1.5593,1.0015,1.7812,3.4686,1 
0.1712,-1.0234,2.3966,2.1053,0.265,-0.2457,2.6111,1 
1.0123,-0.0613,2.3853,2.1414,2.5803,1.5004,2.4666,1 
-0.4544,0.6536,0.5942,2.1479,1.617,1.7535,3.0109,1 
0.5292,0.6835,2.37,2.0032,4.0392,3.1035,3.377,1 
-3.0099,1.9816,1.9213,1.1765,2.3151,0.9786,3.9991,1 
-0.6817,-0.2862,3.3112,2.4344,0.7769,3.1563,2.3027,1 
-0.0924,0.439,2.5818,3.6755,0.8399,2.7923,2.0177,1 
0.7926,-0.65,1.3541,2.0064,2.6237,2.6899,2.2161,1 
0.8457,0.1869,1.0985,0.4524,1.146,2.3034,2.1814,1 
0.3118,0.5873,2.2396,2.7449,1.3212,3.1811,0.8666,1 
-0.9686,0.9358,2.5967,2.2884,2.0583,2.8146,2.2833,1 
-0.3478,-0.9027,1.8486,2.3325,0.937,3.0203,1.2788,1 
1.5049,1.19,2.8342,1.5699,1.0203,3.8343,5.1443,1 
1.9805,-0.3107,1.7834,3.1654,3.1162,1.5608,1.9079,1 
-1.2421,-0.0882,1.5349,3.631,1.4724,1.305,3.3882,1 
-0.9671,-0.0938,2.3284,1.9636,0.3184,2.0681,2.4296,1 
-0.033,1.2815,2.4325,1.6481,2.6396,1.5482,2.6471,1 
-0.3745,-0.3811,0.9248,2.2911,1.3684,2.6009,3.0508,1 
0.906,-1.1779,1.6863,2.4321,1.1824,0.4178,1.9309,1 
0.9418,0.7805,2.4991,2.0409,-0.0728,2.6736,2.374,1 
-0.9938,0.9667,3.1164,2.054,0.5559,3.7566,2.1472,1 
0.3868,-0.3016,1.5982,0.4259,3.5598,1.7055,1.1255,1 
-0.4093,-0.0392,2.6206,1.8486,1.6909,1.909,0.7228,1 
0.0849,-0.7549,1.4908,1.8803,2.5894,2.8249,0.6381,1 
1.6213,-2.4625,1.6245,2.7639,2.1562,2.6163,2.6742,1 
0.9788,-1.1397,3.6602,2.1532,1.7854,1.912,2.9104,1 
0.1986,0.2223,-0.6474,2.495,1.0544,3.0443,2.3888,1 
0.1049,-1.2219,0.5075,0.9308,1.4256,0.5263,2.5209,1 
-0.7155,-1.3794,2.4634,1.1228,-0.5827,2.3806,1.3341,1 
0.9799,0.3228,2.2933,2.3113,1.6295,1.9653,1.4205,1 
-2.0588,0.9543,2.5619,2.036,2.7729,1.4093,0.2941,1 
0.4132,0.7657,0.7663,0.9202,1.1135,2.1797,2.0675,1 
-0.5387,-0.5054,2.414,3.0001,2.3541,0.9932,2.6333,1 
0.0546,-0.3054,1.5269,1.934,2.266,1.9814,1.8812,1 
-0.9196,-0.4922,3.1407,2.5149,1.6285,2.9871,1.8547,1 
-1.5183,0.0139,2.4186,2.8616,2.4618,3.3903,3.6966,1 
0.6069,-1.0151,1.4574,3.4796,3.959,0.6078,3.2076,1 
1.0447,-0.2547,1.2574,2.7659,2.2882,2.5355,2.7956,1 
1.0792,-0.5032,1.005,2.7309,3.1658,1.7855,3.3863,1 
0.4852,-1.114,2.0197,2.7401,1.0344,1.4715,0.7365,1 
0.1779,-0.6319,1.4321,2.6634,2.5302,3.8403,2.1407,1 
-0.1229,1.6175,2.8138,2.0796,3.1026,2.0589,1.8654,1 
-1.434,-0.1713,2.282,1.0149,2.1747,2.8187,0.7882,1 
-0.1758,-0.2113,2.3215,4.0896,0.7794,4.4633,2.7158,1 
2.0155,-0.7096,0.9609,1.8799,2.056,2.4574,2.0012,1 
-0.9055,0.5053,1.2918,2.0186,3.6664,-1.1433,3.186,1 
-0.609,-1.5479,2.4542,1.9413,0.4787,3.9686,3.6282,1 
-0.3454,-1.2659,1.6759,2.7449,1.439,1.152,2.1029,1 
-0.2193,-2.2339,0.8605,1.2753,0.1053,2.3295,1.819,1 
-1.2484,-0.2628,1.1645,2.957,0.9845,1.1398,3.4824,1 
0.5677,-0.9942,1.9112,0.5987,1.17,2.0678,0.8938,1 
0.5737,1.7182,1.8186,1.2499,2.6584,3.3538,4.5887,1 
-0.1526,-1.6224,1.6195,1.2669,1.9604,1.9791,0.8467,1 
0.9838,0.5573,1.5001,2.4892,1.812,1.95,2.1908,1 
-1.0678,-0.8684,2.3078,2.7364,3.6159,0.6055,3.0667,1 
0.5916,-0.9139,1.7881,0.9771,1.8393,3.2653,2.3243,1 
-0.6572,0.6367,2.8402,2.6739,2.5787,1.6411,1.9009,1 
-0.2712,2.7277,3.6164,2.2862,2.719,2.9901,1.1323,1 
-0.881,0.3661,1.9975,2.5865,2.1284,2.4518,3.9768,1 
-0.0284,-1.1593,1.8631,0.735,0.595,1.2183,1.4292,1 
-0.0441,1.4987,2.8448,1.1713,1.0385,1.7906,3.4166,1 
-0.4428,-1.333,1.4146,0.6553,0.8536,1.8086,2.8688,1 
-1.2847,1.1442,1.5905,2.1653,1.5355,0.5747,4.1072,1 
-1.0903,1.3657,2.557,1.42,2.8169,1.3414,0.6859,1 
-0.9862,-1.3019,1.9572,1.6838,1.6596,1.8533,2.3225,1 
-0.4565,0.3228,2.0851,3.6727,4.0288,2.8713,1.4474,1 
1.0705,-0.8192,2.6534,2.2874,0.7397,1.997,-0.5155,1 
-1.4369,0.8246,2.7572,0.4204,-0.2469,2.4216,2.1197,1 
-1.8973,0.5998,1.9948,0.3449,4.1204,4.1827,2.1583,1 
0.2413,-0.3442,1.5592,0.9832,1.0231,2.4357,1.8142,1 
-0.0032,-0.2708,0.5715,2.4783,1.4864,1.7652,3.6714,1 
0.6618,-0.4882,1.882,1.0382,1.4897,1.908,1.4281,1 
-1.2999,-0.2381,1.4191,2.5124,2.3806,2.0891,1.3461,1 
-0.4796,0.2125,2.6816,1.9422,1.2089,1.909,1.6175,1 
-1.3873,-1.1081,0.3679,3.1153,1.3341,1.9117,2.7336,1 
-2.2515,1.4015,1.9509,1.6499,1.26,2.0098,1.0102,1 
1.1306,0.557,2.8045,0.667,3.2898,2.6373,1.561,1 
0.8348,1.6292,2.4269,2.0984,0.1657,0.1172,1.8306,1 
0.3074,-1.0835,3.2908,3.3419,2.0439,1.3256,1.4222,1 
-1.4591,-0.7686,1.0902,1.8668,2.0709,2.9677,1.5554,1 
0.6555,0.8308,2.9853,4.008,2.0459,1.9398,2.0154,1 
1.6686,-0.0556,1.0591,2.1949,1.7668,1.9404,4.3812,1 
-0.1546,-1.2499,2.6141,2.0894,1.7381,1.621,2.0075,1 
1.0673,0.3095,0.4008,1.1839,1.014,2.0094,2.7602,1 
-0.7862,-0.9541,1.8944,-0.0736,2.8457,1.7252,3.0884,1 
1.59,-0.3383,2.5258,2.6639,3.9528,0.0596,1.2894,1 
2.0491,-0.7475,1.6379,2.4329,1.7068,1.572,2.7425,1 
-0.2569,-0.0922,3.1177,1.2206,2.0606,1.9507,1.7357,1 
-0.0373,-0.0293,2.2779,1.6706,4.6494,2.4541,1.9435,1 
-0.4043,0.2559,1.0687,1.936,2.358,2.2373,2.7277,1 
-0.6587,-0.3968,1.6819,0.6789,2.0831,2.4593,1.3929,1 
-0.0376,-0.1555,-1.3263,2.226,3.3358,2.4187,0.144,1 
-0.1847,0.4996,1.8532,1.2516,1.9939,1.9811,3.1006,1 
0.4284,0.6196,-0.0799,2.5982,2.5113,0.176,1.6735,1 
1.4078,-0.7647,2.3304,2.8178,1.9374,2.437,2.777,1 
-0.7684,1.7438,3.4888,2.764,1.2318,1.652,0.8885,1 
0.1855,-0.0814,1.9393,2.8913,1.6531,3.1337,1.9981,1 
-2.0224,-1.2565,1.6578,2.7109,2.4939,0.9071,0.6777,1 
-0.9211,-1.6006,4.5459,0.5546,0.8866,1.8998,2.4913,1 
-0.1999,0.0244,2.0442,1.8342,2.032,1.3199,2.3414,1 
0.4306,0.1848,0.6499,1.9514,1.4955,2.095,2.0652,1 
1.9843,0.6579,2.0598,3.7121,1.3084,2.5005,1.4037,1 
-0.3401,0.7437,1.6074,1.7128,3.0541,2.6096,1.4756,1 
-0.177,-0.4956,3.8265,1.3033,3.0489,2.761,2.7716,1 
0.834,0.3653,2.5513,1.5905,1.0439,0.672,0.3907,1 
1.1572,-1.1412,3.9362,2.2978,4.8078,2.9,0.0167,1 
0.0504,-1.6401,3.2723,3.2942,1.7459,2.3487,2.8516,1 
-1.1897,0.6832,1.6967,0.9575,2.0658,2.7662,0.7171,1 
-0.8461,-1.5745,1.7082,3.648,2.4734,3.8948,3.5857,1 
-0.1943,1.2985,0.4388,2.8598,0.5669,0.4464,1.528,1 
-0.5358,-1.0222,3.3163,2.1264,2.0647,4.0919,1.3864,1 
-0.4765,-0.6224,1.8368,2.8079,0.9727,3.1784,2.6831,1 
-0.8056,0.2061,1.6118,2.4759,0.8176,3.0897,0.5295,1 
-0.9046,-0.0995,2.5511,1.442,1.3951,1.1275,2.8284,1 
-1.2978,0.2777,1.3191,3.0016,1.7224,2.0167,3.148,1 
1.0156,-0.8372,2.8392,1.1074,1.3923,1.9859,2.4087,1 
0.2045,-1.0438,1.7979,0.7992,2.3485,-0.5751,2.3862,1 
-0.8614,3.1644,3.185,4.2959,2.0024,1.3127,3.306,1 
-0.2804,-1.4449,3.2297,4.5164,2.3413,0.3406,1.9978,1 
0.4852,0.811,3.4993,1.9546,2.6403,1.1222,2.5456,1 
-1.4616,-1.4887,2.367,0.9134,1.6528,2.1885,0.3541,1 
1.4804,-0.6162,2.0048,3.2738,0.5452,3.0651,1.943,1 
0.4636,0.1216,1.6134,2.7802,1.9282,1.7199,2.3627,1 
0.6832,-1.2219,3.6125,3.5763,1.496,0.9893,4.0198,1 
0.5103,-1.202,1.1716,2.4806,3.6236,1.5691,1.6482,1 
