Feature1,Feature2,Feature3,Feature4,Class
0.7176,6.9322,-0.292,3.5496,1 
2.386,10.7781,2.5344,1.8801,1 
1.3729,8.4745,1.9426,3.8436,1 
3.5352,9.4461,1.3526,1.1862,1 
1.9357,10.3384,3.2173,0.0264,1 
3.3862,8.7036,0.873,1.7444,1 
2.7373,10.4652,2.1757,3.7033,1 
1.7712,10.5616,3.1377,2.0713,1 
1.8893,9.9166,2.3794,2.1469,1 
1.8264,9.0125,2.1884,3.536,1 
1.8709,10.3942,0.9559,4.504,1 
2.2339,9.6121,2.6702,2.425,1 
1.9065,9.6182,0.425,2.2892,1 
3.0795,10.2273,2.1867,2.8897,1 
2.7005,11.9354,3.1731,1.6447,1 
3.2919,8.29,1.4629,2.209,1 
4.67,10.56,2.5833,2.5478,1 
2.9178,9.0249,2.3334,0.3069,1 
1.0469,8.9109,1.2736,1.0182,1 
1.5644,7.9418,0.91,1.7097,1 
3.2401,8.4736,1.5304,1.2565,1 
1.773,9.0653,1.057,2.2933,1 
1.3461,9.8417,2.9464,2.1814,1 
0.7218,9.1159,1.6974,2.0052,1 
3.2676,8.7555,2.7474,2.3055,1 
1.6583,10.8049,2.8815,1.122,1 
1.7814,8.9074,-0.0973,3.3918,1 
3.4158,10.2584,0.2489,2.4788,1 
2.2514,9.3593,4.084,2.8308,1 
2.395,10.1312,2.5392,0.3665,1 
2.8408,11.4999,3.0154,1.4218,1 
0.5709,10.593,0.6042,1.3866,1 
0.3344,9.9667,2.7288,1.6498,1 
2.1406,9.2237,0.9598,0.3881,1 
2.4689,10.3882,3.4894,2.0467,1 
0.9576,9.5646,2.0677,2.1139,1 
2.4155,9.3313,2.637,2.9324,1 
1.4094,10.2794,1.9912,1.8076,1 
2.2329,11.0054,1.1722,2.1906,1 
2.9945,8.9895,1.4273,0.4505,1 
0.7486,8.5034,2.1042,1.9272,1 
0.8177,11.0143,3.8777,1.7965,1 
1.3871,11.2073,3.6481,2.1846,1 
3.4873,10.4714,1.5683,1.4152,1 
1.8779,10.4425,2.6641,1.7402,1 
1.8122,10.9788,1.5741,2.1786,1 
1.7335,8.9829,2.8554,2.5053,1 
2.7998,10.9921,2.278,2.9297,1 
0.7741,7.5127,1.9522,1.0036,1 
2.8679,10.4589,2.3488,1.6214,1 
-0.3129,9.7273,2.193,2.0976,1 
1.1364,11.044,0.368,2.9714,1 
0.7685,9.5724,2.4799,2.4436,1 
2.5404,11.498,-0.4735,0.8475,1 
1.0906,9.5406,1.1896,0.6782,1 
1.8736,9.3836,3.4212,1.808,1 
1.7804,10.442,2.0149,3.0332,1 
1.8423,8.6292,1.7652,0.6467,1 
2.0271,11.0441,2.8134,1.1765,1 
1.8674,9.9936,0.192,1.3245,1 
2.7562,11.8623,-0.0531,1.4697,1 
1.4213,9.5748,2.9511,1.2658,1 
3.9872,10.3109,1.5515,0.7242,1 
3.3578,10.5964,1.6819,1.9901,1 
2.3575,10.6108,1.9432,2.184,1 
1.3352,7.9972,2.9959,1.0675,1 
1.9839,10.9441,2.3392,2.2724,1 
3.1101,7.7362,1.844,1.3536,1 
1.6928,11.1749,1.716,0.3473,1 
2.0617,11.1691,2.6047,4.1813,1 
1.2116,9.8766,1.2366,2.2364,1 
0.9257,9.2737,1.701,1.3689,1 
1.0241,9.5843,2.2008,2.1603,1 
3.4207,10.6453,1.8229,2.225,1 
1.0337,11.597,4.4647,1.1645,1 
1.5905,10.1902,-0.1223,2.3455,1 
0.1494,11.5317,2.0087,2.2712,1 
0.9009,10.4573,1.8715,0.5977,1 
3.0813,10.3105,1.1603,1.7029,1 
1.1908,10.2458,2.6618,1.9247,1 
3.1213,9.4115,1.48,3.4862,1 
0.8003,10.8949,2.8412,1.3381,1 
2.1429,10.8357,1.8673,2.4771,1 
0.7973,11.1549,0.0411,2.0851,1 
2.4923,9.517,1.8706,2.9281,1 
1.155,12.7574,1.9305,1.9412,1 
0.8743,8.4976,0.8697,3.9451,1 
2.1383,11.2087,0.0577,1.2836,1 
2.3538,10.5539,2.363,3.4376,1 
3.6043,10.8243,1.4201,0.478,1 
3.5664,11.0733,2.7008,1.6471,1 
0.3698,11.8279,2.774,1.3508,1 
2.1078,9.7127,1.8271,2.3803,1 
1.6411,11.9635,2.6524,0.3845,1 
2.698,9.804,1.5,1.352,1 
3.5666,9.5093,2.7941,3.9775,1 
0.9624,10.5531,0.9145,1.2076,1 
2.068,9.8405,2.5693,0.5805,1 
3.8282,9.6949,1.8746,1.8045,1 
2.926,9.2461,0.1546,3.7827,1 
1.0195,9.6896,2.2836,1.5313,1 
1.8047,10.5105,0.2272,2.6129,1 
0.7491,9.0771,4.2513,2.9037,1 
0.8972,11.5572,1.5472,0.4005,1 
1.7708,9.9143,2.4494,2.0456,1 
1.2361,9.6139,2.3652,1.9268,1 
2.1183,9.4378,1.5141,1.2063,1 
0.6186,9.4907,2.4936,4.1186,1 
4.1555,10.0208,2.367,2.1574,1 
2.8138,10.8805,3.5628,1.1895,1 
0.9387,9.8111,2.5961,1.4774,1 
3.8518,9.7813,2.6235,2.9014,1 
-0.0317,9.2612,1.6492,0.9033,1 
2.8035,10.9515,1.1728,1.5656,1 
1.809,12.0009,2.1274,0.774,1 
2.4575,10.5318,1.9974,2.3865,1 
2.2379,9.3233,2.5305,0.9194,1 
2.4537,12.2012,1.5581,2.3758,1 
1.3484,10.6496,1.341,1.2853,1 
1.0606,10.7099,1.2328,1.8474,1 
-1.3312,9.0557,1.3701,2.9057,1 
3.1618,11.2325,2.4413,2.307,1 
1.3178,9.4445,1.1158,3.2148,1 
2.1296,10.3976,2.648,2.8932,1 
2.1608,7.743,1.3829,1.4278,1 
1.0446,11.0408,2.4114,1.4068,1 
1.6802,9.9082,3.1732,3.008,1 
1.5229,10.9697,1.8592,2.6648,1 
2.4314,9.8941,2.036,3.975,1 
-0.0157,11.7478,1.0689,1.6635,1 
2.9309,8.7522,4.8175,2.2074,1 
3.5883,10.7303,3.409,0.4346,1 
1.5314,9.877,2.3713,0.6527,1 
1.9361,11.1399,0.432,0.7852,1 
2.8744,10.9493,2.7063,2.0175,1 
3.2478,10.8778,2.9812,3.5573,1 
3.1497,7.4997,1.2173,1.541,1 
3.4754,10.5438,3.5539,0.5604,1 
1.0283,11.6122,3.5406,1.6359,1 
1.7282,9.0435,1.8573,2.2549,1 
2.8538,11.368,2.3779,0.583,1 
1.8087,9.9047,4.0064,2.4389,1 
1.2666,9.3631,2.037,2.8112,1 
3.0481,10.2356,1.834,2.2556,1 
3.2097,9.8932,2.124,2.6192,1 
1.7922,9.5596,-0.6555,0.8403,1 
1.2223,10.2232,3.9741,2.3956,1 
0.9666,9.2872,3.8266,4.35,1 
2.2461,8.6073,1.9665,2.947,1 
0.9866,9.603,3.3973,2.7969,1 
3.7531,10.127,1.8899,0.4848,1 
2.5708,9.7441,2.166,2.0754,1 
1.1009,9.1941,1.8091,1.8392,1 
2.986,11.1244,2.7447,2.4738,1 
3.3281,10.3955,2.08,2.3085,1 
2.4733,10.8489,1.6726,1.5471,1 
2.1496,9.8816,2.666,2.879,1 
2.4617,8.3276,2.4506,3.236,1 
1.6589,9.8428,4.55,3.8806,1 
2.6354,10.6935,1.8567,1.2004,1 
0.8894,8.8146,1.9858,1.8986,1 
1.5901,11.3271,1.0511,1.4836,1 
1.5932,8.7236,2.1182,2.2264,1 
1.0758,11.2341,3.6568,3.3164,1 
2.4518,9.528,2.5281,2.5471,1 
3.9536,10.7224,2.8335,0.1607,1 
2.5279,8.7509,1.5135,2.7266,1 
1.8423,9.8101,0.1376,0.7957,1 
2.9605,10.8647,3.1055,3.0243,1 
2.3877,9.334,1.9626,2.8302,1 
2.8452,9.909,1.8615,3.0524,1 
1.7888,10.3495,2.2385,2.7291,1 
2.2569,10.3085,1.2083,0.7776,1 
2.2823,9.5863,3.8881,1.8719,1 
1.0864,10.3955,2.8798,2.5309,1 
1.7049,9.5205,1.0747,2.5516,1 
2.8026,10.109,1.71,1.1356,1 
2.3833,9.6199,0.8267,2.7848,1 
2.4162,9.0802,2.896,1.9776,1 
4.619,10.3922,3.2663,-0.9074,1 
1.2636,9.6191,1.2437,1.6049,1 
2.1884,9.3368,3.696,0.9834,1 
3.9298,8.0236,0.9869,2.7766,1 
2.4809,9.7688,2.6871,2.2174,1 
1.8597,10.1248,1.62,1.1621,1 
2.919,9.3191,1.1061,0.4525,1 
2.3983,9.5426,1.173,1.3742,1 
2.076,9.1105,0.9708,1.1143,1 
3.784,10.0826,1.8961,2.1699,1 
2.7125,10.787,2.3428,1.5703,1 
1.7454,10.6946,-0.1542,1.242,1 
1.5368,9.4748,2.19,-0.1334,1 
1.2142,9.2545,1.6664,0.3,1 
0.5697,9.5041,2.3334,1.1883,1 
1.1897,9.7631,1.2035,0.41,1 
0.9634,9.4541,0.5449,3.9939,1 
2.8637,11.484,2.7728,2.8006,1 
2.507,9.2054,2.9079,1.8847,1 
2.3303,7.4829,1.0881,2.2716,1 
1.1664,8.5856,3.2514,2.1839,1 
3.7124,10.0018,1.4258,1.4363,1 
0.6095,9.4708,2.2897,0.9216,1 
1.8688,11.3382,2.6008,2.0023,1 
1.0713,8.9328,1.2662,1.9549,1 
1.1627,11.5174,1.1856,5.0707,1 
0.5778,10.1344,1.3649,3.7493,1 
2.0893,8.9329,2.7036,1.4004,1 
2.4843,11.871,2.4672,0.1685,1 
3.2672,10.9335,2.4849,3.885,1 
1.1284,9.7624,1.1413,1.5928,1 
2.9389,9.5012,1.44,1.3936,1 
2.2074,8.0442,2.7959,2.3583,1 
2.0116,9.6468,2.452,2.1341,1 
1.3425,11.244,3.0888,1.4783,1 
1.2809,10.0211,0.6491,2.0841,1 
1.9827,8.9086,2.347,3.2422,1 
3.8252,8.5112,1.2758,2.1452,1 
1.2639,10.615,0.5544,2.0812,1 
1.639,9.458,2.0255,0.7785,1 
2.6529,9.6833,1.964,3.6663,1 
1.6452,9.2962,0.838,-0.2478,1 
1.5282,11.3511,2.3556,2.4181,1 
1.5828,9.4507,3.0294,3.795,1 
1.6901,9.2248,1.0776,4.4352,1 
1.0343,9.339,2.7824,2.3884,1 
1.3886,9.7717,2.1242,1.9066,1 
0.3618,9.3383,0.482,3.0994,1 
0.1763,10.9027,2.8733,1.7505,1 
1.7438,11.2838,1.2976,3.2386,1 
3.6977,11.3005,0.7126,2.7879,1 
3.3993,10.793,1.2635,0.0691,1 
0.8183,8.6886,2.6611,1.701,1 
1.8816,9.4626,2.0655,1.9941,1 
2.3124,8.9658,1.7199,1.6558,1 
0.9741,12.2253,3.2905,3.1175,1 
1.243,10.0971,2.2266,1.9431,1 
2.6003,10.4368,2.567,1.2493,1 
2.2225,10.3438,1.7082,3.0837,1 
1.7409,9.1186,1.3946,2.4512,1 
2.2693,10.4392,2.2571,1.5888,1 
2.7502,7.9849,2.9909,-0.2025,1 
0.8214,9.4684,2.2958,2.2391,1 
3.7406,9.4545,2.808,2.2536,1 
3.3349,9.8071,4.2,2.2098,1 
2.1856,10.1902,2.264,2.0927,1 
2.6169,8.642,1.5172,2.1179,1 
2.7336,9.9764,3.389,0.6416,1 
2.0872,8.9998,2.2925,0.4636,1 
1.2419,10.8398,1.7645,2.1499,1 
2.5787,10.4934,-0.2142,2.9158,1 
1.694,10.1413,1.6201,1.5266,1 
2.5592,10.6172,2.9054,4.6431,1 
0.4485,9.4346,1.138,-0.5311,1 
0.9224,9.135,2.5049,3.2973,1 
0.0621,11.8884,2.879,2.4547,1 
1.2622,10.3281,3.2196,1.8725,1 
3.0242,9.4797,0.8967,2.0331,1 
3.2563,11.3777,1.7595,1.5049,1 
1.6963,10.7864,0.2223,1.0351,1 
0.7746,9.5553,1.6601,0.5236,1 
1.6066,10.3811,2.1195,4.521,1 
3.0021,8.065,2.4737,0.776,1 
1.2849,9.5306,2.0368,0.5789,1 
* 
5.0794,10.1902,1.8651,2.1605,0 
5.4427,8.6234,3.0089,2.3942,0 
4.6636,7.3541,2.8055,2.4164,0 
5.5746,6.8983,1.0052,3.3455,0 
5.5819,8.5372,4.067,1.7097,0 
5.6014,7.4355,0.832,0.978,0 
5.8835,7.4663,0.6496,2.2301,0 
5.8949,9.3708,4.4637,3.1279,0 
4.1808,8.0675,3.0772,1.4465,0 
5.6776,9.0415,0.2486,2.1187,0 
6.1387,8.6771,2.3061,1.9847,0 
7.068,7.9547,0.3969,1.5322,0 
5.1487,8.3529,1.7493,2.0861,0 
4.8298,8.8507,0.8812,1.9261,0 
3.5868,6.8801,2.3725,1.5569,0 
5.9701,8.0572,2.5345,3.2165,0 
4.4441,5.7089,0.4949,0.7573,0 
4.5386,6.7666,2.4844,2.5881,0 
4.4584,8.5329,2.4743,4.0644,0 
7.1701,7.647,5.0302,1.0965,0 
4.9128,8.8221,3.2478,3.6508,0 
5.8503,7.2007,0.1852,2.3575,0 
7.6196,7.5403,2.3153,1.123,0 
6.0185,5.8083,3.6649,1.814,0 
6.1928,10.3622,0.4382,1.4401,0 
3.795,8.7468,3.1587,2.709,0 
6.2034,8.1036,1.1146,1.5625,0 
5.3598,8.2673,1.9971,3.3389,0 
3.1435,7.2712,2.4947,2.0324,0 
6.0551,7.4597,2.3424,1.3107,0 
4.3492,9.4599,2.9508,0.6359,0 
5.2039,8.309,2.7741,2.4512,0 
5.204,5.9116,2.9535,1.6948,0 
5.4478,8.1792,2.5592,3.7768,0 
4.5548,8.1155,2.178,3.4186,0 
5.9748,6.4576,0.9481,1.8488,0 
5.744,7.7902,1.8472,-0.02,0 
4.4006,7.1233,2.6299,1.9189,0 
4.859,7.7938,2.4311,2.0644,0 
5.3493,7.3509,2.0619,3.6257,0 
5.2294,8.1275,2.5847,0.7297,0 
4.2654,9.6641,1.9762,1.3706,0 
4.9443,7.8423,1.7706,2.1222,0 
4.0032,7.4062,2.196,0.133,0 
4.7108,7.9672,0.3221,3.2423,0 
5.1333,9.782,1.2435,2.1428,0 
4.9663,9.4972,3.7155,2.3132,0 
4.3564,8.2611,3.1334,2.7505,0 
4.1471,8.639,2.5746,2.2485,0 
5.2331,9.2065,0.8677,0.8078,0 
5.8445,8.5438,1.5318,1.2506,0 
3.8237,9.4033,2.6808,1.6209,0 
6.942,8.2731,1.5246,2.6419,0 
4.4426,7.2915,2.7867,1.7353,0 
5.6841,8.0005,0.6341,2.4572,0 
6.4336,7.0851,2.1031,1.0357,0 
5.67,8.2328,2.5797,0.9487,0 
4.0296,9.0427,2.0659,0.5991,0 
6.8713,9.3516,3.0304,2.3978,0 
5.2477,6.6901,1.9395,1.445,0 
6.4394,7.1189,3.3079,2.1702,0 
6.2127,6.9544,0.1281,1.5742,0 
4.4674,8.3298,2.3162,0.6303,0 
5.9442,8.388,1.5761,2.0313,0 
4.1766,9.0653,3.4044,2.0491,0 
5.7904,7.9421,1.5139,1.4721,0 
3.7044,7.2191,3.6995,3.5173,0 
5.1675,7.6438,2.2525,2.0349,0 
2.9825,5.9918,3.1874,1.8786,0 
3.5038,8.5128,0.0514,0.0235,0 
6.4636,7.8497,-0.2054,1.7737,0 
4.1539,6.7232,1.1393,2.1243,0 
3.1098,7.6506,2.3512,0.9929,0 
5.2044,7.9724,2.4117,2.7139,0 
3.7654,8.8276,1.7426,0.5812,0 
3.5093,7.112,2.4262,0.9362,0 
4.8921,6.1223,2.6957,1.0345,0 
3.9362,7.1154,2.6251,2.4708,0 
3.7072,8.4441,1.944,1.2892,0 
4.5135,8.0987,1.4273,1.5626,0 
4.449,8.017,3.2392,1.9774,0 
4.8213,7.8736,2.9886,1.4417,0 
3.6155,6.7383,2.5393,3.2271,0 
3.2855,7.6661,2.7493,3.1357,0 
1.8856,7.6627,2.6496,0.1185,0 
8.9475,7.0351,3.2066,2.2815,0 
5.7016,10.4191,1.7493,2.2491,0 
5.5907,8.5725,2.6591,3.1404,0 
4.9139,7.6814,0.1391,3.6321,0 
5.5948,6.6968,3.8592,3.5539,0 
3.2573,8.9006,1.4196,1.0244,0 
3.1923,8.8129,0.3952,3.1083,0 
4.895,9.6944,0.9297,2.0493,0 
5.5081,9.4149,2.6249,2.0167,0 
4.21,6.9763,1.2231,2.0911,0 
5.5524,9.2663,0.596,1.0491,0 
5.042,7.7807,1.1252,3.6368,0 
4.9515,7.6431,2.0117,4.0068,0 
6.0663,7.7548,1.7035,3.3151,0 
4.3206,6.2357,1.4699,2.3436,0 
5.8719,7.5466,3.6046,0.9822,0 
4.2709,8.3195,1.0543,0.774,0 
4.6581,6.5976,1.512,2.0386,0 
4.1408,7.5338,2.85,1.9558,0 
4.4814,9.1286,1.5023,2.645,0 
5.0655,6.8363,2.7363,1.19,0 
4.8013,9.9659,3.9173,3.4338,0 
4.2446,7.2532,1.3357,1.7127,0 
4.6986,8.5693,2.5655,2.2567,0 
5.6433,8.9484,2.6492,1.5895,0 
6.5645,8.3386,1.4467,2.2396,0 
3.6891,7.7874,1.5789,3.3444,0 
3.9644,8.37,2.8612,2.9948,0 
6.1641,8.4506,2.1091,1.9024,0 
4.2607,6.0783,3.201,3.1358,0 
