Feature1,Feature2,Feature3,Feature4,Class
4.6698,-0.5503,1.6119,0.5683,1 
5.2453,-0.4924,2.2635,1.9276,1 
5.6134,1.2582,3.0074,2.2026,1 
5.1169,-0.4275,2.8803,2.5469,1 
4.9268,-0.2725,4.0328,2.5947,1 
4.8584,0.6606,2.2208,1.2581,1 
3.897,0.401,5.3317,4.3463,1 
4.4063,-0.0023,4.8087,1.8812,1 
7.214,-0.1582,1.1813,2.256,1 
4.9111,-1.0586,2.5157,4.0646,1 
6.0622,-1.8925,1.1463,2.8357,1 
4.5878,0.416,3.0258,0.4893,1 
3.9699,-2.9623,2.8115,1.6481,1 
3.6868,0.2302,1.6508,1.6843,1 
4.4052,1.9049,2.3375,1.9645,1 
4.895,1.7223,1.3061,1.8675,1 
5.0542,-0.5194,1.3118,2.9892,1 
3.6203,-2.5236,1.2822,2.6789,1 
3.6125,-0.4716,2.7034,3.6915,1 
4.809,-1.445,2.6147,2.9186,1 
2.8897,-0.2728,2.7549,4.5868,1 
4.7989,0.9877,1.9776,1.4082,1 
5.7396,-0.0006,2.8912,2.5179,1 
6.0667,-0.6478,2.9061,1.6698,1 
3.8364,-0.6365,3.2001,3.0101,1 
5.2606,-0.8824,3.1648,0.6304,1 
4.2953,0.7658,-0.0588,2.0096,1 
6.2322,-0.4219,3.504,2.2461,1 
4.1749,0.4457,1.586,1.0103,1 
4.0382,-0.3493,0.2723,1.7993,1 
3.8845,0.3516,1.5856,2.4107,1 
1.8384,2.1114,2.1911,1.7492,1 
2.8148,1.3857,1.8302,0.1044,1 
3.2234,3.8256,3.193,2.7929,1 
1.9798,2.2503,1.2553,2.0626,1 
2.284,1.6001,2.694,1.94,1 
1.1657,2.8892,0.7931,1.8592,1 
3.5061,1.9905,2.4179,1.3462,1 
2.9681,2.5547,2.9507,2.2845,1 
2.9133,3.0989,-0.2366,3.2468,1 
2.9671,-0.3405,1.8585,1.1522,1 
1.3894,2.3973,0.385,2.6738,1 
2.0745,2.2698,2.9519,2.4458,1 
1.8456,1.9358,2.6089,0.7527,1 
2.0393,2.017,1.6754,4.5069,1 
0.7349,2.1593,1.7489,0.6684,1 
2.8136,1.7505,1.842,2.0662,1 
0.8237,3.4441,1.2646,0.5579,1 
2.7513,0.4463,0.9071,1.5802,1 
1.0485,1.5198,2.0005,1.8069,1 
2.7157,1.3894,1.7452,2.8024,1 
2.5619,1.9635,3.0691,2.8426,1 
5.3091,1.7879,1.6518,2.2265,1 
0.4229,1.1567,1.3354,1.572,1 
0.9917,1.548,3.9157,3.8544,1 
2.3773,1.1508,1.2391,2.5465,1 
0.9411,1.8096,2.1055,1.1422,1 
3.605,3.1043,0.3769,2.0379,1 
3.221,2.434,0.555,2.3654,1 
0.7659,2.952,2.5058,1.7601,1 
1.365,1.9722,2.3121,1.2955,1 
1.1896,2.7159,1.7605,2.7323,1 
2.1238,3.2065,2.3211,1.8309,1 
1.7277,2.359,2.4311,2.258,1 
2.989,1.2491,2.3514,0.1514,1 
1.9651,0.8597,4.6557,0.7309,1 
1.4293,2.0254,2.51,1.9952,1 
1.4801,2.4234,1.9187,2.0914,1 
1.6138,2.5716,1.5573,2.9901,1 
1.0071,2.4753,3.3762,1.669,1 
3.2769,0.0838,3.2355,1.6928,1 
1.1302,2.3557,1.271,1.6339,1 
3.2773,0.5006,1.2462,0.9458,1 
3.7264,2.4866,1.2446,0.6732,1 
2.3489,1.9624,1.8658,1.0937,1 
2.7193,2.2083,3.2018,0.5282,1 
2.3049,1.7119,1.1965,0.4462,1 
2.7088,1.2742,0.4921,0.5174,1 
2.4535,3.3296,2.1944,1.0805,1 
1.9612,3.9655,1.84,1.358,1 
2.0151,1.89,1.1037,3.7045,1 
-0.0152,1.681,1.1528,1.5659,1 
2.151,1.871,0.9626,0.5133,1 
1.226,1.8654,1.5795,3.3501,1 
2.1098,2.2647,2.0055,2.0943,1 
1.9009,3.059,1.1528,1.6911,1 
1.8505,3.176,1.8606,2.1785,1 
2.6055,2.1192,1.1474,1.1798,1 
1.8941,1.6794,2.1378,2.4433,1 
-0.6638,-0.1847,3.2409,1.1125,1 
2.069,3.5011,1.7305,2.0275,1 
3.3249,0.95,2.7662,1.8281,1 
1.7452,0.7745,1.9771,3.4188,1 
1.0931,2.1871,1.5603,0.8481,1 
1.7646,-0.0847,1.56,1.4644,1 
2.6279,2.4962,3.5498,0.5905,1 
0.7123,2.1972,1.3668,1.5082,1 
0.6289,3.1987,0.9279,1.1143,1 
1.8919,0.642,3.186,1.9318,1 
2.2741,1.487,1.8959,0.851,1 
0.0743,2.9642,2.5786,0.3681,1 
2.1338,2.0807,4.0537,2.1637,1 
0.6324,2.3797,2.7802,3.5428,1 
1.5126,2.4307,-0.1522,3.7575,1 
2.4464,0.8448,2.5478,2.8656,1 
3.4784,0.6292,2.3878,2.603,1 
1.8236,0.9687,2.716,2.1611,1 
1.7994,1.6196,2.3109,4.3073,1 
1.6743,-0.1761,1.5183,0.5703,1 
0.8212,2.3091,2.9287,1.0296,1 
3.0039,2.8632,2.356,2.7518,1 
1.7185,2.0271,0.5545,2.2126,1 
1.3628,2.9487,2.7505,1.293,1 
1.8999,1.6564,1.4673,3.8028,1 
1.1542,3.1944,1.6274,2.4425,1 
1.8285,1.1927,1.3474,2.2407,1 
3.6988,2.5908,0.862,1.5769,1 
2.8217,0.1572,2.3749,1.7423,1 
1.5322,3.3409,1.3335,0.2117,1 
1.5569,2.28,1.9994,2.8477,1 
2.6019,3.0507,1.7902,2.2619,1 
0.983,3.1678,1.554,2.6131,1 
2.3962,3.3142,2.2479,2.0275,1 
2.1885,2.2829,3.046,1.7101,1 
1.6018,2.3758,2.699,0.3851,1 
0.5549,2.1962,1.516,2.9837,1 
1.3574,2.822,1.1528,1.8046,1 
1.3049,1.3569,2.1472,4.0177,1 
1.6306,1.9993,2.2531,2.6617,1 
2.1534,1.8475,3.1149,1.6373,1 
2.8995,0.2643,1.9571,2.9744,1 
8.0527,-0.1051,0.6732,2.6808,1 
7.3627,3.7351,1.0789,1.9524,1 
6.6325,2.5759,2.0233,2.6175,1 
8.625,2.7445,2.3382,1.6275,1 
9.6047,1.6345,4.3862,4.1962,1 
8.5345,1.6759,1.8347,1.9179,1 
6.558,1.5996,1.2195,1.6526,1 
7.6541,0.3478,1.5973,2.6006,1 
9.3488,2.0403,3.0973,2.9044,1 
7.059,0.948,0.6644,1.5613,1 
8.0791,1.061,1.1528,1.0219,1 
7.8505,1.1392,2.2033,2.0605,1 
7.6533,2.1433,2.986,1.0812,1 
8.8664,1.1375,1.042,1.0615,1 
6.2027,1.3156,1.72,3.8231,1 
5.7629,2.4721,2.1272,2.4647,1 
8.8127,1.0658,2.7466,2.5639,1 
8.8199,3.0652,2.9272,0.1586,1 
7.6256,1.9903,3.7788,1.205,1 
8.7299,1.6859,4.6086,1.404,1 
9.4636,3.7975,2.8178,3.2529,1 
10.8113,2.4784,1.7617,2.6352,1 
9.727,1.2141,1.0529,0.9468,1 
8.7839,2.9162,3.0057,1.8601,1 
7.4341,2.9125,3.0484,2.9235,1 
8.995,2.0877,2.9809,2.6082,1 
9.8853,0.4412,-0.2931,2.5167,1 
7.9476,1.5096,3.3258,0.8648,1 
7.8814,1.9443,2.235,1.0787,1 
9.737,2.4395,3.5334,1.2694,1 
8.0266,3.1697,1.3883,1.1364,1 
8.0352,3.2606,1.0246,1.5367,1 
6.74,2.9625,1.3081,2.0487,1 
9.0553,3.3018,1.768,2.4008,1 
7.6416,3.0577,3.3682,2.2153,1 
7.9388,3.9643,1.972,2.0816,1 
6.5746,1.5702,2.7327,3.6134,1 
8.9925,2.4695,1.7943,1.1786,1 
9.0238,2.6775,2.7875,2.8571,1 
7.174,3.1297,3.3539,2.0341,1 
8.2273,3.8294,1.2697,2.9469,1 
5.775,2.6854,3.2424,2.842,1 
7.6723,1.3658,3.3781,3.1053,1 
9.4638,2.2309,2.8052,4.3439,1 
9.9088,1.5014,1.0183,1.0335,1 
8.5327,0.8417,2.7142,1.7206,1 
8.7425,0.8195,2.6446,0.6028,1 
7.954,2.0999,0.8805,-0.5432,1 
9.1898,2.5045,0.7955,1.0522,1 
9.052,1.4401,0.7496,2.4212,1 
7.8654,2.8712,2.8186,2.0514,1 
8.5848,1.9658,0.3298,1.3917,1 
7.7909,2.0553,1.8357,0.1695,1 
7.7074,3.1053,3.9714,3.8933,1 
9.3084,0.6012,3.1437,1.1899,1 
7.8308,2.2044,3.382,2.742,1 
7.9935,1.3004,1.8927,2.0006,1 
9.8262,-0.0138,2.283,2.5932,1 
8.2507,1.8944,1.373,2.0268,1 
8.16,0.5152,1.1179,3.181,1 
6.4154,2.6694,2.3603,2.1567,1 
8.519,2.742,1.745,1.1898,1 
6.7065,2.9138,1.9164,1.3588,1 
8.7876,1.6744,1.7043,3.9972,1 
8.4411,1.9468,1.5345,1.2165,1 
7.6434,1.7381,0.5721,0.9413,1 
8.1631,2.0866,1.0697,3.2147,1 
7.9587,3.0438,2.5833,0.9689,1 
8.7337,0.5656,0.6473,0.8531,1 
7.5257,2.5204,3.6388,2.2365,1 
8.9756,1.3363,3.2624,-0.9013,1 
8.2493,2.502,1.9684,0.2424,1 
7.2187,-0.224,3.7785,1.0656,1 
9.2327,0.1861,2.2043,1.6625,1 
7.0177,3.2105,1.3324,2.8009,1 
7.6519,3.6863,2.2508,1.6703,1 
8.0104,1.7708,2.2216,3.4445,1 
9.2712,2.7079,0.5981,2.5177,1 
6.8316,3.6421,2.0863,3.1573,1 
8.3813,0.3015,1.4477,1.9188,1 
9.2289,3.5127,3.2795,0.3841,1 
8.0564,-0.1163,1.7684,1.4261,1 
8.763,1.5313,2.1957,1.9862,1 
7.7619,-0.3981,2.8351,0.2295,1 
9.8902,1.2786,2.4954,0.7866,1 
9.2507,0.4616,1.3631,0.6376,1 
8.3846,2.0956,1.9923,1.8953,1 
8.1968,1.9389,1.9259,3.0575,1 
7.5147,4.4116,0.1896,3.2665,1 
7.9805,3.5688,1.7163,1.3909,1 
9.5944,1.727,1.8921,3.3846,1 
7.9778,0.8683,1.5858,1.5269,1 
9.2628,0.9614,0.8966,1.1716,1 
7.9375,1.7231,0.6692,2.0493,1 
8.0868,3.991,2.5679,3.7616,1 
7.4309,2.9139,0.6067,2.48,1 
8.7608,1.5733,2.3927,1.6771,1 
8.3543,1.5103,2.4804,1.4147,1 
6.8372,2.5,2.9785,3.595,1 
9.5565,2.2149,0.4423,0.5184,1 
6.5299,4.4999,2.4417,1.103,0 
4.3053,4.5585,2.2437,1.5785,0 
4.0526,4.9094,1.9247,2.2782,0 
2.2368,2.1494,3.1312,1.9643,0 
3.5956,4.6911,3.3736,2.4181,0 
6.6085,6.1411,1.9557,1.3511,0 
4.5268,3.1356,2.1659,1.0091,0 
5.8943,5.1506,3.3284,3.311,0 
5.3231,3.8472,2.5097,1.4699,0 
4.5547,3.5722,1.7176,2.043,0 
5.7555,3.7713,2.0704,0.5937,0 
3.9428,4.3741,2.8601,1.7657,0 
6.0441,2.8893,1.2982,2.4834,0 
4.8989,4.7673,1.2303,1.9096,0 
5.4363,3.2435,2.3594,1.7596,0 
5.2899,4.3482,2.0553,4.2943,0 
5.8698,3.8699,3.2296,3.2592,0 
4.9222,4.3348,1.9392,2.3215,0 
5.6877,4.5997,3.0571,1.529,0 
5.8567,5.3504,1.3681,0.5433,0 
4.6666,5.0959,1.9579,1.5834,0 
4.6317,4.6389,2.0767,2.0179,0 
4.993,2.8466,1.0682,1.9163,0 
7.5423,3.255,1.6415,1.2474,0 
4.5952,4.926,3.2968,2.6912,0 
3.984,3.8275,2.0527,2.6733,0 
3.6004,2.8842,3.0091,2.4911,0 
6.2052,4.0145,0.8021,1.6594,0 
5.2532,4.6801,1.6808,1.6749,0 
4.258,4.5161,0.1808,2.0495,0 
5.5735,3.4863,2.4013,2.9377,0 
5.9699,3.6872,1.7345,1.8431,0 
4.3028,4.4359,1.3207,0.818,0 
3.9742,3.8827,0.601,0.4089,0 
2.7568,5.2078,1.4488,2.2533,0 
4.0858,5.3302,0.3531,3.3301,0 
5.4904,6.1764,1.5588,3.0692,0 
3.8608,4.4626,3.6606,1.6476,0 
6.4882,3.8605,3.0027,1.3312,0 
5.2127,3.1582,4.0472,2.4809,0 
3.709,3.9156,2.2907,3.244,0 
4.7792,3.7072,2.8766,2.4351,0 
4.368,4.0755,0.6387,2.2015,0 
5.7203,2.9063,2.4155,2.7628,0 
5.673,2.8961,1.8936,1.6021,0 
4.4445,3.4663,0.65,1.2375,0 
2.9824,5.23,3.2567,1.6712,0 
5.1906,3.1821,1.8831,1.1816,0 
6.1102,3.0621,2.04,2.5633,0 
6.2276,2.5992,1.5358,2.5533,0 
5.9018,3.7074,2.4831,1.3528,0 
6.3983,2.5963,1.5339,1.8228,0 
4.9302,5.8404,2.1118,3.2707,0 
4.1082,3.6339,0.7438,2.713,0 
4.4229,3.7156,2.0691,2.6092,0 
5.4894,3.2741,1.5104,-0.4195,0 
5.5237,4.306,1.738,1.4758,0 
4.1138,3.572,1.8419,1.5806,0 
4.7205,3.5438,1.9903,2.8112,0 
4.3006,4.1654,1.3562,2.5816,0 
5.167,3.4029,0.089,1.4655,0 
3.5579,1.9307,2.478,1.0518,0 
4.3943,5.4004,1.3307,3.5058,0 
3.4383,5.8124,2.2136,0.9567,0 
2.7258,4.2595,2.4199,1.7636,0 
5.5931,3.2673,3.5129,1.8789,0 
5.3964,4.4472,2.4772,0.7314,0 
4.3141,4.5145,-0.7423,0.4751,0 
5.4977,3.9787,1.8291,1.6251,0 
4.0743,3.6983,1.9676,1.4393,0 
3.8354,6.2572,1.7368,0.271,0 
3.9202,3.1648,1.5171,2.5149,0 
3.4301,3.717,2.4451,0.5924,0 
4.4476,3.3024,3.0306,2.1205,0 
4.8362,2.0133,0.0149,2.0175,0 
7.3934,5.0457,2.7685,4.0978,0 
5.8821,1.5361,3.9542,3.8675,0 
5.7887,4.7789,2.2581,1.1507,0 
4.9104,4.1885,0.3298,-0.0198,0 
3.9323,3.7975,2.4721,1.2523,0 
4.935,4.3589,1.0189,-0.0571,0 
5.1508,3.4445,2.9024,1.5241,0 
4.1138,5.5505,0.3943,3.0583,0 
2.4751,5.4443,2.0429,2.1912,0 
3.8503,5.0348,2.6047,3.6367,0 
5.8315,5.3119,2.4595,2.3519,0 
4.5366,4.2508,1.7502,2.0182,0 
5.0678,4.2624,1.5119,2.5101,0 
5.3138,3.403,0.5563,2.3885,0 
4.5755,3.0203,1.0057,3.7524,0 
5.269,4.7076,0.7026,3.0543,0 
5.4657,3.4933,2.6039,1.5974,0 
4.207,3.6545,1.7304,1.4614,0 
3.8235,4.8767,3.6794,1.1253,0 
5.8695,5.1478,1.3789,2.5261,0 
4.7682,5.57,1.5647,2.0885,0 
4.2793,4.2164,5.2267,1.1637,0 
6.4295,2.8987,2.0225,2.1949,0 
4.9396,4.3024,3.5004,1.0958,0 
6.568,4.2587,1.8181,3.0716,0 
5.0829,2.5495,1.4054,1.0587,0 
5.8956,3.4843,1.8975,0.1974,0 
5.3458,4.738,2.0736,-0.0691,0 
5.126,3.9412,0.9706,1.2368,0 
2.4099,3.4333,3.2009,1.7711,0 
5.2875,4.0664,0.6267,1.9538,0 
5.5809,2.2156,0.6424,3.3352,0 
4.8682,3.1446,1.0487,2.352,0 
3.0638,5.6751,1.9105,1.753,0 
6.4954,2.2649,1.9962,0.9353,0 
4.9294,2.3902,3.0119,2.8061,0 
4.4771,3.1682,2.2109,1.5561,0 
5.5507,4.557,3.0215,2.1781,0 
5.0312,4.8603,0.6864,1.1936,0 
3.0875,4.268,2.8299,1.5949,0 
5.1285,3.2506,3.4157,1.7486,0 
5.0005,2.2356,3.192,1.9624,0 
4.4594,2.9617,2.0842,1.6017,0 
4.4133,4.2516,1.5293,1.7522,0 
6.5914,3.716,2.1699,1.6472,0 
5.6938,4.3281,2.1785,1.8568,0 
5.0244,3.3582,1.4542,4.7104,0 
6.6242,3.6145,2.2111,0.3665,0 
5.909,3.7076,1.3295,0.9825,0 
4.8026,3.1054,1.4104,1.301,0 
3.9671,3.0016,0.7137,2.1768,0 
4.4322,4.5192,1.8755,2.3106,0 
4.5283,1.7674,1.7194,2.6547,0 
4.8402,4.6415,2.1462,3.7195,0 
5.0293,3.9069,1.8313,1.4276,0 
5.0709,4.2145,0.992,1.371,0 
4.5078,4.3124,2.7173,1.5576,0 
4.2702,2.5232,2.1956,2.3118,0 
3.6606,3.7421,1.8987,3.6565,0 
6.0982,3.8093,-0.608,1.1299,0 
6.3276,3.8723,1.6603,1.5803,0 
6.0865,4.1894,2.0384,1.6993,0 
4.919,4.4375,2.3908,2.9719,0 
5.5818,3.8398,2.6574,4.3989,0 
4.8464,3.469,1.8586,0.8688,0 
4.3933,4.7526,-0.0762,1.203,0 
6.6154,2.8588,1.3249,2.4021,0 
7.1933,3.1465,0.954,0.8451,0 
4.9365,4.7391,2.8704,2.0876,0 
4.7778,4.0967,1.1125,0.5234,0 
3.394,4.8954,3.0173,1.5069,0 
4.1405,4.466,1.9969,1.3249,0 
4.6373,3.2573,1.9361,-0.4324,0 
3.0423,5.5112,1.4472,1.0699,0 
3.6492,4.7304,3.0297,2.8726,0 
4.7421,5.102,-0.266,2.8709,0 
6.0446,4.8604,3.1077,1.6845,0 
4.8769,4.0999,3.0032,2.7235,0 
4.603,5.3457,2.3186,2.4599,0 
4.0061,4.1419,3.1272,1.5612,0 
3.7274,4.6209,1.6171,2.3927,0 
5.7499,4.2358,2.5943,1.3602,0 
4.6431,1.1622,3.0494,1.5636,0 
6.462,4.6559,2.043,0.2633,0 
6.9949,4.2267,1.5916,1.8807,0 
5.5817,4.3195,2.8098,0.1366,0 
4.9615,4.6689,1.5889,1.2868,0 
5.2049,3.969,2.4058,0.6993,0 
4.4139,4.5906,2.9894,0.9881,0 
3.1052,4.9689,2.4627,2.8526,0 
5.2786,3.9858,3.3182,2.0379,0 
6.2362,4.147,2.1906,2.9414,0 
5.3619,4.8098,1.47,2.7366,0 
4.4595,2.8508,1.5239,2.5492,0 
4.155,3.5716,1.2369,1.1604,0 
4.7957,5.0221,2.0746,2.1861,0 
4.7779,6.7622,1.1756,0.5607,0 
4.2513,3.9661,1.0274,1.5414,0 
5.7964,4.2074,1.6391,1.6851,0 
5.1541,4.5224,0.2099,3.31,0 
4.0581,3.82,1.7473,2.2858,0 
4.1646,4.7649,2.3667,3.9087,0 
6.0049,3.8737,1.9225,3.1699,0 
4.5113,4.1266,2.5541,1.9733,0 
5.1204,4.2719,1.454,1.8061,0 
5.7222,4.8775,1.1021,1.0974,0 
4.1018,3.6971,1.3208,1.802,0 
5.5929,2.7087,3.0853,2.5267,0 
5.1001,6.2237,1.7304,2.5339,0 
7.1859,5.6094,2.6113,0.8532,0 
5.7634,3.9588,0.7529,2.3625,0 
6.2923,3.2281,0.5546,1.5773,0 
7.0586,5.6278,0.8516,2.3709,0 
4.5485,3.8033,1.5865,1.4668,0 
4.5604,3.454,2.1267,1.2381,0 
3.1526,4.1476,1.0319,2.4127,0 
5.4507,3.2451,2.4998,2.258,0 
4.5769,3.2782,2.3812,3.461,0 
2.8591,4.6305,2.8907,2.5216,0 
6.1469,4.3148,1.4373,1.5982,0 
5.406,3.8403,4.4113,1.3898,0 
5.6767,3.5559,0.3079,1.7431,0 
6.2857,2.5123,2.5923,1.6331,0 
4.4533,3.9217,2.1263,2.3995,0 
5.3797,2.9543,2.464,1.7512,0 
4.9009,2.1224,1.6558,0.6504,0 
5.9977,4.1003,1.8571,2.8213,0 
5.4558,2.6303,-0.1509,-0.0513,0 
7.1203,2.7519,4.3631,3.608,0 
5.6735,3.2719,1.8509,2.9432,0 
4.1386,4.2189,1.0404,2.2618,0 
6.5526,3.4357,1.6658,2.2708,0 
5.9172,3.0548,0.8434,-0.0171,0 
5.0248,3.2862,4.0234,1.8337,0 
5.4029,2.8982,0.9971,1.1281,0 
4.8909,5.1871,3.1206,2.3069,0 
5.6655,3.3926,2.2995,1.502,0 
3.0033,3.7781,1.2829,0.5059,0 
4.7506,4.8809,1.0708,1.0109,0 
3.5617,3.9837,2.376,2.4358,0 
4.2846,3.6665,1.6681,2.4064,0 
4.9986,3.3945,1.8852,3.247,0 
4.2966,4.65,1.4849,1.3715,0 
5.5443,2.9772,3.3361,2.8461,0 
5.0489,4.6283,2.7961,3.6884,0 
6.2452,3.705,3.2944,0.958,0 
4.6042,4.6648,1.8994,2.1839,0 
5.584,2.6494,1.2434,3.1263,0 
4.418,4.4492,2.748,-0.0724,0 
2.8196,5.0405,0.7518,2.6488,0 
4.5476,4.1248,2.5935,1.7993,0 
5.1728,4.2012,2.3408,2.7807,0 
5.528,4.2355,1.0745,1.6008,0 
6.4241,3.8322,1.6779,0.7221,0 
7.0561,3.9947,1.0555,-0.3169,0 
7.1821,2.1869,1.6843,1.0951,0 
4.992,2.7441,2.4655,2.1733,0 
4.3235,5.4035,3.1204,1.0828,0 
6.4206,3.2351,1.4375,0.5543,0 
7.2099,2.9075,-0.0032,1.5417,0 
5.2609,3.5797,2.1316,2.7826,0 
5.2943,5.6597,1.4283,2.5542,0 
6.3218,2.564,2.4528,4.1078,0 
4.121,2.4295,2.2194,0.1062,0 
5.0283,2.0797,0.3824,3.6974,0 
4.0179,2.4277,2.7968,1.1651,0 
4.8035,4.986,2.2167,1.0678,0 
5.7283,5.2127,0.868,3.3153,0 
5.7532,5.3857,1.295,3.2103,0 
6.1912,2.2054,2.234,3.1823,0 
6.9211,2.2006,0.3252,1.1934,0 
4.7685,4.2094,2.1682,2.5123,0 
4.5956,4.5413,2.2305,0.9638,0 
5.9992,3.1873,1.1793,1.992,0 
3.8722,4.6039,2.1052,1.8621,0 
5.8665,4.6531,1.2431,5.232,0 
7.1277,3.3264,1.5929,3.0838,0 
4.458,5.3909,1.133,1.4646,0 
3.8948,3.726,4.0456,1.7843,0 
5.2165,4.587,1.6297,1.4927,0 
5.8826,4.4815,1.8509,2.6628,0 
3.9916,3.615,0.8498,2.1641,0 
4.811,5.6056,0.9319,1.7419,0 
3.9997,3.065,2.9405,2.1923,0 
4.1698,3.2414,2.7986,0.95,0 
5.5839,5.5432,2.4421,4.5564,0 
5.5016,3.1813,1.5879,2.8653,0 
3.8266,4.7757,2.2135,2.9293,0 
5.4365,4.1037,2.4222,2.5795,0 
6.3735,4.1723,0.4141,1.1389,0 
4.9345,3.2224,1.1477,1.1383,0 
3.6898,4.2606,2.2113,-0.2248,0 
4.4408,1.8741,1.5422,1.6445,0 
6.0179,3.3178,0.1985,1.9144,0 
5.1693,6.4722,1.6357,-0.274,0 
6.4806,3.627,0.5588,2.5946,0 
3.6994,3.6034,2.7572,0.6422,0 
5.1919,4.5644,2.4072,1.6614,0 
5.5132,4.8271,2.8372,4.0726,0 
5.5505,4.1611,4.2716,1.7635,0 
3.8939,3.2068,2.0612,1.2968,0 
5.1714,2.4434,3.149,4.0466,0 
5.6886,4.3783,2.4516,1.8362,0 
5.3094,3.0952,2.8288,2.8964,0 
3.4984,2.5362,1.7064,0.2584,0 
5.2845,2.0575,2.1605,2.334,0 
5.6787,4.4852,1.1349,1.4777,0 
4.484,4.5892,0.4996,1.9538,0 
4.4005,2.5974,3.5257,2.1377,0 
4.0505,3.0364,1.165,1.7761,0 
5.5154,4.7793,1.5174,0.797,0 
5.2592,4.8244,-0.0682,1.691,0 
4.7578,3.9532,1.2662,0.4674,0 
5.4651,2.3501,0.9911,0.1609,0 
5.3398,5.1234,1.0403,2.7565,0 
6.0093,4.5862,1.513,1.8698,0 
6.0573,3.7025,1.9795,1.1756,0 
3.858,3.1711,2.1674,1.6907,0 
7.2452,3.804,1.324,2.7122,0 
5.0457,3.2596,-0.3655,2.4442,0 
7.1099,3.506,2.8132,2.3435,0 
4.9436,4.5049,-0.1699,2.7216,0 
5.7957,3.9619,1.4173,2.5812,0 
5.4886,3.9827,1.6208,1.1759,0 
5.5414,5.3053,1.3178,2.0652,0 
4.6977,3.8892,1.5427,1.7097,0 
4.0166,3.597,1.3453,1.7244,0 
4.7928,4.7508,3.0768,2.6956,0 
5.8678,3.4953,1.5122,2.2712,0 
7.0494,4.0486,3.3155,2.6657,0 
3.649,3.386,1.3917,3.427,0 
4.6279,5.781,1.8761,1.683,0 
3.9481,4.0016,2.0338,2.1769,0 
5.2223,6.7888,2.7167,-1.0969,0 
4.546,3.9941,1.7085,1.6624,0 
4.752,2.3834,1.8218,1.9081,0 
4.2843,3.1298,2.1749,2.5691,0 
5.2668,3.871,2.1921,0.681,0 
