Feature1,Feature2,Feature3,Feature4,Class
1.6309,-1.3019,3.1654,2.2078,1 
0.1066,-0.8138,2.4846,2.156,1 
0.8047,-0.6451,-0.1981,1.7464,1 
-0.7383,1.3054,1.6418,1.7337,1 
-0.0866,0.7645,1.4097,2.0447,1 
-0.018,-0.2327,2.0515,2.1815,1 
0.9946,1.9441,0.2689,2.261,1 
-0.7575,-1.8658,2.0606,0.4981,1 
-0.5863,0.0139,1.26,1.8294,1 
1.5101,-0.8708,2.0505,0.7754,1 
-0.7816,-0.8474,2.8871,1.2085,1 
-1.0728,-1.2531,0.8111,2.285,1 
0.1002,1.4496,1.7572,0.9268,1 
0.655,-2.8363,1.2616,3.6084,1 
-1.8908,0.934,2.6857,2.0466,1 
-0.498,-0.501,2.4678,1.8782,1 
-0.7173,-2.7876,1.901,2.0873,1 
-0.1678,0.4312,2.0492,2.8543,1 
0.0127,0.0485,0.5077,1.6487,1 
0.5064,1.6058,2.5476,1.4659,1 
0.2065,-0.9987,3.6407,1.7882,1 
1.8816,0.3912,3.228,4.2006,1 
-0.9882,-0.7579,-0.6165,1.2511,1 
0.422,-0.9132,0.7723,1.0555,1 
1.0948,0.0338,3.1052,3.0741,1 
-0.4579,1.3341,2.5642,3.7484,1 
-0.0284,-2.6143,1.3792,2.4843,1 
0.8211,-0.9749,2.009,1.1409,1 
0.3644,-1.4408,1.824,2.4293,1 
-1.0762,-1.1374,2.0309,2.0617,1 
0.1918,-1.9193,2.2264,2.0711,1 
0.2326,0.427,0.4708,2.1311,1 
0.0761,1.5413,0.99,0.5482,1 
-1.5656,-0.6752,3.094,1.0414,1 
-0.43,-0.6182,3.8872,3.0052,1 
0.5647,0.4611,1.4476,2.3187,1 
0.6836,0.9011,3.3788,1.6962,1 
-0.8521,1.6312,2.7435,1.8694,1 
0.8735,-0.5043,1.1294,2.8939,1 
-1.2875,2.4647,1.5879,2.5085,1 
-1.3977,-1.4136,3.6072,2.7398,1 
-0.6753,0.6918,2.5647,2.2941,1 
0.4439,-0.8054,1.837,2.7104,1 
-0.0313,-0.537,3.5154,1.789,1 
0.7984,-0.8077,0.9766,1.9251,1 
0.3088,-1.209,2.5525,0.6091,1 
-0.3629,-0.0728,0.5192,2.0516,1 
0.0552,-1.82,3.3116,-0.1254,1 
-1.4747,2.6089,4.7207,2.0522,1 
1.8759,-0.2305,2.5107,3.9975,1 
1.0414,-0.223,1.4939,1.3884,1 
1.0372,-0.3889,2.3362,1.398,1 
-1.2124,-1.0954,2.3803,1.6073,1 
0.6256,1.9941,3.238,3.7079,1 
0.4958,-1.6675,1.1035,1.0165,1 
0.6251,-0.3028,2.1629,0.9595,1 
-0.1566,1.7935,0.905,2.9918,1 
0.8404,1.8899,1.4544,2.0878,1 
-0.1704,-0.0322,1.0642,2.5477,1 
0.263,0.5037,-0.3997,0.2853,1 
-0.0296,-0.2826,3.8249,1.0428,1 
0.7659,2.0473,2.9288,1.0876,1 
0.1949,-0.0775,3.1532,1.5038,1 
-1.0101,-0.965,1.0229,3.9052,1 
1.3836,1.0944,1.1627,2.5681,1 
-1.479,1.2791,2.5866,2.5768,1 
-0.0246,0.932,2.7279,1.1915,1 
0.5629,-0.4029,1.8547,2.6061,1 
-0.2762,1.2628,1.2047,3.4243,1 
2.1633,-1.4752,2.6812,4.4495,1 
1.5423,0.6499,1.7959,2.9523,1 
-1.0536,-1.6263,0.6686,3.1038,1 
0.3753,0.1529,3.3227,2.0723,1 
-0.4675,-1.3194,2.459,0.2547,1 
0.5477,0.0645,0.7199,1.177,1 
0.0105,1.7737,2.8368,2.196,1 
1.0277,3.2074,4.183,3.1179,1 
0.5086,-0.3409,1.8837,1.3298,1 
-0.5985,-1.66,0.7734,1.4956,1 
1.106,0.9138,2.8117,1.51,1 
1.5818,0.6337,1.7403,1.6148,1 
0.0612,-1.4201,2.1871,1.557,1 
-1.1465,-0.013,3.3956,1.1689,1 
-1.4722,-1.4797,0.2791,-0.5294,1 
-0.4027,-0.1634,2.5611,1.5882,1 
1.0648,-0.0506,1.1888,0.4639,1 
-0.8521,-0.0395,0.1394,1.2157,1 
0.8795,0.1733,1.3111,0.844,1 
0.4272,-0.7525,2.2735,1.2046,1 
0.1844,0.2799,1.5694,1.6284,1 
0.5005,1.184,0.5056,0.6829,1 
-2.903,1.4494,3.1671,2.5485,1 
-0.9188,0.2645,3.2638,2.6329,1 
1.0301,0.0256,1.9234,1.6676,1 
0.2654,0.8928,2.2955,1.4167,1 
-1.01,-0.3606,1.7202,0.2005,1 
-0.7454,0.3389,2.1342,-0.7161,1 
-1.5189,-0.8998,1.1357,0.1776,1 
-0.1711,1.3495,4.1572,0.2104,1 
0.0805,1.0135,1.9827,2.8398,1 
1.5739,2.2405,3.1504,2.3889,1 
0.1195,-0.2883,1.4115,0.8869,1 
0.1298,-1.0596,1.2392,1.8191,1 
-0.2551,0.9113,2.6897,1.3556,1 
-0.4517,-1.1773,0.9082,1.8683,1 
-0.9501,0.1478,3.2641,0.8612,1 
-0.3017,-1.008,1.2138,2.9572,1 
-0.2601,-0.7603,1.0403,1.3633,1 
0.1774,-0.0291,1.2089,3.4657,1 
0.1238,0.6097,0.4488,0.3866,1 
-0.0609,-1.8119,1.6343,1.2785,1 
-0.3633,0.7953,2.8436,1.4778,1 
-1.0833,-0.7738,2.7863,2.4565,1 
0.516,2.2909,2.0231,2.3009,1 
1.538,-0.1306,3.8584,1.4856,1 
0.0413,0.8852,1.0078,1.3625,1 
0.9091,-0.6627,1.8413,3.2368,1 
-0.0404,-0.6396,1.3248,1.6015,1 
0.018,0.8924,1.0024,2.987,1 
0.0433,-0.5274,0.9412,2.7012,1 
0.5528,1.5136,0.4591,2.0651,1 
1.0195,-1.4668,2.1053,2.1032,1 
-1.1649,-1.5517,1.1165,1.695,1 
1.8137,0.8292,3.0498,2.6741,1 
1.0516,-0.4321,1.7141,2.5337,1 
0.8764,-1.7535,0.1921,2.963,1 
-1.3156,0.047,2.9607,1.2298,1 
2.2342,0.8631,0.0228,4.1114,1 
-1.0383,-0.0296,0.8722,1.31,1 
-1.9429,1.4974,5.2244,2.2831,1 
0.2586,-0.6909,1.3557,2.2638,1 
0.3394,-0.3823,1.6892,4.9076,1 
0.4177,0.0805,1.8239,2.7435,1 
-0.8786,-0.8141,2.651,2.864,1 
0.4354,0.0101,2.0907,3.3281,1 
0.7103,-0.4128,0.8685,3.731,1 
0.3318,-2.1301,1.3674,-1.4171,1 
0.799,-0.8272,1.6926,2.3096,1 
0.4216,1.1502,1.462,-0.5364,1 
-0.4825,-0.5117,2.6415,2.9099,1 
-0.4983,-0.5023,2.6523,0.9427,1 
-1.147,-1.5679,2.604,2.0487,1 
1.3424,0.558,1.6414,2.0281,1 
0.6721,2.6059,1.8598,1.283,1 
1.0582,0.7517,0.537,2.3605,1 
-0.4255,-0.0657,2.756,2.8015,1 
0.518,0.0383,1.8026,2.6227,1 
1.4985,-1.1303,1.8169,0.7337,1 
1.0257,0.9028,0.5225,2.3643,1 
0.2512,-0.385,0.987,1.1609,1 
0.1884,-1.183,1.9608,0.0486,1 
1.5256,0.0571,0.5671,2.3158,1 
1.3152,-0.1991,0.7973,2.0279,1 
1.2119,1.5279,1.9697,0.5022,1 
0.8932,0.907,1.789,2.1004,1 
0.7712,-1.0715,1.4029,1.3866,1 
-1.4428,-0.8293,2.5365,2.3541,1 
-0.3472,-0.0653,4.6017,3.4115,1 
0.3531,0.3827,2.6521,-0.0165,1 
0.4857,0.3683,3.9365,-0.0539,1 
-1.0886,-0.5024,0.6679,2.2973,1 
-0.6448,-0.5067,0.3152,2.6633,1 
0.2143,-0.8597,2.4534,1.9319,1 
0.5138,0.9761,2.4105,2.9661,1 
0.5259,0.4764,0.2852,3.9178,1 
-0.5758,1.1953,0.7132,1.9235,1 
0.1936,0.91,1.5272,0.9114,1 
-0.5839,0.7706,2.934,0.9473,1 
0.4599,-0.0978,2.4982,4.3553,1 
-1.7447,0.0453,2.5345,4.1006,1 
0.303,1.2485,1.2753,2.8972,1 
1.4667,-0.2388,1.9543,0.1105,1 
0.35,-0.1151,3.837,2.6737,1 
0.3586,0.5937,1.2052,1.0629,1 
0.0667,1.3486,2.3214,1.7511,1 
-1.0273,-0.4663,1.5319,0.8895,1 
-1.1694,-1.3689,0.5499,1.9541,1 
-1.737,1.1459,1.5225,2.4707,1 
-0.7526,-0.1726,3.0188,4.6685,1 
-0.8459,0.5347,2.1154,0.1864,1 
-1.4413,0.0326,0.982,1.0491,1 
-0.1197,-0.1069,1.533,2.8204,1 
-0.1683,1.3199,1.7569,3.3558,1 
-0.6858,-0.2253,1.0728,2.2664,1 
-1.1371,-0.5696,1.745,3.0364,1 
-1.5677,0.3961,3.1463,1.6597,1 
0.6596,-0.0609,3.1568,3.8332,1 
1.2899,0.2793,2.67,1.6716,1 
0.5868,0.3921,4.1815,3.1454,1 
-0.705,-2.3222,2.3726,3.1951,1 
-0.2694,-0.203,3.8504,2.7623,1 
-1.4544,-0.7118,2.5142,2.2466,1 
0.6451,-0.328,-0.9229,2.5343,1 
-0.0083,0.5901,2.4257,-0.6865,1 
3.4067,-0.2661,3.0481,1.8982,1 
1.182,-1.7476,1.8069,3.0534,1 
0.7142,-2.4375,2.3902,1.872,1 
1.9145,1.9703,0.8614,1.6153,1 
-0.0458,0.0535,3.1868,2.629,1 
2.2267,0.8832,2.923,3.0899,1 
0.1288,-1.2455,2.1571,0.7044,1 
-0.2194,1.5606,2.5146,2.2404,1 
-0.7719,0.6348,2.2419,2.1857,1 
0.6779,-1.7498,2.8135,1.3757,1 
1.2434,-0.4817,0.8061,1.4402,1 
-0.6895,-1.691,0.9189,1.7477,1 
0.7652,0.5869,1.7087,3.0227,1 
-1.6131,-1.6139,1.5751,2.1665,1 
2.7283,-0.5844,1.7909,-0.0493,1 
-1.8645,0.3089,3.7357,-0.6925,1 
2.0686,1.0413,2.1042,2.0344,1 
0.1729,0.0181,1.6052,2.6599,1 
0.5402,-0.2933,2.4547,2.6294,1 
0.0447,0.8447,2.3416,2.6585,1 
-0.9355,0.966,2.5622,2.4479,1 
-0.9384,0.2137,4.4635,4.5177,1 
-0.8352,-1.0648,3.3669,1.6496,1 
1.3836,-0.2465,1.0879,2.3723,1 
0.3714,0.3868,1.6075,3.7961,1 
0.6576,0.8811,2.0729,1.5498,1 
1.351,1.0704,2.2498,1.4493,1 
-0.8404,0.4711,1.9934,1.8924,1 
0.6786,-0.1488,0.8177,-0.1378,1 
-0.3293,-0.6283,0.9695,1.0566,1 
0.5584,0.7378,3.7223,2.1044,1 
-0.4289,-0.1699,0.6209,1.2516,1 
-0.7605,-0.4608,2.5139,1.3723,1 
-0.5556,-1.7873,0.8675,2.2361,1 
-1.2603,-0.8652,2.7461,3.0551,1 
0.4983,-0.5674,3.2857,0.7751,1 
-0.6663,-0.4727,2.6813,2.7646,1 
-0.6876,-0.5957,2.2216,2.1388,1 
1.3259,-0.364,1.6803,3.3008,1 
-0.1394,-0.2975,2.8722,1.7136,1 
-0.5221,0.2684,1.7241,2.4589,1 
0.4141,2.0539,1.144,3.6353,1 
0.2542,-1.901,1.2059,3.0757,1 
2.0429,0.6169,0.4853,3.0826,1 
-0.0547,-2.0343,2.3125,0.5468,1 
0.8297,0.5269,0.4603,0.4412,1 
0.8055,0.5452,2.436,1.3464,1 
0.1358,0.2237,1.0731,0.7669,1 
1.391,0.5105,1.6999,3.2247,1 
-1.0655,-1.5765,2.6865,1.8136,1 
-0.5563,1.4998,1.4929,2.5731,1 
0.5063,1.2876,0.5798,1.3534,1 
0.4702,0.7289,0.1737,2.3641,1 
0.8879,0.1902,1.5878,1.9725,1 
-1.2,0.5527,1.0278,1.8008,1 
0.4612,-2.0527,1.5021,1.1512,1 
0.3412,0.1077,0.6928,2.8698,1 
1.4949,-0.9942,3.5055,3.0568,1 
0.9048,1.0448,1.8401,2.4705,1 
-0.2769,-0.043,1.1554,2.6773,1 
-1.2029,-0.3817,2.8679,2.6697,1 
-0.8445,1.128,2.4147,3.407,1 
0.2352,-0.3265,0.2355,1.275,1 
-0.76,0.4216,1.8913,2.2036,1 
0.9087,0.8623,1.342,2.7467,1 
-0.5773,0.3688,1.0838,3.152,1 
0.3978,-0.6167,2.764,3.5479,1 
1.1592,-0.716,2.7222,0.8531,1 
0.138,0.8454,1.8431,-0.7447,1 
0.0327,-0.046,0.9605,2.149,1 
-0.5503,-1.7343,3.6075,3.1103,1 
-1.6313,-0.3212,1.5992,2.0514,1 
-0.2995,-0.4947,1.9269,1.4989,1 
-0.4534,-0.0071,4.4413,1.3905,1 
-0.5835,0.7395,0.8805,1.662,1 
-1.2551,-1.3209,1.7847,2.5217,1 
-0.9556,-0.5267,2.0218,1.8308,1 
-0.7739,0.8417,1.9346,0.0364,1 
-1.8938,-1.5902,1.4542,2.5382,1 
0.0175,-1.6119,-0.0966,1.5778,1 
-0.4252,1.2199,-1.3821,2.2139,1 
-1.7136,-0.4125,1.127,3.9606,1 
-0.4032,-1.5463,1.2479,2.7469,1 
1.8468,-0.0039,1.3459,0.9327,1 
0.26,-1.6447,2.2954,0.5513,1 
-0.8046,0.6927,0.508,2.5528,1 
1.0785,-1.1906,0.8858,1.8243,1 
-0.4574,-0.5656,0.7887,-0.1043,1 
1.789,0.092,1.0618,2.2972,1 
2.1826,0.1512,0.2235,0.2386,1 
0.8499,-0.1682,3.4673,1.313,1 
2.3586,1.7604,0.2209,1.3004,1 
0.2892,-0.2794,1.6026,1.9915,1 
-0.1307,-2.054,1.6186,1.846,1 
-1.0014,0.5821,2.245,2.139,1 
-1.4472,0.7268,1.0907,2.2777,1 
1.1067,0.7481,2.3408,1.6827,1 
-0.267,0.359,2.2432,0.798,1 
0.04,-0.3209,0.0681,1.6882,1 
-0.0583,0.005,0.8266,3.0475,1 
-0.7488,-0.9734,1.9526,0.4788,1 
-0.9803,-1.7799,1.9986,1.8552,1 
0.5218,0.4953,2.1564,3.523,1 
2.1396,-0.8346,4.4895,1.9697,1 
-0.6126,1.0378,1.1952,2.826,1 
1.6782,0.3082,2.5537,1.9798,1 
-0.1659,1.8645,2.0419,3.0974,1 
-0.7431,0.1012,1.5216,3.5125,1 
-0.0504,-2.5338,2.536,2.2001,1 
1.2055,-0.1369,2.0339,3.8662,1 
0.7579,-0.4725,1.5546,1.9835,1 
-0.5106,-0.6301,1.8459,2.7376,1 
0.724,1.2938,1.5199,3.1709,1 
-1.4852,1.8611,2.7811,0.8295,1 
-0.4554,1.3624,2.0563,0.3986,1 
0.2744,1.2179,2.4418,0.8622,1 
-0.4479,0.9311,3.3291,1.3463,1 
1.054,1.4164,3.7804,1.0578,1 
0.9123,1.4188,2.4954,2.4528,1 
-0.9597,-0.631,1.1609,0.9659,1 
0.3247,-2.0878,1.336,2.4859,1 
-0.4034,-0.3877,3.1821,2.6536,1 
-0.2424,-1.7161,1.3314,2.0303,1 
0.4774,2.8708,2.0724,2.5074,1 
-0.4629,-0.927,1.6658,1.2963,1 
1.9358,0.7669,1.2432,1.4159,1 
-0.2824,1.117,-0.5975,2.57,1 
-1.0407,0.5997,2.2767,3.6888,1 
1.7053,-0.3611,0.9389,0.7793,1 
1.8169,-0.9499,2.7894,1.5532,1 
-1.077,-1.4492,1.5699,2.2458,1 
0.87,-0.6299,0.8604,2.3446,1 
0.732,1.0773,3.2541,1.54,1 
0.9137,2.0169,1.5743,2.5188,1 
-0.1016,-0.3622,1.5123,1.7209,1 
-0.4954,1.3556,1.6804,1.7465,1 
-0.3598,-0.3269,2.1265,1.7875,1 
-0.9777,1.8838,1.3941,0.5035,1 
0.7812,-1.0949,1.7957,2.0223,1 
-1.3616,1.6516,4.1002,4.4732,1 
0.408,0.4468,1.22,1.9331,1 
-0.5146,-1.255,1.4011,1.016,1 
-0.0287,-0.4814,1.3267,2.3349,1 
-0.3113,1.0158,4.279,2.7975,1 
-0.3004,-0.4458,1.8778,1.7299,1 
-1.2107,-0.703,4.0895,2.988,1 
0.2814,0.3167,1.3738,2.0283,1 
-1.1773,-0.0094,1.3095,1.4593,1 
1.2789,0.793,1.7345,0.387,1 
0.4151,0.7081,2.6068,1.8063,1 
0.4926,-2.1389,1.8067,2.5961,1 
0.0782,-0.0063,1.7031,2.927,1 
-1.0099,-0.1981,1.4841,3.4709,1 
1.0676,-0.5087,1.266,1.0064,1 
0.349,0.3263,1.3245,1.3866,1 
0.2257,0.4381,-0.2769,2.2759,1 
-1.3796,0.9828,1.645,3.1338,1 
0.2593,0.3383,1.205,4.1917,1 
-0.9034,0.407,2.589,1.6464,1 
0.2224,-0.4306,1.3476,1.137,1 
-0.3579,0.095,1.3859,1.1929,1 
-0.369,-1.2279,1.0909,2.7996,1 
1.3534,0.5171,2.3846,1.1368,1 
-1.2145,1.9415,2.0744,2.9854,1 
-0.2285,-1.0608,3.2024,1.2087,1 
-0.7897,-1.1234,1.8621,1.5285,1 
-1.9797,-0.8376,2.4269,2.5831,1 
-0.3277,-1.2346,1.0474,2.9319,1 
2.2832,0.0595,3.6696,3.6606,1 
1.5157,0.5851,2.7718,1.4374,1 
0.4728,0.2091,2.1503,1.8434,1 
0.0881,-0.997,1.8124,1.854,1 
0.0241,0.7805,0.5825,2.7816,1 
-1.5542,1.4593,1.7208,2.6875,1 
-2.2536,-0.8534,2.7462,0.8332,1 
1.3834,1.5573,2.8339,2.172,1 
0.1302,-2.1531,2.1519,1.7733,1 
-0.9149,1.0441,2.5648,-0.2561,1 
-0.1525,0.1671,3.1437,1.5201,1 
-0.3894,1.0667,2.1243,1.1505,1 
-1.3911,2.1668,2.4862,4.9782,1 
-0.0886,2.6291,2.367,4.1577,1 
-0.5502,0.0464,2.33,2.4186,1 
0.3035,-1.7799,0.7814,0.8677,1 
-0.6392,0.7261,1.2093,0.4367,1 
1.8081,0.1161,1.0946,2.1959,1 
1.2555,0.0859,1.9342,2.5663,1 
1.8065,-0.8927,1.7685,1.6542,1 
-0.8775,-0.8189,0.936,2.0968,1 
-1.4046,-1.4489,2.0742,1.6194,1 
1.1089,-1.4084,2.1615,0.3032,1 
-0.1643,0.2563,2.7607,2.3838,1 
-1.293,1.2994,1.5337,0.2217,1 
1.1095,0.0719,3.6441,0.6875,1 
-0.5505,2.137,3.8538,1.5557,1 
0.1811,1.2026,1.6193,3.3828,1 
0.105,0.4992,1.5056,0.9582,1 
1.6381,2.2217,0.4097,3.0777,1 
-0.3363,-1.2559,3.2523,2.2678,1 
-0.1489,-0.3722,3.0611,-0.235,1 
* 
9.1475,-0.8044,1.8302,2.386,0 
7.2115,1.2142,1.4349,2.6155,0 
7.6199,0.9656,1.3954,1.7097,0 
9.5657,0.258,2.3495,1.0154,0 
7.1259,-2.1341,2.1477,0.703,0 
8.5801,-1.085,1.6992,0.9175,0 
6.6371,0.008,3.3098,3.0439,0 
6.6797,-0.0294,1.3166,2.1267,0 
7.8035,-1.7136,2.1447,1.5316,0 
7.8464,-1.0114,0.7535,0.1533,0 
9.1313,0.9941,0.7873,2.9355,0 
8.3118,-1.344,2.2645,2.136,0 
8.7639,0.9227,2.5104,3.0386,0 
9.2165,-2.0801,2.2478,1.3931,0 
8.7821,-0.4339,1.9866,1.4104,0 
9.3006,0.0457,2.2232,3.2189,0 
9.0021,-0.22,2.914,0.7583,0 
8.9925,0.3625,1.1562,1.1313,0 
7.848,-1.0109,1.2736,1.4679,0 
9.461,0.9017,1.6121,-0.8106,0 
8.4377,0.976,2.256,2.4656,0 
8.4437,0.091,2.1868,3.1363,0 
7.3379,-0.0148,2.0323,1.9399,0 
8.3934,-0.3889,3.3038,2.4547,0 
7.2926,0.3359,3.1366,1.9012,0 
8.0979,-0.2114,1.4299,2.7209,0 
8.8744,0.2728,0.6068,2.1398,0 
8.6585,0.535,1.3377,3.1098,0 
6.908,-0.5421,1.3371,1.0967,0 
6.3563,1.828,2.9618,2.6978,0 
8.7549,0.4138,2.9032,0.6864,0 
7.1531,-0.2325,2.9001,1.5859,0 
8.7739,-1.405,4.3915,3.6224,0 
6.4846,-1.7722,1.6529,1.4023,0 
7.5269,-0.4911,2.7963,0.4762,0 
8.8173,2.3635,3.0509,1.6671,0 
8.6953,-0.125,2.0551,1.3475,0 
8.2189,0.0233,1.4309,3.4493,0 
8.5048,-1.002,2.2957,1.8462,0 
8.5014,-1.6688,2.3437,1.9184,0 
8.6001,-0.4406,2.1073,2.3168,0 
9.5529,1.1821,2.0037,1.9924,0 
8.2213,0.6139,0.468,1.4875,0 
8.4513,-0.7654,2.2154,2.9156,0 
8.2431,0.5515,2.8439,1.4715,0 
7.7734,-1.8708,2.6815,1.8785,0 
7.4142,-0.0557,1.5125,1.2537,0 
7.9777,-1.8822,3.2313,1.3025,0 
7.0607,0.5797,0.1901,2.3668,0 
7.3057,-0.799,0.9787,2.0017,0 
7.6544,-0.8196,0.5958,2.089,0 
7.2689,1.62,2.9475,1.6648,0 
8.1369,0.2699,2.1391,1.4579,0 
9.5642,0.7971,1.4485,1.185,0 
8.1154,-0.8916,2.2197,2.7324,0 
8.2268,-0.1521,2.644,2.2858,0 
8.8008,1.4987,0.1654,0.0056,0 
9.0484,-1.1763,1.6228,5.0696,0 
7.7012,-1.2491,2.3958,1.003,0 
7.8418,-0.7561,4.1237,1.0296,0 
8.337,1.553,0.5827,0.3533,0 
8.3887,0.5008,1.2369,2.2809,0 
8.3511,1.548,1.0311,3.2249,0 
8.3403,-0.1713,1.8196,2.0675,0 
8.1784,0.5127,2.1283,1.4766,0 
9.0964,2.1158,4.2894,2.7276,0 
8.3531,-0.0922,2.9116,1.9012,0 
9.5495,1.3526,3.1071,2.9753,0 
8.4114,0.2048,0.7811,3.197,0 
7.6443,-1.4794,2.4998,0.9161,0 
6.9855,1.4103,3.4631,1.2316,0 
8.3566,-0.4107,1.149,2.3197,0 
8.815,0.3138,0.6607,3.0308,0 
7.5225,1.4197,2.5323,2.3205,0 
7.9068,-0.8962,3.1603,1.6475,0 
8.5432,0.8376,0.5994,4.6059,0 
9.1589,0.359,1.7455,1.8641,0 
7.4265,0.0952,-0.0677,3.1889,0 
7.3018,-0.2592,2.2536,1.9148,0 
7.6272,-0.0602,3.468,1.2848,0 
7.666,-0.6155,1.579,1.2559,0 
7.7933,-0.075,2.7963,1.3493,0 
5.8185,-0.1308,1.4372,3.4172,0 
7.5365,-0.7266,0.3632,0.8792,0 
9.3397,1.7013,1.1848,1.3071,0 
6.3772,0.1372,2.5859,2.7134,0 
10.4192,1.0296,3.2476,1.1349,0 
6.3123,-0.0752,1.6292,2.0156,0 
8.2193,-0.3547,1.3994,2.0392,0 
9.042,1.3051,2.4477,0.4008,0 
9.5308,0.1733,2.5576,0.8658,0 
