Feature1,Feature2,Feature3,Feature4,Class
-1.4051,-1.069,2.1164,4.4065,1 
1.4257,-0.8805,2.07,2.2065,1 
0.0992,-1.694,2.2522,2.223,1 
-0.0122,0.7826,1.0776,2.7316,1 
0.581,1.6946,4.5543,3.3916,1 
0.1039,0.3554,1.0949,2.9512,1 
-0.9334,-2.0837,3.1294,3.0824,1 
-0.5492,1.5227,2.2635,3.446,1 
0.3863,0.517,3.6392,3.5451,1 
-0.6001,2.3176,1.2181,1.6109,1 
0.1449,-2.5179,2.2799,2.4772,1 
0.3131,-2.0431,0.9356,1.7083,1 
1.4738,0.7774,0.8469,3.0149,1 
0.4692,1.1782,2.9343,2.1831,1 
-0.4619,1.1126,2.6696,1.4625,1 
-0.3682,0.7049,1.5634,1.4173,1 
-0.453,0.0197,0.6943,2.1539,1 
0.5309,-1.2506,0.45,3.9236,1 
0.116,1.2772,4.0607,0.9894,1 
0.9886,1.8808,1.2713,2.5686,1 
-1.5201,-0.3872,0.8723,0.9816,1 
0.4512,1.1281,1.6938,1.675,1 
-1.1569,-0.5155,3.6794,0.8668,1 
-0.7728,0.9849,2.61,1.7403,1 
-1.0306,1.17,2.6916,0.9687,1 
0.5368,-1.2573,2.5627,3.9737,1 
-1.4957,-1.1586,2.6393,2.4128,1 
0.0166,-0.3088,2.2727,0.507,1 
0.7574,-0.2048,0.0875,-0.3999,1 
0.0574,-1.7205,2.6725,2.7807,1 
-1.1462,0.4533,2.9416,1.8705,1 
-1.1138,-0.8521,1.8851,0.6731,1 
1.1322,-0.1796,0.4664,2.1979,1 
-1.6054,0.3454,1.9214,0.8258,1 
0.5056,0.2989,2.0605,2.5064,1 
-1.7172,0.025,2.6244,1.2548,1 
2.4726,0.9158,2.1812,2.4664,1 
-0.108,0.6304,2.1983,2.2615,1 
-1.8158,0.8512,2.1631,1.9374,1 
-0.432,2.4718,0.1355,1.929,1 
1.6561,0.952,1.3032,1.7775,1 
2.0826,-0.777,2.5816,1.6552,1 
0.138,0.7407,1.4764,1.9806,1 
-1.3846,-0.1938,4.5942,2.168,1 
-0.5186,0.1354,2.7402,1.5578,1 
-0.6285,0.7526,3.5322,4.2589,1 
-0.9174,0.2443,2.9912,2.1608,1 
0.2453,1.5448,1.4427,0.3354,1 
1.0868,-1.2612,5.1261,1.4823,1 
0.7413,-0.2657,3.5997,1.0234,1 
2.0839,0.1612,3.3601,0.728,1 
-0.3066,0.047,3.554,3.4656,1 
-0.0987,0.8223,1.7388,1.6715,1 
0.026,-0.7597,0.4396,0.9775,1 
-0.3592,-0.2909,1.7977,2.062,1 
-0.6958,1.5527,2.1592,2.1272,1 
0.55,1.9861,2.1359,3.9666,1 
0.5611,0.3277,2.1882,0.6894,1 
0.4808,-0.0702,1.8465,1.1133,1 
-0.0013,-1.888,1.325,0.8657,1 
-0.8868,-1.4543,2.8554,3.7443,1 
-1.5237,-0.6527,0.4289,2.1246,1 
-0.7385,0.4711,1.7554,2.7932,1 
-0.3602,0.4762,0.3159,2.0343,1 
-0.3671,1.5611,2.4976,1.3086,1 
2.0095,-0.1868,3.6543,2.643,1 
-0.4161,1.0715,1.8578,3.5737,1 
0.1474,0.6036,0.8914,1.3978,1 
0.7981,-1.8935,1.5488,1.841,1 
-0.7937,1.0458,1.6972,0.2823,1 
-0.0492,0.143,2.5585,-0.4056,1 
1.3888,0.9732,1.3679,2.3314,1 
-0.5394,1.618,2.6149,3.2927,1 
0.9688,-1.1419,1.1814,2.3733,1 
-1.0947,-0.1037,2.3244,5.1373,1 
-1.2301,-2.1099,0.3465,3.11,1 
0.9509,1.2079,1.8985,1.0511,1 
-0.2033,-0.1758,2.2699,1.919,1 
-0.12,1.7271,3.4911,1.9495,1 
-0.8272,-1.1893,0.9412,3.2124,1 
-1.2388,-1.3935,1.0209,-0.1075,1 
-0.1621,-0.7103,3.6804,2.7105,1 
-2.0421,1.0165,3.189,-0.0213,1 
-0.3195,-1.1035,1.0419,1.8683,1 
-0.4459,2.2363,2.9719,1.6988,1 
0.7955,-1.5338,3.1501,1.5646,1 
-0.9066,-0.5763,0.5055,2.6725,1 
1.6415,-0.9656,1.7428,2.6942,1 
-1.7046,0.56,1.8515,2.9495,1 
1.2217,1.1316,0.7679,1.6239,1 
1.1985,0.5594,0.2342,2.6715,1 
-1.0734,-1.0476,3.7032,3.79,1 
0.2298,-0.5164,2.0689,0.4002,1 
0.0323,1.0037,1.1951,-0.6028,1 
-0.7862,-0.0071,1.5693,2.4391,1 
-0.2277,1.4028,3.0659,0.5439,1 
0.0043,-1.9587,0.6906,0.4487,1 
0.8093,1.289,2.89,1.9658,1 
0.4972,1.6463,1.1999,2.4231,1 
-0.3552,0.7264,1.2482,1.5385,1 
-1.2954,1.2364,3.5958,1.8665,1 
-0.1289,1.4549,2.6892,1.0685,1 
0.0918,1.5636,2.7212,1.3198,1 
-0.6002,-0.6975,2.0536,3.164,1 
0.1997,1.5855,0.8221,3.1224,1 
0.087,0.196,1.8232,0.9939,1 
0.8241,0.4648,1.4105,0.6275,1 
1.9794,-1.2563,2.1956,1.4925,1 
-0.6235,-0.0235,2.7285,3.1187,1 
0.3972,0.3721,0.6612,3.0457,1 
-0.1412,-0.2383,3.6793,2.0707,1 
1.33,-0.1882,1.7091,-0.4703,1 
1.5239,0.2196,2.1575,3.2595,1 
1.6111,0.0081,0.9035,1.9011,1 
0.3858,-0.1416,1.7566,1.9721,1 
-0.0779,0.2631,2.0036,-0.4911,1 
0.2709,1.4613,2.619,3.2932,1 
1.137,-0.0808,-0.0326,2.5909,1 
-2.3045,-1.8232,2.563,2.8245,1 
-1.1421,0.6109,3.0651,3.4672,1 
-0.9091,-0.1326,2.8374,1.7383,1 
-0.3425,0.4888,2.5411,3.1842,1 
0.124,0.8821,-0.9179,4.2625,1 
0.1314,-0.4399,2.6577,1.3625,1 
0.6612,0.136,1.6215,0.6203,1 
0.608,1.3196,3.3699,2.0053,1 
-1.0676,0.1608,1.8774,4.2128,1 
0.7207,-0.7082,2.3841,0.314,1 
0.8445,0.6577,3.7267,2.5575,1 
-0.2004,0.3664,2.532,1.9582,1 
0.3171,-1.3982,1.6167,2.0677,1 
-0.8081,0.6925,2.3917,0.4763,1 
0.5643,-0.762,1.5814,1.4364,1 
-0.3188,-1.4479,2.3596,1.823,1 
-0.9201,-0.2141,3.0293,1.6457,1 
0.7311,-1.2133,0.3714,2.2571,1 
-1.3885,-1.6782,0.4145,1.4218,1 
0.6638,1.7419,2.4522,3.3251,1 
0.3408,0.3905,1.325,0.4688,1 
-1.4396,-0.2281,1.1183,2.858,1 
0.5428,0.67,2.6782,2.6253,1 
-0.4995,-0.2909,2.499,3.1713,1 
1.487,-0.4452,1.1955,2.3802,1 
-0.1334,0.4375,2.0233,2.2681,1 
-1.0912,-0.9437,2.2287,2.3658,1 
-1.5408,1.2788,1.1965,2.1759,1 
-0.5703,-0.6655,1.2852,1.085,1 
-0.1627,-0.6275,1.5598,1.4927,1 
-0.6818,0.6418,2.5197,1.8792,1 
-1.1723,-0.5628,1.9369,1.3654,1 
-0.2016,-0.0144,1.9473,3.3759,1 
-0.0668,-1.2712,2.0109,3.8576,1 
-1.41,-1.1259,2.8609,2.3468,1 
-0.0351,0.1893,2.8106,2.6932,1 
-1.3357,1.8568,1.9273,2.766,1 
-0.5538,-2.1388,3.3119,0.8221,1 
-1.5117,-0.0677,0.8859,2.7398,1 
-2.0345,-0.654,2.4092,3.5669,1 
-0.6261,-1.5185,3.7486,2.577,1 
1.2093,-0.4537,2.3244,0.5561,1 
0.2268,0.2003,2.6385,2.0726,1 
0.0683,-0.0966,2.4901,1.8213,1 
0.5608,0.6355,1.9284,2.7176,1 
-0.1437,0.183,1.8949,1.2355,1 
1.1064,-1.4937,0.6829,1.7145,1 
-0.3941,-1.167,-0.1886,2.6197,1 
-0.2197,-0.3877,2.4063,2.4838,1 
-0.8375,-0.8568,3.3795,2.597,1 
0.3436,-0.8357,3.6705,1.703,1 
-1.6858,-0.486,1.3279,3.1711,1 
0.3059,-0.9372,1.6207,2.1893,1 
0.2116,1.7513,2.2902,1.9737,1 
0.4297,1.1799,3.9656,2.0562,1 
-1.346,0.5261,1.886,1.4393,1 
-0.3741,-1.3797,1.7424,3.1289,1 
-0.4903,-0.9413,1.9617,1.4642,1 
-1.6256,1.4758,2.2963,1.1791,1 
-0.6664,0.2664,2.089,2.7987,1 
0.3581,-1.2062,2.2853,2.0017,1 
0.7424,-1.7489,2.1169,1.6925,1 
0.4136,-0.6796,0.6285,2.5405,1 
1.3992,-0.2875,2.7992,3.4403,1 
-1.4038,-0.1118,1.1211,2.5253,1 
0.558,0.1116,2.8337,1.4946,1 
0.59,-1.0225,3.0897,3.3491,1 
-0.7978,1.3132,2.3348,2.5879,1 
-2.4218,-0.7758,3.0537,2.186,1 
0.4375,-0.7506,3.0419,3.4765,1 
-2.6907,0.241,3.2969,0.1461,1 
-0.9003,-0.4272,3.5666,1.1199,1 
-0.684,-0.3502,2.9654,1.7878,1 
0.1218,-1.0892,1.7739,-0.4035,1 
0.131,-2.3237,2.2277,1.7431,1 
-0.3757,2.6309,0.9885,2.1925,1 
0.2781,0.256,1.065,1.1476,1 
2.2277,-0.1901,4.2995,2.4906,1 
1.1043,-0.835,2.7605,1.2773,1 
-0.6123,-0.1083,2.7871,3.5513,1 
0.7439,0.7267,3.7272,1.1331,1 
0.735,0.9379,0.7071,1.8699,1 
-0.4302,0.021,2.2449,1.122,1 
1.1013,0.443,1.4887,2.2524,1 
0.5695,1.5505,1.5038,2.0521,1 
0.6129,2.0657,2.25,2.8436,1 
-2.7033,-0.8245,1.0605,1.8819,1 
0.3006,1.1405,0.3782,3.0902,1 
-0.4303,-0.3195,1.6649,1.2883,1 
-0.7562,1.0625,1.3973,3.2265,1 
-0.291,0.8808,2.2195,2.5231,1 
-0.3901,-0.8232,1.8508,0.9176,1 
-1.8372,1.1652,1.9382,1.2527,1 
-0.1361,-0.6455,1.765,2.7854,1 
0.5363,-0.1647,1.8348,1.1681,1 
0.1938,0.0185,2.6567,2.4023,1 
0.0595,-1.4268,1.3798,3.585,1 
-1.4826,2.8601,2.4402,-0.0235,1 
-0.1544,-0.6099,0.7729,1.3928,1 
0.1796,-0.6633,1.0713,2.8653,1 
-0.262,-0.2716,2.3532,0.5009,1 
-0.8342,0.0833,3.0237,1.195,1 
1.0551,-0.6192,2.4371,0.6219,1 
-0.2103,-0.4836,2.7636,2.7025,1 
0.8818,0.5185,4.202,2.8093,1 
0.5804,0.5725,4.0812,0.8316,1 
0.1836,0.9005,1.3591,2.6089,1 
0.5408,-0.103,0.8047,0.7525,1 
-0.9424,-0.6105,-1.4414,1.9332,1 
-0.3189,-1.1971,1.4991,2.9985,1 
-1.2309,-0.8038,1.9018,2.8605,1 
1.1477,-0.7091,2.0543,4.0276,1 
0.6029,0.1467,1.0418,1.1611,1 
0.8717,-1.2635,0.7377,2.279,1 
1.2444,-0.8773,3.0077,1.472,1 
-1.0788,0.5137,-0.2901,3.2187,1 
-0.8228,-0.4064,0.7745,0.4861,1 
-1.1218,0.6522,1.6625,1.0649,1 
-0.4029,-0.861,2.2747,1.9085,1 
1.2616,-0.1992,0.9689,1.9541,1 
-0.449,-0.6845,3.125,2.6938,1 
0.4179,-0.5526,0.3699,2.5993,1 
-0.1649,-0.7399,2.2823,3.6393,1 
0.3488,-0.8963,3.7169,0.0965,1 
0.3354,1.3864,1.8949,1.61,1 
0.523,0.4749,2.2722,2.2074,1 
0.5002,-0.6157,1.764,2.9721,1 
0.2192,0.4558,1.8135,1.5681,1 
-0.7671,2.2395,1.6508,0.8287,1 
0.9149,1.5029,0.8246,1.4793,1 
0.0317,0.9101,2.4573,1.1925,1 
1.2561,0.7174,3.0868,1.9244,1 
1.4553,-1.1998,2.4013,2.2193,1 
-0.2928,0.5503,1.3773,1.371,1 
1.0758,1.4622,2.8991,1.4977,1 
-0.5005,0.7506,4.5647,2.3083,1 
0.4395,-0.2035,2.3001,1.8232,1 
-0.3071,0.7011,1.5495,0.4435,1 
-1.1744,-2.4999,2.9267,3.852,1 
-0.4664,0.0702,2.4594,1.7353,1 
-0.1246,-0.4347,0.711,2.7195,1 
0.4939,-0.2736,1.509,0.9897,1 
1.7263,0.8111,2.2089,0.6702,1 
0.1049,-0.0653,1.764,2.1367,1 
0.4136,-0.784,2.734,2.0622,1 
0.484,-0.9887,2.3381,3.7217,1 
2.1509,-0.2152,2.764,1.5252,1 
-0.639,-0.7087,1.6799,2.0114,1 
-1.3981,-0.1821,2.2361,1.6266,1 
0.0289,-0.6383,1.022,1.0842,1 
-0.3732,0.4725,2.5159,2.1313,1 
-1.0434,-1.7873,3.9416,2.3152,1 
-0.2549,-0.7197,1.503,2.8884,1 
0.0871,-1.8979,1.1698,2.8552,1 
-0.63,-0.914,2.7805,1.975,1 
2.0916,-0.66,3.7887,2.4203,1 
-1.2793,0.5892,2.3119,3.2382,1 
1.6719,-0.0531,2.2258,3.4698,1 
2.3269,-0.3015,-0.2919,1.6335,1 
-1.5519,-0.3173,1.738,0.6651,1 
-0.4508,-0.0862,0.5569,0.9549,1 
1.1681,-1.8586,1.425,1.5177,1 
-0.3225,0.2009,0.7192,1.897,1 
0.6427,-0.9723,1.2256,1.776,1 
0.5507,0.8992,2.8801,0.3945,1 
0.0868,0.4242,0.8118,2.5131,1 
-0.3786,-1.8159,3.2077,2.7215,1 
0.6763,-2.2359,1.1899,2.544,1 
-0.2402,0.9473,1.9644,1.7257,1 
-0.0519,0.4865,2.1758,0.1879,1 
0.8135,-0.968,1.7675,2.1634,1 
-1.0736,0.6018,2.7162,1.3397,1 
-2.7392,-1.1652,1.9939,1.5542,1 
1.2617,0.3382,2.3832,3.7954,1 
-0.6722,0.4269,2.5802,2.8591,1 
-0.5137,-0.0551,2.4331,0.9497,1 
0.8213,-0.1675,3.5506,1.1272,1 
1.1389,0.3434,3.1331,3.6833,1 
-0.4033,0.6628,3.4522,1.9084,1 
-0.6763,0.8336,0.4038,1.4405,1 
-0.4276,-1.2659,0.7469,3.7945,1 
-0.1733,0.2614,1.1284,3.1854,1 
0.8443,-0.9188,0.4793,-0.3039,1 
0.9232,1.001,1.4775,3.2202,1 
-0.0788,-0.1316,0.6624,1.9271,1 
-0.4046,0.0605,3.8305,2.5181,1 
-0.2928,0.4959,1.2573,0.6309,1 
-0.6281,-0.0428,2.2128,1.8694,1 
-1.1317,0.2884,0.4725,2.108,1 
-1.6115,0.2737,2.2871,2.9677,1 
-0.6078,0.025,1.3366,-0.293,1 
-0.0326,0.4843,3.7877,2.3462,1 
-1.3203,1.6627,0.929,2.6096,1 
0.2904,0.6382,3.5185,0.142,1 
0.3491,1.1575,1.6071,2.0555,1 
1.0683,0.335,0.3718,3.5146,1 
-0.0512,0.1594,0.8432,1.9385,1 
2.1063,0.4681,2.0805,1.1561,1 
-1.4382,0.2206,3.0334,2.0355,1 
-0.9119,0.6679,1.4408,0.8469,1 
-0.1184,-0.0192,1.7096,2.1858,1 
-1.6642,-0.0535,1.5773,1.223,1 
-0.5012,1.4175,2.4756,1.8048,1 
-1.0563,0.7157,3.0408,1.8648,1 
1.7468,0.0649,2.4596,3.1584,1 
-0.7622,-1.7873,-0.1036,1.5514,1 
-0.126,0.0406,2.8071,2.2325,1 
-0.0515,-2.1814,3.3903,1.7248,1 
-0.4608,-0.1561,3.1064,4.9066,1 
-0.4581,0.1989,2.6754,1.9572,1 
0.8281,0.205,3.5341,1.8301,1 
-0.2495,-1.6441,2.4522,0.9366,1 
0.1667,0.8757,2.4844,0.9716,1 
-0.0946,0.8014,0.719,2.0469,1 
0.2295,-0.6373,2.9039,1.3609,1 
-0.2422,0.9101,1.954,1.6487,1 
0.9773,0.8993,-0.2505,2.1081,1 
-0.8538,0.2067,1.0987,2.6532,1 
-0.6762,0.2913,2.1901,1.8572,1 
1.2353,0.1712,1.2421,2.0948,1 
1.1783,0.7678,1.0608,2.5355,1 
0.8839,-1.8601,1.6137,2.208,1 
-0.822,-1.9333,1.9672,3.5218,1 
-0.5874,0.7174,0.1943,1.2311,1 
-0.3521,-0.2257,2.8958,2.0134,1 
-0.53,1.0777,1.3528,1.8035,1 
-0.2003,1.6133,0.77,1.1578,1 
0.5181,0.1481,3.3234,3.6907,1 
1.318,-1.8149,1.3591,1.3909,1 
-1.1723,-2.624,2.5038,2.6225,1 
-0.1793,0.703,1.254,3.1518,1 
-0.7698,0.0503,2.3865,0.5714,1 
0.8226,0.141,2.9948,1.5367,1 
-1.5256,-0.4614,1.0118,1.5221,1 
-0.2032,-0.2101,2.2669,2.7152,1 
2.0863,0.4294,3.1904,0.8127,1 
-0.4195,-0.4348,0.7851,2.258,1 
-1.5745,1.4232,2.4549,2.3967,1 
0.4405,-0.3678,1.7493,1.0454,1 
-0.3397,-1.5321,0.3236,1.8493,1 
0.1972,-1.7091,1.9964,2.405,1 
-0.8388,1.6144,2.3391,3.2364,1 
0.192,0.2356,1.5389,2.1331,1 
-1.0198,-0.6299,2.8633,1.9777,1 
0.3194,0.1106,2.4295,2.2174,1 
-0.9036,-0.3578,2.3561,2.3023,1 
1.3948,-0.9137,2.0976,2.7042,1 
-0.0828,0.7144,2.514,1.5731,1 
-1.3513,1.1999,1.8729,1.3301,1 
-0.6811,-0.4877,2.8687,0.0524,1 
1.8679,-1.3015,1.6808,0.3792,1 
0.067,-1.0655,1.5625,2.6518,1 
-0.7397,1.0046,2.6813,1.4373,1 
-2.1081,0.3907,2.4967,1.8804,1 
-1.6741,0.0046,1.6823,2.9122,1 
-0.1248,0.724,3.3338,3.7477,1 
0.8073,0.1238,1.1376,-0.6365,1 
-0.0466,1.0436,1.3848,1.0556,1 
0.196,0.0066,2.8467,2.776,1 
-2.0938,0.5448,1.7293,1.6084,1 
0.6822,-0.3556,1.2042,2.4099,1 
0.2923,0.1089,3.0156,1.7312,1 
-0.2361,0.8802,3.8658,1.3728,1 
-0.444,0.586,-0.5908,2.5988,1 
1.0111,-0.413,1.0539,1.7367,1 
0.6118,-0.2256,1.4346,1.894,1 
1.5596,-1.5245,1.8799,2.2717,1 
1.7743,-0.8353,3.2206,1.9484,1 
0.7188,1.6741,2.3158,2.0373,1 
1.8985,-0.0009,0.3656,1.709,1 
2.5626,0.8091,3.3452,2.5065,1 
0.3642,0.531,2.3657,1.3268,1 
-0.1158,-1.2528,2.2283,0.4098,1 
0.4453,-0.9396,2.6972,-0.3895,1 
-0.3674,-1.5747,3.1478,2.372,1 
-0.188,0.1285,2.1172,1.7996,1 
-1.1416,-0.4263,2.8743,2.254,1 
-0.8129,-0.905,1.333,2.7421,1 
1.2086,-1.1965,0.9333,1.1338,1 
0.2273,0.494,2.8571,1.5778,1 
-0.0736,-1.3844,1.5429,1.4888,1 
-0.3307,1.096,1.8393,1.269,1 
-1.0197,-0.0161,0.3447,0.4269,1 
-1.2857,0.7305,1.8134,1.4275,1 
-1.1014,0.9671,0.9792,2.2513,1 
-0.83,-0.8769,2.3227,1.4449,1 
-1.8591,0.252,1.5836,1.9713,1 
-0.9767,-0.4833,3.1191,1.4456,1 
0.5889,-0.3875,0.7334,1.7032,1 
1.3333,-0.7604,2.1344,0.9693,1 
1.4465,-2.2569,2.7071,1.9393,1 
-0.0879,-0.0001,0.4664,2.1739,1 
-0.9202,-0.2329,2.6784,2.0447,1 
-0.1303,1.0761,1.8578,3.5998,1 
-0.0666,-0.7436,2.6283,1.4984,1 
1.046,-0.0984,2.7253,3.7892,1 
0.519,-0.1651,1.0608,3.7153,1 
-0.3356,1.793,-0.0399,2.6318,1 
1.2888,-0.9011,1.1049,2.4548,1 
0.4664,0.9446,1.1555,1.6475,1 
-0.4373,0.4723,2.1401,2.306,1 
-1.0961,-0.0974,1.332,2.8538,1 
1.4714,-0.4353,3.2192,1.3181,1 
-0.1668,1.4477,2.3312,1.8454,1 
-0.0341,-0.7057,3.63,3.4513,1 
1.5041,-1.2445,2.3039,2.3103,1 
-0.328,0.2804,1.8307,2.043,1 
1.8319,-0.4711,1.273,3.0731,1 
-1.6851,0.249,2.8037,3.1425,1 
-0.1384,-0.545,2.9927,2.4504,1 
-0.8609,0.4478,3.1123,4.5211,1 
-0.8207,-0.4624,2.1205,2.1023,1 
-0.2781,1.3347,0.3517,2.0234,1 
0.1736,-0.9773,3.0669,1.5887,1 
0.9847,-0.7515,2.3359,0.1978,1 
-2.2306,0.459,2.4629,2.3155,1 
1.0339,0.4973,2.1993,3.2941,1 
-2.1979,-2.167,2.4219,-0.6251,1 
0.1244,0.2824,1.2238,1.5427,1 
-0.5579,-0.3066,2.8228,1.3496,1 
0.3977,0.3031,3.2562,2.3711,1 
-0.1269,-1.241,2.2585,1.4352,1 
1.1807,0.0709,4.8329,0.6738,1 
2.5199,1.4727,1.4677,2.1867,1 
-0.8948,0.212,3.4991,2.5978,1 
-0.6531,0.191,0.3158,2.8236,1 
-0.2548,0.9156,0.7255,0.8775,1 
0.8681,0.4046,1.3409,1.3234,1 
0.2621,0.0953,0.7357,0.2473,1 
-0.2821,0.408,2.2176,2.2772,1 
-0.3206,-0.0147,0.767,2.3483,1 
1.2916,-0.5639,1.271,3.6252,1 
0.0602,0.7344,1.4666,1.189,1 
0.7489,-0.6467,1.1615,1.6231,1 
-0.3631,0.5488,1.2424,0.6134,1 
-0.4389,1.9545,1.1885,2.6989,1 
2.9556,0.0085,1.763,0.6824,0 
3.1374,0.3681,2.0126,1.9545,0 
2.2775,-1.9332,1.1769,1.2463,0 
2.727,0.2532,4.0153,2.7982,0 
2.9369,-1.4275,1.9682,3.1184,0 
5.049,-0.5783,1.2329,0.4906,0 
3.7571,-0.258,1.447,2.8209,0 
2.6312,-1.3022,2.613,2.4331,0 
2.6433,0.3436,1.4451,2.5519,0 
3.728,-0.9417,1.7856,1.2335,0 
3.2479,-1.3724,2.495,3.2979,0 
3.458,0.1707,0.8146,2.2768,0 
3.665,0.4987,1.7977,2.2157,0 
1.9238,1.591,1.941,1.7762,0 
2.8321,2.6807,0.2975,1.7711,0 
3.8724,0.3734,0.7906,1.9978,0 
2.3537,1.5243,2.9112,1.4836,0 
0.6145,-0.4829,0.4273,1.7427,0 
2.0072,-0.0517,1.3333,0.6116,0 
3.5095,-2.0051,2.6737,3.1336,0 
2.0882,-0.9955,2.3814,2.3006,0 
2.0106,2.0179,2.8792,2.2618,0 
2.5131,-1.6101,4.0137,3.5208,0 
3.1379,-1.2412,2.0686,3.3521,0 
3.3359,0.0081,1.8065,3.0426,0 
3.8574,0.0375,2.9379,1.854,0 
3.8123,1.2925,0.4281,1.2197,0 
4.4862,0.0017,3.6065,3.0252,0 
1.5704,0.6305,2.6422,1.7862,0 
2.0886,0.2667,2.7394,0.7694,0 
4.1296,-0.8689,2.1723,1.5613,0 
3.6133,0.1624,2.921,-0.5411,0 
4.6639,0.8677,3.1341,2.8892,0 
3.9136,0.3803,1.6779,3.5503,0 
2.8842,1.308,1.0205,1.0098,0 
2.9426,0.9438,1.2505,2.275,0 
2.3053,0.8707,0.5197,1.1936,0 
3.3598,0.0199,3.1628,1.3069,0 
2.0682,-0.3029,3.288,0.6088,0 
3.3364,-0.8629,0.6273,1.2311,0 
2.1378,1.3514,1.3323,2.4388,0 
3.4763,-0.2781,0.3395,2.018,0 
2.4724,1.6522,3.3292,1.7377,0 
2.5582,-1.4148,1.2164,1.4333,0 
2.1929,0.5619,2.6321,1.2351,0 
1.7926,0.6768,4.0142,3.1637,0 
3.5846,0.962,2.2979,-1.1685,0 
3.4191,-1.076,2.7696,2.7374,0 
3.3852,-0.4865,2.837,0.9444,0 
4.7853,-2.455,3.5973,2.1895,0 
3.6378,1.2818,0.9886,0.9071,0 
4.2792,0.1353,1.9738,3.2889,0 
2.4346,1.6674,2.4816,2.8817,0 
4.065,0.7052,2.5503,1.0451,0 
3.8396,0.1013,-0.2773,3.729,0 
1.8784,-0.436,1.9627,1.6126,0 
3.2791,0.9214,2.0397,2.9072,0 
2.6324,-0.2743,2.7752,1.8347,0 
3.5789,-0.1604,1.3793,3.9465,0 
4.9463,1.6438,1.7798,1.3613,0 
2.4441,-0.257,1.4984,4.1644,0 
4.0373,0.7834,2.176,1.8064,0 
1.6777,-1.6205,2.7406,2.9625,0 
3.3269,-0.3888,2.3093,2.656,0 
2.8317,-0.7406,1.5928,3.5022,0 
5.5296,-0.463,1.7033,3.134,0 
2.2788,0.3042,1.2036,1.3192,0 
3.3668,-1.5191,1.6015,2.0354,0 
1.524,0.6913,1.8286,3.2085,0 
0.7491,-0.2067,1.6471,1.4513,0 
4.2534,0.1906,0.3685,2.1699,0 
2.3259,0.5737,0.6732,1.039,0 
3.1092,-1.3202,2.3485,1.0077,0 
4.4481,-0.8663,0.8819,2.3328,0 
1.716,-1.2167,0.7378,1.3262,0 
2.5964,-0.291,2.9061,2.489,0 
2.2587,-1.2603,-0.0861,2.3577,0 
4.3853,0.43,1.4296,2.1105,0 
4.3865,0.3826,2.6917,0.9284,0 
2.6484,-2.0607,1.2572,2.6048,0 
2.9162,-0.9444,2.1006,2.4052,0 
2.5311,-1.0278,3.7833,1.5689,0 
3.375,-1.5822,-1.0817,3.4602,0 
4.368,0.2007,2.4709,1.6524,0 
5.0772,0.5938,2.1143,1.4593,0 
2.2921,-1.4208,1.5256,1.9202,0 
3.1634,0.9333,2.9578,2.0365,0 
3.4496,0.5885,2.1627,2.3204,0 
3.2132,-1.4332,0.5217,3.9371,0 
2.5736,0.423,1.3508,0.525,0 
4.8999,0.9585,2.4227,1.5081,0 
2.2632,0.078,2.0299,2.6593,0 
