Feature1,Feature2,Feature3,Feature4,Class
0.3569,10.0857,2.3996,1.9807,1 
-1.1095,9.3339,3.1138,1.5709,1 
-0.4694,8.9335,1.697,1.2381,1 
-0.2359,10.265,1.9667,1.6555,1 
1.7106,10.3407,2.1935,1.2895,1 
-1.2404,9.8899,2.2219,2.2838,1 
1.3263,9.6552,1.4498,3.0465,1 
-0.3325,9.5154,2.5336,1.5956,1 
0.7904,9.1241,2.5936,3.1565,1 
-0.0238,9.956,2.6957,2.751,1 
0.3395,11.8132,3.0495,3.6412,1 
0.2049,8.3332,4.7732,2.6444,1 
0.4668,9.6183,0.9711,1.4301,1 
0.7496,9.3901,1.8568,1.8811,1 
-0.3394,11.7831,0.6807,2.5544,1 
-0.0772,10.6529,1.1666,1.6736,1 
0.5519,9.2829,3.0897,1.3532,1 
2.2068,11.3701,0.4744,1.7822,1 
0.3471,10.4152,2.313,3.2116,1 
-0.925,9.8952,1.9766,2.2094,1 
-2.1045,10.3095,3.4807,2.8891,1 
-0.0062,9.8723,3.739,0.7695,1 
-1.6166,10.2135,2.4639,3.0475,1 
0.5107,10.6935,3.3222,2.2998,1 
0.8418,9.6235,0.2521,1.9905,1 
0.5685,10.9804,3.4283,3.7452,1 
-0.4432,10.6331,2.9889,2.3647,1 
0.5789,10.7139,2.0101,1.662,1 
-0.2398,10.5603,1.0218,1.9683,1 
-0.9086,9.6452,0.0001,2.5001,1 
-0.5754,9.7789,2.2175,2.5735,1 
-0.6051,11.1338,1.2065,0.6255,1 
0.2084,9.8085,2.7,3.2118,1 
0.3086,10.8749,3.0147,0.3687,1 
0.4528,9.3736,1.6493,1.7358,1 
-0.8602,10.6211,2.3152,2.1132,1 
0.1851,8.8285,2.5441,2.8879,1 
-0.2915,10.1562,2.1884,2.2292,1 
-0.3575,11.5232,1.6214,1.3549,1 
-0.3356,8.7774,2.9271,2.5694,1 
-0.4391,8.4014,2.3448,2.8416,1 
-0.5708,11.8317,0.9212,2.7872,1 
1.3553,9.7788,2.5305,1.4631,1 
-0.7381,9.9341,1.0257,1.7602,1 
-0.3198,10.6199,2.1147,2.0637,1 
0.4422,10.5777,0.5526,3.5298,1 
1.4271,8.1985,2.5125,4.0356,1 
-1.5267,9.483,2.057,1.7553,1 
1.9616,8.8445,1.37,3.4155,1 
0.0771,8.6593,3.7104,3.7357,1 
-1.1683,12.1887,2.8528,2.6392,1 
0.347,10.1026,2.9371,0.9166,1 
1.142,9.3375,1.2703,0.8949,1 
-0.4769,10.5371,3.8847,0.7557,1 
1.9769,10.4217,2.6627,2.7242,1 
0.6272,9.09,1.4171,0.7783,1 
2.1832,9.3599,1.9492,1.3841,1 
-0.6779,9.414,2.7301,3.0957,1 
1.4697,8.4718,0.2274,1.1394,1 
-0.1185,11.2203,1.6766,0.7154,1 
-1.9051,8.7837,1.5937,0.4116,1 
0.5669,9.9711,0.3207,1.1531,1 
-0.6545,10.6382,2.4817,2.7322,1 
1.9624,10.5001,1.2557,2.2005,1 
1.213,9.6309,1.5271,4.8964,1 
1.4155,10.3934,2.9824,2.9483,1 
-0.9518,9.8631,1.3877,1.101,1 
-1.4939,9.6488,1.9291,2.6756,1 
-0.5949,7.8772,3.0513,2.2338,1 
0.7762,8.8445,3.7725,0.7473,1 
-0.5532,8.3661,2.4512,1.4976,1 
-0.9469,9.7168,3.854,1.4952,1 
0.2124,9.849,1.7174,1.8683,1 
-0.8391,10.354,0.9068,0.0111,1 
-0.9944,8.558,1.6531,2.7161,1 
0.6752,10.1086,1.6445,1.4795,1 
0.7141,10.5773,1.5061,1.9721,1 
-1.3282,11.1788,-0.1991,2.0702,1 
1.0624,11.9652,2.0515,2.7108,1 
-0.7926,8.0075,1.0093,1.9058,1 
0.7699,9.0405,1.3889,0.9069,1 
0.7833,9.9011,2.0825,2.3238,1 
-2.1268,8.3847,2.0312,3.5462,1 
0.3312,11.7262,1.5807,2.2788,1 
0.0107,9.9591,2.0723,1.5787,1 
1.6829,8.7876,2.59,-0.065,1 
0.1364,11.4261,2.3032,2.2123,1 
-0.6393,10.02,2.6853,2.0509,1 
-1.348,8.9445,2.3612,1.8591,1 
0.1789,8.7036,2.3312,1.4273,1 
-0.9398,9.032,0.2962,3.2244,1 
-0.8296,9.0123,0.3674,4.0269,1 
3.087,6.2953,1.7718,3.6381,0 
3.0337,4.8523,0.9404,1.1962,0 
5.9932,5.1409,0.2401,0.354,0 
4.0307,5.815,1.2124,0.6545,0 
4.6223,3.8589,3.0608,2.3758,0 
5.3433,4.2868,0.9537,2.5897,0 
5.188,5.8294,1.8304,2.4028,0 
5.5247,4.2559,-0.3165,2.071,0 
6.5369,7.3275,1.4107,2.4839,0 
3.1623,4.5068,2.6273,3.1278,0 
4.7847,6.0765,0.9106,1.7024,0 
3.1967,4.733,2.5696,2.179,0 
4.5329,4.308,2.0585,1.1886,0 
4.6406,5.5068,2.3746,3.1319,0 
7.3974,5.3155,1.0431,2.1607,0 
5.7364,6.3826,2.8524,2.5341,0 
6.1561,6.1663,2.6805,2.5016,0 
3.9024,5.7367,2.6183,1.3426,0 
3.9171,2.9772,1.1031,2.5072,0 
4.1785,4.6965,1.904,0.8541,0 
5.465,5.3838,1.6041,1.3246,0 
3.5699,4.7567,1.5471,3.0267,0 
3.0647,3.6732,3.4918,1.8751,0 
4.3473,3.913,2.01,1.7444,0 
6.3768,4.8121,2.2693,2.8717,0 
3.8801,6.0983,3.3513,0.9386,0 
4.9244,3.9068,0.9952,3.0339,0 
5.0337,5.6511,2.8131,0.1771,0 
4.4707,4.6886,1.8557,2.0687,0 
7.2427,4.2226,3.3592,3.7583,0 
5.1806,5.0466,2.5583,1.2588,0 
5.7746,4.8367,2.1185,4.0004,0 
5.2858,3.244,3.0705,2.1888,0 
5.8088,2.8281,1.6429,2.1351,0 
3.1669,2.5449,3.6413,1.0928,0 
5.0979,5.138,2.5128,2.4698,0 
5.1994,7.0289,1.8172,1.8317,0 
5.0963,5.3967,3.1502,2.3596,0 
6.4801,4.3089,2.9055,2.9765,0 
4.4288,5.0881,1.8449,3.3796,0 
5.7654,6.5324,1.0189,2.2427,0 
6.0111,5.7808,0.3313,2.3582,0 
4.4341,5.2536,4.509,2.7203,0 
4.1383,4.8801,0.4097,4.6795,0 
5.253,5.8046,2.8492,1.0636,0 
6.2037,5.3028,2.5416,2.5471,0 
5.5593,6.324,2.9115,1.5821,0 
3.2566,4.3387,1.746,2.3637,0 
5.2436,5.5727,1.2615,0.9137,0 
5.8104,5.9219,3.0501,0.5623,0 
6.3898,4.9127,1.2193,3.2088,0 
5.7774,6.0234,2.9005,3.7836,0 
5.4613,4.1086,3.0767,3.4484,0 
6.1107,4.1518,1.4359,1.0175,0 
5.1818,5.6313,2.3729,2.7661,0 
6.8019,6.1321,2.0234,2.6396,0 
6.3564,5.7644,1.2502,2.5926,0 
5.0183,5.9281,1.6314,1.5707,0 
5.6653,5.3562,0.1552,3.4763,0 
7.6776,2.7605,0.1116,2.9423,0 
5.0235,6.2568,0.7185,2.8389,0 
4.7629,4.655,2.5,2.9825,0 
5.9319,4.8455,1.4385,1.5452,0 
6.7594,4.9328,1.2578,1.5465,0 
2.9134,4.1616,0.1528,3.672,0 
3.3126,4.6191,3.3382,0.613,0 
4.6213,5.6019,2.7626,3.677,0 
6.0858,5.618,2.6742,4.4893,0 
5.0634,5.6761,1.6164,2.7921,0 
4.3714,5.366,3.0924,3.8326,0 
4.3649,6.1287,0.3818,2.1094,0 
6.0725,5.0081,3.0895,0.3573,0 
5.9675,2.8776,3.374,2.2448,0 
5.189,3.8504,2.9575,1.7833,0 
5.772,5.6065,2.384,2.3022,0 
4.8054,4.7218,3.979,2.4959,0 
5.8939,6.0073,4.3275,1.9839,0 
2.6569,4.5279,2.9175,1.3087,0 
4.1659,7.7156,1.8975,2.3522,0 
3.6986,6.2896,2.5971,2.2765,0 
5.3348,3.1945,1.8522,2.1052,0 
4.8523,4.7129,1.2481,2.862,0 
4.9329,4.031,0.725,2.652,0 
4.602,2.0401,3.1028,2.789,0 
5.3527,5.3031,2.5622,1.7549,0 
5.3926,5.0019,2.2541,2.0811,0 
2.8364,5.149,2.2861,1.8328,0 
4.4509,4.0443,2.7583,3.0498,0 
5.2842,3.499,1.521,2.5335,0 
4.0514,3.1902,1.8972,2.4456,0 
5.0824,4.5604,1.2135,1.9355,0 
5.1007,5.0468,0.8099,1.4064,0 
4.9505,5.0998,1.5042,1.7428,0 
3.1417,5.187,2.8291,3.8843,0 
4.6563,3.9572,1.8287,3.601,0 
4.9201,5.2704,2.2696,1.6045,0 
3.7532,5.9959,3.4023,2.9021,0 
5.4547,6.5479,1.6018,0.676,0 
4.2771,5.7963,3.1318,1.8979,0 
5.9264,5.117,2.4715,2.1622,0 
5.0507,-0.2029,4.0094,1.7252,1 
4.6366,3.1994,0.9284,2.8848,1 
4.4245,-0.5064,1.8088,3.6786,1 
4.4969,1.5024,0.6801,0.552,1 
3.7828,0.8567,1.8478,1.6979,1 
4.8317,-0.911,2.8908,1.4296,1 
6.4004,0.3633,2.5732,1.1565,1 
5.3888,-1.1127,2.7931,0.1035,1 
4.9685,-1.2352,3.3551,3.8284,1 
5.3471,-0.4464,1.8324,1.5293,1 
1.9965,-0.3159,1.8769,2.3415,1 
4.2324,1.0653,2.443,2.4438,1 
4.6112,-0.1182,1.9504,4.1525,1 
5.1717,0.0725,1.8751,1.5154,1 
4.7954,0.0681,1.9562,3.4092,1 
5.7861,0.8801,3.5247,0.4511,1 
4.7837,0.4829,1.5737,1.2035,1 
4.9564,0.2747,1.6957,1.8815,1 
5.4615,0.5896,0.0311,3.1459,1 
4.9619,-0.132,0.9592,1.3374,1 
5.2613,-2.7416,0.3558,1.6932,1 
6.2214,-0.4506,1.0569,2.5707,1 
4.5369,-0.0196,2.2803,1.0412,1 
5.3526,0.1035,1.2893,2.2276,1 
5.9741,2.154,-0.4199,0.927,1 
5.1054,-1.4689,1.6955,1.6964,1 
3.962,-0.634,3.5669,3.6697,1 
4.9986,0.0076,0.8356,3.2259,1 
4.9313,0.9418,2.4141,1.0807,1 
5.1668,-0.5723,1.8564,2.8107,1 
6.4014,1.6632,1.7434,2.5548,1 
5.0822,-0.1028,1.8482,1.1867,1 
5.0066,0.4947,2.1917,-0.2524,1 
4.4444,-0.9438,2.3005,1.8528,1 
5.2522,-0.2304,1.0384,0.5617,1 
6.9308,0.3393,4.1986,1.8909,1 
3.6606,1.712,1.1419,0.4688,1 
3.6548,1.4933,0.6756,0.4235,1 
3.8076,-0.0046,3.0062,2.6322,1 
6.2709,-0.7475,3.2947,2.1378,1 
7.0858,-0.0129,3.0646,1.6954,1 
5.0834,2.2144,0.3825,2.3695,1 
5.924,1.1114,2.5676,1.129,1 
3.9178,0.4344,0.1769,3.2142,1 
4.4607,1.0279,1.42,2.6613,1 
5.4746,1.1001,3.2661,2.6722,1 
5.3873,-0.4149,3.7054,-0.1097,1 
3.9439,-0.0515,2.7366,0.1301,1 
5.0033,-1.2041,0.9836,2.1973,1 
6.0433,0.7018,2.8118,1.3495,1 
6.4511,-0.5338,3.863,1.8659,1 
4.2398,0.2421,1.5368,3.2068,1 
4.6907,-0.3026,3.3871,0.2218,1 
4.4758,-0.3248,2.9763,2.2836,1 
4.2698,-1.3906,1.8002,1.5698,1 
5.2034,0.2769,0.8356,1.1598,1 
5.2726,-0.3373,1.8751,1.4807,1 
5.2106,-0.8788,2.3949,3.3414,1 
3.9824,0.5283,2.785,3.2776,1 
2.7925,-0.9543,2.4689,2.9845,1 
5.4493,1.0008,2.3884,2.2871,1 
4.2334,-1.1627,2.9884,1.2992,1 
3.9347,-0.1098,1.1626,1.6782,1 
4.539,0.3702,1.3905,0.8703,1 
4.5586,-0.2525,1.8156,0.8675,1 
4.061,-1.0914,1.9897,1.1614,1 
3.8983,0.9853,1.5731,2.4855,1 
4.4388,-0.1705,2.9257,1.7141,1 
4.5599,-0.6531,1.0875,2.3697,1 
5.6487,-0.7948,1.9948,-0.0144,1 
3.8926,-0.5452,1.89,1.5023,1 
5.0695,-0.036,3.2219,2.5663,1 
6.4329,0.4547,1.1528,0.8689,1 
6.6245,1.4157,2.3606,3.6866,1 
4.2937,0.4247,3.0709,1.1825,1 
5.2552,-1.3521,2.4169,1.4868,1 
4.8947,-0.0277,3.442,0.9028,1 
4.5992,-0.0544,1.6827,2.3702,1 
5.2798,-3.0279,2.5511,1.2345,1 
4.0584,0.5427,1.9214,3.033,1 
5.4429,0.41,3.0538,1.6597,1 
4.7011,-0.3756,1.9602,2.2938,1 
4.7515,-2.4868,2.2444,2.0007,1 
6.9693,-1.3824,2.791,1.5844,1 
6.5094,-1.1627,1.2377,1.4008,1 
6.2317,0.9909,1.6486,2.2915,1 
4.9186,0.392,1.759,0.4944,1 
5.306,-1.0935,0.8899,2.3743,1 
4.6183,0.3739,1.6731,1.9552,1 
5.8411,-0.1263,3.4379,2.0211,1 
4.8782,-0.6615,2.5967,1.6479,1 
5.2603,-0.5738,0.5588,1.6768,1 
4.9897,1.2556,2.1362,0.5791,1 
5.4602,-0.1789,2.8891,3.2217,1 
5.1904,-0.9754,2.2855,1.9526,1 
3.9471,1.0476,2.4731,1.9601,1 
5.1318,0.6093,2.9121,2.326,1 
6.7259,-0.6673,2.35,3.5482,1 
5.4661,0.3437,2.3213,2.3864,1 
4.8984,-0.623,0.7603,1.3197,1 
9.8123,2.4406,1.0591,2.6139,1 
10.7356,0.9729,2.2592,1.9259,1 
9.8223,-0.8387,1.8437,1.6582,1 
10.8187,-0.0926,2.5081,0.2458,1 
9.6352,-0.0309,1.8739,2.2992,1 
11.8221,1.4172,1.5427,2.8602,1 
10.2847,0.5106,3.5783,2.1613,1 
10.7182,-0.806,1.4018,3.3238,1 
11.1373,-0.4883,2.3481,1.0291,1 
9.7879,0.4234,2.1038,2.051,1 
9.3286,0.2717,2.007,2.3266,1 
10.0362,-1.1933,1.8419,2.0134,1 
9.5277,-0.2081,3.4415,0.3289,1 
10.5446,1.2613,2.9628,1.7201,1 
9.7696,0.4521,1.6458,2.3402,1 
10.6362,0.75,3.3507,1.7114,1 
10.087,-0.0841,1.001,2.1013,1 
10.2976,0.2798,0.699,1.8936,1 
9.3284,-0.4709,3.0609,2.2038,1 
10.4196,1.5982,2.2156,3.8475,1 
8.2088,-0.3069,0.8253,2.8049,1 
10.9438,-0.3778,3.4644,0.6926,1 
9.6356,-0.2955,0.754,1.274,1 
8.2972,0.3191,2.2591,1.6783,1 
10.2894,1.5146,3.8427,3.1291,1 
10.6929,1.1059,1.4287,1.77,1 
11.7934,-0.2183,0.9106,3.0546,1 
10.5397,0.9679,2.7383,1.1281,1 
8.6701,0.2008,1.8976,2.906,1 
10.2556,-0.1575,2.1714,1.6698,1 
9.465,-0.2161,0.7452,1.5821,1 
9.9107,1.4128,1.1687,1.9944,1 
9.3422,0.0857,2.8869,2.0077,1 
10.2767,2.2789,1.5212,0.5529,1 
8.2274,0.9008,2.2297,1.1366,1 
9.5011,1.1327,3.5178,3.2798,1 
11.923,-0.746,2.685,2.9808,1 
10.1302,0.4222,2.6884,3.0474,1 
10.8348,-0.8529,2.452,2.6197,1 
8.877,-0.4987,1.9374,2.1128,1 
11.5586,-2.0892,2.6009,2.7597,1 
10.0863,-0.8869,2.6558,2.0207,1 
10.1446,-1.425,1.2538,1.5313,1 
10.6763,1.2675,1.5924,3.1739,1 
9.8029,-1.3834,2.7505,1.9914,1 
11.2119,3.1577,0.963,2.1323,1 
9.2327,-0.5603,3.5299,2.1867,1 
10.3722,0.5509,3.2786,1.0101,1 
10.9881,1.599,4.0412,2.7907,1 
10.9448,-1.1156,1.1995,1.3851,1 
10.5456,3.4038,0.0663,0.5819,1 
10.4718,0.12,1.3707,1.0605,1 
11.5766,0.7176,2.9051,1.2464,1 
10.551,1.1195,2.9154,2.366,1 
10.2206,-2.6077,2.3807,3.0363,1 
9.3992,-0.814,1.3327,0.0168,1 
10.4928,-0.6051,0.5311,1.1786,1 
9.3423,-1.1822,2.4461,1.6129,1 
9.5816,-0.2213,1.6434,2.2962,1 
9.7577,-1.7133,2.1128,2.2613,1 
10.8356,-1.4919,2.1225,1.6966,1 
10.3366,0.3311,3.7034,1.59,1 
10.5149,1.0369,0.928,2.4347,1 
10.0869,0.3703,3.5328,1.4914,1 
10.6525,1.071,1.8882,1.8317,1 
11.4178,-0.5705,2.0745,2.6871,1 
9.7767,2.1396,1.8157,1.7761,1 
9.8426,0.8817,2.6406,3.675,1 
8.6552,-2.835,2.385,2.5123,1 
9.2,-0.0642,2.3178,2.2028,1 
9.5733,0.093,0.8029,0.5968,1 
10.0933,-0.1044,2.6784,0.4473,1 
9.9098,0.8428,0.477,0.4468,1 
7.4744,-1.5498,0.8949,0.657,1 
11.2679,-1.338,1.3707,1.5861,1 
9.3555,-1.0089,2.0075,2.2626,1 
9.8701,0.0033,2.7815,3.9671,1 
11.9166,-0.8559,2.8937,0.9666,1 
9.7278,-1.6438,1.2646,0.7656,1 
11.4374,0.8614,2.5518,2.9743,1 
11.5052,0.697,1.9516,3.875,1 
9.9702,0.2536,1.1182,2.6674,1 
9.8778,-1.9386,1.677,-0.0888,1 
10.185,-0.4713,2.6492,2.3525,1 
11.6422,-0.3994,3.2351,1.5178,1 
11.4505,-0.2737,0.5285,3.284,1 
10.165,1.755,2.3619,1.9893,1 
11.4206,0.447,0.6978,0.1805,1 
9.3587,-0.1927,2.9214,1.5109,1 
10.7993,1.2036,3.5149,3.1365,1 
10.412,-0.8077,1.4769,2.4772,1 
10.4663,1.277,0.7057,2.5075,1 
8.1345,0.1563,1.7932,0.8502,1 
10.0968,1.3356,3.3936,0.1457,1 
10.0628,-2.3224,3.3868,1.2219,1 
9.823,1.631,1.8747,1.9885,1 
10.6359,0.8776,0.2003,2.2869,1 
9.7727,-2.507,2.2102,2.4802,1 
10.4657,0.1198,2.584,3.032,1 
10.0107,-0.2806,1.2794,2.6436,1 
9.9273,10.6125,2.3714,1.7307,1 
10.7426,11.3645,0.9308,1.0956,1 
10.5317,11.9932,2.4951,2.9694,1 
9.8744,7.1224,3.5951,1.9027,1 
11.772,10.3488,1.6319,3.5524,1 
9.2886,10.9979,1.8314,1.5706,1 
9.737,9.1192,1.4059,1.5784,1 
8.3507,9.0778,2.4582,1.9502,1 
7.9792,10.8727,0.3731,2.1023,1 
8.7803,8.4131,0.9589,1.2961,1 
9.9638,8.9026,0.4167,1.3464,1 
10.2309,10.9976,-0.621,2.3872,1 
8.2081,10.1451,2.1461,2.4737,1 
10.0509,10.2303,3.0441,1.697,1 
12.1532,11.5621,1.1782,1.0782,1 
11.1843,8.3158,3.0566,3.2519,1 
8.832,10.5231,0.82,2.8257,1 
10.4977,8.994,2.0193,0.1245,1 
7.8903,10.8457,2.0135,1.9607,1 
8.8367,9.8471,1.4799,1.6276,1 
9.58,10.5457,2.5381,-0.221,1 
9.9238,10.477,1.9423,2.1084,1 
12.6248,8.9138,2.5069,1.0326,1 
11.8456,9.4563,1.819,0.9125,1 
9.2234,11.6803,2.8466,1.8161,1 
9.617,8.888,1.8215,1.0088,1 
9.8381,11.0016,-1.0397,2.1369,1 
9.4146,11.5051,2.2551,1.9436,1 
9.3473,9.761,2.5539,2.6681,1 
8.7773,9.1006,0.8745,2.9669,1 
9.7635,9.7558,2.627,2.1744,1 
11.3848,10.7415,0.7045,1.6391,1 
10.5358,10.1448,2.8399,2.019,1 
10.7709,10.8284,1.0605,1.3899,1 
10.6215,9.4868,3.0814,2.5048,1 
8.6151,8.7888,1.7204,3.527,1 
9.2534,9.3751,3.5468,1.0987,1 
9.31,8.8539,1.981,4.2384,1 
10.0094,10.3867,2.3901,2.6465,1 
9.6869,9.8104,1.9826,3.8033,1 
11.1647,11.174,1.1376,1.3725,1 
11.5665,10.3898,2.574,2.1371,1 
9.278,10.0261,3.2809,2.25,1 
11.2025,9.4324,1.184,2.9834,1 
9.8601,10.5756,2.7235,0.8702,1 
9.8077,8.994,1.8167,2.4015,1 
10.5909,9.6096,1.4752,2.4504,1 
8.6587,9.297,1.6182,0.7692,1 
8.5435,9.1682,0.6678,0.7027,1 
10.7314,10.8168,1.6325,1.2489,1 
7.8945,11.1494,1.1766,2.9898,1 
8.7399,9.3164,2.3131,2.4088,1 
8.7518,9.7564,4.1905,0.9465,1 
10.9159,9.6767,3.3873,2.1222,1 
9.7992,8.667,2.6561,1.0004,1 
9.9776,11.0666,3.4743,2.3602,1 
10.7752,10.5685,1.3931,1.9467,1 
10.8893,10.8301,1.038,2.5068,1 
9.3095,9.9955,1.4971,1.6255,1 
10.7669,11.2659,4.7094,2.0126,1 
10.9414,10.3937,-0.2892,2.803,1 
10.3925,8.5078,-0.198,2.4864,1 
11.5241,10.948,1.103,-0.353,1 
10.0393,9.6297,2.2526,1.5683,1 
10.7169,11.0386,1.0256,3.6909,1 
8.9279,9.6807,2.8905,0.2264,1 
9.0743,8.5282,1.4795,2.7705,1 
10.737,9.1732,0.1953,1.5428,1 
9.8542,10.7655,1.8905,3.8561,1 
10.2539,11.384,1.2834,1.6089,1 
11.2074,10.3275,1.0095,2.1803,1 
10.8762,10.1163,1.7546,3.5582,1 
8.9124,9.61,2.3561,2.9222,1 
11.1617,10.605,1.7631,0.4275,1 
10.1598,11.5218,3.03,1.4032,1 
9.7232,10.068,2.1577,1.363,1 
10.3015,10.6923,0.8015,1.8834,1 
10.8847,9.7895,1.7136,1.4709,1 
9.0577,10.1025,1.3911,2.4696,1 
8.7593,8.5185,0.8622,3.2255,1 
10.8795,10.5841,2.3447,3.3832,1 
8.9316,10.2525,3.7856,0.0912,1 
11.089,9.651,1.8784,0.3815,1 
9.452,10.8944,3.0172,1.5563,1 
10.578,9.9357,3.4607,2.3826,1 
11.3105,10.6076,2.2766,2.4436,1 
9.8039,10.3594,2.2848,1.9777,1 
10.1998,9.0778,0.0355,0.9918,1 
10.2737,9.7352,1.1984,2.5538,1 
9.3687,10.0021,0.5245,1.1459,1 
11.4463,9.3708,3.8753,3.0947,1 
10.7407,11.2223,1.3339,2.4125,1 
9.829,9.0381,0.7867,3.218,1 
9.6422,9.9532,1.2017,3.0767,1 
9.2318,11.0427,1.6805,2.7043,1 
8.5963,11.3646,2.4344,3.2973,1 
10.4126,10.7676,2.4284,2.4591,1 
10.5635,9.8022,2.2988,3.1884,1 
8.5136,8.533,2.8688,2.4866,1 
11.4744,9.992,2.3109,1.1024,1 
5.4549,9.182,3.4135,3.2167,1 
4.1003,10.9668,3.0169,-0.0315,1 
4.7344,8.5188,1.7644,1.5123,1 
3.8124,9.8934,2.8241,2.3854,1 
3.879,10.2011,2.1079,0.3806,1 
