Feature1,Feature2,Feature3,Feature4,Class
2.6704,9.8909,2.5528,0.8248,1 
1.4434,10.4643,3.4583,2.514,1 
1.5143,9.8023,1.7273,0.1317,1 
2.9108,9.5556,1.9038,1.9402,1 
2.1791,9.4107,2.7497,0.6999,1 
3.4921,10.2873,2.0918,1.8423,1 
1.7044,7.5173,1.7576,2.9402,1 
0.2148,10.0968,3.6121,1.5837,1 
1.9805,10.321,0.4367,2.8822,1 
1.3796,8.6794,2.2422,2.423,1 
3.312,10.2365,3.0377,0.9112,1 
0.5119,10.7466,1.485,2.1454,1 
2.7273,8.6718,3.4409,1.7151,1 
1.4458,8.721,1.5222,2.5816,1 
1.4582,10.0165,1.8678,3.7769,1 
1.5209,9.4277,4.1135,0.8938,1 
0.9569,9.1303,2.9451,2.2807,1 
2.7661,11.8701,2.3234,1.015,1 
2.8182,9.7892,2.7539,1.5187,1 
1.6829,9.7674,3.0124,2.6627,1 
3.2319,9.9945,1.9751,3.1868,1 
1.815,10.3398,2.8219,2.0629,1 
1.7873,12.3271,0.7648,2.9718,1 
1.3963,10.4098,1.4579,2.0011,1 
2.3259,10.8639,1.1655,0.3519,1 
2.4184,10.2697,2.7105,2.4478,1 
3.7784,9.736,0.8423,0.5671,1 
2.2336,10.1186,0.9673,0.9583,1 
1.3623,11.6839,3.0038,2.1886,1 
1.642,8.6563,0.9432,2.4379,1 
0.3169,8.8094,2.2604,2.9559,1 
2.1148,9.8349,1.6581,0.813,1 
2.835,9.8093,1.5623,0.4732,1 
2.9077,10.3799,1.9972,2.7826,1 
0.5808,11.4312,4.1233,1.9947,1 
2.9447,6.8266,0.5524,1.3937,1 
2.6207,10.8023,1.3782,2.3015,1 
1.4783,10.2699,2.8507,2.7453,1 
1.505,8.0258,2.0151,1.5259,1 
3.2489,9.4404,2.8125,1.1691,1 
3.3601,10.2587,1.734,0.082,1 
-0.3464,10.0958,2.9276,2.3882,1 
1.7039,10.4954,2.4604,2.3591,1 
2.4881,10.202,2.6561,1.2522,1 
1.7724,9.6991,0.93,2.3266,1 
2.7147,8.8779,1.0536,2.1492,1 
1.8612,9.6376,1.208,1.7232,1 
3.1535,9.3501,3.2762,2.4171,1 
0.9989,10.5945,1.3892,1.0022,1 
2.0197,8.9736,3.6786,1.0026,1 
2.8979,9.6692,2.7015,2.5433,1 
-0.4844,12.3559,0.9796,2.5551,1 
2.2852,9.7125,2.582,3.5269,1 
1.7573,9.8533,2.6061,0.6054,1 
2.1343,9.3504,2.2943,1.0647,1 
0.8664,10.1081,1.426,1.6158,1 
2.1684,9.9204,1.9362,1.8288,1 
2.4855,10.6381,2.0911,4.1915,1 
2.3019,10.9929,1.0612,2.0596,1 
2.2939,9.3041,2.2169,2.5601,1 
2.698,9.4402,1.6054,0.7663,1 
1.3706,9.945,2.8012,3.279,1 
3.7323,9.7113,1.3786,2.9909,1 
0.7423,9.6972,4.7112,1.6069,1 
3.4971,10.4584,1.3477,3.6906,1 
2.7674,10.5056,3.5332,2.6914,1 
1.9567,10.2905,0.5492,1.2219,1 
1.9299,10.5438,2.8468,3.3953,1 
1.835,9.8637,0.9453,2.0933,1 
2.9045,11.5063,3.0358,2.3125,1 
0.8634,11.8374,2.0726,-0.769,1 
2.6953,12.5642,2.6485,2.086,1 
1.0592,9.4403,2.2724,1.198,1 
-0.661,10.737,2.3169,0.9459,1 
3.6917,11.9383,0.4365,1.6936,1 
2.0558,9.4688,1.4251,2.7461,1 
3.6768,9.0375,0.8146,4.0125,1 
3.2221,9.3424,1.3319,1.7157,1 
1.9573,9.7856,1.5027,1.3167,1 
0.6316,8.7835,0.9158,3.8039,1 
1.0067,7.8064,0.9001,2.0076,1 
0.3482,10.0456,3.6336,0.6135,1 
0.4297,9.44,2.4845,2.9031,1 
2.5127,8.277,1.4839,3.495,1 
2.6535,10.3671,3.5938,0.3834,1 
2.5082,10.6135,1.1671,3.1269,1 
0.7899,10.2601,0.8695,2.772,1 
1.0243,9.4589,2.4496,1.3301,1 
2.2525,10.4945,2.1949,2.2977,1 
1.0904,9.9878,1.6951,2.209,1 
0.3196,9.6724,1.1675,3.4054,1 
3.7634,9.4908,2.456,2.8431,1 
2.5405,9.8403,1.4299,1.3224,1 
2.1708,9.3848,1.49,0.2971,1 
0.9801,11.284,1.548,0.8179,1 
0.6963,10.7761,1.5485,2.5703,1 
1.8479,10.9536,2.137,1.9218,1 
1.9378,10.7151,1.3455,0.4593,1 
1.6716,9.5004,2.4676,2.4912,1 
3.1737,10.9365,1.7988,4.3031,1 
2.2313,9.7905,2.8936,-0.2536,1 
2.9829,7.6844,2.4075,1.8625,1 
1.8892,9.9746,2.7689,0.3711,1 
2.745,10.7502,2.0555,3.366,1 
1.9757,9.9783,2.6085,1.0108,1 
2.8988,10.771,2.1669,1.9799,1 
2.6889,10.3399,0.5069,2.1548,1 
1.3201,9.8307,1.1911,2.2606,1 
1.4836,9.2469,1.9046,3.0025,1 
1.908,8.8365,1.9071,2.3029,1 
1.2262,8.1307,3.2196,1.3326,1 
2.9493,9.5057,1.9192,-0.1839,1 
4.6427,9.5018,2.7585,0.4606,1 
3.672,9.8082,1.2057,1.87,1 
0.6374,9.8702,3.1347,3.244,1 
2.1334,11.5559,1.133,2.6488,1 
2.0356,10.835,3.0125,0.2828,1 
2.4939,10.1893,1.3676,1.8881,1 
0.1904,10.0272,1.591,0.6375,1 
0.6648,10.2661,2.7684,2.0097,1 
2.8328,9.8022,1.5213,0.6183,1 
0.862,8.9411,1.3675,2.3656,1 
2.849,11.7503,2.0313,2.1437,1 
3.2434,10.8904,2.7893,2.1072,1 
2.3742,9.4231,0.5287,1.5157,1 
1.8376,8.9792,1.7814,2.9367,1 
2.1552,9.8374,1.2681,3.2345,1 
2.914,11.4835,0.4343,1.3636,1 
0.8278,10.3342,1.8471,2.5077,1 
2.3207,9.2223,-0.3028,2.1968,1 
3.1842,11.0889,1.9548,2.798,1 
0.5443,9.0703,2.5155,2.9256,1 
0.2685,9.7214,1.0198,1.9895,1 
0.8612,9.9976,2.2489,1.0377,1 
1.0157,9.4887,1.2663,0.0265,1 
1.8707,9.8027,1.5,2.703,1 
2.6424,10.7191,0.6178,1.7388,1 
1.56,11.581,2.5702,0.8531,1 
1.6561,10.0586,2.7252,1.5068,1 
1.5493,10.5635,1.3503,2.5126,1 
1.6752,10.1952,1.698,1.7303,1 
3.2772,10.0518,0.1842,1.0004,1 
1.5589,8.6992,2.7542,0.997,1 
3.943,9.313,1.9736,3.48,1 
4.2871,10.1899,1.4441,1.8114,1 
2.8585,10.4612,3.0292,1.0486,1 
1.3612,10.0207,-0.1763,0.8048,1 
1.204,11.2483,2.3306,1.6939,1 
1.8255,8.8404,4.6116,2.2562,1 
3.552,9.5529,2.1842,3.9589,1 
1.6705,10.3349,2.0888,1.6683,1 
1.5285,10.7682,4.3099,2.2582,1 
0.3533,9.403,2.1625,2.5242,1 
1.9143,10.913,2.2625,1.4747,1 
1.4484,10.095,-1.125,0.3417,1 
1.0071,12.109,2.1623,0.8552,1 
2.4792,10.0404,1.7532,2.0606,1 
1.4253,10.6216,2.5778,1.2238,1 
1.9976,10.1746,3.0923,1.7932,1 
2.1883,10.3378,-0.0971,3.447,1 
3.4163,10.2216,2.6512,1.2775,1 
2.69,10.0432,2.0693,2.1879,1 
3.0293,11.1785,3.1391,2.3005,1 
1.1498,9.4787,1.2267,2.0007,1 
2.7092,9.8305,0.9191,2.4881,1 
1.9895,8.2734,2.6465,3.3638,1 
1.5962,10.3688,-0.5668,-0.1479,1 
1.6102,10.2414,2.4303,0.5974,1 
3.315,10.033,2.6349,1.9722,1 
1.3469,9.6698,3.0836,2.5664,1 
3.7101,9.3513,1.0727,2.0146,1 
3.8257,9.2711,2.1318,1.7421,1 
2.3077,8.8631,-0.1574,3.3634,1 
3.1193,9.9082,2.6683,3.5085,1 
2.174,10.7985,2.6292,1.7712,1 
1.475,9.0562,2.5564,2.5739,1 
2.266,9.4908,2.421,3.8289,1 
-0.0574,9.7113,1.7292,3.5654,1 
0.8103,10.0344,2.5849,2.3261,1 
3.873,9.6479,2.494,2.0348,1 
2.3317,10.4582,3.8733,3.3116,1 
1.1368,9.3653,1.7703,2.3977,1 
1.8743,10.3932,1.6179,4.3711,1 
0.1927,11.6928,3.7503,3.0555,1 
1.4662,10.2846,2.8042,1.7667,1 
1.5862,10.0447,1.578,4.3019,1 
2.6668,11.3244,0.9279,1.1336,1 
2.6672,9.5875,0.8338,2.2604,1 
1.412,8.3567,1.6705,1.6606,1 
0.6837,10.254,2.3098,1.486,1 
2.2753,12.2449,2.8028,2.0724,1 
1.2983,9.6801,1.6695,2.1538,1 
3.0475,9.1371,1.2698,3.3669,1 
2.3575,12.0448,1.5395,1.3328,1 
2.6072,8.7881,0.1034,1.5947,1 
0.6002,10.28,2.2384,1.4141,1 
0.7491,10.3803,2.5309,1.1768,1 
2.6614,11.4146,3.032,3.01,1 
0.9142,9.4395,3.6204,0.1252,1 
2.0321,11.1503,2.733,2.1669,1 
2.589,8.9957,3.2203,1.9136,1 
2.5491,9.8159,2.1587,3.4624,1 
3.365,9.8794,2.2599,2.452,1 
2.1452,11.5297,2.0089,2.5107,1 
1.0445,11.5146,2.8228,1.0147,1 
3.2743,10.6134,1.6204,2.8513,1 
0.8506,8.3476,2.4809,3.256,1 
0.4023,9.1985,1.1798,3.6072,1 
0.7248,9.4762,2.0996,1.5914,1 
1.5428,10.5327,2.7391,3.1634,1 
2.1172,9.9603,0.8438,0.8196,1 
3.9481,10.0904,0.7057,1.6259,1 
2.5833,11.4846,1.5564,2.3328,1 
2.6767,9.6765,1.4082,2.2183,1 
0.5962,11.8004,2.0742,2.3882,1 
1.1954,9.8652,2.5381,0.8457,1 
1.5771,10.6658,3.7401,1.4575,1 
2.1215,11.234,2.4099,1.7754,1 
0.4435,10.2276,2.3765,1.5629,1 
1.8508,8.6112,3.0127,0.9617,1 
0.6428,9.0731,0.8748,1.5725,1 
2.6244,9.4608,0.5154,2.7144,1 
2.2223,8.5644,1.1013,3.5669,1 
4.2449,11.8366,0.6937,0.5034,1 
1.5715,9.7612,2.5119,3.914,1 
2.6622,10.8159,-0.4031,1.0135,1 
2.1742,8.731,2.3669,4.1693,1 
0.0534,11.1936,2.1585,0.1647,1 
0.0492,10.5089,0.8316,0.6715,1 
2.3206,10.111,0.0286,1.6572,1 
3.2024,9.5789,1.8629,1.7587,1 
1.6092,10.6802,0.1464,0.5365,1 
1.7979,10.5365,4.4503,0.6531,1 
0.6143,8.7614,2.2538,2.536,1 
2.0444,10.0167,3.2468,2.4329,1 
1.9003,8.7974,1.4278,1.699,1 
2.0811,8.7694,2.676,2.1464,1 
0.7706,11.1068,0.6171,0.3321,1 
0.5786,10.2271,-0.1226,3.0668,1 
1.7541,11.4723,2.4348,1.1126,1 
2.8703,9.1222,1.7488,2.7966,1 
2.3562,11.2686,2.8886,3.881,1 
2.304,8.3125,-0.051,0.0293,1 
1.571,11.4168,1.3822,1.7623,1 
0.9117,9.8314,2.2755,2.7504,1 
1.9452,9.2508,2.8565,0.8425,1 
1.1187,12.1869,2.6274,2.1398,1 
1.5653,9.1995,1.2542,1.3875,1 
1.9584,10.054,2.1149,2.92,1 
0.461,10.2137,2.8306,2.4101,1 
1.9395,10.8489,1.7482,1.5154,1 
0.2257,11.2145,1.8783,2.8353,1 
2.7645,11.8259,0.9131,2.0325,1 
0.0522,8.7839,2.4205,1.2783,1 
2.0391,10.4725,1.4143,3.3674,1 
1.7648,10.291,2.9784,1.484,1 
4.9039,8.7002,2.4946,2.2391,1 
1.3674,10.5419,2.8401,1.5137,1 
1.7622,8.3518,1.944,3.2961,1 
1.7539,9.2879,4.1884,0.0693,1 
3.2439,9.713,0.6674,2.8042,1 
2.3622,10.0065,2.2663,1.1991,1 
3.186,10.0632,1.1621,0.7061,1 
2.6387,9.3062,0.6372,1.5781,1 
0.7301,8.8442,1.667,0.2646,1 
0.6113,9.5354,2.4115,3.5153,1 
2.1268,9.6778,1.3212,2.0074,1 
2.7797,8.7995,0.311,0.5159,1 
1.258,10.208,2.5729,3.5849,1 
0.7865,9.5348,1.9159,1.2874,1 
3.2515,9.6274,2.7707,3.3229,1 
2.8082,9.6421,0.9923,0.7413,1 
1.5077,8.6647,3.5522,2.0242,1 
2.2954,10.4615,2.8144,2.8728,1 
2.4324,9.4437,-0.595,2.508,1 
2.8942,11.1468,2.2931,2.6645,1 
2.1448,11.3965,2.8894,2.924,1 
1.4641,10.2049,-1.6889,2.0254,1 
2.1027,9.7641,1.5224,1.6235,1 
3.2455,8.0202,1.985,4.104,1 
0.833,10.4446,1.6411,2.2822,1 
2.9187,10.7543,3.1668,1.0279,1 
0.3885,10.3563,2.0658,1.8914,1 
1.0366,9.323,-0.2167,2.8387,1 
1.1639,9.4842,2.3787,0.8591,1 
0.5802,9.7706,3.3662,2.3965,1 
3.1957,9.6896,0.656,1.6193,1 
0.6796,8.9967,2.9581,4.6134,1 
-0.1136,10.73,1.4432,0.1578,1 
3.2597,9.5668,2.6452,0.8572,1 
3.4361,9.914,-0.814,2.4085,1 
1.9216,9.8482,2.8393,3.525,1 
1.1992,9.1532,2.0982,0.7364,1 
1.3605,10.0863,1.6256,1.9908,1 
1.3325,8.667,1.7462,2.6196,1 
2.4507,10.7058,2.0287,2.8573,1 
1.4457,9.4522,0.0715,2.8072,1 
2.4178,10.8849,1.7449,2.0085,1 
1.7996,12.0571,1.6835,2.3722,1 
0.5316,7.7429,1.0696,-0.0744,1 
0.4314,9.9051,1.614,2.2349,1 
2.3309,9.0019,1.5808,1.54,1 
3.3998,10.1792,1.9882,0.5068,1 
2.5279,9.3858,1.7414,1.6124,1 
0.3467,10.408,2.3428,3.9763,1 
3.1132,10.9459,1.5944,1.2743,1 
2.3851,9.7548,-0.3168,3.6381,1 
3.342,9.601,1.9206,2.3558,1 
2.3531,11.1267,2.6783,2.1772,1 
2.7941,8.1961,3.86,1.2871,1 
3.8502,10.6501,1.8189,0.3305,1 
1.5545,11.8884,1.598,2.3122,1 
1.4864,9.3672,2.3723,1.8497,1 
2.3287,10.0175,3.8535,2.3471,1 
4.413,11.6385,2.3706,2.7597,1 
0.9324,9.2501,2.3501,2.4123,1 
0.8321,10.249,1.4874,1.6244,1 
3.4491,10.4594,2.5847,1.989,1 
2.8778,11.1227,1.5447,1.1557,1 
0.7255,10.4786,2.2526,2.9708,1 
2.4651,10.6436,1.312,1.6995,1 
2.6358,9.1205,2.084,1.8011,1 
3.2749,10.6181,1.2167,3.1853,1 
2.2963,8.1799,2.5552,1.443,1 
2.0042,10.2362,0.8978,2.5191,1 
3.2248,9.7827,1.4183,1.7854,1 
1.8049,12.3285,2.1285,0.2846,1 
2.4968,9.5925,1.2319,0.9884,1 
2.8844,8.0047,0.2704,2.5738,1 
2.7336,8.6586,2.6956,1.9543,1 
3.076,10.6985,1.5244,2.4387,1 
3.0571,10.3958,2.7394,0.6849,1 
3.6547,10.1849,1.6963,2.4958,1 
3.5469,9.9449,2.2519,2.6951,1 
3.9189,6.8943,1.681,2.9151,1 
0.4522,11.0577,2.4857,2.7075,1 
2.6676,9.298,1.4935,2.1324,1 
3.0896,8.6992,2.5526,0.7811,1 
3.6308,9.1734,1.645,2.4734,1 
1.596,9.4004,3.1243,3.0064,1 
3.3726,9.6561,1.479,0.7563,1 
1.8002,10.8089,3.3819,3.0017,1 
1.9711,10.553,2.0905,3.1833,1 
2.6332,11.3371,2.9678,2.4048,1 
2.7245,8.9469,1.8651,1.2141,1 
4.3568,9.3484,1.5457,0.3941,1 
3.413,10.8451,0.4693,2.3209,1 
0.7848,8.446,3.7829,1.7737,1 
1.8159,8.2508,1.1981,1.8304,1 
2.2476,9.9135,2.0688,4.1546,1 
0.6088,10.2351,2.9232,0.1615,1 
3.0466,10.9949,2.37,4.185,1 
2.461,9.6155,2.4444,1.3612,1 
-0.2475,9.6002,0.3559,1.6545,1 
1.8624,9.9034,2.4041,0.7892,1 
1.9201,10.4976,1.3946,1.4939,1 
2.0017,9.5876,1.5212,1.0169,1 
0.9574,10.2877,2.5063,1.9737,1 
2.7355,9.1422,1.9003,1.323,1 
4.4171,9.6564,2.987,3.1593,1 
0.8334,9.9852,3.0439,1.8835,1 
3.5855,9.6017,2.2145,-0.0227,1 
1.555,9.5499,2.0123,2.5782,1 
1.8891,10.0348,0.0677,2.945,1 
1.8119,10.6583,1.7761,1.143,1 
1.5731,9.9944,2.3736,2.0087,1 
1.1221,9.1292,2.7792,0.8455,1 
0.8386,10.9531,2.0601,2.5489,1 
2.2633,8.4822,0.7646,1.0034,1 
3.2312,10.8766,2.53,2.5253,1 
3.7742,11.0247,0.4228,2.6905,1 
1.7053,8.8229,0.3538,0.8732,1 
2.4326,10.3062,1.0093,1.832,1 
1.9262,9.8065,2.6775,2.3998,1 
1.1064,6.9525,2.14,2.6867,1 
2.4661,8.5329,2.049,2.3254,1 
2.5947,10.5208,2.3912,3.1771,1 
2.204,10.2253,1.4875,2.4089,1 
3.1933,10.0752,1.0356,1.4462,1 
2.1702,11.2122,2.8862,2.0724,1 
2.5451,10.0423,1.9589,1.4079,1 
2.3587,8.6131,2.0211,2.2075,1 
0.6347,9.9551,1.6172,2.6022,1 
1.6732,9.2546,2.5408,2.3484,1 
0.8887,9.0085,2.4694,2.0473,1 
3.274,10.1211,1.478,1.3869,1 
3.6237,7.6225,3.3181,2.9521,1 
1.771,10.1796,4.5203,0.509,1 
2.8482,10.2354,0.8569,-0.8295,1 
4.4004,8.9874,1.3599,2.0174,1 
4.1969,11.0123,3.4987,0.893,1 
-1.0073,9.103,2.7472,0.8734,1 
0.4948,11.5086,1.7061,1.5548,1 
2.023,8.3977,1.6865,2.4373,1 
1.8018,9.1926,0.6074,2.1014,1 
2.1993,8.6299,0.4731,1.6977,1 
3.9902,9.337,0.6138,2.6646,1 
1.0109,10.009,3.4557,2.7385,1 
2.4113,10.6777,2.459,1.4048,1 
0.8088,9.2184,2.4682,2.6624,1 
2.2257,9.5541,1.4056,2.4452,1 
1.6573,10.7998,0.8442,2.9651,1 
2.6334,10.9377,4.3953,2.8844,1 
2.2906,8.8284,4.2006,3.02,1 
3.9123,9.0113,2.3096,0.9533,1 
1.6182,9.5484,1.5551,1.5916,1 
1.6692,10.1,2.2321,0.6713,1 
0.4624,10.5606,2.1104,1.1926,1 
1.415,11.6017,3.3825,3.1713,1 
0.1024,9.2378,2.1063,4.0909,1 
3.2078,11.0539,2.3983,3.022,1 
0.6894,8.7474,1.9325,0.6197,1 
0.3981,9.2072,1.0851,1.863,1 
1.9019,9.2567,2.8659,1.412,1 
2.3286,9.7432,2.6478,2.2098,1 
1.1614,7.7844,2.7061,1.4726,1 
1.8106,9.1609,2.8256,1.3552,1 
2.487,10.7472,3.411,0.3024,1 
1.5124,11.6514,0.9529,2.2147,1 
2.4441,9.3469,2.9375,3.2879,1 
0.8534,10.2522,3.2545,1.0968,1 
2.4937,8.715,1.7007,1.0481,1 
3.0526,10.9053,2.1452,4.174,1 
4.2204,8.4384,2.2945,0.6728,1 
0.9086,9.8371,1.3434,0.6173,1 
1.8432,11.9861,3.1193,2.5532,1 
1.2779,10.0064,2.812,1.0068,1 
2.0279,7.8678,2.506,1.6533,1 
3.9382,8.9734,2.3728,2.0495,1 
1.3035,10.662,3.5227,1.9313,1 
2.2305,9.6924,2.6515,2.6591,1 
1.1099,9.5855,2.4469,2.239,1 
1.0263,9.2299,1.2117,1.8891,1 
0.5632,7.9237,1.9177,2.3465,1 
3.6294,10.0555,0.1693,2.0048,1 
1.0349,11.3488,0.872,3.7718,1 
1.3238,10.4734,1.8504,2.9205,1 
3.2725,11.6312,2.3363,2.996,1 
2.4506,11.6532,2.5026,1.9267,1 
2.288,9.2,2.8115,1.499,1 
-0.5945,9.1317,2.9261,1.0729,1 
0.6569,9.3486,1.5047,1.5308,1 
0.3395,8.4367,2.4339,2.584,1 
0.8279,10.8441,-0.192,3.3578,1 
1.5388,9.9692,4.4768,1.1359,1 
* 
9.5802,6.7061,0.571,2.8033,0 
7.8185,7.8269,0.6749,1.6813,0 
8.3503,8.9001,1.1584,1.5787,0 
10.5987,8.6571,1.957,1.3213,0 
8.1506,8.54,2.7372,0.3998,0 
9.898,8.1903,3.1387,0.2947,0 
8.3311,9.8735,1.353,3.4888,0 
10.1243,8.2737,1.5766,3.499,0 
10.3167,7.7178,2.4046,3.0659,0 
9.1144,8.7401,3.8336,3.3051,0 
8.1183,7.6958,1.734,0.3291,0 
7.2568,8.0079,2.4377,2.5996,0 
8.3932,7.0541,2.5509,2.0919,0 
10.2609,8.6349,3.0365,0.6058,0 
8.1616,7.9904,1.595,1.0893,0 
9.3545,9.2702,1.2959,3.0141,0 
10.3191,9.2653,1.8509,2.9,0 
8.5785,7.8199,0.9718,2.6069,0 
7.8514,7.5793,3.2427,3.5927,0 
9.1977,8.2389,0.2087,1.1263,0 
11.2187,7.9375,3.3378,0.435,0 
9.5347,8.3981,3.007,-0.0378,0 
8.8166,7.8057,1.7368,2.3608,0 
9.245,7.5612,1.5641,0.892,0 
10.3579,6.5418,3.9008,2.2671,0 
9.0611,8.68,2.9047,1.6061,0 
7.7432,8.0863,0.4727,1.8969,0 
9.4095,6.6865,1.6214,2.7267,0 
9.3465,8.2073,1.4162,0.8917,0 
7.8418,7.4011,1.0926,2.367,0 
9.7294,7.3736,1.4517,2.8212,0 
8.9651,6.4675,3.0427,3.9916,0 
9.4185,6.8119,1.5882,2.6808,0 
9.3011,6.8184,1.9549,3.7813,0 
6.9188,7.143,0.6711,2.3313,0 
8.337,7.9361,1.3692,2.2248,0 
8.3722,9.1423,0.8809,1.7627,0 
7.7138,9.1265,2.5956,1.5827,0 
8.8128,8.3974,2.2722,1.2967,0 
10.6006,6.3102,2.2381,4.0904,0 
6.4277,7.6748,1.8419,2.7149,0 
9.7,7.4384,0.6985,1.1836,0 
7.7886,9.082,1.3927,3.9338,0 
9.073,7.4137,5.2416,2.8937,0 
8.1365,8.4449,2.856,3.3239,0 
9.3306,6.6711,1.0609,3.2554,0 
7.4492,8.5569,1.8454,1.831,0 
8.1639,9.379,1.927,2.601,0 
8.5668,6.424,2.5839,1.3644,0 
9.9872,7.022,2.3799,1.683,0 
10.0938,7.8808,2.2856,3.1192,0 
6.675,7.5739,2.9683,1.7766,0 
10.1016,6.9908,1.7838,2.3317,0 
9.3341,8.9465,0.5135,2.3648,0 
7.9504,9.5099,1.5363,1.4687,0 
10.9457,6.8862,-0.6886,2.3025,0 
8.2607,9.2086,-0.4428,1.2298,0 
8.8873,8.6031,2.4592,2.9181,0 
8.0446,8.948,2.5398,2.0022,0 
10.1858,8.2645,1.407,1.9695,0 
9.2691,6.803,2.8346,1.5732,0 
7.7571,7.8911,2.7004,0.9128,0 
8.5612,8.1766,1.4384,3.0202,0 
9.4648,5.8182,1.6302,1.2673,0 
9.6058,8.5341,2.8329,4.7601,0 
8.413,6.9262,0.723,1.9658,0 
9.9535,8.2687,0.4001,1.2959,0 
7.868,6.6697,0.9399,0.2121,0 
9.4684,7.3569,1.2869,0.7357,0 
8.6138,6.6194,1.2835,1.3317,0 
8.8173,9.3617,1.9178,1.4317,0 
9.7019,7.7249,1.641,0.9441,0 
9.1106,6.7802,2.5687,1.5505,0 
7.0291,8.5585,1.4801,3.03,0 
8.5137,8.1087,1.7332,0.9875,0 
8.4633,7.5225,1.6569,2.3109,0 
10.3352,8.5391,1.2083,2.4989,0 
9.2657,8.1315,2.3239,1.6124,0 
9.3807,8.4197,2.536,2.336,0 
9.3858,7.0197,2.5395,3.1044,0 
9.1399,7.4572,1.8089,0.9028,0 
9.227,6.6453,2.0786,1.893,0 
9.7066,8.0853,0.9224,0.7908,0 
9.277,8.1492,2.3723,3.3329,0 
9.6771,9.8063,2.2826,1.8869,0 
8.9448,8.8491,2.2527,2.7635,0 
8.4006,8.945,3.0314,1.2713,0 
9.6031,8.1957,2.854,1.7553,0 
9.7738,7.2409,1.7853,1.2763,0 
7.3373,6.9451,1.6221,2.3079,0 
9.048,7.1756,2.2872,2.6342,0 
8.9662,7.718,1.4013,1.66,0 
7.8339,9.2999,1.5269,2.2994,0 
9.3578,6.8939,2.7626,2.718,0 
9.2614,8.9953,1.1292,1.4258,0 
8.3437,7.2352,1.3927,1.7178,0 
8.1452,7.4956,2.4154,2.703,0 
9.5905,7.8362,1.5767,1.4963,0 
10.9659,9.0256,0.7824,0.6328,0 
10.193,7.1492,0.5744,3.2554,0 
9.7034,7.3646,0.778,1.4799,0 
8.7103,7.76,1.8754,1.572,0 
8.0803,7.2594,1.7332,3.8654,0 
9.8645,9.2467,2.3104,1.755,0 
8.1966,8.2283,2.432,1.866,0 
9.1159,7.5896,1.5883,1.3312,0 
9.536,8.9014,3.0761,0.7614,0 
8.0933,8.2322,2.7574,1.8477,0 
8.655,7.0808,-1.803,1.1039,0 
8.6531,11.1608,2.5411,2.9826,0 
9.5444,7.1618,3.7354,1.5541,0 
9.1928,7.7875,2.5179,1.5873,0 
10.457,8.6267,3.0221,1.7522,0 
7.9997,8.0732,3.1363,3.0773,0 
8.6061,7.7777,1.8956,2.0019,0 
8.4709,8.2105,1.9884,1.2055,0 
