Feature1,Feature2,Class
0.848,-1.7181,1 
1.5608,0.5313,1 
0.1105,1.5632,1 
-0.2475,-1.8734,1 
1.0661,0.0678,1 
-0.6636,1.0806,1 
-0.4993,-0.5909,1 
0.1382,0.5384,1 
-0.6629,0.1263,1 
-0.4136,0.1997,1 
-0.6297,1.0936,1 
0.0914,0.9076,1 
0.1942,0.1017,1 
0.782,-1.7399,1 
0.7124,-0.5479,1 
1.7926,-0.9915,1 
0.6125,0.2032,1 
-0.7667,1.3692,1 
0.1946,2.2008,1 
1.2175,0.2886,1 
0.2489,0.6845,1 
* 
-0.2956,9.8203,1 
0.8307,10.9061,1 
0.4103,10.4407,1 
0.9136,9.345,1 
-0.7611,10.2939,1 
0.6227,9.9924,1 
1.256,10.0412,1 
1.0507,10.4919,1 
0.0334,9.8455,1 
-1.0268,11.1492,1 
0.052,12.0355,1 
-0.3914,9.4173,1 
0.1457,9.48,1 
-0.0439,8.4554,1 
-2.1713,10.0449,1 
0.0626,8.0909,1 
0.4715,8.4369,1 
-0.7719,10.0314,1 
0.3631,10.1434,1 
-0.719,10.8217,1 
0.9334,9.4536,1 
0.0342,12.0016,1 
-0.504,11.9455,1 
1.0065,10.0019,1 
1.9969,11.3676,1 
-0.8502,9.2839,1 
1.2098,9.681,1 
0.4775,8.6956,1 
0.2486,10.7936,1 
0.3245,8.9311,1 
0.997,9.589,1 
-1.1167,12.4828,1 
-1.7747,10.5523,1 
-1.0312,11.6124,1 
1.3331,11.3866,1 
1.6759,8.9987,1 
-0.109,11.3662,1 
-0.679,10.4797,1 
-0.3995,11.3507,1 
-1.1607,10.9407,1 
0.4343,8.1911,1 
2.0583,10.5246,1 
-1.0115,9.1368,1 
1.6066,10.9861,1 
0.4293,10.0954,1 
-0.7001,9.781,1 
-0.8689,11.7653,1 
1.5523,9.718,1 
-0.8621,10.429,1 
-0.2744,9.9112,1 
-1.0922,9.3905,1 
-0.6103,8.3423,1 
-0.6788,9.3505,1 
0.2541,9.4173,1 
1.3618,9.7409,1 
-0.3034,10.108,1 
0.3768,11.2308,1 
0.5464,10.0739,1 
1.074,11.4242,1 
-0.0082,10.3892,1 
-1.2488,8.4926,1 
-0.0696,10.2876,1 
-0.0349,8.5772,1 
0.1436,10.5186,1 
-0.9578,7.8784,1 
1.0811,9.16,1 
1.8771,11.5968,1 
0.8377,10.4711,1 
-0.7112,8.3015,1 
0.3574,10.7434,1 
0.7323,11.9436,1 
-0.0679,12.113,1 
-1.0992,9.8641,1 
0.9784,10.3177,1 
-0.6845,9.3666,1 
0.8488,9.9029,1 
0.4173,10.191,1 
-0.6018,10.1597,1 
-0.4893,11.2187,1 
-1.5562,11.5217,1 
0.6322,9.9479,1 
2.5174,11.977,1 
-0.3082,9.3382,1 
1.8674,10.5017,1 
2.5711,10.2658,1 
1.2593,8.5916,1 
1.8615,9.5819,1 
1.233,9.3515,1 
-0.6134,11.8368,1 
-0.1578,10.9475,1 
1.8229,10.4309,1 
-0.5074,11.1387,1 
0.8161,9.6569,1 
0.1926,8.1452,1 
-2.5145,10.3016,1 
0.4524,8.434,1 
-0.3845,9.2516,1 
0.167,10.0393,1 
-0.0025,10.0009,1 
1.34,10.416,1 
* 
7.7068,5.6281,0 
5.908,5.5038,0 
5.6511,4.6807,0 
4.1519,5.606,0 
2.9818,5.7401,0 
5.5288,4.411,0 
5.1887,4.2411,0 
4.0668,5.9551,0 
5.1908,6.9788,0 
7.606,5.6835,0 
5.3027,6.6937,0 
3.2939,3.8409,0 
4.8652,5.3905,0 
5.1669,5.1845,0 
5.8077,5.073,0 
5.6388,5.3296,0 
4.5029,4.2459,0 
4.0566,5.4848,0 
4.8832,6.9018,0 
5.2381,6.9967,0 
4.0067,5.1968,0 
3.8634,5.0004,0 
6.026,4.8434,0 
4.9684,5.6498,0 
7.1548,4.3897,0 
4.2447,4.6536,0 
5.147,4.5206,0 
5.5588,6.0248,0 
4.0741,6.8629,0 
3.8662,5.6105,0 
5.386,7.084,0 
4.6235,5.2303,0 
5.6812,6.0351,0 
4.9688,6.9399,0 
3.9948,4.2582,0 
5.1871,4.2672,0 
3.6171,6.4825,0 
5.9615,2.8588,0 
5.9926,6.1922,0 
3.9532,6.2928,0 
3.5325,4.5059,0 
4.8375,5.4858,0 
5.3925,5.2215,0 
4.1448,6.542,0 
5.6663,4.4618,0 
4.4314,6.4073,0 
5.6418,4.0949,0 
4.6088,6.0283,0 
3.0274,4.1331,0 
5.7208,3.7769,0 
6.6068,3.8843,0 
3.6146,3.6703,0 
5.0415,4.5889,0 
4.2287,5.1105,0 
4.1953,5.2535,0 
5.6491,5.3589,0 
3.9195,5.9024,0 
5.1618,5.833,0 
5.9757,4.6118,0 
5.7833,4.291,0 
5.5868,3.3787,0 
5.6775,5.0261,0 
3.3217,5.334,0 
4.4675,7.1177,0 
5.1975,7.303,0 
5.729,4.1369,0 
5.3056,5.2432,0 
5.8642,3.4391,0 
4.7481,4.4219,0 
5.237,5.2008,0 
5.3278,5.6745,0 
4.8259,5.7801,0 
4.6167,4.5907,0 
5.3435,5.1963,0 
4.0172,7.2316,0 
4.0286,3.4777,0 
6.1337,5.5282,0 
5.3935,4.3695,0 
3.6017,4.7807,0 
4.9543,5.0124,0 
5.0936,6.2408,0 
3.9023,3.092,0 
4.6199,3.3339,0 
2.263,6.5226,0 
5.178,4.3732,0 
4.6089,6.7435,0 
6.13,5.8978,0 
5.3309,3.937,0 
4.8746,4.0544,0 
7.0295,3.9536,0 
3.6935,3.3671,0 
5.8021,3.3325,0 
5.6089,5.2865,0 
4.7942,7.494,0 
4.4527,5.4967,0 
3.7644,4.2016,0 
5.7541,4.228,0 
4.9656,5.6884,0 
5.0815,4.5848,0 
5.0537,2.8849,0 
* 
6.1919,-0.9648,1 
3.9328,-1.8382,1 
4.3505,-0.3132,1 
4.5195,-0.613,1 
5.9037,1.6682,1 
5.3663,1.9541,1 
5.4039,0.4831,1 
5.1172,-0.4566,1 
6.3408,0.0163,1 
7.6562,1.8824,1 
4.8599,-0.3431,1 
5.4623,-0.8237,1 
5.1219,-1.1701,1 
6.6647,0.4429,1 
5.5961,-0.4854,1 
5.3971,1.2225,1 
7.3975,1.4396,1 
4.7714,-1.8389,1 
5.1637,0.3218,1 
5.3329,-0.8003,1 
6.0884,-0.5211,1 
5.9468,0.2268,1 
5.8329,-0.9265,1 
5.928,0.3096,1 
6.7169,-0.8053,1 
4.9424,1.0429,1 
6.2301,2.0099,1 
6.4197,0.2772,1 
4.2157,-0.4082,1 
5.2049,-0.1506,1 
3.4354,-0.4813,1 
5.534,1.8087,1 
4.1987,-0.1313,1 
4.8788,-0.587,1 
4.144,1.0665,1 
7.9756,1.6014,1 
6.4466,0.265,1 
5.4837,-1.0757,1 
5.8516,-1.5246,1 
5.0304,-0.2219,1 
4.9734,0.7474,1 
4.4775,-0.4947,1 
3.3137,0.3541,1 
1.9222,-1.2884,1 
3.9635,2.8139,1 
4.4967,-0.0072,1 
2.9478,-0.4231,1 
4.5375,-1.8455,1 
4.5277,1.4936,1 
4.0445,-0.0371,1 
4.3504,-0.0088,1 
4.6773,-0.8272,1 
3.164,0.3257,1 
5.0004,-0.2571,1 
5.0479,-1.6175,1 
6.8294,0.9192,1 
4.2145,-1.4893,1 
6.6,-0.547,1 
6.1717,0.0528,1 
4.7082,-0.226,1 
3.7534,-0.3099,1 
4.6485,0.0791,1 
5.0457,-0.3684,1 
3.7799,1.5664,1 
6.7883,-0.69,1 
3.6506,1.201,1 
4.7934,0.5584,1 
4.2494,1.4921,1 
3.7256,-0.1285,1 
4.983,-0.74,1 
4.1574,-0.6168,1 
4.6409,-1.0763,1 
5.9967,-0.2026,1 
6.5747,-0.7197,1 
3.824,0.6908,1 
5.2877,-1.5659,1 
6.2054,0.02,1 
5.7133,0.7015,1 
3.6448,-0.2192,1 
4.5522,-0.3236,1 
3.9339,0.0189,1 
4.6269,0.2941,1 
4.8525,-0.3686,1 
4.3168,0.4772,1 
4.7647,-2.013,1 
6.8936,0.8592,1 
4.5828,-0.7283,1 
6.5603,-1.2102,1 
5.8144,-0.67,1 
4.5538,0.5402,1 
4.0231,0.4599,1 
5.4908,0.7861,1 
4.6874,1.169,1 
6.9623,-0.3296,1 
6.7383,1.014,1 
6.2377,-0.2146,1 
3.9973,-0.4207,1 
4.9644,-1.1022,1 
5.5728,-0.4723,1 
4.4724,-0.1553,1 
* 
10.9629,-0.954,1 
10.4931,-1.1418,1 
11.5164,-0.2844,1 
11.6661,0.2008,1 
9.8821,-1.4377,1 
9.7343,-2.3978,1 
9.0638,-1.8212,1 
8.8199,0.5825,1 
10.6631,0.3095,1 
9.6909,-1.7691,1 
10.9325,0.4476,1 
11.4045,-0.3649,1 
9.7074,-0.0751,1 
7.6317,-0.4011,1 
11.4768,1.2131,1 
11.0868,1.0602,1 
9.1428,-1.1288,1 
9.9046,0.6835,1 
9.7245,-0.7826,1 
12.7756,0.2405,1 
9.3909,0.532,1 
8.9806,-0.8748,1 
8.3104,-0.1932,1 
8.656,0.9538,1 
12.3142,0.3568,1 
8.7456,0.8316,1 
10.0512,2.1702,1 
10.8876,0.5938,1 
9.8216,0.3237,1 
10.2535,-0.3596,1 
11.4914,0.536,1 
11.2097,-0.9585,1 
9.9342,-0.8076,1 
10.4206,-0.7088,1 
10.2516,-1.5963,1 
11.9953,0.495,1 
10.7427,-1.6623,1 
9.9363,0.8748,1 
7.9991,-1.3826,1 
8.7288,-0.1587,1 
10.3523,1.675,1 
9.4163,0.8291,1 
9.0089,1.1955,1 
10.4165,-1.9186,1 
9.757,-0.8425,1 
10.8494,0.2764,1 
11.3443,0.0047,1 
10.2872,-0.8708,1 
9.7685,2.2046,1 
9.3481,0.7441,1 
11.993,0.3433,1 
11.2148,-1.0411,1 
9.7514,-1.2105,1 
9.7499,-0.2407,1 
9.9077,0.6417,1 
9.1443,0.6274,1 
9.1295,-0.752,1 
10.5707,1.5087,1 
10.1148,-0.2328,1 
8.3887,-0.8121,1 
9.9884,0.9574,1 
10.4793,0.3571,1 
9.0954,-1.5566,1 
10.1084,-2.7993,1 
9.7627,-1.935,1 
9.509,0.73,1 
10.117,0.2195,1 
9.9274,0.4615,1 
8.1628,1.3065,1 
10.1349,0.595,1 
13.0332,-0.8179,1 
9.8482,1.4251,1 
10.7,0.9969,1 
9.2826,1.741,1 
10.3547,0.8671,1 
9.0161,0.1013,1 
9.7763,-0.4319,1 
7.7784,-1.163,1 
11.9418,-1.1577,1 
9.2916,-0.7892,1 
10.5729,-0.4847,1 
10.4709,0.9533,1 
8.9767,-0.0701,1 
8.52,0.057,1 
10.0899,0.1098,1 
11.3544,0.4746,1 
9.3139,-0.6408,1 
8.3518,1.1184,1 
12.5158,1.0225,1 
10.0964,0.0568,1 
6.8043,0.0824,1 
10.5734,0.459,1 
9.9263,0.4087,1 
9.8914,-0.415,1 
8.6373,1.5593,1 
11.0388,-0.346,1 
8.6141,0.7986,1 
11.1951,-0.6801,1 
11.3079,0.3257,1 
10.3078,0.2499,1 
* 
9.9081,8.5366,1 
11.0818,9.7607,1 
9.5089,8.9977,1 
10.9188,8.8964,1 
10.6265,9.4385,1 
10.0289,9.7692,1 
10.5878,10.7523,1 
8.9415,11.056,1 
10.7478,11.0647,1 
11.5201,8.5114,1 
11.86,8.4014,1 
9.3539,10.3373,1 
11.0467,10.6291,1 
10.3631,10.5557,1 
8.9115,10.0237,1 
12.4992,7.51,1 
9.7651,9.9024,1 
9.1135,9.8633,1 
10.102,9.7491,1 
9.9212,8.9148,1 
10.5949,9.3611,1 
8.8922,12.1061,1 
9.4326,9.5201,1 
8.0768,10.3996,1 
8.9518,9.3061,1 
10.7453,10.5369,1 
9.2673,10.5557,1 
10.4323,9.8642,1 
9.0589,10.4848,1 
8.4672,10.405,1 
10.0128,8.7683,1 
8.9469,12.5162,1 
7.961,10.0945,1 
9.6852,10.4903,1 
10.355,10.9507,1 
10.7604,10.0115,1 
8.6239,9.7284,1 
10.5423,10.5355,1 
11.16,9.835,1 
8.8206,9.4547,1 
10.2705,10.9802,1 
11.0069,10.7822,1 
8.7514,9.5762,1 
10.5526,10.3296,1 
10.8631,8.7726,1 
10.6249,7.2305,1 
9.5078,10.0691,1 
9.65,10.8693,1 
9.7832,10.0171,1 
10.6897,9.1169,1 
11.4972,9.3535,1 
10.6045,10.215,1 
9.5764,10.1044,1 
10.3116,9.5329,1 
12.2005,8.9863,1 
10.0012,11.1283,1 
10.508,11.0795,1 
8.4675,9.7659,1 
10.0389,11.2584,1 
9.1787,9.9445,1 
11.88,10.384,1 
10.4332,9.9365,1 
11.189,8.1289,1 
9.1849,9.434,1 
10.1281,10.003,1 
7.869,10.1109,1 
9.1468,12.8273,1 
9.7286,11.0588,1 
9.4452,9.755,1 
9.1469,10.8483,1 
11.3256,8.7346,1 
10.5176,10.7816,1 
11.3884,9.5273,1 
11.5881,8.9134,1 
10.3599,9.6707,1 
9.8657,11.2561,1 
10.6968,13.0754,1 
10.0888,9.4183,1 
11.3521,10.4223,1 
9.7221,11.4869,1 
11.6321,8.6887,1 
9.7927,11.3639,1 
9.4082,11.8755,1 
10.0437,10.5968,1 
10.3504,9.0744,1 
10.0104,9.469,1 
9.7516,11.2595,1 
10.8383,9.938,1 
10.4488,11.6975,1 
10.1368,9.7612,1 
10.9055,9.5975,1 
8.926,12.0547,1 
9.0405,10.32,1 
10.6023,9.8432,1 
12.0703,12.115,1 
10.5928,8.6128,1 
10.5561,8.3954,1 
10.7322,11.0208,1 
10.4834,11.4425,1 
10.3493,9.2182,1 
* 
3.6092,10.7248,1 
7.3962,11.3487,1 
4.9774,9.1875,1 
4.2371,9.2236,1 
6.0146,9.4811,1 
3.9835,9.9044,1 
6.7906,11.4664,1 
6.159,10.3219,1 
4.1677,10.5292,1 
4.424,9.6675,1 
4.5749,9.6746,1 
5.5283,10.081,1 
3.8141,9.9759,1 
4.4607,10.653,1 
4.2495,10.9801,1 
4.4503,9.9969,1 
3.0497,8.8384,1 
5.5098,9.6974,1 
4.472,10.6435,1 
4.5087,9.7307,1 
5.3723,9.9786,1 
5.8064,12.5709,1 
5.214,9.8174,1 
3.6202,10.185,1 
6.7135,9.5682,1 
5.2727,10.9487,1 
3.4947,9.1212,1 
5.4261,8.4282,1 
3.4309,9.4065,1 
5.7623,10.4324,1 
7.4044,9.261,1 
3.5863,10.2199,1 
2.8826,10.6019,1 
5.6374,9.285,1 
5.4439,10.0525,1 
3.5057,9.8272,1 
4.5071,10.0948,1 
5.6501,9.4209,1 
6.429,10.245,1 
4.6721,11.0313,1 
5.2654,10.2167,1 
4.3162,10.652,1 
6.9161,8.9797,1 
4.4561,9.0975,1 
5.3282,8.8491,1 
6.014,10.1595,1 
4.9103,9.5129,1 
5.9642,8.7906,1 
3.7108,9.6846,1 
4.3988,10.0032,1 
4.7297,10.6344,1 
4.8395,8.4821,1 
4.8004,10.8994,1 
5.3142,11.0146,1 
4.7979,10.4179,1 
3.4254,10.9036,1 
4.5297,10.302,1 
6.9605,9.1008,1 
6.0574,8.1455,1 
6.2267,10.304,1 
5.8471,10.0128,1 
5.1179,10.7119,1 
6.1396,11.1966,1 
4.4584,10.8671,1 
5.3542,10.6509,1 
5.9415,10.9073,1 
5.5237,9.8075,1 
5.1846,9.2637,1 
4.4137,9.0191,1 
5.3865,9.5265,1 
4.3842,8.3238,1 
4.6817,9.6096,1 
5.7028,9.7953,1 
4.3589,10.5165,1 
4.7172,8.7087,1 
4.2601,10.3929,1 
3.26,11.0947,1 
4.5488,10.3761,1 
5.0387,11.6448,1 
4.478,9.2596,1 
4.5396,8.9928,1 
4.484,9.4929,1 
3.0567,10.9104,1 
3.0866,9.63,1 
6.1355,8.8703,1 
5.7005,10.5314,1 
5.3202,10.4174,1 
6.65,10.1347,1 
5.9438,10.8176,1 
3.8771,10.0673,1 
4.1776,10.2258,1 
5.2485,10.5925,1 
4.8652,10.5162,1 
6.2939,9.3868,1 
4.7355,12.3018,1 
4.3007,10.6957,1 
6.608,10.4662,1 
4.9708,11.0969,1 
5.7712,10.4475,1 
5.1352,10.88,1 
* 
-0.7971,4.6626,1 
-0.0457,4.6068,1 
1.3724,4.1933,1 
0.651,5.1731,1 
-0.0858,4.1889,1 
0.3035,4.7283,1 
0.1746,4.9034,1 
-0.5072,4.2193,1 
0.1947,4.0423,1 
0.8857,5.6235,1 
-1.7294,4.409,1 
1.6506,4.9713,1 
0.625,5.2222,1 
0.6976,5.8001,1 
-0.9695,4.4987,1 
0.4473,4.9607,1 
1.5215,4.9962,1 
-1.208,4.0678,1 
-0.7644,4.738,1 
0.4258,5.3432,1 
-0.6866,3.3689,1 
0.0617,5.0699,1 
1.7166,5.8783,1 
1.7695,4.9601,1 
1.4228,4.1441,1 
-0.7361,5.0527,1 
-0.9312,4.319,1 
0.4782,4.7476,1 
0.9315,4.8948,1 
-1.2891,4.7009,1 
1.8764,7.443,1 
1.9645,4.8342,1 
1.1904,5.6521,1 
0.5114,5.2349,1 
0.4993,3.9165,1 
0.2479,2.3693,1 
-1.7286,4.0921,1 
0.3671,5.9035,1 
0.1856,4.3726,1 
-0.4059,3.5384,1 
0.5039,6.1372,1 
0.1677,3.2844,1 
-2.1351,3.3921,1 
0.6362,4.6946,1 
0.0534,3.8994,1 
1.4917,4.3677,1 
-1.3958,6.7233,1 
-0.7375,5.4251,1 
0.4951,3.0572,1 
0.6637,5.7601,1 
1.2463,6.09,1 
0.8288,2.7217,1 
0.0533,5.8514,1 
0.4903,5.6823,1 
-0.5103,6.0033,1 
0.9201,3.538,1 
0.4136,3.7091,1 
0.9866,5.1946,1 
-0.4841,4.1419,1 
1.3016,6.9275,1 
1.4102,4.5466,1 
-1.5667,4.2733,1 
0.2474,5.325,1 
0.947,6.351,1 
0.5585,5.7788,1 
-0.222,5.0973,1 
-1.063,5.7826,1 
-0.188,4.431,1 
0.5801,4.5972,1 
-0.9993,2.8028,1 
0.0055,6.4903,1 
0.3563,4.9879,1 
-0.9783,4.982,1 
0.641,5.0272,1 
0.7013,5.2286,1 
-0.2909,8.082,1 
1.8525,7.1483,1 
0.132,6.3976,1 
0.7193,5.947,1 
0.7188,2.9496,1 
0.4352,4.4643,1 
1.8252,3.9769,1 
0.8001,4.1192,1 
-0.2759,5.7383,1 
-0.3094,5.3265,1 
0.4532,3.7659,1 
0.0197,6.8463,1 
-0.3001,6.1782,1 
1.3402,6.8109,1 
1.3036,4.3335,1 
-1.0762,6.3967,1 
0.473,6.3094,1 
1.4934,5.2042,1 
1.3913,3.9496,1 
0.1088,4.8275,1 
-0.1504,3.6781,1 
-1.5212,5.9413,1 
0.2406,3.8957,1 
-1.7456,4.6932,1 
-1.2115,6.4779,1 
* 
10.0881,4.4732,1 
9.8095,5.4618,1 
8.0241,3.9231,1 
8.4239,6.3485,1 
8.7538,4.3415,1 
10.3542,5.6459,1 
10.5888,4.5026,1 
9.2967,5.1773,1 
8.615,4.2687,1 
9.7929,6.5678,1 
10.8118,5.1475,1 
10.8882,6.0407,1 
10.7653,4.6408,1 
10.6642,4.7043,1 
10.3074,3.9574,1 
10.3097,4.7265,1 
10.3712,4.3899,1 
9.2933,4.2939,1 
9.246,6.481,1 
9.3063,5.176,1 
11.0907,4.3143,1 
9.5404,3.9876,1 
9.2162,3.2492,1 
11.0449,5.0969,1 
11.8584,4.1982,1 
9.4593,4.1244,1 
10.0734,4.8485,1 
9.5616,4.2145,1 
11.8071,4.8247,1 
10.0917,4.5196,1 
10.1014,5.8613,1 
8.6721,4.0774,1 
7.6847,5.288,1 
10.835,7.1566,1 
9.6627,5.132,1 
9.398,4.0475,1 
9.9422,5.4666,1 
8.6186,7.5489,1 
10.9442,6.2277,1 
10.6737,5.4317,1 
9.3306,5.4888,1 
10.9999,3.7788,1 
9.2172,6.1726,1 
7.8554,3.667,1 
10.2593,5.9399,1 
8.6643,4.1625,1 
11.5694,7.3479,1 
8.3227,5.3279,1 
9.9464,5.3208,1 
10.2033,4.6267,1 
11.7741,5.8403,1 
11.1704,4.7763,1 
10.7115,4.3264,1 
11.194,2.6435,1 
11.4288,5.7531,1 
8.2297,6.0864,1 
10.332,4.6973,1 
9.22,4.3049,1 
11.8359,4.6833,1 
8.1705,5.9571,1 
8.0786,6.6044,1 
10.5213,6.1898,1 
11.5657,4.4681,1 
10.3366,3.4049,1 
11.1732,4.2895,1 
10.2304,4.4663,1 
7.4116,5.5679,1 
9.4472,4.7253,1 
9.8943,5.2901,1 
8.3348,5.609,1 
10.5824,5.2697,1 
10.5508,4.1619,1 
9.3666,4.3369,1 
10.0893,4.1659,1 
10.4218,3.7744,1 
10.9134,5.9039,1 
11.1179,6.0292,1 
11.6269,6.7017,1 
9.7343,5.25,1 
10.967,4.5876,1 
9.971,2.7915,1 
10.4273,3.579,1 
8.9981,3.1244,1 
9.1502,6.2136,1 
10.5692,7.5037,1 
9.9145,3.2717,1 
10.5192,5.0269,1 
10.0051,4.6067,1 
11.5961,6.0237,1 
11.3784,2.7639,1 
10.1569,5.948,1 
9.7815,5.6753,1 
10.0824,5.2223,1 
11.4167,6.1082,1 
7.1358,4.9368,1 
9.5499,4.0368,1 
10.214,5.64,1 
10.1875,7.0976,1 
11.4453,4.9179,1 
8.9203,4.8917,1 
* 
