Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Class
0.2682,0.2871,1.5022,1.9053,2.3309,0.678,2.3381,1.1634,1.1979,1 
0.3153,-0.6871,1.3538,1.8261,3.2991,2.4481,2.3045,2.1225,2.6139,1 
1.9167,0.4448,1.9442,1.2669,1.8999,1.1812,0.6806,2.9543,1.7132,1 
2.2073,0.881,3.7588,1.2522,1.1546,3.0004,3.1254,3.2465,0.6211,1 
-0.569,1.2182,3.8793,2.1922,1.8728,2.6376,3.6132,1.3172,0.7263,1 
0.6079,0.5893,2.3016,2.4931,1.7693,1.4245,1.0524,2.6337,0.3625,1 
1.0897,0.9503,1.0773,2.2909,0.6315,1.6332,3.3232,2.4145,1.4919,1 
-1.0165,-0.2264,3.3834,3.2657,0.0123,1.1969,1.6797,1.3374,2.4026,1 
-1.7118,-1.7708,2.0042,0.533,0.521,2.8243,1.5567,1.3315,1.3542,1 
-0.8592,-0.1625,2.7629,1.4793,2.4382,1.9906,3.928,3.5613,1.1455,1 
-0.2747,-0.4755,1.4855,2.4151,3.2451,1.5005,2.4724,1.4781,2.894,1 
-0.5439,0.4403,1.7635,2.638,0.6105,3.9932,-0.6964,1.6979,2.0396,1 
0.1501,1.3672,1.9142,0.4451,1.8039,-0.0957,2.2052,2.7021,1.9065,1 
0.802,2.9808,1.2073,1.7395,1.7894,1.2605,2.9134,2.103,2.5974,1 
0.446,-1.5974,1.3511,0.261,0.7045,1.785,2.9073,3.4262,2.7087,1 
-1.2271,-0.7391,2.8565,1.7309,3.0857,2.3586,1.0163,0.7243,1.201,1 
-0.4057,1.4562,3.1397,2.0656,2.2187,2.142,2.1489,1.2907,2.4557,1 
0.3254,0.7036,2.8265,1.9584,1.0457,2.3353,1.0345,3.6261,2.6227,1 
-1.7853,0.677,2.7499,1.2124,1.2844,1.816,3.3463,1.6075,3.2281,1 
1.7255,-0.0668,1.3702,0.7881,1.7864,1.8434,4.241,-0.2235,2.0275,1 
0.448,0.7909,2.0296,2.5611,2.5871,1.4575,2.7892,2.4756,2.5917,1 
-0.8982,0.6572,0.7947,0.3677,1.6103,2.7029,3.292,2.4026,1.5389,1 
-0.8915,-0.5509,0.9553,1.4013,1.3252,2.1326,3.7135,1.045,1.5792,1 
0.2482,-1.1275,0.4983,1.4881,1.3925,2.8631,2.0934,2.0135,1.7828,1 
0.6006,2.4913,4.5303,3.1588,1.5341,1.7739,1.4237,1.2743,2.1433,1 
-0.0033,-1.18,2.2834,2.7587,1.2716,1.5912,3.6116,1.9606,0.4025,1 
1.2572,0.2409,0.4781,0.9754,1.5841,2.8857,1.0631,3.7691,1.0409,1 
0.1618,-0.7337,2.8166,0.5157,1.9959,1.561,0.6696,2.2214,2.7991,1 
-0.0118,-0.8613,-0.7407,0.3728,1.7404,4.3718,1.8052,-0.0374,0.7415,1 
1.5818,-0.3663,2.297,1.2477,0.877,2.9349,0.5432,3.5954,2.0183,1 
0.3486,1.5964,1.0865,3.2911,1.7971,2.0115,1.085,0.7729,1.4575,1 
0.2867,0.8463,0.6409,1.3293,0.826,1.4555,1.0208,2.2049,2.14,1 
-1.498,-0.4864,2.7167,0.6236,3.2949,1.455,1.1151,2.6201,2.8685,1 
-0.4092,0.4661,2.3932,1.905,1.4825,0.9492,1.7468,1.6769,2.4786,1 
-0.1953,-0.2427,1.2325,3.0539,2.6464,2.4046,1.4849,2.6041,3.6991,1 
-1.6405,0.4619,-0.3438,2.0792,3.3751,2.7351,2.5715,0.6995,1.0262,1 
1.2379,0.4469,2.2675,2.6406,0.6558,2.039,1.717,1.6714,0.648,1 
1.185,-0.5803,3.3812,2.8413,1.0404,2.3562,2.8242,0.6788,2.3272,1 
0.2299,0.1774,0.8409,1.1626,-0.1035,3.3558,3.6999,1.8678,1.8223,1 
0.6983,0.4362,0.0528,3.1524,4.8482,2.4156,1.7221,2.3825,3.3227,1 
-0.2019,0.8835,1.8643,2.2338,2.3307,1.7123,2.1521,0.8514,1.0994,1 
0.6352,0.4472,-0.1823,2.3485,3.3692,2.0795,2.6431,2.0082,2.6102,1 
0.5497,0.6897,3.0295,2.4548,2.2455,2.4437,1.3759,3.7026,1.7848,1 
-0.0355,-1.8383,1.5615,3.3102,3.3561,1.8018,3.0174,2.1838,3.0173,1 
-0.3468,-0.6662,0.4388,2.1256,2.4198,1.9611,1.6661,1.0919,-0.2386,1 
0.7794,0.4252,2.1021,1.0383,2.8564,1.0745,4.1679,3.2215,1.2312,1 
-0.786,-1.3985,2.0927,2.8373,0.4024,2.8707,0.6608,0.8403,2.8546,1 
-1.6728,-0.28,1.1572,1.4901,2.778,1.8003,1.2019,3.3432,0.8661,1 
-1.7358,0.0572,2.636,2.4202,0.8674,2.3141,1.832,0.3765,0.5963,1 
-0.86,0.8868,0.4874,0.1442,1.6148,1.5495,3.0067,1.0587,2.9421,1 
0.0842,-0.6659,2.6118,2.9811,2.1681,3.3353,1.9596,0.3177,2.5472,1 
-1.1208,-1.959,3.13,1.247,0.6207,2.3879,1.187,1.3723,2.4062,1 
-0.1302,-1.7763,0.7533,1.2956,2.697,2.0726,0.3381,1.0107,1.3054,1 
-3.2094,-0.3872,2.1079,1.9868,0.5459,2.9426,1.6256,3.6766,2.9095,1 
-0.415,-1.5174,2.056,1.8137,2.3163,1.3876,2.6697,3.5749,4.2598,1 
0.3508,-1.6178,2.2168,0.3295,0.2953,1.8838,-0.2444,1.934,3.0588,1 
0.1115,-0.8243,3.3117,0.8627,2.5059,2.5672,1.6056,3.0716,1.9602,1 
0.5335,-1.8909,2.3382,1.3608,1.7874,1.4385,1.6675,2.3886,2.3342,1 
-0.1449,1.4077,1.3515,2.5566,2.1488,2.9127,0.9309,2.2103,1.1144,1 
-0.0549,-0.021,1.9339,3.1938,1.6568,1.8377,3.2893,2.3753,1.5763,1 
-0.3685,-0.4993,0.4077,3.4974,3.3114,1.7856,0.9905,4.0489,2.894,1 
-0.7639,0.1629,1.3953,1.305,1.261,3.1658,1.5136,1.6112,4.3113,1 
-0.1748,-1.0549,2.4572,1.6959,1.3261,3.5379,0.0635,1.0493,3.8871,1 
-0.2229,1.2058,0.7398,2.9889,2.9384,2.1742,1.3813,2.4129,1.892,1 
-0.2654,1.5878,1.8754,1.3784,3.0614,2.5929,1.3332,0.8893,1.1305,1 
-0.6972,1.8941,2.3046,1.7306,1.0416,2.5711,1.4858,1.988,1.2258,1 
1.2574,-0.3428,2.5273,2.0052,3.0155,1.7562,1.7915,0.1906,2.1856,1 
0.3868,-2.2176,3.4857,2.5457,1.9884,2.3394,2.253,0.6173,1.2205,1 
0.3891,0.5868,1.7328,2.4652,1.9144,1.0632,1.4469,2.5812,2.0494,1 
-0.9699,-1.0843,3.1629,3.3807,2.7877,3.1524,0.7548,0.2408,2.1038,1 
0.027,0.5158,2.7567,0.4092,0.292,1.4599,2.1422,1.1785,3.5638,1 
-0.8425,0.2784,2.249,2.0128,3.0423,2.892,1.1965,1.6964,0.4142,1 
-0.215,-0.7724,2.0814,1.1036,1.5207,1.2795,1.3887,3.1847,0.8818,1 
1.6414,-0.6528,2.174,1.2548,1.8348,0.8271,2.0434,2.7571,1.3137,1 
0.1329,0.2437,0.4611,2.2044,2.7739,2.0974,2.1289,2.2291,2.6082,1 
-1.3865,2.4009,1.9612,2.3422,1.5796,2.7626,0.5526,3.1112,2.5858,1 
-1.829,0.4941,0.9901,1.7898,4.276,1.9261,1.0815,3.884,4.2649,1 
0.359,-1.1638,1.3785,3.4177,0.1551,2.8935,2.6993,2.4341,2.938,1 
-0.6066,-0.9846,3.1703,2.1497,2.916,2.0351,2.5498,1.3808,1.3478,1 
0.6873,0.2553,3.1546,2.6515,2.4591,1.6275,3.5811,2.671,1.951,1 
-1.0273,0.232,-0.4266,3.5611,2.42,0.2853,2.6283,2.0905,1.9347,1 
-0.4174,2.4736,0.6449,1.6609,1.5555,2.6023,1.4708,2.6297,1.1021,1 
-0.7195,0.86,2.3256,3.251,3.7244,0.4868,2.1355,1.5272,1.9013,1 
1.9949,1.8171,2.2316,2.1332,3.0667,0.7421,2.5179,1.7507,2.6869,1 
-0.1434,-0.7102,-0.9547,3.3601,2.6964,2.8563,1.765,2.3485,0.8892,1 
0.548,0.542,2.3816,0.7943,1.2801,2.4818,3.7343,2.1212,2.6325,1 
0.3201,0.6407,1.2555,2.645,2.3911,2.4499,2.3479,0.7397,1.5464,1 
0.4667,-0.9298,0.3739,2.0337,2.7783,-0.7553,2.7969,1.4831,0.7848,1 
-0.7052,-0.2754,-0.5086,0.6453,1.8595,2.0855,1.5062,2.3707,1.6272,1 
0.8356,-0.233,2.8492,1.1231,2.2202,1.258,3.9777,3.5146,1.819,1 
0.5533,1.2218,2.1106,0.2474,1.5475,2.1527,0.529,2.0389,2.9617,1 
-1.0344,-3.0802,3.1249,2.1819,1.6633,1.558,1.9255,1.3643,2.9011,1 
1.7685,0.9422,1.5418,2.9744,0.6909,2.5045,1.6889,2.0213,-0.5689,1 
-0.1252,-1.6085,1.1274,2.7386,1.4671,0.237,1.3139,2.7093,2.0064,1 
2.1505,-0.5674,3.0179,1.2578,2.0702,3.1951,3.3207,2.5009,2.4604,1 
-1.3197,-0.8531,1.0733,1.2012,1.0362,0.893,2.6805,2.9312,1.2121,1 
0.5417,1.2748,2.9351,3.0407,3.6078,1.3175,2.5318,1.8895,3.7905,1 
-1.6623,-2.9832,1.1499,1.4647,2.4266,1.1803,1.8086,1.8788,1.0496,1 
-0.0413,-0.4013,2.2414,1.3653,3.312,3.2222,2.3275,1.0443,1.222,1 
-0.589,-2.2518,1.5525,2.0466,4.3793,2.2571,2.0839,1.8418,2.5932,1 
-0.7777,0.5536,0.9327,2.82,2.4324,2.0115,1.76,1.7929,3.6738,1 
0.949,-1.1467,1.3068,1.584,2.072,1.5107,2.2361,2.656,2.5948,1 
0.7278,-1.2187,3.2454,3.8006,1.6035,1.7203,3.6383,2.5325,0.5661,1 
-1.5102,1.2484,0.9455,1.127,1.6226,1.364,1.3819,-0.2469,2.5892,1 
-0.649,0.8828,2.7831,1.3376,2.0815,2.0131,2.2815,2.887,3.2407,1 
-1.3845,0.0175,0.5529,3.2953,1.4763,1.3335,1.9517,1.1422,1.7554,1 
2.1767,-0.853,1.2682,1.8144,2.3241,0.9225,1.2402,3.6647,1.8064,1 
-1.2707,-2.1954,2.7439,0.7971,2.4093,2.3916,2.3759,3.6581,1.0445,1 
-0.4852,-0.9967,1.7,3.5089,1.349,2.677,3.4717,0.8415,1.8414,1 
0.7829,-0.4167,1.1615,2.9488,1.3698,4.0622,3.8432,3.0789,2.5263,1 
0.7686,-1.9004,1.0791,1.7002,2.4003,1.8905,2.452,2.6714,2.5873,1 
2.6631,-1.411,1.046,0.2256,1.9097,1.957,1.3672,3.03,1.8944,1 
-0.1219,-2.5273,1.5749,2.105,1.1703,2.1871,2.0099,2.4961,1.4074,1 
2.8879,-0.1985,2.3708,4.1881,0.7014,2.101,2.5124,2.7854,1.3681,1 
0.3313,0.6203,1.7862,2.784,2.6675,2.1012,3.0593,3.7606,1.9071,1 
0.2143,0.1288,1.1722,2.2365,1.041,3.3827,3.3233,0.5356,1.8459,1 
-1.3481,0.1949,2.8816,0.7917,1.2118,2.7974,1.1538,1.0659,1.6307,1 
-1.6288,-1.4768,1.1744,2.8117,3.168,1.8071,2.298,3.51,5.1424,1 
-0.6751,1.0914,5.4819,1.6206,0.0624,2.9529,2.5495,3.3354,0.8406,1 
1.8278,-0.2407,1.0909,3.2019,2.4438,2.6883,2.4957,0.6694,2.115,1 
-1.2851,0.2799,0.3926,1.7958,1.687,2.8363,3.6614,1.7827,4.3049,1 
0.2068,0.1633,0.6448,2.5668,0.0271,2.2746,2.634,2.8356,1.9232,1 
0.3073,0.7152,1.1762,1.3392,2.5906,4.3501,2.6111,1.4874,3.2634,1 
1.0649,0.5892,2.6901,-0.0467,3.0807,3.0841,2.5353,2.8674,3.009,1 
0.8063,1.0343,0.4389,3.9859,-0.4267,0.8384,3.5358,1.9344,2.8799,1 
0.3546,-1.2093,1.7338,0.8498,1.9478,0.5379,3.9834,1.163,2.6037,1 
0.2956,0.0337,3.5835,0.9455,1.3715,1.2813,2.6691,2.4979,0.1181,1 
0.6948,-1.0611,2.995,1.4781,1.6865,2.2956,1.7158,0.8357,2.5131,1 
-1.2054,0.053,2.0039,3.0392,1.8158,2.1507,2.6113,1.6075,4.0491,1 
2.0196,-1.4177,1.5695,1.7231,-0.2706,1.8834,1.7481,1.5646,0.1965,1 
0.5173,-0.3813,1.1566,1.6473,1.5196,1.255,3.1866,2.8763,1.4958,1 
0.335,1.108,1.1747,1.0459,3.4351,0.8416,1.4765,0.4127,1.099,1 
-1.2954,0.4455,1.8548,1.2651,3.3745,2.2827,1.066,2.1074,1.4927,1 
0.1347,-0.1324,1.0488,0.1137,1.8085,0.8156,1.6617,1.6141,3.13,1 
-2.1295,-0.6515,2.6647,1.4762,1.8339,2.5637,4.035,3.4429,1.7171,1 
-2.5686,-1.6563,0.5187,3.0365,3.1707,0.7594,0.7577,1.8054,3.0297,1 
0.6412,1.1389,3.0538,3.347,2.2371,2.4669,0.6447,0.0753,2.6051,1 
-0.2092,0.4278,2.4934,3.1078,2.7427,0.7663,2.2815,1.4986,3.5643,1 
-0.5294,-0.0639,3.8626,1.6981,0.7478,0.5863,1.6191,1.3006,2.1702,1 
-0.4792,-0.4121,0.7881,1.7796,0.3986,2.7407,1.7501,1.45,1.6558,1 
-1.641,0.1313,1.7215,0.9287,1.8689,0.3036,2.6961,2.3802,2.2669,1 
1.4277,1.0808,1.9023,0.7024,1.7283,1.798,2.2145,-0.3103,1.2636,1 
0.4002,-1.8158,2.7181,1.3379,-0.3417,3.0291,0.7481,1.9944,3.3671,1 
0.6035,-0.1714,1.4482,3.0816,0.3272,1.5641,3.9931,1.0326,2.7233,1 
1.4042,-0.9186,0.8917,2.5407,1.4316,0.3986,0.3747,2.7249,2.5322,1 
0.4324,-1.3049,1.2549,3.0971,2.1381,2.8004,1.0911,1.3195,0.9624,1 
0.3956,-0.2275,1.3981,3.4563,-0.3402,4.1853,1.7828,-0.7825,1.9866,1 
0.9439,0.0879,1.4117,2.5619,2.7464,-0.2082,3.5331,3.848,1.2302,1 
0.9114,-0.1858,3.7645,2.2855,3.5383,1.8215,1.2096,2.8591,0.2044,1 
0.4693,-0.0709,1.8979,2.9173,2.4781,0.0978,0.7808,2.8729,0.6766,1 
-0.3729,0.8171,2.2563,2.6697,2.8953,0.2329,1.6651,1.1775,2.0105,1 
0.2148,0.4307,3.0571,2.7991,0.626,2.706,3.4172,2.0533,1.7595,1 
0.7215,-1.3231,2.18,0.692,1.1839,2.1016,3.4815,1.3229,0.9534,1 
0.7235,0.6198,2.0987,2.1027,2.2516,2.0925,1.9644,2.0164,1.5622,1 
0.4944,-1.9442,2.8289,0.7506,1.1632,2.3354,0.0339,0.2353,2.5068,1 
-0.4702,0.4149,1.9637,2.493,1.9739,1.3359,2.0866,1.5683,1.2054,1 
-0.7565,-0.5495,1.5519,1.628,2.5023,1.422,1.8742,1.9198,0.9415,1 
0.6381,-0.729,1.6861,2.4386,1.884,1.7355,0.8126,1.1767,3.1842,1 
0.6054,-0.7503,2.4865,2.1794,2.0736,0.5593,3.689,1.9561,1.9907,1 
-0.3999,0.1589,1.4282,1.2674,1.7195,1.4779,3.6173,0.466,2.5357,1 
-0.7315,-0.3191,2.5145,2.3942,1.9838,1.6164,3.4233,1.796,1.9433,1 
-0.7918,1.0718,2.7672,1.8772,2.2536,3.4277,2.7832,3.0362,2.4447,1 
-0.6147,1.3756,1.7769,2.7387,0.8625,0.4827,3.0717,-0.8396,2.9551,1 
1.2045,-0.7321,1.172,0.7905,1.7967,0.9962,0.5213,3.008,1.9544,1 
0.2579,-0.5376,3.2847,1.9017,2.9684,-0.4021,2.5215,2.9726,2.3501,1 
0.6878,-2.1449,0.9652,2.9812,2.334,1.1006,2.4359,2.8292,2.573,1 
-0.6582,1.7269,2.4893,1.423,2.7319,1.9144,1.7062,2.6268,1.6185,1 
-0.9102,-0.5368,2.1232,1.3945,1.985,2.5214,3.3192,2.6338,0.8954,1 
-1.8359,-0.6804,1.9662,2.8635,3.2713,1.771,1.6992,0.6906,2.0263,1 
-0.0674,-1.3855,2.3667,3.4721,3.3039,0.4575,2.8539,1.9611,2.9134,1 
0.572,-0.1004,2.5624,1.6662,1.8517,1.8742,1.5015,4.2634,3.172,1 
1.0218,0.3758,2.4557,1.6326,3.0864,1.8001,1.8717,2.2817,3.2282,1 
0.6906,-0.7065,-0.2985,2.9401,2.9326,-0.2717,2.7975,3.9554,1.7879,1 
0.1354,0.6864,3.4325,3.3321,3.7521,1.559,0.6358,1.2743,1.8489,1 
-1.5587,-2.8865,3.1126,2.7276,3.1276,2.1391,3.325,1.4077,1.7644,1 
-1.6353,1.4769,1.1503,1.964,4.6546,3.0854,2.9674,1.4675,1.9457,1 
-0.5685,-0.7884,3.6594,2.728,2.1384,1.8015,3.4608,0.3248,2.505,1 
0.4078,-0.5725,0.2122,0.4264,3.6767,3.0738,2.5237,2.6942,2.1759,1 
-0.3728,-0.336,1.8929,1.8316,-0.1697,1.2788,3.2517,2.5726,2.7301,1 
1.5312,-0.7527,2.1065,4.7507,2.3699,1.7502,2.3704,2.1481,1.2921,1 
0.2851,0.2128,3.4994,2.6442,3.0485,1.9217,1.7227,1.3714,1.9454,1 
-0.6173,1.0139,2.8409,3.9212,4.1136,2.3434,0.8362,3.021,2.8294,1 
-1.4062,-0.9142,2.1054,2.0954,2.0719,1.8129,1.4017,0.1761,2.7056,1 
1.8717,-0.8453,0.1102,0.8333,1.8159,1.9427,0.3421,1.1089,-0.1205,1 
-0.1811,-0.1644,-0.082,2.4092,0.9534,1.4413,3.2335,3.1432,2.2007,1 
0.6917,-0.8145,3.1613,3.4695,0.1625,1.8102,3.1034,3.0148,3.082,1 
0.1228,0.283,1.1868,1.6631,2.5728,2.2536,2.3515,4.6875,1.3538,1 
-1.0465,-0.4748,2.4823,1.1659,0.9786,1.2767,1.105,4.0334,1.7848,1 
-0.5856,0.254,1.9785,1.6303,0.5951,1.4303,2.2132,2.5481,2.2016,1 
-1.058,1.6392,2.3774,1.3903,3.0101,3.8787,1.3463,1.849,3.2111,1 
-0.9629,0.9783,2.4905,3.0451,1.5646,1.8661,2.3097,4.4262,0.7954,1 
0.1984,-0.802,0.8166,2.565,0.9428,2.1294,1.2974,1.5999,1.419,1 
0.5022,0.9833,0.471,1.5038,1.3672,2.7326,2.4163,3.2203,0.9959,1 
-0.2632,0.0345,2.9974,1.8588,2.7191,2.4382,3.4611,1.1763,2.3357,1 
0.8513,0.6342,2.2008,2.2388,0.8275,3.4475,0.7231,1.9638,2.6493,1 
1.2218,-2.1384,2.1373,1.9064,2.0941,2.3032,3.5003,0.8497,1.094,1 
1.6158,0.1679,2.7738,2.1399,0.3115,2.7742,3.1046,1.5077,0.7901,1 
0.2574,0.1723,2.9923,1.2878,1.1527,3.6058,3.6939,1.3544,2.7832,1 
1.0948,-1.7657,3.683,1.5024,2.2601,2.2489,3.9587,2.8579,2.0101,1 
-0.8727,-1.1886,3.4295,1.6097,0.6225,2.8403,0.7683,0.3519,0.7442,1 
-0.1694,-1.3001,3.3059,3.3807,3.0311,1.6773,2.432,4.3976,2.03,1 
0.351,-0.3518,2.3774,1.749,2.1224,0.8395,1.8272,3.9764,2.1782,1 
-0.1158,0.2535,3.2121,0.4955,0.5763,2.5904,1.7052,2.9795,2.1723,1 
-0.0247,0.5222,0.8225,1.099,2.85,2.5183,3.0747,1.7747,2.5295,1 
0.1791,-1.0395,0.7172,2.5525,1.3939,1.679,3.4059,3.0854,3.0934,1 
-2.3854,-1.2587,0.7334,3.2976,3.6102,3.8858,2.7409,1.9356,1.49,1 
-0.113,0.4007,2.3163,1.2329,2.6712,2.5321,1.4688,4.0547,2.2166,1 
-0.2658,1.5728,1.2233,1.6794,1.5209,2.2649,2.8467,0.9555,4.0553,1 
1.6043,-1.5821,2.4617,3.1057,1.6694,2.1591,0.6308,0.2213,0.111,1 
-1.2312,-1.4779,4.0302,1.7872,2.44,2.7171,0.6617,0.3287,1.0789,1 
-1.5924,0.0073,2.523,1.1552,2.4702,3.1319,1.889,1.1025,1.9834,1 
-0.5453,1.1136,1.2818,0.2733,1.847,0.2118,1.8016,1.4768,4.1182,1 
1.1283,-0.3884,3.5561,0.9514,3.0775,2.4047,1.9737,2.8252,2.8198,1 
-1.2238,-0.6609,2.5442,-0.5302,1.3867,1.4729,1.7054,1.306,1.5633,1 
0.8104,-2.1527,1.574,3.158,1.7138,2.2105,2.8084,2.5455,2.4121,1 
-0.6966,-0.2057,0.7961,2.2238,1.907,3.3508,0.7574,1.8713,3.6642,1 
-2.3051,-1.0024,1.1094,2.5305,2.5025,3.6354,1.9949,-0.0086,2.1286,1 
0.4217,0.7772,0.9183,1.9292,3.6579,3.5526,0.5299,0.7406,1.5926,1 
2.1334,-0.9262,2.1333,1.5115,2.0987,4.1886,2.4903,0.4192,2.4951,1 
0.2311,-0.8058,2.8368,2.6266,2.5154,3.4251,3.0033,1.7024,1.9196,1 
2.1072,-0.2751,3.3507,2.0812,1.769,0.955,0.8245,3.3162,2.2688,1 
-0.6375,0.6157,1.5514,1.542,1.4731,1.367,3.2359,4.6154,2.084,1 
0.4334,0.0525,1.6939,3.9662,0.8731,1.8938,2.8313,3.6952,3.5993,1 
1.1375,0.2837,3.7741,0.8274,2.8208,-0.2623,1.4894,2.7579,2.2923,1 
2.1865,-0.7595,1.7627,2.1689,1.2641,1.4808,0.6125,1.824,2.3032,1 
0.3317,0.4033,2.614,1.6707,2.7972,2.0614,0.9394,2.0701,2.3232,1 
-1.6285,0.8855,2.4723,2.5002,1.8911,2.0247,2.016,3.0308,0.5608,1 
0.5192,-0.3432,1.4922,2.4517,3.74,2.3347,2.4179,2.4002,2.0929,1 
-0.792,-0.2688,1.9669,2.366,2.2802,2.5378,2.563,3.353,1.53,1 
-0.5338,1.1383,2.9631,2.8903,2.4457,2.8169,4.144,0.3062,4.1975,1 
-0.7673,0.2443,0.3937,2.4941,3.3707,3.9233,1.918,2.6251,2.2208,1 
0.4974,1.09,2.2833,2.3873,2.697,2.7927,4.0305,1.4417,2.933,1 
-0.4358,1.051,1.8686,2.0968,4.2799,1.5504,1.6642,1.4354,1.6361,1 
-0.7531,-0.7072,4.4727,1.8003,3.2218,2.1479,2.1055,2.0445,2.0096,1 
-2.0873,2.681,1.3461,1.4502,0.9215,1.8858,0.6736,2.2358,2.1701,1 
-1.7731,1.125,0.8455,-0.513,1.5215,1.8436,2.3984,1.7962,3.2317,1 
-1.4958,-0.2582,3.6053,3.3977,2.7427,0.5885,2.5013,4.2176,2.2559,1 
0.5446,-1.3236,1.0113,1.4092,2.7334,3.2309,2.6028,1.4181,2.919,1 
0.8929,-0.0746,2.2672,3.6054,2.2873,2.6722,1.6896,1.8753,0.2135,1 
0.0823,1.0814,2.3948,0.549,1.7253,2.3317,1.6464,2.2956,2.434,1 
-0.1212,-1.1226,2.0566,2.8915,2.5789,2.7183,1.7257,3.109,2.5589,1 
-0.1329,-1.202,4.3233,2.0349,1.903,2.8835,3.3366,1.7979,1.2218,1 
-0.4001,1.2734,2.0603,2.6998,1.1429,1.243,3.1034,2.6184,2.3756,1 
