Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Class
0.4821,1.5133,3.06,1.9563,0.082,2.4407,2.2126,2.6171,2.0934,1 
1.6483,-0.2375,1.4124,2.4193,0.9279,1.7749,4.1467,3.3736,2.3265,1 
2.941,1.6671,1.2121,1.6782,2.0588,1.7565,3.0122,2.2701,1.5519,1 
1.8363,3.6088,3.811,2.8497,2.5647,0.8724,3.1296,3.4166,2.9393,1 
1.3553,0.6942,3.4755,0.1381,1.8064,2.3053,3.0286,1.6038,2.0211,1 
3.0456,1.4573,2.5599,0.8268,1.4986,0.7864,3.2814,-0.542,2.57,1 
2.4373,2.7415,2.7342,2.1961,3.1649,1.5857,1.3372,3.2002,2.9892,1 
1.5825,2.1727,2.4218,1.4648,1.2543,0.9778,1.1846,2.9363,2.7681,1 
1.288,1.7244,1.4569,0.8366,3.3302,4.1454,3.407,2.1689,0.1557,1 
3.2931,0.3711,3.9942,3.2065,1.0895,2.5594,2.062,2.1197,3.1214,1 
3.9471,3.5359,1.3849,4.6937,2.27,2.4394,0.2538,2.049,2.2524,1 
2.9023,1.7155,1.8556,2.9965,0.8859,1.4794,3.4105,0.3976,3.1934,1 
0.7415,1.2399,2.5763,1.8848,3.2098,1.8952,2.2421,3.0511,3.4135,1 
2.3977,-1.0282,3.4724,-0.1218,1.8295,3.4311,1.6828,0.9158,1.7479,1 
2.9617,1.2274,-0.9166,3.402,1.3243,0.1527,0.6351,-0.5164,1.221,1 
2.9754,2.3524,2.022,1.5045,1.554,1.2987,1.9653,1.2264,1.1102,1 
1.7617,3.9968,1.609,0.673,0.9367,0.9181,2.5138,0.4,0.9744,1 
2.1725,2.4581,2.6274,1.8863,3.3711,3.5743,1.0044,1.7615,1.6285,1 
3.6124,2.2845,2.7998,4.6086,2.4429,1.5779,1.3024,2.5306,1.5357,1 
3.0231,0.1069,2.6578,1.6157,1.1013,3.2995,1.5492,1.9308,2.0228,1 
2.855,-0.631,0.4772,2.1732,0.7593,2.2532,2.9954,2.8091,1.4656,1 
2.6921,2.8972,2.2576,4.6435,1.4676,1.288,1.8874,1.5802,2.6761,1 
2.7051,1.1203,1.5114,1.0043,4.9257,1.5429,1.2545,1.7553,1.1325,1 
1.2992,2.3904,1.5012,2.0548,1.6316,0.3377,1.9098,2.7719,2.2563,1 
1.239,2.4819,-0.1852,1.5817,3.9036,2.4576,1.3176,1.672,0.0796,1 
2.2911,2.8435,1.3722,3.582,2.8348,1.5666,1.467,1.536,1.6768,1 
0.7536,0.5482,1.8357,2.6057,3.5033,2.0713,0.5842,2.1243,-0.0867,1 
1.4517,3.3855,0.9836,2.4287,2.5008,1.2171,2.0704,1.3724,3.4787,1 
3.0162,2.1271,1.8576,2.5757,0.6271,1.0191,0.4298,3.2249,1.9899,1 
1.1764,2.8638,1.5025,2.5497,3.9907,1.4082,2.3435,2.6492,1.6794,1 
2.0368,1.3487,0.1419,0.5381,0.8827,1.6571,1.4879,1.5674,2.1607,1 
2.285,0.4841,2.6424,3.2465,3.3558,2.673,3.3681,0.6631,1.558,1 
2.9793,1.0654,2.1013,3.3793,2.039,1.1475,1.7236,0.0764,1.4768,1 
1.5787,1.7782,2.6135,0.6798,0.9486,2.1761,-0.3263,1.6199,2.9565,1 
2.8861,2.5342,2.8095,-0.4941,3.746,1.9099,2.7137,2.0304,2.2233,1 
3.2305,1.554,2.4538,1.9045,2.5937,1.7254,3.7857,2.1468,2.345,1 
2.6856,0.3517,1.5046,1.9784,0.9904,1.195,1.8351,1.6622,1.482,1 
1.9666,0.8414,2.0958,1.5301,2.0799,2.2651,0.901,2.2516,1.8052,1 
1.8703,3.2691,2.6283,3.3079,1.7957,2.7756,1.6417,1.8634,0.8155,1 
1.5717,2.3495,0.5492,2.5298,0.1772,1.0687,1.8271,1.0032,2.3385,1 
2.2459,1.4417,0.5257,2.2443,1.8628,1.8036,1.9367,1.8839,2.0981,1 
2.0925,2.8003,2.2208,2.858,2.6025,-0.0692,2.1567,2.9078,3.194,1 
1.5964,1.9305,1.7904,3.9784,2.7272,0.8296,-0.0344,1.0554,2.0436,1 
1.5168,1.0461,3.1204,2.1018,2.2658,2.8196,1.0191,-0.1172,1.9056,1 
3.182,1.6783,1.0419,1.71,1.4798,2.0649,2.569,2.6529,2.5365,1 
-0.3274,1.0667,1.8741,1.5589,2.269,2.6544,2.1387,2.966,0.8111,1 
1.5823,1.3229,0.474,1.2209,1.8885,2.8689,1.0402,1.3901,0.4546,1 
1.8915,3.0017,3.0088,3.3442,2.648,2.3642,1.479,1.4152,1.3358,1 
3.3719,3.4719,1.6507,1.1607,1.4673,2.5915,2.7895,2.3612,2.0309,1 
1.996,3.354,1.6627,4.752,3.6136,2.5481,2.1872,1.265,1.6435,1 
2.2558,3.2975,1.9878,1.9148,2.2386,1.1479,0.9456,0.359,0.7118,1 
2.2366,2.1634,2.1288,1.841,1.8345,3.4886,1.1727,0.9935,0.4401,1 
2.5563,2.4038,1.9323,2.6972,1.7187,2.6736,1.9801,0.9953,0.699,1 
1.4676,2.2134,1.8802,4.0332,0.4122,3.9372,1.1475,2.3993,2.9368,1 
3.958,1.7276,1.8093,0.7184,2.0802,0.5479,0.7808,2.5531,1.1638,1 
1.4096,3.8214,2.2664,2.6207,1.3192,2.2786,2.0237,3.9087,3.301,1 
3.1438,2.3278,3.2831,3.8774,2.1675,4.347,3.7116,0.6962,1.2625,1 
1.3895,1.1322,1.8885,0.3445,3.4148,4.4591,1.5419,0.4086,3.2135,1 
2.4324,0.0571,2.0632,2.8365,1.2068,1.4253,1.3692,0.7535,2.0213,1 
1.3061,2.592,3.2779,-0.0306,0.4662,2.1096,1.6772,2.1047,3.2229,1 
0.9262,1.1984,1.2437,1.0975,2.1836,1.3104,1.7198,-0.5343,3.2482,1 
3.1443,1.7566,3.1329,0.8651,3.7403,2.9222,3.4464,3.6748,1.9772,1 
0.2385,2.5022,2.5343,1.5788,3.6335,0.4194,1.8989,2.4331,0.6159,1 
3.1233,0.3436,3.4353,0.7947,1.4438,2.09,2.3938,2.0947,2.4529,1 
2.5773,1.5329,-0.0139,1.2079,2.3912,2.3628,1.286,3.5647,2.4635,1 
1.9223,4.0551,2.2797,1.7922,2.4781,-0.6437,2.3519,1.9999,1.1497,1 
2.5595,2.4699,2.7257,1.8832,2.6227,1.999,2.8626,2.5487,1.1095,1 
2.767,3.4056,1.9956,3.0047,2.8286,1.8471,2.369,0.8914,0.992,1 
4.0555,1.842,1.5775,2.0244,0.3357,3.1589,1.9286,0.3755,2.7172,1 
1.9982,1.8581,2.4782,0.375,0.0913,-0.276,2.5073,4.1023,-1.7168,1 
1.916,1.6158,1.082,2.2593,3.984,0.9348,2.8864,0.9029,1.5252,1 
3.2187,2.0156,1.6527,1.1139,2.8259,1.7923,-0.6951,2.3308,2.5009,1 
1.6229,2.4336,0.6987,2.8885,1.1414,2.8446,4.0696,2.8148,0.8399,1 
2.0487,1.29,0.2213,0.3414,1.9845,2.8832,2.4978,2.7634,2.2517,1 
3.0678,1.3565,3.2223,2.348,3.3334,0.7944,1.6185,2.0081,2.3505,1 
1.9169,0.4375,3.5817,1.6878,4.2876,1.4311,1.5194,0.3482,2.9126,1 
-0.0294,2.4108,1.867,1.3938,2.2942,2.3756,2.1518,2.0953,2.2627,1 
3.1222,3.1064,1.0392,-0.3823,2.8823,1.4864,2.5563,0.5927,3.1778,1 
1.1607,3.624,2.1784,1.0916,2.65,0.2552,0.4677,2.5102,3.4207,1 
2.6292,1.8302,1.3385,1.638,1.7875,2.1438,1.947,2.4479,0.5112,1 
-0.2331,2.7212,4.2415,2.2923,-0.1811,2.2343,2.3528,2.2928,2.9765,1 
2.9791,1.2058,2.2095,0.604,2.5137,0.6388,2.1695,1.0527,3.3172,1 
1.8927,2.2839,1.9852,2.7139,2.4519,1.0178,0.2327,1.1691,2.8315,1 
1.7499,-0.2522,1.1261,0.7059,1.1227,-0.4212,2.8473,1.4337,2.5135,1 
1.4148,2.1163,1.8054,3.8924,3.2454,1.262,3.2102,1.4706,1.6532,1 
2.8015,0.7739,3.1017,2.4884,1.5096,1.969,2.4345,0.8578,0.6667,1 
1.3764,2.1517,1.9113,3.8495,2.4391,1.8616,1.7719,1.1076,1.2426,1 
1.7361,1.3854,2.2915,1.7434,2.7397,1.7497,2.7093,2.4889,1.2849,1 
3.0623,2.9167,2.7612,1.9873,1.9478,2.4445,2.5662,1.6694,4.3687,1 
2.5293,2.1122,1.4428,2.6748,2.5908,2.5431,1.9303,3.0655,0.2121,1 
3.235,1.5176,0.6723,1.8314,2.4169,2.7084,2.2107,0.5641,1.2058,1 
1.6364,-0.0992,3.4957,1.2932,2.8663,2.7756,1.4067,2.6923,2.8174,1 
1.0964,1.8655,1.6946,2.1686,2.7121,2.5529,1.492,1.8525,2.6279,1 
1.7112,1.0953,2.6511,2.2076,1.136,1.4218,1.3045,1.8079,1.6569,1 
7.2319,1.927,1.3343,0.7619,1.6907,0.7115,1.2966,3.1331,2.047,1 
7.2103,2.4592,1.5926,2.4053,1.541,3.4776,3.5336,1.637,2.3487,1 
6.3336,1.6054,1.7485,1.3897,1.9236,1.6761,1.7883,2.2722,1.6146,1 
8.0619,0.272,3.1129,2.9149,2.3758,2.569,2.7901,3.2354,3.3706,1 
8.9928,-1.5367,1.008,1.46,2.9203,1.0554,4.2077,3.3097,1.8151,1 
8.8924,3.2253,1.1637,1.7416,1.9656,2.2726,0.1918,2.2426,1.4688,1 
7.0855,1.6648,4.5256,2.6958,1.6966,2.5704,2.0309,1.7505,3.1701,1 
8.6353,1.2977,0.8599,1.4251,0.8085,2.8295,1.6778,2.6637,1.1041,1 
8.3901,2.3156,2.4176,0.4037,2.9204,1.6237,0.617,2.6327,3.6871,1 
9.5471,0.7537,1.9768,3.9515,1.4253,1.8978,2.3314,4.2785,2.5015,1 
7.9297,2.9924,1.6529,1.375,4.168,3.3053,1.3761,1.4616,1.2123,1 
7.8428,2.5047,2.5476,2.3094,1.8859,1.4334,2.0676,1.026,4.2316,1 
6.1194,2.3314,0.9774,1.4452,2.6031,2.8316,2.4981,1.7189,1.2568,1 
7.61,2.4324,1.0547,1.9496,2.6243,1.3632,2.2446,1.0732,3.3977,1 
7.5187,2.293,2.3629,0.6185,1.8767,1.9662,3.5299,3.0707,2.1871,1 
8.1152,2.2476,2.8897,0.3645,1.7049,2.5695,2.0446,3.6336,0.9373,1 
9.8873,3.3721,3.0348,1.9424,1.76,3.0273,1.4116,2.4883,0.0303,1 
8.8987,1.7286,1.0365,1.9453,0.2524,1.4816,1.3882,0.5272,2.0638,1 
7.0482,0.7415,0.8196,0.9407,2.6299,2.1919,2.9667,2.6348,2.919,1 
8.4326,3.1247,3.3994,2.1139,1.2101,1.9097,3.023,2.8402,2.2438,1 
8.7561,4.5722,1.1564,1.2655,3.479,2.393,1.5367,1.4451,1.6356,1 
6.2049,0.9044,1.868,3.2724,2.2771,-0.2157,0.4778,3.0142,1.6097,1 
9.3112,2.1524,3.6409,1.4921,1.2747,2.9043,3.4252,0.7664,2.3855,1 
8.156,2.6364,1.4574,1.8571,2.442,3.0142,0.9497,1.5906,1.7244,1 
9.0068,2.3981,3.5304,2.549,1.1062,2.1703,1.3287,2.1631,3.3361,1 
7.4782,1.3721,0.8322,2.9274,1.8594,3.1443,1.3138,4.56,-0.0456,1 
8.5005,1.0732,2.2765,1.802,1.5969,1.8686,1.9786,2.3297,2.2427,1 
7.1334,3.313,2.4621,1.3304,4.4322,3.1975,2.0859,0.7229,0.9876,1 
7.4858,1.0641,2.3755,3.1902,1.5384,3.8705,2.5589,1.9448,1.1487,1 
7.1468,2.9795,-0.6805,2.1323,2.6701,1.7107,2.554,1.9201,3.5155,1 
8.2956,2.2534,2.7841,1.0932,1.483,0.823,2.1032,1.0884,3.1484,1 
9.421,1.9446,0.1359,4.3496,1.2422,1.2272,2.1507,1.4427,1.519,1 
7.6525,1.253,2.6274,2.217,3.179,2.9371,0.9463,3.8434,2.5074,1 
7.1089,1.3367,0.4784,0.2762,3.4528,0.4207,0.0202,0.6674,2.1988,1 
6.4362,1.9293,0.7036,3.5062,4.4757,1.7292,1.8838,1.5595,2.7571,1 
7.897,1.9954,0.9458,1.5261,2.0519,1.8555,4.0767,1.9985,1.9006,1 
7.3969,1.8525,2.8006,2.1964,1.07,2.7994,1.0399,0.9655,2.1161,1 
7.7253,1.0541,4.4623,1.5467,2.0605,2.8273,2.1242,1.6178,3.0662,1 
8.8971,0.4193,3.8236,3.2134,2.6846,1.7807,0.8759,1.1736,2.32,1 
7.9894,2.0747,1.73,3.9332,3.996,1.7756,0.9537,1.9877,2.1121,1 
7.9757,3.3111,1.954,1.6847,1.3503,1.594,2.3332,1.9635,2.1903,1 
7.9228,2.8466,3.3881,2.13,2.9686,3.8281,1.1017,2.1098,0.1859,1 
7.7361,1.4029,0.6484,1.88,2.6244,2.7676,3.4878,2.6068,3.1676,1 
7.2539,1.1795,0.8851,1.4971,-0.189,2.0967,2.7099,1.3223,2.5516,1 
8.1476,2.7676,4.3127,1.7867,2.4478,3.2797,4.049,1.6119,-0.1253,1 
6.9582,1.4025,2.3668,2.712,4.0523,0.6479,1.5978,2.4157,1.3149,1 
6.6549,1.0879,1.6501,1.6825,2.3649,0.8352,1.5263,1.0555,1.529,1 
9.0558,2.7962,1.6499,0.9352,2.0922,2.1014,2.6729,0.6138,3.7052,1 
7.7073,2.5397,0.8657,1.2697,3.9331,3.4058,4.6057,2.7572,1.8121,1 
8.1672,3.0121,1.309,3.6448,2.2198,2.6808,1.8895,0.4228,3.1916,1 
7.0117,2.6154,2.164,2.5498,1.4013,3.0908,0.149,4.631,0.9264,1 
7.9842,2.1845,0.5138,4.6964,1.6436,1.5692,1.5889,1.83,1.9886,1 
6.6748,1.289,0.9848,2.4186,0.5902,0.2493,1.8849,2.5052,-0.1529,1 
7.3272,0.9306,3.0781,1.7603,1.1099,3.0531,1.5141,2.2284,2.9528,1 
6.6949,2.1387,1.5924,4.9008,-0.0085,2.599,3.0675,2.5878,1.1681,1 
6.2813,1.1593,-0.5625,2.5041,1.6147,0.6162,2.7876,1.927,1.6796,1 
8.7284,2.3191,2.2003,1.848,1.9974,2.1316,1.6862,2.0145,0.1707,1 
5.9291,2.7341,0.4412,3.416,3.0999,2.8704,2.466,1.8597,3.9339,1 
9.1725,2.4978,2.5937,4.2158,1.5691,0.6668,2.23,1.4094,3.2829,1 
8.7911,0.4599,2.5821,2.6762,1.1312,0.4172,1.5083,2.004,-0.048,1 
6.1414,2.3021,1.6299,3.1078,2.5624,2.0051,1.1045,0.4723,0.3177,1 
6.5343,2.2281,2.9733,1.997,3.7739,1.4996,1.9719,0.3255,1.2296,1 
8.6719,3.6914,1.8342,2.9019,1.3278,2.9304,2.0901,0.8924,1.3042,1 
10.1806,2.3756,2.7904,1.2781,2.6298,2.0515,3.1641,2.9762,1.0732,1 
8.8583,1.8107,1.9437,3.306,1.3821,0.2345,1.3588,1.5746,1.8262,1 
8.8714,2.5331,2.0141,3.028,2.2668,0.3919,1.5299,1.9591,2.2543,1 
10.1113,1.4314,2.4621,0.7547,1.6647,-0.5318,3.1924,1.674,2.7656,1 
9.2707,1.3653,1.2929,1.8737,3.4121,2.114,1.9718,1.3579,4.418,1 
6.8593,0.2336,0.3128,1.7765,2.3278,4.4708,3.7184,1.8365,2.1026,1 
8.5845,3.1156,2.3964,2.2328,3.1357,1.8753,1.9926,1.7947,1.6267,1 
8.2162,1.1694,2.4815,2.4155,1.5496,1.7609,2.9528,3.8239,3.4487,1 
8.2945,1.3816,1.9846,0.1883,1.2323,2.4879,1.8142,0.7605,1.7038,1 
8.8096,0.808,2.2899,1.8906,2.4005,4.1646,2.4317,1.5151,1.118,1 
6.5402,1.0279,2.7791,0.8507,1.5804,0.7584,1.5266,1.435,1.8441,1 
8.4805,3.2373,0.5029,1.784,1.8062,0.8999,1.5731,2.4756,1.6643,1 
8.5306,2.0002,2.5965,4.4083,3.0905,1.9621,0.3196,1.5996,2.918,1 
9.8334,1.7846,1.8485,1.8198,1.0679,-0.0088,0.763,2.4644,2.3959,1 
6.0778,1.3213,2.2199,1.8884,3.1379,2.6571,3.0312,0.5495,-0.4067,1 
8.3996,1.1313,3.334,0.4095,1.1318,1.0828,1.7237,1.1002,2.006,1 
7.7488,1.1547,2.5552,1.5852,3.3947,1.362,3.4516,0.3344,2.4918,1 
8.077,2.7099,2.3554,1.5397,1.3946,2.1488,1.7919,3.1671,1.6641,1 
7.4275,4.2885,2.9034,4.3183,2.5621,1.5506,0.1768,3.3166,1.9329,1 
8.453,1.5276,1.7257,1.4577,1.8992,3.1153,3.0635,1.4663,2.6694,1 
8.0176,2.5284,0.0758,1.646,2.5936,2.002,3.1506,3.7458,2.7873,1 
8.7772,2.2221,1.1975,1.9533,2.7205,1.2473,2.7426,1.5762,1.8363,1 
7.3756,-0.0345,1.5628,2.7773,1.1653,0.7241,1.6187,2.1003,1.8327,1 
7.853,0.181,1.6486,2.1337,1.6391,2.37,1.439,3.1451,1.5481,1 
5.9031,4.8551,0.6839,1.8684,2.7543,3.62,0.0777,1.0708,3.9475,1 
9.0452,2.4644,1.5385,1.5482,1.9366,1.4895,1.0958,1.8077,1.3058,1 
7.2559,1.7996,3.0956,2.1488,3.6222,1.2857,1.9057,0.7289,2.756,1 
8.2272,1.0919,2.405,2.6861,1.2553,0.6701,2.5707,1.7239,1.3644,1 
8.746,3.4332,1.8366,3.1447,1.8955,3.6993,3.1385,3.3854,0.9099,1 
7.9712,2.6723,1.3142,4.3916,3.3455,1.9037,1.6923,1.9369,2.2705,1 
