Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Class
-0.2874,1.6698,1.8901,0.6385,1.7479,2.5649,1.7949,2.5762,2.7166,1 
0.4526,-0.9449,2.6182,2.629,1.9825,1.6469,3.2751,2.943,1.6224,1 
0.2108,1.5593,3.4128,1.104,1.2014,1.839,0.5014,2.3136,3.583,1 
1.3471,1.8384,2.0175,1.5599,2.1558,1.5703,1.491,2.4027,0.8597,1 
0.0877,0.4876,1.157,1.7309,1.556,2.7256,0.7092,1.7726,3.4224,1 
-0.354,0.5806,3.9308,1.2249,3.2851,1.3891,1.3717,3.1989,1.3943,1 
0.6877,0.5872,1.328,3.118,1.6478,2.5123,1.9607,3.0612,2.1969,1 
2.5079,-0.0674,0.872,1.5825,2.0495,4.3861,0.1716,2.2472,1.3288,1 
0.1968,-0.5595,1.4044,2.5172,3.8074,4.4787,-0.2534,1.1322,2.0391,1 
-0.5138,-1.0709,-0.7738,2.4983,1.0388,1.5181,0.4098,1.6189,2.7459,1 
1.1145,-0.0473,1.5513,1.5215,3.161,1.2273,1.7292,2.5896,1.9631,1 
0.1217,1.0503,1.252,0.6755,0.6854,2.589,2.3954,-0.205,3.0471,1 
0.5812,0.264,1.5909,1.348,1.5024,3.6079,1.8939,2.2674,1.5831,1 
0.039,0.0727,2.4308,1.4389,0.7221,3.249,3.367,3.9496,-0.6243,1 
0.7767,-1.0419,0.9217,-0.4556,1.5777,2.3578,2.4695,2.0494,1.3502,1 
0.9025,-0.3659,1.8371,2.2505,1.8868,1.2569,4.1549,2.7117,1.6217,1 
0.2284,-0.5271,2.1903,3.5645,0.5053,1.3194,4.174,3.052,1.2126,1 
-0.2242,-1.1249,1.9017,1.4684,0.2975,2.6787,1.7243,1.6938,4.0798,1 
-0.1303,0.4491,2.4446,3.3759,2.5401,1.1483,1.7644,0.5368,0.0361,1 
-0.7506,11.3164,3.2461,0.3951,0.5319,0.2849,3.8588,2.0876,1.9477,1 
0.5555,9.0366,1.8197,0.8166,2.6054,1.0483,2.3609,3.0606,1.8828,1 
0.8257,8.7902,0.8095,2.2199,1.7871,0.5885,1.517,3.2018,1.2942,1 
0.0252,9.6089,2.1931,2.3493,2.5912,2.5204,2.8252,2.4262,2.1956,1 
-0.5141,6.9263,1.6048,1.2046,1.2968,0.2626,2.7508,0.136,2.4185,1 
-0.2353,10.4321,2.8703,4.0086,3.3718,3.0586,3.4453,2.0488,2.0903,1 
-0.4803,10.3007,3.113,1.9807,1.9992,1.3615,3.5947,2.0186,2.5614,1 
-0.1985,10.4632,0.1809,2.1329,1.3829,3.3082,2.7758,1.7198,1.2761,1 
-0.9433,10.5617,1.3072,3.7018,0.9483,1.3388,0.9891,0.5411,2.3906,1 
-0.8104,11.1577,2.0318,0.1031,1.135,1.9428,3.231,1.4664,1.664,1 
-1.5557,11.2186,-0.2576,2.221,1.9448,2.2812,2.5986,3.0272,2.0069,1 
-1.7533,11.5492,1.3546,2.8793,1.6816,2.7274,1.9344,1.5489,2.8535,1 
-2.5357,9.6125,1.9789,2.3162,1.3702,0.0203,2.2767,0.7636,2.5733,1 
0.3185,9.9213,3.4772,3.1281,0.9153,0.1489,3.3331,4.2409,1.2169,1 
0.2435,8.9899,1.2823,4.9008,2.3859,2.0398,2.1075,0.7155,2.342,1 
1.8318,11.4493,1.4719,1.0894,2.6512,2.0163,1.8632,1.2223,2.7968,1 
0.0383,9.9399,2.0075,2.3848,0.9733,0.9201,-0.5744,2.3046,3.8925,1 
1.0162,9.9563,0.8424,1.6044,1.3299,2.3198,1.7044,2.4074,1.5552,1 
-1.3909,11.6756,0.6194,0.7232,1.2239,1.4067,2.7554,2.3608,1.5068,1 
0.476,12.2042,2.3667,2.2147,2.7063,1.0961,4.7955,3.5168,1.4286,1 
0.5592,7.9012,2.3263,2.0021,2.3828,1.3481,3.0862,1.0561,3.196,1 
-0.4154,8.1436,1.4997,3.7857,0.3627,0.9212,2.3195,0.9982,1.5437,1 
-0.8104,10.6339,1.74,3.1971,0.3617,3.4287,2.7686,2.1726,2.3823,1 
-0.5082,9.0262,3.7083,1.8573,0.8076,2.4204,2.2106,2.7936,1.5055,1 
-0.9241,8.8747,0.902,2.6582,2.4485,2.8364,2.4383,1.4506,4.3275,1 
-0.1951,8.2317,2.8167,1.6047,1.7035,1.756,2.3306,0.8102,1.5578,1 
-0.0029,11.2958,1.1361,1.398,3.1698,2.5924,2.1606,1.2526,3.0402,1 
-0.0433,10.0713,2.0775,2.0901,2.8316,1.6913,-0.3341,1.6377,1.9344,1 
0.1027,9.2783,0.6416,2.5132,2.7392,0.315,1.6841,1.2019,2.2827,1 
-0.3904,8.4751,3.142,2.4188,1.5547,0.959,0.8031,1.7362,0.071,1 
1.7061,9.2843,1.9303,1.5739,2.2024,2.9038,-0.6599,2.6948,1.8703,1 
1.081,10.4001,0.4424,0.7696,3.1993,2.8182,1.7206,2.6579,1.3853,1 
0.9852,9.7184,1.2159,2.1652,1.7538,2.4993,1.5599,1.8993,4.5055,1 
0.9433,9.7047,2.1741,0.8659,3.4891,1.8327,3.0547,2.9824,2.8517,1 
0.8475,10.9897,4.01,2.4304,2.4964,0.0307,1.3995,0.795,2.3094,1 
0.7198,10.5646,0.6451,3.2363,2.6186,1.9951,0.8614,2.1328,2.4848,1 
1.1158,9.2136,1.6328,1.2273,2.3464,1.8641,1.9417,1.3732,2.9003,1 
0.9744,10.7762,0.3936,2.3643,2.6883,2.0554,2.4667,3.1672,2.7001,1 
1.1087,11.7665,3.1284,2.4506,2.4497,2.342,2.8632,2.2871,2.6717,1 
-0.1593,9.7932,2.6445,1.746,1.3373,1.915,2.4206,1.5209,3.6838,1 
-0.0167,9.077,4.737,1.7025,3.884,2.7153,2.4909,1.3392,2.1881,1 
-0.7497,10.7753,1.9025,2.0637,4.2578,1.0344,0.7899,1.5714,2.6131,1 
1.716,9.6,2.9372,1.3361,2.0132,0.1837,0.622,2.9409,3.1088,1 
1.0023,10.4664,-0.6921,1.3114,0.5579,2.0332,1.7916,2.9703,3.6157,1 
1.1504,10.4084,3.6859,1.6917,3.0365,1.405,2.3638,3.0548,2.4383,1 
-0.7061,10.217,3.0116,2.9664,4.6614,2.7413,2.4844,0.4373,1.651,1 
-1.1448,11.6957,1.8529,0.7764,2.1386,2.0656,2.6913,2.4797,2.6342,1 
-0.0176,10.3602,0.2825,0.4352,1.757,1.7276,0.574,3.1918,2.1208,1 
-0.4018,10.341,2.8122,0.3262,2.8186,2.2435,2.7024,2.7166,0.9453,1 
1.2554,10.9789,3.4569,1.0587,2.5976,1.2293,0.9351,3.3323,1.365,1 
0.5063,9.8735,2.9848,1.5914,2.452,2.8594,-0.852,1.8529,0.7662,1 
1.6123,10.8146,2.1131,2.8958,2.3945,1.3824,3.5679,3.8472,3.0442,1 
1.0709,10.0588,1.6025,2.9257,1.3728,1.9758,1.7087,1.0433,2.5952,1 
-0.0558,9.8886,3.6908,1.4535,0.9642,1.2806,2.4222,3.3252,2.1486,1 
-1.0459,8.2461,1.616,3.4392,2.3611,1.1209,2.2747,1.3213,1.7598,1 
0.8158,10.9114,2.4155,1.2351,2.5813,1.93,1.283,1.0081,1.6876,1 
0.1226,9.9337,-1.0162,1.6297,3.8698,0.7278,3.0494,2.7989,2.2103,1 
1.6019,9.212,2.0034,1.9396,2.7381,2.918,5.0548,1.8584,2.9252,1 
1.6969,10.1409,2.1888,3.6167,0.9728,3.0402,1.3588,2.0164,1.9192,1 
1.6621,9.093,0.0007,1.641,0.9983,2.2952,2.8719,2.6179,0.793,1 
-1.4207,10.6192,0.9543,0.5682,3.6562,1.7518,2.329,2.4132,2.208,1 
0.1665,10.4206,1.4219,2.2081,1.4118,2.8375,2.1003,2.0402,2.4362,1 
1.1836,11.0162,2.6002,1.7765,3.4584,1.2407,1.3826,3.6974,1.1561,1 
0.569,10.3579,1.8997,1.5592,1.628,1.0931,0.7769,0.1905,1.9637,1 
1.2252,8.4277,2.4263,2.24,3.0703,2.872,2.6781,1.2391,2.1406,1 
-0.2528,8.9181,2.509,1.2157,2.9944,2.5042,0.7021,3.2443,2.2089,1 
0.1093,7.5045,1.3434,1.199,1.2113,0.8753,0.7058,3.2827,1.3663,1 
-2.2176,9.1564,1.202,1.6468,1.8471,2.1214,1.3757,2.0531,4.9961,1 
-0.8409,8.337,2.9759,1.5976,1.1718,0.7159,3.1805,0.9502,3.925,1 
1.6393,11.0127,1.5953,4.9105,0.7276,1.9983,0.8804,2.2795,2.2919,1 
0.8104,9.792,2.6709,1.6783,2.2844,1.2004,2.8017,2.6534,1.4912,1 
0.0439,9.0798,3.6493,4.2525,2.3824,3.6591,2.6194,2.1101,1.0537,1 
0.6106,8.9511,1.9738,2.597,1.357,0.9278,1.3356,2.4964,1.8534,1 
0.7932,11.8072,1.2552,3.0257,2.3106,1.549,1.4558,0.9244,1.9942,1 
-1.6047,7.8003,1.0676,2.0092,1.5205,1.1908,1.5791,2.7963,0.9347,1 
0.0761,10.0125,0.7475,2.8098,1.4101,4.1203,1.368,1.8773,4.1377,1 
1.0103,9.8666,-0.3267,3.2446,0.7121,2.5084,1.987,2.1754,1.7944,1 
-0.482,9.5598,1.9006,1.045,1.4963,2.9115,0.4858,3.0669,2.7027,1 
2.839,10.7671,2.1367,2.5463,0.1269,2.6481,1.2085,3.5483,1.7292,1 
0.2278,8.9899,1.5876,1.6808,2.573,3.0157,1.5026,0.373,0.4305,1 
0.9316,10.6258,2.1983,1.9737,2.089,1.8231,3.0547,1.9931,1.0812,1 
-0.6121,8.2219,2.7524,1.2974,1.7059,0.9231,1.4077,2.6851,2.076,1 
0.2181,11.1716,2.3884,1.3341,2.6441,0.8675,2.8787,2.1559,2.4711,1 
0.1832,9.7412,0.5676,3.5474,1.3231,1.104,2.2147,2.1434,1.4848,1 
-0.6437,10.5668,3.4962,1.8899,1.8707,2.8593,1.409,0.6025,0.6973,1 
-0.4738,9.6601,0.0153,2.1328,2.1731,0.9751,2.0601,4.7235,1.5451,1 
-1.4994,9.0337,1.098,1.1483,1.3118,1.7598,0.866,2.2538,1.8322,1 
0.1578,8.0789,3.1357,3.9792,2.0089,1.7641,1.786,3.441,0.0867,1 
1.3618,8.8369,3.6688,2.4908,2.0279,0.9317,-0.2037,0.0345,1.2858,1 
1.1551,9.2309,-0.083,1.6708,1.2667,1.9662,1.1586,0.6798,1.3297,1 
-0.8471,11.2464,2.2289,2.6275,1.3234,1.7922,0.9491,2.4477,1.0728,1 
-0.1824,9.1902,2.3236,2.9858,1.6792,2.8122,2.2371,2.4594,2.6855,1 
-0.0083,9.8284,0.2842,1.0251,2.0009,4.0267,2.431,1.1685,2.4302,1 
1.4186,9.2205,2.6271,2.5728,1.176,1.451,0.573,2.5312,3.0457,1 
-0.4452,10.7091,2.0246,1.96,1.5433,1.6893,1.6196,2.3586,2.4843,1 
0.1511,11.0261,1.1586,2.0688,1.3397,2.5109,2.7999,0.435,2.6361,1 
1.0675,10.1758,-0.1019,4.0386,1.2723,1.8165,3.6548,1.4402,1.688,1 
1.2305,10.3111,2.4838,1.8058,1.8571,2.494,0.3433,0.6979,1.373,1 
-0.9871,11.118,1.631,1.7959,0.7546,2.5672,1.5958,1.331,1.4106,1 
-0.7914,8.8521,1.8285,2.5942,3.2425,0.0763,1.5756,4.2213,2.1507,1 
4.2905,5.1127,2.477,3.936,2.4504,0.8112,2.6136,1.8219,3.3465,0 
6.1611,5.2008,2.5098,1.2358,1.1616,2.5844,1.179,1.277,1.0886,0 
5.7146,6.0179,2.6301,0.896,2.5412,3.1712,1.6909,2.5159,1.8517,0 
5.692,3.6856,1.6309,2.0183,3.4215,3.5072,1.8281,1.417,1.6777,0 
6.6673,6.1759,3.7523,1.9958,2.0392,2.5755,1.941,3.4096,2.5219,0 
6.4368,3.5479,-1.0193,-0.5793,1.1214,1.6799,2.2423,1.6222,1.132,0 
5.3925,4.2817,0.3542,2.6739,3.3711,2.1559,1.1873,2.1593,0.6613,0 
4.7404,6.8915,2.7609,0.6759,1.2617,1.9441,4.1955,2.4473,5.311,0 
3.6108,6.1839,2.0075,2.9158,1.4453,0.4522,1.9984,0.4581,1.4868,0 
5.2652,4.5781,2.7683,4.0505,2.8765,2.0881,1.3935,3.0337,0.6873,0 
4.5159,3.5589,1.1434,2.6418,3.3448,2.4341,2.2139,2.2156,2.5565,0 
6.5094,4.9272,2.4239,1.7557,2.8558,3.405,2.5512,1.0905,2.6061,0 
4.4123,3.817,2.3197,2.734,2.3067,1.5536,2.2709,2.556,1.2501,0 
7.9665,4.5572,1.8896,1.7348,2.2906,1.4597,0.3662,4.3113,2.3956,0 
6.1321,5.6488,2.1749,0.7122,1.6034,1.7061,1.2572,2.3356,2.3388,0 
5.165,3.8505,-0.4738,1.9748,2.5022,2.8311,2.3454,2.683,0.9297,0 
7.5616,3.8064,1.516,3.469,1.4547,0.3882,1.5752,2.5206,2.6887,0 
6.0245,4.8209,0.9804,0.1042,1.5737,1.5813,0.6589,1.8204,2.1106,0 
4.4605,3.7584,2.1945,1.6869,1.1873,1.287,2.7755,2.325,1.8571,0 
5.6605,4.5153,1.1149,2.6031,1.7923,1.9628,3.5632,2.5953,1.9167,0 
5.9028,6.1809,2.7376,3.3597,1.3939,2.6045,2.4828,1.2536,3.2065,0 
4.7206,4.5534,2.5509,2.4453,1.8174,2.867,1.3601,2.6103,-0.0767,0 
6.5776,3.9138,2.9386,2.1655,2.0282,3.4245,2.8545,2.7765,1.6128,0 
5.1279,4.7085,2.4132,2.3536,1.5944,2.2964,3.0616,2.4877,1.0414,0 
4.9428,5.2599,2.6805,3.434,4.0996,1.8848,2.0703,2.76,2.9529,0 
5.4413,5.7969,-0.5437,1.6026,2.4935,1.234,1.9583,3.5502,3.6456,0 
4.4399,6.372,2.6516,2.732,1.7255,0.795,2.8419,1.8686,1.1303,0 
5.259,3.8723,2.8148,2.4341,1.4314,0.887,2.1176,0.3775,1.7571,0 
5.3265,6.3983,3.49,2.1995,1.4111,0.1538,4.1644,3.0441,-0.3633,0 
5.0425,5.6077,3.3636,0.9768,2.4005,1.544,2.5746,2.1115,1.3447,0 
3.6463,3.3589,1.3817,0.9796,1.7448,0.8633,1.2987,0.5009,1.9631,0 
4.791,3.7681,4.0662,1.9989,1.2218,0.4927,2.6855,1.6655,1.4922,0 
2.9992,6.985,2.9145,-0.8618,3.5347,2.0323,0.1359,1.1867,1.5989,0 
5.4529,6.1927,1.3375,1.8406,0.3891,1.3999,2.6866,0.6149,4.4291,0 
4.8626,5.6709,2.4332,2.7878,0.9797,1.5775,1.2781,0.635,1.9457,0 
5.4899,5.0004,0.8561,1.9192,1.9193,0.6823,1.4721,1.6744,2.7682,0 
7.1254,5.7772,2.2129,1.8137,1.7703,0.4734,3.0213,1.8231,2.7224,0 
5.9991,2.8749,2.1406,1.4673,0.5185,3.1363,3.7033,2.2342,2.6387,0 
6.5335,5.447,3.3447,4.7952,3.593,2.0068,1.2005,3.2577,3.2479,0 
4.7317,4.8583,1.4466,0.9112,2.5509,2.0894,2.4214,2.9423,4.2153,0 
5.2346,5.1797,2.2277,1.0794,1.3429,2.1965,0.2292,0.6056,2.4181,0 
3.769,5.4044,1.3637,2.2414,3.2947,2.4492,1.8907,1.5977,1.7101,0 
5.1247,4.5578,2.1176,2.6413,1.5149,2.0391,1.6619,2.579,1.6475,0 
5.4905,5.6377,2.0595,2.7304,2.9068,1.6339,3.8487,3.4018,1.5798,0 
6.7879,5.1115,0.4905,1.8834,2.6301,2.6449,3.9427,2.0307,1.0021,0 
5.7458,4.4627,3.2037,2.8438,0.7152,2.5005,2.7185,1.2005,2.7928,0 
4.0954,4.3363,3.176,3.4038,1.3709,1.9464,3.1101,1.1701,1.6735,0 
4.5073,7.2198,3.2727,2.1066,3.0834,2.0679,1.6724,2.8309,2.6357,0 
3.722,4.1494,2.0442,1.2186,1.0418,0.0044,1.1393,1.824,1.4122,0 
3.7006,4.7394,2.111,1.7338,1.8523,1.604,3.1276,2.1147,2.6623,0 
3.7947,5.3141,1.794,3.2638,2.5848,3.1147,1.6656,2.0418,4.6708,0 
4.7638,3.6335,1.3061,2.7117,1.6255,3.1199,2.5782,2.2869,1.821,0 
5.0948,4.4465,2.3982,0.2407,2.69,2.6366,2.4839,3.064,1.4214,0 
6.3991,4.0448,2.8291,3.0136,0.8882,0.9991,2.6525,1.8236,2.3055,0 
6.211,5.5556,1.6205,2.8737,1.4274,0.5565,2.1431,0.7929,3.243,0 
5.0808,5.306,1.1512,2.5936,1.0217,2.012,3.9322,5.0005,1.8986,0 
5.0959,3.7454,2.2158,2.5749,3.8882,0.2675,1.9427,1.7782,1.5611,0 
6.5443,4.546,0.1123,1.9703,1.9081,3.2452,1.9654,2.0367,0.8935,0 
3.473,4.0639,2.2108,1.2946,1.8591,1.5154,1.3024,0.0836,1.3919,0 
6.3519,4.6935,2.0673,1.7044,1.0006,0.4333,1.4094,3.7717,1.6963,0 
4.4075,4.1403,2.3779,1.2054,1.2661,0.8605,1.7241,0.8773,1.7345,0 
5.2294,6.3888,2.4418,1.1152,2.361,2.4802,3.1868,2.6861,2.1779,0 
4.0388,4.7841,2.2009,2.3464,0.4667,2.2074,2.4653,0.3916,1.3988,0 
5.5512,3.6253,0.7996,3.8932,0.6365,1.2258,2.098,1.5135,1.7973,0 
3.9838,5.0903,2.3604,2.5562,3.814,2.7207,1.4068,1.6903,1.9139,0 
5.2674,4.9635,2.6616,1.9926,1.3326,1.1683,2.2817,1.1377,1.8412,0 
3.7257,5.6002,2.1001,0.3581,0.7544,1.5692,3.0459,2.0353,2.0081,0 
6.3735,6.1645,1.2475,0.1782,1.7924,2.1982,1.5638,0.5831,3.1079,0 
6.665,4.3638,3.2466,3.0336,1.6185,4.1377,2.6653,2.7554,1.4939,0 
5.8798,3.8907,2.1142,3.2584,1.5734,1.904,2.9076,1.3983,1.6361,0 
4.8866,4.7824,2.564,0.6223,3.7546,3.0647,1.4547,3.3317,2.4431,0 
6.8297,4.8984,1.4059,1.8697,1.8327,1.6608,2.1631,2.0994,3.7392,0 
5.3874,5.1354,-0.2226,1.5684,0.7403,1.1365,3.2593,3.3828,2.4296,0 
3.9673,5.6603,1.9547,-0.7529,3.4457,2.0853,0.8397,0.8898,0.5211,0 
5.5279,5.669,0.8834,2.1606,2.7483,1.6916,1.7103,2.4358,2.4713,0 
4.9029,5.443,2.9154,1.8951,2.4529,0.4192,1.194,3.6255,2.2546,0 
5.9078,3.465,2.8775,1.8336,4.1324,0.8455,1.7568,3.1034,0.2661,0 
4.3218,4.3767,-0.9565,2.6049,2.5598,1.4755,5.5674,4.1984,2.5284,0 
5.683,5.6009,2.5858,3.2796,-0.17,0.7786,2.6572,1.3637,2.7502,0 
5.6213,5.3466,3.2062,1.3194,3.3459,2.1721,1.2264,2.7791,1.597,0 
3.319,4.3674,2.6082,3.085,1.3648,1.7909,3.0679,1.3722,1.9575,0 
4.7138,4.324,3.2683,3.3716,1.0124,2.5333,2.1623,1.014,2.2112,0 
4.6486,5.7041,2.156,2.2781,1.0337,3.1437,2.3709,0.8995,1.914,0 
4.0351,6.1328,1.2886,1.1248,-0.6981,2.4512,2.6769,2.2551,2.653,0 
4.4789,4.508,0.4673,2.2912,4.1575,0.1631,1.808,1.6682,2.0463,0 
4.2937,6.6476,1.4302,1.427,3.3378,1.5694,2.4128,3.3394,3.529,0 
5.4561,4.2425,1.2629,2.4224,2.4384,0.4222,1.3936,1.9913,1.7781,0 
6.4348,4.7312,2.9882,3.2962,3.5808,4.015,0.2257,1.8369,3.1752,0 
4.4055,3.3691,0.2524,2.7319,1.9793,1.7497,2.5561,1.9839,2.0254,0 
3.5844,2.8264,1.52,1.0466,2.4733,1.8079,2.704,0.6489,3.6841,0 
4.4004,3.8391,2.23,3.2463,2.5461,2.0212,2.1229,0.3645,2.6035,0 
