Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Class
0.1581,-0.6641,3.9635,0.1844,3.7231,1.608,3.6139,1.5935,3.1243,1 
0.3769,2.111,1.391,2.7556,-1.0811,2.6532,2.1993,2.7699,2.062,1 
2.5198,0.7116,2.2622,2.6328,1.7274,3.2459,2.2775,1.213,2.2141,1 
0.3757,1.7047,1.5089,1.5872,2.2662,1.6527,0.9735,1.4152,2.8404,1 
-1.0297,0.3322,1.1506,1.9865,2.087,2.2226,2.2557,2.2796,2.1142,1 
2.1456,0.9095,1.9813,1.3181,1.895,2.4847,0.3311,1.5174,2.2701,1 
-0.7417,0.6025,2.7019,1.978,1.7707,1.6666,1.8933,2.8623,2.811,1 
0.0898,-1.0232,0.6618,1.4176,1.4367,1.0995,1.3904,1.4334,3.3079,1 
2.7075,0.6069,0.1865,2.8546,3.6947,2.1733,3.3459,2.4337,2.7543,1 
0.1366,-0.0661,0.4935,1.9594,2.1281,1.4563,1.4842,2.9825,2.7227,1 
-0.9857,1.2986,1.1175,1.7224,0.876,1.7495,2.6132,1.3453,3.0261,1 
1.5693,-0.1161,0.9754,0.4731,2.7416,2.7152,3.4694,2.6339,1.3753,1 
0.4836,-0.0444,2.5734,1.5088,1.738,2.5661,2.4461,0.7096,2.1695,1 
-0.1537,0.4009,2.3671,1.5999,1.7756,2.6497,0.4995,3.0068,1.8299,1 
-0.757,-0.2714,2.6291,2.7233,1.4517,0.6224,0.4993,4.2907,2.0523,1 
0.3236,-0.1377,-0.2192,1.7363,1.1794,2.8671,2.329,0.719,1.8717,1 
-0.2903,-0.7334,2.091,1.2111,1.8776,1.7698,2.8665,1.4046,1.071,1 
1.0648,-0.3086,2.1309,2.8527,1.3986,2.2971,0.9866,1.3769,1.116,1 
1.5447,-1.188,2.3032,2.0148,1.9329,1.0219,1.7712,2.543,2.3219,1 
0.395,-0.7336,2.6645,2.1196,1.9081,2.4894,3.6182,2.5778,2.7077,1 
0.2275,0.3446,1.0069,1.8764,1.8277,1.2013,3.0197,2.198,3.562,1 
1.7484,-0.2051,2.5144,1.7668,2.9912,2.8488,3.1551,5.0695,0.4089,1 
-0.2632,-0.9382,1.6545,2.251,2.8656,1.6915,2.3479,1.7959,3.8501,1 
-1.8883,0.0328,1.6968,3.4421,2.3886,3.2063,0.6405,0.6838,1.8808,1 
0.1686,0.0788,1.3318,1.6759,2.9656,2.616,0.7732,3.6316,1.8033,1 
-0.0329,1.0134,1.9326,1.939,1.4438,0.1472,3.1582,4.2041,1.2714,1 
-0.4192,1.7229,2.3428,2.3142,1.321,2.0706,1.485,2.1287,2.9393,1 
-0.5633,1.5172,1.8332,2.1563,0.7183,1.2422,1.0125,2.9066,2.0408,1 
-0.4749,0.8596,2.9181,1.2321,3.7325,1.5939,1.5322,0.6543,1.6434,1 
0.3881,0.646,2.9434,2.562,2.8988,3.0084,2.208,3.0149,0.4735,1 
-0.3364,-0.1414,1.0249,2.8116,3.3441,2.7612,2.9433,2.5056,0.8194,1 
-0.0417,-1.2339,3.3775,1.6095,2.8886,2.6548,2.5848,3.4106,1.4319,1 
0.0386,0.8556,1.8129,1.7766,1.5771,1.4473,2.2157,2.5436,1.2534,1 
-0.3958,-1.3216,3.7954,1.0996,3.4023,2.0734,3.0721,3.6597,1.6828,1 
-0.1494,0.2927,3.9779,2.3775,3.1544,2.1674,2.3246,3.652,2.9635,1 
-1.4404,1.446,0.4808,2.2556,2.2383,0.2263,0.2857,2.3291,1.9717,1 
0.6555,-0.1559,0.9058,0.1492,2.6827,0.1219,1.9399,2.1583,1.3051,1 
-0.7744,0.4419,0.9904,2.5238,2.7603,0.9923,1.1588,3.9856,2.4903,1 
-0.3587,-0.7899,1.1987,1.108,2.664,0.6404,1.6204,1.176,1.3614,1 
-1.1828,-0.933,2.1242,1.8452,1.6898,2.8128,2.0,1.3202,1.6152,1 
0.6348,-0.1055,1.4929,1.9621,0.5154,2.7058,2.6821,3.0577,1.0369,1 
1.0278,-1.5617,3.2237,0.9445,2.5592,0.5729,3.0088,1.211,4.1825,1 
-1.9793,-0.7042,2.7096,2.3159,2.0678,1.058,0.9977,3.2141,0.7918,1 
0.4661,1.1336,3.1924,3.9145,1.5227,2.4457,2.2996,0.1848,0.371,1 
0.9269,1.0979,3.2511,1.9794,2.753,2.4789,2.3046,1.7779,4.4252,1 
0.3929,1.807,3.0273,1.1063,3.6926,2.3131,1.1218,2.585,2.3445,1 
0.5712,0.1121,1.2637,2.2215,1.7122,1.2773,2.7168,4.3928,2.3199,1 
0.245,-1.3355,1.306,3.4103,2.3423,2.4705,1.621,1.6874,3.0708,1 
-0.9533,0.3822,0.6029,1.5698,1.3336,0.8816,1.4921,0.9287,2.083,1 
0.9186,1.9658,3.0695,3.0887,2.1474,2.1685,1.7195,4.554,1.803,1 
0.474,0.4388,3.6854,1.4624,0.7453,3.1668,1.9258,2.3417,3.377,1 
-0.2737,-0.5321,2.3962,2.2989,1.3624,1.4737,1.4041,1.1115,0.9459,1 
0.6944,0.1363,3.1111,1.6998,4.2345,3.2762,2.7747,3.3872,2.0071,1 
-0.5938,-1.167,1.0441,1.0775,3.1261,1.6566,0.893,2.811,0.7568,1 
0.4947,1.8757,1.3804,1.328,2.1453,1.2972,1.837,1.9113,3.0914,1 
-0.3371,-1.6667,1.5,2.5603,3.3297,2.3052,1.8988,1.7618,3.2791,1 
1.542,2.0428,3.0474,4.4384,0.8373,2.9892,3.5697,3.1367,0.6156,1 
0.2979,0.1766,2.3134,3.3017,1.5415,2.4292,1.2631,1.5481,2.2942,1 
-1.3415,1.5796,1.623,2.7779,1.9531,2.1533,2.1395,4.4682,3.0285,1 
0.9423,-0.8804,0.798,1.6092,1.7507,1.6379,0.7135,2.4025,0.9611,1 
-0.4667,0.7199,2.7187,1.5171,0.3172,1.7465,2.0747,1.4982,-0.2074,1 
-0.1161,0.6729,0.3105,2.4478,1.7146,0.3965,5.0843,2.8785,2.358,1 
-0.2225,0.2112,1.2946,1.7188,1.2683,2.2497,2.2045,1.2734,2.788,1 
0.3362,-2.1626,2.943,2.0451,2.3717,2.0384,1.1702,2.5186,0.8687,1 
0.914,0.0413,1.1169,1.297,1.1154,1.0928,1.9222,3.5784,3.2408,1 
0.8368,-0.8731,2.6739,0.1101,1.9722,4.0798,3.2835,1.9089,1.7128,1 
-0.0835,0.0951,2.7704,0.4059,3.9878,0.1688,1.2507,2.6121,2.1918,1 
-0.0241,0.8769,2.5035,3.5559,1.5661,3.0979,2.1589,1.5983,2.4135,1 
1.365,-1.2471,1.7536,2.8802,2.0289,1.4987,2.8427,1.0705,0.9035,1 
0.5757,-0.3909,0.6358,0.0899,1.5944,1.7984,0.17,2.9013,2.6617,1 
-1.2395,-1.181,2.3173,2.4226,2.0058,0.2407,1.6976,1.3865,3.2163,1 
0.4874,0.4513,1.5077,2.108,2.76,2.4713,2.9044,1.9147,1.6313,1 
0.189,0.511,2.254,2.4483,1.8393,2.6309,1.9639,1.49,2.4876,1 
0.1757,-0.3763,0.9308,-0.0535,2.1561,1.2614,1.8978,1.6326,2.4311,1 
-1.6486,-1.853,3.0072,2.8927,3.3649,2.1717,2.1741,0.5088,1.6195,1 
-1.1678,0.0582,2.1581,2.7093,2.4697,2.4466,0.4967,1.9565,0.7939,1 
-0.6149,-0.3073,3.3175,2.085,1.9262,2.1433,2.8395,3.5074,2.4797,1 
0.4568,0.0277,3.2399,2.8631,1.2643,1.7934,1.112,1.8358,1.3537,1 
0.9313,-0.7819,2.3519,1.0365,2.5057,4.1136,2.4536,2.86,2.0335,1 
-0.8866,-1.1761,2.3711,1.1888,1.4849,3.4491,0.4268,2.2988,2.0625,1 
0.0905,-1.5932,0.3629,3.2056,0.7579,2.181,1.2176,2.3068,3.5685,1 
-2.0082,-0.218,0.8375,3.0314,1.6994,3.4964,2.4245,3.7152,2.3429,1 
-1.6189,1.7259,2.1001,2.2955,1.6289,1.8537,1.2564,3.27,2.9955,1 
-1.0693,-0.6455,2.2963,2.7945,1.3695,3.0657,1.4884,3.511,2.0305,1 
-0.0351,-0.3485,1.5088,2.9761,0.854,1.5187,3.195,1.197,1.3566,1 
-2.1241,1.6133,2.3289,0.9917,0.5581,2.49,1.4578,1.9935,1.7611,1 
0.035,-0.2826,0.6617,1.8752,1.5574,2.3512,1.0364,0.6746,0.6985,1 
-1.4759,-0.6392,1.0216,0.8942,2.3261,3.4689,1.6214,2.2724,1.3822,1 
0.78,-0.1482,1.4836,2.5676,2.3398,1.3139,3.6094,1.2046,1.2867,1 
1.0509,0.3908,1.9796,1.872,1.3042,0.6664,1.5062,2.5711,1.5221,1 
0.5778,-0.847,1.0366,1.2399,2.7398,1.5901,3.2801,1.5,1.5211,1 
-0.3107,-0.9104,2.8715,1.3353,2.3123,2.1429,1.4873,2.1933,1.9406,1 
-0.3022,-0.6628,1.936,3.2332,0.7743,2.0961,2.7583,1.3339,-0.4767,1 
-0.5411,0.1883,2.0851,2.5463,1.4644,1.4442,1.4432,2.1301,3.3412,1 
-0.1635,-2.3667,1.3949,2.2209,1.339,0.549,1.0127,1.6784,0.8717,1 
0.4734,-0.3472,1.2726,2.6099,1.9294,2.0649,2.2817,1.3982,1.5972,1 
1.0217,-1.2412,3.3154,1.6481,3.025,2.1193,1.1654,1.0189,1.9288,1 
0.8227,-0.4435,3.1931,3.039,2.9362,1.8069,1.807,1.5809,2.3947,1 
-0.0236,-1.3895,3.1009,1.0075,2.7868,3.8397,2.7075,1.825,1.8086,1 
-0.4151,-0.4819,1.1979,0.8244,0.8341,1.8383,2.9536,1.3363,2.1596,1 
-0.4047,-0.3738,1.8587,2.9285,1.3096,2.3477,4.1039,2.7501,2.204,1 
0.6012,-0.1711,2.6751,4.2947,2.7806,1.3129,1.4592,1.4164,-0.0627,1 
1.0042,0.9106,0.9711,3.7535,1.1017,2.782,2.8632,0.3329,2.1165,1 
-0.4452,0.4982,1.0321,2.6953,1.6428,-0.4249,1.6716,1.148,2.6339,1 
1.2299,2.1171,0.2514,3.5393,0.9298,1.0835,2.4256,1.6176,3.4762,1 
-0.481,0.0347,2.9621,0.4458,0.9745,1.6557,1.8651,2.4252,0.3435,1 
0.3549,-0.8793,1.0222,1.9639,1.6084,4.5338,2.298,2.1838,1.7008,1 
0.8244,-0.8352,1.6133,1.6748,1.2704,1.7117,3.3083,2.2192,2.0717,1 
-1.2694,-0.73,3.9771,2.3564,0.6093,2.5474,3.2962,1.6384,1.1074,1 
0.8708,-0.9886,3.7854,2.3811,2.7251,1.9949,2.2704,1.5358,0.9911,1 
0.3061,0.3149,1.9103,1.4357,0.7899,1.1488,0.7841,3.7254,3.1436,1 
0.101,0.539,1.0974,2.0603,3.1251,2.6113,1.3535,2.8154,3.9411,1 
0.2999,-0.7098,-0.4269,3.1485,2.3053,4.2913,0.7405,1.4981,2.2913,1 
1.5399,-0.25,1.8238,1.2469,0.1936,0.8139,1.8629,2.0588,2.4506,1 
0.5064,1.2234,1.6455,2.3526,2.8866,3.0061,2.3905,1.3744,1.2095,1 
0.9592,0.6057,0.2332,3.7327,2.451,1.5314,4.9394,3.2552,2.3525,1 
-1.1144,0.5487,1.9261,0.3844,1.4244,2.0764,2.1713,1.3031,1.5934,1 
-0.1661,1.097,2.7748,1.6696,2.9278,2.404,3.4902,1.3855,1.3646,1 
0.4695,-0.8869,1.4008,2.9322,2.1193,-0.1582,3.3717,2.4801,2.0236,1 
-0.8322,0.3454,3.9046,3.0241,2.4709,2.0812,2.0971,1.7747,1.6642,1 
-0.0253,0.2682,2.1782,2.0106,0.9666,1.2134,3.4001,1.947,0.6461,1 
0.0324,0.3596,2.6544,2.6283,0.7393,2.2733,1.9254,2.3305,1.9975,1 
0.4016,-1.6905,2.2247,1.3046,1.0661,0.9269,1.6805,2.5053,2.4253,1 
1.4647,0.5064,3.0358,0.7488,0.6875,3.1485,2.2182,1.8439,1.7197,1 
-1.4286,-1.7756,1.5341,1.7418,0.8185,3.1115,2.0582,2.2403,1.4309,1 
-0.634,-0.5574,1.7322,3.765,1.8088,1.0787,2.1067,1.5103,3.3518,1 
0.6824,-1.1545,1.6868,1.8756,3.2451,2.4998,0.0036,3.2791,-0.0942,1 
0.3631,-1.3524,0.9914,2.9703,1.4629,4.3175,3.5006,2.9683,0.8975,1 
0.924,1.0337,0.7568,0.9474,3.2217,0.3772,3.8142,2.5156,1.6953,1 
-1.3794,-0.1338,0.9403,3.4281,2.679,0.9514,0.6443,1.7544,3.578,1 
0.0107,0.1715,2.9706,2.3991,0.1641,1.9756,1.6511,1.658,0.0905,1 
0.5522,-0.006,1.8291,2.0676,1.9519,1.4933,2.1756,0.542,2.2305,1 
0.7044,-0.1782,0.0111,2.5677,1.456,0.4788,2.119,1.7228,2.0566,1 
-1.7053,1.7742,2.9394,3.2467,0.4268,1.579,1.4177,2.0161,2.7911,1 
-0.2788,-1.1857,0.3179,0.495,2.5935,0.8474,1.37,1.1721,1.3083,1 
0.7663,0.3232,2.8117,2.0163,1.6106,2.1446,1.6798,2.6742,2.8268,1 
1.7477,0.8075,1.4942,2.3879,0.9355,1.7658,4.0658,1.4308,1.9549,1 
-1.0135,-0.5065,2.149,1.707,3.0431,3.0549,0.9245,2.6203,2.3371,1 
-0.9364,-0.1707,-0.1574,2.1041,2.6358,1.9024,3.5797,2.6525,1.5379,1 
-1.165,0.0897,1.6342,3.046,1.491,2.645,1.9604,2.081,2.1734,1 
0.5449,-2.1992,4.0472,3.442,1.6695,2.5223,1.8527,0.9876,1.79,1 
0.9242,-1.1875,2.271,1.3845,3.2003,1.6549,2.903,0.243,1.4926,1 
1.2764,0.2245,2.7142,0.8976,0.5261,1.3326,1.1746,2.2945,0.6481,1 
-0.7251,0.5232,1.5164,1.5004,3.8366,1.3459,2.6619,3.4277,2.98,1 
-0.4354,0.364,3.597,2.0322,0.7276,2.7345,0.3179,3.5467,3.3138,1 
-1.158,0.0417,1.5935,3.6823,1.7967,1.9281,0.6726,2.6616,1.3936,1 
0.1205,-0.1742,1.3963,1.6961,2.9629,1.441,0.3707,2.7269,2.0218,1 
3.5907,-1.5226,0.704,1.1128,2.4883,2.9226,1.1727,2.7228,2.026,1 
0.1896,-0.9133,1.0421,3.3317,1.0309,3.3013,1.9263,2.2111,0.8147,1 
0.0738,1.4985,2.8714,2.0321,1.4409,1.6309,2.1909,2.0186,1.0557,1 
1.1385,0.011,2.0445,3.0422,1.0644,2.1373,2.49,1.8771,0.523,1 
1.0267,0.6867,0.5752,1.4695,2.2727,1.7563,4.222,3.5395,2.5531,1 
0.1165,0.803,2.6703,2.5684,1.6043,1.4303,2.5656,1.9281,1.2124,1 
0.6082,-0.5048,1.0141,2.2981,0.364,2.4571,1.9223,1.166,2.3611,1 
-0.2036,1.0489,0.6455,1.3925,1.159,1.4027,1.6169,3.6428,3.0037,1 
1.2901,0.8649,0.4131,2.411,1.152,1.7087,0.8066,2.5479,1.8009,1 
-0.9798,1.113,2.0592,2.1493,1.566,2.2041,1.8757,1.3983,0.707,1 
-0.3614,-1.4658,0.6606,1.8552,1.4125,2.3079,4.3813,3.6129,3.0096,1 
-0.0614,0.4058,1.3908,3.8296,1.1324,1.8448,3.2694,3.5442,2.5942,1 
1.8793,-0.3653,2.0442,1.1927,2.1102,2.111,1.5576,3.1935,0.9631,1 
-0.8303,0.0278,-0.5034,0.5416,1.0579,1.2521,1.3741,2.6317,1.9205,1 
0.4769,-0.2734,2.9328,3.2787,0.7893,1.2569,1.9375,4.155,3.349,1 
0.0788,-0.7416,3.1955,1.3789,2.3216,0.1744,3.788,2.1527,4.0068,1 
-1.3998,0.6409,2.142,3.6275,3.0257,0.8335,0.6288,1.8042,2.2289,1 
1.1387,-1.7149,1.7765,2.9214,2.283,1.019,2.7214,2.0559,1.7062,1 
2.4897,0.6065,1.5511,2.4494,3.2533,4.4273,2.55,2.6187,3.4226,1 
0.4643,-0.1499,1.8495,2.8459,0.5511,3.4917,2.5275,0.5563,1.7641,1 
-0.216,-0.4214,1.7149,1.1828,1.7058,2.1121,2.156,3.1396,2.5362,1 
-1.3237,-0.2749,1.8072,1.6829,1.4866,2.0494,0.1907,1.0344,0.7688,1 
-0.3701,-0.0261,1.9392,1.0877,2.373,2.2029,1.6181,1.8121,1.8677,1 
-0.0513,-1.236,1.628,2.1724,0.7788,3.8928,2.1378,1.479,1.8638,1 
-0.289,-0.4452,1.532,1.1127,3.8307,2.3457,1.5689,1.459,2.3137,1 
0.078,0.2847,2.3262,2.7582,2.1803,1.6253,2.2028,2.729,2.2856,1 
-0.5541,-0.3656,2.0589,2.9057,3.6931,2.4184,1.8645,2.6863,1.6605,1 
-1.5551,1.563,1.2362,4.0759,0.9586,2.7179,0.2302,3.7525,1.0942,1 
-0.707,-0.2085,3.3455,2.6882,-0.0306,2.291,2.0429,1.6391,3.7918,1 
-1.7037,-1.2083,4.3862,1.4015,3.0032,0.5502,2.0438,2.2472,2.2225,1 
