Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Class
0.0729,0.644,2.2855,2.3464,1.488,2.0753,1.503,4.1948,2.4427,1.6222,1.25,2.2481,1.5484,2.6295,1.9184,1.2759,1 
0.1781,1.2115,2.836,2.2909,-0.9055,2.119,0.2155,0.929,2.3099,0.4094,0.2264,2.2631,1.7761,1.3714,0.8579,2.9593,1 
-0.401,0.3896,1.7989,2.2226,3.1752,1.6534,2.4467,1.0261,0.6767,2.8038,0.3448,2.2842,1.2249,1.6322,1.1849,1.4732,1 
-0.3177,-1.2695,0.2006,2.532,1.8987,2.3022,3.0228,2.5299,1.2989,1.2736,2.4663,2.2593,0.6133,2.931,2.0684,2.0926,1 
0.2572,0.3792,0.4721,2.645,2.0897,1.6906,2.2635,3.5093,2.1422,3.426,2.7139,0.8832,0.5511,0.9977,1.0554,0.9469,1 
-0.8159,0.5119,2.0783,3.1974,3.0999,3.4467,1.6892,1.1567,1.9856,2.3377,3.96,3.3348,1.6848,3.359,1.5302,2.4577,1 
0.138,0.3275,2.8988,1.8377,0.8527,1.6539,-0.0254,0.8091,1.446,2.7805,2.046,2.265,2.1088,0.6126,2.2881,1.6694,1 
0.3999,1.0565,3.037,2.0001,-0.0097,2.5563,0.9036,3.1454,3.8513,3.2334,2.0143,0.8873,2.4543,1.5969,1.9858,0.6874,1 
-0.8384,-1.4978,0.4917,2.8486,2.3361,0.5664,0.8626,1.9737,1.7653,3.1178,1.5006,2.9307,2.6585,1.8846,3.9135,2.7559,1 
-1.248,1.8886,2.0288,2.2469,1.7063,2.537,1.1938,2.1109,2.6231,2.1169,1.7362,3.1108,1.3414,3.4662,2.2683,0.6545,1 
-1.1837,1.6623,2.4437,1.2663,1.5509,2.2648,1.7714,1.9911,2.8378,3.798,2.5549,3.2435,1.6224,2.1752,2.6315,1.8987,1 
-1.9505,1.4858,0.4963,2.4239,1.1283,1.5902,2.716,1.437,-0.0724,1.3961,2.0885,1.6874,3.7604,1.5793,0.8178,4.2538,1 
1.1237,0.4685,0.7936,3.1776,2.2042,2.6942,1.6306,1.6309,3.2026,0.7608,3.8022,1.5922,1.2453,0.6946,0.996,3.4605,1 
-0.2444,-0.8112,3.4649,2.0286,1.9755,2.2478,0.537,3.1949,1.2547,1.9654,2.6836,1.7417,1.547,2.1936,4.0324,2.8215,1 
-0.1807,-0.6406,1.9141,1.4409,2.3173,1.0623,2.6293,-0.0386,2.0207,0.8539,0.4538,2.6319,1.2131,1.696,0.4799,0.3817,1 
1.6693,-0.7116,3.3191,1.4776,1.4222,2.656,2.9446,2.4094,0.2175,3.3378,0.9552,2.549,3.7714,1.8576,1.1821,1.1679,1 
0.4732,-1.289,2.2164,1.9585,-0.1659,1.6688,1.6543,2.44,3.366,3.3782,1.0702,2.7224,3.3691,2.3443,1.6805,1.8891,1 
-0.3409,1.1692,2.5019,1.9461,0.5909,0.9797,1.6304,2.5737,2.6248,2.4106,2.6359,1.1948,-0.1079,1.6292,0.6594,2.0813,1 
-0.1329,-0.5442,1.5543,2.0988,0.6082,1.2237,0.883,2.2175,3.4999,2.5017,1.1889,2.0159,2.9551,2.6563,0.4821,0.6084,1 
1.6142,0.0007,1.3267,3.8252,3.7845,2.4104,1.8868,0.7207,0.9862,2.7258,2.1825,1.5919,2.1665,0.875,1.4736,4.0924,1 
0.6724,1.3033,1.6808,2.327,2.9011,3.6266,3.9112,2.7728,1.8756,3.3329,1.5607,-0.1098,2.3169,3.2087,5.284,1.6726,1 
-0.209,-0.6889,0.8175,1.089,2.8635,1.1327,3.7719,0.6646,2.5664,0.6845,-0.2999,1.1965,1.4484,1.3203,2.5905,2.7908,1 
0.4882,-0.4472,1.3491,1.3285,2.1894,1.7252,1.7988,4.0087,1.7029,1.3478,0.2291,0.1798,0.7043,0.4831,-0.1519,1.6103,1 
-0.1898,-1.2399,2.9835,1.5715,1.1661,2.7913,1.6609,2.9594,1.3686,1.4096,1.4673,3.5253,2.4535,2.9445,2.1936,1.9737,1 
1.051,-0.0919,1.3631,2.7049,1.1612,3.0284,1.3772,2.5619,1.1656,1.8851,0.2834,3.4086,1.7842,1.7851,1.5447,1.2758,1 
1.0466,-0.4442,2.255,2.6491,1.0921,2.0718,1.9305,3.5067,3.0255,2.7934,3.2137,3.8048,2.7605,1.8491,1.2305,1.2107,1 
-0.3543,2.3117,1.7541,1.9114,2.5666,2.5199,1.0319,2.5684,2.2362,2.8682,1.2218,2.6799,3.4018,1.6255,2.1989,2.2622,1 
0.4872,-0.3381,2.2294,0.1028,3.5825,1.0505,3.1707,1.7665,1.8142,1.6586,3.6877,2.5071,2.3333,3.3037,-0.2184,3.222,1 
0.5414,0.9892,1.9648,1.4603,1.4682,1.1614,2.0835,1.6918,0.2811,1.5217,2.5228,1.8527,0.6839,1.8414,1.7866,1.9072,1 
-0.4357,1.1694,3.2225,1.3584,1.1551,1.0692,3.5295,2.1433,3.2618,1.4953,3.7407,1.2386,1.6232,0.5915,1.1312,2.7513,1 
0.1716,-0.2285,3.0446,0.763,3.6648,1.7685,0.6229,2.3496,1.1567,2.2326,1.8101,1.5027,2.1082,1.6871,2.2738,0.0522,1 
-0.356,-0.6003,3.2963,1.334,2.8737,2.8663,1.2777,3.3003,1.9786,2.386,2.1187,1.6048,2.1535,2.9888,1.7456,2.7022,1 
0.619,-0.42,1.8201,3.1096,4.1481,0.8121,0.244,1.6382,2.0093,2.0524,2.9974,1.725,1.8579,0.4928,1.7351,0.6935,1 
2.78,0.4905,1.5277,2.9717,3.7187,1.6322,1.2979,0.4748,1.9428,2.6778,1.3035,2.5123,1.5662,1.3844,1.1164,1.5077,1 
-0.2072,-1.0136,2.3161,3.1383,2.4989,2.0711,1.9259,3.0161,0.9852,2.0164,3.9531,2.5385,1.7822,2.3486,0.3577,3.4461,1 
-0.9946,2.9311,2.0844,1.9291,0.7321,1.2184,4.0538,3.7692,0.748,1.8887,0.3374,2.3196,2.0026,2.6216,3.0326,3.1696,1 
-0.4037,1.6513,2.9052,2.1891,0.9022,3.2056,1.7139,2.5934,3.7107,2.042,0.0607,1.8587,0.5295,0.5522,2.8733,2.3286,1 
0.2387,0.7649,2.8202,1.7576,1.5058,4.2246,2.0427,2.6726,2.1583,2.2552,1.9775,2.0983,2.8722,4.3821,2.245,1.0572,1 
1.4533,1.279,2.9509,0.956,3.5315,1.6801,1.3253,3.7289,1.3366,2.6568,3.2937,2.1553,3.3566,0.9386,2.6525,1.8245,1 
-1.6095,0.262,1.9842,0.14,0.2202,0.0776,3.4258,1.0953,1.9975,0.9876,0.9673,0.7762,2.0821,1.7179,2.5467,1.5068,1 
-0.1193,-0.4301,1.0318,1.8685,2.5463,3.0674,2.2252,3.2273,1.8263,0.9318,2.0492,2.9003,2.6567,1.035,3.1385,4.4354,1 
-1.7682,-0.7408,3.1877,2.231,1.29,1.8631,2.6133,1.8512,-0.1954,2.655,1.0573,1.9503,2.756,3.6275,2.8227,2.8198,1 
0.2151,0.3534,2.7555,1.3006,2.5811,3.5536,3.0836,1.9157,2.3628,3.3644,2.1996,0.5103,1.593,3.6514,0.2849,1.2206,1 
0.7055,-1.2961,2.7638,1.2555,1.6456,3.0875,2.9375,1.4508,0.6176,1.1518,1.7392,1.7139,0.6264,1.1165,-1.2318,1.994,1 
0.9455,-0.9225,4.515,1.3393,2.9767,0.6722,3.7131,1.6391,1.6819,1.9664,2.9164,1.6238,2.3245,2.709,1.2455,1.4566,1 
-1.1835,0.4004,2.2998,2.3198,3.1555,1.2572,3.2979,1.3862,1.8298,2.2184,2.6386,0.8022,2.3032,2.322,0.2867,1.5761,1 
0.9442,0.9253,2.3696,1.6198,2.9269,0.6023,2.8036,3.0345,3.5462,3.8486,2.0452,2.7558,3.0324,0.7896,2.1747,2.1828,1 
0.8827,-1.0296,2.6899,1.4886,1.1022,2.2927,2.5499,3.2891,-0.1184,1.6265,2.7992,2.8421,1.4029,0.4356,2.2832,1.7197,1 
0.0949,-0.6661,1.1777,2.1956,3.3919,3.2907,1.0657,0.4554,0.1172,1.2083,3.2244,1.6849,1.8436,0.3594,2.329,1.3674,1 
0.732,0.4338,2.8,0.1742,2.1803,0.723,1.5679,2.5314,3.0508,0.6149,1.7191,-0.2435,1.7962,-0.4612,3.3812,1.1752,1 
-1.6248,-1.5449,2.2191,3.0454,2.375,1.3428,1.9733,-0.6996,0.8328,2.0691,0.993,2.6838,2.5644,1.8371,1.8742,2.6195,1 
-1.4094,-0.2202,4.4447,2.349,2.2023,2.7061,2.58,2.099,2.9198,1.5953,2.1343,2.228,3.2925,0.8402,3.1099,2.1339,1 
2.2118,0.0102,3.7999,2.6429,0.9534,4.4787,1.2749,2.7214,2.5069,0.9351,-0.4442,2.4254,1.6644,3.6195,2.2699,3.345,1 
-0.176,-1.7253,2.0181,3.1928,2.172,0.9902,2.686,1.3055,2.125,1.0954,3.0108,3.2219,2.7878,3.0578,2.1867,2.0723,1 
1.4554,0.0864,4.1461,3.0441,3.2128,3.4286,1.5833,4.1179,-0.207,1.1057,2.5334,2.9421,3.2096,4.1421,1.6863,1.8326,1 
-0.9602,-0.3275,2.0681,2.5388,0.7613,2.265,1.6711,0.9891,2.0498,1.9439,0.9308,1.535,3.5348,1.5506,1.4803,1.4495,1 
-0.612,-0.1379,2.6652,1.9045,2.1352,3.3012,3.1751,0.4676,2.6989,1.8399,2.6382,1.9025,0.6741,2.1986,1.115,2.7596,1 
-0.006,-0.8521,0.6502,0.3493,1.7672,3.6628,2.1256,3.2106,1.9137,3.8731,2.1983,2.1434,0.7164,2.3043,2.2023,2.5918,1 
1.152,0.8894,2.6423,1.8119,-0.2221,2.3598,1.912,2.4457,1.4333,1.5205,0.5226,0.2309,2.8542,2.163,2.2809,2.6341,1 
-1.4396,-1.253,2.224,2.3639,1.0243,3.1129,0.2187,2.4267,0.8624,2.354,3.6446,2.7209,3.2074,1.4843,2.7683,2.2564,1 
0.0695,0.496,-0.5015,2.0392,1.5817,1.9605,3.2076,2.4522,1.1544,2.6786,1.5726,2.1994,1.5112,0.837,1.6196,1.7329,1 
-1.7796,0.8422,2.0127,2.9422,2.7788,2.4014,0.5048,1.2754,1.0524,1.1029,0.7932,2.8927,2.0401,1.6844,2.9414,2.8886,1 
-0.7062,1.5096,2.6903,1.569,1.8534,2.1481,1.3762,2.3141,0.8531,2.8051,2.1776,1.4133,2.326,0.9996,2.5856,1.7936,1 
-1.4006,-0.7753,3.5638,1.287,1.8245,2.2145,1.1668,1.4802,2.1567,2.8968,2.4691,0.8205,1.6744,0.257,1.8499,1.6681,1 
-1.3467,-0.6583,0.7324,1.581,2.8439,1.7543,3.0357,2.0902,3.1049,3.3218,2.2982,0.9647,1.0481,1.5232,3.5625,0.8377,1 
-1.3689,-1.2498,0.5862,0.5246,1.8787,2.5996,2.7726,2.0975,2.1322,2.4559,0.8769,2.7531,2.3843,2.0309,3.6459,2.6763,1 
1.3185,0.8283,0.1566,0.6169,1.181,2.4302,1.2971,2.4872,1.7194,3.0237,2.0904,2.0271,2.8899,1.5088,1.0682,2.3757,1 
0.0563,-1.9453,3.3983,1.1814,1.1694,1.122,3.0863,3.0918,2.3357,-0.8334,2.1811,1.909,3.159,1.6876,2.3532,1.8493,1 
0.2351,-1.6587,2.439,0.2752,3.0218,0.9632,3.6238,3.2805,2.4485,1.5828,2.0614,2.1903,1.2682,2.2921,1.4724,2.4985,1 
1.1766,-0.4171,1.0913,0.56,2.0152,1.6958,3.5051,0.6455,2.7643,2.0096,0.8152,1.4996,3.2888,2.8795,3.509,2.7759,1 
-2.0989,-0.6578,3.3747,2.5024,1.375,3.3928,3.16,2.1251,1.4059,3.8674,2.2534,0.7893,2.0621,2.9212,3.8621,2.0908,1 
0.4467,1.4129,2.9528,2.8614,2.7458,3.1358,1.0869,2.1398,0.6542,2.6028,3.2339,1.0721,1.7558,2.0275,2.5494,1.5229,1 
0.2068,-0.7459,3.1212,0.5536,1.1077,0.0119,1.5397,1.1534,1.6457,2.091,1.9341,1.4699,1.8546,2.3655,1.3332,1.868,1 
0.2657,0.8127,2.166,1.8184,2.3424,1.7967,2.0497,1.9798,2.0013,0.2746,3.039,1.0634,1.9639,1.2961,1.4471,3.2336,1 
